timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480274.8359349,SENT,b9e8c169-b662-4025-8f68-eef9106f686b,5c29f20f-0a45-45c0-bd13-33bea2384fd6,c4,c1,3397,?,p1,
1769480274.8360107,CREATED,e7f98ab7-bd7a-4f5f-9cdf-464e0610b08d,a57aadd4-8a96-4af9-9734-47a73d37cb14,c4,c1,27,?,?,surb={'id': 'a2648104-87d7-4d8b-a58d-30e23d3b7ddf', 'route': ['p1', 'e11', 'i9', 'x9', 'p1', 'c4']}
1769480284.2779548,SENT,2d15d4e3-8025-4811-83c4-cf30e2681faf,119cd4d9-2753-4a85-9a06-ec5b07823a5a,c4,c1,3376,?,p1,
1769480284.2781408,CREATED,1e38a13f-c656-4b46-8cdc-90635a8fcc86,df028c48-1195-40a7-8910-937bb7c5c173,c4,c1,27,?,?,surb={'id': 'c7fbe4f4-3327-4922-8daf-3900107f674d', 'route': ['p1', 'e2', 'i5', 'x5', 'p1', 'c4']}
1769480284.4527338,RECEIVED,22b6e7cd-149d-4207-a96c-ecf8f0ced4a8,58f4486b-77c3-4e4c-9039-e98914d604bf,c1,c4,27,p1,?,surb={'id': '7865e09b-9cac-41c6-83b2-5f8140770f72', 'route': ['p1', 'e3', 'i1', 'x8', 'p1', 'c1']}
1769480284.51456,SENT,a5df631e-85d4-4134-8d90-7aa5206bdb2f,36d816ae-a12e-4670-9534-81a37c67aa74,c4,c1,3377,?,p1,
1769480284.514706,CREATED,88f35307-f3d6-44f8-96a4-bf9a52abbdf0,c28e1578-3570-4c2d-b056-91184bf6cbc0,c4,c1,27,?,?,surb={'id': '48dc9cb0-5c6f-41cf-bb05-c566bd2d59ff', 'route': ['p1', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769480284.5707855,SENT,e38c43ca-74da-4cea-b55d-aff6e33f0ab5,92305f71-ef7c-418d-82e9-4e61b754c46e,c4,c1,3399,?,p1,
1769480284.5709283,CREATED,a3662ec3-869b-42be-92cf-012303c81e90,d442fb46-7091-4ec6-8d5a-85525090a5e7,c4,c1,26,?,?,surb={'id': 'e4b4f7cb-8674-4cc9-96a2-d2872ced6b77', 'route': ['p1', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769480284.7732992,RECEIVED,e331e3fd-870b-4a9e-ad39-5831728f9902,cd5ede6b-2003-46be-b697-855aaadcf88b,c1,c4,27,p1,?,surb={'id': '87c7d8e8-f10d-4876-a600-348c99cbb25a', 'route': ['p1', 'e5', 'i3', 'x4', 'p1', 'c1']}
1769480284.9017549,SENT,0d3b4d4c-3505-4f9f-bde7-c4b5fba272b9,26e149c7-96a6-47f3-a923-d0036058e848,c4,c1,3378,?,p1,
1769480284.9019034,CREATED,a5282f74-0eaa-4c6d-b40a-60fd6e090dee,1ffb53d3-715f-4b3e-ad67-fec9b8b3b6e3,c4,c1,27,?,?,surb={'id': '01a3cebf-7ca1-46b3-912f-a16d1d7d2299', 'route': ['p1', 'e9', 'i8', 'x6', 'p1', 'c4']}
1769480285.3471134,SENT,6453f43b-df1d-447f-8d93-9469e1f38992,ea8793a3-3c43-419e-90f2-2a3ff8fe7316,c4,c1,3387,?,p1,
1769480285.347265,CREATED,37495b1a-78c8-4ac9-a2dd-9c4c8770e516,fcf7c3d4-8544-4ace-88c5-6750cca7b2d6,c4,c1,27,?,?,surb={'id': '050d423c-eb29-4a2c-adca-411a4986fdec', 'route': ['p1', 'e2', 'i2', 'x12', 'p1', 'c4']}
1769480285.3759985,SENT,c7845b51-2b26-45e1-b8d3-75d1e27cb8cf,09702b8a-d7f9-4aed-a4d8-ada444ae295e,c4,c1,3390,?,p1,
1769480285.3761656,CREATED,4820ffcb-a503-4298-bf3c-f55eba564e6c,e41d8d75-ebf8-455d-bb83-c16434927dce,c4,c1,27,?,?,surb={'id': 'dd431b44-8d2f-46de-8516-369ae001064d', 'route': ['p1', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769480285.4469721,SENT,d5d2f210-8d5e-4d69-b0cf-31c311e6442a,6f6ed2b0-0c8a-492f-94c0-e84b834cfd55,c4,c1,3363,?,p1,
1769480285.4471486,CREATED,bc0cb3e8-3608-4f8c-bbfa-daecbf0415f3,aa7313bc-591e-48f9-be8f-8cb34081b82c,c4,c1,27,?,?,surb={'id': '62d43277-435a-4b96-9b93-03854a8221a9', 'route': ['p1', 'e9', 'i4', 'x1', 'p1', 'c4']}
1769480285.8609545,SENT,ff0e39fb-33b7-4ba5-aa8d-d4febf60756d,ca8e5490-554d-4604-89ff-0772bf8f7b81,c4,c1,3383,?,p1,
1769480285.8611414,CREATED,68fc0be6-8d82-4956-8734-627f96ab6209,74a62a76-4666-45f4-9c12-acf7c2d6df4c,c4,c1,27,?,?,surb={'id': '217a68ac-9604-42ed-9e18-0caeab8203da', 'route': ['p1', 'e1', 'i9', 'x5', 'p1', 'c4']}
1769480286.057016,SENT,248e5945-4b8e-4071-80f1-6c389f9cdf1c,d19bb41d-829d-4857-89b3-f2032f1d55a6,c4,c1,3383,?,p1,
1769480286.0571365,CREATED,d6f93fc1-32ee-42a6-ab28-aef431bc556e,e800d1c9-84e2-4bdc-99d4-39fdc0ae2996,c4,c1,27,?,?,surb={'id': 'd6c180ce-edfb-4c56-ad39-01e9a6c0e352', 'route': ['p1', 'e7', 'i10', 'x8', 'p1', 'c4']}
1769480286.4868088,SENT,ed51b2fe-8dff-4ba7-ba1b-034975b86f91,ee72ab44-37bb-4af5-945e-64703d5df405,c4,c1,3383,?,p1,
1769480286.4869092,CREATED,313bb21f-d479-4bb9-9735-e2f0888ad709,67575304-d5e9-4306-b0ae-7e835545b151,c4,c1,26,?,?,surb={'id': '604406ce-0311-41d7-af0e-b6126fddae77', 'route': ['p1', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769480286.6912787,RECEIVED,2b606fb7-863c-4c47-a53b-08ba0cb981b7,08ee7732-3ff6-4029-8c7f-9c218144793d,c1,c4,27,p1,?,surb={'id': '0c1ee965-7e22-4cf2-9767-8c2b6659154a', 'route': ['p1', 'e4', 'i12', 'x2', 'p1', 'c1']}
1769480286.7882333,SENT,5164becc-e2d2-490a-a0a8-9f15b3cb2ca9,c7891d0c-e0c5-46fd-bd3e-36dc39726d96,c4,c1,3407,?,p1,
1769480286.7883594,CREATED,d4150e07-ffcb-4e58-8720-011d7a0d68bb,951dd545-2a3f-4816-b3c1-ed49e10ae201,c4,c1,27,?,?,surb={'id': '95e9bbf5-2d3c-42db-8ff1-95e59524f48a', 'route': ['p1', 'e12', 'i11', 'x10', 'p1', 'c4']}
1769480286.8601081,RECEIVED,a803fe3e-0659-42aa-8348-2c34ce33de6f,e6d3e915-3456-4a31-af6b-ae59df028f10,c1,c4,27,p1,?,surb={'id': 'a958e9a6-06fc-4668-9fcb-8df4298c959f', 'route': ['p1', 'e1', 'i1', 'x8', 'p1', 'c1']}
1769480287.3705418,RECEIVED,34318aa2-055d-4289-ade7-60ad33d88e44,28ad5055-c9c6-44c7-b406-9f73d145da86,c1,c4,27,p1,?,surb={'id': '75fc6566-7e58-40b9-b1d1-28009a1d0c1b', 'route': ['p1', 'e1', 'i4', 'x5', 'p1', 'c1']}
1769480287.498334,RECEIVED,d34fdc2b-47e7-4aad-88a2-8c4afdf56ad5,1d0645a2-41c7-4d03-b113-8cc2338aa500,c1,c4,27,p1,?,surb={'id': '00043ae0-ae3a-4e9d-882c-47769a7c1fc5', 'route': ['p1', 'e6', 'i7', 'x1', 'p1', 'c1']}
1769480288.3237624,SENT,0a698197-cb3b-4dc9-815f-3c3113d16677,aa54106a-9b83-40a1-8fb0-72b426e6e76f,c4,c1,3376,?,p1,
1769480288.323909,CREATED,5e2c27f8-c408-4f2e-8298-2c25daa164a5,3a385148-e79e-4900-961d-543763142e1c,c4,c1,26,?,?,surb={'id': '1239287b-8efe-4457-a13c-ec45aa76b714', 'route': ['p1', 'e6', 'i12', 'x8', 'p1', 'c4']}
1769480288.5821822,SENT,8f0b5275-df66-4e88-a513-1089d248a0fa,579afda6-ac07-4c36-aad5-da8a87c4ec25,c4,c1,3400,?,p1,
1769480288.5823314,CREATED,03468914-4fff-4db3-8e52-1818a05515ad,ef80d7c1-8a71-41a3-b76b-6d8f3c567446,c4,c1,27,?,?,surb={'id': '2c551c29-53a9-4068-863d-1f2759543392', 'route': ['p1', 'e11', 'i6', 'x3', 'p1', 'c4']}
1769480288.6297998,RECEIVED,62a91312-b073-4f82-a307-16e16de13b1e,5955fba5-9f2a-494d-a7bf-70d26eac9e16,c1,c4,26,p1,?,surb={'id': '83312934-b188-48da-9468-a2d1f29c13c9', 'route': ['p1', 'e10', 'i8', 'x6', 'p1', 'c1']}
1769480288.6556804,SENT,0ea28d29-1788-405e-a0b6-fc57d140b470,e2df7593-09d6-4220-a7e9-9cba5fc62108,c4,c1,3381,?,p1,
1769480288.6558855,CREATED,77257753-7596-41c1-a418-de10928fd4a9,8b0f6edf-11dd-4d37-bf93-0585b601d1a5,c4,c1,27,?,?,surb={'id': '44a95f72-e456-4cfe-b03d-90c0e0d4c1e3', 'route': ['p1', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769480288.8434,RECEIVED,d85ee289-f4d2-4569-b189-f85f4de1ee23,4108d371-5c12-4c20-86a1-8ae513604787,c1,c4,27,p1,?,surb={'id': '6f4017bc-d74d-457c-baa9-46a4ee6db54b', 'route': ['p1', 'e4', 'i6', 'x6', 'p1', 'c1']}
1769480288.9727993,SENT,4eb20f94-61c3-46d1-aac3-d1291af5ceaf,6b8cc35e-c9f8-4cb3-955a-fd851ebc2743,c4,c1,3387,?,p1,
1769480288.9729338,CREATED,7394d263-57db-44c3-9738-e1dbc0631b75,f7b4edf1-70cd-4864-85d8-a843efe9c4e6,c4,c1,26,?,?,surb={'id': '5214396c-0aba-44c2-8818-764b2a44c19e', 'route': ['p1', 'e2', 'i8', 'x7', 'p1', 'c4']}
1769480289.2917695,RECEIVED,e5e2f872-7514-41a4-84b7-2fc3dceca4f1,a391ac06-0122-4d1a-8a3e-02c476c3685c,c1,c4,27,p1,?,surb={'id': '2ce312de-61eb-4099-8879-5868bdfa6946', 'route': ['p1', 'e5', 'i6', 'x12', 'p1', 'c1']}
