timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480458.0646687,RECEIVED,c1e867cc-9432-40e3-9fc1-fb8e2ede24b3,67361596-3d67-4354-930f-02185ab40e74,c5,c1,27,p1,?,surb={'id': '64ab6204-1bdb-49d8-9558-20336f16d5a3', 'route': ['p1', 'e3', 'i7', 'x4', 'p2', 'c5']}
1769480458.1387022,RECEIVED,0ba8f1d6-12b4-426a-a3a4-978f8eb80e26,fa3c7d53-8eca-4bdd-be46-f00cfdbb0fd1,c5,c1,27,p1,?,surb={'id': '0b800bb7-237a-4c26-be85-bcdadcb7502a', 'route': ['p1', 'e9', 'i1', 'x12', 'p2', 'c5']}
1769480458.1441717,RECEIVED,4ec297d0-69bc-4ecf-b4ab-81fb236c9773,3b12eb14-47b7-4665-b4b5-1345568eecec,c2,c1,27,p1,?,surb={'id': 'd793d46d-6d94-4b40-a5d8-511401aa4de0', 'route': ['p1', 'e12', 'i10', 'x1', 'p2', 'c2']}
1769480458.1814303,SENT,a373ebe1-a9ce-439a-87ab-6d0efa22688f,f39e863b-6b3b-4c3b-8e22-eba26254b31b,c1,c4,3389,?,p1,
1769480458.1815221,CREATED,a1c8a1d1-b560-4ba7-aed7-dffa282df699,ed6e8d59-b49d-473d-9a68-2e65f7eb3201,c1,c4,26,?,?,surb={'id': 'c40ef92c-c98d-41a5-8171-9943e98e3356', 'route': ['p1', 'e11', 'i9', 'x8', 'p1', 'c1']}
1769480458.2255998,RECEIVED,0eda09fd-9b5f-40b0-8516-d8787255d175,56b26461-dbc8-49b9-93bb-18a1880e2587,c5,c1,27,p1,?,surb={'id': '93b2a4be-a0aa-4ce5-ae89-22659cd6fce2', 'route': ['p1', 'e8', 'i7', 'x4', 'p2', 'c5']}
1769480458.2359076,RECEIVED,970175f5-6aa2-4cc2-ad97-75676e0df8ce,5f2bc364-c5cb-42bb-82be-890f8df3b5ee,c5,c1,26,p1,?,surb={'id': '7abe9529-6f12-4bb3-b863-6af266893ac2', 'route': ['p1', 'e6', 'i1', 'x5', 'p2', 'c5']}
1769480458.241226,RECEIVED,07328127-b648-4ca6-a3ce-ce58c692fec0,8c8addbe-9800-4bce-9a0e-26f71911364f,c2,c1,27,p1,?,surb={'id': '60342d55-4684-4027-9ce6-a238e3bb7324', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c2']}
1769480458.3125212,RECEIVED,2779f23e-ff73-4905-8d4d-f25cf94315d7,c8e8ec6a-2243-4787-ae47-a72e64b16f10,c3,c1,27,p1,?,surb={'id': 'bf5ce64f-8634-4ac8-9863-5af8424db291', 'route': ['p1', 'e1', 'i1', 'x4', 'p3', 'c3']}
1769480458.3905818,RECEIVED,b8759aab-6e05-4ce8-bf91-45bd7183656d,b621fe93-15fa-46f0-93e1-1391e443de08,c4,c1,27,p1,?,surb={'id': '67564d1a-df8f-46f5-8304-a168826d7cd8', 'route': ['p1', 'e3', 'i1', 'x11', 'p1', 'c4']}
1769480458.4256277,SENT,7a02c274-7846-426e-b886-e33321863a94,ea0b0ec1-d47a-4189-bc43-553cc35df78a,c1,c4,3388,?,p1,
1769480458.425722,CREATED,212aba78-0ebb-4f90-b9de-44a9021ee863,7dcf4de8-11a7-41a4-b5a0-0efb458d13d4,c1,c4,27,?,?,surb={'id': '27f00ced-5c9c-41da-bc81-84e2a24ddf30', 'route': ['p1', 'e10', 'i7', 'x5', 'p1', 'c1']}
1769480458.4289594,RECEIVED,766bfa6e-e130-491a-921a-ef4906882cac,fbc70a24-e79c-4e8d-870f-2eee743b63f2,c3,c1,27,p1,?,surb={'id': '0ed71fcd-826e-40ef-96e2-a9d72924cee2', 'route': ['p1', 'e12', 'i6', 'x4', 'p3', 'c3']}
1769480458.4907677,SENT,8d2d19e8-9dcc-4acd-bb34-b761d0d8fd91,a1189055-c6c7-475a-9c21-97e56711d97d,c1,c4,3383,?,p1,
1769480458.4908595,CREATED,c2b9b429-f679-4330-8f24-c3bcc558502f,0a6a6867-05ef-43a5-b9e3-3bf26f0e64d9,c1,c4,27,?,?,surb={'id': '49153ada-8b2a-45cf-8d78-79ce18b92c0a', 'route': ['p1', 'e7', 'i5', 'x9', 'p1', 'c1']}
1769480458.5164974,SENT,b9bfa8d9-15c7-4b54-ae1e-0ac5f714ad16,f2bccb23-d6c1-4445-b3a9-96d75c8204d3,c1,c4,3392,?,p1,
1769480458.5165899,CREATED,ddbb34a3-0e82-4add-98c1-6f6d8a37e21c,bb8f7613-5391-4d49-a124-917fe0e82b20,c1,c4,27,?,?,surb={'id': 'fa354213-80b3-4902-8261-0fd946fcaad2', 'route': ['p1', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769480458.5316143,RECEIVED,28c5c94b-114d-4867-abb1-5a15c37b8b71,b6474781-b72c-4aa3-9eac-244ad0948660,c4,c1,26,p1,?,surb={'id': '4fbbe1ea-1725-4f95-8fa9-a187c75a0c7c', 'route': ['p1', 'e4', 'i11', 'x3', 'p1', 'c4']}
1769480458.5735755,RECEIVED,c0dd6330-4662-4c15-a467-ed0734c858d8,ce46e947-75e2-4af0-baa4-78408ac4e296,c5,c1,27,p1,?,surb={'id': 'f31e2b68-68df-464e-aa9a-9e7b3cf21b0c', 'route': ['p1', 'e9', 'i7', 'x2', 'p2', 'c5']}
1769480458.6901762,SENT,cc4df7d5-9884-48cf-bcb4-238c95b6586a,6b295a8c-e679-47d7-b112-0b7945fe426e,c1,c4,3360,?,p1,
1769480458.6902668,CREATED,f40e1082-d6b5-4afc-b217-22b8b93ee815,62cb8b6a-2148-427c-83fb-32c91f4a9e8f,c1,c4,26,?,?,surb={'id': '199a7801-21b1-498f-94ab-e908d5950c0c', 'route': ['p1', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769480458.9207292,SENT,e08ad59a-a4bb-4e68-826e-4ceb50445af4,39471694-c8e2-4da5-a6fa-d7d4f05db0cf,c1,c4,3383,?,p1,
1769480458.920878,CREATED,c1cbc94e-c172-4db4-994f-282086a380d4,fcbaa515-e41b-4931-a9e9-666d5696ba31,c1,c4,27,?,?,surb={'id': '9187736a-0a7e-43b4-9be7-46ba476c7ae5', 'route': ['p1', 'e11', 'i4', 'x4', 'p1', 'c1']}
1769480459.0017953,RECEIVED,c839eb7e-f470-428d-b872-580fc64aadc8,aa2c15f2-b4f0-4480-a651-e126912d834f,c2,c1,27,p1,?,surb={'id': 'b0a57839-9806-445e-be0f-89562e4c5fc8', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769480459.040254,RECEIVED,8fa9a794-518b-4ac6-a456-df4b8b0eb445,1e4130ed-14ac-4dbd-8456-1e95ab868d81,c3,c1,27,p1,?,surb={'id': '39836ba0-eedc-4d4f-a3e7-74b18c6aa0dc', 'route': ['p1', 'e11', 'i4', 'x11', 'p3', 'c3']}
1769480459.1007874,RECEIVED,09d1d412-44b9-4d0d-aca7-4f1b75050616,3399ce45-b4ca-4d15-bd63-0e37255c6c3b,c4,c1,27,p1,?,surb={'id': '5b179c59-26ce-4cb8-8e0d-022b3a68e797', 'route': ['p1', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769480459.1149898,RECEIVED,510d7024-a2a8-4ce0-b4ae-191bc2ab1b1e,bbf6a3f6-62e0-4512-9686-617a0db2e0ea,c3,c1,27,p1,?,surb={'id': '16e81366-68aa-4f8c-b0de-a7a7db81a5c5', 'route': ['p1', 'e8', 'i8', 'x6', 'p3', 'c3']}
1769480459.1465073,RECEIVED,a67bf897-8654-4844-ad3a-fa78d8886334,990b1a56-e11a-47e9-80e0-eed01d79fed0,c4,c1,27,p1,?,surb={'id': '5e9b7e69-a912-40ab-8567-f536a8c9614b', 'route': ['p1', 'e11', 'i1', 'x1', 'p1', 'c4']}
1769480459.1689868,RECEIVED,ec1da040-173d-413f-af16-d2ad223b0cb9,af99adee-186e-4339-8d0b-cafde033f3e1,c4,c1,26,p1,?,surb={'id': '588437c2-d054-423a-a49f-b4638559cd4f', 'route': ['p1', 'e7', 'i7', 'x12', 'p1', 'c4']}
1769480459.2671862,SENT,e2c883d5-4f51-4d0b-a5af-8176c98424d5,538d6c3e-3497-422c-9087-81695f08cff0,c1,c4,3367,?,p1,
1769480459.2672923,CREATED,2dd8d31b-fe40-472f-bfd0-46d4d6510418,1cfb7826-c92a-4b35-a3a7-c0e641e5bf4e,c1,c4,26,?,?,surb={'id': '088b99c3-4d0e-49bd-9a75-7a534ce31174', 'route': ['p1', 'e7', 'i4', 'x12', 'p1', 'c1']}
1769480459.3338473,SENT,dd9cfc90-c998-4427-b948-a27017bbac02,b5c3de4c-0d75-4bb9-b695-510e7d0f3f8d,c1,c4,3354,?,p1,
1769480459.333979,CREATED,56b94e3c-ecaa-4047-96e4-29156ca89052,326e6ee3-4bc8-40d3-8f8e-72c87512c8d4,c1,c4,27,?,?,surb={'id': '92a8acaa-16a6-4f5d-8b98-de88ed69e117', 'route': ['p1', 'e2', 'i2', 'x4', 'p1', 'c1']}
1769480459.4187384,SENT,7061ecbb-3216-4de5-a373-1ff798f1edea,e9f40aa6-ce6d-405f-aea8-1c4bd3589747,c1,c4,3384,?,p1,
1769480459.4188702,CREATED,7bd31919-1891-4978-a74c-e8334b36b925,03a797db-d193-455d-b73a-03156f870197,c1,c4,27,?,?,surb={'id': '1e116f6d-def4-4469-ba19-312e53dc34c0', 'route': ['p1', 'e10', 'i8', 'x10', 'p1', 'c1']}
1769480459.4374974,RECEIVED,81456f3f-c3d5-49b3-bc84-e2c61809cb76,22978ec5-bd42-4e5d-828b-369c2b36cdcb,c5,c1,27,p1,?,surb={'id': '884bab3e-47e5-4ae7-a9c4-a0f4499b3840', 'route': ['p1', 'e4', 'i3', 'x2', 'p2', 'c5']}
1769480459.4737723,RECEIVED,c0115ae2-7ca3-4522-a413-f188ed7fc1d0,e72d23b4-a9a0-4c04-a628-011a766713d0,c5,c1,27,p1,?,surb={'id': '997c4fb1-2de3-415a-99c6-bfd8112aea03', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769480459.4875157,RECEIVED,7e571314-9845-4648-a989-3a561183277f,d771b912-b9cc-405c-99c6-8f8bd3548d05,c4,c1,27,p1,?,surb={'id': '6156b5b7-faa9-4952-b81b-1df60a20794e', 'route': ['p1', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769480459.5072408,RECEIVED,4f3743c6-b1ef-4be9-92ae-9ab17f7d0227,be0e2b75-68af-435e-bdbc-d62bc6799a71,c4,c1,27,p1,?,surb={'id': 'e62a998f-c724-4176-bc21-791e2277f795', 'route': ['p1', 'e1', 'i6', 'x1', 'p1', 'c4']}
1769480459.545765,RECEIVED,244b4818-dc8b-486a-b581-864866a59cf7,47cde839-af6a-4849-a08f-be56792e8079,c5,c1,27,p1,?,surb={'id': '01dc8684-96f6-4b56-b9f7-ddb8538fce3b', 'route': ['p1', 'e3', 'i9', 'x5', 'p2', 'c5']}
1769480459.739364,RECEIVED,bd7f057c-2752-4ba5-871b-345a58a33955,9cf9227a-3eff-46c2-bbae-8bcf7c03c40d,c3,c1,27,p1,?,surb={'id': '7c9910cc-427b-4cd8-a240-617ebbb53ba7', 'route': ['p1', 'e10', 'i2', 'x5', 'p3', 'c3']}
1769480459.9289274,RECEIVED,3e2a2823-0fc3-4fc8-b44d-de4e94e825eb,088d7ce6-4c5e-4bfa-9f21-e63141e9dfe1,c3,c1,27,p1,?,surb={'id': 'ac225a0c-6273-474f-9430-e4bae7ee1265', 'route': ['p1', 'e3', 'i4', 'x5', 'p3', 'c3']}
1769480459.9818397,RECEIVED,4bab8f25-f45f-4548-b04e-f5ec4308b616,ec406a79-396c-470c-a314-48b820d8d611,c5,c1,24,p1,?,surb={'id': '4d397167-3da2-403f-965f-92b8531f2eca', 'route': ['p1', 'e10', 'i10', 'x10', 'p2', 'c5']}
1769480460.169599,RECEIVED,0a568814-8a16-487d-98a1-cb5420a774b7,19dc25a2-707f-464f-bcc4-cf4ed4459a83,c2,c1,27,p1,?,surb={'id': '8e30debc-736b-40a5-9568-faa69b39db61', 'route': ['p1', 'e3', 'i5', 'x8', 'p2', 'c2']}
1769480460.210278,SENT,4d8e632d-7f12-4506-b223-09c1299f86c9,bb05929c-1853-4c31-bca1-27734da7bed2,c1,c4,3360,?,p1,
1769480460.2103767,CREATED,95b60c8d-717e-4fb2-8417-21966362e742,b3ac0e38-1920-4b0a-aeb6-a910412d4aef,c1,c4,27,?,?,surb={'id': '4828db04-a8af-4c2b-981f-2e1df4f831d6', 'route': ['p1', 'e3', 'i7', 'x5', 'p1', 'c1']}
1769480460.2309887,RECEIVED,9c2bd635-761b-422b-9e3a-336873dfa54f,ffa2cea3-63d4-4878-b418-9543e4e1d618,c5,c1,27,p1,?,surb={'id': 'b367c40a-2708-41ad-8047-f975b4d2bcf5', 'route': ['p1', 'e9', 'i10', 'x2', 'p2', 'c5']}
1769480460.3021693,RECEIVED,7c6aeaa4-f9f0-4691-8021-c30a35bf8fd0,196276d4-19a9-4cc6-8ef9-1f3deded993e,c5,c1,27,p1,?,surb={'id': '52898b92-fe5c-44c8-8874-7946af761e25', 'route': ['p1', 'e11', 'i4', 'x8', 'p2', 'c5']}
1769480460.3345373,RECEIVED,c723be77-99b8-4d01-9b7f-8a5082a3c0ce,8400d687-110c-4086-ae79-96c6791647d5,c4,c1,27,p1,?,surb={'id': '60a1533f-7eab-4100-84d5-1ac7458575f6', 'route': ['p1', 'e3', 'i5', 'x12', 'p1', 'c4']}
1769480460.3444252,RECEIVED,2bbf2b0b-43a9-459c-8fb2-b60ac38f592a,0278fc29-6e44-4384-b013-0f44bd501afa,c4,c1,26,p1,?,surb={'id': '2cfa6db0-e46a-4b18-9327-b3cbc737d6e7', 'route': ['p1', 'e4', 'i8', 'x11', 'p1', 'c4']}
1769480460.4187646,RECEIVED,5a1a869b-3233-4b88-8255-5e68360c29f7,99600805-3105-4d23-9998-d4f74c492f1f,c4,c1,27,p1,?,surb={'id': 'f3e5ac57-424b-4d8a-af14-1c1e50b54da1', 'route': ['p1', 'e6', 'i8', 'x12', 'p1', 'c4']}
1769480460.4838915,SENT,9be660cd-1e05-4037-8b21-7c2b5c508532,d6d2d9f8-50b9-4fad-b935-acd079e53b28,c1,c4,3387,?,p1,
1769480460.48399,CREATED,e8490573-6acd-4818-ada0-cf6f16dd5f10,9377a743-18a9-49cc-bbcf-851f3976428c,c1,c4,27,?,?,surb={'id': '49ab191b-8720-401c-ac64-6748d8622311', 'route': ['p1', 'e9', 'i11', 'x3', 'p1', 'c1']}
1769480460.4920785,RECEIVED,034106bd-c75f-4d3a-8b36-c212aebd41b7,1df3b79b-45cf-48ea-b659-6cc81016d69f,c5,c1,26,p1,?,surb={'id': '609f6222-8e09-43a3-bc60-5c54aad9357e', 'route': ['p1', 'e5', 'i11', 'x8', 'p2', 'c5']}
1769480460.5203078,RECEIVED,bccd3312-4104-45e0-a452-a91ca6296314,1240d980-867c-4e42-9faf-74baed8cb634,c4,c1,24,p1,?,surb={'id': 'a27b676e-522c-49aa-9836-cba1d84e5ade', 'route': ['p1', 'e2', 'i10', 'x10', 'p1', 'c4']}
1769480460.5412931,SENT,9eb9a78c-1054-46e1-94ad-98e9ed0d1448,5fd4aa82-a65c-4548-9150-c146b2b8c96e,c1,c4,3374,?,p1,
1769480460.5414019,CREATED,f98aa047-a433-4d9c-849e-f1e7af53df1f,ebe0d05e-36a9-4b39-8464-f790c51cea4e,c1,c4,26,?,?,surb={'id': 'ca8ea144-116e-4013-8375-2773ec803237', 'route': ['p1', 'e8', 'i4', 'x3', 'p1', 'c1']}
1769480460.6968865,RECEIVED,5ba9f5d3-97d3-4632-99ff-ed903d386634,35b6a04e-20cb-4ed4-bcb0-c00fae6b1350,c2,c1,27,p1,?,surb={'id': '8f819f39-8722-45bf-9643-106b900f5599', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769480460.7011333,RECEIVED,ba7d000e-5187-456d-a547-3478f6e2951d,095037eb-1764-475a-b6b8-e63b0082695b,c4,c1,27,p1,?,surb={'id': '7fe36816-edc7-4768-8bc0-82e8afd6b1ec', 'route': ['p1', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769480460.7207372,RECEIVED,cdda4202-ce67-4e0b-88c1-e12411a2a47d,eb5fd525-0af6-4662-99e7-f400763cae1f,c5,c1,27,p1,?,surb={'id': 'ee2a9c75-e71b-411a-9198-3310c8ad4bbb', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c5']}
1769480460.7874048,SENT,7e115ce6-6db0-458f-b2ea-7204148c6216,546edc2e-f8e5-4fbf-ba59-879686bae6b7,c1,c4,3397,?,p1,
1769480460.7875054,CREATED,e5a7d6a9-0405-428a-9d51-8abd5743c47f,55ece15e-edde-48fd-8c08-35846bd65c24,c1,c4,27,?,?,surb={'id': 'e13758aa-9191-4b9f-b57c-9a2feb63e3ed', 'route': ['p1', 'e4', 'i10', 'x10', 'p1', 'c1']}
1769480460.80964,SENT,c85044e1-1e00-4a1a-9f04-540a558cd626,f6037745-f039-4f80-b405-d486ce6d29a1,c1,c4,3387,?,p1,
1769480460.8097405,CREATED,13d8355f-0981-4b3b-b2f3-6565aa1dd2d0,21091610-35ba-4de1-ac6f-38fb8db44969,c1,c4,26,?,?,surb={'id': '5e2a7af2-34a4-440d-8872-66755b643e94', 'route': ['p1', 'e8', 'i3', 'x10', 'p1', 'c1']}
1769480461.0774827,RECEIVED,c8519960-2e6c-4edd-83ad-21154ad6715c,a04cf8a6-ae6c-4002-b5cf-bb57be47c853,c3,c1,27,p1,?,surb={'id': '35cdf84e-0827-4a50-9f30-51c18932dfa2', 'route': ['p1', 'e6', 'i6', 'x12', 'p3', 'c3']}
1769480461.1140254,RECEIVED,7632fda4-05fe-48f7-8877-45374c40cd5f,2b4427ab-391e-4554-8da2-a95017915420,c4,c1,27,p1,?,surb={'id': '0df74974-528b-4d8f-8e22-1cabd5adff7a', 'route': ['p1', 'e4', 'i12', 'x10', 'p1', 'c4']}
1769480461.2182148,RECEIVED,5c7fe3ff-8a4b-4ede-a043-4bb87b36d69b,1b01875b-bbe6-49d5-83b1-483fd51307fe,c3,c1,26,p1,?,surb={'id': '6a4c89f5-4614-46b4-8380-57129a917bfe', 'route': ['p1', 'e3', 'i7', 'x1', 'p3', 'c3']}
1769480461.331103,RECEIVED,3fcce7c3-5c85-458f-bfc2-c0f139a982d6,f54aa2ef-8347-479e-81cd-3b0a18af3468,c3,c1,27,p1,?,surb={'id': '40253972-276e-4d1d-b790-954813258fcb', 'route': ['p1', 'e7', 'i11', 'x8', 'p3', 'c3']}
1769480461.372468,RECEIVED,c641dd69-626d-427a-b87c-ff6d9f00d292,ffb32897-7f51-4ceb-9358-671d03b9b6e6,c4,c1,26,p1,?,surb={'id': 'ec844935-6242-4ec6-afff-2cd6fbdefa2e', 'route': ['p1', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769480461.5217054,RECEIVED,f3495847-2e47-4b79-a27f-4b4ed9f3493f,bf3bdd72-20a5-40b6-921e-42c1794f52c2,c3,c1,26,p1,?,surb={'id': 'e902a986-219e-4743-bd01-cac93211127d', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769480461.5823872,RECEIVED,9d13ab06-9373-4e4d-b31e-c032cd4be0ae,a4bad328-839d-40f9-919a-16f0068337aa,c3,c1,27,p1,?,surb={'id': '92d1a84d-c66d-4c43-bbc7-4ee6d158a699', 'route': ['p1', 'e11', 'i3', 'x7', 'p3', 'c3']}
1769480461.700213,RECEIVED,b492818e-f21a-41dd-b3ff-0b80fe03b278,392b75eb-747c-450a-a7d8-73bf9a4df424,c3,c1,26,p1,?,surb={'id': 'b0757320-d16d-43d7-b995-cd80426b761f', 'route': ['p1', 'e3', 'i12', 'x10', 'p3', 'c3']}
1769480461.705931,RECEIVED,6867249b-c184-44a9-b50d-02d564a78adc,781f062e-a351-479d-89da-d0c3adc7b367,c2,c1,27,p1,?,surb={'id': 'f84a942f-0d8c-4161-bdc3-a58783df3fa3', 'route': ['p1', 'e1', 'i1', 'x1', 'p2', 'c2']}
1769480461.743458,RECEIVED,2b8cdcfe-cd55-4264-9312-f23d254145e7,1a293b71-98fc-47e9-98d2-7027539a4b3a,c4,c1,27,p1,?,surb={'id': 'b6afdafa-80b8-4b8f-8eaf-da43d39d3b55', 'route': ['p1', 'e11', 'i2', 'x2', 'p1', 'c4']}
1769480461.7575257,RECEIVED,6702ca93-96a6-4a8c-a3bb-254edbfcdb3d,5ff0cc5b-0e6c-453d-959b-e0b125648fa9,c2,c1,27,p1,?,surb={'id': 'cee6caf6-d963-4cd1-a8e1-0d6465fdcac5', 'route': ['p1', 'e9', 'i9', 'x1', 'p2', 'c2']}
1769480461.7985458,RECEIVED,8c5f0e92-bb03-472a-bd10-175483734453,dbd762cc-45d8-408e-8274-6a746bdde9a2,c3,c1,27,p1,?,surb={'id': 'f5f6f824-e688-479d-b56a-a9660534b724', 'route': ['p1', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769480461.8067665,RECEIVED,ee5a2c29-95bb-49e9-acb3-9e8fbe53b093,f6155345-caa7-48bb-ac04-d5a68ff79d42,c2,c1,27,p1,?,surb={'id': '8ee3fddb-e97d-44c3-939b-7383f36b9b73', 'route': ['p1', 'e8', 'i9', 'x4', 'p2', 'c2']}
1769480461.8199964,RECEIVED,0f15c528-a85c-4125-86e9-76062178be3c,c58bfc38-9cf4-4ee0-a2f0-209f69fdbd18,c4,c1,27,p1,?,surb={'id': 'ec9749ac-bb5d-4920-a7a6-0a35b25c5e58', 'route': ['p1', 'e7', 'i10', 'x9', 'p1', 'c4']}
1769480461.832153,SENT,41dbae63-94f8-46b5-a1eb-4685fccb9c21,86a2e491-8151-4e59-8e7d-4428ac768279,c1,c4,3400,?,p1,
1769480461.8322709,CREATED,59f72e99-0db3-49d7-9e97-f2a87ed4f618,8eed2072-700d-4907-b0ce-7a4494f32c34,c1,c4,27,?,?,surb={'id': '8b0fe692-b919-4e55-88c3-90460ecf5b0e', 'route': ['p1', 'e3', 'i10', 'x3', 'p1', 'c1']}
1769480461.8447375,RECEIVED,2b9c68dc-11fc-41df-9bbc-bd5ffa3f7eed,c4f5e8b7-7cfe-4218-9043-cb3de204f10b,c2,c1,27,p1,?,surb={'id': 'a2336fac-0a93-4f8e-a898-6084a96bca54', 'route': ['p1', 'e4', 'i3', 'x10', 'p2', 'c2']}
1769480461.8591669,RECEIVED,51bab5e5-e3f9-43e5-a4c6-be1f06c22781,e17ce078-43ab-442d-8794-263d5dfe1319,c3,c1,27,p1,?,surb={'id': '1d4395de-7bb9-4bc3-ad34-aa2b167eb99c', 'route': ['p1', 'e3', 'i1', 'x12', 'p3', 'c3']}
1769480461.8967948,RECEIVED,193c07e8-bf36-41cf-9872-afb7b0ab8861,c8e856e6-94cf-4c47-89f4-770b49d2cad0,c5,c1,27,p1,?,surb={'id': '965f537a-b5d4-4354-b450-ecee98094a4c', 'route': ['p1', 'e10', 'i12', 'x5', 'p2', 'c5']}
1769480461.9266026,RECEIVED,09c9de52-f56b-46fe-88cd-47ee70c7d81b,0ac0673b-3ce8-475c-baf1-2b7c3f268793,c4,c1,27,p1,?,surb={'id': 'e4d00cc2-9906-4118-bae7-b626e4a5557e', 'route': ['p1', 'e1', 'i3', 'x1', 'p1', 'c4']}
1769480461.939535,RECEIVED,97bfd437-0235-47ac-9a24-d29c9926d476,c47c3e5e-73b6-4761-89d4-c17753cebef9,c4,c1,26,p1,?,surb={'id': '098a0739-0665-4df1-93db-bbbfb5e63be7', 'route': ['p1', 'e10', 'i8', 'x1', 'p1', 'c4']}
1769480461.9558494,SENT,b42ca2db-2108-45ea-aa14-96837a0dae57,d95ceb63-d6da-48ec-94fb-be0dcedc0e39,c1,c4,3386,?,p1,
1769480461.955947,CREATED,3e2464ce-8ad9-47bc-a1e0-90c21f315fcf,59fe079c-b34f-46f6-bbe0-4d43fbf413eb,c1,c4,27,?,?,surb={'id': '27eb3dec-7539-4d6d-a268-7a87351d6ec1', 'route': ['p1', 'e5', 'i5', 'x1', 'p1', 'c1']}
1769480461.9969587,SENT,21c92181-f9b7-45e7-981c-4432b3f43e61,c9f46cb2-780b-443e-a361-e525d5dd29d0,c1,c4,3380,?,p1,
1769480461.9970803,CREATED,36661ca9-d211-420c-a8af-a6ea2766ea59,9365eefb-7097-4320-ad47-857599229bc6,c1,c4,26,?,?,surb={'id': 'd889eb65-2831-4133-ac2d-2b8db86a7cd9', 'route': ['p1', 'e10', 'i3', 'x6', 'p1', 'c1']}
1769480462.0201128,RECEIVED,74782e7a-b79c-4f7a-8ae3-0b8bd0539137,298d5acd-dab1-4969-ac25-bcfe22c5017f,c2,c1,26,p1,?,surb={'id': 'a7a6b1e7-1384-4025-b65f-53f49d7201bd', 'route': ['p1', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769480462.080984,RECEIVED,0e8be8c9-2b7a-4288-aa8b-285e14036b19,b3d07c5a-36a1-470c-b1e9-df62b6dd8f56,c3,c1,27,p1,?,surb={'id': 'e0b1b507-4abe-4fd5-9381-f79320b14b6b', 'route': ['p1', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769480462.1255453,RECEIVED,d228ec2e-7c97-4ab4-837a-84263bb57141,4df2a1f3-e993-469d-8923-ff4cd21630b1,c2,c1,27,p1,?,surb={'id': '093931f7-449f-4f3b-9e86-8cab57d79c2e', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769480462.240308,RECEIVED,101168b8-6e22-415a-8927-847763c562b9,a3db83bc-3bfa-47d7-b25e-3188e21f0505,c5,c1,27,p1,?,surb={'id': '6843d7d5-aa13-4d67-ac8a-35b732526a19', 'route': ['p1', 'e5', 'i4', 'x6', 'p2', 'c5']}
1769480462.287709,SENT,964563a6-a410-4e76-a852-c909f951def8,4d91bd99-d9eb-4c39-981c-002ed57f0049,c1,c4,3383,?,p1,
1769480462.2878406,CREATED,b780d778-553d-478f-8032-e356ffbebc6a,3e8fb9d1-6a07-4a31-9523-cdab2863c7b4,c1,c4,27,?,?,surb={'id': '2c4efe05-6f74-48a3-9d5d-7ed0131eb8bc', 'route': ['p1', 'e2', 'i11', 'x3', 'p1', 'c1']}
1769480462.2976174,RECEIVED,d3d5890b-543a-4578-8221-8a0f4feafc64,256ff784-7efa-4c6f-a889-6145aa98bfe8,c5,c1,27,p1,?,surb={'id': '4a098d6b-ac68-481f-af2b-8e29001c1929', 'route': ['p1', 'e5', 'i4', 'x12', 'p2', 'c5']}
1769480462.3739026,RECEIVED,a612d030-0f9a-44c0-acd8-8e4c9de1b024,b87b676f-6c95-4703-bbc5-189772c35876,c5,c1,26,p1,?,surb={'id': '9c145931-17e5-4891-9d6d-83b84f36dfd1', 'route': ['p1', 'e11', 'i6', 'x3', 'p2', 'c5']}
1769480462.5754435,RECEIVED,fb8ef4a3-8e16-464f-9710-dc8a20ea2e74,55ad9560-0ab5-4d2b-8c82-e3bb3c8c1b22,c3,c1,26,p1,?,surb={'id': '7ab2bb35-f2d8-4ed9-99ae-6ae444b6273c', 'route': ['p1', 'e8', 'i7', 'x10', 'p3', 'c3']}
1769480462.5843093,RECEIVED,c5ec21b5-455f-4d84-825b-036203159bbf,8fdfc763-1e04-4a5b-a000-c6f57e90514d,c3,c1,27,p1,?,surb={'id': '16725e65-ce8d-46f7-b87f-caf69bdd2c7d', 'route': ['p1', 'e8', 'i6', 'x6', 'p3', 'c3']}
