timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741140.8595657,RECEIVED,9b4917c7-b617-4719-b2cc-727e6da02085,b67194fe-64ae-4620-9f2d-b421e7b87753,c2,c5,26,p2,?,surb={'id': '05ebab4e-ef0d-413e-858b-39a5b26163af', 'route': ['p2', 'e12', 'i1', 'x1', 'p2', 'c2']}
1769741140.9515672,RECEIVED,8f28fd42-54d7-40c0-8539-3c29941a022c,2b6ac040-4982-4239-bf32-d5a3caabd6e1,c2,c5,27,p2,?,surb={'id': '10af765f-99f2-4088-aed5-f10bb8db726f', 'route': ['p2', 'e1', 'i11', 'x6', 'p2', 'c2']}
1769741141.2251372,SENT,638c7f66-2300-453b-89ff-96dcaac951aa,1569cce0-33bd-452a-94d2-80c88029db36,c5,c1,3389,?,p2,
1769741141.2252772,CREATED,b2dcca21-b95d-484d-a8b4-e31085e2b173,efe5446c-c34b-4be9-83b8-23ab05aceebb,c5,c1,27,?,?,surb={'id': 'c148cd93-3597-4b65-a9bd-dbd810399103', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769741141.3195968,SENT,ee49e395-1e47-4bef-b669-1d1136a582a0,744e2700-f4a2-4ee5-a1e6-3048ee0874af,c5,c1,3378,?,p2,
1769741141.3197281,CREATED,b85eb3a2-2db7-4463-8605-4dac44e602bf,c7bd0ab3-e4d3-45c6-bc0b-c5cca3b5ef1f,c5,c1,27,?,?,surb={'id': '2c625412-a0f5-43a8-a9d5-146793336836', 'route': ['p1', 'e4', 'i6', 'x5', 'p2', 'c5']}
1769741141.8135412,SENT,d5a9b858-33e2-4526-b5a0-021f32d06d58,bfe2e169-da79-4a0a-aa9c-2b23a480534a,c5,c1,3359,?,p2,
1769741141.8136714,CREATED,7f5e74ec-29d4-4cb6-8509-ed359a056b59,5bfaaedc-c06c-4971-a820-1d93c60b7b31,c5,c1,27,?,?,surb={'id': 'dcecbfbb-790f-4014-a67f-4d228bed7195', 'route': ['p1', 'e2', 'i5', 'x12', 'p2', 'c5']}
1769741141.8482633,RECEIVED,bf5f9192-040b-4e94-a008-e72b981eac2f,519079f9-c9d5-4758-990b-951918813f4e,c2,c5,27,p2,?,surb={'id': 'b9f4906f-c101-4920-b0ec-2e040590956f', 'route': ['p2', 'e6', 'i8', 'x4', 'p2', 'c2']}
1769741142.058923,RECEIVED,19366bbc-dc08-4fbd-b065-eda6e6e2f7c4,caa149a3-45c6-48d6-b952-e8320e09e6a7,c2,c5,27,p2,?,surb={'id': '24a1518a-b245-4a1c-b61a-93a350e603e9', 'route': ['p2', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769741142.103782,RECEIVED,7251551c-2255-4b31-8308-27699ab662ba,7b8d8ec3-3c72-45d3-b8f9-74d539f83c1b,c2,c5,27,p2,?,surb={'id': 'eb87213c-2428-4068-8592-4c601bccfb98', 'route': ['p2', 'e9', 'i4', 'x11', 'p2', 'c2']}
1769741142.4207792,SENT,b473fd81-d0fd-4290-b048-3208275e73a3,c5fdf86f-9fe7-4905-8c1c-3fde4b033f02,c5,c1,3375,?,p2,
1769741142.421097,CREATED,a2cefbdf-ae1b-43c4-9192-83d6a659456f,f72b73aa-86be-464d-b4b8-b5ba367be7ab,c5,c1,27,?,?,surb={'id': 'a01e75e2-25ea-477d-8c1b-bceb8eddeca7', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c5']}
1769741143.2790892,SENT,3e6aed9b-a8ae-48d8-aa66-2ebd66ad873b,fad5f831-5841-4e52-82ae-bfc7b1417970,c5,c1,3400,?,p2,
