timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741132.4109297,SENT,759ab497-fe25-46f0-ac01-12c2e401fb8a,c85c222c-192b-4b15-a0eb-6b5e1c189cb5,c2,c5,3375,?,p2,
1769741132.4110985,CREATED,34c915fa-0cea-45b9-854f-ff27e88611ae,cd2ecf37-c55b-4d4d-873c-fb4caae5ec24,c2,c5,27,?,?,surb={'id': '69d5bf02-a19f-4b66-a048-9e69e604671c', 'route': ['p2', 'e10', 'i5', 'x8', 'p2', 'c2']}
1769741484.2323108,CREATED,08069137-b5a6-4c2c-84c7-e4f47f397ed1,d3af7bff-5bb9-4362-a905-664a0d119483,c2,c5,27,?,?,surb={'id': '872b173b-32c4-4144-a59d-bec3b29f30e1', 'route': ['p2', 'e3', 'i11', 'x2', 'p2', 'c2']}
1769741484.367427,RECEIVED,91ce9858-d310-418f-b666-10c50b788331,3dad9c6c-6538-48b4-b72f-44ac5a1d7afc,c1,c2,26,p2,?,surb={'id': '63aa4ab9-ef38-4413-a489-a6e1275bcceb', 'route': ['p2', 'e10', 'i10', 'x12', 'p1', 'c1']}
1769741484.6213307,SENT,1a6a87b0-f7df-47b0-bdf3-052e04a047c9,3a537f1b-0708-4e2c-92cc-448a925e45e6,c2,c5,3388,?,p2,
1769741484.6214023,CREATED,dc3f7671-5ea6-4415-a7cc-81ed49235685,44dc9244-bec4-428a-9ab3-2d125dbffa96,c2,c5,27,?,?,surb={'id': '8e6f1429-7569-4eab-98c6-4ffcd6da2198', 'route': ['p2', 'e6', 'i10', 'x10', 'p2', 'c2']}
1769741484.8047805,SENT,6adfd972-7a2e-4f50-ad6f-fdc70adc27f6,ddd84516-5ab6-4de4-bac4-24e6fbfe26ac,c2,c5,3371,?,p2,
1769741484.8049295,CREATED,c8efaa9c-4e5e-4a28-950e-d0da59ad1e56,67e937d1-adcd-4a10-adf2-add363905716,c2,c5,27,?,?,surb={'id': '97432759-f2ba-42e5-baf4-810439db91eb', 'route': ['p2', 'e7', 'i5', 'x7', 'p2', 'c2']}
1769741485.1625397,RECEIVED,19caa2a3-216b-447f-ab57-1c08fb864118,053645f1-f9eb-43da-88c8-1654af068ed8,c1,c2,27,p2,?,surb={'id': '2e5dc037-e91f-44d8-88db-5dceb9e88f5a', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769741485.4790778,RECEIVED,5b0838e3-eadb-4d03-a85f-382cf5c77fe7,e61515f1-7a99-4cb9-842a-41de4982ca14,c1,c2,27,p2,?,surb={'id': '0f42047b-d6d0-4e7c-866d-82d311570ed1', 'route': ['p2', 'e4', 'i4', 'x6', 'p1', 'c1']}
1769741485.6524374,SENT,afb38e66-c564-4c71-95ad-157104b1c53a,e60775e1-4cdc-4996-9c9f-7defbcb5ff5f,c2,c5,3363,?,p2,
1769741485.6525846,CREATED,b210a55b-6492-494c-b5ae-f5c5b35f7e6d,9deff52e-dc3a-4bb0-85a5-d315ac22aaf2,c2,c5,26,?,?,surb={'id': '996156e3-c0a4-444e-9c0c-183c8b88bab8', 'route': ['p2', 'e7', 'i1', 'x1', 'p2', 'c2']}
1769741485.7145662,RECEIVED,a052f51a-bd03-483d-b466-b7d603ff5666,e1cb084e-c6d7-4763-8208-efc1407fd9c8,c1,c2,27,p2,?,surb={'id': 'aa2b7d34-6a22-4056-9fcb-633831324996', 'route': ['p2', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769741485.726162,RECEIVED,35772f2f-c1a7-4391-a951-4b240f4b1e0e,be21cd9b-13fa-44b5-91ba-cf393eac48b2,c1,c2,27,p2,?,surb={'id': '6075a8b0-a5f0-4a6c-ba8b-163b91402627', 'route': ['p2', 'e1', 'i11', 'x8', 'p1', 'c1']}
1769741485.7811072,RECEIVED,37ab1de3-9bc4-49a9-be5f-7c0b34c6f55e,81888a60-cbf7-4ed3-a1c1-c62d93cd050e,c1,c2,27,p2,?,surb={'id': 'f74e2f40-13d7-498b-9e46-ef5a63f543c1', 'route': ['p2', 'e5', 'i12', 'x8', 'p1', 'c1']}
1769741485.7970238,RECEIVED,f81826a3-256f-488e-9753-f1942bc62d29,94396393-2a83-40cd-857f-a7b244880e93,c1,c2,26,p2,?,surb={'id': '00221db6-004d-4cb1-9434-9aae6d7edcb5', 'route': ['p2', 'e2', 'i9', 'x5', 'p1', 'c1']}
1769741485.8502896,RECEIVED,d1f33b64-7c5a-4d4a-9016-950c273bcccc,6a606441-05b5-41af-9630-4713cfdfb387,c1,c2,25,p2,?,surb={'id': '2eafd976-adfb-4852-a02e-eba9c6e8ddd6', 'route': ['p2', 'e3', 'i11', 'x3', 'p1', 'c1']}
1769741485.8517444,RECEIVED,c2ce5753-46a3-4d81-9968-66fa1db235db,fccce2bf-8bb9-4aee-a744-77d1cbb91764,c1,c2,27,p2,?,surb={'id': 'b16d4fe8-e7d2-4259-868a-df5814677249', 'route': ['p2', 'e1', 'i8', 'x5', 'p1', 'c1']}
1769741485.972167,SENT,9b0d7a52-7afb-40a7-ac62-f16336d592ba,a1a130ef-9f8f-47f9-9bbd-be226358edc7,c2,c5,3383,?,p2,
1769741485.972229,CREATED,5fe9e76d-9e27-4f51-b539-545dd0088793,d535c614-974a-4381-8ef1-99ea132c1fa1,c2,c5,27,?,?,surb={'id': 'e20a6e0b-4b09-4438-a1fe-c74ffb1b90be', 'route': ['p2', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769741486.5961308,RECEIVED,c985690d-4f14-4301-975b-9341b8bb1823,37adf24a-68b1-4cb2-99a8-2945c92f1f94,c1,c2,27,p2,?,surb={'id': 'bb82821c-dd3f-4f99-bbe8-7bc05b7c4bd7', 'route': ['p2', 'e8', 'i9', 'x6', 'p1', 'c1']}
1769741486.7809658,SENT,53366c4e-148f-40fe-abd0-7ed85467c10f,0ae0c099-0ae6-4689-b656-f20a5802d83d,c2,c5,3380,?,p2,
1769741486.781026,CREATED,3cb84c1a-1ebd-477a-8694-02bf6a0a7fd2,138882e3-a015-4db0-966c-469311c297b0,c2,c5,27,?,?,surb={'id': '6398d8c1-2522-4921-ad26-9b456a2cb1cd', 'route': ['p2', 'e3', 'i3', 'x8', 'p2', 'c2']}
1769741486.8192468,SENT,488c5857-aadc-462d-843a-c1881b6897ea,ba1ef751-d7d2-44a8-83bc-46300cc36c3f,c2,c5,3379,?,p2,
1769741486.8193083,CREATED,11a9ce83-1540-4ef9-adbf-0357eefb4df7,71b69871-28b2-499e-a4b7-0d7413b3a1f7,c2,c5,27,?,?,surb={'id': '455b8397-e1bb-419a-b20a-34cc2ac79048', 'route': ['p2', 'e4', 'i11', 'x8', 'p2', 'c2']}
1769741486.9029958,SENT,cf8b6d0f-0bee-466a-b74f-b3927623b510,cfdeefde-3919-42ec-b9da-51d26c4b4d40,c2,c5,3391,?,p2,
1769741486.9030726,CREATED,1fc690af-4a93-4ff3-b148-c5b868e19b5f,0c1c80d0-8ad9-45d2-b4ca-9f2b5909d94c,c2,c5,27,?,?,surb={'id': 'bb7b58ca-fab0-46ab-af0e-e7313e72de72', 'route': ['p2', 'e10', 'i5', 'x12', 'p2', 'c2']}
1769741487.2178833,SENT,2125b140-bfb2-4183-81a6-03d59c509968,9e16ecbf-f5e5-4f54-9df4-ef08d55cd7f0,c2,c5,3371,?,p2,
1769741487.2179637,CREATED,d25cfdde-409e-4e6b-98e0-56db7ddcdebf,a574c7b2-21fc-4af4-b425-0bec68bab0f6,c2,c5,27,?,?,surb={'id': '8f2f3abc-5f5f-4378-befc-e4c3ce096557', 'route': ['p2', 'e11', 'i8', 'x10', 'p2', 'c2']}
1769741487.3228524,SENT,b2bfeb81-e8bd-41f2-9185-5485312f96b1,951cb659-2569-4522-a512-f25e380ffe91,c2,c5,3399,?,p2,
1769741487.3231769,CREATED,cca02892-3713-4019-a842-eb03ae189bc8,a8b8d7b3-8967-4a78-a11c-34b2d3670207,c2,c5,27,?,?,surb={'id': '4a78ed28-5899-4ff2-a022-d376b5a32018', 'route': ['p2', 'e9', 'i3', 'x12', 'p2', 'c2']}
1769741487.5448277,SENT,711c93ca-c29b-403a-bc19-e3e340450aef,02bb959e-ad6f-4824-9eb7-b036dc793884,c2,c5,3392,?,p2,
1769741487.5449727,CREATED,4c2f9c7c-5909-4c11-bf1f-9aab23819f82,d6246ef4-3aa8-4b53-92f4-4e366605904a,c2,c5,27,?,?,surb={'id': 'd33c33de-1129-43c9-b383-ce2d4b80334c', 'route': ['p2', 'e8', 'i1', 'x4', 'p2', 'c2']}
1769741487.5906646,SENT,31d614f1-7f19-4e14-b591-3e4b523a087e,b52c0c64-5151-4fce-bb38-3173391c2cee,c2,c5,3380,?,p2,
1769741487.590769,CREATED,f5c9ae3b-43f2-4125-bb93-1e2a7bfd4932,b806c65a-1804-4afc-9481-6c5649467f9a,c2,c5,27,?,?,surb={'id': 'f3e8daee-0013-4b32-90de-2523ef9fafd4', 'route': ['p2', 'e4', 'i5', 'x5', 'p2', 'c2']}
1769741487.6239223,RECEIVED,1d6c58b8-1b2a-4060-be33-86237249e968,89cea2cd-3030-4ab8-a6c3-9fed2bfea1ce,c1,c2,27,p2,?,surb={'id': 'e6aed867-9db7-4d23-ae2b-72828ed43538', 'route': ['p2', 'e5', 'i11', 'x6', 'p1', 'c1']}
1769741487.8765,RECEIVED,9ab703af-6432-455b-a20a-5fba13c02efe,4a3ecb7b-05a5-426f-8d95-8846bab86eb5,c1,c2,26,p2,?,surb={'id': '2eb3ea77-4525-4122-bb28-60f05a205c8c', 'route': ['p2', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769741487.9011533,SENT,dbaef62f-1318-4436-92f3-374a0064ac59,f45fe9e3-3df1-4b5a-8d02-d2f64b159a3f,c2,c5,3356,?,p2,
1769741487.9012544,CREATED,ae51849c-3fc5-4cf7-a286-03a3608fca5d,ebadc570-ca22-4487-89b3-50df6e665ce0,c2,c5,25,?,?,surb={'id': '05d04b61-3583-461b-a1f4-03c973d40474', 'route': ['p2', 'e8', 'i6', 'x4', 'p2', 'c2']}
1769741487.9523945,RECEIVED,da3e53fc-607e-4d1d-840c-1042bdfbb7e2,57a4a70d-13ac-4790-9cdb-0151c1fecbbf,c1,c2,26,p2,?,surb={'id': '3be000c0-0d8d-409b-9958-4d1c581336f6', 'route': ['p2', 'e4', 'i2', 'x6', 'p1', 'c1']}
1769741487.9726548,SENT,6dc2951a-d966-4fc0-97b1-673d214beeaf,a8054b8c-c8ef-458c-8d1d-720c82556b73,c2,c5,3376,?,p2,
1769741487.9727566,CREATED,b5bd0c24-8843-4942-b4b7-47ccd9926acb,91290387-2be4-4d97-8fdc-20ec98b8beb9,c2,c5,26,?,?,surb={'id': 'c17cbfe6-d8c2-4e60-a5b8-d8c4bda2f44a', 'route': ['p2', 'e2', 'i11', 'x5', 'p2', 'c2']}
1769741488.0694373,SENT,94bfdc53-578c-474b-85ba-c4c2e378b9f1,44bf3bb0-34b5-4e89-9237-3c613756c3e1,c2,c5,3384,?,p2,
1769741488.0695376,CREATED,801ba0b6-0f69-4422-8883-679b34fb3c3b,ae66fb96-6eba-4f5e-88ed-330fa30d9afd,c2,c5,27,?,?,surb={'id': '635fceed-00cb-4ca5-bf6e-175a817a119d', 'route': ['p2', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769741488.0881464,RECEIVED,9386baf7-a881-4c11-8a9b-78bd571fb5cf,2cf5b47e-f3fd-45f7-9173-67c983542989,c1,c2,27,p2,?,surb={'id': 'b5ce626e-4a74-47e5-b2a2-0c997bba862c', 'route': ['p2', 'e10', 'i7', 'x5', 'p1', 'c1']}
1769741488.149702,RECEIVED,9296c9c1-4be7-4cdb-b714-47fe463d8954,465c7877-976e-4485-9043-75737712ba13,c1,c2,27,p2,?,surb={'id': 'cb7eff38-463b-4618-a39c-6908ea4bf94c', 'route': ['p2', 'e12', 'i7', 'x2', 'p1', 'c1']}
1769741488.2841299,RECEIVED,d7a70444-fe6a-49d6-8e00-6f6f0d8b4bb5,c2a61f6a-95df-4994-a77f-d2992278065e,c1,c2,27,p2,?,surb={'id': 'bd08872f-020a-43ba-9599-281eaf740f70', 'route': ['p2', 'e5', 'i7', 'x11', 'p1', 'c1']}
1769741488.4424963,SENT,d9a0e381-05fb-462b-8c18-d171101c26ee,8b8b5612-797d-4189-ae94-7995e882df51,c2,c5,3395,?,p2,
1769741488.4425747,CREATED,dc7f2473-6647-40a9-b9c1-6b93742b2ead,5d332cd1-a4a1-479a-b689-773ea1675333,c2,c5,27,?,?,surb={'id': '020d3669-b277-4607-ac6a-647074539331', 'route': ['p2', 'e11', 'i5', 'x7', 'p2', 'c2']}
1769741488.6280718,RECEIVED,0ae966f2-3a13-49cd-a672-e3990a37c10b,75b789e2-b0eb-4bc6-ab4c-858eff18b8f7,c1,c2,27,p2,?,surb={'id': '7de404b3-9b1d-4e68-b924-95f2d5f7b49f', 'route': ['p2', 'e8', 'i9', 'x10', 'p1', 'c1']}
1769741488.7455568,RECEIVED,c8e899e1-833c-4daa-af42-5b5b7ea19a77,d29db2e0-8949-4d53-b5bf-dfc6ee73cb2a,c1,c2,27,p2,?,surb={'id': '5f9dfd1f-a60e-4efb-a0c7-9b9abe65e88e', 'route': ['p2', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769741488.779589,RECEIVED,bab0a79e-8961-43a4-ba00-b85c370b8938,a4d872ec-0691-465b-96dd-638828185d14,c1,c2,26,p2,?,surb={'id': '428d2a5c-b677-433b-8989-621a046261fe', 'route': ['p2', 'e7', 'i10', 'x7', 'p1', 'c1']}
1769741489.093773,SENT,ee1703b6-24af-4987-96dc-d5ea7eec4737,75254a86-c34b-4b96-8f34-e1dec9661647,c2,c5,3376,?,p2,
1769741489.0938354,CREATED,ed1ef5ed-320e-439f-9b4a-c8c58804ef9e,12d17811-aa20-4de4-b116-7a2efb84a456,c2,c5,27,?,?,surb={'id': 'd88a8f94-e944-465a-824b-38c2961d3415', 'route': ['p2', 'e9', 'i8', 'x8', 'p2', 'c2']}
1769741489.309698,SENT,7c6ba3ba-bd07-413d-94e8-9edf1b6af1e4,b19ea316-d871-4182-885e-5a9b06ffece8,c2,c5,3367,?,p2,
1769741489.309745,CREATED,6e68958c-5931-4d8c-9b6d-d985117300de,85fac15a-5e05-4daf-9a3c-b06e426efc16,c2,c5,27,?,?,surb={'id': '0a9dce57-a7d8-4a97-ac22-dee05755c159', 'route': ['p2', 'e8', 'i8', 'x10', 'p2', 'c2']}
1769741489.4067097,SENT,cd732483-9874-499f-9b2e-842383e024c4,f812489c-b6cf-403c-8df4-8c309ecd8e36,c2,c5,3396,?,p2,
1769741489.4067564,CREATED,e8ec957d-5d30-460a-ba11-2f5a5a6914ed,204b40c0-82da-49dc-bd28-0e7b852e68fb,c2,c5,27,?,?,surb={'id': '5e01a5d7-f097-41a1-b2fb-25ed8db1739d', 'route': ['p2', 'e6', 'i11', 'x12', 'p2', 'c2']}
1769741489.475127,SENT,ec76c223-c281-40ff-b4a9-1557ae446c44,591de0c7-9108-4081-9c43-75753dcaa887,c2,c5,3359,?,p2,
1769741489.4751778,CREATED,8bc8f73f-5cdf-491e-8d89-719cecb42fd2,f69de1c1-ac47-49dc-afdd-00fc103782eb,c2,c5,27,?,?,surb={'id': 'bcbdcca5-7a0c-4b48-b3bc-5e3a912fb1ec', 'route': ['p2', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769741489.5834434,SENT,e6be767f-a2fc-41ea-8a6c-789b9c077f40,68107a55-9fe1-4ef3-826c-277cf9a7ef1d,c2,c5,3383,?,p2,
1769741489.58351,CREATED,7f3874ae-abdf-43dc-aa08-a82deae2f595,9ad30136-9777-41cd-ab41-6fece3bfab39,c2,c5,26,?,?,surb={'id': '52061609-6343-46a9-9cdb-faded4c164cd', 'route': ['p2', 'e3', 'i6', 'x8', 'p2', 'c2']}
1769741489.6264749,RECEIVED,a597837b-b1a4-4e72-85e3-fdb4772e1e7c,7532e966-68db-4a5a-b422-688c227cfbe4,c1,c2,27,p2,?,surb={'id': 'd8712006-6a74-48d2-962c-73f62b501a5d', 'route': ['p2', 'e12', 'i8', 'x8', 'p1', 'c1']}
1769741489.7952108,RECEIVED,f38e25b6-c2eb-48d8-a617-65062f8f9603,59d9c7ad-cac7-43b5-a632-5e53ccc2a56f,c1,c2,26,p2,?,surb={'id': '5fe1f741-efe2-4321-82dc-0af9faf8ba00', 'route': ['p2', 'e10', 'i2', 'x4', 'p1', 'c1']}
1769741489.967389,SENT,09007a68-d5f9-46f6-8872-81355e52520c,e592e016-4056-458f-9b56-14cdf087ed27,c2,c5,3379,?,p2,
1769741489.967463,CREATED,9f5eb374-9121-4c2b-b009-e848b05179f6,cb3be358-bd26-4a56-ab65-d8f232c2c3cf,c2,c5,27,?,?,surb={'id': '2a2f57bb-bbc1-4bec-a7ad-319c929efb5e', 'route': ['p2', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769741490.048893,SENT,96d3ccce-a4d3-4f41-b98d-e677ef1fefb0,0b4153ea-0538-4226-bffd-b61dfb2aa0af,c2,c5,3379,?,p2,
1769741490.0489645,CREATED,432389ca-4fc5-42a7-8bf9-1806b30cd2ef,0c2f9e80-8773-4c56-b0c1-cf9c9bd9941a,c2,c5,27,?,?,surb={'id': 'e6f74fd8-9e56-4a32-b3f6-83bd85c52f8f', 'route': ['p2', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769741490.2914166,RECEIVED,032f3cc1-cee7-445d-a4f2-91d7ad73a3b1,ad08d733-dbad-4caf-a6a6-6f77e520f7e2,c1,c2,27,p2,?,surb={'id': '4c8e3999-54bd-4d4b-909a-c6a49124a4f5', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c1']}
1769741490.2953763,SENT,3b97f419-215d-4cbf-b56c-0e724d8689d7,657c4b9d-afdb-4003-8f9c-ab917bba018f,c2,c5,3376,?,p2,
1769741490.2954488,CREATED,aeadff92-25ab-46ec-be6d-040dde3d0529,c09017b0-4a7b-4904-b995-9bd67514c61d,c2,c5,26,?,?,surb={'id': '0dd02515-8ae8-4d4e-8473-4a6545e23f0c', 'route': ['p2', 'e1', 'i10', 'x4', 'p2', 'c2']}
1769741490.4150658,RECEIVED,80cc3ee6-0dd0-425c-b0cb-269e8537d6d0,39853c28-0cbf-4730-9b10-ab9fe7c7bf92,c1,c2,27,p2,?,surb={'id': 'eb45e501-7eac-4e2b-bb02-af33a2e6adc4', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c1']}
1769741490.4520755,RECEIVED,9d034716-2b10-40ba-9c7c-53890bb65c70,98ac51f3-72f0-45b0-bf86-c271f316df10,c1,c2,27,p2,?,surb={'id': '67607bc3-21d6-4f92-af51-6b9285920aa1', 'route': ['p2', 'e5', 'i7', 'x12', 'p1', 'c1']}
1769741490.5997353,SENT,ed7e026d-aa33-41ba-b190-8b92b4a99adf,195f1fda-2c0f-4c2c-903c-2b75f98c5dcc,c2,c5,3359,?,p2,
1769741490.5998118,CREATED,c7dabdfd-882a-442e-90ef-fd081c14a178,5342a84e-dac8-4522-87ce-56c73a6ca713,c2,c5,27,?,?,surb={'id': '8230f241-9093-4ef4-a95a-f61221e6d599', 'route': ['p2', 'e6', 'i5', 'x6', 'p2', 'c2']}
1769741490.663584,RECEIVED,abdb9939-c60d-4a8d-9847-b3dd809a8aa9,598ed7c1-b225-4cbb-b891-34120247baf4,c1,c2,27,p2,?,surb={'id': 'a0cc7adc-3a3b-4ef9-bf24-d98e49f51d37', 'route': ['p2', 'e10', 'i10', 'x2', 'p1', 'c1']}
1769741490.7811518,SENT,14165a1b-4692-4267-b49f-16620c819fff,796caaeb-bedb-4564-9e49-936808f66ddf,c2,c5,3384,?,p2,
1769741490.781308,CREATED,821e2fd2-3df1-44c5-93c0-9712e826085c,eb08f3c2-e82d-47b4-9d45-c7cd25ef43de,c2,c5,27,?,?,surb={'id': 'f53210e1-22d4-49aa-bb9d-83f757c62999', 'route': ['p2', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769741490.8818634,RECEIVED,bf72b490-e1df-4708-b979-b0c13ee9b16a,c9e6f86c-bad1-4513-9b84-00fa6082204a,c1,c2,27,p2,?,surb={'id': 'b6c2f61c-570c-49b7-a332-c387e88d1ff5', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c1']}
1769741491.1200309,SENT,39fcb64f-c924-476a-bbc3-900846b6ed50,7ba2e8d1-cfb2-47f7-86d8-afe25afebe60,c2,c5,3383,?,p2,
1769741491.1201663,CREATED,890c303c-8be9-42bb-a9ae-fb5403eeea94,23f67248-5979-4540-8b48-6a5fdfe4b38b,c2,c5,27,?,?,surb={'id': '91a6495b-de58-4b93-8151-9a47f115b41e', 'route': ['p2', 'e3', 'i11', 'x2', 'p2', 'c2']}
1769741491.3925593,RECEIVED,e50c4edd-15d8-4d34-afc7-94fa0185cb45,575597fd-01ed-4150-b60c-456af74d751b,c1,c2,26,p2,?,surb={'id': '76ad85ea-9b5d-4ec0-b74f-e4dc445a0641', 'route': ['p2', 'e5', 'i7', 'x1', 'p1', 'c1']}
1769741491.427663,SENT,3ce15d8e-3ec6-4618-ac6f-a6f6d6569239,d22dccf0-547e-44ed-a94a-4bbda63ae902,c2,c5,3383,?,p2,
1769741491.4277267,CREATED,a55e3ec4-ed5b-4bb3-8484-d1829a6fad92,217138e2-ef25-45b4-ae94-19aa16fe5662,c2,c5,27,?,?,surb={'id': 'b68cd0c2-1e34-40ef-8bcd-bf5fae381bbe', 'route': ['p2', 'e1', 'i6', 'x4', 'p2', 'c2']}
1769741491.4807312,RECEIVED,180b6272-547a-4c83-9476-b264d2b33df7,c53373e4-b4db-43e2-8a20-7e280114475d,c1,c2,27,p2,?,surb={'id': 'abdcc286-5af0-4fb3-ad2e-2b3f2b590326', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c1']}
1769741491.6126018,RECEIVED,aa14697d-eee6-4ff7-b470-7f4564cfd886,75ff9828-7761-4923-862a-27e045c92bd8,c1,c2,27,p2,?,surb={'id': 'ba41b73f-f45f-4af5-b977-5f99fbfb18fd', 'route': ['p2', 'e12', 'i1', 'x5', 'p1', 'c1']}
1769741491.7359326,RECEIVED,d740f71a-80ad-4e1a-a33f-aea669ddc723,76c0baf9-df6b-4954-b584-ba2dd2991387,c1,c2,27,p2,?,surb={'id': '4fae3b51-d2ad-4fd3-b3a9-5fc7dc2e6f4b', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c1']}
1769741491.7596457,SENT,ac32f2d4-4e71-4f60-8aa9-2ca59e423575,7e9c83a4-cafa-43d0-b91c-9841ecac3817,c2,c5,3395,?,p2,
1769741491.759739,CREATED,06dab474-2072-44dc-bfba-bcb79300a264,1c2ec740-9612-4bb7-89f4-6c52ac65bae6,c2,c5,27,?,?,surb={'id': '613b6299-7314-4acb-ba61-114b61a615cc', 'route': ['p2', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769741491.8337574,RECEIVED,e1c565c1-d1d0-462b-83ff-cb3c3d8517ab,122e6a1c-47d7-4f13-b635-fc062ecd77f4,c1,c2,27,p2,?,surb={'id': 'db794537-5f67-44f5-8f0f-02bd7c07f87b', 'route': ['p2', 'e12', 'i11', 'x10', 'p1', 'c1']}
1769741491.8831146,RECEIVED,d0915cd8-1344-4668-8e85-b291c9ac2e7c,aa064ec9-1e50-4a52-a6e2-c75298a4f07f,c1,c2,27,p2,?,surb={'id': '99f4fa57-3ead-4d5f-9aa6-83f8a29f40f9', 'route': ['p2', 'e10', 'i4', 'x11', 'p1', 'c1']}
1769741492.166445,RECEIVED,a70a77b0-5f67-4741-93c3-1d6fb70693ba,2213a81b-a9b7-4c3a-a2a1-694dc968d701,c1,c2,27,p2,?,surb={'id': 'a77ec3c4-5de6-4064-be63-aae8e312b559', 'route': ['p2', 'e11', 'i1', 'x3', 'p1', 'c1']}
1769741492.2888584,RECEIVED,90387e6c-d8ba-48fc-8530-1ba130e4e572,cb08d34f-930a-4df3-985d-6cb366371ec4,c1,c2,27,p2,?,surb={'id': '433655ae-431a-46b5-89da-a12be7d9a915', 'route': ['p2', 'e8', 'i8', 'x4', 'p1', 'c1']}
1769741492.7144525,RECEIVED,8bbf758d-5e54-4bc7-9a4c-a5b25a353007,953b361b-f0d7-4443-b1d5-ce7e005373b9,c1,c2,27,p2,?,surb={'id': '3b1fe05c-295e-4803-bb7b-56118db9fbbe', 'route': ['p2', 'e12', 'i6', 'x3', 'p1', 'c1']}
1769741492.8559687,RECEIVED,c9abed13-92ef-460f-9ce7-de8d3ee57157,5df94c42-a0d2-41ac-b1b4-2e981af1b0a2,c1,c2,27,p2,?,surb={'id': '6d51605d-67d5-4c13-aed5-d694f3f0d2f6', 'route': ['p2', 'e6', 'i3', 'x9', 'p1', 'c1']}
1769741493.3322558,SENT,0da6e6b2-905a-418b-ad8d-ae26fad92a64,eb40ba82-6adf-483f-9d35-52c49afbfe8a,c2,c5,3383,?,p2,
1769741493.3323398,CREATED,02e2a0ac-7b92-4bce-96a0-ed4740ef971d,8717bdd3-fd1e-4984-93df-529fd9e72888,c2,c5,27,?,?,surb={'id': '76d1564b-406e-4e41-9a97-be399ba51a0e', 'route': ['p2', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769741493.3769574,SENT,8e5ffb4c-164c-4b60-bd82-a0e6ccdfeffb,bc2a0ead-fabb-4915-b1ca-982d8fc7ea94,c2,c5,3378,?,p2,
1769741493.377032,CREATED,e007ebdb-fe87-47d8-99f8-0868f3fee918,6c000215-167c-4aee-8038-34283ec44ab5,c2,c5,26,?,?,surb={'id': 'cd2d2aec-3331-4842-820d-069cce73ec44', 'route': ['p2', 'e3', 'i1', 'x12', 'p2', 'c2']}
1769741493.4718888,RECEIVED,22cf044a-ffdc-4328-84ee-3d08981d9b0d,6666479f-6c57-4d44-b4ba-06aa10853658,c1,c2,27,p2,?,surb={'id': 'a21a7de1-9355-428d-a8a1-1706e9511c53', 'route': ['p2', 'e7', 'i3', 'x10', 'p1', 'c1']}
1769741494.1986787,RECEIVED,1c822894-d14d-4cbb-96d7-f749bd887212,eafcbed4-829b-440b-b311-d9ad838b577a,c1,c2,26,p2,?,surb={'id': 'a0a9bf7c-b099-47e0-b5b6-af60e559d557', 'route': ['p2', 'e10', 'i12', 'x2', 'p1', 'c1']}
1769741494.3218458,SENT,801723d0-afad-4400-ba6f-b37c96ddc753,34deb06e-bbf9-4c12-bc15-2b53a599a89a,c2,c5,3387,?,p2,
1769741494.321909,CREATED,a6f826ce-d4de-4c03-8e1d-043b7c8c9d3f,8fd94d11-cef4-45d9-88d9-d11ee66e7646,c2,c5,27,?,?,surb={'id': 'd325ce3f-9f7b-4595-9fc7-1cdef7fb0bff', 'route': ['p2', 'e10', 'i10', 'x1', 'p2', 'c2']}
1769741494.4623566,SENT,0e40ef89-a991-4512-9f25-87581d22c1e1,8aee0821-826e-4f3e-9ef2-c733050e8379,c2,c5,3369,?,p2,
1769741494.4624271,CREATED,f5a22132-b151-4b60-91a8-4ac26f8478a6,76654ddd-1d97-4786-8e1e-be2a6f081649,c2,c5,27,?,?,surb={'id': 'bbee38f8-0db5-4c4b-b9ba-432a3f317f1d', 'route': ['p2', 'e2', 'i9', 'x4', 'p2', 'c2']}
1769741494.5371366,RECEIVED,15c27aed-68e4-4a6f-a563-d47306aa2533,6fbcadd2-866b-40f0-9528-5742ec9be073,c1,c2,27,p2,?,surb={'id': '0a0be9d5-c243-48d8-830f-787cdd1fe119', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c1']}
1769741494.6720815,SENT,c901990c-7743-42c0-8e73-e2ec6ac5bc44,0aeb1666-7d7c-4bd2-97df-717df66073bf,c2,c5,3371,?,p2,
