timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769483358.8335073,SENT,02541bd0-8541-492f-8fdd-486e4b3bff1f,8b91e9da-ddd6-4cbf-8f68-30caaa9f153f,c5,DROP,2015,?,p2,
1769483358.8336294,CREATED,7f441c34-3908-48e0-b1a0-719f1cd0e8d4,ff151cbf-507e-4754-a7c6-ce1fdc64f9f6,c5,DROP,27,?,?,
1769483359.1962914,SENT,7346b3a9-41a4-4e06-a5fc-62f247c64717,43cfd291-518a-4d9f-892c-10a94dbf12d7,c5,DROP,2028,?,p2,
1769483359.1964257,CREATED,b705e194-8f9a-4dde-8f4e-0bfa08a530b6,936228f0-712e-49f1-951c-598ab6656a03,c5,DROP,27,?,?,
1769483359.2662897,SENT,f9ebebff-73f9-4739-9e12-a117268ce942,05d17276-c1d4-479a-aa60-61eebd5e8ef6,c5,c3,3383,?,p2,
1769483359.2664459,CREATED,0cf7b10f-3c49-4100-a338-a6fe6037e6a5,8ac6612a-afdc-4d8e-bc4e-7cac9c901780,c5,c3,27,?,?,surb={'id': '632b8536-884a-41ea-9253-4edbbc2143f3', 'route': ['p3', 'e3', 'i12', 'x12', 'p2', 'c5']}
1769483582.8194714,RECEIVED,3a61c911-4709-4d02-85a9-3be21a41c9ea,3dbcb629-ead3-479b-9068-8dc91fdd7dd8,c3,c5,27,p2,?,surb={'id': 'aa577d69-b5e7-49ce-a8f9-adce5cf1c99c', 'route': ['p2', 'e9', 'i2', 'x7', 'p3', 'c3']}
1769483582.891086,SENT,21806274-2f8f-45c3-af6a-fb15a0438dc6,3fae3c39-ceff-4c88-8b6b-48c808a02f40,c5,c3,3392,?,p2,
1769483582.8912082,CREATED,7b7a33e0-2337-485f-a746-20ab8f5e698b,3b6a2807-b9ae-4fd1-a7ba-6d034eb4bb7b,c5,c3,26,?,?,surb={'id': '49a8d13d-2a9e-4aa9-a8c7-e917d2139c95', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c5']}
1769483582.9651046,RECEIVED,6213c356-9c68-42d4-b7d6-90a8e140a0d1,6634bd6e-77a5-43f7-a657-cf28fcf4dd9b,c3,c5,27,p2,?,surb={'id': '9bb56357-dc1a-46d6-bddb-4df74762aefe', 'route': ['p2', 'e1', 'i5', 'x3', 'p3', 'c3']}
1769483583.1784818,RECEIVED,9fea115b-dab2-434f-ab14-a604bfb53a33,f8e8f032-91c7-424d-91df-6424dbf79daf,c3,c5,27,p2,?,surb={'id': 'cb7aeaaf-d251-4790-a641-591df5f2ece2', 'route': ['p2', 'e3', 'i8', 'x8', 'p3', 'c3']}
1769483583.284043,SENT,8311006c-e0a8-49c8-89ef-23b5e7c775b6,e34b0caa-d8a0-41be-a5d9-a40a37cc82a5,c5,c3,3375,?,p2,
1769483583.2842202,CREATED,70e379a2-476c-484d-ba74-7fb1ea7a3184,61eb7470-88a8-4a32-bc64-47d891d5fcd8,c5,c3,26,?,?,surb={'id': 'd8a9c797-6bb5-4a96-975f-7700542c84cc', 'route': ['p3', 'e7', 'i8', 'x11', 'p2', 'c5']}
1769483584.6666396,SENT,4bb13ccb-a367-4509-a91d-9eedb7799ee7,039ce631-2301-4ab1-8395-5e0b57a8a5a5,c5,c3,3379,?,p2,
1769483584.6668074,CREATED,80e6837a-74b1-41bd-99f2-5fc3d9eb2124,dd5530b5-0e46-4f6e-be7c-887c6c54a3c1,c5,c3,27,?,?,surb={'id': 'f0591992-874e-4a18-b741-1a2cfc6a2f74', 'route': ['p3', 'e8', 'i9', 'x8', 'p2', 'c5']}
1769483584.7782404,RECEIVED,d1500984-9971-46a2-a42b-3b9d211e7ebb,ec8a2319-d1ed-4238-a6e1-cc5782bafa8a,c3,c5,27,p2,?,surb={'id': '184c88e8-f0c9-439d-8852-65bb29e459ef', 'route': ['p2', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769483585.2563303,RECEIVED,b9cd4fa8-0227-43b0-9e3d-dad02bc19e93,ef10bb4b-1227-481c-be58-d238e14cadef,c3,c5,27,p2,?,surb={'id': '3539c03b-374a-4332-9f5b-e1abfc7a6457', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769483585.3173842,SENT,dcce17df-fb73-49da-b26d-24dc79fdc6ff,3ba36867-ba23-43bf-9458-ac535ea8d373,c5,c3,3383,?,p2,
1769483585.3174448,CREATED,5f5ed153-07c3-44a2-b5c1-0b804a611ab2,9f84dfbb-0292-466d-bcd7-5aa933e81f52,c5,c3,27,?,?,surb={'id': '7e0cafeb-d0c4-44b0-be31-100f012b96b7', 'route': ['p3', 'e8', 'i2', 'x1', 'p2', 'c5']}
1769483585.576731,RECEIVED,db73c955-ffde-4dde-af5c-cadfa9dda3fd,3c53ca7d-45d0-448a-81cb-b69a3929c67c,c3,c5,27,p2,?,surb={'id': '65ef978b-61ec-4aab-a2b9-64e4074654aa', 'route': ['p2', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769483585.642702,SENT,c3518b3e-a223-429f-a253-42965fcf5f4e,a62a7410-ba85-47b0-bf3d-adf819045f6a,c5,c3,3399,?,p2,
1769483585.6428618,CREATED,325a8b3d-3b39-4819-a069-4a3df2579f35,c5a01664-fa3f-42ae-8276-9f24e8acebcc,c5,c3,27,?,?,surb={'id': 'be46c519-30ed-4946-a480-8ec77943d899', 'route': ['p3', 'e4', 'i11', 'x11', 'p2', 'c5']}
1769483585.7992575,SENT,457d1050-b135-47f4-b113-f83aeb430fa0,6b3f8b02-3227-4a03-a0ba-6a646fef6b29,c5,c3,3373,?,p2,
1769483585.799306,CREATED,ec947df7-cf71-4c78-8261-1110a88e1c21,ed145c10-1cd2-4404-a74b-6ca1313f2c2f,c5,c3,27,?,?,surb={'id': '853ae3eb-de50-45af-8480-3b413cba1b94', 'route': ['p3', 'e2', 'i6', 'x5', 'p2', 'c5']}
1769483585.8862967,RECEIVED,ed80edbb-9f46-42cf-b0b0-a1c29821216c,64cab0c6-8197-4206-bca0-7c56a1d29dc7,c3,c5,27,p2,?,surb={'id': 'b636853a-58b7-4dff-88de-e98ffe3fd589', 'route': ['p2', 'e11', 'i9', 'x2', 'p3', 'c3']}
1769483585.965693,RECEIVED,a47b4c7b-f948-4910-85ca-0d2810fa078b,9fe04852-20cf-411f-8d33-d179c03a751d,c3,c5,27,p2,?,surb={'id': '02c754fb-6f36-43ed-8672-227a97daa4fb', 'route': ['p2', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769483586.1802187,SENT,525ffc9d-66fc-48a5-8fac-b10b11e9faaf,ba1d9839-5868-4000-8bfc-94b43734ad82,c5,c3,3395,?,p2,
1769483586.1803856,CREATED,0398b8d2-6b47-4bdf-8f52-bdfe84765561,7f4835cb-cb0f-4d13-af8a-487c6006fefc,c5,c3,27,?,?,surb={'id': '85351679-1a1b-4b97-8cfd-be61a7f4a500', 'route': ['p3', 'e11', 'i3', 'x2', 'p2', 'c5']}
1769483586.2273617,SENT,05eb0f18-3b93-4c71-9cc6-94252f5d7b54,a73f0631-6465-42e4-9d09-5a7902f5f9b1,c5,c3,3354,?,p2,
1769483586.2275062,CREATED,733e5aa9-1f14-44ca-9fe4-41d56feedf86,7cd6666f-ee49-46b2-a9f5-171e374b5742,c5,c3,26,?,?,surb={'id': '12459556-ea77-4bc0-b748-284450cf0f26', 'route': ['p3', 'e1', 'i4', 'x4', 'p2', 'c5']}
1769483586.261846,SENT,40c6e71b-092f-4b46-864a-2fa02a6618bf,2a324c7f-f227-4438-8ff5-0eaeeeaa2e96,c5,c3,3374,?,p2,
1769483586.261934,CREATED,8a28bdb7-96ec-45a4-a6a7-51310c300f77,d0abb6a2-1fad-4b66-a8e2-f61f20b71eca,c5,c3,27,?,?,surb={'id': '3c507472-d9fb-4b32-900a-a7ecfe15849a', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c5']}
1769483586.433798,SENT,30b6d49c-903e-460a-951d-48b8f1e6901e,ba076e68-0b34-409f-9e7a-87e32d5788de,c5,c3,3389,?,p2,
1769483586.4339323,CREATED,4c2624e3-83bb-447c-8e56-f7e22c1bd34e,260ad7e8-bae2-4ccc-8917-c2dba24a383e,c5,c3,27,?,?,surb={'id': '12567c4a-143d-464f-a09a-af3c03b45902', 'route': ['p3', 'e12', 'i3', 'x9', 'p2', 'c5']}
1769483587.8221347,RECEIVED,c785cdb9-7d7a-44a8-949e-0f63972017a9,7a8dbcff-4786-46a8-9ba5-fcc9592d7027,c3,c5,25,p2,?,surb={'id': '1998243a-b9e8-4d11-a892-5ab5a4174ef1', 'route': ['p2', 'e2', 'i2', 'x11', 'p3', 'c3']}
1769483588.3604038,RECEIVED,94e18e56-5782-4ef8-b140-4e6f72cf0ab6,85d7f881-91ab-49d8-9f3e-dbb105b0bd05,c3,c5,27,p2,?,surb={'id': '1a069c8c-7ebb-44f5-b14f-a63f89e8e9f3', 'route': ['p2', 'e6', 'i6', 'x12', 'p3', 'c3']}
1769483588.5250185,RECEIVED,b62feb92-017a-451d-a453-c1a39e4da228,996e8783-3981-41e5-9178-076e257158dd,c3,c5,27,p2,?,surb={'id': '0173cf35-c3c3-4b80-9f34-5e89f39957ec', 'route': ['p2', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769483588.603633,SENT,1e6254b0-1ae0-4f18-aa1b-dec339157cd1,138c816c-feb0-4611-977c-e0791678ac67,c5,c3,3387,?,p2,
1769483588.6037211,CREATED,4333e2ab-583f-413c-9f20-8e8e5b1f886d,2ee8ee71-ef31-4a08-9075-f06ad02644e0,c5,c3,27,?,?,surb={'id': 'beff6730-fbaf-4260-b41d-53ce93acec1e', 'route': ['p3', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769483588.9822056,SENT,af24338c-7bfb-48c9-a9bd-cacfe7d29a39,cdd47d23-5c1c-4e93-9528-1e622e1da082,c5,c3,3372,?,p2,
1769483588.9823258,CREATED,e215ebc6-3b07-4bb1-bb22-5815ec0b6d51,d6b2755d-35f7-4dbe-a501-1672bde5360a,c5,c3,27,?,?,surb={'id': 'a43fb5eb-b8cb-4c6f-a383-7f418ad7120e', 'route': ['p3', 'e2', 'i9', 'x8', 'p2', 'c5']}
1769483589.051337,RECEIVED,e967bc0f-0ab1-4604-9981-27a950fb23d0,f45efeee-d3e5-4016-8154-f4203fc094cc,c3,c5,27,p2,?,surb={'id': '4b5d337c-b378-4d2d-bc0b-885f8ab6f5ad', 'route': ['p2', 'e11', 'i2', 'x3', 'p3', 'c3']}
1769483589.6478286,SENT,897f3ca1-1583-4655-b808-b31893966808,2873d8a3-da91-475c-8cf8-77dfd7449ba8,c5,c3,3388,?,p2,
1769483589.6479764,CREATED,00955161-eb5f-4507-b5d3-db79061b44d5,2e6acaa2-b23a-4236-8bf2-69f36514f826,c5,c3,27,?,?,surb={'id': '202e066b-fbbe-42b8-ac5e-a4dc50c0c11b', 'route': ['p3', 'e7', 'i10', 'x8', 'p2', 'c5']}
1769483589.7144177,RECEIVED,57cb9365-169a-45b6-9543-f45873d9e49a,fb2594cd-c942-49c8-8fe9-5d8ef3ffca43,c3,c5,27,p2,?,surb={'id': '569dc41c-f509-4e9e-bbd4-6b5a61a425db', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769483589.8035107,RECEIVED,a1621c35-b44a-4585-a14b-8722a0662a76,e1b63686-43e3-4451-83ec-636506ed05cf,c3,c5,27,p2,?,surb={'id': 'a05c4259-b055-427a-b1f9-40e5e0eadbab', 'route': ['p2', 'e1', 'i4', 'x6', 'p3', 'c3']}
1769483590.2089255,RECEIVED,fa608106-3f67-4489-80fa-a6312a573a2c,1b94ab8c-7a34-4f3b-959b-5eb702435f3a,c3,c5,27,p2,?,surb={'id': '7d81164d-baae-49c1-b2e5-216c5f3e0376', 'route': ['p2', 'e4', 'i3', 'x2', 'p3', 'c3']}
1769483590.2651827,SENT,4b7cbe68-5bd0-4976-ab5b-1a0b21f08107,69fbf144-ff30-4b17-9fd7-58c82608a2ea,c5,c3,3388,?,p2,
1769483590.265332,CREATED,f2e43c7a-4b0a-4434-936a-0d92a4bdf20e,b71645b0-0890-4572-80b1-9937a438de9b,c5,c3,27,?,?,surb={'id': '97bc430b-c4de-4438-b0b4-25142c157553', 'route': ['p3', 'e10', 'i9', 'x9', 'p2', 'c5']}
1769483590.341417,SENT,171eb9e5-89a0-4fea-9656-11d7ee7d01b6,19f155e3-bbcb-459c-a43e-cff9c8d14b4c,c5,c3,3392,?,p2,
1769483590.341536,CREATED,03b3a4a8-fe0f-4c7a-9f9e-438397b4ca3c,d605e517-70c4-4f1c-bc55-77ac62b66f62,c5,c3,27,?,?,surb={'id': '47283c56-6f63-4981-8952-7f5560912f5a', 'route': ['p3', 'e6', 'i4', 'x11', 'p2', 'c5']}
1769483590.5396252,SENT,2c0a02e1-ef67-4f62-a3e5-191a7f8cc31a,ae6f55cf-ba84-4f0e-b133-93c6b561b643,c5,c3,3383,?,p2,
1769483590.5397706,CREATED,51aeb15b-7726-410a-a26a-e9fc8cda0b33,f21a3535-e693-4edf-94e7-c60304913fc6,c5,c3,26,?,?,surb={'id': '62fb049f-3060-4270-8d69-4d1db17bb761', 'route': ['p3', 'e6', 'i7', 'x2', 'p2', 'c5']}
1769483590.8572354,SENT,dd0f5005-d187-4975-9f77-0e60f3d052e7,eb4ace41-ac8b-45da-b195-fa68e857f887,c5,c3,3374,?,p2,
1769483590.8573334,CREATED,91947778-ba9c-47dd-bb24-a98a634973fd,1c048685-ec96-4e2e-ade6-5ee28b2147e5,c5,c3,26,?,?,surb={'id': 'ffb84794-a9a3-4c2f-a335-5e6f2fed6b12', 'route': ['p3', 'e5', 'i11', 'x5', 'p2', 'c5']}
1769483590.876329,SENT,e09d3732-d6c0-4fbb-85df-0f82fd5dabbc,684ab32b-e4d9-43bb-87ec-e4ad83a577b2,c5,c3,3380,?,p2,
1769483590.8764045,CREATED,e549128f-e51e-4fe7-a466-ab13c4adc587,ac636b33-4d66-47a7-8898-9c9e37b248a6,c5,c3,27,?,?,surb={'id': '94fb9398-42c4-4a53-a535-a86c6e7cfe9c', 'route': ['p3', 'e4', 'i1', 'x1', 'p2', 'c5']}
1769483590.989035,RECEIVED,7b2bb37f-9a1f-4690-8b42-51b64dbe7c35,aa27f428-d316-4be2-923d-df6b6d687b39,c3,c5,27,p2,?,surb={'id': 'd2503cc6-f96f-4184-95e9-11e97c24f917', 'route': ['p2', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769483591.0828676,RECEIVED,4ddb55ed-66f4-492e-b90a-80d110c277f0,9a0b74f0-b2b2-42eb-8685-f9362ceff0a9,c3,c5,27,p2,?,surb={'id': '0552f2aa-c49e-43c9-8563-fc3dc0620db7', 'route': ['p2', 'e11', 'i8', 'x10', 'p3', 'c3']}
1769483591.127186,SENT,070246ab-3ff1-4208-80ab-ccc0a6f7f08b,3bc42f87-3d62-4b7a-bff8-c937a322276a,c5,c3,3378,?,p2,
1769483591.1272871,CREATED,0b842758-e733-45f9-b827-7f46fe7d4356,7f0a2576-7172-4ff9-9a7f-7cf3024daa3b,c5,c3,27,?,?,surb={'id': '9c113cb2-78d8-4b5b-8555-aabf300d5b80', 'route': ['p3', 'e4', 'i3', 'x4', 'p2', 'c5']}
1769483591.3861225,SENT,cd82a9fc-2f2c-46b6-863b-b3e41492f2ad,5c37b2a8-1a1a-45ed-9b59-4607e7655eac,c5,c3,3363,?,p2,
1769483591.3862584,CREATED,f886ced4-757f-4b47-8c8e-437dee8ae5d4,9865a40a-3e77-42e3-8252-80852862ec38,c5,c3,27,?,?,surb={'id': '2cb7dfb2-0794-410a-9489-b9b5c29d23f4', 'route': ['p3', 'e4', 'i2', 'x10', 'p2', 'c5']}
1769483591.5864666,SENT,2a063da5-cced-43f8-bfa2-fdf7d2b72ce6,0e1e2d4c-daef-4f7b-b2b9-25706da8ec5c,c5,c3,3360,?,p2,
1769483591.5865452,CREATED,937b4d61-ca24-43f4-abc9-6e1b2ab34956,fc47d77f-7f29-48fe-bac3-6eaf68a40834,c5,c3,27,?,?,surb={'id': '0287cf86-986d-404e-bf1a-8ddec42153a7', 'route': ['p3', 'e9', 'i9', 'x8', 'p2', 'c5']}
1769483591.7883196,SENT,cace4e26-1938-4b3e-9864-f13fac4239b1,d845ce4e-b156-454c-a18e-4e434f9584b9,c5,c3,3397,?,p2,
1769483591.7883954,CREATED,288587ef-4531-48e4-98e4-3bcdfb83e708,078e082b-9a2c-4188-b968-932eef74abd8,c5,c3,27,?,?,surb={'id': '0a506e9e-6028-4572-b306-5c36d267753a', 'route': ['p3', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769483591.8397882,RECEIVED,36da8bad-eaa6-452d-8ca0-5874d185dbec,4c96ee85-cbaf-4473-b28e-5a46f791891c,c3,c5,27,p2,?,surb={'id': '7de92ad8-73fc-43b0-b3ed-bd97b643c727', 'route': ['p2', 'e1', 'i8', 'x4', 'p3', 'c3']}
1769483591.9414933,RECEIVED,4472fcca-dc20-43bf-b5a5-915625c3e218,38ec68ac-7df4-433f-bfe6-157f8a28986e,c3,c5,26,p2,?,surb={'id': 'a135b176-5a16-4d99-a427-7e3fc2b98017', 'route': ['p2', 'e2', 'i9', 'x9', 'p3', 'c3']}
1769483592.2754989,RECEIVED,c26c9148-3d01-4914-b954-a9c7e6b46bc4,7755119f-bfdd-4c7f-ba65-f1c12cdaad56,c3,c5,27,p2,?,surb={'id': '9e59c63b-a76a-48d5-80e5-1a8d92f24a6e', 'route': ['p2', 'e6', 'i9', 'x5', 'p3', 'c3']}
1769483592.3054943,SENT,002f01a5-05c9-4622-8506-a4c36c897b07,859b1a8d-d66d-49fd-be2b-8f2319cc08fc,c5,c3,3388,?,p2,
1769483592.305588,CREATED,dd5893ed-e3a2-4ded-adbe-e876bb0d028f,baac78e3-1a98-4aaf-85fe-4a76c53442ea,c5,c3,27,?,?,surb={'id': 'f088d28a-06ab-45da-95b2-152cf053d556', 'route': ['p3', 'e6', 'i10', 'x4', 'p2', 'c5']}
1769483592.4669726,RECEIVED,78a26b73-2c0c-42d3-b739-dab71652e9ce,43aaa011-17a6-411b-b678-2ef53a5b34fc,c3,c5,27,p2,?,surb={'id': 'ad79f09e-8f8b-483e-ade6-3300e544bb97', 'route': ['p2', 'e6', 'i2', 'x9', 'p3', 'c3']}
1769483592.6407325,RECEIVED,ed8183ec-4f0a-4133-a4e5-dae948837b4e,7b909920-cbb7-4815-8b66-e944db14330a,c3,c5,26,p2,?,surb={'id': '0a65232b-d37e-49ce-a8c2-1582168dcff4', 'route': ['p2', 'e7', 'i11', 'x8', 'p3', 'c3']}
1769483592.8873312,SENT,7aae3693-dc98-4db1-997b-9e19d63f8ce7,fe1486c5-bc21-44a6-bd5d-e4a86985c6ae,c5,c3,3379,?,p2,
1769483592.8873928,CREATED,7e0dc13f-d2e8-4cdc-990b-56fad9e360c3,fc590e10-ba2e-424d-91ea-f64a1c126ceb,c5,c3,27,?,?,surb={'id': '8b33d606-c3ca-49c7-a9a5-030e37f5f8b0', 'route': ['p3', 'e4', 'i1', 'x12', 'p2', 'c5']}
1769483592.9340866,RECEIVED,7f8938d6-cde5-4f74-8991-187cf28f7a80,5da3a412-b8a0-4584-af46-ce93bc0db325,c3,c5,27,p2,?,surb={'id': 'b50d3f57-6f5d-460b-b07a-4ff257943c81', 'route': ['p2', 'e11', 'i7', 'x2', 'p3', 'c3']}
1769483593.1655161,SENT,2e020bac-41cc-40a4-927a-dcdcd51bbf21,ae095b6e-d073-49de-9cd2-7f11c6c59dc8,c5,c3,3377,?,p2,
1769483593.1655865,CREATED,6367cf57-fabe-4a53-8faa-84b1e5b666cc,d0046d62-05f4-4c53-926d-cfbf5c22d36e,c5,c3,27,?,?,surb={'id': '41cbbda8-eff0-4f15-9527-510fbe034623', 'route': ['p3', 'e6', 'i3', 'x4', 'p2', 'c5']}
1769483593.259276,RECEIVED,d38527c1-f9a9-45e0-9ef1-12ff4a52482e,16eaa991-8487-439c-b48f-2e576004aa6c,c3,c5,27,p2,?,surb={'id': '99b95917-489d-435b-9644-151938f78f31', 'route': ['p2', 'e10', 'i5', 'x8', 'p3', 'c3']}
1769483593.331447,SENT,a83d2032-434d-43a9-a493-8bb6e41553cc,3172431a-6df7-4a96-8e38-0b25e8993472,c5,c3,3356,?,p2,
1769483593.3315938,CREATED,bf065716-7b51-4048-84f4-5d114476ffac,8a0c3b6f-9787-4259-b653-17766abd919e,c5,c3,27,?,?,surb={'id': 'c2c79c67-fd57-46f3-82b7-a65aeb423f58', 'route': ['p3', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769483593.394549,SENT,f032c52f-c395-4c2a-ad32-793755faa9cc,d87e2ec0-fb56-4682-987e-c5ba6135fff1,c5,c3,3380,?,p2,
1769483593.3946974,CREATED,2a371187-33d6-4eac-9088-21c41ca548b9,9938d92c-8c0d-47f1-8bc0-37862c09d6b9,c5,c3,26,?,?,surb={'id': '5ab6e5f6-7e6d-4190-89a3-91df0ebceb9e', 'route': ['p3', 'e1', 'i1', 'x7', 'p2', 'c5']}
1769483593.4025595,SENT,939e3cf9-9268-4a9a-b3db-c68a6ef4805e,79a99b39-2079-420b-a7b7-ec7bec7ee843,c5,c3,3379,?,p2,
1769483593.4027023,CREATED,f13a041f-ee15-42e7-b5e5-769990192647,a02ed7e8-0f79-464a-b145-fc390996fa35,c5,c3,27,?,?,surb={'id': '43e3bbc9-5131-4b9f-926c-9671c7564783', 'route': ['p3', 'e9', 'i1', 'x1', 'p2', 'c5']}
1769483593.4694374,RECEIVED,bc2bb759-b18c-4610-8613-3f730815e579,17786f6f-4144-4d4e-bb15-e199cc8cfcba,c3,c5,26,p2,?,surb={'id': '624541f0-a659-4190-86ff-2d769ed839b6', 'route': ['p2', 'e7', 'i2', 'x4', 'p3', 'c3']}
1769483593.5415354,RECEIVED,0186a10d-1548-4ce5-820b-0d1dff33f1cc,528f12e5-07d1-48e2-ab1b-b2320889820f,c3,c5,27,p2,?,surb={'id': '21e3ffef-0062-4e14-8e05-c1a255999166', 'route': ['p2', 'e4', 'i3', 'x7', 'p3', 'c3']}
1769483593.8190784,SENT,6d025815-fb64-4587-845e-95e99d407d23,3700f341-0d98-42cc-ab9c-aa22e2589a79,c5,c3,3367,?,p2,
1769483593.8192358,CREATED,c3e32055-a099-45ed-aaa9-53d79d61ba8c,682dfcd9-608e-49a7-8881-9fb848913282,c5,c3,27,?,?,surb={'id': 'f0a93488-008c-492b-a9b9-81a946d9400f', 'route': ['p3', 'e7', 'i12', 'x9', 'p2', 'c5']}
1769483594.3310883,RECEIVED,695a2b5c-65a0-4ced-a911-43edc9626713,5e36c39f-ab52-4d12-a1e2-fffe86b80814,c3,c5,27,p2,?,surb={'id': '7b1de493-b018-4714-9ac3-1a80c2376d9c', 'route': ['p2', 'e4', 'i9', 'x10', 'p3', 'c3']}
1769483594.3451393,SENT,8ad1d7a9-a007-4016-b0d6-41690bd14547,cd0f3269-9cf9-440f-9027-2865415c4e55,c5,c3,3389,?,p2,
1769483594.3452818,CREATED,87014373-702c-4ff0-bbc8-7dd218175c0c,fad9eeb5-e293-45a1-b931-dfd16eaa6e23,c5,c3,27,?,?,surb={'id': '8c6d7ece-61c2-403b-8e44-f515cd585214', 'route': ['p3', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769483595.355658,SENT,8f745632-20c5-4d9d-90b6-f95ca13e3bab,06d7de6f-581e-467d-a36d-e06f3cf89d4b,c5,c3,3357,?,p2,
1769483595.355804,CREATED,b972be09-913b-48b9-a36f-8688e4e27512,4140b695-0ac2-4d79-8264-dd521b480386,c5,c3,26,?,?,surb={'id': '49cc7165-0b6a-45e5-89bf-e476bbe5ae03', 'route': ['p3', 'e8', 'i2', 'x1', 'p2', 'c5']}
1769483595.8435824,SENT,3e7f01bc-3059-4798-8bdc-5b52e168be0d,7bf7e9cf-6741-48c9-9624-708681fdc995,c5,c3,3363,?,p2,
1769483595.8436918,CREATED,874254bc-d018-4558-9b4c-af4741c0a5a1,4db7ec77-60fb-4ec0-8268-e8fa02665adc,c5,c3,27,?,?,surb={'id': 'e1e90d91-b4c8-413b-9d77-e4886849fdae', 'route': ['p3', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769483595.917777,RECEIVED,8cf2079a-5bd0-40eb-a2e7-4a29bd6e322e,f2d4f10a-8266-4a48-b4ae-a286aae5e688,c3,c5,27,p2,?,surb={'id': '1b796b15-d5b0-4a0a-8f81-03e6ff6e1a42', 'route': ['p2', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769483595.99284,RECEIVED,8dff4c91-4de1-4e10-99d8-535c4a0dd4fe,c513d567-7b22-41b9-a73d-f97fcdd2b617,c3,c5,27,p2,?,surb={'id': 'a6b91c2a-665b-4ac8-a43b-1f1c327d275c', 'route': ['p2', 'e4', 'i8', 'x3', 'p3', 'c3']}
1769483596.031083,SENT,cd70ec25-0989-44c1-a0a7-e2c5dd24c78a,1602c9dc-5b1d-465d-b413-4257f4ef8290,c5,c3,3384,?,p2,
1769483596.0311925,CREATED,6d468228-e237-4498-ab50-77e27150b8ea,6b00e7a7-f931-4347-a41d-3c00134ef48b,c5,c3,27,?,?,surb={'id': '979dafe5-fa67-41b8-83c9-70d1fd835156', 'route': ['p3', 'e7', 'i6', 'x7', 'p2', 'c5']}
1769483596.419346,SENT,5890302d-ed78-420f-ad83-8f163fadf6ca,983f39c5-a27e-42e6-8c72-43875593b40e,c5,c3,3396,?,p2,
1769483596.419445,CREATED,dc729aa5-8411-4ad0-8d5e-90e70e22b742,2d59434e-cd2b-4e34-a835-ac1dd1986fad,c5,c3,27,?,?,surb={'id': '2b554276-79cf-4266-ad66-03b0a0bc9615', 'route': ['p3', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769483596.499893,SENT,612a3821-c8d1-41b7-9383-6efb721033f0,afbd807e-0bab-4940-86b9-19b28d23309d,c5,c3,3402,?,p2,
1769483596.4999955,CREATED,c9fa7ef4-ead6-4413-9573-a344efdb8043,76748617-af04-4870-b53c-dd138798911f,c5,c3,27,?,?,surb={'id': '1e55c58a-51c4-4846-83f4-c6a3fe2b2b96', 'route': ['p3', 'e6', 'i1', 'x9', 'p2', 'c5']}
1769483596.5349832,RECEIVED,abfbad7d-43cf-4265-bd6b-ca1a712b1651,2f80c77a-0702-4258-ae1e-99b5d46a28a7,c3,c5,27,p2,?,surb={'id': '657a4067-0e0f-471b-b81d-efa476fe6035', 'route': ['p2', 'e10', 'i2', 'x11', 'p3', 'c3']}
1769483596.594712,SENT,7808f864-2801-4a75-9823-5b9981888da6,92ec0ed7-daca-463e-a842-da8e707b0f79,c5,c3,3383,?,p2,
1769483596.5948129,CREATED,631eb6c3-b2b0-422a-bf54-6dd57706ab4a,6af8dbcd-a11a-4972-8a6f-5b0133ee5321,c5,c3,27,?,?,surb={'id': 'b88563c7-9150-4ab1-869b-53886bc54df0', 'route': ['p3', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769483596.6222172,RECEIVED,0304f7be-c61a-4b38-b6ce-2e442546f071,a2320ba5-71c4-4358-8a62-a842c8a6ff78,c3,c5,27,p2,?,surb={'id': '2cb7db06-e932-458f-bd06-32ad62f737af', 'route': ['p2', 'e9', 'i1', 'x6', 'p3', 'c3']}
1769483596.62287,SENT,06977bd5-9270-4bf5-9197-a21e726a24ff,c8a48864-3b62-498a-a404-5bfaeef90f64,c5,c3,3387,?,p2,
1769483596.6229622,CREATED,02055a45-4b82-43ff-a794-619489c4097a,3265db1b-1c18-44f8-8a24-6eb86f9e9a5f,c5,c3,27,?,?,surb={'id': 'bcbaa51b-3bb0-4aff-83b0-e16507e59c35', 'route': ['p3', 'e12', 'i3', 'x5', 'p2', 'c5']}
