timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769736814.8260179,SENT,c94e59b0-c226-4084-b83c-0e7c8cdf551a,9ba5b229-814b-4a4d-94fb-2203c189b266,c2,c5,3374,?,p2,
1769736814.8263326,CREATED,5d7488ff-3b07-4f21-8dc6-15725f19abdb,0300ab37-0638-4d53-8697-c628d2e4d315,c2,c5,27,?,?,surb={'id': '40b681f3-64f0-40af-861e-a5f2adec72d2', 'route': ['p2', 'e1', 'i9', 'x7', 'p2', 'c2']}
1769736999.973073,SENT,44af81ac-dd76-4f5b-a625-4b161bf846f7,4604f298-5bee-48ca-9052-0e3f92b5c450,c2,c5,3384,?,p2,
1769736999.9732199,CREATED,8b3551ec-f2e2-4601-b70f-b99f360064c5,ad04d369-8927-4da7-b76f-a4d7317871e1,c2,c5,26,?,?,surb={'id': '93d59561-b2e2-4e59-b8db-aca3d4401455', 'route': ['p2', 'e6', 'i12', 'x4', 'p2', 'c2']}
1769737000.051154,SENT,6180810a-177c-4f18-919b-f8f513ee9e9d,21eeab0a-9745-4577-a834-035af38cdcc7,c2,c5,3357,?,p2,
1769737000.0513332,CREATED,01eb7313-7891-463d-bf23-897734e4add4,72729e1e-6d8d-4c55-9d85-ccf5220271f4,c2,c5,25,?,?,surb={'id': 'f0c5b6bd-9cba-4cf3-92ea-e23908ac6460', 'route': ['p2', 'e7', 'i3', 'x9', 'p2', 'c2']}
1769737000.1053176,RECEIVED,ce9c56d1-ad2b-4959-964e-1a97071179e3,84206b36-7bbe-41bd-94c4-8827c9a6da70,c3,c2,27,p2,?,surb={'id': 'aeadae86-f363-4da9-91a8-13ede1ccabfa', 'route': ['p2', 'e12', 'i6', 'x5', 'p3', 'c3']}
1769737000.3823164,RECEIVED,c381a0a7-5178-4729-a0fe-1f2ab6ad9663,1cf5ba8e-1cef-4506-aed5-7483412cb2b6,c3,c2,25,p2,?,surb={'id': '6a51b678-e655-4093-b171-d15b343e1d85', 'route': ['p2', 'e1', 'i5', 'x2', 'p3', 'c3']}
1769737000.4623156,SENT,6776fc9b-3ab0-4c35-bf24-270a128f358f,48e23cb5-10a2-405a-9e81-8f7cc17070c4,c2,c5,3388,?,p2,
1769737000.4624507,CREATED,78229392-d5a3-44f3-b80d-13a9678f4b0e,72729e1e-6d8d-4c55-9d85-ccf5220271f4,c2,c5,25,?,?,surb={'id': 'f0c5b6bd-9cba-4cf3-92ea-e23908ac6460', 'route': ['p2', 'e7', 'i3', 'x9', 'p2', 'c2']}
1769737000.722257,RECEIVED,ea432952-1dcf-49aa-bb62-8c239a2930aa,50fb6646-df27-46aa-bba0-02ca17caec60,c3,c2,27,p2,?,surb={'id': '03d31808-cc8f-4b37-9ea8-a290a950f48b', 'route': ['p2', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769737001.2317944,SENT,aa72a0fc-3dd4-4e98-9f05-5c73e3139234,817947fe-6cdf-4ac3-8f2c-2a0cd08abd76,c2,c5,3367,?,p2,
1769737001.2318954,CREATED,ebca3bd8-5c8c-4568-a4cc-0335fa297f71,cb522cbf-ac5a-48b4-92bc-4b957cf818b0,c2,c5,26,?,?,surb={'id': 'd168364b-30bf-4ec4-bfa0-c532d2b61d68', 'route': ['p2', 'e11', 'i3', 'x9', 'p2', 'c2']}
1769737001.3766973,RECEIVED,a08855e2-45f5-4ad9-aba8-bad3c1e77cc4,b769a79a-6abd-4a05-97a1-62dbb75aaa2c,c3,c2,27,p2,?,surb={'id': '034c7337-c100-4157-a250-269ffb347369', 'route': ['p2', 'e1', 'i2', 'x6', 'p3', 'c3']}
1769737001.571087,SENT,3d6575d9-11b7-4472-a0b4-d74487d2b936,0d2a060b-acd0-4ef6-a111-bf0a3abcbb24,c2,c5,3363,?,p2,
1769737001.5711915,CREATED,eee8585d-bc41-42ff-8572-e9d75f90b260,cb522cbf-ac5a-48b4-92bc-4b957cf818b0,c2,c5,26,?,?,surb={'id': 'd168364b-30bf-4ec4-bfa0-c532d2b61d68', 'route': ['p2', 'e11', 'i3', 'x9', 'p2', 'c2']}
1769737001.6241388,RECEIVED,da99fed0-4c00-4d46-b845-ca48cafc0d22,50fb6646-df27-46aa-bba0-02ca17caec60,c3,c2,27,p2,?,surb={'id': '03d31808-cc8f-4b37-9ea8-a290a950f48b', 'route': ['p2', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769737001.9233952,RECEIVED,7eb6de2f-313f-4cea-aeae-fe464438d21f,37ffe44f-22a9-467a-b870-75e1dd32c80c,c3,c2,26,p2,?,surb={'id': '3fcb8832-4caa-4acf-8f0f-d4cb5af5b6fa', 'route': ['p2', 'e7', 'i8', 'x4', 'p3', 'c3']}
1769737002.0969524,SENT,ee5db24d-e7e1-4868-bc62-ab2d9dad6b2f,aa0b9cd9-9be6-43ac-a4cb-740c6bcc78c0,c2,c5,3373,?,p2,
1769737002.0990171,CREATED,59169b1b-d50b-494a-ae94-708a1e4e1630,8549e446-e450-42b4-a51d-3d978f7d6d04,c2,c5,27,?,?,surb={'id': '8aa0bdf1-3430-45e1-9af0-116efcaa79ed', 'route': ['p2', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769737002.1232004,RECEIVED,0fc8d7cc-7c7b-40d4-8539-bec014686551,2f2e6b78-0322-4ce9-82c1-c12354f73f01,c3,c2,27,p2,?,surb={'id': 'f771525c-88c1-4eb2-af5f-f7160a1333bd', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769737002.2534618,RECEIVED,a5371bbb-7f5a-4f93-8c1e-70b0372f387f,ce48782c-2da6-4f10-a828-a8b83a51d18f,c3,c2,26,p2,?,surb={'id': '577256da-21a9-4598-b7ee-4e87dddedf7c', 'route': ['p2', 'e2', 'i10', 'x11', 'p3', 'c3']}
1769737002.4837956,RECEIVED,8852c4a5-774f-42a8-828a-a859ced6c094,84206b36-7bbe-41bd-94c4-8827c9a6da70,c3,c2,27,p2,?,surb={'id': 'aeadae86-f363-4da9-91a8-13ede1ccabfa', 'route': ['p2', 'e12', 'i6', 'x5', 'p3', 'c3']}
1769737002.7879872,RECEIVED,2fae816b-39df-469f-b0a3-058b0f40ff2c,e4378820-a721-4096-a674-b4539dab5ae3,c3,c2,27,p2,?,surb={'id': '8281e26d-551a-41d1-a977-d4ca28a68822', 'route': ['p2', 'e2', 'i11', 'x8', 'p3', 'c3']}
1769737002.832474,RECEIVED,8348329c-ad4f-40ab-bfa5-56b0eb69d247,37ffe44f-22a9-467a-b870-75e1dd32c80c,c3,c2,26,p2,?,surb={'id': '3fcb8832-4caa-4acf-8f0f-d4cb5af5b6fa', 'route': ['p2', 'e7', 'i8', 'x4', 'p3', 'c3']}
1769737003.0364065,RECEIVED,cd8c83fa-c600-4791-bbff-2504e3d8f0c4,08621bcf-5729-456c-b34d-2252c56cfeb9,c3,c2,27,p2,?,surb={'id': '0a576e6e-b4ee-4a8e-8f15-da942a739f8e', 'route': ['p2', 'e6', 'i7', 'x1', 'p3', 'c3']}
1769737003.0565932,SENT,02a26352-2978-4bff-90eb-954f9ac59532,26d1b8e4-485c-460b-9388-f446d44ef34d,c2,c5,3379,?,p2,
1769737003.056742,CREATED,061e5b0d-0bde-4364-9592-b1da5af061d2,8549e446-e450-42b4-a51d-3d978f7d6d04,c2,c5,27,?,?,surb={'id': '8aa0bdf1-3430-45e1-9af0-116efcaa79ed', 'route': ['p2', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769737003.130025,RECEIVED,a7892480-c0e7-40f9-bf48-cc2fea7ef864,2f2e6b78-0322-4ce9-82c1-c12354f73f01,c3,c2,27,p2,?,surb={'id': 'f771525c-88c1-4eb2-af5f-f7160a1333bd', 'route': ['p2', 'e3', 'i7', 'x9', 'p3', 'c3']}
1769737003.1669672,RECEIVED,7fc53ef7-542e-4ef5-bb40-f5fa37d27e8e,08621bcf-5729-456c-b34d-2252c56cfeb9,c3,c2,27,p2,?,surb={'id': '0a576e6e-b4ee-4a8e-8f15-da942a739f8e', 'route': ['p2', 'e6', 'i7', 'x1', 'p3', 'c3']}
1769737003.247141,RECEIVED,82f8c5d3-3182-4608-8fba-b095b8ab6710,ae863ec3-9fde-4b63-af22-dd0e50908476,c3,c2,27,p2,?,surb={'id': '0ca482c8-b000-4f32-bf03-16ba9f2df105', 'route': ['p2', 'e1', 'i8', 'x1', 'p3', 'c3']}
1769737003.255091,RECEIVED,89137a6b-8391-4b93-b5d3-bfdb239c1237,e5e6d260-f2c4-49a9-9c72-ac3d8c8b150c,c3,c2,27,p2,?,surb={'id': '6ccefd0f-8bf2-4666-8d43-a77b80b725bc', 'route': ['p2', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769737003.49055,RECEIVED,2f1f39b3-bce6-4f68-ab6d-8d3ef8087cca,a5233a89-c634-46ee-ad50-90cf6b9e7e02,c3,c2,27,p2,?,surb={'id': '88a8342a-1168-4e5c-9f37-5864b60d5818', 'route': ['p2', 'e8', 'i7', 'x9', 'p3', 'c3']}
1769737003.5709763,RECEIVED,6d699442-8d1c-4ed9-98f4-708a39304277,9ef43b40-b28f-41c7-8a7c-15101e790c26,c3,c2,26,p2,?,surb={'id': '553f08e7-6a22-4d0b-b877-cb093eb0f4b9', 'route': ['p2', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769737003.7442658,SENT,12dc06ea-a9e8-477d-94b4-2c804e627a69,6876d5c7-39bf-4ebb-8083-414bf305ccf3,c2,c5,3378,?,p2,
1769737003.7444167,CREATED,cd53f96b-ca9f-40ec-b7f6-108c5ef8ebe8,1b3ebcc9-13dd-4a45-a7a7-f6b905758ea5,c2,c5,27,?,?,surb={'id': 'ccb3026c-833b-4b9b-98ec-ede6aac8c992', 'route': ['p2', 'e9', 'i5', 'x5', 'p2', 'c2']}
1769737003.8041282,RECEIVED,5c27637a-6205-4ed1-8032-4db2412aee42,ae863ec3-9fde-4b63-af22-dd0e50908476,c3,c2,27,p2,?,surb={'id': '0ca482c8-b000-4f32-bf03-16ba9f2df105', 'route': ['p2', 'e1', 'i8', 'x1', 'p3', 'c3']}
1769737004.3667252,SENT,20ad45db-f5fa-4900-8828-62c3e6d61f6d,e3bac938-4640-44d1-b981-a47d15e4da19,c2,c5,3380,?,p2,
1769737004.3668742,CREATED,1d928c2e-8eda-44b8-8ca5-c90221946582,1b3ebcc9-13dd-4a45-a7a7-f6b905758ea5,c2,c5,27,?,?,surb={'id': 'ccb3026c-833b-4b9b-98ec-ede6aac8c992', 'route': ['p2', 'e9', 'i5', 'x5', 'p2', 'c2']}
1769737004.4976566,RECEIVED,35e22a62-abc0-4d96-a38f-5b5e2551d800,72ea5187-34e3-42b3-a139-cd00f56566da,c3,c2,27,p2,?,surb={'id': '5513fbad-5c5f-4add-a7b3-c4ff392678da', 'route': ['p2', 'e6', 'i2', 'x3', 'p3', 'c3']}
1769737005.019884,SENT,f7289ebe-c0f7-4c76-92a6-72495aad9a4c,378dc4f7-645d-4a25-a86b-c81a8c95f33b,c2,c5,3388,?,p2,
1769737005.0200598,CREATED,d115e94c-9d6b-494d-9a99-11fd4ba5a9b1,18d4298c-9037-4697-9ef5-8a52bf1e2da1,c2,c5,27,?,?,surb={'id': '8675903b-5713-4c97-821e-3423324cedb0', 'route': ['p2', 'e9', 'i9', 'x6', 'p2', 'c2']}
1769737005.029082,SENT,d56404fd-eff8-4ab9-8c55-5cd532c6bd17,7726c6d6-34fa-4e12-8aab-df38caa0e801,c2,c5,3378,?,p2,
1769737005.0292616,CREATED,434c9878-4775-466f-96d7-52c7aed633dc,18d4298c-9037-4697-9ef5-8a52bf1e2da1,c2,c5,27,?,?,surb={'id': '8675903b-5713-4c97-821e-3423324cedb0', 'route': ['p2', 'e9', 'i9', 'x6', 'p2', 'c2']}
1769737005.0348914,RECEIVED,0edbc51e-5c37-4941-a017-0f66bc934cbc,9001604e-cd87-4f4e-b474-662d224a712d,c3,c2,26,p2,?,surb={'id': '3172b7d2-4030-4b92-adf5-274362fea20b', 'route': ['p2', 'e11', 'i4', 'x7', 'p3', 'c3']}
1769737005.1322553,SENT,4cf3efb4-ccb4-438d-be3d-d351a4a1e140,f172e974-d6c4-4471-b565-e7739df0f52a,c2,c5,3383,?,p2,
1769737005.1324043,CREATED,d6c1a805-bab2-42dc-ab7e-70dfc7d440a5,4f109e83-8a53-4731-9528-0aceea26d69d,c2,c5,27,?,?,surb={'id': 'bd25a254-1282-46a5-9882-3e81f645d09b', 'route': ['p2', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769737005.3723578,RECEIVED,1a72472a-0144-4c74-a019-deab72c579b6,9001604e-cd87-4f4e-b474-662d224a712d,c3,c2,26,p2,?,surb={'id': '3172b7d2-4030-4b92-adf5-274362fea20b', 'route': ['p2', 'e11', 'i4', 'x7', 'p3', 'c3']}
1769737005.5861826,SENT,bdd2c0a9-b1e2-4f29-8667-b8bd7e170bd6,9245fb5d-8943-49df-9dd9-b63e6e1961f3,c2,c5,3397,?,p2,
1769737005.5862942,CREATED,dad7c7da-2296-40f6-a391-cf727cd8568a,4f109e83-8a53-4731-9528-0aceea26d69d,c2,c5,27,?,?,surb={'id': 'bd25a254-1282-46a5-9882-3e81f645d09b', 'route': ['p2', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769737005.7821255,SENT,b57ffee9-f72e-4175-b0d2-fca8e8581bcc,62de49a4-4321-4ef2-a4a6-d94eb8366693,c2,c5,3379,?,p2,
1769737005.782262,CREATED,917644a6-5c28-4052-b628-a690f00b387a,b4640d71-f221-4df4-b90b-088f663ce5ed,c2,c5,27,?,?,surb={'id': '91939ed5-8aa2-4f60-aada-198904f1c577', 'route': ['p2', 'e11', 'i7', 'x8', 'p2', 'c2']}
1769737005.790115,RECEIVED,fe67f840-feb0-4cd8-a60b-df48191417a5,d2571fa7-1199-462c-99e1-fcc5075c022b,c3,c2,27,p2,?,surb={'id': '80a69dc7-1e6d-4174-93e1-d85d990f007f', 'route': ['p2', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769737005.909083,SENT,0633b917-6b5d-4356-a5f5-6b10b06438a1,d5d4ff8e-fd54-4aed-af9d-5dedcf5632cd,c2,c5,3376,?,p2,
1769737005.9092214,CREATED,6edd9d70-199c-42c0-b504-8503012f9492,b4640d71-f221-4df4-b90b-088f663ce5ed,c2,c5,27,?,?,surb={'id': '91939ed5-8aa2-4f60-aada-198904f1c577', 'route': ['p2', 'e11', 'i7', 'x8', 'p2', 'c2']}
1769737006.0015316,RECEIVED,7c6c07ac-78bb-4487-a32b-e54872fed2d3,ce48782c-2da6-4f10-a828-a8b83a51d18f,c3,c2,26,p2,?,surb={'id': '577256da-21a9-4598-b7ee-4e87dddedf7c', 'route': ['p2', 'e2', 'i10', 'x11', 'p3', 'c3']}
1769737006.1875727,SENT,8f83969d-0220-46a9-8d1b-e5791a3712de,4d6dc3bc-c585-458a-909d-12384b01400e,c2,c5,3355,?,p2,
1769737006.187666,CREATED,188c974a-c79f-4c9e-99d9-39f565d1cf32,c34b54b5-f8c5-467f-a5ce-af9896b4797f,c2,c5,25,?,?,surb={'id': '6ff9d8a0-6e82-44e6-9e7f-d46f779244ce', 'route': ['p2', 'e2', 'i8', 'x2', 'p2', 'c2']}
1769737006.3552637,SENT,99eec982-e12c-46f2-8c07-a3098d0fe5b0,762424bb-2560-4ddb-bd7b-4c3a53c7f3cc,c2,c5,3388,?,p2,
1769737006.3553984,CREATED,cefd6eb3-fe16-487d-934d-b92efd273424,c34b54b5-f8c5-467f-a5ce-af9896b4797f,c2,c5,25,?,?,surb={'id': '6ff9d8a0-6e82-44e6-9e7f-d46f779244ce', 'route': ['p2', 'e2', 'i8', 'x2', 'p2', 'c2']}
1769737006.3705945,SENT,29aac871-afc5-4268-8be7-38a150225d86,aaae22d3-8caf-4f37-b131-5ee716550ee2,c2,c5,3371,?,p2,
1769737006.370727,CREATED,0c65a950-6d02-4608-b322-016470fe0a2d,66f6b30a-9e12-43ec-8dfc-fda91157db56,c2,c5,27,?,?,surb={'id': 'dd1a64db-5b5b-42c7-bacd-b4a135a8241d', 'route': ['p2', 'e5', 'i7', 'x8', 'p2', 'c2']}
1769737006.4275692,SENT,9c3c8ce0-ea95-44d4-ab6a-3dcb6709409f,0c3955c4-195f-47f3-80b7-d5bf284ee9ff,c2,c5,3384,?,p2,
1769737006.4277036,CREATED,00202989-14a0-408b-b89a-df5cb64f3b1f,66f6b30a-9e12-43ec-8dfc-fda91157db56,c2,c5,27,?,?,surb={'id': 'dd1a64db-5b5b-42c7-bacd-b4a135a8241d', 'route': ['p2', 'e5', 'i7', 'x8', 'p2', 'c2']}
1769737006.5581465,SENT,0d99fd9a-52b5-493c-a9e1-c4eb53f81f7d,1e834f43-7f94-451b-95c5-3785efa9f43a,c2,c5,3396,?,p2,
1769737006.558218,CREATED,048a15e6-f8be-48dc-bfa6-67bca713c609,bb1b7fb6-65a3-44cb-9379-4ad71e213a1d,c2,c5,27,?,?,surb={'id': 'd096a93b-efe0-4533-89c5-40e1224626b4', 'route': ['p2', 'e8', 'i11', 'x1', 'p2', 'c2']}
1769737007.4177477,RECEIVED,3955e83f-54df-4ae4-9244-796637e33279,3e9c6294-aaaf-46c4-828d-dde510e0bfdc,c3,c2,26,p2,?,surb={'id': '888585a7-5861-461c-a25d-0a08ad9e7a97', 'route': ['p2', 'e5', 'i9', 'x10', 'p3', 'c3']}
1769737007.7503707,RECEIVED,f392dbc3-8b21-4ced-9886-52ff51a912a8,d5e83a8c-d887-4003-8844-96dda2360222,c3,c2,27,p2,?,surb={'id': 'b3f62b9b-adb9-4c8b-a74e-94c5a3ecc4d8', 'route': ['p2', 'e7', 'i3', 'x7', 'p3', 'c3']}
1769737007.7811568,SENT,d6d2ac4e-db55-47d6-9ee5-c5f519fa3c95,f19d5a9f-4e59-4db1-a307-319aa28169bf,c2,c5,3360,?,p2,
1769737007.7812595,CREATED,27e3ea85-7f97-4b58-84e8-9bbfbe4e0735,bb1b7fb6-65a3-44cb-9379-4ad71e213a1d,c2,c5,27,?,?,surb={'id': 'd096a93b-efe0-4533-89c5-40e1224626b4', 'route': ['p2', 'e8', 'i11', 'x1', 'p2', 'c2']}
1769737007.8986428,RECEIVED,0134e3d6-a48c-47f2-b583-6f56121d889f,d5e83a8c-d887-4003-8844-96dda2360222,c3,c2,27,p2,?,surb={'id': 'b3f62b9b-adb9-4c8b-a74e-94c5a3ecc4d8', 'route': ['p2', 'e7', 'i3', 'x7', 'p3', 'c3']}
1769737007.9058723,SENT,0f427891-ab5d-45e6-b25f-b196ca064ca3,13f6d0a6-beb0-4931-bf43-91e35336f567,c2,c5,3363,?,p2,
1769737007.9059625,CREATED,513495a3-bc9e-41b1-9259-a42c13d30b70,8fe25a33-31b7-4a27-8ef5-e62b5ddd4b37,c2,c5,26,?,?,surb={'id': 'ebec4880-40e5-4459-87e1-afd56a3ba868', 'route': ['p2', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769737007.9291604,RECEIVED,3df4a771-bfe6-4a68-91a1-60453771d2b4,3e9c6294-aaaf-46c4-828d-dde510e0bfdc,c3,c2,26,p2,?,surb={'id': '888585a7-5861-461c-a25d-0a08ad9e7a97', 'route': ['p2', 'e5', 'i9', 'x10', 'p3', 'c3']}
1769737007.9857216,SENT,ed1ec517-e3d9-40d4-b5af-396170589cac,0963837a-e0a4-45cf-9343-37509d2294a0,c2,c5,3391,?,p2,
1769737007.9858222,CREATED,4d5f8d9a-f3e1-454c-a4ce-0fd6defe21dc,8fe25a33-31b7-4a27-8ef5-e62b5ddd4b37,c2,c5,26,?,?,surb={'id': 'ebec4880-40e5-4459-87e1-afd56a3ba868', 'route': ['p2', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769737008.5936913,SENT,f33e963e-51a2-4428-8ce8-8230db505d92,47963ba3-3471-490c-8f13-320d3375a314,c2,c5,3376,?,p2,
1769737008.59392,CREATED,e474fc7c-62ca-427c-885e-b1a7f520372c,f69d3e27-10f4-461d-ab61-d47e1bc6f17a,c2,c5,27,?,?,surb={'id': '3d88c87f-07d7-4b3c-9626-b48a0607c5ed', 'route': ['p2', 'e10', 'i6', 'x8', 'p2', 'c2']}
1769737008.6044226,SENT,20d3d68f-fbde-43c0-a8f5-cd797fcd530f,2a8d10cc-9f0c-45c5-b795-4ce9b0a14f32,c2,c5,3380,?,p2,
1769737008.604583,CREATED,a32b76aa-5abe-47f0-9264-04bf4201fd2e,f69d3e27-10f4-461d-ab61-d47e1bc6f17a,c2,c5,27,?,?,surb={'id': '3d88c87f-07d7-4b3c-9626-b48a0607c5ed', 'route': ['p2', 'e10', 'i6', 'x8', 'p2', 'c2']}
1769737008.6148288,SENT,172c049d-3ceb-46dd-86c1-92eee02626ca,2fb72959-6d46-4643-9fdf-b32419687e1e,c2,c5,3380,?,p2,
1769737008.615793,CREATED,a223ca3e-6c28-4273-aa01-405f6a1316cd,9ee9cf9b-373a-42aa-a125-120188e82072,c2,c5,26,?,?,surb={'id': 'c4c2e4c7-4e81-4fd4-aec9-4253981676da', 'route': ['p2', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769737008.6166868,RECEIVED,b8f5cdda-9da4-4952-8ae3-e4c589c08b45,1ab0fec3-3e3d-4373-ab07-e780847c5f15,c3,c2,27,p2,?,surb={'id': 'cf558b7f-abd7-4026-9ba6-4b48872d0dc9', 'route': ['p2', 'e5', 'i11', 'x1', 'p3', 'c3']}
1769737008.7478948,RECEIVED,70a38f32-020d-40da-9571-2c16095044fd,3d9dfc25-b1c3-4090-ae65-ce71b082f747,c3,c2,27,p2,?,surb={'id': 'c324f4e5-5209-485f-b065-d3d99cf865a8', 'route': ['p2', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769737008.90439,RECEIVED,b001cd4b-bd75-44dc-a572-826b8bed15dc,8eedc4d8-dc62-487a-85ec-e012eb5b6127,c3,c2,26,p2,?,surb={'id': '4a57b6a6-7141-46d7-ba3b-62defa8677d0', 'route': ['p2', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769737009.0674233,RECEIVED,464a2533-0615-45da-a110-82924cc28ec6,1ab0fec3-3e3d-4373-ab07-e780847c5f15,c3,c2,27,p2,?,surb={'id': 'cf558b7f-abd7-4026-9ba6-4b48872d0dc9', 'route': ['p2', 'e5', 'i11', 'x1', 'p3', 'c3']}
1769737009.2407954,SENT,88286aa9-7083-4634-8267-fc98730af94d,33adbd18-c100-464a-bd8e-cec508ae3735,c2,c5,3384,?,p2,
1769737009.2409465,CREATED,b6fd9f2f-31a3-4d40-947b-5ff648772319,9ee9cf9b-373a-42aa-a125-120188e82072,c2,c5,26,?,?,surb={'id': 'c4c2e4c7-4e81-4fd4-aec9-4253981676da', 'route': ['p2', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769737009.2999494,SENT,8321fdbd-f16d-476e-8d67-b06e494e9936,72b27dad-d2da-4492-a803-94028084e31d,c2,c5,3388,?,p2,
1769737009.3009284,CREATED,d9dddcad-b567-4490-96db-02a0d88bdc59,b41368b3-57b1-42ed-88da-16072eb2fdeb,c2,c5,26,?,?,surb={'id': '63896340-8b71-4761-a8c0-9fcf1ccd78b6', 'route': ['p2', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769737009.4299474,SENT,ea694d6d-ae8e-4abb-825a-990bd42fcfb3,2af29a90-171f-4bc5-8dcd-b21cf6452de3,c2,c5,3359,?,p2,
1769737009.4301183,CREATED,0f5b4810-3692-498b-bb15-f0701858a4af,b41368b3-57b1-42ed-88da-16072eb2fdeb,c2,c5,26,?,?,surb={'id': '63896340-8b71-4761-a8c0-9fcf1ccd78b6', 'route': ['p2', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769737009.59607,RECEIVED,1d2af553-9bc9-4857-b928-910498f1d27f,8eedc4d8-dc62-487a-85ec-e012eb5b6127,c3,c2,26,p2,?,surb={'id': '4a57b6a6-7141-46d7-ba3b-62defa8677d0', 'route': ['p2', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769737009.815232,RECEIVED,09e549f6-18e6-4e25-bda9-e296484596e8,3d9dfc25-b1c3-4090-ae65-ce71b082f747,c3,c2,27,p2,?,surb={'id': 'c324f4e5-5209-485f-b065-d3d99cf865a8', 'route': ['p2', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769737009.92402,SENT,9f868b9b-ff63-4c3a-ab60-56d58315b925,697ee9a2-1d9d-4a98-9f12-d567ee741183,c2,c5,3359,?,p2,
1769737009.924149,CREATED,55e803f5-b12b-4e74-a6e1-d0945a2f1b38,f27010f2-8e1e-4243-a8c1-397a2efef3e3,c2,c5,27,?,?,surb={'id': '7b2faaeb-dfb4-4461-bae4-a784ad442206', 'route': ['p2', 'e8', 'i3', 'x2', 'p2', 'c2']}
1769737010.098644,SENT,3e42c54d-054a-41d6-a000-28febbc3e7eb,1e5c59ae-fa4e-4aa1-810a-8a65f8f8b56b,c2,c5,3398,?,p2,
1769737010.0987813,CREATED,46292924-be23-4537-b2ad-b09596053771,f27010f2-8e1e-4243-a8c1-397a2efef3e3,c2,c5,27,?,?,surb={'id': '7b2faaeb-dfb4-4461-bae4-a784ad442206', 'route': ['p2', 'e8', 'i3', 'x2', 'p2', 'c2']}
1769737010.2850978,SENT,b52694e8-ccb6-4347-a012-2a681639416f,5a1c4a86-fc5b-4b4b-a793-6d3b3325553d,c2,c5,3391,?,p2,
1769737010.2852213,CREATED,5281749c-cc15-41a6-b879-6ebb74753e45,a22aaeb3-1b2e-41ed-8c6e-b0f887d45d21,c2,c5,27,?,?,surb={'id': '5fd319f9-2ec4-43e5-b0e9-d5070657d45d', 'route': ['p2', 'e5', 'i9', 'x12', 'p2', 'c2']}
1769737010.4122813,SENT,ae83b097-4051-4b3e-aee5-98269ece011f,822033e3-fd40-42de-9455-7d1ed5ec621a,c2,c5,3359,?,p2,
1769737010.412402,CREATED,59cb3d90-ae84-414e-8115-2012e4ee2f9e,a22aaeb3-1b2e-41ed-8c6e-b0f887d45d21,c2,c5,27,?,?,surb={'id': '5fd319f9-2ec4-43e5-b0e9-d5070657d45d', 'route': ['p2', 'e5', 'i9', 'x12', 'p2', 'c2']}
1769737010.4288037,SENT,90b3ac68-bd60-459a-9519-688367eb86a6,a60a2886-cbaa-4a9d-a213-b951be39c8df,c2,c5,3367,?,p2,
1769737010.428936,CREATED,18c27057-1fff-4b43-98d1-7bfceaee4cac,7ac89c77-ecb8-4cae-9a6e-b076a5c7126f,c2,c5,27,?,?,surb={'id': '2741b900-ff5e-4bb4-ab84-a319be6f3fec', 'route': ['p2', 'e2', 'i8', 'x3', 'p2', 'c2']}
1769737010.5545652,RECEIVED,6af0c8cf-5511-4621-ad47-9c79528b7362,251607b1-462b-4ea7-9cf0-ac994f1934d2,c3,c2,27,p2,?,surb={'id': '6aa1a1e7-5e9b-4d95-8abe-e1b21cd9d9bb', 'route': ['p2', 'e11', 'i5', 'x12', 'p3', 'c3']}
1769737010.798787,RECEIVED,ade553b6-d5af-4d96-a6e5-0e7589aecbc4,c27a6e64-1745-45f5-b955-054fd866083e,c3,c2,27,p2,?,surb={'id': '761d5ee4-5b74-4f22-823f-5c7c18b98fd2', 'route': ['p2', 'e6', 'i11', 'x11', 'p3', 'c3']}
1769737010.8070288,SENT,34e47e46-be0a-4c85-820a-816d8f47c8b4,a9871bbb-453d-4c44-8b42-8f91a8e3adc2,c2,c5,3376,?,p2,
1769737010.8071117,CREATED,14fdd157-3290-44ff-a6a6-5be9eafa0f82,7ac89c77-ecb8-4cae-9a6e-b076a5c7126f,c2,c5,27,?,?,surb={'id': '2741b900-ff5e-4bb4-ab84-a319be6f3fec', 'route': ['p2', 'e2', 'i8', 'x3', 'p2', 'c2']}
