timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769736814.6131616,SENT,d90edd85-f667-4731-b728-09160f4a2a25,cc47b049-2575-400d-93c5-6998fe2c449a,c4,DROP,2016,?,p1,
1769736814.6132898,CREATED,1c305b68-ce6c-4f31-b0f0-f9eff0242688,89313da0-a1ec-49ab-8f24-0f03f63553bf,c4,DROP,27,?,?,
1769736815.5697381,SENT,d40620e6-5d5d-4c48-90eb-437f6bba5d58,b45088c3-f548-475c-abb5-3d2975d9bacf,c4,c3,3405,?,p1,
1769736815.5698762,CREATED,d174fdcb-aa05-4185-b65c-4ae2ca34c4f3,c25f3d05-16d7-4404-8324-5e98faba8407,c4,c3,27,?,?,surb={'id': 'bc917477-de91-4a74-82d3-4162b9e07429', 'route': ['p3', 'e4', 'i9', 'x10', 'p1', 'c4']}
1769736818.6296077,RECEIVED,54e53688-7c85-4cda-9587-ac7231870e49,0964575b-134d-4b38-af91-b221317fa4b0,c5,c4,27,p1,?,surb={'id': 'a959f75b-dc04-442a-94b0-d4309007f5b7', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c5']}
1769736818.8051584,SENT,de716554-5a17-4666-a246-3124579d1020,f0e7f5f0-5d2e-4901-b355-65acdde71bb8,c4,c3,3382,?,p1,
1769736818.8079646,CREATED,36cf1b5b-4b3a-4c72-83bb-dfe67e427878,6e0cf10f-e2ba-4683-91b6-2cd02fe1bfbc,c4,c3,27,?,?,surb={'id': 'b845b9c6-8b00-4f4c-b2d4-08c84562187a', 'route': ['p3', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769736818.9193766,SENT,eb44f32b-8792-45fe-9ca7-5f815658f3ac,1f15c875-b9e1-4110-b25e-3ab85ea8783c,c4,c3,3400,?,p1,
1769736818.9195101,CREATED,54f7a5b3-def6-43d5-ada7-054e6cfadb3c,6e0cf10f-e2ba-4683-91b6-2cd02fe1bfbc,c4,c3,27,?,?,surb={'id': 'b845b9c6-8b00-4f4c-b2d4-08c84562187a', 'route': ['p3', 'e6', 'i5', 'x5', 'p1', 'c4']}
1769736819.0998557,SENT,b8378bd1-03ce-40a8-bfb6-a599f2da2ff3,7707f7fa-3493-4eb2-bae7-cdea62ad873b,c4,c3,3375,?,p1,
1769736819.1002307,CREATED,b3e8c8ba-280d-40fa-9e14-b5216f0e6fb9,e2af4bce-3997-472b-aafe-b15eaf99fac7,c4,c3,26,?,?,surb={'id': '2707840e-6325-4489-bfce-8ffeec58f8bb', 'route': ['p3', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769736819.2131045,RECEIVED,e4205abf-c525-41a2-ab21-276d8e0472ac,f1f6c8d9-bde2-4d55-8c74-01d1aeb51c68,c5,c4,27,p1,?,surb={'id': '26681b45-3e00-4f0e-b580-5dd60590791c', 'route': ['p1', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769736819.3559637,RECEIVED,e9c4bb32-615f-4a66-b363-7132901867c0,c92b4556-9e6d-4a36-b281-1f8e0c334d9e,c5,c4,26,p1,?,surb={'id': '7030a1e2-ea09-4c67-acb7-eb8a7622a5aa', 'route': ['p1', 'e12', 'i5', 'x7', 'p2', 'c5']}
1769736819.4434645,SENT,b0b73247-5b07-4d83-b423-1276491c87f4,bed53409-4106-4825-9b0c-69acc1c89967,c4,c3,3384,?,p1,
1769736819.4436107,CREATED,17acfbb8-f815-4613-a6e9-0fff185b146d,e2af4bce-3997-472b-aafe-b15eaf99fac7,c4,c3,26,?,?,surb={'id': '2707840e-6325-4489-bfce-8ffeec58f8bb', 'route': ['p3', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769736819.7315586,RECEIVED,01211b0c-fd83-4529-9bbc-2526b6634473,592e84b9-b72b-4e24-9859-1e4e890642ca,c5,c4,27,p1,?,surb={'id': '54d7ddd7-8765-46a0-87b0-a7c21cd8ce4e', 'route': ['p1', 'e12', 'i11', 'x2', 'p2', 'c5']}
1769736819.8997433,SENT,c548e631-4bbc-4f89-8ff2-54ce94be914e,4124502e-df6a-4cb0-940f-0c591ecb3b00,c4,c3,3388,?,p1,
1769736819.8998928,CREATED,e503736b-74d1-45cb-9baf-40b9bb83a67f,9bddb5bf-c357-4dcf-82f7-f703bf7b4280,c4,c3,27,?,?,surb={'id': '34afa1e7-e08a-4d84-952e-9b73a06622c3', 'route': ['p3', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769736820.0534446,RECEIVED,1dedafc3-759e-48ac-acea-d12f03fc1352,b2250230-ce01-41ac-9b2f-b32b4482c778,c5,c4,27,p1,?,surb={'id': '03a48ae2-b182-4904-917c-eb032e233937', 'route': ['p1', 'e9', 'i11', 'x8', 'p2', 'c5']}
1769736820.0713618,SENT,e82ed41d-1dc1-4969-898d-a2cbc83adf76,7905e8ee-ccdc-4297-bf2c-ad415b8ecf8b,c4,c3,3360,?,p1,
1769736820.0714989,CREATED,c1611611-2099-4bf7-9814-416e308bc90a,9bddb5bf-c357-4dcf-82f7-f703bf7b4280,c4,c3,27,?,?,surb={'id': '34afa1e7-e08a-4d84-952e-9b73a06622c3', 'route': ['p3', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769736820.2426484,RECEIVED,0506a523-0459-429f-8164-ed0d3452767c,e3af18d8-b1bd-46e9-81d4-1609fc73a96e,c5,c4,27,p1,?,surb={'id': 'f3921b7c-3555-4bd0-bdbe-934881e4fb7b', 'route': ['p1', 'e12', 'i5', 'x1', 'p2', 'c5']}
1769736820.3735301,SENT,6ef8584f-4360-456a-91ab-ecf7981cbb99,42a64741-b891-441e-a7d0-ae8cccfe6269,c4,c3,3364,?,p1,
1769736820.3736646,CREATED,24ae3620-759f-497b-b7ab-5cb7c62fbc50,6205ffaf-f04b-4e46-b9aa-bc1713dede30,c4,c3,27,?,?,surb={'id': 'c451babf-81c0-477a-ae1b-65663e20e0e1', 'route': ['p3', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769736820.3904061,RECEIVED,d76a8452-5caa-407a-8941-b38f2c9e2475,e3af18d8-b1bd-46e9-81d4-1609fc73a96e,c5,c4,27,p1,?,surb={'id': 'f3921b7c-3555-4bd0-bdbe-934881e4fb7b', 'route': ['p1', 'e12', 'i5', 'x1', 'p2', 'c5']}
1769736820.6115901,RECEIVED,f81e1f7b-a271-4039-8c8a-c0e2425da6ee,0964575b-134d-4b38-af91-b221317fa4b0,c5,c4,27,p1,?,surb={'id': 'a959f75b-dc04-442a-94b0-d4309007f5b7', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c5']}
1769736820.7400146,SENT,5933fcaa-be1c-4de9-ad77-4508b3400abb,91f831eb-1b8c-44d0-ab72-38230708ba71,c4,c3,3374,?,p1,
1769736820.740187,CREATED,abd289ce-f143-4fd7-a460-87515e0a7081,6205ffaf-f04b-4e46-b9aa-bc1713dede30,c4,c3,27,?,?,surb={'id': 'c451babf-81c0-477a-ae1b-65663e20e0e1', 'route': ['p3', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769736820.8199525,RECEIVED,b0d2aaf5-a1d2-4d77-9248-e9678919784e,677e133e-be51-4020-8290-5856010cdce4,c5,c4,27,p1,?,surb={'id': 'dab10093-6a78-4170-964c-3d4d31419320', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769736820.9349668,SENT,c3347a1b-39eb-408e-bd4a-81ea2c66ea2b,8e101740-c336-42d8-b064-1df850eac1aa,c4,c3,3395,?,p1,
1769736820.9353986,CREATED,420f586f-fccb-4b3d-b237-53a4e2e7aa11,4bbfbba6-0dc3-4c98-814e-9e13ddeceab6,c4,c3,26,?,?,surb={'id': '94e9c8da-c771-4b79-8a33-4c318226bb74', 'route': ['p3', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769736820.9447982,SENT,94af3603-2792-4367-901e-e679c5759fe7,82d469d2-dc4e-494c-aef0-96caf45ec758,c4,c3,3383,?,p1,
1769736820.9449344,CREATED,117535f0-92cd-45d1-8287-95613ecd0d78,4bbfbba6-0dc3-4c98-814e-9e13ddeceab6,c4,c3,26,?,?,surb={'id': '94e9c8da-c771-4b79-8a33-4c318226bb74', 'route': ['p3', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769736820.9951873,RECEIVED,4528046e-d79d-4c00-aead-d61bf43adbe6,f1f6c8d9-bde2-4d55-8c74-01d1aeb51c68,c5,c4,27,p1,?,surb={'id': '26681b45-3e00-4f0e-b580-5dd60590791c', 'route': ['p1', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769736821.0792203,SENT,b024992c-372a-4b4c-965d-6b268846e255,ca6fb925-fe81-4800-9e6f-2da2e48cb672,c4,c3,3376,?,p1,
1769736821.0800219,CREATED,9a552948-8089-471d-a025-ec0a1524e292,167f9bde-b4a7-4973-b39c-28d3f85eb155,c4,c3,27,?,?,surb={'id': '6eca1940-cec9-4808-9360-cf97f8b43e42', 'route': ['p3', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769736821.1209114,RECEIVED,209998e2-f0f0-41df-a6e0-948a6ec734d0,73b3cb0f-a91f-418f-be8f-1802f8bb1235,c5,c4,27,p1,?,surb={'id': 'c86e415a-b420-41fd-a548-947207ea50ad', 'route': ['p1', 'e4', 'i9', 'x7', 'p2', 'c5']}
1769736821.5805302,SENT,bcddaca7-2d68-4143-8daa-43d71e6af543,9228eebf-284c-4ce2-b2a1-c64b5ea078b6,c4,c3,3387,?,p1,
1769736821.5806642,CREATED,fc779455-a9c3-4e27-8dc9-050bba80dff1,167f9bde-b4a7-4973-b39c-28d3f85eb155,c4,c3,27,?,?,surb={'id': '6eca1940-cec9-4808-9360-cf97f8b43e42', 'route': ['p3', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769736822.037329,SENT,ee6e2fbf-cc48-472d-86af-92810c21bcfb,9f17e701-6e66-4f2e-84ee-f709eb0067c9,c4,c3,3355,?,p1,
1769736822.037462,CREATED,d6b3296c-0960-4d49-84d9-ad1460fcf1fb,f3abec14-da8b-4217-b846-47aa1c1c7b5d,c4,c3,27,?,?,surb={'id': '5743a657-3c1f-4ed6-903a-c455a65a8fe0', 'route': ['p3', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769736822.1935563,RECEIVED,17419baa-723a-4d1d-8096-d91760ac9d74,c067b1db-5f34-4f90-bd9e-33ff8a23c14c,c5,c4,26,p1,?,surb={'id': 'a7a1e423-5ce2-44f5-9916-891c664d8444', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c5']}
1769736822.331431,RECEIVED,bcfebefe-557e-4c99-94a5-290773dd3e7d,51ae08bc-a24f-428c-8dba-74a6f03a6854,c5,c4,27,p1,?,surb={'id': 'c6995a6d-9edf-4155-9da1-66c5a8531793', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769736822.4005678,RECEIVED,544b910b-cdc9-4b9b-bc27-849a3fa996f5,c92b4556-9e6d-4a36-b281-1f8e0c334d9e,c5,c4,26,p1,?,surb={'id': '7030a1e2-ea09-4c67-acb7-eb8a7622a5aa', 'route': ['p1', 'e12', 'i5', 'x7', 'p2', 'c5']}
1769736822.4330335,RECEIVED,5152eacc-ebc2-4acc-b0f6-484c150c75ee,51ae08bc-a24f-428c-8dba-74a6f03a6854,c5,c4,27,p1,?,surb={'id': 'c6995a6d-9edf-4155-9da1-66c5a8531793', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769736822.4994824,RECEIVED,68a8d036-99ed-4fd9-92e3-0d6a90016578,abe88d25-5901-4750-8156-324f037e6f58,c5,c4,27,p1,?,surb={'id': '49bcffa1-4d4e-413b-a65b-355c3a24dc66', 'route': ['p1', 'e12', 'i12', 'x3', 'p2', 'c5']}
1769736822.6467316,RECEIVED,e5f4c642-e95e-42b0-83d8-10c9f1f6077b,0a701bff-bed7-41d9-aa88-23a1e0026c44,c5,c4,27,p1,?,surb={'id': '3af09ebd-6b12-42dc-8bbc-7480582e4c96', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c5']}
1769736822.9942012,RECEIVED,b029df61-2446-48cd-b59b-ca99c9bce8f5,73b3cb0f-a91f-418f-be8f-1802f8bb1235,c5,c4,27,p1,?,surb={'id': 'c86e415a-b420-41fd-a548-947207ea50ad', 'route': ['p1', 'e4', 'i9', 'x7', 'p2', 'c5']}
1769736823.053613,RECEIVED,2a5f3a1b-51ff-4471-ba50-87408b4658f7,42900714-18f1-4257-a83b-e696f75c320f,c5,c4,26,p1,?,surb={'id': '9180893c-a46a-4cc1-9a19-479155c9a4f9', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769736823.3843377,SENT,dfed4268-b932-441c-b166-e60ca17ce835,de9f5416-ff69-46ef-8fe3-f30e61251701,c4,c3,3359,?,p1,
1769736823.3844724,CREATED,cbc3cb09-2cce-49ed-9baa-c2f829e175c7,f3abec14-da8b-4217-b846-47aa1c1c7b5d,c4,c3,27,?,?,surb={'id': '5743a657-3c1f-4ed6-903a-c455a65a8fe0', 'route': ['p3', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769736823.4711504,RECEIVED,d64263a9-f39d-4219-8461-4d0236971db4,538e1e93-c2fe-44d9-a49f-995f1f3b03d0,c5,c4,27,p1,?,surb={'id': 'f97478c9-b43b-43f5-ae55-e76a3d45fe3f', 'route': ['p1', 'e8', 'i12', 'x11', 'p2', 'c5']}
1769736823.6826994,RECEIVED,7b7ea2c4-43ed-4f70-aa52-fb30d33e36b0,abe88d25-5901-4750-8156-324f037e6f58,c5,c4,27,p1,?,surb={'id': '49bcffa1-4d4e-413b-a65b-355c3a24dc66', 'route': ['p1', 'e12', 'i12', 'x3', 'p2', 'c5']}
1769736823.7218502,RECEIVED,e80f43df-a8fb-4022-bd54-c0225bcebffc,b6675a22-9e46-454f-9a80-f4f6c23bc332,c5,c4,27,p1,?,surb={'id': 'c0d707bf-56e6-481f-b5d8-1c3b1af6b9c0', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c5']}
1769736823.8765633,RECEIVED,91bdadfc-1ee5-4122-ba0f-6daaf165fc86,42900714-18f1-4257-a83b-e696f75c320f,c5,c4,26,p1,?,surb={'id': '9180893c-a46a-4cc1-9a19-479155c9a4f9', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769736824.0470052,SENT,816d51f9-e8ce-41a1-9ac6-a12558448c48,6c469585-feff-44e5-b8d6-b6585b6f1d0e,c4,c3,3355,?,p1,
1769736824.0471709,CREATED,71748673-6c65-4419-8244-a3a6f8e665e3,8f478bde-cd3c-482a-b1ff-26465792ef52,c4,c3,27,?,?,surb={'id': '5f65e0c6-f13b-4c3b-8c73-d3060b5724c5', 'route': ['p3', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769736824.1391442,RECEIVED,e7d7e7c1-19dd-4de9-9796-16b4edeaaee9,677e133e-be51-4020-8290-5856010cdce4,c5,c4,27,p1,?,surb={'id': 'dab10093-6a78-4170-964c-3d4d31419320', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769736824.3057213,RECEIVED,f84ca1ab-aafb-475c-adfb-f794840c23c0,b6675a22-9e46-454f-9a80-f4f6c23bc332,c5,c4,27,p1,?,surb={'id': 'c0d707bf-56e6-481f-b5d8-1c3b1af6b9c0', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c5']}
1769736824.5176418,RECEIVED,7080498e-cdad-4f22-b57a-3028226642f5,07ef4ccd-8fcb-42dd-8d46-791f621255d7,c5,c4,27,p1,?,surb={'id': '2086b255-25e3-42c3-95be-0c649b6085c9', 'route': ['p1', 'e12', 'i3', 'x7', 'p2', 'c5']}
1769736824.5335531,SENT,61126690-4281-4b8c-9086-2edc550813da,e8d75da0-6dfe-4062-934f-55bea44188a1,c4,c3,3380,?,p1,
1769736824.5336895,CREATED,90cca8d8-12cd-4431-a47e-ceae951a11a1,8f478bde-cd3c-482a-b1ff-26465792ef52,c4,c3,27,?,?,surb={'id': '5f65e0c6-f13b-4c3b-8c73-d3060b5724c5', 'route': ['p3', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769736824.746875,SENT,e205b247-501a-449e-9e42-6208abe00c4a,2e303cb8-aa2c-4826-8fa3-72b7879c22e4,c4,c3,3359,?,p1,
1769736824.74701,CREATED,bdda0067-726e-4b3c-b087-edf49520421d,fa3fd4b8-e0b2-433b-92b0-5e318538fd54,c4,c3,27,?,?,surb={'id': '470381d4-1d2a-4f7a-af08-54930b3ec6ec', 'route': ['p3', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769736824.7997365,SENT,8b2d4c13-9c9d-4168-b8ff-6e3726341247,ffeffe75-0010-4565-9650-4a1074387e28,c4,c3,3383,?,p1,
1769736824.7998815,CREATED,d9c197c9-5e90-4061-bbf3-26213d12354a,fa3fd4b8-e0b2-433b-92b0-5e318538fd54,c4,c3,27,?,?,surb={'id': '470381d4-1d2a-4f7a-af08-54930b3ec6ec', 'route': ['p3', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769736824.856475,RECEIVED,e1ac0250-eea7-47ed-9c20-2a849be81790,c067b1db-5f34-4f90-bd9e-33ff8a23c14c,c5,c4,26,p1,?,surb={'id': 'a7a1e423-5ce2-44f5-9916-891c664d8444', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c5']}
1769736824.9091644,SENT,58dd40ed-29c4-4f24-b1a5-dbfe53a784e6,2f9616e8-88ff-4239-840a-3f0ebf053aa0,c4,c3,3374,?,p1,
1769736824.9092934,CREATED,89ceb301-874f-4258-839b-aad01c2b49e8,d8d25992-a1f8-4dcd-a745-cbf9a7135f29,c4,c3,26,?,?,surb={'id': 'cc967160-b8de-4874-aebc-ce049fe74f24', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769736825.074102,SENT,d76a9ef9-39d6-4f41-8f23-427fe25394fc,3ff9da79-ba09-40c5-9b1c-82a5802840e2,c4,c3,3360,?,p1,
1769736825.0741746,CREATED,8069931e-9083-486c-b1b6-5dbb73929ef1,d8d25992-a1f8-4dcd-a745-cbf9a7135f29,c4,c3,26,?,?,surb={'id': 'cc967160-b8de-4874-aebc-ce049fe74f24', 'route': ['p3', 'e10', 'i7', 'x3', 'p1', 'c4']}
1769736825.5769,RECEIVED,9bbae131-545a-4bcc-b761-1d4852198d11,150fc3c2-c5e5-4649-b183-51b660fb9bdc,c5,c4,26,p1,?,surb={'id': 'e688b58e-2a3c-4143-af5a-19be08277aab', 'route': ['p1', 'e2', 'i9', 'x10', 'p2', 'c5']}
1769736825.5870035,RECEIVED,3d70eaae-5014-40bf-9db7-1be206b4ebca,07ef4ccd-8fcb-42dd-8d46-791f621255d7,c5,c4,27,p1,?,surb={'id': '2086b255-25e3-42c3-95be-0c649b6085c9', 'route': ['p1', 'e12', 'i3', 'x7', 'p2', 'c5']}
1769736825.6194952,SENT,ec472a71-0ce5-42ec-9e8c-e86bfc30f17d,a58f0244-8113-4290-a44d-5827932c1267,c4,c3,3380,?,p1,
1769736825.6196306,CREATED,81da400e-604c-445b-8d82-27a876050f08,aed4a1c8-f5d0-4682-bc1d-39a4304d263f,c4,c3,27,?,?,surb={'id': 'b7c84d6b-5b11-4f07-95ee-a6b330befb58', 'route': ['p3', 'e7', 'i4', 'x10', 'p1', 'c4']}
1769736825.6452417,SENT,01a70e78-fc95-44b4-a08a-d8476565971a,ced126d4-1965-4d1e-905e-c8c8f25ccca2,c4,c3,3366,?,p1,
1769736825.645378,CREATED,b9b0df68-3404-441b-bbd6-f9f62bb1e50a,aed4a1c8-f5d0-4682-bc1d-39a4304d263f,c4,c3,27,?,?,surb={'id': 'b7c84d6b-5b11-4f07-95ee-a6b330befb58', 'route': ['p3', 'e7', 'i4', 'x10', 'p1', 'c4']}
