timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769736886.9983413,RECEIVED,b6012f95-ed6d-4a7e-95b1-5ae7e0ce1bbb,693ce227-cbb5-4a5c-bc69-1cc31ac89eb8,c4,c3,27,p3,?,surb={'id': '95cc5f02-313f-4ba3-b995-6a5d7ff8592c', 'route': ['p3', 'e7', 'i6', 'x4', 'p1', 'c4']}
1769736887.2459004,RECEIVED,a8b66c96-9060-45b5-9538-8f6ce0fd2fcd,90b7176d-2662-4e1d-8f78-9f04ab491b15,c1,c3,27,p3,?,surb={'id': '65df7108-af67-4085-902d-b50f6e8eb79e', 'route': ['p3', 'e1', 'i1', 'x12', 'p1', 'c1']}
1769736887.3575246,RECEIVED,68c4c859-b690-4da1-8ff4-2e814319b46f,8b355836-31fa-4e3a-8e44-2bf944f69c09,c1,c3,27,p3,?,surb={'id': 'cd34633b-d994-4fe1-9d97-029316bd55d1', 'route': ['p3', 'e11', 'i6', 'x8', 'p1', 'c1']}
1769736887.3667977,RECEIVED,4a66d513-fba2-454b-a6d3-db076aaa8d11,65c4a3c9-ead1-4c12-a0aa-4634a84b4e33,c1,c3,26,p3,?,surb={'id': 'c63ec46a-2353-4ce2-a515-da316c4cc006', 'route': ['p3', 'e3', 'i4', 'x8', 'p1', 'c1']}
1769736887.5890865,RECEIVED,a548deda-f020-4377-84e5-1ae9c857cd19,a5836db4-6657-41fc-9426-9098ecb91bfd,c1,c3,27,p3,?,surb={'id': '7b6671ed-8ab7-4818-b4e6-f51a4c0d7acc', 'route': ['p3', 'e5', 'i8', 'x2', 'p1', 'c1']}
1769736887.6544583,RECEIVED,5948df07-398a-4146-8af1-c4f14cbbdb19,8d7a77da-adbd-4a43-99c1-f7752469ff84,c1,c3,27,p3,?,surb={'id': '182d9eb3-730b-44d2-969b-2c9e98fc2299', 'route': ['p3', 'e4', 'i3', 'x1', 'p1', 'c1']}
1769736888.152404,SENT,a2e452f6-fc11-4643-aa02-0cb429a15f62,7b4eeffd-ea35-45bc-98ed-ec1d6f27ab81,c3,c2,3354,?,p3,
1769736888.152554,CREATED,563f44ec-40fd-467a-b41b-c12d3586bec2,e922bdcf-d525-4dc0-bf95-9e8df4d3f898,c3,c2,27,?,?,surb={'id': 'ec533fe2-0758-4744-ae0c-08b08fc25458', 'route': ['p2', 'e6', 'i8', 'x4', 'p3', 'c3']}
1769736888.1637645,RECEIVED,387e1cc9-ad64-4db1-878c-44983cb91b00,5a0ec01d-11bd-460f-a76f-d3ccba3b8ec8,c4,c3,27,p3,?,surb={'id': 'a9f391d2-59b5-4baf-98c2-8ae4d716f15b', 'route': ['p3', 'e11', 'i9', 'x12', 'p1', 'c4']}
1769736888.1768048,RECEIVED,ee74b703-75bd-4f56-be83-d863cfa3592c,a5836db4-6657-41fc-9426-9098ecb91bfd,c1,c3,27,p3,?,surb={'id': '7b6671ed-8ab7-4818-b4e6-f51a4c0d7acc', 'route': ['p3', 'e5', 'i8', 'x2', 'p1', 'c1']}
1769736888.4796743,RECEIVED,85532fa6-1ffe-4cff-8f11-9e808ebc50eb,6102819c-1fd2-47d5-9bf7-3d8649dc4218,c1,c3,27,p3,?,surb={'id': '1c033712-1d4b-4add-8873-8e5ca7e5cf97', 'route': ['p3', 'e2', 'i9', 'x12', 'p1', 'c1']}
1769736888.5624292,RECEIVED,06266d5f-48ef-4c3d-8e2d-b93dbf622e7d,f05ed76f-1ca9-4aab-babc-d77439bd8665,c4,c3,26,p3,?,surb={'id': '74b7a616-5a9c-45dc-b804-78de7c5f3a8f', 'route': ['p3', 'e11', 'i12', 'x8', 'p1', 'c4']}
1769736888.5835028,SENT,ce451418-faca-45ab-91b3-db21fdee3c53,6e92abc9-9196-43f9-af9a-1a1cabfd7fda,c3,c2,3361,?,p3,
1769736888.5835977,CREATED,d9813e6c-ce96-477c-b5b1-c7584c7fd9d9,b9b382d9-fcac-4e30-ad36-94f134f15acf,c3,c2,27,?,?,surb={'id': '25d8a39d-27cc-4940-9572-f5318b806e7a', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769736888.632753,RECEIVED,384e6db1-e53c-4783-8493-f14938b4b013,22e7d57a-f82f-4a1e-a181-4c0c4b38d7f4,c4,c3,26,p3,?,surb={'id': '79661969-9511-45b1-af14-ecd42157633c', 'route': ['p3', 'e3', 'i11', 'x5', 'p1', 'c4']}
1769736888.6433587,RECEIVED,02349e4f-16ab-4edb-8b77-d98a96e43284,5ed73df4-4662-4573-aecc-94b3550330d4,c1,c3,27,p3,?,surb={'id': 'c96cde33-3d93-4808-b953-b94f947a98d6', 'route': ['p3', 'e4', 'i8', 'x2', 'p1', 'c1']}
1769736888.7249382,SENT,b5a86898-2837-40a4-ba9c-49044b85d4a2,9c380f26-5752-4a6d-8e3b-fb5f485758fc,c3,c2,3388,?,p3,
1769736888.7250347,CREATED,baef2664-e8de-465d-8026-37c868af07c0,b9b382d9-fcac-4e30-ad36-94f134f15acf,c3,c2,27,?,?,surb={'id': '25d8a39d-27cc-4940-9572-f5318b806e7a', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769736888.7490344,SENT,efd7eac6-24e9-4a5c-b2de-8228631120ae,57e592d2-bb97-4eaa-83c3-1c19f1638686,c3,c2,3380,?,p3,
1769736888.7491472,CREATED,8d593b5b-882a-45ad-97eb-8859d4074955,b1729ecf-4e89-492f-89bf-c3c4b5c86a21,c3,c2,27,?,?,surb={'id': '8ebb8752-9a46-4e5a-8706-670181459980', 'route': ['p2', 'e10', 'i1', 'x2', 'p3', 'c3']}
1769736889.0863578,SENT,82480b4d-6fb9-4cd6-aed2-c70956e0d1d9,069557de-e39e-4d9c-aedc-87acd74b79e5,c3,c2,3392,?,p3,
1769736889.0865066,CREATED,3e64bcd2-e5ab-443f-b4cc-1f7f596be836,b1729ecf-4e89-492f-89bf-c3c4b5c86a21,c3,c2,27,?,?,surb={'id': '8ebb8752-9a46-4e5a-8706-670181459980', 'route': ['p2', 'e10', 'i1', 'x2', 'p3', 'c3']}
1769736889.0966387,RECEIVED,8743d348-9159-47f0-a7c6-05daca93bd61,6102819c-1fd2-47d5-9bf7-3d8649dc4218,c1,c3,27,p3,?,surb={'id': '1c033712-1d4b-4add-8873-8e5ca7e5cf97', 'route': ['p3', 'e2', 'i9', 'x12', 'p1', 'c1']}
1769736889.168566,RECEIVED,37a53010-266b-419e-8145-d6ad23857017,80f196e1-3f6a-4cf6-b4ff-407fa25ea3c5,c4,c3,27,p3,?,surb={'id': 'eb0ff9b6-1850-4668-9dc3-7948c3d3c762', 'route': ['p3', 'e9', 'i3', 'x12', 'p1', 'c4']}
1769736889.4463062,SENT,5b654984-97fe-4a3b-aa22-e458c6d50c5c,e158a4c6-4d79-45eb-b690-3470b23c44c2,c3,c2,3403,?,p3,
1769736889.4464679,CREATED,a370a348-b4ae-4be6-9693-35860451d293,983bc077-baed-4a1b-93d0-3a7e90e2c64a,c3,c2,27,?,?,surb={'id': 'fe931f3a-196a-4d49-97a1-8ecd01cec8cc', 'route': ['p2', 'e10', 'i10', 'x1', 'p3', 'c3']}
1769736889.7176378,RECEIVED,e5370c0a-25e8-4dce-a445-5bc8fd9ea383,65c4a3c9-ead1-4c12-a0aa-4634a84b4e33,c1,c3,26,p3,?,surb={'id': 'c63ec46a-2353-4ce2-a515-da316c4cc006', 'route': ['p3', 'e3', 'i4', 'x8', 'p1', 'c1']}
1769736889.8646107,SENT,90665552-c7ff-47d2-9b09-ebb4c7cede24,546eb99e-2dfe-4ee4-989e-4afae984c1af,c3,c2,3391,?,p3,
1769736889.8646967,CREATED,ea227865-e61d-44f3-b6c2-50348ed26c70,983bc077-baed-4a1b-93d0-3a7e90e2c64a,c3,c2,27,?,?,surb={'id': 'fe931f3a-196a-4d49-97a1-8ecd01cec8cc', 'route': ['p2', 'e10', 'i10', 'x1', 'p3', 'c3']}
1769736890.074976,RECEIVED,1d7fdb63-a8eb-4e3b-a725-65d71af251fe,51fe3863-bbf1-4704-8b4f-1b1a0002fd54,c1,c3,27,p3,?,surb={'id': 'ee1376d1-7d71-4411-937f-a139e5ccd695', 'route': ['p3', 'e8', 'i10', 'x8', 'p1', 'c1']}
1769736890.099834,RECEIVED,c1932c43-1d39-430f-981f-625448a08fd8,30a771f9-a881-43f6-b085-a1ad66e4eb7c,c1,c3,27,p3,?,surb={'id': '57d298d7-cff9-4c57-a803-9bf7eaab7492', 'route': ['p3', 'e6', 'i10', 'x10', 'p1', 'c1']}
1769736890.1575744,SENT,24f73800-34a0-4b48-88d6-8ae7a2e50311,2fa60206-e118-49d1-82d9-4b5d251c1697,c3,c2,3388,?,p3,
1769736890.1576605,CREATED,62a7d69e-e1f9-454c-a6e0-373bfbae8133,7ce23a13-8005-46b1-a85d-ea941da26963,c3,c2,25,?,?,surb={'id': 'f5fc134e-9c09-4c60-b26f-a4e868e6bd45', 'route': ['p2', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769736890.332336,RECEIVED,97076488-2438-4502-b05e-b1158b6a559b,61022130-89c2-4104-bfc1-e5d382999c35,c4,c3,26,p3,?,surb={'id': '3481ee27-bed1-451a-993a-be5e6d79e807', 'route': ['p3', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769736890.3987803,RECEIVED,30d41cdb-d399-4ebc-a03d-f246c8d59c78,30a771f9-a881-43f6-b085-a1ad66e4eb7c,c1,c3,27,p3,?,surb={'id': '57d298d7-cff9-4c57-a803-9bf7eaab7492', 'route': ['p3', 'e6', 'i10', 'x10', 'p1', 'c1']}
1769736890.4538693,SENT,044ffe8e-f694-4b86-bcad-9c6f70fd6b3c,b8361d21-d542-4426-9740-607f40ea5ed9,c3,c2,3356,?,p3,
1769736890.4539435,CREATED,60b449b6-c97b-4d9f-b5c8-d63ce6520513,7ce23a13-8005-46b1-a85d-ea941da26963,c3,c2,25,?,?,surb={'id': 'f5fc134e-9c09-4c60-b26f-a4e868e6bd45', 'route': ['p2', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769736890.4645786,RECEIVED,ebf3d967-ba4b-4b16-9afd-ab53a2d1c7fd,61022130-89c2-4104-bfc1-e5d382999c35,c4,c3,26,p3,?,surb={'id': '3481ee27-bed1-451a-993a-be5e6d79e807', 'route': ['p3', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769736890.6115665,SENT,8a26f0b5-562c-4c21-a29c-2fd115b8cdeb,a9182717-451d-473d-a8e5-6ba81a742b2e,c3,c2,3384,?,p3,
1769736890.6116576,CREATED,ce5666e4-28ff-430c-ac41-37e26225c89b,d16e0707-0ec3-490f-ac17-83728a6af577,c3,c2,26,?,?,surb={'id': 'e31ff6a2-c589-4390-aceb-284eff17bc83', 'route': ['p2', 'e11', 'i10', 'x9', 'p3', 'c3']}
1769736890.7059786,SENT,ce004c50-f107-43c5-b926-82f4dda0104f,789f2674-4e12-4b67-ba40-598a5badc0b5,c3,c2,3375,?,p3,
1769736890.7060819,CREATED,05c88958-3412-4a0c-96cb-6ef4883ebffc,d16e0707-0ec3-490f-ac17-83728a6af577,c3,c2,26,?,?,surb={'id': 'e31ff6a2-c589-4390-aceb-284eff17bc83', 'route': ['p2', 'e11', 'i10', 'x9', 'p3', 'c3']}
1769736890.8005652,RECEIVED,89248311-67c9-4ca7-ae30-eb17c9432a82,033ffc23-33ec-4bc7-874e-d71980c7f33b,c4,c3,27,p3,?,surb={'id': '75cddca4-5b44-42e0-b2d1-5a69f3eb6ead', 'route': ['p3', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769736891.1975322,RECEIVED,13689216-0bf2-4e76-b829-fe69af347a77,d3264855-a659-45d4-9107-23a0687875a9,c4,c3,27,p3,?,surb={'id': 'ec48bfd1-0a09-4c73-b25f-6463aba45c6f', 'route': ['p3', 'e11', 'i9', 'x4', 'p1', 'c4']}
1769736891.1985672,SENT,80c255cd-84cd-40bb-9164-780512a539fe,2f130473-1d3c-4c92-85a9-8a0cec3c6660,c3,c2,3361,?,p3,
1769736891.1986492,CREATED,e52e012e-870c-48c7-8eb3-fd3439e784c6,d0d44d89-3c3c-4499-8b97-a9713092da94,c3,c2,27,?,?,surb={'id': '3b4d3f93-9d25-4ab1-86ca-474ed171be73', 'route': ['p2', 'e4', 'i1', 'x1', 'p3', 'c3']}
1769736891.2033129,SENT,73921394-6971-454d-8772-24cecf741733,100b3993-2432-46ae-866f-e035a7576d9a,c3,c2,3358,?,p3,
1769736891.2034013,CREATED,336edb4d-51f8-4a2e-8e01-a643f02c2e3e,d0d44d89-3c3c-4499-8b97-a9713092da94,c3,c2,27,?,?,surb={'id': '3b4d3f93-9d25-4ab1-86ca-474ed171be73', 'route': ['p2', 'e4', 'i1', 'x1', 'p3', 'c3']}
1769736891.2341812,RECEIVED,8c795521-5735-4ecc-837e-59d0794a82a3,3472037c-5ddb-486d-bafe-e6cf4adabee3,c4,c3,27,p3,?,surb={'id': 'c6503f60-62e4-474f-a198-d207804c6f14', 'route': ['p3', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769736891.2610106,RECEIVED,c00002d8-18eb-4bd6-8d59-1ced51e77d6f,3472037c-5ddb-486d-bafe-e6cf4adabee3,c4,c3,27,p3,?,surb={'id': 'c6503f60-62e4-474f-a198-d207804c6f14', 'route': ['p3', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769736891.3442807,RECEIVED,c4d1edd2-6912-439d-aca3-33c5679ddbe4,51152318-d4d5-4945-8723-cd615db57ae4,c4,c3,26,p3,?,surb={'id': '14180e25-5882-4224-b992-5cd6c65e637f', 'route': ['p3', 'e4', 'i6', 'x9', 'p1', 'c4']}
1769736891.4155982,SENT,f965b5e5-8276-4759-b770-f2cead5d6612,e4eed58c-eebc-41b0-bc7d-c164a75cac81,c3,c2,3385,?,p3,
1769736891.4156885,CREATED,3dbf86a9-9c44-4b1d-8f18-54d80799972e,2680df26-d5b3-4249-96d2-8f3c12777a1a,c3,c2,27,?,?,surb={'id': '376e0767-ee60-4061-9cd0-351bb44ebe6f', 'route': ['p2', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769736891.458234,RECEIVED,2dbf81cd-21dc-4c05-8294-b6927833330b,5c2382d4-2b4a-4f90-a2e1-2cd9d2ce7f25,c1,c3,27,p3,?,surb={'id': '72dd3c85-f27c-4324-b794-6b3b29296e20', 'route': ['p3', 'e4', 'i2', 'x1', 'p1', 'c1']}
1769736891.6336758,RECEIVED,6688ea4f-b7a9-410f-a261-ffbaca612b12,3a36c641-6d9d-4a0d-9b85-d66bc8c2660a,c1,c3,27,p3,?,surb={'id': '47b70bc9-0468-40ce-b905-dad22d1dd513', 'route': ['p3', 'e6', 'i2', 'x11', 'p1', 'c1']}
1769736891.6547842,RECEIVED,1a2e89cb-4799-4e7c-b82c-8c9bc32aa34b,51152318-d4d5-4945-8723-cd615db57ae4,c4,c3,26,p3,?,surb={'id': '14180e25-5882-4224-b992-5cd6c65e637f', 'route': ['p3', 'e4', 'i6', 'x9', 'p1', 'c4']}
1769736891.6695104,RECEIVED,2b533cdd-734c-4774-ac36-f0f98b81d0bf,ef656131-3cd9-432a-9d9e-1f58db1046ce,c1,c3,26,p3,?,surb={'id': '617288e6-a886-45ba-aae9-b0fafaedabaa', 'route': ['p3', 'e5', 'i9', 'x6', 'p1', 'c1']}
1769736891.7960188,RECEIVED,8958bd03-b3a9-4339-b240-52ed4f293d0a,9a5a7dbe-3b30-4ac2-b4d6-ee92c4308ca0,c4,c3,27,p3,?,surb={'id': '47d23e9c-ac58-4f17-a951-a2d35aae1a9c', 'route': ['p3', 'e4', 'i7', 'x11', 'p1', 'c4']}
1769736891.8973863,RECEIVED,89c6f42e-15d2-4ca6-8cb2-d24bda773e27,d3264855-a659-45d4-9107-23a0687875a9,c4,c3,27,p3,?,surb={'id': 'ec48bfd1-0a09-4c73-b25f-6463aba45c6f', 'route': ['p3', 'e11', 'i9', 'x4', 'p1', 'c4']}
1769736892.029893,RECEIVED,640fd13a-46a1-4d75-b5a4-0afef6bfe0d4,80f196e1-3f6a-4cf6-b4ff-407fa25ea3c5,c4,c3,27,p3,?,surb={'id': 'eb0ff9b6-1850-4668-9dc3-7948c3d3c762', 'route': ['p3', 'e9', 'i3', 'x12', 'p1', 'c4']}
1769736892.14688,SENT,b8f15583-4871-479c-9b43-1997def0d7c9,b296350e-b203-457a-bdfe-9d3c81fc52b9,c3,c2,3401,?,p3,
1769736892.1470091,CREATED,3f864143-2dca-47e2-8ef4-206da2a809f8,2680df26-d5b3-4249-96d2-8f3c12777a1a,c3,c2,27,?,?,surb={'id': '376e0767-ee60-4061-9cd0-351bb44ebe6f', 'route': ['p2', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769736892.3513215,SENT,51f496e5-7823-403f-af47-bfbe032ea719,8e41db89-12e3-4698-8646-479efbc2d780,c3,c2,3388,?,p3,
1769736892.3514595,CREATED,6c58ee3b-dbf7-4c6a-8da8-54315973a9d8,98f7cc8e-aebf-483a-8e0f-ca41bc772fab,c3,c2,27,?,?,surb={'id': '2fd1d480-880e-4199-8632-946985bd1402', 'route': ['p2', 'e3', 'i10', 'x12', 'p3', 'c3']}
1769736892.4026742,SENT,1c8d15ab-1f57-4c35-be8c-1f4144dbe329,beba6a6f-f2f5-46cd-aa12-4384904fb9d4,c3,c2,3399,?,p3,
1769736892.402808,CREATED,cb2f55b6-cfad-4d22-b5ee-2f3e61890dd2,98f7cc8e-aebf-483a-8e0f-ca41bc772fab,c3,c2,27,?,?,surb={'id': '2fd1d480-880e-4199-8632-946985bd1402', 'route': ['p2', 'e3', 'i10', 'x12', 'p3', 'c3']}
1769736892.507306,RECEIVED,7365d856-b175-4cc5-938b-9e6345dfc1e0,9a5a7dbe-3b30-4ac2-b4d6-ee92c4308ca0,c4,c3,27,p3,?,surb={'id': '47d23e9c-ac58-4f17-a951-a2d35aae1a9c', 'route': ['p3', 'e4', 'i7', 'x11', 'p1', 'c4']}
1769736892.5144076,RECEIVED,06c5afab-4464-440e-9607-be455c56ac26,51fe3863-bbf1-4704-8b4f-1b1a0002fd54,c1,c3,27,p3,?,surb={'id': 'ee1376d1-7d71-4411-937f-a139e5ccd695', 'route': ['p3', 'e8', 'i10', 'x8', 'p1', 'c1']}
1769736892.5673685,RECEIVED,bb2bcdc3-762b-49f2-b2b8-e8170b9dcc51,3ef8a1a0-b20a-42a5-bc4f-c0fa237b00c2,c1,c3,27,p3,?,surb={'id': '7beda982-07c6-487e-aa7d-19950b9851ae', 'route': ['p3', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769736892.5833697,RECEIVED,de0b66e9-27eb-47bd-8b4d-daaccda5dc4f,278cf479-49f5-4f5f-8989-55b46dbf53a2,c4,c3,26,p3,?,surb={'id': 'b2cdb1ff-7783-422e-be07-0e7b4e769930', 'route': ['p3', 'e12', 'i9', 'x1', 'p1', 'c4']}
1769736892.6439338,SENT,e8d7f4d6-625e-48f4-b477-90362ceae69f,677ea466-7bf7-46ab-97e8-dce6ce6a37b5,c3,c2,3384,?,p3,
1769736892.6440988,CREATED,0235a700-82ed-4cf3-8e78-f4197afb9059,90cf9463-3291-40cf-ab77-cbb5f38cae4c,c3,c2,27,?,?,surb={'id': '27803914-a4ba-4cfd-a6aa-f9584422cb93', 'route': ['p2', 'e7', 'i8', 'x7', 'p3', 'c3']}
1769736892.8534703,RECEIVED,7055fd1a-9ae2-4702-b4cf-9beb82420d3a,ef656131-3cd9-432a-9d9e-1f58db1046ce,c1,c3,26,p3,?,surb={'id': '617288e6-a886-45ba-aae9-b0fafaedabaa', 'route': ['p3', 'e5', 'i9', 'x6', 'p1', 'c1']}
1769736893.1269965,SENT,846fbbcf-9aa3-4d07-905b-da91f58fb13d,366617b6-4c5a-4383-9484-5c2567785ca3,c3,c2,3375,?,p3,
1769736893.1271818,CREATED,992775f4-a915-43ba-9746-8901465f109e,90cf9463-3291-40cf-ab77-cbb5f38cae4c,c3,c2,27,?,?,surb={'id': '27803914-a4ba-4cfd-a6aa-f9584422cb93', 'route': ['p2', 'e7', 'i8', 'x7', 'p3', 'c3']}
1769736893.5007114,RECEIVED,cf0c0f77-81ed-4531-b4c4-3399d6683817,3ef8a1a0-b20a-42a5-bc4f-c0fa237b00c2,c1,c3,27,p3,?,surb={'id': '7beda982-07c6-487e-aa7d-19950b9851ae', 'route': ['p3', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769736893.5787318,RECEIVED,0c583752-2057-4d9d-a464-54fa0846d804,c809a131-d4be-47c9-8b26-317c18e6e1c2,c4,c3,27,p3,?,surb={'id': 'e6d0916f-5ffc-4d91-9336-63b5a2060d62', 'route': ['p3', 'e8', 'i10', 'x12', 'p1', 'c4']}
1769736893.9001172,SENT,f5afa8a8-a962-4d81-b482-989a8d7e0702,06999867-684f-4d9d-a51b-291cbabb7451,c3,c2,3384,?,p3,
1769736893.9002783,CREATED,b3005e00-8060-4e1d-8317-a819afeb39b3,86270ebe-3430-49c5-99ab-ae5d1336ded0,c3,c2,27,?,?,surb={'id': 'abdb8705-0950-4463-b923-6e19c7037c84', 'route': ['p2', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769736893.9888568,RECEIVED,0e44972a-af2f-4dc2-9e29-e4e6fe330ee1,51409ead-30a4-48f5-87c5-8903b61b8926,c4,c3,27,p3,?,surb={'id': '9261e8a3-7586-4b89-aadf-eb9e275dcfd9', 'route': ['p3', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769736894.0663502,SENT,948534f5-8056-4e68-8803-84b210f56110,ad361d74-0ab9-4a62-9474-00fd3e511632,c3,c2,3380,?,p3,
1769736894.0664263,CREATED,75aeb92a-9abb-4a35-8a73-5f6ae157842a,86270ebe-3430-49c5-99ab-ae5d1336ded0,c3,c2,27,?,?,surb={'id': 'abdb8705-0950-4463-b923-6e19c7037c84', 'route': ['p2', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769736894.1612034,SENT,562df2a1-068c-4b8e-8111-211b88523923,a758217d-f6fd-48d8-b1e6-c72df74a0c2d,c3,c2,3371,?,p3,
1769736894.1615438,CREATED,00011098-741a-4df4-a1af-4ae478815792,262dba29-af0d-491f-81b3-5f122c42db97,c3,c2,26,?,?,surb={'id': '298812de-9d93-45d4-a50e-1f2502b16426', 'route': ['p2', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769736895.2898204,RECEIVED,532b0664-7bb0-40dd-b4ea-9281bee89af1,ce80bbe6-bc5a-4ce0-84e5-77229af9bb56,c1,c3,27,p3,?,surb={'id': 'c070435a-246d-417a-90c1-05e4838ed7ed', 'route': ['p3', 'e12', 'i11', 'x7', 'p1', 'c1']}
1769736895.5551682,RECEIVED,cb98c17f-daf9-47ca-9c7b-55a4b1bb8284,ca41c61c-922e-470d-b8c2-4ee50aa8b966,c1,c3,27,p3,?,surb={'id': '0f719a86-4d39-46b9-9d75-2177ddbca55c', 'route': ['p3', 'e11', 'i7', 'x12', 'p1', 'c1']}
1769736895.6073668,RECEIVED,7646594f-98b7-4d63-b227-0e06fcc848e4,ce80bbe6-bc5a-4ce0-84e5-77229af9bb56,c1,c3,27,p3,?,surb={'id': 'c070435a-246d-417a-90c1-05e4838ed7ed', 'route': ['p3', 'e12', 'i11', 'x7', 'p1', 'c1']}
1769736896.1102695,RECEIVED,8d99c1fb-beed-49ae-a85a-9b3f450102aa,d6113cc1-10f1-46f8-9a74-c180be14584a,c1,c3,27,p3,?,surb={'id': 'bba3a9c7-bc30-4ce5-87d6-af6ff27386d8', 'route': ['p3', 'e7', 'i1', 'x11', 'p1', 'c1']}
1769736896.1285822,RECEIVED,34e7a38b-9c9b-433c-b57a-92cc724f91aa,4af3a97f-db0f-467a-b2f2-679413706dc3,c1,c3,27,p3,?,surb={'id': '721c0e23-1890-4523-8402-8bbd80b674c2', 'route': ['p3', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769736896.1924443,RECEIVED,f5ab7387-cd09-4c7e-971b-a3809c8975ab,c810b83d-d90b-4475-8b44-259b8d6c6b05,c4,c3,25,p3,?,surb={'id': '5591c60d-b8d8-4466-bbd9-af65e96fa777', 'route': ['p3', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769736896.3764524,SENT,4780c80e-a98e-461d-b1a9-7c7a48ff874d,bceb22ff-8492-4143-8d44-35ce584e8dd3,c3,c2,3383,?,p3,
1769736896.3765914,CREATED,a4662b64-c709-46b3-8066-3be3938a804e,262dba29-af0d-491f-81b3-5f122c42db97,c3,c2,26,?,?,surb={'id': '298812de-9d93-45d4-a50e-1f2502b16426', 'route': ['p2', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769736896.3863306,SENT,7f7a1a61-85bb-477d-90d4-3fde058e961e,ef6948d6-c407-41cf-ac84-213ecd98c333,c3,c2,3384,?,p3,
1769736896.386463,CREATED,712635ae-2609-49af-a931-b99c08bce7a3,efbbe04a-88a6-4f91-ae1b-cd72d57cfa01,c3,c2,27,?,?,surb={'id': 'd82dab6c-8cf8-48da-9353-6a7cc1de7050', 'route': ['p2', 'e3', 'i7', 'x4', 'p3', 'c3']}
1769736896.406102,RECEIVED,dad8ec42-af4a-4c4d-b355-a24e96ffca4f,7a2afaa3-e5b9-46e8-8887-3b9a37a3573b,c1,c3,27,p3,?,surb={'id': '32cec630-39f1-4ab5-a387-321ded1a717c', 'route': ['p3', 'e9', 'i12', 'x3', 'p1', 'c1']}
1769736896.4451628,SENT,38d7c0f5-d4c3-4bc1-9779-2e041b62b946,4c3b3481-198e-4cab-8c36-dde71633147d,c3,c2,3368,?,p3,
1769736896.4453013,CREATED,470fcdfa-f88a-4c7d-ab40-f5144d92164c,efbbe04a-88a6-4f91-ae1b-cd72d57cfa01,c3,c2,27,?,?,surb={'id': 'd82dab6c-8cf8-48da-9353-6a7cc1de7050', 'route': ['p2', 'e3', 'i7', 'x4', 'p3', 'c3']}
1769736896.5100281,RECEIVED,4e60427a-397d-4bcb-b34f-b90781f30174,5ed43da6-31f3-4132-9818-45f0def9a49d,c4,c3,27,p3,?,surb={'id': 'c69a2f0b-c591-4ffe-8857-dcf0f29526aa', 'route': ['p3', 'e1', 'i8', 'x1', 'p1', 'c4']}
1769736897.017493,SENT,41f321c6-e5e1-45be-af9a-c261604f239b,0ea35551-a183-49c0-9f8b-ce329127a239,c3,c2,3400,?,p3,
1769736897.017631,CREATED,30eee83c-40a6-469e-acbc-a7582e942f83,d05437e8-c7d8-4909-adb8-93b274af18d9,c3,c2,26,?,?,surb={'id': 'd3b4727e-a543-47ed-8ea0-25ffe4fda734', 'route': ['p2', 'e12', 'i12', 'x12', 'p3', 'c3']}
1769736897.1687367,RECEIVED,d22551bf-12ea-4d45-8de3-3d1025df071c,e4a73f5e-f404-4171-82a3-c2b91b2b52ae,c1,c3,27,p3,?,surb={'id': '5e401169-aef7-4a6c-9006-a8eae022b2f6', 'route': ['p3', 'e4', 'i11', 'x12', 'p1', 'c1']}
1769736897.2625155,RECEIVED,d0cd24d1-1a16-4a51-a01f-0086cb1855bd,7a2afaa3-e5b9-46e8-8887-3b9a37a3573b,c1,c3,27,p3,?,surb={'id': '32cec630-39f1-4ab5-a387-321ded1a717c', 'route': ['p3', 'e9', 'i12', 'x3', 'p1', 'c1']}
1769736897.3715324,RECEIVED,1de3e778-5478-438a-b3d4-8ddd8ee5311d,5ed43da6-31f3-4132-9818-45f0def9a49d,c4,c3,27,p3,?,surb={'id': 'c69a2f0b-c591-4ffe-8857-dcf0f29526aa', 'route': ['p3', 'e1', 'i8', 'x1', 'p1', 'c4']}
