timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769736814.6317,SENT,8625e0e6-f217-4ae9-9992-1b8edba1dc14,da232bd2-0de0-4b43-a058-92940e91e0af,c5,DROP,2020,?,p2,
1769736814.6318293,CREATED,8c351cc0-4017-41ad-96ba-51c05b61538a,39903828-ebb6-4c5e-acab-ab1e740f4c3d,c5,DROP,27,?,?,
1769736814.9578104,SENT,d2a509c7-0b9f-4c00-9ad5-fc2ac9a210f6,5802dbb6-b695-44cd-9683-283a63f95838,c5,c4,3389,?,p2,
1769736814.9579475,CREATED,d315f306-3bbf-442b-bbda-218cbed43939,f27d711c-3655-4ce5-8eff-a51a8fc9f374,c5,c4,27,?,?,surb={'id': '5b13ac53-3219-442d-9358-f8f97aaeec81', 'route': ['p1', 'e11', 'i4', 'x2', 'p2', 'c5']}
1769737107.8958035,RECEIVED,c7ce6773-6abc-48d9-96f5-cbb364666a76,57449e8b-61c2-4778-b119-4323872d76d9,c2,c5,27,p2,?,surb={'id': '80753506-09b2-4383-a906-0bc2f697bb18', 'route': ['p2', 'e6', 'i9', 'x11', 'p2', 'c2']}
1769737107.9309154,SENT,2280e856-8d16-4e25-a83e-0d3ada90fe6a,3704edd9-17e7-4692-a3f5-036efee85105,c5,c4,3384,?,p2,
1769737107.9310791,CREATED,99c780de-3443-4a18-8e24-81e130fc27d7,3af0cfd2-fdbc-499f-81f0-497be0c5eb8d,c5,c4,27,?,?,surb={'id': '0699d34f-7be1-426a-8403-83e3050c8f2a', 'route': ['p1', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769737108.0594833,SENT,c77968b4-befb-4a52-b115-937208c96a26,18fbd7a5-0377-457c-ac1c-818fb032cf33,c5,c4,3392,?,p2,
1769737108.0595589,CREATED,40bcd4c4-7d86-4d8b-b0d2-be6c6b0027c6,be253a98-5802-4964-a442-34c75befde53,c5,c4,27,?,?,surb={'id': '33874080-0be7-4753-b125-8c4355001d4b', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769737108.2561471,RECEIVED,764b9a4a-1af6-496e-8a93-ace0e2325fd4,ab4b6501-8960-443e-a894-fb108a73c043,c2,c5,27,p2,?,surb={'id': 'f2eb1254-1891-4271-bb59-0dac948c15c4', 'route': ['p2', 'e4', 'i12', 'x5', 'p2', 'c2']}
1769737108.313597,RECEIVED,dbeef8c7-c73a-4743-a74c-9782f89cf5fb,898a80d6-54ac-4246-82e8-65e7abd3d230,c2,c5,27,p2,?,surb={'id': '31b27ce1-7555-4ad6-abdf-d951059709b0', 'route': ['p2', 'e2', 'i9', 'x5', 'p2', 'c2']}
1769737108.8305914,SENT,889401d9-7aab-42f4-a114-087e7a6a6870,1ccdf258-3f42-4cc6-8a94-6130838dfe6b,c5,c4,3363,?,p2,
1769737108.8306646,CREATED,b2421bb7-81da-4081-861b-37a0e9412b79,be253a98-5802-4964-a442-34c75befde53,c5,c4,27,?,?,surb={'id': '33874080-0be7-4753-b125-8c4355001d4b', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769737109.1853652,RECEIVED,156048ba-d2e5-47c5-9cf3-7774f365075a,6ec2652f-6ffb-4a79-975d-d732eac1bac4,c2,c5,27,p2,?,surb={'id': '8090f1fc-3910-43f5-8551-f588d26fa8d6', 'route': ['p2', 'e4', 'i6', 'x1', 'p2', 'c2']}
1769737109.2338202,RECEIVED,3eec547b-af0b-4ebc-8342-78c4c7e267b4,898a80d6-54ac-4246-82e8-65e7abd3d230,c2,c5,27,p2,?,surb={'id': '31b27ce1-7555-4ad6-abdf-d951059709b0', 'route': ['p2', 'e2', 'i9', 'x5', 'p2', 'c2']}
1769737109.7440069,SENT,612a1596-033b-4c04-9db3-538d67fe3819,10492ca3-4f3b-4fe0-97df-96758d40d1c5,c5,c4,3388,?,p2,
1769737109.7449155,CREATED,1b638d6b-1558-4053-8752-505ffbd4ae83,ec892364-38ed-4ee1-a08a-96b6982d17b8,c5,c4,27,?,?,surb={'id': '606491a5-5ce0-411e-8306-97a61f793bc7', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c5']}
1769737110.0469882,SENT,357352a2-2400-4659-93f2-2cd405ffc7e9,5ba9db08-5f20-4609-8fd2-567c6e072e06,c5,c4,3368,?,p2,
1769737110.047059,CREATED,1a31a0f4-36d8-4268-9a71-cbfda4a5055d,ec892364-38ed-4ee1-a08a-96b6982d17b8,c5,c4,27,?,?,surb={'id': '606491a5-5ce0-411e-8306-97a61f793bc7', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c5']}
1769737110.3672812,SENT,f7d32330-6ceb-48f0-bc21-b50330d5ea74,234efc3f-a704-43d3-a8d5-1bfab8ac94ff,c5,c4,3371,?,p2,
1769737110.3673835,CREATED,a3a338f4-0b6a-4276-b05f-673d2413dc17,df12e9af-7317-4e01-91d7-ce795c9be4a3,c5,c4,27,?,?,surb={'id': 'ebec7f2e-36cc-44d8-8faf-8f3c2ca62015', 'route': ['p1', 'e10', 'i7', 'x2', 'p2', 'c5']}
1769737110.6256697,RECEIVED,8562910a-ff63-4b27-b786-dbff7cf3c026,6ec2652f-6ffb-4a79-975d-d732eac1bac4,c2,c5,27,p2,?,surb={'id': '8090f1fc-3910-43f5-8551-f588d26fa8d6', 'route': ['p2', 'e4', 'i6', 'x1', 'p2', 'c2']}
1769737110.7323015,RECEIVED,5858e5ec-a826-46c2-8943-b748682a45e0,38c81891-d9ae-4c6e-abd2-a4a642559a2a,c2,c5,27,p2,?,surb={'id': 'd73b3220-1d22-4998-bdee-b946dfa8852d', 'route': ['p2', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769737110.9484174,SENT,38c65667-aa6b-4e35-a603-b95046538536,9ef5127c-d5e9-43c2-a852-c7b088fd94a9,c5,c4,3387,?,p2,
1769737110.9485223,CREATED,72f84a86-1589-419a-93ce-11d862e0f8da,df12e9af-7317-4e01-91d7-ce795c9be4a3,c5,c4,27,?,?,surb={'id': 'ebec7f2e-36cc-44d8-8faf-8f3c2ca62015', 'route': ['p1', 'e10', 'i7', 'x2', 'p2', 'c5']}
1769737111.3470783,SENT,afcf0349-7129-4264-a836-33426c84fa9e,00705ee9-80a9-4fe7-84e8-637cbaa2374b,c5,c4,3372,?,p2,
1769737111.3472333,CREATED,89fab461-a64b-4ec1-ae77-4b24bd2bad24,84fd271e-bf8c-40de-8c72-39d2177818d8,c5,c4,27,?,?,surb={'id': '2dfaf619-38f3-4038-9a41-d5819599c96a', 'route': ['p1', 'e7', 'i9', 'x6', 'p2', 'c5']}
1769737111.655907,RECEIVED,55231ae7-8290-49f8-ae2d-9455d515bdd1,38c81891-d9ae-4c6e-abd2-a4a642559a2a,c2,c5,27,p2,?,surb={'id': 'd73b3220-1d22-4998-bdee-b946dfa8852d', 'route': ['p2', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769737111.6795738,RECEIVED,fa167f5f-34eb-4362-8af2-1da4499cfb88,cacd28ff-bd3c-4e20-8dfd-b36f2911587a,c2,c5,26,p2,?,surb={'id': '2ec85298-c2c5-4f85-aa68-947e83c786f0', 'route': ['p2', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769737113.1097696,SENT,f1200e41-5528-4402-b59c-b2cc2266b444,833b49ad-943b-4fdf-ac95-beaa05839b39,c5,c4,3384,?,p2,
1769737113.1099148,CREATED,1f424ad2-e80d-447b-bb9f-ed388775b420,84fd271e-bf8c-40de-8c72-39d2177818d8,c5,c4,27,?,?,surb={'id': '2dfaf619-38f3-4038-9a41-d5819599c96a', 'route': ['p1', 'e7', 'i9', 'x6', 'p2', 'c5']}
1769737113.2645352,RECEIVED,e958b0b4-ee2f-4c98-8d4c-4fa513ee69a8,cacd28ff-bd3c-4e20-8dfd-b36f2911587a,c2,c5,26,p2,?,surb={'id': '2ec85298-c2c5-4f85-aa68-947e83c786f0', 'route': ['p2', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769737113.5347908,SENT,ea0305eb-a67e-43cb-8816-a6714c5135aa,d9a07045-366f-474e-b075-ca8cdaeb2889,c5,c4,3401,?,p2,
1769737113.534927,CREATED,2b1e46f6-e7ed-42fd-acc2-ea2a7e40b26d,e0fffb13-c56b-4967-b21a-93b862f5eea4,c5,c4,27,?,?,surb={'id': '4b1df880-1f8b-4186-9e47-49b3db1fa51d', 'route': ['p1', 'e12', 'i4', 'x7', 'p2', 'c5']}
1769737113.8867097,RECEIVED,6e1af30a-5bbf-4dca-9ec7-74b45e5e8ace,e63e52fb-8aaa-47b9-a8ce-dc661025463b,c2,c5,27,p2,?,surb={'id': '6f45dc7f-fd7c-40de-846a-a7805b29bc2e', 'route': ['p2', 'e11', 'i2', 'x10', 'p2', 'c2']}
1769737113.906999,SENT,1b6c2019-27bd-4994-821c-84ab8543cb95,029e50f8-fd01-4900-ab50-8a4314d17813,c5,c4,3388,?,p2,
1769737113.9071152,CREATED,13b0651a-ebc6-49cf-8c62-5980c897e4bb,e0fffb13-c56b-4967-b21a-93b862f5eea4,c5,c4,27,?,?,surb={'id': '4b1df880-1f8b-4186-9e47-49b3db1fa51d', 'route': ['p1', 'e12', 'i4', 'x7', 'p2', 'c5']}
1769737113.9592686,RECEIVED,6b67255b-3fe8-459d-8dfc-781b26743630,7043ff34-bee5-4029-a62b-f8faf61d7ca9,c2,c5,27,p2,?,surb={'id': 'd97b76f9-7c84-48c5-9237-5b049aede942', 'route': ['p2', 'e7', 'i4', 'x12', 'p2', 'c2']}
1769737114.0585756,RECEIVED,dc71a5da-674f-488f-a358-20ee770dac45,8d79ed6e-70ac-43ca-85d7-b433064f1d72,c2,c5,27,p2,?,surb={'id': '45f73755-d362-4789-bb62-6ac32d4917a3', 'route': ['p2', 'e7', 'i2', 'x7', 'p2', 'c2']}
1769737114.162934,RECEIVED,a97f1198-6020-4c88-86de-be30b73e7037,8d79ed6e-70ac-43ca-85d7-b433064f1d72,c2,c5,27,p2,?,surb={'id': '45f73755-d362-4789-bb62-6ac32d4917a3', 'route': ['p2', 'e7', 'i2', 'x7', 'p2', 'c2']}
1769737114.2988913,RECEIVED,eda86b66-9cb8-498e-a701-fe0f74d4dd45,e63e52fb-8aaa-47b9-a8ce-dc661025463b,c2,c5,27,p2,?,surb={'id': '6f45dc7f-fd7c-40de-846a-a7805b29bc2e', 'route': ['p2', 'e11', 'i2', 'x10', 'p2', 'c2']}
1769737114.4085982,SENT,8d1d9627-9133-473b-90f6-37994ea74917,7241c7e8-954c-4a76-8f64-ceaac66612b2,c5,c4,3407,?,p2,
1769737114.4086974,CREATED,7f57639d-c3f9-46ac-8db5-acbbef3f5762,3e2ad03a-f7ec-4fb3-837d-bbe259ea9dfe,c5,c4,27,?,?,surb={'id': '681188f1-df95-4923-9b7b-0b8a70c37477', 'route': ['p1', 'e4', 'i7', 'x7', 'p2', 'c5']}
1769737114.783173,SENT,bd6d2ece-c10e-4491-b4a8-8520882891fe,380f40ba-5b8e-43b4-90e0-630d2928aade,c5,c4,3371,?,p2,
1769737114.783287,CREATED,055d2283-f4d6-4f23-86ed-376b322a5b19,3e2ad03a-f7ec-4fb3-837d-bbe259ea9dfe,c5,c4,27,?,?,surb={'id': '681188f1-df95-4923-9b7b-0b8a70c37477', 'route': ['p1', 'e4', 'i7', 'x7', 'p2', 'c5']}
1769737114.9005542,RECEIVED,ec253bff-175c-4038-8135-69dd3e0fc04b,b23a8b74-a0e2-4817-a26f-81cb7d500386,c2,c5,27,p2,?,surb={'id': 'b6b5c2ce-e635-4632-903d-755cab81a3c9', 'route': ['p2', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769737115.1241376,RECEIVED,c9734e43-84b1-437c-9cf8-b195489e31c7,b23a8b74-a0e2-4817-a26f-81cb7d500386,c2,c5,27,p2,?,surb={'id': 'b6b5c2ce-e635-4632-903d-755cab81a3c9', 'route': ['p2', 'e9', 'i4', 'x7', 'p2', 'c2']}
1769737115.1693406,RECEIVED,6c4406f2-4321-481c-927d-58e34f1774dc,768f2ad7-d8ec-42ad-bd3c-2fb7df8fffcb,c2,c5,27,p2,?,surb={'id': 'd913a259-6935-41a5-8a67-6f5067b4ba20', 'route': ['p2', 'e4', 'i2', 'x9', 'p2', 'c2']}
1769737115.4961019,SENT,2f093041-2fa6-4630-9fb5-a7a54bfa10ca,caf23ce3-76b1-45a7-9f29-da7364ffd288,c5,c4,3388,?,p2,
1769737115.4962134,CREATED,0cc3f009-4ff0-434b-91ab-ffb822086f03,1853d5af-330a-4ee4-a803-e75657f018c6,c5,c4,26,?,?,surb={'id': '174939b0-371b-4985-b007-e06cd573526a', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c5']}
1769737115.5053856,SENT,fa6cb37f-310a-4ad2-9342-4cddd94527db,f808937e-f23e-4817-abcd-f6d3da278267,c5,c4,3376,?,p2,
1769737115.505488,CREATED,11cfdb9d-c70c-41e7-ba62-1f517980ed9d,1853d5af-330a-4ee4-a803-e75657f018c6,c5,c4,26,?,?,surb={'id': '174939b0-371b-4985-b007-e06cd573526a', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c5']}
1769737115.5661068,SENT,97db3963-7a57-4159-8cc0-5ebfd557b33a,726db83d-fda9-44ed-9939-d9e43773514b,c5,c4,3388,?,p2,
1769737115.5662074,CREATED,0eba0e3c-f4d7-446e-a0b6-41f632272873,6553e2fc-3071-4369-84d0-9506fd23f6e5,c5,c4,27,?,?,surb={'id': 'e42dc477-f988-4394-aee9-af8c06d3f10d', 'route': ['p1', 'e6', 'i1', 'x7', 'p2', 'c5']}
1769737115.9460018,RECEIVED,e73a8cc5-b18c-4f1d-8eff-74e439c136f5,57a1e4be-ab1b-47f9-bde5-f1920869ce86,c2,c5,27,p2,?,surb={'id': '8df7b36c-a55e-4ac9-ba6a-9c90fd9e94a0', 'route': ['p2', 'e11', 'i2', 'x6', 'p2', 'c2']}
1769737116.2469168,SENT,e4c96fac-3dd3-48a8-b838-86494f5812a5,fed86170-ff51-44b5-a32e-76a106cf89a2,c5,c4,3375,?,p2,
1769737116.2470922,CREATED,fa7698a7-b127-4b27-9d16-057600c4a8d2,6553e2fc-3071-4369-84d0-9506fd23f6e5,c5,c4,27,?,?,surb={'id': 'e42dc477-f988-4394-aee9-af8c06d3f10d', 'route': ['p1', 'e6', 'i1', 'x7', 'p2', 'c5']}
1769737116.252465,RECEIVED,61be1034-629f-4301-a1ff-3c22ae2c1d18,502dca47-c5c8-42b7-a851-31afee947a8d,c2,c5,26,p2,?,surb={'id': 'c8b9bd03-735a-4319-a36c-8f4b8782be7d', 'route': ['p2', 'e1', 'i3', 'x6', 'p2', 'c2']}
1769737116.4273548,SENT,126ca4b1-f8fe-4212-8846-ba54cfcbeb1c,ddec23ea-0544-46f4-bb84-adb8dbfcb1a0,c5,c4,3392,?,p2,
1769737116.4275033,CREATED,6893e0fb-07bc-4a4a-9408-5b5dfd4cad21,8dce68f1-a761-4871-a661-e338c4840dc2,c5,c4,27,?,?,surb={'id': 'e26cff1a-2644-4cf5-866e-96db76e40e47', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769737116.9593194,SENT,0ae7a854-edb6-42b2-bb87-e5e93c294233,92447870-2750-414c-ba8b-b2c56eba25d5,c5,c4,3399,?,p2,
1769737116.9594214,CREATED,945dcb0f-6b8d-4f82-9178-68f80a261662,8dce68f1-a761-4871-a661-e338c4840dc2,c5,c4,27,?,?,surb={'id': 'e26cff1a-2644-4cf5-866e-96db76e40e47', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769737117.068345,SENT,a6057509-64f8-43ce-b788-03dcc083fa58,66b0b35c-9ba7-48e1-b2f0-7efdedd1fcfb,c5,c4,3392,?,p2,
1769737117.0684946,CREATED,0d68d0e2-17eb-4d1b-9b19-d1497d817634,ffe3c3cf-97e8-4102-9a81-a51e48b39fab,c5,c4,27,?,?,surb={'id': 'fb4e9d97-a901-4e3a-b069-a8f018db4372', 'route': ['p1', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769737117.3002932,SENT,f817f7dd-dd24-4cb6-91d6-0502074882c2,39ab7249-4760-426a-9fad-6e9d43340b51,c5,c4,3384,?,p2,
1769737117.3003693,CREATED,fbcd5767-d7f0-44de-a6ac-71fb6e54f9e2,ffe3c3cf-97e8-4102-9a81-a51e48b39fab,c5,c4,27,?,?,surb={'id': 'fb4e9d97-a901-4e3a-b069-a8f018db4372', 'route': ['p1', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769737117.5926208,RECEIVED,48712f2f-63e7-4abe-9a36-d1511a4c2d45,b9577056-72a4-4bc0-a4d8-8a11afceadba,c2,c5,27,p2,?,surb={'id': '9d5864aa-3e6a-43a6-9a20-069fbd876c79', 'route': ['p2', 'e3', 'i1', 'x7', 'p2', 'c2']}
1769737117.6896622,RECEIVED,f8c21f05-382a-4dff-848a-965e8cf09d26,7eadd163-dbf2-4f14-9134-188d64a825f0,c2,c5,27,p2,?,surb={'id': 'a588d5b9-9720-47ad-812c-53f058318b48', 'route': ['p2', 'e11', 'i6', 'x8', 'p2', 'c2']}
1769737117.9173684,RECEIVED,78f70a07-19ed-4fca-9649-38b8213b10bd,b9577056-72a4-4bc0-a4d8-8a11afceadba,c2,c5,27,p2,?,surb={'id': '9d5864aa-3e6a-43a6-9a20-069fbd876c79', 'route': ['p2', 'e3', 'i1', 'x7', 'p2', 'c2']}
1769737118.062485,SENT,be22faf6-537b-4521-a29c-a4e3b512af80,1f495392-d11e-4136-bd33-300497bbd560,c5,c4,3377,?,p2,
1769737118.0626318,CREATED,11b4d648-9fcb-49fe-8e65-563ae121ad5d,0c81e9c9-45a3-4f05-8312-2b0cdd43ec36,c5,c4,27,?,?,surb={'id': 'bb71a34e-7cd1-410b-b189-7e2dbf024ff5', 'route': ['p1', 'e5', 'i1', 'x6', 'p2', 'c5']}
1769737118.2053456,SENT,8424a20e-4166-41ee-abec-afc59b02111d,00e40054-1628-4209-8266-eaa295aef816,c5,c4,3380,?,p2,
1769737118.2054956,CREATED,8ff97221-a8f1-4a7a-b093-a895b88c00cc,0c81e9c9-45a3-4f05-8312-2b0cdd43ec36,c5,c4,27,?,?,surb={'id': 'bb71a34e-7cd1-410b-b189-7e2dbf024ff5', 'route': ['p1', 'e5', 'i1', 'x6', 'p2', 'c5']}
1769737118.3426013,SENT,59f9d516-ba83-4a29-80e9-aa1beaff38d3,348621f9-5f78-4831-b9bd-6f372385a2ee,c5,c4,3380,?,p2,
1769737118.3427515,CREATED,1402a11f-29bf-48b1-8455-d7d4a5157353,8a78048f-25bd-4bfb-9dd8-e97e622bfe13,c5,c4,26,?,?,surb={'id': '4ef234dd-5f0a-4850-bc42-fb2b9282a837', 'route': ['p1', 'e9', 'i1', 'x9', 'p2', 'c5']}
1769737118.3904195,SENT,8bf40b8e-66b3-4baa-90c7-3a60da07ccf5,5819156b-06f0-434e-8986-2d139e2d4de6,c5,c4,3376,?,p2,
1769737118.390567,CREATED,0be63457-246d-4cdc-9fb9-959bed1722bc,8a78048f-25bd-4bfb-9dd8-e97e622bfe13,c5,c4,26,?,?,surb={'id': '4ef234dd-5f0a-4850-bc42-fb2b9282a837', 'route': ['p1', 'e9', 'i1', 'x9', 'p2', 'c5']}
1769737118.5940993,SENT,d78e6682-dd19-410a-a2ea-9ab2c6920cf6,140b9d99-008a-4f7c-904c-9a06fbf07896,c5,c4,3400,?,p2,
1769737118.594203,CREATED,d00b1fd4-7575-47c4-a49f-1246e2c34b92,482307b7-ae69-4c64-bf66-733313f5e908,c5,c4,27,?,?,surb={'id': 'eb03c38d-070d-4f3c-ae98-299525dee550', 'route': ['p1', 'e3', 'i10', 'x2', 'p2', 'c5']}
1769737118.7459648,RECEIVED,f4d8092c-b470-4255-a0f5-af3ae0df1960,7eadd163-dbf2-4f14-9134-188d64a825f0,c2,c5,27,p2,?,surb={'id': 'a588d5b9-9720-47ad-812c-53f058318b48', 'route': ['p2', 'e11', 'i6', 'x8', 'p2', 'c2']}
1769737118.76345,SENT,99d96797-7be0-4114-86f2-9736fc6dc52c,b159462c-e67f-42b8-b1a2-e625ce55fac9,c5,c4,3396,?,p2,
1769737118.7643483,CREATED,ba6abf41-9245-480a-a0d5-d67249608ee2,482307b7-ae69-4c64-bf66-733313f5e908,c5,c4,27,?,?,surb={'id': 'eb03c38d-070d-4f3c-ae98-299525dee550', 'route': ['p1', 'e3', 'i10', 'x2', 'p2', 'c5']}
1769737118.9011443,SENT,3825c9ca-7f12-414e-81d4-e470693cf2bf,45a5a114-4cb3-4992-b679-a8c27d0b3077,c5,c4,3356,?,p2,
1769737118.9012206,CREATED,53bd7b65-74cc-4ce5-85e1-3dc2c66008ed,e3cc9229-6cd3-4645-86b4-00788ef6e197,c5,c4,27,?,?,surb={'id': 'e5396afe-bbe7-48cd-aaa2-c63b6c70266b', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c5']}
1769737119.0252383,SENT,0a0229ac-16f6-4c04-9e86-7c5f04219976,c36d8eb5-bd63-4d0e-8dae-eca9b29c6475,c5,c4,3380,?,p2,
1769737119.0253603,CREATED,6faad9e9-dd19-45e3-a497-10df11dd454b,e3cc9229-6cd3-4645-86b4-00788ef6e197,c5,c4,27,?,?,surb={'id': 'e5396afe-bbe7-48cd-aaa2-c63b6c70266b', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c5']}
1769737119.2406821,RECEIVED,ce5da17d-0a3e-4626-9737-a1dd9d968f02,7b1f4fc4-9ef5-4cb4-adf6-93f93bfa0e5a,c2,c5,26,p2,?,surb={'id': 'add08c31-744a-4f23-9208-eb4022530265', 'route': ['p2', 'e1', 'i4', 'x7', 'p2', 'c2']}
1769737119.6184278,RECEIVED,2ca4e566-3667-4c49-9d70-2ab4b18cd621,1b8f5cfe-bbc7-44c5-b1a7-b69816613eb2,c2,c5,27,p2,?,surb={'id': 'dec16561-af8b-469c-8c21-a0fab2cf2a1f', 'route': ['p2', 'e4', 'i4', 'x7', 'p2', 'c2']}
1769737119.8068316,RECEIVED,4790808c-9e9f-4a5b-8961-ed81d741855b,d05a5d44-0e58-4589-938d-dd67339cfcd5,c2,c5,27,p2,?,surb={'id': '3b69e98b-4040-4c56-ba83-1b55e1cb5e04', 'route': ['p2', 'e1', 'i2', 'x4', 'p2', 'c2']}
1769737119.9731379,SENT,0fa6b471-913a-458c-8c93-f540550b8904,a84c3210-71d8-44e5-8013-bc03b9b7878c,c5,c4,3387,?,p2,
1769737119.9734073,CREATED,4e0d526b-222c-4b41-8972-4e5a244788e2,931588b1-d63a-48bf-bfd5-3b29833b94ce,c5,c4,27,?,?,surb={'id': 'e5c74868-99e5-448b-80c2-d8d974bc7c4b', 'route': ['p1', 'e4', 'i12', 'x10', 'p2', 'c5']}
1769737120.1108086,RECEIVED,ca759121-827b-492d-9888-17be36056ec0,bde05c96-b755-4191-bb1f-18de87185da8,c2,c5,27,p2,?,surb={'id': '90a9c1c3-c724-4750-adb8-5fdec7cf38ad', 'route': ['p2', 'e8', 'i5', 'x9', 'p2', 'c2']}
1769737120.2207005,RECEIVED,8e204c04-33bc-4fc7-af4f-e92ef189a163,d347df41-6e1a-4916-b8a4-71f093222eaf,c2,c5,27,p2,?,surb={'id': 'c0443b0c-826e-4638-be86-642821432c48', 'route': ['p2', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769737120.2415562,RECEIVED,f67d2a76-e5eb-481a-a959-1a833a96909f,22cf4cd7-3184-4716-b586-0b820cd95186,c2,c5,27,p2,?,surb={'id': '129e13b7-9081-4a84-926b-44c972488199', 'route': ['p2', 'e6', 'i3', 'x9', 'p2', 'c2']}
1769737120.9003239,SENT,2214dc86-45db-458d-8bbf-5ad8448f8a32,cac2e0bd-7de6-4e5a-ba20-e6427a470aca,c5,c4,3396,?,p2,
1769737120.9004743,CREATED,7731131c-1f2c-48a5-9cb8-dc94aebca6ef,931588b1-d63a-48bf-bfd5-3b29833b94ce,c5,c4,27,?,?,surb={'id': 'e5c74868-99e5-448b-80c2-d8d974bc7c4b', 'route': ['p1', 'e4', 'i12', 'x10', 'p2', 'c5']}
1769737120.949169,RECEIVED,6570e431-ef65-4275-bd87-f316e150f6c9,d347df41-6e1a-4916-b8a4-71f093222eaf,c2,c5,27,p2,?,surb={'id': 'c0443b0c-826e-4638-be86-642821432c48', 'route': ['p2', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769737120.97162,RECEIVED,06b02018-dbc2-44f5-bcdf-f134e2026485,bde05c96-b755-4191-bb1f-18de87185da8,c2,c5,27,p2,?,surb={'id': '90a9c1c3-c724-4750-adb8-5fdec7cf38ad', 'route': ['p2', 'e8', 'i5', 'x9', 'p2', 'c2']}
1769737121.0341227,SENT,6f611d54-e408-4dc7-aa70-c7dbdd20191c,3ab36861-4281-437a-a822-0a7996915f21,c5,c4,3380,?,p2,
1769737121.0342798,CREATED,5729957c-ada7-43a6-a24b-6f7504627e70,7201e15d-9968-4f81-8761-fdf5522198be,c5,c4,27,?,?,surb={'id': '572201b6-3552-452c-a8bd-9a566b4ef826', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c5']}
1769737121.122017,RECEIVED,dc387ffe-5b9c-4d0f-8c5a-caba72068bd8,1b8f5cfe-bbc7-44c5-b1a7-b69816613eb2,c2,c5,27,p2,?,surb={'id': 'dec16561-af8b-469c-8c21-a0fab2cf2a1f', 'route': ['p2', 'e4', 'i4', 'x7', 'p2', 'c2']}
1769737121.1316953,SENT,c5ca4445-3b0b-4ef0-aa5b-262d61ba4b04,131d1716-f968-464e-8daa-8092cdb17d38,c5,c4,3375,?,p2,
1769737121.1317735,CREATED,8cd3f4ed-dedf-42cb-b79f-1af885e1c2ff,7201e15d-9968-4f81-8761-fdf5522198be,c5,c4,27,?,?,surb={'id': '572201b6-3552-452c-a8bd-9a566b4ef826', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c5']}
1769737121.6502647,SENT,25a10285-4f47-4391-b646-3391e0f99126,0b9dd87f-629a-4c74-a0f9-fde9130b1b96,c5,c4,3405,?,p2,
1769737121.6503348,CREATED,bdd872ab-9418-4fda-85ad-7be55bb84d40,15a2d39a-b796-46d3-985e-1d2a20e402d1,c5,c4,27,?,?,surb={'id': '5e5f9851-8a10-4216-94e9-2036660c13cf', 'route': ['p1', 'e10', 'i7', 'x5', 'p2', 'c5']}
1769737121.911755,SENT,43438775-6e45-48ed-b794-6f67da3daac5,1cef5e76-40ea-401b-97a7-fbfcaceb339a,c5,c4,3398,?,p2,
1769737121.9118302,CREATED,9c814b5b-3398-4ff8-a07a-a572ad1f476c,15a2d39a-b796-46d3-985e-1d2a20e402d1,c5,c4,27,?,?,surb={'id': '5e5f9851-8a10-4216-94e9-2036660c13cf', 'route': ['p1', 'e10', 'i7', 'x5', 'p2', 'c5']}
1769737122.030765,SENT,1a311c68-c51e-4f26-9f67-0cdb543f45c7,1331ba8d-670d-4deb-9eab-3e6d47d829bc,c5,c4,3387,?,p2,
1769737122.030834,CREATED,dbc5ff1e-9567-4aa0-be6a-d3bd33de9099,54b87c14-6cf6-4c21-8d86-ef5c799ffda8,c5,c4,27,?,?,surb={'id': '643fd27b-6dd3-466f-a1b6-6f831e19017b', 'route': ['p1', 'e7', 'i6', 'x4', 'p2', 'c5']}
1769737122.3087358,RECEIVED,2facd2f8-9641-46ea-9101-750d6823c830,22cf4cd7-3184-4716-b586-0b820cd95186,c2,c5,27,p2,?,surb={'id': '129e13b7-9081-4a84-926b-44c972488199', 'route': ['p2', 'e6', 'i3', 'x9', 'p2', 'c2']}
