timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769745510.7360086,RECEIVED,cedf586c-02d3-4634-8a5b-0df914e2f7f6,51624571-5f27-454a-a3e5-1d84b170e13f,c3,c2,26,p2,?,surb={'id': 'cfb2df45-9ad7-43b0-ad0f-8e51e2205e92', 'route': ['p2', 'e7', 'i10', 'x5', 'p3', 'c3']}
1769745511.1041763,RECEIVED,aff55ba9-2afc-45f9-96fd-146aadb52dff,4a2d2f38-42e4-4f3a-b3a2-867a3a58eb63,c4,c2,27,p2,?,surb={'id': '4b6e79b2-261f-45e8-88ab-fb1664485ccc', 'route': ['p2', 'e11', 'i5', 'x9', 'p1', 'c4']}
1769745511.1567414,RECEIVED,389be3f3-ced5-4123-9609-702867880efa,da035366-eaec-4eb7-a2e5-bfff267b246e,c4,c2,27,p2,?,surb={'id': 'a109c384-a1ea-4424-b01b-80754393bd77', 'route': ['p2', 'e10', 'i12', 'x4', 'p1', 'c4']}
1769745511.232002,SENT,42292032-91fe-4533-ad64-30a7e88dab31,2fe7fba3-d94d-4b72-9356-8745141de0d2,c2,c3,3359,?,p2,
1769745511.232093,CREATED,057ac3dd-17a4-4d23-adce-0f66a4b916b8,efe22bd6-e2b2-461a-80bb-bf81c7ca8158,c2,c3,27,?,?,surb={'id': '16794667-8b8f-4016-b42d-a728863c0780', 'route': ['p3', 'e1', 'i2', 'x6', 'p2', 'c2']}
1769745511.295132,RECEIVED,acf066d0-baf5-47d0-8091-8b3da9059425,ad8a729c-21cf-4a35-b65b-97a6d455b07b,c4,c2,27,p2,?,surb={'id': '5251ef7d-8d23-4247-ad17-2565e393e2ee', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c4']}
1769745511.3589694,SENT,c67a7eea-0a53-4b92-a4e8-2e7237638042,875eb169-6508-4529-9de8-097f4de382dc,c2,c3,3387,?,p2,
1769745511.3591473,CREATED,22d6a62c-f067-4978-837e-a2646dc91ba0,cb838c07-f6d6-45bd-8bfe-f585cd615d52,c2,c3,27,?,?,surb={'id': 'eaafd41a-53df-49de-9695-a822a3c64f5d', 'route': ['p3', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769745511.4251337,RECEIVED,cb76204f-7968-4d0d-a41d-eb47b1a5c9fa,5b5f0879-8af7-4e13-95f7-51c69085f94d,c4,c2,27,p2,?,surb={'id': '58cf53f0-6be0-4d4f-88f0-4c2428847a6b', 'route': ['p2', 'e9', 'i9', 'x2', 'p1', 'c4']}
1769745511.5054908,SENT,81a9fad9-4abb-41f2-afd6-3ec92fcd9ae4,4f5432ad-617e-4fd1-a164-d06c47dd7e94,c2,c3,3371,?,p2,
1769745511.505638,CREATED,c20dc6ca-2b27-496f-9118-a777b004ae61,e9dce301-3a2b-404d-9661-559d82715e38,c2,c3,27,?,?,surb={'id': '48977bd5-7540-49f1-a496-56c1b568a0c4', 'route': ['p3', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769745511.5494075,RECEIVED,9e787b88-ca4d-435c-9d28-f8af8a13aa7c,c043ff09-7391-4b88-a251-c31d18418790,c5,c2,26,p2,?,surb={'id': 'b58e91a3-5a5d-42c0-b4ba-5b242c258773', 'route': ['p2', 'e6', 'i9', 'x7', 'p2', 'c5']}
1769745511.6348848,RECEIVED,2e6f20e5-5380-4922-bba6-0abfb6b7e0d9,85af2d95-2724-47aa-8b79-437addd58df6,c5,c2,26,p2,?,surb={'id': '2874db3d-a34e-482a-ae70-3f0df4f83c6c', 'route': ['p2', 'e12', 'i5', 'x12', 'p2', 'c5']}
1769745511.6418233,RECEIVED,36f9e76f-9197-4070-a30a-b8dc4000b207,d352ca73-8caa-422b-8117-34e277b3ca6e,c3,c2,27,p2,?,surb={'id': 'ed1a5004-9139-4ace-8567-0ee367ab7ad0', 'route': ['p2', 'e9', 'i2', 'x2', 'p3', 'c3']}
1769745511.672546,RECEIVED,97c0a21e-c164-4435-8606-253e3b60ecc1,31a0c5eb-c3b3-4fb7-8102-a7e53b7263ff,c3,c2,27,p2,?,surb={'id': '1be1ca79-a7e4-4dcc-9166-4dee871bc401', 'route': ['p2', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769745511.695084,RECEIVED,b2dba987-b2cf-4bfd-84d9-c782d5dcd3bd,313bf1bf-55f8-4229-8bfb-3017ef8e5c8c,c5,c2,27,p2,?,surb={'id': '844141fd-1a39-4b71-959b-b8a6ab4415a9', 'route': ['p2', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769745511.9239943,SENT,b933e4c2-55bc-4372-9d4c-81fb9d09e8da,78b82c10-09ed-4069-b9e1-72e8d9e4828e,c2,c3,3381,?,p2,
1769745511.9241834,CREATED,b1c25040-28fe-4092-bfb8-bfdbb7bf5141,313d943a-5c04-4856-8138-c3df5f858511,c2,c3,27,?,?,surb={'id': 'eedaeac5-7ba3-4707-bfa3-0bcfa4b0ab2e', 'route': ['p3', 'e7', 'i9', 'x8', 'p2', 'c2']}
1769745511.9943547,RECEIVED,2ab12fe5-dbb1-4c85-88dc-831cf1fe755a,c1fff8f8-ee12-4ebc-b26d-ff8c8c877850,c3,c2,26,p2,?,surb={'id': 'bb5ad273-7eef-4c0d-83ec-d7fc54b52e69', 'route': ['p2', 'e7', 'i5', 'x6', 'p3', 'c3']}
1769745512.1111958,RECEIVED,2b9c8161-ff5c-4380-9c95-373042fc9f1f,d62f3a69-0e0d-4bd9-a200-5017f3d677bf,c3,c2,26,p2,?,surb={'id': 'bf15423e-945d-4fee-83ce-6b3902e792a2', 'route': ['p2', 'e9', 'i4', 'x8', 'p3', 'c3']}
1769745512.1381655,RECEIVED,263e3efb-3c52-484f-9861-8f7283ad5d86,ce66a824-4f2f-49ff-ac02-653bd0fdf397,c4,c2,26,p2,?,surb={'id': '579f1b80-41ef-4e45-b062-783185e37d9d', 'route': ['p2', 'e9', 'i1', 'x4', 'p1', 'c4']}
1769745512.239164,RECEIVED,daaf98cf-6192-4161-8b5a-4f1922856ed2,1cf5897a-bc2a-4d72-b09e-21512d57a745,c4,c2,27,p2,?,surb={'id': 'efd4ea63-ca41-4ee5-a2e1-e8ad12bbf189', 'route': ['p2', 'e2', 'i12', 'x9', 'p1', 'c4']}
1769745512.3174677,RECEIVED,69736c33-a39a-471e-8b85-0d3e5730b3f0,9eb42a56-8c25-4275-9121-e7222b172fbb,c3,c2,27,p2,?,surb={'id': '3f064b62-577b-415d-ad3e-b003cf385c5e', 'route': ['p2', 'e3', 'i6', 'x11', 'p3', 'c3']}
1769745512.4835365,RECEIVED,90bbee01-0dbb-4366-96c1-32089397c693,363498d5-0528-4031-bb78-760eae49f43b,c3,c2,27,p2,?,surb={'id': 'c8fe4cb2-84aa-40db-a82a-b2be672442a9', 'route': ['p2', 'e5', 'i3', 'x10', 'p3', 'c3']}
1769745512.6029193,RECEIVED,e036e7bf-53cc-4f44-a632-e5f78292a95c,679e1aa2-7902-4f32-85c7-bde91a635de9,c5,c2,27,p2,?,surb={'id': '514e9b96-c89d-42d3-9bf0-89ab6bc14a0d', 'route': ['p2', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769745512.6606798,RECEIVED,0869f91b-8af6-4ccf-a90d-ead5f1c6be6f,d793531d-3ebf-44cd-a88e-1c8841a1cd0a,c5,c2,26,p2,?,surb={'id': '91f47c50-1c90-413c-a170-02606a0cde1f', 'route': ['p2', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769745512.8496463,SENT,96ecae09-fbea-4193-89f9-d8830d04c9dc,ab85c588-de90-4772-aca3-cc7173679672,c2,c3,3375,?,p2,
1769745512.849807,CREATED,2651cdc5-636d-4ccd-8d1b-92ac14007e8d,77ab94d7-c24f-45d8-8f18-f9ea82a4eca0,c2,c3,27,?,?,surb={'id': 'e5219ce4-d583-4993-b81c-cfdeee1f3a65', 'route': ['p3', 'e9', 'i4', 'x4', 'p2', 'c2']}
1769745512.927004,SENT,0057c52a-215a-48f6-80a5-36b58b62b995,94a9af27-8501-4839-a13f-00b2b90c486f,c2,c3,3409,?,p2,
1769745512.9271846,CREATED,2f55de85-8b76-41ce-a90e-0316c6880643,469d87b8-484e-49ac-90ac-0c70e6889025,c2,c3,27,?,?,surb={'id': '44153fca-b32c-491d-9d83-4e0b88218d5b', 'route': ['p3', 'e11', 'i5', 'x3', 'p2', 'c2']}
1769745512.977213,RECEIVED,e7c9f726-11ff-4eda-ad50-e92dbc29a12a,9974f413-c9c3-43a1-9182-b0f7b24750af,c4,c2,27,p2,?,surb={'id': 'aa01c556-f32d-4cc5-a321-810e35770695', 'route': ['p2', 'e8', 'i9', 'x9', 'p1', 'c4']}
1769745513.3419886,RECEIVED,79f157d6-6a2f-4420-8cdf-859f6d615572,a042b0d4-9b70-4252-9303-d58e667150f3,c3,c2,27,p2,?,surb={'id': '99b44441-1e3a-4f11-96c6-857df7f512d5', 'route': ['p2', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769745513.6782968,RECEIVED,1d2ea598-f49d-4363-9a2f-4c3e7fbefc73,bf7196e9-051e-477e-ae25-3b185352ca6b,c4,c2,27,p2,?,surb={'id': '5e763502-f25f-4fc3-b15d-6f39bf3d7716', 'route': ['p2', 'e1', 'i11', 'x5', 'p1', 'c4']}
1769745513.8021698,RECEIVED,ebfe8c08-a6fd-4068-8127-9fee9e0a4c16,0341ea55-301b-4653-8e2a-334860ecc5b6,c4,c2,27,p2,?,surb={'id': '0a2d470f-2cb8-48a7-83eb-b23ba8428114', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c4']}
1769745513.9028,RECEIVED,13df1a0a-a427-4ee2-a72e-b0c008ba9400,8ff7d61a-cadd-487b-bfc2-ae40c6d9bac0,c3,c2,27,p2,?,surb={'id': '76f697d2-f6ad-4c81-8cc7-d0b245d6d331', 'route': ['p2', 'e12', 'i9', 'x4', 'p3', 'c3']}
1769745513.9059503,RECEIVED,d5d3db98-1a72-4ed5-a8c8-9ab7345f2018,dfd997b7-bf9a-4502-9d5c-71921426307b,c4,c2,27,p2,?,surb={'id': '163f362f-00e5-4bd7-bdcf-e6dd09189138', 'route': ['p2', 'e10', 'i5', 'x6', 'p1', 'c4']}
1769745514.1166322,RECEIVED,4d9ebfc2-aa26-4e97-8531-3b2a06e9849d,70d74089-3c74-48a5-8276-733bc817a94c,c3,c2,25,p2,?,surb={'id': '0388e273-436b-44ec-adb9-0d46d7cc6435', 'route': ['p2', 'e12', 'i9', 'x5', 'p3', 'c3']}
1769745514.1877415,RECEIVED,9bdacf34-b22f-4424-87c5-b4ee87a2d876,89ae72ab-5cdd-4ddf-8bef-97977378e2f0,c3,c2,27,p2,?,surb={'id': 'a14f44cd-833d-4dd9-adf6-7d884316ad30', 'route': ['p2', 'e5', 'i8', 'x6', 'p3', 'c3']}
1769745514.2483482,RECEIVED,58ba0f34-bf9e-4eae-94b7-d1276a58476c,c6e1219c-909c-4592-995f-9584a36ea2c3,c3,c2,27,p2,?,surb={'id': '59ebd01a-d8a4-42f8-b6c7-0749c5118570', 'route': ['p2', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769745514.2810795,RECEIVED,fb4d7e6a-8ef3-48a7-850f-f891d541af2a,bd213315-68c1-4b9c-92af-cf8ea9569cee,c3,c2,27,p2,?,surb={'id': 'd25bd428-ae31-4eb2-baec-43d2341e3b1e', 'route': ['p2', 'e9', 'i12', 'x10', 'p3', 'c3']}
1769745514.3445063,SENT,5f30482d-394e-4a35-bb4d-56a4fb23b45b,5144e29a-15d5-4238-a099-558c0069c6cf,c2,c3,3385,?,p2,
1769745514.345532,CREATED,81fc1707-8cd7-4b9a-9fcd-29409f1a03ed,6b3a2ef6-3ac7-4cc3-afa4-8d9ff8bd37ac,c2,c3,26,?,?,surb={'id': 'c0a2063b-3ece-4532-8949-f3a52c80dc6e', 'route': ['p3', 'e7', 'i8', 'x12', 'p2', 'c2']}
1769745514.4480321,RECEIVED,b8235c9a-e7e4-4004-910b-39d45a18186d,92b4a703-313d-4b4f-9d5c-e01f95c15c56,c4,c2,27,p2,?,surb={'id': '16886080-f84d-40d1-bc1d-72a1abf7aef3', 'route': ['p2', 'e2', 'i8', 'x10', 'p1', 'c4']}
1769745514.7004654,SENT,bb00c8d7-6161-4503-a25a-f5e9204863bd,f5947a0f-fc92-4cdd-874d-22f64e0d6426,c2,c3,3355,?,p2,
1769745514.700598,CREATED,aabbfe12-2e6a-4731-95c4-248bd5d40a14,bd26f184-8732-4c4b-9d54-feeec41c3716,c2,c3,27,?,?,surb={'id': 'bc133992-acb9-4174-af27-0301263b444c', 'route': ['p3', 'e2', 'i3', 'x7', 'p2', 'c2']}
1769745514.7137995,RECEIVED,6c1bfce0-b9d6-48b4-acde-485732d9f1ca,f5b9208e-325f-4d33-87c8-9f71c96d2bdc,c4,c2,27,p2,?,surb={'id': '97989bad-a982-4368-a7ac-ee608cc6c7b8', 'route': ['p2', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769745514.8379812,RECEIVED,ef978303-8353-425f-b525-9f8cc12f0f31,ad6c1a2f-78a0-4abd-9fd2-0ac6436e6837,c3,c2,26,p2,?,surb={'id': '3d7db2d2-89bc-4e66-94aa-eca7d151358e', 'route': ['p2', 'e12', 'i3', 'x12', 'p3', 'c3']}
1769745514.9943557,RECEIVED,f29d4803-ca1b-4889-bbb7-b2d6a5378d35,ee817266-ce53-4c82-95ce-b139c9f17f01,c3,c2,27,p2,?,surb={'id': 'c4b6f61c-7ed6-4ad3-9b09-69180ce9dfdb', 'route': ['p2', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769745515.0966923,RECEIVED,59309b9b-57cd-4d36-affb-0c388e5b8a73,bb72341f-7266-4714-a64b-9a6b640f35e0,c3,c2,27,p2,?,surb={'id': '86a58f8c-1aa8-4f13-9f64-d83f05940163', 'route': ['p2', 'e9', 'i4', 'x7', 'p3', 'c3']}
1769745515.2199197,SENT,682b174d-2125-40c0-8320-d249f7cb9173,8624282e-e5a9-4ed2-8b5e-0301e3c52746,c2,c3,3400,?,p2,
1769745515.2201042,CREATED,163ff647-0a68-4843-a50b-a9af5f03b3a4,a503c314-d047-46f2-9072-fd984773a700,c2,c3,27,?,?,surb={'id': '322c3b45-f5f7-49fc-a552-edc6b6174db0', 'route': ['p3', 'e5', 'i1', 'x10', 'p2', 'c2']}
1769745515.3226988,RECEIVED,f0a242f0-71ce-4c1f-a37b-2820260e093b,15e0d7c9-d14e-414e-baa8-559bf5a54ea4,c4,c2,27,p2,?,surb={'id': '2f33f4f9-5e29-405c-af89-92793b0190bf', 'route': ['p2', 'e2', 'i10', 'x10', 'p1', 'c4']}
1769745515.3305793,RECEIVED,22556a9c-a316-42a7-9614-0207000a4ee7,0a16a6a6-bb61-428e-81a2-4a6955580b9e,c3,c2,27,p2,?,surb={'id': '403bc428-f308-41c5-b002-af5d609274e4', 'route': ['p2', 'e5', 'i7', 'x3', 'p3', 'c3']}
1769745515.3500755,RECEIVED,4f137d81-6019-41e8-b262-b14792bf3faf,1295cec9-23e9-4ef1-984f-14470bec6b45,c5,c2,27,p2,?,surb={'id': '4371ed0c-67ee-4754-a8e5-6079acaa5a93', 'route': ['p2', 'e10', 'i5', 'x3', 'p2', 'c5']}
1769745515.3907936,RECEIVED,c3c672dd-4de0-4b99-b080-1fccfb556940,ab184dae-0147-407f-a8c3-371f92da8cef,c4,c2,27,p2,?,surb={'id': '2869bc3a-5c75-47ff-91e7-b04bfd48f733', 'route': ['p2', 'e10', 'i8', 'x4', 'p1', 'c4']}
1769745515.4487538,SENT,7ccbb45f-d6d0-4b71-ad0a-2b757464b945,bb68aa49-bed6-45fc-bfd5-dc86a4adde6d,c2,c3,3388,?,p2,
1769745515.4488459,CREATED,6e157fba-4309-42c1-90e0-c3f324bccfdc,bb13163f-39b5-47be-9c81-1b874e2059ec,c2,c3,27,?,?,surb={'id': '2291aeb3-ebcd-44e5-88d7-199db59c6af5', 'route': ['p3', 'e8', 'i10', 'x3', 'p2', 'c2']}
1769745515.464877,RECEIVED,6f4d90ad-cef0-413a-929c-819cd9cdc68c,f668ef1e-d4dc-4a02-ae2f-21c4fbbd33c4,c5,c2,27,p2,?,surb={'id': '522937f6-f71c-4118-afd1-7e5125b2318e', 'route': ['p2', 'e1', 'i3', 'x4', 'p2', 'c5']}
1769745515.4955728,RECEIVED,8610e801-89f7-4f08-9dcd-bafc9d4d7d81,6f6cb60e-8182-411d-bc3e-8b98985a6466,c3,c2,27,p2,?,surb={'id': '1e1ea935-d861-46f1-9cc2-295818237cbf', 'route': ['p2', 'e11', 'i3', 'x7', 'p3', 'c3']}
1769745515.6985524,RECEIVED,2ac219db-1473-4e95-a80c-4c4a4717b786,e6bdac8f-e95d-4885-9de4-825584115e1a,c3,c2,26,p2,?,surb={'id': 'c91ec1d3-8b85-4738-b971-26dd9473fda0', 'route': ['p2', 'e10', 'i9', 'x7', 'p3', 'c3']}
1769745515.763894,RECEIVED,7d6ce533-af4c-4bf5-96ed-158e4979bca9,ec88aa71-8cf0-43e1-9dc2-9d962086775e,c4,c2,27,p2,?,surb={'id': 'b1d6b369-f31c-4e3d-b86c-185741e701b0', 'route': ['p2', 'e7', 'i11', 'x11', 'p1', 'c4']}
1769745515.874602,RECEIVED,daa5921a-42e0-42ad-9bec-42f2d3b8e287,bcf49ed0-d815-4084-b45a-564665b4e45d,c3,c2,26,p2,?,surb={'id': 'fe988bb9-0153-4b14-9b64-e4df26de6d9a', 'route': ['p2', 'e1', 'i2', 'x4', 'p3', 'c3']}
1769745515.8769772,SENT,39d700d4-6f78-4c69-8c78-ad42f5fa73cd,bcfb9f7d-bd05-4454-a570-d210fc7e006d,c2,c3,3374,?,p2,
1769745515.877155,CREATED,76bcab8e-7a36-482c-a3e5-f2d1d2f7be98,c97a1b22-3f8a-489e-b3d3-da01ffee7f75,c2,c3,27,?,?,surb={'id': '62d650c7-907c-485f-bd46-adb950260abd', 'route': ['p3', 'e8', 'i11', 'x9', 'p2', 'c2']}
1769745515.8954391,RECEIVED,b13b8eab-461f-4ec1-bd5e-1fcc2c7e380e,1bbc1473-21c4-4112-9865-cb71870012c0,c5,c2,26,p2,?,surb={'id': '33ff320e-d666-4f83-a439-2951bfa96995', 'route': ['p2', 'e7', 'i9', 'x7', 'p2', 'c5']}
1769745515.9576292,RECEIVED,eb003a04-f154-4db0-85af-3ad2f9af844b,8426c989-7fda-4251-9503-0272c495d662,c4,c2,27,p2,?,surb={'id': 'c5467602-50d0-4846-bb90-38256f0ad030', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c4']}
1769745516.0388677,SENT,093fcb73-c53c-46a5-b09d-8f6223cbcdb0,8c47c192-3e0b-44ae-b1ee-884f61c11fa7,c2,c3,3383,?,p2,
1769745516.0390172,CREATED,43d54cc4-1fd6-4153-929a-9479b12fbf42,e6283fb6-e55a-4c4d-8e13-7bf17f1b43a1,c2,c3,26,?,?,surb={'id': 'cc5172b8-0910-4b7e-afeb-82ad03b617f6', 'route': ['p3', 'e9', 'i1', 'x3', 'p2', 'c2']}
1769745516.437806,RECEIVED,ea482419-f129-47a7-bb91-2ef6efa3b9a1,f0952598-3e4e-44eb-bb0a-01e7a546a651,c4,c2,27,p2,?,surb={'id': 'e776c06b-aff4-46d8-a990-8542613a36b5', 'route': ['p2', 'e1', 'i11', 'x8', 'p1', 'c4']}
1769745516.445984,RECEIVED,3be9ca47-f84c-4e11-a19e-f05572248b30,544692a3-9f7e-442b-9c02-da1d4f13bd80,c4,c2,27,p2,?,surb={'id': '0a326070-efe4-43e6-b450-ac81294dc49c', 'route': ['p2', 'e6', 'i5', 'x3', 'p1', 'c4']}
1769745516.52393,RECEIVED,d95efe1f-d229-4c34-aab8-d96414ce4484,87ab9384-a381-46ff-83ba-d8c17ec9b6fe,c3,c2,26,p2,?,surb={'id': '2b22220a-5e19-4a4c-9e3f-25b4ac25fa70', 'route': ['p2', 'e4', 'i9', 'x12', 'p3', 'c3']}
1769745516.5548484,SENT,77168440-d2f8-479e-b451-130cb0e0403c,c8b4bc69-9134-41ca-b14c-c72dd3191b85,c2,c3,3373,?,p2,
1769745516.5549679,CREATED,a9cdd778-b00d-4628-8d05-211484ad75bf,1328b226-227f-4efc-bcc3-7d076adc7e1d,c2,c3,27,?,?,surb={'id': 'eb33cd76-fc00-4e4f-9fdb-49656c557d0e', 'route': ['p3', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769745516.5684364,RECEIVED,1e750dd0-42a5-4edf-9cf6-f2c6ce288c36,7ceb29d4-0a38-4136-b2e3-7b37eba357e2,c5,c2,27,p2,?,surb={'id': '0cb63f76-cecd-4bf5-bc09-38684ffb24d0', 'route': ['p2', 'e9', 'i4', 'x5', 'p2', 'c5']}
1769745516.6026163,SENT,2609dc28-006f-4c83-9094-1923bb2681c8,a92b05e9-fdd0-4a57-afd1-683aa37c8cfe,c2,c3,3372,?,p2,
1769745516.6027353,CREATED,b05842f3-4beb-45f8-bd20-3ea179b09504,ab9ff699-824b-402f-8871-9a70b7115196,c2,c3,26,?,?,surb={'id': '0eeaf309-1ae4-428d-8c23-014d83e63d09', 'route': ['p3', 'e12', 'i7', 'x4', 'p2', 'c2']}
1769745516.709818,RECEIVED,fdd3f8ef-24c7-4af6-8f6f-ff5cad800c81,7727d30b-069b-4f66-a672-f0ce35e81814,c4,c2,27,p2,?,surb={'id': 'ae2a6d2f-b495-4434-8134-935bfe0c7e46', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769745516.838568,RECEIVED,94bb2f31-53ec-4fdd-a90e-6694c7437a14,e530a39a-3145-4087-8054-5f37765e9ef2,c3,c2,26,p2,?,surb={'id': 'e802ee58-43f9-4126-806a-8d97af24d593', 'route': ['p2', 'e11', 'i12', 'x12', 'p3', 'c3']}
1769745516.9232616,SENT,859690a2-0111-4aaa-a578-524ed198df66,bd58613e-1d21-40ad-818d-d2aad1e606d5,c2,c3,3376,?,p2,
1769745516.9233778,CREATED,a8c4b526-bcc9-4f05-9ede-679c04211a2b,044033fa-6f6b-4980-9535-3e84428571a7,c2,c3,27,?,?,surb={'id': 'ca3b4cea-ca51-4633-adb0-bf2613bab64f', 'route': ['p3', 'e12', 'i7', 'x1', 'p2', 'c2']}
1769745517.0148296,RECEIVED,414d1005-862f-4a8b-af29-44e02ff152c5,97cc652b-4289-436b-abfd-7ef674fb5e82,c4,c2,27,p2,?,surb={'id': '36a55904-1d92-4863-9f12-a018fa840248', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c4']}
1769745517.0264218,RECEIVED,aa3ba44a-b2a2-440b-8035-418df155bb4c,fc24b413-00d5-4774-ab18-b47126f871a2,c4,c2,27,p2,?,surb={'id': '9002ea2d-83c4-4fea-a981-1454c93adcca', 'route': ['p2', 'e3', 'i2', 'x6', 'p1', 'c4']}
1769745517.0517893,RECEIVED,217e789b-ec9c-4765-ae21-fc2f88ba97aa,7466ad55-e0f9-4f73-ba68-c6ae050c4c70,c4,c2,26,p2,?,surb={'id': 'c5f8ebd4-879e-4cc2-a997-f2a05b718c31', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c4']}
1769745517.0731223,RECEIVED,7ad94680-e976-4aa3-9df3-0e074b797c9f,6169af5b-8de5-4c9d-ba07-44e5e72960c2,c5,c2,27,p2,?,surb={'id': '0bd26fea-7752-41a2-aa93-18694b2b6d49', 'route': ['p2', 'e11', 'i5', 'x2', 'p2', 'c5']}
1769745517.3155088,RECEIVED,de18cb1b-d15e-4e64-89e0-43ce4a18763c,b06ae041-0064-473a-8846-9520629bb6d9,c4,c2,27,p2,?,surb={'id': 'd4626bf9-9a6d-468f-90c5-b0c8fc94ae10', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769745517.3797557,RECEIVED,17c0ae90-2296-41f1-8446-20b1f25ede0b,6fbe0bbb-8031-48b1-8fcf-adcbc4b1d987,c4,c2,27,p2,?,surb={'id': 'ebd20896-13db-4bab-b2c4-5e499562fc4c', 'route': ['p2', 'e4', 'i4', 'x9', 'p1', 'c4']}
1769745517.407957,RECEIVED,fa6eb88e-b7af-49ba-bcb5-845f54854401,5a1eb335-b021-40d3-b224-94fecf21a041,c3,c2,26,p2,?,surb={'id': '7724194f-b7c0-4b9b-80fe-80433637b519', 'route': ['p2', 'e1', 'i4', 'x10', 'p3', 'c3']}
1769745517.5494661,SENT,3068d6de-069a-4031-961f-3529f31f82d4,8bb0bdb5-89b0-4c82-9a9b-b374da1006fc,c2,c3,3379,?,p2,
1769745517.549612,CREATED,186fb884-3a2f-455d-b295-8d867f97d9e5,a0efb4c2-353f-43a7-b0b2-9bf061348759,c2,c3,27,?,?,surb={'id': '56974115-6d61-4969-987e-f79027d96f45', 'route': ['p3', 'e4', 'i4', 'x2', 'p2', 'c2']}
1769745517.5861666,RECEIVED,45df0318-6756-418f-ba15-3f6eba75098f,5d2e1ed1-bb09-4f23-88ac-6e1bee8920f0,c3,c2,27,p2,?,surb={'id': 'd6e829a3-c8e0-4ab4-bac8-76c91678cd47', 'route': ['p2', 'e10', 'i9', 'x7', 'p3', 'c3']}
1769745517.622112,RECEIVED,68034510-1535-4e01-bf92-9c00cd35a46a,8f78147d-8240-48a3-8d33-646e995b6c08,c4,c2,27,p2,?,surb={'id': '3bba98e7-76b1-466f-a712-2e69be2fa93b', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769745517.8556414,RECEIVED,23bb6367-56ae-442c-b545-cd872091c6d4,6be00109-ce1e-498b-808c-6ec5af2b0fff,c5,c2,27,p2,?,surb={'id': 'd5055deb-9c7a-4039-a8cc-9a5ecd682638', 'route': ['p2', 'e5', 'i4', 'x4', 'p2', 'c5']}
1769745517.9295397,RECEIVED,0ca600df-4025-4cbb-aedb-ed4ab86a95be,54c2c652-1cf2-43d2-a547-da1f6a1b0e05,c3,c2,26,p2,?,surb={'id': '41272d8c-854b-4d84-8aa7-03151ef46dff', 'route': ['p2', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769745518.0589728,SENT,c083c5b9-d395-495d-9fa0-b9340eecd9cb,dea69b57-4520-4a24-80c8-2a9fc44a5674,c2,c3,3387,?,p2,
1769745518.0592654,CREATED,13d97af1-b013-4a70-b326-3a6b8fe56a88,99fa96ef-e935-430d-8b7a-cad8305c7647,c2,c3,26,?,?,surb={'id': '24332fd3-f195-413b-901d-fc64538064b3', 'route': ['p3', 'e1', 'i10', 'x1', 'p2', 'c2']}
1769745518.3295915,SENT,9118fa64-f540-4d0d-92d3-55330cfcf5da,dff676e1-a3a5-4a56-afb1-ad69fc67fea2,c2,c3,3392,?,p2,
1769745518.3297205,CREATED,bed2cf9a-4c39-428f-9d26-ed3e931ef6a2,be039aad-3725-4401-97a7-9c2f3620f39a,c2,c3,26,?,?,surb={'id': '93bb7c13-9b97-4fb3-8e72-ffc1fd221e31', 'route': ['p3', 'e4', 'i4', 'x10', 'p2', 'c2']}
1769745518.3546116,RECEIVED,2944522e-c5b2-43c9-a295-fc45bc44e1b5,3e9a701e-5916-4897-a5e5-a76f2a0d0938,c3,c2,27,p2,?,surb={'id': '35a04425-d2de-4be3-980b-2bfc6bcaf0c2', 'route': ['p2', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769745518.393923,RECEIVED,038270bc-d890-4d71-9578-0e2d6873744d,47278f2c-5999-4ad0-9683-f26cfb720cb6,c3,c2,27,p2,?,surb={'id': '5b1adb16-4886-4b13-a765-2dd2be67217f', 'route': ['p2', 'e4', 'i10', 'x1', 'p3', 'c3']}
1769745518.4992514,SENT,888ac03f-8bbb-4d00-9991-4bb1abccc934,039c58a6-8718-4ff4-8f2f-2bc923e7ad11,c2,c3,3384,?,p2,
