timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391953.1586823,SENT,871eb55a-925d-4137-a780-0836887c1347,fbc7ba33-67d9-4f87-bbba-e51d55224ac3,c2,c5,3367,?,p2,
1769391953.1588402,CREATED,072e5f72-82aa-459a-af1c-8811848a9527,6fa54d43-3766-4ad5-b797-35922fb393fb,c2,c5,27,?,?,surb={'id': 'db5369ff-9d7e-4c70-b235-946e50d00a1e', 'route': ['p2', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769391966.331985,CREATED,d11d2558-2211-4934-ae1d-a338e33fde24,2ec52391-6d87-472f-89d8-cf7fd618e99a,c2,c5,26,?,?,surb={'id': 'b960dffc-b498-4d74-9e45-c51902599d6a', 'route': ['p2', 'e12', 'i3', 'x1', 'p2', 'c2']}
1769391966.7161856,SENT,a89df443-2a4a-4b40-beeb-25e2e1224824,4907d7de-921c-434d-9b91-4e0b0f679a45,c2,c5,3381,?,p2,
1769391966.7163334,CREATED,2099fc4f-be47-41e2-9a87-db0243264c81,ef81854b-4521-4710-be97-2e6d3a8415ce,c2,c5,27,?,?,surb={'id': '05830fab-f032-429f-bc7c-b6834751d0c9', 'route': ['p2', 'e3', 'i1', 'x3', 'p2', 'c2']}
1769391966.8655808,RECEIVED,052eef7c-132a-441e-b946-136aa1f3cf21,fb724e8d-525a-4183-8f91-4ea6eebefbd8,c4,c2,27,p2,?,surb={'id': 'fff0df97-afc0-4684-9cf2-47e747bb5dd5', 'route': ['p2', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769391966.9002438,SENT,e5e26fb2-4034-4712-977f-a880b1a2b89d,7127b2e4-19d0-4ee5-8640-fc73300c4454,c2,c5,3376,?,p2,
1769391966.9003916,CREATED,f34fbcec-264e-4dfc-ae5c-72d4bbc2e1b1,2a2abfbe-c217-4a84-ae1a-8360f358eaff,c2,c5,27,?,?,surb={'id': 'de8c2acb-e9a3-4cfa-aab0-3be8c6dd693c', 'route': ['p2', 'e12', 'i6', 'x2', 'p2', 'c2']}
1769391967.0314276,SENT,6817d3d0-5f1c-487a-a7a9-d982f3cc4734,b7224005-4c9d-4407-b09c-660d7848bf41,c2,c5,3381,?,p2,
1769391967.031582,CREATED,3da3bf51-5d5d-477f-94d2-1e5994b72c9b,2c9dc840-51cb-42d3-a714-b0b4ac6edf15,c2,c5,27,?,?,surb={'id': 'f65d22b3-4372-4ab4-ba74-3d35df7ef5cc', 'route': ['p2', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769391967.1835482,RECEIVED,2595dc49-132b-46d8-b8bc-ea21a6086784,1662ee52-f69e-4c83-a2fd-df4c71fe62c8,c4,c2,26,p2,?,surb={'id': 'a553bf5f-f7fc-42ee-b1f0-d6d2a1c43dca', 'route': ['p2', 'e9', 'i8', 'x4', 'p1', 'c4']}
1769391967.3117247,SENT,e58f3aaa-d178-40b7-b755-ecd3f78945e9,61644c97-25cd-41a4-8e15-d96c1095ee08,c2,c5,3400,?,p2,
1769391967.3118255,CREATED,45d51612-59a5-49c3-80de-c43ddf525140,a82d2fa7-f96a-435d-8671-eeb4e001d51c,c2,c5,27,?,?,surb={'id': '5630c04b-91d5-4cf2-9c7a-4a617ce1e9d5', 'route': ['p2', 'e7', 'i11', 'x10', 'p2', 'c2']}
1769391967.5745127,SENT,8cfb5888-359d-421d-b21d-8fb3e065f938,779f1e9b-c7b8-4293-aadf-c44c90e2472b,c2,c5,3389,?,p2,
1769391967.5746584,CREATED,c47f3059-acae-4958-afda-dce0509b4b5e,be8c221e-c33f-44f0-8e39-37db9f2be6c3,c2,c5,27,?,?,surb={'id': '779d074b-df12-4451-83ed-791af167bf45', 'route': ['p2', 'e3', 'i4', 'x7', 'p2', 'c2']}
1769391967.6091878,SENT,b41ce630-ec35-4046-8d41-23a7b6124656,86a88c13-8400-4acb-8cb8-c590036944f5,c2,c5,3381,?,p2,
1769391967.609338,CREATED,460cd73f-7f99-4c19-9085-f285e0c7b18a,d917ce9e-d377-4d91-a834-803705063f47,c2,c5,26,?,?,surb={'id': 'd38f75f2-f9ea-434f-9208-ff560a5a0c5a', 'route': ['p2', 'e10', 'i4', 'x2', 'p2', 'c2']}
1769391967.6753426,RECEIVED,10394ed6-6445-49cd-ac98-5fe95af35659,5b6131f6-d3b0-478e-9c4c-cc80afdaa4c3,c4,c2,26,p2,?,surb={'id': '859ad41c-36a5-41ff-adbd-330842001d33', 'route': ['p2', 'e1', 'i3', 'x10', 'p1', 'c4']}
1769391967.711116,RECEIVED,95cfc52d-1f67-4fbc-aba3-b4fe7ac86862,870cf726-86f3-4445-893d-849b175b3d74,c4,c2,27,p2,?,surb={'id': '2111b932-b39d-4a16-a072-afd98fe70e8c', 'route': ['p2', 'e6', 'i4', 'x5', 'p1', 'c4']}
1769391967.9767134,SENT,18bb089a-379d-46cd-b2c4-013697929863,97d429f6-8b2c-42dc-b193-d0411cfecb0b,c2,DROP,2017,?,p2,
1769391967.9768333,CREATED,72b66d46-32ac-493b-96e0-6151224e5ee0,5fdac5f2-941b-49d3-8a5f-8d8187522153,c2,DROP,26,?,?,
1769391968.0266361,SENT,9a004c02-14b5-43ce-b29a-140ad31798b9,6943d408-03f6-4554-8503-444985a182dd,c2,c5,3378,?,p2,
1769391968.026782,CREATED,3e30a391-e01f-4ed6-b9fe-045f2f047ba4,abc0069b-4db0-4646-8e9c-1fa38e8ba08b,c2,c5,27,?,?,surb={'id': '3b8bc14c-ad8f-4e01-9121-33da400f2399', 'route': ['p2', 'e2', 'i3', 'x2', 'p2', 'c2']}
1769391968.0386875,SENT,aa67a0fb-0a28-4732-861f-23879b53beef,60fdda9e-e673-40f2-9470-90ea489ba5f9,c2,DROP,2011,?,p2,
1769391968.0388217,CREATED,dec25112-c98f-44a4-a244-7052348c95d9,2d6c3985-c2ac-456c-ac74-e9e49df76cb7,c2,DROP,26,?,?,
1769391968.40147,RECEIVED,baa9c7df-6e40-443f-9657-f335dddbfffa,bccff393-a39d-459e-9a53-7a3363759f50,c4,c2,27,p2,?,surb={'id': '6c9dda53-5bb1-450e-a4c2-93c52d4f3052', 'route': ['p2', 'e1', 'i10', 'x8', 'p1', 'c4']}
1769391969.527699,RECEIVED,825b4262-7c26-496d-a6fd-643f16bbbc39,98a84990-bb56-4fe8-bfda-afe9b0b0f744,c4,c2,27,p2,?,surb={'id': 'c9ccb7fb-7f9c-4530-9372-837e430df89f', 'route': ['p2', 'e11', 'i5', 'x8', 'p1', 'c4']}
1769391969.5514796,RECEIVED,c0a2bdab-f291-448c-ab83-a5f547a8da00,1c3a3d74-646a-4637-877b-a084cadac44a,c4,c2,27,p2,?,surb={'id': '63a7b319-3817-4331-b04a-45c2aa5e3536', 'route': ['p2', 'e2', 'i1', 'x7', 'p1', 'c4']}
1769391969.5958998,RECEIVED,ce52c1ab-0c6f-4ec6-8d34-49887eec3e4a,ece4dc45-84de-4853-a735-8f50e474a0b8,c4,c2,27,p2,?,surb={'id': '51fd2186-2171-4557-8d06-b00f1dfc9a4d', 'route': ['p2', 'e1', 'i10', 'x6', 'p1', 'c4']}
1769391969.6439917,RECEIVED,f5b5f877-099e-41c2-b025-547a2770ad28,13f38839-912c-4ca3-88ce-c2c1d6b111af,c4,c2,27,p2,?,surb={'id': '9524598e-86ec-4cbb-ba22-b21a44028926', 'route': ['p2', 'e5', 'i1', 'x7', 'p1', 'c4']}
1769391970.2603073,RECEIVED,35c2a76e-f271-46e5-bfa2-074db698b933,79e0a889-4ebc-498d-b183-7fd46a896258,c4,c2,27,p2,?,surb={'id': '43e3ecc1-ef19-4e92-a9ff-3240c80d537f', 'route': ['p2', 'e1', 'i2', 'x11', 'p1', 'c4']}
1769391970.5480855,RECEIVED,182b1ea0-e2e2-4e5a-9d49-b4cb74952c61,6536296a-7780-47e1-bbc7-89674a499830,c4,c2,26,p2,?,surb={'id': '742047b7-10d0-419a-97c1-05d130b58413', 'route': ['p2', 'e11', 'i10', 'x2', 'p1', 'c4']}
1769391970.6024075,RECEIVED,7a0f0dfa-35ed-4397-a888-a9354469774a,41356c54-0962-4234-b9ed-40f9b65b9ee5,c4,c2,27,p2,?,surb={'id': '15d783ec-8054-4382-8742-378fde0c5dcf', 'route': ['p2', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769391970.7187517,SENT,cc8b30f7-7215-4c43-bd04-29698e3524c4,0ab09bb9-2010-4bb1-9981-80faa1371e31,c2,c5,3399,?,p2,
1769391970.7189305,CREATED,f39bfc0f-672a-445b-b9da-d754e0cb1e43,db3fa855-5b33-4a58-8678-428a03feb7a1,c2,c5,27,?,?,surb={'id': 'da6d26b5-8bad-477c-8d87-3a188ba11043', 'route': ['p2', 'e10', 'i11', 'x1', 'p2', 'c2']}
1769391970.819835,RECEIVED,d73a7501-db67-4e23-a876-30c1b6737902,080bf835-855c-473f-98c5-6114ddf08119,c4,c2,27,p2,?,surb={'id': '5cedf5af-9cf4-46c9-bfab-dea3afee682c', 'route': ['p2', 'e2', 'i9', 'x10', 'p1', 'c4']}
1769391970.9430964,SENT,12ba26ad-fee1-4dfb-b319-ff0861fceb84,d23041cd-2265-4dfe-980c-505107243db9,c2,c5,3403,?,p2,
1769391970.943247,CREATED,2a8e1140-4aa3-4c66-8863-6bdf616bf42f,4b4e6873-0572-4e57-95f0-b1135f376923,c2,c5,27,?,?,surb={'id': '44ce912b-52de-4c55-8b93-8188dc6d95cf', 'route': ['p2', 'e10', 'i1', 'x11', 'p2', 'c2']}
1769391971.0594757,SENT,acdcd83b-3947-46ae-b461-eef8b78dbb12,25ede923-2d20-434f-af3a-47fcedceaba3,c2,c5,3388,?,p2,
1769391971.059628,CREATED,829f0115-23b4-4e29-bf1e-ab76b178b511,16ec125f-0705-44f7-8de3-3e903ec4e390,c2,c5,27,?,?,surb={'id': '6ef3cd74-df39-4d45-8137-a398d2887135', 'route': ['p2', 'e6', 'i7', 'x4', 'p2', 'c2']}
1769391971.13183,SENT,91ccff42-a7fc-4a8e-9d16-743f2aac79ba,2e09a436-2ca7-4568-8072-7dd198a3da25,c2,c5,3392,?,p2,
1769391971.1319802,CREATED,f3848159-c135-47fa-9521-b601acc60301,20f21e72-38a8-41c7-87c0-27ce10460605,c2,c5,26,?,?,surb={'id': '9cac95e1-5418-4714-9dec-cacba2499e52', 'route': ['p2', 'e12', 'i12', 'x10', 'p2', 'c2']}
1769391971.9656365,SENT,5bd03f4f-7456-4d1f-8727-a0294839ee8b,15b076d6-f562-42a7-879b-793a955b7b04,c2,c5,3366,?,p2,
1769391971.9657836,CREATED,73bed575-a255-4879-a194-5ed918555a7d,27c41285-058c-4431-9adb-122f64a5482f,c2,c5,26,?,?,surb={'id': 'df4bbf1f-9616-4921-8d1c-ed6706fecd10', 'route': ['p2', 'e2', 'i8', 'x2', 'p2', 'c2']}
1769391972.1138222,SENT,017ce954-7774-4661-8c39-73872e971eb5,1a4d0b50-9f3d-49d9-a038-4005ad2be96c,c2,c5,3376,?,p2,
1769391972.1140313,CREATED,4f476465-ec80-47e3-b71e-51909257ffc7,886121d1-e398-42da-9d43-c6e3739f290b,c2,c5,26,?,?,surb={'id': '38359516-6f6f-4597-b428-cc1e5b19aae7', 'route': ['p2', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769391972.476549,RECEIVED,bddc3c1a-1219-4326-8b1e-04e2b53851a1,e212a63b-ffa1-462d-b007-92bc56925423,c4,c2,27,p2,?,surb={'id': 'e5a68f19-2e66-4b53-baf4-6aec129c100f', 'route': ['p2', 'e1', 'i12', 'x1', 'p1', 'c4']}
1769391973.430032,RECEIVED,a940359c-cae0-436f-8f69-45de21060c30,76032132-e724-4ec8-8e68-45158bd5c1a6,c4,c2,25,p2,?,surb={'id': '1a5bd765-9514-4240-841a-931853ffbeb2', 'route': ['p2', 'e4', 'i3', 'x4', 'p1', 'c4']}
1769391973.4712715,SENT,61e4921b-dca5-4451-b73a-3b372a99fdf0,eb9d517e-0eb4-477e-8526-815bb6777c70,c2,c5,3384,?,p2,
1769391973.4714313,CREATED,88658c2f-8b32-461b-ac66-fdba0f5e279f,36e2aeb5-09df-4565-9329-b8561ca53ecb,c2,c5,27,?,?,surb={'id': '2c440d6c-8782-4e30-873b-0bc8e939c51f', 'route': ['p2', 'e5', 'i10', 'x2', 'p2', 'c2']}
1769391973.7402153,RECEIVED,20531d08-29b3-46ca-a920-490dbd20e1da,dc21f88c-0528-4297-a21b-bb363b8a5a5d,c4,c2,27,p2,?,surb={'id': '72402c28-89b4-4192-9c2f-644b90df498c', 'route': ['p2', 'e3', 'i2', 'x4', 'p1', 'c4']}
1769391973.7592807,RECEIVED,589a6522-afa6-49fa-a806-9891f61e44a6,ddd3e6ee-a529-4cc8-ac87-00a6884f5981,c4,c2,27,p2,?,surb={'id': '7b248a27-4955-4af8-9db3-141bd655f065', 'route': ['p2', 'e5', 'i1', 'x1', 'p1', 'c4']}
1769391973.786572,SENT,b8f9c40a-af1a-4935-bb4d-435e0b02813b,fdc4f317-39ac-4b84-b44a-ad1928ab1c14,c2,c5,3387,?,p2,
1769391973.786716,CREATED,277bfc5b-3c63-4cac-8ac1-ec356fca86e7,a75d6944-5e3a-4c16-aa48-87011ce0b804,c2,c5,27,?,?,surb={'id': '9235b2a2-6faa-4fca-8dc7-37d0e32f6c2e', 'route': ['p2', 'e9', 'i2', 'x8', 'p2', 'c2']}
1769391974.4864104,RECEIVED,145324da-53e7-4c48-aff4-a0d529ef5da7,36f81ec2-af70-4cde-b8f4-744988a80a1c,c4,c2,26,p2,?,surb={'id': 'ce470cc7-f89f-4b72-88f3-ff8516624aed', 'route': ['p2', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769391974.6298223,SENT,84dac5a4-b7d1-43c1-96c4-969f93ca4171,afd51b6b-a718-4899-b59d-e864618e33f9,c2,c5,3367,?,p2,
1769391974.629971,CREATED,c06b9344-00be-43d7-a71a-c6a531affad5,19d09a47-e4dc-4dc7-bf55-164ea40a1f9d,c2,c5,27,?,?,surb={'id': 'edacb410-1c71-4030-81f8-94b83a3d70bb', 'route': ['p2', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769391974.8676355,SENT,b611a5c9-b84c-4851-b555-613fe7993469,548aae60-16bf-4d2e-84ff-6f84d77d269b,c2,c5,3383,?,p2,
1769391974.8677483,CREATED,fec0008e-71a2-4c9e-ac52-3f59c586a6ee,70d86a6a-f5e1-4fd3-9be3-e075de190965,c2,c5,26,?,?,surb={'id': '21b725e7-1b3c-443b-b1fc-d450a8f1fdaa', 'route': ['p2', 'e4', 'i9', 'x7', 'p2', 'c2']}
1769391974.8973927,SENT,b2e60866-443d-488c-b9b0-ee2f142d6d12,985eb215-e56a-40e4-a2bd-ff7c1c32b110,c2,c5,3359,?,p2,
1769391974.897469,CREATED,9dc10a67-3c9b-4ae6-bd58-839411862498,04e92242-75cb-4083-a676-2a7313f47c43,c2,c5,27,?,?,surb={'id': '138e15f1-16d3-4ed0-8b62-d548bbf4b59b', 'route': ['p2', 'e1', 'i8', 'x2', 'p2', 'c2']}
1769391975.4902763,SENT,cc9bc991-ca42-4efa-82a0-2f185562f636,b4644b25-241b-4402-891f-591d8a07a5c4,c2,c5,3388,?,p2,
1769391975.4904609,CREATED,9ddef23b-c75c-47e2-b81a-b578fa5d40ee,05b83a12-0c8b-44fe-bc6c-08c1ae03340f,c2,c5,27,?,?,surb={'id': 'fb3f7246-cbd0-4519-af70-1072172a83c5', 'route': ['p2', 'e8', 'i12', 'x10', 'p2', 'c2']}
1769391975.499413,SENT,790dcbe3-bc3b-435a-b073-25eff16b9369,8491f5d6-3e4f-4a9d-a627-2d799ed0decf,c2,c5,3386,?,p2,
1769391975.4995654,CREATED,8f8b656a-5c69-4403-a36f-d7a0c47e31f1,19a995de-aad6-4214-b050-0a2cc71a177f,c2,c5,27,?,?,surb={'id': '2c481e9b-f4fd-4256-9c73-f047b540721b', 'route': ['p2', 'e10', 'i3', 'x9', 'p2', 'c2']}
1769391975.6777332,RECEIVED,b8003796-cab0-4e07-90e9-e63a99c487b6,d7aa566a-aa5f-4698-92e7-52afcc83cefe,c4,c2,27,p2,?,surb={'id': 'ba9c96cb-4eec-4d52-8c38-47b35fdb8be5', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769391975.6795053,SENT,6d47c769-83fa-435f-9e52-8d1b803c7e78,9f042960-c173-460d-b9f8-23008d4dde2d,c2,c5,3380,?,p2,
1769391975.679656,CREATED,a32166c3-b22c-46f5-a501-5426bd2b88c6,9a86a7b1-5e4e-40db-a69e-4221b83b6c35,c2,c5,27,?,?,surb={'id': 'ef6a3e1f-89e9-4e93-a768-f5c964260db1', 'route': ['p2', 'e1', 'i2', 'x5', 'p2', 'c2']}
1769391975.7144787,RECEIVED,e01d878b-b7d2-4df9-9da7-e733cbc2fdda,838ebe63-3428-4fb1-aa42-ae122d231520,c4,c2,26,p2,?,surb={'id': 'eaca56e0-eb2b-44cd-8441-be79571c6505', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c4']}
1769391976.5584304,SENT,a845c7dc-f516-4c21-a094-313eb5e63024,56a972c8-a8c7-4071-b62f-7109891337a6,c2,c5,3393,?,p2,
1769391976.5585737,CREATED,4647aeb7-e8bb-4d8b-8a0e-2c4acf71ef7b,29d5630e-d46a-4d70-a8e1-b50ecb25bfe7,c2,c5,27,?,?,surb={'id': 'e474c329-5ccc-4ca9-950a-47384279b94e', 'route': ['p2', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769391976.695321,RECEIVED,fcb9f0e9-a3a8-4d15-9f44-a48a65079141,4a861df2-e25c-4875-9f8c-f27f16ebcc77,c4,c2,27,p2,?,surb={'id': '61f5bf94-988c-4b4f-ba58-5bcb244592f9', 'route': ['p2', 'e5', 'i10', 'x5', 'p1', 'c4']}
1769391976.896866,RECEIVED,e6bec28f-e924-4915-8096-1544d066191e,00a74914-9a83-4461-a490-f3a422a88977,c4,c2,26,p2,?,surb={'id': '4d18ed1c-65f7-41a0-a599-d110446d6ca3', 'route': ['p2', 'e6', 'i12', 'x3', 'p1', 'c4']}
1769391976.9598315,RECEIVED,acc897f5-2288-4b4c-a0ad-51ec22183087,30b8045d-aded-44a2-8ce3-dc9999ee67f8,c4,c2,27,p2,?,surb={'id': 'cdf945a3-d7d2-4c7e-8f53-109e761ef3ce', 'route': ['p2', 'e10', 'i9', 'x2', 'p1', 'c4']}
1769391977.191536,RECEIVED,ab786517-63a6-4480-82c1-c79254b22a58,03969a43-714c-4d3b-bebd-e93941c16b83,c4,c2,27,p2,?,surb={'id': '3f4c469f-c290-475e-97a6-a104ee3599b7', 'route': ['p2', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769391977.439862,SENT,6e9813d4-9471-4a66-b158-e77e20a1db52,bcab900d-cb5d-42e1-8e74-888cf8a7cae0,c2,c5,3374,?,p2,
1769391977.440007,CREATED,b9f111d7-9510-4bde-be37-bebb83a45510,85217995-89ef-48c5-8a14-52220fd4a44c,c2,c5,26,?,?,surb={'id': 'bd4850cf-0535-4bba-8fd8-290370758036', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769391977.4667912,SENT,5ada260a-593e-4c53-9159-bf71146c440a,2ff5ccbb-be62-43a2-8d88-9de02b2ef000,c2,c5,3396,?,p2,
1769391977.4669793,CREATED,786a0c07-5feb-4160-bf08-98eae75ad969,de975e49-c3f4-4204-8833-f9fbfd32d708,c2,c5,27,?,?,surb={'id': '2e7255c4-55dd-4056-9ed0-ab7abf0cf49a', 'route': ['p2', 'e6', 'i7', 'x11', 'p2', 'c2']}
1769391977.921391,SENT,96dd5d9e-30e1-43bf-8c02-064ad4a3607c,5eedb7ae-9810-4fd1-91e3-4f4b45f0c0c5,c2,c5,3397,?,p2,
1769391977.9214525,CREATED,d7a97df7-5804-42c8-be75-a71596c4528c,6bb406e9-27ff-4775-9fa5-f9aa0c0655cc,c2,c5,27,?,?,surb={'id': 'd1acb68f-b0f0-4912-99ca-fa243c22dbab', 'route': ['p2', 'e10', 'i2', 'x12', 'p2', 'c2']}
1769391978.1214688,RECEIVED,76b7af68-8e56-4ca6-a872-dbcbf1046ce9,570bbb06-4447-4717-81ce-8e8eda0d8031,c4,c2,27,p2,?,surb={'id': '518f6444-5463-468c-947b-f833780ac056', 'route': ['p2', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769391978.298573,RECEIVED,051f2009-f0e4-467c-91cf-e01d00914d75,a6ebcba1-5fbc-45ea-a1ee-f754b5038afe,c4,c2,27,p2,?,surb={'id': '47c227f8-72d6-4995-bca7-24e3a505ed33', 'route': ['p2', 'e6', 'i5', 'x3', 'p1', 'c4']}
1769391978.4274712,RECEIVED,f22ac3fc-6010-4f00-850c-13f47e63d29a,257d8a4d-0f1e-4abe-b594-d1e4a2aadc16,c4,c2,26,p2,?,surb={'id': '23ed0aa5-7e71-4b6b-af90-172594070c71', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c4']}
1769391978.5101206,RECEIVED,0a68b02b-2cd5-4473-8f2e-fd3b2ad886a2,99d00c05-09b1-4335-b648-a43c24cfb573,c4,c2,27,p2,?,surb={'id': '699d5706-81cc-451d-bfdf-03657697fb35', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769391978.5379474,SENT,ea3244b5-5145-4217-8adb-40e79efda1e3,ea96fd8d-a377-448c-904a-32d410de3e96,c2,c5,3388,?,p2,
1769391978.5381217,CREATED,05dfcc65-b821-4a29-82f3-f7ceae2d5020,14f463ab-0991-4879-8eb2-68636e7804e3,c2,c5,27,?,?,surb={'id': '569c48f8-314b-4bba-a68a-45561a3d5600', 'route': ['p2', 'e3', 'i5', 'x9', 'p2', 'c2']}
1769391978.5682743,RECEIVED,854b72fa-7ce1-47b6-98c7-225be1d3a59a,53f61732-08b0-4eb4-ac35-1cdffa4f26c2,c4,c2,27,p2,?,surb={'id': '991aeac7-6d1b-40d6-a485-1785edd0a22b', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769391978.6842868,RECEIVED,b7ef7c94-eee9-40cc-aeeb-c78dfa118ca4,5d019f56-abf8-4ea4-b097-320f754ceb45,c4,c2,27,p2,?,surb={'id': '12abf565-290d-4844-a57d-907406939871', 'route': ['p2', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769391979.0619612,SENT,cc2ef0fd-798f-4e3e-a03b-efd7dc73e938,968aaeac-bc1c-4627-b168-62fb4c7ca555,c2,c5,3380,?,p2,
1769391979.0622976,CREATED,cc2cc83b-f97b-4ad1-99f9-e687c022c39d,f56b2d1f-e721-45fc-b5ee-9ebf0e90dbe1,c2,c5,27,?,?,surb={'id': '6d6bc308-8df5-4c6c-908e-3c5720693e15', 'route': ['p2', 'e12', 'i2', 'x8', 'p2', 'c2']}
1769391979.2186422,RECEIVED,f7da2702-0e57-4795-9d28-62229fceba00,b18821df-2946-4a99-8f5b-5ad584686757,c4,c2,27,p2,?,surb={'id': 'cdcb235b-a609-44b8-89b5-9002591b1357', 'route': ['p2', 'e10', 'i11', 'x4', 'p1', 'c4']}
1769391979.3121672,SENT,17f8fda6-9fc4-4d00-9cc3-ce51510c53d4,8a9566bb-62d0-46ba-8799-55cd4d269d84,c2,c5,3376,?,p2,
1769391979.3122425,CREATED,ee6562d1-f9f5-4313-a03b-72418e8a7a9a,0de339db-0c0f-4319-a730-6903469863e9,c2,c5,27,?,?,surb={'id': '8ed22585-267c-4be1-bcdb-b33b2b99bd1f', 'route': ['p2', 'e8', 'i9', 'x4', 'p2', 'c2']}
1769391979.465991,SENT,7400ee0a-9da7-43e4-b00a-f4184ac43a99,e49cc93f-cfbc-441f-832a-b232635c80d8,c2,c5,3360,?,p2,
1769391979.466162,CREATED,c254cdf0-ef69-417b-9bda-3ae7fc3cedc8,760a28de-99e3-4f10-8d73-3bdfc8331c63,c2,c5,27,?,?,surb={'id': '37b7bf4b-4680-44fa-a8ca-6fddd885dd7b', 'route': ['p2', 'e3', 'i5', 'x5', 'p2', 'c2']}
1769391979.5984619,RECEIVED,ac2109d1-cefd-4799-916e-67b861ac0355,49f02625-f4cf-488d-9dc8-214747f1270a,c4,c2,27,p2,?,surb={'id': '2efda43a-1e33-4920-b234-a646fe34c71f', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c4']}
1769391979.8074687,SENT,43ab066c-0f60-4808-8110-2f6041f198b8,00cd9790-4cca-4909-8e1b-720f6e302ea8,c2,c5,3383,?,p2,
1769391979.8076181,CREATED,4fe6ffdd-d773-4d2f-90eb-2c4f652cab2a,fe47102f-235e-4100-98f8-a674d9c5e929,c2,c5,27,?,?,surb={'id': 'e5a43455-a86e-470b-a93d-f6ec4f587202', 'route': ['p2', 'e7', 'i2', 'x7', 'p2', 'c2']}
1769391980.0916986,SENT,aed83a05-511a-4a42-aad9-6e50fcdffa33,782d5743-1f0b-4bea-af60-d17b563f57f3,c2,c5,3395,?,p2,
1769391980.091846,CREATED,dd792731-b94e-4e83-a114-3ee96d63b01f,5a8cb081-7613-4f98-927c-058410084696,c2,c5,27,?,?,surb={'id': 'ab6a46c6-e142-4dc0-b28f-610f8df923f7', 'route': ['p2', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769391980.1787963,SENT,e57069cd-96b5-4fcc-aa1e-3928138b4bda,a99629e2-dea5-4fc3-b542-e8e0e72aaa5c,c2,c5,3381,?,p2,
1769391980.1789465,CREATED,62b77308-6e1b-4110-b984-234c92eadae7,679ac670-f111-4d9c-bde7-bad52db4395d,c2,c5,27,?,?,surb={'id': '0a1747ba-f1c1-44c9-ae8d-b04a362c3fcf', 'route': ['p2', 'e2', 'i4', 'x9', 'p2', 'c2']}
1769391980.7525957,SENT,7bdf54b3-1cbb-4cb4-ae25-71fb3efe3945,a58b6ab2-d347-49da-8fe2-d73455a4c189,c2,c5,3371,?,p2,
1769391980.7527525,CREATED,c0c8ce12-cad5-4736-bb60-ac2ee0b947fc,686659e8-6c5d-4c69-a03c-66856c59f6e8,c2,c5,26,?,?,surb={'id': '42fd493e-85ff-42f4-b6e5-e215b0be8df2', 'route': ['p2', 'e8', 'i3', 'x5', 'p2', 'c2']}
1769391980.960887,RECEIVED,a3a2e171-5993-4d74-a9ba-73e9967ae560,68c83ad5-5ea7-4c98-99c6-8fb059ea2072,c4,c2,27,p2,?,surb={'id': 'dc2727e2-e11b-447b-b4d1-a4a2e2cc16da', 'route': ['p2', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769391981.0531502,RECEIVED,4b0636bf-dbd5-4571-bc10-218eda35bfdf,51d7aac3-ec13-4e17-8db0-c94a841156fb,c4,c2,27,p2,?,surb={'id': '3806b229-212e-41b1-940e-f2a9943296be', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769391981.089402,SENT,b4497b2b-3cba-4421-a1a4-d0347b486374,11662891-f7ad-4a63-a700-0680625f70a7,c2,c5,3359,?,p2,
1769391981.0895472,CREATED,c47356c1-3fe8-4679-950a-d828ed5259ba,695b1a68-c574-41e2-8d68-2411484cdc55,c2,c5,27,?,?,surb={'id': '1e1c4720-3a84-4790-bb13-0f97f09c11da', 'route': ['p2', 'e1', 'i4', 'x9', 'p2', 'c2']}
1769391981.6190844,RECEIVED,663fdc88-6b45-4e82-9b4f-683b32df32bf,fcc8858c-2a3e-436a-8689-6b0870579c01,c4,c2,26,p2,?,surb={'id': 'a073866f-a150-447e-bf86-2e23069eb4b6', 'route': ['p2', 'e11', 'i9', 'x7', 'p1', 'c4']}
1769391981.7134764,SENT,ed0d2a39-131a-4bd6-bc74-ac90b02b039e,0819fc24-5dc0-42bf-8001-76329f88614a,c2,c5,3376,?,p2,
