timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769392129.8728294,CREATED,c2d97c3c-4450-4b02-a250-19d59082eca6,bb2b1813-5d6f-457c-a2b4-ec65135a3f03,c5,c4,26,?,?,surb={'id': 'f426b768-6a99-4d29-94c4-b00211468619', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769392129.9028497,SENT,4aae998b-f63d-46f1-adcc-379c2c920360,2c5ffdcd-43ef-4048-a81a-7857404f6cf9,c5,c4,3359,?,p2,
1769392129.9030015,CREATED,f6060551-2783-4ee9-9311-d9140134f2e6,582ed124-4110-4091-a22b-9bd735fadc62,c5,c4,27,?,?,surb={'id': 'a1d891ad-cd02-4f9a-ab20-e6ee2f89733b', 'route': ['p1', 'e1', 'i9', 'x4', 'p2', 'c5']}
1769392130.2169495,RECEIVED,a8060b09-d353-47c5-993d-dd117d6e901d,c7b8cfe7-7e9c-4284-b772-322fd814eb98,c2,c5,27,p2,?,surb={'id': '98bf7012-c6df-4cd0-96ec-38d95d15c50a', 'route': ['p2', 'e10', 'i4', 'x12', 'p2', 'c2']}
1769392130.2269893,SENT,80899351-ce7c-49c2-8c47-d62a21598148,5eb98de7-5a84-4ef6-b0b6-f561d89b3f24,c5,c4,3355,?,p2,
1769392130.227113,CREATED,c64828c8-5a1c-4dfd-a0de-b71967dcaec6,16d3b155-b8d7-4a7f-88a8-9e7059b140ff,c5,c4,26,?,?,surb={'id': '7440e0ab-363e-4995-9f43-eb9f586d3ffd', 'route': ['p1', 'e5', 'i3', 'x7', 'p2', 'c5']}
1769392130.3563566,RECEIVED,4be15283-b0a9-4277-a87d-a56e1f442959,7251fa20-f2a4-4dd9-9bdf-167585d07a48,c2,c5,27,p2,?,surb={'id': '3d16f5df-f9d8-4c37-9612-0db4f9cad524', 'route': ['p2', 'e5', 'i6', 'x2', 'p2', 'c2']}
1769392130.4122338,RECEIVED,bda65fee-748d-4fc6-842d-a6f5e1e0c08d,e7f1c2a1-c0cf-4c62-b876-4217bc5cfefe,c1,c5,26,p2,?,surb={'id': '5d32b52a-2794-4f73-b486-74b46308bbdc', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c1']}
1769392130.4776964,RECEIVED,d7781ddd-f885-4924-8f24-ee09bd60b7b1,c492c414-cb38-44ef-83b2-a8a4606baefd,c2,c5,27,p2,?,surb={'id': 'efab088d-5da0-4e8b-bb19-c50265e98b89', 'route': ['p2', 'e1', 'i10', 'x9', 'p2', 'c2']}
1769392130.687498,RECEIVED,f1ee2cd0-da78-4758-ba7b-d2b412681e89,ee2c9ad0-7860-4b59-b3a5-2055e8327ee7,c2,c5,27,p2,?,surb={'id': '2821a38b-f7aa-4c29-a15f-65eb894aabeb', 'route': ['p2', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769392130.7231545,RECEIVED,57e455c0-142b-47b3-a43a-4c9746921161,41e5f7d1-17af-4223-aef2-e6770d9c7165,c1,c5,26,p2,?,surb={'id': 'eb4766a0-77d6-42bd-b267-5ad56605f84c', 'route': ['p2', 'e8', 'i2', 'x11', 'p1', 'c1']}
1769392130.7686439,RECEIVED,e30517b8-0fb2-45a8-8114-8e2e955e1f97,f30d56c8-1748-4a10-8d9c-fdbd9373190e,c2,c5,27,p2,?,surb={'id': '6b5c65e8-a0e0-4738-ad92-3eda11ed1680', 'route': ['p2', 'e2', 'i8', 'x4', 'p2', 'c2']}
1769392130.7829823,RECEIVED,4e1035cd-e67f-493e-85e8-e6d986b2ef39,1500763a-14ab-4ceb-a272-d803d35b60a6,c2,c5,27,p2,?,surb={'id': 'e6f85b65-04a3-4144-bb5f-38aa6dcea09e', 'route': ['p2', 'e3', 'i5', 'x9', 'p2', 'c2']}
1769392131.003289,RECEIVED,e524f829-90e0-45f4-b473-024dc645b2ce,e8b4bb5f-00ea-4ddb-813f-13675767ab75,c2,c5,26,p2,?,surb={'id': '6dcf1dfa-3586-4a19-91b5-b1784d206236', 'route': ['p2', 'e7', 'i10', 'x10', 'p2', 'c2']}
1769392131.015402,SENT,8d839e87-7a81-4f50-8623-df8c80129eaa,9d31ffc9-4e7c-4b49-bc04-580fddccc7a2,c5,c4,3383,?,p2,
1769392131.015547,CREATED,da491bad-c7c1-4854-96f1-bb62a750123d,c9a7fea2-91b4-4a10-bc78-726809743712,c5,c4,27,?,?,surb={'id': 'd1f6cb92-b2f8-4ffa-aec8-8497ee31a8d0', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c5']}
1769392131.027241,SENT,9c2e6c8a-78c9-4eec-86bf-81da1066d946,48182e63-dcb2-4544-ba9e-405b70ceefac,c5,c4,3362,?,p2,
1769392131.0273921,CREATED,9ac4352a-a9c2-4c1e-b969-6499b67583a2,d0146ce2-176d-4518-a315-c2aad9b69293,c5,c4,27,?,?,surb={'id': 'e18291d9-54a7-4a12-96cb-448dbcb6a4ae', 'route': ['p1', 'e2', 'i11', 'x5', 'p2', 'c5']}
1769392131.0868435,RECEIVED,f65cffe8-5c55-4d14-9527-44099adf6384,48d5e3fa-ce9f-4b0c-a195-1a9b1ee853f8,c1,c5,26,p2,?,surb={'id': 'de47ba5a-8c31-473a-b6b1-9cbd88582b38', 'route': ['p2', 'e3', 'i6', 'x9', 'p1', 'c1']}
1769392131.301892,SENT,f5e23da0-dbc6-4bd2-aea8-d192dc996546,8a206ac3-fb31-46c7-beeb-0aeab27bd14c,c5,c4,3376,?,p2,
1769392131.302042,CREATED,d4cf22a1-d864-441b-96b3-2c2718c76a1d,96002334-8351-42cb-8739-a6080de4584a,c5,c4,27,?,?,surb={'id': '24912edc-4b65-43d2-9573-802e779b979b', 'route': ['p1', 'e10', 'i5', 'x9', 'p2', 'c5']}
1769392131.3324382,RECEIVED,335e64b6-807f-496f-8dee-937f5ec7f422,33478406-327e-40ff-873f-57464431b026,c2,c5,27,p2,?,surb={'id': '09709d5b-78a2-4ede-9244-ee18ecbd092f', 'route': ['p2', 'e5', 'i11', 'x3', 'p2', 'c2']}
1769392131.5741827,RECEIVED,71e278b4-589d-429e-80e7-fc86414648e0,f486456f-223d-4bed-b5e7-45377b7299b3,c2,c5,26,p2,?,surb={'id': '861e973b-95e9-4b3d-8cf4-dd8b455917c8', 'route': ['p2', 'e6', 'i3', 'x4', 'p2', 'c2']}
1769392131.5955946,RECEIVED,ca6c9ae5-d0e3-4ac3-a6ca-2d9961728710,62fd678d-dc8a-421b-8c8e-484630e5f2b7,c2,c5,27,p2,?,surb={'id': '4b56f1a6-c78f-4ff4-9d83-174e4d40dd86', 'route': ['p2', 'e12', 'i8', 'x1', 'p2', 'c2']}
1769392131.8669488,RECEIVED,46b6a9fb-d814-4523-ba3f-130f157e6363,c814aee3-8503-43a7-98c5-552923cd1b8c,c2,c5,27,p2,?,surb={'id': '90759294-ab1f-4999-9f12-6fc4ae92e6b7', 'route': ['p2', 'e2', 'i4', 'x3', 'p2', 'c2']}
1769392131.88554,RECEIVED,37c33d20-7af8-4943-9073-013ef8f952c6,e0346d21-0bca-44bd-a6b5-2734fe365710,c1,c5,26,p2,?,surb={'id': '21de72cc-207f-450d-8880-8c20607b19cd', 'route': ['p2', 'e6', 'i2', 'x3', 'p1', 'c1']}
1769392131.9252598,RECEIVED,490f7bd5-4dc4-4687-87dc-deccb5cd25a2,82595078-376d-411c-84f7-646faa10ce3b,c2,c5,27,p2,?,surb={'id': '924eff75-1375-4518-8a1d-6e49f6fb3c10', 'route': ['p2', 'e8', 'i10', 'x7', 'p2', 'c2']}
1769392131.9473062,SENT,19b37699-8839-404d-8708-772c754cfda9,b545860b-59ba-4ff3-92c9-9305dfc9efed,c5,c4,3379,?,p2,
1769392131.947408,CREATED,5c8f11f9-1a4b-44c8-8d43-a6fad98422b7,f82f4f2e-8cd8-4731-8b08-2994d7ec6d5e,c5,c4,27,?,?,surb={'id': 'dd462d99-edc3-47ab-9b94-3390873fc996', 'route': ['p1', 'e6', 'i6', 'x11', 'p2', 'c5']}
1769392132.0635052,SENT,b0574967-3573-47a1-9b63-cac2df9b90b7,61a16385-da20-42e6-8892-6a7766f833be,c5,c4,3379,?,p2,
1769392132.063606,CREATED,208b1ca1-6dd7-4e95-84fc-09a45e2795fd,ef2da544-a1c9-4c8a-ba55-606c27b44729,c5,c4,26,?,?,surb={'id': 'a48d8dfd-8b43-4753-a6bb-0bc4be8e3ca2', 'route': ['p1', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769392132.157505,RECEIVED,8cb8e97f-fe7b-4e8c-bda7-6cb8aa8195de,009cfca5-21d1-4576-81b3-340dba07674d,c2,c5,27,p2,?,surb={'id': '059356bd-9b0a-4579-b2b9-08b1a62d8512', 'route': ['p2', 'e8', 'i10', 'x8', 'p2', 'c2']}
1769392132.3414524,SENT,f1870229-ba52-4b80-8a7a-7da3677e75cc,690b919f-3894-4f63-b6d2-c169fb0b0864,c5,c4,3387,?,p2,
1769392132.3415515,CREATED,455572fa-dfd8-4faa-a103-bafc96fde949,22e845d6-b3f5-40c5-bdb5-4e6b659a6bbe,c5,c4,27,?,?,surb={'id': 'c6b7b498-6840-410b-9d85-51a329b7def9', 'route': ['p1', 'e5', 'i1', 'x5', 'p2', 'c5']}
1769392132.5769174,RECEIVED,aae3c26e-b936-4d9f-b029-f6ebdd91e71e,ab96a9c4-cdfe-44a0-9602-df20eba214ad,c2,c5,27,p2,?,surb={'id': '5f886106-2763-4996-b78d-3001fd2042b4', 'route': ['p2', 'e12', 'i10', 'x7', 'p2', 'c2']}
1769392132.6055274,RECEIVED,682e1ffc-e9a7-415d-a598-b7f2328ab2e3,be0798ba-ad20-4e1e-99be-f0f5f5cc9408,c2,c5,26,p2,?,surb={'id': '55a2b282-cc6e-4776-b64b-88d0e68eadbe', 'route': ['p2', 'e9', 'i12', 'x2', 'p2', 'c2']}
1769392132.739361,RECEIVED,22d2a1bd-6914-459a-ab6a-0c16257351b2,dadacf67-7fc0-45f2-a782-8f2565d357dd,c2,c5,27,p2,?,surb={'id': '0d353694-f184-404d-8e27-b48ea7807d11', 'route': ['p2', 'e11', 'i9', 'x5', 'p2', 'c2']}
1769392132.833207,RECEIVED,0cded63a-ca3a-4411-93c5-7f22f32db4c0,99e0c18a-3be4-45cc-aaa4-6b35e2d1b397,c1,c5,26,p2,?,surb={'id': '88032831-a013-4e47-be8c-aea90d50f746', 'route': ['p2', 'e12', 'i7', 'x8', 'p1', 'c1']}
1769392132.9332905,SENT,34fefec7-6043-4411-ae51-f9994c213e29,feee35da-3681-4c94-b969-9ff966145d2b,c5,c4,3359,?,p2,
1769392132.9333663,CREATED,1bea4596-23cc-4bc5-917b-92a99a43c535,8fd78532-ff4f-4aa7-8c3c-b0b0d5b67108,c5,c4,25,?,?,surb={'id': 'ee11697f-2ec6-4630-af8f-6e599c5c8ca0', 'route': ['p1', 'e11', 'i12', 'x4', 'p2', 'c5']}
1769392133.4162264,RECEIVED,6c9ad6b4-b4ae-430b-9d61-5e814d7bbd84,f8e0cb9f-27a6-439b-98ef-131483b87990,c1,c5,26,p2,?,surb={'id': '88f005f2-c265-4634-a6f7-b8ce133cde9e', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769392133.581683,RECEIVED,0018753c-9552-4e33-bddf-58b67b214969,ebde62f3-39ed-4fda-a7ba-33530e0ec5e0,c1,c5,27,p2,?,surb={'id': '83c197c6-506b-40d2-a8f9-3b3ec8187c42', 'route': ['p2', 'e1', 'i8', 'x1', 'p1', 'c1']}
1769392133.6209989,RECEIVED,2d01385c-16b0-4801-967d-287bdf4b257a,19a4b3a0-2f6a-453c-99bf-083dcd9601b1,c2,c5,26,p2,?,surb={'id': 'a925940c-bdd2-40fd-a9f2-0e28ec630e3b', 'route': ['p2', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769392133.7170105,RECEIVED,37ade070-5855-411c-8e8c-b62aec7e8834,9bd4285e-954f-45ad-aa1a-5b6b2ab31c33,c1,c5,26,p2,?,surb={'id': 'f6f2eef4-9d42-4fc3-8bb3-98a80979ff77', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c1']}
1769392133.7570984,RECEIVED,24ef7e73-8e9c-4a4d-b719-ff06ecc3c6d6,33426849-ccd3-4816-b8c5-88281d7b22e9,c1,c5,27,p2,?,surb={'id': 'e6d22012-4873-4a91-8df1-37b76fb50297', 'route': ['p2', 'e8', 'i7', 'x3', 'p1', 'c1']}
1769392133.808696,SENT,7f3a15c2-c534-4088-bd59-eb9bfe28434b,843ac05e-64ce-43da-a41c-2b33dd87f9bb,c5,c4,3371,?,p2,
1769392133.8089256,CREATED,85760674-7ab4-4f23-9911-3cfada38b79d,1fdb0116-ab44-461c-b218-6aafc9525f34,c5,c4,27,?,?,surb={'id': 'bd0993e6-0f69-4bfa-9f46-3aa2dd5365da', 'route': ['p1', 'e8', 'i7', 'x8', 'p2', 'c5']}
1769392133.9136622,RECEIVED,fa744d23-d732-4151-9fd5-702e43bdd813,ae6741f0-ca29-4811-8e63-243771dd5a3d,c1,c5,26,p2,?,surb={'id': '208cf1d7-7b3a-4dbd-88a6-43e6eaef8f0e', 'route': ['p2', 'e4', 'i7', 'x10', 'p1', 'c1']}
1769392134.1652617,RECEIVED,4b72e241-c184-42e9-800a-c68a40f0517b,fb207456-5031-4441-93bf-30c430edb9fc,c1,c5,27,p2,?,surb={'id': '32d70ce7-86fa-48c2-abe5-234b710a3c67', 'route': ['p2', 'e3', 'i2', 'x8', 'p1', 'c1']}
1769392134.167493,SENT,df75fdce-168e-4a10-b107-171ce4974ef0,90659c9e-a420-4a34-9c8f-b4e74fcda603,c5,c4,3383,?,p2,
1769392134.167588,CREATED,79d4fc2b-8bd8-433a-8282-bd4f8d34dc05,2586e982-93e7-4a8f-ad28-33c8766e0d90,c5,c4,27,?,?,surb={'id': '9c6d5240-62f2-48d9-9fb5-347f80e1c8d8', 'route': ['p1', 'e11', 'i6', 'x7', 'p2', 'c5']}
1769392134.2660713,RECEIVED,46528b03-4467-4890-abe0-16a1b8fb65f7,b3f677b9-450b-47ce-a19c-ecc3e81c847c,c2,c5,27,p2,?,surb={'id': 'ddc16b7d-c796-46da-a04c-bbdad33dc5c7', 'route': ['p2', 'e9', 'i11', 'x1', 'p2', 'c2']}
1769392134.3149188,RECEIVED,f68c8407-95b0-4fde-9cb3-e52e916d0d10,fd323257-a961-4809-a45f-554f8fd27b73,c2,c5,27,p2,?,surb={'id': '4dc1c92b-6715-4dcd-a8d5-9c791c77ccea', 'route': ['p2', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769392134.3954694,RECEIVED,a265896d-5842-4817-8196-9dc89772e45d,9e2031d7-60c1-4b06-b46b-3d464869a8ee,c2,c5,27,p2,?,surb={'id': '45ec846b-3a27-4327-b697-032b7ad05dfa', 'route': ['p2', 'e2', 'i12', 'x3', 'p2', 'c2']}
1769392134.4911516,RECEIVED,d87b1f24-e242-4292-b9e2-9d455060db25,e3857db4-7114-4035-873e-0f5448b91099,c1,c5,26,p2,?,surb={'id': '962f62fb-6d07-4207-8b76-9bdf56eb4175', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
1769392134.5849378,RECEIVED,53ed5eb9-13af-4f51-bf22-d5ff913711a6,886b2f3d-7f5e-4f03-88e3-6fb41c02c81a,c2,c5,26,p2,?,surb={'id': 'aca5c237-15d6-4e88-b3f4-7f72546056cc', 'route': ['p2', 'e1', 'i1', 'x9', 'p2', 'c2']}
1769392134.7686822,RECEIVED,eed892a4-0d5b-4162-b879-df583027fc47,a2ee3ef2-7ac4-48a8-8583-80afb9802f1d,c1,c5,27,p2,?,surb={'id': '9ce8c320-a7b3-4d1c-af6b-90add0588b0d', 'route': ['p2', 'e5', 'i11', 'x10', 'p1', 'c1']}
1769392134.8045104,RECEIVED,7b076ac7-0fb3-44fe-bce6-cf3bf7dece33,46bfd56f-bc6b-43a4-9e2b-20b802f524f8,c1,c5,26,p2,?,surb={'id': '31b8909e-4cab-4f46-81b4-5eb49ddf1913', 'route': ['p2', 'e1', 'i6', 'x6', 'p1', 'c1']}
1769392134.8148065,RECEIVED,4e4ebe00-473f-431f-bafd-ada5b0d726ea,930a3d95-5535-4214-8976-c631317f4949,c1,c5,27,p2,?,surb={'id': 'b7cabe7d-eefb-4c30-9c89-3adbca7d9a67', 'route': ['p2', 'e5', 'i4', 'x6', 'p1', 'c1']}
1769392134.8827477,RECEIVED,610041be-603e-42a7-b456-7522db5c36f1,cb659b27-95b3-4a4f-86d5-be6504108037,c1,c5,27,p2,?,surb={'id': '32396b20-002c-43b0-9cdc-e35a28a3f9b3', 'route': ['p2', 'e3', 'i1', 'x8', 'p1', 'c1']}
1769392134.999556,RECEIVED,8d3d505c-b80c-43a9-a547-49d8b4c87ea3,f8fd6339-2052-471c-b8ba-b15461ad629a,c1,c5,26,p2,?,surb={'id': '5ce23123-2e07-4319-aaca-46a01a11fa9c', 'route': ['p2', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769392135.2334983,RECEIVED,10d5b6c0-1bf6-4f45-a89b-c81e2adeb087,cc339625-53e2-4732-a093-017b3bb4148a,c2,c5,27,p2,?,surb={'id': 'dcbc913e-b371-45ce-a1ef-120a4be3e27c', 'route': ['p2', 'e11', 'i4', 'x9', 'p2', 'c2']}
1769392135.3067603,SENT,42f47a75-0eda-4998-ada2-441da65edf52,376bfc23-f1aa-4a82-bc5a-e155945b223c,c5,c4,3374,?,p2,
1769392135.3069122,CREATED,ea128664-1649-4ae4-8c73-e914b1611cf5,8256bbff-0aed-4766-af0c-a73740a88ba3,c5,c4,27,?,?,surb={'id': 'b761730e-ca50-4dec-8b81-2ac961591494', 'route': ['p1', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769392135.323358,RECEIVED,9d2ab94f-3bb5-4bc7-a020-6b14d8858b3a,6836f490-842f-4eae-ae4c-26bc39daa314,c1,c5,26,p2,?,surb={'id': '4c510dea-012d-4603-bb5e-455c61c557f9', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c1']}
1769392135.4848075,RECEIVED,4b4756df-d377-4460-9968-d6a311f15460,b9b8bf70-ae4f-498b-8cc4-19d9c3f2a5bf,c2,c5,27,p2,?,surb={'id': '6b941e6e-4cfa-44b8-9ecc-76defb555d43', 'route': ['p2', 'e8', 'i6', 'x4', 'p2', 'c2']}
1769392135.5757778,SENT,8b8d522b-ebf8-4198-8daf-d339937afe99,32c8bbf3-2c63-4e66-bbdd-2f4d79f83840,c5,c4,3365,?,p2,
1769392135.5758371,CREATED,8df73213-1687-4618-b6b2-08efef15d32d,09409e7e-667a-4bbd-9b08-1149748db142,c5,c4,27,?,?,surb={'id': 'f3876e1f-7f9a-42d8-87fc-16fb103b14a8', 'route': ['p1', 'e10', 'i1', 'x7', 'p2', 'c5']}
1769392135.6140609,SENT,c808db4f-79c7-4a9d-b177-32eb4a303349,8bf102fc-28d5-447a-ab75-2916dc4a2706,c5,c4,3379,?,p2,
1769392135.6141267,CREATED,b89c0fa9-6270-442b-bd93-91e7b056800c,d4a06e9f-ceef-43d9-86dd-abbcccfbec34,c5,c4,27,?,?,surb={'id': '93720185-0c9e-4cac-a4d2-ee0a6a804778', 'route': ['p1', 'e2', 'i8', 'x6', 'p2', 'c5']}
1769392135.6964648,SENT,61ca7cfb-8f9d-4784-a2d3-b67a7ed9826f,cd905248-8b9d-4e1e-a15a-d4388a49db9f,c5,c4,3383,?,p2,
1769392135.696523,CREATED,cb4e7e63-4bb7-4fb3-8b35-96cb09152ff3,1047a154-1b08-4f30-b269-56a55d4598ab,c5,c4,27,?,?,surb={'id': '42539279-0945-46aa-90e2-ca9bb5de6a35', 'route': ['p1', 'e11', 'i1', 'x1', 'p2', 'c5']}
1769392135.77559,RECEIVED,c29e950c-e604-4ded-a492-3b53bcb7df46,f8d10428-cf93-4aad-8876-e3b3e901f13a,c2,c5,27,p2,?,surb={'id': '19a9e778-e083-4967-95c4-eaeb8657faf2', 'route': ['p2', 'e4', 'i3', 'x3', 'p2', 'c2']}
1769392135.7828484,SENT,68ee250d-17bd-4acd-a0ff-4b13ed7a8ed4,ad6e233e-4147-4240-b48d-8ae29892d982,c5,c4,3384,?,p2,
1769392135.782981,CREATED,91524b8d-48de-48e7-86c0-e564ea26dc37,3f2f39ce-9496-41eb-b82f-1717afedad5a,c5,c4,27,?,?,surb={'id': '2f3f3c55-b565-42a9-9b6d-25591c291d40', 'route': ['p1', 'e5', 'i9', 'x6', 'p2', 'c5']}
1769392135.9206543,RECEIVED,cec7b948-ef3f-4341-90be-77697f4a5fd7,c5e61cd4-dac4-4390-8816-73c09fe390d1,c1,c5,26,p2,?,surb={'id': '5c8c509e-9862-4c0d-bc9d-d4e7dc3c452d', 'route': ['p2', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769392135.9330952,RECEIVED,ff7bdc00-f34b-4deb-93b6-baf2530fa045,e87f980a-789a-43de-8293-694b33d1db27,c2,c5,27,p2,?,surb={'id': 'b775d871-eab6-489c-8d21-f417fc759fc6', 'route': ['p2', 'e9', 'i8', 'x7', 'p2', 'c2']}
1769392136.042387,RECEIVED,9fce58ef-b581-49d5-8b82-575ef2d38bdd,bb739ee7-96bd-44f6-9025-bf58291b5062,c1,c5,27,p2,?,surb={'id': '5064d1aa-88a4-4c8f-a911-8a733eb1c926', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c1']}
1769392136.1091118,SENT,fae5d4b8-e277-4a6b-9991-021e6bb36b39,451d15d3-ad81-44b9-89ef-0226404a92ea,c5,c4,3366,?,p2,
1769392136.1092086,CREATED,2e6a162e-da25-4565-b013-f73ea498ca63,831fbef3-f7e7-4633-9f29-8068d58d95f0,c5,c4,27,?,?,surb={'id': 'fa51dc97-cfdf-49dd-9ef6-467d724797f4', 'route': ['p1', 'e2', 'i1', 'x12', 'p2', 'c5']}
1769392136.1533003,SENT,861e1ab9-d76a-4cf0-9e41-2acf38d10674,c1ede659-3a18-44f1-9b8d-2b5295bd661b,c5,c4,3375,?,p2,
1769392136.1534364,CREATED,b4599bef-52d8-46cd-abc7-0fa7349e5f89,12bcec66-7a67-4d01-9888-a5717c0eb276,c5,c4,27,?,?,surb={'id': '06307af2-b53e-4ca0-8af9-2ab8ba8945d2', 'route': ['p1', 'e8', 'i12', 'x5', 'p2', 'c5']}
1769392136.1756892,SENT,cde2a5fd-ee35-4f8d-89c8-9d7ee6f588e6,a55ac740-05cf-4399-9cd1-91afad74a7f1,c5,c4,3360,?,p2,
1769392136.1758199,CREATED,5ca861fe-655e-42f1-8759-c13653ae33f8,c564f841-9240-4848-b161-2cb01ef0e9b6,c5,c4,27,?,?,surb={'id': '11240b73-85a8-4930-a9e6-35703f2ba3b2', 'route': ['p1', 'e1', 'i6', 'x3', 'p2', 'c5']}
1769392136.176292,RECEIVED,dbbf575d-0e94-4188-8d99-ecff4da48bd7,b63e8d5d-5683-494c-9525-7a0109a06106,c2,c5,27,p2,?,surb={'id': '50f882ec-2e6a-4068-9d87-d54781bf1c6f', 'route': ['p2', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769392136.262727,SENT,41e7ba25-a753-4eef-a61e-8fce552423bd,f48b27cb-67bd-49cd-a9c9-e906f87fb2b4,c5,c4,3379,?,p2,
1769392136.2628598,CREATED,b6af3bd4-1f7b-4a4c-b69d-fbcf2cb58cd4,7b60e43a-89e3-4d24-b9fe-07a3c3b112bd,c5,c4,27,?,?,surb={'id': '2de4b4ba-1db7-4a41-b8c1-6cfe8535f4ce', 'route': ['p1', 'e2', 'i1', 'x2', 'p2', 'c5']}
1769392136.2933881,RECEIVED,8d82f378-7026-4a5f-8623-bd511e7d4ee0,2f5a3e80-d0b7-4b0f-a644-99217244cb8e,c2,c5,26,p2,?,surb={'id': '285f762f-b925-4360-ba6a-f0a2cf08f046', 'route': ['p2', 'e7', 'i3', 'x7', 'p2', 'c2']}
1769392136.372299,RECEIVED,d6971442-5cb2-4da8-adea-5df2bd49d4cd,a6e3eb8c-805a-4a1e-ab2c-9c95ec3e98b0,c1,c5,25,p2,?,surb={'id': '7c2cdfa2-a6f2-4f30-92db-9cff40f453bf', 'route': ['p2', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769392136.4190116,SENT,8aefded7-75cb-45ff-9eba-da7f260d69b6,db8b77f7-8413-47c9-ae5f-d57b275cd853,c5,c4,3359,?,p2,
1769392136.4191601,CREATED,f1c71476-6197-47ed-9eb7-6771de17e9a3,96a6a9f1-3e82-4c30-be5f-5bd316e0e66f,c5,c4,27,?,?,surb={'id': '2d6043c1-85af-4644-9aba-4b1712a7c720', 'route': ['p1', 'e3', 'i6', 'x12', 'p2', 'c5']}
1769392136.435127,SENT,bdc62d51-8da0-4918-8527-b4027c96d198,c467d730-1ebd-4394-b9cb-2f8fbd7ec812,c5,c4,3402,?,p2,
1769392136.4352565,CREATED,1293da2c-cff8-40ee-ac9e-d095f2e5e0b9,8cd4e4d3-17a1-4bec-8784-ea9fb6fabdc7,c5,c4,27,?,?,surb={'id': '4656ba15-4cba-4936-bbf3-948c072659b0', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c5']}
1769392136.438355,RECEIVED,a630aaac-0ca4-4d1d-bab1-c1eb39ee2f4f,94afdcf1-95ad-4054-b772-f76d7a9fbe1e,c1,c5,27,p2,?,surb={'id': '963b27d1-133b-4c0d-a3c1-2a040a5ad6e1', 'route': ['p2', 'e10', 'i9', 'x7', 'p1', 'c1']}
1769392136.5968125,RECEIVED,b74aca83-001c-425f-892f-d678bc0cc92c,5483b51b-fc76-42c7-b88e-df40fb59b8b4,c2,c5,27,p2,?,surb={'id': 'c4ba8e05-527a-47ed-adee-7c105345369c', 'route': ['p2', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769392136.6457295,RECEIVED,e2038df1-84f4-4114-ae49-2b92b3993374,65d8e185-903a-4058-96ac-9d50834dc66f,c2,c5,27,p2,?,surb={'id': '58a81b1a-a2fd-4bfc-9004-ec6294e1b1d7', 'route': ['p2', 'e7', 'i8', 'x11', 'p2', 'c2']}
1769392136.647889,SENT,278e1006-0b05-49a2-87fe-38287ebe8966,77da8409-06e6-425c-bfaf-c866b84c120c,c5,c4,3401,?,p2,
1769392136.647968,CREATED,9f376c1c-13c6-4217-908f-6d38941f2c31,b4c4e9c6-43f4-4a97-a621-90fb21d209e1,c5,c4,27,?,?,surb={'id': 'f9f4f3fb-8d9c-4794-be06-2ec5a1e7cef8', 'route': ['p1', 'e2', 'i7', 'x8', 'p2', 'c5']}
1769392136.707703,SENT,ddd9af52-0af8-440d-a002-938536d08744,159716ed-9342-4738-af27-0a2ab1a36841,c5,c4,3375,?,p2,
1769392136.7077713,CREATED,bfc9b593-c042-4370-a829-747ce7f5b1d3,15f9633d-165f-43db-8a26-7068e3a0dcc3,c5,c4,27,?,?,surb={'id': '13ba0b97-141f-4f40-99a7-0b4e3ca00f5e', 'route': ['p1', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769392136.7332957,RECEIVED,1476dc4c-30c5-4877-84ad-66271f4057b2,e8ede561-bd9f-4b3c-a555-d4921627e1a1,c1,c5,26,p2,?,surb={'id': '811f7b9f-3deb-4e4b-bd72-4b60937c360e', 'route': ['p2', 'e7', 'i12', 'x2', 'p1', 'c1']}
1769392136.7408328,RECEIVED,38b221ca-a2e5-47e0-8845-e908dcb305d7,c77a74f3-4dd3-4ed5-afd5-2ae2fdb72e46,c2,c5,27,p2,?,surb={'id': 'ee940be5-1694-42b9-b09a-1592457405ca', 'route': ['p2', 'e2', 'i4', 'x12', 'p2', 'c2']}
