timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391952.5821116,SENT,7f45edc9-7b52-4c80-9122-c3b9d3134803,77bf380c-da46-4b19-8fdd-de947c0448df,c1,DROP,2015,?,p1,
1769391952.5822566,CREATED,ff65168c-ad92-4459-90ed-0906a30a8d6c,1a79f612-9c6b-4480-8e0d-2d20b74dc816,c1,DROP,26,?,?,
1769391952.908414,SENT,94016538-84f7-4763-bd59-c092035f5806,970d9d33-1ebd-41cb-884d-129e8d9257a9,c1,c5,3388,?,p1,
1769391952.9093819,CREATED,3573a929-2119-4ada-88f7-98bad62c40d5,11b8f7fc-b8f7-40f1-9929-bf9852146085,c1,c5,27,?,?,surb={'id': '45abf199-af6c-4a80-b572-78ab9a1feb08', 'route': ['p2', 'e5', 'i6', 'x11', 'p1', 'c1']}
1769392001.55069,RECEIVED,83afa5f8-dd02-432a-8d36-cbdf18a54eda,e1080569-0acd-4a9c-9a6c-06fbe20092ed,c3,c1,27,p1,?,surb={'id': 'a1b3df25-83da-4c6d-af8a-2529a40cfb1c', 'route': ['p1', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769392001.5702465,RECEIVED,ec5a198c-d40f-4c49-9449-f0c55d1fc792,78b84f2c-07a4-40c2-8299-389d7c1c0ae2,c3,c1,25,p1,?,surb={'id': '70057223-df92-410b-a691-7c0b01f93abd', 'route': ['p1', 'e11', 'i1', 'x2', 'p3', 'c3']}
1769392001.5936158,SENT,f6d0b215-eb04-48c4-8003-6b5a88c6bf74,43ecd4a4-fa7b-4354-b9ae-4fdf34b1815f,c1,c5,3360,?,p1,
1769392001.5937436,CREATED,3e8301d3-ec07-41de-84db-5ec18a48dc7f,6df4d156-e0ab-4e77-a4c3-3fb0a1060213,c1,c5,26,?,?,surb={'id': 'fd0b6c30-5e84-472e-bea5-34c41f17f3ec', 'route': ['p2', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769392001.677327,RECEIVED,90a740fe-5da8-4f98-9129-fffbcff7a736,92a7dce4-1dbf-4fe6-8b07-eaf8fa07865a,c3,c1,26,p1,?,surb={'id': '1df383fc-70c3-4929-a376-47c8908af393', 'route': ['p1', 'e4', 'i3', 'x5', 'p3', 'c3']}
1769392001.6966019,RECEIVED,d36c40ae-6618-431f-a40c-2b784bdb8e06,5e34ceaf-8a4a-44f1-8974-59340be06655,c3,c1,26,p1,?,surb={'id': '2c0de706-3977-4178-a780-4604e77ed731', 'route': ['p1', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769392001.8305523,RECEIVED,6ac61604-2c5a-4f74-971c-454c0750ad17,597075df-11f1-40c7-9dc9-f3ea56856ac2,c3,c1,27,p1,?,surb={'id': 'c0f8dbbe-b554-4f81-914c-bb12f067b681', 'route': ['p1', 'e3', 'i9', 'x1', 'p3', 'c3']}
1769392001.84031,RECEIVED,54ecf1e6-d31f-426a-a5f0-6281e1e599ad,0b05834a-d620-4484-b26b-217fa097c178,c3,c1,26,p1,?,surb={'id': 'c7fbddd7-6803-407e-9619-50d85cbafc7a', 'route': ['p1', 'e5', 'i7', 'x2', 'p3', 'c3']}
1769392002.2518141,SENT,e26cd208-7f0e-4d15-80e0-a5d3f871f4f5,c7a97a29-80bb-4ebd-ba74-d409c780b2c8,c1,c5,3379,?,p1,
1769392002.2519166,CREATED,b80891dc-d644-4060-98ab-b90a7d03b920,17e7f35d-31c0-4acc-aaf4-7162ab07dcac,c1,c5,27,?,?,surb={'id': 'f76a2cbf-ccdb-4865-8f1e-7a8619a980b4', 'route': ['p2', 'e5', 'i6', 'x12', 'p1', 'c1']}
1769392002.3313074,RECEIVED,befa1464-5198-466f-a3cb-b9a4c74eaa2c,eb272d13-4379-4e97-8aea-60650e94ace5,c3,c1,27,p1,?,surb={'id': '21f6a189-c689-41bf-b70c-453190f56161', 'route': ['p1', 'e12', 'i6', 'x9', 'p3', 'c3']}
1769392002.649197,SENT,d6b8b289-c74c-475f-8ecd-849a0f657c70,cc36185c-eb5c-43fd-80f1-63ff599613eb,c1,c5,3376,?,p1,
1769392002.6493263,CREATED,f4b21777-4e9e-474b-8856-e8605de88d07,cdf35500-a4cd-4586-8421-02223fedb122,c1,c5,27,?,?,surb={'id': 'e29b69bf-127d-4865-aa1d-b3ce63bacfb4', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769392002.6514592,RECEIVED,de0b4616-cf6b-4050-be4b-c04aaf96c00b,7178dc3a-8b1c-4a9c-9d47-36ff75fbc7e4,c3,c1,27,p1,?,surb={'id': 'ec16e751-95ac-4596-83b7-29a7c7f631c3', 'route': ['p1', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769392002.773875,RECEIVED,bb3379f3-2b67-4a1f-94a8-27646247ff75,620e5af5-e215-4d5a-9ea3-d77e65aea19b,c3,c1,27,p1,?,surb={'id': '8f9278c4-25b9-40ec-aee3-7f43b7724ff8', 'route': ['p1', 'e6', 'i5', 'x11', 'p3', 'c3']}
1769392003.0167232,SENT,f3f6f66d-3673-404b-8b4c-39b6aacc9436,b6406682-a0f5-4026-be1d-99ea2cb9bdd5,c1,c5,3379,?,p1,
1769392003.0168695,CREATED,6a9288aa-fa78-4649-8a6c-a06c0e3ce944,009e893a-c997-49ef-9a81-c32a64f74f5a,c1,c5,27,?,?,surb={'id': '7d631274-0244-42dc-857f-b9bec2cc13bb', 'route': ['p2', 'e10', 'i3', 'x3', 'p1', 'c1']}
1769392003.2387204,SENT,c0f7681f-4714-43a7-a19b-70494b53073d,02ae3b9a-6986-477d-8324-b67136031c52,c1,c5,3385,?,p1,
1769392003.238886,CREATED,672cd7cb-1924-425a-906c-102fbdec959b,24fd7cb5-6448-49de-84af-43af7e2e41af,c1,c5,27,?,?,surb={'id': '5b843223-414e-4a3d-aefa-7f22015368c4', 'route': ['p2', 'e12', 'i4', 'x9', 'p1', 'c1']}
1769392003.476368,RECEIVED,1cf67c6b-dcba-457c-b354-4e5b788be1e5,0897426e-b53c-41ea-9962-4228c5cd3f09,c3,c1,27,p1,?,surb={'id': '0ee3679d-e13c-4aa3-990b-9e4b18979306', 'route': ['p1', 'e8', 'i9', 'x10', 'p3', 'c3']}
1769392003.576818,SENT,18cd5845-456d-4b30-8733-e232c291b768,5e07a88c-5f8d-4c12-9b11-a9dd4f2725e8,c1,c5,3379,?,p1,
1769392003.5769563,CREATED,6ad0ece4-45b5-43b1-9166-2a5278b0e966,6d241808-d67b-4500-951c-1bb3fe3a6e84,c1,c5,26,?,?,surb={'id': 'b32704c7-716b-4d0d-ad8c-453c15724e84', 'route': ['p2', 'e10', 'i8', 'x3', 'p1', 'c1']}
1769392003.6875517,SENT,dfb17c0b-ce8c-42be-b087-c32f53a87a7e,b6920f3a-42bb-4c59-8833-4d6072adbd35,c1,c5,3391,?,p1,
1769392003.6876967,CREATED,70e225bb-7a9d-41c1-8f24-ccd816ce73af,9c85cf0f-263f-4046-b029-06c7ebe0f842,c1,c5,27,?,?,surb={'id': 'd660f479-06fb-4b39-9527-401215abfa55', 'route': ['p2', 'e3', 'i4', 'x10', 'p1', 'c1']}
1769392004.0304384,RECEIVED,84e37ddb-fcc4-4027-804d-8d120d0bb5f0,ecdb4bcc-28f1-42ca-bb88-6b3ae40078f9,c3,c1,27,p1,?,surb={'id': '7d43773e-94ec-474f-b6a3-e52ae98ea56f', 'route': ['p1', 'e5', 'i5', 'x2', 'p3', 'c3']}
1769392004.4344842,SENT,450001d7-b4e8-49b9-9957-28351e0355e0,d6b1c094-865b-4e79-b274-7a7e9c448e39,c1,c5,3387,?,p1,
1769392004.4346344,CREATED,5f4ecdd0-aff5-4509-8a52-52938e4937c1,ce10483b-42fa-492f-806e-d3dfbe594f96,c1,c5,26,?,?,surb={'id': '4fba22fa-03db-450d-8e8c-3decd9e06894', 'route': ['p2', 'e2', 'i7', 'x2', 'p1', 'c1']}
1769392004.8017073,SENT,353113de-5a91-4a4d-8338-cd15225e6059,714ec0c3-298a-41b4-b744-8cf4ea0d44ea,c1,c5,3375,?,p1,
1769392004.8018565,CREATED,b682288a-974f-4ec9-957b-7aaf53bbb177,57faa9d1-9fed-43be-a632-72cf2be2bde2,c1,c5,26,?,?,surb={'id': '915285a8-c7c8-4efd-b118-e2fcc0c25b92', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c1']}
1769392005.0149965,RECEIVED,2268353c-b642-42d5-8658-fbd7df30defb,1a67f2f1-bcc6-42d0-9512-f4da894fa780,c3,c1,27,p1,?,surb={'id': '73835282-08f1-40a3-a1c2-1c0d9c7e055f', 'route': ['p1', 'e2', 'i12', 'x8', 'p3', 'c3']}
1769392005.099706,RECEIVED,65ceb8dc-3a9b-4678-8eea-be8918b284c4,be03ea6f-804c-43ed-9fe0-f9b8e1008ada,c3,c1,27,p1,?,surb={'id': '888f2419-4164-47c4-8c5a-0082bb9cb77c', 'route': ['p1', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769392005.5232618,SENT,929215ea-0be0-4f6f-8fd1-5ec82759e557,4b440190-60cd-4ba2-87e3-4eec0697d5e8,c1,c5,3376,?,p1,
1769392005.5233557,CREATED,ee72591e-9ae2-4aca-b6ef-dc78c2845efe,a04d9463-b1f8-45d6-afab-ed2ee37eefbf,c1,c5,26,?,?,surb={'id': '3f610182-a8e0-4f6f-870e-ed6dfbb613d9', 'route': ['p2', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769392005.6687047,RECEIVED,690ed375-c2e6-4aeb-ad29-28acc22fd8b4,5922d853-365b-4fea-83d7-76109f14e48e,c3,c1,27,p1,?,surb={'id': '45e85c1c-22b9-4021-90f9-cf384a997e96', 'route': ['p1', 'e9', 'i3', 'x6', 'p3', 'c3']}
1769392005.7775443,SENT,a8292c39-bb65-4da6-a62b-7b5e846b066e,b0dadd87-1332-4322-ba17-e5aefc9d1cbd,c1,c5,3400,?,p1,
1769392005.7776413,CREATED,9eb51e36-8e91-4491-9cb2-977b3a08d3fd,70e16ce2-522d-481c-b96e-b253750b77ae,c1,c5,27,?,?,surb={'id': '5fdac8e4-2c0e-4a18-832a-f1d9e813aeee', 'route': ['p2', 'e11', 'i3', 'x1', 'p1', 'c1']}
1769392005.8616786,SENT,5cd540a8-36b4-4d34-83e4-fde4aee877a4,b3c205ea-8734-4ffa-8cc3-1b638266c512,c1,c5,3388,?,p1,
1769392005.8618102,CREATED,150577f2-7a98-47f4-abe2-ccadae38030b,15a1b72e-0d5e-4754-a163-f9d1a6b2dc6a,c1,c5,27,?,?,surb={'id': '825dd2d3-ea35-4e22-82d2-bb57e325de52', 'route': ['p2', 'e4', 'i6', 'x10', 'p1', 'c1']}
1769392006.0075297,RECEIVED,bb30cb81-07e9-420f-b955-54382c84adb7,eee0da4e-bc33-4645-b1a1-a07ba096203b,c3,c1,27,p1,?,surb={'id': 'ef59d74c-87c5-4352-aaee-f8511ba5847c', 'route': ['p1', 'e1', 'i3', 'x7', 'p3', 'c3']}
1769392006.3449595,RECEIVED,55c2027c-1e50-4802-ae71-9bfca2b170f5,d9572ffe-4a96-45f0-aab5-16371e2870aa,c3,c1,26,p1,?,surb={'id': '5676b071-ab2a-4d06-9900-a36ca0dc1c39', 'route': ['p1', 'e6', 'i10', 'x12', 'p3', 'c3']}
1769392006.41654,SENT,a4e0444a-0088-4452-89cc-6af0992dc473,c8febbae-4dc4-415f-8bd3-ef97ce827262,c1,c5,3400,?,p1,
1769392006.4166553,CREATED,9bd3984a-ad5b-416e-9477-cc11c3dbc016,15b0fac4-6417-4d30-ac49-55783c3b4d4c,c1,c5,27,?,?,surb={'id': '15474309-eeaa-486f-9d98-84d38da9b716', 'route': ['p2', 'e8', 'i11', 'x3', 'p1', 'c1']}
1769392006.7674918,RECEIVED,f66f7326-4995-48c7-a327-09b72325289b,b879caa1-e4c4-4f6b-b581-10b2afd0e890,c3,c1,27,p1,?,surb={'id': 'b36c0d92-d9d2-4330-ae6f-6b13bd8912d9', 'route': ['p1', 'e6', 'i5', 'x10', 'p3', 'c3']}
1769392006.7783568,SENT,e52d44d5-2541-4e75-95ac-bef79fb42a0a,a09af8a3-aec6-4b11-b71a-cff167a09508,c1,c5,3374,?,p1,
1769392006.7784545,CREATED,6802dec9-72ae-453b-8a16-8aa7a3d63124,2ed14ff4-ac91-4262-9a13-986c239c3218,c1,c5,27,?,?,surb={'id': '7350a828-5759-414f-a390-1d249062dba3', 'route': ['p2', 'e8', 'i6', 'x1', 'p1', 'c1']}
1769392006.7869117,RECEIVED,a477590e-1b53-4d61-b18c-1dd1831b83ff,df5b3de8-2655-43be-b92b-19034de74d67,c3,c1,27,p1,?,surb={'id': 'cc27fe06-bb27-4e54-ad96-ca8b279bcfaa', 'route': ['p1', 'e5', 'i4', 'x9', 'p3', 'c3']}
1769392006.806425,RECEIVED,f776b649-4679-4edb-9407-8a872873e20a,60741d2d-8b84-44ef-8ca4-8d9fcbfb0ff2,c3,c1,27,p1,?,surb={'id': '5ae4bf59-b715-45fd-8658-621b71e77a64', 'route': ['p1', 'e7', 'i10', 'x2', 'p3', 'c3']}
1769392006.9015448,SENT,20b073c6-742d-4da2-89c6-4bd4a104591a,cbca489f-90c1-477f-99f3-4d57c955c7d1,c1,c5,3380,?,p1,
1769392006.9016895,CREATED,1ee8f9c1-cdc4-48f3-be6f-63ca8e3eca8a,7087a03d-5226-42ab-b83b-bca0683a7bd7,c1,c5,26,?,?,surb={'id': '39872790-516f-4187-87af-c4f74f47b08e', 'route': ['p2', 'e1', 'i10', 'x10', 'p1', 'c1']}
1769392006.957296,RECEIVED,14bb0cce-3d59-44d7-a7bc-a3e9345eeb6c,c7230312-3237-4e04-8327-3fdc2ae988b4,c3,c1,27,p1,?,surb={'id': '7fb030e0-7131-467f-8da4-a424380b3448', 'route': ['p1', 'e10', 'i7', 'x4', 'p3', 'c3']}
1769392007.1333776,SENT,c0286b75-9e61-442d-805f-289dc96c603d,1395d4f9-ab80-40bb-823d-38425b7bf042,c1,c5,3379,?,p1,
1769392007.1335244,CREATED,a342e18a-c0cc-4af7-b1a9-a79440d67fd9,af5eb96b-0cde-405c-ba63-d33b8cd50759,c1,c5,27,?,?,surb={'id': 'd32d8659-a910-421c-8fd0-191c3f35c34d', 'route': ['p2', 'e5', 'i4', 'x6', 'p1', 'c1']}
1769392007.1644213,RECEIVED,cca6247a-c448-4a44-aefc-29f1c08716e7,7d69e70c-182a-4729-8eb2-caa882b95b27,c3,c1,27,p1,?,surb={'id': '3b4ad2b8-420c-497a-bb25-239c1bd4e3f0', 'route': ['p1', 'e10', 'i6', 'x9', 'p3', 'c3']}
1769392007.244745,RECEIVED,582af111-c1c4-49bf-9135-72bee1ff9b85,6a6cb5a3-3bc6-4456-8b8b-3b7f4a77876b,c3,c1,27,p1,?,surb={'id': '8c5921c0-95a7-4fe9-a11c-7b27c3214f9e', 'route': ['p1', 'e7', 'i6', 'x9', 'p3', 'c3']}
1769392007.4029038,SENT,8b4a0055-35fd-4db0-8593-889778436181,5f7cee46-2bbf-47ea-9674-966217172a36,c1,c5,3391,?,p1,
1769392007.4030144,CREATED,bfa1a7d5-aca7-4293-a50a-7a71e3ccd6d5,810204e4-f92e-4cbf-9b79-e0f70b90ef15,c1,c5,26,?,?,surb={'id': 'a58746a4-53b5-45bc-918e-97cdf05c6faa', 'route': ['p2', 'e9', 'i11', 'x12', 'p1', 'c1']}
1769392007.6085706,RECEIVED,bbf6a283-7dd2-420e-ab71-3e3a05c7eafc,563c9834-305d-446b-a9b2-2df0e4d788f5,c3,c1,27,p1,?,surb={'id': 'd08145f3-baad-4652-8e73-242ac6c7d000', 'route': ['p1', 'e11', 'i7', 'x3', 'p3', 'c3']}
1769392007.6205463,SENT,f4d825cb-9c04-4b12-b9b6-c8407cf9c3e3,a5bccb05-0fae-4e3e-9d86-68f062b2fae8,c1,c5,3387,?,p1,
1769392007.6206882,CREATED,b76b7b33-1824-434f-a68a-0d5da6bb3865,ee27a663-6c7e-4853-a30c-335016cfd75d,c1,c5,27,?,?,surb={'id': '97c6c2d3-f83d-4eaa-bd0c-b2dcbfb23a61', 'route': ['p2', 'e10', 'i1', 'x11', 'p1', 'c1']}
1769392007.6259305,RECEIVED,0757ce23-f090-44f6-a2f6-dd41d4d6c168,d724203c-e4b4-46ef-a18b-6b8aa958c247,c3,c1,27,p1,?,surb={'id': '87ceda72-8aff-4d70-a680-8d42ba003034', 'route': ['p1', 'e9', 'i8', 'x11', 'p3', 'c3']}
1769392007.7417245,RECEIVED,060c9737-1d14-4bb1-ae03-34bcf938ceb0,d9b951ec-57c3-40b8-a0f3-7ddf44811e57,c3,c1,27,p1,?,surb={'id': 'd15bb52b-100f-4bcd-a746-5d8f0df7d3b1', 'route': ['p1', 'e1', 'i11', 'x2', 'p3', 'c3']}
1769392007.7528114,SENT,878f5968-87f3-443c-9bbb-1709c146a8a0,e4bf8873-507e-4044-8d36-f07fcbba59fb,c1,c5,3392,?,p1,
1769392007.7529037,CREATED,9f9a87fc-33db-4102-9df8-f43e64f28a74,766783f5-99dc-4223-8ee5-0a2ce8753c4a,c1,c5,27,?,?,surb={'id': '1c60b833-6f0a-4e21-8c7e-a4676ae23a3e', 'route': ['p2', 'e6', 'i11', 'x10', 'p1', 'c1']}
1769392007.830841,RECEIVED,4e80ca0c-4ecd-4355-b15a-8f9fa043bc57,9baf0cbb-edb6-4b23-8c7f-06b87aae7fe7,c3,c1,27,p1,?,surb={'id': '1e49f903-007b-4a80-a276-84a1eb8f8fc1', 'route': ['p1', 'e4', 'i6', 'x3', 'p3', 'c3']}
1769392007.93355,RECEIVED,2f7b77c4-0389-4169-8c9c-1ca0160ea52e,8136740c-c6b1-41e5-ae60-3a5d5377236f,c3,c1,25,p1,?,surb={'id': '71015b3c-0518-4cb8-a1c2-ca4df38bf242', 'route': ['p1', 'e1', 'i11', 'x12', 'p3', 'c3']}
1769392008.0191815,RECEIVED,4a5c829c-3f86-41c0-b536-96cb3036ffc6,505d0a27-68da-4691-969d-b9beaccd9609,c3,c1,27,p1,?,surb={'id': '2fb0522f-4b29-4018-8be3-30aa3deb7429', 'route': ['p1', 'e3', 'i11', 'x2', 'p3', 'c3']}
1769392008.2419581,SENT,3feceac4-8560-4385-8f82-76b6faa3e2c5,994d262d-a87b-44b2-a823-855325c7dd06,c1,c5,3377,?,p1,
1769392008.242131,CREATED,e1735bf4-91d3-47e8-abd2-8955cafdd6c7,c0665857-f4d1-4b0b-89aa-ff373892f060,c1,c5,27,?,?,surb={'id': '00906205-15c2-4c98-ab81-2f569808b223', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c1']}
1769392008.4333446,SENT,6b46a5ef-68ef-4966-b0ff-40dec71eb4db,e77e7046-1001-4e86-86e8-2a34a322fc34,c1,c5,3368,?,p1,
1769392008.4334986,CREATED,af8a130a-b9e1-46dc-8e99-676142af83d1,14a7ae5e-da70-452b-acce-3d7a7a665d64,c1,c5,26,?,?,surb={'id': '4e15c204-7dd6-4b85-81dd-ad9153afc18f', 'route': ['p2', 'e9', 'i1', 'x4', 'p1', 'c1']}
1769392008.6869097,SENT,7b4db4e9-2c2e-4986-b1b2-f9564db9dfda,f403f1dc-0003-44cd-94a0-15cb285a2c13,c1,c5,3374,?,p1,
1769392008.6870868,CREATED,2dc8ab9a-d17c-4764-a3f7-4dd0d2f6d293,582b657b-92fb-4c6b-b9b3-63ad7377a439,c1,c5,26,?,?,surb={'id': 'd7cc403b-8349-4db8-bdd8-8de279188af5', 'route': ['p2', 'e10', 'i10', 'x8', 'p1', 'c1']}
1769392008.7451859,RECEIVED,961432d3-2006-4b29-acf9-7226b5c08d17,f6203241-fa37-46ab-bbc8-0fcd5e61db78,c3,c1,27,p1,?,surb={'id': 'e43aeba5-acad-48d5-8668-3f67dad40f7e', 'route': ['p1', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769392008.7825742,SENT,8f6cf35b-28cd-4595-95f9-8b208b65a4bd,f809ddf8-0076-42c8-bd1b-374fed3c1ead,c1,c5,3373,?,p1,
1769392008.7850926,CREATED,d40f834f-f9b0-42f8-a4d5-9794c33a3a4b,a92b6bf8-7488-4b5f-b46b-967173342a97,c1,c5,27,?,?,surb={'id': '48034c39-c73c-4267-ae8d-1c13c7620e1a', 'route': ['p2', 'e7', 'i5', 'x7', 'p1', 'c1']}
1769392008.8150327,RECEIVED,c5f53617-e88b-484b-8045-c18128614419,f99d4886-2177-49b4-9523-fffd5d8afb45,c3,c1,27,p1,?,surb={'id': '8e05777b-f8c1-4fa4-b934-cd19fe190971', 'route': ['p1', 'e6', 'i10', 'x1', 'p3', 'c3']}
1769392009.0173626,SENT,34eabadf-8f5b-4df0-89db-925ef3114aa2,8351f0d4-7b19-44b7-9194-6f8e62afb805,c1,c5,3392,?,p1,
1769392009.0174983,CREATED,fce50535-1533-4d65-9306-e75b788cedaa,3cd09e10-d773-44de-839d-d45dff6c8182,c1,c5,27,?,?,surb={'id': '8e0c145b-17f4-45b3-b76f-e1c7df11fd0b', 'route': ['p2', 'e5', 'i10', 'x12', 'p1', 'c1']}
1769392009.1290998,RECEIVED,6ab91429-5f3e-47e2-bb91-40d54f54090e,8a7dd35f-94b8-4270-a6ea-37dfde200328,c3,c1,27,p1,?,surb={'id': 'd9509895-5f76-495b-ac37-978ff542020c', 'route': ['p1', 'e9', 'i4', 'x9', 'p3', 'c3']}
1769392009.4278395,RECEIVED,87acce18-b89b-4e9d-a070-262aa9d43664,934b814c-42ea-466d-8c6b-73a3875d34f9,c3,c1,27,p1,?,surb={'id': '293bc040-706d-4051-aeb3-9f880639e1c8', 'route': ['p1', 'e1', 'i2', 'x9', 'p3', 'c3']}
1769392009.4929664,SENT,f814f281-a8dc-43fc-a2db-ccb3b560686d,876737f0-f9d1-461c-ab68-13c343824f91,c1,c5,3360,?,p1,
1769392009.4931285,CREATED,0db556da-4026-4a08-892f-8f548a74ddfe,e5ad4f97-b97e-4066-b075-134f717b3715,c1,c5,27,?,?,surb={'id': 'f216f427-cc90-404b-a945-ca5f2591cc02', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c1']}
1769392009.5590127,RECEIVED,83d58d5d-fbec-4acf-911f-4bc3c247efed,f93b0ecb-d23b-467c-b935-1624af15fb50,c3,c1,26,p1,?,surb={'id': '0c1caa62-64cd-4c8a-82ce-281dda43b622', 'route': ['p1', 'e11', 'i5', 'x6', 'p3', 'c3']}
1769392009.6131277,RECEIVED,edbc1ac5-6a94-4eac-bc3b-e328a36cd9fb,360a067e-e409-462e-bcf3-f5b1c635f355,c3,c1,27,p1,?,surb={'id': 'b152443d-0d80-4060-afd5-2bf4068bf850', 'route': ['p1', 'e12', 'i6', 'x11', 'p3', 'c3']}
1769392009.7244723,RECEIVED,cfcac04e-7e75-403a-8a0f-98209aab36dd,72f3ff2c-3c5e-42d0-b177-1ea838337942,c3,c1,27,p1,?,surb={'id': '373069ef-0f67-4576-9d0b-1d72a92c86df', 'route': ['p1', 'e12', 'i1', 'x4', 'p3', 'c3']}
1769392009.9436705,SENT,56962a54-62e8-4307-b30c-87510adff50a,fe8fac27-88ae-4067-9c17-adedc783c0ce,c1,c5,3377,?,p1,
1769392009.9438221,CREATED,b9785630-c92b-41aa-b879-0e1d7e9b6264,7dc9c60e-3e88-458c-a22a-f262198e250a,c1,c5,26,?,?,surb={'id': 'a40d7d07-e420-4f2e-9024-10339b1cd5df', 'route': ['p2', 'e11', 'i1', 'x3', 'p1', 'c1']}
1769392010.1700377,SENT,ade11ce1-f687-4c17-b2f3-1c8fe04c4709,5f0074cc-ec43-4460-a461-4edf8ce2c897,c1,c5,3360,?,p1,
1769392010.170115,CREATED,c05b829f-0736-4ae9-aa61-88ee43e3ec08,05d245e6-c728-4ac5-82f5-7734d2ce0fbd,c1,c5,26,?,?,surb={'id': '26b654d5-247c-4b68-9a4d-6b6779e90bd0', 'route': ['p2', 'e8', 'i11', 'x11', 'p1', 'c1']}
1769392010.452933,RECEIVED,a59f3716-8482-4567-807b-f73363a4ff22,59feaec7-f20f-40a2-a682-39809c4a3069,c3,c1,27,p1,?,surb={'id': 'b243aaec-e86f-4bd5-9915-3f68dcdfbb1d', 'route': ['p1', 'e12', 'i1', 'x10', 'p3', 'c3']}
1769392010.7258947,SENT,ecf491e7-81b7-4071-a84a-636a67bfc34b,9c5576d1-798a-49ab-a3a6-7f41f9807340,c1,c5,3379,?,p1,
1769392010.7260356,CREATED,e8e3e930-a3d8-4216-ba64-99fde2afd04a,dce71c66-3950-42e2-8f4a-6dcee3ba1e87,c1,c5,27,?,?,surb={'id': '55fd595a-b93b-48dd-83f5-9e387c1f58c6', 'route': ['p2', 'e1', 'i3', 'x6', 'p1', 'c1']}
1769392010.7845092,SENT,b39d13ea-f8a9-4d7e-a796-ff93b5b7f4bc,8049656b-a95f-49ab-be0c-9966bda0e9bc,c1,c5,3387,?,p1,
1769392010.7847896,CREATED,d54dd11d-854d-4769-8aaa-9e607bba2492,26130377-ebc0-4591-bdcf-3803839577dd,c1,c5,27,?,?,surb={'id': '0cb43980-1edc-4c89-9f33-a42e4fa33754', 'route': ['p2', 'e10', 'i12', 'x3', 'p1', 'c1']}
1769392010.8390996,SENT,3d5529f3-4996-4346-975a-f6e86bb046c5,0ae92e8a-f020-4719-945b-bbb20d5138f8,c1,c5,3358,?,p1,
1769392010.839233,CREATED,ce26b513-2f02-4729-a69d-c96e99ff51c0,cd335d52-55f7-40ec-909e-929466cdc86c,c1,c5,26,?,?,surb={'id': '1976293c-61d6-4fce-92e1-f9ef2a984eac', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c1']}
1769392010.8699713,RECEIVED,d1d7e877-8464-4e59-8923-c02bc3c2e6e8,4572b284-3397-4aa0-810d-a2c87ddc2bd9,c3,c1,27,p1,?,surb={'id': '15cfe620-094a-4ded-9a15-dfcf4a487043', 'route': ['p1', 'e3', 'i3', 'x11', 'p3', 'c3']}
1769392010.9602134,SENT,d061366b-922f-42fe-85f2-b5cbfacad0d8,e05a66d5-ebe5-4299-97d6-eeaaf3960774,c1,c5,3359,?,p1,
1769392010.9603136,CREATED,02b81d4e-0287-4f68-ab5a-35befab68e43,2d341d76-3152-4f9d-9825-a4f651b5038d,c1,c5,26,?,?,surb={'id': '00e8cd1f-0269-4043-a2fa-55fddee9f984', 'route': ['p2', 'e10', 'i6', 'x1', 'p1', 'c1']}
1769392011.3662338,SENT,eb3134c8-5c15-464f-b7af-b9fbfdcbe4c9,1a2e4352-c583-42f9-9289-ac49cac8dc04,c1,c5,3393,?,p1,
1769392011.3669698,CREATED,c5dfd0fe-5d43-426c-9a52-9aadaecce6fa,075d165a-1249-4036-99f5-14fd3ca253b3,c1,c5,27,?,?,surb={'id': '9b854275-8caf-4219-84b9-7106d99b57e6', 'route': ['p2', 'e2', 'i3', 'x8', 'p1', 'c1']}
1769392011.4000921,SENT,d421beb8-3c9f-4902-bd60-ee9eb5c15b02,3b6f77e1-95a0-439e-ab48-7ca383f1856c,c1,c5,3386,?,p1,
1769392011.4002502,CREATED,337898d1-f697-4d1c-b894-05807f903ad5,6b6b1788-f07a-465a-a564-c28328ab43fc,c1,c5,27,?,?,surb={'id': '93113bb5-08cd-4a6b-bd54-c71fc2ce1e6f', 'route': ['p2', 'e12', 'i5', 'x11', 'p1', 'c1']}
1769392011.43855,SENT,b90bef94-5bce-4aad-8cba-b243d0317d0e,8f6ac782-446b-421b-8a70-22e38c1fd248,c1,c5,3399,?,p1,
