timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769762720.6069517,SENT,230a2096-0f0e-46fb-a863-02423f7c6b83,2b03ce95-a799-4a79-8e6f-944dc02536ec,c5,DROP,2018,?,p2,
1769762720.6071339,CREATED,b5e9b7a6-cf70-47a6-b54b-c652e3345627,b8a072bb-451e-4a5b-8860-feb88497804b,c5,DROP,27,?,?,
1769762720.7005687,SENT,60318cbe-bdff-4e37-bbde-6bebfb858383,b6181ef5-0d7a-435c-92c9-a760744881bb,c5,DROP,2035,?,p2,
1769762720.700703,CREATED,3617f27e-4ec4-4a5f-af47-b96cf8e30ade,f4f3a6e4-0edb-4de3-babc-89465d75aace,c5,DROP,26,?,?,
1769762720.8332617,SENT,4acbdff4-6204-48b6-993a-c2563a0c995a,1d358356-7bfd-43ee-9c02-c901ce37718f,c5,DROP,2032,?,p2,
1769762720.833382,CREATED,3fb25ad8-9569-4d64-900e-17e423ab9423,f91bfaec-701b-40d2-9afa-847750683996,c5,DROP,26,?,?,
1769762721.3796213,SENT,cb3189f6-c29b-492c-a3e8-b513b911cc46,d2478c3b-c271-451e-8514-95b75d11dca0,c5,c4,3372,?,p2,
1769762721.3797731,CREATED,bffb40ff-e95b-4d93-a10d-4e838c22b024,65052f82-0996-4169-852c-85737802735a,c5,c4,26,?,?,surb={'id': 'b6c5d059-7725-4f43-b7da-d29f6f96b2a8', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769762880.7742553,RECEIVED,87f8c4cc-5582-4335-849a-57aa4ad9558e,523aca2a-5f83-464e-a2ec-b40a5fe78337,c1,c5,26,p2,?,surb={'id': '96abfe0c-2574-4f9f-a850-735764143458', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769762880.8249102,SENT,c41c7b2a-f563-4556-84da-3ceea5f0e15d,03883340-ef2b-4caa-af76-e6ff46e18617,c5,c4,3380,?,p2,
1769762880.8250031,CREATED,77b416af-0830-40be-817f-0ef0645d72a5,3927ebf3-518f-46d3-9a32-d3baf5c097a7,c5,c4,27,?,?,surb={'id': 'ec89b44d-5387-45c9-9037-e3a97bf567ff', 'route': ['p1', 'e8', 'i6', 'x10', 'p2', 'c5']}
1769762880.894377,SENT,d18e7502-88dc-4643-8de7-2d294333b8c5,9f9620b9-e4bc-48ef-9c37-090c5a879c97,c5,c4,3375,?,p2,
1769762880.8944726,CREATED,257813ef-c281-4133-b891-f1a579767f95,fc5e11d1-010a-4ef6-add5-ba12ebcf3d6a,c5,c4,27,?,?,surb={'id': '7e6b308e-e799-4d2c-b6d7-3202227218f9', 'route': ['p1', 'e12', 'i2', 'x8', 'p2', 'c5']}
1769762881.1047454,RECEIVED,af0b0f39-121c-4886-9b60-a6e31103ce30,3b941dd7-de03-43fa-97cf-63e7409072c1,c4,c5,27,p2,?,surb={'id': '84501bd1-1190-4f58-86b8-fcdc8df92302', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769762881.2477827,RECEIVED,d7bc146c-0b2c-4489-8e24-dcb289891584,2183109a-9b3c-4065-8849-b83feb071bc9,c1,c5,27,p2,?,surb={'id': '5b2dfc9d-eeea-4e1d-ae80-fdf7a63beef3', 'route': ['p2', 'e10', 'i5', 'x9', 'p1', 'c1']}
1769762881.3149767,RECEIVED,6f544740-8028-471d-ac4c-c4d752170c86,dae96af8-4c66-48ad-88ef-d5ef4da61733,c1,c5,26,p2,?,surb={'id': '9d950944-a379-4b5e-a110-fe17bd38b7f7', 'route': ['p2', 'e10', 'i6', 'x6', 'p1', 'c1']}
1769762881.5482187,SENT,08143363-9b5b-4b3d-9fde-6f0806d6d0ef,bc3c263c-df8b-4a89-ba05-20271ac8d3c6,c5,c4,3375,?,p2,
1769762881.5483606,CREATED,7ea96bf3-7754-4e69-a6c8-6f04ee39bf43,fc5e11d1-010a-4ef6-add5-ba12ebcf3d6a,c5,c4,27,?,?,surb={'id': '7e6b308e-e799-4d2c-b6d7-3202227218f9', 'route': ['p1', 'e12', 'i2', 'x8', 'p2', 'c5']}
1769762881.6302536,RECEIVED,c4aa5c1f-867e-4393-b91b-1c3768cac46f,cea766be-6af9-4d97-96cb-18ccc2bf4b9f,c1,c5,27,p2,?,surb={'id': 'ee164602-5dea-44c9-8719-f36441de9c80', 'route': ['p2', 'e8', 'i6', 'x5', 'p1', 'c1']}
1769762881.860363,SENT,8df2c048-b75d-49dc-87bf-ac4d1c73a98a,90be8d71-ef86-4f84-8268-d41490463667,c5,c4,3395,?,p2,
1769762881.8604574,CREATED,9f2a4f7d-c029-4180-8c88-ccfba6436e49,4841a4f1-fe3f-4b78-a43e-26829727fa72,c5,c4,27,?,?,surb={'id': 'd6656870-e839-4c63-982f-8b7da5685901', 'route': ['p1', 'e12', 'i10', 'x10', 'p2', 'c5']}
1769762881.9507642,RECEIVED,8ef68021-4b66-48ff-96cf-ac76f7bb2096,523aca2a-5f83-464e-a2ec-b40a5fe78337,c1,c5,26,p2,?,surb={'id': '96abfe0c-2574-4f9f-a850-735764143458', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769762882.019515,RECEIVED,ca39c828-f25f-446b-bca0-09ce7c293f62,cea766be-6af9-4d97-96cb-18ccc2bf4b9f,c1,c5,27,p2,?,surb={'id': 'ee164602-5dea-44c9-8719-f36441de9c80', 'route': ['p2', 'e8', 'i6', 'x5', 'p1', 'c1']}
1769762882.2397373,RECEIVED,43c23ab0-35d6-40f0-b39c-6eb160e9380c,969592b0-0dfa-4684-8a41-e56e2d8d3084,c4,c5,27,p2,?,surb={'id': '626bd5e8-d61d-4af6-84d9-09df6ba5c557', 'route': ['p2', 'e8', 'i5', 'x5', 'p1', 'c4']}
1769762882.2698195,RECEIVED,3acf880b-b82b-422f-b56a-94028bc639d0,aea8e5c2-9a10-46f3-ad3b-faece546d2cc,c4,c5,27,p2,?,surb={'id': 'aeef3785-56eb-4ab0-b886-e43e92ff3651', 'route': ['p2', 'e9', 'i7', 'x10', 'p1', 'c4']}
1769762882.3153439,SENT,1ae91ea6-b5ac-442f-9c04-4c446eba2a33,ec51a8d5-07e0-4ab9-850f-0e336feb9fba,c5,c4,3392,?,p2,
1769762882.315439,CREATED,d5bee2d6-8cd3-46c2-b3d8-d5f2684f6a3d,4841a4f1-fe3f-4b78-a43e-26829727fa72,c5,c4,27,?,?,surb={'id': 'd6656870-e839-4c63-982f-8b7da5685901', 'route': ['p1', 'e12', 'i10', 'x10', 'p2', 'c5']}
1769762882.5457284,SENT,d631214d-8aba-4f32-b996-37720d30c975,dfccb99a-79a7-42b7-8a67-6ecd9533ed60,c5,c4,3379,?,p2,
1769762882.5461612,CREATED,2c0aa892-9753-4778-a969-fe07fbda426d,393c7e4b-3c36-49d0-9066-09fbdc00c667,c5,c4,27,?,?,surb={'id': '52ec2323-b442-4dcb-96ec-f3060296ffb4', 'route': ['p1', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769762882.5814824,RECEIVED,9c3b6f67-9be9-45ad-9da3-73a48d88709c,dae96af8-4c66-48ad-88ef-d5ef4da61733,c1,c5,26,p2,?,surb={'id': '9d950944-a379-4b5e-a110-fe17bd38b7f7', 'route': ['p2', 'e10', 'i6', 'x6', 'p1', 'c1']}
1769762882.6942182,RECEIVED,50ddedbe-1a3f-479b-b14c-a3e7794a1704,969592b0-0dfa-4684-8a41-e56e2d8d3084,c4,c5,27,p2,?,surb={'id': '626bd5e8-d61d-4af6-84d9-09df6ba5c557', 'route': ['p2', 'e8', 'i5', 'x5', 'p1', 'c4']}
1769762882.7026932,RECEIVED,1907a68a-927b-463e-b398-035489167698,5369b246-9347-493e-9cd6-3dd8c382ae83,c4,c5,27,p2,?,surb={'id': 'd30bf0f6-3532-497b-a8f6-bd808e157862', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769762882.8037632,RECEIVED,994b1da3-fe8e-4637-adf5-d9bf58903fd6,3e106dfa-21e0-4655-a5b7-2078ee4d2530,c1,c5,26,p2,?,surb={'id': 'c94ec249-860d-4737-a9f4-470d0fdd118f', 'route': ['p2', 'e11', 'i6', 'x1', 'p1', 'c1']}
1769762882.888903,RECEIVED,2e695dc0-ab81-47c3-bf28-631bcfc17cab,2183109a-9b3c-4065-8849-b83feb071bc9,c1,c5,27,p2,?,surb={'id': '5b2dfc9d-eeea-4e1d-ae80-fdf7a63beef3', 'route': ['p2', 'e10', 'i5', 'x9', 'p1', 'c1']}
1769762883.2026966,SENT,b28b6070-691d-4f13-b327-ca073a97269b,8e6bbcdb-0cef-44b7-9005-13091dcde0f5,c5,c4,3395,?,p2,
1769762883.2028344,CREATED,cfd632b4-6fad-474e-965b-705d0909f999,393c7e4b-3c36-49d0-9066-09fbdc00c667,c5,c4,27,?,?,surb={'id': '52ec2323-b442-4dcb-96ec-f3060296ffb4', 'route': ['p1', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769762883.2760744,SENT,0b53606f-86c7-44a4-9a20-daf6704de379,d9e340ca-1773-4672-981e-2597968db9b4,c5,c4,3377,?,p2,
1769762883.2762117,CREATED,5eb74cb0-a850-4201-bec7-119cb49249ef,2abd2c10-9e16-451e-86b6-b85676febf86,c5,c4,27,?,?,surb={'id': 'b204558c-789c-4676-ba57-87acb1cf8c46', 'route': ['p1', 'e1', 'i1', 'x4', 'p2', 'c5']}
1769762883.4094718,RECEIVED,315e0129-d043-4e44-a328-bee1bdcc71c4,c137ca7f-0af6-4778-984e-47ccbfbe2bc4,c4,c5,26,p2,?,surb={'id': 'f82f128e-5690-464a-b00f-dce6e781edad', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c4']}
1769762883.4522665,RECEIVED,8fd4849f-8caf-4ee4-86d2-40ed0ea5da60,3e106dfa-21e0-4655-a5b7-2078ee4d2530,c1,c5,26,p2,?,surb={'id': 'c94ec249-860d-4737-a9f4-470d0fdd118f', 'route': ['p2', 'e11', 'i6', 'x1', 'p1', 'c1']}
1769762883.6107562,RECEIVED,fbd39a5f-fbf5-4699-a94d-4387d3b89aab,b52e81de-2917-4d54-8832-76294610fc5a,c1,c5,27,p2,?,surb={'id': '2776a45c-5a44-4d1e-961c-8407a44e1391', 'route': ['p2', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769762883.8040233,SENT,27ba049c-e240-46e6-946a-21ae8ff18b62,7ffff59b-88e5-4b71-b86e-e39f9c0781ff,c5,c4,3382,?,p2,
1769762883.804149,CREATED,35fb198d-9224-48bc-a4f1-adf6497e7c0c,2abd2c10-9e16-451e-86b6-b85676febf86,c5,c4,27,?,?,surb={'id': 'b204558c-789c-4676-ba57-87acb1cf8c46', 'route': ['p1', 'e1', 'i1', 'x4', 'p2', 'c5']}
1769762884.0139916,SENT,934642f1-9bc7-4616-af67-65d96e556264,d575135f-8dba-4860-b952-e8db379c4fcf,c5,c4,3375,?,p2,
1769762884.0141096,CREATED,4ec7ad55-69b2-462e-a963-983e63dc6616,60fbe40c-d7d3-4ba9-806d-5793fbb38815,c5,c4,27,?,?,surb={'id': '013d517e-e9ef-4852-b711-c1b1cd39d3e5', 'route': ['p1', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769762884.1604524,SENT,02279e3a-8452-4479-a064-fb516f6381ac,313f008d-2dcd-4aed-894c-9cf39618f996,c5,c4,3383,?,p2,
1769762884.1605756,CREATED,2dcdbd4d-741c-4bc9-81ba-d4a5bb49ad6c,60fbe40c-d7d3-4ba9-806d-5793fbb38815,c5,c4,27,?,?,surb={'id': '013d517e-e9ef-4852-b711-c1b1cd39d3e5', 'route': ['p1', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769762884.2414827,SENT,3dff9775-7087-4577-ae0e-d5afc9a5d4d6,b465a9d2-3cab-49e4-82ec-3c4b44b98b0d,c5,c4,3360,?,p2,
1769762884.241602,CREATED,9925fbfe-3b48-4281-abfd-80b9253886fa,b366c578-e481-423e-b187-abab1b77bed7,c5,c4,27,?,?,surb={'id': '1e3dd662-0826-49dc-af20-bae57f0614ee', 'route': ['p1', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769762884.2765357,RECEIVED,41c99de1-74f3-4507-897c-d027bd455b1e,c137ca7f-0af6-4778-984e-47ccbfbe2bc4,c4,c5,26,p2,?,surb={'id': 'f82f128e-5690-464a-b00f-dce6e781edad', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c4']}
1769762884.9083652,RECEIVED,d73fb07b-4061-4787-b254-3117e7c58dae,ed60e639-bb52-40d0-9042-1c4d34dbbb7a,c1,c5,27,p2,?,surb={'id': 'c820b4a3-6d8f-4084-ba34-60a0a10e5c14', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c1']}
1769762885.0482237,RECEIVED,9e2be843-0080-4317-a03d-bf63a88c7164,4310fb7f-238b-468d-8e3a-8bee2bb8cf0c,c4,c5,27,p2,?,surb={'id': '2e6983e7-5678-4297-9b5c-17a7abb43498', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769762885.192143,RECEIVED,fb3f0827-d1b0-4f93-8218-e0a39f23fe07,c9f506c2-b05d-4f3d-8d87-eff8a6fe0e8e,c4,c5,26,p2,?,surb={'id': '5e9c8d71-dbaa-40f9-ae4b-362f9619875e', 'route': ['p2', 'e1', 'i8', 'x1', 'p1', 'c4']}
1769762885.6326828,RECEIVED,4a18009f-27f8-4c9f-831e-f6a3ed0e9f57,b52e81de-2917-4d54-8832-76294610fc5a,c1,c5,27,p2,?,surb={'id': '2776a45c-5a44-4d1e-961c-8407a44e1391', 'route': ['p2', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769762885.6504707,RECEIVED,1f895cbf-6cfb-40ce-a73e-bbbbc40b927e,3b941dd7-de03-43fa-97cf-63e7409072c1,c4,c5,27,p2,?,surb={'id': '84501bd1-1190-4f58-86b8-fcdc8df92302', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769762885.7682683,SENT,c6e0cac7-49c6-4f85-80ad-89ac34d6dd0e,6a7fd423-bf11-44d7-be6a-6ae522bea1e9,c5,c4,3385,?,p2,
1769762885.7692175,CREATED,68f45aed-1fe7-47d3-a088-a68c18fca2ad,b366c578-e481-423e-b187-abab1b77bed7,c5,c4,27,?,?,surb={'id': '1e3dd662-0826-49dc-af20-bae57f0614ee', 'route': ['p1', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769762886.0518935,RECEIVED,43aec12a-5dfd-40b1-9645-6a34552f907c,da4a0087-c83f-4e6c-84d8-9b84cbc7e798,c1,c5,27,p2,?,surb={'id': '3062dc3b-0c09-4776-ac19-3cb51db7d716', 'route': ['p2', 'e1', 'i9', 'x4', 'p1', 'c1']}
1769762886.0649931,RECEIVED,1369c867-d321-4449-8df8-4bddb160fa0c,77f7953d-9d06-42c9-87cf-28df0ffafb8a,c1,c5,27,p2,?,surb={'id': 'b8b3cb61-3bb8-4919-b19e-aabdc9c44824', 'route': ['p2', 'e9', 'i2', 'x3', 'p1', 'c1']}
1769762886.0839589,SENT,14e30f21-e9e7-430c-86ea-20736e71e39f,23f05be1-c79e-4308-89bf-ee60eed52314,c5,c4,3398,?,p2,
1769762886.0840302,CREATED,dc44f37d-e917-4ef2-afd7-700447f4788b,4e311e40-4e8c-46f4-875b-83785261a0bc,c5,c4,26,?,?,surb={'id': '8db1d9ce-6a00-43e6-a0de-ea9e2492de8b', 'route': ['p1', 'e11', 'i10', 'x10', 'p2', 'c5']}
1769762886.2151206,RECEIVED,07154cfc-1a25-48e0-9ef5-b1d789cc079d,ad5d650b-84bb-49f8-b487-679f20e82165,c4,c5,27,p2,?,surb={'id': 'dc806846-c885-49a4-bccc-82462afaf5ec', 'route': ['p2', 'e7', 'i9', 'x9', 'p1', 'c4']}
1769762886.2481275,RECEIVED,004af10e-3951-46b7-85f8-a9bc890f4ada,c9f506c2-b05d-4f3d-8d87-eff8a6fe0e8e,c4,c5,26,p2,?,surb={'id': '5e9c8d71-dbaa-40f9-ae4b-362f9619875e', 'route': ['p2', 'e1', 'i8', 'x1', 'p1', 'c4']}
1769762886.304333,SENT,bedc035f-9965-4cc5-8dd2-f4e32995ba05,372235dd-7373-4290-b646-aac0ae57608c,c5,c4,3390,?,p2,
1769762886.304493,CREATED,f1e961a8-342a-490e-9201-52936739a364,4e311e40-4e8c-46f4-875b-83785261a0bc,c5,c4,26,?,?,surb={'id': '8db1d9ce-6a00-43e6-a0de-ea9e2492de8b', 'route': ['p1', 'e11', 'i10', 'x10', 'p2', 'c5']}
1769762886.3731277,RECEIVED,b84a3168-b4fc-4017-8760-ff2521917f6b,bc0815dd-5e23-441f-a969-1f976816ab72,c1,c5,27,p2,?,surb={'id': '09797117-a944-4755-976a-fc9b6d2d3e48', 'route': ['p2', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769762886.3977692,SENT,d3b38427-98d5-419b-b2fa-73b14128c09e,840b1c02-e10b-457f-bb17-5420c3005ce2,c5,c4,3388,?,p2,
1769762886.39784,CREATED,f437101f-9209-42c1-99ad-4e10bd087226,0f2203fa-d259-4b67-8b35-eb01f98c2bd8,c5,c4,27,?,?,surb={'id': '65efd571-6eac-4654-8802-11d374cdc139', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769762886.4802237,RECEIVED,7850653c-62bc-4d9a-8af8-703f6166cb7c,77f7953d-9d06-42c9-87cf-28df0ffafb8a,c1,c5,27,p2,?,surb={'id': 'b8b3cb61-3bb8-4919-b19e-aabdc9c44824', 'route': ['p2', 'e9', 'i2', 'x3', 'p1', 'c1']}
1769762886.490129,RECEIVED,073c1dc6-25d1-4044-bd75-f2e7598490c1,4310fb7f-238b-468d-8e3a-8bee2bb8cf0c,c4,c5,27,p2,?,surb={'id': '2e6983e7-5678-4297-9b5c-17a7abb43498', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769762886.669544,RECEIVED,464655d4-2506-4963-bd29-8a9cea810fd2,ed60e639-bb52-40d0-9042-1c4d34dbbb7a,c1,c5,27,p2,?,surb={'id': 'c820b4a3-6d8f-4084-ba34-60a0a10e5c14', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c1']}
1769762886.8013644,RECEIVED,bc3775d8-768a-46a0-863a-c0a69bb8a0be,5369b246-9347-493e-9cd6-3dd8c382ae83,c4,c5,27,p2,?,surb={'id': 'd30bf0f6-3532-497b-a8f6-bd808e157862', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769762886.838077,RECEIVED,99e262a8-a97d-4315-8586-afb3911c09f7,da4a0087-c83f-4e6c-84d8-9b84cbc7e798,c1,c5,27,p2,?,surb={'id': '3062dc3b-0c09-4776-ac19-3cb51db7d716', 'route': ['p2', 'e1', 'i9', 'x4', 'p1', 'c1']}
1769762886.851386,SENT,c5e9bd15-49eb-490c-863c-effc450c1dcb,7f16a862-b03f-4731-a755-1b6c067288b9,c5,c4,3385,?,p2,
1769762886.8515007,CREATED,8ab7089d-b043-404a-a487-fff7237f5a44,0f2203fa-d259-4b67-8b35-eb01f98c2bd8,c5,c4,27,?,?,surb={'id': '65efd571-6eac-4654-8802-11d374cdc139', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769762886.9016285,RECEIVED,25c12b32-3de2-4c7c-8b5b-43dec186c8a9,c59e9418-1f9f-460b-a576-fddb9c5196df,c4,c5,27,p2,?,surb={'id': 'd3cd8987-680b-4e80-9775-3512d830c9ec', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c4']}
1769762887.1249065,RECEIVED,715f7dd1-c9bd-48f7-bd80-0d0841c0e717,aab91235-afcc-47b1-ace6-69668ff5e9af,c4,c5,27,p2,?,surb={'id': '00519fc5-7e68-4cb4-94d8-4614004c58a1', 'route': ['p2', 'e8', 'i4', 'x10', 'p1', 'c4']}
1769762887.136278,RECEIVED,e8c93232-186a-47df-a317-282af8546eee,bc0815dd-5e23-441f-a969-1f976816ab72,c1,c5,27,p2,?,surb={'id': '09797117-a944-4755-976a-fc9b6d2d3e48', 'route': ['p2', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769762887.278616,RECEIVED,7713beb8-e2b6-43eb-9e98-40ee4b1dfe6b,d8562e5e-479c-4f13-bc09-afa9ef0afb25,c4,c5,27,p2,?,surb={'id': '6ec18fdd-51e5-43ab-9e1e-e4b833d2a595', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769762887.3915973,RECEIVED,a056594b-2719-4dc9-a13e-3a8152200ba9,17e9d6c1-4ca8-4436-9f72-dd10f18d8cec,c1,c5,26,p2,?,surb={'id': '45bee1aa-4fba-4319-b478-8dac6867d114', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c1']}
1769762887.50744,RECEIVED,1b64f568-600a-40fc-b36e-969ab19808e4,e03848cb-514c-40c9-b4f5-64951a69939f,c4,c5,27,p2,?,surb={'id': '7940f133-c1a0-4e66-a3d8-7f4791231cd3', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769762887.619058,RECEIVED,a059466d-2ccf-4058-a310-35ac8ecedc06,027e29c4-2cfe-4b77-8431-6bcf31e4b979,c4,c5,27,p2,?,surb={'id': '5b2a30b6-2aaf-4342-bcc6-8d67b7f087f7', 'route': ['p2', 'e8', 'i11', 'x4', 'p1', 'c4']}
1769762887.6395228,RECEIVED,d307b6c6-d17f-4c7e-8ca7-95a84e6ee989,47b9891a-51ac-4af6-99bc-3879ef1d85e3,c1,c5,27,p2,?,surb={'id': '53973385-6c3d-4603-a320-64b9ac85775c', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769762887.7756512,SENT,a0c4ace5-8404-422a-8939-3cbd5306f509,a8bdb3b6-9fb3-44c4-bbf7-e383aed3ed6c,c5,c4,3380,?,p2,
1769762887.775791,CREATED,45f068bf-47a6-4942-bfb8-a0e2158490a1,61a40c4d-30df-47d7-826c-09f842d74472,c5,c4,26,?,?,surb={'id': '98bbe4a5-df84-4073-a1fd-4737e07acbf4', 'route': ['p1', 'e4', 'i7', 'x12', 'p2', 'c5']}
1769762887.8085437,RECEIVED,75cce4c1-dca5-4f45-a87f-7c556cf6264a,aab91235-afcc-47b1-ace6-69668ff5e9af,c4,c5,27,p2,?,surb={'id': '00519fc5-7e68-4cb4-94d8-4614004c58a1', 'route': ['p2', 'e8', 'i4', 'x10', 'p1', 'c4']}
1769762887.8897607,SENT,3e592744-4366-42b1-bd12-583d7ed3f640,e7cdf933-0879-40af-ba6c-88f4b6b6b3c2,c5,c4,3373,?,p2,
1769762887.8898919,CREATED,683ae268-2449-498f-8ec2-0c7b2c3dbdeb,61a40c4d-30df-47d7-826c-09f842d74472,c5,c4,26,?,?,surb={'id': '98bbe4a5-df84-4073-a1fd-4737e07acbf4', 'route': ['p1', 'e4', 'i7', 'x12', 'p2', 'c5']}
1769762887.9403977,RECEIVED,37efa701-0fac-4a9c-86d0-c47f9618cf72,39a74279-e36a-40dd-ac75-39d249c4a229,c4,c5,27,p2,?,surb={'id': '9bc04aef-520f-4e04-b4a1-2de6aec36478', 'route': ['p2', 'e1', 'i12', 'x12', 'p1', 'c4']}
1769762888.2394388,RECEIVED,fd917010-79db-4394-9140-28dcc98ff156,c59e9418-1f9f-460b-a576-fddb9c5196df,c4,c5,27,p2,?,surb={'id': 'd3cd8987-680b-4e80-9775-3512d830c9ec', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c4']}
1769762888.4273942,RECEIVED,0a48acc3-77c6-489c-9f51-f055daf05880,ad5d650b-84bb-49f8-b487-679f20e82165,c4,c5,27,p2,?,surb={'id': 'dc806846-c885-49a4-bccc-82462afaf5ec', 'route': ['p2', 'e7', 'i9', 'x9', 'p1', 'c4']}
1769762888.4942107,RECEIVED,ecbcbf62-71a8-4a83-a8bd-0c97235f837e,47b9891a-51ac-4af6-99bc-3879ef1d85e3,c1,c5,27,p2,?,surb={'id': '53973385-6c3d-4603-a320-64b9ac85775c', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c1']}
1769762888.520538,RECEIVED,ee513f31-96e1-4217-a120-e8c0a6d0ae6c,d12787a1-c763-4ba1-83ef-88bf640757fe,c1,c5,27,p2,?,surb={'id': 'd611e8ff-05de-4047-af1d-0fa733f1c90d', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c1']}
1769762888.660202,RECEIVED,54471e96-916f-4c3f-9814-468719a9e4e7,027e29c4-2cfe-4b77-8431-6bcf31e4b979,c4,c5,27,p2,?,surb={'id': '5b2a30b6-2aaf-4342-bcc6-8d67b7f087f7', 'route': ['p2', 'e8', 'i11', 'x4', 'p1', 'c4']}
1769762888.9547043,RECEIVED,8bd1b4b0-d5bd-45da-a2c4-876754b735bf,e03848cb-514c-40c9-b4f5-64951a69939f,c4,c5,27,p2,?,surb={'id': '7940f133-c1a0-4e66-a3d8-7f4791231cd3', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769762889.1572747,RECEIVED,24fdedfa-151c-4c6b-a54b-5be9d2a8f2f2,374fa19b-8e70-4a04-bbef-6a883b759c44,c4,c5,27,p2,?,surb={'id': '148aa517-ea04-4ea9-a832-854682139764', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769762889.22902,RECEIVED,706e269e-3ed3-402e-a52a-51f05273b800,17e9d6c1-4ca8-4436-9f72-dd10f18d8cec,c1,c5,26,p2,?,surb={'id': '45bee1aa-4fba-4319-b478-8dac6867d114', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c1']}
1769762889.2627742,RECEIVED,62067e75-e501-4f96-8c98-b12a4db8d7d0,d8562e5e-479c-4f13-bc09-afa9ef0afb25,c4,c5,27,p2,?,surb={'id': '6ec18fdd-51e5-43ab-9e1e-e4b833d2a595', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769762889.2695956,RECEIVED,17b6cdb4-c6fd-4069-bba1-bdeba894cd6a,ca5c2681-648d-417f-8247-d5862b75e403,c1,c5,27,p2,?,surb={'id': '1e13dea4-b7eb-4bc7-a505-4ba125fa342e', 'route': ['p2', 'e2', 'i10', 'x9', 'p1', 'c1']}
1769762889.3290288,RECEIVED,db986587-47d5-446d-bda1-b79980da0152,ca5c2681-648d-417f-8247-d5862b75e403,c1,c5,27,p2,?,surb={'id': '1e13dea4-b7eb-4bc7-a505-4ba125fa342e', 'route': ['p2', 'e2', 'i10', 'x9', 'p1', 'c1']}
1769762889.4318087,RECEIVED,249823bc-cdf6-4ed4-9141-5e4bda276fb5,374fa19b-8e70-4a04-bbef-6a883b759c44,c4,c5,27,p2,?,surb={'id': '148aa517-ea04-4ea9-a832-854682139764', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769762889.5304945,RECEIVED,555c4c59-bef8-4ec8-8c8e-ac60d9fb0ce7,784f98b4-ecf0-411a-955c-c704fc78b170,c4,c5,27,p2,?,surb={'id': 'fe7206e8-a2b9-4a86-98f1-c3aa1c58ef48', 'route': ['p2', 'e6', 'i8', 'x1', 'p1', 'c4']}
1769762889.66323,RECEIVED,5be0ebde-e31f-4483-af88-09656f6ee545,39a74279-e36a-40dd-ac75-39d249c4a229,c4,c5,27,p2,?,surb={'id': '9bc04aef-520f-4e04-b4a1-2de6aec36478', 'route': ['p2', 'e1', 'i12', 'x12', 'p1', 'c4']}
1769762889.7144651,RECEIVED,728c679b-a537-414c-b67d-497f14bb599d,c7b67369-3d30-4f7c-b943-1242cdbc9246,c1,c5,27,p2,?,surb={'id': '1af68ec6-407c-4f35-a4b9-3c29649daa93', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c1']}
