timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769762720.757515,SENT,5354edec-b19a-4818-9223-f892b4adcfcc,a0cfbc0f-a6f8-40d8-8d04-62351344ca5a,c2,c3,3396,?,p2,
1769762720.757692,CREATED,89ae282a-1e55-42fd-97b2-f012e24b60fa,d2463475-3b3c-414b-be15-e55d52e856c9,c2,c3,27,?,?,surb={'id': '496ddae0-ade0-425b-9ea3-b6edfa87f646', 'route': ['p3', 'e11', 'i3', 'x12', 'p2', 'c2']}
1769762726.8527324,SENT,fe3cde78-9b39-4067-b3c4-8352fc6d3bb0,ab432fd9-7075-44fa-ad1e-63429d8c91e3,c2,c3,3377,?,p2,
1769762726.8529532,CREATED,6b19cec6-155c-46df-ba21-1cc039db8a47,307d8ad6-b7c7-4efd-8f70-319b41219ecd,c2,c3,26,?,?,surb={'id': '727b3864-5a8a-4803-ae83-2799d650d388', 'route': ['p3', 'e12', 'i5', 'x9', 'p2', 'c2']}
1769762726.8652337,RECEIVED,b478d01c-cdf8-4d17-bcb0-48acec940edd,b795f517-7c72-4501-b671-b28a7ea1bbc3,c3,c2,27,p2,?,surb={'id': '03abeea8-2f73-4ffc-8a86-36289874c767', 'route': ['p2', 'e6', 'i10', 'x10', 'p3', 'c3']}
1769762726.877277,SENT,5ef8bfb9-dded-4357-bc1b-790737a11d60,9a542835-ab35-4d4d-911e-81b2447c49d8,c2,c3,3380,?,p2,
1769762726.8774285,CREATED,5941a6ec-3070-4def-b72b-460a3c32d10d,147a1a76-4aa2-4d8d-8cc9-39c6d4eae77c,c2,c3,27,?,?,surb={'id': 'd8262587-f142-4d91-9543-44069325203d', 'route': ['p3', 'e8', 'i2', 'x2', 'p2', 'c2']}
1769762726.9007185,SENT,5849e0e4-acb0-467f-a13a-ddb0521462be,431497ca-edf4-403d-a542-e5975dca98db,c2,c3,3379,?,p2,
1769762726.9008472,CREATED,e36d22fd-800b-46f2-8d07-ebbcebd5798d,147a1a76-4aa2-4d8d-8cc9-39c6d4eae77c,c2,c3,27,?,?,surb={'id': 'd8262587-f142-4d91-9543-44069325203d', 'route': ['p3', 'e8', 'i2', 'x2', 'p2', 'c2']}
1769762727.033942,SENT,33415860-4dd5-4a23-9deb-ac90517ad906,b472bb90-d9fa-4d95-ac99-9cf4f8ad01ed,c2,c3,3367,?,p2,
1769762727.0341535,CREATED,b401297b-5470-4720-8f09-5ce2d2dba7e6,510cef9e-dc92-4356-b1e6-b8acef3a11d8,c2,c3,27,?,?,surb={'id': 'a933412a-9927-47e0-a4d2-d898d3bcaeed', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769762727.2600772,RECEIVED,2746a01d-2f1d-4a7d-ba1d-173b8f09079b,45e5b04e-8012-4a17-99a9-b829bcee5cf9,c3,c2,27,p2,?,surb={'id': 'b1784cae-b5c6-4383-8612-0f809235daea', 'route': ['p2', 'e4', 'i6', 'x7', 'p3', 'c3']}
1769762727.4799898,RECEIVED,b4dbaeda-aee5-4332-a523-accb3eb0a1b0,b795f517-7c72-4501-b671-b28a7ea1bbc3,c3,c2,27,p2,?,surb={'id': '03abeea8-2f73-4ffc-8a86-36289874c767', 'route': ['p2', 'e6', 'i10', 'x10', 'p3', 'c3']}
1769762727.4827163,SENT,9022dd9e-204b-400f-bbb4-3983d91a6230,9d5a3300-b1a0-49be-8b20-4026282e4cfb,c2,c3,3364,?,p2,
1769762727.4828434,CREATED,9b01b2cc-dcf4-4d57-82ab-af23d776e5f9,510cef9e-dc92-4356-b1e6-b8acef3a11d8,c2,c3,27,?,?,surb={'id': 'a933412a-9927-47e0-a4d2-d898d3bcaeed', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769762727.5176554,RECEIVED,e9d24128-6347-473f-993e-4a9248c5ad76,7a17f5f8-5cfb-4136-aae3-cad2dde76d7d,c3,c2,27,p2,?,surb={'id': '707dedd3-c330-4290-80af-6bbea1f80642', 'route': ['p2', 'e11', 'i8', 'x12', 'p3', 'c3']}
1769762727.6140933,RECEIVED,3a047b98-c8eb-41b4-bd4f-8d6b8dc9a9d5,48ad5b3b-45df-4a26-9820-e5e5eb275c2b,c3,c2,27,p2,?,surb={'id': 'b841c603-2610-4082-b099-f65c315eb614', 'route': ['p2', 'e6', 'i7', 'x4', 'p3', 'c3']}
1769762727.8495426,RECEIVED,9dbdf744-bf45-4046-9f36-4e1cc4b6119f,48ad5b3b-45df-4a26-9820-e5e5eb275c2b,c3,c2,27,p2,?,surb={'id': 'b841c603-2610-4082-b099-f65c315eb614', 'route': ['p2', 'e6', 'i7', 'x4', 'p3', 'c3']}
1769762727.857941,SENT,90615629-b6d6-46ce-8c20-5583cc869743,fc5a0990-227e-4310-bbf9-1cac3700ee05,c2,c3,3387,?,p2,
1769762727.8581276,CREATED,7efaf9f5-d4ab-4bf8-8982-1cd415774651,6490d329-fe5d-4f64-8615-d506d680b207,c2,c3,26,?,?,surb={'id': '318cebfc-6406-4dd4-99c0-1fe2f67fba3d', 'route': ['p3', 'e6', 'i9', 'x4', 'p2', 'c2']}
1769762728.130026,SENT,75f77815-3148-4e1f-9c6b-b3b77f1042aa,aba4ab56-1566-46a9-a6d7-26cf651861cb,c2,c3,3360,?,p2,
1769762728.130189,CREATED,c921cea1-1432-4d58-81f1-77135dc8bd68,6490d329-fe5d-4f64-8615-d506d680b207,c2,c3,26,?,?,surb={'id': '318cebfc-6406-4dd4-99c0-1fe2f67fba3d', 'route': ['p3', 'e6', 'i9', 'x4', 'p2', 'c2']}
1769762728.2176914,SENT,8fa3c8a9-4cc6-4b4f-b959-6870d8aa9878,0e50a19c-2212-4434-a33b-ac4c56530d34,c2,c3,3386,?,p2,
1769762728.2178273,CREATED,5fcb4651-5046-422d-b3f4-0bd3c401048d,24a777ed-b75b-4490-b136-b1829d3ade53,c2,c3,27,?,?,surb={'id': '5df34d23-0e7c-4496-8d76-04222311d207', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769762728.3062584,SENT,3270f087-f7e9-477e-b82c-2b138e5e2a23,587d74c3-98e7-4934-9844-fae6649578fe,c2,c3,3396,?,p2,
1769762728.3063881,CREATED,6126ef0c-992a-4f5d-8f85-b48489367370,24a777ed-b75b-4490-b136-b1829d3ade53,c2,c3,27,?,?,surb={'id': '5df34d23-0e7c-4496-8d76-04222311d207', 'route': ['p3', 'e11', 'i11', 'x2', 'p2', 'c2']}
1769762728.457812,RECEIVED,6640ba67-c4ab-4f0d-b4be-7af4edeb5ec0,7a17f5f8-5cfb-4136-aae3-cad2dde76d7d,c3,c2,27,p2,?,surb={'id': '707dedd3-c330-4290-80af-6bbea1f80642', 'route': ['p2', 'e11', 'i8', 'x12', 'p3', 'c3']}
1769762729.1511986,SENT,40ac2064-b3f5-4ac6-be0c-cfd920cdc8b1,9a22a01c-f66f-4379-ae34-577fd758c833,c2,c3,3396,?,p2,
1769762729.1513536,CREATED,e7c74f55-b97c-434c-bedd-edf3ea745b6e,3ae718d1-0cd1-45ac-a37d-f1d76f8d5625,c2,c3,27,?,?,surb={'id': '651fc4ca-0539-4f02-8205-14a9621eb335', 'route': ['p3', 'e10', 'i9', 'x10', 'p2', 'c2']}
1769762729.4167643,RECEIVED,f4733729-d225-426c-92be-e798d81e4211,327596c2-7915-4296-bdec-9f9e823bcd1b,c3,c2,26,p2,?,surb={'id': 'cd2fe557-b811-48e6-9ddb-5ae12f4c64c4', 'route': ['p2', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769762729.4420013,RECEIVED,2df3083c-691a-4236-92cd-5e26e542b8f3,327596c2-7915-4296-bdec-9f9e823bcd1b,c3,c2,26,p2,?,surb={'id': 'cd2fe557-b811-48e6-9ddb-5ae12f4c64c4', 'route': ['p2', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769762729.4598193,SENT,d68e271c-aa0a-4ae0-a074-3d3bb313f2a1,bccdf040-7591-4618-a843-89f4754c5753,c2,c3,3399,?,p2,
1769762729.4599545,CREATED,7ecf26c0-cf86-4168-935b-a1b196722d3c,3ae718d1-0cd1-45ac-a37d-f1d76f8d5625,c2,c3,27,?,?,surb={'id': '651fc4ca-0539-4f02-8205-14a9621eb335', 'route': ['p3', 'e10', 'i9', 'x10', 'p2', 'c2']}
1769762729.6269855,RECEIVED,11035531-6c0f-401b-8e62-70bab209e9c2,c1055ed2-48f5-4c09-bd22-2a20e8671df9,c3,c2,27,p2,?,surb={'id': '9af10733-abb5-4533-947d-7ed64a7bb78f', 'route': ['p2', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769762729.6498845,RECEIVED,45d6aed0-c283-450a-907f-4375b3c77380,c1055ed2-48f5-4c09-bd22-2a20e8671df9,c3,c2,27,p2,?,surb={'id': '9af10733-abb5-4533-947d-7ed64a7bb78f', 'route': ['p2', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769762729.6735265,SENT,03b30ccb-8e65-4a99-a619-7bd9e7427236,99ec9c28-5396-427a-875b-24701c1a1d6d,c2,c3,3375,?,p2,
1769762729.6736448,CREATED,a74da4be-5556-4343-885d-01455140d2ad,7177a58a-d952-42b6-86cb-81c2ffd9a195,c2,c3,27,?,?,surb={'id': 'b30b8a9b-c2f9-478b-a3a9-d489bd590739', 'route': ['p3', 'e2', 'i1', 'x1', 'p2', 'c2']}
1769762729.7418494,RECEIVED,59c2c331-0fc9-4270-919c-56fc5f8360a8,4b7a9133-54bb-41ca-bd7d-51654dd92638,c3,c2,27,p2,?,surb={'id': '1d968048-fd15-4781-a474-d586f5724121', 'route': ['p2', 'e4', 'i11', 'x9', 'p3', 'c3']}
1769762729.980319,SENT,c8f5ceb9-b784-4ea0-b11f-66beaa256f56,c455ea67-ae0f-49cc-84a8-f88c597c63d3,c2,c3,3388,?,p2,
1769762729.9804485,CREATED,6529b6db-9dc7-4f89-afcb-edbdc421e22d,7177a58a-d952-42b6-86cb-81c2ffd9a195,c2,c3,27,?,?,surb={'id': 'b30b8a9b-c2f9-478b-a3a9-d489bd590739', 'route': ['p3', 'e2', 'i1', 'x1', 'p2', 'c2']}
1769762730.07365,RECEIVED,313c1f8e-26f8-4607-848d-31a956d1c62a,4b7a9133-54bb-41ca-bd7d-51654dd92638,c3,c2,27,p2,?,surb={'id': '1d968048-fd15-4781-a474-d586f5724121', 'route': ['p2', 'e4', 'i11', 'x9', 'p3', 'c3']}
1769762730.2373974,RECEIVED,45d5e51a-009c-4fdf-a2f4-1e2cd95f4beb,a14be582-a377-4513-aa9b-686dc9c070d8,c3,c2,26,p2,?,surb={'id': '2333bb71-77c5-440e-93c6-2aedd5a885da', 'route': ['p2', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769762730.375031,SENT,87237b2a-c7e9-4fe9-8780-ffe1cfd49f58,4cc006b0-d44a-4fe8-bc46-3e0e1542251d,c2,c3,3359,?,p2,
1769762730.3752,CREATED,94025388-9c4b-4a08-986f-8f63d95a0cd0,03d56932-db02-4eb6-b308-ab2d8b5411be,c2,c3,27,?,?,surb={'id': '224d2dec-5624-43f1-9550-71cf46d43eaf', 'route': ['p3', 'e10', 'i8', 'x8', 'p2', 'c2']}
1769762730.8976533,RECEIVED,45e02c2f-0b77-4410-8a08-c01bdcc3fae1,30a75ebc-35f6-43a9-bc22-2876e5e979ce,c3,c2,26,p2,?,surb={'id': 'f3d15aea-4a8d-4064-a769-9b677d8650c5', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769762731.1528523,SENT,8e1487d1-050b-419a-bd4f-7aaa3fdcd872,bdf194fc-1817-4fc6-98e9-086eef020dd5,c2,c3,3395,?,p2,
1769762731.1532307,CREATED,59e8af43-70e3-4dff-8284-079d96b2b37e,03d56932-db02-4eb6-b308-ab2d8b5411be,c2,c3,27,?,?,surb={'id': '224d2dec-5624-43f1-9550-71cf46d43eaf', 'route': ['p3', 'e10', 'i8', 'x8', 'p2', 'c2']}
1769762731.4713771,SENT,65f25182-1c24-4bab-b106-b45aaaa81477,713d2eb0-686c-4736-8762-db21c1e31329,c2,c3,3376,?,p2,
1769762731.471512,CREATED,b7dfc3fb-11ab-4535-a182-242d72554205,80b5c96d-29e4-4526-8b3d-699dcbee1cc3,c2,c3,27,?,?,surb={'id': '465df1f5-ce56-414d-9c70-f5e7b9da3aa0', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769762731.6685824,SENT,2006170c-8e91-4379-9d04-ee77f72eb8b1,98857083-8b22-400e-ad72-0e4f974f26ef,c2,c3,3397,?,p2,
1769762731.6687145,CREATED,c4d5d7e7-8da5-4571-8b4a-2678443b0b2b,80b5c96d-29e4-4526-8b3d-699dcbee1cc3,c2,c3,27,?,?,surb={'id': '465df1f5-ce56-414d-9c70-f5e7b9da3aa0', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769762732.2824574,SENT,c32fdf40-0161-4da9-9076-5d9a3d324943,40452f6e-9ca5-458c-9efd-91f32d5cb4d6,c2,c3,3364,?,p2,
1769762732.2825882,CREATED,de55b342-10d2-4956-93a1-3d9b2f1d8c29,0ebf1438-a078-4674-bbf7-f86c402b450f,c2,c3,27,?,?,surb={'id': '537947bf-d2e3-47d2-8181-0c2b21200614', 'route': ['p3', 'e6', 'i7', 'x10', 'p2', 'c2']}
1769762732.8823333,SENT,be3738f3-1406-4522-983e-bfa812fdb548,b79a61b6-6f6d-4aff-a5d2-d93fb839733d,c2,c3,3392,?,p2,
1769762732.8824637,CREATED,2bb25e5f-da89-4494-8716-dd00b6baeb3b,0ebf1438-a078-4674-bbf7-f86c402b450f,c2,c3,27,?,?,surb={'id': '537947bf-d2e3-47d2-8181-0c2b21200614', 'route': ['p3', 'e6', 'i7', 'x10', 'p2', 'c2']}
1769762732.9299252,RECEIVED,402161ff-249d-452e-ae38-d1c6e871d96e,30a75ebc-35f6-43a9-bc22-2876e5e979ce,c3,c2,26,p2,?,surb={'id': 'f3d15aea-4a8d-4064-a769-9b677d8650c5', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769762733.0522714,RECEIVED,c0becea8-6eeb-4403-bce6-6135f32ee961,2379de6f-05ba-4381-9b25-7047afaff2a5,c3,c2,27,p2,?,surb={'id': 'dc888223-a9f3-4b1d-967c-56fd4148a2ab', 'route': ['p2', 'e7', 'i2', 'x11', 'p3', 'c3']}
1769762733.4604475,RECEIVED,f22921ed-6fd5-4817-8940-4529d78913a9,8dc731e5-fb3d-4a54-949d-921c4025caca,c3,c2,27,p2,?,surb={'id': '39226c7a-a8de-4892-9641-6970e8dfb679', 'route': ['p2', 'e11', 'i11', 'x9', 'p3', 'c3']}
1769762733.4975827,SENT,91e783ed-2af2-48ed-9b0c-52c67437f5d8,a6ccd726-ff5f-4c16-9175-d57feadb8602,c2,c3,3376,?,p2,
1769762733.4977167,CREATED,a510921d-a487-47da-8956-cfc04b5bd462,ee4744ce-f608-47b4-8f39-9dd97e36774a,c2,c3,27,?,?,surb={'id': '561c7215-ccf1-4223-b7ff-b3cbcf6d81c5', 'route': ['p3', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769762733.5556908,SENT,18dc6c07-fd8a-4e4f-82ba-169a6f78df31,87d077eb-5e7a-4eb6-99b9-3ed5f4e87861,c2,c3,3383,?,p2,
1769762733.5558228,CREATED,68f9ded1-0f39-4269-b67b-d87488f9c0c5,ee4744ce-f608-47b4-8f39-9dd97e36774a,c2,c3,27,?,?,surb={'id': '561c7215-ccf1-4223-b7ff-b3cbcf6d81c5', 'route': ['p3', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769762733.6849449,RECEIVED,55569ab4-fac5-416c-b618-47f9f08dfa65,a14be582-a377-4513-aa9b-686dc9c070d8,c3,c2,26,p2,?,surb={'id': '2333bb71-77c5-440e-93c6-2aedd5a885da', 'route': ['p2', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769762733.7289238,SENT,48449ce5-0eef-4eeb-86b9-5ef6b065f8be,1fc46ffc-348b-4249-9270-14efcff48f98,c2,c3,3362,?,p2,
1769762733.729078,CREATED,9bc95833-4095-48c5-8b24-ce737d638b85,8aa6c822-57d5-487a-b282-6dd7c63d0ef6,c2,c3,26,?,?,surb={'id': '5616f880-f79e-4430-bb7e-9c0e71c0e794', 'route': ['p3', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769762733.9109402,RECEIVED,5ccf3d96-9512-4d1d-94c2-f8a79d981b81,2379de6f-05ba-4381-9b25-7047afaff2a5,c3,c2,27,p2,?,surb={'id': 'dc888223-a9f3-4b1d-967c-56fd4148a2ab', 'route': ['p2', 'e7', 'i2', 'x11', 'p3', 'c3']}
1769762733.927689,RECEIVED,743fb2e7-59fe-4fb0-b5a3-f721e4e77479,8dc731e5-fb3d-4a54-949d-921c4025caca,c3,c2,27,p2,?,surb={'id': '39226c7a-a8de-4892-9641-6970e8dfb679', 'route': ['p2', 'e11', 'i11', 'x9', 'p3', 'c3']}
