timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769762720.4296117,SENT,c15a4702-a02e-4c5d-ae7d-d09514515001,0485589f-e659-4b63-a278-18fa85fb127b,c4,DROP,2015,?,p1,
1769762720.4297557,CREATED,c9c29392-4830-457b-adcd-993e9fef519a,39eee6c5-cbae-42f5-a591-ae8c0a13bc66,c4,DROP,27,?,?,
1769762720.8689413,SENT,9461ffc5-dde1-46f4-ae02-802f499e61b8,aee9842d-cd38-438a-a92e-a8503b9d512c,c4,c5,3387,?,p1,
1769762720.8691185,CREATED,d817e99b-8e8e-49a1-8af2-57897387af8c,278dff3c-c10e-40a7-801b-313613585d75,c4,c5,27,?,?,surb={'id': '650d8db6-a523-4080-be1e-a87c41b3f0a9', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769762863.717318,SENT,4823e5c7-993d-4068-8f89-4d56b07baf68,ba969d68-b02f-4833-8415-c80e88af6002,c4,c5,3359,?,p1,
1769762863.7174704,CREATED,fb5dbed3-ba20-4aab-9825-4fbf299515fa,72a9434b-9010-4c0c-bd68-eb0aeea073e0,c4,c5,27,?,?,surb={'id': '0a7c5f6a-47bd-4c8e-9efb-5dde3ebdb8ef', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769762864.0063717,SENT,b8ce664d-5416-41f3-91a4-cf3abdbbe5b9,95db9e14-1257-4f60-9571-59357aa26f35,c4,c5,3358,?,p1,
1769762864.0064938,CREATED,bc467842-6c08-4dc9-8037-fd982d188acf,72a9434b-9010-4c0c-bd68-eb0aeea073e0,c4,c5,27,?,?,surb={'id': '0a7c5f6a-47bd-4c8e-9efb-5dde3ebdb8ef', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769762864.2150702,SENT,e3f5903d-27c6-436d-854c-c4b3afcd595f,992e59fe-1b7a-4b7a-bb2d-ffa46585b9b0,c4,c5,3363,?,p1,
1769762864.2151656,CREATED,c9783d08-08e2-47d7-96d1-514e8c6b1225,d6ff2937-fbf7-4fee-becd-378f06f93f34,c4,c5,27,?,?,surb={'id': 'b4693eb8-a318-4612-8b2a-8c5944767b50', 'route': ['p2', 'e7', 'i12', 'x3', 'p1', 'c4']}
1769762864.3115325,RECEIVED,55d1f075-2217-4d2b-8cec-d46849ed3987,1e801765-baf1-41ef-9d5e-1297d239c3b9,c5,c4,26,p1,?,surb={'id': '37a864b3-622f-430a-8dff-0ffda7fb6340', 'route': ['p1', 'e12', 'i6', 'x9', 'p2', 'c5']}
1769762864.405021,RECEIVED,b2018fd6-69df-4546-9f80-8b2090e5ad16,1e801765-baf1-41ef-9d5e-1297d239c3b9,c5,c4,26,p1,?,surb={'id': '37a864b3-622f-430a-8dff-0ffda7fb6340', 'route': ['p1', 'e12', 'i6', 'x9', 'p2', 'c5']}
1769762864.4325588,RECEIVED,c13a8c37-c69a-4dfb-a5e7-4a71c187a30b,9a7710c1-4512-4f36-9e71-92d46fdd23a2,c5,c4,27,p1,?,surb={'id': '7cf2c307-75b1-4a29-8e65-afb6571b354b', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c5']}
1769762864.7023659,SENT,1739296c-a36e-4640-84c7-87804ed5af6f,071655b2-141f-4a1d-96a2-119eb47f0eea,c4,c5,3360,?,p1,
1769762864.7026067,CREATED,bbf1362f-ab85-48f5-a348-f9bc5414cab9,d6ff2937-fbf7-4fee-becd-378f06f93f34,c4,c5,27,?,?,surb={'id': 'b4693eb8-a318-4612-8b2a-8c5944767b50', 'route': ['p2', 'e7', 'i12', 'x3', 'p1', 'c4']}
1769762864.8027418,RECEIVED,6de16a0f-e342-42d5-8af8-2e13b4b939f3,1606ff99-99fb-4c6c-835a-886fa7970ee9,c5,c4,27,p1,?,surb={'id': 'd002ba4e-f786-4881-904e-10f56a790691', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c5']}
1769762864.9847224,SENT,c7ce0a1b-a505-4e66-9c04-78d8239041bd,f2fcdb4a-e88d-4458-9d3a-6071d7a7e0a5,c4,c5,3376,?,p1,
1769762864.984854,CREATED,d92ed8ab-7d9b-4d4c-9fbf-ecd798e2eb04,cd2fddfd-b6ad-4ac5-800d-2f0fe02e7748,c4,c5,27,?,?,surb={'id': 'd6ff329d-8872-40e3-bc69-31e9ee05548d', 'route': ['p2', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769762865.151421,SENT,694d8d66-e85f-4aae-b197-6423e9946dd9,9158f712-2066-4b3b-b914-6c9121d70f28,c4,c5,3399,?,p1,
1769762865.1515589,CREATED,181d14eb-c7e3-4467-9edb-31a643b76116,cd2fddfd-b6ad-4ac5-800d-2f0fe02e7748,c4,c5,27,?,?,surb={'id': 'd6ff329d-8872-40e3-bc69-31e9ee05548d', 'route': ['p2', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769762865.8331492,RECEIVED,3356d0c6-4f7e-4972-b0c6-e330ab295a06,1606ff99-99fb-4c6c-835a-886fa7970ee9,c5,c4,27,p1,?,surb={'id': 'd002ba4e-f786-4881-904e-10f56a790691', 'route': ['p1', 'e9', 'i2', 'x1', 'p2', 'c5']}
1769762865.8731837,SENT,5e01ca88-e7dd-4ea1-aa7a-7dba0f0f4207,ebdb9192-bedc-45d3-9854-3a98d1d22f3c,c4,c5,3387,?,p1,
1769762865.8733451,CREATED,07a01ac0-f16c-4551-bca0-695fa8a3e0a5,2f76cb68-7b7b-4ea6-9dc7-029c7b807c6c,c4,c5,27,?,?,surb={'id': '25f1ff35-2ac9-4b09-ba66-d60c1b58edcf', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c4']}
1769762866.0488327,RECEIVED,1bf9b9fa-9fbc-4bf0-b227-4ebdc75f9f0e,af8daff9-3e9d-461b-bc32-6e99bb6f41ed,c5,c4,27,p1,?,surb={'id': 'f965cc87-6789-48ba-9226-5017e2d1b8a0', 'route': ['p1', 'e12', 'i7', 'x4', 'p2', 'c5']}
1769762866.198622,RECEIVED,42a3283d-a4fe-4a45-bd07-fa7d7a447a1f,7e8f47e5-8ebd-41a6-a173-d9d39b82f3c3,c5,c4,27,p1,?,surb={'id': 'c4ba9ebd-8bac-4c0c-9aa8-b8494f2f045b', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769762866.3119235,RECEIVED,5b3ed0fc-4ea2-436f-8206-af0fb38ef0c1,7e8f47e5-8ebd-41a6-a173-d9d39b82f3c3,c5,c4,27,p1,?,surb={'id': 'c4ba9ebd-8bac-4c0c-9aa8-b8494f2f045b', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769762866.4374895,RECEIVED,01c541d1-d7b5-40a5-952b-d15d1e092a5c,41425097-e8bd-4bb2-ae97-39fa5ea490de,c5,c4,27,p1,?,surb={'id': '94eb0cd1-4e8f-4acb-9940-36484a0238c5', 'route': ['p1', 'e5', 'i3', 'x5', 'p2', 'c5']}
1769762866.5655117,SENT,a21a6aae-ce2c-4d13-82a8-9f9fa77577a6,1de8f494-bf5c-4d93-8ea8-d9136bb56da7,c4,c5,3383,?,p1,
1769762866.5656834,CREATED,32480279-601d-4f00-a219-b6352006c0f8,2f76cb68-7b7b-4ea6-9dc7-029c7b807c6c,c4,c5,27,?,?,surb={'id': '25f1ff35-2ac9-4b09-ba66-d60c1b58edcf', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c4']}
1769762866.7518814,SENT,1b69bf7c-a537-4a74-b462-81e9bfb6b2af,44df5f90-6df9-4abb-82c3-976092d80e45,c4,c5,3364,?,p1,
1769762866.752032,CREATED,ee0a3419-60c5-4ec0-96ce-f3c6c9af7f16,6865f5d1-3ec0-4399-bf70-e7e68701dfde,c4,c5,27,?,?,surb={'id': '33313dc4-a2e6-49c7-a676-2690b9152b9d', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769762866.8749433,RECEIVED,6616ac57-45fd-45ef-ad77-b8d9818dc2ad,af8daff9-3e9d-461b-bc32-6e99bb6f41ed,c5,c4,27,p1,?,surb={'id': 'f965cc87-6789-48ba-9226-5017e2d1b8a0', 'route': ['p1', 'e12', 'i7', 'x4', 'p2', 'c5']}
1769762867.137881,SENT,389428a2-8e21-4f5a-812a-404818809eb2,8de8f8cb-90d6-419c-8050-b161c1956a31,c4,c5,3391,?,p1,
1769762867.1380343,CREATED,4310502b-b1ed-4a97-afaa-679c0274930d,6865f5d1-3ec0-4399-bf70-e7e68701dfde,c4,c5,27,?,?,surb={'id': '33313dc4-a2e6-49c7-a676-2690b9152b9d', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769762867.1828394,RECEIVED,a12bc86d-ee05-4eb4-b093-322bb90e9818,c0018535-7c80-434f-a706-ade5dd1cb608,c5,c4,27,p1,?,surb={'id': 'c7b59d9d-1128-4841-85b2-29c48a73d037', 'route': ['p1', 'e2', 'i6', 'x10', 'p2', 'c5']}
1769762867.943942,RECEIVED,1ed27a81-d8b8-45b9-8dfe-982091486338,aa4b7b61-b5b8-4a2c-81f7-d477a1e940ef,c5,c4,27,p1,?,surb={'id': '1915fedf-8d59-44d0-8ad0-3d29e9555c91', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c5']}
1769762868.0496576,RECEIVED,eafb1a8f-785d-49df-862b-8f46da46bda0,c0018535-7c80-434f-a706-ade5dd1cb608,c5,c4,27,p1,?,surb={'id': 'c7b59d9d-1128-4841-85b2-29c48a73d037', 'route': ['p1', 'e2', 'i6', 'x10', 'p2', 'c5']}
1769762868.4444237,RECEIVED,53d3484f-439d-4033-b98e-a9a074609593,74c3407a-e28b-44b7-83c1-b8238a46a50c,c5,c4,26,p1,?,surb={'id': 'b55be88c-2b6d-4ac0-92a1-c209c08afe66', 'route': ['p1', 'e1', 'i9', 'x11', 'p2', 'c5']}
1769762868.7322674,RECEIVED,2db9ba3f-9077-4b5d-8f5b-e95362c7712a,a33adc9d-b803-4915-8e6f-86fa4c9e6768,c5,c4,26,p1,?,surb={'id': 'ccc389cd-f9d6-46a3-8410-bca1b2c157c4', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c5']}
1769762868.7551718,RECEIVED,70adba2c-fdac-4bec-8457-78c0c3b991b5,aa4b7b61-b5b8-4a2c-81f7-d477a1e940ef,c5,c4,27,p1,?,surb={'id': '1915fedf-8d59-44d0-8ad0-3d29e9555c91', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c5']}
1769762869.2818716,RECEIVED,47c4acfc-1404-49a1-abf9-afbc8d23738e,57116ecf-db5f-4d73-81b6-1bd506617bcd,c5,c4,27,p1,?,surb={'id': '3f1e4edf-84b0-43ea-8332-9706fdcf0fd1', 'route': ['p1', 'e6', 'i5', 'x10', 'p2', 'c5']}
1769762869.6802683,RECEIVED,334a6959-c904-4bb2-bdfa-cf364bdcdc0a,218f2231-96c2-4968-8181-66c871690399,c5,c4,27,p1,?,surb={'id': '337c842d-af31-4abf-98ef-41050e6ce3e8', 'route': ['p1', 'e6', 'i7', 'x2', 'p2', 'c5']}
1769762869.7784128,RECEIVED,4e4f35ad-c363-41d6-b9ad-05b8f7dec678,a33adc9d-b803-4915-8e6f-86fa4c9e6768,c5,c4,26,p1,?,surb={'id': 'ccc389cd-f9d6-46a3-8410-bca1b2c157c4', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c5']}
1769762869.7845354,RECEIVED,0d3d32a3-82be-4734-8b5f-46caf9485ffa,218f2231-96c2-4968-8181-66c871690399,c5,c4,27,p1,?,surb={'id': '337c842d-af31-4abf-98ef-41050e6ce3e8', 'route': ['p1', 'e6', 'i7', 'x2', 'p2', 'c5']}
1769762869.9487054,SENT,7b67e725-e516-4f49-80d5-cbc5866e6947,ce5c97cd-50b7-4c23-84db-085af68a63ad,c4,c5,3356,?,p1,
1769762869.9487936,CREATED,9b3e478e-e829-4a0c-baf4-be662b9e4cf2,aa587401-6305-4dca-9f02-062f3701c6e4,c4,c5,25,?,?,surb={'id': '0df2d737-0ee0-48da-a25b-14fb4417a163', 'route': ['p2', 'e8', 'i2', 'x1', 'p1', 'c4']}
1769762870.7101414,SENT,ad45df7e-59ae-4dc5-a515-a3f69acd9bcb,d9ad7b1b-1ecc-49b0-91c2-152dd5cdfbf8,c4,c5,3380,?,p1,
1769762870.7102168,CREATED,803388dd-b815-403b-ab26-d3ca45843756,aa587401-6305-4dca-9f02-062f3701c6e4,c4,c5,25,?,?,surb={'id': '0df2d737-0ee0-48da-a25b-14fb4417a163', 'route': ['p2', 'e8', 'i2', 'x1', 'p1', 'c4']}
1769762870.8245869,RECEIVED,06272a05-bd0d-4d64-8e44-11dcae618e6f,a01a4efb-d534-4dc1-a040-d2bb32e84ea9,c5,c4,27,p1,?,surb={'id': 'ca7d6170-ce22-47e3-8321-0891b8c64149', 'route': ['p1', 'e5', 'i6', 'x3', 'p2', 'c5']}
1769762870.856825,RECEIVED,67367494-687c-4ff2-9180-c5c3d5e9680b,a01a4efb-d534-4dc1-a040-d2bb32e84ea9,c5,c4,27,p1,?,surb={'id': 'ca7d6170-ce22-47e3-8321-0891b8c64149', 'route': ['p1', 'e5', 'i6', 'x3', 'p2', 'c5']}
1769762870.935628,SENT,50fda427-5599-4559-8a88-2b5aa2d29b0f,3999f8cd-af88-436e-bcc0-b99b0bec19f9,c4,c5,3384,?,p1,
1769762870.935738,CREATED,a5d18e14-05a9-453b-9c69-b2eeb5a4f634,56bda1c4-073e-4a60-8700-54a0d4f087d3,c4,c5,26,?,?,surb={'id': 'ee143031-488f-4927-878b-8f97cc51e32b', 'route': ['p2', 'e7', 'i4', 'x7', 'p1', 'c4']}
1769762871.1871977,SENT,31316976-645c-4be5-ac6f-218e90ff963a,7d306bdf-2ca9-40e6-a021-aea3a986f83d,c4,c5,3376,?,p1,
1769762871.1873097,CREATED,fa0b8d0d-7e9b-46df-a432-ae2ddc8defd4,56bda1c4-073e-4a60-8700-54a0d4f087d3,c4,c5,26,?,?,surb={'id': 'ee143031-488f-4927-878b-8f97cc51e32b', 'route': ['p2', 'e7', 'i4', 'x7', 'p1', 'c4']}
1769762871.2203047,SENT,40725d6e-7ffc-4193-9619-2ef75392ae23,acd4515e-7103-4543-89e2-f97dde55570c,c4,c5,3365,?,p1,
1769762871.2207372,CREATED,18cf08d4-e8c4-4e34-9262-4f713ce9fee4,ca5cc24f-d9a6-4c92-887c-7febfe201016,c4,c5,27,?,?,surb={'id': 'ad53740c-5d5e-4a12-81da-9469e8976a6b', 'route': ['p2', 'e5', 'i2', 'x2', 'p1', 'c4']}
1769762871.2695768,SENT,d7770c71-3299-429b-82bc-ad863ae10238,f61f922e-9373-4493-bd14-2a122045ae86,c4,c5,3359,?,p1,
1769762871.2696738,CREATED,99c7649a-2dc1-49f5-ac78-482a52f5e781,ca5cc24f-d9a6-4c92-887c-7febfe201016,c4,c5,27,?,?,surb={'id': 'ad53740c-5d5e-4a12-81da-9469e8976a6b', 'route': ['p2', 'e5', 'i2', 'x2', 'p1', 'c4']}
1769762871.3493128,RECEIVED,46a85919-1df9-4cf0-9b53-b8ae92689108,22db66c7-da04-4c2a-8522-349530e668c1,c5,c4,27,p1,?,surb={'id': '83860a7b-85f4-4c87-bab7-37a6cdf40c44', 'route': ['p1', 'e4', 'i9', 'x12', 'p2', 'c5']}
1769762871.5012054,RECEIVED,3645f70d-151b-46bb-afef-60878d244198,f268b60e-dd0f-4354-8350-a5415249e182,c5,c4,27,p1,?,surb={'id': '42a8dff2-d549-47fb-9a9f-38d3a4e1fbf6', 'route': ['p1', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769762871.7072704,RECEIVED,a6c3fcdb-806b-475c-9e2a-907a3ab59a58,57116ecf-db5f-4d73-81b6-1bd506617bcd,c5,c4,27,p1,?,surb={'id': '3f1e4edf-84b0-43ea-8332-9706fdcf0fd1', 'route': ['p1', 'e6', 'i5', 'x10', 'p2', 'c5']}
1769762871.7381737,RECEIVED,2104dde7-5e72-4dba-8709-5449d0f11426,deee0cc3-2b39-4e8f-a192-155d9f86c112,c5,c4,27,p1,?,surb={'id': '9271e2d9-83e3-4c63-a38b-3a12fd37ca4a', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c5']}
1769762871.7621198,RECEIVED,044a6cc8-d3fc-4af6-9152-10c8c19a2bc2,22db66c7-da04-4c2a-8522-349530e668c1,c5,c4,27,p1,?,surb={'id': '83860a7b-85f4-4c87-bab7-37a6cdf40c44', 'route': ['p1', 'e4', 'i9', 'x12', 'p2', 'c5']}
1769762872.1978655,SENT,895aea49-35ad-4670-803a-1f45754aa9ce,53e1b5b7-b6c0-497d-93b9-4ab0c0f72161,c4,c5,3383,?,p1,
1769762872.1979382,CREATED,5402530b-06d6-438e-b75a-3cd8eeea188e,86efc1ec-78e1-4c78-b202-1811e5c11bc1,c4,c5,27,?,?,surb={'id': '01ef1978-5d16-4f43-a21d-c57e76e02b33', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769762872.3072302,SENT,bc84c3bb-4cf6-4e22-86d2-9e749110275a,e7339c9f-df93-4748-a023-2638d5caaa2e,c4,c5,3380,?,p1,
1769762872.3073153,CREATED,f754d7fa-03f5-4049-8bc5-391a0c363f09,86efc1ec-78e1-4c78-b202-1811e5c11bc1,c4,c5,27,?,?,surb={'id': '01ef1978-5d16-4f43-a21d-c57e76e02b33', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769762872.3889894,RECEIVED,56db0ec7-870e-4efe-9039-213ea2451fd0,f268b60e-dd0f-4354-8350-a5415249e182,c5,c4,27,p1,?,surb={'id': '42a8dff2-d549-47fb-9a9f-38d3a4e1fbf6', 'route': ['p1', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769762872.4901786,RECEIVED,ef01bffa-4119-4cf1-86c1-645a77515405,cfdd00a1-a383-4325-9631-17a60bcb0f2e,c5,c4,25,p1,?,surb={'id': '5026a5d0-d17c-4c84-b8db-ace940c488a9', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769762872.7084587,SENT,6f3a1e90-53f3-47e4-bf28-6ef92a61477d,d0dc9453-d542-41b2-b118-6be31796ae9f,c4,c5,3364,?,p1,
1769762872.7085326,CREATED,e220a842-679a-4641-89c5-7ba3ea821039,e395c64c-ff09-4537-95bc-b3d5ea36bb07,c4,c5,26,?,?,surb={'id': '57515625-a852-4532-918b-e020db8f487c', 'route': ['p2', 'e8', 'i3', 'x5', 'p1', 'c4']}
1769762872.7626734,RECEIVED,2f03ca34-77f8-4a81-b159-4993935ba155,74c3407a-e28b-44b7-83c1-b8238a46a50c,c5,c4,26,p1,?,surb={'id': 'b55be88c-2b6d-4ac0-92a1-c209c08afe66', 'route': ['p1', 'e1', 'i9', 'x11', 'p2', 'c5']}
1769762872.8532436,SENT,f66deb8c-7275-4214-a2bd-6bcc75a85ead,76af3475-5e7f-468e-b384-9ead60247020,c4,c5,3361,?,p1,
1769762872.8533165,CREATED,da302f75-33f9-4d56-87b1-57a8440a558b,e395c64c-ff09-4537-95bc-b3d5ea36bb07,c4,c5,26,?,?,surb={'id': '57515625-a852-4532-918b-e020db8f487c', 'route': ['p2', 'e8', 'i3', 'x5', 'p1', 'c4']}
1769762872.9146864,RECEIVED,aa0a0875-66b4-4120-863e-3d100208cedd,cfdd00a1-a383-4325-9631-17a60bcb0f2e,c5,c4,25,p1,?,surb={'id': '5026a5d0-d17c-4c84-b8db-ace940c488a9', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769762872.9583335,RECEIVED,3c8f27dc-d1ed-40c7-a2d9-ac3164dbca77,7fcfac23-0637-49bf-a181-ab88de5ddebc,c5,c4,27,p1,?,surb={'id': '14bb271f-4295-4a83-985e-451201e33973', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c5']}
1769762873.0348496,RECEIVED,bd54d2f6-eb10-4685-8153-3e45bf7d4345,deee0cc3-2b39-4e8f-a192-155d9f86c112,c5,c4,27,p1,?,surb={'id': '9271e2d9-83e3-4c63-a38b-3a12fd37ca4a', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c5']}
1769762873.1164148,RECEIVED,2623978c-6deb-48f8-ae83-65772a1c8e88,dc78ca1f-b973-4abb-8d5c-1c0f52c0fcdd,c5,c4,27,p1,?,surb={'id': '37b29a64-d94c-49c9-a207-b2306489be45', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769762873.337113,RECEIVED,c9c0bb21-3245-44e7-9528-9844b86d7396,5a14faae-8a3c-41ac-91d4-11996625177b,c5,c4,26,p1,?,surb={'id': 'c91fb6b8-1c8c-4e66-b8d6-77e86dd00301', 'route': ['p1', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769762873.5302575,RECEIVED,f1d382db-5076-4943-b37d-191a9219a60d,5a14faae-8a3c-41ac-91d4-11996625177b,c5,c4,26,p1,?,surb={'id': 'c91fb6b8-1c8c-4e66-b8d6-77e86dd00301', 'route': ['p1', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769762873.5819416,SENT,318ca613-1bd2-423d-af8a-007d84e895e1,ee332639-b3d3-4673-811a-963741bbbae6,c4,c5,3404,?,p1,
1769762873.5821054,CREATED,c8cc505a-b6aa-4a40-ab5d-a0ca94c7d40b,b9531818-893d-4bdf-a29e-35bc6954e9aa,c4,c5,27,?,?,surb={'id': '8e47690b-2c59-4de8-bd11-160284542a44', 'route': ['p2', 'e11', 'i11', 'x10', 'p1', 'c4']}
1769762873.7625878,RECEIVED,ddfb12fb-1912-4834-af12-3cc8a679394b,4d9ee333-aceb-404e-b77f-03d8bc928940,c5,c4,27,p1,?,surb={'id': 'c8e09f6c-09df-4826-96af-561d9a4c3cde', 'route': ['p1', 'e12', 'i5', 'x9', 'p2', 'c5']}
1769762873.8932133,RECEIVED,e3a73968-6f56-4e5f-ac0b-de985e2d668d,8cff547c-34bf-4c0c-a7ba-7ce102172ef3,c5,c4,27,p1,?,surb={'id': '0b5861e9-14d4-4747-972b-669266465085', 'route': ['p1', 'e3', 'i4', 'x1', 'p2', 'c5']}
1769762874.3320312,RECEIVED,5bec43cb-3fad-42fb-a113-80215144b2c1,7fcfac23-0637-49bf-a181-ab88de5ddebc,c5,c4,27,p1,?,surb={'id': '14bb271f-4295-4a83-985e-451201e33973', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c5']}
1769762874.4267156,RECEIVED,900835fe-faa9-4058-b836-a4c8f9db29e1,4d9ee333-aceb-404e-b77f-03d8bc928940,c5,c4,27,p1,?,surb={'id': 'c8e09f6c-09df-4826-96af-561d9a4c3cde', 'route': ['p1', 'e12', 'i5', 'x9', 'p2', 'c5']}
1769762874.5017662,SENT,69142040-63ac-49b8-aa3b-da3f6644d3fd,c1445436-989d-459a-ae30-509da82ff81a,c4,c5,3396,?,p1,
1769762874.5018597,CREATED,1a07bd61-311a-4282-ae55-f903a748fe64,b9531818-893d-4bdf-a29e-35bc6954e9aa,c4,c5,27,?,?,surb={'id': '8e47690b-2c59-4de8-bd11-160284542a44', 'route': ['p2', 'e11', 'i11', 'x10', 'p1', 'c4']}
1769762874.5378237,RECEIVED,391ad344-77c9-4af1-8370-169f525d27dc,8cff547c-34bf-4c0c-a7ba-7ce102172ef3,c5,c4,27,p1,?,surb={'id': '0b5861e9-14d4-4747-972b-669266465085', 'route': ['p1', 'e3', 'i4', 'x1', 'p2', 'c5']}
1769762874.7133222,SENT,389510c2-86fe-471f-9962-426144025d64,176c7bd2-fa69-4dbf-b4db-a55feb977de3,c4,c5,3382,?,p1,
1769762874.7134733,CREATED,73d2cb6c-559f-4d41-b919-14a1e93e4a1b,6cd4e756-7174-4cdd-8a7c-23fd7784a0cf,c4,c5,27,?,?,surb={'id': '4d8fb346-b25b-43d1-a404-58a05c534d9c', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c4']}
1769762874.7550902,RECEIVED,96c5bac4-e0e1-43aa-a05a-2e2ad81e8766,dc78ca1f-b973-4abb-8d5c-1c0f52c0fcdd,c5,c4,27,p1,?,surb={'id': '37b29a64-d94c-49c9-a207-b2306489be45', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769762874.8969688,RECEIVED,32cc542d-6a16-49b6-96f6-99300ade5182,d1bbfea9-2f52-4804-80fc-549207d54210,c5,c4,27,p1,?,surb={'id': '1908756a-6fc2-4c0d-8cc0-bb75de312b16', 'route': ['p1', 'e1', 'i7', 'x9', 'p2', 'c5']}
1769762875.0928607,SENT,7d130cef-4fef-4c8d-a249-bdcdf233d481,7ec59a04-e908-407c-99a2-6a93e0009e5e,c4,c5,3392,?,p1,
1769762875.0929928,CREATED,4cce95ec-c51e-434c-b1d8-5c53030c7d2d,6cd4e756-7174-4cdd-8a7c-23fd7784a0cf,c4,c5,27,?,?,surb={'id': '4d8fb346-b25b-43d1-a404-58a05c534d9c', 'route': ['p2', 'e7', 'i8', 'x11', 'p1', 'c4']}
1769762875.3876395,RECEIVED,84e8ae73-04d6-4e9d-bb38-b7cf6ac9265d,e9acffa0-8cea-4b5d-918d-4a6a52a605aa,c5,c4,25,p1,?,surb={'id': '5d35d389-055e-46c4-b0e8-b7f6d06cd42f', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c5']}
1769762875.5407972,SENT,ca2d4860-6db7-472b-a238-e9b1c72fda94,41b66c60-be7f-41ce-901a-776cda4faf6c,c4,c5,3389,?,p1,
1769762875.5409536,CREATED,e21ef552-65a3-4845-93a7-4d4f687dd46d,c45b18d9-af29-43be-8df3-6380334f0460,c4,c5,26,?,?,surb={'id': '1aee155f-0a9a-4f94-bf19-97426b447f49', 'route': ['p2', 'e4', 'i7', 'x11', 'p1', 'c4']}
1769762875.5923657,RECEIVED,b970186a-8863-4ca1-a349-b156c77bccb2,ecf4946c-394f-48aa-819e-3acf48ae3005,c5,c4,27,p1,?,surb={'id': '510e87d4-e280-4ca0-ae0c-192b4f2afa0b', 'route': ['p1', 'e12', 'i11', 'x9', 'p2', 'c5']}
1769762875.7794106,SENT,ffc928b2-a851-45ad-8f41-205763fb72b1,0a688d57-534f-4da4-9782-2d818bb51bac,c4,c5,3376,?,p1,
1769762875.7795238,CREATED,ef4bcd4c-80d6-4f8c-8e27-1d0af4e33e32,c45b18d9-af29-43be-8df3-6380334f0460,c4,c5,26,?,?,surb={'id': '1aee155f-0a9a-4f94-bf19-97426b447f49', 'route': ['p2', 'e4', 'i7', 'x11', 'p1', 'c4']}
1769762875.9305615,SENT,4e4dba7a-9bf9-404e-8895-8c22cf5d2b04,14a156fe-a7aa-4f54-8b5e-cffb7f65b7a1,c4,c5,3370,?,p1,
1769762875.9307144,CREATED,ba286a2d-7b50-48ea-95cb-0000add617d8,2c313014-d357-4076-b652-be567a511c37,c4,c5,27,?,?,surb={'id': '11f485cc-1e01-45e5-a733-ce369776ad90', 'route': ['p2', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769762875.9858372,RECEIVED,d73b6926-ac43-42d8-a939-96d8c8327dcb,f4245671-1409-4af8-a1d5-f6a6eded22f3,c5,c4,26,p1,?,surb={'id': 'b2eed9af-cea7-49c7-877b-2ae5d677d1e0', 'route': ['p1', 'e7', 'i3', 'x2', 'p2', 'c5']}
1769762876.1218214,SENT,35774917-d3fa-4ef1-99eb-f5fbaa5b009b,348813c6-0579-45f7-8c76-75bb2208941e,c4,c5,3379,?,p1,
