timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769759112.9731035,CREATED,dccb36a0-bb17-4e06-a13a-905204301b1d,06178084-f605-49f5-91b1-d6e54a68ecd8,c5,c3,27,?,?,surb={'id': '9ace8085-3fdd-419a-8ed1-b567332ebd69', 'route': ['p3', 'e2', 'i7', 'x7', 'p2', 'c5']}
1769759113.1098473,SENT,14eab1bf-476c-4b5b-9a2f-2e2289f0d3d2,0b58aa16-9039-4c00-8bf2-912f43e6a300,c5,c3,3389,?,p2,
1769759113.1099951,CREATED,13ebdb9a-7a89-42ee-b456-cd5f097b2ac8,06178084-f605-49f5-91b1-d6e54a68ecd8,c5,c3,27,?,?,surb={'id': '9ace8085-3fdd-419a-8ed1-b567332ebd69', 'route': ['p3', 'e2', 'i7', 'x7', 'p2', 'c5']}
1769759113.1523802,SENT,a868d030-95e0-4cba-bc21-f0153b88a84c,b9685f96-eb09-4fbf-8260-7889cde999d6,c5,c3,3391,?,p2,
1769759113.152504,CREATED,3259e752-7e44-40ce-849e-8a2fd6480b5e,ffc97000-c6a9-47f3-84f9-2125fd94eeff,c5,c3,27,?,?,surb={'id': '16eda6ea-6d7b-40c6-9105-1f8f7f0ba253', 'route': ['p3', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769759113.2565696,RECEIVED,9bfc7180-a4e5-4ff3-b1a4-d0d0311692ee,4ee926b0-2c24-4f67-88e9-accad2439ec3,c3,c5,27,p2,?,surb={'id': '7a946602-447b-4234-a400-adf64dfe94d1', 'route': ['p2', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769759113.258154,SENT,900952bb-5c80-4dc9-8e3b-528bb210d845,45b54f23-4dc0-48a0-993e-26d566d04e53,c5,c3,3392,?,p2,
1769759113.2583091,CREATED,b101a683-363e-4ef2-9cea-302f1285a4bd,ffc97000-c6a9-47f3-84f9-2125fd94eeff,c5,c3,27,?,?,surb={'id': '16eda6ea-6d7b-40c6-9105-1f8f7f0ba253', 'route': ['p3', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769759113.5793264,SENT,22f73020-a608-4995-b32d-2ea531831cd0,d841ea74-006d-4f65-8419-75b250d6c936,c5,c3,3391,?,p2,
1769759113.5794356,CREATED,4ab1339f-aa28-4c28-b2c0-16a473a5462d,72f26f41-28ec-4d65-90bf-c44c08053c02,c5,c3,27,?,?,surb={'id': '53d04c76-e811-466a-9ccf-60e790ab50cf', 'route': ['p3', 'e11', 'i1', 'x11', 'p2', 'c5']}
1769759113.728766,RECEIVED,162f2f88-eb1f-4ce2-a4fe-76a34931fc7d,4ee926b0-2c24-4f67-88e9-accad2439ec3,c3,c5,27,p2,?,surb={'id': '7a946602-447b-4234-a400-adf64dfe94d1', 'route': ['p2', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769759113.7449074,SENT,4cfa12e9-b6f9-409c-ba04-bae63accab7d,63daca5a-f08c-4f69-9f56-8e64bde75761,c5,c3,3400,?,p2,
1769759113.7450294,CREATED,a88baffe-aa35-4917-b60f-1284b406a47c,72f26f41-28ec-4d65-90bf-c44c08053c02,c5,c3,27,?,?,surb={'id': '53d04c76-e811-466a-9ccf-60e790ab50cf', 'route': ['p3', 'e11', 'i1', 'x11', 'p2', 'c5']}
1769759114.2441616,RECEIVED,cdd95fbc-33be-4022-b353-9e1a5815b739,d85e4a09-0bc0-45aa-aaf0-0b17858b5670,c3,c5,27,p2,?,surb={'id': '867c21f5-c915-4cc7-86f9-939b2db9a025', 'route': ['p2', 'e6', 'i11', 'x7', 'p3', 'c3']}
1769759114.268756,RECEIVED,c6ae1388-fc14-4a8f-a7c4-9057c5614d58,1479d260-5629-479c-bb07-09240bf4c643,c1,c5,26,p2,?,surb={'id': 'c60ed085-d8da-4147-9030-521c6e41dbf6', 'route': ['p2', 'e4', 'i5', 'x8', 'p1', 'c1']}
1769759114.5104966,RECEIVED,64b355a7-68e9-432a-98c0-333f4f9ca96d,30b0a011-4a73-4f85-a7e3-03a2e93ff03c,c3,c5,27,p2,?,surb={'id': 'ce5d08c4-14b6-46d1-bd89-e2df20f1dcfc', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769759114.9271016,SENT,43b34bf6-6e30-424b-9454-4225b737774d,96ecb988-8da8-492e-9039-5ef5642d7090,c5,c3,3389,?,p2,
1769759114.92718,CREATED,c264a4cf-960c-47c0-bb0c-3f3e8ac11134,7a678314-507a-4fd7-8bca-a2e2a4a81b87,c5,c3,27,?,?,surb={'id': '740e49ed-31c0-44ee-a5a8-1427f7ef780c', 'route': ['p3', 'e12', 'i12', 'x9', 'p2', 'c5']}
1769759115.026858,RECEIVED,75c6ab54-3ab9-4d91-89a1-64e2ffbcdc52,0717f300-c53f-42ac-bc2e-d24b30da5424,c3,c5,27,p2,?,surb={'id': 'f4d728cb-f865-4a4d-bacb-6d764aee9056', 'route': ['p2', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769759115.1459622,RECEIVED,517edd2f-f854-4971-9b06-d0c2574c174e,238589fa-2a39-45c9-b8c5-2a62bd0c7d9c,c1,c5,26,p2,?,surb={'id': 'f64448dd-c45e-452d-b736-363f0ee139ba', 'route': ['p2', 'e11', 'i6', 'x3', 'p1', 'c1']}
1769759115.3950956,RECEIVED,f71a9be8-7eb9-4183-8bff-9698adc0e5f6,0717f300-c53f-42ac-bc2e-d24b30da5424,c3,c5,27,p2,?,surb={'id': 'f4d728cb-f865-4a4d-bacb-6d764aee9056', 'route': ['p2', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769759115.425109,RECEIVED,71c5e6ee-db53-4fc1-87b9-840c7325130f,8d42afe6-212a-4c0c-b6b3-cafbdba574f9,c3,c5,27,p2,?,surb={'id': 'b3a86c12-181a-42f4-85a3-cc20d1873d55', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769759115.7144635,SENT,5a8fc7f3-42e2-4a5d-b1b5-1505d9a3fdf7,2ee54103-c691-42c7-946e-18a41952b6ad,c5,c3,3392,?,p2,
1769759115.7145975,CREATED,64c7539c-6a2e-4076-8b6f-2865ef364df3,7a678314-507a-4fd7-8bca-a2e2a4a81b87,c5,c3,27,?,?,surb={'id': '740e49ed-31c0-44ee-a5a8-1427f7ef780c', 'route': ['p3', 'e12', 'i12', 'x9', 'p2', 'c5']}
1769759115.7377357,RECEIVED,acda3d9a-ab88-4d0a-8553-dac6822ed77e,1479d260-5629-479c-bb07-09240bf4c643,c1,c5,26,p2,?,surb={'id': 'c60ed085-d8da-4147-9030-521c6e41dbf6', 'route': ['p2', 'e4', 'i5', 'x8', 'p1', 'c1']}
1769759115.7657096,RECEIVED,6fc740fd-f8c0-4bcc-b845-69a252b978ff,981dd621-12c3-468d-9af2-eefee4aefc2e,c1,c5,27,p2,?,surb={'id': '1ac6099f-825b-4a9a-a7b9-6e186f99abd1', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c1']}
1769759115.7803392,SENT,168499a2-e017-49ae-9a6d-439261e78732,2d9d70ca-2504-4cdc-b82d-00970739db1f,c5,c3,3390,?,p2,
1769759115.7804723,CREATED,faef494b-284c-4615-acb3-6d04e5acc67f,4df6ce6e-e80c-4ec7-9b7b-7fa9cc5180f5,c5,c3,26,?,?,surb={'id': 'db61c234-b72e-4ee7-af24-ac3be82b6b66', 'route': ['p3', 'e11', 'i6', 'x11', 'p2', 'c5']}
1769759115.8859425,RECEIVED,04db7583-91c1-41f5-aef0-0c8c69bf19e4,bb1bdaf7-d107-4110-90c2-6fa14340fbb4,c1,c5,27,p2,?,surb={'id': 'e20a2d3e-ca47-4c3b-932a-e5cf82bc347c', 'route': ['p2', 'e12', 'i1', 'x7', 'p1', 'c1']}
1769759116.111881,RECEIVED,bf4ae268-4d76-4a7b-b0eb-c57f076a6ab6,d08f3436-a567-4115-9135-102318ca990f,c1,c5,27,p2,?,surb={'id': 'bd95136c-7866-44a1-a695-6cf98c9625f4', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769759116.4818413,SENT,461f6052-c543-43b1-9b3f-8982543b539e,d12ea93e-8d93-4bd3-9938-8561255e3c8f,c5,c3,3395,?,p2,
1769759116.4819765,CREATED,2df7932f-ac3f-443b-ba01-f13dff19d234,4df6ce6e-e80c-4ec7-9b7b-7fa9cc5180f5,c5,c3,26,?,?,surb={'id': 'db61c234-b72e-4ee7-af24-ac3be82b6b66', 'route': ['p3', 'e11', 'i6', 'x11', 'p2', 'c5']}
1769759116.5296588,RECEIVED,8bf43c00-54f6-470f-9f71-b882a49a7e35,a4b9cdb1-505d-4a7f-a289-e7c782ed6f69,c3,c5,26,p2,?,surb={'id': '9687d0b4-3613-47fd-84f9-761775352217', 'route': ['p2', 'e1', 'i5', 'x1', 'p3', 'c3']}
1769759116.5659761,RECEIVED,4c2abc4f-2405-440a-8205-e4a83d066458,bb1bdaf7-d107-4110-90c2-6fa14340fbb4,c1,c5,27,p2,?,surb={'id': 'e20a2d3e-ca47-4c3b-932a-e5cf82bc347c', 'route': ['p2', 'e12', 'i1', 'x7', 'p1', 'c1']}
1769759116.762151,SENT,e6b5fb41-1ef4-4b97-b8e2-e09f66c5a95e,acab102b-15c4-4cf5-91a0-dfde37fb2bdd,c5,c3,3374,?,p2,
1769759116.7622905,CREATED,c84d8295-f252-4afe-9bd0-873748b2208b,67d72fb2-8169-4c77-abdc-a27ac34f65ae,c5,c3,26,?,?,surb={'id': '63de4c5d-59ac-4952-a576-d508aa99e7c3', 'route': ['p3', 'e1', 'i10', 'x6', 'p2', 'c5']}
1769759116.870805,RECEIVED,e69abe3d-6892-4f76-92c9-873cb7b2bc87,30b0a011-4a73-4f85-a7e3-03a2e93ff03c,c3,c5,27,p2,?,surb={'id': 'ce5d08c4-14b6-46d1-bd89-e2df20f1dcfc', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769759116.981371,RECEIVED,b6b8ee74-ef12-42b4-9b88-4fda414e6559,9ab16ca0-cf21-47b0-9e84-219ad510bc08,c3,c5,27,p2,?,surb={'id': 'c287cb31-9f6a-4941-957d-1262f23fcec2', 'route': ['p2', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769759117.0898254,SENT,e8c6524d-4991-473a-a4d7-8e8c9f0a2fe8,4a000e39-1309-4abb-8f0e-3967bc46bfb1,c5,c3,3380,?,p2,
1769759117.0899832,CREATED,9754b7f1-8809-4675-ba7e-2cf281c554ff,67d72fb2-8169-4c77-abdc-a27ac34f65ae,c5,c3,26,?,?,surb={'id': '63de4c5d-59ac-4952-a576-d508aa99e7c3', 'route': ['p3', 'e1', 'i10', 'x6', 'p2', 'c5']}
1769759117.2214448,RECEIVED,4912c397-a6b4-4308-919f-1514d343ab06,8d42afe6-212a-4c0c-b6b3-cafbdba574f9,c3,c5,27,p2,?,surb={'id': 'b3a86c12-181a-42f4-85a3-cc20d1873d55', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769759117.3262582,RECEIVED,128316dc-3c5f-403d-b1ac-c47e09bfadb6,9ab16ca0-cf21-47b0-9e84-219ad510bc08,c3,c5,27,p2,?,surb={'id': 'c287cb31-9f6a-4941-957d-1262f23fcec2', 'route': ['p2', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769759117.748649,RECEIVED,d9253fe8-d6bd-41b1-8cd4-06cb65e10039,981dd621-12c3-468d-9af2-eefee4aefc2e,c1,c5,27,p2,?,surb={'id': '1ac6099f-825b-4a9a-a7b9-6e186f99abd1', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c1']}
1769759117.8747885,SENT,5cea431a-d65f-41df-96f4-1f5549771c46,2ef635b0-f30c-4de8-a400-732235006227,c5,c3,3390,?,p2,
1769759117.8749099,CREATED,4b1a2706-2408-43b6-a659-61742de21039,a908ea33-eee9-4cbe-9451-1a07cb2430cb,c5,c3,27,?,?,surb={'id': 'be2199b3-64db-404f-9452-04e21e1b5089', 'route': ['p3', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769759117.9178872,RECEIVED,7d821574-9e04-405a-ba36-2dd66fbee894,770d384d-1607-413f-9d43-3a4ebb773c77,c1,c5,27,p2,?,surb={'id': 'd541916c-b6f0-4cef-8b5e-9aedb7ef553e', 'route': ['p2', 'e7', 'i3', 'x12', 'p1', 'c1']}
1769759118.0446029,RECEIVED,6192dedc-aa44-4fc3-b8e9-f7c58cfab709,a4b9cdb1-505d-4a7f-a289-e7c782ed6f69,c3,c5,26,p2,?,surb={'id': '9687d0b4-3613-47fd-84f9-761775352217', 'route': ['p2', 'e1', 'i5', 'x1', 'p3', 'c3']}
1769759118.1251526,RECEIVED,40ac7bee-eb34-451d-8d97-7c40c9e15e98,e18bb9bc-8636-4abf-b22c-f9bfa6d91d6d,c1,c5,27,p2,?,surb={'id': 'b6e4e6d3-521d-49a5-8821-7e1f3d1137c8', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769759118.24382,SENT,ff8d7349-9763-49ca-b6df-93e3f9ee45c1,3fa16ddf-212c-4227-9aa9-ea92cd812ea8,c5,c3,3396,?,p2,
1769759118.2439535,CREATED,740f6d4b-4624-4b7b-8f1d-2db144a89137,a908ea33-eee9-4cbe-9451-1a07cb2430cb,c5,c3,27,?,?,surb={'id': 'be2199b3-64db-404f-9452-04e21e1b5089', 'route': ['p3', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769759118.3188033,SENT,7909f1e4-a5a1-4a20-a756-d80a1fb95c0f,b4ebdee2-2fa5-4871-953a-fd5a63f8858e,c5,c3,3372,?,p2,
1769759118.3189337,CREATED,56760221-45db-413b-b0a9-92300498b660,ce1973d5-e184-4de9-a02d-093a77aa15b7,c5,c3,26,?,?,surb={'id': 'd32ff9fd-559a-498f-b7de-feb598786969', 'route': ['p3', 'e10', 'i8', 'x5', 'p2', 'c5']}
1769759118.3418472,SENT,10323a5d-f0ef-4292-9644-50b7f61704ea,8cc5f2e6-452e-4406-b58b-f318a338c20d,c5,c3,3383,?,p2,
1769759118.3419845,CREATED,f4c4458d-4078-48f7-988d-260ce0e9cf63,ce1973d5-e184-4de9-a02d-093a77aa15b7,c5,c3,26,?,?,surb={'id': 'd32ff9fd-559a-498f-b7de-feb598786969', 'route': ['p3', 'e10', 'i8', 'x5', 'p2', 'c5']}
1769759118.3778656,SENT,aa8b98f1-507a-43c9-8d54-45f8d40adeec,f5df6e4a-1fa5-4c11-b0ee-e3f2a5703f0d,c5,c3,3385,?,p2,
1769759118.3779883,CREATED,ebe053d1-a977-4a32-b88e-8fd3eb4e8d45,1ad1c1f7-19f8-4c44-b541-bbe8c1e1dc16,c5,c3,27,?,?,surb={'id': '49cc2a08-0cf8-4c28-a34b-6f7fb81a5b93', 'route': ['p3', 'e2', 'i1', 'x3', 'p2', 'c5']}
1769759118.6943655,RECEIVED,02fda920-d3af-4021-a351-c32f31348319,95c962da-af6f-4596-9d3f-a9e6ca877243,c1,c5,27,p2,?,surb={'id': 'd7ff2e31-904c-4584-804e-ec3cf255bff7', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c1']}
1769759118.7231004,RECEIVED,a59521e9-9a02-4fc0-814e-cd8bb120ea60,54055546-3459-464b-89f6-c266e538f11b,c3,c5,26,p2,?,surb={'id': 'a5a0dad2-96af-445e-a9b5-46d4e23d2aaa', 'route': ['p2', 'e4', 'i12', 'x1', 'p3', 'c3']}
1769759118.957451,RECEIVED,baadeaeb-13ea-44cb-946a-4757374e96e2,e18bb9bc-8636-4abf-b22c-f9bfa6d91d6d,c1,c5,27,p2,?,surb={'id': 'b6e4e6d3-521d-49a5-8821-7e1f3d1137c8', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769759119.0510657,RECEIVED,501ac84c-70cd-4e61-8745-0a39040d34f3,770d384d-1607-413f-9d43-3a4ebb773c77,c1,c5,27,p2,?,surb={'id': 'd541916c-b6f0-4cef-8b5e-9aedb7ef553e', 'route': ['p2', 'e7', 'i3', 'x12', 'p1', 'c1']}
1769759119.2795272,RECEIVED,af97bbac-ece5-4f30-93e0-7f2f9d3e0577,dc5fc443-893c-4564-9cbf-e736dd0119b8,c3,c5,27,p2,?,surb={'id': '41c9d579-8666-425a-80e0-2d804d269dae', 'route': ['p2', 'e6', 'i5', 'x11', 'p3', 'c3']}
1769759119.4673352,SENT,bab73b4f-6f12-4795-a8b5-fed2c004fa52,3034d67f-1497-425a-903a-a27aff9d7c38,c5,c3,3388,?,p2,
1769759119.4674237,CREATED,28e64257-03b0-4deb-91c5-6e9984d9b776,1ad1c1f7-19f8-4c44-b541-bbe8c1e1dc16,c5,c3,27,?,?,surb={'id': '49cc2a08-0cf8-4c28-a34b-6f7fb81a5b93', 'route': ['p3', 'e2', 'i1', 'x3', 'p2', 'c5']}
1769759119.4762518,RECEIVED,83869fb9-5a43-4f16-b49e-db04ca314d2b,d08f3436-a567-4115-9135-102318ca990f,c1,c5,27,p2,?,surb={'id': 'bd95136c-7866-44a1-a695-6cf98c9625f4', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769759119.6336286,RECEIVED,07e09240-2618-491e-bdfe-748f2908ad33,5ca2bdb1-fca1-4d58-8f2d-f824b68f3e60,c3,c5,26,p2,?,surb={'id': 'e59a6b76-ae2f-488a-ac6a-c1d37069c0e7', 'route': ['p2', 'e12', 'i5', 'x9', 'p3', 'c3']}
1769759119.704323,RECEIVED,0283026c-2cfc-46d7-94cc-cde23838469d,5ca2bdb1-fca1-4d58-8f2d-f824b68f3e60,c3,c5,26,p2,?,surb={'id': 'e59a6b76-ae2f-488a-ac6a-c1d37069c0e7', 'route': ['p2', 'e12', 'i5', 'x9', 'p3', 'c3']}
1769759119.7061334,SENT,1f11a30a-907b-47a1-9569-3b4fdd27b22c,f73ae04e-fc82-4e2f-9425-46aa311f80b9,c5,c3,3355,?,p2,
1769759119.7062836,CREATED,a5d149b8-362b-4750-b1b2-5d15dd341338,36fd10cd-9bb9-406d-b406-5fc6a49fbd5e,c5,c3,26,?,?,surb={'id': 'e333b367-8d71-47c4-8f29-14374ec95736', 'route': ['p3', 'e2', 'i8', 'x8', 'p2', 'c5']}
1769759119.756574,RECEIVED,28399837-d106-4aa8-bf37-d1bc7ed4bf03,24e091a8-eda8-4a9d-8b51-51b4113e970c,c1,c5,26,p2,?,surb={'id': '46d9447d-3934-4752-96b5-159fe8d8ddce', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769759119.8953965,RECEIVED,25fe0ffb-d467-4f95-9589-99ad96e075fc,24e091a8-eda8-4a9d-8b51-51b4113e970c,c1,c5,26,p2,?,surb={'id': '46d9447d-3934-4752-96b5-159fe8d8ddce', 'route': ['p2', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769759120.1782854,RECEIVED,c97cfe6e-ab05-43fe-916b-5e4698615963,71e6130d-d68e-4caa-bf6e-ce6c4898cbbe,c1,c5,27,p2,?,surb={'id': '917d76ba-0e0f-4ee4-9b7c-145fb7183aef', 'route': ['p2', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769759120.233402,SENT,e6f73c7f-0cfb-42ac-ae48-f1fd462feda9,8740fc36-6e3b-4050-b31a-9d9140f8c5eb,c5,c3,3367,?,p2,
1769759120.2335436,CREATED,8bdbe8ed-05e3-499f-85d7-d0bd35fbddff,36fd10cd-9bb9-406d-b406-5fc6a49fbd5e,c5,c3,26,?,?,surb={'id': 'e333b367-8d71-47c4-8f29-14374ec95736', 'route': ['p3', 'e2', 'i8', 'x8', 'p2', 'c5']}
1769759120.2620208,RECEIVED,f74753dd-dd35-4f0f-a7f8-ef622fe6f8d6,54055546-3459-464b-89f6-c266e538f11b,c3,c5,26,p2,?,surb={'id': 'a5a0dad2-96af-445e-a9b5-46d4e23d2aaa', 'route': ['p2', 'e4', 'i12', 'x1', 'p3', 'c3']}
1769759120.3622227,RECEIVED,9207e1a6-0ac5-4ea4-8d0a-d81af494c0d1,95c962da-af6f-4596-9d3f-a9e6ca877243,c1,c5,27,p2,?,surb={'id': 'd7ff2e31-904c-4584-804e-ec3cf255bff7', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c1']}
1769759120.375889,RECEIVED,0a3b1ea8-127f-4822-939c-f0489156c069,415beba3-bdd5-4f95-9678-fcf83d0bbe8d,c3,c5,27,p2,?,surb={'id': 'f8bb0ae6-0521-4663-aa4e-e385a891aad6', 'route': ['p2', 'e9', 'i5', 'x4', 'p3', 'c3']}
1769759120.6503131,RECEIVED,2d9c4576-f163-47ce-8053-0228a6e36e88,71e6130d-d68e-4caa-bf6e-ce6c4898cbbe,c1,c5,27,p2,?,surb={'id': '917d76ba-0e0f-4ee4-9b7c-145fb7183aef', 'route': ['p2', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769759120.7672493,RECEIVED,de861953-ecf6-4f8d-ad4e-d6e55c6435a2,415beba3-bdd5-4f95-9678-fcf83d0bbe8d,c3,c5,27,p2,?,surb={'id': 'f8bb0ae6-0521-4663-aa4e-e385a891aad6', 'route': ['p2', 'e9', 'i5', 'x4', 'p3', 'c3']}
1769759120.795807,RECEIVED,77c993c9-c250-4873-be2d-875cdbc84764,0fb902cd-c6da-48ff-8f5f-1ba87ebc69e6,c1,c5,27,p2,?,surb={'id': '69ec31ba-a026-4b86-96a7-9bc3668d4fe0', 'route': ['p2', 'e7', 'i4', 'x12', 'p1', 'c1']}
1769759120.8511074,RECEIVED,73dd67e9-827f-4390-a0a5-3a479bdd9f92,0b72021a-4518-4a2a-8884-43f14804ed1d,c3,c5,27,p2,?,surb={'id': 'aa55ade8-b302-4988-9af8-f6e3759278f3', 'route': ['p2', 'e1', 'i7', 'x10', 'p3', 'c3']}
1769759120.887472,RECEIVED,a0ec342b-11ba-4581-9be2-65b01896b609,1a71c186-a474-4504-bb2b-fed21eb4eb23,c3,c5,27,p2,?,surb={'id': '033e6496-51b6-4cc7-b457-fec357d084d4', 'route': ['p2', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769759120.9928403,RECEIVED,fccdc099-88dd-457d-828f-719e2b74dc5b,c7fada41-ee89-436e-abfe-55053822f48c,c1,c5,27,p2,?,surb={'id': '5a6ba257-a300-445c-9d23-9f0001b135f7', 'route': ['p2', 'e10', 'i10', 'x8', 'p1', 'c1']}
1769759121.2903073,SENT,b811b49f-d9d0-41c0-b9b3-979849a7e668,c50246b6-e4b2-45aa-9aa7-5c2a8826e2b9,c5,c3,3400,?,p2,
1769759121.290469,CREATED,90eb6c9d-e537-423f-a85d-79ea0ce4e856,f32fcb8c-a62a-4147-9a5d-88bb6a7dfbaf,c5,c3,26,?,?,surb={'id': '1ac742c1-af47-4162-8f71-2d4355a88f46', 'route': ['p3', 'e9', 'i12', 'x12', 'p2', 'c5']}
1769759121.3854215,RECEIVED,bb87af1f-bd3c-4268-8f90-0710fa4f0f91,217fbaa4-a6ae-4383-b19a-867b13dce4e8,c1,c5,27,p2,?,surb={'id': '94c77393-516d-4240-9d2d-d193279e6fb2', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769759121.630943,RECEIVED,757abf0b-1d40-42bc-875b-2b0970142176,1a71c186-a474-4504-bb2b-fed21eb4eb23,c3,c5,27,p2,?,surb={'id': '033e6496-51b6-4cc7-b457-fec357d084d4', 'route': ['p2', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769759121.8471642,RECEIVED,2b9639a9-7407-49ff-ae3d-26c2e5d36658,79a70b1a-0473-4fa0-a62c-226349169b33,c3,c5,27,p2,?,surb={'id': '77032f70-10a2-42ef-a537-8315237bbca8', 'route': ['p2', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769759121.94188,SENT,030069df-044f-4aa5-a8d6-4a98ea8e54bf,5fd3aae1-f975-431a-9395-5aaf3ab8b039,c5,c3,3375,?,p2,
1769759121.9428658,CREATED,463014d7-6e8e-4b0e-9002-f2a04e3d9b74,f32fcb8c-a62a-4147-9a5d-88bb6a7dfbaf,c5,c3,26,?,?,surb={'id': '1ac742c1-af47-4162-8f71-2d4355a88f46', 'route': ['p3', 'e9', 'i12', 'x12', 'p2', 'c5']}
1769759122.0182855,SENT,2037c533-c560-4130-bd43-48b562faaed1,afffeaa1-a315-4c81-a794-ba7b75bbf9ae,c5,c3,3359,?,p2,
1769759122.0184014,CREATED,53503e50-6ee7-466f-ae8d-eddf328b695b,bc9e13c9-cc05-4f95-babe-8304ae567e57,c5,c3,27,?,?,surb={'id': 'e1958c0c-798b-4299-a4a7-69f5b875e1d4', 'route': ['p3', 'e10', 'i6', 'x6', 'p2', 'c5']}
1769759122.1677465,SENT,4b1c806a-759d-4bc1-849e-ebf4e3038dd9,251cdb44-1aa7-4793-9849-23dbda16bf93,c5,c3,3404,?,p2,
1769759122.1678438,CREATED,3ddd625b-b022-458f-926f-0f1931e37bd5,bc9e13c9-cc05-4f95-babe-8304ae567e57,c5,c3,27,?,?,surb={'id': 'e1958c0c-798b-4299-a4a7-69f5b875e1d4', 'route': ['p3', 'e10', 'i6', 'x6', 'p2', 'c5']}
1769759122.274123,RECEIVED,cfe8dbcc-2976-46bc-b1e4-1ea0e12e22f6,470f076d-4234-4ba8-bb68-4d71a071b4ed,c1,c5,26,p2,?,surb={'id': 'e2935052-23eb-4103-9119-bce9861b33aa', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c1']}
1769759122.3044722,RECEIVED,8c613643-1f4a-4907-80d3-09208a66ada4,c7fada41-ee89-436e-abfe-55053822f48c,c1,c5,27,p2,?,surb={'id': '5a6ba257-a300-445c-9d23-9f0001b135f7', 'route': ['p2', 'e10', 'i10', 'x8', 'p1', 'c1']}
1769759122.629162,SENT,08fe8e91-726e-4578-a9d9-34b7ffee54b5,f595c001-1e89-4a0d-b9fb-dab57a37ff6d,c5,c3,3388,?,p2,
1769759122.6293206,CREATED,c468d3cb-1a39-4115-aea3-64a03c29e64c,e8611cba-349c-4a03-9cf7-3d6bcf5c0e9f,c5,c3,27,?,?,surb={'id': 'c30c8105-f8a2-4c5a-8461-1ff48338ea63', 'route': ['p3', 'e10', 'i9', 'x10', 'p2', 'c5']}
1769759123.1733336,RECEIVED,6b177097-05c4-43e5-9444-65c383bd33fa,6a39040b-5ab1-4ed7-9948-1f2db1e0687b,c1,c5,26,p2,?,surb={'id': 'e066217d-ba4b-4edd-9922-2fff7c5d3115', 'route': ['p2', 'e11', 'i1', 'x6', 'p1', 'c1']}
1769759123.265592,RECEIVED,ec5d8e05-9c6c-4d99-b631-184097b3a84c,7731e627-8093-48cc-ae8c-0e329b3bd956,c3,c5,27,p2,?,surb={'id': 'ebba7099-ac6d-4a68-8827-8bd8e6b422e6', 'route': ['p2', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769759123.3896863,RECEIVED,276a572c-2f75-4c2b-a386-d86abc86c48a,7731e627-8093-48cc-ae8c-0e329b3bd956,c3,c5,27,p2,?,surb={'id': 'ebba7099-ac6d-4a68-8827-8bd8e6b422e6', 'route': ['p2', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769759123.5683126,RECEIVED,a10732fa-1f59-46c3-8d3b-97079abc6dd9,dc5fc443-893c-4564-9cbf-e736dd0119b8,c3,c5,27,p2,?,surb={'id': '41c9d579-8666-425a-80e0-2d804d269dae', 'route': ['p2', 'e6', 'i5', 'x11', 'p3', 'c3']}
1769759123.8351803,RECEIVED,6ee9efec-ccc5-497f-94f7-a2d1fad44734,470f076d-4234-4ba8-bb68-4d71a071b4ed,c1,c5,26,p2,?,surb={'id': 'e2935052-23eb-4103-9119-bce9861b33aa', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c1']}
