timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475607.526808,CREATED,107b36f7-194d-4327-b4e7-b51965b2dc36,743f7677-402f-4a28-87f6-bf966edd48c2,c1,c4,27,?,?,surb={'id': 'cd8ddce0-c637-4f0e-86a2-6025e3b12319', 'route': ['p1', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769475607.680333,SENT,10de1c6a-2d34-4093-b2c2-750faca48bb6,09dae9ad-98b0-424e-98d2-42eb7b342281,c1,c4,3376,?,p1,
1769475607.6804345,CREATED,b3dea786-04b4-471d-a5f2-dff2c761e673,743f7677-402f-4a28-87f6-bf966edd48c2,c1,c4,27,?,?,surb={'id': 'cd8ddce0-c637-4f0e-86a2-6025e3b12319', 'route': ['p1', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769475607.7343855,SENT,30879c6c-d105-494f-95b6-eeabaa227388,2b710d6c-3afd-43c8-bcca-dfae6d0fc03a,c1,c4,3379,?,p1,
1769475607.7344868,CREATED,93f97947-b7ad-40cb-a8b2-1e89a226b26d,73a9ce87-a69a-4570-aed2-7223345cc0fb,c1,c4,27,?,?,surb={'id': '84697a7b-0c9b-4aa2-9c36-8d061ea59dd9', 'route': ['p1', 'e4', 'i8', 'x12', 'p1', 'c1']}
1769475608.0135157,RECEIVED,d3632bc0-bc6f-4311-afb4-3e1f8a15141d,3f2b49b4-9e6a-4c73-82f4-573acf5f3f08,c4,c1,27,p1,?,surb={'id': '83ba2db8-54a3-4bec-bf54-716efd5b9d22', 'route': ['p1', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769475608.0576239,RECEIVED,ef0dd653-0a77-4379-89ef-35f8b7655f82,a957bef6-9be2-459a-9577-5a4d5c6226cf,c4,c1,27,p1,?,surb={'id': 'f8b72d74-09cf-437b-9460-ad106fe914e1', 'route': ['p1', 'e11', 'i12', 'x7', 'p1', 'c4']}
1769475608.3933234,RECEIVED,2ee6963d-3911-4b6b-9153-f272a7fd53e1,8af3dfc7-9dce-4024-a78a-0e5489b54a9b,c4,c1,27,p1,?,surb={'id': '113ead81-d07c-463e-8eda-830be4fe61ee', 'route': ['p1', 'e7', 'i12', 'x3', 'p1', 'c4']}
1769475608.9016106,SENT,d730b732-8805-44b2-9507-b29d17a99fae,c3c88b38-4e04-437c-bd0e-46163aaacaab,c1,c4,3381,?,p1,
1769475608.9016995,CREATED,802a19a4-1e34-4cc4-9678-cdcf3376fbe8,73a9ce87-a69a-4570-aed2-7223345cc0fb,c1,c4,27,?,?,surb={'id': '84697a7b-0c9b-4aa2-9c36-8d061ea59dd9', 'route': ['p1', 'e4', 'i8', 'x12', 'p1', 'c1']}
1769475609.0545025,RECEIVED,af36c7a2-09ad-4047-bcd7-3fb80f58ce82,fcfe3c31-c47f-46d1-95a4-6695f4fac859,c4,c1,27,p1,?,surb={'id': '734e731e-263e-4933-8b1e-1b22147a7883', 'route': ['p1', 'e9', 'i11', 'x6', 'p1', 'c4']}
1769475609.6875303,RECEIVED,4507ac39-aa6c-40d5-9a56-88701a816935,a957bef6-9be2-459a-9577-5a4d5c6226cf,c4,c1,27,p1,?,surb={'id': 'f8b72d74-09cf-437b-9460-ad106fe914e1', 'route': ['p1', 'e11', 'i12', 'x7', 'p1', 'c4']}
1769475609.757513,RECEIVED,1049fcad-7664-415a-a912-fc81ceec5842,e31b2bae-8a84-48a8-a4ac-236f9585cb25,c4,c1,27,p1,?,surb={'id': '162a3290-1449-4062-a5fa-60ce52cce325', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769475609.9402106,SENT,3a566e7d-fa9f-4117-8b91-4f81c49dc8e0,826e0e9b-df7c-4639-80d9-0e1a94be4f60,c1,c4,3377,?,p1,
1769475609.940272,CREATED,a4f38a1c-0897-4556-a815-b1575912d2fd,92b7a380-dab5-490d-aa1e-558505ad6b5d,c1,c4,27,?,?,surb={'id': '89165b52-9fa9-4646-bd37-3e9f8765931a', 'route': ['p1', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769475610.0436044,RECEIVED,fdb1e503-9aaa-4925-bb5d-eeb158b2b342,53c3f0bf-4c94-4284-84c5-a1732b97b740,c4,c1,27,p1,?,surb={'id': '99bf199a-1bf0-40f8-a5d6-40ec0799dce7', 'route': ['p1', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769475610.2184591,RECEIVED,b2ae590b-87cb-4da7-99ac-b3aff04dc413,169238aa-344f-43f4-8b87-44681088975f,c4,c1,26,p1,?,surb={'id': '53d45b16-9a33-42e1-842c-867c5dceb0b7', 'route': ['p1', 'e1', 'i2', 'x6', 'p1', 'c4']}
1769475610.2398188,SENT,aae8265d-0fe1-4e73-9cab-5239aab06e17,f2b411a6-e670-4312-bf84-ce71e4c2e1a9,c1,c4,3383,?,p1,
1769475610.2399487,CREATED,0340b33b-15ad-44aa-9e76-6ef8e92b779e,92b7a380-dab5-490d-aa1e-558505ad6b5d,c1,c4,27,?,?,surb={'id': '89165b52-9fa9-4646-bd37-3e9f8765931a', 'route': ['p1', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769475610.4811711,RECEIVED,5dc0e428-beda-40e2-87a3-0919cf9ab14d,57fec324-33ba-4f36-ac5f-3842b8754cdb,c4,c1,27,p1,?,surb={'id': '28fd736a-7389-4abf-9b3a-042c962413bd', 'route': ['p1', 'e9', 'i6', 'x1', 'p1', 'c4']}
1769475610.5120127,RECEIVED,44a79d45-9bf7-421f-bfcd-ea654bf6869e,3f2b49b4-9e6a-4c73-82f4-573acf5f3f08,c4,c1,27,p1,?,surb={'id': '83ba2db8-54a3-4bec-bf54-716efd5b9d22', 'route': ['p1', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769475610.5516856,SENT,3478fecc-cd50-4619-be6e-744e733f1bb0,c0c3fe51-7d72-48a1-89ba-f7539227713a,c1,c4,3395,?,p1,
1769475610.5518389,CREATED,4ddd8697-ed31-410f-a23f-211564607e3e,4b9aee98-f40e-4a15-9527-67826638f6d0,c1,c4,27,?,?,surb={'id': 'abac8d42-0afa-45fb-bf8b-fad315db3611', 'route': ['p1', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769475610.6494656,RECEIVED,4d77fc6e-ead5-4d51-9313-9c2e7ba03dd2,fcfe3c31-c47f-46d1-95a4-6695f4fac859,c4,c1,27,p1,?,surb={'id': '734e731e-263e-4933-8b1e-1b22147a7883', 'route': ['p1', 'e9', 'i11', 'x6', 'p1', 'c4']}
1769475610.6898713,RECEIVED,0b393028-2f1d-4733-aaf1-76bbce3e8887,0cf439e2-efc5-4a53-bada-e8f5d14f063c,c4,c1,25,p1,?,surb={'id': 'eec354b7-4ccd-481d-a232-5c94e5426a77', 'route': ['p1', 'e5', 'i5', 'x5', 'p1', 'c4']}
1769475610.7187405,RECEIVED,694ac2c6-6d59-4bdf-ab08-e8bfa9d1adbe,0cf439e2-efc5-4a53-bada-e8f5d14f063c,c4,c1,25,p1,?,surb={'id': 'eec354b7-4ccd-481d-a232-5c94e5426a77', 'route': ['p1', 'e5', 'i5', 'x5', 'p1', 'c4']}
1769475610.8486152,RECEIVED,c88d39c1-5914-42ad-9b44-1d01d81a87c7,e31b2bae-8a84-48a8-a4ac-236f9585cb25,c4,c1,27,p1,?,surb={'id': '162a3290-1449-4062-a5fa-60ce52cce325', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769475610.9978218,RECEIVED,b201e740-d9a0-41fc-8fe1-28737a5a942f,53c3f0bf-4c94-4284-84c5-a1732b97b740,c4,c1,27,p1,?,surb={'id': '99bf199a-1bf0-40f8-a5d6-40ec0799dce7', 'route': ['p1', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769475611.2630363,SENT,fa6f0285-bd3d-4efb-975e-c236ceef877b,74b5fe5c-400a-4d93-a645-bfec0cfd74e4,c1,c4,3386,?,p1,
1769475611.263184,CREATED,f8e34ce1-beda-4780-93f1-030b1805c1bf,4b9aee98-f40e-4a15-9527-67826638f6d0,c1,c4,27,?,?,surb={'id': 'abac8d42-0afa-45fb-bf8b-fad315db3611', 'route': ['p1', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769475611.7206533,RECEIVED,b171bb1e-ff9f-45f1-b1d2-32fc00e0feea,e1351356-ea26-4ef5-9a37-f933c2749586,c4,c1,27,p1,?,surb={'id': '0d902ede-d891-41ad-80ef-22bc1ef7a76d', 'route': ['p1', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769475611.747719,RECEIVED,98642733-53ad-469b-b78e-2b0290b2fccf,87af2920-93b9-45ca-bc21-bab7a45dd5e1,c4,c1,26,p1,?,surb={'id': '64877e7c-b70d-4311-ad93-6f75220a12dc', 'route': ['p1', 'e12', 'i5', 'x1', 'p1', 'c4']}
1769475611.9381242,RECEIVED,00a64f5d-b5b5-4fc7-9594-cabefad84092,e1351356-ea26-4ef5-9a37-f933c2749586,c4,c1,27,p1,?,surb={'id': '0d902ede-d891-41ad-80ef-22bc1ef7a76d', 'route': ['p1', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769475611.9475787,SENT,3455a97b-a43c-41f1-998f-ebcf79702a0a,20882b30-d936-4645-8f93-9d58bba5f7c4,c1,c4,3367,?,p1,
1769475611.9477143,CREATED,1cf69395-8813-404a-86b4-3986f8c6d7e6,6e1502df-b83d-43c5-b5e4-4c6a94e58230,c1,c4,27,?,?,surb={'id': '280703e0-ee33-494d-abb9-30ae878cdab6', 'route': ['p1', 'e8', 'i5', 'x12', 'p1', 'c1']}
1769475612.184407,SENT,96009747-f879-4650-a93a-e09889966dcf,66d2588d-9a63-483f-902e-70163c4fdef2,c1,c4,3376,?,p1,
1769475612.1845584,CREATED,bffd379a-a31a-4ab9-9c56-9fc3c2c15afd,6e1502df-b83d-43c5-b5e4-4c6a94e58230,c1,c4,27,?,?,surb={'id': '280703e0-ee33-494d-abb9-30ae878cdab6', 'route': ['p1', 'e8', 'i5', 'x12', 'p1', 'c1']}
1769475612.2271082,SENT,176a9e61-7131-44a3-83c7-90287573ad47,da193112-b2a5-46f7-8256-f0ef574fffc7,c1,c4,3363,?,p1,
1769475612.2272606,CREATED,667accfe-3745-4080-a18b-d032da3c3542,75c20f40-cacf-4401-9b4b-ba878392a951,c1,c4,27,?,?,surb={'id': 'ea733060-a407-4edf-ada9-60dc4e850ab9', 'route': ['p1', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769475612.255792,SENT,7ce25efd-c62b-4742-b5cf-a33d4f4ba934,5da0e765-24f7-4b86-a9d0-9f2ae1cbabf9,c1,c4,3384,?,p1,
1769475612.2559397,CREATED,b71f2d77-6c94-49eb-812b-a7898309bcb1,75c20f40-cacf-4401-9b4b-ba878392a951,c1,c4,27,?,?,surb={'id': 'ea733060-a407-4edf-ada9-60dc4e850ab9', 'route': ['p1', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769475612.629723,SENT,d70566a4-c4e6-4878-b8cb-6b1d8b8f788d,aea5cdef-8f71-49f0-98a8-a73a3e010fdd,c1,c4,3383,?,p1,
1769475612.6298568,CREATED,6ea453b3-eb2c-4d48-b22a-d6c0c1658a94,ac8223b9-e60d-4443-89b0-318d9f1a1d7a,c1,c4,26,?,?,surb={'id': 'feecb612-3d6b-4bac-a1d1-a5d4342df544', 'route': ['p1', 'e6', 'i4', 'x12', 'p1', 'c1']}
1769475612.7453077,RECEIVED,c35fbafd-6ce0-486e-99d8-c1af36478841,87af2920-93b9-45ca-bc21-bab7a45dd5e1,c4,c1,26,p1,?,surb={'id': '64877e7c-b70d-4311-ad93-6f75220a12dc', 'route': ['p1', 'e12', 'i5', 'x1', 'p1', 'c4']}
1769475613.0529208,SENT,1e4958fa-2704-4e31-b714-b07f54700da9,d5d53171-3c0c-4c9e-9749-ff3ef0c5619b,c1,c4,3392,?,p1,
1769475613.0531344,CREATED,fd04a8c0-6fa3-4ab3-9858-136c3918feb7,ac8223b9-e60d-4443-89b0-318d9f1a1d7a,c1,c4,26,?,?,surb={'id': 'feecb612-3d6b-4bac-a1d1-a5d4342df544', 'route': ['p1', 'e6', 'i4', 'x12', 'p1', 'c1']}
1769475613.2053874,RECEIVED,791d5074-8422-420c-9023-2bef823459be,5614ee15-96d4-4bf2-adf3-b8cc1987e657,c4,c1,27,p1,?,surb={'id': '5f69340f-3cab-416c-9fe5-f5a13edc68b0', 'route': ['p1', 'e9', 'i6', 'x5', 'p1', 'c4']}
1769475613.3530357,SENT,d85ccf8f-e3ca-4249-8997-2fc3c59ad0e5,e62e0df5-c7a5-48f5-afb2-927050758046,c1,c4,3376,?,p1,
1769475613.3532186,CREATED,b2bf2ab1-add2-4c5b-a31e-cd43c597a2c0,52955405-e531-4917-8b62-fe0eb84f1036,c1,c4,25,?,?,surb={'id': '97b0751f-5db1-4129-a22b-74cf1b2b3c48', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769475613.585941,SENT,f679403c-a231-4b0f-8469-05edcde79969,4d28964b-f3f7-4bd4-9a18-bdb3bf960321,c1,c4,3371,?,p1,
1769475613.5861008,CREATED,18f38b9f-96ed-4f4a-8c37-8ff5c6cc60a2,52955405-e531-4917-8b62-fe0eb84f1036,c1,c4,25,?,?,surb={'id': '97b0751f-5db1-4129-a22b-74cf1b2b3c48', 'route': ['p1', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769475613.7767367,RECEIVED,d4dffc01-093a-47d7-aeed-952db2fcc548,8c245422-353f-4011-8c30-810ab3fbb1f6,c4,c1,27,p1,?,surb={'id': '86aeb0bb-f9d9-4193-8ef5-bd61de5ce3b8', 'route': ['p1', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769475613.88299,RECEIVED,93ee9c6f-291a-49cd-a9ce-1c4573f40c41,efab018d-e361-4d21-be8b-d0ec5c7a0ff3,c4,c1,27,p1,?,surb={'id': '06ee6552-5877-4967-8c9e-a31ccd531fc6', 'route': ['p1', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769475613.984559,RECEIVED,7a201acb-1138-4f69-ad5c-57e108c400da,169238aa-344f-43f4-8b87-44681088975f,c4,c1,26,p1,?,surb={'id': '53d45b16-9a33-42e1-842c-867c5dceb0b7', 'route': ['p1', 'e1', 'i2', 'x6', 'p1', 'c4']}
1769475614.1290977,SENT,861f85d3-76c7-4cf0-90b1-8d747f0f0056,3d361d57-db7b-4ae3-970f-5f1941d44d88,c1,c4,3399,?,p1,
1769475614.1294856,CREATED,92c96f4c-3e67-4476-b308-76fbef2dc1e4,1fcb3e80-54ad-497f-a9c0-285d4db93294,c1,c4,27,?,?,surb={'id': '50bb4599-8179-4070-adad-ce7c316897b2', 'route': ['p1', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769475614.445516,SENT,b36a1551-3881-4927-a0a3-e8ecb5e02450,e6e44b1e-001c-451a-8dbf-0c2f140a11ba,c1,c4,3399,?,p1,
1769475614.4456093,CREATED,f4fd7250-82a6-4abe-b7cd-45555dd8f58c,1fcb3e80-54ad-497f-a9c0-285d4db93294,c1,c4,27,?,?,surb={'id': '50bb4599-8179-4070-adad-ce7c316897b2', 'route': ['p1', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769475614.472577,SENT,1d90451e-f6ef-40ba-988c-e12caa2b94a4,6ce98424-e06c-4e87-ac44-02d98b9b33cf,c1,c4,3392,?,p1,
1769475614.4726713,CREATED,dbe8c5ad-7b0f-44be-b2d1-7d86353eb4ab,687cf1cb-27a4-4a6d-af48-cc0e2bd1cff8,c1,c4,27,?,?,surb={'id': '9fa129a8-9342-4158-8519-daa74bdafc8a', 'route': ['p1', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769475614.604573,SENT,59350e47-3b8b-40d2-915a-e6877c852c9a,f93e1702-f9f2-4ef5-9718-02ccf9753bfc,c1,c4,3388,?,p1,
1769475614.6047084,CREATED,5830a24b-43a5-489d-a7a5-8539a9ee18c3,687cf1cb-27a4-4a6d-af48-cc0e2bd1cff8,c1,c4,27,?,?,surb={'id': '9fa129a8-9342-4158-8519-daa74bdafc8a', 'route': ['p1', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769475614.6565022,RECEIVED,b790b259-61d6-49be-a406-d4967d18cc05,57fec324-33ba-4f36-ac5f-3842b8754cdb,c4,c1,27,p1,?,surb={'id': '28fd736a-7389-4abf-9b3a-042c962413bd', 'route': ['p1', 'e9', 'i6', 'x1', 'p1', 'c4']}
1769475614.6651359,SENT,7a6d9afb-5c1e-4c26-84de-d96d2cfe5da4,7993dd55-8ae3-4d6b-81ba-b6e00ac1973d,c1,c4,3371,?,p1,
1769475614.6652532,CREATED,dad5de8e-bfa5-4cd8-a951-c887c19ea758,2cb8f665-f95c-49b9-8962-9d25f32a1a49,c1,c4,26,?,?,surb={'id': '007e1130-17d9-40fc-b9a1-ebf68d0c2a68', 'route': ['p1', 'e5', 'i9', 'x7', 'p1', 'c1']}
1769475614.916505,SENT,c200e400-0bc8-4977-8285-3b15831493ea,b691f875-2da0-4904-b661-40eae294b7b0,c1,c4,3371,?,p1,
1769475614.9166281,CREATED,c02395d9-a658-40e1-8888-b8f3f2c95062,2cb8f665-f95c-49b9-8962-9d25f32a1a49,c1,c4,26,?,?,surb={'id': '007e1130-17d9-40fc-b9a1-ebf68d0c2a68', 'route': ['p1', 'e5', 'i9', 'x7', 'p1', 'c1']}
1769475615.387976,SENT,4e14ec32-b23a-49ef-a4ec-b120bea0cd49,eb2b8cc3-4193-4c0e-afe6-2e25da9b0045,c1,c4,3383,?,p1,
1769475615.388115,CREATED,025c23ff-cf43-4f7d-ab4c-05ea894449d6,888e94ea-e277-407a-aa05-a6382a3154aa,c1,c4,27,?,?,surb={'id': '92bd7d90-b334-4877-9253-a0ade9bbb561', 'route': ['p1', 'e2', 'i9', 'x11', 'p1', 'c1']}
1769475615.5356243,SENT,4afe5cec-4ff9-4224-b81e-281e484ebc9a,7888006b-4535-4e42-9b23-2953b7f81074,c1,c4,3400,?,p1,
1769475615.5357447,CREATED,3d007152-1eeb-4d1e-90ec-bf073ffce2ca,888e94ea-e277-407a-aa05-a6382a3154aa,c1,c4,27,?,?,surb={'id': '92bd7d90-b334-4877-9253-a0ade9bbb561', 'route': ['p1', 'e2', 'i9', 'x11', 'p1', 'c1']}
1769475615.6005502,SENT,3db1932b-0c45-43f3-a6dc-1764ecb81b91,254e36a5-917f-4318-be89-199df50e73d5,c1,c4,3384,?,p1,
1769475615.600682,CREATED,9e5b5507-9f8a-46ee-8d41-0969ae63d19d,fd6d7e55-336a-44dd-8f5b-7b698b7ca66d,c1,c4,27,?,?,surb={'id': 'a2219ab3-b0a1-47f7-a660-785c45880dec', 'route': ['p1', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769475615.882199,RECEIVED,b1efca25-3cf2-4239-b2e2-a7b4cfd40309,374d04ea-1d82-4315-8252-c86374ca03a6,c4,c1,27,p1,?,surb={'id': 'a435807b-78b9-4405-8127-2dc17ca6f667', 'route': ['p1', 'e9', 'i10', 'x12', 'p1', 'c4']}
1769475616.180827,RECEIVED,b5cd7d09-1eb3-4058-aa8b-ae50f1765611,efab018d-e361-4d21-be8b-d0ec5c7a0ff3,c4,c1,27,p1,?,surb={'id': '06ee6552-5877-4967-8c9e-a31ccd531fc6', 'route': ['p1', 'e12', 'i8', 'x7', 'p1', 'c4']}
1769475616.273171,SENT,1baa5d21-bd78-41f2-b430-4f84023ce1be,cc5420c9-2617-4c42-9292-b53569549471,c1,c4,3363,?,p1,
1769475616.2733088,CREATED,2c036c1c-4261-4d21-a0e6-963e9bdc347b,fd6d7e55-336a-44dd-8f5b-7b698b7ca66d,c1,c4,27,?,?,surb={'id': 'a2219ab3-b0a1-47f7-a660-785c45880dec', 'route': ['p1', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769475616.3391876,SENT,f65fa3c0-57c5-4c09-944c-fddb4cdf6bb8,d9693530-4c37-46cf-a2d2-1486c223823f,c1,c4,3396,?,p1,
1769475616.3393388,CREATED,7c8bdb76-302a-47da-86dc-2c4c726c2813,18bf3468-c1a6-4855-b6ee-655b3f42acf4,c1,c4,27,?,?,surb={'id': '927c15c4-64d8-48f3-aa58-5d849c5bc722', 'route': ['p1', 'e10', 'i9', 'x7', 'p1', 'c1']}
1769475616.3861945,SENT,cd5d7e94-74dc-4e71-b0bf-df6f4d8b8f34,6e3cde48-3270-42d1-8517-c5badf3efb48,c1,c4,3393,?,p1,
1769475616.3863313,CREATED,287c950b-e360-47f1-84c4-b11d208bba0d,18bf3468-c1a6-4855-b6ee-655b3f42acf4,c1,c4,27,?,?,surb={'id': '927c15c4-64d8-48f3-aa58-5d849c5bc722', 'route': ['p1', 'e10', 'i9', 'x7', 'p1', 'c1']}
1769475616.411223,RECEIVED,cefd4b7d-5e2d-4a81-8a5c-b7fdd8fb48c3,4ba4c7e2-6c4e-4ea7-bcee-8196adcf1c8c,c4,c1,27,p1,?,surb={'id': '15d57581-3d23-49cd-9170-1fa7121e100a', 'route': ['p1', 'e5', 'i5', 'x4', 'p1', 'c4']}
1769475616.5388017,RECEIVED,cfd1c832-e2d9-4a7a-a4fc-b280ee420e54,4ba4c7e2-6c4e-4ea7-bcee-8196adcf1c8c,c4,c1,27,p1,?,surb={'id': '15d57581-3d23-49cd-9170-1fa7121e100a', 'route': ['p1', 'e5', 'i5', 'x4', 'p1', 'c4']}
1769475616.7569106,SENT,e9aa61a8-7ab1-499c-b174-a970d966416a,48e1e3cd-e1b6-4aa6-8762-8997574bf945,c1,c4,3389,?,p1,
1769475616.7569857,CREATED,15763582-c14b-48ca-97a4-9d8a7886a3f7,e6ef4a23-c55c-40ef-ba88-2e61bff9677d,c1,c4,27,?,?,surb={'id': '3d7e7dc9-9a78-4ea7-8811-1361eea1ac5d', 'route': ['p1', 'e8', 'i10', 'x2', 'p1', 'c1']}
1769475616.89968,RECEIVED,4e36fa39-fd2d-4eed-a8cb-5fb0781240bd,374d04ea-1d82-4315-8252-c86374ca03a6,c4,c1,27,p1,?,surb={'id': 'a435807b-78b9-4405-8127-2dc17ca6f667', 'route': ['p1', 'e9', 'i10', 'x12', 'p1', 'c4']}
1769475616.9983084,RECEIVED,1b0f663a-3bab-478a-8ddc-ef056e435d20,6d7f4af2-69d3-4b0f-82c0-643f9270bbe6,c4,c1,27,p1,?,surb={'id': '42be3a2f-c60f-4d1b-93fe-ea700774b481', 'route': ['p1', 'e7', 'i8', 'x5', 'p1', 'c4']}
1769475617.1572194,RECEIVED,0e3656f3-55f6-4a6a-9d06-4e62cad04826,5614ee15-96d4-4bf2-adf3-b8cc1987e657,c4,c1,27,p1,?,surb={'id': '5f69340f-3cab-416c-9fe5-f5a13edc68b0', 'route': ['p1', 'e9', 'i6', 'x5', 'p1', 'c4']}
1769475617.4597518,RECEIVED,d927d719-985a-4f17-b78e-c9ff629b5d96,6d7f4af2-69d3-4b0f-82c0-643f9270bbe6,c4,c1,27,p1,?,surb={'id': '42be3a2f-c60f-4d1b-93fe-ea700774b481', 'route': ['p1', 'e7', 'i8', 'x5', 'p1', 'c4']}
1769475617.527292,SENT,3fb48314-0ebe-44e9-aad6-218418b78371,59bae795-45bc-4612-87da-694cb455a8d2,c1,c4,3392,?,p1,
1769475617.5274546,CREATED,95ea6adc-1785-428f-8fb3-b58e60d8f801,e6ef4a23-c55c-40ef-ba88-2e61bff9677d,c1,c4,27,?,?,surb={'id': '3d7e7dc9-9a78-4ea7-8811-1361eea1ac5d', 'route': ['p1', 'e8', 'i10', 'x2', 'p1', 'c1']}
1769475617.7509031,RECEIVED,a4b5dfff-11fa-44e9-8069-e3bfdfd2c23c,e53d18e7-91ec-4073-a98c-a01f0b5a8176,c4,c1,26,p1,?,surb={'id': '6ba891fd-89b7-4980-b21e-26fe49bd3316', 'route': ['p1', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769475618.0520737,RECEIVED,2baecde2-1fea-498f-9ac4-0f8494495939,e53d18e7-91ec-4073-a98c-a01f0b5a8176,c4,c1,26,p1,?,surb={'id': '6ba891fd-89b7-4980-b21e-26fe49bd3316', 'route': ['p1', 'e7', 'i8', 'x7', 'p1', 'c4']}
1769475618.1082847,SENT,37e3968e-8869-4ee4-94a9-b59645a38d99,fa7f2d30-2c55-44e8-b281-7a070ffd8c22,c1,c4,3399,?,p1,
1769475618.1084206,CREATED,d0406b89-587e-4ccd-8cdc-6292b7c974e5,7c76c9cc-18da-439e-9593-c1c8a1fa616f,c1,c4,27,?,?,surb={'id': '690df29a-b7c3-41ff-a0d1-1905e7034c85', 'route': ['p1', 'e10', 'i11', 'x3', 'p1', 'c1']}
1769475618.1278646,RECEIVED,8a70a067-e942-47a3-a391-340406cf1f1d,8c245422-353f-4011-8c30-810ab3fbb1f6,c4,c1,27,p1,?,surb={'id': '86aeb0bb-f9d9-4193-8ef5-bd61de5ce3b8', 'route': ['p1', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769475618.1762831,SENT,f12ac8d8-7dc1-4413-926c-bb2a09d43542,04ee0fb9-a7eb-4af1-b1d1-7fc85a468537,c1,c4,3392,?,p1,
1769475618.176385,CREATED,ad991d66-350b-4c36-86f1-2b907bb7481c,7c76c9cc-18da-439e-9593-c1c8a1fa616f,c1,c4,27,?,?,surb={'id': '690df29a-b7c3-41ff-a0d1-1905e7034c85', 'route': ['p1', 'e10', 'i11', 'x3', 'p1', 'c1']}
1769475618.2079248,SENT,9c5e57d2-e114-417e-a34b-3a01d1f61601,66b6fc4f-ea16-43be-a586-aafae3393124,c1,c4,3364,?,p1,
1769475618.2080207,CREATED,5eab908d-b26b-4550-8642-2e7d9ba7ab4d,82598567-3b4c-4068-be7b-e94f47341fcb,c1,c4,27,?,?,surb={'id': 'a5bb8803-b90e-41bb-8de5-39d536a8f233', 'route': ['p1', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769475618.8012593,SENT,fde61e0b-b3a2-4156-99bd-b7e306f3b8ee,9cc1fd54-7125-4c9a-8b32-284a6528281e,c1,c4,3368,?,p1,
1769475618.8013468,CREATED,9b3d9ad8-2f73-42b6-a623-d56e603d2abf,82598567-3b4c-4068-be7b-e94f47341fcb,c1,c4,27,?,?,surb={'id': 'a5bb8803-b90e-41bb-8de5-39d536a8f233', 'route': ['p1', 'e1', 'i8', 'x2', 'p1', 'c1']}
1769475618.836666,RECEIVED,15a0c9a6-b1c2-4bad-a92e-5d817656d44b,263ffa5b-ce58-4b32-8888-6ecba5f6743c,c4,c1,27,p1,?,surb={'id': '05a4998d-38fc-4057-af0b-c356b1710c25', 'route': ['p1', 'e8', 'i6', 'x4', 'p1', 'c4']}
1769475618.8768122,SENT,07ba0621-37b1-465e-a0b0-eef6ab25cd10,53cabfcd-b8f1-440b-b9bb-0a54a4c585ee,c1,c4,3379,?,p1,
1769475618.8769011,CREATED,8af9439a-89b8-4731-a7e5-0eb3e02d647d,1f32cd63-0eb1-4548-ace4-51b533872286,c1,c4,27,?,?,surb={'id': '4eba5923-f362-4a3b-9f7f-ce54d1f1da09', 'route': ['p1', 'e9', 'i7', 'x5', 'p1', 'c1']}
1769475618.8878067,SENT,031a904a-2fce-431f-a6be-4966206a0427,6aaec214-cb82-46ab-851b-c8b9990e2f55,c1,c4,3388,?,p1,
1769475618.8878946,CREATED,5f6dcb2e-02ec-4dc8-9ef2-a7460303a7d4,1f32cd63-0eb1-4548-ace4-51b533872286,c1,c4,27,?,?,surb={'id': '4eba5923-f362-4a3b-9f7f-ce54d1f1da09', 'route': ['p1', 'e9', 'i7', 'x5', 'p1', 'c1']}
