timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769498329.5772324,SENT,6edde990-ddf3-4a28-99a7-8ed8e513bc7d,f0b5ae1a-b804-43ef-b27c-dbacde0b8328,c4,c1,3376,?,p1,
1769498329.5773442,CREATED,430c5afe-8c7c-4663-9959-7f873ccf6cce,58622f0c-e5d2-447d-8246-88b342ed8f46,c4,c1,26,?,?,surb={'id': '000c1f4b-f134-40e7-8071-1c268c734acd', 'route': ['p1', 'e3', 'i7', 'x10', 'p1', 'c4']}
1769498329.5818224,RECEIVED,7d380ec9-35dc-4210-b44b-34df864c9aec,24379727-6862-42c8-8c0e-bf8e93e9af02,c2,c4,27,p1,?,surb={'id': 'edc09cc8-733e-461b-a7bf-952f28799ab6', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769498329.7561853,RECEIVED,b9c77291-d785-482a-b9c5-230e5e5240b7,e97bed74-901a-4ae5-bcaa-924b06050735,c3,c4,27,p1,?,surb={'id': 'c84eb2a4-ffe4-4dbf-96b1-cdc5594880ee', 'route': ['p1', 'e4', 'i7', 'x9', 'p3', 'c3']}
1769498330.0342937,RECEIVED,2bd314ee-3d2d-444e-a0cf-34b3966435fd,8d311e18-8210-41c4-906d-1e005a7e9a07,c2,c4,27,p1,?,surb={'id': '452ede68-1a6c-4830-851e-cc77efaa8d73', 'route': ['p1', 'e6', 'i2', 'x10', 'p2', 'c2']}
1769498330.181702,SENT,71c080f7-41ca-4d04-b26c-67cee329f710,ec3c6490-0813-44ca-b858-981e13b58e72,c4,c1,3392,?,p1,
1769498330.1817758,CREATED,1658eabe-5e0e-4f5a-87fa-c830cabe1eac,6841ee50-fac0-4ba0-9291-2bd1cccabea8,c4,c1,27,?,?,surb={'id': '29cc4260-28cb-4b26-8024-d96e0186cd21', 'route': ['p1', 'e6', 'i6', 'x1', 'p1', 'c4']}
1769498330.1990933,RECEIVED,4cbba211-dfbf-4407-ac44-b37a27c28cb5,52fd2ddb-05b8-41f9-afd9-ebb56d4e5ca4,c2,c4,26,p1,?,surb={'id': 'cc7f509a-7023-4079-8bdc-34175d227739', 'route': ['p1', 'e7', 'i11', 'x9', 'p2', 'c2']}
1769498330.2396295,RECEIVED,f357d7d0-808f-428c-99b2-04950485ee9d,1cba00b5-263c-4927-be9c-de95a0276502,c2,c4,27,p1,?,surb={'id': '10193b84-860e-4825-83f7-d695ed633f81', 'route': ['p1', 'e5', 'i10', 'x10', 'p2', 'c2']}
1769498330.2758415,RECEIVED,b839fa77-48ae-46e3-8f30-1385896996c4,3f09ce01-4e6d-4e47-83f6-a1eedb921614,c2,c4,27,p1,?,surb={'id': 'd4b3fbb1-1811-45b9-a33f-e65901be968e', 'route': ['p1', 'e11', 'i8', 'x10', 'p2', 'c2']}
1769498330.281642,RECEIVED,722c7bda-60b7-469a-8750-2e974731ded6,3c25fe0c-a012-4eae-b59f-06c8e1b91966,c2,c4,26,p1,?,surb={'id': '093c8567-24bf-4e83-8c74-99eeafa1013a', 'route': ['p1', 'e1', 'i10', 'x12', 'p2', 'c2']}
1769498330.3783283,SENT,fa14f375-ff23-4919-8902-e128c10e09a9,e412fe1e-7d06-46be-a640-a1b27428e5c6,c4,c1,3355,?,p1,
1769498330.378407,CREATED,512c3295-e1c1-47d4-afa9-6499881fcc0f,e33a086b-6db8-44c9-a445-adf29329e242,c4,c1,26,?,?,surb={'id': 'a51a5dd3-c093-492d-b29d-d4cf0408c6fd', 'route': ['p1', 'e7', 'i2', 'x2', 'p1', 'c4']}
1769498330.4014637,RECEIVED,12ffb927-18f5-4cf5-b099-97f9d9ef654d,88f47987-130f-4f28-a146-e5ce3b838420,c3,c4,27,p1,?,surb={'id': 'af4a329f-43a8-4dd9-a7e5-3c7628074f06', 'route': ['p1', 'e3', 'i4', 'x2', 'p3', 'c3']}
1769498330.568699,RECEIVED,06d5066f-3075-47b7-aa2f-03c2242c326f,f3faa7c9-c597-4b9e-9f56-159f1ec010db,c3,c4,27,p1,?,surb={'id': '3f1d145b-9c61-4e7e-9a77-6b9441a6baaf', 'route': ['p1', 'e9', 'i10', 'x11', 'p3', 'c3']}
1769498330.5752392,RECEIVED,8ccd19fd-3817-4157-a34a-645ec1a48357,771fa3ab-5fc5-4dc3-b714-4e589fbb148f,c2,c4,27,p1,?,surb={'id': '2c6f82a1-c767-4f22-a726-9064c08b4156', 'route': ['p1', 'e5', 'i9', 'x4', 'p2', 'c2']}
1769498330.645024,SENT,2fe9835f-cac7-403a-b326-693295d9b67e,e4ebe11b-4b57-4f87-b3b1-488d1110d96e,c4,c1,3373,?,p1,
1769498330.6451845,CREATED,8db830d8-6523-4be8-9dbe-944b45fc012d,ac568156-e02d-4173-912a-6c6207e73116,c4,c1,27,?,?,surb={'id': '29951a23-6598-41a0-871f-af20a04fa0e8', 'route': ['p1', 'e4', 'i7', 'x10', 'p1', 'c4']}
1769498330.6960356,SENT,29ba7091-d9ca-4799-a26e-3a2d4c1253d5,4f18a4a1-6899-465d-9b78-01c6b4758667,c4,c1,3401,?,p1,
1769498330.696188,CREATED,732ec610-4511-4984-9c86-0102e0182021,535f99c7-25a7-400e-a547-708e0642720f,c4,c1,27,?,?,surb={'id': '7a6437d1-da05-4072-9667-2d4d151f71cd', 'route': ['p1', 'e4', 'i2', 'x5', 'p1', 'c4']}
1769498330.6975038,RECEIVED,88ff9d72-5cc6-44fb-bdee-93ed09c20f73,83050ee4-e456-4712-b32a-3de471be56d4,c3,c4,27,p1,?,surb={'id': '38c43fb0-ccbf-4619-8294-e77a96493f01', 'route': ['p1', 'e11', 'i7', 'x10', 'p3', 'c3']}
1769498330.7334716,RECEIVED,8eb10d61-c27f-4b73-8a61-01b2b4e5bc42,1825cfeb-f280-4f6b-9710-ddaa2c1f67de,c2,c4,27,p1,?,surb={'id': '1841b1fe-ed16-4051-b611-fe768b24d17e', 'route': ['p1', 'e3', 'i11', 'x9', 'p2', 'c2']}
1769498330.7982154,SENT,d7aa0c86-db2d-47c3-bd4b-25e7b01d2410,ff42c6fe-d471-4d1b-9ea0-63b9bf5685d3,c4,c1,3370,?,p1,
1769498330.7983713,CREATED,eeeaa9b7-d181-43fb-b4c8-c17f8b28385e,ab088aef-b0e8-4ed6-9f42-7aadafb5b1fa,c4,c1,27,?,?,surb={'id': '65928011-ec70-46e3-a3a9-9826485a5e2b', 'route': ['p1', 'e5', 'i5', 'x10', 'p1', 'c4']}
1769498331.071217,SENT,9dea2838-7982-402c-9302-7af8e8dfc8dc,f59ddcb6-c370-4008-83c4-16ed9e80c47d,c4,c1,3396,?,p1,
1769498331.071318,CREATED,f9018f94-6c49-42bb-80aa-b20ea6dc3bcd,5f094336-2d0e-454e-ba6d-1423d2876a5a,c4,c1,27,?,?,surb={'id': 'b266270c-d71d-440f-b6d4-2e1f279171a3', 'route': ['p1', 'e5', 'i10', 'x10', 'p1', 'c4']}
1769498331.074116,RECEIVED,6f801a75-23d2-4573-a0d5-821c475b9e5b,a69d48ba-7889-4572-8cca-2c3ef7224447,c3,c4,27,p1,?,surb={'id': 'a05d41f5-cf2b-482f-a303-f30459786840', 'route': ['p1', 'e1', 'i12', 'x2', 'p3', 'c3']}
1769498331.1123445,SENT,14d62f43-ccef-48e6-867c-242dd60b115d,01c8dd29-8e88-4232-95c0-0396112d65ef,c4,c1,3378,?,p1,
1769498331.112456,CREATED,6e2dd807-602e-494f-b97d-2fac9b7458c7,ed20e793-ba50-473b-be2c-798d9e1e0675,c4,c1,27,?,?,surb={'id': 'd666fc86-05a1-4661-be97-72e90a11bade', 'route': ['p1', 'e9', 'i5', 'x5', 'p1', 'c4']}
1769498331.1488025,RECEIVED,f5cbaeec-bdad-45ba-bd44-993346b145dc,0de545ab-1ec3-47e0-bc7b-8fc48974f158,c2,c4,26,p1,?,surb={'id': '20430384-6f36-4f62-8302-c19a2cf7b023', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c2']}
1769498331.3857965,RECEIVED,2bf54222-4a0f-4c0c-b808-0f0bd3fb23a3,661a502d-9d9d-41a9-99c1-b215e7f77e43,c3,c4,27,p1,?,surb={'id': '806e4bd8-1bc5-423d-be1e-a310a3b694ee', 'route': ['p1', 'e5', 'i3', 'x11', 'p3', 'c3']}
1769498331.52589,RECEIVED,4af805f7-6983-4229-b896-3277022ce1ec,9ddbdd4c-a39c-4a11-8c71-da2b9790d2bd,c3,c4,27,p1,?,surb={'id': '1384dc3a-4a59-4d86-819d-5587b93987c9', 'route': ['p1', 'e10', 'i11', 'x7', 'p3', 'c3']}
1769498331.5837586,RECEIVED,b9ea1d99-2e46-4cee-94b1-bee5d6a8354d,e99ac249-17c7-45ad-b152-2edda8e9d80d,c2,c4,27,p1,?,surb={'id': '6481a459-fab9-4caa-8985-038bd6202813', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c2']}
1769498331.5905366,RECEIVED,4540cad7-a436-48ce-955c-b39a19db3553,baa2e44f-e5f8-4b3b-8b90-7cb0de65cc60,c2,c4,27,p1,?,surb={'id': '4eb0d45d-3c70-438b-8bbb-efc2cdd4c3ec', 'route': ['p1', 'e12', 'i1', 'x10', 'p2', 'c2']}
1769498331.7292488,SENT,3d53ef3f-a402-4cd5-9430-8d2dd3a55ed2,4b7111af-6600-4952-b4d4-64f53ff0ce94,c4,c1,3360,?,p1,
1769498331.729325,CREATED,11dfa321-53c3-4991-8f61-b6a0052c017b,234814f1-1cdc-4404-8d40-ba393b0c781c,c4,c1,26,?,?,surb={'id': 'd45143ae-d2fd-44ba-b802-b3e8ec49109a', 'route': ['p1', 'e8', 'i6', 'x1', 'p1', 'c4']}
1769498331.962215,SENT,61ed626b-fdf0-4c84-b438-be07f6ec9197,11ce83ed-33ee-4133-adbb-59f373a5dab4,c4,c1,3389,?,p1,
1769498331.9623153,CREATED,745975cd-1f5c-4be7-a113-a0d510639fe9,a78e9ae1-c534-421a-9481-36042cd11575,c4,c1,27,?,?,surb={'id': '2db206d8-7885-4dcb-932b-7bc4b1e800d1', 'route': ['p1', 'e4', 'i9', 'x6', 'p1', 'c4']}
1769498332.144625,RECEIVED,ccb6f477-ca77-45a6-b52a-9059c353cfa8,45678308-292d-408d-b58c-a400da7be57e,c2,c4,26,p1,?,surb={'id': '936b357d-7eca-461a-954a-191b0bd8a046', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769498332.1755831,RECEIVED,51be2e31-0a4b-43c2-b61a-98f1bfddde7d,608f850d-85c5-4e3d-a4ca-24aef8870e5c,c3,c4,27,p1,?,surb={'id': '41bd92d2-bf26-4962-8739-96b887f34064', 'route': ['p1', 'e5', 'i8', 'x8', 'p3', 'c3']}
1769498332.1885228,RECEIVED,c3434168-d0ea-4d48-b2d2-9be399928017,7e613cc0-e1cf-47be-ae76-b705760c7666,c3,c4,27,p1,?,surb={'id': 'b52ebb38-379a-4570-b507-af2ea5c2d79b', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769498332.34228,RECEIVED,20518a0f-9ed4-4389-9460-7ab8a25c6893,2e2b8cd2-985d-4c06-bc8f-b99d6af9808a,c3,c4,26,p1,?,surb={'id': '4cebe91e-a11f-4e31-9499-7d94ecc8b3a6', 'route': ['p1', 'e4', 'i12', 'x5', 'p3', 'c3']}
1769498332.6025772,SENT,600711fa-4f76-4399-b594-2e86b6b3912d,888d480f-6da2-4b9a-8ae0-6474d8423f47,c4,c1,3382,?,p1,
1769498332.6026886,CREATED,2565160d-c0c0-4600-86e3-07fe43e0d7b5,cb24d200-5d12-4049-84ab-5b9b7878da10,c4,c1,25,?,?,surb={'id': 'dde79ae5-ba3a-41f8-9f27-1d1525467b77', 'route': ['p1', 'e1', 'i7', 'x9', 'p1', 'c4']}
1769498332.6782513,RECEIVED,1147e3aa-46f7-4bf5-99d8-7e1be9d36697,ee1c8d99-cead-456b-91ef-470ecc884459,c2,c4,27,p1,?,surb={'id': 'd1b21217-512d-4b5f-92b9-521e65bbc95e', 'route': ['p1', 'e5', 'i7', 'x12', 'p2', 'c2']}
1769498332.7667556,RECEIVED,5d8d3d96-5f8c-4f90-bf9d-7bb7fffc3cd1,11280e4b-9a18-4439-b387-c9d2f6332c86,c2,c4,26,p1,?,surb={'id': '8a277b8a-c68f-4fb4-be88-f47d066a0297', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c2']}
1769498332.8103647,RECEIVED,84e36397-a271-4329-8adb-5630e5facc59,fa8edfe1-da0f-48fc-9248-06af4e740ad9,c2,c4,26,p1,?,surb={'id': 'e3bf8b85-a350-474f-b7c1-6c54db35cb99', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c2']}
1769498332.8553882,RECEIVED,914b6d7d-c3de-4891-bb98-fccc777fdb4d,aad9ab1a-83e1-46ee-a958-73e17ce7a887,c3,c4,27,p1,?,surb={'id': '94507254-876e-418c-8bf5-6fc0a1bcf399', 'route': ['p1', 'e8', 'i6', 'x5', 'p3', 'c3']}
1769498333.0870576,RECEIVED,cb877b15-f035-4b51-9c96-79e4eb90afe9,aa07ae39-dc9e-478f-a1e0-c6e657a61734,c3,c4,26,p1,?,surb={'id': 'cce90026-8ae2-4a7c-8ff4-52d03af8a737', 'route': ['p1', 'e5', 'i2', 'x9', 'p3', 'c3']}
1769498333.196436,RECEIVED,baa0b035-8584-418f-849d-a25b2244cde9,1b86e833-e1fa-4962-bd11-739cefb1092f,c2,c4,27,p1,?,surb={'id': 'f2f7d94a-10a9-43af-bbbe-51aa71744f23', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c2']}
1769498333.2148774,RECEIVED,0e83a95b-2f17-4d12-a001-424c6f0544e4,72c3b943-edfb-4cd7-8aee-291cb46b80ba,c2,c4,27,p1,?,surb={'id': '0f179083-0af6-4ad2-a6d9-e1277474e59a', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769498333.2326493,RECEIVED,ba275496-ed77-4124-ad51-ae850889d13f,a6810a7a-ccca-4f4d-8376-fc5dfbe5f036,c2,c4,26,p1,?,surb={'id': 'aaffb36f-d73d-41b2-969f-a0c492abf991', 'route': ['p1', 'e11', 'i10', 'x3', 'p2', 'c2']}
1769498333.2916672,RECEIVED,76b6ab3d-f1d3-40ee-a5d4-c641ccd5d3f4,d63a7ef4-f8b4-481d-b2bd-6b58cbe70db4,c2,c4,27,p1,?,surb={'id': '3cf6affd-3d08-4b71-9ebd-cd2d6546ae7a', 'route': ['p1', 'e7', 'i12', 'x2', 'p2', 'c2']}
1769498333.3873923,RECEIVED,3ee00055-a363-4c04-8168-3049b7238b6d,8b3e254c-c35d-44d5-aa2e-a3da7be7e5ce,c2,c4,27,p1,?,surb={'id': '5bc70939-0b23-454f-92b0-52ea8cef4f16', 'route': ['p1', 'e9', 'i11', 'x7', 'p2', 'c2']}
1769498333.4924757,RECEIVED,3b53e9d5-f1a0-4107-a571-a83d94e1e8ae,e7d2bc29-04a8-45ac-a236-e2b90ee5013d,c3,c4,27,p1,?,surb={'id': '6322b68e-5c8a-4a06-8c60-a794c8b9473c', 'route': ['p1', 'e1', 'i11', 'x5', 'p3', 'c3']}
1769498333.5961442,RECEIVED,332661b2-629f-4c0f-b82f-362367eccc56,ac6de556-5cfc-45d9-8964-92b4945bc826,c3,c4,27,p1,?,surb={'id': '397d2651-26f6-43f7-b0dd-bf1d92e75c5b', 'route': ['p1', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769498333.6951954,RECEIVED,0734e8b6-7156-40c9-be55-18a5fe335614,a9c16f41-b46f-4592-ab25-fa1fdd037c74,c3,c4,26,p1,?,surb={'id': 'c94843b6-a3df-4292-bc3c-870320072287', 'route': ['p1', 'e1', 'i8', 'x2', 'p3', 'c3']}
1769498333.7555928,RECEIVED,32b8859d-c927-4f2f-8bad-6ae0830998d6,059ef0ae-cdd1-4c35-b19e-16520257083d,c3,c4,26,p1,?,surb={'id': 'abc2eedf-01c7-416c-b2cb-f65f1d6caf9a', 'route': ['p1', 'e7', 'i1', 'x9', 'p3', 'c3']}
1769498333.796578,RECEIVED,71b7994a-07cd-40aa-b91f-74b9d5643f51,f72131d7-b7ab-4e0d-97b5-69bad93fe536,c3,c4,27,p1,?,surb={'id': 'cc5f0d2a-03d5-4dcd-a8b4-dd0d4250f16a', 'route': ['p1', 'e7', 'i4', 'x3', 'p3', 'c3']}
1769498333.8829136,SENT,31e2105f-2f4e-4f89-91a0-b8293ef2f2d5,8989c6dc-841f-4643-9115-e2652d48f174,c4,c1,3372,?,p1,
1769498333.883002,CREATED,24dfa8f0-45a9-4f24-a4d2-bf339fc573e6,8a03058a-d890-454c-be79-35b8baa7dd7f,c4,c1,27,?,?,surb={'id': '43a8130a-87d1-47c4-ad8e-49b181e02627', 'route': ['p1', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769498334.0123434,SENT,cee088d5-bf1d-44fe-9b6b-29187dde46f2,8619dd19-9f10-42f6-9965-7134af1c8e9b,c4,c1,3389,?,p1,
1769498334.0124261,CREATED,9e987e73-572d-4288-8fc8-cc31236e377b,e341940a-c290-449c-b5bd-d83057e33c8c,c4,c1,27,?,?,surb={'id': 'ea508ada-7fff-411d-bce4-fce9723d6e96', 'route': ['p1', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769498334.037652,RECEIVED,f1c1d1b0-c0e6-4ef5-be27-a984ad11c1a4,3bf20f2b-b3ab-4739-a2e1-e3125a8d9435,c3,c4,25,p1,?,surb={'id': 'af401f81-e9b5-4113-9dfe-e69f1a0e9437', 'route': ['p1', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769498334.1175938,RECEIVED,0bf0e89c-ffb7-4b6f-b8c5-d31203bcc1fc,30d02da9-f846-42a4-925e-ddd93fe42d13,c2,c4,27,p1,?,surb={'id': 'd9eb6507-836b-4f0e-af5d-df1f1a013726', 'route': ['p1', 'e8', 'i6', 'x5', 'p2', 'c2']}
1769498334.123329,RECEIVED,e1134720-1829-4f3b-9110-28d0af8bc1dc,7bc90ae5-131e-4721-acd5-f56baa4b22f9,c2,c4,27,p1,?,surb={'id': 'aeba648f-6698-4b58-a448-b9e23642a277', 'route': ['p1', 'e9', 'i1', 'x11', 'p2', 'c2']}
1769498334.1762156,RECEIVED,9a349564-fc88-4664-a408-c919268bcab7,42e306a0-ac9b-48e7-92da-4b9e23762c38,c2,c4,27,p1,?,surb={'id': '5400d7da-e9ae-40aa-b18a-1feb7a860796', 'route': ['p1', 'e1', 'i4', 'x3', 'p2', 'c2']}
1769498334.1863408,SENT,d1dc3139-8fd8-4ab4-93da-b276ed9701d8,44aec96f-7a1b-4c06-8c3f-da55a547fd21,c4,c1,3359,?,p1,
1769498334.1864913,CREATED,cd441274-1459-4e44-9778-a14fd24e87fc,10e47bbd-9044-47c8-b30e-e4f34112aa27,c4,c1,27,?,?,surb={'id': '691b6037-2169-4ccb-831b-3c5c6b0ccdc4', 'route': ['p1', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769498334.2011085,RECEIVED,425ac9ce-9274-49cf-af0f-5fb1af27f6db,6c8f4ea6-e45f-4a70-9938-48c4b48fc211,c3,c4,26,p1,?,surb={'id': '4d831bac-7265-4e88-8406-5aa28bcb097f', 'route': ['p1', 'e6', 'i4', 'x12', 'p3', 'c3']}
1769498334.2535317,RECEIVED,3a537f66-6414-4172-91d3-6059762f5cf4,8da62d14-bcfc-491b-b406-70fb19fb3b18,c2,c4,27,p1,?,surb={'id': 'c3e5875c-7c56-4467-bacc-3174cb3dadef', 'route': ['p1', 'e11', 'i8', 'x1', 'p2', 'c2']}
1769498334.2953882,RECEIVED,17ceb6d1-e0e7-4bc5-a6d6-21e1e5f15226,f2dc007d-bbf2-4e1e-91d4-86734b9fa883,c2,c4,27,p1,?,surb={'id': '2f61b8b3-d4f3-45b1-81ef-c801e824af39', 'route': ['p1', 'e7', 'i4', 'x12', 'p2', 'c2']}
1769498334.3465703,RECEIVED,c0b21624-2de7-4dc1-9d69-410bbcb22162,2c2f49af-5875-4573-b382-a7683235b583,c3,c4,27,p1,?,surb={'id': 'b6edbbe5-774e-4d87-aaf2-b02e5da48312', 'route': ['p1', 'e11', 'i10', 'x5', 'p3', 'c3']}
1769498334.4648118,RECEIVED,6290dca3-b818-4c0f-a0e0-1ba614ca2f25,73f4c4a8-0ebe-4a2c-aec0-b4e5685a5d2d,c3,c4,27,p1,?,surb={'id': 'b5aec672-6405-48d1-a4c5-6074a09a271b', 'route': ['p1', 'e2', 'i12', 'x4', 'p3', 'c3']}
1769498334.6652427,SENT,d43d1036-0e56-40fe-84bf-4f246e48057f,26eaabfc-cc48-4ae3-b6ee-8020f0de43da,c4,c1,3392,?,p1,
1769498334.665328,CREATED,1e145591-12cc-4273-b860-bb093c0869ed,a0b2cee9-a559-4ceb-b43c-375212576595,c4,c1,27,?,?,surb={'id': '6030106d-d4bc-4d85-91a0-8d7fb1024875', 'route': ['p1', 'e12', 'i11', 'x8', 'p1', 'c4']}
1769498334.6959667,RECEIVED,e2bfca16-9177-4ec8-a99d-425505d43bf6,722996f4-73df-4e3f-ae8d-a811db0f9e9d,c2,c4,27,p1,?,surb={'id': '8c57c5a4-b328-47bb-beb8-89f2e171e602', 'route': ['p1', 'e1', 'i5', 'x2', 'p2', 'c2']}
1769498334.720746,RECEIVED,a5da7b1e-0029-458c-9f60-1bd20cb8dd49,f140bff2-8fd6-4061-954b-833a79c7dbdd,c3,c4,27,p1,?,surb={'id': 'e4ffa0f4-1162-4ab9-9589-5756d0d447f6', 'route': ['p1', 'e3', 'i6', 'x5', 'p3', 'c3']}
1769498334.7935882,SENT,aa76f5cf-32bc-47e6-8760-bd22ae61f5e7,96cef911-cf13-4349-9332-4f7bb7e32d26,c4,c1,3405,?,p1,
1769498334.7937217,CREATED,d05b96da-59b8-413b-8d49-d9b39d2c6367,03fe27b9-f62a-47c9-a954-512ede52a457,c4,c1,27,?,?,surb={'id': '01bf4f49-a1b3-4a72-ad91-74dfb57345ad', 'route': ['p1', 'e11', 'i6', 'x8', 'p1', 'c4']}
1769498334.8180714,RECEIVED,dcde4317-7b14-4dfe-90d1-af8803026980,11f3ed14-0dd8-4c13-b5fc-0c079b89d463,c3,c4,27,p1,?,surb={'id': 'bcdd15a4-e0c3-48c9-a6f9-d761aeca35fd', 'route': ['p1', 'e10', 'i5', 'x8', 'p3', 'c3']}
1769498334.8191588,SENT,4bfaf8c8-6f72-4dfe-812b-d21f48b68e1f,4c8410ac-4ef9-4ae1-b70d-5c29200708b4,c4,c1,3377,?,p1,
1769498334.81933,CREATED,8b70e3d2-67c3-4258-bbe6-94bebe55a099,1bf78b62-3c8f-4d7e-89ea-6200832f6317,c4,c1,26,?,?,surb={'id': '9204e86d-7bb5-4da9-9ad6-f0d308a756cb', 'route': ['p1', 'e4', 'i5', 'x8', 'p1', 'c4']}
1769498334.9126732,RECEIVED,60314a07-0112-4b64-bc80-38844c967917,ca87bc25-f8d7-4e68-8a22-df5c816289f8,c2,c4,27,p1,?,surb={'id': '260d5a85-93dc-473e-bdbe-eb0ccf644da7', 'route': ['p1', 'e4', 'i2', 'x8', 'p2', 'c2']}
1769498334.9177048,SENT,e082bc60-e584-456d-a0d8-0c9b30c26df7,97427fa9-e5a3-4119-b31f-586a5f33d2a0,c4,c1,3371,?,p1,
1769498334.9178464,CREATED,653b9e0b-ade3-44b5-be73-65bb6b0028cb,9cc3ec7d-4604-4a29-bf7d-b6a388cef7f6,c4,c1,27,?,?,surb={'id': '8191cbcf-ac72-48d6-a9be-cff564e436f0', 'route': ['p1', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769498334.9503706,RECEIVED,ff0200dc-b98c-4f4a-9bd0-3722f7acffc7,9a160a89-fcbf-4aa9-8658-4cbb3377c07a,c2,c4,27,p1,?,surb={'id': 'cdfe48ec-67c6-4d03-8e1f-edd31a9ec6dd', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c2']}
1769498334.97231,SENT,c1f8f951-792b-4873-b357-fad33467a3d6,a4afce72-121f-4bf5-ad9e-cdaae26fb35f,c4,c1,3383,?,p1,
1769498334.972456,CREATED,522183b1-21b5-402c-a7b5-c50a96d9dc1b,b69531c4-b946-4375-970c-4f3651521bca,c4,c1,27,?,?,surb={'id': '8b0d59d1-ad99-4bae-a7c3-3e48295fba0a', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769498335.1642241,SENT,772d929b-fcc3-4270-8dd0-0dd57c451b0a,af32eb72-e52d-49cf-b124-0153ed8e9154,c4,c1,3380,?,p1,
1769498335.1643023,CREATED,606dde4f-3bc7-45c6-9edb-bd76075fd859,85b61f7e-ad9d-4d4d-bf9c-cc1eea681da6,c4,c1,27,?,?,surb={'id': '0e46d24b-fa0d-4bf2-8e28-e627433edd3b', 'route': ['p1', 'e4', 'i6', 'x9', 'p1', 'c4']}
1769498335.4554448,RECEIVED,ffc4e1ca-3246-456d-8f15-9f3423d45af5,b8502319-e243-4584-9493-9b8672392d30,c2,c4,27,p1,?,surb={'id': 'c3fda766-05c3-4ea8-8cb8-8359a2591f24', 'route': ['p1', 'e8', 'i5', 'x8', 'p2', 'c2']}
1769498335.46632,RECEIVED,5ef7291c-04eb-466d-b6aa-f3c0d1e784b5,23ddb610-faff-4d4b-9eb7-c1ffcd73e09d,c2,c4,27,p1,?,surb={'id': 'ef2bd13c-5d35-4946-8cc9-13eb6380c1b4', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769498335.6512768,SENT,95ad4920-f8ca-4088-b977-91b7b3dbc5e8,9e160348-039d-4520-ac79-c845e9ca6ed3,c4,c1,3380,?,p1,
1769498335.6520686,CREATED,a7ec99d8-7430-4427-ab3d-343a67b4b45d,3b5eaf0d-93cb-4b16-9ec6-3627cebfddc4,c4,c1,27,?,?,surb={'id': '7768c473-e79a-487a-b556-c3e9967c1fbc', 'route': ['p1', 'e12', 'i1', 'x4', 'p1', 'c4']}
1769498335.8463204,SENT,fbd06dab-2a02-4766-b0c2-d0049e624fff,f8bcd31c-3cb4-47ca-bc2d-c11c7a73334d,c4,c1,3376,?,p1,
1769498335.8464088,CREATED,1400acbf-12ab-4d90-9ce5-d2af10173cf8,658ece2f-65a0-4d88-a8d9-e4ac9038ab3a,c4,c1,27,?,?,surb={'id': 'f556fbd0-22ad-4a4b-ac4b-280cadf80d3a', 'route': ['p1', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769498335.936259,SENT,d419cf00-45f8-418b-99c2-418837099ed5,e9399535-c26e-42cf-9363-683043137430,c4,c1,3363,?,p1,
1769498335.936348,CREATED,06493337-1db0-4198-9c36-492aca05afed,cae42fef-9500-43ea-9f2c-3a2d6ea8baf8,c4,c1,26,?,?,surb={'id': 'd96e1e05-f601-4a04-933f-f9f180d4c7bb', 'route': ['p1', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769498336.1225827,SENT,e75267f7-6b16-4747-aff5-e99932bbac8c,43585e4b-d85f-476a-94eb-ac968393f461,c4,c1,3391,?,p1,
1769498336.1226695,CREATED,279eec73-f0c5-4d46-a8c1-c676c11fe4cd,f64b3947-1d3d-4d18-a773-d7af79260620,c4,c1,27,?,?,surb={'id': 'b28a9d78-c063-4958-b806-d40c707d242c', 'route': ['p1', 'e4', 'i4', 'x4', 'p1', 'c4']}
1769498336.2394068,RECEIVED,5788e8a0-27cd-4270-8d10-01e61f227908,fe8ef8ca-9882-4131-a291-ca1e5527fb97,c3,c4,26,p1,?,surb={'id': 'b007f0be-580a-45b4-8c7f-61099672bb41', 'route': ['p1', 'e4', 'i2', 'x9', 'p3', 'c3']}
