timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733672.1621146,RECEIVED,155c3871-5030-49d6-8b55-078854ac3a92,8188a2f6-d952-4507-b47e-19e01a5ac2be,c5,c4,27,p1,?,surb={'id': '5e97ef6e-3b14-4bca-b81e-7cf39a85a332', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c5']}
1769733672.2702863,RECEIVED,58b9880c-dbc2-435a-a4b2-b675715ef4d1,c351aa24-66cc-4bf7-8116-a155e8d95b1d,c5,c4,27,p1,?,surb={'id': '480137b5-4c53-4552-91b5-82bc9536c0ec', 'route': ['p1', 'e2', 'i11', 'x12', 'p2', 'c5']}
1769733672.3512151,RECEIVED,3f1bc3ea-d677-43e2-b9c3-df55eea090be,a8c8abfe-80e2-40fb-8feb-64b8ef0a2b2f,c5,c4,26,p1,?,surb={'id': '4fae84bc-232c-4163-aa9c-b8c872e4e21d', 'route': ['p1', 'e10', 'i8', 'x3', 'p2', 'c5']}
1769733672.730807,RECEIVED,8673581e-4631-4944-9945-00fabc9d9452,f3913acb-1453-47cf-805b-ec7d69f8dc5e,c5,c4,26,p1,?,surb={'id': 'e49c0cc5-5ce5-4c1c-8c80-baa5465ab9a7', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769733672.811822,RECEIVED,15e42b2e-69a5-43c8-a61d-02383d62b75d,8e66f5b4-86c5-4217-80d9-2e3e3992778f,c2,c4,26,p1,?,surb={'id': '014488c0-d32b-4252-b8f5-d09cad5ff623', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769733673.0858464,SENT,cb4474f2-a032-4f50-b049-afce17de0dab,1e440212-1f59-4534-bd24-d7db6b5a9bb0,c4,c2,3384,?,p1,
1769733673.0859396,CREATED,b1f5a93b-eac0-41a7-a091-1d6707f0fcb8,687f9b8a-48f6-488e-b76c-f6f0310fddf8,c4,c2,27,?,?,surb={'id': '28a37b8d-a63c-4752-ad2d-7e7db2f8d8dc', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c4']}
1769733673.1808612,RECEIVED,a23a5f7f-2741-4daf-8d72-4a18b7bbcc80,97e8c5c1-c063-4a0b-b28c-ce48049e62bf,c2,c4,26,p1,?,surb={'id': '12f53bfa-b8c1-442f-a65f-556e04a883a2', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769733673.2153108,RECEIVED,eb96f1d7-fe07-47f6-9f12-5163e6c9e84a,8188a2f6-d952-4507-b47e-19e01a5ac2be,c5,c4,27,p1,?,surb={'id': '5e97ef6e-3b14-4bca-b81e-7cf39a85a332', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c5']}
1769733673.6495826,SENT,05823445-6f14-42ba-845c-1ef0286a046f,15a8f78d-0c04-435f-aec9-74ece58ff6fc,c4,c2,3355,?,p1,
1769733673.649712,CREATED,b302687c-62a1-405a-a529-f4603f23c478,0baeac2a-0973-4cc2-92e0-4874876dcee2,c4,c2,26,?,?,surb={'id': 'b3b30bb6-cb7b-4360-a093-793b8e458415', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769733673.793157,RECEIVED,6de9ea27-f3b2-4b81-b903-e84ea7eb62f4,b68dc331-86eb-45f2-95c1-2032ae8d2331,c2,c4,27,p1,?,surb={'id': 'c9716452-cbf8-43da-8470-d60cb542823f', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c2']}
1769733673.9607153,RECEIVED,4c2292ef-5450-41f7-95d4-7a3f7c76ba8f,4123119c-c3f9-49d3-925c-995d71edfc09,c5,c4,25,p1,?,surb={'id': 'eeff7055-af15-49e2-aed6-67ec960d30e8', 'route': ['p1', 'e2', 'i12', 'x11', 'p2', 'c5']}
1769733674.0335622,RECEIVED,2fbfc405-0861-4c9a-a47e-b83f73bcf93c,1bdafd56-bb72-4ee1-9024-f511539daf42,c5,c4,26,p1,?,surb={'id': 'c75da810-9e1b-4460-a51b-478c3d44468f', 'route': ['p1', 'e1', 'i3', 'x12', 'p2', 'c5']}
1769733674.0837557,SENT,d1a045b3-55b3-47b0-be3d-73aeedcac8c6,d28f3e49-280d-4e8d-b2aa-daf1bee910a1,c4,c2,3357,?,p1,
1769733674.083877,CREATED,9a94eb9c-b1e0-4250-9597-fcd0d9b761bb,0baeac2a-0973-4cc2-92e0-4874876dcee2,c4,c2,26,?,?,surb={'id': 'b3b30bb6-cb7b-4360-a093-793b8e458415', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769733674.1466706,RECEIVED,c362f79e-1573-4475-819d-c58e5c290594,468485fa-a9ae-4a9c-a6c0-95c99f8634f4,c5,c4,27,p1,?,surb={'id': '69eaad8b-03bd-4b85-9068-5bacd67e9523', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c5']}
1769733674.276598,RECEIVED,5dfdd66c-df2f-4beb-b2b0-08db65696293,f3913acb-1453-47cf-805b-ec7d69f8dc5e,c5,c4,26,p1,?,surb={'id': 'e49c0cc5-5ce5-4c1c-8c80-baa5465ab9a7', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769733674.3240986,RECEIVED,9b6f60b9-0972-4d91-93e3-7b1a04aa9c1d,6f4bbe1c-60ed-42f7-856b-854933273c40,c2,c4,27,p1,?,surb={'id': '13243efa-c110-4807-bceb-8fe204499ec3', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c2']}
1769733674.791378,RECEIVED,06224d60-c4b9-4414-8d67-c3c1cc2cd07a,468485fa-a9ae-4a9c-a6c0-95c99f8634f4,c5,c4,27,p1,?,surb={'id': '69eaad8b-03bd-4b85-9068-5bacd67e9523', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c5']}
1769733674.8747797,RECEIVED,d6719221-7786-483d-8230-e40bffb64232,97e8c5c1-c063-4a0b-b28c-ce48049e62bf,c2,c4,26,p1,?,surb={'id': '12f53bfa-b8c1-442f-a65f-556e04a883a2', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769733675.203113,SENT,92c7123f-2e5c-47ff-94c3-35b669bd7e78,b87ec5f7-35db-4c94-8099-4f6a8118064d,c4,c2,3375,?,p1,
1769733675.2032647,CREATED,1ba998eb-e127-4eee-a19a-4fc27016b0f9,a8572aaf-0232-47c2-a49d-72531319bb46,c4,c2,27,?,?,surb={'id': 'fa3c3b66-37e5-4a97-a063-f76609156b16', 'route': ['p2', 'e4', 'i8', 'x8', 'p1', 'c4']}
1769733675.2243562,SENT,b3705183-564f-4f4d-a104-c3c1126182c7,bff72a6f-1ec6-4ae2-80ae-e3ebd526cee0,c4,c2,3383,?,p1,
1769733675.2251797,CREATED,7890b2cd-c940-407d-ba49-1aea38331569,a8572aaf-0232-47c2-a49d-72531319bb46,c4,c2,27,?,?,surb={'id': 'fa3c3b66-37e5-4a97-a063-f76609156b16', 'route': ['p2', 'e4', 'i8', 'x8', 'p1', 'c4']}
1769733675.4102323,RECEIVED,ed3c5962-e08f-4c7b-861b-b3b801f924bf,1fe68094-a7ec-4a35-a82d-bce87b9effb0,c5,c4,27,p1,?,surb={'id': '97fa0867-0e08-4e96-8012-4902405cd6d8', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769733675.4765034,RECEIVED,fad88d6a-a3f0-4dcb-a553-8f8ee3fb4b35,e8a3a73d-b6e7-4e1c-b7ef-e9feadf920e5,c2,c4,27,p1,?,surb={'id': '60ae468a-72a1-466b-a5a7-438ed70d08e4', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769733675.5616307,SENT,09097686-de5a-482a-86a2-15683c8c03e4,db64493a-04e4-4ff5-96a8-b04a850fc828,c4,c2,3392,?,p1,
1769733675.5617838,CREATED,c400a9b5-bd16-407a-893a-9d9ef2c02ab7,58ebe890-0b09-4049-8f9c-3082fd37ae61,c4,c2,27,?,?,surb={'id': '9190088d-44ed-4883-b8a4-6f4dcc68b731', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769733675.5966651,RECEIVED,7632671a-9475-4fa7-ad17-edc9f49b6793,6f4bbe1c-60ed-42f7-856b-854933273c40,c2,c4,27,p1,?,surb={'id': '13243efa-c110-4807-bceb-8fe204499ec3', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c2']}
1769733675.6132658,RECEIVED,940766cf-a8ed-48db-a2c1-aff667a35d6b,595639d8-ed95-4b58-8ecd-3f06eb8978d7,c5,c4,27,p1,?,surb={'id': 'a5faa8ce-10d7-4b92-9849-75d0afa56bda', 'route': ['p1', 'e6', 'i4', 'x10', 'p2', 'c5']}
1769733675.6475728,RECEIVED,7d0c8fc9-bdfc-4404-b0e2-6d0930de7a70,f8f60962-b680-4e0f-9ca3-eee3554e085b,c5,c4,27,p1,?,surb={'id': '926df821-7877-4841-b9af-8b99142384f8', 'route': ['p1', 'e7', 'i3', 'x11', 'p2', 'c5']}
1769733675.6906998,RECEIVED,2b517df1-be07-416a-92bf-2927bd23ff54,6c4627bb-c803-4d64-8f9a-61b06db233a7,c2,c4,27,p1,?,surb={'id': '6ca50498-db7c-4b39-b226-836fe1f19335', 'route': ['p1', 'e7', 'i1', 'x10', 'p2', 'c2']}
1769733675.804305,RECEIVED,4c1c2e3a-7465-4dd8-a74e-8865cf63ae22,e8a3a73d-b6e7-4e1c-b7ef-e9feadf920e5,c2,c4,27,p1,?,surb={'id': '60ae468a-72a1-466b-a5a7-438ed70d08e4', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769733675.8476548,RECEIVED,7c35d66d-c80c-4d28-be6b-93c25618966e,1fe68094-a7ec-4a35-a82d-bce87b9effb0,c5,c4,27,p1,?,surb={'id': '97fa0867-0e08-4e96-8012-4902405cd6d8', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769733676.1339664,RECEIVED,d4061b01-c605-4243-9ca3-914fbd84c108,c895c076-5fa5-4c6b-929f-2eb9dd2f4893,c5,c4,27,p1,?,surb={'id': '1ba50c8b-e3f0-41d7-89c6-7b3e89e17df8', 'route': ['p1', 'e9', 'i6', 'x12', 'p2', 'c5']}
1769733676.22735,RECEIVED,185b382b-9400-492c-a456-2a8e54c5182f,595639d8-ed95-4b58-8ecd-3f06eb8978d7,c5,c4,27,p1,?,surb={'id': 'a5faa8ce-10d7-4b92-9849-75d0afa56bda', 'route': ['p1', 'e6', 'i4', 'x10', 'p2', 'c5']}
1769733676.314654,SENT,f0eb9940-2d97-482b-ad22-53472547747b,87434684-ce56-4a17-8160-a33adb585a1f,c4,c2,3380,?,p1,
1769733676.3148065,CREATED,74736763-51ce-4826-9726-c400d93aed40,58ebe890-0b09-4049-8f9c-3082fd37ae61,c4,c2,27,?,?,surb={'id': '9190088d-44ed-4883-b8a4-6f4dcc68b731', 'route': ['p2', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769733676.3723543,SENT,9fba98da-5311-4ca9-8d83-286c8b780308,4141c934-9f86-425c-a9d0-5175d4ff112d,c4,c2,3382,?,p1,
1769733676.3725095,CREATED,362805a1-c404-49aa-87e7-2ab0e7388b85,f684028b-0916-4230-8617-d5087179ca2f,c4,c2,26,?,?,surb={'id': '8977dae5-05da-44ca-b0b8-b75c9b392b24', 'route': ['p2', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769733676.430488,RECEIVED,31babcb7-4d84-4467-a023-e16cc6c7fa7c,6c4ef99d-5c73-48db-b2f7-509b653352f7,c2,c4,26,p1,?,surb={'id': 'dfc3cfcc-58ed-4f8e-9c0f-576d8a59541b', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769733676.46575,SENT,40bd13b7-3e15-4ef2-8877-8d8415a4f76b,8c307eb0-27ac-4561-a200-cdb3269e47fd,c4,c2,3387,?,p1,
1769733676.466126,CREATED,2e743506-d512-46e1-8da1-c54357261433,f684028b-0916-4230-8617-d5087179ca2f,c4,c2,26,?,?,surb={'id': '8977dae5-05da-44ca-b0b8-b75c9b392b24', 'route': ['p2', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769733676.7093534,RECEIVED,c02ee7cf-1b4d-4ea4-bf83-bd96e48486cb,04e3a86b-738b-4f48-9b4b-43e04a225d78,c5,c4,27,p1,?,surb={'id': 'd9d7094c-3259-4a35-8a83-5497c451ce0e', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c5']}
1769733676.7656176,RECEIVED,84af8909-c517-4144-9afa-14a7c0164e0d,08ae4adc-8cd0-43db-b70e-d8fd1fdd90f0,c5,c4,27,p1,?,surb={'id': 'ca7005db-71b3-41d3-86d7-5a2307f3e81b', 'route': ['p1', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769733676.795144,SENT,e5877d9a-9972-498b-9cd8-60a846bfd8b9,a38d3cd7-e1f0-44c6-9f12-9def909ce515,c4,c2,3383,?,p1,
1769733676.7953067,CREATED,ab103e5e-d739-42e4-b564-f022fdfc5bdf,7e8d5bf6-ceb6-4f9b-b95b-53776b9e31bd,c4,c2,27,?,?,surb={'id': '41db44eb-2aa6-44a8-bb34-63f0f8252926', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769733676.8650343,SENT,48c0c1bb-52a9-42da-bdf1-b2310965c3fe,de87e86f-9087-4518-b476-e827708c04ed,c4,c2,3388,?,p1,
1769733676.8652403,CREATED,5c07af3f-2fac-4383-9dcf-445c26008ed4,7e8d5bf6-ceb6-4f9b-b95b-53776b9e31bd,c4,c2,27,?,?,surb={'id': '41db44eb-2aa6-44a8-bb34-63f0f8252926', 'route': ['p2', 'e6', 'i9', 'x2', 'p1', 'c4']}
1769733677.0784733,SENT,6118c560-70ad-4652-958c-0dc5539db2fc,f758b9e3-80d3-42d4-a7cd-283e89b7fec1,c4,c2,3371,?,p1,
1769733677.0786276,CREATED,6ad70654-5da1-443c-a3b2-4de47e21cc9b,85a4ec54-c245-43f5-bdc5-5f67dbfb2a79,c4,c2,26,?,?,surb={'id': 'ad437f80-6285-4a29-a8ea-d604952c7b11', 'route': ['p2', 'e7', 'i6', 'x7', 'p1', 'c4']}
1769733677.2454994,RECEIVED,24f44b85-9055-4b62-9539-092458272626,08ae4adc-8cd0-43db-b70e-d8fd1fdd90f0,c5,c4,27,p1,?,surb={'id': 'ca7005db-71b3-41d3-86d7-5a2307f3e81b', 'route': ['p1', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769733677.408844,RECEIVED,70e42a98-e6a5-4961-84b6-0f5f4bbb6f44,6c4ef99d-5c73-48db-b2f7-509b653352f7,c2,c4,26,p1,?,surb={'id': 'dfc3cfcc-58ed-4f8e-9c0f-576d8a59541b', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769733677.484634,RECEIVED,579e2878-6777-47a0-ab2d-b618bf7e6091,1598576a-01a5-416e-a1fa-f1d26cc6cb0b,c2,c4,26,p1,?,surb={'id': 'bb32e4a9-e13a-4edd-9b5d-c2a0ee47585e', 'route': ['p1', 'e11', 'i3', 'x1', 'p2', 'c2']}
1769733677.5134687,SENT,b135608e-e887-409d-9741-b7f32739e505,39feb115-253a-4d85-95c9-94ee4045e502,c4,c2,3357,?,p1,
1769733677.5136046,CREATED,6d186b71-026d-4dc5-bbac-b3dbc152a286,85a4ec54-c245-43f5-bdc5-5f67dbfb2a79,c4,c2,26,?,?,surb={'id': 'ad437f80-6285-4a29-a8ea-d604952c7b11', 'route': ['p2', 'e7', 'i6', 'x7', 'p1', 'c4']}
1769733677.573614,SENT,b1f79112-cf2a-4ded-a664-a5788112bc03,c5191dbc-ee67-4c82-8702-6562afdc69c1,c4,c2,3405,?,p1,
1769733677.5737627,CREATED,871bea2e-e8b6-4652-a064-f96a3abe31b9,df795e9e-6c79-4e44-b4a3-8291bdf0f5b1,c4,c2,27,?,?,surb={'id': '2c8f7953-bd6c-4ac9-927e-6f565b41f950', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c4']}
1769733677.6246848,SENT,9cf943f2-acd3-4030-96bc-1ad03b44be1c,46db101a-6e8d-4e67-9416-4a85e0703f7e,c4,c2,3405,?,p1,
1769733677.6248353,CREATED,9e783088-12df-453c-9ff7-e70671e2734d,df795e9e-6c79-4e44-b4a3-8291bdf0f5b1,c4,c2,27,?,?,surb={'id': '2c8f7953-bd6c-4ac9-927e-6f565b41f950', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c4']}
1769733678.2050765,SENT,c06330b9-2bab-4c0d-a532-bade35f1d1f5,ef8076ce-029c-4777-ba5a-3e1a1ca40ed8,c4,c2,3384,?,p1,
1769733678.2052174,CREATED,684930d3-9f76-4f85-af2a-2b16b42b69f5,114982e6-a61a-4258-ac2a-5a8f2c818ba4,c4,c2,26,?,?,surb={'id': '05792ef9-8ebd-4548-a707-2b6f8412c63a', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c4']}
1769733678.4133039,RECEIVED,f3b2dbdb-e419-4431-a1f6-f7f27df7380f,5125143c-2b02-44f3-ab6c-57c2d8a9134c,c2,c4,27,p1,?,surb={'id': '76ae27f7-4e24-4f77-850c-71cdf1431f44', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c2']}
1769733678.4387174,RECEIVED,8e59fc44-5c72-48b4-8e71-98c47f9bd5b5,77a19f8c-fbe9-4671-8720-dc3e76da0794,c2,c4,26,p1,?,surb={'id': '9edd5c06-8962-43f4-95ac-3b51f526cf37', 'route': ['p1', 'e2', 'i1', 'x2', 'p2', 'c2']}
1769733678.4452124,SENT,23243743-3095-4809-bf35-cea13b9f660f,7ce88f6c-17c5-4fc0-a7d8-c97dc29282fe,c4,c2,3386,?,p1,
1769733678.4453413,CREATED,2bbbaf67-7f94-41a9-b56d-f1a1dfabf6dd,114982e6-a61a-4258-ac2a-5a8f2c818ba4,c4,c2,26,?,?,surb={'id': '05792ef9-8ebd-4548-a707-2b6f8412c63a', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c4']}
1769733678.7002113,SENT,28f96962-1298-4c9f-8bed-e77c673f0ba0,aa3bcb41-c840-47bd-a3a6-77d45a5c4f01,c4,c2,3372,?,p1,
1769733678.700356,CREATED,ea7561c7-d7a9-4fab-8367-76c97975b883,a6aaf91c-3e26-4c90-9702-5707551703df,c4,c2,27,?,?,surb={'id': '5421787f-b114-4084-a5df-a7d052c67b7b', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769733678.9451075,RECEIVED,c162e68f-1090-4387-9433-19a3ff38812a,6758f3df-8c76-473e-bd39-5248090749cf,c5,c4,27,p1,?,surb={'id': '6538fab4-41b1-4ead-b7ba-bdd39f887587', 'route': ['p1', 'e3', 'i2', 'x11', 'p2', 'c5']}
1769733679.1327817,RECEIVED,66c2f0f0-1fb3-4143-b092-7e5a1c6de823,a0b03c0b-2be4-4e57-8de0-b2066979f346,c5,c4,27,p1,?,surb={'id': 'e70a867c-d2ad-4bc5-99a3-9096f975bce0', 'route': ['p1', 'e4', 'i1', 'x10', 'p2', 'c5']}
1769733679.1603792,RECEIVED,8a6412ef-8609-486d-8b8f-cf8555b22226,77a19f8c-fbe9-4671-8720-dc3e76da0794,c2,c4,26,p1,?,surb={'id': '9edd5c06-8962-43f4-95ac-3b51f526cf37', 'route': ['p1', 'e2', 'i1', 'x2', 'p2', 'c2']}
1769733679.3901703,RECEIVED,b2921fa8-7738-474c-b440-b88fe361d92c,26f12e13-8aec-4d96-8135-61915f5a2130,c2,c4,26,p1,?,surb={'id': '8459c237-95e6-4c1c-a3b5-5bdf5c50dba0', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c2']}
1769733679.4211051,RECEIVED,47d78b97-bd8b-4f87-8907-a250170996be,26f12e13-8aec-4d96-8135-61915f5a2130,c2,c4,26,p1,?,surb={'id': '8459c237-95e6-4c1c-a3b5-5bdf5c50dba0', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c2']}
1769733679.4498494,RECEIVED,6ccf4fac-c7a6-4a55-9c7b-c5eacbc4b04d,d7107438-e882-42d0-be20-c9b3dcee600b,c2,c4,27,p1,?,surb={'id': 'a5d5a6f3-20bc-4b66-9def-179d18930d31', 'route': ['p1', 'e11', 'i10', 'x11', 'p2', 'c2']}
1769733679.6370053,RECEIVED,16920992-aabb-4272-ba95-6b3d7e1e1c5e,add804bc-0196-4f94-98db-ef9310e5404b,c2,c4,26,p1,?,surb={'id': '6087df6b-44f7-4e24-80cb-89a2896f0c89', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769733679.690918,RECEIVED,fcc7827e-7205-43e2-88f6-0cb00a975acb,a24f0a37-b630-4398-bb59-fd0a7d0e8542,c2,c4,27,p1,?,surb={'id': '95d86781-05be-4213-b93f-dea2f982b1bf', 'route': ['p1', 'e11', 'i5', 'x12', 'p2', 'c2']}
1769733679.8162458,SENT,c8104b4b-1a51-4e63-b32e-18c952da8831,fdd91b8e-80eb-417b-9118-fd54dfeaaf52,c4,c2,3376,?,p1,
1769733679.8163848,CREATED,d2921960-8d1b-42a8-b950-9eca46e7c090,a6aaf91c-3e26-4c90-9702-5707551703df,c4,c2,27,?,?,surb={'id': '5421787f-b114-4084-a5df-a7d052c67b7b', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769733679.8642972,SENT,dd023719-ec91-419d-98c4-60362092c2b0,3af39548-9a83-44c3-82e9-67843cc328b2,c4,c2,3375,?,p1,
1769733679.8644488,CREATED,c4d75773-fae0-4b36-a1b7-09e1980df9d4,9bd83524-6088-4e19-890f-2d1748c02a9c,c4,c2,26,?,?,surb={'id': '3ca1a7ff-29f0-435f-8205-71a75eacb98e', 'route': ['p2', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769733679.9682586,RECEIVED,e30017f1-d745-4c25-98f3-5b62b4cf4d7b,91ba6367-a2d4-48be-8e20-17d37d899b66,c5,c4,27,p1,?,surb={'id': '26172533-508e-4d66-a970-6ed27df8f1e5', 'route': ['p1', 'e9', 'i9', 'x3', 'p2', 'c5']}
1769733680.179135,SENT,41ef02ed-a213-4fcc-a1e4-376745e89d52,a63d257d-40b7-425b-b350-25ea036a1a30,c4,c2,3360,?,p1,
1769733680.1792896,CREATED,dd6f094d-de10-4b03-97a0-081167c561f6,9bd83524-6088-4e19-890f-2d1748c02a9c,c4,c2,26,?,?,surb={'id': '3ca1a7ff-29f0-435f-8205-71a75eacb98e', 'route': ['p2', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769733680.3595479,RECEIVED,c108efb9-f795-4e92-ab42-d0c3cbfe1f73,d7107438-e882-42d0-be20-c9b3dcee600b,c2,c4,27,p1,?,surb={'id': 'a5d5a6f3-20bc-4b66-9def-179d18930d31', 'route': ['p1', 'e11', 'i10', 'x11', 'p2', 'c2']}
1769733680.510395,SENT,e208a67a-6f9a-4bb6-8818-c51cd8d95505,cadad88b-79e2-4004-9ef0-311ce1250c92,c4,c2,3376,?,p1,
1769733680.510527,CREATED,4cfa314d-3955-4966-aaf2-feccf753fe3c,4c68de1f-429f-42ee-b4c7-37ad284c22a5,c4,c2,26,?,?,surb={'id': '786a107d-5c8a-4d6b-a44f-eb65eebd171d', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c4']}
1769733680.5752676,RECEIVED,c2f2de8d-29cb-4db1-8046-6e3ebb0f6986,6758f3df-8c76-473e-bd39-5248090749cf,c5,c4,27,p1,?,surb={'id': '6538fab4-41b1-4ead-b7ba-bdd39f887587', 'route': ['p1', 'e3', 'i2', 'x11', 'p2', 'c5']}
1769733680.607739,RECEIVED,5afcbc17-3105-459e-ac1a-27bdf62d5d12,a24f0a37-b630-4398-bb59-fd0a7d0e8542,c2,c4,27,p1,?,surb={'id': '95d86781-05be-4213-b93f-dea2f982b1bf', 'route': ['p1', 'e11', 'i5', 'x12', 'p2', 'c2']}
1769733681.0967827,RECEIVED,3d2835e5-0f48-47b2-87ac-886c42492e56,5125143c-2b02-44f3-ab6c-57c2d8a9134c,c2,c4,27,p1,?,surb={'id': '76ae27f7-4e24-4f77-850c-71cdf1431f44', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c2']}
1769733681.1986976,SENT,e873b666-95d5-4cd6-a206-42734a2e0a47,34368803-dea1-43b1-bb33-43e9782977cb,c4,c2,3393,?,p1,
1769733681.1987755,CREATED,9e772f3a-0e92-412e-bf65-4dd7fda39766,4c68de1f-429f-42ee-b4c7-37ad284c22a5,c4,c2,26,?,?,surb={'id': '786a107d-5c8a-4d6b-a44f-eb65eebd171d', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c4']}
1769733681.3201585,RECEIVED,fd5c58cd-cd1d-4fa2-8084-cce92db82dd1,8934210b-dbfc-49b5-ac33-751153989f67,c5,c4,25,p1,?,surb={'id': 'fda86a70-cada-4467-8bf5-1b13bd713ea6', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c5']}
1769733681.352066,RECEIVED,347233e9-2219-494b-9642-9a39b319c02b,dbe37195-0de6-4df2-9c51-73b16d58f318,c5,c4,26,p1,?,surb={'id': '21fe7a68-d4e0-49aa-b480-03321eba09fb', 'route': ['p1', 'e3', 'i4', 'x3', 'p2', 'c5']}
1769733681.3947608,RECEIVED,9575141e-9f3b-40cc-a710-6c1fa9298b71,52404c31-dc74-4fed-82dd-c2f71108e2ea,c2,c4,25,p1,?,surb={'id': '97cefc57-5a31-4ab5-a4b3-2ba0f3344051', 'route': ['p1', 'e1', 'i1', 'x6', 'p2', 'c2']}
1769733681.4497976,SENT,28fc7ff2-773f-4718-9a0d-1def37db73c5,906345eb-d631-40b6-9602-e93b1893e5f9,c4,c2,3389,?,p1,
1769733681.4498749,CREATED,f447ca00-e5f5-4d03-af90-79f594455dcb,117fa8ef-4f2e-45cd-a41a-0a71e79c6075,c4,c2,27,?,?,surb={'id': '4a8b2016-61a0-4287-9a00-1daaab9536de', 'route': ['p2', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769733681.5160198,SENT,632a93d6-343d-4c76-8676-eb08f066c221,97391588-ea5b-4ee0-b686-3bd0ce2acfd4,c4,c2,3383,?,p1,
1769733681.5161343,CREATED,25822136-0f3a-49f3-bf06-6d79d7681593,117fa8ef-4f2e-45cd-a41a-0a71e79c6075,c4,c2,27,?,?,surb={'id': '4a8b2016-61a0-4287-9a00-1daaab9536de', 'route': ['p2', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769733681.5466087,RECEIVED,2ffcf5ad-bb75-49ea-9375-886fc74b5cd3,add804bc-0196-4f94-98db-ef9310e5404b,c2,c4,26,p1,?,surb={'id': '6087df6b-44f7-4e24-80cb-89a2896f0c89', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769733681.7329574,SENT,f890d932-6d8f-4473-acfa-43f1f108ba32,03e21464-542c-4cf7-b346-92cdb3570846,c4,c2,3377,?,p1,
1769733681.7330744,CREATED,8d6b7d20-5307-400a-822b-ab9362105eed,8275f440-9750-42f5-b08b-e38cfd445406,c4,c2,27,?,?,surb={'id': '8b8e1421-93b7-42a3-aff6-26d0dec18295', 'route': ['p2', 'e5', 'i4', 'x8', 'p1', 'c4']}
1769733681.771954,RECEIVED,57d2952d-e620-4be6-b447-377933607528,52404c31-dc74-4fed-82dd-c2f71108e2ea,c2,c4,25,p1,?,surb={'id': '97cefc57-5a31-4ab5-a4b3-2ba0f3344051', 'route': ['p1', 'e1', 'i1', 'x6', 'p2', 'c2']}
