timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769497547.6789017,SENT,65e4929c-c26f-4e38-a010-6335dab9dc8d,64eb091b-235a-4cd2-8571-b7ddc3d76e59,c4,DROP,2016,?,p1,
1769497547.6790414,CREATED,1b9efe81-0599-4a3b-bb47-8c60003337e7,625366bf-00c8-41ae-9935-2b0b2138d43b,c4,DROP,27,?,?,
1769497548.0298066,SENT,2af4677d-4630-4a1f-86bd-b15b1d7135ff,1c2e5224-63c7-46ef-8668-fb50db609cbf,c4,DROP,2031,?,p1,
1769497548.0299258,CREATED,0fb3a44d-eede-4e58-86a9-973210753fb2,3ef7b5f0-5c55-46c6-b243-b32024bf70a7,c4,DROP,27,?,?,
1769497548.2647858,SENT,06bc9c18-a016-428a-89ae-93434c55dcf3,05b3b1ba-eca9-4797-b681-11709109b679,c4,DROP,2032,?,p1,
1769497548.2649045,CREATED,615f260c-50a4-4bbe-a561-801e0989ff2d,a2460bae-185b-464b-b8ae-cdff1194bb13,c4,DROP,27,?,?,
1769497549.0057824,SENT,58e3daee-f605-4b90-b9d0-316608f12ae6,66622fbc-5197-49c3-be15-742815676e4d,c4,c3,3396,?,p1,
1769497549.0059192,CREATED,b85c289d-1834-4a7b-9ead-5aab63f66e39,297cb2d0-1070-4b7b-9adf-d5b7f5e8e512,c4,c3,26,?,?,surb={'id': '72c6bd16-888e-4cf1-992c-6d1250660a60', 'route': ['p3', 'e7', 'i12', 'x10', 'p1', 'c4']}
1769497638.407646,SENT,bbfa895f-772c-443a-ac38-7f934ba90bd9,ac8469c6-4308-4e61-9770-a9395fb2409d,c4,c3,3416,?,p1,
1769497638.4077907,CREATED,b88b2a90-fe90-45c3-895e-1b3f3445385c,1c8ab3e1-763f-479c-b9fc-ed2952954930,c4,c3,27,?,?,surb={'id': 'a63dbc27-3ce6-4b72-979a-ef9587125522', 'route': ['p3', 'e8', 'i12', 'x12', 'p1', 'c4']}
1769497638.6902695,RECEIVED,0f9ded4f-6374-4d8d-9d21-efe2794c3074,717d2b26-ceef-46bd-95fb-8b480ef3f409,c3,c4,27,p1,?,surb={'id': '2b8e8135-16db-4d8f-8b79-4f021e386038', 'route': ['p1', 'e8', 'i3', 'x8', 'p3', 'c3']}
1769497638.7876403,SENT,1c9ffec5-ee8a-40f0-92c7-a1d257d3b623,274a5920-e770-4dd6-9f99-dbe8c2ecbd05,c4,c3,3372,?,p1,
1769497638.7877922,CREATED,7410f996-b2c7-4d63-a6e6-875933e49646,2657283a-a5dd-4d42-87dc-24821f41dbc4,c4,c3,27,?,?,surb={'id': 'f4b5377d-a076-487d-aa53-49d7acefeaa5', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c4']}
1769497638.8174927,RECEIVED,bcd1fd4b-a273-4858-9963-32c63bd280c7,bac72215-5b79-477f-94b9-d36f292d6c16,c3,c4,27,p1,?,surb={'id': 'ea35d841-6351-47ad-81bd-c79b8b51dfd9', 'route': ['p1', 'e7', 'i8', 'x10', 'p3', 'c3']}
1769497639.1772249,SENT,f52e40f6-dd4d-4784-bbbe-78ca135bae3c,0a15b9a9-b9d5-45c8-961c-0da84e4c1136,c4,c3,3376,?,p1,
1769497639.17737,CREATED,69ce109a-48db-463e-9d8e-e42ad094d867,2657283a-a5dd-4d42-87dc-24821f41dbc4,c4,c3,27,?,?,surb={'id': 'f4b5377d-a076-487d-aa53-49d7acefeaa5', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c4']}
1769497639.235892,RECEIVED,0fad6eb7-bba3-4430-ac1c-6158a5b7795b,717d2b26-ceef-46bd-95fb-8b480ef3f409,c3,c4,27,p1,?,surb={'id': '2b8e8135-16db-4d8f-8b79-4f021e386038', 'route': ['p1', 'e8', 'i3', 'x8', 'p3', 'c3']}
1769497639.3824573,RECEIVED,8528ca20-6b12-4031-92e1-5ab9f6009d14,bac72215-5b79-477f-94b9-d36f292d6c16,c3,c4,27,p1,?,surb={'id': 'ea35d841-6351-47ad-81bd-c79b8b51dfd9', 'route': ['p1', 'e7', 'i8', 'x10', 'p3', 'c3']}
1769497639.46647,RECEIVED,23c6f66a-6448-4480-9fd0-48ac17b0c9bc,e476bfe6-43ef-43de-be67-eeff18432da8,c3,c4,27,p1,?,surb={'id': '4d87615c-63a7-4862-95a3-d4570ec4dd66', 'route': ['p1', 'e6', 'i11', 'x8', 'p3', 'c3']}
1769497639.713207,SENT,4f845e87-30ed-48c3-8ac6-d26ddb251f39,9d836f24-bcd5-4afe-b131-4b2fdd1a3133,c4,c3,3392,?,p1,
1769497639.7133074,CREATED,373d6f31-575c-4c1c-9c47-d1fc50fc848f,884b39ee-e433-4ce7-85a3-2f84406d785f,c4,c3,26,?,?,surb={'id': '4cd8f3e2-2141-4f3c-81b2-393579518404', 'route': ['p3', 'e11', 'i2', 'x8', 'p1', 'c4']}
1769497640.1769857,SENT,06db68d3-7ff1-4e54-adab-4960c6a1e85a,1aa71c98-608e-4859-a961-81b308277870,c4,c3,3376,?,p1,
1769497640.1771684,CREATED,c0fc372c-7f2a-47d4-a3da-2f02322b6572,884b39ee-e433-4ce7-85a3-2f84406d785f,c4,c3,26,?,?,surb={'id': '4cd8f3e2-2141-4f3c-81b2-393579518404', 'route': ['p3', 'e11', 'i2', 'x8', 'p1', 'c4']}
1769497640.2152295,RECEIVED,515a7a48-9f3b-4cf7-a3ef-8ed65ce5acc7,b682c8cb-611a-42e9-a7bc-0ab8d9a4d437,c3,c4,27,p1,?,surb={'id': '154673f2-7397-473a-8dff-80250186ee68', 'route': ['p1', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769497640.3479621,RECEIVED,095b2166-fead-49f6-8e69-143b75c5c8d5,77e4b380-79d6-4abe-93e0-44ba48d79a43,c3,c4,27,p1,?,surb={'id': '7c9da0af-2dbf-44f1-8269-88b73eb2f5f3', 'route': ['p1', 'e1', 'i10', 'x5', 'p3', 'c3']}
1769497640.6483555,RECEIVED,cfbb7138-3a55-4384-a0bf-37630f666910,b682c8cb-611a-42e9-a7bc-0ab8d9a4d437,c3,c4,27,p1,?,surb={'id': '154673f2-7397-473a-8dff-80250186ee68', 'route': ['p1', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769497640.8663487,SENT,3ca26bda-02ca-4a1f-a2a3-fd526147cc0a,db3df680-21ff-4429-8ecb-6e8e3a24e97c,c4,c3,3383,?,p1,
1769497640.8664954,CREATED,f0c3330b-cd06-43b4-8ca6-61b9df468b82,9ae0ba84-1dd3-4aee-8b21-2570fa8df133,c4,c3,27,?,?,surb={'id': 'f6f541a5-9792-44b1-a912-a7b01183367b', 'route': ['p3', 'e9', 'i3', 'x1', 'p1', 'c4']}
1769497640.8820133,RECEIVED,64f8741a-dde2-4803-b8ba-72179135b710,77e4b380-79d6-4abe-93e0-44ba48d79a43,c3,c4,27,p1,?,surb={'id': '7c9da0af-2dbf-44f1-8269-88b73eb2f5f3', 'route': ['p1', 'e1', 'i10', 'x5', 'p3', 'c3']}
1769497641.220448,SENT,09083cea-fc63-453e-a661-7b714bd8b338,253efb65-c543-4513-ac65-b7e33c109815,c4,c3,3361,?,p1,
1769497641.220599,CREATED,26bf32b5-9b0a-40a3-bdae-3ae16f50293f,9ae0ba84-1dd3-4aee-8b21-2570fa8df133,c4,c3,27,?,?,surb={'id': 'f6f541a5-9792-44b1-a912-a7b01183367b', 'route': ['p3', 'e9', 'i3', 'x1', 'p1', 'c4']}
1769497641.3869166,RECEIVED,ba480b54-4eb9-4341-9bb0-ec3aac8780df,2087be69-c236-4e90-ae41-28a6a3831379,c3,c4,27,p1,?,surb={'id': '0fde4da3-d401-49fc-8957-3906224f97ee', 'route': ['p1', 'e8', 'i3', 'x12', 'p3', 'c3']}
1769497642.3066823,SENT,1b0760c5-0974-473e-a1b0-576584c17f31,fca0b497-e187-459b-8c26-75a68b25509b,c4,c3,3388,?,p1,
1769497642.3068316,CREATED,fbe4eb59-8349-410f-b3bd-c9e2d99d1ee3,942a9628-f8e7-41c3-8fdc-80f4f268cb4f,c4,c3,27,?,?,surb={'id': '236e2e55-eaca-4936-afb9-6c0bc8348e2c', 'route': ['p3', 'e3', 'i5', 'x8', 'p1', 'c4']}
1769497642.4601023,SENT,28f9876d-6f2f-4427-8f50-ac9b9a667fc2,00d4c7d9-ed34-41b0-8a14-58943f4c5d10,c4,c3,3379,?,p1,
1769497642.4602745,CREATED,ba06758d-6948-4a7c-a699-1fc3c7ceb2ab,942a9628-f8e7-41c3-8fdc-80f4f268cb4f,c4,c3,27,?,?,surb={'id': '236e2e55-eaca-4936-afb9-6c0bc8348e2c', 'route': ['p3', 'e3', 'i5', 'x8', 'p1', 'c4']}
1769497642.8171153,SENT,f1cce0f7-503b-4c4e-8c4e-06df1000cd47,c0360e21-f304-47a8-9ac2-bc71b739aa69,c4,c3,3391,?,p1,
1769497642.8172286,CREATED,dd9cf9fd-37c9-4729-bd53-076171c42850,6abc7197-0612-457a-8922-f396607d8e0c,c4,c3,27,?,?,surb={'id': 'a2d4bed3-1ede-4aa7-808e-d9b875df96eb', 'route': ['p3', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769497643.0766509,SENT,1761cee7-48ac-43d1-ae57-11ee68183418,7fc594f1-df17-44db-be70-49369565f568,c4,c3,3395,?,p1,
1769497643.076803,CREATED,dce3a16b-d067-4bf2-bb31-6bf56e9d611a,6abc7197-0612-457a-8922-f396607d8e0c,c4,c3,27,?,?,surb={'id': 'a2d4bed3-1ede-4aa7-808e-d9b875df96eb', 'route': ['p3', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769497643.3052542,RECEIVED,0d095cf2-5862-4be5-9133-5ed021b2c6b0,1bbadf18-dbd8-46b5-a62d-d8633a13b2cb,c3,c4,27,p1,?,surb={'id': '4c8e8d98-d86f-442c-ab5f-adf0471ae1b5', 'route': ['p1', 'e3', 'i6', 'x3', 'p3', 'c3']}
1769497643.5873518,RECEIVED,547f4f62-4bf3-433b-8eb6-f12aec7502f7,2087be69-c236-4e90-ae41-28a6a3831379,c3,c4,27,p1,?,surb={'id': '0fde4da3-d401-49fc-8957-3906224f97ee', 'route': ['p1', 'e8', 'i3', 'x12', 'p3', 'c3']}
1769497643.5992923,RECEIVED,ef775d83-b66a-438e-8fb4-4a01af3e67db,b47bc111-69c5-4315-97a2-5ac6de7413b8,c3,c4,27,p1,?,surb={'id': '5c9d3d08-0749-485f-871f-c68aeea7705c', 'route': ['p1', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769497643.6107197,RECEIVED,d1f4494a-cd2b-4b40-8624-f13f64f82946,d24ddd92-9a98-4441-ba20-322f2767165f,c3,c4,27,p1,?,surb={'id': '42b6cd8f-e232-4d62-b49c-0ee9da480711', 'route': ['p1', 'e11', 'i10', 'x12', 'p3', 'c3']}
1769497643.8014753,SENT,2972a29f-808a-4646-8ba4-5d67032fb5a6,84b6c3bc-308a-4325-99c0-3516f4243054,c4,c3,3360,?,p1,
1769497643.8019137,CREATED,4104ae56-b01f-4f16-ac40-c427862edecc,942cd77a-8865-4aa8-95e3-ff25ebee8aee,c4,c3,27,?,?,surb={'id': '3b2dcc2e-e067-480d-8f31-f22393b5fb31', 'route': ['p3', 'e7', 'i3', 'x6', 'p1', 'c4']}
1769497643.8108413,RECEIVED,2a0ed096-12d7-4a44-94dd-de7f0cb93b2b,1bbadf18-dbd8-46b5-a62d-d8633a13b2cb,c3,c4,27,p1,?,surb={'id': '4c8e8d98-d86f-442c-ab5f-adf0471ae1b5', 'route': ['p1', 'e3', 'i6', 'x3', 'p3', 'c3']}
1769497643.8846645,SENT,e5d63c5b-b77d-443f-a84e-2ff19302f3bd,e951b295-6798-44b6-8f16-8f7c569658f6,c4,c3,3376,?,p1,
1769497643.884816,CREATED,a15ab11f-3ca6-4c7b-872c-a1a63fffd68f,942cd77a-8865-4aa8-95e3-ff25ebee8aee,c4,c3,27,?,?,surb={'id': '3b2dcc2e-e067-480d-8f31-f22393b5fb31', 'route': ['p3', 'e7', 'i3', 'x6', 'p1', 'c4']}
1769497644.3831136,SENT,4e446ea0-e185-42a7-a983-b91950233ce0,a3ab15c6-5b64-4ef3-854c-c96b3f3e7b78,c4,c3,3384,?,p1,
1769497644.3837304,CREATED,d85821e6-96ae-479e-a2e0-b311be34411d,bf56af83-9cff-4246-85e8-23f5825d84d2,c4,c3,26,?,?,surb={'id': '25c7fde5-b225-494f-a114-245dd3d6b4ab', 'route': ['p3', 'e8', 'i9', 'x6', 'p1', 'c4']}
1769497644.4223368,RECEIVED,6b216c7a-87e0-4785-a39a-733b769888be,29241dc3-3808-425b-9f3a-3b0925cf166e,c3,c4,27,p1,?,surb={'id': 'c754ecb1-9ec4-4d88-80cc-7ef215a2d1b4', 'route': ['p1', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769497644.4284937,RECEIVED,87166b26-e6f4-40f9-8dea-8243a57ca1e2,b47bc111-69c5-4315-97a2-5ac6de7413b8,c3,c4,27,p1,?,surb={'id': '5c9d3d08-0749-485f-871f-c68aeea7705c', 'route': ['p1', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769497644.7351055,RECEIVED,9bcbbebd-7c86-4a3c-b212-16c0f87a9f2b,9ba83056-ce03-4bc6-9bf9-7a93ab314d4e,c3,c4,26,p1,?,surb={'id': '47143051-e1be-4323-9854-fd000fd74d7e', 'route': ['p1', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769497645.8194866,SENT,862e2cef-18a4-4775-82ed-2cb4342158c8,ebdbd68c-9daa-4d3b-bdea-75485c473db0,c4,c3,3379,?,p1,
1769497645.8196378,CREATED,82826e92-2825-4828-9190-5f918ee22a86,bf56af83-9cff-4246-85e8-23f5825d84d2,c4,c3,26,?,?,surb={'id': '25c7fde5-b225-494f-a114-245dd3d6b4ab', 'route': ['p3', 'e8', 'i9', 'x6', 'p1', 'c4']}
1769497645.835242,RECEIVED,d0a1a7c0-ee3f-4075-aa40-73130372bf02,e5722e0d-21a1-4b23-ab71-a2a47a81e11e,c3,c4,27,p1,?,surb={'id': 'f45c8a6b-e548-4b25-9591-38f6e104b5ea', 'route': ['p1', 'e1', 'i5', 'x7', 'p3', 'c3']}
1769497645.8577256,SENT,01bd6183-3e46-40f6-bea7-baf5231d0432,2237cb63-8517-4670-9d53-71e73cec93de,c4,c3,3376,?,p1,
1769497645.8578796,CREATED,e84921f4-2d6b-4685-af22-cf957ae735c6,a56bf752-98d5-4111-8106-ab59f3726c1d,c4,c3,26,?,?,surb={'id': '8cb63d37-6857-4a2e-9c42-537554dba4a9', 'route': ['p3', 'e4', 'i11', 'x10', 'p1', 'c4']}
1769497645.9403787,SENT,2475ae01-9651-4e82-9abb-4c62facd6b8f,7c91f163-d9ae-4e6e-bcd0-416c458ee234,c4,c3,3399,?,p1,
1769497645.9405665,CREATED,df094f6e-ec24-458e-a584-e2436855d9d5,a56bf752-98d5-4111-8106-ab59f3726c1d,c4,c3,26,?,?,surb={'id': '8cb63d37-6857-4a2e-9c42-537554dba4a9', 'route': ['p3', 'e4', 'i11', 'x10', 'p1', 'c4']}
1769497646.199179,RECEIVED,7b5b6a6f-0f70-4807-96c1-a59e9e554bf5,0a0291a7-9857-47b2-ae89-d1ed67a8b7f7,c3,c4,27,p1,?,surb={'id': 'e81b318e-7692-4724-8bff-86d98d0edba4', 'route': ['p1', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769497646.2162561,SENT,4f22b03a-5dba-4ef9-80e0-4646a45348ee,d1911daf-0e0c-49ce-a906-58d2fb72548a,c4,c3,3383,?,p1,
1769497646.2163563,CREATED,73c83a18-2f5b-480c-a807-26a202e39250,10749eaa-546e-4ebb-a86c-ecb6a7712672,c4,c3,27,?,?,surb={'id': '5321cf61-4d6d-4486-ac16-f662f77fc0ae', 'route': ['p3', 'e9', 'i2', 'x4', 'p1', 'c4']}
1769497646.269261,SENT,9d93dedd-af44-4eef-b774-b7405c04733d,1f636b5c-08c7-4652-978a-46751d672a9a,c4,c3,3384,?,p1,
1769497646.2693634,CREATED,30e35355-0643-4d57-91b3-9adb038a3ef4,10749eaa-546e-4ebb-a86c-ecb6a7712672,c4,c3,27,?,?,surb={'id': '5321cf61-4d6d-4486-ac16-f662f77fc0ae', 'route': ['p3', 'e9', 'i2', 'x4', 'p1', 'c4']}
1769497646.3600335,SENT,7a572099-41c7-491e-8c06-4162bc97b4d7,1a141c1c-88ea-4c49-a4d2-11a78750fc56,c4,c3,3358,?,p1,
1769497646.360156,CREATED,fdc0dcbf-d9b7-412f-98fe-98273b91969d,22732d54-e153-44c6-bce0-14c0e819d6a6,c4,c3,27,?,?,surb={'id': 'f193688d-2589-43c1-b5f4-00c142ff21c7', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769497646.493335,RECEIVED,c36e8c1e-a2b8-4b08-a2ba-57ebd2b2b567,2c3d12f4-cdcc-4530-850f-9f84b54e0559,c3,c4,27,p1,?,surb={'id': '8ef7a633-80b6-46e4-be4e-4e749ef27ea8', 'route': ['p1', 'e1', 'i6', 'x8', 'p3', 'c3']}
1769497646.5674825,RECEIVED,86d3f153-b222-4419-bb87-7e9a1b7e1d0a,9ba83056-ce03-4bc6-9bf9-7a93ab314d4e,c3,c4,26,p1,?,surb={'id': '47143051-e1be-4323-9854-fd000fd74d7e', 'route': ['p1', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769497646.6797397,RECEIVED,ad85100c-3261-4958-9866-0bb7b699a650,86507d00-2073-47a2-bc84-9763ccd8dc27,c3,c4,27,p1,?,surb={'id': 'f7d2004e-2fc0-435d-92ac-73620522c1cb', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769497646.711688,SENT,237a02dd-9bd2-4641-bfae-07e0d4f85991,a7cd54e8-877d-4f21-a189-1a7d9982e5cf,c4,c3,3391,?,p1,
1769497646.711861,CREATED,f7da77d8-6c76-4c8f-8a3b-3003938fdb3f,22732d54-e153-44c6-bce0-14c0e819d6a6,c4,c3,27,?,?,surb={'id': 'f193688d-2589-43c1-b5f4-00c142ff21c7', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769497647.5743353,SENT,9752c784-4912-4d07-9bf3-ff45a8af426e,54253d26-6147-4591-a63a-7d748676ad9b,c4,c3,3379,?,p1,
1769497647.5744126,CREATED,eb57523e-6e12-4e10-b471-146662495d2c,79cfbb51-2f19-4351-a18b-2420bccff4bc,c4,c3,27,?,?,surb={'id': 'd4b8a958-cc2a-446b-abd8-c37f72df0847', 'route': ['p3', 'e10', 'i9', 'x9', 'p1', 'c4']}
1769497648.014502,RECEIVED,96f41ebf-24aa-4928-95b1-d23b990392e7,dc7ca32f-e0c5-4790-9bca-56975597d448,c3,c4,27,p1,?,surb={'id': '060faef9-5550-4e41-bf38-cec75bebf306', 'route': ['p1', 'e9', 'i5', 'x11', 'p3', 'c3']}
1769497648.0305328,SENT,fe99f0e9-247a-439c-8a42-02462e24bb9a,4470e75f-9e6d-45e8-ba88-7f30ebb66d98,c4,c3,3400,?,p1,
1769497648.0306208,CREATED,b01ace2a-b483-40fc-9f0e-598fce41017c,79cfbb51-2f19-4351-a18b-2420bccff4bc,c4,c3,27,?,?,surb={'id': 'd4b8a958-cc2a-446b-abd8-c37f72df0847', 'route': ['p3', 'e10', 'i9', 'x9', 'p1', 'c4']}
1769497648.1493895,RECEIVED,896cef76-9670-4c0c-b746-ecc4f7f8ac6b,d83e1178-3b9e-4f6c-ae52-09c954a54eb4,c3,c4,27,p1,?,surb={'id': 'a0b1ae0e-5467-47e6-bc1b-fff9c1cbbe48', 'route': ['p1', 'e7', 'i11', 'x1', 'p3', 'c3']}
1769497648.1571705,RECEIVED,f463e5f0-2335-4ca9-9509-0c00e68a4a45,86507d00-2073-47a2-bc84-9763ccd8dc27,c3,c4,27,p1,?,surb={'id': 'f7d2004e-2fc0-435d-92ac-73620522c1cb', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769497648.4419491,SENT,59a445ba-d795-4be8-8c48-28fbdc859cb6,e9f7eddc-418d-4cab-8b49-4ee7b5dbe9a8,c4,c3,3400,?,p1,
1769497648.4421332,CREATED,daf05583-9b0f-4a98-b823-03ce56ec6e4a,f07980f7-1f17-471f-8be8-94a8b8fa9eae,c4,c3,27,?,?,surb={'id': 'dde510e5-84a3-4b74-ad4e-ee0189967495', 'route': ['p3', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769497648.7294862,SENT,525458b8-7b86-4130-bcfc-623f4b48a679,453cab64-cd87-45b3-9336-f2d2d57b3a1b,c4,c3,3395,?,p1,
1769497648.729628,CREATED,1fbebc42-9770-4f10-bf95-26bb18aed92e,f07980f7-1f17-471f-8be8-94a8b8fa9eae,c4,c3,27,?,?,surb={'id': 'dde510e5-84a3-4b74-ad4e-ee0189967495', 'route': ['p3', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769497648.9779809,SENT,bf0dee4c-9902-4e97-ae5b-b9f59dc32f4a,ffcffa2c-427e-46a3-953f-e964447c9a4d,c4,c3,3364,?,p1,
1769497648.978156,CREATED,c9c1b99a-8ba7-44aa-8b68-ad46e0845861,c1d9940f-9b9f-45a6-ae13-a41a8ac5942e,c4,c3,27,?,?,surb={'id': 'dcaf7364-c014-41da-a412-b58729c9efd4', 'route': ['p3', 'e6', 'i7', 'x8', 'p1', 'c4']}
1769497649.1352842,RECEIVED,2b484b4f-8051-495f-83ca-683bd3ad1861,840f9336-62f8-4fa7-99b9-845705df10d0,c3,c4,26,p1,?,surb={'id': 'aaaa3cf9-9b61-4111-9b0f-70b0889e8d0d', 'route': ['p1', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769497649.1415792,RECEIVED,89f8061a-215b-457a-8839-7968002d8856,0a0291a7-9857-47b2-ae89-d1ed67a8b7f7,c3,c4,27,p1,?,surb={'id': 'e81b318e-7692-4724-8bff-86d98d0edba4', 'route': ['p1', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769497649.2238643,SENT,13263669-f72a-4282-a9be-8a462046cdd8,b9ae38f5-fad2-434d-97ac-b98e474980e9,c4,c3,3393,?,p1,
1769497649.2239854,CREATED,2c37151b-90a5-4a02-8e9b-960f94d1d5ca,c1d9940f-9b9f-45a6-ae13-a41a8ac5942e,c4,c3,27,?,?,surb={'id': 'dcaf7364-c014-41da-a412-b58729c9efd4', 'route': ['p3', 'e6', 'i7', 'x8', 'p1', 'c4']}
1769497649.382498,RECEIVED,75ffd25c-156e-4641-a6e4-69bc918b25ae,d83e1178-3b9e-4f6c-ae52-09c954a54eb4,c3,c4,27,p1,?,surb={'id': 'a0b1ae0e-5467-47e6-bc1b-fff9c1cbbe48', 'route': ['p1', 'e7', 'i11', 'x1', 'p3', 'c3']}
1769497649.4452152,RECEIVED,408f6a7f-273d-40d6-8159-c953795bb971,2c3d12f4-cdcc-4530-850f-9f84b54e0559,c3,c4,27,p1,?,surb={'id': '8ef7a633-80b6-46e4-be4e-4e749ef27ea8', 'route': ['p1', 'e1', 'i6', 'x8', 'p3', 'c3']}
1769497649.9535825,SENT,ca877be0-0d37-48c8-abbd-361bbb26cbd5,5a5e2260-7072-4b88-bc4a-496590cf1336,c4,c3,3358,?,p1,
1769497649.9536607,CREATED,8660ebc4-c752-4e3e-8dad-a1103b752774,d4644f9c-d376-4898-9f39-c236bab780b0,c4,c3,27,?,?,surb={'id': '7fd26d4c-12bf-4e32-b0d8-13626717da5b', 'route': ['p3', 'e10', 'i7', 'x5', 'p1', 'c4']}
1769497649.9874098,RECEIVED,2c677d20-353c-4490-bed6-e8cafa88d403,8f04d2e0-55b3-4ff3-9666-7a88591f6ed8,c3,c4,27,p1,?,surb={'id': '05951a8f-124f-4475-bf43-d859aa270ee5', 'route': ['p1', 'e12', 'i1', 'x6', 'p3', 'c3']}
1769497650.1373,RECEIVED,e6feed25-bf9a-46df-98d1-4b1913748b9b,814b1797-40f7-4633-9aac-6bc872e2bf74,c3,c4,27,p1,?,surb={'id': '62581d95-71b1-42c8-a75a-64f2b64c5c7e', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
1769497650.2414339,RECEIVED,9d560828-db3c-4d1b-90ce-d55a7d4e59ac,8f04d2e0-55b3-4ff3-9666-7a88591f6ed8,c3,c4,27,p1,?,surb={'id': '05951a8f-124f-4475-bf43-d859aa270ee5', 'route': ['p1', 'e12', 'i1', 'x6', 'p3', 'c3']}
1769497650.3981872,RECEIVED,a94407b2-df51-445e-bd1b-b0d84c337935,f5d76822-19eb-43fd-968c-e785341e43a7,c3,c4,27,p1,?,surb={'id': '36a67656-9665-4e1b-98e5-2ac1f4d54d9c', 'route': ['p1', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769497650.7490413,SENT,694380b4-03e6-46a4-97db-0f8ebb1cf6da,3d6afd1a-8da6-49c6-8ed5-5c300ba3d7cc,c4,c3,3375,?,p1,
1769497650.7492616,CREATED,5eb1bed2-2aec-47b0-9cdd-861c91b6f051,d4644f9c-d376-4898-9f39-c236bab780b0,c4,c3,27,?,?,surb={'id': '7fd26d4c-12bf-4e32-b0d8-13626717da5b', 'route': ['p3', 'e10', 'i7', 'x5', 'p1', 'c4']}
1769497650.8609784,SENT,e28cade5-98e1-4ebc-8e09-1b54c0cc53ee,0d19e96c-204c-40ce-97c9-5062cf4890f4,c4,c3,3393,?,p1,
1769497650.8614135,CREATED,073e50ef-295a-4d12-a220-984af5835f95,e2ea0e77-5e58-4094-a222-33a24b234f58,c4,c3,26,?,?,surb={'id': '987c932f-af55-4b73-943b-f356ff718a7d', 'route': ['p3', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769497650.8875413,SENT,bd34831f-57cb-4792-abbc-bacda04b0af1,ede1304d-e96e-4306-8975-5a8c7788415d,c4,c3,3358,?,p1,
1769497650.8877017,CREATED,14c98e98-01df-40a0-8988-d4e2dcec18bd,e2ea0e77-5e58-4094-a222-33a24b234f58,c4,c3,26,?,?,surb={'id': '987c932f-af55-4b73-943b-f356ff718a7d', 'route': ['p3', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769497650.8917348,RECEIVED,0b7f0f13-6cd0-412a-b275-3d30f09e2190,f5d76822-19eb-43fd-968c-e785341e43a7,c3,c4,27,p1,?,surb={'id': '36a67656-9665-4e1b-98e5-2ac1f4d54d9c', 'route': ['p1', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769497651.0404544,SENT,eb1fe09b-fe49-4131-8680-cc63c034d0b9,54d7cf00-b4df-48dd-9823-3a7b30884ca2,c4,c3,3395,?,p1,
1769497651.0406096,CREATED,633ce276-0f86-4d14-8c81-17ec001b45cf,e35192ad-1f8d-4be6-8164-c8caa87c28a4,c4,c3,27,?,?,surb={'id': '95b3c6a7-9944-4915-8c8d-7f99d4e5101d', 'route': ['p3', 'e10', 'i7', 'x4', 'p1', 'c4']}
1769497652.4687634,RECEIVED,2f2e6885-5255-455c-800b-4b04908d6214,4105d724-8518-4f27-b525-84e7dee74b58,c3,c4,26,p1,?,surb={'id': '96022153-20c3-44f0-af10-d455180384cd', 'route': ['p1', 'e12', 'i4', 'x5', 'p3', 'c3']}
1769497652.6005595,RECEIVED,8c68d291-02db-47ec-8c24-9d9a6b6f5e38,814b1797-40f7-4633-9aac-6bc872e2bf74,c3,c4,27,p1,?,surb={'id': '62581d95-71b1-42c8-a75a-64f2b64c5c7e', 'route': ['p1', 'e9', 'i9', 'x6', 'p3', 'c3']}
