timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460534.5939572,SENT,cbc604d7-8aa9-42f0-9b73-65c8dca32ef2,3a8fff3c-6d27-40ff-a17f-05ef3ea02434,c4,DROP,2015,?,p1,
1769460534.5941105,CREATED,5bf6ab3d-960f-438b-b710-4e3eb5d7ec07,d03e8295-42ec-4891-be22-4e175f5e311d,c4,DROP,27,?,?,
1769460534.8120694,SENT,1123a582-5c5b-4050-a4cf-e9968c740e74,6352cfc1-53da-4795-94ba-b8c0d20a31ac,c4,c3,3359,?,p1,
1769460534.8122284,CREATED,09e26d16-94b6-4cbf-b99a-88a5b0b2625a,2b01e981-8f91-4602-80aa-a19f9f4cde19,c4,c3,26,?,?,surb={'id': 'e3d8a850-4d24-4d1d-9db1-06306152c446', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c4']}
1769460603.9979682,RECEIVED,f2e58c28-e14f-40f7-9a61-4eb0f808c706,5ce8405a-8c20-4410-a69e-ba73c6c96f92,c2,c4,27,p1,?,surb={'id': '82ff35d8-d87e-4e16-ba7a-7181cd86f517', 'route': ['p1', 'e6', 'i10', 'x10', 'p2', 'c2']}
1769460604.232463,SENT,991f6de5-b465-4e8d-808d-82383830bec1,9e420824-b7c7-4c65-82bd-7a9878b56ed0,c4,c3,3396,?,p1,
1769460604.2325919,CREATED,90ca685a-296e-4ad5-809a-a934e07cb50d,4b004f0d-716d-4555-bfad-bba92ce12c41,c4,c3,27,?,?,surb={'id': '4ea71b4e-3c3a-4783-bfd9-1e2a4511f73d', 'route': ['p3', 'e2', 'i10', 'x11', 'p1', 'c4']}
1769460604.2619412,SENT,2fef58b6-76a1-420b-945a-259e1e69a857,c2ab80f3-a207-492f-8eca-599f82aa39f0,c4,c3,3403,?,p1,
1769460604.262108,CREATED,631d3d51-a676-4361-8b5e-056cd4bb0b9d,4b004f0d-716d-4555-bfad-bba92ce12c41,c4,c3,27,?,?,surb={'id': '4ea71b4e-3c3a-4783-bfd9-1e2a4511f73d', 'route': ['p3', 'e2', 'i10', 'x11', 'p1', 'c4']}
1769460604.269941,SENT,668ce6e8-f02d-49eb-a64f-18b569a534fb,e48adaae-8697-4528-905a-c121da88533d,c4,c3,3378,?,p1,
1769460604.2700787,CREATED,131945e4-459a-4e36-8540-fa313a17143c,73d8a1a3-cff2-454c-b95f-a7e3be3fb513,c4,c3,27,?,?,surb={'id': 'e919a0d3-7d70-4b62-bcbd-d68f60b8c6bd', 'route': ['p3', 'e6', 'i9', 'x6', 'p1', 'c4']}
1769460604.3635488,SENT,8c6490cd-be84-4b56-bf30-1d2c30e9ecc4,c856d943-e67e-4576-bad3-1a5292c7a3ff,c4,c3,3376,?,p1,
1769460604.3636672,CREATED,f0dff09d-5aa9-476c-9993-77ec197ea0b1,73d8a1a3-cff2-454c-b95f-a7e3be3fb513,c4,c3,27,?,?,surb={'id': 'e919a0d3-7d70-4b62-bcbd-d68f60b8c6bd', 'route': ['p3', 'e6', 'i9', 'x6', 'p1', 'c4']}
1769460604.4643843,RECEIVED,4e498a3d-7ca5-4bb2-a6a1-f87a48ad0a03,004173fc-2c0e-4033-9524-fa4e38c98c86,c2,c4,27,p1,?,surb={'id': '51b64eb0-5b5d-4fc8-be8e-2b04ebe1e5e4', 'route': ['p1', 'e11', 'i7', 'x4', 'p2', 'c2']}
1769460604.4903395,SENT,45d94036-83e9-4d75-85cc-f99660fdaf48,1105065a-acce-414a-baab-583628576607,c4,c3,3376,?,p1,
1769460604.4904578,CREATED,7b49207e-81ba-4572-aee5-0854bf290076,35b98d70-5231-464e-abb5-fb5f4f517626,c4,c3,27,?,?,surb={'id': '0290978a-e404-4a3d-8a3d-ba4ffca62831', 'route': ['p3', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769460604.5493543,SENT,0c032d79-2683-4fcb-8850-c8d4a7789b1e,c6ea00ff-8336-4bcf-8eff-f6cefeba07ac,c4,c3,3388,?,p1,
1769460604.5494878,CREATED,a2267b60-aa7e-4439-93ab-ca15fbb952a5,35b98d70-5231-464e-abb5-fb5f4f517626,c4,c3,27,?,?,surb={'id': '0290978a-e404-4a3d-8a3d-ba4ffca62831', 'route': ['p3', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769460604.6320994,SENT,a020b076-4d4a-4ea9-addb-ba2ff1d28121,23d24fe2-95d9-4439-9e0a-8b778c2998b9,c4,c3,3359,?,p1,
1769460604.6322608,CREATED,7b25712e-723e-402e-9ec8-f9713d5f97cc,3887cd66-4b3e-4c1b-acfe-2e5d6bcd6068,c4,c3,27,?,?,surb={'id': 'fc7796f1-7e6e-43f2-82a9-d67dae01829e', 'route': ['p3', 'e3', 'i3', 'x10', 'p1', 'c4']}
1769460605.1294265,SENT,dc22cc86-c0a8-45d7-ba6a-c8cd423cd88f,99251e81-08bb-4857-ae02-daa0ee676ed8,c4,c3,3361,?,p1,
1769460605.12958,CREATED,02a14f26-1a94-4fa5-8039-65215b402a39,3887cd66-4b3e-4c1b-acfe-2e5d6bcd6068,c4,c3,27,?,?,surb={'id': 'fc7796f1-7e6e-43f2-82a9-d67dae01829e', 'route': ['p3', 'e3', 'i3', 'x10', 'p1', 'c4']}
1769460605.2725854,SENT,565ea029-5439-4768-84f0-7564964c5e46,20636909-a0bf-4c69-bed6-4a667a0314cc,c4,c3,3376,?,p1,
1769460605.2726846,CREATED,94d3d072-7a51-4297-9200-843aea780a01,2e5c048c-a168-4ccf-9957-2cdb1c28091d,c4,c3,27,?,?,surb={'id': '67689ba0-6c8f-49de-b501-655a915d9bcf', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769460605.5347583,SENT,c4f47f61-6b3c-4316-8090-e1dcbeecc3db,f04f9232-4e22-4033-ac03-a1093fd77ce6,c4,c3,3366,?,p1,
1769460605.5348883,CREATED,ae4b4463-a8ec-4cb1-84ad-15a950a6de0a,2e5c048c-a168-4ccf-9957-2cdb1c28091d,c4,c3,27,?,?,surb={'id': '67689ba0-6c8f-49de-b501-655a915d9bcf', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769460605.7728097,RECEIVED,74452e80-8f0b-41a9-b8df-d3dd94740399,6db09599-fb9b-40a3-9dab-5dc959a61b84,c2,c4,27,p1,?,surb={'id': '1bcbc990-5b97-490b-8c07-d0e8cbb632fa', 'route': ['p1', 'e11', 'i4', 'x3', 'p2', 'c2']}
1769460605.8298662,SENT,36175d31-b7c4-433f-aa3c-366d365f1c2f,25036109-fac8-4321-9d0c-bca29d5c99aa,c4,c3,3371,?,p1,
1769460605.8299963,CREATED,0ad70c4d-d644-41a7-a203-03b51ac101f5,654cc666-d29a-4842-a99d-2a4cd251a175,c4,c3,26,?,?,surb={'id': 'b986f9c8-f8ce-41f2-a820-5d3f62fae95d', 'route': ['p3', 'e2', 'i2', 'x6', 'p1', 'c4']}
1769460605.9590027,RECEIVED,a904860a-ed8e-4109-ba78-9408b5b19c6c,fddaa55c-421d-4be0-95c9-7835d4a99fff,c2,c4,27,p1,?,surb={'id': '6936ffea-d048-49d9-9944-e3d1a0ee6b38', 'route': ['p1', 'e10', 'i9', 'x12', 'p2', 'c2']}
1769460605.960366,SENT,8c4f3c7f-da7d-4fe9-a827-7ea911924d12,7b6f06b1-3216-4ba5-95a0-323bdc49da72,c4,c3,3371,?,p1,
1769460605.9604805,CREATED,7bd9abb3-fd03-4f20-a249-3e8206244df6,654cc666-d29a-4842-a99d-2a4cd251a175,c4,c3,26,?,?,surb={'id': 'b986f9c8-f8ce-41f2-a820-5d3f62fae95d', 'route': ['p3', 'e2', 'i2', 'x6', 'p1', 'c4']}
1769460606.1822095,RECEIVED,ca5b7ce9-9ad0-42c0-8d1c-dabc6f61e6ff,3ae3abe9-573e-4605-bebb-909ada163e4b,c2,c4,27,p1,?,surb={'id': 'bd02f79b-21b2-4689-bb2c-9730f20bb04b', 'route': ['p1', 'e6', 'i12', 'x7', 'p2', 'c2']}
1769460606.240348,RECEIVED,54a921d8-819a-4eb3-aa70-ca5381debaba,4c7d2b5d-4a4f-45ac-a1b2-7860b2b0e9c5,c2,c4,27,p1,?,surb={'id': '785dac79-ea6b-4f5b-a9e1-3d62d35730cd', 'route': ['p1', 'e11', 'i6', 'x4', 'p2', 'c2']}
1769460606.2553144,RECEIVED,f7b09ae4-29cc-48f0-bcb2-eadc502b33e9,1171bfe7-c7e4-4518-af0f-428a49eeee3b,c2,c4,27,p1,?,surb={'id': '07a2d935-c250-40c7-bae6-7ba3ed2290c5', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c2']}
1769460606.568337,SENT,987ba3d0-229b-44da-adf1-03251dcf239a,6ace790f-4e14-4863-ba51-162ec32e6847,c4,c3,3375,?,p1,
1769460606.568486,CREATED,03695ed1-4904-48b0-8e55-53f2e8db53a4,2a69f0ac-f6ad-4ca6-999b-af1889cd6d49,c4,c3,27,?,?,surb={'id': '73b12899-b58c-43b2-b1ab-fce030d1fea0', 'route': ['p3', 'e4', 'i7', 'x4', 'p1', 'c4']}
1769460606.6049833,RECEIVED,45a2be45-c7ae-494e-9966-e517a6151313,eb40da3c-e713-42b8-9f17-d7ad9cfdc3b4,c2,c4,27,p1,?,surb={'id': '622d8a73-256c-4bbb-9b80-7a0a9e3b0d44', 'route': ['p1', 'e7', 'i10', 'x10', 'p2', 'c2']}
1769460606.6825883,SENT,d3062eae-fe67-45a8-aa93-3d837e07fbe3,494431ba-2724-47b6-ac7d-002a74dd1ff3,c4,c3,3377,?,p1,
1769460606.6826532,CREATED,32725e3c-f037-4435-b040-aec68784ab72,2a69f0ac-f6ad-4ca6-999b-af1889cd6d49,c4,c3,27,?,?,surb={'id': '73b12899-b58c-43b2-b1ab-fce030d1fea0', 'route': ['p3', 'e4', 'i7', 'x4', 'p1', 'c4']}
1769460607.1186385,SENT,ff4e83ad-466d-4a83-baf9-2bc91178f904,2511b17d-fc5f-4f3b-9173-3de6fd274982,c4,c3,3370,?,p1,
1769460607.1187181,CREATED,d06c6977-0c3a-4693-b2fa-0780dabd12cb,5a1b4533-ee58-4dd2-aee8-85749b6db94f,c4,c3,27,?,?,surb={'id': '4c4b526d-a8a0-4fb1-b8bf-22af8d5fd4e2', 'route': ['p3', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769460607.1509852,SENT,5eb6ccd9-a991-424b-aac8-b92891cb992a,a7c6051b-9578-4a09-a3ca-1af1493378c7,c4,c3,3387,?,p1,
1769460607.1510973,CREATED,5e9ed9c6-9509-4847-9469-05289eab3c6a,5a1b4533-ee58-4dd2-aee8-85749b6db94f,c4,c3,27,?,?,surb={'id': '4c4b526d-a8a0-4fb1-b8bf-22af8d5fd4e2', 'route': ['p3', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769460607.1724465,SENT,5027799b-1b17-4a64-ac63-b2e4b1b41a30,95adf7d9-9f90-4628-bd5a-61e4ba6a711b,c4,c3,3391,?,p1,
1769460607.172523,CREATED,0f2e7da0-06cc-4c84-b719-111f34caa003,12bfbc21-4423-4f30-a4cd-d93c5f80e18f,c4,c3,27,?,?,surb={'id': '24cf5582-62dd-4f79-ac69-6644f88890db', 'route': ['p3', 'e10', 'i9', 'x10', 'p1', 'c4']}
1769460607.5165617,RECEIVED,98656d01-42e9-4f1a-abfa-e5cda807f52c,8f2ea982-59b0-402f-a9ba-c5250e642672,c2,c4,27,p1,?,surb={'id': '57b61812-95a4-45f8-938d-954a01df516c', 'route': ['p1', 'e1', 'i8', 'x7', 'p2', 'c2']}
1769460607.5719936,RECEIVED,35ceb5d1-179f-460c-a82c-6dd8a163d2a6,1171bfe7-c7e4-4518-af0f-428a49eeee3b,c2,c4,27,p1,?,surb={'id': '07a2d935-c250-40c7-bae6-7ba3ed2290c5', 'route': ['p1', 'e6', 'i8', 'x11', 'p2', 'c2']}
1769460607.9932923,RECEIVED,0f4839c5-7358-4ada-942d-bb256038e890,dc084040-eaa3-4b9e-9124-d79b658edd21,c2,c4,27,p1,?,surb={'id': 'e7ac3843-fde7-4bf0-afac-6e9e0bc3d34e', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769460608.1507733,RECEIVED,05ef7d1c-ff50-41bc-9f0e-4214c3d94c11,fddaa55c-421d-4be0-95c9-7835d4a99fff,c2,c4,27,p1,?,surb={'id': '6936ffea-d048-49d9-9944-e3d1a0ee6b38', 'route': ['p1', 'e10', 'i9', 'x12', 'p2', 'c2']}
1769460608.1931562,RECEIVED,54f6b101-3b89-4682-872a-51d7b91c9453,dc084040-eaa3-4b9e-9124-d79b658edd21,c2,c4,27,p1,?,surb={'id': 'e7ac3843-fde7-4bf0-afac-6e9e0bc3d34e', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769460608.4374812,SENT,3a7c411d-959e-4447-8798-bbb4a1ac09eb,cb59470f-c192-47f5-93cc-dd3b26e483d8,c4,c3,3359,?,p1,
1769460608.4376216,CREATED,8503604a-163b-48fb-9979-8623b23cf1c3,12bfbc21-4423-4f30-a4cd-d93c5f80e18f,c4,c3,27,?,?,surb={'id': '24cf5582-62dd-4f79-ac69-6644f88890db', 'route': ['p3', 'e10', 'i9', 'x10', 'p1', 'c4']}
1769460609.087085,SENT,54bd7432-2d69-464d-87cc-c88655b796a8,79bb25ec-34ae-4de2-aa21-bd6e3f7558ad,c4,c3,3384,?,p1,
1769460609.087238,CREATED,87eeb406-134c-4919-9e57-4333be7e039a,f1d94466-1a47-46e3-903b-3e372a032479,c4,c3,27,?,?,surb={'id': 'd6e6728a-c213-4c35-96b5-ff6e0ee1755b', 'route': ['p3', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769460609.1538439,SENT,476da5ff-0522-4e87-b4e2-31740b8c4862,75dc3da9-c074-43f0-8f8c-b14b0bea5de7,c4,c3,3377,?,p1,
1769460609.1540031,CREATED,40e16cd1-7573-43ff-8431-0d6cccc50b70,f1d94466-1a47-46e3-903b-3e372a032479,c4,c3,27,?,?,surb={'id': 'd6e6728a-c213-4c35-96b5-ff6e0ee1755b', 'route': ['p3', 'e4', 'i6', 'x4', 'p1', 'c4']}
1769460609.4408507,SENT,2498f0fa-ab1a-4f87-a05c-039a2cf6149e,4e35cfbc-ebd9-44fa-b910-9dec83e634c1,c4,c3,3391,?,p1,
1769460609.4409182,CREATED,6699bd48-92bd-4bb4-b124-5da47e9f291f,9fe48d9e-5fba-4d44-9b73-ae8c9c733090,c4,c3,27,?,?,surb={'id': 'b8f25976-ad33-401f-9ad5-c54dccf55e9d', 'route': ['p3', 'e3', 'i6', 'x4', 'p1', 'c4']}
1769460610.1597304,SENT,aec4f9ad-1e30-44ae-a16a-f9944c2b31b3,a538cbed-8dc3-4374-b317-26d5e48a8be3,c4,c3,3372,?,p1,
1769460610.160321,CREATED,f7fca4b5-a4e9-465d-9b19-f1fc4a56c0b5,9fe48d9e-5fba-4d44-9b73-ae8c9c733090,c4,c3,27,?,?,surb={'id': 'b8f25976-ad33-401f-9ad5-c54dccf55e9d', 'route': ['p3', 'e3', 'i6', 'x4', 'p1', 'c4']}
1769460610.2042792,RECEIVED,37376fa9-416b-46f5-b38e-0638690f5a4a,2050be8c-dfbb-4d8e-a27e-61b00c062920,c2,c4,27,p1,?,surb={'id': '1328f8a2-eb30-4ea6-bb29-974f4e366274', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c2']}
1769460610.2278936,SENT,02935602-a513-4058-9a6a-43dd694ed340,21fa141a-703d-479d-800f-c75296b0236e,c4,c3,3376,?,p1,
1769460610.2280405,CREATED,25e4dcf9-9c2f-42b6-9a2b-8d9073da64fd,ecf2258d-93ba-4767-9223-ef278d7ece86,c4,c3,27,?,?,surb={'id': 'c7699ceb-a66f-43e4-a2a4-4138b3e8a07f', 'route': ['p3', 'e2', 'i3', 'x2', 'p1', 'c4']}
1769460610.4330804,RECEIVED,1f99bd05-a81d-4e5f-b8ad-cc6938140144,a41e06fb-5ed1-4a29-9f46-abbb29765247,c2,c4,27,p1,?,surb={'id': '0e660fb5-40ef-462b-bd26-161dcf136710', 'route': ['p1', 'e8', 'i2', 'x9', 'p2', 'c2']}
1769460610.497515,RECEIVED,ef7876fb-a261-4c79-a58f-d3956962dfb4,0747e0f3-11ac-4e2b-aaa2-14ccd9e42857,c2,c4,27,p1,?,surb={'id': 'ab979391-8764-4f98-b15e-5e0c063f1e4e', 'route': ['p1', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769460610.5089543,RECEIVED,76495396-db3b-42fb-8651-93d382083a2c,a41e06fb-5ed1-4a29-9f46-abbb29765247,c2,c4,27,p1,?,surb={'id': '0e660fb5-40ef-462b-bd26-161dcf136710', 'route': ['p1', 'e8', 'i2', 'x9', 'p2', 'c2']}
1769460610.5229828,RECEIVED,9869f84c-8d88-4f91-ad0e-00120c4ae1e4,8f2ea982-59b0-402f-a9ba-c5250e642672,c2,c4,27,p1,?,surb={'id': '57b61812-95a4-45f8-938d-954a01df516c', 'route': ['p1', 'e1', 'i8', 'x7', 'p2', 'c2']}
1769460610.5709631,SENT,7db5faf1-5412-49bb-affa-3ed6c39d2472,66b78bb4-a81d-473b-810d-20de6ec517f3,c4,c3,3360,?,p1,
1769460610.5711892,CREATED,16e629cc-b39d-4758-afdf-b3c091d4d44e,ecf2258d-93ba-4767-9223-ef278d7ece86,c4,c3,27,?,?,surb={'id': 'c7699ceb-a66f-43e4-a2a4-4138b3e8a07f', 'route': ['p3', 'e2', 'i3', 'x2', 'p1', 'c4']}
1769460610.582656,RECEIVED,52b97aa5-c9f3-4ee7-8028-4091d71f6a7e,2050be8c-dfbb-4d8e-a27e-61b00c062920,c2,c4,27,p1,?,surb={'id': '1328f8a2-eb30-4ea6-bb29-974f4e366274', 'route': ['p1', 'e9', 'i7', 'x11', 'p2', 'c2']}
1769460611.0470023,SENT,79b8a611-1d9c-445e-b9b4-eded8f65040d,a78bda0c-bd53-4444-849c-023698c9a770,c4,c3,3396,?,p1,
1769460611.0471668,CREATED,d56fb10b-1ea5-436a-9dba-5c333f48d1fb,d2fe6e57-103f-41ba-bfd8-8dc5971aaaad,c4,c3,27,?,?,surb={'id': '28bf64ed-188e-48be-8c2b-80d459e3c23d', 'route': ['p3', 'e6', 'i2', 'x5', 'p1', 'c4']}
1769460611.0751777,RECEIVED,f23e0f8c-f52e-4c02-9bed-5e9c1bee1312,902decc0-25b7-4434-9d22-dc9ef12fcbdd,c2,c4,27,p1,?,surb={'id': '33913e78-d35c-408c-8c1e-2fa004c2abc3', 'route': ['p1', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769460611.2434464,RECEIVED,5ab55691-17a6-4be9-926a-84b6b973575e,17825d52-576d-41c0-87ab-b555ed22ee3d,c2,c4,27,p1,?,surb={'id': 'ec3952c1-beba-461a-b3e7-69e9e4e722a6', 'route': ['p1', 'e8', 'i4', 'x10', 'p2', 'c2']}
1769460611.340701,SENT,9b4592b9-23ec-4b41-a48e-4b47c34dec4b,2078e675-7275-460b-8ffd-ae688c9fa242,c4,c3,3356,?,p1,
1769460611.3408527,CREATED,03f732f5-0df0-4570-a085-cf988718c712,d2fe6e57-103f-41ba-bfd8-8dc5971aaaad,c4,c3,27,?,?,surb={'id': '28bf64ed-188e-48be-8c2b-80d459e3c23d', 'route': ['p3', 'e6', 'i2', 'x5', 'p1', 'c4']}
1769460611.3917983,SENT,eb2d28ab-0fa0-46f9-923f-650a191660f9,5c4a516f-86b1-41f8-ade5-0dd1f3489be7,c4,c3,3399,?,p1,
1769460611.3918998,CREATED,c471f638-97b8-4186-b162-a95f2a68666c,d90b2dea-6d71-4f21-b182-05fb698fa0e3,c4,c3,27,?,?,surb={'id': '8ac57ad9-541f-4aea-b19c-5719df1a3549', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769460611.4872515,RECEIVED,d49ccb34-8bcf-4794-8f92-fb691959e55e,a0e7e393-6553-4a86-814e-fb7b1b5daa26,c2,c4,27,p1,?,surb={'id': '5e27e9ae-ed59-4afc-a370-4a84dabfecad', 'route': ['p1', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769460611.7407973,SENT,4089403f-a3ce-4df3-a8b6-e51b0370e77a,2e48178f-9bdf-4084-bd2a-0a3dd2f7ea81,c4,c3,3392,?,p1,
1769460611.7409065,CREATED,48c7d96b-eca8-41f1-a980-81e9348c130b,d90b2dea-6d71-4f21-b182-05fb698fa0e3,c4,c3,27,?,?,surb={'id': '8ac57ad9-541f-4aea-b19c-5719df1a3549', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769460612.0475564,RECEIVED,0e135ffa-07e9-4ea7-842a-e745b97720bc,0747e0f3-11ac-4e2b-aaa2-14ccd9e42857,c2,c4,27,p1,?,surb={'id': 'ab979391-8764-4f98-b15e-5e0c063f1e4e', 'route': ['p1', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769460612.319299,SENT,8949a32b-404c-49fd-9881-4d84af390f50,b163d9f7-2ced-4304-89fe-69189c57430a,c4,c3,3384,?,p1,
1769460612.3194213,CREATED,2a17198e-8236-49ef-a107-792a1394347f,08a6dc6f-8ca3-4d48-b296-d2d0290b92f1,c4,c3,26,?,?,surb={'id': 'f20012d3-4c94-4559-8185-90d93f80ee79', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769460612.6950424,RECEIVED,3e25f24a-a763-4a33-ac70-5d449fda35d4,33ded5c0-8147-40dc-ae6a-2e3ed1d944f6,c2,c4,27,p1,?,surb={'id': '49093cc7-b3c6-4765-83b5-4b0d8cffb71d', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c2']}
1769460612.9541001,RECEIVED,f1842f3c-61d1-4409-8115-fc3043fe7797,17825d52-576d-41c0-87ab-b555ed22ee3d,c2,c4,27,p1,?,surb={'id': 'ec3952c1-beba-461a-b3e7-69e9e4e722a6', 'route': ['p1', 'e8', 'i4', 'x10', 'p2', 'c2']}
1769460613.0956178,SENT,69462267-8b91-48e1-9713-929cfcd6a43d,eb2c134c-85b9-4fea-bf6c-28a994b22748,c4,c3,3384,?,p1,
1769460613.0956976,CREATED,b8f82447-7f7a-49d8-a601-4e203f95eedb,08a6dc6f-8ca3-4d48-b296-d2d0290b92f1,c4,c3,26,?,?,surb={'id': 'f20012d3-4c94-4559-8185-90d93f80ee79', 'route': ['p3', 'e5', 'i11', 'x3', 'p1', 'c4']}
1769460613.9563496,SENT,08d1b719-8787-4737-8fe5-9212eabb7356,74ab5806-c49e-49ee-8813-c6c8442faa87,c4,c3,3400,?,p1,
1769460613.9564817,CREATED,8a6f185d-1531-4f8b-bc62-3accff47e0a5,91769d06-1d83-4df3-b930-31233f25c44f,c4,c3,27,?,?,surb={'id': '65779cf0-1f9b-4b5f-93c0-bdfb5093d49a', 'route': ['p3', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769460614.187294,SENT,8091d3a2-9bd8-476b-a620-ee8ee5056ab9,d2479f41-783e-44b3-aba7-bbdb7ef3ee5b,c4,c3,3390,?,p1,
1769460614.1874325,CREATED,a6e2f54d-fcaa-446b-aae4-4ce2327fc1c6,91769d06-1d83-4df3-b930-31233f25c44f,c4,c3,27,?,?,surb={'id': '65779cf0-1f9b-4b5f-93c0-bdfb5093d49a', 'route': ['p3', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769460614.431529,RECEIVED,2b4a56cc-3549-4173-adc9-b6f9018c68c5,3b5ba8d4-4059-4511-a77e-4f9bf1bfbf00,c2,c4,26,p1,?,surb={'id': 'c4730279-fe48-401e-b412-d38f09b66323', 'route': ['p1', 'e6', 'i9', 'x2', 'p2', 'c2']}
1769460614.6332948,RECEIVED,57ec950d-e7a9-41a6-ad77-2b03564b2227,bac282f1-3f16-4b7a-95f4-8320fd772324,c2,c4,27,p1,?,surb={'id': 'c6ddb11a-52bb-4bbd-98f7-aedb09c08710', 'route': ['p1', 'e2', 'i12', 'x9', 'p2', 'c2']}
1769460614.7343767,RECEIVED,95b31a9a-c21f-4af5-9024-f41632b930e1,e0d50ae3-352d-4c1b-a746-21d227498ffb,c2,c4,27,p1,?,surb={'id': '9797a29f-4d84-4839-a72b-3866a8d6d9e4', 'route': ['p1', 'e1', 'i7', 'x12', 'p2', 'c2']}
1769460614.849632,RECEIVED,dbcd22f4-ad48-475a-96ea-ae521bf107d6,ff1439d2-a2e9-4d54-8411-73447bcc927c,c2,c4,27,p1,?,surb={'id': '3f41e67e-22de-412f-94d7-e4e7cd5bc6bf', 'route': ['p1', 'e4', 'i7', 'x6', 'p2', 'c2']}
1769460614.8606873,SENT,16e1cac3-1c93-4496-b5e4-fa0d60256168,ea0d5a36-6d69-4482-ab4e-8890ab25c072,c4,c3,3392,?,p1,
1769460614.860836,CREATED,65dd3c87-cb63-489c-ba1b-1a17478e1557,c9bcc73b-e749-40c1-b3ad-3470148dbf56,c4,c3,27,?,?,surb={'id': '5600322d-5def-4bc3-aeb1-baac7addfe82', 'route': ['p3', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769460614.863837,RECEIVED,a556a8ef-da45-4665-8f70-7c69f9d64b63,33ded5c0-8147-40dc-ae6a-2e3ed1d944f6,c2,c4,27,p1,?,surb={'id': '49093cc7-b3c6-4765-83b5-4b0d8cffb71d', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c2']}
1769460615.017597,SENT,478afa96-a6d6-43f2-b623-13df4c3368d4,80c4d525-c445-4123-b34a-5adf50d0db6f,c4,c3,3393,?,p1,
1769460615.017697,CREATED,c0f4aca8-4f5e-48d2-97b2-34f02a03bd23,c9bcc73b-e749-40c1-b3ad-3470148dbf56,c4,c3,27,?,?,surb={'id': '5600322d-5def-4bc3-aeb1-baac7addfe82', 'route': ['p3', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769460615.3728836,RECEIVED,47ea111c-ae6c-406f-8030-e38041dd3c91,bac282f1-3f16-4b7a-95f4-8320fd772324,c2,c4,27,p1,?,surb={'id': 'c6ddb11a-52bb-4bbd-98f7-aedb09c08710', 'route': ['p1', 'e2', 'i12', 'x9', 'p2', 'c2']}
1769460615.4092903,RECEIVED,af4ca571-ba91-48cd-8159-2a5cac5fa0bd,4b59c56f-6127-448f-a516-31a945af5b9c,c2,c4,27,p1,?,surb={'id': '25238af2-321b-4003-9795-a4d221428f70', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769460615.6128588,SENT,2631defa-ff00-4d41-ad2c-10d32d4b64b1,e5693c8b-687d-40d4-9eb8-202c38e5eee9,c4,c3,3397,?,p1,
1769460615.6130075,CREATED,a71de3f6-a1cd-49fb-859c-afe1e53afa3e,a9b9dcb9-b2c2-46db-a060-b0d3c6ed8c60,c4,c3,26,?,?,surb={'id': '3f160f1e-23c9-4987-85fc-d43610d9b3b3', 'route': ['p3', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769460615.6314485,RECEIVED,37516936-0574-492b-9a7e-83ebb2740324,a0e7e393-6553-4a86-814e-fb7b1b5daa26,c2,c4,27,p1,?,surb={'id': '5e27e9ae-ed59-4afc-a370-4a84dabfecad', 'route': ['p1', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769460615.6742074,RECEIVED,eb92bad2-edc3-4d6d-b0ce-141f65972ced,e0d50ae3-352d-4c1b-a746-21d227498ffb,c2,c4,27,p1,?,surb={'id': '9797a29f-4d84-4839-a72b-3866a8d6d9e4', 'route': ['p1', 'e1', 'i7', 'x12', 'p2', 'c2']}
1769460616.049337,SENT,554ff694-5580-41f9-8775-911bcd0de46a,b610f8b0-e33c-4ea3-82d3-f47e1c165ba5,c4,c3,3379,?,p1,
