timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769461109.9898734,RECEIVED,adeef5d4-5be9-4a13-af37-632432bf1be5,5dfcdaaf-5d36-4aef-81c0-adee8cd864c2,c5,c3,26,p3,?,surb={'id': '9c6a5197-6be6-4c4d-adc6-4806adf0a538', 'route': ['p3', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769461110.1182728,RECEIVED,77a0b964-c2fe-498b-9cb3-90cbe8e1376b,23281b1b-aa44-4899-8b11-925c7af44793,c1,c3,27,p3,?,surb={'id': '73157a96-8ffb-4e6c-a05d-b2fd3e4e2921', 'route': ['p3', 'e3', 'i7', 'x8', 'p1', 'c1']}
1769461110.2268806,RECEIVED,6d6cfaeb-b9fb-46a7-b9bc-5a0f8a2c56e8,76a8fc69-9e91-4ae5-8352-5061eb87a01d,c1,c3,27,p3,?,surb={'id': '1da4060c-d8d7-407a-81bb-46773cc32c09', 'route': ['p3', 'e10', 'i8', 'x8', 'p1', 'c1']}
1769461110.285146,SENT,037ba882-8f74-4ed7-9748-2cfee6703da3,bee8cbf9-883d-4cb3-b82b-420029508593,c3,c2,3363,?,p3,
1769461110.285221,CREATED,09b98272-657b-43c9-8f9d-00cebd3adac3,679149d2-dff7-4501-a493-180971b0a495,c3,c2,27,?,?,surb={'id': '4a81f1ff-9300-42be-b02e-44995368aeb9', 'route': ['p2', 'e8', 'i2', 'x5', 'p3', 'c3']}
1769461110.303692,RECEIVED,3e816801-ad52-4064-a62d-d8e601f936f3,060df281-969c-47b2-bb78-89584bdde2e8,c1,c3,27,p3,?,surb={'id': 'fabaf097-7178-4a69-bb01-cf6d7b37a702', 'route': ['p3', 'e4', 'i5', 'x4', 'p1', 'c1']}
1769461110.6702924,SENT,ed2bfbf5-1b2f-4350-8302-248b453d43f5,2c7ee7fe-a302-4cb8-accf-f422ca3d52f0,c3,c2,3384,?,p3,
1769461110.6704743,CREATED,092f10d2-4579-4fe7-8d89-6a933da54578,679149d2-dff7-4501-a493-180971b0a495,c3,c2,27,?,?,surb={'id': '4a81f1ff-9300-42be-b02e-44995368aeb9', 'route': ['p2', 'e8', 'i2', 'x5', 'p3', 'c3']}
1769461110.6785054,SENT,a3ab6c98-6765-4c7d-ab12-c96b6f92a2e0,d792cebf-490e-4f39-a31b-c2bc00c75ddb,c3,c2,3395,?,p3,
1769461110.6786554,CREATED,1ef3d936-179e-4477-9eef-d05059621b6b,68795705-e999-4d4c-b2e4-92234b2804e3,c3,c2,26,?,?,surb={'id': '5210da4b-031e-4df4-ad57-70de50f08b79', 'route': ['p2', 'e10', 'i10', 'x12', 'p3', 'c3']}
1769461110.698084,RECEIVED,ca6e61a9-9546-4591-8686-2dfc3761987d,622714e7-7811-46de-ab78-10d2d69c2fe6,c1,c3,26,p3,?,surb={'id': '3f7d3fa3-3457-4ea6-a029-67f425cdfe89', 'route': ['p3', 'e6', 'i9', 'x2', 'p1', 'c1']}
1769461110.745706,SENT,31dcaa8b-1631-42e0-90d6-e4ff0f22e5ca,f63694ab-f652-4a67-b0f1-a59a2c19c70a,c3,c2,3379,?,p3,
1769461110.7458565,CREATED,3d7468f4-dec5-4e13-86d0-3c95726f30b4,68795705-e999-4d4c-b2e4-92234b2804e3,c3,c2,26,?,?,surb={'id': '5210da4b-031e-4df4-ad57-70de50f08b79', 'route': ['p2', 'e10', 'i10', 'x12', 'p3', 'c3']}
1769461110.790495,SENT,c0a85cab-c67d-414f-951a-154a8d6b6d56,63d40aa5-36e0-423d-beff-b6dc22ba16c9,c3,c2,3381,?,p3,
1769461110.7906518,CREATED,25914171-1445-46cc-ae7f-ba3e562756fc,0393f23b-a53e-4db1-9079-65141f0da0bb,c3,c2,26,?,?,surb={'id': '10dfbd87-ebbd-4fcc-b17c-50e62a44031f', 'route': ['p2', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769461110.9989724,RECEIVED,a73757e4-c4ec-4f48-a4c8-a7cce87e06a6,ace36cd0-7f4a-4cd3-b559-493746a5cb58,c4,c3,27,p3,?,surb={'id': '9a20cc4a-df65-40ab-9ed2-70d9ed43ff17', 'route': ['p3', 'e1', 'i4', 'x12', 'p1', 'c4']}
1769461111.2025638,RECEIVED,cadeb2d3-a6f3-4ae3-bdc1-7176bbecd002,76a8fc69-9e91-4ae5-8352-5061eb87a01d,c1,c3,27,p3,?,surb={'id': '1da4060c-d8d7-407a-81bb-46773cc32c09', 'route': ['p3', 'e10', 'i8', 'x8', 'p1', 'c1']}
1769461111.2442274,RECEIVED,46dd7091-dc98-41d7-9371-e83c2bd0071c,6c41403e-3bf7-4858-af9d-1f757a74a3cf,c5,c3,27,p3,?,surb={'id': '7235223e-94ef-49b0-bd22-ab80de975141', 'route': ['p3', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769461111.321866,SENT,e10ec3ba-79c5-4a01-b0b1-a0d713914341,63cba9a8-5d76-4d10-bb95-158fe20c17a2,c3,c2,3379,?,p3,
1769461111.3219655,CREATED,55e52c5c-d2fc-4e7a-9204-ed500f6660d9,0393f23b-a53e-4db1-9079-65141f0da0bb,c3,c2,26,?,?,surb={'id': '10dfbd87-ebbd-4fcc-b17c-50e62a44031f', 'route': ['p2', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769461111.4247198,RECEIVED,0675489d-2d0b-4322-8cd2-8e48fb7bee42,622714e7-7811-46de-ab78-10d2d69c2fe6,c1,c3,26,p3,?,surb={'id': '3f7d3fa3-3457-4ea6-a029-67f425cdfe89', 'route': ['p3', 'e6', 'i9', 'x2', 'p1', 'c1']}
1769461111.5522306,RECEIVED,372d034f-b5df-4818-ace8-a90e363a52bb,060df281-969c-47b2-bb78-89584bdde2e8,c1,c3,27,p3,?,surb={'id': 'fabaf097-7178-4a69-bb01-cf6d7b37a702', 'route': ['p3', 'e4', 'i5', 'x4', 'p1', 'c1']}
1769461111.7535021,RECEIVED,861c6a98-79bc-401e-aff6-461cc3bf1ecc,1ae2483f-efbd-400a-8e97-3a95b014054c,c4,c3,27,p3,?,surb={'id': '02400cb9-ea5a-4355-8ad2-7dd7f0f56f5f', 'route': ['p3', 'e11', 'i10', 'x3', 'p1', 'c4']}
1769461111.7748318,RECEIVED,1c9ea505-b372-4cf5-abde-63f2363590dc,e397a1fb-1dd0-4805-a9e2-706bf1f70d00,c5,c3,25,p3,?,surb={'id': '551cf81b-36e5-4578-91fe-bf66dccefb49', 'route': ['p3', 'e6', 'i8', 'x6', 'p2', 'c5']}
1769461111.8611853,RECEIVED,1e6bc818-f385-41f3-990d-1b8aa7967449,78b9651c-f7dc-4403-ab74-75ba0b3c412c,c4,c3,26,p3,?,surb={'id': '83894a5d-2987-42c9-b802-b04d77795a8f', 'route': ['p3', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769461112.0756886,RECEIVED,3e6ca104-0df4-44c4-823b-541ba14d950d,9578f483-b4b0-407a-a2ce-36c4ab2b6d9f,c5,c3,26,p3,?,surb={'id': '4d183ab7-b648-4bcc-95f5-8a9a10f191ef', 'route': ['p3', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769461112.0802119,RECEIVED,7988c583-dc31-4527-8722-969107983cf4,6fe6c9f8-dedc-41ae-9833-72ab6964e6f1,c5,c3,27,p3,?,surb={'id': '93b4bf08-9a65-42ab-b266-01a95e38aac8', 'route': ['p3', 'e11', 'i12', 'x6', 'p2', 'c5']}
1769461112.1458168,RECEIVED,304b7f9c-3ac4-4905-8391-03817b2c2d4a,6c41403e-3bf7-4858-af9d-1f757a74a3cf,c5,c3,27,p3,?,surb={'id': '7235223e-94ef-49b0-bd22-ab80de975141', 'route': ['p3', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769461112.2454858,SENT,9d834ebf-44de-4463-9fa2-ee8fe47080ce,ebe66799-c1a2-41b4-a1f9-9c6bab7a170c,c3,c2,3375,?,p3,
1769461112.2456205,CREATED,098458b6-f4b5-4912-bce8-6c4d5f02c60c,4b8e4ddc-c19e-4250-821f-79060089f406,c3,c2,27,?,?,surb={'id': '60af27a3-34f7-4f53-8785-7b5e17ca2934', 'route': ['p2', 'e7', 'i5', 'x12', 'p3', 'c3']}
1769461112.253033,RECEIVED,1eb7fa93-5531-4493-8186-430a8131a735,c6a6e018-d4ae-47e2-aa9a-12283571da75,c1,c3,27,p3,?,surb={'id': '444dbe3b-c61d-4e4f-85bb-2d9447831add', 'route': ['p3', 'e4', 'i2', 'x7', 'p1', 'c1']}
1769461112.2733757,RECEIVED,3d2ac605-0b4f-4e7b-9e13-af2af15a5fa2,b8f2b671-6fef-49ef-a382-6988fff9410a,c4,c3,27,p3,?,surb={'id': '277044d5-d01b-48dc-817c-2dd9bbdb3a6f', 'route': ['p3', 'e3', 'i3', 'x3', 'p1', 'c4']}
1769461112.4275026,RECEIVED,2299f674-9a90-4213-81b7-cba2f6f214c6,97a52604-02e3-4fb5-becd-bdc203e6e0a8,c4,c3,27,p3,?,surb={'id': '221aaea1-486c-4223-8cbb-1c52deabd88c', 'route': ['p3', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769461112.6301098,RECEIVED,1dbd2c40-7b2b-4eff-95f5-a424efddd7f2,9578f483-b4b0-407a-a2ce-36c4ab2b6d9f,c5,c3,26,p3,?,surb={'id': '4d183ab7-b648-4bcc-95f5-8a9a10f191ef', 'route': ['p3', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769461112.6531315,SENT,b202c066-632a-4d63-b82f-49aac4c5792f,dcfaabd9-c726-4c8a-8f84-1a8a12d1e3f5,c3,c2,3379,?,p3,
1769461112.653279,CREATED,6753ade1-ac65-447c-969f-bc250bcaaa86,4b8e4ddc-c19e-4250-821f-79060089f406,c3,c2,27,?,?,surb={'id': '60af27a3-34f7-4f53-8785-7b5e17ca2934', 'route': ['p2', 'e7', 'i5', 'x12', 'p3', 'c3']}
1769461112.7459176,RECEIVED,c223a31e-b3a2-494d-a562-b67df26f6c72,97a52604-02e3-4fb5-becd-bdc203e6e0a8,c4,c3,27,p3,?,surb={'id': '221aaea1-486c-4223-8cbb-1c52deabd88c', 'route': ['p3', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769461112.7618828,SENT,a1883e1a-8614-40ef-a24f-e0a621c700b4,58b8c3ae-94f1-4e34-9691-e4a1a9bfd4b1,c3,c2,3376,?,p3,
1769461112.7620385,CREATED,8182d249-d1b3-4102-b23a-9b792579824d,261c3db7-2bf4-4032-99e8-de3f77f69dbb,c3,c2,27,?,?,surb={'id': '8ffb5b87-7f26-41ae-9eba-2efa91b53734', 'route': ['p2', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769461112.8676648,RECEIVED,dbe2c0bf-00d4-4746-8f9f-b86a0677539b,78b9651c-f7dc-4403-ab74-75ba0b3c412c,c4,c3,26,p3,?,surb={'id': '83894a5d-2987-42c9-b802-b04d77795a8f', 'route': ['p3', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769461113.0767252,RECEIVED,fcf28172-ea6d-4a77-a664-8940198f55f3,c6a6e018-d4ae-47e2-aa9a-12283571da75,c1,c3,27,p3,?,surb={'id': '444dbe3b-c61d-4e4f-85bb-2d9447831add', 'route': ['p3', 'e4', 'i2', 'x7', 'p1', 'c1']}
1769461113.3571494,RECEIVED,c2744cf7-7674-41c6-aa51-2a7f533f2726,605f731c-0ba4-40e2-a894-76fa2e97bdda,c5,c3,27,p3,?,surb={'id': '146c2105-14cd-4a4d-b791-5dfed4f3d450', 'route': ['p3', 'e2', 'i5', 'x6', 'p2', 'c5']}
1769461113.382087,SENT,c9c93d24-187c-4506-a230-4ba949d9fdb2,a6985a45-61bd-4835-aed9-5247164c6b1b,c3,c2,3404,?,p3,
1769461113.3822403,CREATED,21e586c1-9475-4df6-8e44-1721b088d6a8,261c3db7-2bf4-4032-99e8-de3f77f69dbb,c3,c2,27,?,?,surb={'id': '8ffb5b87-7f26-41ae-9eba-2efa91b53734', 'route': ['p2', 'e2', 'i4', 'x11', 'p3', 'c3']}
1769461113.427278,RECEIVED,dd00b023-6694-4a22-b484-4374bd0ddaab,3fb19dbe-69bc-436e-ba44-f5b6bc4318eb,c4,c3,27,p3,?,surb={'id': '42434fe4-a2d4-409c-8210-481b246556a2', 'route': ['p3', 'e2', 'i8', 'x2', 'p1', 'c4']}
1769461113.6492262,RECEIVED,61ed9831-b92c-44f3-9d3f-7af790e51ef2,1ae2483f-efbd-400a-8e97-3a95b014054c,c4,c3,27,p3,?,surb={'id': '02400cb9-ea5a-4355-8ad2-7dd7f0f56f5f', 'route': ['p3', 'e11', 'i10', 'x3', 'p1', 'c4']}
1769461113.6954296,RECEIVED,b6ba8538-4e2d-4efc-bd85-004a23478814,3d0c0bda-72ca-4b02-8d6b-8a774d852237,c1,c3,27,p3,?,surb={'id': 'eaf6fe1a-5755-4ea1-9a94-3a4f1a9b39e8', 'route': ['p3', 'e5', 'i10', 'x12', 'p1', 'c1']}
1769461113.7794886,SENT,a2d8b202-0459-48bb-97fe-ec7eb4c52eb1,91b4ab94-c33b-4a3c-b147-1b7ec5766a28,c3,c2,3357,?,p3,
1769461113.7795582,CREATED,adc89b58-6ad1-4bee-a0e3-9479f80a2268,669fc2de-959b-4011-9fe0-8d29797c3c2e,c3,c2,24,?,?,surb={'id': '91943c3f-5c9c-4a81-869e-14e9ddab19e2', 'route': ['p2', 'e9', 'i9', 'x3', 'p3', 'c3']}
1769461113.8260803,RECEIVED,c79ce2ec-6c21-4463-8463-20001ee2ab4f,f56fafd8-5c71-46e8-909d-5fa2fc3ec37c,c4,c3,27,p3,?,surb={'id': '77f16f57-3676-4cb1-bc57-0607f19fc46f', 'route': ['p3', 'e11', 'i8', 'x6', 'p1', 'c4']}
1769461113.8351676,RECEIVED,618af908-8d98-47e2-8174-f77961cd276a,6fe6c9f8-dedc-41ae-9833-72ab6964e6f1,c5,c3,27,p3,?,surb={'id': '93b4bf08-9a65-42ab-b266-01a95e38aac8', 'route': ['p3', 'e11', 'i12', 'x6', 'p2', 'c5']}
1769461114.1404395,RECEIVED,f3632ce7-5547-4a4d-b160-9b6486bbf50f,0e4a72cd-e4e4-4a2c-abad-2d8eaeb7ca79,c1,c3,27,p3,?,surb={'id': 'cf1ace85-f455-4a52-80a1-c46982708e48', 'route': ['p3', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769461114.1658406,RECEIVED,536df511-afed-4426-8a16-5f691668e0be,24c87c65-3ddd-477d-8be4-b2e49d5fc370,c1,c3,27,p3,?,surb={'id': 'cdbf2a55-7777-49f6-92f1-bb2c33c3b201', 'route': ['p3', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769461114.1714582,RECEIVED,03b0aec7-cc8b-462c-a699-96d72f4abccd,0eda2fba-a636-4159-be01-c142feb3e2e9,c5,c3,26,p3,?,surb={'id': 'fa29db83-1020-43d6-b7b0-fc96688829fc', 'route': ['p3', 'e4', 'i5', 'x10', 'p2', 'c5']}
1769461114.2234006,SENT,63ba37ba-2544-4817-abbe-3765cbe3a923,62ab868f-2c2a-4278-9941-7a2779d3121c,c3,c2,3376,?,p3,
1769461114.2234972,CREATED,e76f1800-a5ed-4aa8-9617-1d87b8615427,669fc2de-959b-4011-9fe0-8d29797c3c2e,c3,c2,24,?,?,surb={'id': '91943c3f-5c9c-4a81-869e-14e9ddab19e2', 'route': ['p2', 'e9', 'i9', 'x3', 'p3', 'c3']}
1769461114.3636267,RECEIVED,7324a382-76b7-4c63-b9f7-3478ef7f7a96,57807261-a5f3-4bb6-a904-4c89a6481465,c1,c3,27,p3,?,surb={'id': 'd8f82c72-32cc-478b-9b84-ca954de6a964', 'route': ['p3', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769461114.5019197,RECEIVED,1d081492-4f62-4ba9-8289-2df41bc88349,c5f0d90e-0010-408d-98f2-e730619395c7,c1,c3,27,p3,?,surb={'id': 'd2acb886-9e35-4e1a-81e2-e8664b734ece', 'route': ['p3', 'e7', 'i8', 'x8', 'p1', 'c1']}
1769461114.7471938,RECEIVED,c52ba18e-8d54-41d5-93f7-6cedb87b7047,81559c95-3a32-43fe-abb7-2e52f081afef,c5,c3,27,p3,?,surb={'id': '4dd6438b-5200-4ffc-b1a6-a04d89a79a4f', 'route': ['p3', 'e6', 'i6', 'x5', 'p2', 'c5']}
1769461114.8068173,RECEIVED,0c9b268b-8733-48c2-bd61-24ed3f0fb264,3fb19dbe-69bc-436e-ba44-f5b6bc4318eb,c4,c3,27,p3,?,surb={'id': '42434fe4-a2d4-409c-8210-481b246556a2', 'route': ['p3', 'e2', 'i8', 'x2', 'p1', 'c4']}
1769461114.8779597,RECEIVED,13a6b3f8-406f-4383-92c9-707e09a3fce0,81559c95-3a32-43fe-abb7-2e52f081afef,c5,c3,27,p3,?,surb={'id': '4dd6438b-5200-4ffc-b1a6-a04d89a79a4f', 'route': ['p3', 'e6', 'i6', 'x5', 'p2', 'c5']}
1769461115.3327475,RECEIVED,9aa7e500-615f-459c-a965-4895f9a76459,c770702c-b177-4f01-8b5c-6b629c578411,c4,c3,27,p3,?,surb={'id': '3ff4eb86-69ec-4f09-8dd5-3f7e8bf3f801', 'route': ['p3', 'e5', 'i6', 'x2', 'p1', 'c4']}
1769461115.4825587,RECEIVED,c426e085-3630-4db9-b9c2-3c477470492f,f2e4ff2a-b9b0-48c8-a853-b2e1325c6bea,c4,c3,27,p3,?,surb={'id': '518fedbb-2cef-4451-a22b-85d51c455d53', 'route': ['p3', 'e11', 'i8', 'x11', 'p1', 'c4']}
1769461115.5220442,RECEIVED,d7d6de32-df3f-46a6-9ca1-78532b97284d,6d69bf19-817e-4eff-988a-408c022c9512,c4,c3,27,p3,?,surb={'id': '5e5dcd49-6d1f-4e07-98d1-a8d76c726d70', 'route': ['p3', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769461115.5984812,RECEIVED,58fd8fe2-676c-4aff-83b4-1fe60dfc7889,e2b35ca4-0e74-4222-b121-597601c79de5,c5,c3,27,p3,?,surb={'id': 'd8e56e9f-44de-4808-a5ed-2c1d02a6d71a', 'route': ['p3', 'e11', 'i2', 'x11', 'p2', 'c5']}
1769461115.784592,RECEIVED,39f09dd8-1525-4f48-a16e-a9715e78bf54,48b4fc73-1ceb-4efd-b0bb-0c36bf675789,c1,c3,27,p3,?,surb={'id': '11e6d4f2-25dc-4148-97ba-805237d7764a', 'route': ['p3', 'e2', 'i6', 'x8', 'p1', 'c1']}
1769461115.8463004,RECEIVED,9c399d39-be0a-4f48-ac6c-2d55164ac4df,0e4a72cd-e4e4-4a2c-abad-2d8eaeb7ca79,c1,c3,27,p3,?,surb={'id': 'cf1ace85-f455-4a52-80a1-c46982708e48', 'route': ['p3', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769461115.8608618,RECEIVED,fa1416ae-9e55-4449-b97b-0fe4c60f6483,09bf2430-4132-4313-be12-c4fd152fb5b3,c5,c3,27,p3,?,surb={'id': '14643bfd-0910-4420-ab16-281e32bc7c34', 'route': ['p3', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769461115.9007246,SENT,263aa136-d1de-4951-8dec-ba28bb033455,beaae791-39e8-480b-aa92-97aa06d4804f,c3,c2,3387,?,p3,
1769461115.9008214,CREATED,355a7885-c6bc-41fb-a8ea-8ee6f9a67ef6,d946bd52-d631-489f-a8cf-152ddf613e81,c3,c2,27,?,?,surb={'id': '72ead4ef-b64f-4c5a-9a41-088571361a79', 'route': ['p2', 'e7', 'i4', 'x9', 'p3', 'c3']}
1769461115.9482877,SENT,6b7e8883-ce36-4152-9d9a-71eb38966ac9,1ff39ec3-ac28-4686-b337-0409fe7c7236,c3,c2,3401,?,p3,
1769461115.9483953,CREATED,02256858-478a-4225-8e92-c409dd2662bc,d946bd52-d631-489f-a8cf-152ddf613e81,c3,c2,27,?,?,surb={'id': '72ead4ef-b64f-4c5a-9a41-088571361a79', 'route': ['p2', 'e7', 'i4', 'x9', 'p3', 'c3']}
1769461116.033038,RECEIVED,aa117195-168d-4e48-a76c-abba233e3bd2,57807261-a5f3-4bb6-a904-4c89a6481465,c1,c3,27,p3,?,surb={'id': 'd8f82c72-32cc-478b-9b84-ca954de6a964', 'route': ['p3', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769461116.057344,RECEIVED,31497476-5369-4b26-8e39-767f0aa27aac,09bf2430-4132-4313-be12-c4fd152fb5b3,c5,c3,27,p3,?,surb={'id': '14643bfd-0910-4420-ab16-281e32bc7c34', 'route': ['p3', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769461116.2266898,SENT,47890126-d848-4489-9bf4-ba415c914d74,08cf04bf-bb42-43b2-b701-84d95e5bd882,c3,c2,3360,?,p3,
1769461116.226854,CREATED,11e691e3-2461-4dc3-8165-91ffd94e6f82,3407edb1-c5bb-45e1-ac50-2a723f46c79c,c3,c2,26,?,?,surb={'id': '21c7a003-3ea6-4206-88ce-00b18874c3db', 'route': ['p2', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769461116.2554176,RECEIVED,80ccae96-0f4b-4dc6-aa4e-88b390260a2f,2bb32a5a-e1f5-4a9d-aa4f-e2f2f43d02fc,c4,c3,27,p3,?,surb={'id': 'e42792e9-0a6f-46ad-91fd-0e0d8ab1b91c', 'route': ['p3', 'e3', 'i3', 'x5', 'p1', 'c4']}
1769461116.441967,RECEIVED,fc728cff-5047-4a24-acc0-e5d44ae5ee75,48b4fc73-1ceb-4efd-b0bb-0c36bf675789,c1,c3,27,p3,?,surb={'id': '11e6d4f2-25dc-4148-97ba-805237d7764a', 'route': ['p3', 'e2', 'i6', 'x8', 'p1', 'c1']}
1769461116.975777,RECEIVED,13dafe34-17ff-4c49-b82b-1bd5f85e3952,f56fafd8-5c71-46e8-909d-5fa2fc3ec37c,c4,c3,27,p3,?,surb={'id': '77f16f57-3676-4cb1-bc57-0607f19fc46f', 'route': ['p3', 'e11', 'i8', 'x6', 'p1', 'c4']}
1769461117.0446904,RECEIVED,f37c7a08-a8b3-412a-9dc9-362b235ea960,04fa0b8e-0a43-4a7a-b6aa-1e2828ab62b4,c4,c3,27,p3,?,surb={'id': 'e9755a7c-9151-4c05-bf30-8fa3f58935cd', 'route': ['p3', 'e11', 'i11', 'x11', 'p1', 'c4']}
1769461117.1249914,RECEIVED,3d7d53e5-307d-463d-a3ff-7bf4be978ba4,473f22e5-afe7-46b7-bef6-feb640ffa3cd,c4,c3,27,p3,?,surb={'id': '61143e4d-8f2f-498c-bc88-e765c10a20e4', 'route': ['p3', 'e4', 'i3', 'x4', 'p1', 'c4']}
1769461117.1508746,RECEIVED,90fe8fc6-da92-4ec6-b288-3e8101b7323c,2bb32a5a-e1f5-4a9d-aa4f-e2f2f43d02fc,c4,c3,27,p3,?,surb={'id': 'e42792e9-0a6f-46ad-91fd-0e0d8ab1b91c', 'route': ['p3', 'e3', 'i3', 'x5', 'p1', 'c4']}
1769461117.1983027,RECEIVED,cd8fc291-c0ca-4ad9-961d-8caa9d471f0c,0967b682-07ca-48ca-961e-f33b48ce078d,c1,c3,27,p3,?,surb={'id': '3ea7a383-76d0-4e3f-bbbb-70ef21c53e6a', 'route': ['p3', 'e4', 'i10', 'x6', 'p1', 'c1']}
1769461117.2144394,RECEIVED,a937cdca-42f5-48db-926a-264dfe3562f7,d525895e-9249-450d-9bb3-0d13ccab9678,c5,c3,27,p3,?,surb={'id': 'ae27962e-c760-4195-a1c2-6dcf08398f16', 'route': ['p3', 'e10', 'i8', 'x4', 'p2', 'c5']}
1769461117.2405105,RECEIVED,a75b898e-369b-4914-be13-1895593e93fa,04fa0b8e-0a43-4a7a-b6aa-1e2828ab62b4,c4,c3,27,p3,?,surb={'id': 'e9755a7c-9151-4c05-bf30-8fa3f58935cd', 'route': ['p3', 'e11', 'i11', 'x11', 'p1', 'c4']}
1769461117.3475611,RECEIVED,9e0eea70-8bdb-4d4a-9e2c-ebb98aceba8a,1ea7109a-d5dd-4d34-b097-2a2e86e20ba3,c1,c3,27,p3,?,surb={'id': '1063f94a-979a-40ab-bbbe-196e0023faa0', 'route': ['p3', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769461117.357299,RECEIVED,a54a060c-2980-492f-bebb-e671a9042d45,f2e4ff2a-b9b0-48c8-a853-b2e1325c6bea,c4,c3,27,p3,?,surb={'id': '518fedbb-2cef-4451-a22b-85d51c455d53', 'route': ['p3', 'e11', 'i8', 'x11', 'p1', 'c4']}
1769461117.593562,SENT,d09f0a7f-0ec6-40bb-9a6a-10bc1192298c,2b1175b7-f802-4245-bef9-0699e5faff21,c3,c2,3381,?,p3,
1769461117.5937104,CREATED,605b13a6-8016-4521-8330-98d4d69901a4,3407edb1-c5bb-45e1-ac50-2a723f46c79c,c3,c2,26,?,?,surb={'id': '21c7a003-3ea6-4206-88ce-00b18874c3db', 'route': ['p2', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769461117.7244163,RECEIVED,7d11db55-ae13-4284-9b59-77c23479a1d3,0967b682-07ca-48ca-961e-f33b48ce078d,c1,c3,27,p3,?,surb={'id': '3ea7a383-76d0-4e3f-bbbb-70ef21c53e6a', 'route': ['p3', 'e4', 'i10', 'x6', 'p1', 'c1']}
1769461117.795081,SENT,de0b98ac-1175-411b-9e84-d662240a061c,4d9b96cf-4edb-4cdd-9a28-6c3b6d92e774,c3,c2,3389,?,p3,
1769461117.7952375,CREATED,4b1ea884-3402-4e2f-8f8a-329c259e56d0,831ef987-2640-431c-a0ff-f27494f1fe3e,c3,c2,27,?,?,surb={'id': '0ddb877f-a5e3-4799-a0fa-cba70a830a1c', 'route': ['p2', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769461117.8329268,RECEIVED,1f674d77-ffa2-4731-bc1c-78f0d38328d3,6d69bf19-817e-4eff-988a-408c022c9512,c4,c3,27,p3,?,surb={'id': '5e5dcd49-6d1f-4e07-98d1-a8d76c726d70', 'route': ['p3', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769461117.8604786,SENT,437a87a8-2705-45aa-abd8-0b3a0b3f9f18,41be310e-ea74-49e9-ae36-48e7533f1800,c3,c2,3387,?,p3,
1769461117.8606265,CREATED,8fad5ea6-1532-428c-8601-08fe4175bd13,831ef987-2640-431c-a0ff-f27494f1fe3e,c3,c2,27,?,?,surb={'id': '0ddb877f-a5e3-4799-a0fa-cba70a830a1c', 'route': ['p2', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769461117.9875855,SENT,b152f592-81bb-4b98-8d86-8ea968147798,33825dff-6a57-4074-8296-a51c01446776,c3,c2,3375,?,p3,
1769461117.9877548,CREATED,983577f9-c8ca-4b60-ba38-5d50fe69224e,f6f9d1ac-5399-4519-be9e-4243060fe943,c3,c2,27,?,?,surb={'id': 'a2cfe48e-e0c2-4cb8-b664-e2d151e88282', 'route': ['p2', 'e4', 'i9', 'x10', 'p3', 'c3']}
1769461118.0806527,RECEIVED,d653db58-57c2-4606-9a5b-6285a2d29259,3d0c0bda-72ca-4b02-8d6b-8a774d852237,c1,c3,27,p3,?,surb={'id': 'eaf6fe1a-5755-4ea1-9a94-3a4f1a9b39e8', 'route': ['p3', 'e5', 'i10', 'x12', 'p1', 'c1']}
1769461118.1168904,RECEIVED,acd31676-a03d-4b82-a77b-c839586134fc,13afab89-bd59-4ead-9dde-a70dfc6ff0d9,c1,c3,27,p3,?,surb={'id': '952ac071-0b2b-47b8-8d49-bb6ce5145ecd', 'route': ['p3', 'e8', 'i4', 'x7', 'p1', 'c1']}
1769461118.1319752,RECEIVED,26464be0-38d5-4ebe-90c4-7dbbf254af2f,d60550cb-ed02-4488-8d97-80aadfa98722,c5,c3,27,p3,?,surb={'id': 'e6542757-661c-4cab-9f8f-4552bd429483', 'route': ['p3', 'e12', 'i6', 'x2', 'p2', 'c5']}
