timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460535.1680076,SENT,478b54ae-c8de-46f9-8961-b2f93433e6c4,49c8875f-618a-4d74-b07c-964558e0c8a6,c2,c4,3401,?,p2,
1769460535.1682053,CREATED,8ec3c058-92fb-4f02-8d80-c4a141282ec0,96b53825-9edb-49ad-9f5e-f295e8baa5bc,c2,c4,27,?,?,surb={'id': 'a9aa8a0c-332e-4ef1-90a0-c5097a91ace6', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c2']}
1769460669.4352324,RECEIVED,26468630-866d-4cf2-a5ef-26baee57f110,1d82a729-c47b-4c8c-91a4-432cd2fd23dd,c3,c2,27,p2,?,surb={'id': 'e37eb34a-3df5-4ca9-9701-28b2dcdfda38', 'route': ['p2', 'e1', 'i6', 'x8', 'p3', 'c3']}
1769460669.7611346,SENT,d1261a75-0886-453e-b12e-3d545cc9fceb,920ec812-c350-4b3c-b515-6e2e8d75c52d,c2,c4,3389,?,p2,
1769460669.7612486,CREATED,73ccf89e-0c26-4a3f-b1af-44cc80a02d13,f51381d5-acc5-4b1e-9b76-ecc628e02a45,c2,c4,27,?,?,surb={'id': 'ad4b3d41-b198-49b4-89e3-f2376b8a207f', 'route': ['p1', 'e2', 'i3', 'x12', 'p2', 'c2']}
1769460670.1885583,SENT,22b7aff3-7a27-4fab-9306-35b73e4cf9f8,f1ad38d0-1248-4387-a70e-734d00d0dac0,c2,c4,3388,?,p2,
1769460670.188709,CREATED,f61ce4e8-bf9d-4331-b2be-4eb4e87d16f1,f51381d5-acc5-4b1e-9b76-ecc628e02a45,c2,c4,27,?,?,surb={'id': 'ad4b3d41-b198-49b4-89e3-f2376b8a207f', 'route': ['p1', 'e2', 'i3', 'x12', 'p2', 'c2']}
1769460670.5916743,RECEIVED,3312ca99-f38f-4bb9-b083-0940233ab9b3,9870c3e9-8cf7-4964-a1ae-434cf063452e,c3,c2,27,p2,?,surb={'id': '6935c701-4eea-421d-82be-91f4dcad0617', 'route': ['p2', 'e11', 'i3', 'x4', 'p3', 'c3']}
1769460671.3802605,RECEIVED,fb36a47f-de04-4fbf-a90a-c9d113f11e08,9870c3e9-8cf7-4964-a1ae-434cf063452e,c3,c2,27,p2,?,surb={'id': '6935c701-4eea-421d-82be-91f4dcad0617', 'route': ['p2', 'e11', 'i3', 'x4', 'p3', 'c3']}
1769460671.4081407,RECEIVED,8a4edb26-d0c6-47c1-b256-315901d9a6b1,466f27aa-0742-482e-b0f9-e47498f2aa50,c3,c2,27,p2,?,surb={'id': '761c473e-c3e5-4a83-8111-e9ab05cd19d2', 'route': ['p2', 'e9', 'i6', 'x12', 'p3', 'c3']}
1769460671.8023667,SENT,f08394cb-4a40-477d-835a-3dcf4945c21f,5a3080bd-62f1-4f6f-a44e-dbaba25b07eb,c2,c4,3378,?,p2,
1769460671.8024437,CREATED,a70ae3fb-ff3c-4d3e-9c16-dad9848b7c84,936d2f1e-02c4-42de-b2e4-4738c4e991c8,c2,c4,27,?,?,surb={'id': 'b4d4be86-6c5d-4033-83fc-e846a7eb223d', 'route': ['p1', 'e10', 'i3', 'x6', 'p2', 'c2']}
1769460672.7402468,SENT,4f7c64f8-fcc0-4fbc-b868-00b117f8afa1,045b21ad-14cc-439e-b32b-ce2bf4e07bdc,c2,c4,3383,?,p2,
1769460672.7404032,CREATED,7595ed29-d5f9-4e04-907f-5d9ece81f255,936d2f1e-02c4-42de-b2e4-4738c4e991c8,c2,c4,27,?,?,surb={'id': 'b4d4be86-6c5d-4033-83fc-e846a7eb223d', 'route': ['p1', 'e10', 'i3', 'x6', 'p2', 'c2']}
1769460672.7751577,RECEIVED,e53344a0-875a-418c-be20-866d3d6e8a3c,24d4a55d-0db5-487c-a280-d63761967a15,c3,c2,27,p2,?,surb={'id': '96b5a3d5-c219-4ff2-ba9d-bd506e223bae', 'route': ['p2', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769460672.7858324,SENT,eb027c18-3320-4d03-8b84-7117b7791591,c1c95adc-3697-476e-b820-6629278cdc02,c2,c4,3396,?,p2,
1769460672.7859848,CREATED,6fb5708e-bc0f-4a75-986f-932fa0e5bf95,ec591fac-e7e7-4c6b-ba30-d7473b1a1ab3,c2,c4,27,?,?,surb={'id': '259b70bc-98c8-480e-8da4-927b584c33e2', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769460672.7890782,RECEIVED,93d21bd2-3523-4f0f-88bc-d07585ed1274,24d4a55d-0db5-487c-a280-d63761967a15,c3,c2,27,p2,?,surb={'id': '96b5a3d5-c219-4ff2-ba9d-bd506e223bae', 'route': ['p2', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769460673.1717155,SENT,f1cd88f1-bb47-402c-a0e1-49e970ca3117,e323292a-9e73-4b26-937b-1834d9c36b80,c2,c4,3383,?,p2,
1769460673.17191,CREATED,c4e4e7b8-9351-43e3-bdbe-fc43b3efcc9f,ec591fac-e7e7-4c6b-ba30-d7473b1a1ab3,c2,c4,27,?,?,surb={'id': '259b70bc-98c8-480e-8da4-927b584c33e2', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769460674.1247914,RECEIVED,b2bdd4f6-5c54-40ab-b6fe-a8f425285847,ca49a26b-49ee-49f7-9b21-329b145cf6e0,c3,c2,27,p2,?,surb={'id': '437315ec-f0db-440e-8ce9-06ecb78c3053', 'route': ['p2', 'e6', 'i5', 'x4', 'p3', 'c3']}
1769460674.2375689,SENT,927a77e3-6ddd-45f0-9ee9-339b99dcfc18,20f8e35c-7c48-4e6b-b954-418cbddb563c,c2,c4,3376,?,p2,
1769460674.2377207,CREATED,396de863-97b5-4217-8bf8-84c32a443b34,e64f6323-fdfc-4d31-b59b-c8c5efa4860a,c2,c4,27,?,?,surb={'id': 'd98b3748-bcb7-4f19-a184-2e677e42de61', 'route': ['p1', 'e8', 'i8', 'x7', 'p2', 'c2']}
1769460674.698638,SENT,21fd934c-5c47-4367-bea9-21cc5a25fb2b,0f53db72-1f25-4309-a111-4cfac19ca583,c2,c4,3383,?,p2,
1769460674.6988003,CREATED,7ff73b34-2683-4b02-a413-dcd772226011,e64f6323-fdfc-4d31-b59b-c8c5efa4860a,c2,c4,27,?,?,surb={'id': 'd98b3748-bcb7-4f19-a184-2e677e42de61', 'route': ['p1', 'e8', 'i8', 'x7', 'p2', 'c2']}
1769460674.844228,SENT,00b53cca-5a69-45ae-a4ac-d07d955c11be,ac5141bf-c88b-4088-8e01-dc77cebb5a80,c2,c4,3384,?,p2,
1769460674.8443274,CREATED,ad97088b-2315-44ae-817e-bceab4f4b32d,8599e506-12d9-4b75-9c59-d9ff01c819e1,c2,c4,27,?,?,surb={'id': '097c1ad9-54a7-4e93-8eb4-806a03a22efe', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c2']}
1769460675.214572,SENT,f1f3b35f-4fd3-43a2-8538-a31274759ace,4d73cbfc-73a9-437d-813e-064610693585,c2,c4,3367,?,p2,
1769460675.2147171,CREATED,a7e7a4d8-c152-4687-aa9b-b1a0bd2a1ea3,8599e506-12d9-4b75-9c59-d9ff01c819e1,c2,c4,27,?,?,surb={'id': '097c1ad9-54a7-4e93-8eb4-806a03a22efe', 'route': ['p1', 'e8', 'i8', 'x6', 'p2', 'c2']}
1769460675.353737,SENT,8348627d-017e-4ee4-9adc-f24b56153da5,fa469f6b-0a12-4080-949a-af71bc9900c9,c2,c4,3368,?,p2,
1769460675.3539045,CREATED,4103791e-1fc3-4352-886b-d10718ffc3a5,d2bb903e-b102-48e2-8baa-33ccd32df5fd,c2,c4,26,?,?,surb={'id': '3e9a3975-aa51-4a11-a874-aee33a2770fe', 'route': ['p1', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769460675.5118742,SENT,7b35be36-7a20-45f7-884c-9db994450ffc,85da5a0a-ebee-4041-b0aa-64a9d03213ae,c2,c4,3381,?,p2,
1769460675.5120277,CREATED,961889f3-7402-479f-b394-2dd63f4ef39f,d2bb903e-b102-48e2-8baa-33ccd32df5fd,c2,c4,26,?,?,surb={'id': '3e9a3975-aa51-4a11-a874-aee33a2770fe', 'route': ['p1', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769460675.520834,SENT,5cb34a46-fb73-4b16-b279-ce280412edc9,2681e7c7-3124-4639-a42d-4110a9a17d63,c2,c4,3359,?,p2,
1769460675.5209844,CREATED,c28d6931-d6b1-4368-93ba-852f2e04c2e4,0346335f-0d85-41a4-8f0b-ed8fed49149c,c2,c4,26,?,?,surb={'id': 'b6a0a50c-e4b3-45ef-9307-07027f046b59', 'route': ['p1', 'e8', 'i6', 'x5', 'p2', 'c2']}
1769460675.7100344,RECEIVED,7e110d20-ef44-4304-a226-234bdb2cd39b,ae803b88-3194-4ea1-bfb9-c7ccf4d12da6,c3,c2,26,p2,?,surb={'id': '7713ec9a-f190-43be-830e-9d81af4edeaa', 'route': ['p2', 'e11', 'i12', 'x3', 'p3', 'c3']}
1769460676.1618967,RECEIVED,de62d58c-a752-4247-967c-88dcf2f508af,ca49a26b-49ee-49f7-9b21-329b145cf6e0,c3,c2,27,p2,?,surb={'id': '437315ec-f0db-440e-8ce9-06ecb78c3053', 'route': ['p2', 'e6', 'i5', 'x4', 'p3', 'c3']}
1769460676.6619635,SENT,211ce0a8-2259-428f-990e-7588d148f04c,0d6c4fd7-e641-4fad-9419-265d50938079,c2,c4,3387,?,p2,
1769460676.6621516,CREATED,fe8b8174-d40d-4ed6-a544-076a3930c9ba,0346335f-0d85-41a4-8f0b-ed8fed49149c,c2,c4,26,?,?,surb={'id': 'b6a0a50c-e4b3-45ef-9307-07027f046b59', 'route': ['p1', 'e8', 'i6', 'x5', 'p2', 'c2']}
1769460676.7972019,RECEIVED,0378818d-0d08-4c79-9a29-e86156c89e00,059cdf3d-b0d9-429c-af4d-d6195d987834,c3,c2,27,p2,?,surb={'id': '194f2fcc-97a0-4ed0-9d11-7bdeb1cba62b', 'route': ['p2', 'e7', 'i9', 'x10', 'p3', 'c3']}
1769460677.0823693,RECEIVED,9c871186-54d8-445d-93b2-6e5a9fd1537c,960f0f29-fde3-47d5-9cb4-d899f3c67a22,c3,c2,27,p2,?,surb={'id': 'de2aae73-6b59-4fe0-91b6-61cf37bef605', 'route': ['p2', 'e11', 'i10', 'x11', 'p3', 'c3']}
1769460677.9599116,SENT,adb09590-2a92-4d1b-831f-5fbb5c519dc1,6c72f8c5-728c-4b94-a455-ce5713921a1c,c2,c4,3392,?,p2,
1769460677.96009,CREATED,25eb4867-483d-4f45-80fb-42c432874559,b24f2e84-4b6d-4f81-8b66-9439e45755d4,c2,c4,27,?,?,surb={'id': 'f6126f37-633c-493d-965c-c91fb245a057', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769460678.1349025,RECEIVED,b3fa9008-a305-49a8-90b6-c6a067165ccb,c39df31b-4f33-4774-b2e9-81434159c085,c3,c2,27,p2,?,surb={'id': '25c60fdd-2575-4c71-a7cb-d8a755cc8428', 'route': ['p2', 'e6', 'i6', 'x10', 'p3', 'c3']}
1769460678.451894,RECEIVED,3ef192d5-a87b-4878-b691-babf9ee991e2,33962196-2465-4075-93de-c558d7b7fdbe,c3,c2,27,p2,?,surb={'id': '614189f2-32f7-4e93-a22d-66c91bc8a081', 'route': ['p2', 'e8', 'i2', 'x11', 'p3', 'c3']}
1769460678.5933616,RECEIVED,7f1a955f-291f-491e-adf3-042b312eeafd,44365a68-e16d-47e5-a0cc-79ffb0763848,c3,c2,27,p2,?,surb={'id': 'd3f35030-73ca-44a2-813f-2de3208febfc', 'route': ['p2', 'e8', 'i11', 'x12', 'p3', 'c3']}
1769460678.6458638,SENT,bb7773c3-0688-48e4-b456-bd962d83dce3,2f6da824-6e25-4896-97ad-e79be0b2aaeb,c2,c4,3391,?,p2,
1769460678.6460347,CREATED,7c7bfaeb-73b6-4514-8310-7feecba4fcad,b24f2e84-4b6d-4f81-8b66-9439e45755d4,c2,c4,27,?,?,surb={'id': 'f6126f37-633c-493d-965c-c91fb245a057', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769460678.7006247,RECEIVED,76322db1-707c-4d01-8bc7-b9eba44855d0,33962196-2465-4075-93de-c558d7b7fdbe,c3,c2,27,p2,?,surb={'id': '614189f2-32f7-4e93-a22d-66c91bc8a081', 'route': ['p2', 'e8', 'i2', 'x11', 'p3', 'c3']}
1769460679.0086448,RECEIVED,8c6aade4-6697-4594-a026-f82796c6e6a3,857a046e-0fc7-40e3-bc1d-df997d649912,c3,c2,27,p2,?,surb={'id': '605cd05a-619f-414e-bc93-d44e4a022c1c', 'route': ['p2', 'e1', 'i1', 'x11', 'p3', 'c3']}
1769460679.097628,SENT,cbc0bc13-e698-447b-b7ef-c5bd2919f252,44cc36a1-d0b5-4a78-9081-ba000616dc4a,c2,c4,3374,?,p2,
1769460679.0977273,CREATED,82241973-a107-40d3-9ea6-dc468508a10a,0c634ba2-d0aa-4f13-a99b-1834fc0444c5,c2,c4,27,?,?,surb={'id': '3c3b7182-0d53-4a92-addb-c2267fba7706', 'route': ['p1', 'e8', 'i5', 'x8', 'p2', 'c2']}
1769460679.24328,SENT,bf5e6f38-359e-46ad-88bc-a7d28c0c9382,bbc5ce0d-ff41-4841-a6b2-19ebd0150eea,c2,c4,3400,?,p2,
1769460679.24338,CREATED,9792cf7a-ac6a-4671-9b4d-38c3b96274f9,0c634ba2-d0aa-4f13-a99b-1834fc0444c5,c2,c4,27,?,?,surb={'id': '3c3b7182-0d53-4a92-addb-c2267fba7706', 'route': ['p1', 'e8', 'i5', 'x8', 'p2', 'c2']}
1769460679.3058739,SENT,3994dc55-d4b9-45f4-a72b-45721bcd652d,63db0e00-2a45-4128-abc3-9d6dd43cc5d8,c2,c4,3372,?,p2,
1769460679.3059952,CREATED,3a2d6575-cef1-4bfe-b177-b487bd8781dc,6dfae445-9bdf-417d-abfb-673718bcc3ca,c2,c4,27,?,?,surb={'id': '13b62c7f-b33a-4df3-9ace-fb884489662e', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c2']}
1769460679.3812888,SENT,9d74a381-c511-4b5d-86bd-32899c1d91ec,273e1f6f-4e38-478d-9ca5-fb694855f5b4,c2,c4,3390,?,p2,
1769460679.3813787,CREATED,9cce2ff8-28bf-49b6-bb62-6ca46b4c1349,6dfae445-9bdf-417d-abfb-673718bcc3ca,c2,c4,27,?,?,surb={'id': '13b62c7f-b33a-4df3-9ace-fb884489662e', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c2']}
1769460679.4153981,SENT,b5852370-73a6-41d3-8e19-b50fb7664179,a515292a-a23e-4165-81b9-b987a0180301,c2,c4,3396,?,p2,
1769460679.4155042,CREATED,71a62425-36f9-4cf6-aa2e-123a9370eeb4,ecd6979a-f3ef-4813-8a0e-26233c9ecfb8,c2,c4,27,?,?,surb={'id': '0fa2e073-2776-449d-9ee0-fcf044be9679', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c2']}
1769460679.5106237,SENT,6d0392db-6435-4d09-89aa-07c467ecb87b,aa615f4e-2ffa-4256-9a98-f2d6b58eece2,c2,c4,3376,?,p2,
1769460679.5107272,CREATED,5284a754-0565-449a-8479-ba9780bb18e7,ecd6979a-f3ef-4813-8a0e-26233c9ecfb8,c2,c4,27,?,?,surb={'id': '0fa2e073-2776-449d-9ee0-fcf044be9679', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c2']}
1769460679.6382124,RECEIVED,87f95f29-6b55-4b78-b244-d8c452959afd,44365a68-e16d-47e5-a0cc-79ffb0763848,c3,c2,27,p2,?,surb={'id': 'd3f35030-73ca-44a2-813f-2de3208febfc', 'route': ['p2', 'e8', 'i11', 'x12', 'p3', 'c3']}
1769460679.835414,SENT,dfb0810f-3911-4d34-b495-a57bba914fd2,a2a619d7-159f-488f-9992-81130102ef66,c2,c4,3402,?,p2,
1769460679.8355663,CREATED,20b30a87-e9ac-4d97-84ee-d6b256f8e85a,73f717ae-babe-4403-9ea8-513bcca49fc3,c2,c4,27,?,?,surb={'id': 'f98a9873-665b-4eec-9953-e3edc2d426c6', 'route': ['p1', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769460680.0126393,SENT,42f01c63-b822-4f61-a9b1-9104489ebb52,134e8063-0fa8-4652-81c8-f35fbc466d4e,c2,c4,3391,?,p2,
1769460680.0128024,CREATED,fefaf29b-174a-4dcb-a2a5-cb6889219a20,73f717ae-babe-4403-9ea8-513bcca49fc3,c2,c4,27,?,?,surb={'id': 'f98a9873-665b-4eec-9953-e3edc2d426c6', 'route': ['p1', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769460680.1653104,RECEIVED,e08a1911-7a29-440d-a956-5a49bcb829f1,d2508b80-0054-4a75-b5aa-36a5750aa96b,c3,c2,26,p2,?,surb={'id': 'a8d921ec-fa92-4da8-8329-f37816c96f1f', 'route': ['p2', 'e1', 'i6', 'x11', 'p3', 'c3']}
1769460680.3301692,SENT,8a0d423b-80b7-40bc-9b19-cf2c49ca56b0,c9747c34-49a1-4d4b-9da2-7210397992bf,c2,c4,3384,?,p2,
1769460680.330318,CREATED,c2fa34c0-3bfe-4a36-bbc6-fe4f79be1b77,29e3b956-634f-47fe-b9a9-e303a9ce6380,c2,c4,26,?,?,surb={'id': '8d748c5b-01b7-44e9-af2b-adb07045c293', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769460680.4431438,RECEIVED,6fb32ae8-a5e0-41a6-9933-118fdfe02fdf,5bd313a5-e725-4733-91c9-6f533205f645,c3,c2,27,p2,?,surb={'id': 'd33ac718-070b-40ce-9885-43145e869f7c', 'route': ['p2', 'e1', 'i6', 'x8', 'p3', 'c3']}
1769460680.541611,SENT,39790895-7851-40bb-9bdf-45031f70cdd4,f8e0c988-aeae-423e-80f2-1346d733bffd,c2,c4,3400,?,p2,
1769460680.5418293,CREATED,f205a67f-c817-44e8-a127-0542f83a6737,29e3b956-634f-47fe-b9a9-e303a9ce6380,c2,c4,26,?,?,surb={'id': '8d748c5b-01b7-44e9-af2b-adb07045c293', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769460680.557023,SENT,48018c67-7e48-4b60-923b-b493a6102017,edf9696b-b98f-42e2-87a5-d8838968d56d,c2,c4,3360,?,p2,
1769460680.557644,CREATED,94bca976-dcd6-4359-b3d4-c8164d5e4409,eabaf464-66f7-4dce-9725-74a88abe0ad9,c2,c4,27,?,?,surb={'id': '51457e89-dad2-411d-809b-70bcc3b66562', 'route': ['p1', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769460680.613093,SENT,f976564b-e4f0-4aba-9575-62513852f051,53524c43-df5f-48f3-b7d4-aa2b51cc7b1c,c2,c4,3359,?,p2,
1769460680.6131976,CREATED,68c81c98-d135-41de-91bb-2f620cbf0c86,eabaf464-66f7-4dce-9725-74a88abe0ad9,c2,c4,27,?,?,surb={'id': '51457e89-dad2-411d-809b-70bcc3b66562', 'route': ['p1', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769460680.6794603,SENT,4193353a-d13b-49fc-bbcc-7f6f64fd4486,00f9bb39-4b82-4751-bcc6-aae173398e95,c2,c4,3375,?,p2,
1769460680.6795678,CREATED,95631438-737b-45ec-a310-113976f8e2b3,4b933ec2-d8c0-4900-b87d-7885180ebcba,c2,c4,27,?,?,surb={'id': '849750e5-340f-400c-944f-a60ffd671ced', 'route': ['p1', 'e5', 'i6', 'x3', 'p2', 'c2']}
1769460680.7769938,SENT,65bb86c4-d0ef-4911-a3dc-91596e285c15,6f8b7d6b-2b3c-4810-885d-b24172e476db,c2,c4,3385,?,p2,
1769460680.777318,CREATED,be3f043b-ac1f-4d1e-ac56-529e77357608,4b933ec2-d8c0-4900-b87d-7885180ebcba,c2,c4,27,?,?,surb={'id': '849750e5-340f-400c-944f-a60ffd671ced', 'route': ['p1', 'e5', 'i6', 'x3', 'p2', 'c2']}
1769460680.92078,SENT,5003010e-4c0b-405c-b52f-fd9a64dcd055,c67635e1-774a-4174-9807-52d22345f06a,c2,c4,3397,?,p2,
1769460680.9208825,CREATED,0de49412-809b-45ad-906a-4d240441d33c,0fb10220-f810-4062-a7f9-56ebcea020b2,c2,c4,27,?,?,surb={'id': '6234343d-09d9-4489-a99a-640ecbc38b55', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769460681.0611596,SENT,6cf3c8da-fbc0-4cff-92c9-04cdcd61778e,38b0be22-cd3c-4f7e-81b2-66c98cad3f54,c2,c4,3376,?,p2,
1769460681.0612614,CREATED,3f054730-1e30-4e69-914b-4e3d31277e0d,0fb10220-f810-4062-a7f9-56ebcea020b2,c2,c4,27,?,?,surb={'id': '6234343d-09d9-4489-a99a-640ecbc38b55', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769460681.2161536,RECEIVED,c240b195-90bc-44c5-8063-1128a6d9da21,260200e3-328f-47a4-99a7-1122d2718e8f,c3,c2,27,p2,?,surb={'id': 'ce0bf465-d95a-42b8-b567-01c270b2ff9c', 'route': ['p2', 'e6', 'i4', 'x3', 'p3', 'c3']}
1769460681.7953718,SENT,e8a0a328-68d8-418d-acfd-b8c01a8d1b57,ed7975d2-f674-40ba-be2f-3042d887443a,c2,c4,3392,?,p2,
1769460681.7955246,CREATED,a038056b-903a-4c4f-825b-af2cdda38eff,f1156f15-1c81-4429-8b18-5214f861822e,c2,c4,27,?,?,surb={'id': 'dbc483c9-d7f3-4909-8a51-aa6311457b68', 'route': ['p1', 'e10', 'i4', 'x1', 'p2', 'c2']}
1769460682.059531,RECEIVED,7b543a60-b6fc-4abe-9677-1eb74057148b,6c0fdcf1-4315-4c04-8b38-b96dbfa32d0f,c3,c2,27,p2,?,surb={'id': '4b7d93c2-cf6e-410e-baba-12a5f4ac922f', 'route': ['p2', 'e6', 'i1', 'x1', 'p3', 'c3']}
1769460682.0962315,RECEIVED,0a52c6d0-83e1-4e34-be9d-77ee312c98bd,4f341afb-6c35-4d4c-96ed-e8921b29ea4c,c3,c2,26,p2,?,surb={'id': '6a3d6eac-1d6d-49f3-baf7-ab0d6bdf6878', 'route': ['p2', 'e2', 'i8', 'x4', 'p3', 'c3']}
1769460682.2857492,SENT,56e7d425-0037-43a5-bb35-da2ad69a7f4a,39fe2226-5c05-4415-9080-bb3c96c2a0d6,c2,c4,3380,?,p2,
1769460682.2858527,CREATED,3a850b7e-04c4-4d08-8544-ecc225a5e153,f1156f15-1c81-4429-8b18-5214f861822e,c2,c4,27,?,?,surb={'id': 'dbc483c9-d7f3-4909-8a51-aa6311457b68', 'route': ['p1', 'e10', 'i4', 'x1', 'p2', 'c2']}
1769460682.726779,SENT,80d456cf-9c91-4551-996b-0f89ab64c289,b2604407-078f-402f-b142-02ab783f8e61,c2,c4,3384,?,p2,
1769460682.7269282,CREATED,1d74799a-ece4-48b1-9f5c-28d6e0ce528b,a6426fba-af04-4837-a904-4a0d93ad03f5,c2,c4,27,?,?,surb={'id': '5670f395-df47-4ddf-a4f3-86e160c6cc6c', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769460682.8248725,RECEIVED,9a4276c1-20c7-42e4-88bd-9eea7e703520,b3a7fc4a-5b1b-478e-a13a-05cc839d5dc1,c3,c2,27,p2,?,surb={'id': '7cbf0b1a-49cf-4b50-9300-3c33dcd2ba59', 'route': ['p2', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769460683.0345645,SENT,46f3361e-152c-4d74-8250-cb2f8cdec799,7e5ecc8b-5b3f-45e4-971d-aa73c6330edf,c2,c4,3375,?,p2,
1769460683.0346646,CREATED,a493b936-0120-4397-9c4c-d2051a9d66dd,a6426fba-af04-4837-a904-4a0d93ad03f5,c2,c4,27,?,?,surb={'id': '5670f395-df47-4ddf-a4f3-86e160c6cc6c', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769460683.267804,RECEIVED,b75965bf-76b4-45f9-a352-d2e504c61869,6c0fdcf1-4315-4c04-8b38-b96dbfa32d0f,c3,c2,27,p2,?,surb={'id': '4b7d93c2-cf6e-410e-baba-12a5f4ac922f', 'route': ['p2', 'e6', 'i1', 'x1', 'p3', 'c3']}
1769460683.295022,SENT,60d69f6b-1adc-4855-ac90-34be7f5df9fc,32f0248a-3843-42d0-8dda-c20de23ce18d,c2,c4,3378,?,p2,
1769460683.2952013,CREATED,7a808bf5-feb8-4463-a6d5-3106ae8b33f2,42e0d192-615b-47c5-95a4-5293faa7a0f9,c2,c4,27,?,?,surb={'id': '315834a5-152b-4ec1-9a3a-67dc40865428', 'route': ['p1', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769460683.7351542,SENT,f2c029e1-eed2-438e-9145-913a2f4998b1,76b1cd55-90b0-4ed7-a919-59cb5dc6a633,c2,c4,3392,?,p2,
1769460683.735262,CREATED,69a8a16e-d7f9-48dd-a5f7-1519b8e709ff,42e0d192-615b-47c5-95a4-5293faa7a0f9,c2,c4,27,?,?,surb={'id': '315834a5-152b-4ec1-9a3a-67dc40865428', 'route': ['p1', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769460683.9831605,RECEIVED,5b896c36-2fa7-4289-a7c8-d171735ae2c1,b3a7fc4a-5b1b-478e-a13a-05cc839d5dc1,c3,c2,27,p2,?,surb={'id': '7cbf0b1a-49cf-4b50-9300-3c33dcd2ba59', 'route': ['p2', 'e7', 'i1', 'x4', 'p3', 'c3']}
1769460684.0181108,RECEIVED,f48f0baa-011a-4633-9436-cf8f95582159,dc2deb99-b606-492a-8483-3a70e1f47386,c3,c2,27,p2,?,surb={'id': '0210ef1c-283f-4a00-a191-d43bec87f510', 'route': ['p2', 'e7', 'i8', 'x2', 'p3', 'c3']}
1769460684.0499287,SENT,5a14ae78-648d-4ccc-bf32-dbaaee0761e0,a60c732c-2a31-4193-9f2a-5a13621cd461,c2,c4,3363,?,p2,
1769460684.050115,CREATED,3dc93118-9c3f-415b-acdb-21900642e97c,cedf52d5-2bba-4a89-ae10-f930895b3df3,c2,c4,27,?,?,surb={'id': 'c6e742d8-ced6-434d-ae54-2a3374288254', 'route': ['p1', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769460684.1236918,SENT,3649a4f2-ae30-4f4e-9d92-4b0d929c7193,2d9af39d-722f-49cb-89fc-7a3b08cfdad0,c2,c4,3379,?,p2,
1769460684.1238487,CREATED,125a312b-31f7-4c64-9c73-acdf2369570c,cedf52d5-2bba-4a89-ae10-f930895b3df3,c2,c4,27,?,?,surb={'id': 'c6e742d8-ced6-434d-ae54-2a3374288254', 'route': ['p1', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769460684.4232538,RECEIVED,2c3a9641-769f-4f4b-84ef-7ae1ca1d339f,88ac965a-e7a5-4ef3-a82b-746f862b05bb,c3,c2,27,p2,?,surb={'id': '7eeb8c70-5201-4937-97d7-934931c39a88', 'route': ['p2', 'e10', 'i3', 'x1', 'p3', 'c3']}
1769460684.4267788,RECEIVED,5ee3d577-af00-488e-a252-ac4757ab6f02,260200e3-328f-47a4-99a7-1122d2718e8f,c3,c2,27,p2,?,surb={'id': 'ce0bf465-d95a-42b8-b567-01c270b2ff9c', 'route': ['p2', 'e6', 'i4', 'x3', 'p3', 'c3']}
1769460684.634352,SENT,af8feffe-1b4f-46a5-a9e7-ef541c92570c,e0282aa0-ed72-4f09-a0e9-f4c47fffe197,c2,c4,3379,?,p2,
