timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769745190.62786,RECEIVED,f5efa9eb-1fce-4e6f-aeea-48c21000c924,03e2c036-c194-4756-9ecf-1f43f27c27ea,c1,c4,27,p1,?,surb={'id': 'a95754b1-cbb3-4d8d-88c1-20060bd976dc', 'route': ['p1', 'e5', 'i1', 'x3', 'p1', 'c1']}
1769745190.8717823,RECEIVED,596d9d1d-f2cd-4479-8112-0a10c768244f,a376a761-8403-439d-b4d9-2c88c8d8f57d,c1,c4,25,p1,?,surb={'id': '8c339e2d-64ed-4eaa-b728-b347b1681a7e', 'route': ['p1', 'e8', 'i1', 'x3', 'p1', 'c1']}
1769745191.4885504,RECEIVED,a57278b4-844f-4087-89e9-9fc212e4cb0c,baad046c-d6ee-4b91-95bb-f444c82f1705,c1,c4,27,p1,?,surb={'id': 'eb43d14f-0237-4d61-b7b7-ad9846ceecc2', 'route': ['p1', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769745191.6238317,SENT,7689401e-1585-4e62-936a-229feb98b163,639d954b-38a3-4fc8-9041-1195644725a9,c4,c2,3372,?,p1,
1769745191.6239626,CREATED,77ad8885-866b-47c6-a0b4-7233f3171630,e51c422f-a028-4431-b935-94ddd325f8bc,c4,c2,27,?,?,surb={'id': '0f9deb59-bb89-4400-9fea-8e1e5a45dab5', 'route': ['p2', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769745191.6451974,SENT,2e875428-db8a-4ebd-88a3-209f2f846657,9fddc7d5-8b56-4685-9ba3-c868a06aafa4,c4,c2,3389,?,p1,
1769745191.6453338,CREATED,ff9431c3-23ce-4602-9c74-acd09373630f,ea2f6d1c-3bda-4e45-9906-acd7d824df3f,c4,c2,27,?,?,surb={'id': 'b1ef883e-4bda-46b8-9fbb-69c5176bbec4', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c4']}
1769745191.7103908,SENT,81519e1d-a658-4ffa-95cb-96f847a322cc,4766f1e3-4761-4e27-a777-3ec047c2b75a,c4,c2,3404,?,p1,
1769745191.7105272,CREATED,6dbbe598-f4f3-4cd9-a759-d4689618095a,44384827-9c6f-4fb1-bc67-0ce492802031,c4,c2,27,?,?,surb={'id': 'f8d6351f-7b56-4a5a-b46f-6097d89a5168', 'route': ['p2', 'e12', 'i7', 'x12', 'p1', 'c4']}
1769745191.728228,SENT,e97f2e4c-c225-4632-9809-3f192253e8f8,fa90c89e-530b-4bfd-821f-dbf7e893c03a,c4,c2,3380,?,p1,
1769745191.7283618,CREATED,a38559a0-2e39-4494-83a3-99a10f53c69e,03fd39d2-c41f-40e8-826e-c73df57ffff1,c4,c2,27,?,?,surb={'id': 'fe22e933-f933-4b5e-9c25-d7c858730949', 'route': ['p2', 'e5', 'i3', 'x1', 'p1', 'c4']}
1769745192.0307405,RECEIVED,365edce2-440f-4fc8-b37c-caf86009974d,06d48032-bf78-432f-8a53-93938f896d98,c1,c4,26,p1,?,surb={'id': '542a5f1b-6b5e-4f5b-a008-2b360a3a1438', 'route': ['p1', 'e4', 'i10', 'x3', 'p1', 'c1']}
1769745192.1074357,SENT,e438ec55-b747-42e8-b86a-292138ceb00f,c14662c6-6209-4a04-ba24-86fb1ddddae3,c4,c2,3381,?,p1,
1769745192.107564,CREATED,4ef36e0f-d7e9-4e13-a279-84c49430979f,c8f3f212-448f-4a7b-880a-c3ce84d0610a,c4,c2,27,?,?,surb={'id': 'ffea9609-6b02-429c-8b45-fcee01b24e60', 'route': ['p2', 'e6', 'i2', 'x12', 'p1', 'c4']}
1769745192.3534198,RECEIVED,38e354ed-d5f5-4ac7-8a6a-233012d4ce7f,52184745-b098-46ef-a6a0-e8c97d6386c0,c1,c4,27,p1,?,surb={'id': '77f29613-3275-4419-8aea-1015566cefc8', 'route': ['p1', 'e4', 'i2', 'x9', 'p1', 'c1']}
1769745192.6015644,RECEIVED,76ae0e54-38ee-40f7-b36d-c3b60c766830,0f7a9773-85e5-4681-ad90-a46d4a9278db,c1,c4,27,p1,?,surb={'id': '1c0353e0-1268-4d32-b3bc-d3df32157bbb', 'route': ['p1', 'e2', 'i8', 'x6', 'p1', 'c1']}
1769745192.6307857,RECEIVED,44f86034-a4d9-47a3-a615-1fde9a0f3fe6,420157de-5583-4839-b835-43a7fd3b48a8,c1,c4,27,p1,?,surb={'id': 'a80e682d-cf4f-479e-8f0c-7492a30858aa', 'route': ['p1', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769745192.849418,SENT,2c9c4a66-fe3e-4fc5-b3a6-6a5f0de1821f,931e1d51-18f0-4cf1-9a9c-2758184638b8,c4,c2,3381,?,p1,
1769745192.849522,CREATED,cbc91df4-6d18-479f-9ef8-6230e8eb12b4,ccb58399-e5e9-458c-92e9-6f03dec65eb9,c4,c2,27,?,?,surb={'id': '41d6570d-6936-45b0-a0cf-e417c8104596', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769745192.8634052,RECEIVED,7779d3cd-e96f-4c01-9972-663dd81b6e6d,450588f7-70c6-4662-86b0-03b361255b5c,c1,c4,26,p1,?,surb={'id': 'ae6928c4-9336-4ac5-8774-8b030f02cdcb', 'route': ['p1', 'e9', 'i12', 'x7', 'p1', 'c1']}
1769745193.193441,RECEIVED,9c409ac2-fb71-4531-bab3-09e6e27bbbc1,82f211e3-0f04-4aa6-ae8b-acb811da0b62,c1,c4,27,p1,?,surb={'id': '75e5c13a-a4e2-45a4-9e84-e87d657372b3', 'route': ['p1', 'e4', 'i12', 'x7', 'p1', 'c1']}
1769745193.2381015,SENT,a7613b8b-148c-4716-864e-082490a6ad37,51ce47fb-e636-46e9-aa4d-61539ac9fd98,c4,c2,3381,?,p1,
1769745193.2382379,CREATED,bef5737d-fd3d-4fc9-b012-a858aa5914d5,de89836a-5394-41cf-92d3-6008a610f49d,c4,c2,27,?,?,surb={'id': 'fd388023-34c8-40f1-93cc-4201a5443dd7', 'route': ['p2', 'e10', 'i2', 'x1', 'p1', 'c4']}
1769745193.4457226,RECEIVED,574b3147-5007-43d2-ac02-0c0e53e9b4cf,7ebe2a8a-bcc0-4d16-8702-233b9bed6788,c1,c4,27,p1,?,surb={'id': '4cce329a-d72e-4619-af23-dd3cbc5e5334', 'route': ['p1', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769745193.6684241,RECEIVED,169e0661-3ff2-45e4-ba9b-98948136388d,b8af7ea9-b1fc-475f-be68-c5a4e9cf9ad3,c1,c4,26,p1,?,surb={'id': '0c82fb9a-9230-43b8-9a7c-bc70c78d039a', 'route': ['p1', 'e2', 'i7', 'x8', 'p1', 'c1']}
1769745193.6909559,SENT,5a4b36ed-54bb-4d05-83f2-7f6c2a80907f,fff9ca1b-7262-455a-9559-ee569b6a98fd,c4,c2,3384,?,p1,
1769745193.6911454,CREATED,102778ec-f070-41c2-9107-54e8421d60e4,2ac75b03-348f-42b1-9e8d-25832c8464c8,c4,c2,27,?,?,surb={'id': 'afcb9387-74b1-4650-90fe-92c8155cb046', 'route': ['p2', 'e4', 'i5', 'x6', 'p1', 'c4']}
1769745193.9379573,RECEIVED,79b831e5-e2a3-42be-bb01-cd93dcb7c2f2,947e8a98-34b2-4b01-921b-3f9ec2e169b2,c1,c4,25,p1,?,surb={'id': '42996d1e-c766-4f86-bc40-4da12288f107', 'route': ['p1', 'e2', 'i6', 'x4', 'p1', 'c1']}
1769745194.4586713,SENT,c75e7d86-dab7-43a5-b286-66532ea0dc04,a7b73f94-4607-45be-bb38-0095aadca6cb,c4,c2,3388,?,p1,
1769745194.4588234,CREATED,9a4ab7c1-12db-4569-940c-910668a63208,7307de6c-4ef7-4640-b1ab-d7a87c3c1e1e,c4,c2,27,?,?,surb={'id': '254b1681-bff7-47b7-b109-4bb8aace712e', 'route': ['p2', 'e12', 'i2', 'x12', 'p1', 'c4']}
1769745194.9393477,SENT,387b1a07-2ac9-42b8-a3e0-dc805e0165b8,204a51b0-40bd-4941-af8d-d2008717c8dc,c4,c2,3392,?,p1,
1769745194.9394488,CREATED,aa434872-65a7-4d4e-a612-4c4419ed23ab,3bac0593-7128-45c1-8ae5-e8d4dcc4147f,c4,c2,27,?,?,surb={'id': 'bea8fc3e-f3aa-4ce7-aae7-6637a8e8ce3c', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c4']}
1769745194.9857328,SENT,606faec9-1dae-4bca-b082-3270e495d63a,1dd642ee-e6cd-4f98-a4a1-3103a065408d,c4,c2,3383,?,p1,
1769745194.9858332,CREATED,8dda0c2d-32ef-4ab0-bbdc-7d714ffd6014,63f7b6f0-262f-462e-b0db-edafe74413a9,c4,c2,27,?,?,surb={'id': '83f3177c-8245-459b-8ff8-b83636b3e325', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c4']}
1769745195.1219513,RECEIVED,f0fb2ecc-50ad-441b-bc20-a2a2fabcf0ab,b822e2d4-6500-4fc5-bc56-a1e1e97c2347,c1,c4,27,p1,?,surb={'id': '2643522a-53bf-4ba5-b07d-950c490f76b2', 'route': ['p1', 'e11', 'i7', 'x5', 'p1', 'c1']}
1769745195.2063904,SENT,555b22b0-faa8-42f0-a34f-2d1b4a660689,6a8f0d73-ebaf-4b02-ae49-3356c024d5e5,c4,c2,3391,?,p1,
1769745195.2065363,CREATED,d69caba4-8436-4a67-a371-b0deb42e0c8d,846b5616-de82-4cd1-ad9d-d9f4a27ceb4a,c4,c2,27,?,?,surb={'id': '684041a0-79a2-4f0a-9f0b-3b8d33beda34', 'route': ['p2', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769745195.510945,SENT,6ab6ae42-9292-4fd9-8716-e896d18f310c,7b236b82-939e-4c7b-9559-756746616495,c4,c2,3375,?,p1,
1769745195.5110178,CREATED,f293430d-603a-48f7-adfa-0779dbabb52c,4543e065-4301-4870-b7f8-7ecf1b3b8aa1,c4,c2,27,?,?,surb={'id': 'c9f66e37-3883-4ae5-afbf-79ecd848bb0f', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c4']}
1769745195.7284067,RECEIVED,ca036416-1cb9-44b3-b951-22e4ef2f83d8,0ec31feb-3cab-449a-a3a2-8c169c9a5225,c1,c4,27,p1,?,surb={'id': '64686cee-9c7b-4b87-8e8b-871c737dbc2a', 'route': ['p1', 'e9', 'i12', 'x1', 'p1', 'c1']}
1769745195.7603474,SENT,a8ede6ab-91a8-4069-8c87-8ab19567ecb5,df3d52d6-245d-471c-9c3c-3954bd592243,c4,c2,3384,?,p1,
1769745195.7604818,CREATED,f3e3add1-f10a-44b3-9e9d-4b4cbcf37dea,332799de-c67c-4c12-b8ae-94709eacfaf0,c4,c2,26,?,?,surb={'id': '433b30f4-c134-46b5-8a2a-e6477994f255', 'route': ['p2', 'e12', 'i2', 'x10', 'p1', 'c4']}
1769745196.12808,RECEIVED,d3e6e33d-cb90-42d2-9ce8-9b0584de85bc,11789912-eedc-4d30-8f69-d7e5af699e9b,c1,c4,27,p1,?,surb={'id': 'fbb1a283-dfc4-415e-b9e7-b42eb8301c40', 'route': ['p1', 'e7', 'i11', 'x8', 'p1', 'c1']}
1769745196.405762,SENT,5e320810-d277-4d03-a4b4-87cf92df03fe,20d7e9b5-f02d-449a-ab1c-ced6abb9388f,c4,c2,3388,?,p1,
1769745196.4058542,CREATED,bd16364a-6c60-461c-bba4-e822aaf4f72a,e840517a-ffa1-4c98-8a8d-3fce1f543f0a,c4,c2,27,?,?,surb={'id': 'e790eab2-19bd-4b87-96c9-39388187dcbc', 'route': ['p2', 'e8', 'i1', 'x9', 'p1', 'c4']}
1769745196.6049256,SENT,984ad9a0-a60a-4341-8957-0dcb44573703,b46592e4-9276-49bb-8d94-44115b003c13,c4,c2,3359,?,p1,
1769745196.6051247,CREATED,bb6dd6ba-d7ef-48c4-ae80-4611609081a3,0f8a4d4c-66a9-4310-98e3-94d44936f4b2,c4,c2,27,?,?,surb={'id': '1051584e-0a57-4b52-a5c5-b89e8e475208', 'route': ['p2', 'e10', 'i8', 'x3', 'p1', 'c4']}
1769745196.715012,RECEIVED,d19f44a4-a753-4268-a0d6-1789520489c5,43fcda7c-d55c-43b9-9039-c62eac10dd70,c1,c4,27,p1,?,surb={'id': '481bcfe9-4489-4bd8-81dd-061dc9d94700', 'route': ['p1', 'e6', 'i7', 'x1', 'p1', 'c1']}
1769745196.87692,RECEIVED,4d4e2078-861d-4380-a101-4217ea470da9,5f0d50d2-b0e8-415c-8b2a-f579faeacf2c,c1,c4,27,p1,?,surb={'id': '7a746bf1-069f-4c68-bd4c-1c6ac432b2a7', 'route': ['p1', 'e3', 'i9', 'x8', 'p1', 'c1']}
1769745196.8773813,SENT,5e664c21-6835-4ae2-beda-0b3ca4d1e63d,67c99e18-263c-4b6b-be69-6c6938041874,c4,c2,3403,?,p1,
1769745196.8780231,CREATED,44c0c0ad-31e7-465e-99e6-aaaebb3ca266,c2ce984f-6f00-4c84-8336-6fd697ec6e54,c4,c2,27,?,?,surb={'id': 'aa7e18b8-a72a-4da7-b669-f273d1f9663c', 'route': ['p2', 'e6', 'i5', 'x11', 'p1', 'c4']}
1769745197.1709583,SENT,c3bd2acc-4fba-4a17-bde2-21142b1a6fb4,03f54212-a0bf-448d-907f-26916527469f,c4,c2,3376,?,p1,
1769745197.1711373,CREATED,71ae631d-9a01-4c28-bf91-82500005c8a6,6b453d42-86a4-4ea4-8654-77bf8ca95fde,c4,c2,27,?,?,surb={'id': 'a63b1d2d-b201-4a85-9c54-cbf552349fc8', 'route': ['p2', 'e10', 'i2', 'x8', 'p1', 'c4']}
1769745197.2597468,SENT,3ced8b5c-ad7a-447f-aff7-031d74898f46,ddae1cb2-bdd2-4692-9d02-083df92e111b,c4,c2,3387,?,p1,
1769745197.2598903,CREATED,e025e3b5-1193-44d9-b87a-4859057b9ed6,6b5163ec-b654-4de2-b688-1d926719f349,c4,c2,27,?,?,surb={'id': '365d1b7f-0af4-4087-83ee-013ece340fd9', 'route': ['p2', 'e4', 'i9', 'x6', 'p1', 'c4']}
1769745197.5758123,SENT,67c89868-3da8-4221-b6b1-3a0df0d6808d,f4d017f3-c557-4a69-beca-f7330c66b0c9,c4,c2,3379,?,p1,
1769745197.5758803,CREATED,5b5f34b4-79d2-440f-a088-e6e0a53132b5,f3a0b7fe-a806-4e68-85b8-8413c69f8dda,c4,c2,26,?,?,surb={'id': '400a182f-598f-4c4f-8045-01b838c563cd', 'route': ['p2', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769745197.5864525,RECEIVED,cee7d7c6-f91a-4876-97ed-29148331059e,ff62c170-542e-4367-9b9c-26a1062b7518,c1,c4,27,p1,?,surb={'id': '38cd64ba-4bea-439d-ae6a-ea7e4c15adba', 'route': ['p1', 'e4', 'i1', 'x8', 'p1', 'c1']}
1769745197.6114116,RECEIVED,5f1f59ad-f1e1-4b80-8d43-cbeda445898a,87e3e677-267d-4542-9b12-a3525e456cec,c1,c4,27,p1,?,surb={'id': 'c6f00573-28dc-4752-9d76-97c9e3939051', 'route': ['p1', 'e7', 'i7', 'x7', 'p1', 'c1']}
1769745198.4430234,SENT,ddf04a7a-8a8a-4d26-9794-5ad776a46bcd,a7a5d36d-7063-46ef-805c-f57b6cf59710,c4,c2,3396,?,p1,
1769745198.4431198,CREATED,52937a69-deb0-4e1b-a002-5d924c64cb76,70c6ced6-368e-46bb-9498-edac1e1bbbaa,c4,c2,27,?,?,surb={'id': 'c4534c9a-af17-4a08-8c64-75ca14e1ae9a', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c4']}
1769745198.7282681,RECEIVED,d2315cd5-b874-49ff-85bc-e6a2ee188b25,4feb10d0-9d67-4dbe-b72f-b71071225c19,c1,c4,27,p1,?,surb={'id': '890aec4b-474a-40f2-b5c8-4ecb3823a1cc', 'route': ['p1', 'e7', 'i7', 'x12', 'p1', 'c1']}
1769745198.966821,SENT,d7016373-b3c4-419e-8674-e8ff0b4f2454,3e6cbc5d-242d-4304-9b15-4a3e098229b8,c4,c2,3375,?,p1,
1769745198.966894,CREATED,e26758c5-c6ae-4aee-a855-b09a6a9a4d28,d755d9d1-bb43-4da0-bd5a-63a5bf281d00,c4,c2,26,?,?,surb={'id': 'e4104983-4595-45e9-a72e-fca7b0aa0fb6', 'route': ['p2', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769745199.1653085,SENT,15998f70-32e5-426e-9099-2c23473df954,44b026f1-dfa6-4105-9ec3-41fb9b50d58a,c4,c2,3398,?,p1,
1769745199.165384,CREATED,8faddacc-167f-487f-86d8-0384d0e2568f,38e7b75c-c3ac-4dd5-94fa-5e2b56d68c25,c4,c2,27,?,?,surb={'id': '8476d866-347d-4c5f-84d8-32503512da8a', 'route': ['p2', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769745199.2213242,SENT,e03b33a2-dbfb-4426-be48-53c5d4dabd8c,d5581ec3-4c32-4cf0-a2d2-82df1840d298,c4,c2,3379,?,p1,
1769745199.2213974,CREATED,243a445e-3c94-4578-b054-3f2290335d36,09b965e9-6b4a-491d-a01f-0e00b46eb0aa,c4,c2,27,?,?,surb={'id': 'ae087fbb-1528-4c22-b852-81d0c07ea049', 'route': ['p2', 'e2', 'i1', 'x4', 'p1', 'c4']}
1769745199.4975784,SENT,3518a992-f165-4e9c-b8f9-f8434bdee1b9,ef2ab7b4-341a-4fdd-8a4b-f73fb1efb9a7,c4,c2,3382,?,p1,
1769745199.497668,CREATED,39f372a4-cec6-4a0b-bb5b-7280f36fbd08,63a0de75-886c-4127-8dc6-814ec6f2a644,c4,c2,27,?,?,surb={'id': '3a2ce011-8bec-46d8-bc90-763323ef547b', 'route': ['p2', 'e8', 'i8', 'x5', 'p1', 'c4']}
1769745199.577577,SENT,af431098-e702-4e22-8849-42ac4f87377b,298d0a53-746e-463c-8127-b1d49be90724,c4,c2,3379,?,p1,
1769745199.5776658,CREATED,ca34a7cb-063b-46af-beb3-8581995a319c,f05c738d-72a3-4a67-af91-ac6885a0ce78,c4,c2,27,?,?,surb={'id': 'd79b77f5-432c-4fef-844d-076080384f1a', 'route': ['p2', 'e1', 'i12', 'x8', 'p1', 'c4']}
1769745199.9406426,RECEIVED,6590782b-71b3-4c68-8b51-1e6ca0a82bef,141caef9-139a-411c-8252-92d327df1ce4,c1,c4,26,p1,?,surb={'id': 'bc2c7dc5-2609-4523-90c2-0773ac2ebeb5', 'route': ['p1', 'e5', 'i3', 'x8', 'p1', 'c1']}
1769745200.0408854,RECEIVED,1cb7b2da-05eb-4242-ab84-600b5bee4036,de8e6db0-fe89-4fd2-8743-ffc74a6d629e,c1,c4,27,p1,?,surb={'id': 'c05dad82-7a6d-4462-a214-f78be56554da', 'route': ['p1', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769745200.1056876,RECEIVED,6a7b60d9-9b4b-4bf8-8e8b-e6e3763b422d,039e6c80-e083-4498-b230-1b5ac8814449,c1,c4,27,p1,?,surb={'id': '860a7faa-0821-4419-817c-d5a2f1238cb8', 'route': ['p1', 'e11', 'i6', 'x1', 'p1', 'c1']}
1769745200.2229269,RECEIVED,66ac4d0f-de46-4c3a-96a4-930a9f9a8f04,1490bde1-d929-4913-a654-d8c2c2176a30,c1,c4,27,p1,?,surb={'id': '5861372f-aa8e-4fb9-bd06-014f6cfec670', 'route': ['p1', 'e10', 'i10', 'x9', 'p1', 'c1']}
1769745200.3319802,SENT,962ef288-9e94-409d-aa46-c2413feace73,0cf95971-44ca-4e2e-8372-2105396c4d3f,c4,c2,3392,?,p1,
1769745200.33208,CREATED,e7aa81e1-8f10-4af0-a5e2-e274154045b9,54001fa7-2c2f-4da2-83e9-231dc1b4df1b,c4,c2,27,?,?,surb={'id': 'd22a5ce5-341b-4ed5-a9c2-e39b4a8d5c59', 'route': ['p2', 'e9', 'i2', 'x5', 'p1', 'c4']}
1769745200.5442755,RECEIVED,24981c80-74c3-4af3-9c08-551172c4e7d5,87dbef0c-7c22-4f0d-a719-ac58fd314c82,c1,c4,27,p1,?,surb={'id': '8cb7ddfc-f593-4f5e-afb6-751c09258f75', 'route': ['p1', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769745200.5633674,RECEIVED,41c519a1-9671-45ca-af99-08644250e220,e1cf398a-3323-4d73-9ce3-a4d6c4b9f8d2,c1,c4,27,p1,?,surb={'id': 'e406fef4-d6b9-4041-b61c-c68a595197ab', 'route': ['p1', 'e11', 'i11', 'x10', 'p1', 'c1']}
1769745200.6388726,SENT,70894405-d367-4b8a-96d5-58e8e90ac349,65932f71-fb78-4ef9-b469-a85068ec70a2,c4,c2,3384,?,p1,
1769745200.638971,CREATED,ee7b323a-772e-4400-a821-a4da29f877f0,146df07e-eef6-4600-bf5d-47df38afddd5,c4,c2,26,?,?,surb={'id': 'f5763d2f-5bbb-47ea-bae6-54bad1cb7c5f', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769745200.6411872,RECEIVED,799c17d4-aa02-4ed5-9af6-6e82305657e1,4dd30769-f672-4410-be09-d0e43e844dd1,c1,c4,27,p1,?,surb={'id': '5911631a-c6f4-4ce6-bfed-5c9760fd3f1e', 'route': ['p1', 'e1', 'i2', 'x5', 'p1', 'c1']}
1769745200.930881,RECEIVED,e53eac98-3b67-4e73-b4c9-43cc11c49d6e,90677899-840a-4acc-8515-a66c8bcb0002,c1,c4,26,p1,?,surb={'id': 'b4c8ae97-1364-4d64-a946-8d84fab85e99', 'route': ['p1', 'e7', 'i10', 'x1', 'p1', 'c1']}
1769745201.274967,SENT,7064dbba-8709-42d8-9b82-11a9ba989fde,dcce13b2-32cd-4fb4-9d7a-b5a18f11ed78,c4,c2,3372,?,p1,
1769745201.2750278,CREATED,ac8cd0e8-4d23-4d61-92ec-842ffe9f2444,bb730a9d-d042-4fa5-8896-525b3de26dd3,c4,c2,27,?,?,surb={'id': '5cfb275f-abaa-4ede-8a0c-fb78053c1f7d', 'route': ['p2', 'e4', 'i9', 'x6', 'p1', 'c4']}
1769745201.291871,SENT,f85e0fa1-8974-4fff-a8d2-4f4884f3b4b4,8b4a6a56-948f-494b-b2e8-029903ec07ca,c4,DROP,2024,?,p1,
1769745201.2919254,CREATED,2be4c800-d28b-42c5-877e-531cb417b9ad,14d32bec-3391-49e9-aa8a-c62ff804f321,c4,DROP,26,?,?,
1769745201.362943,SENT,00226b04-de5e-4e82-af8f-e6bd8209a908,8a20010e-8d59-483e-b8b5-75a259c342c4,c4,DROP,2023,?,p1,
1769745201.3629959,CREATED,e729708d-1849-4391-9e9b-1c2d04ca6650,1686b902-0a27-4c59-90d2-2e577fdf9333,c4,DROP,27,?,?,
1769745201.4640026,RECEIVED,5fecc2e2-abdc-408f-80ac-4ef530e22ca3,cb8674a4-0a25-41b0-8a07-48f8a9219db6,c1,c4,27,p1,?,surb={'id': '2a3b37d1-d3e6-4eca-972a-87cf67899dcc', 'route': ['p1', 'e8', 'i9', 'x4', 'p1', 'c1']}
1769745201.5542922,RECEIVED,4e49bf5c-c775-4135-aa3e-7e3f1f6db84d,01c8a1cd-272d-469b-8602-ff43f37dfbd9,c1,c4,27,p1,?,surb={'id': '45632a72-f774-4cf2-a207-92dfcb2f1a10', 'route': ['p1', 'e5', 'i6', 'x11', 'p1', 'c1']}
1769745201.6279042,RECEIVED,e22ad972-de13-4168-8e36-1332a1773fa6,cb62fc6b-2218-4c99-8f97-ce0380e70510,c1,c4,26,p1,?,surb={'id': '5b4dd42b-70f6-4ebf-8af2-5a02368023c6', 'route': ['p1', 'e2', 'i12', 'x6', 'p1', 'c1']}
1769745201.6700993,SENT,b4445043-8863-463b-b1c4-adf13b232c2f,d679327e-de2f-423d-97e8-b4df76d2f679,c4,c2,3383,?,p1,
1769745201.670163,CREATED,52c537a6-47cf-4ff7-bfe0-8c0022769066,2bf59cbd-7485-4941-a3c1-2d12f6066b45,c4,c2,27,?,?,surb={'id': 'cf660d94-e1e0-4288-9624-9932a934d849', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c4']}
1769745201.8674088,SENT,1c36c8b2-4b8c-436b-b212-827583ba6ac6,e848605a-1c3c-4cae-b30d-e199ec5505e1,c4,c2,3393,?,p1,
1769745201.8674994,CREATED,602effaf-c73d-4955-8e26-bf65c27f097f,6913728a-8c37-4f9e-99d5-7d76185ba73d,c4,c2,27,?,?,surb={'id': 'd285a9c0-2d65-435c-92ea-4713faceec49', 'route': ['p2', 'e7', 'i2', 'x8', 'p1', 'c4']}
1769745201.8726742,SENT,06020aac-b1cb-41f1-ace8-41a532f41ecd,4170c039-dcc9-4441-9a22-d767d391e281,c4,DROP,2014,?,p1,
1769745201.8727622,CREATED,032e0ffb-a269-4a4a-b039-d27fae1e6c37,0d90a250-7e79-410e-9e9e-6e2630533ef9,c4,DROP,27,?,?,
1769745201.9708505,SENT,778971a3-b9e0-47c1-8ad5-1f00a6f38f6e,5509c029-5969-4051-a4fd-26e80c8483b2,c4,DROP,2012,?,p1,
1769745201.9709432,CREATED,585431b0-f3c2-4133-8bfc-9cff7548a33a,c31e6563-409c-4a12-84e7-4f81e544a33e,c4,DROP,26,?,?,
1769745202.1640656,SENT,456b3694-57c7-4f60-8144-2d7c94423441,3a62d6ea-4bc2-4424-ac98-e8c689e8fcaf,c4,c2,3371,?,p1,
1769745202.164159,CREATED,ecddd4a2-da5a-45b1-baac-cac6f9dcb844,adf14fd2-1360-4dd9-9762-7c279787d1a8,c4,c2,26,?,?,surb={'id': '296ed9a7-900d-4752-afbd-130bb2acb3b9', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c4']}
1769745202.2039402,RECEIVED,2eb2ea09-2417-40e3-bf6a-7bd7c47416fd,2aef256e-74c5-45b5-94bc-d4023e492125,c1,c4,26,p1,?,surb={'id': '77e9443f-bded-4e7a-bbb6-c6f294315835', 'route': ['p1', 'e10', 'i10', 'x1', 'p1', 'c1']}
1769745202.2709446,RECEIVED,45c6a7e3-bdc0-4a32-9ea3-086aeaeb86c9,d80aefc5-af34-47cf-85f7-76b928ade3cd,c1,c4,27,p1,?,surb={'id': '410f2d2e-3413-47aa-b5a3-15cc0497a570', 'route': ['p1', 'e4', 'i10', 'x12', 'p1', 'c1']}
1769745202.5197506,RECEIVED,3c1278b3-087a-49ef-87d8-6192646551df,e1fa088b-0d09-4bd1-b442-ba5fa7cc4098,c1,c4,27,p1,?,surb={'id': '1698172f-8cd0-4198-9919-9bc75545a5b7', 'route': ['p1', 'e4', 'i12', 'x1', 'p1', 'c1']}
1769745202.5297875,RECEIVED,7801586d-16d5-48d6-b95a-c20ea7c9fa1f,5d60f9d6-5f24-4fb3-a7c4-13bc76c3ea65,c1,c4,27,p1,?,surb={'id': '65baf8b0-12e7-4e4f-883c-16906a9fcd5b', 'route': ['p1', 'e4', 'i5', 'x7', 'p1', 'c1']}
1769745202.5681772,RECEIVED,4667dd6c-e93a-425f-812d-7470913787d7,55b64ad1-94ae-43ed-a203-43c8305a460d,c1,c4,26,p1,?,surb={'id': '90e37ae2-7fc8-45bf-a041-b27a3f206a1d', 'route': ['p1', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769745202.6095934,SENT,ffe1cc83-429b-4773-bf91-ae2b544adf7a,3d41e54e-3667-46d1-8a6a-0361bbccf0be,c4,DROP,2033,?,p1,
1769745202.6096704,CREATED,1bc8c4d4-ea99-4f3b-96e6-f4950fc72227,51617226-abc7-401d-9e89-cd55294403ed,c4,DROP,26,?,?,
1769745203.1258543,SENT,285631da-c3bb-42b5-80a5-d9bc216cf639,336ef919-f189-424d-92f1-220db66d2fbc,c4,c2,3355,?,p1,
