timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744841.26047,SENT,16ea74af-bad4-444e-a82a-3896f9c83586,e310f099-8225-44af-93f1-8e39a1506fa4,c5,c1,3385,?,p2,
1769744841.2610629,CREATED,28ab50fd-3b52-49ad-9716-60ae7ad9b63d,d94aec15-04b0-4ab7-9f1a-ab48d209c991,c5,c1,27,?,?,surb={'id': '6eb5d58a-9e1c-43b1-ae8d-7094a0d411f6', 'route': ['p1', 'e12', 'i2', 'x2', 'p2', 'c5']}
1769744841.3839352,RECEIVED,f047749c-7425-4911-9ffa-45f4dfb3fd98,c13968ff-acd7-4515-b18e-e4f144dcee3e,c3,c5,26,p2,?,surb={'id': 'd553b73f-e782-4c13-9946-72b0d9a5ebe8', 'route': ['p2', 'e4', 'i12', 'x7', 'p3', 'c3']}
1769744841.4834254,RECEIVED,3fd8930a-6c77-4d09-ad5c-95be19f4608c,6f8b96fd-ae77-4a3e-8bc9-4614c815fae2,c2,c5,27,p2,?,surb={'id': 'a47a1377-78df-446a-92dd-916e2fb491cf', 'route': ['p2', 'e2', 'i12', 'x8', 'p2', 'c2']}
1769744841.5637171,RECEIVED,a0dab754-e84c-4efd-9c4e-e614c8117b78,2bae928b-6bf4-42e4-b1f5-b2d31f037e02,c3,c5,27,p2,?,surb={'id': 'd4b9b50c-273f-45b6-b298-ec2b1d24265b', 'route': ['p2', 'e5', 'i5', 'x4', 'p3', 'c3']}
1769744841.8665497,RECEIVED,20a32b99-93d5-44f6-900d-5c905314c63c,69be5478-3de6-43b1-88e9-a7ccc765e537,c3,c5,27,p2,?,surb={'id': '018fcc55-9320-4826-94a8-b5dfa8e50d60', 'route': ['p2', 'e9', 'i2', 'x9', 'p3', 'c3']}
1769744842.1363,RECEIVED,f4c9ac9f-cf02-4f8c-b142-c546a9684233,fe6964bb-d25b-41b8-ad60-5891c77b33fc,c3,c5,27,p2,?,surb={'id': '287fc21d-f1a7-47d6-9a2b-ab9eef116862', 'route': ['p2', 'e3', 'i8', 'x2', 'p3', 'c3']}
1769744842.2140164,RECEIVED,1f5f9f1c-8c37-4827-acaf-0c32be76ea65,d2ea6d40-090a-4ab5-a3e7-ad7c2d74018d,c3,c5,27,p2,?,surb={'id': 'a3f752c8-53e1-4942-bf71-de55145b21fe', 'route': ['p2', 'e11', 'i2', 'x10', 'p3', 'c3']}
1769744842.2602706,RECEIVED,3ba33d10-db03-49d3-a0e8-ac5927579c2d,e3c35b17-0b1b-42be-a689-0d7fe355edb3,c2,c5,26,p2,?,surb={'id': '45b8fde0-bc18-44bd-add2-821f8c706842', 'route': ['p2', 'e10', 'i4', 'x1', 'p2', 'c2']}
1769744842.2846029,SENT,e38a7112-c0fe-40cf-af1d-e0bad1cb9144,496bf5d5-d0e0-42d2-8119-35d06e7bc6d4,c5,c1,3396,?,p2,
1769744842.2847514,CREATED,dbc041a0-bee2-4eda-970e-38f26106fc81,5a9c79bb-6a8f-48c1-973f-9c92e0e3ff08,c5,c1,27,?,?,surb={'id': 'ca125680-e675-49e7-90ff-1cca2edb0e64', 'route': ['p1', 'e1', 'i3', 'x11', 'p2', 'c5']}
1769744842.3508275,SENT,0d58751d-d571-4e76-ab39-d41c61112d08,430e6dee-b936-44af-a675-e13dfd34d09f,c5,c1,3399,?,p2,
1769744842.3510015,CREATED,889c31f8-0a8f-4db1-9c5a-ce4442b5355e,1e1e4704-54c6-44d1-9f6f-b75e7e7913f6,c5,c1,27,?,?,surb={'id': '624cce09-e376-4663-9f8c-0f516be986e3', 'route': ['p1', 'e12', 'i1', 'x10', 'p2', 'c5']}
1769744842.558844,RECEIVED,8df2c05f-1dc9-4e1d-8eb7-81e613e3e7f3,4550e6b6-a3a0-4110-b2aa-539596014282,c3,c5,27,p2,?,surb={'id': '86e9a10e-bc7f-496b-9c48-c8522f1b0dec', 'route': ['p2', 'e1', 'i12', 'x11', 'p3', 'c3']}
