timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744849.0768852,RECEIVED,9a0196e7-438b-4a79-b7f9-7cc68b5380a8,67f25ac1-a771-4b57-9ca7-495af504c830,c4,c2,27,p2,?,surb={'id': 'dabc3db4-146e-4737-86b6-cf44f966330f', 'route': ['p2', 'e1', 'i4', 'x6', 'p1', 'c4']}
1769744849.5712073,RECEIVED,7c19917e-b84f-4fcc-9312-51b7b8c9e498,3290c01d-ff72-4e4c-93e3-072da2c783c6,c4,c2,27,p2,?,surb={'id': '484bc9e4-027b-425f-b157-28995b56d9e0', 'route': ['p2', 'e2', 'i4', 'x1', 'p1', 'c4']}
1769744849.6214437,SENT,1300a80a-b14e-44c5-a534-080915689b8b,e3c0b3b9-98af-403d-8b08-8e451a0e0928,c2,c5,3358,?,p2,
1769744849.6215138,CREATED,2e47298f-641a-49e7-82e1-918739977855,324cb96a-5959-4ad9-891b-209cc1ccc1fe,c2,c5,26,?,?,surb={'id': 'a80e9867-7e2c-4aee-a7bf-f8879bfb5187', 'route': ['p2', 'e5', 'i6', 'x3', 'p2', 'c2']}
1769744849.6381717,SENT,973e3dbc-e405-407b-8f0b-b4a86298f86a,76400dc5-b009-4168-8bb3-37bb28f05f7f,c2,c5,3388,?,p2,
1769744849.6382442,CREATED,8bb1aa88-4895-4655-9af7-0919d1c0fd48,34e3b5a2-e0a2-41ed-89b9-18f25f51ce32,c2,c5,26,?,?,surb={'id': '469a35ea-a6de-4e2f-9b15-cf88cdd49473', 'route': ['p2', 'e11', 'i4', 'x6', 'p2', 'c2']}
1769744849.6955893,SENT,8ca03451-c7dc-4b01-b5b4-b2e8b193cc61,d7bc692f-0729-4baf-8636-c9a192871751,c2,c5,3384,?,p2,
1769744849.69566,CREATED,dde0d9a4-b317-4941-aecf-3c0d5bb08c2f,1dad55f1-ac99-4697-bee1-c67d93aabce2,c2,c5,26,?,?,surb={'id': '603a8c10-5b18-4b86-82f0-92c50ac446c5', 'route': ['p2', 'e11', 'i8', 'x4', 'p2', 'c2']}
1769744849.7283175,SENT,c6d64af1-b4ce-4a2c-88c1-6592b5ece42b,139eff53-ee61-4a7a-a853-7e9ecc664fac,c2,c5,3376,?,p2,
1769744849.728388,CREATED,78d94861-e0fa-4946-baf7-5bea6d4ca24c,041f402a-a667-4ede-8068-2c86f5e1c33c,c2,c5,26,?,?,surb={'id': 'cf686559-8319-490a-9496-8c21f9a63220', 'route': ['p2', 'e5', 'i5', 'x9', 'p2', 'c2']}
1769744850.3725927,RECEIVED,94457662-6619-4bd4-b602-41f849a9092d,d0e42543-c8cd-465f-8f14-9c7676239315,c4,c2,27,p2,?,surb={'id': '0da33892-76ff-4206-8b90-7380da00c259', 'route': ['p2', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769744850.5229452,SENT,53fcd7d9-73f3-48e3-a67a-a06fa95b685b,4e19734b-cbfb-480d-ab69-cbc056c77375,c2,c5,3396,?,p2,
1769744850.5231102,CREATED,1759af78-98d1-403f-bc3f-9ab7e8050d55,9d0ed0ac-5431-490b-8a4f-37083dbd11c7,c2,c5,27,?,?,surb={'id': '70271539-40dc-476d-9f5b-ef37bc986cbe', 'route': ['p2', 'e11', 'i5', 'x3', 'p2', 'c2']}
1769744850.6061199,RECEIVED,cbe2986f-bb5d-41f2-855f-dff94119f92f,8bdafd1a-2ac4-4821-9d64-cedc3e7bac93,c4,c2,27,p2,?,surb={'id': '1f2b3ff3-424c-45e3-840f-41eededa002a', 'route': ['p2', 'e7', 'i3', 'x5', 'p1', 'c4']}
1769744850.6922884,RECEIVED,d644ee36-111f-4b3b-aa2b-bdaaf5b3c61b,800624ac-b134-48f3-a327-1a958e9eea86,c4,c2,26,p2,?,surb={'id': '06d38f94-68eb-4ec9-9e72-cb69be4fe3e6', 'route': ['p2', 'e1', 'i5', 'x10', 'p1', 'c4']}
1769744850.7661157,RECEIVED,9a45fadd-fbb4-412a-864f-416763008227,a85543d1-c8d5-4eb3-9843-8c8b0e200c7f,c4,c2,26,p2,?,surb={'id': 'fb3f7748-4af4-4a60-903c-480f6022267c', 'route': ['p2', 'e7', 'i10', 'x12', 'p1', 'c4']}
1769744850.8149996,SENT,18ffd0c9-c7e2-4e28-93e3-05a1144f6ad6,a13e3ceb-d99c-46e1-b9ac-f182bfebabc6,c2,c5,3377,?,p2,
1769744850.815088,CREATED,b2d1b6b5-d60e-4fc5-a74d-0ac837cb586f,e9e25127-d823-46c0-adae-e175c36dd2b1,c2,c5,25,?,?,surb={'id': 'dc62f21c-1bd9-4f20-8059-e2afd94044b0', 'route': ['p2', 'e9', 'i4', 'x1', 'p2', 'c2']}
1769744850.8285837,SENT,911f8a7f-ae9a-4208-a3d2-c442960ea43d,7b473809-242c-4d3b-bea3-9f6dee2a4ccb,c2,c5,3376,?,p2,
1769744850.828655,CREATED,cd1f8db8-04e7-456c-a7cb-61f55a64d4c5,1c7f6963-b24f-4b55-9995-ea530a5022f3,c2,c5,27,?,?,surb={'id': 'ff13862e-113d-4917-a5e0-a3699c528793', 'route': ['p2', 'e11', 'i9', 'x12', 'p2', 'c2']}
1769744851.1347046,RECEIVED,ba25a288-8d33-4e77-a246-4b54737b889a,704d470c-9ce0-4f11-8938-e7c25008008f,c4,c2,25,p2,?,surb={'id': '16e50842-a0be-4545-8745-ae3ead18fd49', 'route': ['p2', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769744851.1688144,SENT,5df21d8a-e30b-4fc0-9a7a-8cf90671ad29,f04548aa-3595-45b0-a8b4-aa835429de1e,c2,c5,3380,?,p2,
1769744851.1689594,CREATED,fcac050e-feea-4736-b06a-c34eadbc8742,e634c816-78b4-41ec-8e0d-f41fbe6f5242,c2,c5,27,?,?,surb={'id': '8d490ed4-e5d5-4927-ae3d-4d4322cff84c', 'route': ['p2', 'e4', 'i10', 'x5', 'p2', 'c2']}
1769744851.2964256,SENT,c3a208a9-793a-406e-9d6c-cc0a3038f4f7,aa9f47c2-9668-4360-a000-e246b76ec526,c2,c5,3377,?,p2,
1769744851.2965755,CREATED,690e1792-1dbc-4a19-9308-2998e6ce2e4e,df72a227-ea8e-45b2-816d-cbccdee6cd8c,c2,c5,27,?,?,surb={'id': 'f2292a7d-89cf-4794-9eeb-7a3646adf368', 'route': ['p2', 'e3', 'i5', 'x4', 'p2', 'c2']}
1769744851.721936,RECEIVED,882bb62f-dcf8-4f5b-8730-d11c2809007c,d181f982-7448-448d-bc40-1ed598c126dd,c4,c2,27,p2,?,surb={'id': 'ea25c7e2-303a-4f04-87d6-0061a9ea167e', 'route': ['p2', 'e1', 'i6', 'x8', 'p1', 'c4']}
1769744852.0154636,SENT,971d96f8-5a65-4584-9bdf-2180fea44640,653a2488-ddce-424e-a27c-4869ab441f16,c2,c5,3388,?,p2,
1769744852.0155952,CREATED,6644e6bc-baa2-4e5a-a5f8-5597a7398eed,1b1976b2-b26f-4f73-b9dc-57698b9d7f98,c2,c5,27,?,?,surb={'id': '6ae5bfb8-0839-4c9b-8d70-886141d961d8', 'route': ['p2', 'e8', 'i1', 'x10', 'p2', 'c2']}
1769744852.428512,RECEIVED,f7eae035-7244-46d4-bdf0-682981c7ad40,fb5d7619-72f3-4d01-8cdc-3abdba98b604,c4,c2,27,p2,?,surb={'id': '0336b458-63b0-4f52-bbb0-28e5de44490f', 'route': ['p2', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769744852.5788991,RECEIVED,fc3440ce-baa4-4e33-b12e-f078d73cc7ed,96315436-608f-4bfa-ac2e-7fc1c4453e09,c4,c2,26,p2,?,surb={'id': 'b660004e-b6e6-44c2-b817-cd97d6b51a22', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c4']}
1769744852.613385,RECEIVED,46303a36-77db-4ade-8619-545ee7814b12,bf6ee592-4937-4198-806e-07fe0aad0ac6,c4,c2,27,p2,?,surb={'id': '5f9a983b-954f-418c-990b-a360b65951ef', 'route': ['p2', 'e12', 'i5', 'x4', 'p1', 'c4']}
1769744852.751852,RECEIVED,d328b9d4-7040-490c-b3b2-f9baf2233262,f9e3ab4d-88f8-4900-819a-7f20c81d7102,c4,c2,27,p2,?,surb={'id': 'a8f8aac3-df3c-44d8-88e3-a5d88331637e', 'route': ['p2', 'e8', 'i7', 'x3', 'p1', 'c4']}
1769744852.7735765,RECEIVED,b5564fb9-51f4-4983-98fb-c9ef402799c2,b128b497-3906-40e0-a723-8939e990dac7,c4,c2,27,p2,?,surb={'id': '73f8d1d2-b6f7-4f01-9f7c-6cca8d2d73af', 'route': ['p2', 'e1', 'i5', 'x10', 'p1', 'c4']}
1769744852.8625882,RECEIVED,129570de-b927-4264-be6e-3aaf19d320fb,f9f8267f-8347-4a07-a25d-b16a39c05e49,c4,c2,27,p2,?,surb={'id': '394387d1-94a3-4bc1-8e35-bd9c020acec0', 'route': ['p2', 'e7', 'i6', 'x12', 'p1', 'c4']}
1769744852.9574604,RECEIVED,dcba640a-fb73-49a5-a9ae-e1dd989b81e5,cd814dc6-6372-43b7-b3f8-3fa616434c32,c4,c2,27,p2,?,surb={'id': '553a267d-297b-4d6d-a0a5-0acad95cf233', 'route': ['p2', 'e2', 'i4', 'x12', 'p1', 'c4']}
1769744853.4817085,RECEIVED,c286e743-61ae-4cb3-9a9f-6c6f0af133f0,b01e7ff2-7a14-4cd1-910c-41ae03d9ba71,c4,c2,27,p2,?,surb={'id': '0a8f9690-db12-429c-96a2-c477a8a6bd2f', 'route': ['p2', 'e5', 'i6', 'x11', 'p1', 'c4']}
1769744853.7238996,RECEIVED,76ad639f-87df-48f7-8053-27f67808aedd,196f26d5-d4db-4435-8d1b-07747f606a20,c4,c2,27,p2,?,surb={'id': 'f5266923-0d07-4842-88f6-85f8b087b450', 'route': ['p2', 'e12', 'i10', 'x11', 'p1', 'c4']}
1769744853.8206823,SENT,fa057042-3878-497f-8d90-f2a8c8af54ac,5e9a3b8e-77a9-433f-aaf6-97d9b514da67,c2,c5,3377,?,p2,
1769744853.820815,CREATED,f9fdcb04-83be-46ce-9d3a-830d404ba6c7,923fd5bd-7170-404d-839b-69632fdcf38d,c2,c5,27,?,?,surb={'id': '93baf872-5c78-40e1-b6c1-277afa4666d8', 'route': ['p2', 'e8', 'i2', 'x7', 'p2', 'c2']}
1769744854.1864684,RECEIVED,b7a5c1be-db89-441c-8b5f-21dcafaa00aa,26557610-3852-48f0-90a3-70574f1ee20d,c4,c2,27,p2,?,surb={'id': '3ec1176a-34be-445a-af84-fbfefa938187', 'route': ['p2', 'e2', 'i9', 'x7', 'p1', 'c4']}
1769744854.4538307,RECEIVED,61c196f8-5152-49b7-9101-bb2012bed49a,a95d8ded-a417-4211-a513-d344fb51edba,c4,c2,26,p2,?,surb={'id': '78c589a5-c7e5-4ad4-89bb-bbc9cec31b6c', 'route': ['p2', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769744854.8959575,RECEIVED,155a9efa-6472-4dfd-ae96-8a4417550ae3,345ff476-8b34-4c1a-9d17-28be0a3d2350,c4,c2,27,p2,?,surb={'id': '1a57f96b-0d5f-4d41-afff-54c211906a6a', 'route': ['p2', 'e5', 'i8', 'x4', 'p1', 'c4']}
1769744854.9678476,SENT,bdf21985-27f4-4009-97a3-2b04f5a83929,ff8d7731-173c-4995-982e-6d8d9ce4a7a0,c2,c5,3396,?,p2,
1769744854.9679916,CREATED,9787cf9e-fb20-4b47-a041-8d12ca31764c,b4de244c-76ba-4906-bcb4-85000ca9c262,c2,c5,26,?,?,surb={'id': '7843ef77-74d6-49bc-b06b-6d25d3e82482', 'route': ['p2', 'e12', 'i11', 'x2', 'p2', 'c2']}
1769744855.0462399,RECEIVED,12988f16-867f-4b30-91db-a132d956d849,6a74e235-670b-48ad-96ff-85df2f6c4666,c4,c2,27,p2,?,surb={'id': 'bc4be8f7-5d4b-4baf-9211-9d8c567bf651', 'route': ['p2', 'e11', 'i3', 'x2', 'p1', 'c4']}
1769744855.1706889,RECEIVED,5264cd6a-0ef4-4ef0-8389-9a9270f3c167,ea981bc6-7caa-4044-9293-2bb283d27c88,c4,c2,27,p2,?,surb={'id': '45c455f3-1485-4c5c-948a-af3bebdfbf96', 'route': ['p2', 'e4', 'i1', 'x2', 'p1', 'c4']}
1769744855.2559307,SENT,49c467e0-cfd6-4211-adb3-029b40c0dab1,14e896c0-9462-4bb9-8418-d71d3d37042d,c2,c5,3387,?,p2,
1769744855.2560992,CREATED,724ccf72-6dbd-4c76-ad05-f2bc5e8bb105,3a151544-9bd6-47ae-a90a-512b1900c0b2,c2,c5,26,?,?,surb={'id': '5c244c68-1c37-40f3-b3f2-c60997083a1f', 'route': ['p2', 'e3', 'i8', 'x7', 'p2', 'c2']}
1769744855.4986084,RECEIVED,febd31ec-ff76-4e21-82cd-1ba3a58b09ff,79a851ef-90ce-437e-913f-45ed17ed6397,c4,c2,27,p2,?,surb={'id': 'dd91f88b-176b-4f06-b489-660b12eb4a45', 'route': ['p2', 'e4', 'i5', 'x1', 'p1', 'c4']}
1769744855.9262905,RECEIVED,27fd268d-2890-4b8b-a7d6-80e12685bff8,ebd7b509-afce-4bd0-88cf-ca8b26abf87a,c4,c2,26,p2,?,surb={'id': '5c003083-dde4-45ed-8f5d-e97542059283', 'route': ['p2', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769744855.9474683,SENT,06a7da5a-7d60-47b8-8300-69e47bb37119,92a0c3bc-1565-4042-bb1a-4c84f5f0897d,c2,c5,3359,?,p2,
1769744855.9476159,CREATED,39395ada-6290-4c83-92fc-22a7b8c3ef83,2260a366-941a-4159-a3fd-90aed16c79eb,c2,c5,27,?,?,surb={'id': '6eed5f7c-7fa1-475a-9e93-08ed9e0672e7', 'route': ['p2', 'e8', 'i6', 'x9', 'p2', 'c2']}
1769744856.2858393,SENT,61d9a32f-ee33-4ed4-a595-d0d7a16822ac,ff7c8784-32b6-415a-9415-ed555f411d8d,c2,c5,3381,?,p2,
1769744856.285987,CREATED,5340da2f-8e22-4003-9710-38f8330f4af5,6f249534-26e2-48c0-8837-c5d10ed93f34,c2,c5,27,?,?,surb={'id': '20b37c2d-0269-49c5-bab4-42d050886031', 'route': ['p2', 'e8', 'i2', 'x3', 'p2', 'c2']}
1769744856.6105793,SENT,cce44536-e93a-4355-afd0-d778c08c2604,3682e16a-d2b0-4d25-8565-5495084e9b8f,c2,c5,3380,?,p2,
1769744856.6107128,CREATED,fb0a27e3-7ace-4691-8cc9-1375fcea4148,710ba3bb-1bbe-4f28-82b4-848512e03d93,c2,c5,27,?,?,surb={'id': 'cb17b3af-6688-453f-9640-735c79f9e9d7', 'route': ['p2', 'e5', 'i1', 'x9', 'p2', 'c2']}
1769744856.7884579,RECEIVED,ea15bd18-7b9d-4c9a-9857-162b094c8d0b,7547479d-45ab-4abd-a8b9-e53fae76d007,c4,c2,27,p2,?,surb={'id': '718312e8-4e73-4c3c-bb09-fe7cec1b4843', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c4']}
1769744856.791992,RECEIVED,6096916f-b5c8-4316-b8c2-c5c14a90a13f,a226fa7a-9a21-4013-b18b-b05242cdd806,c4,c2,27,p2,?,surb={'id': 'c382027f-6b58-436c-96d8-4c02d263e4cf', 'route': ['p2', 'e5', 'i8', 'x1', 'p1', 'c4']}
1769744856.93654,SENT,3612d0f6-3e26-49db-a902-63431b8b96ef,0d977d71-3e75-41b5-abef-2933ffcce921,c2,c5,3379,?,p2,
1769744856.9366865,CREATED,7554b1f1-e0fc-4b46-a81a-f745e0082123,32493433-b516-4adb-8a27-81e70723fac0,c2,c5,27,?,?,surb={'id': '0fb5ea46-9761-4e4e-9dd8-41fcad73ef07', 'route': ['p2', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769744857.0190153,RECEIVED,bfed8551-8770-4a05-9f26-12f6945ac5ea,a64702fe-49f9-4e54-83f6-f299856ec474,c4,c2,27,p2,?,surb={'id': '9108636a-6fce-4870-b35d-ad322a914b26', 'route': ['p2', 'e2', 'i5', 'x12', 'p1', 'c4']}
1769744857.4406996,RECEIVED,04af7b1f-930c-4d23-873b-d7c06cdcc3d7,740aee1b-395e-49c4-8392-0984b0b758a3,c4,c2,27,p2,?,surb={'id': '56ef7612-b50b-4d9e-995e-daee8b96257c', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769744857.8696015,SENT,ff17e808-056a-4d6d-aa37-329587a3b596,a411d5c3-4e53-4ef2-9f8c-17de25fceb75,c2,c5,3367,?,p2,
1769744857.8697522,CREATED,4c5eb2af-2d2d-4c4f-b0e7-51c990aba607,700383c5-f16c-459a-adb7-39436f2b19eb,c2,c5,27,?,?,surb={'id': 'c9f45533-0ce6-4729-b073-8ce5654c8415', 'route': ['p2', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769744857.9345214,SENT,bcf45e93-67bc-4597-ba10-2d90b1ecd1db,db3bbd2c-6b3d-46d7-bc45-8a11b994641b,c2,c5,3379,?,p2,
1769744857.9346683,CREATED,76d94bda-5a22-47de-9f78-e30cadb6e730,249f4285-3187-4125-8cbd-68d65a7fa358,c2,c5,27,?,?,surb={'id': '77d0df14-c05c-4b22-9c05-ca3f8a5e9aa4', 'route': ['p2', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769744858.185874,RECEIVED,0e62468f-ae9e-4b3a-b0ac-3dce5f1d9de5,7306b894-5a17-48c1-9b9e-bb4f6ff9d2e0,c4,c2,27,p2,?,surb={'id': 'b4f1d06c-35a7-4114-a4dd-2e5c40104765', 'route': ['p2', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769744858.1992629,RECEIVED,6cb6e37b-f99a-4118-b9d1-92887f1f7d90,6031cb79-acc9-41ce-b2df-2bc46c5ac05f,c4,c2,27,p2,?,surb={'id': '43bf7e6c-a783-4da9-abc4-ec01a6a1c88c', 'route': ['p2', 'e3', 'i12', 'x2', 'p1', 'c4']}
1769744858.5984054,SENT,05480ff0-3ac4-4301-8e46-4195160404a7,c1320630-9a36-4f74-979a-ae597979f0c3,c2,c5,3388,?,p2,
1769744858.5985537,CREATED,cd3ffeea-d5a9-4f60-b7dd-2de60f9be4d0,51c4d672-a1ed-4431-bfb1-ce830c534714,c2,c5,27,?,?,surb={'id': 'b82c0613-a308-4174-801e-66740b861b21', 'route': ['p2', 'e6', 'i4', 'x8', 'p2', 'c2']}
1769744858.785357,RECEIVED,90da505c-e6c2-4025-9c12-154deb56ed7e,47050754-c398-43dd-9df5-567e13789295,c4,c2,27,p2,?,surb={'id': '3968910b-b1ca-43ea-8487-ea804cf1b1f8', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c4']}
1769744858.9425452,SENT,5e890764-fee0-4a99-b788-f92e67afd7e0,4d61ad9c-9cb1-4690-b4b4-2df4baa2f122,c2,c5,3385,?,p2,
1769744858.9426217,CREATED,5e0544c9-e04d-4c14-86af-ac29f63f912f,9cfdbaf7-5981-4bcb-8ab3-8f6168c6200c,c2,c5,27,?,?,surb={'id': '35a6f086-2951-46f6-b18f-f4933f97d113', 'route': ['p2', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769744858.9430606,RECEIVED,4ce5c963-d21a-4a98-b683-b0aa036dabba,75826b05-b6dd-4a50-ab2f-01813296dd91,c4,c2,27,p2,?,surb={'id': '3359e57d-07c2-4680-ac50-bb63398e5ae0', 'route': ['p2', 'e6', 'i6', 'x1', 'p1', 'c4']}
1769744858.9985974,SENT,5b22bca5-0bda-49a4-a094-d8666591d224,230a95b9-4245-4195-8045-97f522935ec9,c2,c5,3400,?,p2,
1769744858.998715,CREATED,c8e72bd3-856e-4a00-8fde-1ea9e7474064,a7f9ba81-65ed-4707-aa24-f21a5232059b,c2,c5,27,?,?,surb={'id': '9a2cf246-1984-40d7-b89f-7653d0ec18a2', 'route': ['p2', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769744859.206725,RECEIVED,aaeceb28-5c3c-4465-88d6-2dffe3860809,54a3c2d7-3504-48b8-9f64-ea5345393e01,c4,c2,26,p2,?,surb={'id': '6997d05d-7178-47f3-a5a5-20acf85974c9', 'route': ['p2', 'e10', 'i1', 'x6', 'p1', 'c4']}
1769744859.8045533,RECEIVED,7e0c9a35-7b7d-4b03-be3a-5eeb7605cb9b,65843eea-31c2-4887-8839-33b367b1179a,c4,c2,26,p2,?,surb={'id': 'e2deb226-12bf-42fa-8c39-16974282fb86', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c4']}
1769744860.1833382,RECEIVED,6a1f5539-9e70-41fd-ad12-3c0dc227025b,7e3be245-7981-4ab5-9200-1103bd60ba58,c4,c2,27,p2,?,surb={'id': 'ccd7c365-01b3-4997-88c9-1d7a44f17d8b', 'route': ['p2', 'e8', 'i2', 'x2', 'p1', 'c4']}
1769744860.6748548,RECEIVED,21c9bd77-4bb7-48f0-83e7-979453bf5ce9,7ea63640-de97-4e19-93e0-2ae8bbbda53b,c4,c2,27,p2,?,surb={'id': 'f7d9aa2c-86cc-4c0f-b85a-1f72d1dd5201', 'route': ['p2', 'e8', 'i1', 'x2', 'p1', 'c4']}
1769744860.76954,RECEIVED,170398de-42ca-4215-b4c0-139bddd266bb,5b81edb1-b704-4f09-b8ba-6c4a5ef8cc17,c4,c2,27,p2,?,surb={'id': '4d2eb312-178d-4a02-b325-585facb54646', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c4']}
1769744861.1734815,SENT,fb2fb012-2a19-41ae-8911-248f5be7891b,e9ea556f-63db-43c6-aa75-882556093d75,c2,c5,3400,?,p2,
1769744861.173634,CREATED,6811c3c9-0054-4576-842d-f376789eeffe,562e9d75-f218-4eb7-bc4a-d2d8545e987f,c2,c5,27,?,?,surb={'id': 'fd62296c-9c8e-402d-bfc8-c69e73d87497', 'route': ['p2', 'e10', 'i3', 'x2', 'p2', 'c2']}
1769744861.277249,RECEIVED,c8f75c9f-ffae-477f-830a-1505745772b1,d4f5b55c-0e8f-40fd-bf5f-2670a0786fe8,c4,c2,26,p2,?,surb={'id': '9b155967-d61b-4984-b217-3c4f76a2b303', 'route': ['p2', 'e1', 'i12', 'x3', 'p1', 'c4']}
1769744861.3411257,SENT,db81f3b8-5c8e-41f8-b714-ec158119d528,c2c4885f-5472-4f5e-86b8-a867b27b629f,c2,c5,3376,?,p2,
1769744861.3412788,CREATED,4b0ba14f-1ad3-4077-8e1e-d659fd620c63,e4f98d9e-fc14-429b-bd5d-b8e2fbf2de4a,c2,c5,27,?,?,surb={'id': 'd8d6528f-b1a5-4622-924d-77959f37b81c', 'route': ['p2', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769744861.674488,RECEIVED,0fbc92b1-5b0d-48bb-9a69-8c16080cfa27,631a059d-cdcc-4e30-801c-6d28040c8293,c4,c2,26,p2,?,surb={'id': '9f366153-1841-4b7c-86ef-65b59bd94679', 'route': ['p2', 'e5', 'i6', 'x2', 'p1', 'c4']}
1769744861.846606,RECEIVED,126f4e5c-5092-4a29-8d57-1f3f6145052d,d7931e3d-9472-4231-bb5d-2f27b499d776,c4,c2,27,p2,?,surb={'id': 'ce436c22-4cfe-49ba-878a-84eebad13c09', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c4']}
1769744861.9541256,RECEIVED,7b45e62e-6193-4757-8e8c-cc1b1ff8ad82,ba36b353-5c9e-43ed-a0a2-75d3e1d2ed0d,c4,c2,27,p2,?,surb={'id': 'cefda299-3277-406c-8d6b-c1fc10ecf392', 'route': ['p2', 'e10', 'i8', 'x6', 'p1', 'c4']}
1769744862.3116953,RECEIVED,abfdcfb0-dddd-4575-a9d9-53fdb17aa3e7,cf5800fc-7634-4362-a2e0-b390cff63a35,c4,c2,26,p2,?,surb={'id': 'ba7fd89d-b3f1-4547-974e-ae0fffa058d3', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c4']}
1769744862.4093947,RECEIVED,d6a6e805-fdd6-4142-aeee-0e90968ae5f3,3bd9a4bc-250f-44eb-bc1f-b09f0457bc5a,c4,c2,26,p2,?,surb={'id': 'eb6f57c2-26c0-4076-b478-a20b3af786ce', 'route': ['p2', 'e4', 'i2', 'x2', 'p1', 'c4']}
1769744862.7123535,SENT,5cacd488-4000-4d72-bfd8-5fe607311bf5,b6633ee8-3a07-429e-a3fd-806aae872ee4,c2,c5,3376,?,p2,
1769744862.7125072,CREATED,00b9c749-1595-44c1-a208-55ba6b4243d5,43921ce9-8f1f-46ba-8224-d2ae47e69ca3,c2,c5,26,?,?,surb={'id': 'e0a2f9b3-9c22-46e8-9975-1886d899e1d7', 'route': ['p2', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769744862.9436154,SENT,d5e95b76-0c3e-4016-8669-11fe9c276b58,9824e177-49c4-4479-b3d4-c56891e8e786,c2,c5,3400,?,p2,
1769744862.9437647,CREATED,634693cb-b60a-4480-9bd6-304dabcf213c,65aed67e-9559-4eb5-bed0-6a6fe210d6ea,c2,c5,27,?,?,surb={'id': '1e954fce-9c7c-4d6f-900d-9ce897186ae1', 'route': ['p2', 'e7', 'i8', 'x12', 'p2', 'c2']}
1769744862.9499333,RECEIVED,c25bbc26-e930-4bd4-b8ac-ca6d5af278e9,5fb055a7-e446-4587-845f-3c46e20d7299,c4,c2,27,p2,?,surb={'id': 'bc615442-49e4-40ca-bb16-b0f02d687641', 'route': ['p2', 'e2', 'i5', 'x10', 'p1', 'c4']}
1769744863.06583,RECEIVED,d4319fae-681e-4bb3-861e-b1514878cedb,094aba1a-f468-4468-880c-725318cd7744,c4,c2,27,p2,?,surb={'id': '4af99943-03a4-42b8-afde-ab4cbc5cf226', 'route': ['p2', 'e6', 'i1', 'x5', 'p1', 'c4']}
1769744863.677432,SENT,e4c5eee8-15bc-41c4-a41f-8a1df57c41e6,26b7d66f-0e8c-4529-a9f6-520be1dcfea0,c2,c5,3371,?,p2,
1769744863.6775875,CREATED,7154ac3c-0d0a-46c2-abfd-af5481be7eb6,3387cae1-54f6-45af-afa9-ceb314d2f408,c2,c5,27,?,?,surb={'id': 'bb3ebb4a-5fc5-4bc0-b981-232885a64a60', 'route': ['p2', 'e2', 'i2', 'x6', 'p2', 'c2']}
1769744863.7610009,RECEIVED,2ea40b4b-03f7-474f-b685-6f28572bec81,9da809ed-ea85-4b21-9ea8-30fd673558da,c4,c2,27,p2,?,surb={'id': '5f1d3b0c-e7ca-4e82-bf24-6f0b4bbc6d53', 'route': ['p2', 'e9', 'i8', 'x10', 'p1', 'c4']}
1769744863.827027,SENT,0505ddd5-8d7e-4661-bb34-e8915ca8d16f,eb1c22f6-38ff-469d-9624-3aec1f6739ed,c2,c5,3380,?,p2,
1769744863.8272126,CREATED,eeca5b47-5da7-4937-ac5b-9bd36797b85f,22abb2da-ca6e-423a-a0d3-36e005e85dea,c2,c5,27,?,?,surb={'id': '35ada560-54c1-4a53-816c-2f88d9207a19', 'route': ['p2', 'e10', 'i9', 'x9', 'p2', 'c2']}
1769744864.356149,SENT,5d771770-672c-4321-a15a-0626724ed8c7,efc4e54b-21d6-4b95-b77e-cee148428c63,c2,c5,3384,?,p2,
1769744864.3562875,CREATED,93ea17ad-1043-474b-8586-b1bf0250d0b2,b0e14c37-1b60-4307-8966-3063637b40d5,c2,c5,27,?,?,surb={'id': 'f04460bb-78d5-4898-8b6d-097fa5ad464d', 'route': ['p2', 'e4', 'i11', 'x8', 'p2', 'c2']}
1769744864.4619384,RECEIVED,901b2050-f267-4b92-808f-d3e5c7dbf491,1de3db88-12a8-409d-9fde-e7ac7a65c032,c4,c2,24,p2,?,surb={'id': '3e9bbb3a-06e2-4adf-b6cb-1e7c0766d695', 'route': ['p2', 'e4', 'i11', 'x2', 'p1', 'c4']}
