timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769487784.7587469,CREATED,45a0966e-2b60-4a38-8369-95028c0166a9,f8cb2b86-3f8f-4dbe-a404-68f167f24ca5,c1,c5,26,?,?,surb={'id': '857fa76d-eca2-4232-b71f-d2e5d86523c6', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c1']}
1769487784.782758,SENT,fae1a4a6-c21e-4a4c-96a0-f95bddedcc60,f273c9c7-4166-42dd-8d22-457002138f9a,c1,c5,3384,?,p1,
1769487784.782833,CREATED,f724e424-7f9d-4766-ad84-57046256a434,29503836-f221-4b30-9e7c-4a7d4c8a455a,c1,c5,27,?,?,surb={'id': '8401fb41-deef-4a55-bee9-92c327df101b', 'route': ['p2', 'e9', 'i12', 'x1', 'p1', 'c1']}
1769487784.8262248,SENT,88e81fd9-e04d-4072-9156-4408c1324cbd,1d79a30b-f481-4eca-a80a-8c1a9e9288a0,c1,c5,3384,?,p1,
1769487784.8262923,CREATED,f734cd4a-0e63-445f-914c-a45b3b69de29,086a044d-40aa-4556-836f-a386cba7cd7d,c1,c5,27,?,?,surb={'id': 'd079f19f-b538-485a-91c0-7eaada15915f', 'route': ['p2', 'e7', 'i6', 'x7', 'p1', 'c1']}
1769487785.370211,RECEIVED,96aab5ac-a2ac-4d59-95c7-4e811c6c2a8c,ea108297-79c4-4b8d-b7e2-0ad6e8f3dbdd,c2,c1,27,p1,?,surb={'id': 'bd45584c-3d1f-4199-92fe-6814c5c2538e', 'route': ['p1', 'e10', 'i7', 'x10', 'p2', 'c2']}
1769487785.8621778,RECEIVED,28b76fb4-2ed4-4b5e-aa55-60b632179a4d,635990c9-952d-4082-8eb9-394138f6a9bb,c2,c1,26,p1,?,surb={'id': 'd1dedaa2-9d82-4372-806e-f8dffadcdb00', 'route': ['p1', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769487785.8896258,RECEIVED,9dd02192-633b-4d07-8e41-6de4ac154ddb,dccd33eb-978c-46af-b1c4-d3c3db1c0870,c2,c1,26,p1,?,surb={'id': '2fea269c-e213-4ab3-a76b-42a0477931ef', 'route': ['p1', 'e6', 'i3', 'x12', 'p2', 'c2']}
1769487786.2721293,RECEIVED,16dbb230-1a77-46ad-a885-c2ed150d2410,70ef8052-3d3a-4d04-a534-e73dcc8b2825,c2,c1,27,p1,?,surb={'id': '1716f30e-e155-4559-9c2e-0f49d9eb156f', 'route': ['p1', 'e1', 'i5', 'x10', 'p2', 'c2']}
1769487786.5774968,SENT,86f8b97f-9e6f-4949-85d2-51738a6b0cc2,89c86000-8bde-4ab9-83c1-39148fff8313,c1,c5,3376,?,p1,
1769487786.577577,CREATED,7c846bd4-fbc0-4484-be8a-fa9f05568bce,f8d82811-d854-4286-8e04-d3525e845ff3,c1,c5,27,?,?,surb={'id': 'd5486f86-e70c-4fe8-bf49-24d57160a04c', 'route': ['p2', 'e2', 'i2', 'x1', 'p1', 'c1']}
1769487786.6398342,RECEIVED,fbeb7b39-5e17-423c-aca0-62a6adbf04d1,f276fa3f-ac19-496d-b1f8-3ce98e6c98b6,c2,c1,27,p1,?,surb={'id': '81517210-09a5-4695-a33d-e801976ce18e', 'route': ['p1', 'e10', 'i7', 'x3', 'p2', 'c2']}
1769487786.7980092,RECEIVED,b1b8c94b-65e9-48eb-b0fa-4c8ac59a4d01,9b3c8f6f-cedf-4d33-b4e7-ad9146ae7554,c2,c1,27,p1,?,surb={'id': 'f25e50b6-bb59-411b-bdb5-34453e690ee8', 'route': ['p1', 'e9', 'i5', 'x1', 'p2', 'c2']}
1769487786.8476264,RECEIVED,91d15df7-8888-4a1b-b040-2749b1025410,a6bb9104-0dac-47f2-a7f0-33ee057d5b2a,c2,c1,26,p1,?,surb={'id': 'c1b65bfc-edc7-403c-aab4-1960b8b39a67', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c2']}
1769487786.852256,SENT,d928acbf-296b-468f-ba0b-3976070ec593,d2f383bd-7abe-4b7d-b6f6-8f9efa77ca86,c1,c5,3380,?,p1,
1769487786.8524108,CREATED,719fb6be-6324-4fe0-82dc-94a4e5a3f864,5bb033d2-fb90-4ce9-b2b0-4100344fcd92,c1,c5,27,?,?,surb={'id': 'a8090703-34f2-485c-a0bf-8dbf172f742f', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c1']}
1769487786.9384835,RECEIVED,0ae550e0-58c6-4d92-8dcb-8d3b6c43e3e6,c7ee0e02-0976-4293-bd0f-b036d90a58cd,c2,c1,27,p1,?,surb={'id': 'd53b63d2-772e-46ae-a61a-be4a71666d8c', 'route': ['p1', 'e6', 'i2', 'x8', 'p2', 'c2']}
1769487787.1599312,SENT,51030bbe-23c9-4652-ba19-98d20248a693,5d6a2696-ee34-44a7-a63b-48540978594e,c1,c5,3377,?,p1,
1769487787.159984,CREATED,314f2629-fa60-429b-b648-e6168eb86cd8,bbc76223-af6a-4778-a974-ede5d76872d4,c1,c5,26,?,?,surb={'id': 'b32d4b5b-939f-41b8-a9d7-b91abe36b702', 'route': ['p2', 'e12', 'i3', 'x3', 'p1', 'c1']}
1769487787.2321308,RECEIVED,828e4937-dce8-41c4-9c02-85c4c0026d90,a6c0b481-ac8c-41e0-a157-9fe2933c13a0,c2,c1,27,p1,?,surb={'id': '21759d3e-714d-4270-b24a-6f0d832a9ab2', 'route': ['p1', 'e8', 'i1', 'x7', 'p2', 'c2']}
1769487787.502642,SENT,0806b5e5-0b6d-4bd4-93d6-299a3099a2a4,b01a0a45-8b94-423d-939b-c1cc2171e4c8,c1,c5,3382,?,p1,
1769487787.502787,CREATED,ad24eee0-c7fa-4b78-9af2-cedb82cfd04f,9694d18f-4a6a-4d9a-9bc3-e64b99e49bf5,c1,c5,27,?,?,surb={'id': '7ee73d1b-e034-4c78-8345-c3b50ad1e315', 'route': ['p2', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769487787.892077,RECEIVED,6026ded0-c391-45c6-8c51-aa48cb688202,29face53-9008-4477-87ad-1195cf9977c2,c2,c1,26,p1,?,surb={'id': 'a3a6e4f2-7e9f-4617-b688-98792dd0990a', 'route': ['p1', 'e10', 'i12', 'x10', 'p2', 'c2']}
1769487787.926464,SENT,39cc7244-9283-4861-89e7-dd871b9c4bf8,766b5f0b-b862-4d79-ae93-012501487449,c1,c5,3396,?,p1,
1769487787.9266117,CREATED,9211ff46-437d-48d7-8dc4-eedb9553c326,af1f3dce-90a0-4cab-bb3b-925c63c8c3f0,c1,c5,27,?,?,surb={'id': '2ab57849-7bb4-4ba0-89e0-c0e482856d52', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769487787.9399056,RECEIVED,859236a4-ca74-4245-9178-60381ea493f4,041d3fd4-97cc-4b55-a8b6-ec03a527fe18,c2,c1,27,p1,?,surb={'id': 'e24fd226-b8db-4e55-8f17-38fdd8ce7ff6', 'route': ['p1', 'e8', 'i1', 'x9', 'p2', 'c2']}
1769487788.090546,SENT,6fa12712-1f9c-4f3d-afec-720d388c275b,9131c3e8-ff7c-4f30-839d-725d496a08ae,c1,c5,3355,?,p1,
1769487788.0906956,CREATED,8bc017bf-0b5e-4caa-b9eb-24ed6d9b1038,fe0de280-c6ee-4d40-8372-b78a05c39fe4,c1,c5,25,?,?,surb={'id': '767e6ee8-fccc-44d3-83a9-5309568f94aa', 'route': ['p2', 'e1', 'i12', 'x7', 'p1', 'c1']}
1769487788.097941,SENT,55dd2397-7b30-4b02-9c09-d75525e16768,ec2576bc-71de-49e0-9c33-5f44dc3de6bc,c1,c5,3396,?,p1,
1769487788.0985932,CREATED,881e37b8-3e9f-4bc3-861a-27379a8886b3,2ea0d506-bb9a-40c0-9a09-f613f42d08a0,c1,c5,27,?,?,surb={'id': 'af367872-af3a-43c0-9b51-b7c4371897e0', 'route': ['p2', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769487788.518225,RECEIVED,bb7017fe-df65-4ae4-924b-078c68b71569,0bd292e5-34ab-4936-9927-7cefd477e131,c2,c1,26,p1,?,surb={'id': '956a2c72-e82c-4e52-875e-84387c8e6620', 'route': ['p1', 'e10', 'i11', 'x1', 'p2', 'c2']}
1769487788.681337,SENT,fdf36182-9245-4f0c-bb73-d758098dae22,7352aa23-b418-4bef-bcec-a9a4159ae8b1,c1,c5,3371,?,p1,
1769487788.6814044,CREATED,74df523e-2243-463d-95a9-b14dc4381a99,0d425db8-b0d6-4064-a67a-37bc0b064ee5,c1,c5,27,?,?,surb={'id': '5cdeb6ab-a4fb-4867-8e2d-774db34f49c6', 'route': ['p2', 'e4', 'i4', 'x5', 'p1', 'c1']}
1769487789.1138844,RECEIVED,3ed4e930-2545-4d40-8f69-9c51c37b0add,a6e182b0-1597-445f-a4fa-716cf7b621e2,c2,c1,26,p1,?,surb={'id': '0aadac01-d6ab-49df-90b3-fd43ffa8ae43', 'route': ['p1', 'e2', 'i4', 'x12', 'p2', 'c2']}
1769487789.433228,SENT,9cf9cc38-b9c4-4b76-abe2-2cd67fbece7f,ded0227e-ef80-4331-ad91-c0bc38148f0b,c1,c5,3401,?,p1,
1769487789.433304,CREATED,c7b509fb-e17b-424b-9f29-acad18416d04,9eeecca9-2529-42c2-af35-760171a9bcd1,c1,c5,26,?,?,surb={'id': '672ab1eb-a00e-4dd0-8ffc-4b1bc0085dbf', 'route': ['p2', 'e12', 'i3', 'x3', 'p1', 'c1']}
1769487789.7454307,SENT,212f2e18-4d3c-43ca-8167-2597c7296079,205aa278-ff1c-4c02-8ca9-b25e50b0f5e3,c1,c5,3379,?,p1,
1769487789.7455769,CREATED,6380a723-6d8d-49e1-9025-5e0a920dd5d7,6b65986e-6472-497e-9349-968f9d5aee64,c1,c5,27,?,?,surb={'id': '432fa4d2-88a2-42cf-b655-58f02ca69fe2', 'route': ['p2', 'e12', 'i6', 'x1', 'p1', 'c1']}
1769487789.8972807,SENT,5c4baffc-4a6b-4f0e-aec1-31d7987f39b3,e9726ea5-387a-4024-b180-1c298d152f56,c1,c5,3375,?,p1,
1769487789.8976145,CREATED,ed06cabe-5143-4a37-854a-da4b4b0ac678,f9d0fd64-d633-44db-b787-caf01aaf9268,c1,c5,27,?,?,surb={'id': '47b1318e-6aa7-4e83-9c73-6a40ad914c85', 'route': ['p2', 'e2', 'i7', 'x3', 'p1', 'c1']}
1769487789.9449205,SENT,241414f8-21fa-40ef-8e32-1a08b8c61da4,cf0571de-1376-44f3-823d-845f2781130a,c1,c5,3393,?,p1,
1769487789.9449952,CREATED,f58d0ce3-cdf1-4bd1-9790-c66248801a30,440cc6f0-096e-4873-8fc6-55845ab2259c,c1,c5,27,?,?,surb={'id': '00719be1-926e-466f-a812-777d29070d97', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c1']}
1769487789.9928172,SENT,3c3bb2a2-eaca-4070-b9ee-dd2faf384eb8,dc39cae3-6112-4cc8-84ee-b2b064d5c52d,c1,c5,3388,?,p1,
1769487789.9928923,CREATED,e5fd0aa5-eaa3-401a-ae1f-61e6f63b0aa3,2e4424bc-a13d-4cb1-b115-7ab7adb7905b,c1,c5,27,?,?,surb={'id': '11441b09-31b4-4bce-aa1e-c1084f5bc6b0', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c1']}
1769487790.0803065,SENT,c1b633f3-0971-4f83-8238-7811868a731b,455c9c28-a21b-439f-9d74-28882d716634,c1,c5,3360,?,p1,
1769487790.0803823,CREATED,2e36bcc5-fafa-4e5e-a160-7a498bda4c90,4d8bad7c-b90b-40a5-9c4c-7fdbc82c3f0a,c1,c5,27,?,?,surb={'id': '1ce3192f-93f5-41d6-9559-d424f34e4694', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c1']}
1769487790.201934,RECEIVED,330f1b71-2600-41c9-b86a-44d3d5bab2cc,ea980d84-7fe3-467c-921a-94951fb54133,c2,c1,26,p1,?,surb={'id': 'e8eaf13b-17d5-4345-8d8f-e1721aab0df2', 'route': ['p1', 'e5', 'i11', 'x2', 'p2', 'c2']}
1769487790.3236125,RECEIVED,781e1d07-6274-4dcd-b7cf-ac45dcc05166,60cd110d-298b-4963-b599-b08e538a2aac,c2,c1,27,p1,?,surb={'id': '4a20f63c-62eb-486e-8f6e-8406e1400ebd', 'route': ['p1', 'e11', 'i9', 'x12', 'p2', 'c2']}
1769487790.5184796,RECEIVED,e7f6c796-13d6-4106-af61-d4c705bed871,0aef86a7-5c7c-48c9-8e43-ab1d6e84194e,c2,c1,27,p1,?,surb={'id': '4b37bb6f-064d-4d65-85fa-d08044af7049', 'route': ['p1', 'e4', 'i4', 'x2', 'p2', 'c2']}
1769487790.5917816,RECEIVED,efade354-988c-4162-ba8d-07bda31adac1,d683a3c0-38d5-48c6-835f-b8fdafef75a8,c2,c1,27,p1,?,surb={'id': '16f5ac3a-01a7-48c0-90cd-b5c9d186a6b9', 'route': ['p1', 'e2', 'i9', 'x3', 'p2', 'c2']}
1769487791.1096516,SENT,638d5f9e-ce02-4167-86cc-cc766d96e859,c94532a8-1d61-44a1-9b3e-189a42c40c82,c1,c5,3375,?,p1,
1769487791.1098008,CREATED,34d33172-c53e-43b7-b697-90e629d13cc7,bd712a7f-480b-4b7d-89fa-4049128526f6,c1,c5,27,?,?,surb={'id': '685d69df-4fe2-4ba3-8105-5582897a0467', 'route': ['p2', 'e5', 'i8', 'x5', 'p1', 'c1']}
1769487791.2232683,RECEIVED,a18dc7b4-2ad8-4695-b1d9-f563863da87b,9f65b8f3-97e4-4b77-a913-9efd3e6e27b7,c2,c1,27,p1,?,surb={'id': 'b3e1412f-afea-4278-8552-890b0bc3536a', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769487791.4082596,SENT,445e636b-f8fc-4eb4-b2ed-1e5e8e95b735,2d0e86ac-f678-461d-820d-3505f852576b,c1,c5,3396,?,p1,
1769487791.408336,CREATED,526b330b-4406-4d64-9d4d-e7eadb7a3115,933b6c3c-8a83-42f2-8628-1f8e72699422,c1,c5,27,?,?,surb={'id': 'b36b3e80-88f8-410c-8994-54979d5620e9', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769487791.49,RECEIVED,740c0ebf-e7cd-4d52-ad0d-fa43ada02089,01f7637a-53b0-4241-9c36-c4dcf7232f00,c2,c1,27,p1,?,surb={'id': '9f28ae5d-7f93-411a-8239-e3d1ae63837a', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c2']}
1769487791.5810935,RECEIVED,177b86e4-fa52-49f2-8314-6331a766cd6c,7f1b2195-1147-46b1-9b87-580346e374ad,c2,c1,26,p1,?,surb={'id': '7e0ca344-45e4-4bda-8e2e-c93bdf404d80', 'route': ['p1', 'e4', 'i12', 'x3', 'p2', 'c2']}
1769487791.6938667,RECEIVED,ea6c3b78-43ac-4dca-8621-b4c4a94fbb7f,8f6c89fe-e446-4b9f-bd41-8780d686af62,c2,c1,27,p1,?,surb={'id': '6e11c0fa-e5c6-4ef1-9b97-dc99cf6e3500', 'route': ['p1', 'e11', 'i10', 'x4', 'p2', 'c2']}
1769487791.7157092,RECEIVED,52f61036-df74-4277-828d-224f81baefc2,8ff93c29-73bd-4339-a9ae-694d1d71f5c0,c2,c1,27,p1,?,surb={'id': 'f867f000-299f-4515-88c8-5220b84326cc', 'route': ['p1', 'e8', 'i3', 'x4', 'p2', 'c2']}
1769487791.7755046,SENT,3a0977b1-9fd5-400a-b9b1-787fc9615a8b,50cbff8f-ee76-40fc-9a70-d161bbc39a18,c1,c5,3407,?,p1,
1769487791.7756228,CREATED,bfa05579-d806-4987-90f2-9a1e3c8bed02,192a7b10-11c7-4efb-a0a6-8ea245077645,c1,c5,27,?,?,surb={'id': '66087df8-312d-4808-b5e2-2dbc79d725f8', 'route': ['p2', 'e11', 'i9', 'x4', 'p1', 'c1']}
1769487791.8457553,SENT,3b5820c0-e7c2-4857-95b9-fb74da6c948c,df21063b-717e-434c-a879-a81d4f701fa2,c1,c5,3379,?,p1,
1769487791.8458757,CREATED,32b90925-85c5-409f-bffe-b826d11a4879,f4f23700-fd55-4336-a3a8-92b65781a824,c1,c5,27,?,?,surb={'id': '8fe37c0e-0d70-4b61-a2b9-c3beee3dec66', 'route': ['p2', 'e9', 'i1', 'x6', 'p1', 'c1']}
1769487791.8788137,SENT,8e9e4b24-50d3-4fd3-aec3-0078d2f26694,c4ebbc39-8b69-4803-8a25-321256e2979b,c1,c5,3368,?,p1,
1769487791.8789291,CREATED,dd457c76-9a98-4654-b958-9337e2662e34,87313f80-ebb9-4de8-922c-cdeb8aea6f69,c1,c5,27,?,?,surb={'id': '9533b182-b59c-427c-827d-6ed8d4bf41f2', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c1']}
1769487791.9071972,SENT,d24fcf6a-8257-43f0-a038-e8295fb0631d,7a4ae12c-b33a-427f-933b-05dac056d321,c1,c5,3395,?,p1,
1769487791.9073308,CREATED,95b6c3e0-678f-4d65-9557-0e1fdec02f1d,f306fb9e-6713-40af-a290-192f6af65133,c1,c5,27,?,?,surb={'id': '6efc0a85-81ca-4c2f-97a7-7e1de72abe33', 'route': ['p2', 'e6', 'i12', 'x6', 'p1', 'c1']}
1769487792.0919912,SENT,1906c425-289e-4b50-bd87-78d5c52fbef3,d0956044-7818-4436-86f6-477384042613,c1,c5,3399,?,p1,
1769487792.0921614,CREATED,3d106512-6f19-41f8-a395-8c6c244e10a2,4d93dc4c-db16-4cf1-9c0a-e475e9bfebd9,c1,c5,27,?,?,surb={'id': 'e4788330-6b8c-4e52-9c52-35a936612b8d', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769487792.4709816,RECEIVED,6a637c6c-4872-4c73-90fe-b8e5ab042594,39610081-66b3-4bd1-9763-2a47a84692fa,c2,c1,27,p1,?,surb={'id': '8289d5fc-b6aa-466d-be2d-765e4434c5b2', 'route': ['p1', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769487792.5234752,SENT,90e8a03e-2e1f-4b02-96e8-1767e6733503,75496686-a046-42b9-9cef-bc1fcf0f014e,c1,c5,3389,?,p1,
1769487792.5235927,CREATED,47ff2f31-c10a-4d5c-b8e3-a3562c5be9ff,866f34c4-be5b-481c-88c7-0dd44b6eaf36,c1,c5,27,?,?,surb={'id': '08d7cb46-6c06-4df4-a0f1-747ca55b41f6', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769487792.5994017,SENT,ace185a4-2d4d-4371-a9d7-340702614e48,8c1c67d0-219f-4cd6-8f26-b52da874f1cc,c1,c5,3384,?,p1,
1769487792.5995448,CREATED,c2f5e485-85fc-40d0-a4e0-2a4c7131097e,07726286-1e5b-43a5-a94d-555d738b8f64,c1,c5,27,?,?,surb={'id': '63a833a8-f23a-4707-9288-c76b50bc8b56', 'route': ['p2', 'e2', 'i9', 'x6', 'p1', 'c1']}
1769487792.918335,RECEIVED,79924d9f-e14c-4017-86df-1b2fd8aa5676,e545ee9d-d5e7-4d34-a97d-1aa16be47a25,c2,c1,27,p1,?,surb={'id': '6ce3f6e4-3853-4e86-9ba1-f81e0304ea29', 'route': ['p1', 'e9', 'i11', 'x10', 'p2', 'c2']}
1769487793.0269809,RECEIVED,e43a3c4b-a91f-4ca8-98b3-42f0f5b53cac,6f66df84-d663-4d18-bba5-0e59e4c25466,c2,c1,27,p1,?,surb={'id': '4029ec47-1c93-41a1-a9cc-bc93dc1ea59a', 'route': ['p1', 'e1', 'i10', 'x5', 'p2', 'c2']}
1769487793.231124,RECEIVED,27d65784-4664-4661-acb6-bbfe8c4067ed,56045573-a7ca-4896-820a-f0973e48b99f,c2,c1,26,p1,?,surb={'id': '0bdd956a-eca7-47f7-bfd0-0070fc551dac', 'route': ['p1', 'e2', 'i5', 'x4', 'p2', 'c2']}
1769487793.2497668,RECEIVED,cc94794e-2d99-4c61-a131-bd3985b297f9,6be4cf92-4428-4974-94af-9c823e025187,c2,c1,27,p1,?,surb={'id': 'cc382efe-2cbe-4d34-a083-82fa375c09e4', 'route': ['p1', 'e6', 'i10', 'x7', 'p2', 'c2']}
1769487793.3543215,SENT,925f7ff7-7921-4234-a3b6-ceff95803a41,d9ee19a8-bf98-4bfa-9b4f-f9ca24a20954,c1,c5,3392,?,p1,
1769487793.3544528,CREATED,b787ec9e-8aa9-4f91-a5b8-1465cbdbbdb7,0d5f3370-1f8d-4ed6-85e5-73fdd35cc882,c1,c5,27,?,?,surb={'id': '3d45bc30-52a7-44b2-9d88-5365675747db', 'route': ['p2', 'e8', 'i3', 'x8', 'p1', 'c1']}
1769487793.472978,SENT,e8945638-695d-4adf-847e-b1827dd01949,6a499725-c6da-4037-8036-cae63054caf1,c1,c5,3375,?,p1,
1769487793.4731493,CREATED,f53caa3b-7507-4664-958e-ecba7c41a49b,a3bce540-6127-4536-96fb-1e01cf66bc33,c1,c5,27,?,?,surb={'id': 'df58550f-6b6d-4cbf-9c07-e8a2491b3a9d', 'route': ['p2', 'e8', 'i2', 'x4', 'p1', 'c1']}
1769487793.5774324,RECEIVED,c6d21ac5-3931-4cff-9b80-35ff1c4f2dbf,c39e144b-b30f-45a2-b422-836f111be8ad,c2,c1,26,p1,?,surb={'id': '0f48f297-cd87-499e-9b95-a8f18444947f', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769487794.2545485,SENT,1b945993-6d22-4896-8fcb-2e05d6b3ad63,303348a4-7aec-4b8f-87e0-af88e5a2e6dd,c1,c5,3391,?,p1,
1769487794.254611,CREATED,30810803-f3ea-445d-9d14-b7b020637d4e,38eeecee-d13c-44ac-bb80-81908474cb42,c1,c5,26,?,?,surb={'id': 'f6746f2a-e299-47eb-a2a1-08abd7c6d5c0', 'route': ['p2', 'e12', 'i2', 'x2', 'p1', 'c1']}
1769487794.3170009,SENT,e8a3315b-a20e-4ae6-902f-50fb7bbc7ee9,32962092-30b4-4e94-b6db-474dbacc68c9,c1,c5,3379,?,p1,
1769487794.3173366,CREATED,ac18470a-06f5-4260-acfe-7e74dcd7a8a5,58684d91-2e32-4294-9779-6cef9db22805,c1,c5,27,?,?,surb={'id': '56a06850-eef8-4cf9-97f7-ba5fb7311f82', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769487794.6551952,RECEIVED,b35fe722-7981-4711-bc1d-9476ae4fa5a4,2a781566-185c-4df6-99d7-7fcb57d56348,c2,c1,27,p1,?,surb={'id': '33a43451-ddd0-4cab-ad2e-98f3c60d451e', 'route': ['p1', 'e2', 'i3', 'x4', 'p2', 'c2']}
1769487794.788643,RECEIVED,07e4ed02-ebcf-4c0a-b6f1-527538706f97,13befbd9-7c71-4784-bf98-e471c62f6e8d,c2,c1,26,p1,?,surb={'id': 'c685d85c-67ae-4efc-b465-5c6a48ae655c', 'route': ['p1', 'e5', 'i5', 'x11', 'p2', 'c2']}
1769487795.0215676,RECEIVED,a0fbfc8f-64ae-47c6-9e7a-b1fda2a64042,24ada83f-93d4-4dbb-8255-94e54aa7abaf,c2,c1,27,p1,?,surb={'id': '34d77f77-1b4c-4381-94d4-6d5c80af6ab1', 'route': ['p1', 'e4', 'i10', 'x9', 'p2', 'c2']}
1769487795.1151905,SENT,0e39765b-a1aa-4cc7-a10a-564a28e4d9e6,8dd1ffe5-9a9f-4c13-9f30-d540ad370268,c1,c5,3388,?,p1,
1769487795.1153367,CREATED,ca2b7b5d-0c5f-4acf-ae25-26cea46c96b7,10016de8-36a6-49eb-8c72-261bce37f3ad,c1,c5,27,?,?,surb={'id': 'e28fb50a-6b96-4fe4-b177-49cfe0a9373b', 'route': ['p2', 'e1', 'i10', 'x1', 'p1', 'c1']}
1769487795.3128812,RECEIVED,75aab814-afcf-47dd-a2f2-c243501029b4,d803e59b-4b0b-4abf-b57b-c8c80fada978,c2,c1,26,p1,?,surb={'id': 'ed820413-8b5b-4ae6-b9ec-48474a8eece3', 'route': ['p1', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769487795.8455813,RECEIVED,f9bc8599-1621-4d93-bf34-86839f795b12,ff1823ef-1deb-4c24-9370-ecaba7501c45,c2,c1,27,p1,?,surb={'id': '191a1b54-ae76-42cc-b04c-dbe52cd58b75', 'route': ['p1', 'e1', 'i5', 'x6', 'p2', 'c2']}
1769487796.4194279,SENT,ac28ac15-aae7-4157-a7fc-d81e558e7d6a,60aad689-7c10-4edf-a266-d9b4f366b1d7,c1,c5,3382,?,p1,
1769487796.4194887,CREATED,fd1a4bba-91cd-4862-8830-22f26a3d2e1a,264e774f-91c0-4188-957b-d0ec216d68cc,c1,c5,27,?,?,surb={'id': '7c3cbf3d-ac6d-4116-acce-af4a4f6a3dfe', 'route': ['p2', 'e1', 'i9', 'x8', 'p1', 'c1']}
1769487796.468161,SENT,b1d8469c-2ba9-41f0-b481-892bdff5cca1,2d6a44c0-7511-4a21-ba23-7d786109ee49,c1,c5,3359,?,p1,
1769487796.468226,CREATED,fad0e219-fdb2-42fe-9b07-620caa4018c2,8e7f59cb-2be8-45f6-8672-4584cf4e534f,c1,c5,26,?,?,surb={'id': 'b1cdbefd-9f68-4043-947d-e81c5398f6e5', 'route': ['p2', 'e6', 'i8', 'x1', 'p1', 'c1']}
1769487796.5834818,RECEIVED,db325589-ad4d-4b3e-a432-5ead965bee94,552401a9-f45a-483a-a73d-5a07518a029d,c2,c1,27,p1,?,surb={'id': 'fe167e94-116b-4cd3-80e6-fc462ab9db66', 'route': ['p1', 'e3', 'i6', 'x12', 'p2', 'c2']}
1769487796.967157,RECEIVED,3c9dd45d-066a-4676-bb5e-e16c731e83c3,a15ba0c0-8498-4f6a-a9e0-dcdf184a76bb,c2,c1,27,p1,?,surb={'id': '58cd641e-b8d0-48e6-aef7-0680411c600e', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c2']}
1769487796.9831634,RECEIVED,eaec56d7-640f-494f-8fe3-e40508363091,d197c623-e8c8-4c15-9d61-b0a80644a7e6,c2,c1,26,p1,?,surb={'id': 'c4c0a9b4-f458-48b4-b573-4d542a4fd228', 'route': ['p1', 'e2', 'i3', 'x9', 'p2', 'c2']}
1769487797.5293684,SENT,fb157421-fc43-41f4-86d6-a631c650fc98,f2386003-51d8-4bc2-8dcf-f6023331011d,c1,c5,3388,?,p1,
1769487797.529519,CREATED,a5b873a6-eaf3-4a41-abcc-0b32addda44b,0affa743-22e0-44f9-9586-7dec341acd1b,c1,c5,27,?,?,surb={'id': '196bd257-2699-4ce1-a1b2-07d0ac0d1d6f', 'route': ['p2', 'e1', 'i3', 'x5', 'p1', 'c1']}
1769487797.8072891,RECEIVED,516c7a44-2469-427d-bcd5-0d4b3e64b8c8,b1590134-e9a1-4003-b36f-0dba70840624,c2,c1,27,p1,?,surb={'id': '535b010b-5204-43a6-9285-9fa51309ca22', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769487797.9329567,SENT,8c0c3a0a-4fbc-4781-98cb-ef6d7de309af,275aabb7-927d-4baf-939c-cb717c28ecc7,c1,c5,3358,?,p1,
1769487797.933136,CREATED,6cd4f4ec-f735-4d74-bb8f-068e7d0507db,3de773bf-7994-4a2e-9b1c-6e597c8229de,c1,c5,27,?,?,surb={'id': '45550246-b437-4a28-bb6c-2ff6e710cc40', 'route': ['p2', 'e3', 'i6', 'x2', 'p1', 'c1']}
1769487798.2575572,RECEIVED,0ccb2767-a0b3-4c90-9004-ef5046bcff2f,c6b6997c-0483-42d2-844a-d4722c065348,c2,c1,27,p1,?,surb={'id': '4aa61d0e-3b34-4c28-9a9e-68fafccab012', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c2']}
