timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769446380.5239613,RECEIVED,8d2c6a43-9817-41a6-8b1c-a3b2388c2e16,a1201ec0-8aec-4d24-893d-9d00bbfd2c08,c5,c4,26,p1,?,surb={'id': 'b4ca9b52-cc25-457f-bee3-44d0ad3b29ae', 'route': ['p1', 'e6', 'i4', 'x3', 'p2', 'c5']}
1769446380.551378,RECEIVED,5f26d714-21c1-4ed5-a873-7c621678fb52,5bc4a0aa-dbcd-428e-977f-b6b93cad4951,c5,c4,27,p1,?,surb={'id': 'df86db0b-d398-449f-9370-bb5c41e7135b', 'route': ['p1', 'e11', 'i6', 'x2', 'p2', 'c5']}
1769446380.5626898,SENT,22139529-f11d-43cf-832e-7425b9ae494f,57aa3aa4-5f49-404a-8d2c-d9dc68568819,c4,c5,3394,?,p1,
1769446380.5628376,CREATED,a8db41f6-6a38-40ac-8951-9cd618dad434,e358cc0d-ea2d-4d4e-9ef1-3e88a21bf826,c4,c5,27,?,?,surb={'id': '59ff599a-f9a4-4db8-9cb1-07581421539b', 'route': ['p2', 'e12', 'i10', 'x10', 'p1', 'c4']}
1769446380.5658107,RECEIVED,eb04bbd9-c62f-4ae7-b186-529e54bb254b,1741a9e0-15c4-4509-8aef-74d36884c7c5,c3,c4,27,p1,?,surb={'id': '113b2bf2-db08-470a-a70d-7e2cb343ed04', 'route': ['p1', 'e11', 'i5', 'x2', 'p3', 'c3']}
1769446380.5821705,RECEIVED,2746bdc2-47ec-4e2a-af84-ba672c92cb76,d3c5679f-aa76-4d81-b43b-0e819f46a9fe,c5,c4,27,p1,?,surb={'id': 'b7fb243c-7a32-401b-98d3-c5b6de1c4a91', 'route': ['p1', 'e4', 'i6', 'x2', 'p2', 'c5']}
1769446380.639771,RECEIVED,e61dbb8b-e432-4990-8062-b6e913913eb0,e06edca4-3966-44f6-9359-aa5bb2b4681f,c3,c4,27,p1,?,surb={'id': '5aa529e6-8177-4bf1-af94-3bbd53323970', 'route': ['p1', 'e5', 'i1', 'x9', 'p3', 'c3']}
1769446380.6472807,SENT,843b03d9-fcdc-4007-a0ef-5fecfb6d5ce6,ee62f2f5-4ab7-41d5-bdef-b4ee6d347eac,c4,c5,3393,?,p1,
1769446380.6474292,CREATED,f5b3f33a-cb62-4bc2-9d91-c9deb1d0f367,6e255105-7d5a-4629-833c-2196d2280f37,c4,c5,27,?,?,surb={'id': '83075e21-434a-43f8-a7b5-53b2b21640c2', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c4']}
1769446380.7459795,RECEIVED,74ee50e7-1cd2-4404-8ada-ef7bf33496a3,d8206ef6-549a-4dd9-abaf-4995939987c0,c3,c4,27,p1,?,surb={'id': '226157a5-cfce-4650-9c0b-05ac9e57747c', 'route': ['p1', 'e5', 'i6', 'x7', 'p3', 'c3']}
1769446380.8165777,RECEIVED,83aba915-bca5-4d39-82b9-95992990d387,362b43ee-e04c-4b0a-93ea-f284668686d8,c3,c4,27,p1,?,surb={'id': '12dcdbb0-34d3-49c1-8e14-a3623393e023', 'route': ['p1', 'e7', 'i12', 'x7', 'p3', 'c3']}
1769446380.822568,SENT,969e8c9d-12ed-4a9c-9175-dd5712713811,c3991c5d-8118-4d7c-a6c3-c4bbc179bc09,c4,c5,3408,?,p1,
1769446380.8229234,CREATED,f426fb78-9dfa-461d-ac6e-0a3be002a06b,eac5913a-a15b-4829-ad79-b0da65160187,c4,c5,26,?,?,surb={'id': '337ca5b2-11b9-4796-b7d4-e1f3765e1ac1', 'route': ['p2', 'e10', 'i1', 'x5', 'p1', 'c4']}
1769446380.8487136,SENT,8f3a1613-7281-429d-b31e-06bd911906c2,daa02055-526e-40a7-ba6d-3ce98eb368e8,c4,c5,3392,?,p1,
1769446380.8488123,CREATED,c4d4c7cf-09cc-47be-a9d7-af45cc96ff55,33cbbbd9-2250-4c71-992f-d64abc75384b,c4,c5,26,?,?,surb={'id': '700ab97b-8cec-43ee-8526-2a74aaafddc0', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769446380.8743985,RECEIVED,0b987188-bb51-4d8a-9417-51b58da27af9,6dd7c2fc-2b05-466b-9acc-7f96dec3414a,c3,c4,27,p1,?,surb={'id': '15f2180d-a44e-44e1-8a38-10c379d9e1a6', 'route': ['p1', 'e6', 'i9', 'x3', 'p3', 'c3']}
1769446381.0923815,RECEIVED,f95dfb34-7ccd-44c0-859a-75160ed2ddff,188f5db6-9b69-44fc-87df-1dda37775b80,c3,c4,27,p1,?,surb={'id': '428053c2-a1b4-42e0-b4b2-77b64c6803be', 'route': ['p1', 'e7', 'i4', 'x12', 'p3', 'c3']}
1769446381.194704,RECEIVED,47c58e63-54cf-42eb-b775-ca9c198c9937,1aa6c20d-7d66-4f01-97c9-cec84b1857c2,c3,c4,27,p1,?,surb={'id': '9490af26-0c2b-4554-9317-9b7cb753a04d', 'route': ['p1', 'e2', 'i5', 'x7', 'p3', 'c3']}
1769446381.2306643,RECEIVED,36933908-4f7a-4c7f-b59e-854fb089396d,0891cd85-d21f-45de-8298-6610739f12dd,c3,c4,27,p1,?,surb={'id': 'ffd48d31-04aa-4831-99d8-d3521cf29a1b', 'route': ['p1', 'e11', 'i7', 'x4', 'p3', 'c3']}
1769446381.3019607,RECEIVED,b0f96135-6014-4210-a576-2880d7554fde,4ee84de5-4e07-4a35-93b7-eeec85aac5f0,c3,c4,26,p1,?,surb={'id': '57407741-df54-4988-b3fc-1e30eb5e2562', 'route': ['p1', 'e3', 'i8', 'x4', 'p3', 'c3']}
1769446381.311576,RECEIVED,7ca18bc6-db8b-42b9-bd96-e9a1aa90b17b,295adb53-ed17-4914-9e6f-a65ab66729ee,c5,c4,27,p1,?,surb={'id': 'a9dacc0f-4830-4080-a0e9-006eff62c932', 'route': ['p1', 'e7', 'i1', 'x10', 'p2', 'c5']}
1769446381.384009,RECEIVED,2ab44acc-fafa-43dc-9ebc-98fe60d95da7,47c64e81-c091-4d0a-99fe-f0e7606499da,c3,c4,27,p1,?,surb={'id': '25efb942-2046-4edd-b4c9-af9a9e29dad4', 'route': ['p1', 'e12', 'i1', 'x7', 'p3', 'c3']}
1769446381.5843086,RECEIVED,ce089843-2300-4134-805c-9bd03bdb2cdc,16ad3efd-6d37-4453-857e-35d96511d6b3,c3,c4,27,p1,?,surb={'id': '68d9e299-f5bc-4656-a5b6-ee9691750c13', 'route': ['p1', 'e8', 'i5', 'x9', 'p3', 'c3']}
1769446381.7407417,RECEIVED,44db5025-4d5b-45e4-96fa-56d2f0f8e10c,ccf87453-9d45-46c7-bcac-35c267ef2a21,c5,c4,27,p1,?,surb={'id': 'c552b2aa-57cc-43fd-b9ea-1a833bf113a1', 'route': ['p1', 'e5', 'i3', 'x5', 'p2', 'c5']}
1769446381.9618635,RECEIVED,ee4af229-402c-4d4a-b7e9-8f58e7a93c5b,a5735d4f-350b-4de8-980d-3a1a85224bcd,c5,c4,27,p1,?,surb={'id': '996c015d-a6fa-4978-8968-458d0ee2f158', 'route': ['p1', 'e4', 'i7', 'x7', 'p2', 'c5']}
1769446381.97645,RECEIVED,6fabfa01-5e23-4797-a59f-c35694e53bce,cafd8251-72d5-4919-b91d-2de452bee3ec,c3,c4,27,p1,?,surb={'id': '39f2ff05-5e21-4c66-bb89-b16b51038c1a', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769446381.9933267,RECEIVED,cc6f8e3e-4fe2-4be7-bed9-e567f5c94c07,be861c29-8ad0-4072-b329-b43e0c2438a6,c3,c4,26,p1,?,surb={'id': 'fe2df2a8-d404-4739-98c7-2b57e3dafd3f', 'route': ['p1', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769446382.1412284,SENT,27d9044a-bf7f-4ab7-bace-ea1a23cfb00e,161aeb8f-59dc-4ada-8345-053e57e6bfa8,c4,c5,3380,?,p1,
1769446382.1413064,CREATED,d8eb7531-029c-441b-9574-2f7c2981829a,ef449b9f-9c6a-421e-976e-2ba3f6e5beb0,c4,c5,27,?,?,surb={'id': 'b99f0d5d-99d7-40c3-b1e3-4a5a499d6634', 'route': ['p2', 'e1', 'i9', 'x2', 'p1', 'c4']}
1769446382.2111814,RECEIVED,9441757a-edec-4dad-9b0e-93d0310b31ad,b28e0c60-47a6-45f4-af2f-c2ec79864793,c3,c4,26,p1,?,surb={'id': 'b66a430a-5575-4ff7-ba75-cca0d0802279', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769446382.596705,RECEIVED,2ab93677-060c-41ec-a276-a77100e1121b,0bed1276-9c4f-4c2b-a264-3ee66b5fc95e,c3,c4,27,p1,?,surb={'id': 'c4b95bc0-51f1-41c7-bf61-1eff553f3584', 'route': ['p1', 'e11', 'i3', 'x6', 'p3', 'c3']}
1769446382.6123137,RECEIVED,f13691ca-0469-4442-908c-aaa8a473596d,d974d0c8-745f-48e0-8d15-686c275b4c30,c5,c4,27,p1,?,surb={'id': 'ae7ea21f-0517-4237-8510-47a2d61827a6', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c5']}
1769446382.7399895,RECEIVED,4f277282-ae0e-4f65-9634-6adbe137542d,03c9f6a8-b857-4e3c-ac97-5299f9847014,c3,c4,27,p1,?,surb={'id': '852ad569-2d1d-4dd1-a27f-a80f6231ea8d', 'route': ['p1', 'e6', 'i11', 'x9', 'p3', 'c3']}
1769446382.8533885,SENT,61a456e5-7800-444d-949b-2c43ba5828b1,9f848ca6-fad3-4488-91e0-4deaa570b535,c4,c5,3386,?,p1,
1769446382.8535376,CREATED,5096f7d3-6109-449e-a0f1-0fa31e432023,64f50974-8b51-4110-94b0-5fe03301eb94,c4,c5,26,?,?,surb={'id': 'c3ffc943-2272-4a6c-b78f-a11b486d421d', 'route': ['p2', 'e5', 'i7', 'x11', 'p1', 'c4']}
1769446382.873667,RECEIVED,322843c8-0aaf-4dec-ba7c-e39d10ba19d6,7122d521-29ab-40e9-99fe-dab18183a301,c5,c4,26,p1,?,surb={'id': '52ed238a-d1b3-4071-819b-4eacd5c0a361', 'route': ['p1', 'e11', 'i1', 'x12', 'p2', 'c5']}
1769446382.922611,SENT,60d62668-66a3-434b-99e5-269721804506,ae737eab-9bc5-40ae-b12b-ceaede0e2a4f,c4,c5,3375,?,p1,
1769446382.9227579,CREATED,8d6af819-7c35-4987-aba7-4a754a70a7d9,be37664c-3bea-4fb4-bfd0-2bb2ad055011,c4,c5,27,?,?,surb={'id': 'ab66d3b5-52c6-4c40-abf0-b7c20e554846', 'route': ['p2', 'e12', 'i1', 'x1', 'p1', 'c4']}
1769446382.9525933,RECEIVED,e7603e1d-44e8-42f1-8867-27ecbfda1892,41349a75-40da-4b17-a140-57c940cd2a44,c5,c4,27,p1,?,surb={'id': '87140ad6-22f3-4af5-abd2-5490cc20a680', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c5']}
1769446383.0400317,RECEIVED,ed3d8a96-17e5-41c2-9967-275e4fb5bb25,125b3ed2-957b-4a58-a253-b2df27f42174,c3,c4,27,p1,?,surb={'id': '853c5df4-4df6-47bc-9f53-570a61b86582', 'route': ['p1', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769446383.053265,SENT,d91b0060-d496-4679-821e-0dc5b0f67c11,fc9e19d4-74cc-4448-8107-344f19d4a6a8,c4,c5,3357,?,p1,
1769446383.053414,CREATED,3be79b48-c02d-46e5-a8f4-b55e22f20001,c4ea8463-a805-4682-b828-04e6c4b5223f,c4,c5,27,?,?,surb={'id': 'f607b96b-527a-4e6a-ba00-4431c26f2691', 'route': ['p2', 'e4', 'i5', 'x3', 'p1', 'c4']}
1769446383.1596966,RECEIVED,e5b3f0d7-f7dc-417b-818a-ed08ca60650f,068396bb-2a49-42eb-a4a7-cbaf3b3614b9,c5,c4,27,p1,?,surb={'id': 'a3a2fd13-40f8-4547-8a3e-35ae6f36a152', 'route': ['p1', 'e7', 'i11', 'x4', 'p2', 'c5']}
1769446383.2323217,RECEIVED,0bc1d9f9-73fe-41bf-9b9d-f11cd1b3610a,cd1695e0-cf15-4a82-b567-305d99ef2ae7,c5,c4,27,p1,?,surb={'id': '7eb8718d-c2e8-4c50-bb1d-ac00ceb987be', 'route': ['p1', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769446383.2643256,SENT,5240b81f-1f03-413c-98ac-33aefe0ed618,e75f9b84-7b73-4ca2-b393-84a623b38538,c4,c5,3401,?,p1,
1769446383.2644265,CREATED,e77af70a-0933-4ec8-aeb9-c5df33915fcd,91ac9044-1319-442a-bb3c-7794b35cda7e,c4,c5,27,?,?,surb={'id': 'f8590d35-2e5d-419f-96a7-9b8a01d8a447', 'route': ['p2', 'e7', 'i4', 'x11', 'p1', 'c4']}
1769446383.6752748,RECEIVED,d86de745-3b23-4a4c-9254-c2021bc6da26,1fd7fdc2-05ef-4901-a7ec-e4f017f90910,c5,c4,27,p1,?,surb={'id': 'e2efc44f-b6d4-44ba-abaf-ecb2ea1e57be', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c5']}
1769446383.7007494,RECEIVED,c29ac790-8743-4fab-a00f-0d93eec4c118,41f30aa0-590c-4713-a704-ea7cdba49865,c3,c4,27,p1,?,surb={'id': '4c8ad621-f1cf-4a0d-93ca-8fff007f270d', 'route': ['p1', 'e6', 'i9', 'x3', 'p3', 'c3']}
1769446383.7059956,RECEIVED,bb9a3c28-05af-4a30-9aa5-522acdffebb9,9d50831f-90bd-47cf-9ff0-831588a70773,c5,c4,27,p1,?,surb={'id': 'df7cb59e-fdf3-4ed1-845e-7c4c628579d1', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769446383.7973206,RECEIVED,dcf82b8b-c379-4837-b210-8026a6b0c766,db97a021-dc4f-47ad-a0ba-e90e31ec6f08,c3,c4,27,p1,?,surb={'id': 'a6bf4153-3203-4f9f-97f6-a40752b7132a', 'route': ['p1', 'e3', 'i6', 'x10', 'p3', 'c3']}
1769446383.836739,SENT,ca437514-76c4-40f3-a338-f547ce42a509,15c94d43-b59b-4ff1-8edb-5bff25b402bc,c4,c5,3383,?,p1,
1769446383.836987,CREATED,5797cdf8-90d8-4572-96b2-4aeb107cd816,466e143f-0e90-4513-bda7-79054ea90374,c4,c5,27,?,?,surb={'id': '843de3b1-a42a-4c8e-9ccf-dd02257d679e', 'route': ['p2', 'e6', 'i12', 'x7', 'p1', 'c4']}
1769446384.0126152,SENT,09cc9cc9-0bf1-44b9-99b4-4c3c375477c9,88a97b14-841f-4ae4-b594-86be55d29935,c4,c5,3400,?,p1,
1769446384.0127668,CREATED,608f0e80-5036-4da7-bbf8-7bd83989b42f,91a2c51f-0a3e-4e3b-96ac-53021d0bf9a1,c4,c5,27,?,?,surb={'id': '2bb100b8-286f-455d-95bc-63c5ee807f73', 'route': ['p2', 'e4', 'i12', 'x12', 'p1', 'c4']}
1769446384.2441428,RECEIVED,4b7fe514-fdb9-4416-9e6c-735634d6f054,0f315d6c-c548-4fa9-96c3-918baa9cc06d,c5,c4,27,p1,?,surb={'id': '5ab7dbcc-2a51-4c02-9bd4-b2a8f83d03fb', 'route': ['p1', 'e4', 'i7', 'x9', 'p2', 'c5']}
1769446384.4434774,RECEIVED,8d90c303-21fa-49aa-9917-a9e55e459c3b,63a01074-955f-4abc-a5f4-0110695e55c1,c3,c4,27,p1,?,surb={'id': 'f92b6ae7-8d2e-478b-88ac-7b5d85d2c37f', 'route': ['p1', 'e11', 'i12', 'x2', 'p3', 'c3']}
1769446384.4656384,SENT,a905aef4-a227-46c2-a61c-b2f88312e6b1,5a95487d-6923-4b01-9891-4b56d3b922ef,c4,c5,3374,?,p1,
1769446384.4657197,CREATED,1e495310-c48a-4bbf-ae3c-d1a2dae17371,8294dc16-ea72-4e77-a6d8-692d17a7d69f,c4,c5,27,?,?,surb={'id': '3ec03330-f673-4c76-9c9b-b6b3ab39806c', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c4']}
1769446384.5484073,SENT,7f443612-e81a-4a02-a923-534c844c9fac,400950e7-1acc-43fb-96af-dcef31df81f4,c4,c5,3376,?,p1,
1769446384.5485623,CREATED,a3af80fe-1497-4f6c-ba0d-9969f52a4f7d,fe8efa97-7e9a-40eb-b739-791f00083bed,c4,c5,26,?,?,surb={'id': '09dc8508-6984-41e1-bd11-7ae72c43c3ed', 'route': ['p2', 'e2', 'i10', 'x12', 'p1', 'c4']}
1769446384.6898174,RECEIVED,e94f1c9f-4086-486e-b052-09f6d7e0c7cf,dff9d49c-93c3-4329-9fd9-f82d2eaa3103,c3,c4,27,p1,?,surb={'id': 'e7fddddf-c4a6-4f42-a78a-7c24b96817a9', 'route': ['p1', 'e1', 'i4', 'x10', 'p3', 'c3']}
1769446384.7854457,SENT,7462a43f-0515-4c17-a9bf-4388612450d1,506eee52-abf7-44b4-975a-b1da3542022a,c4,c5,3375,?,p1,
1769446384.7856011,CREATED,807017c7-79a2-4a64-8786-4dca87b37b03,359f6c2a-dff1-488a-ac52-b0b644cda98b,c4,c5,27,?,?,surb={'id': '758d2c68-3896-4d2c-946e-1cafec82629e', 'route': ['p2', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769446384.8980193,SENT,739dfd81-7522-407a-96ea-5a4bb04c6bce,53bbc0c5-fb7f-453f-a4b4-ccdccf650754,c4,c5,3394,?,p1,
1769446384.8982115,CREATED,115274c9-09fe-45fd-bd58-e1b9055f4c43,d5300b4a-4b02-4aca-8de9-0eb6f4f3fb0d,c4,c5,26,?,?,surb={'id': '6dedcf8d-680c-4fcb-979c-f674446e5588', 'route': ['p2', 'e5', 'i6', 'x11', 'p1', 'c4']}
1769446384.9658709,RECEIVED,c7bc25d4-050b-4296-8cc2-00b7ef4a3f7b,c1ffb10a-e4b4-4f69-9094-7802b8aab901,c3,c4,26,p1,?,surb={'id': 'e2565b2b-343d-4e47-a55b-7185a0282a5d', 'route': ['p1', 'e1', 'i10', 'x2', 'p3', 'c3']}
1769446385.084674,RECEIVED,24f0aace-412e-4afe-be14-2b9720063c0a,9343b619-dce4-47c9-adac-44681cb6e3f9,c5,c4,26,p1,?,surb={'id': '8846d85a-c811-46df-b7a5-141b57322a99', 'route': ['p1', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769446385.2448363,SENT,cbb4115a-0f5f-407e-a16b-d7ebcf3ba30b,00683c51-c094-4ca4-b957-143da4d24cc1,c4,c5,3379,?,p1,
1769446385.244982,CREATED,eec1e6a8-c9e2-4503-84d8-efe9135a7998,1ae8b5db-905c-498f-9347-cc340bca2bd4,c4,c5,27,?,?,surb={'id': 'e2fbdf34-1b4a-4b5d-af33-e75d74ede278', 'route': ['p2', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769446385.2556272,SENT,4f7d1522-2ae8-49ea-9efa-2744f9bf6e14,1bd64c14-640b-44e4-9630-abf1a47814ff,c4,c5,3373,?,p1,
1769446385.2557747,CREATED,c4e5bc03-873e-4164-bd06-ca191354f969,a888f657-867d-4a53-97cf-90b4afd5cb5b,c4,c5,27,?,?,surb={'id': '082a7f7a-bda5-4272-aee2-025583f97298', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c4']}
1769446385.265829,RECEIVED,bf606038-8249-41d2-80f4-ba70e2783965,620e177f-0a2d-4aef-a5c3-3e8f8cd61ead,c3,c4,27,p1,?,surb={'id': '19a57d4f-3ba2-4006-9131-b18ba910a521', 'route': ['p1', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769446385.2761593,RECEIVED,5d91b2f7-d4cb-48cf-9003-10ce3bb0ddf5,a628a84d-3184-4a1c-b3cb-3b8f2c1940d4,c3,c4,27,p1,?,surb={'id': 'bb179121-21d8-4be1-a27d-79cddb65bbdc', 'route': ['p1', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769446385.3152559,SENT,7f77e7ff-8dcb-4578-bbb1-d469b3faa85b,d735376a-4b4b-4536-a0e2-cbaf1c2a6d28,c4,c5,3399,?,p1,
1769446385.3154073,CREATED,82b2ab23-3d34-44b4-be1c-d5a3d38d761b,c4accdb9-795e-457f-9e2e-b9379d8f1501,c4,c5,27,?,?,surb={'id': 'dd0951ca-5ad0-42a2-ae7b-4018d7202200', 'route': ['p2', 'e12', 'i2', 'x11', 'p1', 'c4']}
1769446385.3995578,RECEIVED,7d12d542-3112-4eaa-ba93-9dae8f5e4b1e,d66d4daf-4d9e-4dc3-8bb9-abcb6ac62b4a,c5,c4,27,p1,?,surb={'id': '59d84cb5-7d78-4a04-a93d-7c60e5c619bc', 'route': ['p1', 'e8', 'i7', 'x6', 'p2', 'c5']}
1769446385.44957,SENT,38b7de80-5b8f-4a75-a8a6-07adf4d84932,bb14a62f-4998-4acb-9ca2-2b4c5b7c706c,c4,c5,3375,?,p1,
1769446385.4497218,CREATED,cc9eb472-068e-44dc-bfca-3aa4cdbcd70c,01aaf0c5-0067-4a45-aca8-6e7294dc1d64,c4,c5,27,?,?,surb={'id': '9e969deb-e2ae-4f9e-ad0d-524e13dc6f06', 'route': ['p2', 'e5', 'i7', 'x7', 'p1', 'c4']}
1769446385.4949257,RECEIVED,bb52acc3-5666-4e8e-aea8-bd132e75f267,2ce79ac9-5b3e-4c39-a705-8c40d939c6c1,c3,c4,26,p1,?,surb={'id': '2a254395-60a2-43fe-88c4-2940ad4dc422', 'route': ['p1', 'e4', 'i3', 'x2', 'p3', 'c3']}
1769446385.5372157,SENT,b664ec8e-8de1-43f5-a6e5-83c3077a2f26,b3d03436-9a70-45a1-b9fe-b8f9acca1499,c4,c5,3364,?,p1,
1769446385.537477,CREATED,3e07a95c-47df-4664-b91b-7929e6628b8e,baa4418f-6a30-4b6d-9f50-66532c54dab0,c4,c5,27,?,?,surb={'id': '51b1e5f4-72ac-437b-9dc3-10acc568eb90', 'route': ['p2', 'e7', 'i4', 'x6', 'p1', 'c4']}
1769446385.6794894,RECEIVED,b7bc3e13-3a34-4198-815a-8a45a344f29b,3ff2e3af-d783-4397-9370-ed60361a84ff,c3,c4,27,p1,?,surb={'id': 'c0b60ffc-7abc-4264-b74c-d2042f21b033', 'route': ['p1', 'e8', 'i12', 'x6', 'p3', 'c3']}
1769446386.059166,SENT,16a388d8-bad1-46c9-83c5-1ddc9d042b20,d4ebfe54-8dc7-41ca-8af8-7fb58a3cc912,c4,c5,3366,?,p1,
1769446386.0593064,CREATED,288b6f1f-9c25-4ba6-8a81-29dedff76401,f6e17687-c098-4b8a-8ab2-cee32414422b,c4,c5,27,?,?,surb={'id': 'a0f69897-2a49-4b63-9081-b651deb76075', 'route': ['p2', 'e10', 'i9', 'x3', 'p1', 'c4']}
1769446386.123861,RECEIVED,e8296601-8329-4c23-87fb-4aa2650ae038,cea1e2b4-a774-4801-adb8-2197f5638059,c5,c4,27,p1,?,surb={'id': 'b4237480-f192-48c7-b71f-9d3f7d860123', 'route': ['p1', 'e4', 'i10', 'x1', 'p2', 'c5']}
1769446386.2966661,SENT,cc802057-6555-41a3-8f18-7401cbc73f18,7709b6ab-221e-4124-bf75-fdaa0ec53707,c4,c5,3383,?,p1,
1769446386.2968123,CREATED,82eb5e90-59ab-4631-90e0-77f588097d2e,e72eb767-2e9f-48e7-8383-faa48c5b950d,c4,c5,27,?,?,surb={'id': '5138794d-dd2a-47fe-bcba-92d1db503667', 'route': ['p2', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769446386.3429534,RECEIVED,1f258952-1f86-4586-a4ba-8dc0f40367b8,58b9e11e-4145-420c-b5af-66b7b08820ad,c3,c4,26,p1,?,surb={'id': 'd8a8a306-ed5b-48ef-a75d-73f6c5f1f7a9', 'route': ['p1', 'e7', 'i9', 'x4', 'p3', 'c3']}
1769446386.4028044,SENT,a1b090f2-0b62-47e4-a0b8-d5b01c84880f,96efb602-3b00-4b7e-b1b0-e8539047e526,c4,c5,3398,?,p1,
1769446386.4029524,CREATED,9b9ee706-c773-4db6-9bf1-b7c2df506890,6a2ac057-3f96-46d5-9278-c7252bf2bea2,c4,c5,27,?,?,surb={'id': '7ec243de-82cb-473e-9e61-a1d6e02dcb41', 'route': ['p2', 'e3', 'i6', 'x8', 'p1', 'c4']}
1769446386.4598534,RECEIVED,e4fe8aa5-093f-4a3f-8b36-a938e541995c,58b51937-3662-4ee0-8c7a-ca396217c461,c3,c4,27,p1,?,surb={'id': 'ad7be0c9-eb9a-43ff-8127-32f5dd304f51', 'route': ['p1', 'e1', 'i1', 'x7', 'p3', 'c3']}
1769446386.5451608,SENT,04f7e08a-d3ff-4a69-8493-fabed081c815,60e025db-9dde-47af-ad93-b62ced3b9b88,c4,c5,3400,?,p1,
1769446386.545304,CREATED,2d774995-dd5c-4cbf-a811-ab64360c9ac2,6676290a-377a-46cd-9f46-c4950050b081,c4,c5,27,?,?,surb={'id': 'c0a3bd54-7ec8-4839-b62d-a52049dd2e9d', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c4']}
1769446386.6874175,SENT,09be6b56-e015-49f7-b2fb-e599f9025a2e,a05921cd-b7fd-4e18-a1e2-31ad8563f2a2,c4,c5,3359,?,p1,
1769446386.6875682,CREATED,5e05c7fc-b5ba-4bd3-9335-2e880e5c488d,97b147ad-0e90-48b6-bef6-4cf9bce9e54b,c4,c5,26,?,?,surb={'id': '4b5368c0-7406-4379-b4a6-d72393058649', 'route': ['p2', 'e9', 'i9', 'x11', 'p1', 'c4']}
1769446386.6964052,RECEIVED,40c16f29-44a1-4c45-bc57-867682231faf,9eb9b840-17f2-40ed-b76d-eeb3a96d9cfe,c3,c4,27,p1,?,surb={'id': 'a43194a0-7dac-409f-9b84-ae081ad078a9', 'route': ['p1', 'e9', 'i9', 'x1', 'p3', 'c3']}
1769446386.9226797,RECEIVED,d30fdbbe-7e56-4ba3-b1dc-e2fc6fcd2a86,e35e9086-c5b2-45c1-ac03-047084db214a,c5,c4,26,p1,?,surb={'id': '03009128-e464-43f6-a5a0-a501d0a3e672', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c5']}
1769446387.0223024,RECEIVED,ebf84be1-9ce7-4e9e-9e2a-0d8ad5596a29,9486f185-9337-4292-b03c-d65e8b98d477,c3,c4,27,p1,?,surb={'id': 'e74334c6-4128-4525-b47d-fe7cc161a136', 'route': ['p1', 'e5', 'i9', 'x1', 'p3', 'c3']}
1769446387.0350008,SENT,edfe7b9b-dea5-46b1-9f3e-d54280f09013,61bc38eb-3eb3-4ac8-8b00-f8f939f7af69,c4,c5,3381,?,p1,
1769446387.0351944,CREATED,73e4465c-6d2b-44e4-8cdc-70bd9a9c10a9,7d51987f-9f97-4d71-9304-cd514eb5da7b,c4,c5,27,?,?,surb={'id': '36cdd46c-ff2e-4b37-8d0d-68a1b8517b1a', 'route': ['p2', 'e12', 'i7', 'x1', 'p1', 'c4']}
1769446387.055926,RECEIVED,021f3598-6a99-4f9a-b924-de74bff23f1c,1e043898-1172-4c04-beba-9147be036619,c3,c4,27,p1,?,surb={'id': 'adff73c5-13fc-477e-9744-6d2c8b498d1c', 'route': ['p1', 'e10', 'i11', 'x4', 'p3', 'c3']}
1769446387.208324,RECEIVED,1245e2e8-30ed-429e-aa7f-1ba5cb643317,c5f14292-cd35-4087-8202-a9b9a573004f,c5,c4,27,p1,?,surb={'id': 'd90fecd2-1660-460e-a47f-7bc5e3e6ca97', 'route': ['p1', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769446387.3463993,RECEIVED,a0792f8d-a2a6-44ba-8f01-d9d0066a9929,6fefd93b-3c79-4407-8745-e3f8268221b1,c5,c4,27,p1,?,surb={'id': 'b5ac9fe7-6e89-4c86-8852-e59f1132b62e', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c5']}
