timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490143.8068492,SENT,d5fd512e-8b0d-4853-81fe-fad7660cfc83,d04042ba-cb13-4f91-a001-c58410004831,c4,c1,3374,?,p1,
1769490143.8070252,CREATED,a9aebe50-1593-4d4e-8c0a-39ea7fdb72b7,19584fcb-6e9c-47d2-8236-26292d677203,c4,c1,27,?,?,surb={'id': '2d8a9e70-b4a4-4bfd-ad24-0afa8d680a07', 'route': ['p1', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769490422.9035814,CREATED,bc4dbd27-8726-4829-b88d-c85ff75f85a4,e776f6a2-f873-4a0f-b0db-7aeeb8651e66,c4,c1,27,?,?,surb={'id': '8dbddecc-6010-4b2c-ae27-6252b8bac084', 'route': ['p1', 'e10', 'i9', 'x8', 'p1', 'c4']}
1769490423.862783,RECEIVED,47eed30d-62e6-47cf-bb03-f795a4972488,a9a61775-e897-499d-adde-2763d9202ebe,c5,c4,26,p1,?,surb={'id': 'd18d7946-aaab-47fd-aa5c-77ea67b23050', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c5']}
1769490423.9887938,RECEIVED,022ab07a-0d33-4e52-b683-3968b798201d,307116e4-561b-4a34-915a-c00b755919af,c5,c4,27,p1,?,surb={'id': '6dc9db49-ec91-4f7b-ac18-dc101a066a14', 'route': ['p1', 'e10', 'i8', 'x3', 'p2', 'c5']}
1769490424.0243685,RECEIVED,cc1488e3-10b7-4af0-a597-b9609e2f810a,ca9b38cb-bec1-4630-a64b-58d0d4385036,c5,c4,25,p1,?,surb={'id': '1fcd95cb-eb30-4e10-b15f-cd7883bded34', 'route': ['p1', 'e3', 'i3', 'x2', 'p2', 'c5']}
1769490424.2035332,SENT,6a87f88c-c31c-4d6f-bd71-6632bf2fe40f,e5652754-ea69-4dd5-955e-b89bce9d2ca6,c4,c1,3392,?,p1,
1769490424.2036953,CREATED,c1f255b8-3ab3-48d6-9838-e36d7d6fd001,e776f6a2-f873-4a0f-b0db-7aeeb8651e66,c4,c1,27,?,?,surb={'id': '8dbddecc-6010-4b2c-ae27-6252b8bac084', 'route': ['p1', 'e10', 'i9', 'x8', 'p1', 'c4']}
1769490424.2223809,SENT,c2462214-6ef5-4241-80eb-4b5363403278,7663a2d2-046f-4f1b-93af-d2803a9c72d6,c4,c1,3388,?,p1,
1769490424.2225523,CREATED,a5d8fd07-97de-4be3-9df3-c5c86c0e1961,4f811ef9-e917-4c35-a306-d884890062cb,c4,c1,27,?,?,surb={'id': '0ace9972-04d2-4f57-b061-b15dca41a52b', 'route': ['p1', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769490424.5265875,RECEIVED,47fb0d1b-89ae-4c44-ab7b-a366963f284f,ca9b38cb-bec1-4630-a64b-58d0d4385036,c5,c4,25,p1,?,surb={'id': '1fcd95cb-eb30-4e10-b15f-cd7883bded34', 'route': ['p1', 'e3', 'i3', 'x2', 'p2', 'c5']}
1769490424.534872,SENT,568174ca-d413-41ce-9298-7dbed4b3ff44,9256a06f-2f79-4b1f-b0b4-14dd24237c38,c4,c1,3400,?,p1,
1769490424.535045,CREATED,16a5dbcf-712d-4684-955f-d92432fc9595,4f811ef9-e917-4c35-a306-d884890062cb,c4,c1,27,?,?,surb={'id': '0ace9972-04d2-4f57-b061-b15dca41a52b', 'route': ['p1', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769490424.804903,SENT,0e40d752-7a42-4ed2-a1b6-9a5ca7491bb2,117fad64-db25-44bd-89fe-e4927e64bbea,c4,c1,3364,?,p1,
1769490424.8058283,CREATED,5ab359dc-c574-49a5-bfb4-53315c8d827b,d1f92d6a-905c-4f01-ae47-8f0c052df0e0,c4,c1,26,?,?,surb={'id': '34dbfb51-635b-4456-96ff-6720de45feb1', 'route': ['p1', 'e1', 'i1', 'x10', 'p1', 'c4']}
1769490425.186278,SENT,6b1e0793-0590-4308-9abf-483db1c8cb5a,1edb7393-8b6b-4ec5-adb5-cd5f75f71601,c4,c1,3376,?,p1,
1769490425.1863542,CREATED,7d1041d1-a168-45b7-9dec-101d30754df1,d1f92d6a-905c-4f01-ae47-8f0c052df0e0,c4,c1,26,?,?,surb={'id': '34dbfb51-635b-4456-96ff-6720de45feb1', 'route': ['p1', 'e1', 'i1', 'x10', 'p1', 'c4']}
1769490425.2133794,SENT,c2badfc1-328e-4209-b1d8-cec1b332a788,f29082a6-a4f2-4698-87ad-18685d13f920,c4,c1,3391,?,p1,
1769490425.213459,CREATED,ff6459a7-13c3-4464-9edf-3601ba2beac1,90784368-1ef1-4a2b-9ef1-437e7cf51766,c4,c1,27,?,?,surb={'id': '3fcc665c-210d-4eb3-8f6c-a1d156f7920c', 'route': ['p1', 'e11', 'i5', 'x10', 'p1', 'c4']}
1769490425.2846112,SENT,4e578604-d852-438e-9143-b3fa2e4bbd92,17d31572-70fd-4b1b-964a-020e3a2f680a,c4,c1,3395,?,p1,
1769490425.28469,CREATED,2fbf1d74-4280-41c5-bd09-ff7709be47dd,90784368-1ef1-4a2b-9ef1-437e7cf51766,c4,c1,27,?,?,surb={'id': '3fcc665c-210d-4eb3-8f6c-a1d156f7920c', 'route': ['p1', 'e11', 'i5', 'x10', 'p1', 'c4']}
1769490426.1518304,SENT,979f7087-4627-479e-a353-f1aeee1a2261,f733c02a-27bf-4ef7-b3b8-037eece8910d,c4,c1,3359,?,p1,
1769490426.151984,CREATED,4dcc9807-b444-476f-81e1-8a5a5179fe76,1c02d8ec-211b-429f-868f-dc6bb21f562a,c4,c1,27,?,?,surb={'id': 'a80d5730-c25e-4471-8350-619e3b30997c', 'route': ['p1', 'e7', 'i8', 'x12', 'p1', 'c4']}
1769490426.212081,SENT,375fe9d1-6987-46f1-a6ae-b11d9e6b61cd,951a7a80-3218-4ee3-baf9-76491f48d164,c4,c1,3392,?,p1,
1769490426.2122324,CREATED,bc4eb0e1-74b7-4ce2-aea5-3d32748fab64,1c02d8ec-211b-429f-868f-dc6bb21f562a,c4,c1,27,?,?,surb={'id': 'a80d5730-c25e-4471-8350-619e3b30997c', 'route': ['p1', 'e7', 'i8', 'x12', 'p1', 'c4']}
1769490426.403162,SENT,1a1e0737-d963-4217-89c8-b2690566d147,da406198-1777-4c00-8316-ed3d55cb7c96,c4,c1,3359,?,p1,
1769490426.403314,CREATED,05efa1d0-bd4e-4a63-a934-cd46b1193896,b536bccd-adda-446c-87b8-88593a0b19ae,c4,c1,26,?,?,surb={'id': '9b1b192b-f5cd-47bf-bc09-3274ed56c4be', 'route': ['p1', 'e10', 'i9', 'x10', 'p1', 'c4']}
1769490426.458455,SENT,109ff698-7445-4a36-adb7-3c1c660af16b,fee93fee-f526-4cc1-ad8e-489f80c17558,c4,c1,3376,?,p1,
1769490426.4586062,CREATED,332b97dd-d7dc-4f8c-9286-f8774cae1add,b536bccd-adda-446c-87b8-88593a0b19ae,c4,c1,26,?,?,surb={'id': '9b1b192b-f5cd-47bf-bc09-3274ed56c4be', 'route': ['p1', 'e10', 'i9', 'x10', 'p1', 'c4']}
1769490426.6643155,SENT,17f78585-15ac-4588-9c79-a6db623400b1,a18fbcaa-76be-4aa1-b390-ed4f422520ee,c4,c1,3396,?,p1,
1769490426.6644638,CREATED,170c7508-97d9-4542-b29b-ce42e0f08eed,37e03896-e7ae-41fd-b904-f766f257fb17,c4,c1,27,?,?,surb={'id': '4535848e-ed82-4f81-8764-1eb1004912c4', 'route': ['p1', 'e12', 'i4', 'x5', 'p1', 'c4']}
1769490426.7785494,SENT,39d7b20f-50fc-40a9-9306-a61e23b7537b,f1f84757-4125-495e-88f2-71a5e7c8a00a,c4,c1,3385,?,p1,
1769490426.7787015,CREATED,112e37cd-e415-46c6-84d3-efe362d1443f,37e03896-e7ae-41fd-b904-f766f257fb17,c4,c1,27,?,?,surb={'id': '4535848e-ed82-4f81-8764-1eb1004912c4', 'route': ['p1', 'e12', 'i4', 'x5', 'p1', 'c4']}
1769490426.8393886,SENT,5593bf16-107f-42b9-a53a-f1422b5e9b63,f38b2478-6a16-456b-8a5b-3e87aa4357e5,c4,c1,3380,?,p1,
1769490426.8394637,CREATED,5102b2c3-2c97-4542-9dd7-16e3e8c152a2,d4502139-80d0-40dd-ad14-f15603187672,c4,c1,27,?,?,surb={'id': '86e1e63f-5881-4d0e-8934-b4cef68409d5', 'route': ['p1', 'e9', 'i6', 'x1', 'p1', 'c4']}
1769490427.428776,SENT,b2e66741-5494-4861-93b6-512dceb3c015,4cd1d257-dd8a-45a6-a8a1-153d91afe919,c4,c1,3358,?,p1,
1769490427.4289238,CREATED,e50612d3-2073-4425-b922-194fd2ecd1a5,d4502139-80d0-40dd-ad14-f15603187672,c4,c1,27,?,?,surb={'id': '86e1e63f-5881-4d0e-8934-b4cef68409d5', 'route': ['p1', 'e9', 'i6', 'x1', 'p1', 'c4']}
1769490427.5321875,SENT,ec1589e0-0823-4aa5-8a8a-b987f34785ce,b2dc22d9-9aa6-412e-8cff-900ee786f8dd,c4,c1,3384,?,p1,
1769490427.5324395,CREATED,3a1eece7-75e7-4f1a-80d7-b4e9a49f2c04,16176809-a137-4bf7-b02b-26376c9f585d,c4,c1,27,?,?,surb={'id': 'bf16fecd-da56-4353-b6a3-adda037b0a1c', 'route': ['p1', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769490427.6488569,SENT,257b0787-d804-47b9-9b70-d8924e25b5da,158f14f9-ebcb-4cdd-a997-82e687387e15,c4,c1,3383,?,p1,
1769490427.6490111,CREATED,9f8a8c06-7daf-46f1-9a59-805b32b1ad83,16176809-a137-4bf7-b02b-26376c9f585d,c4,c1,27,?,?,surb={'id': 'bf16fecd-da56-4353-b6a3-adda037b0a1c', 'route': ['p1', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769490428.0290916,SENT,b3072e91-ee74-4175-afc2-6b02f05d2215,7f669463-48cd-442e-87c5-222c2e9976f4,c4,c1,3393,?,p1,
1769490428.0292675,CREATED,cc165779-20a2-4336-91b4-713eb2753943,ef3e2d64-3f9d-4562-8589-75b5330c4332,c4,c1,27,?,?,surb={'id': 'be6aeda6-72b0-4b58-8737-85e4f507ef88', 'route': ['p1', 'e10', 'i9', 'x7', 'p1', 'c4']}
1769490428.5053346,SENT,6633af6c-9d22-4eaf-aa22-cc306392c400,ff6337a4-8005-4add-a762-d5d66fd5fc5f,c4,c1,3396,?,p1,
1769490428.5054934,CREATED,e03d529d-219f-4a14-a046-0500f38d3f7e,ef3e2d64-3f9d-4562-8589-75b5330c4332,c4,c1,27,?,?,surb={'id': 'be6aeda6-72b0-4b58-8737-85e4f507ef88', 'route': ['p1', 'e10', 'i9', 'x7', 'p1', 'c4']}
1769490428.6695857,SENT,d0b6400c-c66b-4f6f-8266-e17e5e812c07,b3058ae9-dbf4-492d-acc7-1082ae798b2d,c4,c1,3371,?,p1,
1769490428.6697345,CREATED,03b62b32-0d2d-4cb5-aa01-883f1ac55aaa,5e1acaad-c297-4161-88c9-247767bd3605,c4,c1,26,?,?,surb={'id': 'bd236267-97df-4bd9-b9fe-cadf52413446', 'route': ['p1', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769490428.7095962,RECEIVED,ccf27cf7-28be-4383-99eb-0f384221196a,35ed0798-565b-4bc5-b164-7d88d669b294,c5,c4,27,p1,?,surb={'id': 'ab654ab1-74bd-4129-9e29-3a9d17a894c6', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769490428.7180185,SENT,e46f371d-4044-4eeb-b332-c00f83a69c2f,a5214ff1-6604-4570-8941-c84f7e8812a1,c4,c1,3385,?,p1,
1769490428.718203,CREATED,5798aeb2-4993-465d-a40b-252df5b89326,5e1acaad-c297-4161-88c9-247767bd3605,c4,c1,26,?,?,surb={'id': 'bd236267-97df-4bd9-b9fe-cadf52413446', 'route': ['p1', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769490428.8686092,RECEIVED,3c5a2ae6-ae18-4250-ac8b-38280dbdd9a1,c7f76daa-b1b8-43ae-938d-98711cd9417b,c5,c4,26,p1,?,surb={'id': '297deef0-38e5-4748-88e6-0b8c11a11fbb', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c5']}
1769490428.9689538,RECEIVED,c4aaae66-3817-4107-9d28-0899e3fbc36c,e1ad46c7-1fd2-4f96-acca-258e464602df,c5,c4,27,p1,?,surb={'id': '5b206c1a-6d34-4c76-96ca-469dc092ceac', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c5']}
1769490429.1202528,RECEIVED,735c87b9-6a03-4e45-8d6f-21607733fa63,fa98f809-3fac-46ec-aa75-1d0c67ac477b,c5,c4,27,p1,?,surb={'id': '2a4dd85c-d4b3-4799-a389-5c0e510aff4e', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c5']}
1769490429.1847005,SENT,c4261906-8e13-4123-b379-cbdaa0bcdfcc,28ad84c2-1536-4e16-bf60-7eae5c2ee175,c4,c1,3363,?,p1,
1769490429.1848512,CREATED,5309512e-d00f-463f-ae3a-6c46f76ad197,44f22753-bb4a-43b5-bae8-a534555ba141,c4,c1,26,?,?,surb={'id': 'eeec847e-b491-488c-88cf-107979438584', 'route': ['p1', 'e11', 'i1', 'x1', 'p1', 'c4']}
1769490429.2923815,SENT,870de831-e322-475d-a8b2-6b472365c289,ef4ab631-4956-4f83-b81f-81c1d9fddcd5,c4,c1,3388,?,p1,
1769490429.2925196,CREATED,42e2fce3-0fb5-48c9-8a9a-67a9cf3ea41e,44f22753-bb4a-43b5-bae8-a534555ba141,c4,c1,26,?,?,surb={'id': 'eeec847e-b491-488c-88cf-107979438584', 'route': ['p1', 'e11', 'i1', 'x1', 'p1', 'c4']}
1769490429.3375216,RECEIVED,5fadcd2c-afcd-49b9-a3c9-4f8319de81c5,fa98f809-3fac-46ec-aa75-1d0c67ac477b,c5,c4,27,p1,?,surb={'id': '2a4dd85c-d4b3-4799-a389-5c0e510aff4e', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c5']}
1769490429.4658163,SENT,a8ab23a8-a096-452a-a632-3c2dc6948ee1,9ac54eae-e6dc-4fa7-a805-3cc8e457f473,c4,c1,3384,?,p1,
1769490429.4659648,CREATED,a8b080dc-914a-4182-b95e-8d4fa27b2a4d,7d266c1f-1926-4d25-b532-514000d8c670,c4,c1,27,?,?,surb={'id': '4e117b38-7eb2-4d61-8387-806dcfa18328', 'route': ['p1', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769490429.8668535,SENT,0cd31dec-1c54-43c4-93d5-70afcf5f081f,4ba125fd-541e-420a-803d-d221f40abf78,c4,c1,3381,?,p1,
1769490429.8670025,CREATED,8fdb2f06-8105-4225-ba56-228cf249b778,7d266c1f-1926-4d25-b532-514000d8c670,c4,c1,27,?,?,surb={'id': '4e117b38-7eb2-4d61-8387-806dcfa18328', 'route': ['p1', 'e4', 'i7', 'x2', 'p1', 'c4']}
1769490429.9417768,SENT,b638b950-0818-4871-a8f6-7fca5288f226,84d8ea0d-e023-4a85-9a79-13b75da41cc7,c4,c1,3399,?,p1,
1769490429.9418523,CREATED,86dec735-f97b-4dff-b8e1-f9b290198f02,fc255d5d-ae17-4727-bf11-bc6bbc60a575,c4,c1,27,?,?,surb={'id': 'b3fe4481-8795-4ae2-8b17-380a4a4cf4fb', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769490430.0222316,RECEIVED,f045da77-123c-4954-9ca3-63474f2d0269,c7f76daa-b1b8-43ae-938d-98711cd9417b,c5,c4,26,p1,?,surb={'id': '297deef0-38e5-4748-88e6-0b8c11a11fbb', 'route': ['p1', 'e7', 'i1', 'x3', 'p2', 'c5']}
1769490430.1739693,RECEIVED,0dcf547d-d961-4c28-ab0b-8a29dbfcf536,400c638e-fa85-47ea-ad9d-c2ce93da6675,c5,c4,27,p1,?,surb={'id': 'f81f96f5-c083-48e2-af61-b68c5503fd97', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c5']}
1769490430.35454,SENT,fab35119-bc63-4210-aaca-a47d765be6b9,b382c2b4-d9ed-42c7-91d3-ce4644725a80,c4,c1,3392,?,p1,
1769490430.3546953,CREATED,2ea6410e-fdfd-434e-a0f5-f98ed25ac0a3,fc255d5d-ae17-4727-bf11-bc6bbc60a575,c4,c1,27,?,?,surb={'id': 'b3fe4481-8795-4ae2-8b17-380a4a4cf4fb', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769490430.6675866,SENT,0b8b9d59-9cf1-49dc-a770-421ac21c96c2,b7919f5a-8436-4747-b98b-dbaf88d5ba3d,c4,c1,3371,?,p1,
1769490430.6676962,CREATED,23189d1e-e012-449e-b29d-15df0ef82e29,666ca36b-46b1-459c-9723-4ce52e21e40f,c4,c1,27,?,?,surb={'id': '1aee2cec-d3e4-4e51-85b9-ed75867d1dd6', 'route': ['p1', 'e8', 'i6', 'x2', 'p1', 'c4']}
1769490430.7332036,SENT,172da5c4-3efa-4fd0-afb1-674a612f81bd,9c56eead-1750-497d-a2f9-a1d4f5c3950b,c4,c1,3388,?,p1,
1769490430.7333105,CREATED,c8965a2d-00ce-48cb-b571-acc16033409e,666ca36b-46b1-459c-9723-4ce52e21e40f,c4,c1,27,?,?,surb={'id': '1aee2cec-d3e4-4e51-85b9-ed75867d1dd6', 'route': ['p1', 'e8', 'i6', 'x2', 'p1', 'c4']}
1769490430.7498991,RECEIVED,42306de4-3c42-4418-b927-a8908f85cf75,400c638e-fa85-47ea-ad9d-c2ce93da6675,c5,c4,27,p1,?,surb={'id': 'f81f96f5-c083-48e2-af61-b68c5503fd97', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c5']}
1769490431.0253506,RECEIVED,88e893c8-a158-445a-b61a-a6d402017ea6,35ed0798-565b-4bc5-b164-7d88d669b294,c5,c4,27,p1,?,surb={'id': 'ab654ab1-74bd-4129-9e29-3a9d17a894c6', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769490431.1088362,SENT,a699b060-2605-4ce1-acc2-b07d6559759d,10323348-8850-4e96-95df-72617f525958,c4,c1,3396,?,p1,
1769490431.108953,CREATED,63fd07af-aab2-41a1-904d-4922070475b6,3060c8ea-eb2d-49d9-ba9c-91cc7b3db898,c4,c1,27,?,?,surb={'id': '56c753e9-62af-4628-8b11-624d9c86b0ca', 'route': ['p1', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769490431.9952028,SENT,68ea7c1d-3224-4716-917d-194558bcccf2,9c370a5d-850d-44a7-9002-1c9d463ab08b,c4,c1,3392,?,p1,
1769490431.9953816,CREATED,00a253d0-f4a4-42ff-8c12-39b16945653a,3060c8ea-eb2d-49d9-ba9c-91cc7b3db898,c4,c1,27,?,?,surb={'id': '56c753e9-62af-4628-8b11-624d9c86b0ca', 'route': ['p1', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769490432.2615523,RECEIVED,4af5902e-2e2f-4922-ab8e-faaf12799cd6,838a34d5-2590-4f3e-86b1-38375b5ded08,c5,c4,27,p1,?,surb={'id': 'bbd8dff8-3f02-40c1-a5fa-2ef4646e1f56', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769490432.4692502,RECEIVED,4ac2bf28-0e40-44b3-9e0f-59903c7b3cce,0683f4a3-3958-4737-944c-ec1c06b2aeca,c5,c4,26,p1,?,surb={'id': '595ec719-affc-41e3-8f29-063310f7c0b2', 'route': ['p1', 'e2', 'i10', 'x2', 'p2', 'c5']}
1769490432.702088,SENT,303bf666-9c50-4a8c-b88f-1a974e166ab7,52b8bfab-abea-412c-830c-454ca00fa814,c4,c1,3399,?,p1,
1769490432.7022495,CREATED,29da5255-0586-4fb0-91b6-dcc39599d899,9789f0c4-271a-4e0b-af13-1793227351a4,c4,c1,27,?,?,surb={'id': 'e4ee1da9-beb6-478f-b3a2-f8bcdffa26b9', 'route': ['p1', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769490432.8428152,SENT,5e314012-6ece-403e-beb5-5e608ec2dc56,98d0fd97-849e-4030-acb3-830c4c2c816a,c4,c1,3367,?,p1,
1769490432.842967,CREATED,89236a39-86ae-4b1e-acb8-d335e8465a07,9789f0c4-271a-4e0b-af13-1793227351a4,c4,c1,27,?,?,surb={'id': 'e4ee1da9-beb6-478f-b3a2-f8bcdffa26b9', 'route': ['p1', 'e11', 'i3', 'x3', 'p1', 'c4']}
1769490433.2829943,RECEIVED,7acec5b4-eeea-45c5-b30a-7b88394e486b,0683f4a3-3958-4737-944c-ec1c06b2aeca,c5,c4,26,p1,?,surb={'id': '595ec719-affc-41e3-8f29-063310f7c0b2', 'route': ['p1', 'e2', 'i10', 'x2', 'p2', 'c5']}
1769490433.3393757,SENT,85b7bf6b-ea69-4f41-a1fb-41cd22754a86,a9079a92-2771-43b1-9946-cdf96cbffc75,c4,c1,3361,?,p1,
1769490433.3395245,CREATED,31cb86d2-7296-44d9-88b2-8aca7da1d8d1,3e599521-631c-46ee-94c2-c3bb2ad4df48,c4,c1,26,?,?,surb={'id': 'b8346587-f247-464a-8277-a7dbe07d6075', 'route': ['p1', 'e1', 'i2', 'x3', 'p1', 'c4']}
1769490434.7131052,RECEIVED,334f340f-5e89-4621-ab14-718798e23c68,838a34d5-2590-4f3e-86b1-38375b5ded08,c5,c4,27,p1,?,surb={'id': 'bbd8dff8-3f02-40c1-a5fa-2ef4646e1f56', 'route': ['p1', 'e2', 'i8', 'x3', 'p2', 'c5']}
1769490434.885419,SENT,acda0f01-25d4-4062-997d-dd1e2e2007da,a208a2cb-27c0-4b00-b2d1-02f25ad5ce95,c4,c1,3359,?,p1,
1769490434.885583,CREATED,44af02c4-44d2-4319-bbe5-189c304ff24c,3e599521-631c-46ee-94c2-c3bb2ad4df48,c4,c1,26,?,?,surb={'id': 'b8346587-f247-464a-8277-a7dbe07d6075', 'route': ['p1', 'e1', 'i2', 'x3', 'p1', 'c4']}
1769490435.0110176,RECEIVED,1c1721a8-2dd5-46d8-9ed7-b9701d1f3da0,7d2b340c-a5c4-4f5f-83f8-7cb7f7ea1a75,c5,c4,27,p1,?,surb={'id': '06b10c4e-39cf-47f6-840a-a1631347b7d8', 'route': ['p1', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769490435.229477,SENT,a90ffa42-84dc-44b9-b5b8-1ba200d14612,4fc34feb-2bd6-46e1-abbc-29da19de928d,c4,c1,3376,?,p1,
1769490435.2295766,CREATED,63407e3f-4862-4264-854b-6124c1b6ffa5,677e451c-572f-4508-932d-4713188afc9b,c4,c1,26,?,?,surb={'id': '98c00c89-65d9-4133-9cd9-46072f06dc3c', 'route': ['p1', 'e9', 'i8', 'x2', 'p1', 'c4']}
1769490435.3019302,SENT,919004a4-fd96-4b32-99f2-48ae3d23ca06,11f1670d-3300-4416-a1c3-afce199ec9cc,c4,c1,3388,?,p1,
1769490435.302031,CREATED,2ff230d1-e99d-4417-82af-7ffdc2e3ea79,677e451c-572f-4508-932d-4713188afc9b,c4,c1,26,?,?,surb={'id': '98c00c89-65d9-4133-9cd9-46072f06dc3c', 'route': ['p1', 'e9', 'i8', 'x2', 'p1', 'c4']}
1769490435.3657877,RECEIVED,032c58a3-d53c-4016-a833-ef45803cb683,20dcf7c7-8f02-4da3-8bd4-bde7e06a6322,c5,c4,26,p1,?,surb={'id': '723949d5-4c6a-4c81-9f3a-4f2a89536f76', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769490435.3696673,SENT,64b653f6-7c5a-48ab-87d0-41c43354257f,68b44daa-d608-435b-97de-ceaf0b0c6b8d,c4,c1,3371,?,p1,
1769490435.3700397,CREATED,6f8f7345-45fc-4d76-ac64-bb0e83d97094,4e56d5aa-e095-4c76-8bcb-dacb396301a0,c4,c1,27,?,?,surb={'id': 'a291b98c-8b36-437c-b985-ef9bbacd8747', 'route': ['p1', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769490435.4709527,RECEIVED,cc7f273d-98ba-41d7-bc3d-823465c1cbd8,98eb481f-ff5b-4dd8-a819-7d1cdbdb0acf,c5,c4,26,p1,?,surb={'id': '471a6b16-60e6-46c7-bab7-dc3ef25b257e', 'route': ['p1', 'e12', 'i12', 'x10', 'p2', 'c5']}
1769490435.7452774,RECEIVED,edae46a3-8480-4ab4-87dc-c3f772f03e02,799ff21d-f89c-4efe-8b33-d3ed771d66be,c5,c4,27,p1,?,surb={'id': 'f5945e3a-8f55-403b-9ffc-81234d5958bb', 'route': ['p1', 'e5', 'i12', 'x9', 'p2', 'c5']}
1769490435.972871,SENT,a9fe9961-1b6c-41a8-9135-8196f160e6d8,94449075-27a5-49cc-b8c1-fd02abcf6417,c4,c1,3387,?,p1,
1769490435.9729924,CREATED,1823b44a-3f30-498a-b63c-37e80eacbd0a,4e56d5aa-e095-4c76-8bcb-dacb396301a0,c4,c1,27,?,?,surb={'id': 'a291b98c-8b36-437c-b985-ef9bbacd8747', 'route': ['p1', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769490436.0949662,SENT,65c90b00-73e5-4b7f-8879-977ff82fb112,fda7d134-29dc-41ed-96ef-f604c1302ee1,c4,c1,3376,?,p1,
1769490436.0951178,CREATED,7c4c3d21-a77c-4b78-8db2-315f375f0c05,d5dd4937-86ee-4d05-aa66-8074f6a850cc,c4,c1,27,?,?,surb={'id': 'e744a137-5d4f-4242-81ee-61efa3576675', 'route': ['p1', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769490436.2585506,RECEIVED,47945719-0e08-4433-9df9-01ba25ee8929,7f7956fa-a567-465b-b12f-92a39af78454,c5,c4,26,p1,?,surb={'id': '3c7d04e6-f095-426b-87fa-cb1a360eb4c9', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769490436.345828,RECEIVED,8945ae45-e896-4c96-a099-41d938bae04a,7f7956fa-a567-465b-b12f-92a39af78454,c5,c4,26,p1,?,surb={'id': '3c7d04e6-f095-426b-87fa-cb1a360eb4c9', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769490436.5237637,RECEIVED,2446c36b-1351-4302-9d7c-0ad195124c40,dff5e73a-50d0-4376-bf6e-4074627e7a43,c5,c4,27,p1,?,surb={'id': '9baa1545-1a02-4028-a91d-55a10e91868a', 'route': ['p1', 'e12', 'i6', 'x11', 'p2', 'c5']}
1769490436.741727,RECEIVED,52e9642e-5907-41e3-8408-7c529516b758,20dcf7c7-8f02-4da3-8bd4-bde7e06a6322,c5,c4,26,p1,?,surb={'id': '723949d5-4c6a-4c81-9f3a-4f2a89536f76', 'route': ['p1', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769490436.9445486,SENT,a232af59-8fd1-4256-857c-aa168d5c973a,8832dc10-b1db-43ad-b9eb-bf862d2a3420,c4,c1,3359,?,p1,
1769490436.9446595,CREATED,4000a9fc-2774-49b9-b34a-aa4413355018,d5dd4937-86ee-4d05-aa66-8074f6a850cc,c4,c1,27,?,?,surb={'id': 'e744a137-5d4f-4242-81ee-61efa3576675', 'route': ['p1', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769490437.0191174,SENT,a15c16dd-dcea-4f08-8f0f-a5a4c3d72340,8e290881-1700-4c01-bff6-b78a39f17bf3,c4,c1,3377,?,p1,
1769490437.0192428,CREATED,52dbbbe9-9c1f-4cf4-8e59-013bea4efae4,99e2b23a-c3b9-49d0-aaf0-f127e5b2f690,c4,c1,27,?,?,surb={'id': '202b153b-34fd-4c95-bb4b-9bad4144f299', 'route': ['p1', 'e3', 'i1', 'x2', 'p1', 'c4']}
