timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490587.5974045,CREATED,20a258c3-aef8-4edb-a51b-41e14fb87ee6,ce96e649-fcf7-4875-8a9f-48a646202044,c1,c2,27,?,?,surb={'id': '78662a3c-830e-4389-a4ce-e83abe4cbde2', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769490587.8494792,SENT,34e430d6-961e-4f6c-893d-9f8ff638451f,7edc6bd1-56f8-489f-b0cf-5ff4cede6890,c1,c2,3397,?,p1,
1769490587.8496308,CREATED,c8fe1ad3-057f-45af-86ee-562b835624c4,ce96e649-fcf7-4875-8a9f-48a646202044,c1,c2,27,?,?,surb={'id': '78662a3c-830e-4389-a4ce-e83abe4cbde2', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769490587.8642592,RECEIVED,fb5ee105-82b1-4449-a8ef-7719e6b466fb,3a91f18b-1ad7-4d36-924f-c05072d2214e,c2,c1,26,p1,?,surb={'id': '4035aa78-9295-4ff6-aa1d-192491b66df7', 'route': ['p1', 'e1', 'i3', 'x1', 'p2', 'c2']}
1769490587.901203,RECEIVED,e0d69408-a94f-4461-865a-ce27734c370f,f87e4725-e913-4bb3-bedd-94235ef4804c,c4,c1,26,p1,?,surb={'id': 'b8cd947e-c30a-4e12-83a5-e319ac6a5cdb', 'route': ['p1', 'e10', 'i2', 'x9', 'p1', 'c4']}
1769490588.0574315,RECEIVED,c4d7d1db-28a4-48a4-8bdf-5eb1fe8491cd,02d1fc04-fdf9-4a58-8b94-cfc7e4b22ed4,c4,c1,27,p1,?,surb={'id': '47233922-90f6-4f92-bf0a-f5ec33380f41', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c4']}
1769490588.1449404,RECEIVED,255d2fe1-7ce0-4dfb-9ae2-79b4c744d318,e7100b02-5e46-4d18-9bd1-24d3458f6c3a,c4,c1,27,p1,?,surb={'id': '0fcd03df-66c2-420c-bf19-4eee574b49e7', 'route': ['p1', 'e11', 'i1', 'x3', 'p1', 'c4']}
1769490588.2157388,SENT,61a9e096-9ce3-4eee-9e55-d212a101ba29,72a4073a-3b08-42d7-a333-2962e6a8e7f2,c1,c2,3377,?,p1,
1769490588.2158148,CREATED,cc648cfe-8ea6-40ec-9aa7-d1e8097027d5,5ae97ef6-4170-44d8-afa3-25852f31fa23,c1,c2,27,?,?,surb={'id': 'f8a2e6be-ecf4-4d37-9798-8e049463e4f3', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c1']}
1769490588.4130218,RECEIVED,44965a90-5edd-4942-9e15-ba332a1056d7,d64d0e1e-ce3e-4c78-90ad-35052833019b,c2,c1,27,p1,?,surb={'id': 'a913d5d6-8f45-4889-bec1-38924d786483', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769490588.5136847,RECEIVED,bacb9859-b553-485c-a860-bea73243b941,ab7e5dd2-04bb-4345-8929-229b95249f63,c2,c1,27,p1,?,surb={'id': '3808df17-0147-4141-bc80-603b3e90c472', 'route': ['p1', 'e3', 'i5', 'x7', 'p2', 'c2']}
1769490588.57934,RECEIVED,a97eedbc-04d6-4ddd-a061-a2aa9c8eddf1,ab7e5dd2-04bb-4345-8929-229b95249f63,c2,c1,27,p1,?,surb={'id': '3808df17-0147-4141-bc80-603b3e90c472', 'route': ['p1', 'e3', 'i5', 'x7', 'p2', 'c2']}
1769490588.6018133,SENT,54ef4a78-3350-4afe-80cd-8155800d9382,87ac99f2-2a8f-4878-9c42-c5053c72d4de,c1,c2,3389,?,p1,
1769490588.6018739,CREATED,cea68ca1-1903-499a-8360-720e6c46a00e,5ae97ef6-4170-44d8-afa3-25852f31fa23,c1,c2,27,?,?,surb={'id': 'f8a2e6be-ecf4-4d37-9798-8e049463e4f3', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c1']}
1769490588.7213502,RECEIVED,cb633d13-450a-4648-ac11-2b755874f101,949dec6d-0c63-4f34-8545-9d4e452bee9e,c2,c1,27,p1,?,surb={'id': '77813af3-0b3d-45c2-863e-a93b4da0093c', 'route': ['p1', 'e4', 'i11', 'x3', 'p2', 'c2']}
1769490588.8215208,RECEIVED,c8371b79-c874-424b-af66-7c5dffaadcf2,8a336917-a119-45b7-80bc-b265266b610b,c4,c1,26,p1,?,surb={'id': '221c9bab-22d0-4a57-9ec4-6a2f26eca7a4', 'route': ['p1', 'e10', 'i12', 'x3', 'p1', 'c4']}
1769490589.6784437,SENT,d271b563-33ee-45a9-b789-8686345c0fa5,19c958d2-9585-4952-882c-4ed1b2b3b073,c1,c2,3367,?,p1,
1769490589.6785202,CREATED,3e9b2005-d8da-4fc6-94b1-cde96d7d22e9,11630c40-6060-43fd-a21a-1c124af8a1ee,c1,c2,27,?,?,surb={'id': 'f4fc4625-77c7-4001-b13f-c59257cc49c0', 'route': ['p2', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769490589.7255847,RECEIVED,73d37136-7a31-49d6-b41d-b547d523babc,f783846d-d253-477c-bbe6-718873a47bdb,c2,c1,26,p1,?,surb={'id': 'd2985ff6-6c33-4f79-a637-98540ca79470', 'route': ['p1', 'e11', 'i5', 'x3', 'p2', 'c2']}
1769490589.7414978,RECEIVED,244296a4-3fbc-4cec-9019-4259978e16a5,f783846d-d253-477c-bbe6-718873a47bdb,c2,c1,26,p1,?,surb={'id': 'd2985ff6-6c33-4f79-a637-98540ca79470', 'route': ['p1', 'e11', 'i5', 'x3', 'p2', 'c2']}
1769490589.7471719,RECEIVED,aa60a225-6223-4e0b-b0f3-28e9e0a06fcf,8a336917-a119-45b7-80bc-b265266b610b,c4,c1,26,p1,?,surb={'id': '221c9bab-22d0-4a57-9ec4-6a2f26eca7a4', 'route': ['p1', 'e10', 'i12', 'x3', 'p1', 'c4']}
1769490589.834204,RECEIVED,a90d15d9-ac10-4bff-aac0-9604edb5b1dc,2560b719-c199-4b68-9ae3-a744ab71a397,c2,c1,27,p1,?,surb={'id': '14b8e378-b0e3-4752-b1fb-22658aa3985a', 'route': ['p1', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769490590.143179,RECEIVED,62b64b5b-ad0b-4526-a483-9cd5e33e45bc,2560b719-c199-4b68-9ae3-a744ab71a397,c2,c1,27,p1,?,surb={'id': '14b8e378-b0e3-4752-b1fb-22658aa3985a', 'route': ['p1', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769490590.2270262,SENT,80b8b1fb-9591-462a-b0c3-7cd24c3a3d9f,89458b57-7356-4969-b9fe-b5c688cca74a,c1,c2,3400,?,p1,
1769490590.2279108,CREATED,97e8c992-c966-4be6-9630-04e71ec72f10,11630c40-6060-43fd-a21a-1c124af8a1ee,c1,c2,27,?,?,surb={'id': 'f4fc4625-77c7-4001-b13f-c59257cc49c0', 'route': ['p2', 'e5', 'i2', 'x6', 'p1', 'c1']}
1769490590.2709887,RECEIVED,aef16cb8-4e10-4a54-ac4d-3bb65c5e16fb,c8039265-7c63-4d71-8ee9-d9be3b8ebb67,c4,c1,27,p1,?,surb={'id': '034a9d22-02ef-4985-b29b-a8dbcb6c3f1f', 'route': ['p1', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769490590.289267,SENT,e0305504-6f1d-4d4a-8192-9b9cbcc061f8,0b06f8c0-fc4f-4987-b361-4521667e41e4,c1,c2,3380,?,p1,
1769490590.2894106,CREATED,40437f82-83a1-48e3-879e-d5ac5cf3d6e9,3e001729-3087-4c76-96c9-3d8bea7652d1,c1,c2,27,?,?,surb={'id': 'bfe057a2-ddba-47fc-a7c4-b6dd921a285f', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769490590.4915934,RECEIVED,c11270f5-f8cd-4ad4-be9a-d3b8a5dd0e33,4af81842-9b2b-495e-a4ee-091c85414779,c2,c1,27,p1,?,surb={'id': '9e336145-9c1a-4abc-aa8f-a5fe3c7c1ca7', 'route': ['p1', 'e7', 'i5', 'x3', 'p2', 'c2']}
1769490590.5759583,SENT,dde31862-9c25-48d0-bad7-c0c2e453a51a,adcdb703-b793-4186-8770-35fd8d1e39fd,c1,c2,3369,?,p1,
1769490590.5760338,CREATED,afa1b130-c1bd-46b2-b720-02aba81e7841,3e001729-3087-4c76-96c9-3d8bea7652d1,c1,c2,27,?,?,surb={'id': 'bfe057a2-ddba-47fc-a7c4-b6dd921a285f', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769490590.9795487,SENT,1d011e8b-09fc-41ce-aa74-749084661592,85f841d2-6e19-4f2f-add4-878c48fa48a0,c1,c2,3392,?,p1,
1769490590.9796977,CREATED,694274ab-69ab-4f9a-9296-cf637d77a490,6e3f4253-bd63-4bfa-b4b0-7d35fde44ef3,c1,c2,27,?,?,surb={'id': 'befa001d-4070-442d-80b5-10fa184ad60b', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c1']}
1769490591.0963979,RECEIVED,6aeffcbb-4525-4b86-b036-67eb9bc809e1,b381a0bc-7e81-4b68-b2c7-5891b9a873d4,c4,c1,27,p1,?,surb={'id': 'd992765c-69eb-44d1-87c6-9a5e0e6079f3', 'route': ['p1', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769490591.235125,RECEIVED,4900957c-ed12-48fd-8c7d-0e02b5abf483,6e8e55b3-d29a-43c0-980d-3972033a3977,c2,c1,26,p1,?,surb={'id': 'a14cfd92-6b1c-402b-a51f-951293d054f8', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769490591.6072233,SENT,a540ad7e-390d-441d-b2f9-e92f1dd1474c,9a85ae6c-28e6-4c50-9829-3a76135b8f24,c1,c2,3376,?,p1,
1769490591.607323,CREATED,774459e0-e7cf-48b7-ad3c-cd55304a8270,6e3f4253-bd63-4bfa-b4b0-7d35fde44ef3,c1,c2,27,?,?,surb={'id': 'befa001d-4070-442d-80b5-10fa184ad60b', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c1']}
1769490591.7618663,SENT,82f1ec1b-b9d0-4e91-b5de-f9ad1493ba8e,74ad5cff-dca6-4a26-8474-600f5a79ca7d,c1,c2,3376,?,p1,
1769490591.7620137,CREATED,6999e339-4ce1-4dba-9a89-13038935f2ef,f3e474e0-80c2-4abe-aea9-2f0a81748be3,c1,c2,27,?,?,surb={'id': 'cf3fbf98-0ffe-4209-bdbf-4a35cfca3587', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769490591.9495041,RECEIVED,2f252358-e474-4efa-92b7-4d0cab5aca2a,d64d0e1e-ce3e-4c78-90ad-35052833019b,c2,c1,27,p1,?,surb={'id': 'a913d5d6-8f45-4889-bec1-38924d786483', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769490592.0311317,SENT,7a363356-914e-479c-86b7-6c1d879a3fc0,ef51ab00-6637-4775-a505-23d6bcbdb675,c1,c2,3379,?,p1,
1769490592.0312982,CREATED,5d2fe2fe-8da4-4678-b48d-805503390218,f3e474e0-80c2-4abe-aea9-2f0a81748be3,c1,c2,27,?,?,surb={'id': 'cf3fbf98-0ffe-4209-bdbf-4a35cfca3587', 'route': ['p2', 'e9', 'i10', 'x3', 'p1', 'c1']}
1769490592.1430845,SENT,1aa5a2c9-b2d5-44f5-9762-4d47c7e27540,c4a7192b-3dfd-4dbb-882c-585881308c12,c1,c2,3375,?,p1,
1769490592.143238,CREATED,cccf1aa8-a76c-42ec-b55a-e6a0c2440039,e29a4724-13d9-45f5-9259-16496fd9200e,c1,c2,27,?,?,surb={'id': '2443523d-9481-44bb-bdba-08d1be1b15ea', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769490592.6461456,RECEIVED,78020c7a-53b3-4df2-bf80-cd577b5e7045,2859276a-4b75-4034-a2eb-67499ea313b4,c2,c1,25,p1,?,surb={'id': '5fb92e1a-5cab-4990-9cb1-8f29a098d70a', 'route': ['p1', 'e2', 'i10', 'x6', 'p2', 'c2']}
1769490592.671079,RECEIVED,aef3a1cb-72a0-48e5-80e0-742e085b9844,0e23af7d-6f4e-4446-95f4-2bbe8da462d0,c2,c1,27,p1,?,surb={'id': 'dee6ffe7-566b-4fd6-84ea-a1c038cd01a4', 'route': ['p1', 'e5', 'i5', 'x3', 'p2', 'c2']}
1769490592.7145488,RECEIVED,3afafa61-7d22-4b5d-a910-8e55efaad0e5,6e8e55b3-d29a-43c0-980d-3972033a3977,c2,c1,26,p1,?,surb={'id': 'a14cfd92-6b1c-402b-a51f-951293d054f8', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769490592.75777,SENT,814dcd6d-4512-46c9-ad06-c9249f4d733a,e2fe0506-1fd7-4fda-b762-60b2e5244648,c1,c2,3387,?,p1,
1769490592.7585602,CREATED,50eacaf0-2bce-4b8b-8625-5309985e6933,e29a4724-13d9-45f5-9259-16496fd9200e,c1,c2,27,?,?,surb={'id': '2443523d-9481-44bb-bdba-08d1be1b15ea', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769490592.916765,RECEIVED,58930963-13bb-4e0a-8ff9-f8103c4cff0e,0fc2c272-f7cd-4164-bbcb-dae841702a09,c2,c1,27,p1,?,surb={'id': '6cfc5d11-66fe-4276-88ca-a6017a7a7a6f', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769490592.9848957,SENT,d0cb2f6a-c060-4abb-9d04-08f6754c3078,bbfb0b3e-a886-4eac-81be-b32ede12075d,c1,c2,3380,?,p1,
1769490592.9850364,CREATED,be157287-c131-482f-a32f-68262f1b0416,959df878-d923-4bbd-a7a6-2f7ee556ade9,c1,c2,27,?,?,surb={'id': '7b7dd18f-9bcc-4c5b-95ab-152c9a767150', 'route': ['p2', 'e1', 'i5', 'x8', 'p1', 'c1']}
1769490593.0574644,RECEIVED,2e5f0d63-1a80-4c1d-a2b4-669d307f22ab,285eff10-0235-4fb7-aacc-0ddcdb4653aa,c2,c1,27,p1,?,surb={'id': '93274843-4ca9-4545-86b6-7d9334656adc', 'route': ['p1', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769490593.0594125,SENT,e8c52d1e-0da2-406f-98bb-a138bde4175a,86cc23f0-b245-4de8-a0cf-4da3f689efa5,c1,c2,3388,?,p1,
1769490593.0595696,CREATED,4eca73fd-c20c-4bbe-9181-0688dc54d6a6,959df878-d923-4bbd-a7a6-2f7ee556ade9,c1,c2,27,?,?,surb={'id': '7b7dd18f-9bcc-4c5b-95ab-152c9a767150', 'route': ['p2', 'e1', 'i5', 'x8', 'p1', 'c1']}
1769490593.0697505,RECEIVED,4ff36531-58e8-41d3-907c-841b2ae5a5b5,6d5c42d2-c865-4982-9b90-febcf1424945,c2,c1,27,p1,?,surb={'id': '3e7baf7e-12c2-4a0f-94cd-c5c272d7ac10', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769490593.3937135,SENT,f84d3d83-5092-4846-abb1-ca15083ebc9b,fb24b9f4-8f2f-45b2-b46b-86af370f44a3,c1,c2,3401,?,p1,
1769490593.3938127,CREATED,be8a13cb-6270-4b24-b89c-ca738b5b0410,69658225-c190-4d9f-8229-54a18755e814,c1,c2,27,?,?,surb={'id': 'f35f6850-a5ea-4a9e-9f70-4bb415f941a8', 'route': ['p2', 'e1', 'i10', 'x4', 'p1', 'c1']}
1769490593.4485402,SENT,e8bd29f6-9d28-4c32-918c-70133bfb6474,c92f65f7-225a-4381-8e35-520a68bd0158,c1,c2,3392,?,p1,
1769490593.448644,CREATED,0c308b07-11eb-4e02-a5a6-ac56c00fd627,69658225-c190-4d9f-8229-54a18755e814,c1,c2,27,?,?,surb={'id': 'f35f6850-a5ea-4a9e-9f70-4bb415f941a8', 'route': ['p2', 'e1', 'i10', 'x4', 'p1', 'c1']}
1769490593.4943132,SENT,3f18d7ce-6d53-40fc-9a92-913d99d7f020,70e15baa-8837-4120-ae36-2da0b8decb32,c1,c2,3382,?,p1,
1769490593.4944136,CREATED,1b1c8ab8-1cca-4a05-ac25-c267f3636e67,68ebf0bc-b359-4d2f-9af6-706a6b4f68e4,c1,c2,27,?,?,surb={'id': 'a4e9bdc1-4947-45f6-b199-65cd4a94803d', 'route': ['p2', 'e4', 'i4', 'x8', 'p1', 'c1']}
1769490593.6194472,SENT,ddc737d2-922c-48af-9f35-4c4ae88cba28,ecda9059-836a-46c5-afc7-32a198e30aff,c1,c2,3360,?,p1,
1769490593.619544,CREATED,27efe82b-a15b-4f47-8db7-d4c0490522f7,68ebf0bc-b359-4d2f-9af6-706a6b4f68e4,c1,c2,27,?,?,surb={'id': 'a4e9bdc1-4947-45f6-b199-65cd4a94803d', 'route': ['p2', 'e4', 'i4', 'x8', 'p1', 'c1']}
1769490593.680474,RECEIVED,1b4d718a-c590-4fb1-9c99-14d01c267c61,285eff10-0235-4fb7-aacc-0ddcdb4653aa,c2,c1,27,p1,?,surb={'id': '93274843-4ca9-4545-86b6-7d9334656adc', 'route': ['p1', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769490593.7956145,SENT,56aefff5-f446-45fa-b16d-d77dfbdd65f8,a6d9cb13-bc8b-484e-97c4-cdda954caa51,c1,c2,3376,?,p1,
1769490593.7957158,CREATED,127d8072-3b31-47e3-b941-a0f93de6e813,23877d35-f720-4946-be79-d6868c277338,c1,c2,26,?,?,surb={'id': 'fee39a1a-f3dd-49f8-974f-e941f7cfc148', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c1']}
1769490593.9934425,RECEIVED,d91a4abc-487f-481b-a1a3-a36c323b8fbf,b381a0bc-7e81-4b68-b2c7-5891b9a873d4,c4,c1,27,p1,?,surb={'id': 'd992765c-69eb-44d1-87c6-9a5e0e6079f3', 'route': ['p1', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769490594.258766,SENT,ec4a32b8-2ab3-4218-a539-cf4f673fcd64,b9fd7630-30ca-432d-9840-a476d20a519a,c1,c2,3372,?,p1,
1769490594.2589183,CREATED,ecec8f20-9b30-4282-81c2-25e5f7980568,23877d35-f720-4946-be79-d6868c277338,c1,c2,26,?,?,surb={'id': 'fee39a1a-f3dd-49f8-974f-e941f7cfc148', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c1']}
1769490594.364954,RECEIVED,fd28be48-6a66-4445-8d42-f9f490f460a5,236006bc-980d-46f2-b994-03eac40a1d49,c4,c1,27,p1,?,surb={'id': 'f47ce4ee-f99c-41d9-8494-c37a1491a105', 'route': ['p1', 'e8', 'i11', 'x12', 'p1', 'c4']}
1769490594.609779,RECEIVED,4567d413-26f0-4726-bb78-3a3a31ac92c6,6d5c42d2-c865-4982-9b90-febcf1424945,c2,c1,27,p1,?,surb={'id': '3e7baf7e-12c2-4a0f-94cd-c5c272d7ac10', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769490594.6538424,SENT,fc647fc0-2f0e-4468-aeb6-61cafef1a195,8a7c84ad-c76a-45d9-8aa3-fbb28a29cdd0,c1,c2,3389,?,p1,
1769490594.6539419,CREATED,cadee6be-53d0-4084-9f48-6c5e33251cf3,70d3c20e-678f-44c2-ac66-d4fd98e7b47c,c1,c2,27,?,?,surb={'id': '44216a5d-bef5-476c-9258-977dd7b37770', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c1']}
1769490594.9856892,SENT,bf8ac3fc-9aa6-4ca2-9810-b42fd6c8e8c9,d83289b7-d2b2-4790-a8b3-06186dd6c6f4,c1,c2,3395,?,p1,
1769490594.98579,CREATED,bc5b29b9-fb6e-4efc-a465-52a442d34b09,70d3c20e-678f-44c2-ac66-d4fd98e7b47c,c1,c2,27,?,?,surb={'id': '44216a5d-bef5-476c-9258-977dd7b37770', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c1']}
1769490595.0725904,SENT,ee10adc4-c488-41ca-b007-acfc20e03680,f516e9a8-ab7b-4699-b7c8-7cb7dfc7b415,c1,c2,3389,?,p1,
1769490595.07276,CREATED,3c853743-9d4b-4630-9b6a-08a03b3a6450,3d7d408d-eedc-410c-996c-320afe3bcf5a,c1,c2,27,?,?,surb={'id': 'a26bfc7d-2e81-42bb-8b41-14b00681e681', 'route': ['p2', 'e3', 'i10', 'x10', 'p1', 'c1']}
1769490595.0902162,SENT,d5625076-1b4d-4724-9753-3cc2d1bd95a7,52127bc3-5d7c-4319-ae50-267fe75ee8c7,c1,c2,3363,?,p1,
1769490595.0903654,CREATED,f07aa46b-3b8c-4dc2-8be4-157a1aee95b4,3d7d408d-eedc-410c-996c-320afe3bcf5a,c1,c2,27,?,?,surb={'id': 'a26bfc7d-2e81-42bb-8b41-14b00681e681', 'route': ['p2', 'e3', 'i10', 'x10', 'p1', 'c1']}
1769490595.2566972,SENT,6a4c20b9-f560-4f95-9791-e7edbba41d3a,25dfb8b6-34ad-4a9e-8a27-a42096e95223,c1,c2,3385,?,p1,
1769490595.2568386,CREATED,0cfb04f9-f772-424c-8254-5eb2b59ac16c,c67afa20-a517-413f-8dab-aa09d75a1deb,c1,c2,27,?,?,surb={'id': '919e792a-7b00-40bb-a185-9970c8b9f7be', 'route': ['p2', 'e8', 'i3', 'x8', 'p1', 'c1']}
1769490595.4868174,RECEIVED,3e30214f-ada8-4091-a6f1-123cfe7d68d8,2859276a-4b75-4034-a2eb-67499ea313b4,c2,c1,25,p1,?,surb={'id': '5fb92e1a-5cab-4990-9cb1-8f29a098d70a', 'route': ['p1', 'e2', 'i10', 'x6', 'p2', 'c2']}
1769490595.9267294,RECEIVED,eb17fc0d-fb9e-458b-8e08-4a8b1d636082,667cd5df-d74b-45b2-89aa-4a4d730abf7c,c2,c1,27,p1,?,surb={'id': 'dd69898c-95a9-4d8b-a333-d0eca8d53e10', 'route': ['p1', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769490595.95925,RECEIVED,09e9a1ca-9838-41e7-9416-06907329f485,0fc2c272-f7cd-4164-bbcb-dae841702a09,c2,c1,27,p1,?,surb={'id': '6cfc5d11-66fe-4276-88ca-a6017a7a7a6f', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769490596.0285928,SENT,8f7522e9-df5e-49f5-849b-583b33dce505,85a3c547-ccc0-42c1-820f-728945e73bd8,c1,c2,3380,?,p1,
1769490596.028688,CREATED,2b3856cf-81fb-44ee-9187-7e2295c19e98,c67afa20-a517-413f-8dab-aa09d75a1deb,c1,c2,27,?,?,surb={'id': '919e792a-7b00-40bb-a185-9970c8b9f7be', 'route': ['p2', 'e8', 'i3', 'x8', 'p1', 'c1']}
1769490596.29272,RECEIVED,3b19a171-4025-4cd8-b44e-87bb82ac3fed,fa2d9ffa-ed82-4509-b953-133566b272c8,c4,c1,26,p1,?,surb={'id': 'fe716d6c-b808-46e9-8a9b-45bb6ee6b1c9', 'route': ['p1', 'e7', 'i9', 'x4', 'p1', 'c4']}
1769490596.3527167,RECEIVED,bb954400-1aa0-434e-8df0-4d77b95868cf,fa2d9ffa-ed82-4509-b953-133566b272c8,c4,c1,26,p1,?,surb={'id': 'fe716d6c-b808-46e9-8a9b-45bb6ee6b1c9', 'route': ['p1', 'e7', 'i9', 'x4', 'p1', 'c4']}
1769490596.5634432,RECEIVED,bc3988dc-a4e7-48c1-9555-0749077e57c7,7676fca2-24b5-43c8-9693-da8b14a1ab3e,c4,c1,27,p1,?,surb={'id': 'c1f24ad1-1361-4b7c-9d94-85ad9127c7a4', 'route': ['p1', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769490596.6737072,RECEIVED,a2575326-ee02-477e-9d7b-f60e3369ef62,667cd5df-d74b-45b2-89aa-4a4d730abf7c,c2,c1,27,p1,?,surb={'id': 'dd69898c-95a9-4d8b-a333-d0eca8d53e10', 'route': ['p1', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769490597.2797096,SENT,111e3985-4e97-4bbd-a24b-b9d3a651dbd1,7f8ffa30-2cfc-4030-8e36-ee3a5b7eb2a7,c1,c2,3401,?,p1,
1769490597.2798505,CREATED,f59318da-db94-4d24-9309-45a485b38a22,159f0e86-ab68-404f-a0bb-01c72e577da0,c1,c2,27,?,?,surb={'id': '3a504206-13ff-4ae4-8489-d29d47f5cf2e', 'route': ['p2', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769490597.298555,SENT,9109a66b-e88d-4723-9557-4c17d3b7e331,200bb452-f225-47f7-a1b0-99a05a8e0d2d,c1,c2,3388,?,p1,
1769490597.2987266,CREATED,76770f4d-760e-4825-ad5c-2f729bed9fc6,159f0e86-ab68-404f-a0bb-01c72e577da0,c1,c2,27,?,?,surb={'id': '3a504206-13ff-4ae4-8489-d29d47f5cf2e', 'route': ['p2', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769490597.3016586,RECEIVED,cdbaf9c6-ffd5-4a13-af19-0da816019b45,236006bc-980d-46f2-b994-03eac40a1d49,c4,c1,27,p1,?,surb={'id': 'f47ce4ee-f99c-41d9-8494-c37a1491a105', 'route': ['p1', 'e8', 'i11', 'x12', 'p1', 'c4']}
1769490597.4216878,RECEIVED,502a2857-8907-4e21-9100-ba718fd19ce6,7676fca2-24b5-43c8-9693-da8b14a1ab3e,c4,c1,27,p1,?,surb={'id': 'c1f24ad1-1361-4b7c-9d94-85ad9127c7a4', 'route': ['p1', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769490597.6323562,SENT,c88ab1a5-45df-46a0-9a6a-823c2229a7d8,610fdf78-cec2-4572-b2d9-e154e73323dd,c1,c2,3395,?,p1,
1769490597.6325178,CREATED,fac40e10-eda0-4d8b-b0d2-f96d02df71f5,0b7aade7-c748-488a-86fe-bcc132c6ff2e,c1,c2,27,?,?,surb={'id': '717140bc-d95e-4223-9462-5b68938e7618', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769490597.675293,SENT,4188b994-49f4-4041-9516-690318e76c34,51f686d0-0fac-4bee-a558-0b2b0a667c63,c1,c2,3359,?,p1,
1769490597.675447,CREATED,6f1da59a-445d-4532-bca1-0e55fe24eb99,0b7aade7-c748-488a-86fe-bcc132c6ff2e,c1,c2,27,?,?,surb={'id': '717140bc-d95e-4223-9462-5b68938e7618', 'route': ['p2', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769490598.099488,RECEIVED,e6a2af79-f84c-4164-8a47-b39f1b08b64c,07878e75-e1f0-422e-a81b-a9e355d15a10,c2,c1,27,p1,?,surb={'id': 'eb5d8849-7c38-40e3-aec0-96dd3a6e5ae6', 'route': ['p1', 'e3', 'i10', 'x9', 'p2', 'c2']}
1769490598.2381208,RECEIVED,77afef8a-60d5-4c7d-a6d3-0203d6839f6c,a6818b4d-8784-46ea-8629-0f32f30c967a,c2,c1,25,p1,?,surb={'id': '70a380de-5c58-4512-96f0-c1def3b282c4', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c2']}
1769490598.4209347,RECEIVED,ecdfb5d2-52b5-4ab9-b072-66829bf5697f,3b64b760-bc13-41f8-b704-0151179cc872,c2,c1,27,p1,?,surb={'id': 'd34b0504-45ed-4cf8-b3bb-f0d056fc2081', 'route': ['p1', 'e9', 'i2', 'x9', 'p2', 'c2']}
1769490598.4300957,RECEIVED,c35a58ef-a1d8-48f2-8fcb-8cb5993c4ba6,f667b2c8-f5cd-475a-b5db-2b7ba3fea01e,c4,c1,27,p1,?,surb={'id': '312a5d6d-fde6-4dab-bf2c-b3b633ae654d', 'route': ['p1', 'e3', 'i3', 'x11', 'p1', 'c4']}
