timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769451281.1891384,SENT,086185fe-486a-4acd-a8cc-8d3bb980e112,8ade68a0-4f7a-4ca9-b18e-e0022d5734fe,c1,DROP,2045,?,p1,
1769451281.189281,CREATED,43455955-c90c-4763-8a8e-9afa024cf321,7181c355-268f-4224-a28e-9a5d355db2b9,c1,DROP,27,?,?,
1769451281.672961,SENT,22d08d1c-d7fa-4f43-a553-1fc5018dcb00,ba2ad2b2-736f-4b20-a601-2188dbe58f59,c1,c4,3347,?,p1,
1769451281.6734807,CREATED,e79d6a15-0da4-4e57-b994-01f6afd66efe,bd088ece-810b-460a-b228-30ec4f71d1d5,c1,c4,26,?,?,surb={'id': '8fca6501-2d55-497b-8e20-ea3f07d7cc42', 'route': ['p1', 'e8', 'i3', 'x1', 'p1', 'c1']}
1769451565.330526,RECEIVED,0e88007f-8e10-49b3-8575-ce7483ad2c81,050dd743-dd21-4691-98a6-bb69834898e5,c5,c1,27,p1,?,surb={'id': '2689b845-9f92-4661-a8fa-6533772d289a', 'route': ['p1', 'e11', 'i7', 'x8', 'p2', 'c5']}
1769451565.5345047,SENT,e6f67896-0180-4892-8a88-7d43d941a6f0,581b2e18-e854-4c7e-8376-6d8757d2155e,c1,c4,3374,?,p1,
1769451565.5346575,CREATED,c8ab076f-c561-4d1f-af77-a3ea12769a4e,75e4118a-9283-4bc9-ac50-e51f41290eaa,c1,c4,26,?,?,surb={'id': 'b927c45a-11ad-4613-9db2-374f71ad525b', 'route': ['p1', 'e9', 'i3', 'x6', 'p1', 'c1']}
1769451565.9383495,SENT,a6f391ca-065d-469a-a4db-f58517cc8396,9e6fd4f1-a8ef-40f3-8196-d3c6342cc31e,c1,c4,3359,?,p1,
1769451565.938501,CREATED,6d95af08-137d-467a-9823-7866322eb326,f3a4cd2c-4e6e-47c5-af26-1601ccafd541,c1,c4,27,?,?,surb={'id': 'd7fb6546-fff7-41d5-bc5c-2dc9cc7a6f66', 'route': ['p1', 'e4', 'i2', 'x6', 'p1', 'c1']}
1769451565.9772205,RECEIVED,1fc9b0a3-e1cb-4e07-8d6a-948dcfb8445f,b5d59e70-57bf-4539-b990-aa13c64431b5,c5,c1,27,p1,?,surb={'id': '312bd3ec-a0bd-451b-a6f3-a42974b0767b', 'route': ['p1', 'e5', 'i11', 'x12', 'p2', 'c5']}
1769451566.1035504,RECEIVED,582bbd5b-8088-420b-9a4a-b804e0e8e660,01a9ccc6-b97c-4def-a77f-f466d6ade13d,c5,c1,27,p1,?,surb={'id': '1d2a0bad-3ddd-4c79-9f48-dc4a3f3c2f2c', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c5']}
1769451566.5805285,SENT,9afc5aaa-aec3-4e57-805c-eb62cf75b819,8cf10684-d95b-44cd-994c-8442e0b4f1e3,c1,c4,3379,?,p1,
1769451566.5806644,CREATED,5e76db3f-3488-4d2f-ab49-6c4ca550094e,6201ded5-b038-4434-aa0d-518462f80ae7,c1,c4,26,?,?,surb={'id': '43e9ded8-7b92-46c0-94c6-b2025473cfbb', 'route': ['p1', 'e5', 'i1', 'x1', 'p1', 'c1']}
1769451566.6611683,RECEIVED,4f863e27-4d07-41e1-9b54-a1530dce0ecd,e31907c2-de09-442b-a252-d22ee3d6e59c,c5,c1,27,p1,?,surb={'id': 'c33f1a3a-18ce-47a7-9942-5017d01cf229', 'route': ['p1', 'e3', 'i8', 'x3', 'p2', 'c5']}
1769451566.8855243,SENT,e3cfc680-baa8-45dd-b52f-8b1e7544f157,eac8197d-c8f4-4eb5-a3b1-bb1909ae31eb,c1,c4,3396,?,p1,
1769451566.8856559,CREATED,28054b6d-020a-48b5-b8b9-f166cd2cdde2,81c5e146-6c6d-4069-a3db-b6ccd1a7b3dd,c1,c4,27,?,?,surb={'id': '697f0180-8d30-4b76-a007-2532e0657298', 'route': ['p1', 'e12', 'i2', 'x10', 'p1', 'c1']}
1769451567.3987503,RECEIVED,5dd91267-7c57-47c1-a332-68f2f868001d,c97e562c-92ba-428d-8d19-6a589f4017b3,c5,c1,27,p1,?,surb={'id': '784328bb-5c83-4922-a783-5c286bb6d147', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c5']}
1769451567.540132,SENT,acf22ada-673a-4fdb-aa9c-f20e900afbba,97cbf593-acb3-4a96-9b08-0b3cb4c23d96,c1,c4,3371,?,p1,
1769451567.5403063,CREATED,7ba7938b-80b1-4063-92c7-cfe76b321a96,9c5f89a2-b9ea-4274-921e-73abfbf91f0b,c1,c4,27,?,?,surb={'id': '93925e31-359b-46b5-9641-30d0901ebb40', 'route': ['p1', 'e6', 'i7', 'x3', 'p1', 'c1']}
1769451567.5514388,RECEIVED,42273980-2271-4a06-b999-081aa7b29219,257d33d6-f29a-4604-bc0a-93823850d82f,c5,c1,27,p1,?,surb={'id': '1df6b0c2-73f6-4c96-aea7-e395aa278159', 'route': ['p1', 'e9', 'i6', 'x7', 'p2', 'c5']}
1769451567.6155937,RECEIVED,dad2fefa-bbec-495d-91b2-2de77e0c2f79,5ba648cf-9b48-4b9f-a517-a87c5ee60b9e,c5,c1,26,p1,?,surb={'id': '2203cd03-9df1-4a98-8f23-9b02151a256c', 'route': ['p1', 'e10', 'i11', 'x12', 'p2', 'c5']}
1769451567.6315987,SENT,720e11ac-2cc0-476e-99c3-a89bcb7670fd,2253cfd0-339b-4163-8983-943fb055dd50,c1,c4,3397,?,p1,
1769451567.6317353,CREATED,64232324-f838-4141-b6ca-0fb7d5f38239,70fd4c30-d370-423e-af89-249315e86e8b,c1,c4,27,?,?,surb={'id': 'b39ac09e-ed39-403a-9329-2cfc9994d48c', 'route': ['p1', 'e1', 'i2', 'x11', 'p1', 'c1']}
1769451567.7374463,SENT,b8016d4d-d98a-4da1-bd39-32fe4cfb613c,b8af50ee-056b-41dd-8157-997f5c64df8a,c1,c4,3376,?,p1,
1769451567.7375977,CREATED,45d8b23d-236c-4e91-afa7-300cd5e96843,7f3b3115-3b98-44fb-8735-564546d4089a,c1,c4,27,?,?,surb={'id': '52106eee-494a-4255-9757-c34b542a14fe', 'route': ['p1', 'e10', 'i5', 'x5', 'p1', 'c1']}
1769451568.161832,RECEIVED,9f8c230f-742b-421c-b19e-8e749e351bee,ce960359-076f-4251-9137-e45dc775275f,c5,c1,26,p1,?,surb={'id': '74a5e642-7105-4a12-805e-87d53d888a13', 'route': ['p1', 'e9', 'i3', 'x6', 'p2', 'c5']}
1769451568.2258608,RECEIVED,aa203a11-acc8-4cc2-bf7c-a05180c5c219,b91b65de-8507-44cc-93d1-c5f4706d9184,c5,c1,27,p1,?,surb={'id': 'fda52d26-0486-40b6-924e-ea72120b85a0', 'route': ['p1', 'e2', 'i4', 'x6', 'p2', 'c5']}
1769451568.299197,SENT,3061974c-4edf-4813-af37-405d2ee1d37a,9797ace3-7f32-4353-8fbb-4ddeb041dd4d,c1,c4,3400,?,p1,
1769451568.2993429,CREATED,5361a620-d6a5-4009-8d1d-58d24c9453d5,5e0d1334-cced-4335-970a-5b0c0a6d3e2a,c1,c4,27,?,?,surb={'id': '4bff4030-bc9e-42f9-99f7-7f424c8146b1', 'route': ['p1', 'e12', 'i8', 'x3', 'p1', 'c1']}
1769451568.8589768,SENT,9229fda6-beee-41c4-8162-61e919a59da1,fa07c89c-9a33-4ea3-bb20-324e87c9e5bf,c1,c4,3389,?,p1,
1769451568.8596866,CREATED,e931b130-08b4-4d1f-a490-397dc760150e,75c52f5d-e56f-4d05-8b67-21c5e1ff16a5,c1,c4,26,?,?,surb={'id': '899f2fdd-32da-44e5-a6e9-a12e47ec5ccc', 'route': ['p1', 'e9', 'i1', 'x11', 'p1', 'c1']}
1769451569.0460918,RECEIVED,fb5b2203-a3a8-448d-8d57-adf87e3e4797,3d3bb0f5-18df-4a76-b15a-3d06cacaa735,c5,c1,27,p1,?,surb={'id': '2c896675-6ed7-4cb0-9412-844697c460e4', 'route': ['p1', 'e5', 'i5', 'x11', 'p2', 'c5']}
1769451569.1485357,RECEIVED,8009bb3e-26c8-4765-a184-ebd86931778d,89cba07b-173e-4314-8038-b392f9f04686,c5,c1,27,p1,?,surb={'id': '31be51a2-dd38-41b5-8b05-4d601677dd32', 'route': ['p1', 'e9', 'i8', 'x6', 'p2', 'c5']}
1769451569.5501933,SENT,be6001fa-b5c8-46b2-b370-382d0ffae9d7,02d17745-cd20-4f4c-b196-0b257eef2f6f,c1,c4,3376,?,p1,
1769451569.5502758,CREATED,0019567e-d5a9-4978-9366-fff10c4175e0,f4481b99-7462-4a34-affe-6fb135205481,c1,c4,27,?,?,surb={'id': '8f58b279-b4f8-428f-bc0e-24e64582e323', 'route': ['p1', 'e3', 'i4', 'x8', 'p1', 'c1']}
1769451570.1922174,RECEIVED,a1518109-7dfd-46b2-a19c-6a64c07e7da9,5bc33a03-3d16-4124-b82f-55d980b04ab0,c5,c1,27,p1,?,surb={'id': '50af647a-7de1-4148-8156-d0f846e91d33', 'route': ['p1', 'e9', 'i3', 'x2', 'p2', 'c5']}
1769451570.4563203,RECEIVED,0b881359-80b9-4ae3-9f4f-527211bec379,6dfce2d0-965a-40fd-828f-9ddbc825b33a,c5,c1,27,p1,?,surb={'id': 'a4e5c9f1-9342-4707-99f5-6694bb6aa29d', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769451570.5117695,RECEIVED,07be0dd6-8283-4f34-b853-7812806b086f,cd69998f-cb79-49a2-b21e-ff8c3ad495d6,c5,c1,27,p1,?,surb={'id': '8b579a13-b37d-4325-b9cf-47d8ffd0c23f', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c5']}
1769451571.3460941,SENT,7ad5f89d-0874-45ff-afbd-9671dfa9b6b9,b0c18a87-80ae-4fad-9ab3-4ffb35584284,c1,c4,3388,?,p1,
1769451571.3462453,CREATED,76d0a9de-81e0-47e5-a0bc-3f5d2f9f2b9c,126f80bb-b544-4bdd-8a8d-01ebfd9a7f89,c1,c4,27,?,?,surb={'id': 'e1251166-7fdc-4e5e-9b9e-5f82252be244', 'route': ['p1', 'e3', 'i11', 'x11', 'p1', 'c1']}
1769451571.5143013,RECEIVED,2ce709af-da08-4d00-a39f-aa5f5c0b3ad9,de74f20d-4ca4-466a-ad51-dace87e153ee,c5,c1,26,p1,?,surb={'id': '80f574dc-c41a-4f93-bc8d-ecd7b2a25a0a', 'route': ['p1', 'e4', 'i8', 'x8', 'p2', 'c5']}
1769451571.843881,RECEIVED,22e34f81-1952-4691-a9c3-8aa9c350090a,f1dbcef8-d456-40a1-83c4-15c70126f282,c5,c1,27,p1,?,surb={'id': 'c44c7740-dd07-4e21-960a-ec2d01b9067c', 'route': ['p1', 'e3', 'i7', 'x4', 'p2', 'c5']}
1769451571.9693289,SENT,7cb673f7-4c80-4d70-8877-99b27940ea79,29fc5e31-7317-463c-9d6c-36394a766ef9,c1,c4,3383,?,p1,
1769451571.9694595,CREATED,29ebe286-3479-4301-b6bb-b11cd1f7b6ba,318c476d-2ef1-4ee1-a7da-4c2c19f7f341,c1,c4,27,?,?,surb={'id': 'decaa619-609f-42bf-b1dd-2c13f55ad078', 'route': ['p1', 'e2', 'i5', 'x6', 'p1', 'c1']}
1769451571.9885464,SENT,42e49aa5-8494-4290-b5b5-bbbcb7516d6f,417c3e91-f057-4e6c-af19-bd9698bcce32,c1,c4,3370,?,p1,
1769451571.9886796,CREATED,ee63de1b-4bd5-46a9-b363-f424a9f35ff8,afb8b25a-5e63-4d32-abd8-063bdaafa3bc,c1,c4,27,?,?,surb={'id': 'e6c7b7a6-3610-4764-8bf5-1c986f00f9c4', 'route': ['p1', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769451571.9958503,SENT,1726d0e7-e066-4705-922c-630ef74a42b3,f3199a0d-50a8-449e-8fea-5d0ca0db4eb3,c1,c4,3389,?,p1,
1769451571.9959793,CREATED,d6087929-ec9f-4f32-b003-3461baf4f2bb,9ab8c54a-9f26-49cb-9763-4a5ea4dc7509,c1,c4,27,?,?,surb={'id': 'ba6c4947-bca0-4a13-bca7-aecd68226768', 'route': ['p1', 'e4', 'i7', 'x11', 'p1', 'c1']}
1769451572.169393,RECEIVED,3aec75b7-a354-472a-822d-842432bed89c,f95730e6-1a32-4a6d-84ae-2d1e237a8d80,c5,c1,27,p1,?,surb={'id': '5f9be192-87f9-46ce-8e05-7e6d375b24b7', 'route': ['p1', 'e1', 'i10', 'x8', 'p2', 'c5']}
1769451572.3001895,RECEIVED,9a7f895a-417e-482e-9f8d-0c931bdaa590,3e502fcf-3965-41cc-978c-578434ed181b,c5,c1,26,p1,?,surb={'id': '7e79e62f-4595-487d-8fad-3932cf06b45b', 'route': ['p1', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769451572.7774975,RECEIVED,426e0a8b-9d65-46d2-8a81-45fc0b5b1f4c,2d95d911-fa71-4c70-9032-76623a2376f4,c5,c1,27,p1,?,surb={'id': '519d9f4d-799b-486f-af3d-53bd4c88db6d', 'route': ['p1', 'e11', 'i9', 'x4', 'p2', 'c5']}
1769451572.9656541,SENT,89ea4955-3f85-4d1a-9838-8dcc95bae837,c16f4a66-5aaa-4496-a4f0-e58595501548,c1,c4,3391,?,p1,
1769451572.965792,CREATED,d818fc4d-8fd0-49e5-95fc-c3553322c054,b514b645-4fc5-4eaf-b225-e625ac50a162,c1,c4,27,?,?,surb={'id': '8994b29a-2906-4bc9-bc27-0e0f1e3bd710', 'route': ['p1', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769451572.9853606,SENT,8a226b54-2100-46a7-8ddb-55a2ab3dc82d,1ddbdcb6-ed99-40ea-bddd-af311e3270b2,c1,c4,3395,?,p1,
1769451572.9855072,CREATED,d28bfcce-fdda-4815-9fcb-7818f60b9861,182a51fc-61b3-43bf-81a2-5042c09ce5ae,c1,c4,27,?,?,surb={'id': '5e0240fd-915d-40b4-a7bc-0ccc6216ff99', 'route': ['p1', 'e4', 'i6', 'x10', 'p1', 'c1']}
1769451573.0126655,SENT,950dfd9d-325d-482d-a8c9-a1961c692767,e48d06ef-5d95-424b-a8d9-fc805eb9ba92,c1,c4,3352,?,p1,
1769451573.012842,CREATED,36909ec3-dba3-4629-b4cf-0c6658c48ac1,5949f394-1d79-446e-a37e-2621b75f8873,c1,c4,26,?,?,surb={'id': '8cadd88a-2aa5-491c-ac46-91e56f4b2a7a', 'route': ['p1', 'e9', 'i2', 'x7', 'p1', 'c1']}
1769451573.1628275,SENT,3466af92-4524-4fe8-8312-71ba1f1faead,460513b8-6cc4-4726-ab04-d9002d4d4fc8,c1,c4,3360,?,p1,
1769451573.163243,CREATED,63326b7a-7c7a-47cf-a10b-43d31a6642f4,d0887447-bb17-442b-af53-6e448ceb072a,c1,c4,27,?,?,surb={'id': '8d348afc-9337-4d70-a5db-3e93e4bc283d', 'route': ['p1', 'e6', 'i4', 'x5', 'p1', 'c1']}
1769451573.3348389,SENT,e5260432-dd3a-401d-9cb7-8c8b492cc1f4,827d436d-be02-4102-9665-24ad93504e6b,c1,c4,3372,?,p1,
1769451573.3349128,CREATED,29cc4077-4e4f-46fe-9e8b-314083ec1841,1428e41e-2be8-4e59-862e-bd583d2159fe,c1,c4,27,?,?,surb={'id': 'ff90a806-b947-43cf-9146-f2b2b42baced', 'route': ['p1', 'e8', 'i8', 'x1', 'p1', 'c1']}
1769451573.4819984,SENT,4cbbe4a7-9fca-4cd7-b0f5-19c5c2014fa5,acf84cd8-258c-4155-93da-8d871475f3a8,c1,c4,3396,?,p1,
1769451573.482146,CREATED,2b5f2f72-83c2-47ce-810e-b7fc8f238eab,be3fc936-232b-4406-a8e8-c6bc8718ba08,c1,c4,27,?,?,surb={'id': 'b04270c7-7a71-406c-9517-1b9f193ab30e', 'route': ['p1', 'e11', 'i9', 'x4', 'p1', 'c1']}
1769451573.4902167,SENT,0251d6db-eb5d-478f-ba9b-497ab511b90b,3118049a-a0e8-48fa-9007-f7f7a996f2f4,c1,c4,3363,?,p1,
1769451573.490338,CREATED,c21dedc8-3071-4f5a-bbd0-5546d2dea7a0,e650bbfb-bf69-4bfd-a468-a17b615c2294,c1,c4,27,?,?,surb={'id': 'b4071ec0-babf-4743-b4de-a61199387f08', 'route': ['p1', 'e6', 'i4', 'x10', 'p1', 'c1']}
1769451573.5885239,RECEIVED,f2cf72ea-3dd7-4b4a-989c-af76089d2ab8,c38f138e-a9cb-4d70-9426-5f917f28c73b,c5,c1,27,p1,?,surb={'id': '26a02426-5231-4d5b-a3f1-d3239e16d2bf', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c5']}
1769451573.8399088,SENT,91b16aad-4e06-46db-8f21-bc6e1c44c61a,12c426c5-6f10-4fa1-8c51-24fb97eac551,c1,c4,3380,?,p1,
1769451573.8400288,CREATED,2bff07c7-f650-4429-b4f0-724fa0798478,38a58473-2ac6-4a99-84b6-bf4eb20f076d,c1,c4,27,?,?,surb={'id': 'e12aa57d-acb2-4c58-bfa4-536a916e21ad', 'route': ['p1', 'e2', 'i8', 'x8', 'p1', 'c1']}
1769451573.9977305,RECEIVED,392e39ee-3241-4ce7-8c58-66b4ac226ca2,90e3648f-9d7e-4e10-be95-2091fec4a7d2,c5,c1,27,p1,?,surb={'id': '2ebc5d27-d7e9-49a2-903e-05e11a10fd0a', 'route': ['p1', 'e8', 'i5', 'x8', 'p2', 'c5']}
1769451574.142544,RECEIVED,73373636-45a3-48d2-847e-c048c0f88528,66ea1257-04f7-47a6-af0f-1156161df88a,c5,c1,27,p1,?,surb={'id': '868bcf9b-0097-438d-8a40-eb774a869373', 'route': ['p1', 'e5', 'i6', 'x3', 'p2', 'c5']}
1769451574.199192,SENT,4c2478a6-0bab-4c84-a6d4-6bf2e4745af8,cd0cdafa-4adb-4a97-9313-d46bc8ef82e8,c1,c4,3391,?,p1,
1769451574.1992757,CREATED,ea0a7b6d-c705-4683-a60b-f6448a806aab,261f7c34-96ec-4ef5-97a3-4467d96947c3,c1,c4,27,?,?,surb={'id': 'f85a8029-fca5-481f-929e-03d17b5b95cc', 'route': ['p1', 'e12', 'i3', 'x12', 'p1', 'c1']}
1769451574.2222633,SENT,3df338b6-971c-494f-928a-3689d67c8e05,313f02e4-6b94-4aa0-bbc5-ccaa626768bc,c1,c4,3392,?,p1,
1769451574.2223463,CREATED,cdcd7556-420f-42db-85fc-a352e1428269,cf8755d3-a98d-4863-9f88-5d54cb0a9adc,c1,c4,27,?,?,surb={'id': 'c4ad6da6-5afb-4317-bd0b-c895d9f87c7d', 'route': ['p1', 'e12', 'i12', 'x7', 'p1', 'c1']}
1769451574.7180753,SENT,2b480530-f739-4dc0-9ce2-d047364d521e,f080c55a-e223-412e-80d9-e40795522588,c1,c4,3384,?,p1,
1769451574.7181501,CREATED,835a7492-9cfd-4be2-86da-a830ea319f04,7e50413f-ab43-46a4-ae03-889f319683ca,c1,c4,26,?,?,surb={'id': '4081ed5a-6b97-466d-9de9-71706d8260a0', 'route': ['p1', 'e5', 'i3', 'x1', 'p1', 'c1']}
1769451574.975679,SENT,f6fc412c-4f82-4400-aacb-a74c4a9db85a,13735404-e58d-4390-b1bd-8cbe8365f900,c1,c4,3376,?,p1,
1769451574.975753,CREATED,db17582a-7df7-4738-aec6-577649d53d73,787cd65a-20b3-43ab-9b3d-53c4cf73cef6,c1,c4,27,?,?,surb={'id': '9052470b-02f6-4c7a-9d74-b04803e3bc95', 'route': ['p1', 'e3', 'i8', 'x8', 'p1', 'c1']}
1769451575.3642774,SENT,028c8b85-b67d-4a15-ad04-8ca271f45cc2,ff5c8fd7-145e-493f-b071-927fed9aa5c7,c1,c4,3391,?,p1,
1769451575.3643532,CREATED,3ef4609f-7cad-4d94-9239-fb210b8e38f5,ba5854ee-2dd9-43cf-a21b-14bd4fb7b9f6,c1,c4,27,?,?,surb={'id': '7df48813-0807-4aed-96a1-0cbfb770bde5', 'route': ['p1', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769451575.499708,SENT,7b066343-b335-4abe-90cd-910d077d356f,caec1a4a-3804-405e-8c2b-c9fd21a6fc90,c1,c4,3355,?,p1,
1769451575.4997823,CREATED,86cbf911-00c8-4f33-a445-dfa5a3c082e8,fe14e71f-ef37-4c27-9aa3-ff8058284c39,c1,c4,27,?,?,surb={'id': '3c1920e4-9228-4a1e-bdb8-e5c322d84eb6', 'route': ['p1', 'e9', 'i4', 'x7', 'p1', 'c1']}
1769451575.6132872,SENT,3d86e75e-760a-492a-b7d9-3b84e87098ab,88d0e215-082c-464f-8e15-3bc89bdb3609,c1,c4,3400,?,p1,
1769451575.6133614,CREATED,371752ed-8910-490c-b199-ebbcea51534e,de0a089a-9ee2-4b52-95ea-3c2d4a1b3411,c1,c4,27,?,?,surb={'id': 'b5f77a77-e140-4d8e-b148-448136edd4b9', 'route': ['p1', 'e5', 'i12', 'x4', 'p1', 'c1']}
1769451575.7288,SENT,525f9658-9c1e-4a00-b9b2-44936f3f9df3,29861f87-1c83-4e67-8f0a-adb6f13f99f7,c1,c4,3377,?,p1,
1769451575.728874,CREATED,ec44017d-833e-4f73-a6a6-1d1815c1094c,c047bf57-3a61-4bfe-80fe-39bcf2026bb6,c1,c4,26,?,?,surb={'id': 'edd3b1d1-be5d-4631-8558-aea6431c9dc5', 'route': ['p1', 'e7', 'i8', 'x7', 'p1', 'c1']}
1769451575.7460628,RECEIVED,b2d423e5-290a-4fd9-a54e-60497a8f116a,16912189-7b6b-4ce5-bd89-ee602d14eecd,c5,c1,27,p1,?,surb={'id': '7ccc27ea-1e30-458c-90dd-095c827ac81f', 'route': ['p1', 'e6', 'i2', 'x8', 'p2', 'c5']}
1769451575.8682435,SENT,5595fd33-7e83-44f4-8a77-385957278acd,f149e93f-ff01-4fb0-8295-686c45ca0040,c1,c4,3380,?,p1,
1769451575.8683298,CREATED,eb679b8a-3acc-4ee0-acfc-bf411b8b3c75,97b43fc4-55e4-41b6-9dcf-c87cfdb125c1,c1,c4,27,?,?,surb={'id': '1f859e6a-3369-4019-8f51-eac9947257cf', 'route': ['p1', 'e2', 'i11', 'x7', 'p1', 'c1']}
1769451575.8895752,RECEIVED,8109ab6a-9b46-4bd0-b17f-b3464a2fba51,a8d9461d-9f7b-4d65-a2d1-fecbca754ae9,c5,c1,27,p1,?,surb={'id': '9076bd15-d95a-4562-be3f-25cb459cacfc', 'route': ['p1', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769451575.895512,RECEIVED,d7350644-9e3d-485e-96b0-b5abbb25653a,82648c0e-1e0c-448a-9b76-4dbdb50c55b3,c5,c1,27,p1,?,surb={'id': 'abe5e14b-e49e-4b9e-9c55-67e4f2b9350a', 'route': ['p1', 'e9', 'i4', 'x11', 'p2', 'c5']}
1769451576.0158312,RECEIVED,0bdd571c-6bd6-4250-a5dc-473f6fbca8ef,81be3571-7764-4d62-8cd0-b8a97f0c37f0,c5,c1,27,p1,?,surb={'id': '9da7f2a8-846d-4fc6-aa18-34a827c4b6fc', 'route': ['p1', 'e11', 'i8', 'x7', 'p2', 'c5']}
1769451576.0994086,SENT,6d660d9e-6fff-48e0-abc5-39fce5aeef13,0e505a2c-ddd8-49e0-9037-2920cf6e4a13,c1,c4,3359,?,p1,
1769451576.0994694,CREATED,e1a4240b-b397-438d-9c88-3133a754f76e,5a096d12-ccbd-4e6e-af2c-9b8ca5d83963,c1,c4,27,?,?,surb={'id': '2fb5db11-6fe1-4968-a442-d608bdc548c7', 'route': ['p1', 'e1', 'i7', 'x8', 'p1', 'c1']}
1769451576.4379706,RECEIVED,a3d60c1a-fa33-4d29-be74-3a47bf227c6e,48f92330-e883-472c-acff-2b227347ef00,c5,c1,27,p1,?,surb={'id': 'dfe256fa-88c6-43ee-a68b-682302e78929', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769451576.651921,RECEIVED,a2f80408-dd11-42c5-ad91-6ca5c7c5f48b,7d695ee6-5d8f-4e49-8b92-821993138d33,c5,c1,27,p1,?,surb={'id': '6cd689ff-7735-4234-9945-182b804e0c0c', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c5']}
1769451576.732387,RECEIVED,eaac9505-9d90-4c24-87fd-e5c72dd75b86,2b289453-e564-4771-a385-551d0906e814,c5,c1,26,p1,?,surb={'id': '374a2513-abf8-4022-9c3f-74ced19112f4', 'route': ['p1', 'e4', 'i8', 'x8', 'p2', 'c5']}
1769451576.9094584,RECEIVED,5f5ba9fe-f937-40da-b2dd-0556924980b0,397e2c88-ca92-4088-9379-2b12bd71fefc,c5,c1,26,p1,?,surb={'id': '55271bfd-2b54-414b-8f9a-bc200ae9b5d9', 'route': ['p1', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769451576.918186,SENT,e071d7ab-99ca-4771-afda-8a0b2b2e7f90,8ca671e4-bd11-4697-b825-7229f5d0d0f8,c1,c4,3377,?,p1,
1769451576.918265,CREATED,8a885bcb-6f4d-4db1-a4d1-b3cb5b1ee659,04c51b80-ade9-4fed-a1cc-a210e1930d06,c1,c4,26,?,?,surb={'id': 'c54a2b9c-d88c-45aa-b641-ad20e3910169', 'route': ['p1', 'e8', 'i9', 'x7', 'p1', 'c1']}
1769451577.5762463,SENT,1fe18a68-1e3a-43cc-9b26-2341d91e1b38,f8082bdd-bfa8-4ecf-ad05-cbbb0ca28723,c1,c4,3384,?,p1,
1769451577.576348,CREATED,54e2d7ad-393f-4e5e-a3b7-7aac87ab2d30,0a621b95-1383-40c0-a5d8-48484a862ad6,c1,c4,27,?,?,surb={'id': 'd019e318-6a7a-42cd-8692-a399fb931607', 'route': ['p1', 'e2', 'i1', 'x1', 'p1', 'c1']}
1769451577.611744,RECEIVED,313d010c-8998-4f43-9e6e-c6545090c1ec,8169956f-21de-4bd3-85a8-aa4baf5c9016,c5,c1,27,p1,?,surb={'id': '9aaf9e59-b66b-48a9-a213-21fc69737595', 'route': ['p1', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769451577.72744,SENT,f8976507-e990-4e61-b2c3-83f26ad87c08,b2160a6a-b6a3-429a-8bf2-75722fe1798d,c1,c4,3399,?,p1,
1769451577.7275429,CREATED,2fc87fe4-f8cd-4c6e-92aa-72fa3ea75846,a07c4f90-0b52-478f-b9a8-a65595a806a7,c1,c4,27,?,?,surb={'id': '2fc10dd6-3cac-4c53-90bb-79dca130bb6f', 'route': ['p1', 'e2', 'i2', 'x10', 'p1', 'c1']}
1769451577.789161,SENT,ad94ead2-1eef-4bcd-b4dd-4600fe786eda,a79ce8eb-fc01-4ba6-8851-5f5c1ef47aa7,c1,c4,3393,?,p1,
1769451577.789264,CREATED,65dc7be2-637e-4220-be67-95cde5688f23,39159878-e6e9-4615-b8f7-e273bfd1b9d3,c1,c4,27,?,?,surb={'id': 'd6209850-30ef-47bc-b0d0-3b0bb1cc378a', 'route': ['p1', 'e12', 'i9', 'x8', 'p1', 'c1']}
1769451577.9167657,SENT,158a4779-1470-4371-bc13-d4a3a87e7b5d,9bb42858-7159-4b0a-a698-130e62962bfc,c1,c4,3360,?,p1,
1769451577.9168649,CREATED,0bceb76b-823c-416c-a672-ef14b7343fd3,dd9737a6-bcc0-47b9-88b2-a0598e08fac6,c1,c4,27,?,?,surb={'id': 'bae6baa0-5d35-4a41-bd67-5cc0ca4d3fb4', 'route': ['p1', 'e9', 'i3', 'x7', 'p1', 'c1']}
1769451578.076935,RECEIVED,ef4359d6-8604-450a-9690-4fe955cdb6b6,484df1e2-5a95-4ac0-8554-cbda8cd351da,c5,c1,27,p1,?,surb={'id': '6138efc3-921b-41d5-a624-fd5b96cb6e60', 'route': ['p1', 'e6', 'i9', 'x12', 'p2', 'c5']}
