timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769461309.6944458,RECEIVED,8ccc8f0f-da19-46bc-8f31-97150e6b4229,7a6ef34a-1e6b-42a4-afff-043696e9c6d5,c3,c4,27,p1,?,surb={'id': '4a40d58d-e759-4403-8757-2c8a5b5688f1', 'route': ['p1', 'e9', 'i2', 'x6', 'p3', 'c3']}
1769461310.0843284,RECEIVED,17abe490-7ba2-4618-93ed-ea824a7bb074,8de48851-7ee5-4281-a9b6-943fc99738ec,c5,c4,27,p1,?,surb={'id': '0b459e81-240e-4f52-a065-1df6a6815e7f', 'route': ['p1', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769461310.1032417,RECEIVED,7bbaa8ed-b201-4d1c-8a2f-a78568db7dc4,5c94b225-65af-4952-aa69-2ee99d07b62b,c5,c4,27,p1,?,surb={'id': '54d969d1-381a-4595-8f72-3029d47e70e7', 'route': ['p1', 'e11', 'i1', 'x4', 'p2', 'c5']}
1769461310.1156976,RECEIVED,575567ec-7e22-4e1e-8ec5-7a26872040e4,9f96a15f-7f32-4312-b1c7-be1eb9e40991,c3,c4,27,p1,?,surb={'id': '164cc3df-6477-419e-a5fe-ec4e29e3d8ac', 'route': ['p1', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769461310.3975816,SENT,ab42d1b8-1879-4764-ac26-f21f69a7add0,174c3516-2933-4db1-8672-86db4aeb1834,c4,c5,3374,?,p1,
1769461310.3976793,CREATED,77d86e12-566c-48c4-a549-b61bdcd93d95,a4a67d20-68d3-42ac-8d4e-f7e37b24c25d,c4,c5,26,?,?,surb={'id': 'a1fcd57f-9bdb-4b3b-b4f9-25bf6543032d', 'route': ['p2', 'e12', 'i9', 'x12', 'p1', 'c4']}
1769461310.5795636,RECEIVED,70c338e5-70ad-4062-bbc9-92b02dd7dbcb,347cc405-8a80-4df3-ad5a-5a406d8d69a3,c5,c4,26,p1,?,surb={'id': 'f0eaf6dd-34e7-4ea8-9d23-d9f15d60d582', 'route': ['p1', 'e10', 'i9', 'x6', 'p2', 'c5']}
1769461310.5855398,RECEIVED,dde2ad91-4bea-490a-a031-71a84c7b502c,a26f7d53-5ff8-4ec5-a368-c4fa87aa1ba3,c3,c4,27,p1,?,surb={'id': '55038e56-6623-4807-8a81-21d71f341859', 'route': ['p1', 'e5', 'i11', 'x1', 'p3', 'c3']}
1769461310.6764178,RECEIVED,f7ca086b-3c56-47f5-aed8-18ed15428929,3ced56fc-61f1-4eaf-8c13-e502d3d8ea15,c3,c4,27,p1,?,surb={'id': 'fb2decde-fc69-4752-b270-5421b36031b8', 'route': ['p1', 'e7', 'i6', 'x8', 'p3', 'c3']}
1769461310.702217,RECEIVED,3571fcfa-a1d6-4064-8842-1276adb99cf7,b15c5ec4-57b7-4781-84e7-eab4ac9020af,c3,c4,27,p1,?,surb={'id': '2b279fd4-454a-4f5d-a7a9-61b22ae334a9', 'route': ['p1', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769461311.0410795,RECEIVED,6b3768e7-ea12-4122-b578-d7c9cefcc28a,46c480a1-d6cf-441e-b383-f396d39071bb,c5,c4,27,p1,?,surb={'id': '60bdf361-0fee-4651-9399-e744ce51a919', 'route': ['p1', 'e9', 'i2', 'x8', 'p2', 'c5']}
1769461311.1541407,SENT,154e27f1-8fa2-4a5d-8df7-41b21ed4e42f,1ded672c-5207-4387-ae31-59619f0f3592,c4,c5,3384,?,p1,
1769461311.1542203,CREATED,16c257f4-2584-49e3-800c-ed5c3ebbb820,d34852d1-4292-4dfb-9f2f-fae8aa5fcfb1,c4,c5,27,?,?,surb={'id': '4ad4683c-9519-40cb-a01f-6b1f08760221', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c4']}
1769461311.2071922,RECEIVED,9fdff9e8-a764-4cc8-8e8f-e8ec89e3db40,07cd3cc4-d878-4976-8471-b38381439cf0,c3,c4,27,p1,?,surb={'id': 'e93684a8-c35e-43b8-9454-151875b2f65c', 'route': ['p1', 'e7', 'i5', 'x5', 'p3', 'c3']}
1769461311.3058736,SENT,dda655ff-b554-435c-9845-d94d7b645d25,f20210c8-476d-43da-b375-74328492db33,c4,c5,3363,?,p1,
1769461311.3059576,CREATED,1375d531-4cc3-44d5-98a0-6d76caeb0747,f3e602b7-51c7-423e-bc98-395a578a57d0,c4,c5,27,?,?,surb={'id': 'c172ef68-1513-4f69-9ae5-ace527eabd1f', 'route': ['p2', 'e5', 'i1', 'x9', 'p1', 'c4']}
1769461311.3271058,RECEIVED,513dc30e-0825-4403-bcde-a38c884a8ef9,e87acf06-11c5-4e53-b522-e522446bc84a,c3,c4,27,p1,?,surb={'id': '6e9409b3-0f01-4fe7-a76d-d8ab13e8973d', 'route': ['p1', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769461311.4111211,RECEIVED,c3bcdb93-690e-4d2d-ae6f-6b90813b3160,dc0697ba-2eed-459a-9e6d-f0715e08564f,c3,c4,27,p1,?,surb={'id': '286357d1-30e2-4f7e-9756-741bbb24c484', 'route': ['p1', 'e3', 'i4', 'x12', 'p3', 'c3']}
1769461311.4780247,RECEIVED,2b9527e4-3a25-4dc9-9198-cc589bcf8068,a1ca4f0c-6611-42c9-b8e2-2546583e4f29,c3,c4,26,p1,?,surb={'id': '416c2213-b027-4646-a080-bbbb1052474b', 'route': ['p1', 'e5', 'i1', 'x12', 'p3', 'c3']}
1769461311.480339,RECEIVED,7a324209-a639-499f-a3ff-0b8d378d06cb,a94b3e2d-e27a-4c48-943e-a2336a741975,c3,c4,26,p1,?,surb={'id': '714e9992-51aa-40b6-99f0-5554ad0b52b5', 'route': ['p1', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769461311.5094128,SENT,c8c95a62-7e0b-4d5f-bbda-405b45b5f536,f9a947ce-5aa0-4e15-a13c-51a40bd6a3e4,c4,c5,3383,?,p1,
1769461311.5095482,CREATED,a16c8b79-6325-4526-a31d-74bc6a46863b,83fb2082-6f1b-4714-b644-ad5f8e982224,c4,c5,26,?,?,surb={'id': '19bf41a3-a490-4b6e-8600-239457fc4a0a', 'route': ['p2', 'e1', 'i2', 'x6', 'p1', 'c4']}
1769461311.5254667,RECEIVED,1d4a772f-e329-4b2b-94c4-370f82f57eb7,9af9aae8-1483-4681-b6e5-211fb7341665,c5,c4,27,p1,?,surb={'id': '369b5121-1187-4684-a525-ff9ec620556e', 'route': ['p1', 'e8', 'i2', 'x1', 'p2', 'c5']}
1769461311.569833,SENT,ed0c8cd1-8d4d-4c41-9fbd-91759b7b49bc,9e034e2a-3888-4dd0-8ae4-b49d8d831319,c4,c5,3364,?,p1,
1769461311.5699637,CREATED,ba2092e3-0967-4558-b733-66c405b13be1,a41191f8-b375-4847-871a-e35516ad0f54,c4,c5,27,?,?,surb={'id': '1c304994-1eb6-4969-845d-f394f3ffbc7e', 'route': ['p2', 'e6', 'i8', 'x3', 'p1', 'c4']}
1769461311.819972,RECEIVED,d4efe1bc-d071-4bed-8e7a-c772e61f19df,cd9508bd-fd98-4a5c-8976-ad03aecec552,c3,c4,26,p1,?,surb={'id': '96baad12-bc06-4ccd-bc37-56cb292d79e0', 'route': ['p1', 'e7', 'i1', 'x9', 'p3', 'c3']}
1769461311.8537927,SENT,e5af2ff4-ade1-44bc-8d18-49c743661370,cdb8f561-f6e1-4316-8852-a679874b11b0,c4,c5,3373,?,p1,
1769461311.85394,CREATED,bc85eb39-3c1e-44bf-adf5-bb11d0c28662,77fced66-8657-4799-ab20-417088a73295,c4,c5,27,?,?,surb={'id': '542820a6-4592-474a-91dd-de756798e226', 'route': ['p2', 'e4', 'i12', 'x12', 'p1', 'c4']}
1769461312.0589345,RECEIVED,4b93d4e5-202d-4ca1-a848-9910680f58ea,1e189664-a42f-48bc-9b0f-21c1ff66c2a7,c5,c4,26,p1,?,surb={'id': '64871d14-aa95-4d18-9e99-e4866242858b', 'route': ['p1', 'e2', 'i3', 'x10', 'p2', 'c5']}
1769461312.1321435,SENT,4995a891-67d3-490d-b745-34c4b4b44ace,6569ad1a-81f7-487e-9ae0-2c414199f31e,c4,c5,3392,?,p1,
1769461312.132304,CREATED,6c408b6d-ea25-4660-8001-541266b55259,fbf046b3-8f19-48ea-9459-b4fa6be12e40,c4,c5,26,?,?,surb={'id': '8d97fac2-1f1f-42f4-bd5e-e045bc406613', 'route': ['p2', 'e2', 'i9', 'x5', 'p1', 'c4']}
1769461312.3792548,RECEIVED,5d772a03-8eea-483c-883a-b87491072b8b,bce48cef-d357-48cd-8a80-e4db974c009a,c5,c4,27,p1,?,surb={'id': '344f9d2f-0a15-4182-9863-a8750cec65af', 'route': ['p1', 'e11', 'i9', 'x5', 'p2', 'c5']}
1769461312.5963626,SENT,6dde1600-f7e4-4fcd-99da-e98f98469b38,6162ccd7-0a48-4362-aec1-0a865a4e9c5a,c4,c5,3380,?,p1,
1769461312.5964777,CREATED,6d1d864e-9851-4c78-a488-b6640e13f974,4b5ef10a-161e-447f-b2f0-ae26bafec09a,c4,c5,27,?,?,surb={'id': '18e56b99-3a27-4195-ab88-0af29241edd7', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c4']}
1769461312.611405,RECEIVED,2355e393-5465-470d-b94e-60ebd889bc44,af95daf1-98c3-4332-85a5-633ef28bc19a,c3,c4,27,p1,?,surb={'id': 'bc8c5206-b26a-4011-bc8f-dae31dc18436', 'route': ['p1', 'e7', 'i2', 'x5', 'p3', 'c3']}
1769461312.7378778,RECEIVED,7664d0ce-ed5f-4826-8e5a-116afccaf611,6fb842ef-92ba-4efd-9f24-1de834c0e2a5,c3,c4,27,p1,?,surb={'id': 'c9c2c831-b6fd-49d5-b20f-e528d69d4b2d', 'route': ['p1', 'e12', 'i8', 'x2', 'p3', 'c3']}
1769461313.0235763,RECEIVED,4f975d95-c713-44a9-b456-2a5fd927adb5,39cfdae7-f041-4b30-b997-f9fc136392db,c3,c4,27,p1,?,surb={'id': '00ed7d89-a5b8-4874-94a2-d3e987db01cd', 'route': ['p1', 'e4', 'i6', 'x1', 'p3', 'c3']}
1769461313.0807223,SENT,f45d5094-4aaf-4e7b-9760-a9b4f43a43d5,fa38a075-5602-4bff-a637-05ea64dfe42d,c4,c5,3395,?,p1,
1769461313.080802,CREATED,b0b9f0fb-5fe9-460f-b37e-f4c42e7bf459,82d534eb-77e1-4ad7-87a6-24d00daaf915,c4,c5,27,?,?,surb={'id': '804501d0-38c8-4ca5-abc5-d9ffa2182578', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c4']}
1769461313.1409502,SENT,b56adb89-4f8e-403b-9cd3-a17d94817b56,f0a31643-427d-44bb-94f4-a7f4c08b4aa4,c4,c5,3383,?,p1,
1769461313.1410306,CREATED,22beb4ed-5024-48e0-a5b9-9b20394e33c5,de8ce094-6bda-4f22-bfc4-89c1342159cf,c4,c5,26,?,?,surb={'id': 'fd0136e4-c642-4c8b-aead-a08a32a5fab0', 'route': ['p2', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769461313.2823288,RECEIVED,1651d0ae-dbb8-4b6b-a243-86f41558693c,4f2ae5f6-792b-4e62-82a5-446a360ff659,c5,c4,27,p1,?,surb={'id': '2d47c4b7-d238-42cd-bbd4-a438773e91ce', 'route': ['p1', 'e8', 'i7', 'x11', 'p2', 'c5']}
1769461313.3704064,RECEIVED,35262916-9b93-43b5-b993-be50ea29bc6c,e732529e-5856-4f43-ab47-e81275411d00,c3,c4,27,p1,?,surb={'id': '44382052-de4d-45c4-8f9f-ec29f81e0c33', 'route': ['p1', 'e11', 'i9', 'x5', 'p3', 'c3']}
1769461313.4236016,RECEIVED,36e99a03-0110-4b0b-8553-06e1a4c2b5bb,d65a30eb-76a7-45f4-a5c4-bc756ecf7661,c5,c4,27,p1,?,surb={'id': '231bc2f1-9a21-408d-82e2-84e46e463b07', 'route': ['p1', 'e1', 'i2', 'x12', 'p2', 'c5']}
1769461313.5926757,SENT,359d3e76-d61f-42cd-869b-381b993a55eb,bdfa9431-b55f-447b-a861-1524c750aace,c4,c5,3375,?,p1,
1769461313.5928364,CREATED,062694eb-641d-4170-a4b5-5fdcbfec4d0d,70aa74af-a890-44c1-9720-4d7c5453901d,c4,c5,26,?,?,surb={'id': '31715f3c-54e0-4ea7-a192-74142e96762b', 'route': ['p2', 'e3', 'i2', 'x10', 'p1', 'c4']}
1769461313.6304588,SENT,c075bb58-41fe-4572-94fb-b3248dfe3d93,b3130e86-301c-45dc-8caa-fbb258c023d7,c4,c5,3400,?,p1,
1769461313.6306074,CREATED,49c3a597-519d-4b2f-9863-5a4f7631ef25,71e10f86-2947-4785-a7e3-696fb54a448d,c4,c5,27,?,?,surb={'id': 'bf99a4af-6b7f-454c-ac9e-6f898b768e5c', 'route': ['p2', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769461313.7583315,RECEIVED,29019c24-2f99-4511-b1f6-ae5fe021aef3,9a6ba9e8-d0b6-4365-9fe5-9cafb7b00ba8,c3,c4,27,p1,?,surb={'id': 'a6ae8dfc-b60e-49fd-a68f-53555abbc901', 'route': ['p1', 'e3', 'i5', 'x8', 'p3', 'c3']}
1769461313.956313,SENT,987cdd2a-b52d-4f75-9184-d46f6d1e8bc0,9622f3d8-3dc1-42e0-abca-0bcaf8d5c5dd,c4,c5,3401,?,p1,
1769461313.9564307,CREATED,40bf93ea-e3ec-4075-834f-9d01673fc083,76951011-e7cb-4745-a580-cea3d86641fd,c4,c5,27,?,?,surb={'id': 'e3be95aa-f60e-4574-ac82-8d5ca49c9d6b', 'route': ['p2', 'e11', 'i6', 'x2', 'p1', 'c4']}
1769461313.989929,SENT,2f890b4a-7e8e-41f6-80ad-10743603ad8d,79adb394-ca03-49f6-8574-665da0b65347,c4,c5,3393,?,p1,
1769461313.990044,CREATED,4e9080f9-feb1-42db-a144-45d03c19d673,868d6a21-0548-42e9-9a9f-107452e80b45,c4,c5,27,?,?,surb={'id': '40ba36a1-889a-413c-b804-2e37d60e7eaa', 'route': ['p2', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769461314.0208652,SENT,f7f57d95-4af9-4563-8419-1449c2317cd0,19455a31-c6cf-4112-861e-419a90bd4e3c,c4,c5,3376,?,p1,
1769461314.0209937,CREATED,494a3e9e-f46b-4aed-ae5f-7008cc87a1ae,0f0fcd94-e731-4b48-a8e4-2cfadbfff155,c4,c5,27,?,?,surb={'id': '872891d9-06b6-45ea-ba60-11d0d5f159e2', 'route': ['p2', 'e3', 'i7', 'x12', 'p1', 'c4']}
1769461314.4788992,RECEIVED,6245456b-82af-4590-95b4-081d34a115dd,38b04757-1e8d-47a3-8e9a-d6539a2a2178,c5,c4,27,p1,?,surb={'id': '40766bb5-92bc-4f3b-a7a6-6f8fd7fa1ade', 'route': ['p1', 'e1', 'i9', 'x12', 'p2', 'c5']}
1769461314.5867283,SENT,c0c79c43-5b6f-476b-9b5e-5281300b0f56,a34f338f-620d-4569-8ead-829e6f54b8ae,c4,c5,3387,?,p1,
1769461314.5868726,CREATED,3223c6af-8fd3-4a78-80c7-c5ebdddf0b44,9bfe9f86-cfad-44b4-b616-c0f513e73f9e,c4,c5,27,?,?,surb={'id': '00aeb014-b25d-4329-8dec-9b86f18849f6', 'route': ['p2', 'e4', 'i3', 'x11', 'p1', 'c4']}
1769461314.6055787,RECEIVED,0de0dd00-60f4-46db-b46b-bef6f18a58bf,78661c5b-fded-44e5-9f69-013a5573b035,c3,c4,27,p1,?,surb={'id': 'ded5c0e1-1fa1-405f-b100-ec23f482eba2', 'route': ['p1', 'e9', 'i1', 'x6', 'p3', 'c3']}
1769461314.6242952,SENT,82fbc823-e6da-43d2-b974-e00ff1728163,9bae3fa8-b11a-4ee2-aadf-abd90a6accc1,c4,c5,3383,?,p1,
1769461314.6244614,CREATED,efc2081f-b1e3-49b3-8256-5017d38a5f61,e1e906c2-9b16-4136-8953-b6e5267eaa76,c4,c5,27,?,?,surb={'id': 'c37ffc19-54ea-4508-b188-a2d58df199a6', 'route': ['p2', 'e8', 'i5', 'x9', 'p1', 'c4']}
1769461314.7357225,RECEIVED,ccf2d944-8d39-4ab7-b073-067ab108b0a4,04d16681-0ee3-4f44-b8e1-2211a652dd5e,c5,c4,27,p1,?,surb={'id': 'e54fd7ba-cbf2-4e09-9e78-dd229e35036e', 'route': ['p1', 'e3', 'i5', 'x5', 'p2', 'c5']}
1769461314.7924483,RECEIVED,4b715ade-0c3a-4d32-a28d-8aacfb8e3922,57008712-08dc-474b-94c5-7ead050ad977,c5,c4,26,p1,?,surb={'id': '0035c31d-a832-4efa-9d9e-99e4dc054472', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c5']}
1769461314.8577933,RECEIVED,5547fe15-385c-453e-8a8a-27789b1e2867,fe974e6f-97b0-4d3b-8aa3-c871c4f4bdcc,c3,c4,27,p1,?,surb={'id': 'deed2a79-0cb8-4733-8e8a-19135b963268', 'route': ['p1', 'e10', 'i8', 'x6', 'p3', 'c3']}
1769461315.0635445,RECEIVED,7f3784bc-5731-4413-9437-adcb04476d25,18c88cd8-8757-442a-89b0-1c3fde28fadd,c5,c4,27,p1,?,surb={'id': 'fd179100-9462-4a83-8940-099dfa8bed2f', 'route': ['p1', 'e9', 'i5', 'x6', 'p2', 'c5']}
1769461315.135911,SENT,068c98a1-d4da-4007-b3f0-c98c12838b98,870222f6-0931-44c7-96bf-6ceffc1dfdfb,c4,c5,3392,?,p1,
1769461315.1360898,CREATED,f5e46cf7-21b1-449b-8e9c-72a6b4f0602c,32e7707c-6b9c-4741-843e-bf2e20f736ad,c4,c5,27,?,?,surb={'id': '68851ce7-7321-45a0-a1ed-3e3c6c691492', 'route': ['p2', 'e7', 'i7', 'x11', 'p1', 'c4']}
1769461315.1846874,RECEIVED,9999d0a9-99aa-4875-914e-d35845240c2a,6925b1dd-5401-4c45-8dc5-0a3cd3a33d76,c3,c4,27,p1,?,surb={'id': '2823716f-2136-4db2-b424-11ec1bb777ee', 'route': ['p1', 'e12', 'i10', 'x9', 'p3', 'c3']}
1769461315.2336292,RECEIVED,25ddb369-c595-444b-a6a1-4944de2bd3c3,1bc8fc03-c682-4ba4-9a97-4f557b009fd4,c3,c4,27,p1,?,surb={'id': 'fe5de4c8-7f51-46a2-8144-418259af6db0', 'route': ['p1', 'e7', 'i2', 'x7', 'p3', 'c3']}
1769461315.3050265,SENT,c3ca0267-f6f1-4ae5-a9e8-7c8ae3b01b68,86592ad3-2e8d-44fa-bae0-3764501d2b51,c4,c5,3395,?,p1,
1769461315.3052166,CREATED,d579af99-1a14-4458-9d51-7b760fdd3472,215435f9-e0de-4007-aa98-2fa881a31875,c4,c5,27,?,?,surb={'id': '970f119a-0178-4a0c-a02f-ecf8bff4fd15', 'route': ['p2', 'e9', 'i6', 'x10', 'p1', 'c4']}
1769461315.4917543,RECEIVED,d5aa732b-9fe4-414c-a980-9fb8fd77f693,ce669a2a-1bd9-4a18-b5f8-adc2088591b4,c3,c4,27,p1,?,surb={'id': '94a2c438-e287-4121-beed-c48c26e83ce4', 'route': ['p1', 'e10', 'i12', 'x6', 'p3', 'c3']}
1769461315.5268078,RECEIVED,c0b6756c-9fba-45a0-931c-45a18b72479e,7841eceb-e176-4e10-ba95-0bea44696245,c5,c4,27,p1,?,surb={'id': 'aa513211-c30a-4428-99b3-c7c24c2f170d', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c5']}
1769461315.7154927,RECEIVED,72511811-54f1-49d3-9cb6-24e59a88e757,a98c14f8-541f-4827-ae1e-62b189729425,c5,c4,27,p1,?,surb={'id': 'fc4929c4-9c4f-4620-981a-4e36cb4d5c38', 'route': ['p1', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769461315.718196,RECEIVED,3229278a-fbb1-4e4b-a209-1ca1276b028c,e4d1dd70-15ae-4a14-8bbc-ded6b82ae4b8,c3,c4,27,p1,?,surb={'id': '2e340435-59df-479c-80b4-b22292a00965', 'route': ['p1', 'e3', 'i9', 'x11', 'p3', 'c3']}
1769461315.8811662,RECEIVED,8863e980-381d-4ba2-9407-b338b013b29b,7f15bdbb-5516-47ac-add9-3ae5051ac611,c3,c4,27,p1,?,surb={'id': '5e243024-d4d6-4a21-a511-f197109de32b', 'route': ['p1', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769461316.2579055,RECEIVED,fe455d70-9984-4d53-af73-f62b6438c622,052e1c8c-f947-453a-852b-54911c166190,c3,c4,27,p1,?,surb={'id': 'd6eb9894-524a-4959-b8ba-97d579270014', 'route': ['p1', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769461316.3288891,RECEIVED,8b45a8a7-ba27-43ab-8924-6da8bc20fa61,9cf75924-09a7-4b1b-929d-894da016a8b0,c3,c4,27,p1,?,surb={'id': 'f5641f0f-b636-4838-8786-3ecb58dbbaaf', 'route': ['p1', 'e4', 'i11', 'x10', 'p3', 'c3']}
1769461316.5619435,SENT,7db66270-a0ff-4550-839d-a890f0655376,f8c01444-e7a9-479c-bd1d-afc1171c035b,c4,c5,3399,?,p1,
1769461316.5620434,CREATED,22609f60-76f4-4112-84a6-a4875bfcc7df,deb2b214-0f9e-4945-a58f-360836d169e5,c4,c5,27,?,?,surb={'id': '90cd1fba-7677-4d18-9ad4-22657a2d470b', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c4']}
1769461317.102707,SENT,565dfb21-915b-479d-bb9f-80fe3115c41c,6cb3f69d-a4d3-4e29-8c1b-db92c47e9c29,c4,c5,3358,?,p1,
1769461317.1027966,CREATED,4df31ac7-def8-4603-93d8-eb4545701b4d,c3ffc7c0-860f-4f7c-81af-ac84f71c2822,c4,c5,27,?,?,surb={'id': '754980aa-f20c-4ab1-85e5-adb7b64373d2', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769461317.1308553,RECEIVED,628fa47c-21bc-4d3d-99b1-fbcd49f518e3,122c7bdf-38c4-4aad-9552-4916d4ce9643,c3,c4,26,p1,?,surb={'id': '1f671ee6-4c69-47fd-90c9-0ebd42e7479a', 'route': ['p1', 'e8', 'i4', 'x2', 'p3', 'c3']}
1769461317.1615615,RECEIVED,f6dc89f5-1676-45b2-a7d8-93ebf33f558d,5c577f19-8520-4062-9ddc-5c928255e7ab,c5,c4,27,p1,?,surb={'id': '49509e69-481a-4fa9-80fe-97839e9f077e', 'route': ['p1', 'e9', 'i4', 'x10', 'p2', 'c5']}
1769461317.165524,RECEIVED,833dd831-7030-4037-bd91-e9ef8f50b1a7,8955805e-2e82-43d6-a5a8-625b7bd5abca,c5,c4,27,p1,?,surb={'id': 'ec54f5c6-78f7-489e-ab04-301251313ee2', 'route': ['p1', 'e5', 'i11', 'x3', 'p2', 'c5']}
1769461317.3271692,RECEIVED,a09181d4-c2f6-4c74-a9a0-f9d3443ceab2,d156b3aa-a8eb-4119-9c01-26b3d5f044d9,c3,c4,27,p1,?,surb={'id': '9d0c250f-7b86-4e09-a4da-d5b51cf378fa', 'route': ['p1', 'e3', 'i10', 'x8', 'p3', 'c3']}
1769461317.4300756,RECEIVED,87d4e629-4bd1-40ee-a745-8c68bdf651b8,ce154675-fc31-45f4-9a19-ff9380de7ad3,c3,c4,25,p1,?,surb={'id': '57c6ee52-ef2d-4613-b896-90a6a506495f', 'route': ['p1', 'e8', 'i2', 'x12', 'p3', 'c3']}
1769461317.5763652,SENT,071385ff-0d83-417c-adee-a8cc2dc25e85,fddd0d51-7a74-4a4a-be0b-640ae4a52907,c4,c5,3360,?,p1,
1769461317.5764856,CREATED,2d39d5cf-90d1-49dd-9ac4-d96c7b7ed8de,cc2a2cef-553e-461c-bfbc-c7dd4234f48d,c4,c5,27,?,?,surb={'id': '887f62b3-b6c1-4c09-bc7f-0c55ed8f5700', 'route': ['p2', 'e7', 'i2', 'x9', 'p1', 'c4']}
1769461317.7082052,SENT,6f1977db-e915-417d-97cf-17241dec18fb,4a1020e8-3984-4fa2-82b5-8f41750325bc,c4,c5,3396,?,p1,
1769461317.7083924,CREATED,9b70d580-d246-4630-aa9d-37afccf041e4,1c43e16b-71ce-4bf0-ad1c-79f8245a5081,c4,c5,27,?,?,surb={'id': 'dd5b819c-dd90-44b9-b8b4-7ffa4119ddcd', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c4']}
1769461317.7174861,RECEIVED,8fd29a39-ed19-4c03-80cb-5fd0aa1cf9a8,23fad3c0-b056-4ef9-a268-155b7ef93874,c3,c4,27,p1,?,surb={'id': '16c6d28f-c70f-431b-94ee-e91367007a56', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769461317.8824527,RECEIVED,ecaae282-cebf-40f4-8423-7431cf687479,ba91aa7e-d31e-498d-bfec-0d70886e5b31,c5,c4,27,p1,?,surb={'id': 'ccbefccf-d008-4fe0-ab7b-13a5d63be1e6', 'route': ['p1', 'e5', 'i2', 'x3', 'p2', 'c5']}
1769461317.949383,SENT,c24ab210-b17e-4a5c-ae48-5ab8fb79f130,07796d24-0042-41d1-9cbb-4045580ff67b,c4,c5,3359,?,p1,
1769461317.9494815,CREATED,c1c5458c-33dc-4192-bb8d-e8f495abc852,d1ed501e-b12a-4c8c-b2be-30b97f75ded8,c4,c5,27,?,?,surb={'id': '5c77b40b-7ab5-44bf-b449-6d55358568c1', 'route': ['p2', 'e2', 'i2', 'x12', 'p1', 'c4']}
1769461318.1231618,RECEIVED,d7166264-f986-421e-8fd9-c816098c3440,4c591dec-16bb-42a8-935b-ab8d6fedd65f,c3,c4,27,p1,?,surb={'id': '30c493b3-a1f9-4b21-ac0f-8d31a4057c05', 'route': ['p1', 'e3', 'i7', 'x6', 'p3', 'c3']}
1769461318.3232875,RECEIVED,3b4cfa12-aa81-4532-8eba-9f6c5ab1577f,6e94f53b-2d3e-41bb-ae5f-42c543a5f8d4,c5,c4,27,p1,?,surb={'id': '19e22ff3-ee0a-4249-85d0-289951ecf854', 'route': ['p1', 'e8', 'i11', 'x11', 'p2', 'c5']}
1769461318.3840752,RECEIVED,52a07e78-6077-4e32-8304-3661d74c5664,e7f061c2-6d6e-4504-9721-136ea58e079b,c5,c4,26,p1,?,surb={'id': '38131c5b-e958-47ee-81cc-608e5ba37053', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c5']}
1769461318.4343138,SENT,bab63897-7ca0-4abc-af94-2841ac8463e3,a66685ff-e181-4bc2-b163-22d5a2b5df3f,c4,c5,3384,?,p1,
1769461318.434414,CREATED,558a1c51-bc6f-443c-b3c9-379082ea9112,af8a150f-3521-445d-b6d0-df7ee788a6e8,c4,c5,26,?,?,surb={'id': 'a536bb46-1086-4711-9030-bec44052eca9', 'route': ['p2', 'e7', 'i6', 'x3', 'p1', 'c4']}
1769461318.5682926,SENT,7d6b85ce-7c04-48ed-9ba1-9f762757f2ed,2933d583-f6e4-4177-a5ce-0cdc247317be,c4,c5,3388,?,p1,
1769461318.5684593,CREATED,a06a282b-8329-4ff4-82fb-b73341ca63f4,66b07bfe-5c1c-416b-8705-1dd2a4b55fb0,c4,c5,27,?,?,surb={'id': 'ec18b9f8-58cd-4308-9ad4-289525d27be9', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c4']}
1769461318.6589081,SENT,e261ea92-48d9-48f1-9bb8-7e1d910dcd42,77f8ba9f-a79d-4ebc-817c-e2b5a18b1cc1,c4,c5,3395,?,p1,
1769461318.658981,CREATED,4151cd36-83c9-47d2-8df5-d01ddf5461f6,f3bc2f3d-2474-41fb-94ad-55c6d538776c,c4,c5,27,?,?,surb={'id': '7e860437-3951-4303-a2d4-b6dfb5f97cc9', 'route': ['p2', 'e12', 'i10', 'x5', 'p1', 'c4']}
