timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.5282373,SENT,e56257c7-ee73-4949-a4cd-4d6f532f1048,5a7d74c7-fafc-4c15-b62b-14276e397e89,c4,DROP,2018,?,p1,
1769490760.5283802,CREATED,1a11a5a9-6556-4c8b-8e5e-f1b765912cb8,95361c74-6a34-4b8b-9290-7a66feb44625,c4,DROP,26,?,?,
1769490761.4490328,SENT,ba32e497-f6d4-4df6-85fd-6af2e6f8b31d,e4124771-6aa7-40d9-934a-df86942382d9,c4,c2,3391,?,p1,
1769490761.4492273,CREATED,557820f1-bb7b-446b-a27c-52a2aaf2c95f,9dbd7bdf-0877-4d99-9e12-08376878fe20,c4,c2,27,?,?,surb={'id': 'e4cf8fb5-4796-41e2-9717-51d61483f5f1', 'route': ['p2', 'e8', 'i11', 'x6', 'p1', 'c4']}
1769490948.3386996,CREATED,c5c7b5bc-6001-4aad-b11b-e501e1442b89,c4d03d76-2cd4-40a1-b6ea-2700dd9a3db7,c4,c2,27,?,?,surb={'id': 'b95764ab-3c75-4981-a2eb-337a66f2948f', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c4']}
1769490948.368511,SENT,651ddfaa-c547-4382-926b-f9c2c03bb5b9,6237a2c2-9105-426e-8417-1f3317e2c54f,c4,c2,3359,?,p1,
1769490948.3696947,CREATED,b06a23c4-10a1-4ef0-a273-3f38e4e57928,7770db70-9d88-4519-af64-3cf921899b1a,c4,c2,27,?,?,surb={'id': 'add98ad5-05a4-4656-8587-1b8a8aabde5f', 'route': ['p2', 'e1', 'i7', 'x3', 'p1', 'c4']}
1769490948.5095856,RECEIVED,1cd4ba04-78d4-4d6a-9a01-bf8dd6514cd4,8e518a4b-e249-42c6-b2a9-21553f15c972,c2,c4,25,p1,?,surb={'id': 'b835aab6-49d6-4565-97b6-8ffa0b054265', 'route': ['p1', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769490948.5433552,RECEIVED,24242ccf-48b0-4d08-85e7-e140999b8fb7,32b4dede-1499-4661-8f50-a66f9ed77a02,c1,c4,27,p1,?,surb={'id': 'dbae8c24-23ca-40ba-903f-5d66395cc011', 'route': ['p1', 'e2', 'i10', 'x1', 'p1', 'c1']}
1769490948.7477107,RECEIVED,47275263-9b42-4ff0-bfc7-b0e912558009,e705db0a-a8e0-45b1-841a-c64065e13166,c2,c4,27,p1,?,surb={'id': '54e31905-eedd-4808-a0d4-47f9aef21d12', 'route': ['p1', 'e8', 'i1', 'x11', 'p2', 'c2']}
1769490948.8017902,RECEIVED,3d816d34-104e-4a70-96a8-06b1648cc2c2,b63f5e5f-53d6-4429-8164-93acec5395c7,c2,c4,27,p1,?,surb={'id': 'db38e5fe-3ec8-4038-ac6b-e115fa6fb063', 'route': ['p1', 'e3', 'i9', 'x5', 'p2', 'c2']}
1769490948.8720064,SENT,6ad1e975-05cc-4c82-afed-54f2be59cecc,171c463b-6469-4d1b-aea2-31c263bf70f3,c4,c2,3383,?,p1,
1769490948.8724334,CREATED,3f8390f1-2dad-48f6-8d5b-668e84759817,f5949376-6648-43fb-8276-d759e1006c31,c4,c2,27,?,?,surb={'id': 'e5a582fe-e33b-4545-8aa6-faf1c0e268d4', 'route': ['p2', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769490949.017768,SENT,ce28a6f7-1d57-4453-8126-f0eba02f4dbb,8fcfeb80-b321-488f-8190-4c436f3f8340,c4,c2,3380,?,p1,
1769490949.0178673,CREATED,bd84c0af-abcd-464a-88e1-b15d2f85370b,4d9334aa-baee-4a9f-a7f0-bb70d37f2bc6,c4,c2,27,?,?,surb={'id': '95f6e62f-c6be-4164-afec-215a62bed7e3', 'route': ['p2', 'e2', 'i5', 'x6', 'p1', 'c4']}
1769490949.1071284,RECEIVED,cec821fc-d430-4961-8bfa-db20f171a582,f5e39879-17f1-4fa8-b182-471f56c49bec,c2,c4,27,p1,?,surb={'id': 'afb3a2bb-03b4-4125-aae1-4249dfbf0f3b', 'route': ['p1', 'e12', 'i7', 'x8', 'p2', 'c2']}
1769490949.113645,RECEIVED,e9054928-71bc-46fc-b086-8a3ec2a0eae3,c156077d-ad4c-4b39-87f2-3f90b96dfb71,c1,c4,27,p1,?,surb={'id': '4adfaa60-da63-4b71-a8b0-edf6be15229f', 'route': ['p1', 'e4', 'i10', 'x3', 'p1', 'c1']}
1769490949.1586845,SENT,bb6bee61-41e2-4e41-8bca-223b365a925b,2057c39c-467d-4b9d-9b3e-5d22abcb7ca5,c4,c2,3381,?,p1,
1769490949.158786,CREATED,32c40e3e-9e99-4d64-b6e9-60455b1ad86b,837d6710-7152-459b-8e64-adcd420d01d4,c4,c2,26,?,?,surb={'id': '33108ee1-4b3e-4e3d-9bda-26495626eacc', 'route': ['p2', 'e9', 'i10', 'x7', 'p1', 'c4']}
1769490949.365303,RECEIVED,276fa823-e648-4870-944d-8e75e74bb4d7,07b3d08b-4e4f-46a1-8649-a6850a11107b,c1,c4,27,p1,?,surb={'id': '9b739056-253f-4b9e-ad5a-6dc32fe748a8', 'route': ['p1', 'e3', 'i7', 'x2', 'p1', 'c1']}
1769490949.4467006,RECEIVED,cd6de4bf-429b-42a8-a51e-62ee09d1e813,4873bd15-2022-4b50-b638-3140a91bdb99,c2,c4,26,p1,?,surb={'id': '318f7e42-3ad6-46c1-b18c-158bdc25d582', 'route': ['p1', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769490949.6712124,RECEIVED,f0bd2785-c1d3-47e6-8a65-8b183a03e66d,c2fbc1d7-56b7-4a6d-baa9-916a7311b58f,c1,c4,27,p1,?,surb={'id': 'b3a5c51a-32aa-436e-9faa-f3d54174ba96', 'route': ['p1', 'e12', 'i4', 'x2', 'p1', 'c1']}
1769490949.8930795,RECEIVED,30cdd111-e663-46bd-ba21-b473412a940e,89e72add-3205-4c60-b134-f15c2f5da0f8,c1,c4,26,p1,?,surb={'id': '61b6d122-9f1c-4fb4-976c-1b122b5fa634', 'route': ['p1', 'e6', 'i3', 'x2', 'p1', 'c1']}
1769490949.9110076,SENT,66560d0d-b7c4-4c21-81d4-b7201de4c8f5,106991e3-b0ce-4b67-b3b0-76f147d54639,c4,c2,3360,?,p1,
1769490949.9112,CREATED,c6e3bb0f-469d-438e-a325-40a8395cd81a,ee67ea40-2652-450a-b81a-bd6602af12b6,c4,c2,27,?,?,surb={'id': '096bb4a5-e755-45df-94d2-be90e2698b20', 'route': ['p2', 'e11', 'i6', 'x8', 'p1', 'c4']}
1769490949.9263444,RECEIVED,7ab84079-5cd5-4944-b531-30d15ffc8cab,10bd4903-7787-43cd-b305-15a414fb4a75,c1,c4,27,p1,?,surb={'id': '5483f636-109a-41c9-87b5-879b395f092f', 'route': ['p1', 'e6', 'i5', 'x1', 'p1', 'c1']}
1769490950.0201213,RECEIVED,e00b6484-5239-4a43-81a5-cac7a9225cc8,e1dbb62d-f641-4567-be18-a7deae383906,c1,c4,27,p1,?,surb={'id': '4822311c-3b30-416c-97cb-cee414bf9ff8', 'route': ['p1', 'e6', 'i12', 'x4', 'p1', 'c1']}
1769490950.0604649,RECEIVED,fe4b26f7-126c-4027-866e-0bd705051478,aee9677f-86cb-4d47-ba23-9f00289efd2e,c1,c4,27,p1,?,surb={'id': '42adb3a2-635b-409b-b919-543fe370d68b', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769490950.275354,RECEIVED,3bf473ee-e3ba-4c1b-a2ac-7eafba8b456e,36c4efdf-2137-4ab5-bb58-ae00eaec3094,c1,c4,27,p1,?,surb={'id': '66e72d4e-bf58-4516-8cc9-07efa313b4ff', 'route': ['p1', 'e11', 'i12', 'x11', 'p1', 'c1']}
1769490950.3083968,RECEIVED,a6a7f899-8c4f-4884-86ce-640c48c3cdd8,0a383331-ddb0-4d8d-a4a4-b9a1b494d6a5,c2,c4,27,p1,?,surb={'id': '8e54c6b5-7453-4626-93c5-40da8fa22e4a', 'route': ['p1', 'e1', 'i11', 'x10', 'p2', 'c2']}
1769490950.411422,RECEIVED,858684c2-27cd-4e9d-9496-b1bb9d6eaa93,5e83e9d0-379b-4ddd-960c-f8e7f0346a88,c2,c4,27,p1,?,surb={'id': '98416d16-c919-4e1d-9b97-2be3e8ab3ee1', 'route': ['p1', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769490950.4242337,RECEIVED,e990543d-f377-4579-aa6f-83a1c2047d98,19717759-0f8a-44d1-b923-a61cf301f477,c2,c4,26,p1,?,surb={'id': '2a42223b-2274-4b89-ab3d-ef4cebb0cd13', 'route': ['p1', 'e5', 'i9', 'x4', 'p2', 'c2']}
1769490950.5174854,RECEIVED,73e1c73c-f0a8-4e51-8f67-1b891e70bca7,3bb28149-8d3f-4ea0-a89e-8a67c0320f19,c2,c4,27,p1,?,surb={'id': '1dfd3333-b3c8-4014-8b9c-3dca26158eb7', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769490950.603155,SENT,563ec86e-446a-4488-b87b-e76d3c75fb7f,e8af532a-9b7e-4ad7-9dd5-00aceaa7aae5,c4,c2,3384,?,p1,
1769490950.6033032,CREATED,4857da8a-b306-47cd-8888-38ce76ba053d,c8450039-ebea-4d0f-a01f-491e51c5d953,c4,c2,27,?,?,surb={'id': 'f12a623e-401a-47fc-b442-6c92fe0ce28f', 'route': ['p2', 'e1', 'i1', 'x10', 'p1', 'c4']}
1769490950.664299,SENT,c5c6d9c5-d644-4bbc-beeb-01e1f2996fb5,3a9eeffb-b812-4d32-92fb-ce9659a26b37,c4,c2,3392,?,p1,
1769490950.6648138,CREATED,3e59fced-2066-4f53-a745-6b91b8a1aa8b,e897ccca-8cf8-4378-aa6c-03b7e824b5fe,c4,c2,26,?,?,surb={'id': '1ac9bdde-d651-4b6c-9a91-71a7de840847', 'route': ['p2', 'e12', 'i7', 'x11', 'p1', 'c4']}
1769490950.777302,RECEIVED,b35b63cd-4323-48f1-9314-bdb12d27d358,7add6de4-dd84-4c8f-8ba4-b3e87742e178,c2,c4,27,p1,?,surb={'id': 'd16e638b-5bda-4dd2-940f-6f50a87293b0', 'route': ['p1', 'e12', 'i11', 'x5', 'p2', 'c2']}
1769490950.9607282,RECEIVED,82747e12-8652-47d7-94de-bbae91cd4ff4,28c5e5e2-d94e-4d5b-81c9-a2271c57458c,c1,c4,26,p1,?,surb={'id': '5fb40444-6f85-4e99-927a-ec32859bc7a3', 'route': ['p1', 'e1', 'i8', 'x9', 'p1', 'c1']}
1769490951.149767,RECEIVED,4165a4d9-ba1e-4fed-92b7-c4ef09797c07,0decde51-ae7a-4806-9ab3-9e1b05f922fd,c1,c4,27,p1,?,surb={'id': '0aa9dc30-0115-44f7-a7d3-330b2b97d83f', 'route': ['p1', 'e7', 'i7', 'x9', 'p1', 'c1']}
1769490951.2886095,RECEIVED,b5296397-7429-497e-b7d7-4379d8e9963c,576b5952-0892-4156-b66c-18f3c623a193,c1,c4,27,p1,?,surb={'id': '6f73c5cf-2151-47cb-a807-658b421d3ae1', 'route': ['p1', 'e1', 'i3', 'x7', 'p1', 'c1']}
1769490951.4305809,RECEIVED,8dae3c12-4587-4c62-b5d9-cd4e2a786e45,9504f1ef-a750-4310-bd0c-fa84ff16a779,c1,c4,27,p1,?,surb={'id': '68c9cb57-d83d-420e-adae-1683c89c7b56', 'route': ['p1', 'e5', 'i8', 'x12', 'p1', 'c1']}
1769490951.5245922,RECEIVED,d95c5312-3661-43c1-9570-750d357123e1,3cf92c96-d3ce-4a3b-8d58-cd952612f20b,c1,c4,27,p1,?,surb={'id': '51f8a054-731f-4da3-af8a-ece7f6ed6343', 'route': ['p1', 'e8', 'i8', 'x10', 'p1', 'c1']}
1769490951.5605755,RECEIVED,8d660ccb-6d65-43b8-a0a5-4a32b10c5b1a,69e0cfb4-6da5-4811-96f5-73785d49e977,c2,c4,27,p1,?,surb={'id': '97d14e35-d97f-48ef-9f26-db1cf24ca300', 'route': ['p1', 'e5', 'i12', 'x6', 'p2', 'c2']}
1769490951.565935,SENT,ae1e9def-80c5-4742-802e-ee4f6c37c7b5,672deb97-1824-4dee-ac23-9a8e78c37561,c4,c2,3376,?,p1,
1769490951.5661156,CREATED,f3e49da0-c5a0-469d-a3ae-b766b71c24f4,b70cb19a-d5ba-4573-bede-e1e4d55109a0,c4,c2,27,?,?,surb={'id': '6b6def7f-d03c-4d8a-a240-cd53c863d8aa', 'route': ['p2', 'e2', 'i9', 'x1', 'p1', 'c4']}
1769490951.678337,RECEIVED,3f10efa2-4171-4a62-8e3b-cf96c837474f,ba1ea6ef-cf06-4f6f-b975-48158c6e681e,c2,c4,27,p1,?,surb={'id': '715c68cf-b19b-47eb-a1a5-b7c0228e8dcc', 'route': ['p1', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769490951.7042358,SENT,dc493475-2041-4376-86b6-be462e512999,e26ca0a6-8311-4fbb-bf12-122c5640c135,c4,c2,3365,?,p1,
1769490951.7043548,CREATED,aaf22aeb-e52f-4cea-8050-3015f516b465,428853f1-caee-4fee-8342-29806272db0e,c4,c2,27,?,?,surb={'id': '4be2b452-6a36-4221-be63-495e98ad2acb', 'route': ['p2', 'e4', 'i1', 'x9', 'p1', 'c4']}
1769490951.7492597,RECEIVED,57800d62-62f2-4bf2-8d6a-5a20c9ae3171,ffa6166e-0b26-46a1-a3f5-b201dc67e916,c2,c4,26,p1,?,surb={'id': 'a6c4b728-2b0f-463e-8f8a-de438d51ad72', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769490951.7769842,RECEIVED,ace45b10-5305-4a6a-b9a9-f50f7056b096,8cd57fde-7422-457c-8399-ba3f394a3087,c1,c4,27,p1,?,surb={'id': '8a115183-4d39-4dfb-88da-ac80d8537b2e', 'route': ['p1', 'e3', 'i2', 'x5', 'p1', 'c1']}
1769490951.8163426,SENT,89a0e890-216a-46a1-9f9c-c20603073282,2f2ce5b1-2d02-42b2-a689-d352aa9e7d40,c4,c2,3400,?,p1,
1769490951.8164654,CREATED,6ad90dbf-e8cd-4643-9c33-0864e222adce,38d000a2-9355-443f-8322-a465895410c5,c4,c2,27,?,?,surb={'id': '9ee92207-aff6-4e94-bce7-3231802e3f92', 'route': ['p2', 'e11', 'i1', 'x11', 'p1', 'c4']}
1769490952.0617847,SENT,6cba8c28-35e7-4ec0-a60d-673f2baec251,05f64865-d545-4da1-81a8-36010880159f,c4,c2,3393,?,p1,
1769490952.061885,CREATED,e99700bd-55cc-46a6-a829-74a3b8dbb6dc,c9c0908b-1da2-4e53-ac71-6b0d5210f69a,c4,c2,27,?,?,surb={'id': 'da88d5cb-3ac8-422c-8c20-927a06f62ca9', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c4']}
1769490952.1483936,RECEIVED,50d7812e-a4eb-45d0-9ca1-28bc09eba62f,b1c20e62-caee-4b53-a5d1-178446627978,c1,c4,27,p1,?,surb={'id': '485be722-17b9-46d8-bdac-d88db5f752f2', 'route': ['p1', 'e10', 'i12', 'x8', 'p1', 'c1']}
1769490952.247828,RECEIVED,b748f839-32cc-4778-860c-bc34f7882cf0,238a8d73-95ad-4ea7-b137-f2b2ebfbbfea,c2,c4,27,p1,?,surb={'id': '7666e27d-a261-41c6-b443-1864250cff94', 'route': ['p1', 'e3', 'i10', 'x12', 'p2', 'c2']}
1769490952.5083807,SENT,933d0b84-ab3e-48f5-b966-d9642ff35548,e003f1f6-c999-495a-8806-f7d6f7b272b9,c4,c2,3379,?,p1,
1769490952.5085413,CREATED,48aefe3b-1c67-4a9b-b736-a407b0f2717d,55a4e690-d1c1-4490-956c-c76d5dd7e02f,c4,c2,27,?,?,surb={'id': '65170909-1f00-4428-ab40-2a6d9002cdf6', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769490952.5743673,RECEIVED,524bc28c-b727-4ff1-a678-b08daaa0a066,24f369f8-dcd4-4ded-b18f-ce8956db68bd,c1,c4,27,p1,?,surb={'id': 'c62e77ab-4dd4-4431-be81-ceb0c8cdd99f', 'route': ['p1', 'e9', 'i1', 'x3', 'p1', 'c1']}
1769490952.6603692,RECEIVED,9eadf5ee-d8fc-4a0f-bca2-c139499d3286,94b9332c-0e9f-4cb9-862a-a221a5158959,c1,c4,27,p1,?,surb={'id': 'c3fdd52f-bd26-4b12-a3c9-48fa4e23e86a', 'route': ['p1', 'e1', 'i1', 'x6', 'p1', 'c1']}
1769490952.6649253,RECEIVED,10efef0f-819e-461d-a34d-63bf3ec0104b,7386603a-1b23-45f5-9b10-c63f3c7bc0ba,c2,c4,27,p1,?,surb={'id': 'a92e2ea5-808c-4300-930e-055f085b96ed', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769490953.0040338,RECEIVED,32a6f321-ec68-4244-a54a-13921d1999b5,1f1676f2-5cba-49cc-9758-37f12a4b7547,c2,c4,26,p1,?,surb={'id': 'ab6d670b-3edc-42a0-9767-b2e246307e56', 'route': ['p1', 'e12', 'i7', 'x9', 'p2', 'c2']}
1769490953.014687,RECEIVED,cf330486-dc1b-42bd-ab65-278800ef3067,0c4e959c-7503-4e60-8c39-177fcdb13e42,c2,c4,27,p1,?,surb={'id': '31810000-846a-485f-864e-96a5a9f6d563', 'route': ['p1', 'e9', 'i7', 'x3', 'p2', 'c2']}
1769490953.0156417,SENT,9d55b879-2d93-4d30-8f4d-c50aae2f79d6,d6183954-b17c-4a64-bfa1-ea8e0df60d57,c4,c2,3359,?,p1,
1769490953.015795,CREATED,dcd09705-af5a-41c8-b8ea-47cb2aa2b4ba,8d4c4194-2af1-458d-83f2-d4fe7aa9895a,c4,c2,27,?,?,surb={'id': 'e16cb2cc-1760-4912-ad06-26697c902a3c', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769490953.1386187,SENT,f668c36f-5909-4afa-8320-82f930f40de6,f82c6b37-f8f5-4318-bbe4-22442a8b536e,c4,c2,3392,?,p1,
1769490953.1387627,CREATED,1fbb6c31-6b7e-4986-a549-46ffd64e0fde,47a84341-6824-4214-96d2-0d5c4c6718cb,c4,c2,27,?,?,surb={'id': '860a14be-9a11-4efa-a02b-06bf93992b64', 'route': ['p2', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769490953.193241,SENT,795dad36-89ea-4862-8709-5b82f1d8c7ee,55c1bf9d-282f-4b36-9364-a0636542279c,c4,c2,3383,?,p1,
1769490953.193345,CREATED,09d29624-5bd1-477e-bcf8-f2cd627ed5a0,83c36bf5-cdfc-4bbb-aaf1-fe8f6196f9fe,c4,c2,26,?,?,surb={'id': '95cd73f5-2ae9-402c-99b0-73b16b1c1bcb', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c4']}
1769490953.4056573,RECEIVED,b3c8c3de-ae78-45e8-8a30-fca4820dafc4,2c1d9234-d89b-4de6-a55f-0200b356cff1,c2,c4,27,p1,?,surb={'id': 'eab86882-9250-4239-a133-df2bc4a34ab5', 'route': ['p1', 'e8', 'i12', 'x4', 'p2', 'c2']}
1769490953.4144144,SENT,1edf7cb1-7c87-4fa9-b02f-96907355d344,74915031-528a-4deb-b53c-1bf7ea1f0656,c4,c2,3363,?,p1,
1769490953.414517,CREATED,ea822a81-f414-47c1-84bd-af414efc7e88,effdeb4e-cbda-49f4-be72-99b9a5d63a01,c4,c2,24,?,?,surb={'id': 'b8f9501f-7e5f-40e0-8db6-cdd22210d66d', 'route': ['p2', 'e4', 'i11', 'x6', 'p1', 'c4']}
1769490953.6293554,SENT,a5d06100-9a08-4e67-9e79-678cfc22e25d,03b426aa-1375-4c33-b76a-6fe438ae82f3,c4,c2,3389,?,p1,
1769490953.6294696,CREATED,2aea4e57-872e-44a7-85b8-80753a2ccd74,52f9a23a-cd0b-42d1-b4f7-3d33b3f408c7,c4,c2,27,?,?,surb={'id': '76425db4-62ed-4c7b-a787-e261a6bf8843', 'route': ['p2', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769490953.8937862,SENT,72da8656-e801-4307-bb66-83bfc579bad3,31461ce9-d9fd-4bb2-a5c0-ad789fa8447c,c4,c2,3373,?,p1,
1769490953.893888,CREATED,5df892f2-c7f4-488a-a995-dab318a14269,693d7305-0020-4a34-b4bf-f420e454a5d7,c4,c2,26,?,?,surb={'id': '079bb079-b403-4310-9bb3-56f347f20b5a', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769490953.8952615,RECEIVED,d5dc126f-bd7c-410c-9e44-b763eb176e87,a36405de-47fd-4665-9c1f-2109dfdf770c,c2,c4,25,p1,?,surb={'id': '55bf37b8-db5e-446a-bdaf-cfb6aa38f0db', 'route': ['p1', 'e12', 'i1', 'x4', 'p2', 'c2']}
1769490953.9202085,RECEIVED,2d8f335f-6147-468b-9ff8-7f39b52e0646,20ec268e-f6ab-467a-8bcf-641cbf553f14,c1,c4,26,p1,?,surb={'id': '86e4119f-fbf1-462a-b6da-ee496fb7aa81', 'route': ['p1', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769490954.0072074,RECEIVED,6e514fb5-a961-435f-b8b1-45ec55ada926,3a107e8b-7ace-444f-96ce-f97b358ab02c,c1,c4,27,p1,?,surb={'id': '11d5179e-8a8c-4bd3-be68-ff46e727857c', 'route': ['p1', 'e6', 'i5', 'x12', 'p1', 'c1']}
1769490954.0699985,SENT,3e7aac2a-2265-4aee-a0f6-8d46d66fc29d,7badccb5-bc96-429e-acc0-d48dbe83d24a,c4,c2,3396,?,p1,
1769490954.0701165,CREATED,5e0ebdf9-ce34-4ac4-8d40-fc5c44a6b56d,fb1c168e-4b3a-4500-92b5-78c154844f7e,c4,c2,27,?,?,surb={'id': '613ed55d-5553-47c5-8279-0bd1ce28a1c4', 'route': ['p2', 'e6', 'i2', 'x5', 'p1', 'c4']}
1769490954.190117,RECEIVED,2750372b-c796-490d-8eab-1639cea36328,5f431e37-bded-486c-8d93-b53dba10eb53,c1,c4,27,p1,?,surb={'id': '3ac5316f-8acf-4e84-b0a2-a1c77fdd0554', 'route': ['p1', 'e12', 'i3', 'x2', 'p1', 'c1']}
1769490954.2635996,SENT,28984994-2dec-4691-a3ae-b3ecd8f6d43b,dd5f47d1-9eb4-4c7f-baba-2714de97c782,c4,c2,3400,?,p1,
1769490954.2637007,CREATED,5ae63b99-5473-42a7-8938-c2558b971141,044f7caa-4790-4794-b16c-2b7653d4b708,c4,c2,27,?,?,surb={'id': 'b9e8d842-1b5c-42af-aff9-abdfad771be5', 'route': ['p2', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769490954.292177,RECEIVED,a63025dc-426d-43df-b9e6-13bd9426a918,384ba058-8282-4599-8909-06ad74113d38,c2,c4,26,p1,?,surb={'id': '1dfbdde4-b379-4252-bbb8-0f6bd9515c05', 'route': ['p1', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769490954.5018535,RECEIVED,3f8b4910-f963-4b56-8d1d-56fba022c75c,0f57b3ed-7561-4c18-a348-91272ae79d21,c2,c4,27,p1,?,surb={'id': '1285ca4e-c12b-4739-ae3f-d3b21de81138', 'route': ['p1', 'e1', 'i4', 'x4', 'p2', 'c2']}
1769490954.5425205,RECEIVED,459024a9-288c-4445-aa43-fe25b948c59a,87ceb15e-cbf0-4248-8c23-e003f5d6d385,c1,c4,27,p1,?,surb={'id': 'd96a2abb-fe97-43ed-9e77-16a05b0f2873', 'route': ['p1', 'e4', 'i4', 'x6', 'p1', 'c1']}
1769490954.6582358,RECEIVED,68cd2156-79f7-4cd7-be50-9e9130d9739f,32c84e95-a6d4-421b-8f3f-d56f97df048c,c1,c4,27,p1,?,surb={'id': 'de9bdd17-036f-4e47-8836-7adb356d8cbb', 'route': ['p1', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769490954.7572474,SENT,ab4c911e-b37a-4f0a-af10-cd8be87194c3,624dfbc6-cf71-4975-b93a-2dd1a02d162f,c4,c2,3404,?,p1,
1769490954.757399,CREATED,6d595af3-399d-42ee-b4c3-90eea55de9f5,4e0fc8d4-756d-4e01-ab69-6ceb84ded448,c4,c2,26,?,?,surb={'id': '54dce29d-1c8f-43b5-a905-e00770abcef6', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c4']}
1769490954.8535528,SENT,0d66caf8-b383-4afc-9172-73e609159b8d,31a3d007-576d-410e-a6ce-5f36f9021daf,c4,c2,3363,?,p1,
1769490954.8538325,CREATED,2bda1e99-19de-41db-879e-7723b9955d80,04d8abab-a076-461a-b232-a9f54bc7e3a1,c4,c2,27,?,?,surb={'id': '5a838398-ab10-4e94-a62a-e8ccb3c5f438', 'route': ['p2', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769490954.9955375,RECEIVED,d79d9db6-e8ce-4380-8e85-ec6dfc4006ed,6a7b699b-5640-4322-a6a4-ed3c47eb9072,c1,c4,27,p1,?,surb={'id': '48f6ba1b-5a49-49b3-ac7a-e6c7055dee03', 'route': ['p1', 'e1', 'i2', 'x12', 'p1', 'c1']}
1769490955.127512,RECEIVED,c7b1af1e-6217-4daf-85c6-975505e29e87,91deea2f-672b-4536-bdaf-b00818d21308,c2,c4,27,p1,?,surb={'id': '4c4a4a90-66b6-406e-b8a3-fc92bfe84c63', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c2']}
1769490955.2909029,RECEIVED,bb6a39d3-edc1-45bc-bea1-646fa58a848c,f67b3dec-e0d4-4e22-b3bb-35a888ee36c6,c1,c4,27,p1,?,surb={'id': '2c4f58ef-d3ce-487e-9172-52c855d69aae', 'route': ['p1', 'e8', 'i11', 'x12', 'p1', 'c1']}
1769490955.2942986,RECEIVED,0111187f-5e35-4eb2-ad4b-66c0965a5db8,5cbc20f9-dc6f-48db-84ee-74a183d7a6bf,c1,c4,27,p1,?,surb={'id': '736dbe57-253d-435e-879f-f1db77a1ec54', 'route': ['p1', 'e7', 'i6', 'x9', 'p1', 'c1']}
1769490955.332872,RECEIVED,8d8ab9ab-af9f-46fc-848d-1d1aeed36d12,abebd4fe-19b9-4928-8e32-b8b0bfbb0548,c2,c4,26,p1,?,surb={'id': '7baf640c-3d52-4ad5-a510-5494031260b5', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769490955.3783736,SENT,af05c7d8-a9f1-49d6-afc1-afe99e4fa3f2,fb797673-97b5-44a4-a520-dce915fec310,c4,c2,3379,?,p1,
1769490955.3784666,CREATED,4c5b59db-1952-4695-87ae-d9516c6f3aee,d4dc4871-a018-4e53-bc37-118832873cc6,c4,c2,27,?,?,surb={'id': '2f10c527-4b84-4b55-a549-5430012ad916', 'route': ['p2', 'e2', 'i4', 'x6', 'p1', 'c4']}
1769490955.6344144,RECEIVED,b5c8e69f-aaf2-4534-8bd3-2bf539a6d4aa,9766f4ff-7457-4138-8b9b-c74e51567e7e,c2,c4,26,p1,?,surb={'id': '607a66bc-b0f9-4795-96a7-d82a37154dfd', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c2']}
1769490955.6435156,RECEIVED,aa134679-b384-4d7b-a9d9-afaf6aa4778e,c90cfd37-88b8-4854-ba1a-4127c6f6d5e5,c1,c4,27,p1,?,surb={'id': '408ca747-0c1b-425f-9c43-ae7cee584686', 'route': ['p1', 'e9', 'i11', 'x1', 'p1', 'c1']}
1769490955.7384424,RECEIVED,05aefdab-873b-4533-ad4e-7f2842ac3384,108bb2c3-907c-4e6f-bbf1-94869596a818,c2,c4,27,p1,?,surb={'id': '7f62ec18-0d5b-4196-8cf4-df9a0d6a81c5', 'route': ['p1', 'e11', 'i3', 'x11', 'p2', 'c2']}
