timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769476451.2399292,RECEIVED,66dad4b4-7f6c-44eb-957a-5a8207092c3b,56aabeb6-6af4-4e9f-bf74-470d33c04cd2,c1,c2,27,p2,?,surb={'id': '7953f03f-1f56-4c22-89a1-53695c314d1d', 'route': ['p2', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769476451.2997427,RECEIVED,7800b668-e213-4412-b75f-ae6f78070a1c,817f45ce-28b7-4f40-a29f-30ef90ed9c63,c4,c2,27,p2,?,surb={'id': '7473e1ab-8f96-4146-a1ca-1c8adab12d9d', 'route': ['p2', 'e1', 'i4', 'x5', 'p1', 'c4']}
1769476451.423496,SENT,4bd4cd00-2997-450e-9224-7f1ec73b25b9,c68625c7-382c-42f9-81c7-b02643428422,c2,c1,3376,?,p2,
1769476451.4236426,CREATED,470a399e-a203-4881-9639-e211bc72a35b,f5be3db0-1ef9-42ac-88cd-5114f4b982ff,c2,c1,27,?,?,surb={'id': '1ea17f74-d98c-49e8-baf6-2056a988a11b', 'route': ['p1', 'e1', 'i4', 'x4', 'p2', 'c2']}
1769476451.4347491,RECEIVED,cd6c8e5e-e083-4ef7-b0b5-2163ac4edb4a,bf6178e1-27a8-4503-b97b-867baa37f017,c3,c2,27,p2,?,surb={'id': 'ecf80e06-bf84-4cb2-b500-a543facdc22c', 'route': ['p2', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769476451.5070155,RECEIVED,3adaa68e-f7a9-4164-8f34-04752153c5a7,b815f6d6-3203-4280-987c-e4d80f63218b,c1,c2,27,p2,?,surb={'id': '6e1c8df2-89bc-43c8-bb45-867836fc5211', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769476451.5399253,SENT,1e0415f1-4909-47a7-85f7-5f0e849f0d44,fe0549f0-d7ea-4719-9966-262d0faa2710,c2,c1,3397,?,p2,
1769476451.5400252,CREATED,59adcdc9-f714-4ebf-a188-340700cb31ac,715fb7d4-27a4-4b08-a5ce-32f8e5f7a3d9,c2,c1,27,?,?,surb={'id': '49bed7f9-86e1-44fb-9647-e2a640f6c1d2', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c2']}
1769476451.5475535,RECEIVED,ed661b49-5c8f-4233-8d2f-99df5a01c7ad,3f413688-d049-4eb4-b5b1-37870c06b062,c4,c2,27,p2,?,surb={'id': 'fd5a6dff-1afa-4e72-9872-1c15173aa730', 'route': ['p2', 'e2', 'i5', 'x10', 'p1', 'c4']}
1769476451.6656823,RECEIVED,13dee5e7-5025-4a63-9ff4-1fd213eaff14,65383c2f-c892-4d4a-a1da-60ab63d13da4,c3,c2,27,p2,?,surb={'id': 'f68b3813-07a7-44c2-8ab9-842124353fac', 'route': ['p2', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769476451.6672623,RECEIVED,f3a4b5cc-3d11-4007-ae0b-9d7f97a485e0,2059ed41-e4b6-422a-898d-8a5a6be6289c,c1,c2,27,p2,?,surb={'id': '27570f83-46b6-4026-a556-6c26dde5b830', 'route': ['p2', 'e5', 'i9', 'x2', 'p1', 'c1']}
1769476451.7823565,RECEIVED,fd48d7f1-85a2-46a8-a64d-bf3d0cbafe0b,eecaee9d-7c41-4504-ac71-6bbc9ecae4bb,c1,c2,27,p2,?,surb={'id': '8dd96c3b-37b9-4c85-8444-aec0c6708e6a', 'route': ['p2', 'e8', 'i5', 'x6', 'p1', 'c1']}
1769476451.799033,RECEIVED,03c6bf3b-91d3-4da8-87fb-82723bcf9ec0,993cd59c-bd7b-435e-8b51-ec546db6a60a,c4,c2,26,p2,?,surb={'id': '96011960-46d9-4c88-9a6f-2f5d8088097d', 'route': ['p2', 'e9', 'i6', 'x2', 'p1', 'c4']}
1769476451.855389,RECEIVED,2ed22d3e-148c-441c-9a30-555d2933fe27,2b63b219-8261-4f83-abff-113b41f549a2,c4,c2,27,p2,?,surb={'id': 'dc09a31f-8b06-4bdf-9d78-62cb16530583', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769476451.8808458,RECEIVED,480bba16-c12a-4e76-8adc-d6e426edd8ff,d82bff61-9a12-4598-9523-f782e24f92cc,c1,c2,27,p2,?,surb={'id': 'a94db9a5-d24e-4774-a878-8f0c46300d0a', 'route': ['p2', 'e12', 'i9', 'x9', 'p1', 'c1']}
1769476451.9344218,RECEIVED,76e638e1-022d-4728-ad87-5d7780e2c219,d8f48763-e3ee-40c4-8c31-240a033361c4,c3,c2,27,p2,?,surb={'id': '3427837a-5f42-462d-aed6-186478381099', 'route': ['p2', 'e12', 'i10', 'x3', 'p3', 'c3']}
1769476452.0371463,RECEIVED,8ea284ca-833f-40c8-9ff4-322952ebc207,fad34379-0457-45a5-b54e-1f2d314d8bc4,c1,c2,27,p2,?,surb={'id': '6dde2215-278f-4055-a2c9-3ac835e5610f', 'route': ['p2', 'e11', 'i6', 'x8', 'p1', 'c1']}
1769476452.070653,RECEIVED,e8f65c03-3108-4dc7-a6b2-aaa497fb1407,47abec70-5bc3-4a97-8eeb-b410dd4b0826,c3,c2,26,p2,?,surb={'id': '12656391-8611-44b2-b57d-e0cf860c4de9', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769476452.1391654,RECEIVED,729fe8a5-4958-4c1b-bfbf-e9e870dcd2fb,9775b5b7-150c-4b1f-bb21-a73fb0cf9ac2,c3,c2,27,p2,?,surb={'id': '2fbdbd40-ac28-44a8-8f4f-5fe9e73bf41f', 'route': ['p2', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769476452.158455,RECEIVED,9a52b80c-1088-414c-87a5-fd40178e0e26,77866d87-830a-4753-a59a-4497da70a074,c4,c2,27,p2,?,surb={'id': 'b2566161-c6b2-4e63-90f9-d43602fe238d', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769476452.1730123,RECEIVED,f54d9f63-3a7b-478c-a332-de33b0cd346f,97e4ad6a-f946-46cb-b7a0-b7a60fe8693b,c1,c2,27,p2,?,surb={'id': '598c485a-874b-4972-ae12-f8a219eb6c09', 'route': ['p2', 'e7', 'i5', 'x7', 'p1', 'c1']}
1769476452.187833,RECEIVED,3d987fb8-f5b2-459c-9438-4c6884b4bd9a,20723e68-582d-4a27-adf5-cfaa9a464699,c1,c2,27,p2,?,surb={'id': 'a32d50d8-e7d1-4be1-b420-27f89fb4bf12', 'route': ['p2', 'e12', 'i9', 'x5', 'p1', 'c1']}
1769476452.3901331,RECEIVED,4ec27bcd-5bee-44ac-81a3-ac4cb0fa40fa,ed5b005a-a500-4b61-b078-03d327c7584f,c4,c2,27,p2,?,surb={'id': 'a1abcf11-3c2f-4a52-a77b-333bc896804d', 'route': ['p2', 'e12', 'i3', 'x1', 'p1', 'c4']}
1769476452.4063518,RECEIVED,ae07ae71-af42-4914-8bc2-2b44366feb84,f39799d9-a6d7-4bab-839d-ccea721b6486,c4,c2,27,p2,?,surb={'id': '31da1d6f-4157-43ae-9207-8bb24e1de631', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c4']}
1769476452.5440757,RECEIVED,f0717dda-0c07-40f9-8fff-5cb5d0e038a2,f94f35d4-d242-4689-aa65-ec232c9592b1,c3,c2,26,p2,?,surb={'id': 'd6a89c71-8eef-485b-b825-88b546d4f460', 'route': ['p2', 'e4', 'i3', 'x5', 'p3', 'c3']}
1769476452.696362,RECEIVED,0473d6c0-d2c2-4493-8fad-d89c72b87809,b6b32ee6-3524-4ca2-94ed-4f908edcd406,c1,c2,27,p2,?,surb={'id': '468fc02e-4598-4684-ae8d-a0f3d70d152f', 'route': ['p2', 'e3', 'i7', 'x10', 'p1', 'c1']}
1769476452.7022765,SENT,6d5665b2-cfe1-4947-a1bf-4a4f084ecd1a,7ac72be3-f8ad-4962-802e-dce2164aeb94,c2,c1,3364,?,p2,
1769476452.7024229,CREATED,36dc85b0-5142-40a6-ba92-4e6ed25cd7be,617c4ab7-8cb5-4630-be84-c1e05887a8ca,c2,c1,27,?,?,surb={'id': 'd49d1680-d521-4b9f-bed8-22e42912c980', 'route': ['p1', 'e9', 'i12', 'x1', 'p2', 'c2']}
1769476452.7106762,RECEIVED,dc3ff0e4-c7a4-491b-b3d0-b7b2d314b038,1605334a-3abd-453c-86b7-2b88a7e69782,c3,c2,27,p2,?,surb={'id': '52438f44-93a0-4327-964d-a6ba4a5338ce', 'route': ['p2', 'e4', 'i8', 'x11', 'p3', 'c3']}
1769476452.9059422,RECEIVED,c8aceba9-3cfc-48e6-8f82-eb70752f0e71,cb04e8ae-fae2-4acb-9478-70cba7866fc5,c1,c2,27,p2,?,surb={'id': '8b69f1b9-fdff-4e2c-97e8-59c0810fcce0', 'route': ['p2', 'e7', 'i3', 'x1', 'p1', 'c1']}
1769476452.9669266,SENT,56c5cb27-6520-47e3-b59d-1843f25b925e,48aafe85-d001-47cc-9903-157503d9e5de,c2,c1,3368,?,p2,
1769476452.967024,CREATED,912d0450-df21-42ee-8cf4-be6bf831e868,9020deb1-a48b-408e-9be8-7f21028b55e3,c2,c1,27,?,?,surb={'id': '7e37f749-cc37-4309-9fe8-d163d5c83cbf', 'route': ['p1', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769476453.0282514,SENT,663e9f11-a12c-4396-8d6c-6165a7e26a69,9437cd1f-8dd1-46b7-bdb7-e4004002743f,c2,c1,3376,?,p2,
1769476453.028343,CREATED,2e3f4bae-d36c-4a38-b28a-97cc3537120d,b9efd997-6b30-47d9-b007-f1cc89b4d1e3,c2,c1,27,?,?,surb={'id': 'ffa51709-d3d3-4337-9b01-44a11da358d0', 'route': ['p1', 'e9', 'i9', 'x2', 'p2', 'c2']}
1769476453.047613,RECEIVED,9dfec4a7-ec73-48d6-b4f1-f924a401728f,c5e511f8-8d40-4455-94d5-4a9eea331b06,c3,c2,27,p2,?,surb={'id': '002129fa-2759-4394-9dd6-13a0e6e08442', 'route': ['p2', 'e7', 'i12', 'x3', 'p3', 'c3']}
1769476453.3463113,SENT,7e759be8-59f5-489b-ab5e-8a16611674b9,3ddff0b4-cfcc-48a2-b162-688c7fd9fc50,c2,c1,3395,?,p2,
1769476453.3464115,CREATED,92aabaee-7e1a-4970-af4b-015936217d4f,511cf9ce-adef-4a80-88bb-28afe074d46c,c2,c1,27,?,?,surb={'id': '8f115f77-5d56-4a7d-abef-464794606ae6', 'route': ['p1', 'e12', 'i7', 'x11', 'p2', 'c2']}
1769476453.4045365,RECEIVED,b4b7b7cd-d730-4634-a9ef-8a315530fcdf,03299858-10d1-4d34-82f6-3ae81aac2f82,c3,c2,26,p2,?,surb={'id': '720384c2-0470-44cd-900d-e250b4b8cf36', 'route': ['p2', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769476453.549461,RECEIVED,901193b7-33f3-4893-9443-9832007a7c75,451e874b-8851-495d-a605-c085b40c9439,c1,c2,27,p2,?,surb={'id': '5d327d1d-e8e1-4648-8ce1-228397b4397a', 'route': ['p2', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769476453.5893016,RECEIVED,678a36d6-66d5-4762-9a6d-cf82a630fea2,5fee94e7-2fd9-482c-9da2-119883d0c383,c1,c2,27,p2,?,surb={'id': '22e99822-973c-4bfc-9334-05c2f115b171', 'route': ['p2', 'e11', 'i6', 'x11', 'p1', 'c1']}
1769476453.6289625,RECEIVED,428f2d47-fd5e-4b01-993e-7b010734cef6,7df9ec32-e282-4316-8d49-a56f13d12067,c1,c2,27,p2,?,surb={'id': 'b47ad896-ca2a-47ec-a199-c97961e42f41', 'route': ['p2', 'e9', 'i12', 'x1', 'p1', 'c1']}
1769476453.6580863,SENT,8863cade-193c-4703-8401-91657c7538d2,d93b5b9f-402f-48db-bfb6-2c3d0f7841bf,c2,c1,3387,?,p2,
1769476453.6582031,CREATED,aa704825-2ad4-41da-b34e-5ada177054b1,5fb97359-709d-4ec8-89e9-eb4b692ca7ca,c2,c1,27,?,?,surb={'id': '504eafa4-4fc5-4674-a0c4-06b808e690ca', 'route': ['p1', 'e9', 'i1', 'x6', 'p2', 'c2']}
1769476453.7486405,RECEIVED,f63839e6-32ac-4c04-be5d-89fc8629a3ae,890afa84-5f5a-4693-9013-73a7e7a69734,c3,c2,25,p2,?,surb={'id': '2a2c2d1d-4bac-463b-b6d2-dfda66430df6', 'route': ['p2', 'e1', 'i12', 'x7', 'p3', 'c3']}
1769476453.750748,RECEIVED,01df7d33-b40e-4a89-a581-645a29db29d8,4d201894-b886-4e58-993e-b6530a4b4935,c3,c2,27,p2,?,surb={'id': '53d0722d-e493-4a2d-9da0-bfaedf493cc7', 'route': ['p2', 'e11', 'i5', 'x3', 'p3', 'c3']}
1769476453.7734456,SENT,277abc12-cf62-416c-bbb6-76ab7bfe5ed1,8232eac6-abcb-4e0b-82ce-7cdb6d8a8bcf,c2,c1,3387,?,p2,
1769476453.773545,CREATED,df7fd9db-aa8b-4647-bce8-6b1ed52526a7,a4fe8a7b-6509-490e-b1cb-3b19f45ccc7a,c2,c1,26,?,?,surb={'id': '3d021b1d-d58c-48dd-b7cb-d3c89206768f', 'route': ['p1', 'e8', 'i3', 'x3', 'p2', 'c2']}
1769476453.7766645,RECEIVED,159a3589-6888-4487-980b-c78593055cee,018e83e0-e59d-43d4-94d3-01c6938a7408,c4,c2,27,p2,?,surb={'id': '7e743070-af7a-4d76-9c09-bc81bf352155', 'route': ['p2', 'e9', 'i12', 'x10', 'p1', 'c4']}
1769476453.830838,SENT,59b2d6c7-013b-4761-a48a-d54dd26aed1e,6ee62f2a-d697-42e4-accc-a6881522d6ac,c2,c1,3380,?,p2,
1769476453.8309789,CREATED,7e889431-fd07-446b-9f5d-6c1da5aa5727,4fb98293-3c92-409b-a98e-71e2b5ea763d,c2,c1,27,?,?,surb={'id': 'b09ae32e-8e98-479a-bf93-89d70f9a7496', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769476453.8391652,SENT,49a02dbe-a42f-40b3-a47a-3877be2dea88,deb1d428-522e-48fc-84a7-b9935bebea15,c2,c1,3388,?,p2,
1769476453.8392577,CREATED,ad0ea79a-34a3-450a-8473-1490b41f0458,71c9ad14-66ac-4880-867a-42792d70a9cb,c2,c1,27,?,?,surb={'id': '324b12ba-bfa0-4143-9c71-4988c02bd53a', 'route': ['p1', 'e7', 'i11', 'x10', 'p2', 'c2']}
1769476454.088472,SENT,165db367-c3bd-41b0-985d-56feb7238538,5c7c7112-e329-4463-8ea5-629223636c07,c2,c1,3391,?,p2,
1769476454.0885735,CREATED,680196bc-55f0-4a8f-98f8-2bd7eaa21a30,badfa82e-6d7e-4fe0-a6d7-3b0efc1e99dc,c2,c1,27,?,?,surb={'id': '03a1b7f8-b765-4788-bc7e-c8ff5436ce07', 'route': ['p1', 'e2', 'i9', 'x2', 'p2', 'c2']}
1769476454.25578,RECEIVED,b37ce2a1-0e2b-4c1e-9d56-d8990be0f2a0,85e2cc15-18cf-4906-94b3-bdb5532990aa,c3,c2,26,p2,?,surb={'id': '23feb9c6-2656-4e59-b4ea-428fc5dbf50c', 'route': ['p2', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769476454.3519661,RECEIVED,600b6bed-ad48-42bb-9654-6d7d16fbd0a9,bbec332a-92c7-41c1-ab56-099105f5f0c1,c1,c2,27,p2,?,surb={'id': 'c6e83a99-34c1-4cc8-9673-72dd4f4ca7ff', 'route': ['p2', 'e9', 'i11', 'x1', 'p1', 'c1']}
1769476454.4772606,SENT,b8bc9415-7d22-4018-9ab9-78a3bb8ef269,c24fa73b-3fc0-4801-9260-e16a64c08b53,c2,c1,3383,?,p2,
1769476454.477361,CREATED,8781ac98-b955-4421-91bf-d846eb27c6b7,87a7cb1c-508d-4055-8b83-f4ed363f7fac,c2,c1,26,?,?,surb={'id': '5fe9dbbd-57c7-4feb-b876-2657fba2d31f', 'route': ['p1', 'e3', 'i7', 'x7', 'p2', 'c2']}
1769476454.7451658,SENT,a94c8aa8-f7bb-48fb-a67f-9d320150c8d6,1b61a170-4764-4560-a39e-5d821ca1a96a,c2,c1,3389,?,p2,
1769476454.7452672,CREATED,ddf92f1b-4f48-40a7-b8c0-c3caff46ab0d,1a3859d1-89a8-47dc-a119-aefcd4c5ed77,c2,c1,27,?,?,surb={'id': '5ccec44f-2bdd-48a7-a468-286d76497c57', 'route': ['p1', 'e10', 'i2', 'x1', 'p2', 'c2']}
1769476454.7926862,RECEIVED,002fd58e-807b-4dcb-b23d-51804d5286c4,0fafeb1a-e81c-4b4a-87b5-79212f0fea63,c4,c2,27,p2,?,surb={'id': '272d69a6-84f4-4b02-bb2b-23b2cc3cad90', 'route': ['p2', 'e2', 'i5', 'x6', 'p1', 'c4']}
1769476454.7960415,RECEIVED,447d8552-dce1-4ca8-b1c9-ff633914ce96,31e8b302-8791-4e71-b754-d800ec03a002,c3,c2,27,p2,?,surb={'id': '9ab569fa-366d-4950-86ef-ea6936edd2e9', 'route': ['p2', 'e3', 'i11', 'x11', 'p3', 'c3']}
1769476454.8329525,RECEIVED,20429573-a110-4e3f-96af-fec154d0e90a,22a77cdd-e45e-4f05-b669-ceda9f1240c6,c1,c2,27,p2,?,surb={'id': 'bfd1eb0a-56bc-4a02-95af-9be86c4aade5', 'route': ['p2', 'e8', 'i4', 'x11', 'p1', 'c1']}
1769476454.8402405,RECEIVED,92e0939f-0493-4262-813a-775440e3b579,7e89d7ec-f239-41ea-adac-11700bee63ce,c3,c2,26,p2,?,surb={'id': '7951899c-4ce0-423d-a54c-b84523039106', 'route': ['p2', 'e1', 'i4', 'x5', 'p3', 'c3']}
1769476454.8764422,RECEIVED,451b6fe7-a53b-43fd-8318-a86b2e8d27cb,614fb0f4-f1ec-4da5-b49b-20545a0239f3,c4,c2,27,p2,?,surb={'id': 'a9adcb88-f0f7-4e87-a628-0ac5c2132331', 'route': ['p2', 'e4', 'i4', 'x5', 'p1', 'c4']}
1769476454.9479723,RECEIVED,3b321976-8346-4677-9e38-96ee93b86cfb,87e3e0df-b534-4e42-b546-df2f936acbd0,c3,c2,27,p2,?,surb={'id': 'e54d53cd-c10b-43dc-a9da-38b94b07cb1e', 'route': ['p2', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769476454.9802809,SENT,149f41d0-1f09-4f25-8d63-903ed0f8ef4b,a7e0de99-88dc-4d71-b54c-e23ac3bfbda0,c2,c1,3380,?,p2,
1769476454.9803846,CREATED,6cc90522-b5df-492f-8167-682e15985493,6e070ea1-e7d4-4816-b874-56e56fbaaab7,c2,c1,27,?,?,surb={'id': '73b5c65b-eefc-4e2a-b9a7-984b6fc7d557', 'route': ['p1', 'e9', 'i1', 'x6', 'p2', 'c2']}
1769476455.0533617,RECEIVED,f1025a8b-ef5e-4fa6-9caf-81a3a08b321c,04b874a5-e723-480e-8a5b-0241c83b4ecb,c4,c2,27,p2,?,surb={'id': 'fdae2f28-9720-45e2-a9df-3a5eae472ebd', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769476455.2061305,SENT,13395ce1-d301-472a-b39e-712e11c5a989,b53ad699-0a07-4f15-af3e-99298a69fed4,c2,c1,3371,?,p2,
1769476455.2062309,CREATED,912f7e65-4df6-4c83-ae7c-2655010acce2,9c8e63cc-75d2-48e3-8b18-edc26b71147b,c2,c1,27,?,?,surb={'id': '382ecdcf-e923-410c-8d08-092915bd06b8', 'route': ['p1', 'e5', 'i3', 'x2', 'p2', 'c2']}
1769476455.3301356,RECEIVED,a0a83a0c-2ef7-4006-ae94-59ea376d9b41,b4518b6a-f0b6-4b90-9cdd-e363ea3fa239,c1,c2,27,p2,?,surb={'id': '53d5febe-8a9b-40f8-acdc-de0c7225d793', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769476455.4044461,RECEIVED,fea9f58d-cc44-4d97-9a2d-2e9f50833fa2,eb26115e-9a07-45fd-938f-cc167c05d18d,c4,c2,27,p2,?,surb={'id': '78792d26-cbb2-4464-bb42-8a12918f114b', 'route': ['p2', 'e11', 'i12', 'x8', 'p1', 'c4']}
1769476455.5051892,RECEIVED,1eb5a56f-66cb-490e-9789-b281b0d8cef2,722aa53e-ce0a-4e28-a22e-35b88758a6c3,c3,c2,27,p2,?,surb={'id': '7d2407cc-9d8d-4264-805f-29a6b8cf21ce', 'route': ['p2', 'e8', 'i8', 'x4', 'p3', 'c3']}
1769476455.5896978,RECEIVED,67fee039-67bb-438a-b533-7cbff3b2d4e8,23b31583-484d-43db-a233-240264999044,c4,c2,26,p2,?,surb={'id': 'c8f149a1-3800-44a3-ae98-d766559e30db', 'route': ['p2', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769476455.627301,SENT,08f3f6bb-c039-4ae2-88f0-374a77c2985a,e99d8b24-ea76-4b4a-a77d-b89e5d2d3412,c2,c1,3380,?,p2,
1769476455.6274338,CREATED,48f68edf-bb0d-4bce-ae6f-1ce9179a2c01,f275797c-6b15-4fdc-87c0-8935cd3de96a,c2,c1,27,?,?,surb={'id': 'e74c5bc4-d8ed-4f8d-bd0a-d0f0135ee73d', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769476455.8046281,RECEIVED,a3e8c8cd-d170-40a8-9a81-6580f4f49c24,07d862a5-f564-43f5-a367-64be1b645fe9,c1,c2,27,p2,?,surb={'id': '14b64157-5aa9-4764-925b-0fec2ed6e52e', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c1']}
1769476455.9141524,RECEIVED,66dda550-dcf9-4652-aaa5-80c3f778dbfd,d78c3946-ec2c-41fb-80e8-934dcb456b81,c3,c2,25,p2,?,surb={'id': '8860f229-e779-4011-b604-764bb694d51f', 'route': ['p2', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769476455.9452815,RECEIVED,43ada556-e65f-468b-b47b-7a310ba4a719,9b493a7b-8ee8-40a1-860d-7c553f11ea8c,c4,c2,27,p2,?,surb={'id': '4b0e6da1-5f96-40ea-b3d1-08ac9764ea59', 'route': ['p2', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769476456.1497402,RECEIVED,431fb50d-532c-454c-82d2-496c7a0a9dff,4513d8ec-5000-495a-93eb-10780071ed31,c3,c2,27,p2,?,surb={'id': '3f1fe644-64bd-4810-9176-1e8f7df1b927', 'route': ['p2', 'e3', 'i9', 'x4', 'p3', 'c3']}
1769476456.1671746,RECEIVED,ba9caca0-1a08-40c3-8fa1-ad99e9025a86,c2aae217-6517-4950-96cf-ba896be31e49,c3,c2,26,p2,?,surb={'id': '4b054f80-3db5-4320-a71e-db704a8da742', 'route': ['p2', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769476456.3061976,RECEIVED,aab45a05-df6a-45fe-89dc-8f32ba7d3d91,99c38dd8-51c7-4896-ab3b-6ac3c6ba1be3,c3,c2,27,p2,?,surb={'id': 'ac028a7a-8491-4dd6-b7d2-f264e74be277', 'route': ['p2', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769476456.3674166,RECEIVED,2129e444-d3ef-4dca-aedb-ea8415897b4f,4472e444-5bf6-4580-b546-0aa1ad5ab46d,c3,c2,27,p2,?,surb={'id': '584d800e-07df-478f-ba2a-d52807948299', 'route': ['p2', 'e8', 'i4', 'x9', 'p3', 'c3']}
1769476456.385327,RECEIVED,12646e13-a0a7-487a-9a9a-82cda9c33db1,a33d24bb-3f2f-45fa-b34f-ccb48438800d,c4,c2,27,p2,?,surb={'id': '58a77800-4fb9-435f-80f9-72ea55a3d127', 'route': ['p2', 'e7', 'i7', 'x4', 'p1', 'c4']}
1769476456.4053462,RECEIVED,0974254f-4b3f-4c50-8289-80e7fee7c7f3,ba6fef24-1e7a-4427-95a5-50842c1af8fd,c4,c2,27,p2,?,surb={'id': 'bdd5f0dc-1022-4c9d-859a-8d97f80690eb', 'route': ['p2', 'e3', 'i2', 'x7', 'p1', 'c4']}
1769476456.4359434,SENT,3c32a8c9-526c-4209-9769-7d95b830663b,3fdfc529-2fcd-4f08-992c-5a152fa375b7,c2,c1,3375,?,p2,
1769476456.436032,CREATED,75e03397-7b3a-4d4e-97f3-17b8ff9a6279,70e4e0ad-57bd-4f16-a2ca-5381cd2c739d,c2,c1,27,?,?,surb={'id': '62164209-061b-42db-933f-74368f8cfe64', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769476456.5047193,SENT,2dbe3a79-9f8a-49f4-99ca-75733f0e5f4b,ce33d539-cb8d-4c6a-8f43-e50120934290,c2,c1,3377,?,p2,
1769476456.504808,CREATED,fb2f87b3-fe76-4222-ba28-bda4c2dc2603,3f019140-bdf7-4556-b8da-f5ebc8038a0f,c2,c1,27,?,?,surb={'id': 'c486ff57-4a70-4adb-879c-e25a5fc387a8', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769476456.6110733,RECEIVED,de0b952c-a579-4ab2-8a7a-70faa023a6ba,d4fdb274-97fc-4ebb-802d-35c5c377c44b,c3,c2,25,p2,?,surb={'id': '8780f507-0015-4d2a-ac3b-cb2d0a077f5c', 'route': ['p2', 'e9', 'i9', 'x12', 'p3', 'c3']}
1769476456.6241755,RECEIVED,3de1f3cc-5067-4662-9e71-fe5e0ea8cdae,9663d4cf-7e7e-47dd-892d-ae140b963958,c3,c2,26,p2,?,surb={'id': 'dd8fea55-f82a-4071-a5b7-edf9cbe2ab10', 'route': ['p2', 'e4', 'i2', 'x5', 'p3', 'c3']}
1769476456.7623053,RECEIVED,3bcf5de0-5193-4cf2-9867-d3a28a33e117,ac9197ef-2781-4ee8-a20e-6d537f048e4a,c3,c2,27,p2,?,surb={'id': '749e65ac-b923-4436-8dcb-b67492954293', 'route': ['p2', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769476456.8717403,RECEIVED,a71de445-f7fb-4059-8c7b-115c0cd0f523,fe2955a2-7506-495d-b1fb-d01a12435ace,c1,c2,27,p2,?,surb={'id': '2c41bb21-7c8c-49f9-a078-bc8c6f1e30f7', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c1']}
1769476456.9351754,RECEIVED,b4a68e21-8197-4e69-a080-d55a5c67cfba,5f6a9a7c-ec42-4953-8496-2b345d62fa89,c3,c2,27,p2,?,surb={'id': '71cb18d2-a446-4e60-868a-45d196606c59', 'route': ['p2', 'e7', 'i2', 'x11', 'p3', 'c3']}
1769476457.0977623,SENT,8040fd20-eed7-4383-9df3-55b3803c762e,6bdb9dcf-32ca-461c-b9b3-2852a9982be9,c2,c1,3389,?,p2,
1769476457.0979073,CREATED,b6a6cf18-1817-4bdf-be79-1d55034f8f21,41b15ee5-811a-46d5-a764-aa6d023d8b4d,c2,c1,27,?,?,surb={'id': '356b4678-da74-42a8-a5b1-a3d8fd15f239', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769476457.1478581,SENT,41365689-a2f9-47a6-8cef-b03d96f70ad6,45b81d45-28b1-42b2-b31d-490ad1854ed4,c2,c1,3395,?,p2,
1769476457.1479325,CREATED,47e1509d-83bf-4660-b48c-d2fefc8e462a,f35b1bab-dc33-46a4-9cb6-082f91558575,c2,c1,27,?,?,surb={'id': 'd48e785a-5cab-4895-96b4-6a6aa7e43f59', 'route': ['p1', 'e2', 'i4', 'x7', 'p2', 'c2']}
1769476457.1519194,SENT,f61f86c6-2651-4301-a129-9e92225f3b93,d08b81d8-9221-4614-a1b7-7c2d970f061a,c2,c1,3358,?,p2,
1769476457.1519806,CREATED,a9321480-948b-4e5f-a138-38bafb139f83,363a8928-e866-4878-8962-c8ab50221669,c2,c1,26,?,?,surb={'id': 'f7455ed5-5294-4410-9058-c34850e56745', 'route': ['p1', 'e12', 'i5', 'x4', 'p2', 'c2']}
