timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734963.915091,SENT,e7068e83-d3cf-40bb-8bf7-ea2fc7d13aaf,64c22ff4-4e95-48b6-b4da-ad98e0955a3c,c3,c2,3382,?,p3,
1769734963.9152539,CREATED,7696bcd1-63a9-4673-a037-fa75603b156b,4329615b-5c3c-468d-bf07-d65db758f1b4,c3,c2,27,?,?,surb={'id': '775543f8-d35d-4a19-85a7-2c5cacfcb769', 'route': ['p2', 'e6', 'i3', 'x9', 'p3', 'c3']}
1769735083.568574,RECEIVED,3273f426-811d-47a9-90c6-52acad846368,b4b11b99-6081-4935-a087-1bf136f61f65,c2,c3,27,p3,?,surb={'id': '7f2186b2-6488-41a6-bae3-322926fdeea2', 'route': ['p3', 'e10', 'i6', 'x5', 'p2', 'c2']}
1769735083.650273,RECEIVED,0ac920e7-d8a5-4bd8-82a7-08afe9e95077,4a5df05d-7e50-40e3-9c3f-743be2023ad9,c2,c3,27,p3,?,surb={'id': '3b858d14-6c85-494a-886e-77c3ca5e820a', 'route': ['p3', 'e9', 'i12', 'x10', 'p2', 'c2']}
1769735083.7143862,RECEIVED,bde38202-a6a2-469e-8513-81765c803b60,5f1218c4-15fa-4c87-85f3-7cdea78e0d3b,c1,c3,27,p3,?,surb={'id': '7c9a6cd7-bebb-4359-867c-52b6f7ebab42', 'route': ['p3', 'e6', 'i7', 'x6', 'p1', 'c1']}
1769735083.9002829,SENT,3049fe4a-1dcd-43ba-a525-c41dca8ae766,bd509246-d5e6-4468-bbf5-c6d71a47a5a4,c3,c2,3380,?,p3,
1769735083.9004445,CREATED,3ff23005-6b5d-4ba1-8621-1b9078b4fa9f,fd809e60-2c9e-4acd-8c03-38fff35411ab,c3,c2,27,?,?,surb={'id': '466b47cf-979d-4db3-a817-674dcea11fa6', 'route': ['p2', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769735083.967457,RECEIVED,f4797a6f-ea8a-4ca6-adc4-06d389122d5a,2488bb23-4298-499a-b5e2-d8ef7699fbd2,c1,c3,27,p3,?,surb={'id': 'ffbc2e76-dfc4-4fee-a16f-627f372f3932', 'route': ['p3', 'e11', 'i7', 'x10', 'p1', 'c1']}
1769735084.155814,RECEIVED,8c084a76-f19e-43fd-8394-7eb555a5deee,78ad266a-cfe1-491d-8f59-694259fff0eb,c2,c3,27,p3,?,surb={'id': '2330502a-a8b2-4a01-8085-f29ec77e2735', 'route': ['p3', 'e12', 'i1', 'x7', 'p2', 'c2']}
1769735084.1835046,SENT,32da3725-b4f6-4b2d-8925-3940ffd450e7,70aea61e-8169-402b-8834-398f2b41f2eb,c3,c2,3384,?,p3,
1769735084.1836534,CREATED,010873e7-231d-4868-a85b-c786c3ba6ae1,790262e8-0947-4ca4-a539-31f93734e9b9,c3,c2,26,?,?,surb={'id': 'd3f3ad08-06f7-4bbd-b3ad-1c572475ebeb', 'route': ['p2', 'e5', 'i5', 'x1', 'p3', 'c3']}
1769735084.275432,SENT,fe5e66ae-8775-4403-b6de-231072bdef4d,6f45141b-6664-4ba2-b347-8fb63167e810,c3,c2,3380,?,p3,
1769735084.2755818,CREATED,b4676176-1322-4637-a3d3-10591c98c94a,415a9962-2f92-4d17-b79f-562363776a07,c3,c2,27,?,?,surb={'id': '6fd2a540-7e2f-4e80-9976-81685a13c9bd', 'route': ['p2', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769735084.8481426,SENT,043db7a8-ec1d-40bf-a50b-4225e145e388,799946f5-c597-42a9-9044-a034ee4fc259,c3,c2,3395,?,p3,
1769735084.848262,CREATED,6576854f-ad7d-4cd6-840e-1d4f4b927d3e,b956bf10-2082-4264-bb41-4437af4a529c,c3,c2,27,?,?,surb={'id': '58a2f6fa-6778-4f7b-9c53-f966645393ca', 'route': ['p2', 'e8', 'i8', 'x10', 'p3', 'c3']}
1769735085.0882285,SENT,3dd74950-df94-4fb1-968e-7cfb29811450,a4a1499e-66ac-4c78-b1ea-cda03500c18c,c3,c2,3379,?,p3,
1769735085.0883794,CREATED,7e7d04cd-2ff1-4e7c-acbb-16de5cc6b515,f1f514cd-2d99-41cd-a047-e05f2b1a7e56,c3,c2,26,?,?,surb={'id': '77efd255-9cdc-4009-8b97-a92d266f2c6e', 'route': ['p2', 'e11', 'i1', 'x1', 'p3', 'c3']}
1769735085.1380641,RECEIVED,f7229bb3-f757-4208-9a8d-174f244d8c17,7548a385-e5c4-436a-9bbf-9783a3acdbd9,c2,c3,27,p3,?,surb={'id': '9ad12d71-ee4c-429e-a9b6-d8456c0fcb64', 'route': ['p3', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769735085.243193,RECEIVED,7dddec7b-745e-4dbc-b644-6266a40de49b,867de91a-0151-45d5-840b-bd2bf8fc08ff,c1,c3,27,p3,?,surb={'id': '4357ad35-5a13-464e-a097-3f8cf39a03d0', 'route': ['p3', 'e7', 'i10', 'x11', 'p1', 'c1']}
1769735085.303475,SENT,66993ea7-72db-474c-87d1-120b9a2367cf,d89c8917-05a1-44fb-a74e-fbc6bddc6003,c3,c2,3379,?,p3,
1769735085.3036063,CREATED,90bd71d9-8617-4159-a569-00f2b280e9a1,96a9059c-9f0d-44f8-ba9b-4aed364a395e,c3,c2,27,?,?,surb={'id': '6ce5d015-6312-41a5-a3ea-6cb857925b5d', 'route': ['p2', 'e5', 'i10', 'x5', 'p3', 'c3']}
1769735085.313461,SENT,e2c45d70-ce6e-45e9-8de5-d48d8a3336a0,69fdc4c3-7677-44b6-bdba-a19a27a351ae,c3,c2,3382,?,p3,
1769735085.313593,CREATED,367d6a91-961a-4108-8fc6-061ea7301f95,77cd96a9-33d5-45d4-b0b2-d18258344cf2,c3,c2,26,?,?,surb={'id': '1a526ef1-f707-4930-b82c-7e4c20e0a190', 'route': ['p2', 'e9', 'i7', 'x7', 'p3', 'c3']}
1769735085.447818,RECEIVED,35a48da4-6fec-44f5-8bbf-d359b05b2cfc,cc2a2752-a682-4693-afbe-c1cd13f2cc8c,c2,c3,27,p3,?,surb={'id': 'f715f3f7-f25f-4231-843f-b0d1f397c25d', 'route': ['p3', 'e7', 'i4', 'x12', 'p2', 'c2']}
1769735085.6559117,RECEIVED,4164b446-e3b5-416c-b8fb-cc98786ea501,032339b9-6198-4041-9e6e-3f304dd1244e,c2,c3,27,p3,?,surb={'id': '404f9c9f-1a62-401b-a0b3-e15ccf2a04fb', 'route': ['p3', 'e12', 'i2', 'x2', 'p2', 'c2']}
1769735085.7078376,SENT,7117977a-eef9-4092-8e8a-ca47225ca453,0599d8ff-d31e-4c95-a996-63572795ed82,c3,DROP,2029,?,p3,
1769735085.7079563,CREATED,ce1d5bff-659f-46da-abbb-f38b0c62a937,807ad238-d5e8-4ef6-b37e-6d58e7b59a9a,c3,DROP,26,?,?,
1769735085.7246127,RECEIVED,45619c81-a2ae-4946-9bfb-4ec601780cd5,014b28bd-4ac6-4e1e-8cea-fb53abaf01e5,c1,c3,27,p3,?,surb={'id': '7a23f64c-5c5b-470d-9ea5-08e4701beefb', 'route': ['p3', 'e7', 'i10', 'x6', 'p1', 'c1']}
1769735085.9116786,SENT,da214f86-c908-43a4-8ffd-e3d98cdd2a2b,03a5edf9-d8bc-4338-a05c-ca97e8d1d1da,c3,DROP,2044,?,p3,
1769735085.9117985,CREATED,04b13979-5991-4b58-b367-25324683376c,d2a64c64-5bb5-4491-922e-ea42176c1e2d,c3,DROP,27,?,?,
1769735085.9518151,RECEIVED,7148ea7b-1803-47a5-8e58-5016d2d07e83,d232da7a-ccb8-4f8a-877e-d110b99fba26,c2,c3,27,p3,?,surb={'id': 'a311b871-164e-486b-889e-e9b9c6df0a51', 'route': ['p3', 'e4', 'i12', 'x10', 'p2', 'c2']}
1769735085.9859746,RECEIVED,16fab9e8-6bab-4ad0-b776-a5d922538c5d,61d4c3d1-063a-428f-be2f-1cbfc6032005,c2,c3,27,p3,?,surb={'id': '37899f9d-b925-4977-a2e6-be5e6ab2d326', 'route': ['p3', 'e10', 'i4', 'x10', 'p2', 'c2']}
1769735086.5026608,RECEIVED,f6769d13-9037-480b-94e1-ca0009fc3a25,92b7e714-1060-4f61-9f0e-eea5122b1c8a,c2,c3,27,p3,?,surb={'id': 'd4af4bab-0653-43b8-8a19-e7afb79c6958', 'route': ['p3', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769735086.9011598,RECEIVED,c0df2c99-48a3-47f2-b412-2f9f5965e612,1b18513f-9d4e-4586-b935-26df5c56eb27,c2,c3,27,p3,?,surb={'id': 'a8cc2d9f-1925-4dc1-86fc-6197124d418c', 'route': ['p3', 'e7', 'i12', 'x11', 'p2', 'c2']}
1769735087.0328846,RECEIVED,2693afe0-5585-4f43-8105-463520913d79,4260cb2f-085e-4f7e-bfc9-50e1a7e839ef,c1,c3,27,p3,?,surb={'id': '1bf285cb-2c09-41e4-a465-e8b111dfa236', 'route': ['p3', 'e4', 'i10', 'x3', 'p1', 'c1']}
1769735087.1060286,RECEIVED,9aed8941-a9e5-485b-82af-be55b86bdb61,e918c93d-0c54-45e6-ad15-cd649856b5fc,c2,c3,27,p3,?,surb={'id': 'b1434fac-594a-43bf-a51c-40c10e82dbc7', 'route': ['p3', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769735087.1344516,SENT,41b6968f-bd29-4437-9ae8-451f7458ddab,acb444df-b77d-494e-91a8-bd5b0d8ba4e9,c3,c2,3375,?,p3,
1769735087.1345253,CREATED,97a324d3-5322-47ea-9fb4-c45f4bf07fd5,fc318684-10cc-4d61-87df-54b209599b93,c3,c2,27,?,?,surb={'id': 'baadf7f7-e6dc-4eb4-ad60-ec73b14c2d57', 'route': ['p2', 'e8', 'i10', 'x11', 'p3', 'c3']}
1769735087.2484646,RECEIVED,b097fa30-c6d1-4a55-9c23-cccd8091d077,dfa7c824-d03e-4912-ace5-46b470018559,c1,c3,27,p3,?,surb={'id': '6a8d8c5a-14c7-4ae3-bfd3-844fd847fdca', 'route': ['p3', 'e10', 'i8', 'x2', 'p1', 'c1']}
1769735087.2578304,SENT,b0eff3f8-b9a0-4527-a639-cf0b8b3d883c,7157be06-4c72-4482-8fbc-83b5f984cc0b,c3,c2,3364,?,p3,
1769735087.2579024,CREATED,d6237222-2375-46fe-bfc6-4420d056b03d,2b6e8753-ac6b-4908-94ba-7901246841d8,c3,c2,27,?,?,surb={'id': '4b4e473e-1868-4469-ba9f-2fca177ed6f4', 'route': ['p2', 'e2', 'i8', 'x12', 'p3', 'c3']}
1769735087.291062,SENT,d6290acf-4601-4d7d-ae22-23afba32efc4,d2bcacd3-f779-4214-9b31-03ce12d5f0de,c3,c2,3376,?,p3,
1769735087.2911358,CREATED,2a886fdf-2f8f-4b4d-9d0d-308831da685d,c1601039-8d1f-459f-bd7f-7f924b2fb874,c3,c2,27,?,?,surb={'id': '8f4f841d-cd80-4d3a-9365-dfe787859be3', 'route': ['p2', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769735087.2947948,RECEIVED,443a7417-0c2d-4d27-be74-c6519940dee1,b1b6f45b-2b0d-4321-b5b6-93a9908cba5a,c1,c3,27,p3,?,surb={'id': '11153a25-6b8b-4daf-bfb6-4de304030117', 'route': ['p3', 'e6', 'i9', 'x12', 'p1', 'c1']}
1769735087.3302186,SENT,828bb328-58db-4151-a4af-661e92488825,914e47a9-4302-4ca8-a67a-3409e54b2f03,c3,c2,3392,?,p3,
1769735087.3303046,CREATED,806c5e83-7bef-42b8-a617-f4c3be04ad1b,e83cfd78-1795-4d2c-8de8-6c92d8e0f261,c3,c2,27,?,?,surb={'id': '2f8e2cd6-f98c-4f60-9392-7e4f5c172348', 'route': ['p2', 'e10', 'i2', 'x10', 'p3', 'c3']}
1769735087.4597278,RECEIVED,5822a21b-d4e8-4239-8b54-2302c25d9165,eeecf998-25cf-49bf-9645-0a88bbaf67af,c2,c3,26,p3,?,surb={'id': '972d0577-6f15-4f59-8c50-1ffd1bcb818d', 'route': ['p3', 'e3', 'i10', 'x7', 'p2', 'c2']}
1769735087.977012,RECEIVED,3a8db9e1-3b7d-4c8e-ab1c-5a10d261684c,425c22bd-93d9-4de8-a34f-7ff315547d19,c1,c3,27,p3,?,surb={'id': 'f2680f98-e9b7-4634-a204-b384e8bf4217', 'route': ['p3', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769735088.0398521,RECEIVED,0d27a10d-ad51-4398-a477-38e96334f817,bb7c5eb6-092f-464f-8661-68969c45b228,c1,c3,27,p3,?,surb={'id': 'fadaa3ba-ccdf-4fa6-9d54-7f4360722b72', 'route': ['p3', 'e6', 'i4', 'x11', 'p1', 'c1']}
1769735088.2716286,RECEIVED,13913472-e436-4bbf-ade5-03327a71f25d,9250019c-da4c-4717-a227-5d2bb7ef8d20,c2,c3,26,p3,?,surb={'id': 'c4672960-5249-460f-99cd-3c78edb8bda6', 'route': ['p3', 'e6', 'i4', 'x5', 'p2', 'c2']}
1769735088.3481023,RECEIVED,01d06052-0156-4042-acf4-d176a2c44364,9e186d85-2ff3-4a3f-ad74-891cb3a78d0f,c1,c3,27,p3,?,surb={'id': 'c7f86ac5-6711-44f9-a8b7-d81068ad6903', 'route': ['p3', 'e11', 'i1', 'x6', 'p1', 'c1']}
1769735088.3990996,RECEIVED,dfb93dc5-46a4-4f1e-8119-bf14cb3ea0f5,90db616a-842f-483a-88be-4caedc7c43ba,c1,c3,26,p3,?,surb={'id': 'e8566a7e-1904-4462-82df-7b9f5de5d057', 'route': ['p3', 'e3', 'i4', 'x1', 'p1', 'c1']}
1769735088.5492527,RECEIVED,559cccbd-447c-4ff0-9f41-635a6766e6fa,5f45a2cc-858b-41fd-98f5-18c87131895f,c2,c3,27,p3,?,surb={'id': '1a9ea357-cd90-45ba-8d67-9bca60836598', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769735088.6371822,RECEIVED,f53b5e6e-eca9-4e82-a4b7-f9ab3c0455ed,76d59363-a589-45b1-999e-3494227f7f6e,c2,c3,27,p3,?,surb={'id': '16e87e66-4966-4347-9034-d063a64b6e0a', 'route': ['p3', 'e7', 'i10', 'x3', 'p2', 'c2']}
1769735088.6436305,RECEIVED,3fe85ebe-a28f-4247-b551-ed25f98dd0f8,ea259d02-bf80-4ef8-8327-8181390bbd72,c2,c3,27,p3,?,surb={'id': 'ce8617e1-66f3-4368-8d29-6b534a5765bb', 'route': ['p3', 'e11', 'i8', 'x12', 'p2', 'c2']}
1769735088.7344174,SENT,90f1744b-ac65-46be-9aa1-2335aad689ea,78d9b450-4388-4435-abce-027af41dc04f,c3,c2,3359,?,p3,
1769735088.7345,CREATED,40097a7a-f111-494f-80b7-c0d54c7e707b,e02a0c83-5cca-45e6-920c-3200adc6f942,c3,c2,27,?,?,surb={'id': '310008d1-5eca-46d7-8ba6-d162c58cf367', 'route': ['p2', 'e4', 'i8', 'x1', 'p3', 'c3']}
1769735089.1203783,RECEIVED,481fecbb-bf92-41e0-a14e-5d47b6b602a3,121198c7-dc0c-432c-afb4-1253caf80c0e,c2,c3,27,p3,?,surb={'id': '9b13a8ff-b86f-4cfb-9d81-1086e66f5993', 'route': ['p3', 'e12', 'i3', 'x9', 'p2', 'c2']}
1769735089.2161424,SENT,53646696-42c8-4258-a7a9-a65f5a449ac8,f52d3fd0-e62f-42af-b8ed-2c54f39b66ea,c3,c2,3392,?,p3,
1769735089.2162952,CREATED,93b08131-11a0-45d0-8843-2f284128530f,e121e0bf-a4b6-45fb-ab92-931ca5ff4a37,c3,c2,27,?,?,surb={'id': 'b0e61a65-8044-46a4-acf8-e31d284a8a1b', 'route': ['p2', 'e8', 'i9', 'x1', 'p3', 'c3']}
1769735089.3500717,RECEIVED,50af2f33-6db4-4dc6-9b5f-526e1612ee92,5a0651ba-a1b6-4852-9c5f-0cff04de16d1,c1,c3,26,p3,?,surb={'id': 'a8b20272-5efd-4f59-ba5c-64593975a37b', 'route': ['p3', 'e6', 'i2', 'x9', 'p1', 'c1']}
1769735089.648631,RECEIVED,eb8556b9-5e57-4c4b-acdf-ff2c18f72195,3ded2a29-c16a-453b-a8bc-2b6d02d3adb3,c2,c3,27,p3,?,surb={'id': '545e2344-8f86-44ca-852a-8ca300d6420a', 'route': ['p3', 'e8', 'i7', 'x4', 'p2', 'c2']}
1769735089.7021902,RECEIVED,b92822c2-18a2-44c6-938d-3a91edec4442,e850776f-1024-4122-8fe9-23ba94e318cc,c1,c3,27,p3,?,surb={'id': '9b549cda-5cb7-402c-a1a0-41b6365b4658', 'route': ['p3', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769735089.7833047,SENT,fa7e5704-281c-4f4c-8bc3-e18af36c2b12,097d58e2-8a4b-45f3-a28d-97d072e853d3,c3,c2,3360,?,p3,
1769735089.7834618,CREATED,840eb9d7-980f-4382-bd3f-c75bfd6a2261,8d75c9c9-1ec3-4860-96af-d8afd63eaa55,c3,c2,26,?,?,surb={'id': 'e10d8e72-75c0-4ab2-9787-3d529fb2030b', 'route': ['p2', 'e12', 'i6', 'x4', 'p3', 'c3']}
1769735089.802248,RECEIVED,9cbd4e4b-5bbd-4fdc-ad08-09c418556bec,9aceabb4-fdfc-49be-8f16-72306595064f,c2,c3,27,p3,?,surb={'id': '36f1db1b-7c69-49d7-aaa9-a322b72612fc', 'route': ['p3', 'e10', 'i7', 'x11', 'p2', 'c2']}
1769735089.9555976,SENT,4a2b2284-fa80-4cf4-aa42-609540334b39,0e1792fa-e045-4ef2-a487-b99aa7936f26,c3,c2,3380,?,p3,
1769735089.955734,CREATED,6ff41011-7022-4838-bcb7-967d92f95534,a62d1cb7-bcc0-49ff-9e5a-b1367986616f,c3,c2,26,?,?,surb={'id': 'c143596b-c097-4969-bcea-faf8af22aaa7', 'route': ['p2', 'e6', 'i5', 'x5', 'p3', 'c3']}
1769735090.4584794,SENT,33436549-4d13-427e-af50-21f7cb1ead91,e46a8a05-b8dc-4373-bea2-6d3bbed46c91,c3,c2,3379,?,p3,
1769735090.4586122,CREATED,86cc254c-bdcc-4deb-9167-b1fef96b4adb,e04190ca-6eef-4c50-ad11-177a13766bc1,c3,c2,26,?,?,surb={'id': '2b7c575d-fa79-4b46-ba0c-5207997a3612', 'route': ['p2', 'e5', 'i1', 'x6', 'p3', 'c3']}
1769735090.5457134,RECEIVED,ea39b70f-54ad-45aa-8c65-d5c69bc1f56a,7b01f111-8133-4741-a352-33e6fd649314,c1,c3,27,p3,?,surb={'id': 'ac8c5d86-a4d1-488b-85c3-7e2e5048f982', 'route': ['p3', 'e11', 'i12', 'x11', 'p1', 'c1']}
1769735090.765013,RECEIVED,19d4a71a-0aca-4873-a375-052b4cf183a2,2cd25080-9e75-49d2-9619-ec587dfc4640,c1,c3,27,p3,?,surb={'id': '94f58a4c-3f1a-4949-b513-7a08135ccc4b', 'route': ['p3', 'e10', 'i6', 'x7', 'p1', 'c1']}
1769735090.8837142,RECEIVED,74ed3018-ebc4-4d62-96dc-31c00bbb5cbe,e82f4aa3-4ad4-405f-9b11-f5b36eb4edd1,c1,c3,26,p3,?,surb={'id': 'ed698f78-a710-4b12-80b0-e80b48b68dd0', 'route': ['p3', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769735091.2731583,SENT,98aa398e-d384-4a3e-94e5-620670d331a7,938b547b-16f2-441e-aca3-c6ddd88d5d2f,c3,c2,3375,?,p3,
1769735091.2733092,CREATED,ba8480f3-5d1b-4b44-a1a7-25caeee9f5cf,a043dd44-ea80-400d-b0b0-004c8a44f03a,c3,c2,27,?,?,surb={'id': 'ff461606-4c54-4aa2-b123-719ba1c553ab', 'route': ['p2', 'e10', 'i6', 'x6', 'p3', 'c3']}
1769735091.3986588,RECEIVED,9adaab0a-12db-4be9-9136-b2c2c8894c5b,6db473fe-8ed1-4042-9a09-7e3c789abc37,c2,c3,26,p3,?,surb={'id': 'b8112933-4c27-4254-aaec-da301de99cbf', 'route': ['p3', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769735091.5195072,SENT,ccc066ce-58ff-4af2-af98-c0d6b0843b04,9fdc9758-c90c-40c4-bd79-d73f28495f8a,c3,c2,3387,?,p3,
1769735091.5198817,CREATED,deae57a3-abc0-4d75-b6fd-5891d2439505,deb54c34-cf84-43b0-9300-12053e9ea743,c3,c2,26,?,?,surb={'id': 'e08dcf63-28fc-4acd-b3cd-be4e97219340', 'route': ['p2', 'e1', 'i7', 'x12', 'p3', 'c3']}
1769735091.6281981,SENT,8f4c7acc-57a4-469c-86d6-48a1addd052d,117d9f9c-2359-45ac-94f4-e46546a16609,c3,c2,3399,?,p3,
1769735091.6287167,CREATED,c086ea2f-d592-400e-87b0-0e025bda4853,570e314f-edc0-445b-930c-23e01f584a46,c3,c2,27,?,?,surb={'id': 'f9e3e973-eba2-4203-9b48-8fff752a838c', 'route': ['p2', 'e8', 'i11', 'x11', 'p3', 'c3']}
1769735091.6364157,RECEIVED,69954191-305e-48e3-9d88-084264e2b5c4,ec1c18b4-e4df-41f7-9b3d-e6498d554064,c1,c3,27,p3,?,surb={'id': 'ab99a576-2301-46d3-9098-c44f98c8fd19', 'route': ['p3', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769735091.9108493,RECEIVED,5c003c16-b404-4ee5-8747-3b66e4fbb43c,7be6dae1-a8a1-4686-8a36-52d44493fcae,c2,c3,27,p3,?,surb={'id': '9463c01c-9bcb-48fe-823d-074c12523776', 'route': ['p3', 'e12', 'i4', 'x12', 'p2', 'c2']}
1769735092.0500932,SENT,6fa55786-682d-4934-a1c3-0cef77f62222,f38edf6c-7889-44c2-b613-6725a0442bd9,c3,DROP,2032,?,p3,
1769735092.050228,CREATED,7fcfd65a-053b-44bc-a2f6-8d9217aa8db6,4a1ba33c-0732-4518-b100-295a3f09b011,c3,DROP,27,?,?,
1769735092.1169124,RECEIVED,f69446f9-99d7-40e0-aa31-ed69c1636584,cebcb242-9731-44e1-886c-9e3b8e139545,c2,c3,27,p3,?,surb={'id': 'da0425f1-02e0-4bd3-8156-7390050bb198', 'route': ['p3', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769735092.3724158,RECEIVED,d604254e-aae2-4382-af70-aa3a5d6600f3,99aab2ae-2931-40a0-b36b-51739bfc0be8,c1,c3,27,p3,?,surb={'id': '3b151715-c10a-4e55-8ce1-fc4638fce3e9', 'route': ['p3', 'e6', 'i7', 'x8', 'p1', 'c1']}
1769735092.618463,RECEIVED,472f04b9-21c8-44c2-95a0-62a63e2f8839,13bf8718-574d-40d5-8c53-026e28ebc34b,c1,c3,27,p3,?,surb={'id': '50c9ee28-bf81-4294-bfe3-67feed5fd442', 'route': ['p3', 'e9', 'i6', 'x9', 'p1', 'c1']}
1769735092.633412,RECEIVED,0128185c-7682-49c0-82c1-14db77ae8dd7,4dfe1e1c-0073-40f1-bbaa-d79d42edeced,c2,c3,27,p3,?,surb={'id': 'f585acc9-c996-4d57-beaa-0b34685c0569', 'route': ['p3', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769735092.760408,RECEIVED,270ddd13-d4ac-455c-a3c6-dfe0a219286b,73c4952e-2148-4802-87ea-149c54153c04,c1,c3,27,p3,?,surb={'id': 'ca5636e8-4f4c-4171-ab8a-88c4ea93b82d', 'route': ['p3', 'e12', 'i3', 'x4', 'p1', 'c1']}
1769735092.768991,SENT,24ffcd51-e0cf-40e3-862c-3d9b2ca12043,896162e2-0aa5-4fe1-9ed2-073ffa7ef603,c3,c2,3392,?,p3,
1769735092.769887,CREATED,b1a574dd-2adc-4d68-b7ff-ad0b91cd2e32,d3326ef8-5ba5-4a50-ad02-310e52252220,c3,c2,27,?,?,surb={'id': '6e9ee52e-c7c1-4504-b9b3-cd09413cce0e', 'route': ['p2', 'e6', 'i12', 'x10', 'p3', 'c3']}
1769735092.8801541,RECEIVED,3f927462-e404-4fcb-83c7-cc84325f2ff4,93487ad7-0af6-49d1-ab90-e19556d19f55,c1,c3,27,p3,?,surb={'id': 'af123fbe-0072-4445-bdfe-46ba2e2668e4', 'route': ['p3', 'e5', 'i6', 'x6', 'p1', 'c1']}
1769735093.0430954,SENT,ea8cdc2e-4566-41ec-9e7f-3164c4b5ed30,68273f09-2435-4b27-988e-51f1ffb83ae4,c3,DROP,2024,?,p3,
1769735093.0431888,CREATED,278242a9-fc1c-465b-a39b-b785bdbf2d70,17078796-97cb-40bd-acbd-8c1dca25dc67,c3,DROP,27,?,?,
1769735093.1977074,RECEIVED,2282c941-3064-4715-9d0b-b2edefdb09bf,12818536-a48e-4c4b-9571-da0e5f463964,c1,c3,27,p3,?,surb={'id': '9e232fca-6c90-4a26-82a0-de213f26f58b', 'route': ['p3', 'e1', 'i3', 'x10', 'p1', 'c1']}
1769735093.2978709,RECEIVED,ee3b41e8-2726-4f66-9d50-beb0a5e7d07d,003a4b2f-4c44-473b-920c-4c63a49e0f59,c1,c3,27,p3,?,surb={'id': '6b95b7bf-72e4-4970-b8ec-daacad57aeb8', 'route': ['p3', 'e4', 'i8', 'x3', 'p1', 'c1']}
1769735093.3661003,SENT,b342b60a-fdfd-4da2-9603-ae3c1ac5f48d,acce6642-9f7d-464d-87cd-8e99822a7107,c3,DROP,2016,?,p3,
1769735093.366239,CREATED,656ad928-3fc9-4aa6-a107-d1215b73bb22,ff7611b6-ccc4-4848-99ba-3878403408f8,c3,DROP,26,?,?,
1769735093.4253948,SENT,54c47e46-d537-49d6-bf2a-3655e9d07364,14b9e21e-915b-46ec-a25c-33598cc72ab7,c3,DROP,2020,?,p3,
1769735093.4254856,CREATED,76b62773-435f-4550-9bc3-38f35b8d6cd3,4658e9c1-7902-45f3-b9b8-827305af432e,c3,DROP,27,?,?,
1769735093.5624704,SENT,39770856-7c9b-4209-8c30-ef661cbf5e0f,e218c984-a6aa-443b-b5ba-dad55455c2c5,c3,DROP,2036,?,p3,
1769735093.562606,CREATED,a7b60271-f326-400d-9a83-712dc9f9b983,0fe65e1f-33a1-4ac6-88d8-82a3d99d3c09,c3,DROP,27,?,?,
1769735093.6167269,RECEIVED,6b16c94e-fe96-4f8b-a160-914cfc6e4194,2205dacf-0c6e-4015-b0cc-8dae163aa4e9,c1,c3,27,p3,?,surb={'id': '56c3bf73-6605-4694-82ef-e941a39aa346', 'route': ['p3', 'e8', 'i10', 'x4', 'p1', 'c1']}
1769735093.9895344,RECEIVED,0471b227-d1c9-4b68-a2aa-85e50fe7c450,37557182-bf5e-463f-96b3-e09c055ab8da,c1,c3,27,p3,?,surb={'id': '975398d5-9e7a-40d9-bc4d-e9fea39c7b5b', 'route': ['p3', 'e10', 'i10', 'x5', 'p1', 'c1']}
1769735094.2730122,RECEIVED,8cbe0fb2-ea00-429d-b89b-52414b6bbb8c,26ad874f-6bed-48c0-b0b8-856cbe3c1f93,c1,c3,27,p3,?,surb={'id': '3c237b24-1ba5-4e83-bb4d-f43df9db26f3', 'route': ['p3', 'e1', 'i2', 'x4', 'p1', 'c1']}
1769735094.284972,RECEIVED,0107c6d2-9dc1-4a01-9bbb-c6cdf24ffb05,14e22ec9-4de8-4f7b-bcd9-4790d13989e1,c1,c3,27,p3,?,surb={'id': '2ec07032-e077-4915-b7a0-546efa3ad6f3', 'route': ['p3', 'e8', 'i12', 'x11', 'p1', 'c1']}
1769735094.6176386,SENT,3f9b59d2-8200-49ba-8156-62cea7f726b3,4e8b88b5-0bcc-4787-a1ff-9d362924c546,c3,c2,3367,?,p3,
1769735094.6177874,CREATED,8c1f8ba5-2873-4eb5-9b36-f66dd1fd779f,faa48e67-8407-43e4-a485-ad62e01d79de,c3,c2,27,?,?,surb={'id': 'f49cf799-ef9e-49fa-82f5-d25fbee9d39c', 'route': ['p2', 'e9', 'i7', 'x9', 'p3', 'c3']}
