timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734964.067355,SENT,f86f0b1a-48be-4c8a-a08b-3ca145b7768f,74b436c4-cd3e-425d-96c0-705fb87d6f5b,c4,c5,3371,?,p1,
1769734964.0675154,CREATED,4aa0e76c-2e18-4b02-8d1c-5e31768d19a4,2054ad7f-a2b6-419e-a9db-cb88e0ee7f8c,c4,c5,27,?,?,surb={'id': 'e21e7922-04fe-438f-8ec0-fd7ec830de6a', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c4']}
1769735060.8136437,SENT,2cfc6ebb-3b4a-43dd-bb34-2274ab903f5c,0e759565-48d3-4e0d-8448-5f2d53d0845e,c4,c5,3384,?,p1,
1769735060.813771,CREATED,17e84922-bac6-40dc-b070-6c7bb9283e1e,4e3b9cdc-1ab9-4187-96ec-e9217283438f,c4,c5,27,?,?,surb={'id': '5404d472-e39f-4028-b523-da30441fa58f', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769735060.8773513,SENT,4bbf19d2-9a66-4c21-811c-22c56c91ea5b,5f832532-f876-49a8-8bbc-108080521ef4,c4,c5,3377,?,p1,
1769735060.8774397,CREATED,9542ea49-0ecc-461c-8de2-3ee224b222c3,510f5d71-a26d-4117-8ca9-a6fe42d33f49,c4,c5,26,?,?,surb={'id': 'b07f8af6-bfc9-41cc-b962-6130a2505609', 'route': ['p2', 'e3', 'i3', 'x3', 'p1', 'c4']}
1769735060.9588299,RECEIVED,eccc4392-0b7e-468b-99e0-6e97be7151a1,01ed3fa2-22de-4ae5-8808-98aa2992b4ba,c5,c4,26,p1,?,surb={'id': '15d867a9-c600-4c37-b9a7-37954a9c27e7', 'route': ['p1', 'e1', 'i4', 'x8', 'p2', 'c5']}
1769735060.985341,SENT,2f53652a-eb00-4b8e-9a05-e7ddc57133c3,b0a57cac-cfc2-4c55-b735-27afb67bceab,c4,c5,3360,?,p1,
1769735060.9854293,CREATED,8f56581a-846b-4a76-800e-bf34d3e54659,5b6a7370-b8e6-46d6-b371-46696df077f1,c4,c5,27,?,?,surb={'id': '9b477fc4-e3b9-4199-a2f0-fe6024b4d213', 'route': ['p2', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769735061.3408186,SENT,d6355030-0473-48e2-b788-6abe96eba118,9c46b9a7-7224-4635-892b-59c5ecdc3924,c4,c5,3387,?,p1,
1769735061.3409057,CREATED,e198c4de-1165-48cd-992f-1b3880d1d4b5,ddb5dfe0-1f9e-4717-ba06-1f472509dbc4,c4,c5,27,?,?,surb={'id': 'b98268b1-3ce4-44d8-8bb0-e9778bd407ae', 'route': ['p2', 'e12', 'i2', 'x12', 'p1', 'c4']}
1769735061.399576,RECEIVED,7a901f47-eaed-4de0-9b06-c84932ffbab9,bb0d58ca-72e6-4ebe-9e3f-0d459aa76ab6,c5,c4,27,p1,?,surb={'id': '7124ea33-e997-44eb-adad-06607bbef0d0', 'route': ['p1', 'e8', 'i8', 'x8', 'p2', 'c5']}
1769735061.5154886,RECEIVED,56fa5d1a-e601-4126-87d7-90d53ff35495,4d6fc689-71a2-46a9-8d3d-8738f3ad713a,c5,c4,27,p1,?,surb={'id': '9944c0f0-ecdb-4268-a902-66fc50ad5f48', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c5']}
1769735061.6207948,RECEIVED,e219fe52-f8b0-4c79-becc-60124b7f3d24,8928869b-b678-4253-bad1-c6923acc6cd9,c5,c4,26,p1,?,surb={'id': '0614ed87-2305-40b9-ae01-cc7657ea8e19', 'route': ['p1', 'e5', 'i10', 'x4', 'p2', 'c5']}
1769735062.0970132,SENT,b870b60b-4d90-44b4-815a-9efedc97b2e4,fcb02da4-c6c0-4557-aff8-fd37e1dc6b6e,c4,c5,3363,?,p1,
1769735062.0971906,CREATED,aa0ca9d3-22e0-46fd-bf6b-0ce505495e82,3711ed44-af84-4cf6-866f-d0e8dec401ac,c4,c5,27,?,?,surb={'id': '12da057a-70b3-4270-8843-1af4cf6a8f5d', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769735062.311699,SENT,ad195b79-fb74-462a-b291-04ad25586803,5b3d295b-a7a0-4a83-92f4-72e47b1747b7,c4,c5,3380,?,p1,
1769735062.3118498,CREATED,32fa9577-e619-4a3a-bae2-4abf6a4d7667,063d6185-1996-4e5f-a785-2ee22abf15b4,c4,c5,27,?,?,surb={'id': 'bf478263-67ad-4250-8869-b46841867930', 'route': ['p2', 'e6', 'i12', 'x6', 'p1', 'c4']}
1769735062.4083273,SENT,09e280ff-47c6-4771-a45d-8f8b1c0b2af3,d3a76ad2-6b91-4cee-99eb-4521f9e2b4a3,c4,c5,3404,?,p1,
1769735062.4084678,CREATED,4736a254-5a42-4264-a0f0-93d1c8d48664,c6164bd5-8b47-4d77-884b-ac5d46d3a9c5,c4,c5,27,?,?,surb={'id': 'c56c2fc5-1c32-4e97-aea5-5be822f3f3be', 'route': ['p2', 'e6', 'i9', 'x10', 'p1', 'c4']}
1769735062.9076207,RECEIVED,5749571e-da08-4556-8adb-6a91f418bc29,f9a2a1a9-1767-48c3-b9fd-ef962ad799fa,c5,c4,25,p1,?,surb={'id': '99b671f3-ee6a-4591-9f6b-120941b9d965', 'route': ['p1', 'e6', 'i5', 'x6', 'p2', 'c5']}
1769735063.0091305,SENT,d8ecbe0f-aa95-480e-af87-0700c0a37622,d2de5bd2-9fd1-45f6-8061-7d1270db76f8,c4,c5,3376,?,p1,
1769735063.0092573,CREATED,ec1f5c95-7426-4030-92ef-44d14cac4bef,a6b8e247-f632-45e7-bb56-98d32d138d4a,c4,c5,27,?,?,surb={'id': '53f5666d-7cb2-448e-b53b-875b330bd14e', 'route': ['p2', 'e1', 'i4', 'x4', 'p1', 'c4']}
1769735063.0910027,SENT,85595abc-9ea4-42c6-8fe1-e42e7b5d444a,6e1c393f-3e59-4672-9c86-4223ae47bd5c,c4,c5,3371,?,p1,
1769735063.0911503,CREATED,e35783bc-5437-4c6e-adfb-605290a28049,468e93e7-959c-4849-a6af-8efb870b04f9,c4,c5,27,?,?,surb={'id': '8753d27b-60bf-45fc-9835-434480aee4e6', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769735063.326963,SENT,3f21edaf-abf0-4bd5-8204-456a5bdeb1c2,367696d8-0e28-4201-a9bf-9d05fa7dfa6d,c4,c5,3396,?,p1,
1769735063.3272588,CREATED,4bf696db-46d9-4261-80f6-cd3c4a13a9c5,2f535675-0d7c-48fd-834c-28b8129669ad,c4,c5,27,?,?,surb={'id': '00b28bfc-52aa-405e-bb29-c85e978378c8', 'route': ['p2', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769735063.3635151,SENT,86bc64c3-0221-4f74-b9fa-734567b3e660,82c765a2-23a7-4965-88b4-40da0064d489,c4,c5,3371,?,p1,
1769735063.3636744,CREATED,e4ff398d-9b91-43ff-ba07-9f52fffe726d,b8cb1e85-c798-46b7-9df9-f5f1ad7ef53e,c4,c5,27,?,?,surb={'id': 'dc3540a3-415d-44a0-89b6-4548f8b48adc', 'route': ['p2', 'e2', 'i4', 'x8', 'p1', 'c4']}
1769735063.4162712,RECEIVED,c3966082-652c-4c8f-bbe6-43f2c04b09c3,63b37541-0a49-4b51-b8a7-71d3699fb82f,c5,c4,27,p1,?,surb={'id': 'fe2f47b4-736e-4d3e-b841-4a480d38b3c0', 'route': ['p1', 'e5', 'i7', 'x5', 'p2', 'c5']}
1769735063.4711921,RECEIVED,baf1b234-b6e4-4a71-8dd9-224eb9f29a9a,e220443d-503c-40fb-9c3c-cb7248aeb300,c5,c4,27,p1,?,surb={'id': '8726f274-e1ed-41cf-810e-c20b3e88d5fa', 'route': ['p1', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769735063.9013367,SENT,8a406b41-8425-4e66-b65e-33f76fa47701,f3066d44-909c-4c82-9e74-d3528dac33cb,c4,c5,3380,?,p1,
1769735063.9014742,CREATED,dc03bad2-5af1-4a02-8037-e69383679c67,0af1328a-2c28-4bd3-96e5-133ff512efac,c4,c5,27,?,?,surb={'id': 'a438848d-4917-47d6-8bc8-bc1f4c51bd30', 'route': ['p2', 'e7', 'i4', 'x2', 'p1', 'c4']}
1769735064.7971766,SENT,9c703e55-b0d6-4c6f-af78-bc0663195f9a,05f660d5-db2b-476c-91fb-c87b032b6de6,c4,c5,3375,?,p1,
1769735064.7973416,CREATED,d7104aa6-3e91-4825-a570-d9a935927b22,cbf5b358-ea51-4ff1-9bf1-15ccd97477f6,c4,c5,27,?,?,surb={'id': '017467be-e2bd-4c29-8baf-a615a041c73c', 'route': ['p2', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769735064.9668138,SENT,55dbb452-1d44-4cb2-af6c-7468f890613d,5e63a5c0-5e98-4997-afb5-1850b27faddd,c4,c5,3373,?,p1,
1769735064.966902,CREATED,c6f9931f-8a77-4dd3-bd46-5a4ebf52c2ce,2301b49e-26bd-4d02-a59e-69a6cffb24ca,c4,c5,27,?,?,surb={'id': 'bf277b3e-7dba-41be-9633-d6f840ccaa2a', 'route': ['p2', 'e9', 'i6', 'x1', 'p1', 'c4']}
1769735065.062285,RECEIVED,f53dd2a1-49b0-4694-b0ac-51e101195206,d387fe3e-e7e9-4a15-b3be-679ec6a85982,c5,c4,27,p1,?,surb={'id': '3f3dc26d-6397-4bea-8f90-a05295cbb20f', 'route': ['p1', 'e9', 'i1', 'x1', 'p2', 'c5']}
1769735065.3944192,RECEIVED,20cd7772-f27b-49c3-aa03-6ef95ed018a9,4bd15a81-b76a-4020-b602-64d830331977,c5,c4,25,p1,?,surb={'id': 'dbcd99c2-2d6c-4f13-aeec-a26765464b8e', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769735065.4821696,SENT,04f72aaf-146a-47d7-b4ae-95963653a0f0,0a1af17e-e869-414a-9386-dde997514c8a,c4,c5,3372,?,p1,
1769735065.4823232,CREATED,ce41b8f0-5078-4100-b91e-428b1d611363,685c5764-6a90-4f8e-8b13-ac6a0ac108f4,c4,c5,26,?,?,surb={'id': 'bb987d3e-b58a-43fa-9bc1-34558d79155e', 'route': ['p2', 'e10', 'i12', 'x2', 'p1', 'c4']}
1769735065.544693,RECEIVED,db4b0457-55e3-4fd0-83a9-d0496fc7318e,2ec5619e-cee2-48af-a359-9c2fbab9d2d0,c5,c4,27,p1,?,surb={'id': 'fac1a066-48ac-45fa-aca7-242c855b5cfd', 'route': ['p1', 'e12', 'i9', 'x11', 'p2', 'c5']}
1769735065.5917232,SENT,433ace84-28c2-4e3f-aa92-7098bf3a0ba2,29f6d6c5-bb2c-46b6-a2a4-7819693b9f52,c4,c5,3400,?,p1,
1769735065.5918741,CREATED,88c4e880-35df-446c-b07a-15fe6f9e05e4,3d067877-b04c-4c8b-a0b4-0f703d5b45b3,c4,c5,27,?,?,surb={'id': '999d73b0-d016-418f-8dfb-09ed9379d9cc', 'route': ['p2', 'e8', 'i11', 'x9', 'p1', 'c4']}
1769735065.9113925,RECEIVED,f05e94d0-4d0e-429a-926e-a71e2f407ba9,5bf85e74-9297-4d1c-bcf0-8c5a7d520b41,c5,c4,27,p1,?,surb={'id': '63d107a3-04d8-42d2-bddc-c7af4ce17865', 'route': ['p1', 'e1', 'i7', 'x6', 'p2', 'c5']}
1769735066.4989119,RECEIVED,e8a9e1d5-84ec-41ae-9931-72323fbfbac2,3cba1648-addb-478f-92f6-20aedad29819,c5,c4,25,p1,?,surb={'id': '069a878f-7460-4d65-acc7-e2acf1895802', 'route': ['p1', 'e4', 'i11', 'x3', 'p2', 'c5']}
1769735066.732012,SENT,47881b4d-81c7-4d1b-9c1a-9def0e33314a,f38369eb-3eb8-4b7c-b3b5-92f7e85bdb40,c4,c5,3364,?,p1,
1769735066.7321472,CREATED,deb9b416-f288-405d-8c44-54323018a492,47156cf3-8148-4587-a12c-e5d7f34b85d8,c4,c5,26,?,?,surb={'id': '1f9fde58-eacf-4ac4-a965-11a9dbb58406', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c4']}
1769735066.9594023,SENT,e4edc5f0-1701-4e6b-b76d-15a025c8bbf9,3a397ebd-18fc-48d1-bd09-ebc901774be1,c4,c5,3378,?,p1,
1769735066.9594657,CREATED,aff17b60-42d1-49ff-9cce-0227f997d731,1448ac23-322d-4689-8d0e-5f3b831f6d52,c4,c5,27,?,?,surb={'id': '7d4adb77-4dc4-44dc-a20b-1c27990bfda8', 'route': ['p2', 'e10', 'i5', 'x9', 'p1', 'c4']}
1769735067.2957463,SENT,aae4725b-1f2c-40ad-b5f7-332ed6b6cd3f,4167258a-fca5-4a6d-950f-a7f861d7ea69,c4,c5,3384,?,p1,
1769735067.295879,CREATED,6dec18e8-3ab8-430b-9ec1-847c89d14c92,d0ffb7e6-07c2-406e-8061-f4c5a915d1a0,c4,c5,25,?,?,surb={'id': '4bece230-8ffd-421b-a237-3bf53bce22ee', 'route': ['p2', 'e12', 'i9', 'x4', 'p1', 'c4']}
1769735067.354148,SENT,1fbf2240-af6b-4c80-b68f-6c5257d7baac,804b882e-e68d-412e-bfc3-9f83613e94e9,c4,c5,3380,?,p1,
1769735067.354281,CREATED,921a7786-923a-4f09-b5a3-ad2e3f1883cc,fc9c6fde-c732-451a-aff2-c0ce6d2fc782,c4,c5,27,?,?,surb={'id': '8bae9bf4-a7ae-41aa-8b05-05668be07811', 'route': ['p2', 'e11', 'i7', 'x1', 'p1', 'c4']}
1769735067.493729,SENT,263c21cd-3aa3-40d9-8d0e-0120bcd8b706,b78ac478-e9fb-4c4d-90c4-4d12e592f61d,c4,c5,3384,?,p1,
1769735067.493821,CREATED,d74c4202-dea2-4e45-bac9-ff613b9f4b74,fc74ee94-1981-402a-9896-a18cd762e2e4,c4,c5,27,?,?,surb={'id': 'dfeb81ee-7d9b-48e8-a17c-afed41174e80', 'route': ['p2', 'e7', 'i8', 'x4', 'p1', 'c4']}
1769735067.5189743,RECEIVED,7f7c94aa-bcad-4cd0-a4b7-399d3c484984,547c1b15-4319-4a5b-9550-74660b6c0cb5,c5,c4,27,p1,?,surb={'id': '60c5e4c2-c12e-49b1-8735-1b2953826784', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c5']}
1769735067.5375497,SENT,6f9d9c8d-847d-4c7d-ba20-afa9a6e44a84,0a6cc90b-fecd-4c88-ab76-c636e01c4550,c4,c5,3391,?,p1,
1769735067.537642,CREATED,8f065a1f-b0ea-41fa-8161-5c034b7584dc,8b17d9e4-3fb6-4eb2-9a39-7b652d64fc48,c4,c5,27,?,?,surb={'id': '382bb0dd-a205-46fd-8242-8f39f7161825', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c4']}
1769735067.6014872,SENT,ad26a4af-9a85-40ab-a4a2-cc0218a13456,cf9b05ff-5df0-4bf9-9295-dc4a04844e89,c4,c5,3369,?,p1,
1769735067.6016212,CREATED,0c8f1e7c-0aa1-4456-b469-911637559191,d602160a-9102-4fbd-b70c-9253ae9e8904,c4,c5,27,?,?,surb={'id': '467771e3-be85-4c0d-b958-4b639a3d0be1', 'route': ['p2', 'e12', 'i6', 'x4', 'p1', 'c4']}
1769735067.876381,SENT,73394f1f-e46a-4e72-9ce8-0b9e5cc19bd3,4bc25d95-debc-4e7d-a606-630330fc417f,c4,c5,3399,?,p1,
1769735067.8764536,CREATED,6a6e4971-3e08-4a3f-8b5a-12ce263b1952,f3d32235-4cd5-44fb-b782-16e24a362b94,c4,c5,27,?,?,surb={'id': 'de985633-a8c4-47d9-b79e-84c99493b6fd', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769735068.0705333,RECEIVED,5e1ee2fd-f3b5-4df1-acb3-93e173a23011,ebfa8a35-b16d-46fb-9887-076971998bb6,c5,c4,27,p1,?,surb={'id': 'c1e1fe70-325b-4bcd-b751-7fd5316ff4e8', 'route': ['p1', 'e3', 'i5', 'x1', 'p2', 'c5']}
1769735068.2434196,RECEIVED,7bf2998f-58ec-4ebb-b2f1-4de066bdc53e,cd360e29-24ed-4dc4-a8b8-efc2149e0532,c5,c4,26,p1,?,surb={'id': '2cab4008-3613-4d43-8e7e-7645a98dac6d', 'route': ['p1', 'e8', 'i4', 'x9', 'p2', 'c5']}
1769735068.6005437,RECEIVED,8949dee5-09d6-4ef3-b6ef-bfde55c336d6,f9bce8a5-1b8a-44cd-bf1e-27dafbd02d6e,c5,c4,26,p1,?,surb={'id': '4ab36971-327a-47e0-94ed-fddbad23427b', 'route': ['p1', 'e4', 'i4', 'x9', 'p2', 'c5']}
1769735068.6711705,SENT,3dc89bf5-84d4-4bbd-8a96-977a02c9f34f,9fbb3795-5959-4f15-83c3-f8ccdd861fd8,c4,c5,3379,?,p1,
1769735068.6712518,CREATED,5cbcf7ca-0d77-4fed-be4f-c8aca1a3a6e2,0892115a-d9b2-47e6-bf6b-1ada3e3d911b,c4,c5,27,?,?,surb={'id': '372aa3ba-48b3-4d84-a8de-cd38de774031', 'route': ['p2', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769735068.9113963,SENT,ebc87343-0b6d-4da8-8a87-3dfb6036af5b,05f8cef9-3753-4da7-8190-86ce9704cdeb,c4,c5,3388,?,p1,
1769735068.9114761,CREATED,684bc716-98e7-432c-9803-45125056f650,06647282-320f-4128-8b4a-b58e47fa9cae,c4,c5,27,?,?,surb={'id': '92c7fbcb-857b-4206-b22c-b5f9fb8d6ef0', 'route': ['p2', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769735069.5065615,SENT,621211e0-95cf-4098-bd35-14a5182e9e42,57215e2b-fbe3-465c-8947-dc1a4b62635b,c4,c5,3375,?,p1,
1769735069.506644,CREATED,c62fb3a7-01fa-4010-9e2a-b16da7eef8ca,e23459c3-61cd-48de-9425-55b9c93588f6,c4,c5,27,?,?,surb={'id': '9595210e-d57d-4a64-9cf8-356ff901fb51', 'route': ['p2', 'e4', 'i3', 'x3', 'p1', 'c4']}
1769735069.7779016,SENT,46634302-457f-40f1-86eb-037e0044a9b1,2b4875d9-a47e-47d9-bed0-00a175442283,c4,c5,3371,?,p1,
1769735069.778032,CREATED,7e892c20-e6a9-49bf-b65f-7259edcf84b8,9d24689d-40c4-4cbe-a1d3-ca6594f45678,c4,c5,27,?,?,surb={'id': '280b3d18-c840-4d10-bab5-b406c5084561', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769735069.8707147,SENT,f1c82237-9c1b-479c-98e7-52f2f39e2fac,b4c71f02-3f2b-4d36-9164-64463b486ae1,c4,c5,3359,?,p1,
1769735069.8708496,CREATED,919f4e49-73c0-44b7-8377-f9208095c97e,fc0d316f-c82b-45ab-a059-b04403c7233a,c4,c5,27,?,?,surb={'id': '650e2e1b-c7c6-42a6-8c22-9cb5975dae8b', 'route': ['p2', 'e1', 'i12', 'x1', 'p1', 'c4']}
1769735070.1121087,RECEIVED,3aad7608-3a62-45c1-8bd1-2771cb2bf659,5a829105-47e7-462a-bd5d-eae778e6ad10,c5,c4,27,p1,?,surb={'id': 'f68e4485-1f1c-4979-af54-2f3c0365fb15', 'route': ['p1', 'e7', 'i1', 'x11', 'p2', 'c5']}
1769735070.2740195,RECEIVED,e30a8d28-c2e2-4136-b07a-00e12ac61e53,4ee3bb34-00cb-494b-a1bf-e9dd7b0ad1a1,c5,c4,27,p1,?,surb={'id': 'cdc02aad-2dee-4942-b0c7-f79409c02a08', 'route': ['p1', 'e4', 'i3', 'x7', 'p2', 'c5']}
1769735070.3602428,SENT,c6e2aee8-0c4b-45d3-a42d-01af13551780,9f69b4ac-ca67-4402-bff3-2c89d16cdd06,c4,c5,3376,?,p1,
1769735070.3603756,CREATED,2e414383-f05e-46cf-ada4-b874bfc2ea38,6fccdf2c-b5bb-4b64-939a-05cb2d967a79,c4,c5,26,?,?,surb={'id': '2505f76d-8214-495e-9456-4b453e9a8dd6', 'route': ['p2', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769735070.7562199,RECEIVED,6eee0b52-b5cf-4dac-be96-b523fbbfec83,845adeb2-359f-4a53-a58f-3ba589782559,c5,c4,27,p1,?,surb={'id': 'ddd39dba-d4d8-4e8a-8e0c-c5aa180ea7f6', 'route': ['p1', 'e9', 'i6', 'x9', 'p2', 'c5']}
1769735070.8348966,RECEIVED,de595488-1134-49f8-8adf-14040c67891a,e3560eff-f547-42c7-be29-bf1c070f4b76,c5,c4,27,p1,?,surb={'id': '009f4905-3e96-4e9c-afac-f68efebbf985', 'route': ['p1', 'e9', 'i3', 'x6', 'p2', 'c5']}
1769735070.848559,RECEIVED,38b67ca2-eb0b-4f26-ac9d-37c6ad42b5dc,dda5ba00-e1e6-4692-95cb-5c49d3625cb4,c5,c4,27,p1,?,surb={'id': '79dacd33-3d47-4632-95cc-1aa7a53399ac', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c5']}
1769735071.0218377,SENT,e3354dce-4c21-43cf-8bfe-238979b80ebc,2f5dda3c-37d1-46bf-8f93-4d33323f87e7,c4,c5,3355,?,p1,
1769735071.022072,CREATED,93f1ea52-8caa-49cc-b98d-3bc8fb1119ef,50e155f0-bb48-434c-9f35-dba6f22c5c2f,c4,c5,27,?,?,surb={'id': '55b94088-e18c-4b8e-928e-bd9bce42666d', 'route': ['p2', 'e9', 'i4', 'x8', 'p1', 'c4']}
1769735071.083946,SENT,be94bb22-916e-46a6-bd76-04a29ac03a93,6a3ecc84-c3f2-48c5-aa8e-ee97f9027b8c,c4,c5,3399,?,p1,
1769735071.084102,CREATED,ff712488-48fc-49d3-93b8-d6a573989621,5e26548c-f404-4c0a-a55d-72c6300a34b4,c4,c5,27,?,?,surb={'id': '694e4f64-5cb8-408f-8ee6-d560f92b5c1d', 'route': ['p2', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769735071.1205447,RECEIVED,8c90a809-2e74-40ef-a1ce-11413158ce41,726dd67d-1774-4e38-b8fd-3234091a2f04,c5,c4,27,p1,?,surb={'id': '14e079a9-d706-420a-a798-fd5efa0d86ea', 'route': ['p1', 'e1', 'i9', 'x4', 'p2', 'c5']}
1769735071.693551,SENT,ab2bc9af-c8dc-4fce-bf67-356b9579eea1,2d27f252-4fd1-46cb-b82d-98bed059fb7a,c4,c5,3377,?,p1,
1769735071.6936846,CREATED,72b856e2-81c7-49c4-bde9-d5b177697669,aa8ecbb2-764d-41fc-932c-3020fc231b57,c4,c5,27,?,?,surb={'id': '562170ad-0edd-435b-9a9b-d5e72f85ffa4', 'route': ['p2', 'e3', 'i6', 'x9', 'p1', 'c4']}
1769735071.9594038,RECEIVED,9828799e-0f3c-4b6b-b241-dd4783f20084,963a9be9-d873-4800-bb92-539db20832e0,c5,c4,27,p1,?,surb={'id': 'ee57d81a-8729-434b-9b72-34b0ed0f6f17', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c5']}
1769735072.0936363,RECEIVED,fd4044b5-0e59-4cc6-a10f-dcb272b7d945,6769d179-2b6d-4659-be50-cda7a05088ea,c5,c4,27,p1,?,surb={'id': 'af03604f-f55e-4408-bb74-de5a92e04286', 'route': ['p1', 'e7', 'i5', 'x5', 'p2', 'c5']}
1769735072.3080163,RECEIVED,78a6e7dd-881c-401e-9f90-17605868d3bb,b27d386e-4a84-4592-ada1-878448b05719,c5,c4,27,p1,?,surb={'id': '6710460a-b9e5-49ae-95af-ace60064d9d9', 'route': ['p1', 'e5', 'i1', 'x5', 'p2', 'c5']}
1769735072.3715668,RECEIVED,a561cc69-fb2f-47b4-82a0-02cfd5d55fa9,e5421fc1-5131-4b87-a6e4-b156585adba2,c5,c4,27,p1,?,surb={'id': '6adf8671-5bf8-478d-b978-53e416b49fab', 'route': ['p1', 'e12', 'i11', 'x6', 'p2', 'c5']}
1769735072.7665315,SENT,4738bba9-ca61-4669-a31e-cc669d3cce56,c1b18f36-f632-4968-b56b-4892e1eb2784,c4,c5,3375,?,p1,
1769735072.7666721,CREATED,d333438c-3e4b-4a88-9be1-cfd15d99e27f,b9496f9b-b300-4573-8878-0679138f488b,c4,c5,27,?,?,surb={'id': '345b021e-91fd-425e-b529-5315516caea4', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c4']}
1769735072.7867856,SENT,dab3eb8b-b9ee-4aed-9c65-570f3a5a783a,cd2e6abf-f96e-4805-b9d1-e2a26b3bcf87,c4,c5,3396,?,p1,
1769735072.786906,CREATED,daf0c854-53e1-4cc8-a67f-b6ab5e1431fe,a1f56de3-2650-498e-8c4f-ce5c8feb30e4,c4,c5,27,?,?,surb={'id': '01712511-7046-4a4a-81d4-2eff2167de41', 'route': ['p2', 'e5', 'i3', 'x10', 'p1', 'c4']}
1769735073.1285903,RECEIVED,637cb84d-4837-46c0-9d79-af9c304e7d0d,d74d6924-467c-4af8-bda8-95a06bc453b4,c5,c4,27,p1,?,surb={'id': '5ab732f5-e83f-45f8-98f2-9532ca2a39c4', 'route': ['p1', 'e3', 'i9', 'x12', 'p2', 'c5']}
1769735073.3896945,RECEIVED,6584d46d-ca2f-4605-ad7f-d4ecbdbf1b65,82ac2ce2-05da-4ff5-9141-d23d2498316e,c5,c4,27,p1,?,surb={'id': 'ab7f92b2-f80e-4b88-a113-5468ba430e33', 'route': ['p1', 'e2', 'i8', 'x11', 'p2', 'c5']}
1769735073.4118779,RECEIVED,28fa5880-9ee4-4503-b45a-ca7294bf66f1,d844dc6b-faa9-45d5-97c6-188c459e99f0,c5,c4,27,p1,?,surb={'id': '9bbaf098-4f4c-4144-9c7d-6db6c56fbed8', 'route': ['p1', 'e2', 'i3', 'x8', 'p2', 'c5']}
1769735073.5409179,RECEIVED,c4225ae8-fecb-4476-b09b-528ff5e45746,075c79ab-a40f-49ae-9aed-34752db4edd3,c5,c4,27,p1,?,surb={'id': '47ad9e68-6ca4-477b-a30b-43fb0a29a31e', 'route': ['p1', 'e7', 'i9', 'x9', 'p2', 'c5']}
1769735074.0491126,SENT,ea7a011c-9ff9-4968-861f-d9fccd288c0d,2c853aba-1fe3-43e4-8523-5c45eda718c5,c4,c5,3375,?,p1,
1769735074.0492697,CREATED,14457aef-24ab-4032-8288-c03ac21b7950,0b9aa7ae-3d14-4707-8d18-b122d55e6f7a,c4,c5,27,?,?,surb={'id': 'a04dc01c-9cf8-458b-8b80-0303f724225c', 'route': ['p2', 'e8', 'i4', 'x2', 'p1', 'c4']}
1769735074.4667594,SENT,2f1a4d47-449f-4ab1-b875-8e6710a4d3ac,f4a9fd7a-770e-4e54-b226-005661dda2ba,c4,c5,3375,?,p1,
1769735074.46689,CREATED,1b945cca-5d2d-4cfa-a231-2d35eb7cea27,cb7efc1b-8f12-41be-8157-ffa25d378c58,c4,c5,26,?,?,surb={'id': '72ba67c5-6ae8-480f-b02a-093275802f5e', 'route': ['p2', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769735074.5094264,SENT,ed84e26a-a41a-4d3d-8874-c8a5ab2e2849,b9deade3-6cc9-43c7-8c00-a1baf47cef13,c4,c5,3391,?,p1,
1769735074.5095627,CREATED,001135d4-d9eb-46aa-9366-344412e45328,a3a363d6-6c55-4567-96aa-bb8c39baf4bc,c4,c5,27,?,?,surb={'id': 'fcb37d78-b7a6-4727-80a2-1e85508ca98e', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769735074.6007898,SENT,f4e19ce2-0459-4470-9e09-8c1e2b0ae085,51745ec3-abdd-4b81-9284-01bf1b8047d1,c4,c5,3372,?,p1,
