timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769761173.4498234,SENT,778e86fd-fa92-4321-95cb-f7b93e2f6188,29f25c1c-8f7b-4f08-9cf7-ae849eba3922,c3,c1,3375,?,p3,
1769761173.4498858,CREATED,13e886e0-6e5c-4221-a411-83e8dad9db4d,2c467948-2b9c-4af3-a72a-4387ce19b512,c3,c1,27,?,?,surb={'id': 'b211455d-d54e-4f92-9735-7c1871b89408', 'route': ['p1', 'e8', 'i3', 'x2', 'p3', 'c3']}
1769761173.4983604,SENT,a358750b-f8c4-4584-b989-ee0aa858017f,5965f1fd-ad98-48e0-af38-1c67cf60a383,c3,c1,3380,?,p3,
1769761173.4984324,CREATED,a31ec46e-6aec-46cf-8c2a-52bf1a1274ba,461c312f-f3ee-43c9-9491-726034a9f409,c3,c1,27,?,?,surb={'id': '6524abfa-7ff3-46e2-9c5f-126c4570accb', 'route': ['p1', 'e8', 'i7', 'x2', 'p3', 'c3']}
1769761173.5574677,RECEIVED,b4b0b50e-b63f-45e6-9658-b45131376970,af62e470-b63c-4299-bffb-1cea8ddae0a9,c5,c3,26,p3,?,surb={'id': '0f011040-8bb9-460d-b34b-dc792b6c3632', 'route': ['p3', 'e2', 'i3', 'x7', 'p2', 'c5']}
1769761173.7922091,RECEIVED,4bfa63d9-9238-48bb-9958-16c69d0e8b7b,83390214-5160-401c-bed8-321498fa1149,c5,c3,27,p3,?,surb={'id': 'e571636d-e771-44b9-81d5-9978230dc183', 'route': ['p3', 'e3', 'i12', 'x9', 'p2', 'c5']}
1769761173.8225515,RECEIVED,56270ffe-1435-4dd5-b01a-aee3dd8804d2,dad1cdca-8f65-409c-b82b-fd078b4f585b,c5,c3,27,p3,?,surb={'id': '7a540ce8-e680-48c9-87ad-b7e18a5ae518', 'route': ['p3', 'e6', 'i6', 'x3', 'p2', 'c5']}
1769761174.2157726,RECEIVED,29f002d0-d5cd-42a4-87ac-faeefff4a757,4e71ea4b-8b29-4799-960f-597f04b97b69,c5,c3,27,p3,?,surb={'id': '4571b38b-bc8d-4f98-bbd7-52faed419506', 'route': ['p3', 'e7', 'i11', 'x11', 'p2', 'c5']}
1769761174.5002043,SENT,7eabbe3d-dc37-43dd-b785-5ac90b11bb00,39d2c64e-4397-4125-8ccf-efddf06e94bc,c3,c1,3381,?,p3,
1769761174.5003831,CREATED,9ce38e3a-fc6f-4b2e-81b4-13059d95ed96,010f298d-d8b3-4f66-9121-3110e617012a,c3,c1,26,?,?,surb={'id': '8fdb3578-a164-4b7d-86db-1f57ea930ea1', 'route': ['p1', 'e3', 'i7', 'x8', 'p3', 'c3']}
1769761174.6076918,SENT,60be6a94-707c-46b1-b29d-e1f39468a136,e682fe35-61b5-4226-870b-beafde97efe0,c3,c1,3386,?,p3,
1769761174.6078424,CREATED,9098779f-824e-4d41-9d74-f0cae0c3817f,3079069f-6da5-45f8-81a3-3595f2153442,c3,c1,27,?,?,surb={'id': '23764af0-f8b9-41bb-838f-a93ea30bed1b', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769761174.7163687,RECEIVED,8999c249-d7eb-4b4b-bdc4-dfead4573f51,edab128b-24c5-4c34-8071-c87ccc43f81f,c5,c3,26,p3,?,surb={'id': '10e741b0-82c1-41b7-b287-fb251e70dc65', 'route': ['p3', 'e2', 'i1', 'x9', 'p2', 'c5']}
1769761174.7241526,SENT,530ae624-071b-4fed-b118-048f65035746,b3cd83b5-5bdd-4e04-b831-e6c66e44b4b4,c3,c1,3388,?,p3,
1769761174.7243123,CREATED,a6167369-a7c8-4e6c-bf6a-659a92a83434,bb564fdf-4c1c-403c-be9c-206ae04591bd,c3,c1,27,?,?,surb={'id': '78b082d5-2650-46b5-9e47-04b2f12410bd', 'route': ['p1', 'e9', 'i11', 'x11', 'p3', 'c3']}
1769761175.0832508,SENT,a456fae3-860f-4d3c-829d-6a939c99ccd9,3d8b919d-ab0b-4367-b93d-752e669bba2e,c3,c1,3361,?,p3,
1769761175.0834002,CREATED,c02df43c-a628-40e9-95ed-73c2a35ee3a2,e9b8c29c-ba7f-4f27-ae17-8bf32d81689f,c3,c1,27,?,?,surb={'id': 'ab029577-2d90-408f-8145-0f65d801c1d9', 'route': ['p1', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769761176.040183,RECEIVED,c489a11a-d589-4803-875d-18ee00feca75,84dfb25c-4527-45c1-b117-f90fa3dfaf6e,c5,c3,26,p3,?,surb={'id': '8b94feb6-5cd4-4035-bd0d-efb864174fc0', 'route': ['p3', 'e5', 'i10', 'x10', 'p2', 'c5']}
1769761176.3445523,RECEIVED,c1e836e0-7fb6-47fc-8971-e6de2a33039b,e3df712f-401c-4e49-9015-eb32a1e557e6,c5,c3,27,p3,?,surb={'id': '2d207b2f-1eb8-4a7e-8def-aeb5b35313c6', 'route': ['p3', 'e4', 'i6', 'x10', 'p2', 'c5']}
1769761176.535159,SENT,793cc075-3e10-4074-afce-6510a37f4a33,f182468a-bbe5-4c73-b1e3-c67a0f74c98d,c3,c1,3392,?,p3,
1769761176.535314,CREATED,9eee6392-e38f-487d-b33e-b2a1095936eb,6e0084dc-d166-4e5f-8c85-80af383e3f51,c3,c1,27,?,?,surb={'id': 'f8f8284c-5ceb-49c5-a33e-223a11afc808', 'route': ['p1', 'e7', 'i12', 'x9', 'p3', 'c3']}
1769761176.5923882,SENT,53a1d0a2-fd3e-4ac7-96e7-23cf73db3035,761c1834-3418-4e08-95c7-7aaafe479c45,c3,c1,3379,?,p3,
1769761176.592536,CREATED,31b7a2d0-9c79-4818-87d8-f70c1c39e3e4,cd89e975-0c8c-4c04-b8ac-e580f8c9346b,c3,c1,27,?,?,surb={'id': 'c76f7d67-ba72-44e0-b7d8-c51f7439fa5e', 'route': ['p1', 'e3', 'i8', 'x3', 'p3', 'c3']}
1769761176.6136734,RECEIVED,11c3916c-b419-4c46-9c9f-fb81252fbdd1,e1f388a0-323b-48de-b54b-4ea2976d0d4c,c5,c3,27,p3,?,surb={'id': 'ed7950ba-cef0-44b8-a4e8-a3748229300d', 'route': ['p3', 'e7', 'i9', 'x3', 'p2', 'c5']}
1769761176.9372697,RECEIVED,e3741c17-d96d-48c2-9efd-92f35a7a209e,02f1798e-233f-4fb8-a401-b63d06cf3863,c5,c3,26,p3,?,surb={'id': '0030b17d-0b6f-4a7d-acd4-2f9872eaacd1', 'route': ['p3', 'e5', 'i7', 'x8', 'p2', 'c5']}
1769761177.2440057,SENT,b44bcfc3-ce26-4bfb-ac1e-f53e26b0bae3,bf15c295-f172-4487-933c-761c6ef890c2,c3,c1,3388,?,p3,
1769761177.2441669,CREATED,ffb0e780-47ad-40b9-b118-8eeeb7f4b387,3dbf04df-005d-4b84-95d5-7e25c2c14d46,c3,c1,27,?,?,surb={'id': '20587e3a-4d8e-4457-8401-2618deba7087', 'route': ['p1', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769761177.5943189,RECEIVED,d1c0df90-294f-4c2b-802b-9095333e8d64,56251ccc-80b3-4e12-9ad5-8084bf8787bf,c5,c3,27,p3,?,surb={'id': '1cbbbd08-1766-4072-b3e4-380a2324b50e', 'route': ['p3', 'e1', 'i8', 'x8', 'p2', 'c5']}
1769761177.6776981,RECEIVED,27189105-ac68-436d-b369-10690b8906e6,3b620edb-fd42-4fb7-941e-ab1cd9503b40,c5,c3,27,p3,?,surb={'id': '0f685bc2-cd34-4bb7-bdc2-39544fd49690', 'route': ['p3', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769761177.7162824,SENT,d4934f3a-280e-48a9-911a-057a8f1e1a1b,a8bc724b-6b68-4001-9078-7d370ba57e2e,c3,c1,3379,?,p3,
1769761177.716441,CREATED,81f1762e-d688-4913-8898-ad5200911ca3,bda50fe4-cedf-40b1-8b80-c7b87823968e,c3,c1,27,?,?,surb={'id': '62df8f43-4dd8-4f0e-bc97-10905938e5a1', 'route': ['p1', 'e12', 'i5', 'x5', 'p3', 'c3']}
1769761177.7430062,RECEIVED,fd58b988-2fea-43b5-a3b2-3af2f3004c94,6775577d-3a2f-4085-be79-ee99ef18bc8c,c5,c3,27,p3,?,surb={'id': '8761411c-f526-4558-a4ab-0a81d6d90e42', 'route': ['p3', 'e5', 'i9', 'x9', 'p2', 'c5']}
1769761178.1866224,SENT,4dbc3108-72fa-4c12-b98f-ccbaba65f7b4,b4bc4567-c686-431b-a9e1-9fb63d440576,c3,c1,3404,?,p3,
1769761178.186745,CREATED,bdf276ed-c3dc-4a7f-898d-993f8f35a2bf,c80b4283-a830-4676-8702-a4cd10ee6cee,c3,c1,27,?,?,surb={'id': 'bca5f8e4-f7cd-4702-9ef2-ca826416dc42', 'route': ['p1', 'e6', 'i7', 'x4', 'p3', 'c3']}
1769761178.3141656,RECEIVED,e5ad1920-2dda-4a16-841e-e6b2ce4a3c63,c345d58f-72b3-4d00-97c9-7d594e0890d6,c5,c3,27,p3,?,surb={'id': '7e0d518f-ce79-43fa-87bf-032cef5d5afa', 'route': ['p3', 'e10', 'i4', 'x5', 'p2', 'c5']}
1769761178.3393419,SENT,294b678a-244e-49dd-87f1-c92d99a02b4d,1754f299-df8a-4790-96ca-0619bb7e7aab,c3,c1,3376,?,p3,
1769761178.33941,CREATED,3846e933-6bc4-47dd-9750-04c4e2fa55ca,6ee2053c-f2bb-4fa7-acce-6ead56d80e23,c3,c1,27,?,?,surb={'id': '8859320e-5d83-4267-a531-f7756b2595d0', 'route': ['p1', 'e5', 'i2', 'x5', 'p3', 'c3']}
1769761178.3741856,RECEIVED,a8b9fbef-4efa-46b0-bd94-5b6dfb657e93,d7ed7c54-0a62-471f-9c15-8ec25623e37c,c5,c3,27,p3,?,surb={'id': '4534fff3-e978-40f2-9463-7a0c44dfa82e', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c5']}
1769761178.4329607,RECEIVED,aba13bce-2540-4c17-af10-ae0e21cd6c6e,6ac56345-1475-4e07-ad5f-4fc20fc3df71,c5,c3,27,p3,?,surb={'id': '057e541c-d2a3-4b00-805c-2d52b63ca128', 'route': ['p3', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769761178.510408,RECEIVED,3ce24606-01ec-4ec3-bb68-07636a96a6ba,b8e73655-5d44-4942-9080-452d2aba0afe,c5,c3,27,p3,?,surb={'id': '6c6e14f8-fb35-4073-b7d2-043d45d66cd6', 'route': ['p3', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769761178.6190162,SENT,f7c625cf-6327-4802-8aea-70dfb841b8ff,4e9e359b-d79b-4c7c-9f1a-c9e984106a06,c3,c1,3396,?,p3,
1769761178.619179,CREATED,31d7245d-fe2a-419f-bf26-f9d6481f6d34,57895a3e-6342-4a7b-8768-ad58b71195a9,c3,c1,26,?,?,surb={'id': 'b21d8d56-f1c0-4947-866a-4e4dd7472795', 'route': ['p1', 'e10', 'i11', 'x12', 'p3', 'c3']}
1769761178.9326427,SENT,0b3e35e1-3145-44af-85f7-2015a5e57887,8de7cbbc-6574-4b2b-bc69-4101560116cf,c3,c1,3375,?,p3,
1769761178.9327776,CREATED,eb6c6c8e-b6f8-4a5b-9fa6-7ddfc7e147ec,20893cd1-6b45-4ec6-a10e-dabea18352a6,c3,c1,27,?,?,surb={'id': '312cf551-c750-4904-b59c-9af07c8366c7', 'route': ['p1', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769761179.2358797,SENT,c5141b40-094e-42da-947a-bbeb50ee3a0d,58fe1e1c-fd8a-44c9-9707-03feb10bde0f,c3,c1,3384,?,p3,
1769761179.236012,CREATED,682dcd19-cd0e-4fc7-b809-6488a8de8991,9623aedf-c4fc-4ff9-9cb3-d9ed9aade16c,c3,c1,26,?,?,surb={'id': 'fd74b1ab-67e6-40df-ae83-666791ee5d99', 'route': ['p1', 'e9', 'i8', 'x1', 'p3', 'c3']}
1769761179.3787184,RECEIVED,6e534550-a213-4613-9bec-6bde60ec2510,d738ac94-1e38-41e2-a248-eacbe1147aba,c5,c3,27,p3,?,surb={'id': '7dfff87c-8617-489d-bba1-9925d19d1fbe', 'route': ['p3', 'e5', 'i6', 'x1', 'p2', 'c5']}
1769761179.392499,SENT,86762a07-443f-416c-b727-ad4124514678,c11acf5e-e5b7-4471-a6c9-cd13c7be7435,c3,c1,3382,?,p3,
1769761179.3925564,CREATED,4ec5af8f-95a4-43d8-8d8e-a077db4c09a3,cac229e3-25cd-4642-954b-3cce2de0f8ac,c3,c1,26,?,?,surb={'id': 'fd30a718-7eea-4a86-bc61-0534cc25b123', 'route': ['p1', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769761179.4114273,RECEIVED,525b3ca7-4866-48be-9932-c64d58725d1f,62365b25-37ce-4f89-832e-545258a44f7e,c5,c3,27,p3,?,surb={'id': 'c3383981-8312-44e3-a0d5-c71242563d08', 'route': ['p3', 'e1', 'i11', 'x3', 'p2', 'c5']}
1769761179.4538207,SENT,5db20d08-2733-485d-a7f0-aed386267717,5b4d1ef5-aba4-49a6-b2db-fcc67d6e9082,c3,c1,3397,?,p3,
1769761179.453881,CREATED,b6504b09-27a4-4b94-b450-ef78c2438c32,8e98b2b8-b7d5-47b1-ae57-c0721e51ca77,c3,c1,26,?,?,surb={'id': '5ec0a3c9-a1e4-43fb-9682-1d56d93c8fb9', 'route': ['p1', 'e5', 'i7', 'x11', 'p3', 'c3']}
1769761179.485844,SENT,3a033cd3-82bb-4e56-a585-137b8d918c8c,4466bfa9-a6af-4f79-8f78-cd86ddb756ce,c3,c1,3380,?,p3,
1769761179.4859133,CREATED,1441d102-cf79-43e0-b379-76a41454ee7e,24d6b513-c34e-4ead-9579-6b54536955be,c3,c1,27,?,?,surb={'id': '3f4ab7b9-045b-4d4c-aabe-0b350bb0baed', 'route': ['p1', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769761179.541246,SENT,a1e73ca7-c8ef-4d02-a68b-2e051cc0da19,5790a324-2a4a-4f47-98b5-ddc7974cf40d,c3,c1,3383,?,p3,
1769761179.5413265,CREATED,dd8cfeb6-4a32-4def-98ab-027f59420fd0,03a8efdc-3cec-47f9-beed-5638fd6a2d1b,c3,c1,26,?,?,surb={'id': '31671c0f-74bb-434b-bfb5-0e153549eed5', 'route': ['p1', 'e6', 'i2', 'x5', 'p3', 'c3']}
1769761179.6702547,RECEIVED,2f25c878-7282-4f1f-a3c5-e5689dca38bb,24466105-25a2-43d2-92ce-68b82e478665,c5,c3,27,p3,?,surb={'id': '8a693ffc-f64c-4367-9baa-9bd48e022502', 'route': ['p3', 'e5', 'i6', 'x12', 'p2', 'c5']}
1769761179.7077942,RECEIVED,4a43aa42-2cfe-49fe-8201-72be9d5986a2,7370e2b6-cc25-4f44-abb0-14e7a42d3aee,c5,c3,26,p3,?,surb={'id': '842b84a8-9f6e-4ec3-896f-22ec16cf4fa2', 'route': ['p3', 'e12', 'i3', 'x7', 'p2', 'c5']}
1769761180.157438,SENT,23eec459-4063-4400-88a6-92b9736ac4ab,9a145fd0-549b-4718-b2b0-72c9f8268453,c3,c1,3379,?,p3,
1769761180.1575725,CREATED,8cf53645-9a5e-4e2f-9c63-31a3a7456e83,d7a8c54c-3752-494f-ab84-1785d817fb31,c3,c1,27,?,?,surb={'id': 'e605f0cc-497b-4545-98ea-d54331c9b2ae', 'route': ['p1', 'e4', 'i11', 'x9', 'p3', 'c3']}
1769761180.4927633,RECEIVED,788aab09-5421-4555-bbe4-87692ba404ff,6193240f-9441-4237-9830-fa003f3cbaa4,c5,c3,26,p3,?,surb={'id': 'acba3c20-bf87-4448-af5c-21656ae50ff8', 'route': ['p3', 'e6', 'i7', 'x8', 'p2', 'c5']}
1769761180.5918603,SENT,b70e71c2-39e1-4cb5-9753-224fb3be25ca,bccb6d7b-06c6-4b34-990a-9672cc5813a0,c3,c1,3393,?,p3,
1769761180.591923,CREATED,68bfa2ff-0cc9-485b-8613-cc3691ca55a8,7aee511d-a068-46b0-8a10-c655895c6c53,c3,c1,27,?,?,surb={'id': '1d266c4b-cb61-469c-bae0-97b8f5c78e8e', 'route': ['p1', 'e11', 'i7', 'x4', 'p3', 'c3']}
1769761180.7825196,SENT,38b340d1-dc2c-4443-95ba-32faba95d5a7,e904205c-0f04-4c7f-ad3f-e8e3bb50da8e,c3,c1,3366,?,p3,
1769761180.7825813,CREATED,8daea5a8-8575-498f-bbaf-66bf88689f88,524d73d0-c155-48ea-be53-8cefd8c38f17,c3,c1,27,?,?,surb={'id': '7947c399-9018-427f-89d4-c5b3a1bb58e4', 'route': ['p1', 'e8', 'i4', 'x6', 'p3', 'c3']}
1769761180.8402326,SENT,159c78a0-c682-4624-a6a1-87d91bc0fbc5,a6a4f525-e725-4d43-9bfd-209611772e86,c3,c1,3386,?,p3,
1769761180.8402946,CREATED,fe46f702-afe1-4c98-b703-abe1b229c3a6,4182cd34-b001-4403-8858-7fd598637cc3,c3,c1,27,?,?,surb={'id': 'daa7f024-b432-4534-bb0d-3e2f6308524f', 'route': ['p1', 'e8', 'i5', 'x3', 'p3', 'c3']}
1769761180.9839497,RECEIVED,0ca8048e-3134-4ac4-93d0-288642818a8b,e986bacc-cd26-4f01-8c9f-443d190a4969,c5,c3,27,p3,?,surb={'id': 'd5a1848c-9f4d-4000-ba9f-ee649f615fa0', 'route': ['p3', 'e10', 'i8', 'x4', 'p2', 'c5']}
1769761180.9916496,SENT,37bf3e5f-5403-4841-806b-64b8c8cdab7d,9dfe1783-35cb-498a-a859-de7aa6044629,c3,c1,3375,?,p3,
1769761180.9917564,CREATED,6ded0155-4684-46c5-98be-775d804ff0e6,d01e5114-076d-4846-926a-bb4054ea6ebb,c3,c1,26,?,?,surb={'id': 'c9d78b3e-7ea2-401f-92ea-c8b70125800c', 'route': ['p1', 'e12', 'i7', 'x6', 'p3', 'c3']}
1769761181.3527596,RECEIVED,531d61c2-11f5-4e54-8dd8-8e3a40281731,de00ffe8-9caf-4d52-b483-5dfe5485b30c,c5,c3,26,p3,?,surb={'id': 'c3c986ff-dc91-4d1f-ba80-964a30e35f51', 'route': ['p3', 'e9', 'i1', 'x12', 'p2', 'c5']}
1769761181.6394558,RECEIVED,7c4e59f1-2241-4414-84ef-39772e697135,9319bac0-641c-4489-a6ad-34753137f9d2,c5,c3,27,p3,?,surb={'id': '2ff0e7e7-bfe6-4106-9995-0d0f8ba031dd', 'route': ['p3', 'e10', 'i3', 'x8', 'p2', 'c5']}
1769761182.3064759,RECEIVED,48129990-1ea5-4eb1-81e2-d5ce434362c0,a7db0b32-6807-43d6-9665-ccbe278593f9,c5,c3,27,p3,?,surb={'id': 'e0a31d64-a8e9-45ad-a379-6f2552d77a7b', 'route': ['p3', 'e6', 'i12', 'x3', 'p2', 'c5']}
1769761182.6986578,SENT,b13342ad-8a3c-400c-9cef-0b4fd04cb15e,d3893a13-68fe-4549-93b6-87e742a03338,c3,c1,3368,?,p3,
1769761182.6987584,CREATED,8e3f2d25-4195-42a1-96cf-be11e6741f62,5b344c23-a974-4c20-abc3-c1108fbc7928,c3,c1,27,?,?,surb={'id': '4c29b04d-a5dd-4334-b092-08d8f86debb9', 'route': ['p1', 'e8', 'i5', 'x8', 'p3', 'c3']}
1769761182.8853106,SENT,01ff8733-c5ec-4d6c-83a4-aa669f34be86,db6ad565-8b91-49a0-b0dc-c5d59217d555,c3,c1,3390,?,p3,
1769761182.8854263,CREATED,dc51c80b-9e33-46eb-a243-8353f37c6ae6,36c14370-08e3-4689-96a2-6bd1f8c49f15,c3,c1,27,?,?,surb={'id': 'b2388a05-3d6c-47a2-8122-d0b75580fd35', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769761183.4631965,SENT,791a7e50-13b5-4934-80e4-ecc3c21cdd54,51215af2-03cb-4474-bbfe-b789d96584aa,c3,c1,3377,?,p3,
1769761183.4633467,CREATED,89639ce0-22fe-4b7c-ba68-a02d21702a76,148b3bab-967a-48e6-a085-3fdd07960286,c3,c1,26,?,?,surb={'id': 'abd59bc7-fc40-40db-8fe7-ad86ae911e10', 'route': ['p1', 'e8', 'i11', 'x3', 'p3', 'c3']}
1769761183.6543355,RECEIVED,f0efbc1b-6f2b-4478-8444-aca8da906a10,d3f28da3-7f41-4319-9c2c-3cc9ccf57fc6,c5,c3,27,p3,?,surb={'id': '0959fd6b-61da-4449-b54a-223420462381', 'route': ['p3', 'e2', 'i10', 'x12', 'p2', 'c5']}
1769761183.6692164,SENT,39f0b296-c78e-4fcd-8167-6af3a327aca5,aeb65d52-48b7-4ac0-b4c3-49125f7e1934,c3,c1,3376,?,p3,
1769761183.6693525,CREATED,b992ec46-03ec-4af1-a680-ca258b1f69cb,23fcd6f0-8636-492e-988e-919255dc5b3c,c3,c1,26,?,?,surb={'id': 'dcd1a6e3-f575-43ad-97a5-2ff72943553f', 'route': ['p1', 'e11', 'i4', 'x12', 'p3', 'c3']}
1769761184.762573,SENT,a4d55583-a528-4f14-ba88-02a0927aeeff,9aec6772-cea3-4805-8748-45c0a387bbea,c3,c1,3376,?,p3,
1769761184.7627082,CREATED,67904319-8314-4180-b73c-ad72d1d1ad0c,a8f1bf39-d6bd-447f-a38c-7f8497fcca58,c3,c1,27,?,?,surb={'id': '10f845cd-8557-457d-8edc-570861f65945', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769761185.4462726,SENT,09834645-3078-4e7c-b5dd-b73e16cf92be,42e425a9-a62f-4462-b3d3-457a002edef5,c3,c1,3383,?,p3,
1769761185.446407,CREATED,63c5b424-2028-4667-acc4-5c38c337db85,fa2f94f2-0df3-46c6-b150-f5531d9f527c,c3,c1,27,?,?,surb={'id': '8aca99be-d23f-4892-b9db-cf5916042cd8', 'route': ['p1', 'e4', 'i3', 'x12', 'p3', 'c3']}
1769761185.4754083,SENT,2948a6a3-ab3e-47c8-a0bc-2b683528e549,70a65dd7-0bbd-44c3-83cf-21aaa25602d5,c3,c1,3359,?,p3,
1769761185.4755392,CREATED,1575ee99-6265-45ab-a008-2ce4b3d0c32b,7d220b90-8028-4dea-8323-f7571491350f,c3,c1,26,?,?,surb={'id': 'c2734d13-758b-4a5a-acae-81af9d3f22ea', 'route': ['p1', 'e5', 'i9', 'x7', 'p3', 'c3']}
1769761185.558631,RECEIVED,4fa5933f-d750-454a-b3d2-ca11a7f410ba,b200e175-4318-49bf-8aeb-9dfc322957eb,c5,c3,26,p3,?,surb={'id': '2a34ffa6-5645-45a0-836d-b8fa1b619328', 'route': ['p3', 'e4', 'i12', 'x12', 'p2', 'c5']}
1769761185.6932933,RECEIVED,8f9947b7-286c-4bd7-a69f-1d80a1a8ce22,819b2739-d2df-48c0-a34d-dac1562f6570,c5,c3,27,p3,?,surb={'id': '53314e28-6bed-4832-9624-cc76be7af58c', 'route': ['p3', 'e10', 'i5', 'x7', 'p2', 'c5']}
1769761185.7100122,RECEIVED,9c142545-0b5e-4f0c-84ae-f3a815fc3115,07650a1a-0aab-402d-8d3e-94d92f04d57c,c5,c3,27,p3,?,surb={'id': '31ac78d0-ca03-46bd-8a8a-24624c03821d', 'route': ['p3', 'e9', 'i8', 'x3', 'p2', 'c5']}
1769761186.093246,SENT,7d763a5f-22b4-4116-b6e0-57f14b124deb,be1913f3-95da-483a-8030-10c0c76a7f3e,c3,c1,3399,?,p3,
1769761186.093488,CREATED,a6b0bc6e-200b-4fac-9cea-28fff728ead6,2dfa0c6f-886f-4310-8335-c94e9b9fd100,c3,c1,27,?,?,surb={'id': 'ccb99331-d957-4628-96e0-0bad23775b72', 'route': ['p1', 'e11', 'i9', 'x8', 'p3', 'c3']}
1769761186.1877718,SENT,db462675-013a-4238-af69-e5077760218c,9feea318-7bf6-4917-b6a0-f78b309175f7,c3,c1,3363,?,p3,
1769761186.1879008,CREATED,5a32e0f2-edac-429c-803d-3a9b2009b7a1,18bb5613-57d2-439c-9431-e0051bb2e3ae,c3,c1,27,?,?,surb={'id': '955864ed-6419-41e6-9377-6c20be524144', 'route': ['p1', 'e8', 'i7', 'x8', 'p3', 'c3']}
1769761186.319873,SENT,057837cd-01d5-45bb-b826-30e6d69e3c03,44bb0eb1-f091-450f-879a-1a85f49b4ebf,c3,c1,3379,?,p3,
1769761186.3200085,CREATED,9840da07-39fd-4dd0-96cd-27c36ffc6cc6,96d5fca8-cb8e-4792-9228-3f29f801c569,c3,c1,26,?,?,surb={'id': '8c75ac10-e9f0-4269-b994-e57bdbee721f', 'route': ['p1', 'e2', 'i8', 'x10', 'p3', 'c3']}
1769761186.565581,SENT,84eb9cbb-3c3f-40eb-a50d-2e1821b05405,c7b29035-a987-43fb-b692-fb71d7f0e486,c3,c1,3396,?,p3,
1769761186.565711,CREATED,4511e0fb-b4d2-48e8-b514-d5727e7b19f4,2c428e1f-f2de-4619-baff-caaedc1f5a55,c3,c1,27,?,?,surb={'id': '616cad34-5235-480e-a007-a6ab2992040c', 'route': ['p1', 'e10', 'i11', 'x8', 'p3', 'c3']}
1769761186.6277552,RECEIVED,09b3fb19-bc70-4103-b6f4-913e941ed354,b6db74a8-1098-40e8-885c-8146fb9edd78,c5,c3,27,p3,?,surb={'id': '20164834-b256-457b-9bae-313c18d4a114', 'route': ['p3', 'e2', 'i10', 'x8', 'p2', 'c5']}
1769761186.653188,RECEIVED,467a0bdf-2d84-491c-9269-7bf829df489a,7c495b12-4351-4c51-a958-b12a58ee5cee,c5,c3,27,p3,?,surb={'id': 'f86d3427-0432-4341-8dfd-5bb487a50eb3', 'route': ['p3', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769761186.6986065,SENT,5b2295c3-30f4-4afc-9898-09426d1ce380,1e5ab916-ed35-41bc-a797-96b58d48825b,c3,c1,3377,?,p3,
1769761186.6987426,CREATED,0ca30eab-ce07-4044-921b-f0a21d367991,6b3cee28-b02e-4667-964e-e54d0b912dfc,c3,c1,26,?,?,surb={'id': '286394a5-4a11-42a2-9895-4d1e9913d3a2', 'route': ['p1', 'e5', 'i6', 'x6', 'p3', 'c3']}
1769761187.2457557,SENT,e66eea49-08b3-4e74-9b2e-a6249d853255,bf8777a7-457d-4f98-8662-a8150ab6991e,c3,c1,3388,?,p3,
1769761187.2459362,CREATED,dfef2841-3af7-4257-9aa0-b73af90408a9,ef542695-bef5-4ebb-b895-ce23fde7dfad,c3,c1,26,?,?,surb={'id': '92a16925-64f6-4713-b8a5-901ecfab2c2a', 'route': ['p1', 'e3', 'i1', 'x11', 'p3', 'c3']}
1769761187.9620087,RECEIVED,ed83314e-f2a1-4cd5-a935-8cf3714582b0,8bbd0515-50ff-4b37-bc76-ce612748ae0d,c5,c3,27,p3,?,surb={'id': 'a966edb2-4a14-4b26-ab1b-911b94bbc4c0', 'route': ['p3', 'e9', 'i4', 'x8', 'p2', 'c5']}
1769761188.0708642,SENT,80e36c41-33f8-45f3-a3fa-37c6cd900f99,9f6694a9-7f1a-4be0-99bf-e287c41533aa,c3,c1,3368,?,p3,
1769761188.0710168,CREATED,f9ed4b60-6f94-421e-a19a-3ba430aba02b,4b344461-c016-4384-a478-09788c4b23f7,c3,c1,26,?,?,surb={'id': '92252c50-4698-491e-9a79-5516ca92f634', 'route': ['p1', 'e9', 'i8', 'x3', 'p3', 'c3']}
1769761188.2206955,SENT,d4fd3b6a-e751-4383-b0e2-23bc3829b748,f50e33b3-b116-401f-9d7d-8ab4a28a1923,c3,c1,3381,?,p3,
1769761188.2208507,CREATED,e33f7660-3e07-47f4-99c6-5c89650e890c,f87f254a-0bee-4652-83d6-ff93563bb586,c3,c1,27,?,?,surb={'id': 'c85306f5-ad13-4496-bd02-7de91acd9e57', 'route': ['p1', 'e10', 'i7', 'x4', 'p3', 'c3']}
