timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760870.0039496,SENT,1993adda-8462-41c0-8739-e389d0bccae1,d05dfdd2-2166-4666-9fb4-aafbe19b31ea,c2,DROP,2020,?,p2,
1769760870.00432,CREATED,e5d71fd9-9694-4e3d-8bf3-bf89ffce36a2,a787b9f8-7b55-45fe-9a53-4c10de56e5ac,c2,DROP,27,?,?,
1769760870.0487351,SENT,cbe585a2-f7be-4a57-9a47-a4e3377c1824,5417fbb0-e04d-4d3b-ab5e-4fba9c6aa7b3,c2,DROP,2029,?,p2,
1769760870.0488546,CREATED,203522a3-d316-4347-baae-5ff3e5921014,17f81809-6ea0-4cb3-a307-6f7a2e5c7fd6,c2,DROP,27,?,?,
1769760870.089672,SENT,ad9cb1c4-2150-4ce1-b40b-533eb3405a68,09036a0b-3f82-471c-a072-9f8ac7e179de,c2,DROP,2032,?,p2,
1769760870.089788,CREATED,24222296-3adf-4d7c-b6e5-e10dfe46ef21,166df0f1-b206-4a03-9bd1-2aea2c576e98,c2,DROP,27,?,?,
1769760870.4645228,SENT,19c3da1e-6ed8-43c4-abae-493c33b429e2,b0574549-f906-4b24-b678-b84a7eaeadb3,c2,DROP,2017,?,p2,
1769760870.4646418,CREATED,34859c43-b543-4ca0-99b3-084107b51dbe,406e8eeb-f3bd-46be-8e8c-fa034f1a3b2d,c2,DROP,27,?,?,
1769760870.632484,SENT,408e53dc-501b-4ced-ad9b-08d487e648a7,425b1e77-cdc4-4771-b5f5-e380bc8a0c0b,c2,DROP,2032,?,p2,
1769760870.6327238,CREATED,05d8008d-a42f-4dce-8de0-c1fbe0fb32a1,dae9e878-545c-4738-a09d-786335cf6a48,c2,DROP,27,?,?,
1769760870.6729302,SENT,620b2288-a327-4e3c-9df6-a89673cde0be,ec5d7ad5-ff5b-4e75-8d87-a62f00edc796,c2,DROP,2014,?,p2,
1769760870.6730728,CREATED,725658ce-ee60-4da7-bd22-15f0942e6f20,0153056b-a795-4458-897f-038e80ca85fd,c2,DROP,27,?,?,
1769760870.720939,SENT,16c1a82a-4681-4c0c-8a06-c677c81492e1,89b473f3-0b6b-4bcc-8fe6-e32c0166b7b9,c2,DROP,2026,?,p2,
1769760870.721079,CREATED,c98e233c-84e5-47ec-abe9-22220f7b2d1f,144ca4c6-4330-4f63-a6ab-535d06f66695,c2,DROP,27,?,?,
1769760872.12042,SENT,2f50d243-386b-4723-a357-0b6da52b6ab6,bb71b777-f1a0-49d0-b91a-a5dec68793d0,c2,c5,3377,?,p2,
1769760872.1205552,CREATED,1af44f5a-fb46-4f76-aa99-68fe16f42392,1180dd9a-e7f5-495b-ad0f-22e71e05c218,c2,c5,26,?,?,surb={'id': '8d9065d8-2e03-4b34-a1a5-d70b0c289087', 'route': ['p2', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769761246.5734026,CREATED,81738d1e-d411-4a32-80cd-6f0008f1b9b6,ec6c68a1-8d68-4698-b1e0-863b3316ba9a,c2,c5,27,?,?,surb={'id': 'c198b13b-e3b5-4490-a49b-bf1c0262051a', 'route': ['p2', 'e7', 'i12', 'x10', 'p2', 'c2']}
1769761246.7164025,SENT,66c26450-54b1-4cfb-9769-9540cdd6460e,ea421474-73fc-49cf-a1e9-b381162dcd37,c2,c5,3399,?,p2,
1769761246.7168686,CREATED,13dcedaf-00ce-4940-acb4-e4bd00da40e8,489786ad-d2a3-4a05-8642-e8f1e16cd41a,c2,c5,27,?,?,surb={'id': '42b3e2e2-34da-4365-91c4-ba98e409c84f', 'route': ['p2', 'e12', 'i3', 'x12', 'p2', 'c2']}
1769761246.8253667,SENT,14dcd801-9b3d-4c74-a072-77ce488a2954,906365c7-cde7-4b65-a10c-641d636a56e8,c2,c5,3363,?,p2,
1769761246.8255174,CREATED,212250c3-ed11-4129-93b9-be3a405df66b,58e39017-be25-4102-842c-5945440aeba8,c2,c5,26,?,?,surb={'id': '7f6643fe-3fbd-4b97-a665-e148c328ed29', 'route': ['p2', 'e10', 'i1', 'x6', 'p2', 'c2']}
1769761246.9281597,RECEIVED,53d3e8f1-0598-4885-8a9d-56244939a7ce,b151f502-cdd5-4b1b-a16f-32c521b6d031,c4,c2,26,p2,?,surb={'id': 'cd8675c6-f363-4287-a43c-3222d1f1e3ac', 'route': ['p2', 'e11', 'i6', 'x8', 'p1', 'c4']}
1769761246.954608,RECEIVED,2b8007ff-aedd-45f6-9164-7e90890ab3cf,1ad7f299-03e8-4854-9895-9c41d5be045c,c4,c2,27,p2,?,surb={'id': 'ef3f33fc-4798-42cf-9f7c-d0ae8ac30baf', 'route': ['p2', 'e8', 'i2', 'x1', 'p1', 'c4']}
1769761247.5151513,RECEIVED,2d8ca983-9a6b-44be-a3e0-3154517ed31f,611c41d4-ad72-43f9-8082-5e9ae8312058,c4,c2,27,p2,?,surb={'id': '4d50042e-32c6-4279-bdea-62f206c455ac', 'route': ['p2', 'e10', 'i7', 'x4', 'p1', 'c4']}
1769761247.5568666,SENT,9c568f4b-e0bb-489b-8253-b61fe17869e4,a0a8eb87-070e-42ef-99a5-92a74550eb16,c2,c5,3406,?,p2,
1769761247.5570138,CREATED,4d3f8423-1b6e-4b07-afc5-e2ac03540049,23b84146-1ce2-411f-8827-a52d4dfafb5b,c2,c5,27,?,?,surb={'id': '09e2b8f3-9dcb-4df7-a8d7-c4bf37cc6be3', 'route': ['p2', 'e3', 'i7', 'x2', 'p2', 'c2']}
1769761247.6607237,SENT,45a3d635-9450-4024-85f0-f654f2672f1a,7046596c-e10b-4ef3-84c1-b6ba4b2302dc,c2,c5,3380,?,p2,
1769761247.662776,CREATED,e60afcf8-5026-48fc-b0fb-9aa4ec5408c1,e0ad2d31-6620-475d-ac7c-5438c3d85971,c2,c5,26,?,?,surb={'id': '30173e68-59ec-4375-8acb-af7f7d664433', 'route': ['p2', 'e5', 'i5', 'x5', 'p2', 'c2']}
1769761247.6854305,SENT,ec2f2b2c-9457-4bf6-9885-b2f2c88b7ac8,ad1197ff-0ea7-4b07-88a7-55acef47daca,c2,c5,3384,?,p2,
1769761247.6855762,CREATED,8415cb8c-e439-4b05-b6da-ab7edd6c5cd1,0b0609f5-e6a5-450c-9b99-2d08caef02b9,c2,c5,26,?,?,surb={'id': '45a8fc57-ae84-4e01-b052-a60b5b01f13c', 'route': ['p2', 'e2', 'i6', 'x9', 'p2', 'c2']}
1769761247.807287,SENT,3179721c-1b51-4357-8c0c-3d7a2407c4eb,d40a016c-7980-4d8a-832b-051fe893a371,c2,c5,3383,?,p2,
1769761247.8074365,CREATED,1b9368da-e170-4d24-b954-4f5dcf88b23c,2c223712-4181-4883-b4ac-c8e30fe51276,c2,c5,27,?,?,surb={'id': '16f052a7-babb-4a5f-95ea-b74ebdd9a9d5', 'route': ['p2', 'e1', 'i1', 'x9', 'p2', 'c2']}
1769761247.8427238,SENT,31ca1e8b-f9dc-4e5e-8d09-6bcdccf1c0e8,a580e24c-dd68-4d00-86a9-30319c2ecf06,c2,c5,3383,?,p2,
1769761247.8428912,CREATED,3b424225-e4cf-4784-a6da-fb884b7d48d0,42e7f659-3c8c-47ae-bbe0-c27ed4dd242b,c2,c5,27,?,?,surb={'id': '132b756b-86bd-443f-ad2a-2ad18465744a', 'route': ['p2', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769761247.9554844,SENT,a9984f88-3ac0-4248-b55b-db3fb9511fb9,e7c62b35-94dc-4be0-af20-a02438c8b2be,c2,c5,3396,?,p2,
1769761247.9556515,CREATED,493c69c1-5669-4393-922a-f55f405f146f,83431db0-5694-43b5-8dcb-a751cc68cedb,c2,c5,27,?,?,surb={'id': 'bb4f70f4-c86b-417e-a097-422ae177297d', 'route': ['p2', 'e7', 'i8', 'x1', 'p2', 'c2']}
1769761248.1198118,SENT,40df7d41-f3a3-4274-ae70-53289c7ecfc3,df01b523-7cd7-42cf-9599-ef40060d3471,c2,c5,3388,?,p2,
1769761248.1199749,CREATED,342178ec-f6e9-4b22-9a81-7394d983c533,1b28eba4-4e94-49a8-a945-8b7563431a68,c2,c5,26,?,?,surb={'id': '324121ff-1bb9-449c-b87b-39d3e1730785', 'route': ['p2', 'e6', 'i12', 'x2', 'p2', 'c2']}
1769761248.3534188,RECEIVED,66dc18ba-122c-40a8-b757-bba62936c5f2,dce37a80-f91a-4ce7-b97d-f6f28de3bd30,c4,c2,27,p2,?,surb={'id': '3e6e673c-012c-4b9f-9701-000fe7b96dab', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c4']}
1769761248.3902545,RECEIVED,4895a59a-b368-4cbc-a48d-95ed9045dc8c,159120d0-b83a-4af8-be28-99e237732584,c4,c2,27,p2,?,surb={'id': 'eb77cbfe-f812-4808-b711-09ec293db89a', 'route': ['p2', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769761248.8783529,RECEIVED,a1308520-3e03-4515-8a57-1b4d954853ef,e55c2226-20dd-47ad-8fe6-795ebe2a7bca,c4,c2,27,p2,?,surb={'id': 'e32aedeb-aceb-4dfa-a310-71c4a9b69a1a', 'route': ['p2', 'e7', 'i8', 'x9', 'p1', 'c4']}
1769761249.0779188,RECEIVED,6e636980-d17a-4045-b43c-b7071bdbf3f9,c665ec0b-c50c-416f-9f4f-df92a2eb0be7,c4,c2,26,p2,?,surb={'id': 'faf0f04a-2584-4381-a0df-c7f5e82247ba', 'route': ['p2', 'e7', 'i11', 'x12', 'p1', 'c4']}
1769761249.1806307,RECEIVED,83b3f348-a2f7-4985-9cd6-e54f514d8103,ab85b48f-a018-4b18-8d76-7714d05986df,c4,c2,26,p2,?,surb={'id': 'df8768db-6d61-42aa-b755-9beac4a11b25', 'route': ['p2', 'e5', 'i4', 'x2', 'p1', 'c4']}
1769761249.2180753,SENT,27225762-5a0e-4ee2-8d92-1f78d7126d17,83c9659d-94ff-4e63-920b-42b316339b8f,c2,c5,3379,?,p2,
1769761249.2181976,CREATED,dbb43427-a383-444c-af3c-8f2480e82fef,f2dd3da0-4317-4f09-b28d-31effdd7b72c,c2,c5,27,?,?,surb={'id': 'e13537ac-6f3c-475c-90b6-a973facf32dd', 'route': ['p2', 'e3', 'i5', 'x1', 'p2', 'c2']}
1769761249.266193,RECEIVED,94f8daf2-00b5-41bd-be45-568fcce59856,4d7efd48-741e-492f-a016-7e072e07ed27,c4,c2,27,p2,?,surb={'id': 'c25d0ec6-c233-420b-ae52-21a9c4e71023', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769761249.2825847,SENT,fc38b0ec-26b6-4db5-b819-4f2dad8f6b6c,66552055-0d5d-4a41-9bdb-11332ae2bc03,c2,c5,3381,?,p2,
1769761249.2826993,CREATED,ba6bcadc-2efe-4e1c-8526-bef69ffabc8a,fb559060-a92b-482d-925f-d43fa7a01938,c2,c5,27,?,?,surb={'id': '849a3298-cc96-403e-870b-4d14aa51aec2', 'route': ['p2', 'e2', 'i7', 'x5', 'p2', 'c2']}
1769761249.858588,SENT,53290e25-ee8b-4425-a9bd-23730e87f7f9,80d9a0ef-ecf0-44ac-a993-039aec5d15f4,c2,c5,3400,?,p2,
1769761249.8587399,CREATED,672b7043-dbab-4a70-82a3-d62bbc51fa77,57b2db18-96e3-4751-b5e8-d50f89f641c1,c2,c5,27,?,?,surb={'id': 'ec9a886c-5189-432c-a9de-31fdabe13638', 'route': ['p2', 'e9', 'i9', 'x10', 'p2', 'c2']}
1769761250.0395808,RECEIVED,eaabff71-bd41-450b-b6f7-2db893f893f8,44b8cc87-45e8-4106-add2-ce83906bb2cf,c4,c2,27,p2,?,surb={'id': '89010607-5ff6-4de2-83bd-c29bc963878b', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c4']}
1769761250.0472908,SENT,ce158b87-ae2d-4c2f-b18a-978caa6f0d1e,b0d710fc-3ca6-4a2b-b645-2a9d51d5c15d,c2,c5,3399,?,p2,
1769761250.047426,CREATED,de0f2be3-4210-4950-a8a0-4bf50f766d69,7942e7a4-3e89-4ec4-be34-4a218ee1e27a,c2,c5,26,?,?,surb={'id': '83417c3b-f468-464f-9221-a5ea96b7cbf0', 'route': ['p2', 'e2', 'i10', 'x10', 'p2', 'c2']}
1769761250.1284447,SENT,543d440d-09eb-4a79-a070-28b73aadd0fc,0b28a43b-e059-4964-875b-017905d8f7a9,c2,c5,3363,?,p2,
1769761250.128576,CREATED,502d3b10-1410-4ac0-87b8-0937cd3aad50,ae76e72a-58cf-49c7-be89-b68477e2ab4b,c2,c5,26,?,?,surb={'id': 'cda61e3f-9dd5-4ab3-babb-8bbbfe53e306', 'route': ['p2', 'e8', 'i10', 'x3', 'p2', 'c2']}
1769761250.1639426,SENT,41fef2fa-855b-453a-8a1d-c0b3a7b39d3f,e1c278de-1ca3-45d7-b9d4-1aff55d98ab5,c2,c5,3402,?,p2,
1769761250.164101,CREATED,936a7a81-dc52-44fd-b642-b974ef55258d,397f8f32-6e6a-4849-9d49-3e21a7d16bef,c2,c5,27,?,?,surb={'id': '4394380b-1ed0-410b-ac89-a7c1a97f08a9', 'route': ['p2', 'e11', 'i3', 'x11', 'p2', 'c2']}
1769761250.4812388,RECEIVED,c7d223e1-06b7-4c55-9557-9e88fc1784fd,e33ab47a-e5bc-4f44-b9d5-ae4bece648d4,c4,c2,27,p2,?,surb={'id': 'e2b8d249-e9bc-4680-8c3d-57ef0dce5674', 'route': ['p2', 'e5', 'i11', 'x6', 'p1', 'c4']}
1769761251.1752577,RECEIVED,4b2d7881-daca-473a-99c5-0c6823626fa3,49f5c4ce-ddda-48c9-8f8b-84a935ca2ef2,c4,c2,27,p2,?,surb={'id': '4f98a8b9-7785-4888-adfd-204d4b61b612', 'route': ['p2', 'e10', 'i2', 'x1', 'p1', 'c4']}
1769761251.4007983,RECEIVED,a0b3c556-b221-4686-9a4b-9932d3c77c7c,aa10f350-b2f8-4210-8eed-eec8ec712287,c4,c2,27,p2,?,surb={'id': 'd13c5010-8914-4e75-8835-52e051c9eb2f', 'route': ['p2', 'e1', 'i7', 'x7', 'p1', 'c4']}
1769761251.4241273,SENT,a074363b-8aa1-4588-9208-25801ddbcfe8,24948c2d-8441-4c80-bf08-0a42e3e81cd9,c2,c5,3391,?,p2,
1769761251.4242282,CREATED,a8ad570a-953a-4f17-8b5b-44b0e3abbb71,67064506-4a7d-4f9c-b47d-be6ec9a69c51,c2,c5,27,?,?,surb={'id': '7bf58aa2-1a96-4580-842b-532005e0dd9d', 'route': ['p2', 'e6', 'i11', 'x10', 'p2', 'c2']}
1769761251.8055987,RECEIVED,54126041-4615-4ff9-81fe-affbc706c131,87017c2f-e3fb-48a8-aa5b-f24d2c9fa848,c4,c2,27,p2,?,surb={'id': '731506df-d400-4e0b-9e1a-e59916a6b558', 'route': ['p2', 'e4', 'i6', 'x2', 'p1', 'c4']}
1769761252.0163248,SENT,8bf136cc-31e0-4346-a724-3be06fface84,d98b56de-6dd6-40cf-82fb-875b6d147645,c2,c5,3406,?,p2,
1769761252.0164592,CREATED,da2e811d-1545-455f-965e-edded03d8bc3,38e759f9-7978-4c86-a531-80c7f64f7efb,c2,c5,27,?,?,surb={'id': '7f6944c4-8816-4ee4-af3d-eb1e505deb27', 'route': ['p2', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769761252.087251,SENT,4a5120b3-94d0-409f-af2a-904c5915c64e,5224550d-943f-46fd-a5c8-03d033e02ccf,c2,c5,3396,?,p2,
1769761252.087411,CREATED,510a2e2d-4a9d-4708-85ef-0201d0fef09d,0aa7f6af-9732-4572-8cc8-aaf3e95cdc37,c2,c5,26,?,?,surb={'id': '78d7e308-fc4a-45ec-8052-539300a60d10', 'route': ['p2', 'e11', 'i2', 'x10', 'p2', 'c2']}
1769761252.169549,SENT,d93b7556-d4d5-415c-ab41-1e14c8fc94be,b82953ac-80f4-4b13-b630-93a7c4fd4b4a,c2,c5,3387,?,p2,
1769761252.1696837,CREATED,01f00b75-a342-4190-b986-3a6337311e6e,0244c9d3-eb6d-497c-87e4-0b5cc0e0c233,c2,c5,27,?,?,surb={'id': '4c065a81-433f-4275-bafd-749be4d8b503', 'route': ['p2', 'e2', 'i12', 'x7', 'p2', 'c2']}
1769761252.3113017,RECEIVED,aa5480e6-48ff-4314-8284-5fd5358cc51b,97e7366e-761a-48f0-bdc4-75cd09f3cb4d,c4,c2,26,p2,?,surb={'id': '34a1ad69-fca4-4708-b30e-d6e69525684f', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769761252.3971527,SENT,feb3e082-260e-4ed2-a745-3e81608ad5aa,c9d8df21-95c7-4da6-a9d9-620f527368de,c2,c5,3400,?,p2,
1769761252.3973026,CREATED,9818360d-4473-4a17-b6d5-9f6e7113db69,8cc5c8ca-9223-4a3e-bd62-e7ee2870e61e,c2,c5,27,?,?,surb={'id': 'a32ce9b3-6564-49ef-86b3-55070841100d', 'route': ['p2', 'e10', 'i9', 'x5', 'p2', 'c2']}
1769761252.6438782,SENT,deb94fc3-820a-4f47-98ba-8ab7bbe92f23,81f88821-722c-4750-8363-b0a191c524e6,c2,c5,3376,?,p2,
1769761252.6440248,CREATED,ec01a188-c3cf-462c-9d59-cf95ffcd0898,56cf812f-9390-4f1a-bb98-8301c9925642,c2,c5,27,?,?,surb={'id': 'bc3d052c-ee6b-447a-b06e-8e228ced0a6f', 'route': ['p2', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769761252.7015147,SENT,ce072980-b5d5-44f0-a237-21fd9d577301,fdd30c8c-7d9f-42a2-a9a0-ecf07825d0fa,c2,c5,3363,?,p2,
1769761252.7016652,CREATED,e3584994-7c17-44a5-93d7-23c7fdfe2ee6,90483d09-9c40-4005-9c65-ba0babf8cd85,c2,c5,27,?,?,surb={'id': '2e3dba07-9cb0-4023-a7e8-0bf4f23bbbad', 'route': ['p2', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769761252.7721756,SENT,85a245c3-336f-4505-ad5a-cffc57b0378e,bed832b4-50a0-4d2b-a9ce-97491ce28277,c2,c5,3374,?,p2,
1769761252.7723436,CREATED,3aaa2e50-50ca-4bb7-af2d-02000af0b018,c7f91956-13cb-49bf-b2ac-905c4a73f009,c2,c5,27,?,?,surb={'id': '2f04902a-f161-4dcb-a1a3-6f68693c0445', 'route': ['p2', 'e8', 'i6', 'x1', 'p2', 'c2']}
1769761252.85903,RECEIVED,64148c5a-a811-4226-99f7-71cfaea9a76f,71774666-5812-48d4-b96d-9d8f65d66a1b,c4,c2,27,p2,?,surb={'id': 'b8e94da1-623c-40e6-84e7-d514b11c75db', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c4']}
1769761252.9066703,RECEIVED,9765532f-0fb4-4713-8588-5d6507a8266f,cfe013d6-74c2-4e9b-bdc5-f2db3d50083a,c4,c2,27,p2,?,surb={'id': '3b47e426-d450-47a6-943f-db6f4bebd232', 'route': ['p2', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769761252.974793,RECEIVED,fefa8d43-0738-452c-98ad-b86698d81303,6b5bfcb2-f56f-4e5a-ad2e-9e2bd06b3841,c4,c2,27,p2,?,surb={'id': 'c35dd07e-2e38-4566-a3ca-6e9e75e6b459', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c4']}
1769761253.089362,RECEIVED,dd4980e2-6ba6-4770-95aa-ea5fb2167306,85fdf893-64d5-4531-912b-f673fa2d6762,c4,c2,26,p2,?,surb={'id': 'bb5a178a-db96-4cf6-8182-a0c05d774f26', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c4']}
1769761253.1386814,SENT,cb4343c5-3899-40ea-8cd3-63f5a43d4da3,42da64a0-4642-4e78-aa34-f252e2c1b4ee,c2,c5,3387,?,p2,
1769761253.138784,CREATED,a0f3caa5-8c9f-4726-a232-f3573411fb88,1953c419-f3fb-4697-8ad0-67a38beccf5b,c2,c5,27,?,?,surb={'id': '1e719a0a-27eb-4d50-a504-00c8a9226119', 'route': ['p2', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769761253.7500682,RECEIVED,0a8e37f1-68a8-4283-977c-19970216b081,7adcca7e-ada9-4ec5-b5e2-526dddf4bd4a,c4,c2,27,p2,?,surb={'id': '93cb5efd-c704-49aa-bef7-862906297d39', 'route': ['p2', 'e4', 'i10', 'x10', 'p1', 'c4']}
1769761253.873197,SENT,db465f61-03b7-47d0-b6c0-ecd87fc0f49e,43d8e3a4-87ab-4127-a91d-67ca537f0d08,c2,c5,3388,?,p2,
1769761253.8733196,CREATED,7a68ea8d-0b34-4b7e-b134-b630be0760dc,315dab3c-d30f-4e6b-9b37-d9a9416616c6,c2,c5,27,?,?,surb={'id': 'c99b194a-ce4c-45b8-9b52-357b3a284b88', 'route': ['p2', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769761254.128291,RECEIVED,f1e9909e-3296-46ed-88a0-0353973f846f,ee9bc082-54a1-44d4-879d-fcd283eeed39,c4,c2,27,p2,?,surb={'id': 'e8782da8-99ee-425b-9780-318424a335a7', 'route': ['p2', 'e7', 'i8', 'x8', 'p1', 'c4']}
1769761254.15419,RECEIVED,da8cb807-e91e-48a3-a99c-6776beac0bb0,349f8d67-73c7-44c8-ae05-1813ddbb2268,c4,c2,27,p2,?,surb={'id': 'e5eeeec1-954e-4ea1-8659-00221566c87a', 'route': ['p2', 'e10', 'i10', 'x10', 'p1', 'c4']}
1769761254.2663522,RECEIVED,76de5232-3c54-463b-9d5c-25e2df65bbb7,90adcd92-84bf-4b3c-9825-27c7498a9e04,c4,c2,27,p2,?,surb={'id': 'cd13cb51-aac6-4d08-b471-986cd509e66b', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c4']}
1769761254.8999362,RECEIVED,afdbbefa-d193-42e1-8c46-f17efc1284df,ad509146-8bdd-4457-8b2a-96d67edc5a2b,c4,c2,26,p2,?,surb={'id': 'c58ebc08-4578-47cb-8fc5-b391704d749b', 'route': ['p2', 'e2', 'i12', 'x6', 'p1', 'c4']}
1769761254.949777,RECEIVED,ffd0c590-8fcb-488b-ad68-441fa4ac8709,b5cd0257-9d84-4e25-846c-6ba73c071efd,c4,c2,27,p2,?,surb={'id': '304faab2-bc69-49c7-a0c2-b3d9cf45d2b6', 'route': ['p2', 'e11', 'i6', 'x12', 'p1', 'c4']}
1769761255.0068295,RECEIVED,9def5186-7afa-45ef-9b48-fb82e40c579c,34857ffd-49ef-44b5-a8bb-254ddb6f7449,c4,c2,27,p2,?,surb={'id': 'cc9cbf3c-321b-4622-be40-097b3ff505a9', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769761255.2952282,RECEIVED,b873b172-41c0-4d7b-a386-0f3571f2978e,da3b3da0-0648-488f-ae3e-1a9ed646e686,c4,c2,25,p2,?,surb={'id': 'ccadc7ab-b78e-41b0-a8d6-03fca7eb3641', 'route': ['p2', 'e1', 'i2', 'x1', 'p1', 'c4']}
1769761256.0361457,RECEIVED,edeef335-5ad7-4177-9f13-07f1be534313,155104bb-15d2-44f7-9638-7d4b65e827df,c4,c2,26,p2,?,surb={'id': '8246d9f8-a649-4e1c-befe-c1bf7896aa7c', 'route': ['p2', 'e8', 'i6', 'x3', 'p1', 'c4']}
1769761256.615696,RECEIVED,9a4db77f-f927-4f6a-9dfc-f0e1a0a951b6,efb2805f-0704-45a2-b155-0f5ac2ee966b,c4,c2,26,p2,?,surb={'id': 'e05f1799-d6c0-4d2a-a3cf-bd09aa2db066', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c4']}
1769761256.6272154,RECEIVED,7e8da6d8-32f5-41cd-9a9c-14ff8542409b,4d2574da-2209-4f12-933a-ac23b725a71e,c4,c2,27,p2,?,surb={'id': '5dafaa26-11ca-4298-94c0-776fe630d150', 'route': ['p2', 'e6', 'i3', 'x4', 'p1', 'c4']}
1769761256.9004536,SENT,f551ae20-c565-4c81-98cb-5c5e9452686d,f7012dfb-71c5-480a-8c3f-292d4d20342b,c2,c5,3377,?,p2,
1769761256.9005833,CREATED,1a566312-ff40-4e7b-86d2-6fb929f95746,83857d55-76c5-492b-a892-d3bcad600f8a,c2,c5,26,?,?,surb={'id': '31cdee50-ebfc-4442-9511-2f918578cc8f', 'route': ['p2', 'e12', 'i1', 'x10', 'p2', 'c2']}
1769761257.2105691,SENT,d5555455-c77d-437f-8e7f-7842bd29a6b2,0e9495f4-06d0-4fd1-8a1f-c2d9d8ef7450,c2,c5,3381,?,p2,
1769761257.21063,CREATED,26cf1671-b861-44e9-ae58-1453ce993dfc,bd6eb088-87ec-4caa-ae4e-e53d1bda3699,c2,c5,26,?,?,surb={'id': 'ed355cbb-857f-4799-a58f-80b5bcdb4112', 'route': ['p2', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769761257.2780547,RECEIVED,e908239b-0dca-42ac-b0e6-50365db97703,1dbb2724-ccc3-42b9-8b1e-f9090073b7ea,c4,c2,27,p2,?,surb={'id': '3e045d87-cf81-4d01-b0bb-70dfd9bae847', 'route': ['p2', 'e6', 'i7', 'x1', 'p1', 'c4']}
1769761257.4635203,RECEIVED,f930275f-badc-49ef-8112-38089aa54036,abc223bc-5591-4794-8ca7-cbfb1f7b0cb0,c4,c2,27,p2,?,surb={'id': '9baaf7ee-d6dd-4022-ae4e-d05cf88be7ae', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c4']}
1769761257.4974923,SENT,0480ee15-d516-4ac4-9015-bf1aacad5c51,ac4670f0-0d66-4681-b8b7-7e01e679f48a,c2,c5,3359,?,p2,
1769761257.4976323,CREATED,afeb9a51-07aa-42a2-927b-22334193870a,ac881b65-5b89-41f0-bb23-a807cfc9cb1a,c2,c5,26,?,?,surb={'id': '9af478d1-87b1-4102-b303-b755211f7d93', 'route': ['p2', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769761257.530373,RECEIVED,6ea5ba5b-e082-4257-91a3-2d93ab3f2c0a,399a3411-2d6c-42cf-9f46-eba3038c2074,c4,c2,26,p2,?,surb={'id': 'e847196b-4239-4f3f-8660-32e85324e77f', 'route': ['p2', 'e6', 'i5', 'x2', 'p1', 'c4']}
1769761257.6692991,SENT,16ba0595-344d-43fa-a853-1fe99fad8840,3d8ba4e4-d06c-49cd-82ce-bea8df876ab6,c2,c5,3383,?,p2,
1769761257.6702468,CREATED,8ef6b3fe-997e-431c-a5b8-fe08f575fcf8,4af8ed56-46fe-446c-b9d4-f78d79412329,c2,c5,27,?,?,surb={'id': '2586a637-1e92-4044-b430-6a370054fb53', 'route': ['p2', 'e6', 'i2', 'x7', 'p2', 'c2']}
1769761258.499732,SENT,d9e926af-b29f-43e8-a2e2-112619eb1ef1,6da3ef28-ba4b-442a-b31e-c4049053844d,c2,c5,3364,?,p2,
1769761258.4998808,CREATED,58553f55-5bc3-4ca5-995c-da4431a89cc3,4514ed8d-a87c-44c1-bfea-71722e2736ca,c2,c5,27,?,?,surb={'id': '046c254e-498e-4727-80e8-7b0411de4792', 'route': ['p2', 'e2', 'i10', 'x8', 'p2', 'c2']}
1769761258.7706656,SENT,8e8fd17d-db04-4eba-bf45-937675902fef,5d83c035-112d-442e-9783-06ff36e2c423,c2,c5,3358,?,p2,
1769761258.770849,CREATED,3c79dfd6-416f-489c-95eb-729e9aacb464,2eddbd23-a7ff-47dc-977f-92b07b7a4a5e,c2,c5,26,?,?,surb={'id': 'b99209ac-d48d-4fd5-a470-5a74e1147258', 'route': ['p2', 'e11', 'i11', 'x8', 'p2', 'c2']}
1769761258.8569577,RECEIVED,952db153-546f-43c3-8708-d484e99efb82,ad827e64-8bfb-4ad4-ba99-957b96683abd,c4,c2,27,p2,?,surb={'id': '34a545c4-3ad8-4f38-a8f4-7d2e752b2341', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c4']}
