timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748533.3388345,SENT,9122eae7-e716-4bcf-842b-80d17dac04d7,4cc34346-ead1-483f-872e-a9c767688619,c5,DROP,2040,?,p2,
1769748533.3389602,CREATED,cdd41605-b27f-48d4-a24b-95742fd0b589,baff62e8-24f0-4b25-a662-f433adf3f7f4,c5,DROP,27,?,?,
1769748533.629176,SENT,42824b3d-d7e9-4f58-9da2-7e83e9defce3,f61f3e0b-bf40-4a10-b1c6-30f22e6d53ff,c5,DROP,2021,?,p2,
1769748533.6293113,CREATED,6406ebc5-1312-48e7-b8f6-81f3c22dc976,c89f7961-4ed8-440a-8027-7657ce37e281,c5,DROP,26,?,?,
1769748533.6775281,SENT,ba87871c-346e-4862-8372-264f222c4acf,821d9162-ee2f-4f4d-8b9d-9eb80d18348a,c5,DROP,2041,?,p2,
1769748533.6777034,CREATED,d2823b00-4d39-4bb7-97a0-6ee915c45669,386a3409-f052-4a67-a977-a97d9f994032,c5,DROP,27,?,?,
1769748533.9389954,SENT,d644f173-1751-4fd3-a638-3b316361c360,a6794c43-eca5-45d3-a2a7-849ac308f320,c5,c3,3386,?,p2,
1769748533.939158,CREATED,299df2dc-26dc-4c60-aa70-629252893763,c1fb8fd0-6b7e-4536-8a9a-c42185a614f8,c5,c3,27,?,?,surb={'id': 'bebc4c76-36e3-4f08-8fe2-3f1f7fa42da1', 'route': ['p3', 'e12', 'i5', 'x9', 'p2', 'c5']}
1769748760.3478851,RECEIVED,5d098f39-d8b2-4c9f-99c3-daedb476dfcb,76df2e51-67d3-4c54-a46a-54f918a6a749,c1,c5,27,p2,?,surb={'id': '78d1e0c4-f7a4-49f0-abc6-fca7af7fac32', 'route': ['p2', 'e11', 'i8', 'x8', 'p1', 'c1']}
1769748760.6847503,RECEIVED,e1ce42d6-f695-4e6a-896a-9fb606c1bd22,06c72ae4-bb7d-4ac5-ac5b-0e3d40dca798,c2,c5,27,p2,?,surb={'id': '823bca05-2605-4c24-a4ea-30159c15f852', 'route': ['p2', 'e9', 'i7', 'x4', 'p2', 'c2']}
1769748760.6903539,RECEIVED,80417ec6-a507-4d63-b368-f8badeba5c4c,f584e9e7-e2c3-4660-90cb-e515811d92d7,c2,c5,26,p2,?,surb={'id': '047abb67-cfc1-4775-a0ba-082f0c21a4f4', 'route': ['p2', 'e1', 'i6', 'x1', 'p2', 'c2']}
1769748761.052122,SENT,6f0eb4ae-7e75-4105-8334-8c9be1977d46,2044242a-f664-489b-97e3-6aade2cfe5c3,c5,c3,3384,?,p2,
1769748761.052223,CREATED,2abe39b9-f0bc-4cce-b2ba-149bf4b1d434,8a5956c4-4eca-49cd-b164-4430e6157764,c5,c3,26,?,?,surb={'id': 'd5c48691-5267-4992-a167-7a390529ce1c', 'route': ['p3', 'e10', 'i10', 'x1', 'p2', 'c5']}
1769748761.2923987,RECEIVED,9cf19203-65d0-45de-98d8-8a7db913287e,c85ebe4f-bc37-4ce3-95c2-d6b7e2d8959e,c1,c5,27,p2,?,surb={'id': '38712b8c-383d-4b6f-ae01-89ee518e4484', 'route': ['p2', 'e7', 'i3', 'x5', 'p1', 'c1']}
1769748761.379359,RECEIVED,744f8ccf-0cf4-48b8-8aea-203c29558b79,2dffda67-1be4-4f9a-9070-6b45613645b9,c1,c5,26,p2,?,surb={'id': '68872c97-59c2-4c54-b845-7d95a9011ada', 'route': ['p2', 'e11', 'i4', 'x8', 'p1', 'c1']}
1769748761.4257028,SENT,77f738f4-7615-40df-9317-4a6fc914839c,54349b99-4a20-4627-af32-a88139175fb4,c5,c3,3399,?,p2,
1769748761.4258537,CREATED,ce45a27f-4bb8-49a4-ba41-892636cb905f,8f280463-ce45-4f61-a529-66b726274469,c5,c3,27,?,?,surb={'id': '69a37a9e-f503-4f03-bdcb-a93aa2daa694', 'route': ['p3', 'e11', 'i6', 'x7', 'p2', 'c5']}
1769748761.6606107,RECEIVED,dda088c7-39f9-47fe-9ef8-69ef332691a1,c039f1f7-d31a-4c76-a3cf-910e588c94bd,c2,c5,27,p2,?,surb={'id': '28e2bb1c-2b97-4694-972e-771a137b8c52', 'route': ['p2', 'e2', 'i4', 'x8', 'p2', 'c2']}
1769748761.9188507,RECEIVED,fdebb0e6-45e2-4a2a-9331-8c5eb67d02d1,a6f2c6f5-0fb3-4842-bc9a-a86c18245e4a,c2,c5,27,p2,?,surb={'id': 'e2477695-ff88-4b9d-b6a7-9b1bb3111afd', 'route': ['p2', 'e4', 'i3', 'x4', 'p2', 'c2']}
1769748761.9233758,RECEIVED,276f4aba-a7f6-43d1-b669-8e7c24016bbe,eeeb2e3b-b703-457b-b320-7275745dffaf,c2,c5,27,p2,?,surb={'id': '58a8d3d9-4fb1-415f-b08b-3f1dc646aa7e', 'route': ['p2', 'e8', 'i7', 'x6', 'p2', 'c2']}
1769748762.1497066,RECEIVED,336ee023-1884-43c3-a4ac-b7d919541d6f,b0a8ad35-0e82-47f0-8f2b-fa50acc0a7a5,c1,c5,27,p2,?,surb={'id': '3dc6f57d-10c8-4d70-bbdd-20129314a988', 'route': ['p2', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769748762.17788,SENT,9f9c3e61-9f1e-4cfa-b5f7-f9b78c580cae,b732827c-b42f-48cb-bc6b-b4ca743a5958,c5,c3,3376,?,p2,
1769748762.1781032,CREATED,a26d7c1e-7d78-488d-9d19-2905268b703c,0dd20383-adb5-46a5-8f23-99204c382f6e,c5,c3,27,?,?,surb={'id': 'f589ca36-c6ae-4277-969a-e9da69c2e84a', 'route': ['p3', 'e1', 'i10', 'x3', 'p2', 'c5']}
1769748762.352827,RECEIVED,8e3d8bbd-64d5-46f7-91b6-05f5505687c7,4f1e129c-e709-4814-bd42-c611dfec3e8f,c2,c5,27,p2,?,surb={'id': '564cdaf7-de52-4051-8a56-eb7d8f5e41a2', 'route': ['p2', 'e11', 'i5', 'x9', 'p2', 'c2']}
1769748762.3916006,RECEIVED,f8766189-c62e-4ee4-8bff-44c5e2a160e4,99150014-60d3-4c01-93cb-a27fa6648a58,c2,c5,27,p2,?,surb={'id': '7994d20e-5a8c-4092-bb39-22be0155a359', 'route': ['p2', 'e11', 'i1', 'x9', 'p2', 'c2']}
1769748762.451571,RECEIVED,5a3a45fd-5d99-40d0-9922-f30a7214fd0a,4c8934fa-9b8f-4e58-8498-080f3f334dbb,c2,c5,27,p2,?,surb={'id': '8a187ed0-78a4-4d92-83f7-9bf0cbafc36d', 'route': ['p2', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769748762.5460052,RECEIVED,85bdc3c1-f235-4077-a2f1-b22406fc6d4f,b41bdefa-f819-49aa-9998-995950d2893b,c1,c5,26,p2,?,surb={'id': '49b22877-893c-4133-a932-e2ffed345f1b', 'route': ['p2', 'e11', 'i11', 'x2', 'p1', 'c1']}
1769748762.5807843,SENT,d6603aad-61fa-4b51-a867-c45894d60846,ff30ea66-b994-44be-92ff-14b79a7606bf,c5,c3,3375,?,p2,
1769748762.5809145,CREATED,b9e433a4-fe8e-4927-9d7e-55be3c6e5806,b81aaa7b-0f3a-4c23-8cbf-bd8135a23f59,c5,c3,26,?,?,surb={'id': '523ad30c-903f-46dc-a782-517621c5e352', 'route': ['p3', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769748762.7490249,RECEIVED,58022144-055f-4c0f-85db-cca4a9794685,3c9c7c19-7cdd-4ed9-b740-db4b55446380,c1,c5,27,p2,?,surb={'id': 'a7f38d5f-c0b2-4f85-bcbc-10cc1798c924', 'route': ['p2', 'e1', 'i2', 'x7', 'p1', 'c1']}
1769748762.9054596,RECEIVED,c07d0076-7052-4243-8c69-5e2f367efba2,3cfb76c4-5863-4775-9798-d3e00affb9d4,c1,c5,27,p2,?,surb={'id': '439389e6-e28f-48bb-8750-3ed3642f1794', 'route': ['p2', 'e3', 'i6', 'x3', 'p1', 'c1']}
1769748762.910512,SENT,e5c291d0-c539-4bcc-a841-d7e26e761a31,b9120e02-cee4-4e17-8f26-6aa904cdce42,c5,c3,3360,?,p2,
1769748762.9106402,CREATED,553bd76c-46e8-4755-aec5-7197a32a2b74,d06d9f92-b8b7-4b68-bd3c-c564bf58ae58,c5,c3,27,?,?,surb={'id': '0d5dfb92-b7e3-49aa-8145-bc39574f1e59', 'route': ['p3', 'e2', 'i11', 'x4', 'p2', 'c5']}
1769748763.040484,RECEIVED,6623542a-10dd-4e60-9c8e-42deab0ffaa5,433606ba-e97a-417a-90df-bc928e0588cc,c1,c5,26,p2,?,surb={'id': '9092ab48-e205-4ab3-9c79-c7fd94264727', 'route': ['p2', 'e9', 'i8', 'x4', 'p1', 'c1']}
1769748763.7619112,RECEIVED,c488a6aa-5d56-4b50-aee1-941429d6d4b6,588c7cdf-325c-4f4b-ab9b-356a66d6ae74,c1,c5,27,p2,?,surb={'id': 'c34d9fa5-8607-4eba-b405-54e737b63a8c', 'route': ['p2', 'e9', 'i6', 'x1', 'p1', 'c1']}
1769748763.7777646,RECEIVED,801ea167-f2d2-4c7d-91d6-7e34cfd696bf,f31020f4-3e27-4726-a14d-7ae4444869d4,c2,c5,26,p2,?,surb={'id': '52d12e02-7b1a-4f9d-b3aa-aadfaa97374a', 'route': ['p2', 'e2', 'i3', 'x5', 'p2', 'c2']}
1769748763.8233755,RECEIVED,5c2fd125-3a42-4aea-abe9-1a7b813e4d17,89222cb9-548f-497c-96ff-f5a3898dfab8,c2,c5,27,p2,?,surb={'id': 'b902fedf-eab6-4cb8-aa7a-1612f7e1ab9a', 'route': ['p2', 'e12', 'i5', 'x1', 'p2', 'c2']}
1769748764.3944726,SENT,f8643fa9-67d5-4040-a38f-a5e7eed8912c,ad73ee5d-d620-4edf-9fe7-235319efbdfb,c5,c3,3384,?,p2,
1769748764.3946264,CREATED,6944b0dd-32fb-4d42-b911-f617a28a9fb1,a3816250-1bcf-47ba-a962-dc0a19c1a77a,c5,c3,26,?,?,surb={'id': '67e16ed5-468d-4811-8da4-5f872b62bb0a', 'route': ['p3', 'e9', 'i9', 'x10', 'p2', 'c5']}
1769748764.4124863,SENT,ab6adea0-2ad6-4b60-94e9-48b63af7c5ba,85020f7d-4d9d-4c81-a382-2a28f572c217,c5,c3,3373,?,p2,
1769748764.4126358,CREATED,60696bed-ec60-489d-9778-429b0b7e75a6,78a279b4-27e6-463f-9680-84cfa4c47a9b,c5,c3,26,?,?,surb={'id': 'ad011393-fceb-4871-9f0e-16b7c8b2a4b1', 'route': ['p3', 'e9', 'i10', 'x7', 'p2', 'c5']}
1769748764.924106,RECEIVED,d99a3e06-0e58-4cbf-ae9d-cd3c6f20ecc2,3e3f95ce-adc3-45eb-8a37-75e6ca262528,c2,c5,27,p2,?,surb={'id': 'c9386b15-5809-44cc-809c-3b5b4f560f1e', 'route': ['p2', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769748764.9990752,SENT,fde2a5cf-6a09-4a15-bd3b-3ea12c9e5a74,a216a6c7-14a9-4173-afcf-b3f26ee59e73,c5,c3,3393,?,p2,
1769748764.9992507,CREATED,96a5e536-8959-4068-8756-7cd92ae5e384,b2808470-e33a-472c-bf08-97efd7906a02,c5,c3,27,?,?,surb={'id': 'ea815e49-5a84-48be-ad0f-64410843a3d2', 'route': ['p3', 'e12', 'i9', 'x8', 'p2', 'c5']}
1769748765.0052326,RECEIVED,ef1c21eb-8253-462b-97fe-c8597f343784,383b0e9f-37c3-4438-95fa-19ccfd5475aa,c2,c5,27,p2,?,surb={'id': '5a7891b8-33fc-4b81-a04e-62c2dfd5dcd1', 'route': ['p2', 'e4', 'i4', 'x10', 'p2', 'c2']}
1769748765.2281191,RECEIVED,d1eabfaf-86e4-44b5-b065-7ea3817a6eed,cd0c3eb5-f6aa-4244-8005-2e1bcf9097ed,c1,c5,26,p2,?,surb={'id': '378adcd9-7acb-4a5f-a91c-45028365688a', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769748765.4105842,SENT,5cb425da-527a-40d3-a7ba-7791e5d7f523,ef2d38e3-ca1c-4eff-bf11-c24ded229dc8,c5,c3,3410,?,p2,
1769748765.4106941,CREATED,5abb7599-3158-425a-91ea-a09ce15e3bf5,8a054b55-305d-4bb2-9b55-f087a008c143,c5,c3,27,?,?,surb={'id': 'dac371de-e1f9-41f9-92c1-d71a94d958be', 'route': ['p3', 'e1', 'i3', 'x1', 'p2', 'c5']}
1769748765.8359911,RECEIVED,5008def5-6c90-4a45-b213-40d52200b667,187a5844-d51f-41b8-b31c-c71f2aec3229,c1,c5,27,p2,?,surb={'id': '80106f48-e3a8-4bf5-b187-db21d3fd0e61', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769748765.8814,SENT,a6d3332d-3b04-4323-bdb8-0ea3bae5ab0e,88c091d6-9510-4d04-8d18-3f17769bddad,c5,c3,3387,?,p2,
1769748765.8815355,CREATED,16c416b3-410e-4fc6-8285-c2d3e9fb71f6,ac014cd3-8e7c-4575-851f-e7eac0dbad2a,c5,c3,26,?,?,surb={'id': '555f14fc-bb7a-4485-89ae-6fc8dc677e70', 'route': ['p3', 'e9', 'i2', 'x6', 'p2', 'c5']}
1769748765.941595,RECEIVED,9734c4b0-0466-42d5-a7d8-7182406001c4,e9fdd0f6-ea85-4af1-b1f5-ef4f3e225d85,c2,c5,27,p2,?,surb={'id': '6c73056f-5a62-45a0-805c-6d46436546f4', 'route': ['p2', 'e5', 'i11', 'x2', 'p2', 'c2']}
1769748766.1548705,SENT,df470e23-4611-4b8b-a790-57a34013857e,1fb7c01f-8cb0-4ed3-93d3-cb79295bc9a5,c5,c3,3380,?,p2,
1769748766.1549408,CREATED,f0de96d1-da60-407e-909a-61252fe3628f,c1ef7274-7f56-440e-8845-b6c2f6d37bad,c5,c3,27,?,?,surb={'id': '87947425-31e9-46d7-bdb2-8d8534e9d13d', 'route': ['p3', 'e11', 'i7', 'x5', 'p2', 'c5']}
1769748766.2548897,RECEIVED,2d9d65e1-8d8b-4f26-99a4-5acb1d4feba7,365fee8c-9620-449e-ac60-22953e414dff,c2,c5,27,p2,?,surb={'id': '7d13a71e-de3d-4f3b-83b6-7cf658eb293f', 'route': ['p2', 'e10', 'i5', 'x11', 'p2', 'c2']}
1769748766.350252,RECEIVED,be8d5161-0367-41d7-b80f-dd386d04714f,8eadc3f1-ced9-4352-96c3-74d33a09a3ca,c1,c5,25,p2,?,surb={'id': 'a803f7eb-abe5-4c6e-8b91-47db0def0527', 'route': ['p2', 'e4', 'i5', 'x7', 'p1', 'c1']}
1769748766.3666723,SENT,e6891f7e-060b-4899-8306-4d37ffce1ad1,7a642da6-d689-4a14-9fa3-2dee27ac0a3c,c5,c3,3384,?,p2,
1769748766.3667598,CREATED,721fef7e-f2e9-45e8-acc1-604ea661fcaa,fe81b96a-6af8-4142-adfe-5a78f895c3df,c5,c3,27,?,?,surb={'id': '2f3f9fc4-c5ff-4e98-a8f1-f918e9b591e6', 'route': ['p3', 'e10', 'i1', 'x10', 'p2', 'c5']}
1769748766.6053553,SENT,aaf26d88-c768-4f7a-8e38-66e8d6da8e2d,9898731a-c49d-46fd-afe8-a6a860faa6e1,c5,c3,3367,?,p2,
1769748766.6054666,CREATED,5521a347-0754-4030-a141-b711b9c75a1c,8ee1bbdd-8317-4e78-88d7-cc70f8aad457,c5,c3,26,?,?,surb={'id': 'b9d399ac-42e3-413c-9c23-487a8c40e496', 'route': ['p3', 'e11', 'i2', 'x5', 'p2', 'c5']}
1769748766.9171412,SENT,2e12733e-08d4-4f55-b360-626dd13d0dc3,d2536ec1-6804-4556-b430-5a3949895039,c5,c3,3381,?,p2,
1769748766.9172547,CREATED,1cfc3d51-47d1-4aec-85c6-0680e51b469e,a246aee0-7579-4fef-9ffd-f0794903f98d,c5,c3,27,?,?,surb={'id': '68f670ed-23e7-48bd-88a4-d9a98760d072', 'route': ['p3', 'e11', 'i5', 'x6', 'p2', 'c5']}
1769748767.0196164,SENT,ebda4390-54ac-4bbb-b4d6-38987d86b3e9,9442abd5-cc1b-4635-b02f-60a26402f494,c5,c3,3387,?,p2,
1769748767.0197256,CREATED,171b24f1-5d71-42b8-88ea-dda2d648662b,b57cca09-9599-4022-be67-c019f7ff571a,c5,c3,27,?,?,surb={'id': 'c64e8a65-1ea5-429d-b512-32a2743ed374', 'route': ['p3', 'e1', 'i3', 'x10', 'p2', 'c5']}
1769748767.1211267,RECEIVED,bfc17688-09c9-4b25-8393-aa2d00398c34,420bebb2-4b70-4c99-931c-ef428508187e,c1,c5,27,p2,?,surb={'id': 'f1b03868-ed40-49dc-bc1d-3b9a77566150', 'route': ['p2', 'e8', 'i1', 'x6', 'p1', 'c1']}
1769748767.269964,RECEIVED,b0729e5f-8636-4bec-bcbc-50124e2e84d9,b5e6ad1f-6d3f-4a09-87a8-0b2e4f1f30c6,c1,c5,23,p2,?,surb={'id': 'f07f9070-5788-4bb2-bf0d-8d602700297e', 'route': ['p2', 'e10', 'i11', 'x3', 'p1', 'c1']}
1769748767.4530027,RECEIVED,6c0f8e87-8d31-44f0-b1f8-76a3861ff419,fce59dc5-54d7-4f5f-b8a3-6836fd8a3379,c1,c5,27,p2,?,surb={'id': '06a53519-77fb-4a27-a937-4bef630a8645', 'route': ['p2', 'e8', 'i9', 'x1', 'p1', 'c1']}
1769748767.5564086,RECEIVED,0cfa8401-d8c1-4fdf-9b32-5012a3908154,8e4ef307-372f-4f58-8e8a-05617243f2f3,c2,c5,27,p2,?,surb={'id': '86f36db5-6c13-411f-9ea6-fb620e0785e0', 'route': ['p2', 'e7', 'i1', 'x8', 'p2', 'c2']}
1769748767.6361017,RECEIVED,91806a0a-f1b7-4be5-bd70-e967063509f4,18a2a182-0e2d-4d19-a39f-c45089616feb,c1,c5,27,p2,?,surb={'id': '29d90b5e-c300-4090-a1ab-371360f210bc', 'route': ['p2', 'e12', 'i3', 'x1', 'p1', 'c1']}
1769748767.6660268,SENT,f8805c67-dfa4-4a6c-8c56-762c01215a59,612b0acc-5aaa-412d-be8b-39cea3993e7e,c5,c3,3385,?,p2,
1769748767.6661565,CREATED,cf57436d-90ac-4cfe-a8e9-dd1d5603b2af,86c74fb4-50b1-4dca-81fa-6478793b0396,c5,c3,27,?,?,surb={'id': 'd39965e6-9532-47e3-8e72-2a03f036ee87', 'route': ['p3', 'e8', 'i10', 'x9', 'p2', 'c5']}
1769748767.7454472,RECEIVED,ebc45ee4-e711-4c5d-a710-8bec0e3be36f,922d1343-005f-4e3a-b2cc-db1a4c69b09e,c2,c5,27,p2,?,surb={'id': '8a6d7e52-1ca7-46e1-85a5-29afc56ee036', 'route': ['p2', 'e3', 'i6', 'x2', 'p2', 'c2']}
1769748767.7584474,SENT,a0fe70da-f951-42fd-83d8-03cd150da646,257ed68a-1955-4f20-989f-b941a8975332,c5,c3,3372,?,p2,
1769748767.7585704,CREATED,437262aa-372c-40e3-aa85-db564cde36d2,5d5f4c85-edb3-497d-8fc5-c099fe55945a,c5,c3,26,?,?,surb={'id': 'e40e3a16-007c-430b-8c76-107c1a8d490f', 'route': ['p3', 'e6', 'i4', 'x11', 'p2', 'c5']}
1769748767.9518628,RECEIVED,5cad1b06-0871-4629-ae08-95ba3b86bb41,a40b4059-ea49-4c81-930e-5275c8a6a714,c2,c5,27,p2,?,surb={'id': 'b033c876-be4a-4167-b363-cc09644c7eac', 'route': ['p2', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769748767.9833288,RECEIVED,e8dd5817-56ed-434e-ac79-a33ca4f3614a,ebd1c61f-f9f9-4e26-af05-116fb95b2f81,c2,c5,26,p2,?,surb={'id': '22e9a461-7eb3-42a0-b51e-121161afb921', 'route': ['p2', 'e5', 'i6', 'x7', 'p2', 'c2']}
1769748768.143743,RECEIVED,0c12a8d6-541c-4180-97dc-b1615e3d9b00,6ada5730-b42f-486b-8556-ab16e725458a,c1,c5,27,p2,?,surb={'id': 'c4eacc92-290e-441b-b38a-1dca18992621', 'route': ['p2', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769748768.229724,RECEIVED,f8bc00c8-4ba7-4412-bd8e-2bac378e47b7,bff75bcc-2f1c-499c-b864-d819a87508ff,c1,c5,26,p2,?,surb={'id': '458fa2ed-deca-42d4-a8a8-909d1be7e2c0', 'route': ['p2', 'e11', 'i1', 'x5', 'p1', 'c1']}
1769748768.2472754,RECEIVED,7b1997a1-c358-47f1-bb5e-b5640ae57e32,f8a76cc5-7bd7-4a3b-90e9-dffa89cd9024,c1,c5,27,p2,?,surb={'id': '00b4a73f-1839-4676-9168-063ece9e0388', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c1']}
1769748768.4128969,RECEIVED,424b745b-90c0-4a06-af9d-c1347152a1aa,69306544-e9eb-41ae-8302-6ef8127232a3,c1,c5,27,p2,?,surb={'id': '4d39f995-cdec-4b19-be46-f06c9b2b8b57', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c1']}
1769748768.7962966,RECEIVED,4b7eb3c2-bd82-486a-8b9b-2b80aa7dfd93,52bd0cb7-5da2-4cca-a779-1b019aa8e06c,c1,c5,26,p2,?,surb={'id': '1a88a0dd-b22c-459b-a952-d4ee10e90b73', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c1']}
1769748768.9777186,RECEIVED,2073e1ae-96e8-46ab-b48e-c0e59b24f543,06e42e48-8b9c-4be4-a5db-21ac9a87ae6b,c2,c5,26,p2,?,surb={'id': '16c195f9-37a3-4478-b778-a50610615b01', 'route': ['p2', 'e8', 'i6', 'x12', 'p2', 'c2']}
1769748769.106926,RECEIVED,54733f4c-2ea4-4d61-8da3-90185c667c60,ec15641d-88b2-4b04-b8b4-d5a5a5fce8ac,c1,c5,27,p2,?,surb={'id': 'a941b4a1-00e8-4864-9e46-d4f03d2c2298', 'route': ['p2', 'e8', 'i10', 'x9', 'p1', 'c1']}
1769748769.1318789,SENT,91020f7e-57e1-40df-95b0-f88c1699e824,8a3f89ab-9726-432e-adc1-cd5c401aeea0,c5,c3,3394,?,p2,
1769748769.1320164,CREATED,473903ba-8e60-4c3c-a242-9ba4257b2751,9bd099ae-9bdf-4aee-b6b1-67542a494d38,c5,c3,27,?,?,surb={'id': '5a8be88e-0413-4be9-b0b8-65496fbdb949', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c5']}
1769748769.5370822,RECEIVED,bf9f0624-0263-4dc0-be0d-0de00de8da63,9f736632-2af4-4d1a-809d-1b58053245e1,c2,c5,27,p2,?,surb={'id': '10330de5-cf89-4068-9e65-7248070538a0', 'route': ['p2', 'e5', 'i8', 'x10', 'p2', 'c2']}
1769748769.5720084,SENT,17262a66-f346-4877-bf19-0a1d47b9f0fd,fa4b33bc-d239-435a-b981-e52f1d549eba,c5,c3,3379,?,p2,
1769748769.5726342,CREATED,e7f3c85d-4842-40c2-8350-d278177b1e8f,a947e61d-f4f1-46be-a4ee-3b2228ab3f40,c5,c3,27,?,?,surb={'id': '13a9481a-5f9f-4b43-b677-a096f23d9684', 'route': ['p3', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769748769.6382315,RECEIVED,c7cb9ad1-2112-4c81-8d48-ba4f55945daa,de11319b-701a-437c-81fb-0cc7c8289f46,c2,c5,27,p2,?,surb={'id': '8c8076b8-e89a-4cc7-8af3-c648cd3fae6b', 'route': ['p2', 'e3', 'i11', 'x2', 'p2', 'c2']}
1769748769.7043295,RECEIVED,04ee7e77-7382-42d4-83f3-035153997e2b,a7175f96-1c85-40b4-973c-7e724816b5df,c2,c5,27,p2,?,surb={'id': '72dfe903-a4dd-463d-871f-2e5603d3df42', 'route': ['p2', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769748769.7208087,RECEIVED,8c2f4926-a276-4795-a78f-ab55ebfd2d5a,f2df0cb9-6f47-4a46-80e0-5e8ce441db31,c2,c5,26,p2,?,surb={'id': '771566a7-6620-4afe-b973-8539b1ce85e7', 'route': ['p2', 'e6', 'i2', 'x1', 'p2', 'c2']}
1769748769.7773325,RECEIVED,7f26b7ef-8319-4dda-ab4d-d4f12c6ce83b,d95e49d4-8915-498c-9fc8-011ddef7eed0,c2,c5,27,p2,?,surb={'id': 'd6497685-406b-441d-9a0d-c253884c9ab4', 'route': ['p2', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769748769.9478664,SENT,a65051a1-bc24-48d6-b3b4-babdc5414fbc,892bac1e-2e3e-4721-b7dd-0c638f0fc745,c5,c3,3375,?,p2,
1769748769.947998,CREATED,65dd3ff9-b179-455f-9715-307c949e4878,7f1a0748-da68-4018-b17c-6eb1adecc60c,c5,c3,27,?,?,surb={'id': '2e4fc284-26c3-49fa-8346-cc117e75c0c2', 'route': ['p3', 'e3', 'i3', 'x1', 'p2', 'c5']}
1769748770.1686523,RECEIVED,135cb4ce-7d53-4fb7-8128-4a5b3b916ad3,28099ada-53db-4d8c-a73b-e979611bfc4b,c1,c5,27,p2,?,surb={'id': 'bbdd2e5c-f830-4b38-8303-085ef130ac1a', 'route': ['p2', 'e5', 'i3', 'x2', 'p1', 'c1']}
1769748770.2508085,RECEIVED,b392d0cd-672b-4ed8-8616-4f68ef04c76b,6bd70d0d-8ab5-426f-9749-a1a20d43f30d,c1,c5,27,p2,?,surb={'id': '87bf424b-afed-49af-b0bb-cbee269cd5b4', 'route': ['p2', 'e7', 'i12', 'x8', 'p1', 'c1']}
1769748770.2715268,RECEIVED,f69ec4bc-fa3f-49b7-92ea-723147169d26,88a6ad19-d3da-4040-b157-256aa81d96a7,c1,c5,27,p2,?,surb={'id': 'f6917090-8815-4e65-802c-4dcaa1b6a5ad', 'route': ['p2', 'e12', 'i11', 'x1', 'p1', 'c1']}
1769748770.3328469,SENT,c785fbe9-822a-4eb6-ae24-5430ae2c24e0,0f23fe39-fc9f-4bb1-abf7-ba314da2eb00,c5,c3,3383,?,p2,
1769748770.3329816,CREATED,88046985-8efd-4e3d-ab2b-f316bd1111b7,a6cb5c56-fdaf-408a-a55e-8877b277c604,c5,c3,27,?,?,surb={'id': 'b2d03257-1f70-4da3-aa02-7360fff49da4', 'route': ['p3', 'e2', 'i7', 'x4', 'p2', 'c5']}
1769748770.3768194,RECEIVED,ab8c5bc4-5a0c-4f76-b911-800194e92652,2adf8c0b-80d5-4065-95e0-b9473af0380e,c1,c5,27,p2,?,surb={'id': '7cc7830e-f272-4a4a-88d8-739fd72b5f36', 'route': ['p2', 'e9', 'i7', 'x2', 'p1', 'c1']}
1769748770.5149467,RECEIVED,e129d744-3ddb-4280-87ab-2f5238f725e9,66ab21b9-7b56-4fc2-8b93-4e76c0132569,c1,c5,27,p2,?,surb={'id': '07287bac-af4e-41a8-8554-416ce761800d', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c1']}
1769748770.8041232,RECEIVED,106515e7-3641-401b-9e6e-29508fadfbe6,0ef4ef60-0e1e-4582-bbd7-89885b572221,c2,c5,26,p2,?,surb={'id': '0c69a6f8-8176-4fb8-8a3d-3f7d3671791a', 'route': ['p2', 'e5', 'i5', 'x7', 'p2', 'c2']}
1769748770.8937678,SENT,80c50dcc-f338-400f-be65-46ec29535dd6,ff2b90bb-0f1f-4c6b-ae90-47099ae76560,c5,c3,3404,?,p2,
1769748770.8938978,CREATED,7f19c8b3-3231-4a7a-9c3c-bdfb5a1bc5f6,7364b67f-a3a7-4e36-a881-d269b85bf4c6,c5,c3,27,?,?,surb={'id': 'b8b19915-dc7e-44af-9f9a-967c5f55176e', 'route': ['p3', 'e3', 'i12', 'x12', 'p2', 'c5']}
