timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748533.4161255,SENT,797ed7a5-12f4-42b8-87c8-92dc918d600c,e1aecf99-e357-46bb-ad20-88b1b11871df,c3,c4,3388,?,p3,
1769748533.4162688,CREATED,7a5c0ecc-1236-4307-b448-1b3fe81155c9,ed5909dd-a79f-4af9-95ce-be3f58dd03c8,c3,c4,27,?,?,surb={'id': '65572540-345d-4d42-9b69-2167413366b3', 'route': ['p1', 'e7', 'i10', 'x9', 'p3', 'c3']}
1769748866.7783978,RECEIVED,f3ec3c94-5f4f-44e7-949d-39963d535d66,976c4082-c67a-4699-8ab1-93513dff1c97,c4,c3,27,p3,?,surb={'id': 'ce388f7e-a2e7-41e6-961f-13fc64b0769c', 'route': ['p3', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769748867.0096233,RECEIVED,6a3099ea-d628-4fc6-a5a1-97fdda811e23,54c251ec-7b31-4704-9112-9a232c0c9451,c4,c3,27,p3,?,surb={'id': 'ffb8f113-e645-466b-9cf1-7e9ca580fdfd', 'route': ['p3', 'e5', 'i7', 'x11', 'p1', 'c4']}
1769748867.4223473,RECEIVED,51ddecef-dc5f-4ca2-9dca-593188c09db5,e8f6bb48-b313-44f5-8a57-fc6a9d83ee2b,c5,c3,27,p3,?,surb={'id': '4c1b5dd9-acb7-4f25-9993-c67f7765b6b0', 'route': ['p3', 'e8', 'i11', 'x11', 'p2', 'c5']}
1769748867.7072382,SENT,9c3b0d07-00ec-4716-9106-d4d73fe35f03,dd4b32d5-7005-45a6-87d1-0c66eb1f2e9e,c3,c4,3399,?,p3,
1769748867.7073708,CREATED,8e3dd18e-db39-49bb-b7b8-b12617f85e08,6cab2f84-4381-4740-9595-7ffb00baf2bd,c3,c4,27,?,?,surb={'id': 'ec6e5ee8-1aaf-449e-a9ca-11dd9e70f519', 'route': ['p1', 'e12', 'i3', 'x6', 'p3', 'c3']}
1769748867.8405497,RECEIVED,a3491171-56a6-4876-8cf2-abc4663cb402,e0a68db7-13aa-4074-baff-c2488a9bb3f7,c4,c3,27,p3,?,surb={'id': 'f62884f9-6b51-4a0a-b2fa-7d27513ceea0', 'route': ['p3', 'e3', 'i8', 'x2', 'p1', 'c4']}
1769748867.940436,RECEIVED,609fdc6b-1f8d-479f-b9a2-eb33745564e0,a736c3f8-4b1e-4f9a-a00c-d73655247f4e,c5,c3,27,p3,?,surb={'id': '76076f64-0902-423b-9693-4ad91e4dc166', 'route': ['p3', 'e3', 'i3', 'x3', 'p2', 'c5']}
1769748867.9608948,RECEIVED,8e279228-aa6d-465e-828e-ab137a88a4ea,b858549c-ca2c-44f3-960a-ddfdbed6b755,c5,c3,26,p3,?,surb={'id': 'bad46f9f-b712-49be-9247-2b67761fb8fb', 'route': ['p3', 'e2', 'i9', 'x1', 'p2', 'c5']}
1769748868.2219367,SENT,bc0a68d6-7a1e-41a5-806c-c52262cf6eed,3d4ce360-8e5d-428d-a49b-732e3e86192a,c3,c4,3389,?,p3,
1769748868.2221284,CREATED,ce13652b-edd8-418c-9545-f82cb28092f4,d8464dac-4fbf-4b24-84c1-1ed06bb08be3,c3,c4,26,?,?,surb={'id': 'f19eba46-8e99-4abe-998d-090feb351a14', 'route': ['p1', 'e1', 'i11', 'x2', 'p3', 'c3']}
1769748868.2435746,SENT,0ee7975b-91e8-4719-b43c-5df3ce6bdde4,e1ef8a7f-ff7b-4d3c-beb2-6d12c68f3283,c3,c4,3370,?,p3,
1769748868.243726,CREATED,f9d918d2-76ef-404b-ba86-22869a7ad863,c1980fcb-e9b8-403d-9e93-b90fe33cad40,c3,c4,27,?,?,surb={'id': 'e94025fa-7162-4e4b-92f2-3e6f13e86647', 'route': ['p1', 'e2', 'i2', 'x4', 'p3', 'c3']}
1769748868.432741,RECEIVED,ae5427af-3d88-48ff-86c9-66f98b893484,c3c3575f-5260-4c52-a658-b5677bef9ebe,c4,c3,27,p3,?,surb={'id': 'a5d91993-ba85-40bc-9b36-65f10913ed27', 'route': ['p3', 'e5', 'i5', 'x9', 'p1', 'c4']}
1769748868.6982508,SENT,65b3c064-8129-4bba-acd6-daa68430da28,81d38877-df1e-4191-ad04-70dd26926b27,c3,c4,3375,?,p3,
1769748868.6984031,CREATED,f9914857-2eea-46cd-a44e-6d5051d1442f,19dd5378-d111-4497-878d-c8654bcb74b7,c3,c4,27,?,?,surb={'id': '49abbe92-bcc8-4c7c-b27c-cded12dc044f', 'route': ['p1', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769748868.862625,RECEIVED,747d1d90-eff2-405e-8fe6-5a19311e3717,b2de4acc-ae71-428c-aa58-4eb4219152a3,c4,c3,27,p3,?,surb={'id': '53355f87-73cd-4a88-a31d-7abfe8ac5d95', 'route': ['p3', 'e4', 'i11', 'x6', 'p1', 'c4']}
1769748868.9404151,RECEIVED,cb693232-fd9f-49ac-8ff2-0cdde10101f2,5dde319e-573b-4d5e-83aa-ad34954f852f,c5,c3,27,p3,?,surb={'id': 'ecf50a16-93f3-40b4-909f-f53c10991fd9', 'route': ['p3', 'e8', 'i10', 'x6', 'p2', 'c5']}
1769748868.9870296,RECEIVED,92e5f46e-4aed-4bd1-986d-1bba1e977948,33388c19-c5b0-47a8-85af-51c4b867852e,c5,c3,27,p3,?,surb={'id': 'd073cc89-e262-4352-b220-6eab6d166b42', 'route': ['p3', 'e5', 'i11', 'x4', 'p2', 'c5']}
1769748869.0234027,SENT,fde92cb5-ce5a-482f-9896-ea39716d7ebe,5705bb5d-19ae-46b1-9a61-76d9edd59e04,c3,c4,3380,?,p3,
1769748869.0235443,CREATED,c221c883-0061-40bf-97b8-9c4b5faf9726,429c7e69-3c40-4495-bc9d-db0194a0d09b,c3,c4,27,?,?,surb={'id': '9be119b6-f580-417c-8136-3df007395fed', 'route': ['p1', 'e9', 'i7', 'x12', 'p3', 'c3']}
1769748869.245313,RECEIVED,05b27526-e22b-4093-aa36-f3aa79b923e9,c391f7dd-77ca-45d7-86b6-1c5854d93976,c4,c3,26,p3,?,surb={'id': '5dc8748d-3245-4f21-bf22-0811c48e69fb', 'route': ['p3', 'e7', 'i10', 'x11', 'p1', 'c4']}
1769748869.3253527,SENT,e7d05bdc-0e89-4520-8fb4-70b5adf86b79,0c6d0086-8da4-48c7-96d8-6ab0b24f2bcd,c3,c4,3399,?,p3,
1769748869.325462,CREATED,5f7a4f37-f46d-4dcb-b68c-022312be4b2a,7a532cc5-a4da-468f-9c1e-18bfd7ff2d57,c3,c4,27,?,?,surb={'id': '655e5e08-7df5-425e-b300-a189b9460683', 'route': ['p1', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769748869.384908,RECEIVED,baa326a8-a0e4-416b-a9d4-0df000499391,4bff7f8f-ab76-4900-b2bf-b40338eca00e,c5,c3,27,p3,?,surb={'id': '13ad987f-dadd-49f6-b4f7-05b08876badf', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c5']}
1769748869.4550924,RECEIVED,4e274f02-3315-4b32-bbde-5b12fe9c6c7a,d90681b7-e768-4f9d-b528-94eb83fa9615,c4,c3,27,p3,?,surb={'id': 'b8168c98-4b17-43ad-b390-9e9aadd619c3', 'route': ['p3', 'e11', 'i7', 'x9', 'p1', 'c4']}
1769748869.4687023,SENT,eee04614-ff38-4670-ab88-7ea2332d8046,1007a157-d385-4778-993c-2a5298d51e0c,c3,c4,3398,?,p3,
1769748869.468812,CREATED,3b9936c2-fa11-462a-817d-edb2a25e1b04,ac8f4654-8dbb-4a5c-8771-534f8e798c58,c3,c4,27,?,?,surb={'id': '14bab987-11e9-43a6-b618-d52380fd91a2', 'route': ['p1', 'e3', 'i7', 'x5', 'p3', 'c3']}
1769748869.4719703,RECEIVED,24c240b1-5555-41a5-ad26-de5a254a6536,5c39322a-ed40-4c1c-a538-797a2d03e539,c5,c3,27,p3,?,surb={'id': 'dc32f8a3-3321-4340-a7d6-c1900cd26f02', 'route': ['p3', 'e6', 'i9', 'x10', 'p2', 'c5']}
1769748869.5483568,RECEIVED,2abc8ebc-ce98-49e4-b84e-d626a6f62684,73d17273-0257-4ffd-aeea-59ff85ba0636,c4,c3,27,p3,?,surb={'id': 'c62284f0-75db-4033-9b02-de6657985e2c', 'route': ['p3', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769748869.6105626,RECEIVED,4a1d06f1-2cd5-4d73-8006-3493c62a6a7c,aee639cc-644d-4dc9-a53e-7bc4ce64487b,c4,c3,27,p3,?,surb={'id': 'ab0c6855-285c-406d-b00e-b3d1cb58196a', 'route': ['p3', 'e8', 'i12', 'x1', 'p1', 'c4']}
1769748869.6348948,SENT,098f71c3-f6c7-4aa6-9f45-d251c8b25167,ddd4d8ad-d134-47ee-8540-d6b708d52e3d,c3,c4,3355,?,p3,
1769748869.6350098,CREATED,17174f9c-4d09-416d-a4f4-3e59039b43df,842a0f7d-1166-4a7f-a856-1e5d5cd0e6e9,c3,c4,27,?,?,surb={'id': 'e43ca7eb-3c75-4e07-82b4-016d14fd2323', 'route': ['p1', 'e8', 'i3', 'x1', 'p3', 'c3']}
1769748869.9422479,RECEIVED,77903e5d-9db5-4169-b6ac-13aa3fa87c91,c0b76716-8b26-467e-90db-7d09496a2f2c,c5,c3,27,p3,?,surb={'id': 'd3fa8ca8-b2fe-4ba4-b64c-542d54eff9a1', 'route': ['p3', 'e10', 'i3', 'x2', 'p2', 'c5']}
1769748869.946225,RECEIVED,b1ee25dd-4bd0-418c-8e77-bf3c49f424af,1ba45f1f-2f17-423e-99fc-cff976f4fadd,c5,c3,26,p3,?,surb={'id': 'e657fbbd-bbcb-4807-8b20-bea5e75e5e3c', 'route': ['p3', 'e4', 'i1', 'x4', 'p2', 'c5']}
1769748870.3566992,RECEIVED,105c92ab-6bec-47d7-a135-b59b37b1bd45,dd0a8873-5de2-471b-8650-7b0aa57d3990,c5,c3,27,p3,?,surb={'id': '48d5f650-6ee8-45a1-9326-e9853fc984cd', 'route': ['p3', 'e7', 'i2', 'x6', 'p2', 'c5']}
1769748870.3585553,SENT,0a7449dc-c512-41ab-bdec-0c4b700743a2,6e4a59af-41c2-4ef1-9fa1-253f02bf9abe,c3,c4,3382,?,p3,
1769748870.3587067,CREATED,391c4ed1-5b60-4b35-b936-ea12d6a883b4,b735bb1d-1073-479b-9ce9-fdc89f48956a,c3,c4,27,?,?,surb={'id': 'f46e03ee-fb72-44f1-9247-4e5cee44572e', 'route': ['p1', 'e10', 'i9', 'x12', 'p3', 'c3']}
1769748870.3676739,SENT,9ebea576-dbe2-4902-ae3b-db7a3acc9d31,a31e8afa-0af0-4e18-bf8c-727110a51e4c,c3,c4,3383,?,p3,
1769748870.3678231,CREATED,cfe2c70d-b82f-4ba2-8a78-fab4f5e5edc5,d610e21d-87a2-4785-999e-081354cc7e55,c3,c4,26,?,?,surb={'id': '88413b49-c287-4e6c-a1ae-3d8c8f3d77fc', 'route': ['p1', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769748870.3961716,SENT,71cb99aa-732c-41eb-b587-010697f93479,364b55de-cdba-4afc-a9e0-9d1d8f78bbed,c3,c4,3397,?,p3,
1769748870.396323,CREATED,7932a26f-da2a-4b84-95a6-6ca2d9102ef8,7a335d6f-c1d8-4350-82c5-a13a8486a813,c3,c4,27,?,?,surb={'id': '76edb1ae-d956-4f01-8514-ccb6c0433e8a', 'route': ['p1', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769748870.867109,RECEIVED,0a4391e5-b977-4cab-beaf-49216eb22246,7bb276de-bf41-46fc-955e-8097b83beeec,c5,c3,27,p3,?,surb={'id': '80e3a1cb-f221-4039-9e61-edfb2e49084a', 'route': ['p3', 'e10', 'i10', 'x12', 'p2', 'c5']}
1769748871.0798147,SENT,b00bd4f0-b356-4409-a270-65703ce9b1d7,aba7f4fe-13b4-44db-85b1-e468eca7f4b6,c3,c4,3375,?,p3,
1769748871.0798788,CREATED,f2aa1e04-6f7c-4f2e-833b-ab535cafb08f,6f01c087-8bbe-4c1e-906c-387a4edc03fb,c3,c4,27,?,?,surb={'id': '3fb62b84-3f22-4d9c-afed-326a4f49ec85', 'route': ['p1', 'e12', 'i6', 'x3', 'p3', 'c3']}
1769748871.1028924,RECEIVED,b8f6e32f-aaa5-40fe-b112-2ba88588e98d,6ac2797e-3fde-4bdf-97ae-ff9e43e511e5,c5,c3,27,p3,?,surb={'id': 'd4cca09b-fe5b-443a-935a-e7194dce2782', 'route': ['p3', 'e2', 'i12', 'x7', 'p2', 'c5']}
1769748871.3133252,SENT,8ea5ca69-71aa-436a-8461-2f74b8ac6b15,dff9e3ea-f846-48a5-9953-5e444a7f16c9,c3,c4,3359,?,p3,
1769748871.3134818,CREATED,6cb16962-76ae-417e-a8b8-8e6dd79ec743,47bc0bb1-6a05-4d27-9f71-c682f32b086e,c3,c4,27,?,?,surb={'id': '95e19407-59b0-4874-a99c-621706934f41', 'route': ['p1', 'e6', 'i2', 'x9', 'p3', 'c3']}
1769748871.5210648,RECEIVED,def25a41-91cb-4d27-baf7-3272b8363eef,f938288b-a1b1-4479-b4b3-524d026980e7,c5,c3,27,p3,?,surb={'id': '9a43a4a3-dc03-40f4-a9e3-325b664d203f', 'route': ['p3', 'e3', 'i7', 'x11', 'p2', 'c5']}
1769748871.5229545,SENT,a0cdc1e6-4024-4b82-9489-a0126b436b1b,ff87ca10-d92e-4ad3-83d7-5ec685a72221,c3,c4,3358,?,p3,
1769748871.5231092,CREATED,9bd09072-5ba4-40b3-aa3b-7be752e7bb7a,4c7a79c2-a1da-4e75-b4a6-78a4bb708a3e,c3,c4,27,?,?,surb={'id': '27372206-53db-489f-809f-330c3aa73df0', 'route': ['p1', 'e2', 'i1', 'x3', 'p3', 'c3']}
1769748871.5646753,RECEIVED,8e0e54fa-89b3-43fd-a8e3-ed41a31fb65a,78b43b1d-88fd-4565-9eca-46f6cbb98563,c5,c3,27,p3,?,surb={'id': '102ba929-643a-4783-bb19-7e1e3a2adfa4', 'route': ['p3', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769748871.7399726,SENT,b0dc9fee-b883-448b-8623-8124260c212b,3ae96379-31a8-498a-bf96-221a35cc1177,c3,c4,3371,?,p3,
1769748871.7401333,CREATED,8da8a9e6-f7a2-4d34-9bac-f6e6106e49bc,6a36004e-c9d4-4acc-960c-e176e8ef0bfd,c3,c4,27,?,?,surb={'id': '01a7feb9-d3e6-4a3f-a357-831b07a53861', 'route': ['p1', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769748871.8781974,RECEIVED,7b0e8a2b-abce-4991-8cc3-1004c90d1bef,54574576-a327-4c65-8a43-d09af82998c1,c4,c3,27,p3,?,surb={'id': '57504509-e27e-4bc9-86bc-1bca961be9bf', 'route': ['p3', 'e12', 'i5', 'x8', 'p1', 'c4']}
1769748871.9553092,RECEIVED,a9fdcc83-0d2d-475d-ab4a-1540dd28a423,348a9265-3c93-4d7d-a6e5-97db881e52d8,c5,c3,27,p3,?,surb={'id': 'd6a5d145-18bf-4414-9a7e-b767c3807140', 'route': ['p3', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769748872.0868266,RECEIVED,252b8eb5-a84e-4b64-a897-8fe746d8365a,fa78fbc9-891d-4d90-a2b6-c7046d327d94,c4,c3,27,p3,?,surb={'id': 'd85d28b8-a0f0-43b2-aab4-cacb915c4d07', 'route': ['p3', 'e3', 'i2', 'x1', 'p1', 'c4']}
1769748872.1068048,RECEIVED,a8918cb0-2f5d-4bc3-8af7-a67ac1f21505,a3867f04-e8d8-4cf0-850a-d56c0b739eff,c4,c3,26,p3,?,surb={'id': 'e4cf5532-5951-4597-9e38-ebdba067ecb9', 'route': ['p3', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769748872.1290696,RECEIVED,4ed09d67-ead8-435a-b307-bad2099a408c,2c62338a-673d-4077-a2a4-b28c0680d41b,c4,c3,27,p3,?,surb={'id': 'f033e560-cfba-4ace-9770-c3772ea5e35d', 'route': ['p3', 'e5', 'i8', 'x4', 'p1', 'c4']}
1769748872.246376,SENT,e0439942-066e-4630-87b0-ac6ee1e9af86,519d916a-15ad-493c-a7ca-2e012dab2812,c3,c4,3387,?,p3,
1769748872.2465262,CREATED,963bb5f9-5304-4250-af27-19b171271fb7,ecfc8808-038e-44d8-af00-9e4e323f3c5d,c3,c4,27,?,?,surb={'id': '34b95089-c466-4a22-a4e6-5867d30d02e6', 'route': ['p1', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769748872.3363082,RECEIVED,c55d959e-e12a-465e-a646-358e9a2e9d73,66f98168-004a-4689-84e6-83739b913f83,c5,c3,27,p3,?,surb={'id': '1ad18d3c-d12a-4811-b976-91448fd4cc92', 'route': ['p3', 'e6', 'i12', 'x3', 'p2', 'c5']}
1769748872.5109348,RECEIVED,92eeb145-0ffe-4826-a160-c517d1f671b9,2d1558d5-5f92-4ef6-b0f5-b741eeaef3a4,c4,c3,27,p3,?,surb={'id': 'fd639499-bdf9-4904-a679-8108ee368842', 'route': ['p3', 'e10', 'i3', 'x5', 'p1', 'c4']}
1769748872.6539292,RECEIVED,bc45b249-1a2b-4185-a704-c018fb600aea,774f3fd8-ab43-4a03-ba4e-d9dade287b8a,c5,c3,27,p3,?,surb={'id': '0a8cd9db-33c1-4f74-937c-2962e37e1e05', 'route': ['p3', 'e1', 'i12', 'x4', 'p2', 'c5']}
1769748872.758281,RECEIVED,87051613-b99a-47db-97bd-f6e84cc8de29,7d999f17-221c-4f89-b61e-aac3595fee5b,c5,c3,26,p3,?,surb={'id': '6e4f9c0a-47ea-4866-a99a-0cea594d8a02', 'route': ['p3', 'e2', 'i6', 'x3', 'p2', 'c5']}
1769748872.9501681,RECEIVED,143c7423-cc42-4fe3-9f49-454e102a2238,d11f4200-5114-450b-aa37-07dbad4ae71a,c5,c3,27,p3,?,surb={'id': '6f9183ee-61f0-4f68-9db4-c7d6e4967b69', 'route': ['p3', 'e3', 'i4', 'x8', 'p2', 'c5']}
1769748873.0578644,SENT,4aa9d8a3-2bb8-4999-b83e-a6c3f811a4f8,4b1cf359-b783-4433-83df-72a80702d123,c3,c4,3391,?,p3,
1769748873.0580115,CREATED,3f7c7441-67e7-427a-bb43-183631860ed0,e29bc0fa-89fd-4eb3-bd26-417b033f0069,c3,c4,27,?,?,surb={'id': 'db2d9669-88d2-4d97-8d7a-6497966b5e79', 'route': ['p1', 'e8', 'i11', 'x10', 'p3', 'c3']}
1769748873.0952916,RECEIVED,32106a06-3cce-4bc3-9b65-acc94f4df041,16a58052-2dcc-45a4-a9ec-6ba01c90b747,c4,c3,27,p3,?,surb={'id': '535027b7-11ba-4a63-8b54-0775cf1e3a9b', 'route': ['p3', 'e2', 'i8', 'x6', 'p1', 'c4']}
1769748873.2599204,RECEIVED,e61f11fd-de75-4d8c-8c7c-734514c037d8,2b7e055c-8239-44ad-bf2a-8b081fd27849,c4,c3,27,p3,?,surb={'id': '98905746-9f2f-4825-af05-0e1e3ba19078', 'route': ['p3', 'e2', 'i10', 'x12', 'p1', 'c4']}
1769748873.373368,SENT,a9421514-5672-47e7-952e-cf623d6fe415,57a5d111-4754-43c4-9c58-3761bc5388ce,c3,c4,3377,?,p3,
1769748873.3734446,CREATED,8aa3f28f-c7e1-4c2b-8349-d84d11ee40f1,f0175ea9-b5f1-45bc-ac13-dda46f51dbfb,c3,c4,27,?,?,surb={'id': 'fe169800-911f-473d-8ab8-fe546403e54d', 'route': ['p1', 'e4', 'i7', 'x1', 'p3', 'c3']}
1769748873.3867843,RECEIVED,bab0768d-b8a6-4a89-94fa-001274b600de,f84172bc-1a0a-47bb-9072-1f7fcf15d675,c5,c3,27,p3,?,surb={'id': 'f2a6d4de-ed22-4dff-a748-6bd2c3d35008', 'route': ['p3', 'e5', 'i1', 'x3', 'p2', 'c5']}
1769748873.4950259,RECEIVED,6858546f-beec-44e7-bf42-e3774c1a14b5,683a0601-ba01-4c50-901c-7a57fddc93b0,c5,c3,26,p3,?,surb={'id': '47c3a224-1634-4f1d-85b3-7843a102441c', 'route': ['p3', 'e12', 'i4', 'x3', 'p2', 'c5']}
1769748873.5853093,RECEIVED,74084ea4-0b8a-4bcb-945d-2f0e9e8c5b0a,60bc7fd9-c010-424d-b334-190a5ca57161,c5,c3,27,p3,?,surb={'id': '34ef27d0-f5d7-4178-bbdf-612547ebb77f', 'route': ['p3', 'e4', 'i4', 'x4', 'p2', 'c5']}
1769748873.7793221,RECEIVED,1ee2c9eb-f518-475b-bd94-46294a765a89,dd9f6710-1792-4a71-8a03-9c6c3d49c17a,c5,c3,27,p3,?,surb={'id': '163702de-908f-4eb8-8d2b-1d21a24d7c96', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769748874.0135918,SENT,9372b19d-df34-4b51-ac3f-0c97105db24c,91f1c491-d67e-46a0-8fe1-d166dd72a3db,c3,c4,3358,?,p3,
1769748874.0137444,CREATED,43d0b3a2-1ce0-4e4f-9fc4-0ec71615406a,288972b9-d7f8-41e3-a52a-89d9325f6e76,c3,c4,27,?,?,surb={'id': '6efe7087-8c25-4dcd-9104-a90e78206f51', 'route': ['p1', 'e6', 'i8', 'x5', 'p3', 'c3']}
1769748874.0608466,RECEIVED,07873d8f-1b9c-46dc-8292-29a2d6818675,a1a5d852-d907-49ab-9af7-0ceea21b0a3e,c5,c3,27,p3,?,surb={'id': '438a49fc-35d1-4e04-a87c-3914b470929a', 'route': ['p3', 'e10', 'i4', 'x2', 'p2', 'c5']}
1769748874.1192687,RECEIVED,7a34688c-c80c-4d9b-a452-2356fdfed9d4,7ff62c60-157c-4e35-93bc-bbce797d7df8,c4,c3,27,p3,?,surb={'id': '0ab43beb-daad-4a24-9031-34ce65538253', 'route': ['p3', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769748874.2301683,RECEIVED,a5672e72-abbb-41ce-97dd-bfda4f4ea238,bed01693-cc0a-49ce-b4dc-0e6a7065645b,c4,c3,27,p3,?,surb={'id': 'a7ed93d9-1835-4e79-901d-ee936a38bf64', 'route': ['p3', 'e6', 'i4', 'x2', 'p1', 'c4']}
1769748874.362863,SENT,66d71de7-bf02-4bc7-96f3-4a856a61cf0c,cb20e23e-78af-408a-be6b-540866a5360c,c3,c4,3364,?,p3,
1769748874.3629625,CREATED,3e16275d-d30e-4e5d-95f1-846d717f86ef,bce8b7ce-7ccd-4fdf-8c5c-fb262a66ae5a,c3,c4,27,?,?,surb={'id': 'b5d9a9ea-beca-4f5d-aa3d-92994f053353', 'route': ['p1', 'e7', 'i6', 'x8', 'p3', 'c3']}
1769748874.479508,RECEIVED,b7c5895f-c0bf-456e-9fa1-58ab9581acdd,5c457f16-f8fe-43fc-bc1a-74dd3afd4e69,c5,c3,27,p3,?,surb={'id': 'c97586df-446f-4eac-8ab5-7193883df3fb', 'route': ['p3', 'e3', 'i3', 'x7', 'p2', 'c5']}
1769748874.5087297,RECEIVED,41f170a0-446d-4ea0-834b-cbed5fa96f73,a51d14fd-07bb-4654-a381-003e834a8561,c5,c3,27,p3,?,surb={'id': '5a34dc60-c8ec-48ca-afa8-9e5f71375c84', 'route': ['p3', 'e4', 'i2', 'x12', 'p2', 'c5']}
1769748874.7163928,SENT,44dbbb5d-fbd1-41f3-b0c4-c2d2ee9bef89,6c766ca1-7f44-45e4-aa2c-64c8f56e971e,c3,c4,3396,?,p3,
1769748874.7164953,CREATED,7ad927ff-2377-44f2-9236-806114158717,5e611f9a-59ea-40a1-aafd-8631c057b315,c3,c4,27,?,?,surb={'id': 'a1a32871-ad73-401b-8f62-6367b684e778', 'route': ['p1', 'e6', 'i3', 'x11', 'p3', 'c3']}
1769748874.752306,RECEIVED,dedad4f9-10ff-4b5a-9e9d-d49052f96c31,b8473ebd-f0bf-40b9-baff-a446acf022c6,c4,c3,27,p3,?,surb={'id': '76d46c10-314f-46fd-81a2-bdc6eb9cb170', 'route': ['p3', 'e11', 'i5', 'x12', 'p1', 'c4']}
1769748874.877822,SENT,1150541d-3da6-48cf-a8f0-0ba2e1648421,18b5aa3b-55a5-4224-aa2b-e3e9b3f7740c,c3,c4,3396,?,p3,
1769748874.8779798,CREATED,05d724d6-eb07-48c0-835e-e80ac103ad41,6a8f10f0-ab6a-4e18-94b5-70f1d2edea81,c3,c4,27,?,?,surb={'id': '7feec9d2-708d-4ce5-8bb1-8627ff872ec2', 'route': ['p1', 'e1', 'i10', 'x7', 'p3', 'c3']}
1769748875.0173826,SENT,25c83c3f-b9dd-40d9-862f-cd6b0be57ff1,34f109f9-52e0-4ac9-bc93-a2eb34da40ff,c3,c4,3398,?,p3,
1769748875.0176115,CREATED,64d9a819-91d3-4552-a4e3-2fe389df7a16,b86144c1-b4e2-4359-8568-3a0b32601d99,c3,c4,27,?,?,surb={'id': 'c4de6f37-4438-438f-819d-ad4d3c85f5c2', 'route': ['p1', 'e7', 'i5', 'x3', 'p3', 'c3']}
1769748875.0631196,RECEIVED,693d6369-a027-4340-a1a4-5d00b940f3b7,0ecf466a-f582-45b8-ab0a-e5d1d0765bc3,c4,c3,27,p3,?,surb={'id': '21162a17-e30e-4b01-a9f8-e4087d986212', 'route': ['p3', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769748875.2242868,SENT,17759dbb-3aa8-47e6-99b7-31cdc12d3265,4fde9200-034c-400a-ba96-cc7a6b2a1400,c3,c4,3400,?,p3,
1769748875.2244582,CREATED,a4e21c3e-0f85-42a9-8514-838716f4f767,fe0ceec9-5ea1-446e-b56c-1e8a3edca48f,c3,c4,27,?,?,surb={'id': '8949e7a3-5f8a-446e-9970-c3ee881b00a9', 'route': ['p1', 'e12', 'i10', 'x1', 'p3', 'c3']}
1769748875.2403474,SENT,f4fbc68d-e381-4129-ab26-e8f06d5e3d11,35c36fe3-f488-480d-b3ef-719fc6b89cc4,c3,c4,3391,?,p3,
1769748875.240495,CREATED,12c9a825-03c5-46fc-9b28-68dc1d4ffd02,1323ad2a-384b-46ea-ba7e-9b4b217ca156,c3,c4,26,?,?,surb={'id': '7dc90eef-3337-4243-9e4f-73fd8cd9602d', 'route': ['p1', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769748875.2662673,RECEIVED,0fcce0bd-62ca-4160-83a6-92f9ea76deca,047ee02a-f7d3-4a36-82e8-45143a26dc40,c5,c3,27,p3,?,surb={'id': 'ba03d845-f0f0-407f-9484-3ed6f5a0bdc2', 'route': ['p3', 'e7', 'i9', 'x11', 'p2', 'c5']}
1769748875.4302495,RECEIVED,cdab310b-313e-4c48-9326-1ee8e528b7e4,18d340b7-49ec-4892-adf2-58d9a1acd5c7,c5,c3,27,p3,?,surb={'id': '1aaf5138-6055-46fa-9645-d9a7b4b8a584', 'route': ['p3', 'e8', 'i4', 'x12', 'p2', 'c5']}
1769748875.579607,SENT,1e1745dd-f967-4397-ae4c-581c1b958d00,9e191107-b64a-4ae7-8e9d-8c4238be8bdf,c3,c4,3383,?,p3,
1769748875.579755,CREATED,c78a7900-ceee-4dc2-9e3e-7abc85ae2912,4fbe1d79-fbb9-44b1-a683-a5669ba0c1b8,c3,c4,27,?,?,surb={'id': 'cfcfc6d9-0269-4030-98f6-2bb41f036374', 'route': ['p1', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769748875.8122115,RECEIVED,a8361c27-0133-401e-9c81-d5fe020056a6,381264eb-18b5-4b76-b16d-3621d25ef201,c4,c3,27,p3,?,surb={'id': 'bc2ce818-94a7-4dcb-8262-d8aa332addd3', 'route': ['p3', 'e7', 'i4', 'x9', 'p1', 'c4']}
