timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769472872.7532868,SENT,56fbb9b5-e2f9-46b1-94cb-7acf07a2976b,7274ca5b-e80d-419b-8447-02a6ce58925d,c4,DROP,2016,?,p1,
1769472872.753428,CREATED,cf8d97f9-bd58-4bba-95cb-0cfb9db47757,91928d3f-2170-4f76-9e32-015b649a4243,c4,DROP,26,?,?,
1769472873.3740196,SENT,567b20a3-7b49-42ba-af39-f2ac3aa5747a,77031b37-b58d-4b51-9c6a-bdd53f264440,c4,c3,3376,?,p1,
1769472873.3741903,CREATED,009b393f-53a5-4dc5-bcac-9e9da0d4e325,0b8e7b6a-a909-4552-b69b-ce52f5a523ce,c4,c3,27,?,?,surb={'id': 'f2832fc0-1ac1-4a6d-b914-e4cf28a9c19a', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769473143.7224064,CREATED,d3c37870-7e8e-4bed-9a00-f696102555b5,22cea770-90b2-4e99-a5ef-234e9a623cf1,c4,c3,27,?,?,surb={'id': '65aba7ed-6c20-4ae4-99b9-07dcf1de540d', 'route': ['p3', 'e12', 'i1', 'x10', 'p1', 'c4']}
1769473143.9923563,RECEIVED,f90bea48-4739-4921-904c-29dd50861a27,e4d640dd-60b2-4e67-80e3-6df90128d0b9,c3,c4,26,p1,?,surb={'id': '153cf8de-1462-4365-82e9-712a7a04707c', 'route': ['p1', 'e12', 'i6', 'x9', 'p3', 'c3']}
1769473144.0626316,RECEIVED,1e77ffc9-9f56-45cb-9348-17e4b0b1156b,e19f28ce-3af0-4670-ad45-fedb56476572,c3,c4,27,p1,?,surb={'id': 'edb6e0b7-fbb1-4453-9ab3-07a75db9c065', 'route': ['p1', 'e2', 'i6', 'x7', 'p3', 'c3']}
1769473144.0943947,SENT,da7b13fb-8ae2-42d0-a0ce-f43c486c1e41,7f162a11-5573-4e25-b041-04269886cc3c,c4,c3,3376,?,p1,
1769473144.0944803,CREATED,d4ee6bba-d995-4e9d-afc7-aa68cc88ce79,d3296f10-6480-4d3c-bc24-6dbb77e18026,c4,c3,26,?,?,surb={'id': 'ef44a047-58ed-4d77-b512-d19d7f2eb315', 'route': ['p3', 'e6', 'i12', 'x4', 'p1', 'c4']}
1769473144.143007,SENT,d6deede6-e7a5-4aa1-ba0c-382a2cb9de22,b18d3cd8-ef95-4ed6-9087-c027b0f85185,c4,c3,3368,?,p1,
1769473144.14311,CREATED,df166451-0309-4892-ac8d-80576a01b66d,6e47ed1b-9c2d-4ca6-acc8-7742cf971d22,c4,c3,27,?,?,surb={'id': '48041518-9939-4499-a473-49935e01f112', 'route': ['p3', 'e6', 'i2', 'x2', 'p1', 'c4']}
1769473144.2545018,RECEIVED,dda60af6-c8e0-4a3a-be7d-4e82970e09ef,737b6ca6-3715-4b27-8dd6-176067ecbf61,c3,c4,27,p1,?,surb={'id': '5a2bb9a5-6f5b-4235-b483-74521dc0b036', 'route': ['p1', 'e9', 'i5', 'x1', 'p3', 'c3']}
1769473144.3056347,SENT,746ebefc-247d-497d-bab9-f27a715381dd,dd0c5458-c47f-44e4-9f37-2d9d7dd43bb9,c4,c3,3359,?,p1,
1769473144.3057249,CREATED,1a34c3f9-22e3-4df1-ad6d-3be55fe56c65,6663f302-3b02-4d36-be94-2593c6c0440f,c4,c3,27,?,?,surb={'id': '39d09d0c-67eb-4891-8192-4ec2fade66ca', 'route': ['p3', 'e3', 'i9', 'x7', 'p1', 'c4']}
1769473144.309376,RECEIVED,a6c12df9-57f2-41a6-aa7c-3291323c6b3b,17febae2-1b77-40b9-a273-801e986746a2,c3,c4,26,p1,?,surb={'id': '00fbb445-9148-4401-871b-6830d2320177', 'route': ['p1', 'e12', 'i3', 'x10', 'p3', 'c3']}
1769473144.4037273,SENT,8334919b-abdd-4d13-beaf-105f138a93c8,0fb4e6f9-1d2a-496f-89e9-1af66b443824,c4,c3,3407,?,p1,
1769473144.403821,CREATED,b1f4338a-81da-4ce2-b2f8-f1c9327ba894,b957f20e-9b15-4bd2-8ce0-6e2ba93db679,c4,c3,27,?,?,surb={'id': 'f0dd0ca7-5337-4878-8f7e-ff3615b8777d', 'route': ['p3', 'e1', 'i12', 'x9', 'p1', 'c4']}
1769473144.4572005,RECEIVED,0a3512bc-9d43-4294-8122-be3c0b3453cc,46a70fc5-752b-4ab1-8ca2-9ef991c16b5c,c3,c4,27,p1,?,surb={'id': 'b79487e3-0836-4934-adb3-d5e67affa417', 'route': ['p1', 'e11', 'i2', 'x11', 'p3', 'c3']}
1769473144.5017087,RECEIVED,57799d14-e090-42d6-8909-bb9e301c5c81,6e07acf2-46d3-45be-a4fe-b06339dd3078,c3,c4,27,p1,?,surb={'id': '5bd89bdb-79e9-4b16-a4ea-09b2d993bf79', 'route': ['p1', 'e10', 'i1', 'x11', 'p3', 'c3']}
1769473144.542305,RECEIVED,667703a2-65d8-4e56-81c4-8bd40de6e3c8,3967e081-6648-4f45-bd76-05bd4264439a,c3,c4,26,p1,?,surb={'id': 'ac49f090-ffdf-498d-af94-ab89496fc120', 'route': ['p1', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769473144.6140747,RECEIVED,734cb477-a17d-4241-8941-71b44ea9dc67,aefc3d5c-6a5c-41c6-8312-f536049f0eda,c3,c4,27,p1,?,surb={'id': 'a80fbdbc-78c8-4219-880f-9dc0e8fedaaf', 'route': ['p1', 'e11', 'i4', 'x12', 'p3', 'c3']}
1769473144.677855,RECEIVED,80f52e03-d514-4c19-96b6-1c2a76c87766,2a007e18-f59e-43e9-8c14-62636d1df859,c3,c4,27,p1,?,surb={'id': '44c01852-a2df-44e8-a403-d4825d69dcf1', 'route': ['p1', 'e4', 'i5', 'x11', 'p3', 'c3']}
1769473145.0422041,RECEIVED,35850137-ae8c-4ba7-abdd-8cbfa956a9d9,9333ad3a-4956-4a69-95fc-7c4782e7cfbc,c3,c4,26,p1,?,surb={'id': 'b43fb9cb-01d9-42e8-a212-d7531fad570c', 'route': ['p1', 'e9', 'i3', 'x4', 'p3', 'c3']}
1769473145.247575,SENT,d47c7932-27a2-4541-b72f-bd36bc516a3f,fbc2f20d-285e-418a-9f1e-711cf2ebc184,c4,c3,3376,?,p1,
1769473145.2476525,CREATED,2d92b0e9-acce-41f7-8caf-4ffbbb8aa4dc,44298715-2243-4f28-a9fa-d45dda3370b3,c4,c3,27,?,?,surb={'id': 'b5c224d9-ce54-4bd3-b7ad-f5bbeed0f15d', 'route': ['p3', 'e8', 'i11', 'x8', 'p1', 'c4']}
1769473145.4825401,RECEIVED,431e43f7-b936-47df-a45e-36904512d39b,717bdf9e-b616-4e14-b056-78e87a864ab3,c3,c4,27,p1,?,surb={'id': '3c2cefff-58ec-4a18-9ab4-cf3092695ab1', 'route': ['p1', 'e7', 'i3', 'x4', 'p3', 'c3']}
1769473145.6980774,RECEIVED,5d690462-56f4-43d6-b6f9-521469dd6831,b1a09a94-06a3-4f7d-8a59-d16bf0fbce02,c3,c4,27,p1,?,surb={'id': '9db6ad6e-37cb-479a-a8db-0d440b06d338', 'route': ['p1', 'e2', 'i11', 'x6', 'p3', 'c3']}
1769473145.7938998,SENT,318241b7-7946-46eb-b9be-431992bd3055,3a5bfff7-3011-4683-a3f9-9c9f25cd3b64,c4,c3,3374,?,p1,
1769473145.793975,CREATED,8d534cb9-2b8a-46c3-9733-e9cb3b97253e,a74b398b-beef-4810-a38c-aecaf0ad0435,c4,c3,27,?,?,surb={'id': 'a0222186-e8db-4389-97ac-a851764bd5c8', 'route': ['p3', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769473145.905235,SENT,98272ce0-907e-42fd-8404-76748bdc5432,3ead2df1-8168-487a-85bd-4bad1f073ad0,c4,c3,3375,?,p1,
1769473145.9053192,CREATED,4284be5e-9f14-4256-a538-a7dd1c4ddd66,59326a25-307a-4e82-99db-43fcb90c3aa3,c4,c3,27,?,?,surb={'id': '089638b7-6d30-4a52-a00d-4924d06a40e5', 'route': ['p3', 'e4', 'i8', 'x6', 'p1', 'c4']}
1769473145.9273875,SENT,ed4f041f-e30a-42bd-b089-594961b07c27,7e4dbdc0-eb9c-4c2d-9d2e-02ea5d3e07cf,c4,c3,3403,?,p1,
1769473145.9274638,CREATED,e7b6a2b9-56a5-4b13-9b15-63c5254a99b0,70e1107c-66f5-47fe-b8eb-cf6bcbc63760,c4,c3,27,?,?,surb={'id': '3e2950d2-269a-4cfa-a073-ff7d8dfdb130', 'route': ['p3', 'e12', 'i9', 'x12', 'p1', 'c4']}
1769473145.9819791,SENT,f4f71105-157c-4863-a2fd-c94875465279,c61bcce1-5038-4354-a57c-af08aeacaf08,c4,c3,3383,?,p1,
1769473145.9821677,CREATED,8eeff430-0fa6-4f55-84ad-beaf4cba37f8,7a5954bf-6b84-4e65-bf7e-2502c5ce8dff,c4,c3,27,?,?,surb={'id': '6f6db59a-8587-4c78-85c3-2ae4e9a06c73', 'route': ['p3', 'e4', 'i4', 'x11', 'p1', 'c4']}
1769473146.1402278,SENT,278bc05c-6bfc-4ca5-9191-6555087c5fd0,78ee34b3-c2f8-43d3-a243-910a39e6468e,c4,c3,3377,?,p1,
1769473146.1402793,CREATED,bcd14e9d-2f1f-41e4-8d59-64271f59c2d6,ef7acb50-88fe-4bf0-a981-32bcd734636e,c4,c3,27,?,?,surb={'id': 'ffd95871-d90f-467a-b107-1ecc9e727975', 'route': ['p3', 'e9', 'i9', 'x1', 'p1', 'c4']}
1769473146.3734927,RECEIVED,5efe2aec-04ed-4e06-abfd-3e81bf8e23ef,e4ee6b8f-0d49-4f41-86e7-27a6e4156d02,c3,c4,27,p1,?,surb={'id': 'ec949722-f0ae-4e0c-8240-d7222d7db4ca', 'route': ['p1', 'e9', 'i9', 'x1', 'p3', 'c3']}
1769473146.3885884,RECEIVED,30e08fc9-0d2c-4b64-9f0c-2fe24174790d,3af4516c-75ed-459f-a364-9bc26a94d863,c3,c4,27,p1,?,surb={'id': 'ec12d1d5-a358-48e5-b2a0-0b22913035a6', 'route': ['p1', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769473147.377697,SENT,1e537eb3-0770-4d8c-9e84-db0084f2e72a,b3bf1e04-3a7c-4bc1-a5f9-2883242eaef0,c4,c3,3387,?,p1,
1769473147.3778296,CREATED,14a6198b-c57b-4957-aeaa-825caae856aa,d6a33ddd-6a01-4240-b559-e1a697b009fd,c4,c3,27,?,?,surb={'id': '30916903-e7ab-4a1c-8573-dd0764a373d3', 'route': ['p3', 'e4', 'i12', 'x11', 'p1', 'c4']}
1769473147.4106553,SENT,864372ec-8fe4-4832-90e8-9f83dc25f879,687e57db-2860-42a7-981e-026a1b0fabbe,c4,c3,3399,?,p1,
1769473147.4107895,CREATED,f17348f9-2110-4ad9-a71e-7a7c3cc63ca4,55c9a526-d351-4dfb-9cc4-b39a8bf519b0,c4,c3,26,?,?,surb={'id': '42d359a2-f70a-4967-b322-b29810e0100c', 'route': ['p3', 'e10', 'i6', 'x5', 'p1', 'c4']}
1769473147.5835364,RECEIVED,2bef989d-57d3-48f5-bd3c-4f4a4f4aa3b9,72c83670-1f43-4a58-b28e-264e7cfde7c7,c3,c4,26,p1,?,surb={'id': '46e73d07-8fbb-4fb2-adf5-437f9f4d3353', 'route': ['p1', 'e2', 'i6', 'x12', 'p3', 'c3']}
1769473147.9875813,RECEIVED,52bad05b-9358-4eac-a00d-f89138a1fca0,7b6cf8f7-37c6-4d78-9676-b82c8bc3a772,c3,c4,27,p1,?,surb={'id': 'cdee570e-a433-40ea-a5dc-d1a4c308812e', 'route': ['p1', 'e3', 'i3', 'x1', 'p3', 'c3']}
1769473148.0923636,RECEIVED,eb9c0902-6b47-4cad-8463-11021d84abc2,2a8458f2-e722-4851-b998-52bffc441c21,c3,c4,26,p1,?,surb={'id': '46f27e9c-b079-49c9-9bd5-4db0ae04f859', 'route': ['p1', 'e3', 'i10', 'x11', 'p3', 'c3']}
1769473148.1869535,SENT,5888bf40-e64f-4725-95ee-ef028e318639,c5c3f32e-78f5-4988-912e-a732aa1ceac7,c4,c3,3372,?,p1,
1769473148.1870732,CREATED,02a54a5b-20dc-4918-ab03-6333745ab9d3,dfb3abf4-877d-471d-97fb-583c85b29cf7,c4,c3,27,?,?,surb={'id': '69e0c136-a001-4dcd-a6bc-8a01b9f2400f', 'route': ['p3', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769473148.238279,SENT,df76ed4a-a0bd-4ce4-aa2a-7d027fbdd2e2,ad74ed47-61bc-48f1-a2a7-41123ea3ac20,c4,c3,3352,?,p1,
1769473148.2383409,CREATED,a6436f23-89c2-4d14-9a24-c8ca3a7cda9b,b40d4567-0379-40e4-896a-9667cd696c40,c4,c3,27,?,?,surb={'id': '67d3e657-6b78-43b6-a86b-120d0a306693', 'route': ['p3', 'e8', 'i7', 'x2', 'p1', 'c4']}
1769473148.5497437,SENT,c094a715-f0e4-4b02-9be1-f26e98ec0a7e,48de3e59-c5e3-446b-b51a-9a5b2aeb61f7,c4,c3,3379,?,p1,
1769473148.5498893,CREATED,c6e7e66e-0044-4e5d-a35f-2e31d6cca330,7cff4f0f-9806-44f0-aeee-8fd328a9b335,c4,c3,26,?,?,surb={'id': 'a040b743-17d3-433a-8a37-0fa6a5600185', 'route': ['p3', 'e2', 'i10', 'x12', 'p1', 'c4']}
1769473148.556252,RECEIVED,8b20898a-225f-4a4a-9714-102c26b95d94,15a4e6a0-ed8d-45e8-a5b9-793ff3c9e12d,c3,c4,27,p1,?,surb={'id': '61cb4e79-382e-49c9-9005-9f550d989a2d', 'route': ['p1', 'e4', 'i1', 'x6', 'p3', 'c3']}
1769473148.5827289,SENT,59bd9a37-dd16-4208-95ff-ef77aa9e1c97,6ade691a-dce6-4ec8-abe4-e595e343d7fc,c4,c3,3359,?,p1,
1769473148.582866,CREATED,e3b0fcdf-a63b-4738-ab9f-92c8b6515092,2b49a531-34b9-45b6-998e-d049737cb013,c4,c3,27,?,?,surb={'id': '9365ee47-e40e-4f2c-9b8a-b8fd7cb64859', 'route': ['p3', 'e12', 'i8', 'x8', 'p1', 'c4']}
1769473148.6615372,SENT,6ce5f4ab-360c-467b-b158-3c33035b406f,286c47b7-17ee-473c-9e85-9a1ea77a3df9,c4,c3,3366,?,p1,
1769473148.66169,CREATED,ed26dc3e-f650-4f64-9cfd-792ef9851c2c,e42c3b0e-7c24-48e4-bcbd-3c95f5f38adb,c4,c3,27,?,?,surb={'id': '90b6b1b2-19df-4185-9005-ec443910e4be', 'route': ['p3', 'e12', 'i8', 'x1', 'p1', 'c4']}
1769473148.6712818,RECEIVED,b5dc13d9-1473-41e3-bc3b-2cb0d6751195,e03c6cd4-6e65-4050-a11c-961b8b029b21,c3,c4,27,p1,?,surb={'id': '371652df-9593-4d75-b4a8-ed0b04490494', 'route': ['p1', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769473148.6939287,SENT,f8c1d764-3cfe-41ad-af12-e4b6497e0478,b3dd7db9-9e80-4d8b-8bae-102fdc7ec94d,c4,c3,3359,?,p1,
1769473148.694105,CREATED,118bcbd1-5af1-49a9-8be6-97c26744d274,ae79dc86-b7c5-4fbe-bd4a-0fd8b2a95e5b,c4,c3,27,?,?,surb={'id': '5b9463ec-16d7-4ee5-802c-7d82d67eb56c', 'route': ['p3', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769473149.0067894,RECEIVED,527d8662-f2cc-4fd1-a415-888f98414918,7a6da417-6adb-463f-b56a-814479d17bd5,c3,c4,27,p1,?,surb={'id': '7b85b2df-0fe3-42c2-a58e-fad9c3ebbe90', 'route': ['p1', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769473149.1771724,RECEIVED,52b24314-f783-4e9c-938a-605aae4c0591,3879517b-fc69-4a08-a857-c910f32d1229,c3,c4,26,p1,?,surb={'id': '05aa0e83-519d-4b4b-8559-02f7af7bd05a', 'route': ['p1', 'e8', 'i4', 'x8', 'p3', 'c3']}
1769473149.216985,SENT,726427ef-451e-4b69-8c61-4a9861b3e66c,4d5ee491-e795-47f5-8713-8041a27a45d1,c4,c3,3377,?,p1,
1769473149.2171059,CREATED,116d4536-ed27-48a6-966c-60c0aaedc729,35bc79fa-2a5f-4c5d-a375-fde4b4ccc67b,c4,c3,27,?,?,surb={'id': 'f8fd957a-33ff-46c7-8ec9-30c25c819080', 'route': ['p3', 'e1', 'i9', 'x6', 'p1', 'c4']}
1769473149.380842,RECEIVED,0cd1d971-7725-4130-abad-76f68e19562b,d73c7234-de87-4cf5-b69f-d11de2aca37e,c3,c4,27,p1,?,surb={'id': 'c8e4bbb9-99f3-45a3-8466-b43c987cf916', 'route': ['p1', 'e12', 'i7', 'x5', 'p3', 'c3']}
1769473149.4861326,RECEIVED,e2bee68a-13b8-4b99-b065-58ee53de1e6f,e420fcb4-701d-4ad0-b6b6-cd2c97fc5593,c3,c4,26,p1,?,surb={'id': '4131c652-a044-4eca-95f7-b3607cc423a5', 'route': ['p1', 'e10', 'i10', 'x11', 'p3', 'c3']}
1769473149.509538,SENT,00edf0b9-01e4-415c-ab33-842824ce85b5,9b88d4fa-f95c-4df3-ac7b-f056dd7c6c03,c4,c3,3363,?,p1,
1769473149.5096405,CREATED,ffe31b16-a7ab-4d9d-a3f1-1cc4d39b6187,e25ca4d3-0e9e-440a-82bd-f237f876b569,c4,c3,26,?,?,surb={'id': '624c2dd2-5508-4427-85b6-d83378573382', 'route': ['p3', 'e8', 'i6', 'x8', 'p1', 'c4']}
1769473149.6755965,RECEIVED,936705ac-5bbc-4dc8-8e45-089bff21e40b,e946e575-083b-4882-8f90-cb51ada64128,c3,c4,27,p1,?,surb={'id': '1b71cd16-7852-437d-aa72-6ff96b5b18e6', 'route': ['p1', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769473149.7474513,RECEIVED,ab77def8-4269-4ea7-a42c-7ec78ddfe9aa,4c11d777-85bc-4df4-a81d-6c75dec38a65,c3,c4,27,p1,?,surb={'id': 'b7b1fc17-984a-48ab-bf46-310c3de3aa32', 'route': ['p1', 'e5', 'i3', 'x6', 'p3', 'c3']}
1769473149.9602075,SENT,28bf6b96-8f5f-4d52-883c-4348a79fda66,b7d5d856-ed80-4bfa-829d-afc43f024e87,c4,c3,3385,?,p1,
1769473149.9603648,CREATED,acfa187d-de2c-43ec-8176-c797d45af0c2,85215d94-b1c9-48e9-a470-3b53613a3aa5,c4,c3,27,?,?,surb={'id': 'd317952d-5598-4c41-a9c2-ee4d5150a91c', 'route': ['p3', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769473150.163615,RECEIVED,ca800864-85a8-4438-a9e8-fa7605a46bde,2ab3da2d-7450-4618-9170-7d26c45dfac5,c3,c4,27,p1,?,surb={'id': '4065f121-7c0a-4e1e-b1b8-7d62f5f9b02a', 'route': ['p1', 'e12', 'i7', 'x12', 'p3', 'c3']}
1769473150.5138745,SENT,ba6c83fc-63a1-4545-b2e0-4de8ef1b6063,cb46dc4c-ef54-4dfb-88a0-67d9fb068575,c4,c3,3391,?,p1,
1769473150.5140228,CREATED,6f7c3928-d6dd-410a-a301-bd4a3b8cd0bb,3c9f560b-e567-49b8-9dd9-fe81ceff8fe5,c4,c3,27,?,?,surb={'id': '2d73f8b6-1bbb-4d18-9eef-7546fd0f4604', 'route': ['p3', 'e7', 'i11', 'x9', 'p1', 'c4']}
1769473151.4653535,RECEIVED,b0bf4341-5c44-413c-bc4f-1f3ffb92d10e,d6a1da17-7b11-495a-a67c-b212ca0496eb,c3,c4,27,p1,?,surb={'id': '6aec7220-e824-48f6-9036-4fe1e3677997', 'route': ['p1', 'e11', 'i5', 'x9', 'p3', 'c3']}
1769473151.8146434,RECEIVED,f92d473b-a187-44ad-b020-5466a5c83ae5,9d4139f7-fff3-4e4d-b701-7b70af2248b8,c3,c4,27,p1,?,surb={'id': '42a4b274-61ca-4762-ad1b-f9e89960912f', 'route': ['p1', 'e11', 'i11', 'x1', 'p3', 'c3']}
1769473152.0516028,RECEIVED,d4260511-40ca-4860-a1dc-1c0f0a59cf79,8584122f-dc79-40e7-b667-0a22957737b4,c3,c4,27,p1,?,surb={'id': '87714adb-a36e-4eae-b023-6cf715460b82', 'route': ['p1', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769473152.7268214,RECEIVED,31c01ac0-ff36-4afe-83a3-35ac192c199b,de606ad3-692e-45b4-96d1-4fb931801e91,c3,c4,26,p1,?,surb={'id': 'abd0b50e-1bf0-48ed-ac91-26efbbddda6d', 'route': ['p1', 'e4', 'i11', 'x5', 'p3', 'c3']}
1769473153.05801,RECEIVED,42950a8a-bfe9-4f08-8398-5c76d678635c,56217db7-9394-479f-98ea-d0b39285a6c1,c3,c4,26,p1,?,surb={'id': '4b504da6-4a71-4528-a613-ea54fed89b1c', 'route': ['p1', 'e9', 'i1', 'x2', 'p3', 'c3']}
1769473153.1276958,SENT,d70f3746-a54f-42b2-8915-886086d0af24,fb7a64ec-5991-4f41-8891-61b96b9408b4,c4,c3,3383,?,p1,
1769473153.1278017,CREATED,c306c36b-cfb1-48c6-bb58-0e072a573b2c,fab706c2-bb35-41ce-89b8-2780d4c4b072,c4,c3,27,?,?,surb={'id': '3c2ff425-b482-4a93-9ab1-44593ea8dc64', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769473153.2051144,SENT,81addb69-a53c-409f-b066-c81d5bfba628,fd492bdf-720e-4ad5-8dab-4a56275f7c02,c4,c3,3395,?,p1,
1769473153.2052705,CREATED,f6948f64-1dda-4f8e-8a7e-00ff9c93e8cc,7556b4bd-3ba6-41cc-9853-474f240b9fb3,c4,c3,27,?,?,surb={'id': '00424c35-6691-4d1b-8476-f5ca1ef7cda4', 'route': ['p3', 'e11', 'i2', 'x10', 'p1', 'c4']}
1769473153.688283,SENT,3b20abfb-bed7-414a-b6d0-4fe7d4b6021b,23d4566e-0a64-423f-b46e-7738d55c9bcc,c4,c3,3367,?,p1,
1769473153.688336,CREATED,07b86a17-18c1-49e0-8628-d55f6860c5e2,90d5cf21-e9ec-4c03-9310-b1a17924ca61,c4,c3,26,?,?,surb={'id': 'a50b32b2-ee50-4fb6-9e82-da187ff427ae', 'route': ['p3', 'e4', 'i12', 'x8', 'p1', 'c4']}
1769473153.7064393,SENT,a0a85c4c-319b-404d-91c2-1176d603ece0,293fa96f-0c8c-4328-98fd-e5ea58d146e7,c4,c3,3364,?,p1,
1769473153.706497,CREATED,f507ad3c-eaae-41ff-beea-3d286c659c4e,092e82ec-a825-4a11-8fce-ff75b19dce6f,c4,c3,26,?,?,surb={'id': '26b99e2c-ec04-4224-903e-2fc1c9a3e8c1', 'route': ['p3', 'e6', 'i2', 'x9', 'p1', 'c4']}
1769473153.875147,RECEIVED,c1f9a177-ed59-4492-bfb5-21c822c46de4,15b0cc50-5537-49a2-950f-e11f203e8170,c3,c4,27,p1,?,surb={'id': 'd61c0943-edbf-4072-9b07-5a64e6bb98d5', 'route': ['p1', 'e2', 'i2', 'x9', 'p3', 'c3']}
1769473153.9298925,SENT,a453c836-068e-4f47-aee3-5a86a4ec32c8,92f47d66-4941-4027-8ae4-179a4d7d3eec,c4,c3,3359,?,p1,
1769473153.930045,CREATED,84993bd9-e947-4ed2-99c8-2f2a9dd82b5c,bddbdc45-5865-4033-8b57-e61686997f6b,c4,c3,25,?,?,surb={'id': '07d818f3-e6f5-4cc3-997d-2f1fd7a0bf6a', 'route': ['p3', 'e9', 'i11', 'x6', 'p1', 'c4']}
1769473153.9758892,SENT,a0da71d3-3a15-476b-8380-b9deb4239d48,a7dbaca2-bd55-46c3-a806-63a74011bd13,c4,c3,3380,?,p1,
1769473153.9761362,CREATED,b85a7a79-6e2f-4929-9f65-57f774b0dcce,f0c6bda1-b511-4f65-adff-bb8bb097abc0,c4,c3,27,?,?,surb={'id': 'f0816c97-d2c1-4aa6-a014-4e685bde61e9', 'route': ['p3', 'e10', 'i1', 'x5', 'p1', 'c4']}
1769473154.1365483,RECEIVED,ba80c1af-6522-467a-bc42-3110a85e2633,fdba40ae-82b0-448d-be6b-f4ecc0013465,c3,c4,27,p1,?,surb={'id': '46671c37-b018-447d-b152-42f0a7383add', 'route': ['p1', 'e2', 'i7', 'x8', 'p3', 'c3']}
1769473154.475361,RECEIVED,49e4981c-bf78-4375-8e65-65fcf3c832c9,12ee2311-d2ae-45ea-98e0-85524c9d9fdb,c3,c4,27,p1,?,surb={'id': '7882d72d-3b9f-443b-b743-382369f86a2b', 'route': ['p1', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769473154.571453,SENT,b6d31361-ba86-4596-9369-69ddee699f98,ff6e315e-27d6-4175-a3d0-70c168140074,c4,c3,3380,?,p1,
1769473154.571686,CREATED,a19730ea-f57d-4372-a73d-44bb77fc3d8e,935bdb12-2cd4-4dc6-a941-d35bb4c9a242,c4,c3,27,?,?,surb={'id': '780f5ba6-3081-4a11-81d5-f85786369a4f', 'route': ['p3', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769473154.8618279,RECEIVED,8bcdd85c-dbe9-4e2b-8c34-3e76dfb40be5,2645a811-09ba-4484-bfba-a5cf19354619,c3,c4,27,p1,?,surb={'id': '5cf7c91c-a36b-4e32-bbd2-1d93a51c5a16', 'route': ['p1', 'e12', 'i10', 'x9', 'p3', 'c3']}
1769473155.1578884,SENT,78840415-30f8-470a-85fe-bcd4c9956740,4f34078c-4572-467f-aad4-e9b6fb66fc9b,c4,c3,3400,?,p1,
1769473155.1579494,CREATED,fd6f53eb-2d2e-42fa-a83e-4b60bfba6cd6,5ba4af93-e679-46a6-a534-7ed9b45f3d5d,c4,c3,26,?,?,surb={'id': '78670fba-9774-4d76-b892-bcbd628d2f9c', 'route': ['p3', 'e11', 'i9', 'x8', 'p1', 'c4']}
1769473155.6968548,SENT,0d1aa3d4-4b7e-44dc-94ae-8418c46428c0,767aed5d-2b54-417f-b695-dd2d960fcc5a,c4,c3,3389,?,p1,
1769473155.6970057,CREATED,466e8eb4-fd93-4f71-b7f3-6fde82e1e34e,a5a4e748-9991-451d-b212-d4f1e6fbeb5e,c4,c3,27,?,?,surb={'id': '38a0804d-14b4-467e-a005-34131a316066', 'route': ['p3', 'e1', 'i9', 'x5', 'p1', 'c4']}
1769473155.7680013,SENT,4b4beefc-b483-4ec1-b1aa-32661633a686,ad8d0833-35de-4851-a78b-4aef355109ef,c4,c3,3373,?,p1,
1769473155.7681785,CREATED,bedb4546-3211-49be-9959-c2c2034ccd03,272357d7-c457-4c3e-933e-3262971987b0,c4,c3,26,?,?,surb={'id': '41dd62e9-fb83-40ab-af45-355ce07dd773', 'route': ['p3', 'e12', 'i5', 'x5', 'p1', 'c4']}
1769473155.9219992,SENT,8098846e-110a-4f4d-8f53-1671fd4882db,daa2c5e1-8056-483d-8c66-445dd5a0a477,c4,c3,3395,?,p1,
1769473155.9221742,CREATED,b6019fd8-7c3a-4bd5-9821-e07b0ada08a4,86ca87cb-0671-4352-b06c-d7adeb410e43,c4,c3,27,?,?,surb={'id': '5dd1ccad-0ec4-40da-b61a-bbbee6841a53', 'route': ['p3', 'e1', 'i1', 'x8', 'p1', 'c4']}
1769473156.4467154,SENT,96368396-1ee3-46b4-9fac-ef9ff6e06011,752f499e-6a68-471b-b21a-065384a252b0,c4,c3,3371,?,p1,
1769473156.4467943,CREATED,97840ecd-614b-4bb9-8a6f-1570a15b459d,e0fbc64b-2440-4c78-b993-6fefc52b5723,c4,c3,27,?,?,surb={'id': 'ebb6cb6d-5c8d-439c-a411-7ecbea439112', 'route': ['p3', 'e12', 'i3', 'x12', 'p1', 'c4']}
1769473156.6498199,SENT,65aa9e0b-173d-4efb-8c34-3e62052b7dc5,f9268411-4f03-4336-9e43-ead04750e7c0,c4,c3,3409,?,p1,
