timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747917.072712,SENT,7e5de3bc-fb08-409a-b8ee-08a547e04394,d1869fbe-b0d6-479b-97d7-5ba0f75cfc5a,c2,c1,3399,?,p2,
1769747917.0728579,CREATED,925fed26-b2aa-423f-a12a-2366faeca229,a092bcdd-c85b-4909-9cc1-c49e001c8fb3,c2,c1,27,?,?,surb={'id': 'd44330a2-54fb-481d-a79f-8ee17dfa7cbc', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769748223.5123162,SENT,426ea9af-0389-44a7-9492-311338c3a552,0d781773-7069-4df5-8705-65d20be2005d,c2,c1,3401,?,p2,
1769748223.5124702,CREATED,55aa407c-6d55-45ec-9e3c-99d17f920cd5,3ea6f583-7f96-4bac-90b3-fde1a6dd3881,c2,c1,27,?,?,surb={'id': 'e00e1665-1d5e-40e1-81fd-9acfdf69c539', 'route': ['p1', 'e6', 'i8', 'x5', 'p2', 'c2']}
1769748223.6446047,SENT,0d0e9057-b9c8-4066-95af-e6823fb4e46b,4b17b80e-feff-4a8a-8640-8f0c2b833e5c,c2,c1,3391,?,p2,
1769748223.6447232,CREATED,96fcc96e-a14a-4ce5-bdcc-bb591fefc343,c1f060d9-8df8-401e-b722-b03658d64794,c2,c1,27,?,?,surb={'id': '2b9a6e65-78c3-43b1-95af-c83c3c32bf98', 'route': ['p1', 'e5', 'i7', 'x1', 'p2', 'c2']}
1769748223.6483238,SENT,7b5b2063-72a8-40dd-a18b-881f3ecba6fb,e4c5f3e5-3742-4cde-8795-3cd5ecdea278,c2,c1,3360,?,p2,
1769748223.648428,CREATED,da4c5d7f-87aa-4393-89a1-7f848fe90671,c1f060d9-8df8-401e-b722-b03658d64794,c2,c1,27,?,?,surb={'id': '2b9a6e65-78c3-43b1-95af-c83c3c32bf98', 'route': ['p1', 'e5', 'i7', 'x1', 'p2', 'c2']}
1769748223.7221694,SENT,337aec11-b6c0-4cf8-b6df-7c841d4ebdee,46e86d34-04c6-4e5e-8052-438b01a8913a,c2,c1,3396,?,p2,
1769748223.722279,CREATED,01205fec-929a-432a-aee9-b36240f0d9b0,cbceb5a6-edc8-4474-845f-a2e94dcc139d,c2,c1,27,?,?,surb={'id': 'c5049e71-2535-4467-b1f8-ed9dcaad1292', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769748224.1626534,RECEIVED,e7529cf9-ba30-4d25-ad61-7c556de41de5,e3fd760d-d8a8-401c-9ca6-0ea03c290893,c5,c2,27,p2,?,surb={'id': '5f32099d-46b2-43ba-b1f4-b942c86c2ebc', 'route': ['p2', 'e12', 'i11', 'x2', 'p2', 'c5']}
1769748224.1673198,SENT,21690ae6-d7f4-4cd2-ac13-3147f3b29204,3247d226-1ae7-4952-bfb2-838f537544a7,c2,c1,3373,?,p2,
1769748224.1674235,CREATED,2fd39014-f0a6-464c-8486-b814d714e955,cbceb5a6-edc8-4474-845f-a2e94dcc139d,c2,c1,27,?,?,surb={'id': 'c5049e71-2535-4467-b1f8-ed9dcaad1292', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769748224.5613587,SENT,57305e18-9775-48e0-9692-26f58c3b33fc,d5ae964d-98e8-4511-a8e0-1c2fb2e2feaf,c2,c1,3380,?,p2,
1769748224.5615118,CREATED,9521f3ba-2c26-4c20-80a5-0deba89827be,e7618acf-7e84-4056-a57a-051005894e99,c2,c1,27,?,?,surb={'id': '9d1fcb73-8295-449b-a923-6110604d6d74', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769748224.8536596,RECEIVED,afe2d038-3e86-4ab4-ae1b-a3f6aca0ecd6,8a43f8ff-feb0-4653-8a63-9c1362b721d3,c5,c2,26,p2,?,surb={'id': '2f3c4752-675d-44c2-be23-751465896d2e', 'route': ['p2', 'e1', 'i3', 'x2', 'p2', 'c5']}
1769748224.9673674,RECEIVED,7860f54a-b004-4053-82f0-e36d5fbb2eb4,e91c0f6d-71bf-447a-87ab-8c158b3c897f,c5,c2,27,p2,?,surb={'id': 'a8acc318-6ace-400b-b985-b9ebaf784bb4', 'route': ['p2', 'e11', 'i6', 'x10', 'p2', 'c5']}
1769748224.982949,RECEIVED,a6a1b336-a4a4-4d42-b5a6-67f50fa88622,8a43f8ff-feb0-4653-8a63-9c1362b721d3,c5,c2,26,p2,?,surb={'id': '2f3c4752-675d-44c2-be23-751465896d2e', 'route': ['p2', 'e1', 'i3', 'x2', 'p2', 'c5']}
1769748225.0421884,RECEIVED,bab4739b-351d-49ec-83ff-f34b9c075494,6e37229c-7aff-437a-8e98-7ecddc9c123e,c5,c2,26,p2,?,surb={'id': 'dc816d5b-56b7-4112-87a0-72f6fa67ac17', 'route': ['p2', 'e5', 'i2', 'x5', 'p2', 'c5']}
1769748225.3820062,SENT,432a56dc-06db-4f59-8d15-9d0d1b4019ef,dd531e66-21fd-4321-a48b-4f2bceba151e,c2,c1,3360,?,p2,
1769748225.3822367,CREATED,05bd7c37-2b49-42ca-b655-ea96868de927,e7618acf-7e84-4056-a57a-051005894e99,c2,c1,27,?,?,surb={'id': '9d1fcb73-8295-449b-a923-6110604d6d74', 'route': ['p1', 'e3', 'i9', 'x6', 'p2', 'c2']}
1769748225.4182265,SENT,e17a6485-19e7-47ce-b4fd-ee46d7a81923,05c41314-7d73-4af4-8bb4-e89a97597132,c2,c1,3371,?,p2,
1769748225.418402,CREATED,bf2e2384-67ab-4e37-abf7-eab84b013066,0782d890-07b6-4326-b3b7-e7c48fb21a3b,c2,c1,27,?,?,surb={'id': '17f2ef41-c25b-437d-81e6-9cee4d4a3403', 'route': ['p1', 'e4', 'i7', 'x8', 'p2', 'c2']}
1769748225.4417624,SENT,2f590450-e8d6-4d17-aa97-07e303cb5a69,7717c471-fbd1-4061-9898-d3276db72a54,c2,c1,3372,?,p2,
1769748225.4419277,CREATED,3b8474f2-1163-46aa-84d7-26e926d9cf95,0782d890-07b6-4326-b3b7-e7c48fb21a3b,c2,c1,27,?,?,surb={'id': '17f2ef41-c25b-437d-81e6-9cee4d4a3403', 'route': ['p1', 'e4', 'i7', 'x8', 'p2', 'c2']}
1769748225.5252647,SENT,c87fa553-e48d-48e2-af5e-9c413fdde752,d8735baf-792e-47a5-871d-6d397881bf71,c2,c1,3376,?,p2,
1769748225.525433,CREATED,668cb70c-97a0-4e74-89b2-3ee4dd3319a6,eee2fe63-6ceb-4e59-b152-9540267fabef,c2,c1,27,?,?,surb={'id': '13b5c755-5c3c-4ceb-80bc-0904f396e280', 'route': ['p1', 'e2', 'i3', 'x11', 'p2', 'c2']}
1769748225.7405064,SENT,64844ccc-aefc-49f5-99a9-1a373ecd4fd5,d97fe43b-ceb9-4926-add9-6e9c2dd7b728,c2,c1,3379,?,p2,
1769748225.740654,CREATED,10bb1602-f6c3-49fb-a8d3-cf8a305d77fa,eee2fe63-6ceb-4e59-b152-9540267fabef,c2,c1,27,?,?,surb={'id': '13b5c755-5c3c-4ceb-80bc-0904f396e280', 'route': ['p1', 'e2', 'i3', 'x11', 'p2', 'c2']}
1769748225.860931,RECEIVED,c1f89bd8-1753-4ebd-b4b5-37a01cade53e,821a4a1a-48c1-433a-974f-078eea7818ce,c5,c2,27,p2,?,surb={'id': '939c3d9d-714f-4dbf-ab66-8fb1bb1a0e8d', 'route': ['p2', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769748225.9054065,SENT,9558badd-b727-4df1-b15a-3243c37d89b5,d135e4e4-dece-493a-b943-09ae1560f4c1,c2,c1,3355,?,p2,
1769748225.9055567,CREATED,db088921-3d5b-4d4c-9ef8-ae4b25e657a1,5a3689f7-8d48-47f6-ad21-d3c5e86d00cd,c2,c1,25,?,?,surb={'id': '1c4a059d-3954-4784-ae69-ff023d26bd71', 'route': ['p1', 'e8', 'i9', 'x4', 'p2', 'c2']}
1769748225.968108,SENT,b65333d1-8095-4679-9fab-19834a8623c0,3d513d81-3884-41ea-9def-b475a6866be2,c2,c1,3356,?,p2,
1769748225.9682603,CREATED,01e5c89d-08e4-4da3-883c-39cbaca9d9ba,5a3689f7-8d48-47f6-ad21-d3c5e86d00cd,c2,c1,25,?,?,surb={'id': '1c4a059d-3954-4784-ae69-ff023d26bd71', 'route': ['p1', 'e8', 'i9', 'x4', 'p2', 'c2']}
1769748226.3815444,RECEIVED,3be96354-af59-4b50-b560-c77cb14f04d2,92a7ba21-01d1-4719-a152-db522cb24e26,c5,c2,26,p2,?,surb={'id': '07f4c43c-6e41-492d-85a1-d2ada8c28c81', 'route': ['p2', 'e10', 'i6', 'x5', 'p2', 'c5']}
1769748226.8522825,SENT,e7fa56c0-53b7-4778-82fc-2536d028c7af,85df7be9-028f-4d05-91f0-09d2cdeee85e,c2,c1,3359,?,p2,
1769748226.8524368,CREATED,96ab3e0a-cff8-4564-9d40-e9a05ea34de2,e8ee935c-da98-4084-bcd4-cf69cf4f056e,c2,c1,27,?,?,surb={'id': '36d818ea-52e8-4844-b00d-0b3a5205defa', 'route': ['p1', 'e2', 'i6', 'x5', 'p2', 'c2']}
1769748226.8954794,RECEIVED,951527ce-7ce7-468f-bd37-dcb5f115d139,0d369f6f-3149-41ce-ba5d-caec2a1e49a7,c5,c2,27,p2,?,surb={'id': 'a0156d2f-b80e-49a1-9fce-1800e1eabc86', 'route': ['p2', 'e8', 'i8', 'x7', 'p2', 'c5']}
1769748227.0303924,SENT,8df68f9f-1c6f-4693-9c52-68274763a586,b0ee989e-efe4-45c2-9b8f-112a6c86afb0,c2,c1,3360,?,p2,
1769748227.0305429,CREATED,17b70ce4-1161-47f6-9b23-319521e7006b,e8ee935c-da98-4084-bcd4-cf69cf4f056e,c2,c1,27,?,?,surb={'id': '36d818ea-52e8-4844-b00d-0b3a5205defa', 'route': ['p1', 'e2', 'i6', 'x5', 'p2', 'c2']}
1769748227.0573597,SENT,4cf51c33-a28d-4378-8499-740ec7a12e2f,056ee63b-9630-4157-b9c7-c7ab18615b45,c2,c1,3391,?,p2,
1769748227.05754,CREATED,af999b09-0b28-4603-91ff-7600fe18ddfa,63b350a5-af50-4bd0-b8c0-e9f696141643,c2,c1,27,?,?,surb={'id': '77157306-5633-49c4-a3cb-1ded2f201646', 'route': ['p1', 'e6', 'i8', 'x10', 'p2', 'c2']}
1769748227.074121,SENT,8faee985-327b-4775-8835-2c5352a816c6,0fe01929-e17e-473e-bb3e-26fc367123af,c2,c1,3400,?,p2,
1769748227.0743823,CREATED,a7ffe0a9-254f-4e42-b1ee-eaa62ff3e514,63b350a5-af50-4bd0-b8c0-e9f696141643,c2,c1,27,?,?,surb={'id': '77157306-5633-49c4-a3cb-1ded2f201646', 'route': ['p1', 'e6', 'i8', 'x10', 'p2', 'c2']}
1769748227.139667,SENT,3dbb984b-bd0b-41af-b6d4-adbe2174a4e2,48e2acf3-182b-481f-bf61-a032a95ee1e8,c2,c1,3376,?,p2,
1769748227.1398182,CREATED,02c468be-7aa8-42f2-87aa-54049b698034,4df143f6-ec30-44d7-9e8a-9bcc2b939413,c2,c1,27,?,?,surb={'id': '434dcb1b-df0f-4f32-9b6f-8f3262980dcb', 'route': ['p1', 'e6', 'i11', 'x4', 'p2', 'c2']}
1769748227.8517516,RECEIVED,f054ecfb-e5a4-46a9-addd-be3bb2512af3,bddfc93a-68c1-4fc2-ae7b-250baf4aa056,c5,c2,26,p2,?,surb={'id': '1fab10d5-d458-4d43-a935-f990be4ec008', 'route': ['p2', 'e11', 'i10', 'x4', 'p2', 'c5']}
1769748227.9263504,SENT,e6b31d47-a532-4991-b529-7982728fb44a,7e782405-42ed-4a80-85f1-9c6e85f944e2,c2,c1,3392,?,p2,
1769748227.9264996,CREATED,38e68412-b182-4a48-acb8-d55d2e89ffe8,4df143f6-ec30-44d7-9e8a-9bcc2b939413,c2,c1,27,?,?,surb={'id': '434dcb1b-df0f-4f32-9b6f-8f3262980dcb', 'route': ['p1', 'e6', 'i11', 'x4', 'p2', 'c2']}
1769748228.5093384,RECEIVED,3d6d13ed-16c4-4b92-895a-54b2bf27dbab,09a50f46-14f1-4321-af8b-6148ca4cbed6,c5,c2,27,p2,?,surb={'id': '399566a9-6287-4c43-ae48-651a997fdf14', 'route': ['p2', 'e1', 'i11', 'x12', 'p2', 'c5']}
1769748228.9360979,SENT,579a838d-13bd-4520-8e72-9b7a8d04ffc4,87e4fd70-23c9-4b9f-b745-e2340c88852a,c2,c1,3400,?,p2,
1769748228.9362516,CREATED,f54c4f43-32a1-4737-a7cf-71f58bcd0023,3013b61c-683c-48a2-878f-7865b97c077f,c2,c1,26,?,?,surb={'id': '727d0553-28ca-40e5-a807-6e2e71f7028f', 'route': ['p1', 'e7', 'i4', 'x8', 'p2', 'c2']}
1769748229.3537936,RECEIVED,b4c85338-bd29-4ce2-ba7b-9a2accc51443,4d202b94-d310-49e2-81fc-939363f770e0,c5,c2,27,p2,?,surb={'id': '56204e5a-7784-4d2c-b26c-7d72af125334', 'route': ['p2', 'e1', 'i9', 'x11', 'p2', 'c5']}
1769748229.5856667,SENT,c5a51192-e75c-4c02-b41b-57ed6c36515f,6a632563-280a-4b62-8732-8f8d6aea9ea0,c2,c1,3372,?,p2,
1769748229.5858912,CREATED,e5b23dd8-76db-498d-a3af-6b4fab97e26b,3013b61c-683c-48a2-878f-7865b97c077f,c2,c1,26,?,?,surb={'id': '727d0553-28ca-40e5-a807-6e2e71f7028f', 'route': ['p1', 'e7', 'i4', 'x8', 'p2', 'c2']}
1769748229.6929307,RECEIVED,e26730ee-b77e-495d-9f3c-f75883b437f1,bddfc93a-68c1-4fc2-ae7b-250baf4aa056,c5,c2,26,p2,?,surb={'id': '1fab10d5-d458-4d43-a935-f990be4ec008', 'route': ['p2', 'e11', 'i10', 'x4', 'p2', 'c5']}
1769748229.782333,SENT,09ab1c4f-0348-42e2-bc7e-7edecb8d0579,9c44237d-9a11-4d10-8813-c1cd516e938a,c2,c1,3379,?,p2,
1769748229.7824674,CREATED,110f9ba2-2526-4f22-85d8-aa0ee531193c,4dc4be40-43f5-4356-9468-79ef831f07ef,c2,c1,26,?,?,surb={'id': '1598e2ab-2548-4552-a8eb-6f78e262b1cb', 'route': ['p1', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769748230.399283,SENT,276acd59-8a86-4700-b7bd-cf82505bb785,f3cfb2ae-91bd-428f-8fcd-e5ab1d8f57a0,c2,c1,3387,?,p2,
1769748230.3994362,CREATED,db42208f-0ea2-4c3c-86ac-ac43bcd4ebea,4dc4be40-43f5-4356-9468-79ef831f07ef,c2,c1,26,?,?,surb={'id': '1598e2ab-2548-4552-a8eb-6f78e262b1cb', 'route': ['p1', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769748230.4289992,SENT,e6e4c130-75b4-46a1-871c-e52022345562,1c1c74a6-8181-491d-8769-99e6e94d73fb,c2,c1,3387,?,p2,
1769748230.429978,CREATED,20b0309b-c4e0-4975-8d28-ef7660061491,fabef96f-f007-4f80-9dce-693e850d39f3,c2,c1,27,?,?,surb={'id': '675e2440-9bc6-4d4a-a0de-f15de420fe8d', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769748230.624142,RECEIVED,c8ee07bc-5d12-45cf-8ec9-c3e1d57b95bb,c1c3bb52-5286-45ba-9e12-c914a41c3f8a,c5,c2,27,p2,?,surb={'id': 'ebe8ff6c-2745-4b40-8bc6-be5cda4bf84a', 'route': ['p2', 'e1', 'i10', 'x2', 'p2', 'c5']}
1769748230.713741,SENT,9564a354-822d-4614-bccf-e3f2125cbe77,0b0d6f18-7f7c-43fa-9db6-1eef422ebcd1,c2,c1,3395,?,p2,
1769748230.7138774,CREATED,b64837af-4869-40ef-9f45-8d8081c12ecc,fabef96f-f007-4f80-9dce-693e850d39f3,c2,c1,27,?,?,surb={'id': '675e2440-9bc6-4d4a-a0de-f15de420fe8d', 'route': ['p1', 'e4', 'i11', 'x10', 'p2', 'c2']}
1769748230.7294638,RECEIVED,ae155266-3615-48ce-9703-5b1056eb81ea,12246722-11e3-42bc-bec7-d3b3eed120b5,c5,c2,27,p2,?,surb={'id': '593d16c5-be9b-44e9-98f4-1bd80001a08b', 'route': ['p2', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769748230.7432916,SENT,ecf42096-3e19-4dfb-a789-dd265ac84332,390685b0-3bd3-4ae4-b8c1-255201038ddb,c2,c1,3374,?,p2,
1769748230.74344,CREATED,dcd884f6-1942-4602-b921-98e0b60ce01a,60d7f0c2-aab3-4af9-b158-c9fb6807c8c2,c2,c1,27,?,?,surb={'id': '21e5597c-864c-44aa-9245-f44cb6c8215c', 'route': ['p1', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769748230.848297,RECEIVED,c6aca371-0a88-4c2c-9456-183f8a05c0f3,c1c3bb52-5286-45ba-9e12-c914a41c3f8a,c5,c2,27,p2,?,surb={'id': 'ebe8ff6c-2745-4b40-8bc6-be5cda4bf84a', 'route': ['p2', 'e1', 'i10', 'x2', 'p2', 'c5']}
1769748231.338836,SENT,201757f6-3022-4878-a20b-b804ddd3bcaa,3cab5165-d1c3-4239-9549-f28522a80216,c2,c1,3377,?,p2,
1769748231.339002,CREATED,a5dbaf05-221d-452d-8cc1-951d5e75037f,60d7f0c2-aab3-4af9-b158-c9fb6807c8c2,c2,c1,27,?,?,surb={'id': '21e5597c-864c-44aa-9245-f44cb6c8215c', 'route': ['p1', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769748231.6947162,RECEIVED,682be424-c4e6-475e-b782-591d0ee376c5,b98c9b84-22f3-4599-9a3b-59ab9a2891a7,c5,c2,26,p2,?,surb={'id': 'ee2a8937-05e4-4ae2-b8fc-a4b73a68476a', 'route': ['p2', 'e4', 'i7', 'x3', 'p2', 'c5']}
1769748231.749733,RECEIVED,c953e3bb-8acc-4c7d-813b-87969b22b5fb,92a7ba21-01d1-4719-a152-db522cb24e26,c5,c2,26,p2,?,surb={'id': '07f4c43c-6e41-492d-85a1-d2ada8c28c81', 'route': ['p2', 'e10', 'i6', 'x5', 'p2', 'c5']}
1769748232.5630965,SENT,31798cb3-1391-4209-8699-1ed20cf27985,02a5d240-c648-4e2d-b822-c9dab2218082,c2,c1,3399,?,p2,
1769748232.5632396,CREATED,1b603ee5-dfba-468d-9b1c-8391396203c8,2b5bfea0-3a38-46b9-b676-06b03576412c,c2,c1,27,?,?,surb={'id': 'c9f971f8-21ee-4871-8f2b-b6701efbb2a0', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769748232.6812565,SENT,069674e3-b334-4f13-91fc-654430a1396d,223ae429-a66f-4eaf-a3e9-9739b7228b96,c2,c1,3390,?,p2,
1769748232.681407,CREATED,f40edbe0-8ed3-4f24-b39c-aa937dad0d0f,2b5bfea0-3a38-46b9-b676-06b03576412c,c2,c1,27,?,?,surb={'id': 'c9f971f8-21ee-4871-8f2b-b6701efbb2a0', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769748232.7419574,SENT,f981ec77-29c5-41e9-a0eb-b0e2115bc46a,205bc055-2a45-441d-ad2f-2c3a32a60fbd,c2,c1,3385,?,p2,
1769748232.7421792,CREATED,6d222429-a861-42f1-a045-bbd20f5aaf31,a45125fc-a6ad-4280-bf48-adbd352c667d,c2,c1,26,?,?,surb={'id': '2e4ae5e0-caef-4c39-b721-076d3cf7386a', 'route': ['p1', 'e5', 'i3', 'x5', 'p2', 'c2']}
1769748232.954092,SENT,d2dd5129-a642-45cc-9a31-a23fe53bf327,fc70bc90-7f67-44c1-ae9b-6fb879d1211d,c2,c1,3375,?,p2,
1769748232.9542484,CREATED,0a4808f0-d59d-4db8-aa2e-077745087e8d,a45125fc-a6ad-4280-bf48-adbd352c667d,c2,c1,26,?,?,surb={'id': '2e4ae5e0-caef-4c39-b721-076d3cf7386a', 'route': ['p1', 'e5', 'i3', 'x5', 'p2', 'c2']}
1769748233.1597424,RECEIVED,3371c1a9-63cb-41a4-8560-2f9e3c8563e5,5e27058d-7bb3-430a-9a1b-e83f6f6618f3,c5,c2,26,p2,?,surb={'id': '855c6b70-7003-4749-8143-72dd3c224804', 'route': ['p2', 'e6', 'i7', 'x10', 'p2', 'c5']}
1769748233.2071302,RECEIVED,29dc3016-23ed-41db-89a8-598631127a9f,aad469ed-98ff-48e2-ae00-5fa59b2c4b1f,c5,c2,27,p2,?,surb={'id': 'd5315d3c-d079-4d58-a3cd-568b00ab4ee7', 'route': ['p2', 'e9', 'i5', 'x3', 'p2', 'c5']}
1769748233.3387938,SENT,a13fa096-7f71-49ef-bd3a-34d5587e2582,69315069-8c98-40e5-b2bb-865a727354ec,c2,c1,3359,?,p2,
1769748233.3389454,CREATED,a633d3b0-d077-4f9e-a6c0-20f27f7d873d,4bf513f1-c27f-447e-b42b-07360a277a13,c2,c1,27,?,?,surb={'id': '6d58d690-3c30-4b50-8230-115e5ed19f39', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c2']}
1769748233.7027593,SENT,5beb6a9f-12eb-4f23-a7c2-5d5d33c4e9da,bfef0d7b-297a-4ef1-aef3-3cc45720a587,c2,c1,3384,?,p2,
1769748233.7029142,CREATED,0e996f2e-2c49-4fcc-8022-a2f2243d0844,4bf513f1-c27f-447e-b42b-07360a277a13,c2,c1,27,?,?,surb={'id': '6d58d690-3c30-4b50-8230-115e5ed19f39', 'route': ['p1', 'e1', 'i6', 'x5', 'p2', 'c2']}
1769748233.7669427,RECEIVED,eb0e24e3-cee0-4855-b558-fc10b7dfd2c3,bdcbc62f-97b2-4f7c-bc4a-5602c86ec917,c5,c2,27,p2,?,surb={'id': '24c1d139-6db8-46de-95ce-91ec4d765c3f', 'route': ['p2', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769748233.7872694,SENT,226645ef-2f79-48ad-a35d-0539b823155c,3a2cc822-d949-47cd-9aa3-98e0da36e7c6,c2,c1,3399,?,p2,
1769748233.7874298,CREATED,df4ae634-2be0-4078-9b2b-5b452f5e7858,fed742fa-3f6c-4fa5-be98-f843d22ee4c7,c2,c1,27,?,?,surb={'id': '9898579d-f163-416d-b0f9-48c1b39bf423', 'route': ['p1', 'e11', 'i11', 'x1', 'p2', 'c2']}
1769748233.8396947,RECEIVED,21fb61a3-1ac3-478e-9e9d-48c8bcaf7125,bdcbc62f-97b2-4f7c-bc4a-5602c86ec917,c5,c2,27,p2,?,surb={'id': '24c1d139-6db8-46de-95ce-91ec4d765c3f', 'route': ['p2', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769748233.933891,RECEIVED,defe0029-a5fb-4621-aaf9-3fb84bf617c4,35f11903-1806-4fd8-8dec-9c6e51d2fb25,c5,c2,27,p2,?,surb={'id': '008564ec-6642-4a59-b9bd-4f2851fad753', 'route': ['p2', 'e4', 'i12', 'x9', 'p2', 'c5']}
1769748234.1558168,RECEIVED,63df0286-2e6f-4988-8366-ec6f5c531550,aad469ed-98ff-48e2-ae00-5fa59b2c4b1f,c5,c2,27,p2,?,surb={'id': 'd5315d3c-d079-4d58-a3cd-568b00ab4ee7', 'route': ['p2', 'e9', 'i5', 'x3', 'p2', 'c5']}
1769748234.2231734,SENT,1e1029e4-4bdb-41d5-aa14-33868854efda,2c90b703-7c80-42d2-a361-1cb13e753d1c,c2,c1,3401,?,p2,
1769748234.2233274,CREATED,2d2eddb8-c0f6-4bed-88cd-c5a241b6bebd,fed742fa-3f6c-4fa5-be98-f843d22ee4c7,c2,c1,27,?,?,surb={'id': '9898579d-f163-416d-b0f9-48c1b39bf423', 'route': ['p1', 'e11', 'i11', 'x1', 'p2', 'c2']}
1769748234.821884,RECEIVED,5e238b05-83aa-488c-967f-db86c793dd0d,5e27058d-7bb3-430a-9a1b-e83f6f6618f3,c5,c2,26,p2,?,surb={'id': '855c6b70-7003-4749-8143-72dd3c224804', 'route': ['p2', 'e6', 'i7', 'x10', 'p2', 'c5']}
1769748234.987543,SENT,3be2a58a-81a7-4ee0-bb66-9865ca60b525,d6b7d4b2-f8c0-4a98-9ab3-5ea49ef19553,c2,c1,3387,?,p2,
1769748234.9877627,CREATED,76379756-3a1d-436d-859a-14945ac95c65,0d0639a7-d082-4ce6-9472-dd1ed6a76c12,c2,c1,27,?,?,surb={'id': 'ec6f6e9c-442e-4ba2-81cb-20266d9d8b13', 'route': ['p1', 'e8', 'i11', 'x10', 'p2', 'c2']}
1769748235.8416224,SENT,62225815-22e9-4449-8f16-0735fefbebb9,5a87c2d9-aa62-4f91-bd81-5e6fb74ca693,c2,c1,3394,?,p2,
1769748235.841783,CREATED,913bf06b-6a19-4541-8800-7eb1c713c2a8,0d0639a7-d082-4ce6-9472-dd1ed6a76c12,c2,c1,27,?,?,surb={'id': 'ec6f6e9c-442e-4ba2-81cb-20266d9d8b13', 'route': ['p1', 'e8', 'i11', 'x10', 'p2', 'c2']}
1769748236.8928528,RECEIVED,7a047481-76e2-446a-a9e1-c25923ba49de,67080fb1-cda8-4f93-b843-09d149e8b1a2,c5,c2,27,p2,?,surb={'id': '7930e206-ca2c-46aa-b9dc-438aa9d68d65', 'route': ['p2', 'e10', 'i7', 'x5', 'p2', 'c5']}
1769748237.210455,RECEIVED,1adcac4c-1422-4234-b47b-4c0f1d49c43e,4d46389c-45f7-4837-a0f8-216082b7db37,c5,c2,27,p2,?,surb={'id': 'd3b88091-5849-42a6-90d7-af5a59aee3eb', 'route': ['p2', 'e2', 'i3', 'x9', 'p2', 'c5']}
1769748237.452997,RECEIVED,8fe1457b-1088-421e-b4b2-960d1e94be95,4d46389c-45f7-4837-a0f8-216082b7db37,c5,c2,27,p2,?,surb={'id': 'd3b88091-5849-42a6-90d7-af5a59aee3eb', 'route': ['p2', 'e2', 'i3', 'x9', 'p2', 'c5']}
1769748237.6024144,SENT,cccd0cec-7197-4133-b82e-0306b00048c5,4e64cd3a-fb1e-4ead-b8c5-4b4b18b7d4f8,c2,c1,3368,?,p2,
1769748237.602582,CREATED,95a2c436-1b15-4fff-82c4-c57cf2e75036,6ae32889-5a37-45b6-a389-12ecb6d323da,c2,c1,27,?,?,surb={'id': '055d23ce-e913-4195-85f9-2d5260cf2d5d', 'route': ['p1', 'e6', 'i8', 'x6', 'p2', 'c2']}
1769748237.63516,SENT,c69fe02e-ffd8-4e80-9655-9909575a97aa,b7130a5a-3b66-4fb1-bce9-c1b2a790cf4e,c2,c1,3397,?,p2,
1769748237.635954,CREATED,3de32384-7612-4563-b304-369f916982cf,6ae32889-5a37-45b6-a389-12ecb6d323da,c2,c1,27,?,?,surb={'id': '055d23ce-e913-4195-85f9-2d5260cf2d5d', 'route': ['p1', 'e6', 'i8', 'x6', 'p2', 'c2']}
1769748237.6828694,RECEIVED,74d1870f-4939-43b7-9bfa-a318633bc7f1,1884cc26-b76f-48e2-aeed-10f0f3970bb8,c5,c2,27,p2,?,surb={'id': 'f5d6e49b-0867-453c-bb4a-456d47eee074', 'route': ['p2', 'e4', 'i11', 'x12', 'p2', 'c5']}
1769748237.9795868,SENT,7769e42f-b7fc-44f5-bad6-065d075636c4,14c57353-d526-4425-8115-a0ea65900b1d,c2,c1,3376,?,p2,
1769748237.979736,CREATED,2a92e719-5818-4611-a919-c5fd0dec9746,cf025409-907f-438d-b782-593c1430e73d,c2,c1,27,?,?,surb={'id': 'cf24aafe-d9b6-46fa-8668-1214a760b793', 'route': ['p1', 'e3', 'i8', 'x5', 'p2', 'c2']}
1769748237.9897707,RECEIVED,d687a4d1-af18-44da-adfa-59bd3a2cbb62,69a0dda7-2308-4104-a1e8-94c2df2e5b60,c5,c2,27,p2,?,surb={'id': '00cfa6ee-bbc1-404c-b9e2-dba860ebe54c', 'route': ['p2', 'e11', 'i7', 'x5', 'p2', 'c5']}
