timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748444.1715329,RECEIVED,8aa1f2ce-15cc-4b8e-85ea-a9c915831af3,e046d7d4-21ae-4869-9354-b0a2195397e7,c2,c1,27,p1,?,surb={'id': 'bac21d71-6e46-4730-98bf-369c29f6718e', 'route': ['p1', 'e11', 'i1', 'x7', 'p2', 'c2']}
1769748444.2625782,RECEIVED,f9cd99df-fbb1-4bee-97e2-5f84492b9d02,1ee49b3a-555f-4e78-8021-4f8e4aabed16,c2,c1,27,p1,?,surb={'id': 'ff1cc798-edad-492c-9cc7-6e9ca54c4d63', 'route': ['p1', 'e7', 'i11', 'x8', 'p2', 'c2']}
1769748444.4223342,SENT,5bf1915e-cb55-426a-b7f6-f2b25efd469b,c47e8081-59b2-41cc-850e-22693eeb1fab,c1,c5,3382,?,p1,
1769748444.4231524,CREATED,74f6ff40-ad96-4c73-a6ca-e5bf6c1f209a,49580755-759d-4895-9f3c-3108953e45af,c1,c5,27,?,?,surb={'id': 'c2969a3b-a04e-4077-b26e-ca5c887539eb', 'route': ['p2', 'e6', 'i6', 'x8', 'p1', 'c1']}
1769748444.457501,RECEIVED,f960307a-5a2b-4f94-8743-6eb0bca75469,31f1df56-d4d7-4429-a285-b5cb197f07b0,c3,c1,27,p1,?,surb={'id': '84d76339-a164-4491-8a67-19e525a0a0dd', 'route': ['p1', 'e9', 'i8', 'x2', 'p3', 'c3']}
1769748444.7529905,RECEIVED,20c9c62d-68b7-4a10-991f-a5902271d578,a9659cb5-58a6-493c-9bd1-179a52105999,c3,c1,27,p1,?,surb={'id': 'e150c819-f07c-4cce-a00c-c37ea1f04ce1', 'route': ['p1', 'e1', 'i8', 'x8', 'p3', 'c3']}
1769748444.8205738,RECEIVED,26162f70-7417-46fe-b2d0-545d8fce80ea,639914e9-e61f-468e-b84e-33c60925bcb8,c3,c1,27,p1,?,surb={'id': 'e0bd9ebd-72b9-4fb3-a414-82a54aa62c2a', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769748445.452456,RECEIVED,aacb88aa-0dba-417c-bc99-ae573548af7a,31b6150e-6625-459d-81a0-d6a3b499fdca,c2,c1,27,p1,?,surb={'id': '04c14c81-0598-4562-bad3-e210111527ee', 'route': ['p1', 'e11', 'i6', 'x2', 'p2', 'c2']}
1769748445.5990973,RECEIVED,c83eccaa-ac39-479f-a565-84462b301fcf,a9659cb5-58a6-493c-9bd1-179a52105999,c3,c1,27,p1,?,surb={'id': 'e150c819-f07c-4cce-a00c-c37ea1f04ce1', 'route': ['p1', 'e1', 'i8', 'x8', 'p3', 'c3']}
1769748445.716977,RECEIVED,ce3f1f24-2b6d-46a7-a46b-ac5b307bd47a,2161dffb-ba8a-4a56-a89a-469d57355183,c3,c1,25,p1,?,surb={'id': '1b2d8fe8-5a78-4333-8573-19f563755293', 'route': ['p1', 'e5', 'i9', 'x5', 'p3', 'c3']}
1769748445.9829257,SENT,8a18f449-57f9-4242-b722-b685762424d3,4c27b161-e193-424f-893e-266d3b426917,c1,c5,3396,?,p1,
1769748445.9831116,CREATED,dda053e1-6a55-4b8d-908c-117613320077,3b50fab9-cb32-48f0-9a1b-6413e76a2fcd,c1,c5,26,?,?,surb={'id': '1305d775-9d54-4a62-897b-7592c9aad15e', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769748445.9877398,RECEIVED,cc43444b-868b-4d79-873f-3bbf1f5c8d15,f2abcb2e-bab3-48a9-b48d-b5f7b22695c0,c2,c1,27,p1,?,surb={'id': '248819c6-b10e-4b71-bca6-a849fbba6f41', 'route': ['p1', 'e3', 'i12', 'x12', 'p2', 'c2']}
1769748446.0696652,SENT,eb7f7e32-a737-465d-998c-26bc44e9480d,3108ab39-960f-4a23-80ee-99e179d4dc31,c1,c5,3392,?,p1,
1769748446.069814,CREATED,8dfaa679-bb19-4db9-b666-34eb0a0666ed,3b50fab9-cb32-48f0-9a1b-6413e76a2fcd,c1,c5,26,?,?,surb={'id': '1305d775-9d54-4a62-897b-7592c9aad15e', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769748446.2934058,SENT,0ff973a6-7840-4c7d-a252-fa7a058e7072,9beac9a5-4a52-461d-96b7-45005cbded1d,c1,c5,3396,?,p1,
1769748446.293578,CREATED,f4d07bc7-1e55-4587-aaa7-b987cead9872,94d7f20e-c096-419c-9d36-f8374dce9099,c1,c5,27,?,?,surb={'id': 'a8fa8207-ca31-4ee9-9038-b184e0ee6e29', 'route': ['p2', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769748446.462227,SENT,3f1d9f73-3a15-40bd-8374-5024a676fc76,53b30c0b-72e3-4785-84dc-ce62684be4de,c1,c5,3374,?,p1,
1769748446.4623785,CREATED,47ad96dd-f6e9-4a7f-8e5b-b78f79e21a7d,94d7f20e-c096-419c-9d36-f8374dce9099,c1,c5,27,?,?,surb={'id': 'a8fa8207-ca31-4ee9-9038-b184e0ee6e29', 'route': ['p2', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769748446.6983633,RECEIVED,f09ecee3-fe7b-4197-a48e-f682267643fd,52e16d3c-b8dc-43f4-b8d0-b209306c812f,c3,c1,26,p1,?,surb={'id': '4404f522-6362-4967-818b-b7d1308f6d32', 'route': ['p1', 'e2', 'i5', 'x5', 'p3', 'c3']}
1769748447.2878966,RECEIVED,c25631e0-d9a1-417e-a490-e02502a21b64,2161dffb-ba8a-4a56-a89a-469d57355183,c3,c1,25,p1,?,surb={'id': '1b2d8fe8-5a78-4333-8573-19f563755293', 'route': ['p1', 'e5', 'i9', 'x5', 'p3', 'c3']}
1769748447.316028,RECEIVED,79c8fbde-e747-406d-a5b0-05a623d2b92a,fdffb935-4dbc-477a-a849-ea64ad629169,c3,c1,27,p1,?,surb={'id': '1b4fe17b-7a0d-4599-a440-33bfd5b396b3', 'route': ['p1', 'e4', 'i2', 'x6', 'p3', 'c3']}
1769748447.4441037,SENT,5d3cab36-a4e4-4e1c-a09a-50fb26038edd,74ae07a3-0b82-4b79-8b3a-e213d7105d42,c1,c5,3363,?,p1,
1769748447.4449365,CREATED,19b3ee62-219d-4e19-b2af-d4443439077b,a5ce19f4-dd20-427b-87be-023ca997d15b,c1,c5,26,?,?,surb={'id': '7854850c-2997-4494-bd23-dcdc96791dd6', 'route': ['p2', 'e1', 'i4', 'x6', 'p1', 'c1']}
1769748447.510145,SENT,3db7768e-19f2-43a8-8543-2462ebcc7d3f,14d7b800-6132-4412-92dc-5d7b9c3d15a4,c1,c5,3371,?,p1,
1769748447.5102947,CREATED,eb3f9af1-5c65-4e8b-aa18-f515bd428baa,a5ce19f4-dd20-427b-87be-023ca997d15b,c1,c5,26,?,?,surb={'id': '7854850c-2997-4494-bd23-dcdc96791dd6', 'route': ['p2', 'e1', 'i4', 'x6', 'p1', 'c1']}
1769748447.7915225,SENT,72e9271b-6248-4ef7-bcdd-b31ffa07a25a,fa56b396-44a9-408c-8b10-9485c64e3840,c1,c5,3396,?,p1,
1769748447.791672,CREATED,e7be1cb3-7d01-4728-80cc-e34dc50767ee,428d54db-c0aa-49d6-b092-e49b05c9a35a,c1,c5,26,?,?,surb={'id': '2fc7b321-5f04-46af-bbbc-91266af5b7e0', 'route': ['p2', 'e2', 'i11', 'x10', 'p1', 'c1']}
1769748447.8115547,SENT,52f51502-9ed7-4911-9e55-e95999a96665,3b64b8fc-c6e3-45c7-b768-fcd30024848d,c1,c5,3375,?,p1,
1769748447.8117032,CREATED,9bc58b30-76d8-44d3-8eb9-c8a9cf171b0d,428d54db-c0aa-49d6-b092-e49b05c9a35a,c1,c5,26,?,?,surb={'id': '2fc7b321-5f04-46af-bbbc-91266af5b7e0', 'route': ['p2', 'e2', 'i11', 'x10', 'p1', 'c1']}
1769748447.8586767,RECEIVED,4a7842d6-e88c-423e-89ae-5dbda1712c4c,7f5caa40-b1e4-47e7-bcfb-0cf85cd19f5e,c3,c1,27,p1,?,surb={'id': 'ef946fb6-a479-4c4a-9a88-383cde99927a', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769748448.2135909,SENT,bb1e3a7f-ca7c-487d-9875-7871f0560e74,e6ec7e1f-90b9-40f7-898d-23225f235385,c1,c5,3355,?,p1,
1769748448.2137341,CREATED,8b5f8446-d293-4b23-84eb-8dbe833df2e7,d569cf1a-84eb-43cb-8492-76737b8cd76a,c1,c5,27,?,?,surb={'id': '95dfed25-e87a-471e-b801-d43b75ed2291', 'route': ['p2', 'e3', 'i7', 'x6', 'p1', 'c1']}
1769748448.3905792,RECEIVED,6f0bc1a1-6a0c-492e-b5c9-98ab26211b6c,7f5caa40-b1e4-47e7-bcfb-0cf85cd19f5e,c3,c1,27,p1,?,surb={'id': 'ef946fb6-a479-4c4a-9a88-383cde99927a', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769748448.4102328,RECEIVED,8379c116-d88b-4239-b133-5caeb1d62874,f2abcb2e-bab3-48a9-b48d-b5f7b22695c0,c2,c1,27,p1,?,surb={'id': '248819c6-b10e-4b71-bca6-a849fbba6f41', 'route': ['p1', 'e3', 'i12', 'x12', 'p2', 'c2']}
1769748448.4876692,RECEIVED,033e3c6c-147f-4510-ab94-721a6a7aa3c0,8f6b0602-dfde-4875-8d03-a296bd0ff496,c3,c1,27,p1,?,surb={'id': '0c13dc6a-ad54-4120-a05c-16ee15e9e036', 'route': ['p1', 'e1', 'i6', 'x1', 'p3', 'c3']}
1769748448.7361662,RECEIVED,047f7e3e-e6bf-450a-99ce-50743457b197,88cb0704-10c7-464f-9e98-ee6aca3d6a14,c2,c1,27,p1,?,surb={'id': '00c60574-f7f6-4183-a6e6-8b1a3fbe22bd', 'route': ['p1', 'e3', 'i8', 'x9', 'p2', 'c2']}
1769748449.0646439,SENT,7a3f51a2-c0bf-4d61-b31d-421c37526215,3bfdbb1c-aca2-4766-a2a1-122a6356f998,c1,c5,3370,?,p1,
1769748449.0648208,CREATED,ad2ddb24-2a4b-444f-83e3-40ecde0a7db2,d569cf1a-84eb-43cb-8492-76737b8cd76a,c1,c5,27,?,?,surb={'id': '95dfed25-e87a-471e-b801-d43b75ed2291', 'route': ['p2', 'e3', 'i7', 'x6', 'p1', 'c1']}
1769748449.1697705,SENT,0a19a451-d1bb-4d65-9f75-435a672e2a61,be35cd07-870b-4a68-896c-396cd622ba0e,c1,c5,3371,?,p1,
1769748449.1699216,CREATED,35581c4f-4e41-429f-a2f7-4e5baf5ffcfe,23a09090-e7cd-47ba-83c9-5aec139aff9d,c1,c5,27,?,?,surb={'id': '7a65278a-80ab-4ffc-8a86-fec142585efe', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769748449.3945963,RECEIVED,ebdc22df-4499-4049-b298-da3ad116eb2f,fb5b9b50-9e5d-48a3-81cd-a02645ae05da,c3,c1,27,p1,?,surb={'id': 'ba26c5d9-c408-46d4-863b-a464d65782de', 'route': ['p1', 'e9', 'i1', 'x10', 'p3', 'c3']}
1769748449.6014762,RECEIVED,4d345961-b29b-4b26-80a1-07b8f87d537b,bde36c53-af77-425e-97c6-8b932961c795,c2,c1,26,p1,?,surb={'id': '9bd322fc-7a0c-4d78-9a75-114ddfd32dad', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769748449.6247437,RECEIVED,c84fb958-3e33-4063-9909-3e24603c0fa3,8f6b0602-dfde-4875-8d03-a296bd0ff496,c3,c1,27,p1,?,surb={'id': '0c13dc6a-ad54-4120-a05c-16ee15e9e036', 'route': ['p1', 'e1', 'i6', 'x1', 'p3', 'c3']}
1769748449.7848668,RECEIVED,41987013-7b40-448f-97a6-7576dd55d61b,88cb0704-10c7-464f-9e98-ee6aca3d6a14,c2,c1,27,p1,?,surb={'id': '00c60574-f7f6-4183-a6e6-8b1a3fbe22bd', 'route': ['p1', 'e3', 'i8', 'x9', 'p2', 'c2']}
1769748449.8806086,SENT,55d2756d-57ce-4a04-b25b-c8f2d4a48389,aede6a51-ec61-4c8b-9bfa-2b5ad482c68b,c1,c5,3397,?,p1,
1769748449.88076,CREATED,64ab4835-7d08-47cb-b8ab-99163cd874b1,23a09090-e7cd-47ba-83c9-5aec139aff9d,c1,c5,27,?,?,surb={'id': '7a65278a-80ab-4ffc-8a86-fec142585efe', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769748450.13365,RECEIVED,0de13259-d03f-428b-af18-1cc9de967e3a,52a1e31f-5985-4173-a8fb-dead1bec92f9,c3,c1,27,p1,?,surb={'id': '84d06132-cb54-434a-b692-5c4e0b768195', 'route': ['p1', 'e8', 'i7', 'x5', 'p3', 'c3']}
1769748450.2616763,RECEIVED,a43a158c-3bd1-41e2-b421-09c67eb78bf5,70a35eb2-f58b-40a2-9c61-38e98a39d9d6,c2,c1,27,p1,?,surb={'id': 'e6c33c18-a549-4ee0-8cc0-4d2104c4f0c8', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769748450.487725,RECEIVED,785819b3-b233-472d-86ad-a0c4cc361c33,03b0493e-3f5f-4e52-9cd0-be9e642b27b8,c2,c1,27,p1,?,surb={'id': '88af7426-d95c-4e2c-b85c-b6a6304c9247', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c2']}
1769748450.681393,RECEIVED,bd11bb40-17c4-4f4b-8404-60faf5a749c6,52a1e31f-5985-4173-a8fb-dead1bec92f9,c3,c1,27,p1,?,surb={'id': '84d06132-cb54-434a-b692-5c4e0b768195', 'route': ['p1', 'e8', 'i7', 'x5', 'p3', 'c3']}
1769748450.6836364,SENT,0c31c7da-f7ce-4ce7-8d43-7dadb8803861,8e1dd4a9-48c6-4716-91bc-ca0b0fc56dca,c1,c5,3384,?,p1,
1769748450.6837785,CREATED,c93c5d28-e4ba-497b-8f24-83634aaac71e,554b539f-3465-4ae1-b993-55bebddef288,c1,c5,27,?,?,surb={'id': '7d1db928-92f1-4788-b445-47986986dbdc', 'route': ['p2', 'e6', 'i11', 'x9', 'p1', 'c1']}
1769748450.7075617,RECEIVED,31109db8-cc14-413b-9020-1119e222236c,70a35eb2-f58b-40a2-9c61-38e98a39d9d6,c2,c1,27,p1,?,surb={'id': 'e6c33c18-a549-4ee0-8cc0-4d2104c4f0c8', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769748451.0041137,SENT,1fffc168-1f38-418e-a5cb-fe868505893d,44f5a0cd-7157-409f-bc6a-4c35f2a98811,c1,c5,3376,?,p1,
1769748451.0048983,CREATED,7b587392-1e12-4bca-8e3f-4b7eeadad1f1,554b539f-3465-4ae1-b993-55bebddef288,c1,c5,27,?,?,surb={'id': '7d1db928-92f1-4788-b445-47986986dbdc', 'route': ['p2', 'e6', 'i11', 'x9', 'p1', 'c1']}
1769748451.0494351,SENT,d5a6e986-bae4-4d70-8cd8-26be6767e48b,461cc073-0695-44bf-9156-91122bbb1c0f,c1,c5,3392,?,p1,
1769748451.049658,CREATED,afa949b3-8aaf-41a3-80cf-52143cd465db,09eb2eec-b9f4-4efe-a119-de17957c23a4,c1,c5,26,?,?,surb={'id': '5b1865b7-ee0c-44e5-b917-03a0efa1d800', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c1']}
1769748451.0786688,SENT,df5a6173-d4ad-4aa4-b2e6-6cce9d8fea0b,8c93d47e-b3ed-44a0-9e03-e64cc6f44c51,c1,c5,3376,?,p1,
1769748451.07882,CREATED,a77163a6-2ce2-4113-8a97-4383ce097858,09eb2eec-b9f4-4efe-a119-de17957c23a4,c1,c5,26,?,?,surb={'id': '5b1865b7-ee0c-44e5-b917-03a0efa1d800', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c1']}
1769748451.1251738,SENT,db3a10d9-e439-4d8d-a9c7-237011980c12,e9413d2f-e1f6-4c7f-b1c5-b1141ac41536,c1,c5,3405,?,p1,
1769748451.1253529,CREATED,684c2fb0-8dae-489f-baa6-4ee65d390aaa,7b844b02-db51-47f7-96b1-bc7f7cac7aac,c1,c5,27,?,?,surb={'id': '8798da05-d65b-4ac6-9c59-0106f3d455dd', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c1']}
1769748451.1894398,RECEIVED,04834491-2552-46a6-921d-0d0b4236a3fc,e3bf1a46-71f4-4869-9252-e51174ba3f3c,c2,c1,27,p1,?,surb={'id': '7a8bb5a6-d2c7-494f-89ad-456acd921c8f', 'route': ['p1', 'e4', 'i3', 'x10', 'p2', 'c2']}
1769748451.3132167,SENT,d07f3ead-d7e9-4ecf-8656-419a46bc10b5,15e02fda-f86b-46ab-b3db-4574028aeecb,c1,c5,3404,?,p1,
1769748451.31509,CREATED,32fe4752-6b90-42ba-9e3f-2a664120029f,7b844b02-db51-47f7-96b1-bc7f7cac7aac,c1,c5,27,?,?,surb={'id': '8798da05-d65b-4ac6-9c59-0106f3d455dd', 'route': ['p2', 'e11', 'i5', 'x10', 'p1', 'c1']}
1769748451.3808463,RECEIVED,1f951133-8f2b-4b4e-ba68-ed5c3cfd9869,03b0493e-3f5f-4e52-9cd0-be9e642b27b8,c2,c1,27,p1,?,surb={'id': '88af7426-d95c-4e2c-b85c-b6a6304c9247', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c2']}
1769748451.3920293,SENT,f6c6c3f5-d481-4e9c-9c8a-26eb7c960263,8f399ca0-bdce-4c00-869a-b83c29b23890,c1,c5,3380,?,p1,
1769748451.3927968,CREATED,6ea2e8c9-a441-428a-b3a5-5c955b5b3d6f,b0414ab0-906e-460f-8c33-b759db748aca,c1,c5,25,?,?,surb={'id': 'ee1296a3-a2e7-4fc5-b8a1-19885377fea4', 'route': ['p2', 'e9', 'i9', 'x9', 'p1', 'c1']}
1769748451.5943773,RECEIVED,04be295f-b0de-4c67-af9a-18f1aca88026,bde36c53-af77-425e-97c6-8b932961c795,c2,c1,26,p1,?,surb={'id': '9bd322fc-7a0c-4d78-9a75-114ddfd32dad', 'route': ['p1', 'e2', 'i6', 'x11', 'p2', 'c2']}
1769748452.0623467,RECEIVED,e4cc9011-fb0f-4895-871d-72fd1c12b4be,256c0803-46db-443b-a244-1020042703ad,c3,c1,26,p1,?,surb={'id': 'e849a5da-b059-4e89-aca9-8a182e610f22', 'route': ['p1', 'e10', 'i1', 'x12', 'p3', 'c3']}
1769748452.2876275,SENT,8fd42cd6-6ee6-4a65-ae5d-00556a9f0c23,b02ad050-e061-4ac4-a172-b4842c3475d3,c1,c5,3383,?,p1,
1769748452.287777,CREATED,3f70f89e-8cc5-4a0d-9989-81c027140de1,b0414ab0-906e-460f-8c33-b759db748aca,c1,c5,25,?,?,surb={'id': 'ee1296a3-a2e7-4fc5-b8a1-19885377fea4', 'route': ['p2', 'e9', 'i9', 'x9', 'p1', 'c1']}
1769748452.4041069,RECEIVED,521c8a7f-093c-4348-b889-02462f1a5439,e3bf1a46-71f4-4869-9252-e51174ba3f3c,c2,c1,27,p1,?,surb={'id': '7a8bb5a6-d2c7-494f-89ad-456acd921c8f', 'route': ['p1', 'e4', 'i3', 'x10', 'p2', 'c2']}
1769748452.4964533,SENT,f647818d-0411-4ec8-a907-d05ef2644661,a71d2914-3e43-444e-baa2-ed7f543f04ed,c1,c5,3375,?,p1,
1769748452.496586,CREATED,d57f1ff6-6011-45d9-8984-c55c46a63e52,e612f838-a63a-48cd-8ffe-b11ab09628f3,c1,c5,27,?,?,surb={'id': 'd6d678dd-0078-475f-8922-ad83684fe166', 'route': ['p2', 'e12', 'i7', 'x1', 'p1', 'c1']}
1769748452.6994352,SENT,4ace2041-b5d6-4199-be65-8e31ad3f4994,86eb0986-3423-488d-966d-24125aa1e91e,c1,c5,3388,?,p1,
1769748452.699569,CREATED,d0cf3fd5-4e3e-4864-976a-9ea55f339e06,e612f838-a63a-48cd-8ffe-b11ab09628f3,c1,c5,27,?,?,surb={'id': 'd6d678dd-0078-475f-8922-ad83684fe166', 'route': ['p2', 'e12', 'i7', 'x1', 'p1', 'c1']}
1769748452.7612467,RECEIVED,066aae72-c3eb-4f30-961c-17250e6471b1,eb8b6ffd-4719-4e4a-9479-a8c7f7576a3c,c3,c1,27,p1,?,surb={'id': '235abff7-df3f-4215-b187-b7497d357cb5', 'route': ['p1', 'e7', 'i10', 'x10', 'p3', 'c3']}
1769748452.7695167,RECEIVED,18fac5c0-21d1-4341-b0b4-e34150e352c7,660bbd56-c510-4124-9f2c-099a8ad5e8af,c3,c1,27,p1,?,surb={'id': 'd7afe88b-b19f-425a-9a14-a843e8795f66', 'route': ['p1', 'e8', 'i4', 'x9', 'p3', 'c3']}
1769748452.9499023,SENT,e74e34a1-f0e7-4b3a-9235-b0f0655a18af,fbeccbdf-90c1-4dba-a1c3-48ff08f4d78f,c1,c5,3395,?,p1,
1769748452.9500623,CREATED,435f96b7-5965-46bb-b757-7d28e7615132,1786f192-b609-4051-a2cc-5cc87c09f871,c1,c5,27,?,?,surb={'id': 'a9f984d5-4917-4fc1-b377-a4d15da7c0c2', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769748453.0785084,RECEIVED,e755f2ab-44d0-4571-8b70-80ef8bff673b,81222efb-e1bf-4c89-bbf0-cde9af593bd9,c2,c1,25,p1,?,surb={'id': 'f09b0f23-585e-48fe-b317-453270c66a29', 'route': ['p1', 'e10', 'i11', 'x1', 'p2', 'c2']}
1769748453.296083,RECEIVED,ba5369c4-462a-4a1e-8e1a-22f9503b8778,38bc9dae-53c3-461e-b012-3d94df73f047,c2,c1,27,p1,?,surb={'id': '9a5b2488-3f2b-443a-9623-cf4771111b15', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c2']}
1769748453.331172,SENT,cbb9e37a-0920-4603-8c51-d48a7ddf8669,9dc910a2-bd53-430b-9b39-b76112c73731,c1,c5,3384,?,p1,
1769748453.3313353,CREATED,e840a4ad-4499-431b-9c96-82c374d9f4a9,1786f192-b609-4051-a2cc-5cc87c09f871,c1,c5,27,?,?,surb={'id': 'a9f984d5-4917-4fc1-b377-a4d15da7c0c2', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769748453.3431869,SENT,54df441c-da1b-4bb3-a337-5becccd809db,90ee0f76-772c-4643-8b81-f3287a91eb03,c1,c5,3380,?,p1,
1769748453.343355,CREATED,82cb014a-7001-4118-909a-6bce3ad4fecf,21e2d360-4c40-4a18-bf3e-ddfad2f296f2,c1,c5,27,?,?,surb={'id': 'cb549889-3fba-49b5-bdf0-56be5f76af20', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c1']}
1769748453.404594,RECEIVED,a11f763b-387f-40ff-9d2a-616a2acc8e1a,eb8b6ffd-4719-4e4a-9479-a8c7f7576a3c,c3,c1,27,p1,?,surb={'id': '235abff7-df3f-4215-b187-b7497d357cb5', 'route': ['p1', 'e7', 'i10', 'x10', 'p3', 'c3']}
1769748453.5128002,RECEIVED,b929279f-3f90-485b-8fcc-0598d12f1744,38bc9dae-53c3-461e-b012-3d94df73f047,c2,c1,27,p1,?,surb={'id': '9a5b2488-3f2b-443a-9623-cf4771111b15', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c2']}
1769748453.6183567,RECEIVED,af05d1e3-808d-46a6-b99e-b0efed61846d,6e81c395-5679-4ec1-be2f-031573556178,c3,c1,27,p1,?,surb={'id': '97b76bba-5164-4bd0-ab94-c1f3c7ccfe66', 'route': ['p1', 'e4', 'i11', 'x2', 'p3', 'c3']}
1769748453.637774,RECEIVED,3f5c6051-9bc5-403a-a350-650de7fadccb,061db74e-62c2-46e5-9653-665236abbfa5,c3,c1,27,p1,?,surb={'id': '448bb9d7-3de3-4f92-ba95-fb1ffec6e88b', 'route': ['p1', 'e4', 'i7', 'x1', 'p3', 'c3']}
1769748453.7035344,RECEIVED,fcddf834-903a-4233-8409-7bb105512423,50609f05-1821-403f-b55d-554901f4b271,c2,c1,27,p1,?,surb={'id': '348947cb-d375-4eea-9c3d-370d9dad5804', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c2']}
1769748453.7150328,RECEIVED,2e725977-3f1f-4863-b4ad-cebfe831317e,0322084d-f890-43c5-afcf-b489b3c39e2e,c3,c1,27,p1,?,surb={'id': '1f3ba498-b497-466b-9f4d-d5be3475873b', 'route': ['p1', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769748453.8277245,RECEIVED,c71f68bb-eb14-48b7-8b87-f3a638ff92f0,50609f05-1821-403f-b55d-554901f4b271,c2,c1,27,p1,?,surb={'id': '348947cb-d375-4eea-9c3d-370d9dad5804', 'route': ['p1', 'e4', 'i9', 'x3', 'p2', 'c2']}
1769748453.8344302,RECEIVED,6c27ebb2-3e8d-4ac7-be84-8097356286d2,a8c7bd4c-ba00-4d7a-8555-71aeae01ba4e,c2,c1,27,p1,?,surb={'id': '566e7a10-30ab-4cd9-bc04-e588ce5cab5e', 'route': ['p1', 'e11', 'i12', 'x1', 'p2', 'c2']}
1769748454.2597952,SENT,f878a684-d38d-4f3d-a5e0-aa39006a38bd,cdedb665-3046-4549-96ae-d05e61944a09,c1,c5,3403,?,p1,
1769748454.2599452,CREATED,1ac9a839-0756-416b-b6ff-65341cc9751e,21e2d360-4c40-4a18-bf3e-ddfad2f296f2,c1,c5,27,?,?,surb={'id': 'cb549889-3fba-49b5-bdf0-56be5f76af20', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c1']}
1769748454.382063,RECEIVED,a4194c59-5581-4d72-9b24-d19af36aea9b,061db74e-62c2-46e5-9653-665236abbfa5,c3,c1,27,p1,?,surb={'id': '448bb9d7-3de3-4f92-ba95-fb1ffec6e88b', 'route': ['p1', 'e4', 'i7', 'x1', 'p3', 'c3']}
1769748454.73977,SENT,f935d3c9-1129-4ade-b27c-57540638afef,0b8b8729-f019-4bd6-8c1b-0622080c3a07,c1,c5,3359,?,p1,
1769748454.73992,CREATED,01dcbb5e-5d30-4bfe-ab71-9754bcaf2e2c,3f093695-6153-4e97-93d3-2ef1e3de2eb5,c1,c5,26,?,?,surb={'id': 'ff0a7692-1ba8-4644-8551-ec268358eaf0', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
1769748454.7673736,SENT,0af6f9e6-6e6e-4ad7-910c-9b8194730734,778d0219-34d5-48e2-a9ed-84e1f1116364,c1,c5,3380,?,p1,
1769748454.7676961,CREATED,6fc056cf-d94c-4736-aedc-62841df7d9f1,3f093695-6153-4e97-93d3-2ef1e3de2eb5,c1,c5,26,?,?,surb={'id': 'ff0a7692-1ba8-4644-8551-ec268358eaf0', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
1769748454.9451847,RECEIVED,f802d442-055e-4e21-a971-30c515b4d1c2,15925322-1de4-49b6-a782-847148952e36,c2,c1,27,p1,?,surb={'id': '461f8a47-243d-460c-af2d-d9a3e0475868', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c2']}
1769748455.0439153,SENT,fd342e19-31a6-4e86-929a-1202ce649a5e,55e7c303-691f-41e9-aa35-f6f7e62e805a,c1,c5,3388,?,p1,
1769748455.044502,CREATED,0f09f6d8-50b6-43c3-a82a-b33dd0f4a148,99d7daaa-3ed0-403d-8237-94e06d527490,c1,c5,27,?,?,surb={'id': 'eeddee74-e6a8-448e-918f-4e9656434320', 'route': ['p2', 'e11', 'i7', 'x7', 'p1', 'c1']}
1769748455.1859887,RECEIVED,18a6a7a2-53bb-420e-9ca2-a5859374fc34,6e81c395-5679-4ec1-be2f-031573556178,c3,c1,27,p1,?,surb={'id': '97b76bba-5164-4bd0-ab94-c1f3c7ccfe66', 'route': ['p1', 'e4', 'i11', 'x2', 'p3', 'c3']}
