timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468554.1538794,SENT,cf69a840-9bcc-43f0-ae1b-889ca875949e,03a4bd76-76c3-4fd7-8954-531914c1fa98,c3,c1,3376,?,p3,
1769468554.1540372,CREATED,52e041d9-549e-478e-9962-3d20ac18f7dd,04280142-b474-4102-8963-f37530741802,c3,c1,27,?,?,surb={'id': '10acfac4-0834-4e19-b2e5-87212fefa78e', 'route': ['p1', 'e12', 'i8', 'x6', 'p3', 'c3']}
1769468686.3069205,RECEIVED,4ad8f1d0-f670-42f8-8531-bb620343b312,10cca551-e6d3-421d-8447-df022891ba72,c4,c3,27,p3,?,surb={'id': '94f887a4-a8d4-43c1-b4cb-19635b786d96', 'route': ['p3', 'e3', 'i1', 'x6', 'p1', 'c4']}
1769468686.457656,SENT,bbca42cc-e7ea-492c-9c97-037d07618d52,a0732142-c54a-4d9d-a939-cb2db82b96be,c3,c1,3374,?,p3,
1769468686.457801,CREATED,fd2148d7-97bc-4f00-97c4-6cd70054a464,decfcc4c-7cbd-4715-b823-c89f0f30a9e5,c3,c1,27,?,?,surb={'id': '2b936fe1-baa3-4733-badb-9ba09ad2a4e0', 'route': ['p1', 'e9', 'i6', 'x9', 'p3', 'c3']}
1769468686.504293,RECEIVED,3e31439a-6400-44a7-b56e-151b160c43f3,5e5d5674-c92c-44ad-9d86-db8874b4f7d5,c2,c3,27,p3,?,surb={'id': '2bd16ee6-e5d9-45f4-855a-9b12d49c61c0', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769468686.6116502,RECEIVED,426d23b1-4bc8-416e-87af-a91ff667c96f,9e6865cc-9586-4e2f-ab9e-c77344f0935a,c4,c3,27,p3,?,surb={'id': '9b99335f-ed99-483f-9465-6c3ba9b92e43', 'route': ['p3', 'e2', 'i5', 'x1', 'p1', 'c4']}
1769468686.6192214,RECEIVED,890da0d3-bb36-4c9f-88a9-35997a7715c4,9772fcbb-95ca-4c5d-9754-b38f5a76f58e,c5,c3,27,p3,?,surb={'id': 'c9583b09-1a3e-4eba-9566-8c36f0b22de8', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769468686.8085344,RECEIVED,d0c5465e-743b-4036-8f48-6e41ace480ba,5d00b3d0-9aae-4fd0-9ed4-05b1548f2f78,c5,c3,27,p3,?,surb={'id': 'c3725a29-ed7a-4666-8ab1-7e7db3ba52d3', 'route': ['p3', 'e8', 'i12', 'x7', 'p2', 'c5']}
1769468687.028523,RECEIVED,87ed27f5-6e03-4bb3-82fc-5c0a73c9b457,480b9cb1-619e-494a-abc9-6677c2897b85,c5,c3,26,p3,?,surb={'id': 'cf33e122-c8e8-4145-8e1e-2fa14510c245', 'route': ['p3', 'e1', 'i3', 'x2', 'p2', 'c5']}
1769468687.0688236,RECEIVED,269adc11-902a-4abf-9b18-6ef8033476da,93a342ec-b358-4352-ac8c-7c4a578e8ff2,c5,c3,27,p3,?,surb={'id': 'a1d81b83-9e38-4567-b0af-081cf94b7002', 'route': ['p3', 'e2', 'i5', 'x6', 'p2', 'c5']}
1769468687.1037903,RECEIVED,25823897-73ad-47d7-be54-72bcc583a825,c73b73b6-b3a3-4504-a9f2-f765e3805b4a,c5,c3,27,p3,?,surb={'id': '18744a66-b1f5-40c8-b7e3-3c22de5da02f', 'route': ['p3', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769468687.2551723,RECEIVED,3fb69246-db21-41a1-ace4-77024f179f9b,26104a9f-aa2a-4cab-8957-c0fd115e32bd,c2,c3,27,p3,?,surb={'id': '681de0bf-aaa8-42d8-aa77-2654fad1af7f', 'route': ['p3', 'e6', 'i8', 'x8', 'p2', 'c2']}
1769468687.4148235,RECEIVED,93a0eba9-5476-4b65-bf59-a7af79b6c268,831ace1d-3141-4adb-9b19-542fe539b2bb,c2,c3,25,p3,?,surb={'id': '1bebde1b-82b6-472b-b450-cd9218b5e9f0', 'route': ['p3', 'e7', 'i3', 'x12', 'p2', 'c2']}
1769468687.56563,RECEIVED,2055c163-e876-4445-ae63-c607033ff519,2b31fa0a-66c0-4941-ae96-432b53ead825,c4,c3,26,p3,?,surb={'id': '4db684d0-a598-43fb-8d44-9d6476877624', 'route': ['p3', 'e6', 'i6', 'x4', 'p1', 'c4']}
1769468687.717699,RECEIVED,e62e3b36-f54b-40cf-8484-df67f7166e7a,fb3d5289-4e8c-4a46-9731-520a44a05cf7,c5,c3,26,p3,?,surb={'id': '22aa4776-ce02-4464-8a36-e5b0cfad383b', 'route': ['p3', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769468687.7362435,RECEIVED,011cc9ce-2e22-49f4-b404-84559fb48c91,91bffceb-630d-4831-8516-cdfe7fd1f830,c4,c3,27,p3,?,surb={'id': '94e5fbd5-1549-4efa-bcee-e1af0ef81078', 'route': ['p3', 'e5', 'i3', 'x8', 'p1', 'c4']}
1769468687.8067691,SENT,4cbdc38f-e4b3-4305-b84f-de1662f9550d,8b21270b-3025-4701-a22f-9c56063acb91,c3,c1,3392,?,p3,
1769468687.8068714,CREATED,30c650e2-9988-44c8-8ea4-4148c72611d7,33717377-d6f1-444f-8a03-cde6f9b15809,c3,c1,27,?,?,surb={'id': 'e2527a00-1ccd-408a-9fef-8756f9403358', 'route': ['p1', 'e10', 'i10', 'x9', 'p3', 'c3']}
1769468687.8217337,RECEIVED,e1509502-2fb9-4970-8aee-b425f2650368,f8e1eb3f-43eb-4565-b351-30cc879cca93,c5,c3,27,p3,?,surb={'id': '8a5331c9-a7fe-4379-86e9-3a193dbdba5c', 'route': ['p3', 'e8', 'i11', 'x6', 'p2', 'c5']}
1769468687.8558602,RECEIVED,5dda07a6-33ab-4c74-8838-c4d69383f149,91fd4306-0a57-493d-a652-ac1a4216ae05,c4,c3,27,p3,?,surb={'id': '8d099f01-871c-43a1-9c5f-9c1efb252f3e', 'route': ['p3', 'e12', 'i12', 'x5', 'p1', 'c4']}
1769468688.0535107,RECEIVED,85c9c8e5-4dc3-46ac-b6a8-29c3cf18a043,aec84901-bf2d-4f5d-8788-16c555376e5e,c4,c3,27,p3,?,surb={'id': '1252da6f-80f7-4463-8101-302fc994920e', 'route': ['p3', 'e8', 'i5', 'x2', 'p1', 'c4']}
1769468688.0795774,RECEIVED,ebccbb68-b21e-47a6-9778-88cb38faff06,3a5f0c31-63d6-491c-bd99-9ca04ab06224,c5,c3,27,p3,?,surb={'id': '773b2075-defe-4d8b-8c37-abda67cdf3b7', 'route': ['p3', 'e5', 'i3', 'x12', 'p2', 'c5']}
1769468688.093702,RECEIVED,7549b6f6-fcc3-437d-9bce-98e9655065c5,4d6299ef-32a1-4f91-a49f-f28ae5af507f,c5,c3,27,p3,?,surb={'id': 'd0600402-0e7e-4473-a2ec-790cd7562e40', 'route': ['p3', 'e8', 'i1', 'x10', 'p2', 'c5']}
1769468688.5728717,RECEIVED,db0a2d6f-e899-41b4-a686-321199b6c445,9cb44f79-0b58-4da5-b60c-aaed01ce4a75,c4,c3,27,p3,?,surb={'id': '5a51b856-282b-4154-bf13-58490b646efe', 'route': ['p3', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769468688.5907438,RECEIVED,2000606e-0547-453c-a36b-c305d3e98796,4102b546-6a3a-4067-a444-2d3bac7b9474,c5,c3,27,p3,?,surb={'id': 'b052fd20-df0c-438e-bde5-b21c7e182e86', 'route': ['p3', 'e5', 'i5', 'x4', 'p2', 'c5']}
1769468688.603712,RECEIVED,ca2e34f1-75a4-46b8-8eb6-abaf6eb0c171,424d4997-ca06-42dc-b23c-b6f83e03016d,c5,c3,27,p3,?,surb={'id': '39e87843-7236-482a-b57b-a030ffbf031a', 'route': ['p3', 'e9', 'i12', 'x11', 'p2', 'c5']}
1769468688.7353323,RECEIVED,3d1cb855-399c-4d58-a661-78c18c0dc6c3,8ef4e0ad-38be-49dc-8ebf-d3d87e7fc93f,c4,c3,27,p3,?,surb={'id': '73a81aef-3fa3-4df2-ae5e-3103b607caa9', 'route': ['p3', 'e12', 'i9', 'x7', 'p1', 'c4']}
1769468688.7456377,SENT,601a6ad4-be76-45d9-808d-b7c6dc5927e9,c5ca7b7e-f966-4959-843b-cb0daf713a0f,c3,c1,3389,?,p3,
1769468688.745735,CREATED,bfa8b08c-b84c-4d9e-855f-47818d8fe7d3,6ecd7980-9fa7-44b8-a795-0daddd12df7f,c3,c1,27,?,?,surb={'id': '48b79350-4204-48e8-9dd6-40f4a0f8ad1f', 'route': ['p1', 'e5', 'i8', 'x2', 'p3', 'c3']}
1769468688.7598932,SENT,ff1b33fe-c93c-4717-958a-db705466611e,be25598e-c6f2-48b5-a183-6232f053b9be,c3,c1,3368,?,p3,
1769468688.7600102,CREATED,c35bd443-a357-40d9-ae9d-a43b3758d046,f60a4506-ab02-4f82-84c4-ade5a8c947f8,c3,c1,25,?,?,surb={'id': 'edadc197-115d-47d4-8321-535f9467599a', 'route': ['p1', 'e6', 'i10', 'x3', 'p3', 'c3']}
1769468688.8151534,RECEIVED,4c79fdf0-78e0-46ea-a3df-c8184dfc98a8,d6c073ba-e995-4a1b-96f0-99f7887eba52,c2,c3,27,p3,?,surb={'id': '7814cca0-2066-46de-aed1-938d2f9ea453', 'route': ['p3', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769468688.9202821,RECEIVED,7daf5438-54d8-497c-abb6-b3e0afaff317,dde3f357-b5e7-46f6-aaf3-64433fbe5dd2,c5,c3,27,p3,?,surb={'id': '5b212721-5f79-47e4-8be6-9cca84eefa04', 'route': ['p3', 'e7', 'i4', 'x7', 'p2', 'c5']}
1769468688.933269,RECEIVED,04fabbaf-48d7-466e-bd02-72c7bc8b973c,eb6722cb-d9be-45d7-9d58-9711564a9fcb,c5,c3,27,p3,?,surb={'id': 'c3336720-188d-492f-b6c9-b61d45f83493', 'route': ['p3', 'e12', 'i9', 'x10', 'p2', 'c5']}
1769468688.977363,RECEIVED,c321ae9c-b8c9-4077-84a8-377b17089e23,35b45291-5b08-4ffc-b6f1-25060acd9329,c2,c3,27,p3,?,surb={'id': '643394f1-2a20-4885-8940-7f1d6ebc745f', 'route': ['p3', 'e3', 'i5', 'x2', 'p2', 'c2']}
1769468689.032748,SENT,d06f2f87-7532-4bcb-bab7-1cc0c8d8c2e0,42b40233-b3d4-454c-91f9-de99b279988f,c3,c1,3379,?,p3,
1769468689.0328941,CREATED,6836dd29-6b7d-44c9-ac42-11b8437d26b0,a03c8062-e6c3-4c67-bd27-2debbb666bc7,c3,c1,27,?,?,surb={'id': 'b5530bcf-4b74-40ce-b624-7f8c468e1044', 'route': ['p1', 'e5', 'i7', 'x2', 'p3', 'c3']}
1769468689.0668314,RECEIVED,1caf85cd-c05e-4b41-8e5e-4fd5d54f327b,73b22c9d-6cb3-43e2-a3a2-22c2f6ebacc2,c2,c3,27,p3,?,surb={'id': '4b8ced5c-6df5-4325-8027-f4940b2a1d2f', 'route': ['p3', 'e2', 'i2', 'x4', 'p2', 'c2']}
1769468689.1396415,SENT,05b9e53d-f7e1-4689-90ab-fc88702b5f79,cac52174-260d-47d2-a2b1-fdf8f56ede5c,c3,c1,3386,?,p3,
1769468689.1398299,CREATED,fb9f583d-2af8-4c0e-bbb3-9064c6146c7f,7d08568f-c092-4b43-8f8f-2ff3d07804bd,c3,c1,27,?,?,surb={'id': '2af7daf0-381a-4427-9751-b1aab3bf0c14', 'route': ['p1', 'e11', 'i7', 'x11', 'p3', 'c3']}
1769468689.1548889,RECEIVED,f6901c65-46b4-45cc-9caa-f4f1d7e04a22,6a0a56d5-362f-4b82-be97-6bcf2488c0f2,c2,c3,27,p3,?,surb={'id': 'e6760c87-58f2-4e83-a350-08e25fb8cfdc', 'route': ['p3', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769468689.1888392,RECEIVED,d5c4708c-9ac7-46de-958a-2880acde3b55,76987ec9-0154-4ae9-8641-40ccc292203c,c2,c3,27,p3,?,surb={'id': '11a400d4-97ff-4e7f-855a-350e0c768255', 'route': ['p3', 'e1', 'i7', 'x11', 'p2', 'c2']}
1769468689.2295423,RECEIVED,8968f2a6-68e8-49c0-8785-ba1fd054dba0,87f022be-2025-47bb-a86b-a88766d515fb,c2,c3,26,p3,?,surb={'id': 'fff07215-ec5f-420e-b7fc-19048ef52607', 'route': ['p3', 'e9', 'i12', 'x8', 'p2', 'c2']}
1769468689.3228245,SENT,7cae89f6-f1c1-439c-bdb4-a58bf2ed31fa,deb19e90-36d1-44b6-9baa-3fad5b257c43,c3,c1,3380,?,p3,
1769468689.3229015,CREATED,36e80d94-5682-4f0d-8ed9-db0a6f20e1b3,e8e282e6-0188-424c-a63f-7ac47a06f6d0,c3,c1,27,?,?,surb={'id': '676826b7-b9c3-4956-8e8d-226209121ef3', 'route': ['p1', 'e11', 'i1', 'x3', 'p3', 'c3']}
1769468689.350829,SENT,c1168bf6-f5aa-4873-a1c6-df659ccd8db9,47d21523-3a94-457b-9af9-ef2b61ea09c7,c3,c1,3369,?,p3,
1769468689.3509169,CREATED,b5e4fcac-5471-4f39-8b95-fefd8584f294,ee9b2e3c-cefd-4cb8-bfa0-855058d529c4,c3,c1,26,?,?,surb={'id': '11cf7b12-f7c8-4a2f-814a-b8e7fb6f76ab', 'route': ['p1', 'e7', 'i9', 'x8', 'p3', 'c3']}
1769468689.4138856,SENT,9c4cc798-7dc8-4ee4-8367-91f6949600ba,fdc7c81b-3870-4a1b-b6ac-2e2cbd2c9caf,c3,c1,3375,?,p3,
1769468689.4139628,CREATED,89004d56-e68c-4d05-b081-5db648e964cc,9dcf7273-ef74-4772-8d81-ee48240cc4d8,c3,c1,27,?,?,surb={'id': '3f38caf4-555c-4956-ba7a-338cc9318c7c', 'route': ['p1', 'e3', 'i7', 'x12', 'p3', 'c3']}
1769468689.4941773,RECEIVED,b0bc918e-40e8-4686-94c1-b39379d8078f,e443b9c4-d867-43ed-b0b1-0d5b3658da1e,c2,c3,27,p3,?,surb={'id': '33a9855f-f94f-4edd-9e0d-cb210fb0bd52', 'route': ['p3', 'e11', 'i4', 'x10', 'p2', 'c2']}
1769468689.5643456,RECEIVED,822fae20-3454-42dc-9fe9-b023cd018096,90d1525e-d835-4f83-93df-6b9c34fbba27,c5,c3,27,p3,?,surb={'id': '7a35ab81-81d7-42b7-ad9b-bd56f664b211', 'route': ['p3', 'e5', 'i7', 'x5', 'p2', 'c5']}
1769468689.5762029,RECEIVED,fc14a48a-af7e-492c-8860-8d865af1a75b,72e57ab8-6309-496c-b808-044975f140a5,c5,c3,27,p3,?,surb={'id': '6c146cbc-2a82-4d6b-bc86-5315866d88d2', 'route': ['p3', 'e10', 'i12', 'x1', 'p2', 'c5']}
1769468689.641512,SENT,fc158070-dd64-4799-a1d6-c94ed29c5f55,670cc866-c59d-4d2b-82ec-d6d4c4eafbdb,c3,c1,3384,?,p3,
1769468689.6415873,CREATED,f9c9f629-acb7-448c-9c37-9cc0b689f747,38614f51-6ad9-447d-ab7c-1dfb7e9ef2bc,c3,c1,27,?,?,surb={'id': '5f6ca63b-636a-4a6d-88ec-b7a09a584be5', 'route': ['p1', 'e4', 'i8', 'x6', 'p3', 'c3']}
1769468689.6508949,SENT,0b31f542-d0f6-4925-b86c-9d3a294a39b3,67506ee1-1ab9-4bfc-aae8-7b5befc5cfb3,c3,c1,3367,?,p3,
1769468689.650972,CREATED,005795ac-3863-4d37-a986-a47498af2240,9e8f8822-491c-4be1-9214-10c07254c6be,c3,c1,27,?,?,surb={'id': '0b856757-e08a-4328-90f2-b77ab557b75b', 'route': ['p1', 'e9', 'i11', 'x7', 'p3', 'c3']}
1769468689.6824777,SENT,1704c9e4-af3d-431a-9638-4e6237fc6064,653a90ea-756a-48af-9e98-7957da4533ab,c3,c1,3364,?,p3,
1769468689.682553,CREATED,5c2d00b7-19dd-4b43-abfb-eaced259cef1,e8c347dd-38e7-4e83-8866-6cf376858f7d,c3,c1,27,?,?,surb={'id': '00ceec74-0a6d-44b3-9f13-6befb7eee76e', 'route': ['p1', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769468689.702787,RECEIVED,a7534d52-9ae9-4dc7-bb04-418159b04601,f6c52c79-c88f-40c6-a960-69e8cbdf6dd6,c2,c3,27,p3,?,surb={'id': '0c60e8ec-d94f-4c84-9cbe-dcc413e47205', 'route': ['p3', 'e9', 'i10', 'x4', 'p2', 'c2']}
1769468689.709308,RECEIVED,5fc7bc77-0273-4cd6-b5c5-000591068087,63303753-95fb-47b4-8700-717e6159d8c1,c4,c3,27,p3,?,surb={'id': 'ceb44798-3f23-4875-ab22-752c1cf33ad6', 'route': ['p3', 'e6', 'i6', 'x5', 'p1', 'c4']}
1769468689.8130307,RECEIVED,c03282e6-48f0-45d2-aa31-1455c47f752a,a65afec8-09d7-49b8-add2-a447c846cb60,c4,c3,26,p3,?,surb={'id': 'f040c7c7-415d-4d67-a709-188ffb9e6f4d', 'route': ['p3', 'e4', 'i9', 'x5', 'p1', 'c4']}
1769468690.0394197,RECEIVED,09eab820-61ac-4eb5-bfa7-1c70c7c5a3dd,00b1671a-0562-47a4-8acd-3cd4f130b1d6,c4,c3,27,p3,?,surb={'id': 'cf8ee6f2-ec3f-4514-9d15-9c7fe8fbc7aa', 'route': ['p3', 'e5', 'i8', 'x5', 'p1', 'c4']}
1769468690.0418425,RECEIVED,5432961a-39e4-42a1-a4ec-0d548965970f,b4d0222e-b45f-42a3-ac69-da3f2752b01f,c2,c3,27,p3,?,surb={'id': '14db4c5c-289b-47a0-be27-b5f56e6a113e', 'route': ['p3', 'e8', 'i4', 'x7', 'p2', 'c2']}
1769468690.0934525,RECEIVED,80934b90-6813-4429-b743-0fa99625bf42,9d193de3-04fb-4d16-8bda-088afb2f41cf,c5,c3,26,p3,?,surb={'id': 'bc53ed5b-5482-456d-a536-f013653fa9cc', 'route': ['p3', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769468690.1049566,RECEIVED,03254b0d-39c4-4c80-84a4-9bbce7c544d1,13bd26d4-aecf-4b5a-9643-3b11b7eb0e0c,c4,c3,27,p3,?,surb={'id': '7d2dce56-c1de-472f-850e-875d9dccbb50', 'route': ['p3', 'e8', 'i12', 'x4', 'p1', 'c4']}
1769468690.1802895,RECEIVED,a4291368-7439-4a06-bbd6-71498dd725d8,f9161387-d690-4683-b2d2-e17e23f1c386,c2,c3,26,p3,?,surb={'id': 'fa86e6da-53e3-483f-9089-5bcae6de739c', 'route': ['p3', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769468690.2301648,RECEIVED,3eb76875-786b-48eb-b8cc-8ae361fea67e,39427559-0058-4e77-aba4-85b7e15c11a6,c4,c3,27,p3,?,surb={'id': '82a5323f-31b4-4f5e-bd26-65a8a81a4eed', 'route': ['p3', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769468690.319667,SENT,126754de-386b-408c-85cb-427a683e204b,82465087-26c1-4706-b97f-328bc05329f4,c3,c1,3375,?,p3,
1769468690.3197412,CREATED,ac7b097a-46b0-4873-bb23-135d0019e966,e49c195c-dd7c-4cd7-ae80-6dcc71c88658,c3,c1,27,?,?,surb={'id': 'fa3c5947-e530-4506-b073-68ffc5e6240d', 'route': ['p1', 'e1', 'i12', 'x3', 'p3', 'c3']}
1769468690.340981,RECEIVED,ba200fb9-4d89-482f-a8b2-436522d8dba3,af9c84ec-0200-4e81-a27a-1eeae7e1e5f4,c4,c3,26,p3,?,surb={'id': '56b96a00-ae9a-4f0a-a336-fa956d7633cf', 'route': ['p3', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769468690.4046109,SENT,edc6406b-b1a8-456f-8593-7cca24852957,9d53305d-0457-4b19-8ade-da9af3a83b79,c3,c1,3395,?,p3,
1769468690.4046857,CREATED,33e55429-61b3-40c6-8f2f-8442aae20cee,b769068b-2225-48a9-9b62-8ae22fd0b849,c3,c1,27,?,?,surb={'id': '19acf810-c9f5-4437-a70c-9cbfd8a79aff', 'route': ['p1', 'e5', 'i12', 'x11', 'p3', 'c3']}
1769468690.4863145,RECEIVED,7ef73288-ff28-4cef-bac4-b16154158a02,bf326905-1ec9-43ab-b2b8-0b37ee45c5e8,c4,c3,27,p3,?,surb={'id': '1ea7100e-4b9a-4dd4-9982-93875e2091bf', 'route': ['p3', 'e10', 'i8', 'x4', 'p1', 'c4']}
1769468690.5330396,RECEIVED,c41662a2-8597-4731-b2f0-83b0df9f38aa,90ae6640-55d8-4ac5-9779-7434a23d1163,c5,c3,26,p3,?,surb={'id': 'eada8673-8840-436d-9b4c-78be5799e3f8', 'route': ['p3', 'e8', 'i3', 'x6', 'p2', 'c5']}
1769468690.5656123,SENT,5dfddf07-2117-4e8c-abb8-a17e2f6434ed,a95208eb-1f2a-4dbf-9e99-6e5fa8127988,c3,c1,3355,?,p3,
1769468690.565732,CREATED,f52e5a4d-1fdc-47b2-816b-33a79c7d8184,058967ba-0a7d-418d-ba60-ff703cfa9950,c3,c1,27,?,?,surb={'id': 'e2842cfb-e826-4e4b-ad75-927a881c497d', 'route': ['p1', 'e9', 'i5', 'x1', 'p3', 'c3']}
1769468690.5726879,RECEIVED,184f50ef-4ce1-40b0-bf61-e81b5f632a3a,3b789e54-828c-4194-816b-656a5ad3bba0,c4,c3,27,p3,?,surb={'id': '1785d8c6-9af7-4aab-ae28-1a4bdb386089', 'route': ['p3', 'e7', 'i5', 'x2', 'p1', 'c4']}
1769468690.6512501,RECEIVED,35a2ff88-f36f-489a-828e-7bddc86113aa,5bbd11ce-9a7d-47e5-aca5-03a1b04d93b9,c2,c3,27,p3,?,surb={'id': '35bce6c1-8349-4b54-b45d-e0089a1c33dd', 'route': ['p3', 'e8', 'i8', 'x3', 'p2', 'c2']}
1769468690.6715186,RECEIVED,8e18429b-97b8-471f-8292-8cdbb11a60a5,0f6b5e9f-4ca5-4073-8e78-6e59d8609e5e,c5,c3,26,p3,?,surb={'id': '13b3b501-b839-47b9-a4ec-62d1dd9fafef', 'route': ['p3', 'e6', 'i1', 'x10', 'p2', 'c5']}
1769468690.7470942,SENT,6043f75a-0284-4d86-9185-3129aedd1e7c,1ccf1bdb-1416-4274-b39a-9bfd6bcd866b,c3,c1,3374,?,p3,
1769468690.7471821,CREATED,23734745-39a6-4d13-ae11-0eacea560549,3c9cd9f1-d071-449a-a929-57bfb336b538,c3,c1,27,?,?,surb={'id': '8b7f2a49-e430-48ef-8ec2-a8c7ce202148', 'route': ['p1', 'e4', 'i5', 'x2', 'p3', 'c3']}
1769468690.8447695,RECEIVED,8a5b97c3-22bd-464b-8644-7d453b9676a8,c22bb7f7-9c4d-4e5c-ac0b-2c6cdfc5bac1,c2,c3,27,p3,?,surb={'id': '04828bc7-c8ff-4cae-8147-d16d1fd14d7c', 'route': ['p3', 'e12', 'i1', 'x12', 'p2', 'c2']}
1769468690.9394221,RECEIVED,234fb851-63ca-43e7-88b4-7a6201741b82,8b7790f1-6e7b-4d50-a982-ba7c7fab8038,c5,c3,27,p3,?,surb={'id': 'c3bfae54-213d-46f1-9a93-2f063c3a6ee9', 'route': ['p3', 'e9', 'i6', 'x6', 'p2', 'c5']}
1769468690.9721048,RECEIVED,5303cdb8-96c7-41f7-81d8-f09065a7e280,4a95fcc2-a00a-42cb-b7ce-f008d3df9f1d,c5,c3,24,p3,?,surb={'id': '6045475b-a974-422f-887b-d8ab5efad3b9', 'route': ['p3', 'e2', 'i1', 'x3', 'p2', 'c5']}
1769468691.071067,RECEIVED,7cd037a7-d7d4-47a1-b154-ed1cbde25693,0c3aec57-39f1-47d7-a37e-8148a773afcc,c2,c3,26,p3,?,surb={'id': '22c22253-c183-499e-a3ce-fa8509707a1d', 'route': ['p3', 'e10', 'i6', 'x9', 'p2', 'c2']}
1769468691.1286368,SENT,a8e485d1-1faf-4017-874c-d6739bd65295,c4b62d62-3a3c-430b-8405-05a701ad4854,c3,c1,3386,?,p3,
1769468691.1287842,CREATED,b9270b21-d82b-4c0f-984f-baeec71133f7,558c6f29-8c32-4be7-8d75-1142a5408003,c3,c1,27,?,?,surb={'id': '705e8789-b574-48e0-b79f-bae7da3a62fb', 'route': ['p1', 'e12', 'i11', 'x8', 'p3', 'c3']}
1769468691.292786,RECEIVED,dd781da4-6177-4b58-b4e9-5ef88d3c1db7,16c95ae0-8d6c-4147-ad89-c9d3a3d68cdb,c5,c3,26,p3,?,surb={'id': '3d908582-be5f-43ee-8d6d-cb9b611c96bc', 'route': ['p3', 'e9', 'i1', 'x10', 'p2', 'c5']}
1769468691.3674464,RECEIVED,03a5365b-1cd4-407b-bc38-47159c177244,3422c1c5-2558-4027-9c46-a3af92c5e297,c4,c3,27,p3,?,surb={'id': '85b4d17e-6ffc-41fc-ab60-0088760e89c2', 'route': ['p3', 'e12', 'i2', 'x5', 'p1', 'c4']}
1769468691.3749003,SENT,ddfc12ea-3a3c-4634-9596-a217e519b910,b310dea4-0dc8-4b01-beb5-327465629443,c3,c1,3375,?,p3,
1769468691.3766365,CREATED,96f82cc7-4808-40c6-8711-3716fc7f01f4,bbfa3206-515b-4133-986c-5d81fc51af2b,c3,c1,26,?,?,surb={'id': 'ed7a4416-18ac-4c1d-b06f-cca1640dd622', 'route': ['p1', 'e3', 'i7', 'x4', 'p3', 'c3']}
1769468691.4728734,SENT,2d1db85d-354c-4eb9-b010-01b6ab3e625a,e92f6c5d-0457-4467-96fc-9f61c4efd3e7,c3,c1,3398,?,p3,
1769468691.4729495,CREATED,6b8a0953-fb2c-41d8-a099-7729276c3a46,daaab227-8897-407f-b982-9b49046a8131,c3,c1,27,?,?,surb={'id': 'a8517bde-de6a-49ce-8080-49de86d3ac04', 'route': ['p1', 'e6', 'i2', 'x10', 'p3', 'c3']}
1769468691.7001584,RECEIVED,03e070fd-f97c-4094-8da1-d25086f50518,71921400-6cee-4a7b-8ca6-0f77cd0c6781,c2,c3,26,p3,?,surb={'id': '2ff222bf-65df-47d2-b15d-0f59e37119ed', 'route': ['p3', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769468691.716761,RECEIVED,c5600179-0f6d-4058-98e4-64018eae5c55,756aa661-9325-4809-b239-a1a1f8ebfe17,c4,c3,27,p3,?,surb={'id': 'd889527c-dce7-474d-835a-a91aaea11218', 'route': ['p3', 'e10', 'i9', 'x7', 'p1', 'c4']}
1769468691.8566678,RECEIVED,07b5b47d-f320-4eff-957d-dae9f5d30cee,d6728054-6bc4-4259-a733-d3fbabafda63,c4,c3,26,p3,?,surb={'id': 'cbb534d1-2ec0-4679-9835-d4845b365f75', 'route': ['p3', 'e5', 'i1', 'x1', 'p1', 'c4']}
1769468691.8691857,RECEIVED,1b884983-9004-408a-8e54-83ee64578000,4e70e1ea-4622-48a7-bc51-ec1be810ec02,c4,c3,27,p3,?,surb={'id': '91f7e66d-5c66-4543-aa4d-6c070a1dc826', 'route': ['p3', 'e5', 'i5', 'x10', 'p1', 'c4']}
1769468691.8958282,RECEIVED,ec19a14e-a7d4-47af-8e09-1f60978f379e,389a8a4e-f1ca-4bba-a2c9-19b72ec34688,c2,c3,27,p3,?,surb={'id': 'fac17c72-e6ef-4c26-838f-d6cf0f694ddc', 'route': ['p3', 'e12', 'i12', 'x11', 'p2', 'c2']}
1769468692.147309,RECEIVED,df8e7724-c98d-49bd-8685-eefc3bdc5218,23191d60-6482-4c98-aee5-39ec92914934,c2,c3,26,p3,?,surb={'id': '06894137-b591-4026-8405-d7d739ad5d34', 'route': ['p3', 'e12', 'i6', 'x3', 'p2', 'c2']}
