timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468554.391656,SENT,1bda682f-fb98-499c-8b6b-ac05b7e881d9,7b9157e2-15a8-48c8-b1c5-3d42cc6b879d,c4,c3,3408,?,p1,
1769468554.3918135,CREATED,0ef13cbd-b110-4b52-a661-0aa5dfc53f51,a83f835a-2811-44d9-8f59-f21f8906310d,c4,c3,27,?,?,surb={'id': '37a12e5f-3bd3-4d12-8b6a-72f3596a7364', 'route': ['p3', 'e3', 'i12', 'x10', 'p1', 'c4']}
1769468728.6060188,CREATED,9df1bf07-5254-469f-8ff2-3fd8c7622d24,35b05c41-bf86-4c54-a97a-4858db21df74,c4,DROP,27,?,?,
1769468728.6859653,RECEIVED,5ae88519-7246-419d-8599-9ffa159d55b2,f941172c-144b-4585-b661-d3ab55363c12,c1,c4,27,p1,?,surb={'id': '1591a695-aeb8-4e73-83c5-30c535861ac6', 'route': ['p1', 'e8', 'i9', 'x11', 'p1', 'c1']}
1769468728.790299,SENT,62c8edee-4359-4ae6-93c3-1fa8f3e19574,1b9f39c4-38d8-4c27-9ec8-7b72bc598922,c4,c3,3397,?,p1,
1769468728.790386,CREATED,2aed35d3-555a-446b-8cd4-a4c29ae1fa5c,b8a83916-a357-45a8-a7c2-4ac2cc20245a,c4,c3,27,?,?,surb={'id': '9a2cdbca-0ff9-406d-b68a-1008eabe3e46', 'route': ['p3', 'e5', 'i12', 'x9', 'p1', 'c4']}
1769468729.4177747,SENT,0c8d35a8-da90-4d75-b505-705e828ef996,c3b544d2-430f-407b-a11e-e754ad7a2b97,c4,DROP,2040,?,p1,
1769468729.4178932,CREATED,acf5da33-96fd-4f87-b0bc-11f8ee2a884f,02782451-e271-45b9-bdb1-59f9f9869048,c4,DROP,27,?,?,
1769468729.647617,SENT,d75a09c1-b7b5-4a15-8a0f-8d20882213ed,8fc971f6-4236-42b1-b275-01a693a4c525,c4,DROP,2009,?,p1,
1769468729.6477003,CREATED,cae43ec8-2e1c-4c7e-a5ef-5d0405529deb,4c82c77a-cc52-493c-ac91-31dfcaa26fc8,c4,DROP,25,?,?,
1769468729.76773,SENT,45991e0c-c4b6-48d3-b50d-cd9a5196e971,4d8f03de-3f51-4e7e-96f5-065abdd24424,c4,DROP,2016,?,p1,
1769468729.767812,CREATED,c689a671-23b9-4ebc-a60a-777730454300,574c5368-18fb-4aca-a649-efcdb05bdf27,c4,DROP,27,?,?,
1769468729.9216309,RECEIVED,468dd6a3-2ead-4e1f-8c66-97b1dd7d28b0,0dbdc60d-6f7f-4dc8-9b72-86d11f8745e4,c1,c4,27,p1,?,surb={'id': 'f9eac6ba-bcf8-454a-b4c0-03c871a1144d', 'route': ['p1', 'e7', 'i1', 'x1', 'p1', 'c1']}
1769468730.1169794,SENT,eaa0c96f-4c17-4c56-b63f-d2f46fe4f2bb,22ce968e-5989-4014-ad2f-b532758b81b9,c4,c3,3375,?,p1,
1769468730.117175,CREATED,dba12b2e-e931-42d2-a841-b4f650f641dd,b8dd07c1-f252-4fea-a94f-59f169b6b4c7,c4,c3,27,?,?,surb={'id': '2092e3d9-2a70-44dc-b9e4-bf881421debf', 'route': ['p3', 'e4', 'i5', 'x5', 'p1', 'c4']}
1769468730.2379062,SENT,60af7188-8443-4969-9991-413bfd2b94c8,b34c86f9-852e-4d27-b036-644ba8648129,c4,c3,3375,?,p1,
1769468730.2381027,CREATED,3afae929-cee6-4a83-a3df-b4984468e14f,47174bdd-a4ec-4a02-b883-a68d5b448c87,c4,c3,27,?,?,surb={'id': '753c1a9d-1bfc-4f7c-a9c9-d4ebb6d8a8d5', 'route': ['p3', 'e4', 'i5', 'x4', 'p1', 'c4']}
1769468730.336259,SENT,82402b48-246c-4715-89e3-cad3f7cb3774,955d9d4a-7259-46df-802b-a76b7c53ccca,c4,c3,3377,?,p1,
1769468730.3363578,CREATED,8950b4b1-ff51-4f1f-b3e2-a65f45b40667,82ca4332-9e87-4d0a-81a7-21892dbb791e,c4,c3,27,?,?,surb={'id': '9f593d2a-8295-4646-818e-73b28290b17e', 'route': ['p3', 'e4', 'i2', 'x9', 'p1', 'c4']}
1769468730.41808,RECEIVED,63182695-ce2d-450b-9d71-6c6074bbab57,a3216e17-09bf-4416-8ca9-afe4594bbf67,c1,c4,27,p1,?,surb={'id': 'fc351088-a519-4596-bb50-373b9819404d', 'route': ['p1', 'e3', 'i11', 'x11', 'p1', 'c1']}
1769468730.435189,RECEIVED,e5d1018f-e272-489f-a02e-dbb96fa4c607,65f0c175-23bf-4e30-937d-f38b2f3c2943,c1,c4,27,p1,?,surb={'id': '8f2b77e5-21e7-492e-98c6-550056a68ba4', 'route': ['p1', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769468730.703569,RECEIVED,71df8cbe-9cac-4003-b6cc-d19f3f99eac4,eaa73fd7-a437-4a98-b781-fbf93c5892f0,c1,c4,27,p1,?,surb={'id': 'da6f4d38-34fa-44f2-9727-5e6034cdcd6d', 'route': ['p1', 'e7', 'i1', 'x10', 'p1', 'c1']}
1769468730.9425395,SENT,f9b730ae-d1c0-4bfa-ab11-a2def27d7d30,218c6f7d-29ae-41c6-913f-2da58ad6d651,c4,c3,3380,?,p1,
1769468730.9426455,CREATED,3c274e95-8705-456b-afdf-ca0393e33bf5,fa1103fc-0379-4560-8bdd-7a29a6f760d0,c4,c3,26,?,?,surb={'id': 'a874eba8-6499-43e6-9b8c-cbdf76d2d6eb', 'route': ['p3', 'e12', 'i7', 'x8', 'p1', 'c4']}
1769468730.9755893,RECEIVED,f3bd22c5-5a61-48c4-af4f-75a1f3702809,80624944-5e8b-413d-8715-912b6384d385,c1,c4,27,p1,?,surb={'id': '1ab06696-deeb-4e2a-b86a-c0b1534accab', 'route': ['p1', 'e5', 'i10', 'x11', 'p1', 'c1']}
1769468731.0794804,RECEIVED,a9380b3e-256e-4b5c-8c07-baa03b809d5c,6450b2cd-4d91-4a4c-b17d-860a4e050796,c1,c4,26,p1,?,surb={'id': '5e4c75ac-cf69-40f8-988a-707da6724b41', 'route': ['p1', 'e7', 'i5', 'x9', 'p1', 'c1']}
1769468731.3454685,RECEIVED,56ee05d7-976b-49e7-aa2e-4993b4a3a70c,d6c37dcf-8787-46db-8c3e-089a7321b0ec,c1,c4,26,p1,?,surb={'id': '159d6e92-28cf-44ae-aff8-bb6de2be785d', 'route': ['p1', 'e10', 'i8', 'x8', 'p1', 'c1']}
1769468731.5278237,RECEIVED,dd5bbc06-10b7-4fba-951c-866836dbbfc0,db41f8b9-6a68-4659-a472-a54a070d7f1d,c1,c4,26,p1,?,surb={'id': '8ef800ba-1350-43ed-8eae-171984b3b7d8', 'route': ['p1', 'e2', 'i12', 'x11', 'p1', 'c1']}
1769468732.1185791,RECEIVED,4299107b-21b5-4e78-9bd4-f3c438d87657,c9f4f8ed-c891-4dcd-8bb3-36825199055b,c1,c4,27,p1,?,surb={'id': 'ff8323f2-a2d2-423c-9c19-4466759de1eb', 'route': ['p1', 'e6', 'i3', 'x10', 'p1', 'c1']}
1769468732.5316238,RECEIVED,cc811c52-5401-43f6-abff-75aa041f8829,4a7f962f-c6c6-422b-837b-d67b3b732833,c1,c4,27,p1,?,surb={'id': 'f7deeaaf-d74e-4ac8-a0dd-6708ccef29fb', 'route': ['p1', 'e12', 'i10', 'x12', 'p1', 'c1']}
1769468732.6338634,RECEIVED,7c2104b5-2bb0-4ce8-ae88-15395e90af8d,752bc99c-7a89-4b16-a6ab-df22ded9e91a,c1,c4,27,p1,?,surb={'id': '3f598342-6f63-45d8-93e2-25dde4cf6e4c', 'route': ['p1', 'e12', 'i2', 'x12', 'p1', 'c1']}
1769468732.8666582,SENT,c1e09052-cae1-4979-9aaf-8ba7fff06578,d1cf8716-6d0d-4861-9e51-7141b9dc221b,c4,c3,3383,?,p1,
1769468732.866763,CREATED,24ada6c1-11fd-4c52-b375-50367fb06e36,3a1d3f0b-191f-4c04-924a-9d309eb4bebc,c4,c3,27,?,?,surb={'id': '22780a80-aefa-4484-be69-6feed45a2dfb', 'route': ['p3', 'e3', 'i4', 'x2', 'p1', 'c4']}
1769468732.9322274,SENT,b28e2093-0715-4845-b6f3-3c9aae2ad5e7,bb542c15-fd5b-4e09-8efe-74cff62a6459,c4,c3,3360,?,p1,
1769468732.9323316,CREATED,968568ec-b7d3-43a1-8d08-1ebc72856a61,7025f347-7059-4fdd-baa0-14f9385580c7,c4,c3,27,?,?,surb={'id': 'f55d7448-03ca-4bf6-bf07-16ea3341cb95', 'route': ['p3', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769468733.2740085,RECEIVED,697e3f36-cdc0-4964-9202-103dbca2308e,2cc13549-2993-45e0-9496-744382d99e35,c1,c4,26,p1,?,surb={'id': '466a1fba-599d-45f8-ab80-d1e959cb2fe1', 'route': ['p1', 'e4', 'i7', 'x11', 'p1', 'c1']}
1769468733.356929,RECEIVED,a4e5e228-d3c5-4f5b-b9d2-963b5f7e52a1,94ef8ba8-0bf4-4868-8711-e243fcbc2e37,c1,c4,27,p1,?,surb={'id': 'ddb6a9fd-a10d-43cf-88a2-a3edd24d8394', 'route': ['p1', 'e1', 'i8', 'x3', 'p1', 'c1']}
1769468733.6554563,RECEIVED,34947221-8d7e-41bc-a09a-b169036b2b8d,70e1ab64-7219-46cf-bc48-75ebff8dd4af,c1,c4,27,p1,?,surb={'id': '40ace2f0-5511-4fc8-8127-68fd1a087c2f', 'route': ['p1', 'e4', 'i7', 'x6', 'p1', 'c1']}
1769468733.679918,SENT,62fed433-0889-4093-a3b6-59125bbe35b1,1f107fce-3a23-4876-b77c-11a3eaac259d,c4,c3,3392,?,p1,
1769468733.6800785,CREATED,2d1fe155-a835-4c6a-9682-7d76cae07abc,a5b8a87d-c215-43dd-9ada-fa783cba0a15,c4,c3,27,?,?,surb={'id': '9a28d13e-3791-4618-9a49-b134f7ae0f17', 'route': ['p3', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769468733.958265,SENT,9115f238-92d4-4128-8370-21eef5d404b5,75d642a5-3c96-45b0-8bc4-9872b2cd105a,c4,c3,3380,?,p1,
1769468733.9583964,CREATED,9d98a5d7-3bbc-4819-bbf9-22a5f97dabac,9bb66c41-69f8-4523-975a-170e34a37571,c4,c3,27,?,?,surb={'id': 'c12fe39a-8a36-41a4-b1ed-70c52cc1c75f', 'route': ['p3', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769468734.0053945,RECEIVED,7489a990-5272-4817-bdc0-54bda5854449,8ac609df-19bd-4c1a-9c51-a169f790b8cf,c1,c4,27,p1,?,surb={'id': '3fc1bba1-d775-48e1-b354-52d86d58a530', 'route': ['p1', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769468734.1090288,RECEIVED,02416653-07f2-419b-9bea-4c670a3a40f8,592e33c7-a706-46d8-97a8-55707119c91d,c1,c4,27,p1,?,surb={'id': 'a2b29908-1ad9-4104-946e-89b9c298a080', 'route': ['p1', 'e1', 'i2', 'x3', 'p1', 'c1']}
1769468734.4335763,RECEIVED,dfb66cf1-e20d-4bd5-807d-244d13fc5515,6021c42e-ccc7-4b94-a191-58a6005206d5,c1,c4,27,p1,?,surb={'id': '581d49b4-87f3-4e9a-88e1-a8411aa0982a', 'route': ['p1', 'e8', 'i11', 'x11', 'p1', 'c1']}
1769468734.5303094,SENT,bc0298a4-48fe-4e2a-8bb2-fe40fe902bdf,765fa67a-3957-4964-b9b2-6dcddcaa5bcf,c4,c3,3373,?,p1,
1769468734.530481,CREATED,028a2832-8ecb-4f16-99e6-42e7b424d800,11f30f8d-b1f6-442e-b055-6131d174c533,c4,c3,26,?,?,surb={'id': '9afbbeac-2c29-4dd8-b1ba-0e13cb1aa3ad', 'route': ['p3', 'e5', 'i2', 'x4', 'p1', 'c4']}
1769468734.618463,SENT,c0309ea5-a1f7-47c8-b9a5-760c14c06b32,78f5fac7-d37d-4280-b781-8d4bfcdbc58e,c4,c3,3401,?,p1,
1769468734.6186137,CREATED,115bf06c-44b8-47b2-8269-f7c0f4a19ab6,7cbbefa3-85d8-449e-8e96-115c9f708588,c4,c3,27,?,?,surb={'id': '040d1262-9f69-4a53-afd7-4976495d4876', 'route': ['p3', 'e5', 'i2', 'x3', 'p1', 'c4']}
1769468734.66641,SENT,f34504a0-19d0-4c05-b704-34959a8a986d,76d41254-d7e4-4f75-bdfd-63ee9681066c,c4,c3,3383,?,p1,
1769468734.6665564,CREATED,0e8ae94b-1222-41c0-b348-e68245439489,e4b820a7-299f-4990-96e9-6a6c0fa5e4fa,c4,c3,26,?,?,surb={'id': '4f698f70-3239-492d-9e2e-8ef53a90ce46', 'route': ['p3', 'e7', 'i2', 'x11', 'p1', 'c4']}
1769468734.819113,SENT,4e044546-c90a-45d5-b3ca-b10f171ce597,c2ce8107-e406-40d4-96c9-2e39ac7834d9,c4,c3,3373,?,p1,
1769468734.8192132,CREATED,9ddf90a7-5c10-48f4-b318-f0875f5d2986,1963243b-9ae5-48fb-906c-a9618b5e0661,c4,c3,27,?,?,surb={'id': '0e812415-de4a-4bf2-9e9f-8299aac98384', 'route': ['p3', 'e9', 'i12', 'x8', 'p1', 'c4']}
1769468735.3521647,SENT,8516a84d-be3b-4766-8e7c-f5658e92b7cb,9d59ae17-dfd4-4bc5-a62d-9492ad085852,c4,c3,3379,?,p1,
1769468735.352482,CREATED,e1c2228c-5d12-470c-b4f9-4c0c65183577,a3b35409-6adf-4ab4-8894-ca00ccede414,c4,c3,26,?,?,surb={'id': 'fd798e1b-ca77-47c9-839b-7993ee2bbf27', 'route': ['p3', 'e9', 'i2', 'x2', 'p1', 'c4']}
1769468735.5791793,SENT,413cfcdd-918f-42be-b498-112816805535,c411ddd3-9d3b-422b-a8c7-71d8dc249092,c4,c3,3380,?,p1,
1769468735.5793262,CREATED,548b9fff-6736-464e-830c-7c6832efbddc,12605859-b6fe-497f-80c7-00395578dce5,c4,c3,26,?,?,surb={'id': 'c421c7d5-fd8c-4be7-9396-6749012d0689', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769468735.7773547,RECEIVED,8a302cb2-dcaa-4188-ac9a-b96d2cb7c795,0583cfd4-c338-432c-9971-dccb70b0b38d,c1,c4,27,p1,?,surb={'id': '2793decc-d24c-4805-92c3-179500f8d97a', 'route': ['p1', 'e1', 'i9', 'x10', 'p1', 'c1']}
1769468735.8178391,RECEIVED,0a7aaa36-ff91-4450-be8b-ae62c84ecfec,8a0ff331-c876-405b-9186-1b42fa9bc3e8,c1,c4,27,p1,?,surb={'id': '301cf234-8b57-4a86-b204-9b184bccc570', 'route': ['p1', 'e11', 'i8', 'x6', 'p1', 'c1']}
1769468736.1659634,SENT,498cf0ea-7794-4870-885b-a4fe6ba38a4a,aa5e2995-7d65-4aa3-af21-84e012c84d2a,c4,c3,3375,?,p1,
1769468736.1661432,CREATED,2631ccb0-70d8-4661-ad6a-d75525a32292,9e45efdb-c94f-4c2a-988c-a0858cec4b25,c4,c3,27,?,?,surb={'id': '7bcde5d8-e086-43b5-b455-5797a9ca5136', 'route': ['p3', 'e8', 'i3', 'x10', 'p1', 'c4']}
1769468736.5371928,RECEIVED,6685fbef-dd67-4b3d-a51f-4bf3925b4472,4d93e4f8-2b67-4266-9068-3e5c2403c3e9,c1,c4,27,p1,?,surb={'id': '132a3cb0-907f-4c94-b95d-b8a581103c93', 'route': ['p1', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769468736.9799953,RECEIVED,6b98ebfd-1104-4818-b13d-ef9db305d4ab,5fee82f2-542b-4f78-af48-84b72970585a,c1,c4,26,p1,?,surb={'id': 'd0a89a2c-98f3-43c5-944e-79c9123f1ed7', 'route': ['p1', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769468737.0229979,SENT,71ccd640-7996-450e-85fc-c806e0a99e58,64f2cb63-8130-4bb9-a81f-48bb59827d25,c4,c3,3388,?,p1,
1769468737.0231733,CREATED,cb9f5a1a-f2e6-4720-97e7-4397c31fc872,52a9b183-b6cd-4b99-ac05-1fc0806feef3,c4,c3,26,?,?,surb={'id': 'c3a092d1-a3f0-41c6-84c0-5087b86a8306', 'route': ['p3', 'e10', 'i12', 'x2', 'p1', 'c4']}
1769468737.0897396,SENT,2badbce1-2d0f-4e8b-8206-06ecc130eefe,06b35e1a-8a06-42cb-84b2-9c1e8e98cf0a,c4,c3,3404,?,p1,
1769468737.0898879,CREATED,bf0fe793-2e57-4240-95c0-c51f0c051c74,39ac874d-d813-40d9-a664-84c5da019965,c4,c3,27,?,?,surb={'id': '5cff8047-f7c9-44cb-b301-0479d1a7fbd4', 'route': ['p3', 'e6', 'i12', 'x9', 'p1', 'c4']}
1769468737.1668446,SENT,984c35ad-087c-4f5a-a11c-e863c93b0b60,c6b2de17-3443-48f9-8931-9844a12cbc42,c4,c3,3397,?,p1,
1769468737.166997,CREATED,d723bbb1-f213-4503-8578-27d29450a0cc,cc4ffe50-be33-482c-ad72-fe057796fcb9,c4,c3,26,?,?,surb={'id': 'da8c7a05-a692-4a15-8331-9efdbfe7a7f6', 'route': ['p3', 'e11', 'i10', 'x12', 'p1', 'c4']}
1769468737.2962909,SENT,8a9a29eb-8496-4563-9177-9f2840e3b056,473b04ba-d7ad-4961-8360-9e2db9f50e3a,c4,c3,3382,?,p1,
1769468737.2964401,CREATED,7e9edcd0-12e9-44a4-b9d9-a4a9c981f351,ea6ab680-aa56-4ab0-877b-aeb7fe89e861,c4,c3,27,?,?,surb={'id': '51367505-040e-4b36-9f57-e73f62cb59b1', 'route': ['p3', 'e10', 'i9', 'x5', 'p1', 'c4']}
1769468737.3054957,RECEIVED,0f95d33d-ca96-41d3-a35d-77fd80cacdff,94b48d1a-99d4-4821-a4d0-2739568ca8f6,c1,c4,27,p1,?,surb={'id': '4298143e-e64f-4f00-8c93-9ea1ba6f805c', 'route': ['p1', 'e10', 'i4', 'x6', 'p1', 'c1']}
1769468737.355463,RECEIVED,8fab9d00-e13f-4ae4-8f61-3d76b63b40cb,3fa027d6-5aa5-43a8-9d14-5fe8a3871802,c1,c4,25,p1,?,surb={'id': '241f7bc5-ef86-4196-91f6-52f9d194f657', 'route': ['p1', 'e8', 'i7', 'x11', 'p1', 'c1']}
1769468737.5623703,SENT,3327ad2d-5eb3-4d50-b0ee-6eda05ad6ab6,4e3af28c-a7af-4d5a-abf8-7fef08bdcda1,c4,c3,3384,?,p1,
1769468737.5624707,CREATED,4a4c678a-4e85-4828-98fb-232b197d906e,dc2f11d0-2361-463e-b47f-5a300ebaa6ef,c4,c3,27,?,?,surb={'id': '442b2bea-8b4b-460c-a382-9cfd7900f47a', 'route': ['p3', 'e6', 'i4', 'x3', 'p1', 'c4']}
1769468737.672873,SENT,c7176606-d226-4fec-a320-93bd0f8dbabf,a1b7b76a-c047-42cb-9892-2cd9b0be84a2,c4,c3,3400,?,p1,
1769468737.673006,CREATED,468ce30a-1bd1-4927-9ae8-b9a6fd8f8568,4b997c05-c7a2-440f-9086-8ccaa1431696,c4,c3,27,?,?,surb={'id': '8ce40001-35b8-42b4-8042-d534564b82c6', 'route': ['p3', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769468737.8546011,RECEIVED,b7dd3855-771a-449a-9f9f-2cd719c9c7f1,ebafa14b-125f-4470-8fda-8f48f53a3062,c1,c4,27,p1,?,surb={'id': 'ba37cb4a-ad8c-424b-8cbe-a2bc301da3b2', 'route': ['p1', 'e4', 'i10', 'x2', 'p1', 'c1']}
1769468738.1397953,RECEIVED,a1c92850-e77f-45a8-8ab2-05f4909c3884,65f1abbd-c0b8-4c9f-a556-5c9431764c1c,c1,c4,27,p1,?,surb={'id': 'ea402404-4d05-4117-83ca-a52a8764ce6b', 'route': ['p1', 'e6', 'i4', 'x12', 'p1', 'c1']}
1769468738.1501575,SENT,55f228cd-e8c1-4b21-b5ea-214fafa7e17c,3d17965c-dd2d-4734-99d8-72919d83a41d,c4,c3,3376,?,p1,
1769468738.150221,CREATED,0069785d-be65-4615-8493-8587b4479999,335ac5a2-dba1-481e-8e04-1ca37a245793,c4,c3,27,?,?,surb={'id': '25dacc34-8417-4139-9a9e-8681af08e194', 'route': ['p3', 'e11', 'i3', 'x11', 'p1', 'c4']}
1769468738.446889,SENT,c58801dc-4d55-4069-86b6-ce2f1f3cbadf,01e80c1e-47ef-41e9-a6aa-d6238cc1349a,c4,c3,3396,?,p1,
1769468738.4477036,CREATED,0f02920b-aa8b-4899-9baf-812f23d9a414,53b25949-3956-4377-89b4-378277b2293c,c4,c3,27,?,?,surb={'id': 'e76e4f4e-03b4-4bc5-998d-a0388e7b2eae', 'route': ['p3', 'e2', 'i12', 'x3', 'p1', 'c4']}
1769468738.844672,RECEIVED,b0ab3885-b56f-4685-ae1f-74e5019ec082,e1cdcf2a-e782-4c13-894b-1b5f89ce398e,c1,c4,27,p1,?,surb={'id': '990c29bd-bb0f-4580-ba7d-65adfb3f849c', 'route': ['p1', 'e10', 'i5', 'x5', 'p1', 'c1']}
1769468738.9598305,RECEIVED,9c56eb63-d005-4658-870f-210adf75d21a,aecd1247-f5ba-447e-a079-45d65176c68a,c1,c4,27,p1,?,surb={'id': '67b56ee0-4ba7-4a6c-a36e-826b2b5d051d', 'route': ['p1', 'e1', 'i1', 'x6', 'p1', 'c1']}
1769468739.1125734,SENT,0ff787ab-5c02-49d4-916b-8d89d6f43a41,c3ce17a4-d93b-4462-aed9-841f6c02c06c,c4,c3,3371,?,p1,
1769468739.1126745,CREATED,52b5f63c-6a74-463c-8bfa-a71ccc8085ef,17f678b1-abfa-4820-9eb4-884f6fbbd3c7,c4,c3,26,?,?,surb={'id': '996b0220-d6f2-4968-8c7c-7eb0ddfdff45', 'route': ['p3', 'e7', 'i1', 'x6', 'p1', 'c4']}
1769468739.3782997,SENT,f4d3cd02-36d7-4120-a62a-26a775fbdd4a,7b8e30ca-c547-4d76-bb1b-986121dc9aeb,c4,c3,3391,?,p1,
1769468739.3783956,CREATED,14252678-b429-4738-9bd6-f4998dbb10ef,8b99a610-6764-41db-bd07-93a8a007eb40,c4,c3,27,?,?,surb={'id': 'be9f106a-bb8e-4c8f-8d95-ca7adf4e7f1e', 'route': ['p3', 'e4', 'i12', 'x2', 'p1', 'c4']}
1769468739.7370942,SENT,ed4d7494-0c46-4e75-83e3-30a663122191,3eacb690-d5ac-4392-9c40-d47dc76ce672,c4,c3,3391,?,p1,
1769468739.737185,CREATED,b94084ea-60bb-4539-b466-06d7792893f0,2fc98d0a-a64b-4554-abd4-16eaf66141b8,c4,c3,27,?,?,surb={'id': '62131bbd-1ffa-4708-9e49-19c549b1ddf5', 'route': ['p3', 'e6', 'i11', 'x4', 'p1', 'c4']}
1769468739.8802085,RECEIVED,3a4c75b3-251f-47f7-8bbd-bad9cfcdbdc8,23236d32-c1af-4b19-93ce-9e70b35ce55a,c1,c4,27,p1,?,surb={'id': '77fb020c-70f7-487d-82b7-6cc299bda8b3', 'route': ['p1', 'e2', 'i10', 'x9', 'p1', 'c1']}
1769468740.1232076,RECEIVED,fb8d3d8c-d758-48b6-a8e5-09bd48e32750,7c57c403-8140-4273-8728-69a328be82f2,c1,c4,27,p1,?,surb={'id': 'ae7f4feb-6f02-4601-8cec-f7d5d9d54dfb', 'route': ['p1', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769468740.2030718,SENT,e270b847-1ed1-4508-ac74-64048b529c28,5b765d17-8ea0-4601-8006-e1eb4100a599,c4,c3,3379,?,p1,
1769468740.2031255,CREATED,54acdcf8-1616-4400-a6c1-7f8ffcccf8ad,80b2d1fb-d7fd-4850-b357-a4ad6b683987,c4,c3,27,?,?,surb={'id': '0cff80c6-5d27-458b-ba3b-1f598e1d06a7', 'route': ['p3', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769468740.4627216,SENT,b99ff6f5-bd52-4415-9ae7-16e4cc9fdc3b,dc7f0d97-1d3c-4617-88d2-c6ec5ec79a4b,c4,c3,3388,?,p1,
1769468740.4628808,CREATED,e46c6c2d-75db-4924-b8e4-2c0b92c4c12a,2c836f1a-5cd9-4eda-8fd4-4c95ead0184c,c4,c3,27,?,?,surb={'id': 'f90a6d22-2c1a-4e26-baf0-980be92ee5e0', 'route': ['p3', 'e10', 'i3', 'x12', 'p1', 'c4']}
1769468740.5287402,RECEIVED,f431bbfc-e199-44b7-95a3-86d46b373855,ffff4de9-acaf-4589-9cb8-45a7d59c2f16,c1,c4,27,p1,?,surb={'id': '3a006e53-0723-45be-800c-9ee8f6727839', 'route': ['p1', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769468740.5618086,SENT,bcb446c0-83c2-48be-b097-4b43bb826dd0,1a34246c-447b-488f-9601-70088d6e94da,c4,DROP,2015,?,p1,
1769468740.5621033,CREATED,1e3c5201-731e-4e82-a79e-41d819d6edcf,b3f190e5-9222-4e1e-9492-37523da3b464,c4,DROP,27,?,?,
1769468740.8296943,RECEIVED,3f29cd9f-b184-40c0-87d2-c19367f696f9,7db1334b-309b-4ea2-b7c2-64ba9a20f8f2,c1,c4,27,p1,?,surb={'id': '285b5806-f42a-4aaf-801a-f4e3b66942ae', 'route': ['p1', 'e6', 'i11', 'x4', 'p1', 'c1']}
1769468740.9727197,RECEIVED,a3c849e2-d679-42c9-9b41-6dda8ced46fc,532bb9ab-29e1-4091-afe5-eac859107990,c1,c4,27,p1,?,surb={'id': '730dd67d-5a3e-4e52-9188-2d295002846e', 'route': ['p1', 'e12', 'i1', 'x4', 'p1', 'c1']}
1769468741.0785093,RECEIVED,459650ce-470e-4de8-a5a0-f0f025b2e320,3e18d1a9-af49-4061-bc61-12f0f1d6ef53,c1,c4,27,p1,?,surb={'id': '3ac1dfd0-ac20-43c8-8045-0317f35bf07f', 'route': ['p1', 'e12', 'i11', 'x4', 'p1', 'c1']}
1769468741.203222,SENT,ed162752-d538-4c26-b35c-4f278c71282c,b651c217-a376-4cd3-b419-9fc588e5ef1c,c4,c3,3359,?,p1,
1769468741.2033224,CREATED,9e2495b8-0242-4e61-bc97-bae225ca7454,a9d8a4bf-fcbf-464f-bff7-938c6b4c7a36,c4,c3,26,?,?,surb={'id': '24f6a5b5-722f-4705-bf7b-1c96d5339c51', 'route': ['p3', 'e9', 'i3', 'x1', 'p1', 'c4']}
1769468741.4237475,SENT,4a11b24a-67db-46ec-95fe-f4413a71f878,3a5d0952-8686-41f8-b4fa-4f58007d3bc8,c4,c3,3397,?,p1,
1769468741.4239006,CREATED,3bfa8424-3cdb-4042-a0be-5c2c75c1648f,3ce24e0e-8ba5-45ad-88d7-0846b3001023,c4,c3,27,?,?,surb={'id': 'ca77198b-6d64-4b6a-8c05-df83a8a28be5', 'route': ['p3', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769468741.6713994,SENT,b0fcfc78-c724-40af-9e43-a5a77e3fb69c,33532dec-59f0-48f6-afd7-3bf46df0fb8c,c4,c3,3395,?,p1,
1769468741.6715536,CREATED,15c78f6e-4706-4039-bcbe-8d8ae937e77c,10710492-1e33-4de0-85e7-632daf3e9707,c4,c3,27,?,?,surb={'id': 'c0c27ada-eed0-4d01-a8c9-db43c61afc22', 'route': ['p3', 'e12', 'i12', 'x9', 'p1', 'c4']}
1769468741.91219,SENT,0f0bb368-e3d6-4772-939b-f86435dd54f9,a833bf01-5e65-48a0-ae6a-bb1fe7f15fbf,c4,c3,3382,?,p1,
1769468741.9122684,CREATED,2e5dd022-cd85-485f-a392-5e9e8c590264,a41e3559-6bef-4a85-8de6-17486fee1421,c4,c3,27,?,?,surb={'id': '82a034c8-b06a-4bb2-82e4-17d2f5c46e54', 'route': ['p3', 'e8', 'i12', 'x12', 'p1', 'c4']}
