timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453762.6865232,CREATED,1f07c79c-f50e-4392-bf27-d15a16139720,b2ff4e99-bb72-4131-b923-42bfe3eda5ad,c4,c1,27,?,?,surb={'id': 'ba5dd0d0-08a1-4738-b193-8fd498c5e3e1', 'route': ['p1', 'e4', 'i1', 'x10', 'p1', 'c4']}
1769453762.7728248,SENT,acaef9a3-7729-4f09-ab25-6bfc6bdb98c4,d355e6eb-7416-4df1-b5f4-de07bd094e57,c4,c1,3383,?,p1,
1769453762.772957,CREATED,e6351f8d-6e6a-4f15-8e2e-61062b526583,89756a62-a10e-4660-95b6-b61c4aad47bc,c4,c1,27,?,?,surb={'id': 'c988557c-fb82-4027-87ea-f7d4653e7e9b', 'route': ['p1', 'e8', 'i5', 'x11', 'p1', 'c4']}
1769453762.805628,RECEIVED,cd8beb29-427f-4482-a938-db0ed856feda,681ea8b5-b2bc-4519-8294-d9070eb54578,c2,c4,27,p1,?,surb={'id': '2882c128-3058-46a7-a550-75cf6cd773b9', 'route': ['p1', 'e7', 'i11', 'x8', 'p2', 'c2']}
1769453763.0257673,RECEIVED,737edd39-6ba7-4f59-ae29-8c9310a63e38,9d45d3ea-ecd6-4b04-87e3-e8f869e2b6f2,c2,c4,27,p1,?,surb={'id': '8177e463-eaed-4eae-9806-befed821175b', 'route': ['p1', 'e3', 'i11', 'x7', 'p2', 'c2']}
1769453763.1006012,SENT,afd58a19-46dd-46f3-b42a-66f19fe124a7,124f7d13-4376-4d6e-ada0-4148bebd7f5d,c4,c1,3367,?,p1,
1769453763.1007688,CREATED,d2d7a07f-da01-4688-998d-03ce9c71864e,649f2868-4159-4edd-9df0-4fd9c9c437a0,c4,c1,26,?,?,surb={'id': '579a6606-73ea-45e5-9123-4f909041f69a', 'route': ['p1', 'e8', 'i9', 'x10', 'p1', 'c4']}
1769453763.1682696,SENT,ac249b2a-0a10-48b9-a728-c2e7d4610019,eb140d50-40a6-46d0-8e86-2dc3622803dd,c4,DROP,2019,?,p1,
1769453763.1684,CREATED,2dd8e04c-7a0a-4242-b917-13deecf8d0f8,f847a982-e2eb-4818-b382-3a584c2d3414,c4,DROP,27,?,?,
1769453763.3523607,RECEIVED,b7af8775-51e4-4ab5-938c-bc5fe85bbe13,20846e9f-dca8-4062-a297-7de04ae61b04,c2,c4,26,p1,?,surb={'id': '52dd756c-0c55-4228-bb22-f47ea365eee5', 'route': ['p1', 'e2', 'i2', 'x6', 'p2', 'c2']}
1769453763.664227,RECEIVED,5173dd43-332b-49bc-9a33-d335569f59c7,67740132-7688-489d-b5de-dfe84c942ad3,c2,c4,26,p1,?,surb={'id': '436d7744-7e4f-4133-8a92-71b0191f1f0e', 'route': ['p1', 'e8', 'i1', 'x7', 'p2', 'c2']}
1769453763.7190843,SENT,1a759184-b529-4a66-a168-4012212db082,90322b10-3ce7-4c7c-801f-1f078c304223,c4,c1,3396,?,p1,
1769453763.7193544,CREATED,e3d3d9a0-94ec-489a-b5bc-58ff531d807e,33883ebc-8df5-4d01-a111-9cfd9f271105,c4,c1,27,?,?,surb={'id': 'd65e5056-5edb-4b2d-898d-943a9365a7bb', 'route': ['p1', 'e11', 'i10', 'x8', 'p1', 'c4']}
1769453763.7951288,RECEIVED,5f733b4c-31d7-4a62-b818-88605feb9ea7,f808439c-54fe-4cc3-a965-cc9563981037,c2,c4,27,p1,?,surb={'id': 'cbbc0c41-e1fb-48e7-9251-ac86db7581ea', 'route': ['p1', 'e7', 'i1', 'x11', 'p2', 'c2']}
1769453763.8370106,SENT,c7c780f5-1ea5-427a-b4a3-ade63d5ebbd9,a2f207e1-5cbe-4fc5-9f88-ae262d92c1de,c4,DROP,2015,?,p1,
1769453763.8371508,CREATED,bd8ef863-0cb0-48ca-8f5f-9a7b5987eb91,5fba1929-738f-45fb-bc53-1be806077396,c4,DROP,27,?,?,
1769453763.8893547,RECEIVED,8cac4a7c-7505-4f4c-8a8a-69ed0e43c9d6,abb9bc9b-cdb1-4a02-bf1b-06a88daa1246,c2,c4,27,p1,?,surb={'id': '594bf738-a43c-4ad4-8bb5-7c5932a5d4c9', 'route': ['p1', 'e12', 'i12', 'x9', 'p2', 'c2']}
1769453764.2804885,RECEIVED,790faa32-ce3e-4ce7-bf99-e700f71b1f35,a00e9e8e-8abe-4996-8b51-c85c03bf088f,c2,c4,27,p1,?,surb={'id': 'ddf1a1d7-125e-4dd1-bb32-7524682028e0', 'route': ['p1', 'e11', 'i11', 'x7', 'p2', 'c2']}
1769453764.3316476,SENT,7b992a61-4409-4dca-b5b6-c6bb48d08567,be381ced-d424-409c-b367-885e9ee3e2f3,c4,c1,3364,?,p1,
1769453764.3317847,CREATED,b49b4656-7364-44a2-8f0f-292473b264c0,6db35d2d-b8db-4dab-a902-d324ef3bd31a,c4,c1,26,?,?,surb={'id': '91be0d65-7553-44b4-8b83-1e031e6b2eec', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769453764.3482518,RECEIVED,edb97253-61af-47e5-b786-df1daab997c8,83c8b8c7-a698-40e9-a66a-29d4bac65f35,c2,c4,27,p1,?,surb={'id': '7fa3fb4e-06a0-4c92-b837-d7599e322acc', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c2']}
1769453764.6847422,RECEIVED,46b20d5e-bdbc-462d-b8f4-70d67dc32fa8,9c7bc22b-a298-4b67-afc7-1fb233abb825,c2,c4,27,p1,?,surb={'id': '326bcf84-ca59-403e-941d-1639cff4ccb2', 'route': ['p1', 'e4', 'i5', 'x6', 'p2', 'c2']}
1769453764.7756178,SENT,11497e4b-b4ad-47b1-9b8f-163c30f69849,703f6bb4-b498-4c35-a0e4-8e3c1cd861b7,c4,c1,3400,?,p1,
1769453764.7757597,CREATED,a41f3990-8e8f-4754-b74b-5f08662c2ff3,e1a8404d-14e4-4fc9-8574-afc78e84d925,c4,c1,27,?,?,surb={'id': 'ddd71812-45da-4886-92a1-ef941255663c', 'route': ['p1', 'e1', 'i11', 'x11', 'p1', 'c4']}
1769453765.4232497,SENT,54ca3751-6885-4e16-b977-0c609a6059ab,1445af8e-ac38-4e32-a649-ac1bd398589d,c4,c1,3388,?,p1,
1769453765.4234073,CREATED,a293785b-fc5f-454e-bc5f-194a995779ab,e5c63013-17b7-4ab2-a319-a17d2894f4d3,c4,c1,27,?,?,surb={'id': 'b414a035-f9c8-48d8-9bca-702d51b34c12', 'route': ['p1', 'e8', 'i1', 'x4', 'p1', 'c4']}
1769453765.511324,RECEIVED,3de57bc3-3552-4fd0-8499-5081644ef3fc,acbb687c-2ccf-45f9-8617-d4d9ec950284,c2,c4,27,p1,?,surb={'id': '87c94d1d-2c55-492e-9439-6460d68e61ce', 'route': ['p1', 'e8', 'i11', 'x8', 'p2', 'c2']}
1769453765.6048422,SENT,b5f8aee1-2c01-465e-8826-2d9bc959df9a,73a7f2e0-5b60-4122-a1a5-f164c5b74bf7,c4,c1,3377,?,p1,
1769453765.6049879,CREATED,ed77255f-aab9-4504-827d-f03a1a2041d7,c37eea55-203b-4cb4-a786-46d2ca5d510c,c4,c1,26,?,?,surb={'id': 'cdc6148b-c2bf-4db2-90f7-e59331e1ff1f', 'route': ['p1', 'e3', 'i11', 'x3', 'p1', 'c4']}
1769453766.0975962,RECEIVED,1de4acf7-739a-4c44-bd85-1d716eb9ed9f,0f1071b9-9df6-4c08-b644-8bb3fa94d848,c2,c4,27,p1,?,surb={'id': '2a495a04-6334-4670-9144-0cbe4efc5f7f', 'route': ['p1', 'e4', 'i9', 'x7', 'p2', 'c2']}
1769453766.1068907,SENT,3928f5ae-fa23-4bf1-997d-392c3bba31cb,d59d44a6-0a56-452e-a774-9c0ea6166229,c4,c1,3358,?,p1,
1769453766.107021,CREATED,fc886f52-16bd-43c4-b770-b2e0de7e6f1d,bd551fa2-1d22-450e-a059-955c60146f88,c4,c1,27,?,?,surb={'id': '90938fd6-8f0f-44ba-9669-0caa50fbeac4', 'route': ['p1', 'e12', 'i9', 'x1', 'p1', 'c4']}
1769453766.329942,RECEIVED,00945156-397a-4ed6-83fb-7884b571effb,b0961450-10df-451b-b7a3-664f75af977d,c2,c4,25,p1,?,surb={'id': '159ec6f0-f723-479c-927c-f20dc58b9b4f', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c2']}
1769453766.5746827,RECEIVED,dda67473-9821-4b23-b17d-3d0a42b92029,1e325baa-c1b5-4f42-a915-138b84058044,c2,c4,27,p1,?,surb={'id': 'a74c5c53-c8fd-4840-a446-e63491a530da', 'route': ['p1', 'e10', 'i7', 'x3', 'p2', 'c2']}
1769453766.7571633,SENT,55aa7e78-0e7e-4861-8fc0-23828585a67d,edeeafb6-fd0c-4600-be9f-2f7a9b149d2f,c4,c1,3392,?,p1,
1769453766.7573152,CREATED,21cbf57f-5d2a-4e93-b45b-d9f8dc6b21d1,27462aa9-e764-4faf-8169-95b0172ec6c6,c4,c1,27,?,?,surb={'id': '25787df7-818c-495f-af75-c5ece655af39', 'route': ['p1', 'e7', 'i10', 'x4', 'p1', 'c4']}
1769453767.169579,SENT,08a0573a-8428-4034-8b51-2071b473db56,0f4d64f2-5ab6-41f4-8faf-a021962f47ca,c4,c1,3367,?,p1,
1769453767.1697292,CREATED,22467a48-abdc-4c7a-b52c-1ec15830ab7d,2d73cfd4-2a67-4688-ba1e-128c98bd6407,c4,c1,26,?,?,surb={'id': '84d23bd1-ac71-4288-ae3c-442045b81ffe', 'route': ['p1', 'e3', 'i2', 'x3', 'p1', 'c4']}
1769453768.1083605,SENT,0b651c72-238b-438b-9f13-a17ddd220804,f9f757b5-d78e-47a9-a570-f6f47bf9b002,c4,c1,3384,?,p1,
1769453768.1085074,CREATED,a284bb10-0b99-43d0-8029-b9f057ea76ba,920fcbe4-3ce7-4767-b4fe-18eec1fa96d1,c4,c1,27,?,?,surb={'id': 'b093d277-fcd3-42e3-b057-35f6867cd715', 'route': ['p1', 'e9', 'i12', 'x2', 'p1', 'c4']}
1769453769.285809,SENT,677a9ffd-e3fc-4bae-b561-148b1667e751,f16f2a25-c272-409e-bae8-e4f849a9f632,c4,c1,3383,?,p1,
1769453769.286088,CREATED,b0bc677e-c8db-4f7a-b4f8-e8d8deb0023e,df045dcf-101f-4723-ab1f-e777d9822b22,c4,c1,27,?,?,surb={'id': 'd053b205-c235-4c42-a1e6-db2efeacec15', 'route': ['p1', 'e1', 'i1', 'x7', 'p1', 'c4']}
1769453769.316998,SENT,de981ffd-02b8-4c65-9937-2379b34396bd,a56de623-fb47-4c29-80b6-5e570dbeff4e,c4,c1,3392,?,p1,
1769453769.3172042,CREATED,7136bb5d-bb54-4afd-ac06-42687e70edc5,c2d34071-7d8f-4265-8530-e00a5a182b51,c4,c1,26,?,?,surb={'id': 'bf8ae57e-082a-4bed-9946-f734b5ce2d3e', 'route': ['p1', 'e9', 'i11', 'x11', 'p1', 'c4']}
1769453769.3232796,RECEIVED,047d7e3c-f2fd-4db4-ae54-3aca6d324216,1affe755-7d38-49cb-8274-50bbfc84ac76,c2,c4,27,p1,?,surb={'id': '51bb5fc7-a0a2-4c52-b30f-389434973783', 'route': ['p1', 'e6', 'i1', 'x2', 'p2', 'c2']}
1769453769.3393338,RECEIVED,2da77045-d4c8-4856-9524-6eb33a4c8eb3,86f344ad-24d0-4312-80e5-be2bedd5196d,c2,c4,25,p1,?,surb={'id': '857bef5d-8911-44de-a837-8dc48a29324c', 'route': ['p1', 'e3', 'i5', 'x1', 'p2', 'c2']}
1769453769.5399737,RECEIVED,cb9efc71-11c1-4a7f-b0ea-241882e91367,d06e5824-b227-4b3a-92ec-38fd0517bf27,c2,c4,26,p1,?,surb={'id': '98150a81-baa6-4388-a6fe-30b21ddbead7', 'route': ['p1', 'e7', 'i2', 'x7', 'p2', 'c2']}
1769453769.5987735,RECEIVED,5f36923f-edd9-4379-b509-ce4373eb76ba,e0349552-1f8f-4805-96a0-8f020edddb8a,c2,c4,27,p1,?,surb={'id': '74b624f1-1ab7-419b-a447-3faffe97c445', 'route': ['p1', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769453769.7922463,SENT,9a0b7840-db52-4bfb-aaae-29807e02b67b,ac5c70ee-0899-4f24-afd8-36cca8362b09,c4,c1,3379,?,p1,
1769453769.792393,CREATED,0d13d79a-1052-41ae-8080-b3cbd1e213c7,42ba8dad-c540-402d-9005-3728e8583472,c4,c1,27,?,?,surb={'id': 'e168c31c-b328-4fc6-873d-34eee8dd8e21', 'route': ['p1', 'e10', 'i11', 'x3', 'p1', 'c4']}
1769453770.4739895,SENT,ae9d4300-fd76-473d-a07f-67477f339dfd,06f5e359-b565-418e-accc-f950ddd3e4ea,c4,c1,3405,?,p1,
1769453770.474179,CREATED,5dbd74f9-efb1-4c93-b428-aab17c9b6c6e,b7b4ce22-cc74-489c-b0d5-d01d6b872b95,c4,c1,27,?,?,surb={'id': 'a37afe0b-0e72-48b0-aaca-235d19d8d4ab', 'route': ['p1', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769453770.6699119,SENT,0ff9d7a4-2077-466e-9212-7362a858c06b,005aea3e-cfd3-427a-85e7-738dc6955d7d,c4,c1,3387,?,p1,
1769453770.6701553,CREATED,4dbcfec6-cea8-43d4-bb89-bf864b94d5b7,64ce3007-4780-43b9-844e-eb0e7b2d30f4,c4,c1,27,?,?,surb={'id': 'a5b4d95b-c793-4b08-ad26-5f6eae993c03', 'route': ['p1', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769453770.9447727,RECEIVED,286731fc-1f9b-4e76-ab5c-bfffb1140df5,3e0fa331-fad6-4188-a26c-6f7d54b6478b,c2,c4,27,p1,?,surb={'id': 'a2dfe69f-a6e4-4867-b423-7d212b9a0c75', 'route': ['p1', 'e3', 'i11', 'x7', 'p2', 'c2']}
1769453771.0378637,SENT,1d8c757f-0a38-47fa-8586-d6b7ee2a8d80,c1b3f57e-52a6-4448-9d5a-dd2321063805,c4,c1,3359,?,p1,
1769453771.0380137,CREATED,a2924063-7fa3-4688-bb97-b87963a5f4d5,25d1e6cc-bc91-42f0-ad87-d0b01e3b1099,c4,c1,27,?,?,surb={'id': 'ee1360dc-6f24-4584-9405-5599d4726caf', 'route': ['p1', 'e10', 'i3', 'x5', 'p1', 'c4']}
1769453771.1439943,SENT,2acd8913-17db-4309-921e-10f6853aeeaf,de391889-18f9-4a1f-b9a4-b0af1da3b5b0,c4,c1,3371,?,p1,
1769453771.1441786,CREATED,20d02c67-0b1b-4b1b-b8db-bd2f8e7f7964,0f03b97d-f084-4773-85fa-f15160532e3c,c4,c1,27,?,?,surb={'id': '47e04a9c-f67b-4dd3-b92c-37ace94220cd', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769453771.3169904,RECEIVED,05bc1d1e-eccf-4c07-b9c6-d0826753578a,91a0f54d-afa5-426d-9d48-32f6843dbb85,c2,c4,26,p1,?,surb={'id': 'f4fcac1b-f86c-4a3e-bc27-1b92ac1e64c6', 'route': ['p1', 'e10', 'i7', 'x3', 'p2', 'c2']}
1769453771.3281515,SENT,32d53b13-8de8-45a6-b202-da8a7fdd7476,dea0dd0a-eae7-49f7-a2f1-700d62b09b20,c4,c1,3404,?,p1,
1769453771.3282902,CREATED,45773616-a160-4cd1-a2a5-08efd5baca77,20e4775f-04b6-4126-a029-a61a1cc9d551,c4,c1,27,?,?,surb={'id': '6d3610b8-6725-44fe-89ae-0619158577a6', 'route': ['p1', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769453771.4768548,RECEIVED,3cb20077-989c-4aa1-817c-6c53a51c19f6,1852757b-7680-42b7-afde-64056c4ce1ff,c2,c4,26,p1,?,surb={'id': '80920f69-1d40-470a-8e22-21d454031785', 'route': ['p1', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769453771.766742,RECEIVED,3bfe8c83-28e8-47f5-98f9-cd8a9456630a,f4e8e0c4-b494-4843-a895-4941a4c76acb,c2,c4,27,p1,?,surb={'id': 'bffc8905-3d6c-4896-926e-94bf0bb651a7', 'route': ['p1', 'e11', 'i2', 'x12', 'p2', 'c2']}
1769453771.8696067,SENT,4adb4817-f044-42c1-97e4-3278e689299f,f9a3033c-274c-4fe5-8905-078a1c7fa40c,c4,c1,3359,?,p1,
1769453771.8697445,CREATED,c106de25-3064-4c9a-9de5-ba2dc51dcdcd,68332288-2940-48de-a1b7-7dd6727361ae,c4,c1,27,?,?,surb={'id': '6038b5e2-88f8-41ab-99be-9178f993a59f', 'route': ['p1', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769453771.9349592,SENT,41c1843c-a68b-4c8b-93e0-fc3fff69b0ca,d73223c1-f6ef-4d4a-9dac-ea74287cb796,c4,c1,3401,?,p1,
1769453771.9351966,CREATED,876af5bc-4028-434f-b218-8c943f2f9de0,febb2eab-f0f3-4a75-9b1c-ddf13316ae7c,c4,c1,27,?,?,surb={'id': '2726e2ed-53b6-426d-844f-3f912a963af3', 'route': ['p1', 'e12', 'i10', 'x12', 'p1', 'c4']}
1769453771.9457536,SENT,4d4fb7da-beb0-4cfd-8b60-be979a00ad55,6228902a-e612-439c-a673-071718d7e841,c4,c1,3387,?,p1,
1769453771.9459012,CREATED,3ae08472-7a17-42fc-97a1-a935b19dff47,eb80e6e0-f6ff-46ef-9de7-d6fc36bd16ba,c4,c1,27,?,?,surb={'id': 'af765916-69cc-476d-9eff-64505ba3d8c9', 'route': ['p1', 'e8', 'i10', 'x2', 'p1', 'c4']}
1769453772.2144518,RECEIVED,0b63bae5-9c29-4e73-86fb-ddcb435f7a24,d7ccbd18-9c2d-4caf-a0e9-1844df838d8b,c2,c4,27,p1,?,surb={'id': '9d2e79a0-1f43-4bcd-97ef-ad70d017574e', 'route': ['p1', 'e12', 'i1', 'x1', 'p2', 'c2']}
1769453772.218344,SENT,67cc98cf-9c23-4206-8196-068e9d0eefd3,cc865af6-da0a-4ac6-8e0d-d79c784fa6b9,c4,c1,3371,?,p1,
1769453772.2184906,CREATED,96f49e80-84b7-4e8a-a2ce-03b8d7c2ca64,7012a88b-3d20-427a-b68a-d5cd3b01966b,c4,c1,27,?,?,surb={'id': 'd5eac71d-6e7d-4839-8d94-74ba965709fe', 'route': ['p1', 'e1', 'i3', 'x9', 'p1', 'c4']}
1769453772.354985,SENT,9cda267e-75da-45af-97c7-a992b4a062e0,80373668-29dd-4a2e-9bcf-65ceb3336ea7,c4,c1,3383,?,p1,
1769453772.3551583,CREATED,e9f07b83-94ec-4e27-a4e7-c9d004b9acd4,6c1d50ea-63db-40e7-ac76-2e971132fa4f,c4,c1,26,?,?,surb={'id': '019bee18-03c3-4a85-ade4-05652987f9ee', 'route': ['p1', 'e9', 'i5', 'x5', 'p1', 'c4']}
1769453772.6848986,RECEIVED,e0e2d923-4bcc-41d3-84d2-ea02f9c833a5,2f06dd08-8d00-4eef-bf66-4078bd3feef3,c2,c4,26,p1,?,surb={'id': '66590177-6e67-4590-ab20-362d8ea3c259', 'route': ['p1', 'e9', 'i6', 'x7', 'p2', 'c2']}
1769453772.8987062,SENT,8be028f1-71a1-4583-affb-8eea4d2aaae7,50d53b2f-67df-4daf-a980-b2049dddf0e6,c4,c1,3379,?,p1,
1769453772.898852,CREATED,820f16f9-75df-412c-ad30-0745d204f177,8dd2e239-6a8f-4cf3-9e15-1b215cb1fdaa,c4,c1,27,?,?,surb={'id': '2ea9b872-4179-443a-986b-5b772f821184', 'route': ['p1', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769453772.9601011,RECEIVED,d6f2a5ee-f8f4-4cf9-a26e-38df9826f4c5,12df5d0c-3702-47fa-b388-b90fb578debd,c2,c4,27,p1,?,surb={'id': 'b2d7ac89-ba1a-4e93-b55d-beb654bb802f', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c2']}
1769453773.1055448,RECEIVED,7dbfa877-61d4-4e0c-85cd-519252495e8f,31b695e5-a255-4648-ba1d-770cc4527306,c2,c4,27,p1,?,surb={'id': 'be749c63-897b-4038-a89f-f80f14edbef3', 'route': ['p1', 'e2', 'i2', 'x4', 'p2', 'c2']}
1769453773.4822314,RECEIVED,562e3efa-4592-49d6-a097-0b6d7847d175,ed2fe1df-c608-43ed-811e-f81d7aa43591,c2,c4,27,p1,?,surb={'id': '90044303-d8f3-4b7c-815f-66b0c700c830', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769453773.709848,RECEIVED,36dc757a-f6ce-4ca7-bc38-5a09d8e63314,aa0e5e70-5716-4dfa-9100-5be80764be54,c2,c4,27,p1,?,surb={'id': 'f1660e2e-36f5-475c-92f7-8759e7bb5be7', 'route': ['p1', 'e7', 'i12', 'x7', 'p2', 'c2']}
1769453774.0183995,RECEIVED,4c86bfb0-d409-420d-a4d8-9894b896a2ae,28992b04-1ea5-41fa-afcc-9b8ceb8253b3,c2,c4,27,p1,?,surb={'id': 'a17fadac-0d41-429b-bd97-ca870a9bda83', 'route': ['p1', 'e4', 'i11', 'x8', 'p2', 'c2']}
1769453774.1303952,RECEIVED,4cbfa05b-43c8-4292-bfe2-f3034da445a2,11c98a88-5b87-4bd9-aba1-65e971e23aec,c2,c4,27,p1,?,surb={'id': '7a499cd1-f79a-4c91-8a70-387b4a9bdec4', 'route': ['p1', 'e7', 'i5', 'x9', 'p2', 'c2']}
1769453774.210837,RECEIVED,2e57de7f-052c-402a-9018-3834c173d93f,eef8ddf1-4b8d-43b8-8bbc-b9b1c36873b7,c2,c4,27,p1,?,surb={'id': 'be10a135-6f13-4ce2-aeb7-92e5f1512b13', 'route': ['p1', 'e5', 'i4', 'x12', 'p2', 'c2']}
1769453774.2938123,SENT,c4ee8f6b-5ed9-4c7e-bb6e-a572ea2a58cf,1db3a94f-fcf7-4269-a1c8-de68d5ddba5f,c4,c1,3388,?,p1,
1769453774.2939615,CREATED,681a4045-b1ad-4f1e-9484-3fee45e16321,5e483586-a4a5-4128-b2ff-aa4ead7b6935,c4,c1,27,?,?,surb={'id': '67aa7b96-2375-4b6a-9112-74a85479c359', 'route': ['p1', 'e12', 'i12', 'x7', 'p1', 'c4']}
1769453774.4222972,RECEIVED,dbbb5c6a-32cf-49dc-9658-bea1817366d6,bcb27660-b43f-456f-9bd0-972c2d39f50a,c2,c4,27,p1,?,surb={'id': 'f3a34891-abf8-4da6-a8fc-7f1aac115e5c', 'route': ['p1', 'e1', 'i7', 'x4', 'p2', 'c2']}
1769453774.5018575,SENT,17cf8ef3-be3c-4940-90d8-7b4ee29119ad,c7c76618-f96f-435b-b338-5811272429c9,c4,c1,3359,?,p1,
1769453774.5019326,CREATED,51329f39-1e67-4896-89e7-8b07966b223e,335d4053-6350-458d-8301-9b65a3f2957f,c4,c1,26,?,?,surb={'id': 'b73b39a0-bec2-408a-a899-048de507b2f2', 'route': ['p1', 'e9', 'i4', 'x12', 'p1', 'c4']}
1769453774.5959265,SENT,010c1dc9-893a-49fd-a253-0fcd3197a8e4,f4e95f8a-3731-422b-a068-39cbaf16bf79,c4,c1,3359,?,p1,
1769453774.5961287,CREATED,fa64491d-988b-45f1-a25d-5ff5eefa1167,22ade1d6-6d66-48fe-a309-cd2ebb08e347,c4,c1,27,?,?,surb={'id': '31aae99d-5219-40ee-9261-18e3c2d2af31', 'route': ['p1', 'e4', 'i12', 'x5', 'p1', 'c4']}
1769453774.59947,RECEIVED,3956afa5-52d9-4326-838b-51530d031fd7,da3e9c96-857b-4baa-ae32-a2e0d4c515a6,c2,c4,26,p1,?,surb={'id': '123a8315-5eb4-4ff1-bb16-e3e5873c3bb1', 'route': ['p1', 'e7', 'i12', 'x9', 'p2', 'c2']}
1769453774.6166122,SENT,03efbcc6-2009-41dd-96ee-2c5a65ce9576,96d29aa7-4b9d-48d0-a009-06c54178bc1f,c4,c1,3410,?,p1,
1769453774.6167638,CREATED,d8abca4b-3c2a-4ac3-af8f-ccc1bc94c87d,31ebee46-063f-4f63-8102-c7ecc481b6b7,c4,c1,27,?,?,surb={'id': '1b8e0498-6a81-4783-b05a-b5d611a93cc7', 'route': ['p1', 'e11', 'i1', 'x5', 'p1', 'c4']}
1769453774.7954109,SENT,5733ff86-014b-4e83-80bb-35dc5af490ac,99463b46-d73f-49f2-8dd6-1cf53c3063a2,c4,c1,3363,?,p1,
1769453774.795552,CREATED,72e31395-d2f0-412b-b471-e297ebb44ee1,f188f414-3750-4de8-a075-5d000af61fb7,c4,c1,26,?,?,surb={'id': '58b9b030-503b-4e17-af5f-80ba86bd66b8', 'route': ['p1', 'e3', 'i2', 'x5', 'p1', 'c4']}
1769453775.0723708,RECEIVED,ba0a4e78-fb49-463d-9d6a-68035c5e9405,9f2714a7-f31a-46d2-921d-4f791a2482c7,c2,c4,27,p1,?,surb={'id': '51442cad-feee-4214-a529-8bade2ef6c27', 'route': ['p1', 'e2', 'i1', 'x9', 'p2', 'c2']}
1769453775.1643858,SENT,9390a38f-8426-4a0c-9dc8-ae37f9850895,41327abc-6bd4-471b-8902-151e5f21965c,c4,c1,3367,?,p1,
1769453775.1645317,CREATED,8eca074a-2eb9-4d2d-8d18-08343612d02a,240b04c7-f3a5-45c7-b4be-3d9bc6333eaf,c4,c1,27,?,?,surb={'id': '737b3ab1-c1c2-47e8-85cb-8dd454c7fc5a', 'route': ['p1', 'e6', 'i5', 'x2', 'p1', 'c4']}
1769453775.239617,SENT,bed3912a-4a60-4786-bccc-e0539818519d,96199638-27d4-42be-86cd-a5fc737b79e5,c4,c1,3356,?,p1,
1769453775.2397614,CREATED,595e7984-5ddb-494a-ac82-2cef0fb06777,8ad6bb82-e32d-439d-a90a-f42607ada4d0,c4,c1,26,?,?,surb={'id': 'e5ddfe8e-3601-48a6-9996-1f2933327bf5', 'route': ['p1', 'e9', 'i3', 'x6', 'p1', 'c4']}
1769453775.5721984,RECEIVED,839e0d11-ae07-45c8-b0be-d4e0bf51f75e,f65e7615-aea6-43c0-8539-e0f6f7b0739e,c2,c4,26,p1,?,surb={'id': 'd985f063-1638-45e9-933c-f77cb289baa7', 'route': ['p1', 'e7', 'i7', 'x10', 'p2', 'c2']}
1769453775.667662,SENT,466670a3-9114-4676-97eb-046cb2d80c37,791b4e8f-a688-4ff2-a695-fbf68d6a83fc,c4,c1,3359,?,p1,
1769453775.6678252,CREATED,53b8014a-94bd-4118-b635-dd3a432ad527,cc27bfae-a8fd-4e29-ac1c-7bd6cc379a3f,c4,c1,27,?,?,surb={'id': '24cc37ea-d7af-49a0-87dc-46b8e56fc37f', 'route': ['p1', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769453775.7634292,SENT,cf2cd08b-ad84-4f9f-9672-029f8a2863eb,819a7f59-614c-4502-b03a-72d8a191c987,c4,c1,3376,?,p1,
1769453775.7635992,CREATED,d1f6a287-8f5d-45b1-b3e7-0505dc3d7dfb,1db801c6-f01b-437d-ad7e-c67dcd129cc3,c4,c1,26,?,?,surb={'id': '2d9330c3-92ff-415a-bb1c-2490a00f4f17', 'route': ['p1', 'e8', 'i5', 'x7', 'p1', 'c4']}
1769453775.9158988,SENT,2fee4e81-b649-4f0b-ba3f-737ee3f37015,c600edf2-64a4-46f0-b8b4-ac1fb715a395,c4,c1,3380,?,p1,
1769453775.9160783,CREATED,affcaa32-ee35-4d3b-b641-49554f39facc,45287f38-9484-4bd2-a823-42876ac08812,c4,c1,27,?,?,surb={'id': '87f2a5fa-da92-4a25-93aa-885059418be1', 'route': ['p1', 'e2', 'i9', 'x4', 'p1', 'c4']}
1769453776.0297644,SENT,06702fa5-004c-4202-af31-c0591ce8cc3c,10a695fc-8b25-4a0f-b7e7-7bb8594e53ed,c4,c1,3359,?,p1,
