timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453993.6206956,RECEIVED,eff37206-0498-4a88-a0c1-fca9b7571ce7,7ff03522-5363-46aa-8d45-ef054cd79570,c3,c2,27,p2,?,surb={'id': 'd348539e-5aa9-4900-a722-d19079b87c55', 'route': ['p2', 'e6', 'i3', 'x12', 'p3', 'c3']}
1769453993.79799,SENT,27b7e278-aeab-4586-9168-daf2276afbfa,8d575ac5-bd96-4023-9b58-85ebe938f54c,c2,c4,3388,?,p2,
1769453993.7981877,CREATED,ac410692-9624-4de9-88e1-5378bec7d50f,16141d93-b091-4cc4-84b9-635a6f2ef4e1,c2,c4,27,?,?,surb={'id': '15cd7e0d-2822-4880-9189-02efc7ea7d1d', 'route': ['p1', 'e4', 'i8', 'x6', 'p2', 'c2']}
1769453993.864163,RECEIVED,a3eccecb-82d2-4f9f-a923-3ebdc5d89abd,0270cf8b-d402-418c-b463-5ae0a0784237,c3,c2,27,p2,?,surb={'id': '6dad0983-572b-48b9-bc00-1db9147c2302', 'route': ['p2', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769453993.9046254,RECEIVED,b2edde54-5e43-48ce-b5ee-0e493ef3bb13,ef9ccc66-4f59-4096-a071-43b252e66861,c1,c2,27,p2,?,surb={'id': '2c965705-2aac-479d-ac18-5daccdf0bb86', 'route': ['p2', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769453994.0482945,RECEIVED,af4de403-c753-4bc9-af96-12c7acb719a6,14138a06-54f6-4799-954b-0e12c3e59a3d,c3,c2,25,p2,?,surb={'id': '9dcd91dc-a1b9-4c4e-b99c-007577aed07e', 'route': ['p2', 'e7', 'i3', 'x3', 'p3', 'c3']}
1769453994.0679765,RECEIVED,1309060e-5c66-4273-85f7-93129779f53e,16b8ea1c-38d6-4e17-b085-ede61e37980b,c3,c2,26,p2,?,surb={'id': '287fdb0c-387f-434c-b404-ea2096df1d75', 'route': ['p2', 'e7', 'i4', 'x2', 'p3', 'c3']}
1769453994.1967242,RECEIVED,73640921-c305-4074-a2b9-918a870959ae,858e82bc-d5a7-4af9-b95c-92f03d5fdda1,c3,c2,27,p2,?,surb={'id': '574dc59e-4339-40bc-8c6f-6a927f76627d', 'route': ['p2', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769453994.2280934,SENT,e522195d-7e07-41b6-93f0-9d1b3e83f07c,5a417da0-9ec4-4a4a-ae97-e9bd1bf48076,c2,c4,3400,?,p2,
1769453994.2282307,CREATED,12c96d73-a1c3-43a8-abbd-327bc516f409,2aa0d08b-e537-4b76-bd3b-b3f318cdff93,c2,c4,27,?,?,surb={'id': 'a36fc2dd-36e2-4f7c-b159-2f09dfc35630', 'route': ['p1', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769453994.2487776,SENT,8ee835fa-b6b8-49b8-bb4d-5751036958f0,2f4418a0-4cb6-4fdd-9e1d-7936f1e689ae,c2,c4,3391,?,p2,
1769453994.2489297,CREATED,0c9b2323-ab09-498b-84b7-3319f404db8c,b9160435-eda3-4dbb-94f5-1214216b1bcd,c2,c4,27,?,?,surb={'id': '83d05b63-2a07-459b-9dd6-902a5a46404f', 'route': ['p1', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769453994.2721217,RECEIVED,3f614758-359f-432b-b531-78e57b6d4b2f,d0bd1008-7cb3-41c4-91f2-94eb88fb87e1,c3,c2,26,p2,?,surb={'id': 'e4ce0450-82b1-403b-b785-a874ee69a690', 'route': ['p2', 'e4', 'i9', 'x3', 'p3', 'c3']}
1769453994.5416138,RECEIVED,cb8f090f-b122-4d86-974e-8506038b07ee,d4eac0ef-9767-4f95-8134-2e7015ec34be,c5,c2,27,p2,?,surb={'id': '405c2b74-bef0-4100-b78a-691e06348c46', 'route': ['p2', 'e6', 'i11', 'x11', 'p2', 'c5']}
1769453994.5943718,RECEIVED,a547b7c5-8a8a-459d-8282-c2198ce43065,c4de3350-ace7-4904-b721-5a3adc913ff3,c1,c2,27,p2,?,surb={'id': '7418f064-f404-4b50-8c71-1642f1ebafba', 'route': ['p2', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769453994.7729778,RECEIVED,eaf13555-6e88-4b7e-942e-ee62dc072133,9ccfff1d-027d-49d8-8252-bf8620591146,c5,c2,27,p2,?,surb={'id': 'b6bed878-177e-4cce-b1e6-1456be26af17', 'route': ['p2', 'e9', 'i3', 'x9', 'p2', 'c5']}
1769453994.7776973,SENT,207c0ac7-45a9-4fd1-856d-084313fbfe06,8b38ec97-cc57-4288-9bea-92e0129acf78,c2,c4,3383,?,p2,
1769453994.7777736,CREATED,f247d4cf-4e70-4aa5-84df-a440fd660796,9a70fbf5-1612-4feb-8414-98ce88165229,c2,c4,26,?,?,surb={'id': '416f1a51-7c61-4730-bfc7-1b2d64826330', 'route': ['p1', 'e2', 'i6', 'x12', 'p2', 'c2']}
1769453994.8754709,RECEIVED,7762ced8-05d9-4fce-aa6c-b4f495baac50,0ab8068d-b6b6-46c1-85ba-00c30e65d69d,c5,c2,27,p2,?,surb={'id': 'a5b91d11-8085-4414-8db6-f67f73fe6ca5', 'route': ['p2', 'e3', 'i10', 'x2', 'p2', 'c5']}
1769453994.9650223,RECEIVED,f1146a9f-e59c-46ca-b76f-89d747584711,2a4272a2-eca7-458c-894a-dfed9223eaa1,c3,c2,27,p2,?,surb={'id': '0cf13895-4af7-43f8-af80-a9256e7c0e03', 'route': ['p2', 'e9', 'i6', 'x5', 'p3', 'c3']}
1769453995.0209928,RECEIVED,bbba004e-0762-40b5-8064-9c257ab6fd35,ccba3ffc-839d-42d7-9f37-b521ada3670e,c1,c2,26,p2,?,surb={'id': '53784cab-369b-47ae-9d91-431d96ee9c12', 'route': ['p2', 'e1', 'i8', 'x4', 'p1', 'c1']}
1769453995.0722442,SENT,9d29465a-8144-4731-9775-181bd1f8586b,0bbc75b6-d5ad-4b17-bf55-0fdf58144391,c2,c4,3356,?,p2,
1769453995.072319,CREATED,5f9898d4-32ed-4b58-9e0b-a5d2e2ddfb35,ec325b52-9c60-4cf3-8226-ad107fc4e9b2,c2,c4,26,?,?,surb={'id': 'd86c407d-8b9c-45bc-9670-ce8777d7c619', 'route': ['p1', 'e2', 'i7', 'x6', 'p2', 'c2']}
1769453995.1933863,RECEIVED,2666e8b8-41f8-4ed9-a964-7b52324576bc,c4f6b28e-5d43-4772-8bbe-b84633549ee4,c5,c2,26,p2,?,surb={'id': '0316d6d3-900e-43e9-8faa-71840141859b', 'route': ['p2', 'e10', 'i6', 'x6', 'p2', 'c5']}
1769453995.193814,SENT,3b79e466-0e85-4531-bcc0-35984559cebf,ddb69512-6996-4d60-9e70-f69501f67f62,c2,c4,3388,?,p2,
1769453995.1938863,CREATED,d305f9cd-e09e-4b46-8e96-b085f5dd2579,cac1fb23-3372-4993-a27f-9e16962b644c,c2,c4,26,?,?,surb={'id': '4c5ce978-813e-48ea-876b-add72a832fc5', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769453995.2091382,RECEIVED,ef2daac0-5c96-4b8f-b64b-4804d22adc72,934bcae5-e595-40c2-9f1a-88261248578b,c5,c2,27,p2,?,surb={'id': '033f3da8-a163-4e70-93fc-0ba3073e2b20', 'route': ['p2', 'e7', 'i12', 'x2', 'p2', 'c5']}
1769453995.3005493,RECEIVED,9bafa006-df0b-427f-b18f-e2ebb18e6728,4b750f7d-43d7-4f76-8600-1b7e61485150,c5,c2,27,p2,?,surb={'id': '2fb1aaba-b982-4684-8eaf-41f33ab3f767', 'route': ['p2', 'e4', 'i3', 'x12', 'p2', 'c5']}
1769453995.612967,RECEIVED,e9bf595b-67c3-4eb7-acfc-979f662f05ea,0fee2100-985b-408f-b34c-5e347a7b22de,c3,c2,27,p2,?,surb={'id': '72a6845e-c8a3-4287-997e-1b2b6c5607bb', 'route': ['p2', 'e3', 'i7', 'x2', 'p3', 'c3']}
1769453995.6332467,SENT,2a37e1e6-3c0f-4123-be46-59bca1dec2a1,4f042079-317a-4e92-beed-a551a26e995f,c2,c4,3390,?,p2,
1769453995.6333108,CREATED,b0bf096a-2ec4-404a-bce4-b7fbafaf3a29,3352ff02-12cf-4c73-ba3a-aa80c65a9288,c2,c4,27,?,?,surb={'id': '09d010cd-6d02-4b95-a304-7a52494fc1dd', 'route': ['p1', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769453995.6371224,SENT,71c9bd0d-4a3d-4a9b-bf9e-f068114926bd,a6cc7960-212d-460b-817e-c33450729e07,c2,c4,3382,?,p2,
1769453995.637196,CREATED,b58dbb0d-f390-4e27-b9d0-d5d1f5c66032,59694a90-433c-4a90-9c47-8270e1992649,c2,c4,27,?,?,surb={'id': '4142ffb4-721a-4e94-b43b-312c9fce2e36', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769453995.6921854,SENT,de8907c0-2142-474f-9595-b570bd02069d,abc1be91-5db3-44d9-a6b7-f09274da28af,c2,c4,3376,?,p2,
1769453995.692249,CREATED,203a8de9-b160-4c44-8bf2-f584b71b3285,c1f4b785-04c8-4b77-a744-34a6fc0bd372,c2,c4,26,?,?,surb={'id': 'd86b0c79-e39d-4100-986f-fe79c134b1cf', 'route': ['p1', 'e4', 'i2', 'x6', 'p2', 'c2']}
1769453995.7124014,RECEIVED,bc517b22-9ced-4e76-9a89-1fe8acedbcf8,52aa9ac9-51f1-4748-b98a-c8b20b6f487e,c1,c2,26,p2,?,surb={'id': '0f0c05ac-4224-4238-bd2b-fd5342535ca5', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769453995.806796,RECEIVED,1edf9ff4-b276-43c4-8e40-da66dcf5f49b,6d9d44cd-7855-463d-a066-5df42aa68ddd,c1,c2,27,p2,?,surb={'id': '022474be-5371-499d-bda4-7005e584d953', 'route': ['p2', 'e5', 'i8', 'x4', 'p1', 'c1']}
1769453995.8136277,RECEIVED,cab9e052-a7a2-496a-9469-494fc1f4b942,550088e0-2e0e-4ca9-858e-0cbcb132dd60,c5,c2,27,p2,?,surb={'id': 'a030b363-3998-4f54-9a14-508e8961e9e9', 'route': ['p2', 'e7', 'i11', 'x5', 'p2', 'c5']}
1769453995.8265815,RECEIVED,f61a4307-b81c-4698-ab56-d97023967610,313125cf-42ed-40dd-9853-8d306b11df58,c1,c2,27,p2,?,surb={'id': '4b081e94-d793-4aeb-91f8-1837f7b3f508', 'route': ['p2', 'e2', 'i10', 'x11', 'p1', 'c1']}
1769453995.8316386,SENT,0df9c502-e73c-4089-b539-d3394aee7bb5,e56cf4e4-a44a-4792-8188-c497fb37d466,c2,c4,3393,?,p2,
1769453995.8316996,CREATED,371df31f-fafd-42d2-a378-7a30ff07bc2c,f174c742-fc56-40b7-b0bf-b16cd3ea9f7f,c2,c4,27,?,?,surb={'id': '32097fd5-8c52-41c8-8305-48194bff90a3', 'route': ['p1', 'e4', 'i3', 'x12', 'p2', 'c2']}
1769453995.9397717,RECEIVED,104177b2-2c31-4e48-9e28-834f3b1e7700,2d68c878-6ee5-408d-8671-1a0feeae9226,c5,c2,27,p2,?,surb={'id': '34dcbe1a-3de0-4c62-97bc-b1097e02cd8d', 'route': ['p2', 'e2', 'i11', 'x11', 'p2', 'c5']}
1769453996.0013285,SENT,e2862177-7fb1-4643-b2e1-411eefcb4820,f99c3e57-b63d-4547-809b-de4257a6b763,c2,c4,3379,?,p2,
1769453996.0014136,CREATED,8ff79c66-68d3-4ee0-b0da-d4ea5cf9d065,82b84616-e1ca-4da0-9b6e-579764444a13,c2,c4,27,?,?,surb={'id': '4160275c-6932-4acd-a826-478f2e1529ce', 'route': ['p1', 'e11', 'i9', 'x4', 'p2', 'c2']}
1769453996.0252268,RECEIVED,c5e3b968-a28e-4a6a-9a94-0b5bd030bbfc,d3225c34-89d0-4f97-a0b0-f9fe7a8ba1ba,c5,c2,27,p2,?,surb={'id': '9029aa0f-7513-4750-87b5-a9522320731b', 'route': ['p2', 'e9', 'i10', 'x4', 'p2', 'c5']}
1769453996.0735536,RECEIVED,31bdda8b-67db-4f11-8406-9bdc72800083,ced1145f-e24f-4251-8f3a-ff2a3e6a9a69,c1,c2,27,p2,?,surb={'id': '0533e965-4e3b-4445-a5cd-6339618e7151', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c1']}
1769453996.119454,SENT,6b5d5fc0-1342-4307-b30b-873f7daf5897,47e34507-182a-4c1a-adba-902f8bfa92e7,c2,c4,3372,?,p2,
1769453996.119575,CREATED,aa802566-c53e-4de0-85f0-ef0a5f7c10f8,a66b1ac6-46be-4b87-b883-fca65d526c6e,c2,c4,27,?,?,surb={'id': '03d9f434-2ee7-4c21-8194-a45afb094e78', 'route': ['p1', 'e9', 'i1', 'x3', 'p2', 'c2']}
1769453996.2250166,RECEIVED,7b6226d8-e1a7-4e8d-ab9c-88fb6a7b52d6,3c313c4b-ec29-40f4-8506-a688767e912b,c3,c2,27,p2,?,surb={'id': 'ab6a9e9d-5522-43a9-8004-85cb1e68b769', 'route': ['p2', 'e9', 'i11', 'x3', 'p3', 'c3']}
1769453996.3211253,RECEIVED,7d8f25cf-807d-46d6-8a91-e7ef5dc8c1ec,547f28a6-f901-4788-9687-302660736b4b,c3,c2,26,p2,?,surb={'id': '5039ee35-67ab-492d-a87c-3e014851ffbe', 'route': ['p2', 'e8', 'i9', 'x5', 'p3', 'c3']}
1769453996.3437803,RECEIVED,2ebdca34-2fcb-46a7-b313-d84244d15079,b558c988-842b-4f5d-82c5-37d912b8fba9,c1,c2,26,p2,?,surb={'id': '6bd97d76-c435-4978-8065-28daf7196cec', 'route': ['p2', 'e7', 'i5', 'x10', 'p1', 'c1']}
1769453996.41367,RECEIVED,9196e2d0-f10b-48f5-88a3-800aad039753,8236d22d-b4bd-4212-b5c0-2e3632368822,c1,c2,27,p2,?,surb={'id': 'ef6aea10-ca7d-4622-94fe-267cd23e73e9', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769453996.4793835,SENT,1bbc3ba6-4d1d-4f54-ad23-a3f3d1bcc01a,a3b3b78a-ece9-421b-b756-771a8e24a1fb,c2,c4,3400,?,p2,
1769453996.4794455,CREATED,76063237-e448-405e-8404-0686684ebad6,e9e0f534-c6cb-4f39-9a3c-60eab80d6364,c2,c4,27,?,?,surb={'id': '87056dd3-b850-472f-87a3-af19114d6649', 'route': ['p1', 'e12', 'i12', 'x6', 'p2', 'c2']}
1769453996.5735717,RECEIVED,8efe8441-dada-4b09-ad63-3581b553b797,f56870b8-4f6e-48ae-bb1d-5a76a9863654,c3,c2,27,p2,?,surb={'id': '2be0edc9-03a7-4b5d-8631-957499dc8de8', 'route': ['p2', 'e10', 'i3', 'x10', 'p3', 'c3']}
1769453996.6298947,SENT,9f7e235d-21b5-4885-b527-a103ee4ee8f6,c8f72e5f-2774-4714-b7ea-bbd4254f131d,c2,c4,3375,?,p2,
1769453996.6299586,CREATED,52153570-dc9c-439e-bc49-6f8e7fabad5a,37e9c6bb-7581-4b90-8bd9-97ed95c74cc0,c2,c4,25,?,?,surb={'id': '07a40677-47f9-413b-94a1-e9f0e36c575f', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c2']}
1769453996.638825,RECEIVED,cd5d7df2-dcbc-43cd-8966-02c1c6b0a78b,e3d91851-fed0-402f-9e70-bdbdcbe077c7,c5,c2,27,p2,?,surb={'id': '89965307-e2e0-4055-8145-1c70fdc6ac04', 'route': ['p2', 'e8', 'i12', 'x4', 'p2', 'c5']}
1769453996.7767045,RECEIVED,c9bc1136-ba5d-419a-b2c6-dff0235e5737,15166ae3-7fa6-4bda-a4d4-cce9790dfd98,c1,c2,27,p2,?,surb={'id': '0c1f5b6b-7ec5-448b-b6ab-32ab2a94e7cf', 'route': ['p2', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769453996.8343017,SENT,8829fec9-a80c-4afd-8077-e706f4fba9d7,35ce1ef3-a62f-4693-ba0d-ce672bfd81fd,c2,c4,3383,?,p2,
1769453996.8343675,CREATED,3f502cbe-91c8-4bf9-95f9-4c4257b53131,f91b8416-da30-4071-88c6-578c905b1e57,c2,c4,27,?,?,surb={'id': '9e0ad325-f214-46cf-a739-9ff75138b691', 'route': ['p1', 'e6', 'i8', 'x9', 'p2', 'c2']}
1769453996.8609152,RECEIVED,7b919641-98f7-497e-aafc-a469a54d3e6f,99142453-673e-457a-94ed-271c5980c304,c3,c2,27,p2,?,surb={'id': 'e40f7e93-41cf-4cd1-944d-cdd2e367c484', 'route': ['p2', 'e6', 'i9', 'x3', 'p3', 'c3']}
1769453996.998965,RECEIVED,4d31a3c4-d5cd-431f-b034-fc4508824f90,670f20fe-aab7-45ad-9443-cb89c1df4a79,c5,c2,27,p2,?,surb={'id': 'e09ffc47-211f-4415-8541-183fe658b3a7', 'route': ['p2', 'e8', 'i3', 'x11', 'p2', 'c5']}
1769453997.1597466,RECEIVED,f6579618-f5c8-42b2-b16e-2b5959c30808,7b0f6002-37a1-4e61-a53e-cedc35fc843e,c5,c2,25,p2,?,surb={'id': 'ad2564bb-7257-48c2-b319-dbdf7a9fe9de', 'route': ['p2', 'e12', 'i5', 'x2', 'p2', 'c5']}
1769453997.2993946,RECEIVED,4568d616-3036-4946-904a-19dd24b69cb6,784239da-ab95-455e-b1d9-c19ccefc8e3e,c1,c2,27,p2,?,surb={'id': 'e0f50718-d955-4019-bb13-6c906854e074', 'route': ['p2', 'e5', 'i11', 'x11', 'p1', 'c1']}
1769453997.307009,SENT,ea2b27e2-dec8-4974-a228-be8a711fc750,756745a2-90cb-4fd0-ad5a-876156be9456,c2,c4,3389,?,p2,
1769453997.3072019,CREATED,ec0b472b-fc54-47b1-bee6-85503bd10f9f,62470f39-5a00-46eb-ba88-159c9c929321,c2,c4,27,?,?,surb={'id': '57c6b55b-6454-44c3-988f-cb59ab415242', 'route': ['p1', 'e10', 'i12', 'x8', 'p2', 'c2']}
1769453997.324944,SENT,ddf74c2b-70d8-497e-af3f-9c74f3ef6ce7,7b1a692d-4c3a-427c-945f-e58fee78434c,c2,c4,3375,?,p2,
1769453997.3251183,CREATED,7d5a823f-9628-451a-82dd-17b026218b8f,8532267c-27d8-4966-9227-5a587ba158b7,c2,c4,26,?,?,surb={'id': '3609df3c-a292-4820-865f-7895ea92ac56', 'route': ['p1', 'e8', 'i5', 'x12', 'p2', 'c2']}
1769453997.3550382,SENT,d562ba25-b56b-453a-b243-1aa25a018c96,784decaf-3ee9-40c1-a694-13cd14659694,c2,c4,3379,?,p2,
1769453997.355174,CREATED,c8f630c1-a589-40e2-8d15-74f7de6820c2,10eba6b9-c23a-4ed5-abca-8300a3144f05,c2,c4,27,?,?,surb={'id': 'c98c7824-25c2-4073-97e1-c2370e7ad49a', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c2']}
1769453997.4483094,RECEIVED,f8d6af50-4784-4d2d-9603-480aa3284635,1920ebd2-3a0d-4865-91ab-fc7d1188f5d6,c3,c2,27,p2,?,surb={'id': '40904eb2-521b-4a40-8a44-d7d9efde2ad1', 'route': ['p2', 'e1', 'i1', 'x6', 'p3', 'c3']}
1769453997.487096,RECEIVED,5e08e3d4-ac35-46cb-a0b3-28bf5d39c738,e4e9a434-94eb-4b92-aaa0-96ea7d6850ae,c1,c2,27,p2,?,surb={'id': 'b86cbc4d-a37b-4900-a21d-0e2ea85618bc', 'route': ['p2', 'e2', 'i11', 'x1', 'p1', 'c1']}
1769453997.5205855,RECEIVED,a3a5c81f-10db-4cb6-b2fd-a56d52608b3b,32704cc4-db2c-4a22-b891-a0128e69453f,c3,c2,27,p2,?,surb={'id': '28d91d99-7721-4d69-81a7-ab5e3330ddca', 'route': ['p2', 'e10', 'i9', 'x12', 'p3', 'c3']}
1769453997.5888207,RECEIVED,18d8105c-ee8d-415b-8baa-d126886ef293,dd91c882-fe04-4aa3-98c1-df7f6c36ca0f,c5,c2,27,p2,?,surb={'id': '7308f899-2b28-437c-b302-379b20784bd0', 'route': ['p2', 'e6', 'i1', 'x5', 'p2', 'c5']}
1769453997.7076683,SENT,7f94d7c3-3e81-44a6-ac25-959f70c92952,1baf005c-8b42-4c99-a74f-ab234e07b4c6,c2,c4,3372,?,p2,
1769453997.70776,CREATED,e7a17211-99b5-4519-9cfa-a1c683a2a626,cd171dbd-de2f-41d6-9114-17c04bd1763e,c2,c4,27,?,?,surb={'id': 'a5863e4b-5fdb-434f-aa92-eae2650d8e93', 'route': ['p1', 'e10', 'i3', 'x11', 'p2', 'c2']}
1769453997.7832968,RECEIVED,e53eb573-1878-48bb-9b29-d2fcd1464856,aac6472c-9875-4935-bead-afe904124009,c3,c2,27,p2,?,surb={'id': '850e6932-a7f0-4792-82f3-1363a1065cc6', 'route': ['p2', 'e10', 'i12', 'x1', 'p3', 'c3']}
1769453997.8190346,RECEIVED,08792aac-c0c4-4657-9e4b-3006e41e156e,063f6efc-7061-48d9-b206-8110bf3343bf,c3,c2,27,p2,?,surb={'id': '62c5a77d-96fa-4546-ae99-606b6654d6c9', 'route': ['p2', 'e4', 'i9', 'x9', 'p3', 'c3']}
1769453997.9692879,SENT,89c44556-1c6a-44b0-b945-65621528c90f,546c0211-f259-4611-a24d-b1f663eabdd3,c2,c4,3372,?,p2,
1769453997.969409,CREATED,fc6cb34a-5d84-4f04-b61f-67da8ca79e27,1986fe27-f861-44c7-9ad2-71510607ec4c,c2,c4,27,?,?,surb={'id': 'ed554976-eaab-414a-a416-eff8eafec6f6', 'route': ['p1', 'e11', 'i6', 'x3', 'p2', 'c2']}
1769453998.104709,RECEIVED,37019338-80aa-46a4-b95f-ee91169eea1c,1186a431-2edb-4f47-9df0-c694786facbf,c1,c2,27,p2,?,surb={'id': '8606f2e2-42db-4724-b461-3dff929f4fa9', 'route': ['p2', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769453998.156821,RECEIVED,fb1dd4e3-8dd0-479c-8630-1df4176d6286,2e7f15c3-8852-46ff-8db6-ca69f994fae0,c3,c2,27,p2,?,surb={'id': '9cfd5a97-b84b-441a-8d19-5f07ed571219', 'route': ['p2', 'e12', 'i4', 'x8', 'p3', 'c3']}
1769453998.2077062,SENT,a2ef1790-0889-4ade-9dec-0d20cd815342,d284a4bf-c480-4094-893f-75be6a5aae05,c2,c4,3391,?,p2,
1769453998.207826,CREATED,25d2f4d0-f9fd-4504-b378-e5109e082a50,328ffc8a-cbbd-474a-9cee-041ba4f638ec,c2,c4,27,?,?,surb={'id': '0a9ed934-4b27-4ee8-9077-34173188b26f', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c2']}
1769453998.460834,SENT,aadafe03-0eb2-4a5d-874d-592e3f758b18,f79389c6-7a2e-4dcd-abd3-f3a5d1125839,c2,c4,3367,?,p2,
1769453998.4609165,CREATED,725024fd-ee63-4b56-906b-7aa12346ff93,fdca0ad0-2f35-4e20-919e-dd0ec200ce86,c2,c4,26,?,?,surb={'id': 'a74aa1f5-779c-4ac1-a448-e495ef61f129', 'route': ['p1', 'e10', 'i6', 'x6', 'p2', 'c2']}
1769453998.476813,SENT,85abfd5f-865d-41a1-a3ff-4ebd7f7c18a8,f7f4b570-7afc-4717-af09-41152e1fa485,c2,c4,3379,?,p2,
1769453998.476895,CREATED,1d2f254f-b391-41cd-adf0-c663019bc927,1ae76136-f835-441f-89d8-e7762943938b,c2,c4,26,?,?,surb={'id': '98be7926-704c-4cde-91e6-d2b8421218bd', 'route': ['p1', 'e9', 'i12', 'x8', 'p2', 'c2']}
1769453998.5337539,RECEIVED,218fdda5-d80a-43f5-ab96-d38df0aac9f1,01384f52-5885-4755-a998-06913debf222,c3,c2,27,p2,?,surb={'id': '5b5becd3-344f-4643-802c-0ac93b8f412a', 'route': ['p2', 'e11', 'i10', 'x8', 'p3', 'c3']}
1769453998.608342,RECEIVED,cfbd4d6f-c419-4625-97d6-3cc33f1f8ef7,cbe7ccdd-0c57-47b7-8f10-601c3f509132,c3,c2,27,p2,?,surb={'id': '3fcf4e16-fb7e-4330-bb7f-1e8e4d3cd090', 'route': ['p2', 'e2', 'i11', 'x1', 'p3', 'c3']}
1769453998.848809,RECEIVED,8b6d92cb-2039-4862-8516-22061aff3acc,7831a7b0-1693-4ee9-b8d7-9c58a905d246,c5,c2,27,p2,?,surb={'id': '8e1d8133-ad5a-4e58-b1c8-e6d20e2cd809', 'route': ['p2', 'e3', 'i2', 'x10', 'p2', 'c5']}
1769453998.8766,RECEIVED,201dcec0-fb88-4b7d-aa24-b4aa6f7b0d7f,7c330964-0a2b-4801-901d-c01912e7c376,c3,c2,27,p2,?,surb={'id': 'd243e177-fd51-4ed8-9f40-58c5b77c48d6', 'route': ['p2', 'e10', 'i8', 'x10', 'p3', 'c3']}
1769453998.9773018,RECEIVED,f5a0e210-66fe-4689-bfa5-91ca3acb735d,153866ee-ff1f-4bf5-9eb8-0d74fe8ce685,c1,c2,27,p2,?,surb={'id': '723d97a1-48d3-47d7-b2b5-941a8ddf1a61', 'route': ['p2', 'e9', 'i10', 'x12', 'p1', 'c1']}
1769453999.1251473,RECEIVED,9c4d6b53-a3be-4b39-8718-e5c10f5c523c,6d33b53f-586d-44d6-b3f7-814da8d905cf,c1,c2,27,p2,?,surb={'id': '642d6ecb-6401-4607-840f-d03e592b8f39', 'route': ['p2', 'e1', 'i10', 'x8', 'p1', 'c1']}
1769453999.1832256,RECEIVED,6a28e742-926c-4755-aee3-95ccddc8f1d0,eca8663b-90f0-4174-a25a-9ff0ca9e77ce,c3,c2,27,p2,?,surb={'id': 'ce554986-5804-45f8-b6ab-13939759ff36', 'route': ['p2', 'e4', 'i8', 'x12', 'p3', 'c3']}
1769453999.2348938,SENT,3b19db02-5482-4e11-8a6a-ab164da70376,5b185598-0b91-407c-b90d-ddfcb818b49b,c2,c4,3399,?,p2,
1769453999.2349806,CREATED,22f3ef13-17a6-493f-9e74-caab3911222d,bf7ee115-c3f8-4b0c-9d3d-6a1f5f6f8208,c2,c4,27,?,?,surb={'id': '882c6394-1766-437b-b274-9cbb2fbe9f7c', 'route': ['p1', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769453999.2758834,RECEIVED,77097ef3-4b4e-4567-b153-6550afa8a2eb,f45308d1-ef20-41ed-925f-649101d809ba,c3,c2,27,p2,?,surb={'id': 'b7cbf67d-52d7-4379-ab9a-8b2e0f1a1e9b', 'route': ['p2', 'e12', 'i3', 'x10', 'p3', 'c3']}
1769453999.5609305,RECEIVED,8d5f57aa-fc86-4217-af7c-4197d932fdb4,9885e62f-8fe3-46d1-a56f-ec797eac24e6,c1,c2,27,p2,?,surb={'id': '13d8809e-1b54-4a2e-8095-7d74dff7bc63', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c1']}
1769453999.5771701,RECEIVED,fe029d3a-3599-4943-8ceb-83698032423e,8b5e91c1-4958-45f1-b331-2e6a88abe108,c5,c2,27,p2,?,surb={'id': 'b6d1d33f-b0a7-438c-ac99-e7072a70a963', 'route': ['p2', 'e3', 'i3', 'x12', 'p2', 'c5']}
1769453999.683822,RECEIVED,475f3389-19aa-474a-baab-b5b03fabe806,2e4b127a-3744-4991-a10e-20b70c58f876,c3,c2,27,p2,?,surb={'id': '29708bc0-f1ec-4a3c-a2bc-a05b965c4a97', 'route': ['p2', 'e3', 'i9', 'x7', 'p3', 'c3']}
1769453999.778209,RECEIVED,ff50e7b1-978f-41a2-8630-de5acac7f49e,8f0586ca-208f-4c52-a79c-d6ed5cf70a58,c1,c2,27,p2,?,surb={'id': '10a0ee1b-b348-4010-86f3-6053b986d3a4', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c1']}
