timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394420.5143616,SENT,4698923d-ca94-4a4c-a16c-5436c3cc07e0,f13d0455-0bf6-41de-8d3f-ef9573b53413,c2,c5,3371,?,p2,
1769394420.5145197,CREATED,8e641d11-d5db-453d-8f41-109c198f2819,0c433807-9e1e-4aca-a543-e81c31030b2c,c2,c5,27,?,?,surb={'id': '7bf7d4ba-5204-4724-ace0-887fa1366f46', 'route': ['p2', 'e8', 'i5', 'x9', 'p2', 'c2']}
1769394492.5896895,CREATED,07d32950-db33-40c7-9882-6c0108c0f49a,d2db2bd0-12c0-4e0f-a432-51fa0eb76ff8,c2,c5,27,?,?,surb={'id': '67b9dd78-9c83-49eb-8fed-bf577633e08f', 'route': ['p2', 'e8', 'i1', 'x7', 'p2', 'c2']}
1769394492.6036756,SENT,daa8ec60-4d61-4b5b-8a28-144a66effb51,7c21337c-93ef-4401-81ca-04241485a168,c2,c5,3385,?,p2,
1769394492.6037354,CREATED,53a2dd2c-42d1-4d2b-a963-537d223b7119,25ccaeb4-ffcd-4961-8f4f-8dd6bfea4687,c2,c5,27,?,?,surb={'id': 'ea2eb5d2-f4d3-4af6-8c1c-69ba8bb1602d', 'route': ['p2', 'e11', 'i6', 'x4', 'p2', 'c2']}
1769394492.814942,SENT,c6a86d72-f830-44a2-8625-480ea26829a9,9123b864-e22c-4224-912f-69a5e99527cd,c2,c5,3380,?,p2,
1769394492.815223,CREATED,adc0edf6-7b41-440b-b68c-2969b8a9a275,4aa98c94-8ff3-4d87-a9a9-4dd55f8d852e,c2,c5,26,?,?,surb={'id': '0d202315-f522-4f79-a091-1263984a7bdb', 'route': ['p2', 'e12', 'i4', 'x3', 'p2', 'c2']}
1769394493.0553591,RECEIVED,05f9c99a-30ae-49da-a938-5a4aeb82b547,92e6f8d1-7567-4219-a8a6-a805e63aa27d,c4,c2,27,p2,?,surb={'id': '650203fa-02fd-4974-89a4-f17dafffac89', 'route': ['p2', 'e12', 'i10', 'x7', 'p1', 'c4']}
1769394493.0821016,RECEIVED,d90cc620-9af3-4b0a-8a05-689115c12500,ab705f55-6771-4a7e-8915-45b490387413,c4,c2,27,p2,?,surb={'id': '73f47365-b1b8-497f-9bcc-482ce8e84322', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769394493.4394841,RECEIVED,5ed27372-abac-477f-909f-16936bdf7b39,e1d3837b-1adc-4e76-b775-e79afc9c745e,c4,c2,26,p2,?,surb={'id': '6a8085be-e1f2-499c-8fac-82734ee393db', 'route': ['p2', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769394493.6538942,RECEIVED,7ea5b308-7c69-4499-a7ee-14281e2ef89f,7c3ae3db-888d-416f-b101-ba64e682dbe9,c4,c2,27,p2,?,surb={'id': 'cf3f7591-1c56-4623-a4a2-6100d17d24a3', 'route': ['p2', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769394493.7094212,RECEIVED,5b59433f-3416-466f-af1b-72a445965498,526a7126-e01f-4191-a7f6-7efad7c673b6,c4,c2,26,p2,?,surb={'id': 'f87b2f4a-8510-4668-b9c3-c3eb61171c36', 'route': ['p2', 'e10', 'i2', 'x10', 'p1', 'c4']}
1769394493.7161152,RECEIVED,2ae0d8d6-0fb3-4e24-8b61-a4936b6b7c7e,13f6ed94-f4e7-46a2-a997-3ec0ef3a8469,c4,c2,27,p2,?,surb={'id': '6f92e3ac-350a-4376-a6cc-fa7f38ae6bd5', 'route': ['p2', 'e1', 'i4', 'x5', 'p1', 'c4']}
1769394493.721534,SENT,49aaff42-f279-4354-9ec9-a6cdf83dd13c,1ee8c817-ca19-4347-a879-f9ce8494935d,c2,c5,3379,?,p2,
1769394493.7216034,CREATED,2c8e6f24-9fc6-42ed-b2bb-a07386bdf97d,9184c450-9493-4cbe-ad3a-12ea164869bd,c2,c5,27,?,?,surb={'id': 'e7077781-7fdd-49ba-9068-75073e1aab36', 'route': ['p2', 'e10', 'i2', 'x7', 'p2', 'c2']}
1769394494.083238,SENT,71ab7d64-a629-43c1-9579-576c593ac792,52f6f2bb-d988-447a-9c34-5fc0f7df67fa,c2,c5,3383,?,p2,
1769394494.0833206,CREATED,ff9ad33e-dafd-4d06-94ea-8bd56de58052,7ec2408c-a1e3-44f3-9566-6f135149dda2,c2,c5,27,?,?,surb={'id': '1e909fe5-8adf-482f-b919-fc55201824ef', 'route': ['p2', 'e2', 'i4', 'x10', 'p2', 'c2']}
1769394494.1630976,RECEIVED,8139dcb6-ac14-489b-a0be-e2054fa14f41,dde534f2-d36d-4a67-9bb4-6da768bf3145,c4,c2,27,p2,?,surb={'id': '2c23ae44-29bf-4932-84fc-ce7365516fe5', 'route': ['p2', 'e8', 'i7', 'x3', 'p1', 'c4']}
1769394494.2641842,SENT,177c9031-2af4-4c79-a162-1ec87f674a56,2374f812-4499-4f00-926b-2598d5473f09,c2,c5,3368,?,p2,
1769394494.2642703,CREATED,6c8a28ba-bad0-4133-9a2f-456e74ee9472,50c7da19-94bd-4be8-9904-344c55d53715,c2,c5,27,?,?,surb={'id': '19d10e06-ed5f-4620-b2cd-c271954fb9af', 'route': ['p2', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769394494.3689997,RECEIVED,e3696681-2ca1-46cd-9ae3-c008345c981c,aee16ccf-8bf2-4a4d-9dba-919160ebfa2d,c4,c2,27,p2,?,surb={'id': 'ef9d34f5-90e4-4e33-82cc-67bd825c2382', 'route': ['p2', 'e3', 'i4', 'x12', 'p1', 'c4']}
1769394494.3874252,RECEIVED,c86f07d5-6cdb-4628-8278-b47207816183,8c0729a1-9776-4cea-89d2-7c3926bc76ef,c4,c2,27,p2,?,surb={'id': 'cf557185-7947-4f47-93f6-74d9864c1f50', 'route': ['p2', 'e7', 'i10', 'x8', 'p1', 'c4']}
1769394494.6219478,RECEIVED,aa3c6612-61ed-40b4-a64e-509c0fda52ee,2458db47-b3c0-4e9e-a770-669441cf053f,c4,c2,27,p2,?,surb={'id': '64ae36f1-8dfd-4780-92ba-50bb15276304', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c4']}
1769394494.8493757,RECEIVED,b9700753-ce8e-4cea-8d1a-ab46acbec6ca,2bd76159-6f0c-4c67-b357-79b3fc7c2a1a,c4,c2,26,p2,?,surb={'id': '7472aa6a-e4f0-486e-9ec6-65bed4be4581', 'route': ['p2', 'e5', 'i12', 'x5', 'p1', 'c4']}
1769394494.905156,SENT,6e2fa800-8971-4cf9-91cd-04c1c5b64fa0,ef1725f1-805f-4e6f-b4d2-075ffa9bdb81,c2,c5,3363,?,p2,
1769394494.9053578,CREATED,dd64caf8-d3e8-49fe-bb7b-f43a0ac8735d,deffbc46-a27e-46ac-b04a-c541d8643c00,c2,c5,26,?,?,surb={'id': '47882760-7200-4367-9386-f90e1395eb06', 'route': ['p2', 'e4', 'i10', 'x3', 'p2', 'c2']}
1769394495.0712225,SENT,53742594-77e1-4a47-9b3a-1b2b2c9b1da0,f81405a6-04f7-45cc-8851-1913f1f17415,c2,c5,3396,?,p2,
1769394495.0712726,CREATED,ee6ddaf9-73f7-4033-80f7-40d65a389f5b,99c07df9-802a-480d-bd86-f5d42d23e770,c2,c5,27,?,?,surb={'id': 'bf99e44c-63ff-45a4-ab65-79914a2bdfff', 'route': ['p2', 'e10', 'i1', 'x10', 'p2', 'c2']}
1769394495.2179105,SENT,ef6e1ebe-4878-47dd-ac88-9284ee524234,e04e5f3e-f1d4-403b-81e1-cfdd31b71431,c2,c5,3395,?,p2,
1769394495.2180076,CREATED,34c58943-23e3-4b64-b871-99df36b83e13,52e80f57-ff04-4ba1-a57a-95b87d906357,c2,c5,27,?,?,surb={'id': '3dd5bb6f-cb63-44c8-af15-2287110cee4a', 'route': ['p2', 'e8', 'i12', 'x2', 'p2', 'c2']}
1769394495.2608862,RECEIVED,df7a670d-9a61-4209-a985-10472249e25f,30480a67-98f1-43a1-975b-d00cf8e45e52,c4,c2,26,p2,?,surb={'id': '24c57e8c-b2be-4dd5-86c2-4cfe1cb6d2db', 'route': ['p2', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769394495.4248583,SENT,69e59cab-4444-40e3-b840-5482b9b38b70,6aa289b7-06c8-4fd9-904e-94582beae16b,c2,c5,3368,?,p2,
1769394495.4249594,CREATED,e827aaa3-1069-4b47-a632-b9e06a07d96a,35a08763-5d9e-4f5e-a22e-e1690e684679,c2,c5,27,?,?,surb={'id': '32ddafe7-8cc1-451c-916c-be3a5634cfc2', 'route': ['p2', 'e4', 'i2', 'x2', 'p2', 'c2']}
1769394495.549583,SENT,ce0e5248-a985-4fc4-a8b8-e2ea821d7628,80d36840-c06d-429c-8c68-a48b4e43472f,c2,c5,3383,?,p2,
1769394495.5496817,CREATED,df4ed17a-5134-4a56-afd0-2813fb393bb1,c1345b94-bb9d-437f-9d90-90017516adbe,c2,c5,27,?,?,surb={'id': 'ec45f621-b3b6-4289-994a-871a2f375dc7', 'route': ['p2', 'e10', 'i1', 'x3', 'p2', 'c2']}
1769394495.8130205,RECEIVED,23533f52-6c10-4dc9-a612-5f24cbb202a3,06c71b7d-cbb6-4865-9f53-5a8134215b0b,c4,c2,27,p2,?,surb={'id': '9c696290-e9a9-47f3-bfb1-9204287b0d04', 'route': ['p2', 'e11', 'i5', 'x3', 'p1', 'c4']}
1769394495.855759,RECEIVED,d4f9be0a-8984-4dcf-80ac-a1d3e2ec311b,9e3ba370-bfd7-4f5c-9ac9-5a58cfcb1c30,c4,c2,27,p2,?,surb={'id': 'e31343ca-8a58-4ded-90a2-03439980e1f9', 'route': ['p2', 'e5', 'i10', 'x4', 'p1', 'c4']}
1769394496.1067874,SENT,d4aef12e-a0fe-4fff-bf71-27bb27cd4c4b,5c09e5c6-d8cf-4cc2-880e-d99cbf251aa7,c2,c5,3393,?,p2,
1769394496.1069202,CREATED,99e7d029-0412-4428-8c09-8e654027677a,7a115753-f89e-49c8-a66c-2cc5d31c211c,c2,c5,27,?,?,surb={'id': '98da17f0-08fb-4975-a637-6361f42229db', 'route': ['p2', 'e8', 'i4', 'x6', 'p2', 'c2']}
1769394496.1602802,RECEIVED,7a80babe-4997-4cef-99a6-9fc3a5716b0f,91898364-9de6-49df-a8ca-9d9bd889402a,c4,c2,27,p2,?,surb={'id': '31ef1110-8d21-4142-8e2a-5849e50c6878', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769394496.4443774,SENT,65519a50-9be5-4a91-a581-8a3579750fef,c19ee675-6e5f-4030-9545-9df0278ad192,c2,c5,3384,?,p2,
1769394496.4462016,CREATED,1b4091b9-7759-419d-af54-f5fc26a5b55a,31437cd0-f3f2-4647-9278-6ed6cce5fe1f,c2,c5,27,?,?,surb={'id': '79bb2764-8fee-459c-ae91-d35c47f59395', 'route': ['p2', 'e11', 'i2', 'x9', 'p2', 'c2']}
1769394496.512021,RECEIVED,6d5d86fa-d8f8-4db6-a726-b10aa3d96586,afb291ca-b50a-4d9d-97be-37b41c519df7,c4,c2,26,p2,?,surb={'id': '22678753-a6b2-49de-9909-a47465e2106e', 'route': ['p2', 'e7', 'i1', 'x2', 'p1', 'c4']}
1769394496.7394676,SENT,1fdd519d-4565-4e39-a7e2-c64300dbfd66,ea825ac3-5ee9-42ec-ab13-f560383de93e,c2,c5,3395,?,p2,
1769394496.7395427,CREATED,2051dc33-1bbe-44dc-80bd-cc8106d7fdd3,609e0c92-273b-475c-badc-512787a4415a,c2,c5,27,?,?,surb={'id': '8bbdcb47-ce20-425a-a4a4-c880c44ed8b9', 'route': ['p2', 'e12', 'i5', 'x4', 'p2', 'c2']}
1769394497.1542802,SENT,9969671c-17db-44ae-a138-069c603ddb2a,c5730893-2533-4b45-b751-95c873f7e383,c2,c5,3383,?,p2,
1769394497.1544254,CREATED,9a911b10-a9ab-40e1-965d-30b116e0a4b9,586c5cae-5dd1-4fd6-84da-d794354e8558,c2,c5,27,?,?,surb={'id': 'aa315ebd-91a3-404a-a62e-be7c30cd3f36', 'route': ['p2', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769394497.3093934,RECEIVED,e9c19d88-373a-4aa2-a224-0cdeced61aee,2297df3c-9270-4e87-ae07-1b2bf89beb6c,c4,c2,27,p2,?,surb={'id': '7576ab4e-4438-4182-a566-22796eac0315', 'route': ['p2', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769394497.567619,SENT,906ccd27-3d40-4c78-bd1b-ba1ba86759cf,42da2e78-1d19-47a5-ace2-ba8fd25c2a99,c2,c5,3359,?,p2,
1769394497.5677714,CREATED,6aa0e72d-4d10-481b-9f9c-ae1c39c7c615,9b3c0413-d130-4c56-b768-db970384e20e,c2,c5,26,?,?,surb={'id': '9b2e72a4-8438-4493-8a9e-1efc70f49eec', 'route': ['p2', 'e1', 'i10', 'x7', 'p2', 'c2']}
1769394497.6602507,SENT,d5f8d140-dd3a-421e-b50e-b133293e8646,522bce34-a02b-4002-bfa7-069d839a7ac0,c2,c5,3388,?,p2,
1769394497.660401,CREATED,2236a251-6798-4983-9c80-f642ac858f85,39b413b3-aee4-45ba-828c-d5c626478862,c2,c5,27,?,?,surb={'id': 'b9992999-1afe-43f9-b76f-9384fc8bb1ab', 'route': ['p2', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769394497.7249756,RECEIVED,5fc9c3f0-9334-46ae-b991-23383537905c,0f68d64e-492b-4ac6-8c37-0fd0998cf939,c4,c2,27,p2,?,surb={'id': 'b4998a20-3d29-4dd6-a3f2-e80a2c2b2d52', 'route': ['p2', 'e4', 'i12', 'x11', 'p1', 'c4']}
1769394497.959918,SENT,1958ba5e-8a59-421b-94aa-a587d6fa7df5,ba0cb12d-bd64-4c7b-9265-c53ba85a1b50,c2,c5,3366,?,p2,
1769394497.9601,CREATED,ea177a67-8643-4334-907e-1b5752713273,2f52b446-80c0-46fa-a0d5-b905257a0296,c2,c5,27,?,?,surb={'id': 'd11fd998-cb8c-4685-bbe0-a10535999afd', 'route': ['p2', 'e6', 'i5', 'x9', 'p2', 'c2']}
1769394498.119624,RECEIVED,2b990165-2ee5-4ceb-b247-e1cae257dd5d,41fe79b0-8824-43a4-9443-ed29d1c44071,c4,c2,27,p2,?,surb={'id': '588a6569-ba06-4cfe-96f9-1d928b26de11', 'route': ['p2', 'e2', 'i8', 'x11', 'p1', 'c4']}
1769394498.488591,RECEIVED,b55cb019-7f50-47a2-a225-8f22d116573d,a877aee8-abcf-4273-9d52-fe640362776f,c4,c2,27,p2,?,surb={'id': 'f1bdbca4-4894-48a9-a327-9575bc93dac8', 'route': ['p2', 'e11', 'i5', 'x11', 'p1', 'c4']}
1769394498.537689,SENT,571df6b4-42ea-428b-84c3-ed8419f4b509,8ecb8df1-d8e0-48e0-abbf-cbe7eb7f2050,c2,c5,3396,?,p2,
1769394498.5378366,CREATED,07ac5ec7-f815-45b3-b237-d1b878943c91,54777fae-797e-4666-8c9d-9e76d2fc1475,c2,c5,27,?,?,surb={'id': '0bc56edc-159a-4249-8bd7-6c0d38dda864', 'route': ['p2', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769394498.6220758,SENT,f864bd8c-9ffb-491d-bcea-97791ae2c5c6,687432b1-dbc1-4aba-a2d6-646b8d3f0281,c2,c5,3371,?,p2,
1769394498.6225972,CREATED,f8067388-2096-46fc-a0c5-1e7adb9bd450,abb310f8-30f3-496c-8110-e8687b30a040,c2,c5,27,?,?,surb={'id': '181b972c-d71c-4e6e-ac07-740f8d5e1aa3', 'route': ['p2', 'e10', 'i1', 'x11', 'p2', 'c2']}
1769394498.651246,SENT,f15688c4-69c8-43f2-841f-72edd6fd24c2,859badf5-329d-4549-82ec-fc04d13fecea,c2,c5,3379,?,p2,
1769394498.6515405,CREATED,adcf3284-da56-4d9b-bb99-57bfc04eaca6,238e42f0-e9fe-427a-8be6-3c8d2d066477,c2,c5,27,?,?,surb={'id': 'caed8eb6-7660-4796-bec9-5cb5d29debf0', 'route': ['p2', 'e9', 'i7', 'x1', 'p2', 'c2']}
1769394499.0723894,RECEIVED,13c49ece-f5d4-4e6e-94fc-af25ddf56608,4d1c4beb-3564-45af-9dc8-f3bf5e22c495,c4,c2,27,p2,?,surb={'id': 'f0ad9a51-210e-401f-ad08-f6927352d970', 'route': ['p2', 'e1', 'i3', 'x1', 'p1', 'c4']}
1769394499.353559,SENT,2a5dfa03-e774-4583-b2d1-6a91b4a3e7b0,a7acf1f7-8fbc-4fba-81e0-b09200fbbe57,c2,c5,3399,?,p2,
1769394499.3537085,CREATED,4a01413e-0ab6-418c-a5b5-f5ebfda73b49,b963b28d-f3e5-4f0e-b2b4-84dd9832036b,c2,c5,27,?,?,surb={'id': '09b02e1f-91e3-42ee-bdc0-25858d2e6c53', 'route': ['p2', 'e4', 'i11', 'x11', 'p2', 'c2']}
1769394499.6753945,RECEIVED,eecb9005-1db0-44c0-975f-5127e0ac1360,6ec2b55c-24a2-4ce3-a0ed-d80529dc4151,c4,c2,27,p2,?,surb={'id': 'e3330b29-e7c3-4e04-b336-9f249815f406', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769394500.023229,SENT,f06f4e07-c100-4b20-a2c5-5b35a936e456,804a3735-cbc6-4206-aae3-ac94828db804,c2,c5,3399,?,p2,
1769394500.0234609,CREATED,f90a19d5-c589-4120-b7a1-feef085f69ae,5dd225ca-d185-4761-a127-b916d99bbe95,c2,c5,27,?,?,surb={'id': '0704e153-a2d9-41e4-87e2-e38f05219b9d', 'route': ['p2', 'e1', 'i10', 'x5', 'p2', 'c2']}
1769394500.1954658,SENT,6d10699b-4b1b-4162-b586-d1ed8dc0de26,c926e168-55c5-47b6-a937-09cca830e11a,c2,c5,3400,?,p2,
1769394500.1956112,CREATED,0ecdcbe2-b0d5-435f-b7fa-bd448ff7c31d,49ca0abd-4e1c-4395-a9aa-973a7d14bb6b,c2,c5,27,?,?,surb={'id': '0952c73e-4a2e-49b8-b730-b981075d5446', 'route': ['p2', 'e1', 'i7', 'x2', 'p2', 'c2']}
1769394500.2068155,SENT,caf371bc-98b9-4947-ba4d-4471b7252b1e,90f0485f-5f91-4c0f-8eed-a78d4762117b,c2,c5,3391,?,p2,
1769394500.2069607,CREATED,abc8dd3b-e2e3-4531-a5be-feb0201d8b9d,081f081d-a854-4314-bed9-dc82a634a15c,c2,c5,27,?,?,surb={'id': '5a0478b8-3f49-446b-9e67-082dfeb4dcf7', 'route': ['p2', 'e7', 'i3', 'x12', 'p2', 'c2']}
1769394500.3507159,SENT,372259e2-f1bd-40ba-b89c-8712ff8456ed,db273495-46ae-456b-be4c-443717afe77a,c2,c5,3359,?,p2,
1769394500.3508122,CREATED,53a1ff0b-d628-4104-b024-8dc8cb1cf538,a064f4ae-8204-4543-b638-9ff5882b003a,c2,c5,27,?,?,surb={'id': '27b12708-dd1e-48f7-bc96-ad93cd89f8fe', 'route': ['p2', 'e12', 'i3', 'x6', 'p2', 'c2']}
1769394500.3930254,RECEIVED,6ca9ed5e-2d77-40f1-88bd-5e805a2896c6,29420780-10d0-44d3-9fd8-79d885ebb62f,c4,c2,27,p2,?,surb={'id': '51f46d7e-c37d-4bcf-89f8-5ab863ed8836', 'route': ['p2', 'e5', 'i7', 'x9', 'p1', 'c4']}
1769394500.398285,RECEIVED,bc5ee9ab-4980-4768-86ac-9d5116dfd62d,484185ea-0889-4e66-843c-6ddaab286e55,c4,c2,26,p2,?,surb={'id': 'd9499f77-dfb6-4352-83fe-46032ef241f6', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769394500.7266612,SENT,cabb8308-eb2a-4efa-8c78-2073288e0b4f,14754eff-9b0e-4ef9-9109-1decf9b6f536,c2,c5,3355,?,p2,
1769394500.7267623,CREATED,896072aa-1725-406d-8fe7-4566b3e45fbd,26b440b2-7106-44c5-9ace-df12ff33f2dd,c2,c5,27,?,?,surb={'id': 'f5ad51b0-cfa2-41ff-a5de-37b851dc6e54', 'route': ['p2', 'e4', 'i5', 'x1', 'p2', 'c2']}
1769394500.895146,SENT,67f0a920-d4ab-4ab4-bcfa-1f8eacb849cf,496ec14d-b7a6-4330-8035-213b13110c44,c2,c5,3389,?,p2,
1769394500.895246,CREATED,6e532c86-6549-405c-9dc5-1369d39d13ee,018c6923-f31d-4861-b49f-8a01af3d7bd7,c2,c5,27,?,?,surb={'id': '848bd73b-50d6-4ee8-a1d7-c4126f535b1e', 'route': ['p2', 'e5', 'i11', 'x7', 'p2', 'c2']}
1769394501.0295267,RECEIVED,ffd0363c-fbd7-482b-888d-06bcbfcce40c,4b1c31e4-8e30-429b-8429-5a5ee6b968d3,c4,c2,26,p2,?,surb={'id': '73bd9e33-55ab-446f-b7b2-c25cdd2af401', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c4']}
1769394501.1042736,RECEIVED,004bfbe9-0b85-4347-b6a9-33151800b868,dc93aa4a-7cae-44de-8db9-2b8726c842fe,c4,c2,27,p2,?,surb={'id': '738504bd-0f49-44f4-83f4-699920c277b1', 'route': ['p2', 'e3', 'i2', 'x11', 'p1', 'c4']}
1769394501.2652893,SENT,199090de-4f84-43ae-9811-4c0c7fecf837,3cd837a0-2320-42a7-be04-ec7454e10625,c2,c5,3358,?,p2,
1769394501.265421,CREATED,94d90253-67b6-4001-9c44-c0318163711c,23dcf87c-eff0-4cd2-a6de-d25336736a67,c2,c5,27,?,?,surb={'id': '753dbaeb-2bbe-4d96-9e4b-9f665adb64fa', 'route': ['p2', 'e10', 'i1', 'x2', 'p2', 'c2']}
1769394501.4983695,RECEIVED,27227773-5440-4ee9-8e4b-4afabf303bea,f07fd217-0fbc-4758-8d59-d5403e716cae,c4,c2,26,p2,?,surb={'id': 'c764f4d5-bb9d-4acc-93ec-a2bf9a67f995', 'route': ['p2', 'e2', 'i3', 'x9', 'p1', 'c4']}
1769394501.7219753,SENT,3ec23f8c-bd3b-4774-81b8-686c9162eeef,7a529b1c-d3ed-4c11-98f9-28a846c20bc6,c2,c5,3390,?,p2,
1769394501.7222831,CREATED,4c273e0b-1730-4070-8f0a-3363a25d0c14,f75dcb3a-033b-4cad-bbae-ffab697c4e42,c2,c5,27,?,?,surb={'id': '847e3f44-7e0c-46bf-a1e6-0735d9208816', 'route': ['p2', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769394501.7871535,SENT,f0bba8ee-2f49-4002-ba60-83b9e2ed6ece,c95056bc-9fdf-44b3-a2c6-75525fe69034,c2,c5,3374,?,p2,
1769394501.7872834,CREATED,26ab1717-03d9-4fdc-9831-ecba0045209e,5d909c87-3993-49ee-b677-c3420806c646,c2,c5,27,?,?,surb={'id': '9cb19149-1e97-43a4-a558-34396b3c6b17', 'route': ['p2', 'e9', 'i1', 'x10', 'p2', 'c2']}
1769394501.92708,SENT,bf2fec5c-baed-41a5-bc8b-a7a5c07f6d65,ab41f235-9306-4a1e-86ec-83690106abaf,c2,c5,3375,?,p2,
1769394501.9272316,CREATED,3c25f5d4-0567-4fc4-a4c0-363242e7265f,349a48ab-62dc-40f0-a363-1e9476774592,c2,c5,26,?,?,surb={'id': '22234fc9-8e60-40f5-b883-90e8e4936544', 'route': ['p2', 'e8', 'i2', 'x12', 'p2', 'c2']}
1769394502.3148575,RECEIVED,1a806f72-e0cf-4a23-acdc-563487fd4491,c8511d6e-e513-4100-8bed-b551e415a42e,c4,c2,27,p2,?,surb={'id': '8ca3d949-140e-4cfe-8600-81585677a21b', 'route': ['p2', 'e2', 'i9', 'x4', 'p1', 'c4']}
1769394502.4416816,SENT,1391616d-6a06-45fd-915e-79f14ac91c53,b4a5c9af-21a7-4d1f-8f06-e3bb74e2367a,c2,c5,3410,?,p2,
1769394502.4418318,CREATED,e3c3c548-afc3-43c1-8827-a4a4346d9cb2,c2a07905-d0f4-4a45-89ea-8b2e3b4eb7bf,c2,c5,27,?,?,surb={'id': 'bdefd8c6-7b29-4252-891e-7a81b37d4050', 'route': ['p2', 'e8', 'i12', 'x4', 'p2', 'c2']}
1769394502.508261,SENT,6cc44e8c-9468-472c-8766-151dab2913fe,4824d227-c142-423c-bec7-f24f8b4cd9bd,c2,c5,3383,?,p2,
1769394502.508403,CREATED,2d066b35-b2b2-4bff-aab1-b192930e871c,e41b1dff-c3d5-42b1-a7f1-466ea0df0098,c2,c5,27,?,?,surb={'id': 'cfa4f327-292d-41b9-9ee6-46945938a683', 'route': ['p2', 'e1', 'i7', 'x10', 'p2', 'c2']}
1769394502.8671942,SENT,112661c8-8e1f-42a6-b2a2-22089401cd69,114db9fb-7562-46df-bef4-2de14b29ae23,c2,c5,3377,?,p2,
1769394502.8673007,CREATED,b7014a0b-fdd7-4b90-9410-271fcbaa1313,9db75f77-2b95-4bfc-8c16-6a52f5a6fe51,c2,c5,27,?,?,surb={'id': '843ca6bc-b826-4d8e-8a47-7b3ef92c132f', 'route': ['p2', 'e11', 'i7', 'x1', 'p2', 'c2']}
1769394502.9173455,RECEIVED,28c1882e-8c26-4431-a94b-00868ac4702b,d3ce4ff2-019f-4986-a99b-e9dec4dbcbf7,c4,c2,27,p2,?,surb={'id': '38d45ab4-95f1-4199-8186-e7795b17815e', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c4']}
1769394502.9449854,RECEIVED,a7c57dc8-34ae-4f47-9757-b927e8971215,c3f0adfc-43b8-46e2-a5f1-52c5a44802f1,c4,c2,27,p2,?,surb={'id': 'bd63936a-d91f-413b-b8c4-9ffc27e23890', 'route': ['p2', 'e8', 'i11', 'x9', 'p1', 'c4']}
1769394503.124429,RECEIVED,530e2c64-9fc6-4c3e-bbbc-194889e122fa,5d3af134-e13b-4fbb-8cc0-2936261c80dd,c4,c2,27,p2,?,surb={'id': '39aaf6ac-4d74-4417-8ef9-25aebfd66362', 'route': ['p2', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769394503.1666875,SENT,276fb402-fa0c-4a6d-9643-1fd76ec96a7c,aa0209f1-2c32-43d3-8141-edd7d2edeba5,c2,c5,3367,?,p2,
1769394503.1668046,CREATED,d171d3aa-6310-473b-ba63-1a01387707db,1e98f31a-7aa8-4a14-bba7-b110c660e974,c2,c5,27,?,?,surb={'id': '933bc660-c0a5-44fb-860a-a81b2c54d5e3', 'route': ['p2', 'e9', 'i9', 'x8', 'p2', 'c2']}
1769394503.5212955,SENT,9c11e287-a4b1-4293-8131-e80a446729d2,4dbd4b27-e075-4274-8cd8-44d987ebaee6,c2,c5,3370,?,p2,
1769394503.521387,CREATED,e90f3228-250d-439b-af78-702b2c90f97b,dc499e2f-6996-486c-ba85-a4cdf4100aa8,c2,c5,27,?,?,surb={'id': '23c7fa99-6fd2-4b3d-bdca-787ae41f716b', 'route': ['p2', 'e2', 'i7', 'x7', 'p2', 'c2']}
1769394503.8105848,RECEIVED,a356b319-4cdb-40a5-b80d-98c99ce33d3c,9c406646-1a0e-4b1f-a035-c1722734fd8e,c4,c2,26,p2,?,surb={'id': 'ad4dd38e-b81c-4171-bfd1-af9e7870bca9', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769394504.3768892,RECEIVED,d9661b8f-be96-499b-8089-022302dc9542,1b98e5fa-38c6-40a1-ab47-f0bf496be867,c4,c2,27,p2,?,surb={'id': '953925fd-12e2-475a-88ef-aa41842ab7bf', 'route': ['p2', 'e7', 'i5', 'x11', 'p1', 'c4']}
1769394504.3980873,RECEIVED,909fa048-4b4c-454d-8809-b9c286201962,f09595fc-3c2e-4e87-98ab-ea4ce5640a5e,c4,c2,27,p2,?,surb={'id': '90360f6d-8df8-430a-b2a8-e36adfcdd7ba', 'route': ['p2', 'e2', 'i1', 'x2', 'p1', 'c4']}
