timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394475.5191567,CREATED,649e9549-f80c-4418-a65b-e053ce41ee64,38201f3e-2e67-4576-a684-149bcd2a092f,c4,c2,27,?,?,surb={'id': '66423ca1-a0f0-4ce4-9be4-47f90cec41b7', 'route': ['p2', 'e10', 'i8', 'x5', 'p1', 'c4']}
1769394475.6267824,SENT,ee5da856-36c0-4a7b-8e45-9495d6606617,8823e678-1eb4-42e4-be4f-fe2124e2a91b,c4,c2,3393,?,p1,
1769394475.6269314,CREATED,b59d1606-6e8f-4259-8200-572a1bda9023,50d00e70-709f-4ca2-80b0-1c961a1eeff9,c4,c2,27,?,?,surb={'id': '9c30b87d-566b-4775-98da-b88f986a817e', 'route': ['p2', 'e11', 'i10', 'x11', 'p1', 'c4']}
1769394475.6554782,SENT,79d882ed-fab8-4255-9197-ac185538118d,3a6d89b9-9e56-4c30-bfcb-44b77cb89957,c4,c2,3397,?,p1,
1769394475.6555946,CREATED,692fbc10-c5b8-427d-9ca9-b4b06c281fac,2a954d06-06b8-4726-83a5-0741b3925dde,c4,c2,26,?,?,surb={'id': '65aa4caa-9e96-45f2-b0fa-705073c6e737', 'route': ['p2', 'e3', 'i8', 'x12', 'p1', 'c4']}
1769394475.6821768,RECEIVED,5f1cc2bb-1b5e-4ded-99e1-3d6c3315c557,2b63bf50-1123-4cb0-8c82-8935154b3608,c5,c4,26,p1,?,surb={'id': '8be2d599-89e5-4c8a-97c8-f038a0a165ef', 'route': ['p1', 'e10', 'i2', 'x12', 'p2', 'c5']}
1769394475.7406774,RECEIVED,c2596615-d666-4944-89cf-2ff80d37d281,c6353e2f-b980-43d1-9f3c-7970fba215d4,c5,c4,26,p1,?,surb={'id': '4cc0702b-b3ec-4517-87c4-ce7d2c580c80', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c5']}
1769394475.7528903,RECEIVED,95b550ae-8f45-4748-b51f-315560333f9c,ec231503-3b9e-4a91-b751-5255aad14125,c5,c4,27,p1,?,surb={'id': 'b8f78953-44a9-4b24-9ca8-d54cf3fd8ba3', 'route': ['p1', 'e9', 'i12', 'x3', 'p2', 'c5']}
1769394475.9487548,SENT,c4c04e1f-e8e3-4d9b-a926-c6989da68b7b,cbf597b6-5104-4910-b6c3-73fb9dc846bc,c4,c2,3376,?,p1,
1769394475.9489055,CREATED,2811ecf9-24ff-4a83-b397-1dc76e201f74,65f6bc5b-786a-42c7-8171-852947104427,c4,c2,27,?,?,surb={'id': '894b7ba7-4c88-46a4-9b8d-6f3d57146bba', 'route': ['p2', 'e5', 'i4', 'x2', 'p1', 'c4']}
1769394476.2193143,RECEIVED,a1ee1238-fbb7-4611-97d7-1c8c248a84c9,75755ece-add6-4485-a829-b6deb9777923,c5,c4,27,p1,?,surb={'id': 'b5409036-14d4-4612-873b-8f31dd7a73a8', 'route': ['p1', 'e6', 'i12', 'x8', 'p2', 'c5']}
1769394476.3267055,SENT,ea82b3f0-2b28-44ab-bede-ffb3c0ee1ba8,c49f65cf-780d-4595-931a-481f75d52c9b,c4,c2,3385,?,p1,
1769394476.3268254,CREATED,2ff705b5-c305-4d43-8075-ee7aaf130748,fdc15aa8-3d18-4813-88a3-96cd571067aa,c4,c2,26,?,?,surb={'id': '990e3e85-4449-44a9-adf6-f066065c3946', 'route': ['p2', 'e7', 'i9', 'x2', 'p1', 'c4']}
1769394476.592884,RECEIVED,16312888-806d-4ecf-84b4-9823acce93ac,ffb48303-14d9-4ccb-acf7-2936bafe899c,c5,c4,27,p1,?,surb={'id': 'a502ad6b-be37-4a22-a5ca-a5279b48df57', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c5']}
1769394476.920491,RECEIVED,84bbacaa-f70a-437e-9b5c-2bdb37dae3f8,e43bbdb8-96e3-447d-bc28-c543241fa8fd,c5,c4,27,p1,?,surb={'id': 'b62b5f63-d34d-446b-adc7-1281ea0352b7', 'route': ['p1', 'e3', 'i7', 'x8', 'p2', 'c5']}
1769394476.9683664,RECEIVED,85f9a6be-b5bd-4316-84cc-2e5ef2ef42bf,b50aa87b-ed57-4df9-9247-5858f6efb7a4,c5,c4,27,p1,?,surb={'id': 'b125ef8e-996d-49be-8eaf-70c4ff10d672', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c5']}
1769394477.0794637,SENT,aacfc5d5-ebcd-40d0-b0e0-0308dae96abe,5bd852a8-0eeb-4619-b042-2adadad6c508,c4,c2,3378,?,p1,
1769394477.0795639,CREATED,2dc23058-1cec-4ccc-8ef3-089b6c8f00d6,51b99a87-4e24-43bd-9605-15093a5f49dd,c4,c2,27,?,?,surb={'id': 'd1ac218c-67ba-411f-9d15-834d0cb1ad42', 'route': ['p2', 'e1', 'i7', 'x12', 'p1', 'c4']}
1769394477.2314923,SENT,69e46f52-22dc-4457-95d2-92f49c91acea,68b17489-53af-4216-9880-0c3de1d4a8ef,c4,c2,3392,?,p1,
1769394477.2315784,CREATED,f8d08806-629f-4f65-a917-096244226f02,5c12235f-ad24-4129-ae50-e79a5dec2121,c4,c2,27,?,?,surb={'id': 'c99b0ac9-aa48-41a5-8717-d721d61fe604', 'route': ['p2', 'e1', 'i11', 'x4', 'p1', 'c4']}
1769394477.245592,SENT,0b37726a-2aad-4974-82aa-12366086e21b,be7c3408-5a43-4824-8434-47abce999436,c4,c2,3385,?,p1,
1769394477.245682,CREATED,23dd0a04-01e7-43fa-aab9-80ad2fb6699e,e10514d9-8b07-4132-80f9-c8f61cb1c5c0,c4,c2,27,?,?,surb={'id': '2c2ae9e4-aac8-47bb-a5a6-b7f55343823d', 'route': ['p2', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769394477.5403628,SENT,e594bfd3-66c5-4f16-8644-5305a455ebed,f1a345cf-bec6-4359-99d1-5d82449bbdf0,c4,c2,3355,?,p1,
1769394477.5405092,CREATED,86de57af-3db4-4d2b-98e3-aa92cf5f7344,7035d4a6-f52d-438d-a8a2-42b4d568f123,c4,c2,25,?,?,surb={'id': '9040a982-14bb-488a-a830-587c18a315ff', 'route': ['p2', 'e4', 'i7', 'x5', 'p1', 'c4']}
1769394478.059233,RECEIVED,e76fb39d-61be-4fce-9c55-f3546c4028f5,c0a7e106-ebf3-4dd0-a260-4fce5d7d2984,c5,c4,27,p1,?,surb={'id': 'bb4c3b23-4afb-45be-9225-25b234762893', 'route': ['p1', 'e3', 'i4', 'x9', 'p2', 'c5']}
1769394478.3337731,SENT,bc911d40-e902-48de-bf8f-acc54d93d7e3,7cbf4e81-ecee-4762-ab36-f2446b5ce530,c4,c2,3400,?,p1,
1769394478.3339453,CREATED,b9e57e66-b5af-4521-8e6e-bbb81ae2061b,cc2132c3-b5f1-46f6-ba05-044fb7aa2f70,c4,c2,26,?,?,surb={'id': 'e565898a-a16f-4a9d-b062-43e42144885d', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769394478.3672051,RECEIVED,657c8d33-77b3-45f6-adc9-013cf4e28b7e,458c74d5-770c-4be6-9986-ad38e7a96072,c5,c4,27,p1,?,surb={'id': '84fbd996-d161-4b97-9819-a24102b0f00e', 'route': ['p1', 'e9', 'i7', 'x4', 'p2', 'c5']}
1769394478.8391814,SENT,20a6677e-b072-4062-b191-6b2139e5bec1,f557186d-b5ef-4795-909b-b6c2c30d2d20,c4,c2,3368,?,p1,
1769394478.8392518,CREATED,8c5d5c74-faf2-4e81-93e9-8306ab419330,b90cc5f1-8052-4ac1-bb90-ba954c2c8cc5,c4,c2,27,?,?,surb={'id': '101d83f2-26ba-4358-b226-e448fbae252f', 'route': ['p2', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769394479.800692,SENT,66010743-fc11-4884-a866-68b8cf1eb57b,3ca4e3b2-1912-4036-9dc2-4c42ab8c7c76,c4,c2,3388,?,p1,
1769394479.8008437,CREATED,166e4388-8d5e-470d-94da-c09163c30336,591dc438-9659-4fb8-ace5-c40406906924,c4,c2,27,?,?,surb={'id': '2737dda8-99f7-498d-b33c-da7b1fdd640d', 'route': ['p2', 'e8', 'i6', 'x10', 'p1', 'c4']}
1769394479.8667014,RECEIVED,0499b0e6-d74e-4460-8abf-0289ccd4b861,55526986-ac56-4584-a0cb-8d662f4a284d,c5,c4,27,p1,?,surb={'id': 'caef5bba-ee60-4769-9026-e6fad03fc6fa', 'route': ['p1', 'e4', 'i3', 'x8', 'p2', 'c5']}
1769394480.1236367,RECEIVED,6259b74c-f865-4446-bf77-e08063f00f60,51558a85-c0d2-4a61-ac7d-ff6b759489c1,c5,c4,27,p1,?,surb={'id': '983bd022-183d-4ba2-83b7-35d18967b186', 'route': ['p1', 'e6', 'i7', 'x10', 'p2', 'c5']}
1769394480.9887366,SENT,e71f05ff-2c3b-4af5-8942-c3acba9dded2,9c4d6dbe-f01c-4842-bd44-896552ff8050,c4,c2,3380,?,p1,
1769394480.9888084,CREATED,e0236687-b5cb-4033-ac90-f19ea7516087,68cdf0c0-4117-49b4-9822-1b1e2841afcc,c4,c2,27,?,?,surb={'id': '5914169b-30d1-440e-9987-fcf60ab975fd', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c4']}
1769394481.0642438,SENT,a3e5d5cb-7502-4806-bce8-2e4effd5000f,963da7aa-98b9-4a87-b952-d2d3c655ba0c,c4,c2,3378,?,p1,
1769394481.0643191,CREATED,45e2b5c1-a331-48a0-993e-8557ae57a9c2,1f28d6bb-eace-4fa1-b1dc-a73f056e4ac1,c4,c2,27,?,?,surb={'id': 'c432a1ec-a3a7-4012-a245-cf75ffee1bc6', 'route': ['p2', 'e6', 'i7', 'x8', 'p1', 'c4']}
1769394481.1537457,SENT,360f9033-c1b6-4b01-9454-99f2d799b781,bc2fcefd-0417-4d10-8631-db9699285cfb,c4,c2,3375,?,p1,
1769394481.1538346,CREATED,171a90f1-5f30-4bf6-a097-3d35d7130769,466380a2-b35a-4baa-8b36-db911419e0eb,c4,c2,27,?,?,surb={'id': '8b6a64f1-3bda-43b4-bff0-8dd315a56795', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c4']}
1769394481.2960155,RECEIVED,249cf1eb-eb68-453d-a1ff-437a49551d6e,c78aab9c-51b3-4005-85f1-689486b86306,c5,c4,26,p1,?,surb={'id': 'dd312d0c-cc8e-4114-9931-49b63ab7dfce', 'route': ['p1', 'e8', 'i9', 'x1', 'p2', 'c5']}
1769394481.3200812,SENT,f31d3e70-b072-49ae-8f05-636fafc058f8,39443ade-3137-4016-b5f5-7bfca249b035,c4,c2,3376,?,p1,
1769394481.3202043,CREATED,80a0a62a-3004-49a7-b948-1f0cb9949dd0,9594fa66-8500-4245-a6ba-c425d7407ff1,c4,c2,27,?,?,surb={'id': 'bff0579c-6ca4-4532-91f9-210af3df691e', 'route': ['p2', 'e10', 'i7', 'x1', 'p1', 'c4']}
1769394481.4077892,RECEIVED,9d0eb8c7-5f9f-44d0-ab54-1fa3c21b8a7b,6bea31e9-90d5-4e9c-8058-e61abe2129f0,c5,c4,27,p1,?,surb={'id': '0a5a44ed-ce0e-40be-bfb3-f39a8a6ef58f', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769394481.539143,RECEIVED,4c1215d3-391e-40c8-9586-b9efd46b4fd6,08c2d085-4743-47cf-9d95-564563d96db3,c5,c4,27,p1,?,surb={'id': 'ffc60c9d-3384-415e-aff0-69ff113e6f35', 'route': ['p1', 'e2', 'i4', 'x12', 'p2', 'c5']}
1769394481.5830853,SENT,1bb6aeef-5d40-4e54-bea3-04a3b283b3d2,d1676d3a-67d5-49ad-942d-a06e5cd249cd,c4,c2,3359,?,p1,
1769394481.5832129,CREATED,c6db6a5a-bfc3-4e3a-a06c-8a9c9015bdf6,18cbf892-1042-4520-974e-8e2a4d355cf0,c4,c2,27,?,?,surb={'id': 'e2aa291a-692d-4500-a3d3-85edda4e5c01', 'route': ['p2', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769394481.6167555,RECEIVED,5c45df1f-9b14-45cb-b1f2-0403ebc292de,600f9024-12a4-4ad6-a891-c2bf7c53acd4,c5,c4,27,p1,?,surb={'id': '505391e5-961f-466e-993a-96e39efa0dbe', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769394482.163989,SENT,b4a71c63-7776-44a9-93c1-809a365ddddb,96e92bf0-45fa-44b2-a21a-27f99222774b,c4,c2,3400,?,p1,
1769394482.1648366,CREATED,c7261673-44f1-49b3-9fb7-b672bf37bf01,2650eac2-fe57-4405-9e3b-f94e8646d1ab,c4,c2,27,?,?,surb={'id': '17230047-1b81-4c42-a401-2f4f609cf37b', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c4']}
1769394482.217883,RECEIVED,132ed7a2-452a-4801-8794-c56c665d32d9,8efa7ac2-ed98-483d-9514-1449df71cb68,c5,c4,26,p1,?,surb={'id': 'b25e80a6-9bcd-4bd2-b2bc-cf065b658308', 'route': ['p1', 'e1', 'i8', 'x5', 'p2', 'c5']}
1769394482.2378466,RECEIVED,738bbec7-fdc3-49bf-836b-b0700c25f1a9,93c3b6a4-f68a-4099-b8a0-c8b86a1b5c81,c5,c4,27,p1,?,surb={'id': 'cdb69ea6-d1fd-4a29-ae95-9ed2c347f496', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769394482.4802215,SENT,a7a79bea-39df-4a32-9a53-fec7a4969c0f,355781ae-a5b9-40c9-bc23-c1b2ac4bae33,c4,c2,3362,?,p1,
1769394482.4803598,CREATED,a106072a-9803-4ce0-806e-5e013896d8ff,b9987fb1-6030-421d-8d0f-2ed0f4c24711,c4,c2,27,?,?,surb={'id': 'e99c050f-32a1-41cd-9a63-55849b64aed4', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769394482.6849458,SENT,4b0f78f7-10b1-4fe6-a354-5c56de1d6e42,e8c9b885-e30a-49b3-9e91-b20026f4bd7e,c4,c2,3392,?,p1,
1769394482.6850896,CREATED,1cebb483-ec70-4ec4-98ac-15cea935372e,da07313f-e8f1-40d9-99bd-952ed01e7e65,c4,c2,27,?,?,surb={'id': 'adcec898-8ce6-482f-977a-1ac014500029', 'route': ['p2', 'e11', 'i4', 'x9', 'p1', 'c4']}
1769394482.7174706,RECEIVED,4719e2aa-125d-4184-99ed-c631ad36022e,a18716ee-f214-4c88-8fc4-2106243b9cbe,c5,c4,27,p1,?,surb={'id': '95368670-5c00-47e9-a103-c67f11db8eca', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769394482.7557282,RECEIVED,a9c69bee-d44e-4edf-aeb1-fdba651e20d4,9ff32fa4-c070-4953-ab1b-9445a4ae00ae,c5,c4,26,p1,?,surb={'id': '3618954e-f2e4-4539-8f8c-c75cbf10af57', 'route': ['p1', 'e12', 'i2', 'x10', 'p2', 'c5']}
1769394483.2118776,SENT,bf4ef15c-b979-4cbc-b659-24f7f16efe16,27199182-360a-4da7-a857-2afec6bd3da2,c4,c2,3379,?,p1,
1769394483.2119586,CREATED,cfe0d252-aeec-48ff-bb14-5f7d6c30fafc,39705334-e5be-4f6d-b3b2-c95bc5cb6ac2,c4,c2,27,?,?,surb={'id': '2c1d74ad-ab15-473c-8d35-71c9730f779a', 'route': ['p2', 'e10', 'i2', 'x8', 'p1', 'c4']}
1769394483.223363,RECEIVED,6b72e6d3-e707-41e9-8c72-1e3e4b8a2fee,7deb8f82-e021-4ff8-b6e1-b7214ca2e92b,c5,c4,27,p1,?,surb={'id': 'b5d96a9d-b98f-45ba-abb0-a4f3ed06e7d9', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c5']}
1769394483.3196056,SENT,1ccc9140-abb9-4dc8-a44e-c87f0716060d,3ffd594e-e1a1-491f-83d8-cd69fa538d96,c4,c2,3372,?,p1,
1769394483.3196855,CREATED,dc8bac06-c887-4a81-8376-7e1073b68954,d9cfa2f9-bdbc-4fe0-adf4-0a27519c99b5,c4,c2,27,?,?,surb={'id': '1d2b66ad-2b49-4934-8f2a-2b0f4aa71d75', 'route': ['p2', 'e1', 'i2', 'x5', 'p1', 'c4']}
1769394483.46297,RECEIVED,405e77a9-d9ac-4d0b-83db-b868fe5f6019,f0beada0-5843-4504-b0d4-036b42bd33dc,c5,c4,27,p1,?,surb={'id': '16e859a0-7c88-4b2a-ab64-4826cb357f7a', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c5']}
1769394483.8937457,SENT,b1546484-0858-4a71-acc5-6cd51e338a42,e0d616fa-8cdb-46d4-9e5d-62b35e8c8af1,c4,c2,3377,?,p1,
1769394483.8938253,CREATED,c1699c0f-e52f-4bb7-ac03-c535e5816575,f265fcb3-eb5a-4577-84d4-efa44eae7386,c4,c2,26,?,?,surb={'id': 'ae85cc17-74cc-4b1d-96c7-b3301a32d18e', 'route': ['p2', 'e9', 'i9', 'x8', 'p1', 'c4']}
1769394483.9411364,RECEIVED,1975d935-4d50-4c5b-8292-afab82cbfc5b,4ef33151-1842-4f9d-ba11-c22090091f64,c5,c4,27,p1,?,surb={'id': '404868d3-b160-4020-8d17-afe0aaea7a7a', 'route': ['p1', 'e10', 'i12', 'x1', 'p2', 'c5']}
1769394484.0040636,RECEIVED,c725d3a5-a5fd-4b98-a08d-f855bd51839a,7b91b3b8-ecca-4401-8df3-9126e781d551,c5,c4,27,p1,?,surb={'id': '743e1143-6fdd-4dff-9014-5bbd85a50fda', 'route': ['p1', 'e2', 'i3', 'x5', 'p2', 'c5']}
1769394484.182965,RECEIVED,b70f9d1c-42a6-42f3-8185-645004e8abe3,4b5824f0-2fec-4dfc-bc57-c390a5bfdc60,c5,c4,27,p1,?,surb={'id': '31086ebb-c5c1-424e-8c48-75e96968ae81', 'route': ['p1', 'e1', 'i3', 'x5', 'p2', 'c5']}
1769394484.2564769,RECEIVED,4a91169a-a48c-45df-81a8-b354f27f89c0,5b75c09d-df97-40cd-b7e9-92041f26e28a,c5,c4,27,p1,?,surb={'id': '7014efef-dfec-4bbe-968a-8cd83d89885c', 'route': ['p1', 'e12', 'i11', 'x10', 'p2', 'c5']}
1769394484.4761233,RECEIVED,8def0558-8d43-4b2e-a479-61682a740763,d407dfae-b23b-4bba-9f5e-61fcda1a12c8,c5,c4,26,p1,?,surb={'id': '7d424545-db86-459b-80df-e72afa9d8571', 'route': ['p1', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769394484.4852185,SENT,d5d8f861-1651-41ee-93e2-719e8bbc41e0,c1553bb8-a6d6-4c10-9ad6-c9b664be53bb,c4,c2,3372,?,p1,
1769394484.4853737,CREATED,30fd2918-1222-48cb-8a55-7a97e2554aaf,e1e02514-0bb4-41c3-8680-2e9188b0f964,c4,c2,27,?,?,surb={'id': 'f9ead28c-ecf2-45e3-8230-e04e5cd41167', 'route': ['p2', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769394484.5243654,SENT,7b199468-d980-4993-8966-098e60ccaac7,93d17369-9a47-4e64-b32d-9502fa2d2980,c4,c2,3380,?,p1,
1769394484.524507,CREATED,4f3638cf-f1c3-486b-bb41-093e28c1425b,43c7abbd-0c38-4014-9698-cb7ea322abf7,c4,c2,27,?,?,surb={'id': 'a60afc78-73f1-4ad0-bb0b-f7bf2ff26cf3', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769394484.6832526,RECEIVED,81a455ff-6182-4fe6-bd4d-4e011cf2c3a5,bbd62ac2-0e4d-4d7e-ae56-e8f5e9ec62e2,c5,c4,27,p1,?,surb={'id': '51cbce9d-3907-4bd4-a423-93ed8aeaff79', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c5']}
1769394484.7144916,SENT,1850cf5f-05a6-4f1e-8cbb-4917fd3b4430,66eafd1f-7879-4443-8db0-81421d9b8b57,c4,c2,3377,?,p1,
1769394484.7145529,CREATED,0c1fa541-f604-4afa-9be8-ce0ff5152d51,230974ad-1596-48bc-858f-773e81d8dab8,c4,c2,26,?,?,surb={'id': '39f41371-e7c5-4315-83e1-d7ca402dccca', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c4']}
1769394484.8061926,RECEIVED,10291437-d3fd-4f85-af9a-0dd8f635a1d6,b0f8334d-3bba-4e13-b27f-cda1b5f0b3cf,c5,c4,27,p1,?,surb={'id': 'b18ee150-7e84-416d-844e-132ab76f99f3', 'route': ['p1', 'e3', 'i1', 'x7', 'p2', 'c5']}
1769394484.8625596,SENT,3d1abc64-6738-42a4-8c55-b83a6fd2596f,70d993a3-126e-4230-835b-d52033f688d1,c4,c2,3387,?,p1,
1769394484.8626206,CREATED,2b40d940-2e73-43d1-9616-daf99b5184eb,0cd473a6-e55b-4a37-ace2-15b9061b4d48,c4,c2,27,?,?,surb={'id': 'a37544f9-d23a-4a0b-b350-8bd4ffea6174', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c4']}
1769394484.869234,RECEIVED,a37908ac-bfae-44d6-ab77-5ca445e1e12b,e0183add-0def-46bb-a356-6b8fcf940546,c5,c4,27,p1,?,surb={'id': 'd11d5620-6d91-422b-b1f6-05bed58ca2fe', 'route': ['p1', 'e5', 'i4', 'x12', 'p2', 'c5']}
1769394484.9432065,RECEIVED,4df90771-1f53-4617-a59f-d63a14b2255b,873e08fc-e714-48d0-bf75-04da44060279,c5,c4,27,p1,?,surb={'id': '729bbf39-0b6a-4bd8-8d56-d6778f9be99c', 'route': ['p1', 'e7', 'i1', 'x7', 'p2', 'c5']}
1769394484.989584,RECEIVED,35986486-5713-4d52-add3-e9b5cc088772,b13fed06-f530-4ad2-9967-f7c8729e4ed2,c5,c4,27,p1,?,surb={'id': '0db25774-90df-4539-9425-32264df6e520', 'route': ['p1', 'e7', 'i5', 'x8', 'p2', 'c5']}
1769394485.1322665,RECEIVED,e79b9413-eb36-45a7-a6cb-7894d8bb0adb,84e0f6ce-913e-4942-9d08-a4d692a1d1c3,c5,c4,27,p1,?,surb={'id': 'a8ba4ed3-51b7-4e1b-93f2-9be096ca1a5b', 'route': ['p1', 'e8', 'i7', 'x2', 'p2', 'c5']}
1769394485.3002353,RECEIVED,f77a001e-317c-4232-aecf-cc85cad3da66,301630c3-7bfb-4406-968f-a97df0a69b76,c5,c4,27,p1,?,surb={'id': '40cc3082-5247-471d-bc70-4ba8bedc7e9d', 'route': ['p1', 'e5', 'i12', 'x11', 'p2', 'c5']}
1769394485.3497782,SENT,90c71d58-1580-476d-ae4e-b99d104956ff,65b95480-66cd-45c6-9c21-06214bfcfa64,c4,c2,3377,?,p1,
1769394485.3498635,CREATED,8323da9a-8c3e-4aa0-b700-a89aaef88047,1c274d33-58b2-414d-b209-b3c1a2b005f3,c4,c2,27,?,?,surb={'id': 'c58275a5-bdba-4407-9d22-ab43c0cde619', 'route': ['p2', 'e2', 'i2', 'x11', 'p1', 'c4']}
1769394485.365263,RECEIVED,52473316-be8b-4c8e-9e81-6c70cfc60351,e7a7599e-d6d8-4471-b452-0b1b34511a42,c5,c4,26,p1,?,surb={'id': 'd91c0e18-bb62-4952-b9b3-afd2ea33df89', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c5']}
1769394485.7309945,SENT,37e144f3-7b1c-4a70-a7a8-43eae040d15c,b668c212-0733-4043-ac73-75b223619734,c4,c2,3378,?,p1,
1769394485.7311645,CREATED,b69244d1-cbf2-473e-b273-ee5998bf0bc5,c1e26851-639d-462b-b09c-c3c82e1ad526,c4,c2,27,?,?,surb={'id': 'c593d8d5-b6b2-442e-bb11-6299d4e57fa9', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769394485.756916,RECEIVED,05db2b8b-88a2-411c-97b4-1daad0a68d16,694549c6-a013-4ee0-acd2-c39e77f52816,c5,c4,27,p1,?,surb={'id': '3cafdfdb-11aa-425d-ae06-b874582f8b35', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769394485.7705262,SENT,aa4f1cb7-b356-42f7-b6a0-9184ae765405,ba5d7dab-3cc6-4ed3-bf42-28af55cdba59,c4,c2,3395,?,p1,
1769394485.770674,CREATED,5c1546da-3186-4893-ad7a-5779885a696a,af432928-5aa0-4557-a5d0-72f5e7a23f81,c4,c2,27,?,?,surb={'id': '37627730-4bb3-44a6-9037-df2068be3b43', 'route': ['p2', 'e5', 'i3', 'x4', 'p1', 'c4']}
1769394485.9285002,RECEIVED,fac53106-68b0-4dfd-a29a-4c4f61c2ee95,63a5c0c5-82e6-4cd7-b441-7e3d1560a968,c5,c4,27,p1,?,surb={'id': '910e9a52-d38e-43db-ad8b-3ca55c1a3c81', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769394486.0497708,SENT,66bb420f-754b-4cf2-930d-bf31557c8806,4d9887c2-f5da-4a9d-89e0-7ac46cb1dc3f,c4,c2,3376,?,p1,
1769394486.0499163,CREATED,4ccc0d9c-7222-41b7-bea6-a37d02492c7f,49abdd58-17d0-4758-b8d6-51bc5de2ded6,c4,c2,27,?,?,surb={'id': '36fdb905-57f1-4c4c-9980-2224355da3e0', 'route': ['p2', 'e1', 'i1', 'x5', 'p1', 'c4']}
1769394486.7484632,SENT,33f147de-fbb4-41aa-96aa-f964f2f1d6b5,8b8f33c0-8827-45db-9d72-a653237511af,c4,c2,3383,?,p1,
1769394486.748592,CREATED,40602170-7581-4369-8c88-976da3195141,04d5b9ce-ca8d-40e9-bb53-91f9dbe494a1,c4,c2,27,?,?,surb={'id': '88e6b457-9ce5-4caf-a6c0-00458f67d80d', 'route': ['p2', 'e10', 'i8', 'x1', 'p1', 'c4']}
1769394486.8537228,SENT,9d3e1a70-d3a4-4176-b2b1-444277240ad6,65f8990a-7181-448e-904d-3bf0e03d5305,c4,c2,3380,?,p1,
1769394486.853868,CREATED,ebea0ce6-a71b-4634-94b0-15ef7bfe37bb,07c11b04-b234-4a03-b5fa-05156e56f964,c4,c2,26,?,?,surb={'id': '8ef4ba96-afa7-4561-b503-401f2d5d5655', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c4']}
1769394486.866966,RECEIVED,fb74e82b-8989-4076-8953-83c8e885f456,a8d1f8e1-0c17-4c0f-b066-dec6b8f1938b,c5,c4,24,p1,?,surb={'id': '2ec165e6-0cdc-440f-83e4-edaa8182de33', 'route': ['p1', 'e6', 'i1', 'x8', 'p2', 'c5']}
1769394487.2552319,SENT,1bad1229-aa53-46b1-85af-87396426faef,54c250ce-9b5c-45d3-b6c7-b358ac10f7bd,c4,c2,3392,?,p1,
1769394487.2553458,CREATED,d53fb1be-62e6-48c5-b97c-c48920839bd6,595e21e9-1c4d-4b5b-a0de-d5641b5650f0,c4,c2,27,?,?,surb={'id': '6ed0b5c1-a53b-4f70-8dca-2ca9a537c8ff', 'route': ['p2', 'e8', 'i10', 'x11', 'p1', 'c4']}
1769394487.2575893,RECEIVED,e0d6086e-273a-4076-b0a8-91d05754e0e8,8517c8ed-3b2b-46c7-bf39-6331be3517d5,c5,c4,27,p1,?,surb={'id': '221252ba-4277-435b-abd3-22dc682bd28d', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c5']}
1769394487.5737708,SENT,3f0e5839-d695-4c54-91b9-a81f99f3bdde,8c26bccf-7224-4eb1-8f3b-baf00f1851cb,c4,c2,3360,?,p1,
1769394487.573848,CREATED,ad31f414-61ed-48b4-afba-c05726af5085,5cecf4c3-ca5b-43da-835a-2304637325f3,c4,c2,27,?,?,surb={'id': '0392fec4-56c5-4fc3-a4b8-de562f8e565d', 'route': ['p2', 'e1', 'i7', 'x10', 'p1', 'c4']}
