timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769394419.9212122,SENT,0f0c8b12-f73d-4396-ae14-35e6c5fb98ce,7f1f9648-d941-495c-8b03-c281a5a533e0,c5,DROP,2019,?,p2,
1769394419.9213514,CREATED,f4c84744-2c91-4132-8c3c-2a53bba518d5,4e824b65-76a9-46ce-b379-3b283659f4a6,c5,DROP,27,?,?,
1769394420.4126022,SENT,991d92b3-c341-4c8d-bece-59c9c1c6b758,e1c7ac6c-409d-4273-92cf-2d6a3cd29cbf,c5,c4,3368,?,p2,
1769394420.4127562,CREATED,0b7da706-9952-4d29-8a5e-8a15e2bbf5c7,9dacfce8-5f19-4bf4-9f79-b3b86682d852,c5,c4,27,?,?,surb={'id': '67c4641f-dacb-4204-a636-a420717d4aa8', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c5']}
1769394426.5854628,CREATED,af43d126-09d5-496a-be16-abf535d1d75b,28e11791-0006-445c-be84-d9a214b3d467,c5,c4,27,?,?,surb={'id': '00c9a7a1-788d-4667-8016-431e0188e2b8', 'route': ['p1', 'e5', 'i2', 'x3', 'p2', 'c5']}
1769394426.7189744,SENT,28f3cc5f-1241-4dc8-99cb-6313835e458a,e807a73f-ee29-4ee4-ab9b-11506d69ab37,c5,c4,3384,?,p2,
1769394426.719174,CREATED,15406782-0c81-4823-8f28-5638444b5527,cabd2411-4e06-4506-94c3-1a92d4772988,c5,c4,26,?,?,surb={'id': 'c03b0101-e277-4949-952a-4fdcd3b9064a', 'route': ['p1', 'e9', 'i3', 'x1', 'p2', 'c5']}
1769394426.801682,RECEIVED,21a523b6-ecd3-4bb4-81fc-e58c68970367,d013f0d0-afb6-4271-aa9d-4fe0ba2dd21e,c2,c5,27,p2,?,surb={'id': '2c1aeb29-1f7f-4069-ae67-e06fb04b68a0', 'route': ['p2', 'e6', 'i10', 'x3', 'p2', 'c2']}
1769394426.9123733,SENT,db2d81a9-ed30-4773-abc7-92a229322d0b,aadcf322-408e-451d-ba1f-5e65da6e5605,c5,c4,3388,?,p2,
1769394426.9125204,CREATED,a52ba36e-540a-4a1b-a42c-e076493231e4,fab1b4da-35d5-4418-b208-4351368663f7,c5,c4,27,?,?,surb={'id': '4ab53120-8ad4-4ac5-9076-39daa451da77', 'route': ['p1', 'e11', 'i1', 'x12', 'p2', 'c5']}
1769394426.999111,SENT,c97fcb5c-4f47-44f1-af7c-942d368b13d8,6f9139dd-3517-450f-8332-9150e19f06d4,c5,c4,3373,?,p2,
1769394426.9992697,CREATED,5e444fc0-3dfd-48ac-be61-e8fb1f6e584d,065c2fcc-5f63-452c-961c-5b1c57fdfad3,c5,c4,27,?,?,surb={'id': 'e2446fa8-9f0b-4348-bea7-ff3fb4759e77', 'route': ['p1', 'e2', 'i4', 'x6', 'p2', 'c5']}
1769394427.2812274,RECEIVED,d58798e0-ad7c-4733-895d-b596d99826b4,5a58d8a7-ca6a-4719-a4b2-49262dac3ada,c1,c5,26,p2,?,surb={'id': 'e05064f9-0596-42a3-9adf-4ee736d218e0', 'route': ['p2', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769394427.3284984,RECEIVED,a84b234f-2eb7-43d2-9ca1-c64f2f4abfdb,243a4e80-c62a-4644-b89e-ce9adabfd3e8,c3,c5,27,p2,?,surb={'id': '7d16a9d8-43e4-4678-b958-75518da67ae2', 'route': ['p2', 'e3', 'i2', 'x1', 'p3', 'c3']}
1769394427.3915346,SENT,8d970e7b-baf4-4ee0-a23a-b50e2d3b254e,d3e25563-f0a8-4179-9006-ccbc4d0eccfa,c5,c4,3359,?,p2,
1769394427.3916855,CREATED,3835866e-23b8-4d61-9601-03a7f934466d,e4c25408-c228-40be-9bc2-faf6a63afce0,c5,c4,27,?,?,surb={'id': '9e002a00-a4ec-485c-ba01-353ecef42763', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769394427.4158452,SENT,5cc3649e-30b5-4aa2-b98d-db003406e1d3,e4f8065f-c0cf-46cc-97c8-31ed22a8cb51,c5,c4,3403,?,p2,
1769394427.41598,CREATED,0e9c15db-cf5d-4381-ad9a-241f2c6f28e7,c4c22451-cab1-47cd-9b9b-2259b2681f31,c5,c4,27,?,?,surb={'id': 'a344f518-39da-4a3f-8dfe-cec49f8f03a6', 'route': ['p1', 'e11', 'i5', 'x6', 'p2', 'c5']}
1769394427.7124834,RECEIVED,ae544880-6fd7-4283-863f-48225290d83f,93ae75ce-b96e-4b0b-974b-ed0d8e2484d1,c2,c5,27,p2,?,surb={'id': '11430381-1d7d-4d23-9e20-2d47cf27bcb5', 'route': ['p2', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769394428.017316,RECEIVED,f30670f5-f446-4a25-b1fc-05d4d76dae46,45a2624d-c79c-406e-92fc-28323aa53e86,c1,c5,27,p2,?,surb={'id': '9e6ce3cc-de45-4361-88eb-e73e9f9e1c3a', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c1']}
1769394428.1364975,RECEIVED,98a09354-9533-440b-9d42-b0239e0fab70,333b9fde-e10e-4aac-ab80-e740e1c919c9,c2,c5,27,p2,?,surb={'id': '8d4e0b86-2270-4c2f-9b82-282a13b2b6fe', 'route': ['p2', 'e11', 'i7', 'x6', 'p2', 'c2']}
1769394428.1786833,RECEIVED,40868ec3-b8e7-4e23-a8b0-d1402a319d60,e60e5ad0-3caf-496e-82f0-bc5b4f3cf30a,c3,c5,27,p2,?,surb={'id': '89ff367d-ed6e-4ab6-881e-b35837ca62ad', 'route': ['p2', 'e11', 'i2', 'x9', 'p3', 'c3']}
1769394428.3216627,RECEIVED,cddc0356-c49d-42a1-9a43-8695f6948a60,3cbb41c9-207e-4d4d-a53a-cda2afb44125,c1,c5,27,p2,?,surb={'id': '1d393059-6be2-4d34-bc31-8f371cb8682c', 'route': ['p2', 'e2', 'i12', 'x6', 'p1', 'c1']}
1769394428.4800763,SENT,98ecfa1d-db9c-4c7e-b214-b543b0c29f63,f2731300-6e15-45a2-99e6-ab8e46476a63,c5,c4,3383,?,p2,
1769394428.4802284,CREATED,96c85ef8-f1f5-40ca-b40b-a66aa99d8acf,2dc3c08c-1771-482b-9f2f-24c7358c47e4,c5,c4,27,?,?,surb={'id': '54e08750-d1f2-442b-a0e8-70c7fe4daa37', 'route': ['p1', 'e3', 'i8', 'x11', 'p2', 'c5']}
1769394428.6216097,SENT,af655b35-b84e-40e3-b792-c7526824e2e2,fe2a9b44-90cd-4216-9cc2-540af4fdf42f,c5,c4,3376,?,p2,
1769394428.6217825,CREATED,4b9fbcc5-abbb-455a-b011-6fc649a50784,c20662aa-9d57-4cec-ab1f-40b7029cf30c,c5,c4,27,?,?,surb={'id': 'ca846804-09d1-4729-8c6a-7fd2fef036b9', 'route': ['p1', 'e9', 'i6', 'x10', 'p2', 'c5']}
1769394428.7555182,RECEIVED,a5444566-d91b-47de-9cbb-27fb33b4f97d,1ada0600-e812-4853-868e-7904ef79cdcc,c1,c5,27,p2,?,surb={'id': '51d89bea-54c9-4ab2-89d6-3a9db5b39802', 'route': ['p2', 'e4', 'i1', 'x2', 'p1', 'c1']}
1769394428.858701,RECEIVED,aea512a5-7cb7-40bd-b089-b88d7631a901,02c20867-cecd-482c-8867-55315ff118a7,c1,c5,27,p2,?,surb={'id': '4e1eb89f-a7d7-4cde-9a51-2b72c4099e49', 'route': ['p2', 'e8', 'i2', 'x10', 'p1', 'c1']}
1769394428.8954875,RECEIVED,e9232a0e-e79a-4227-8dfd-e943072912b8,ae14d867-c0b5-47b3-a4b8-8cfa44665785,c3,c5,27,p2,?,surb={'id': '770d3ad4-2a22-4668-b924-8eca1e4e7fef', 'route': ['p2', 'e8', 'i11', 'x4', 'p3', 'c3']}
1769394428.9897547,RECEIVED,8407809c-8cfc-4289-bda6-9c0066c597f3,f24b2022-4bbf-41c2-b5d5-1ed7091ca88b,c3,c5,27,p2,?,surb={'id': 'b67c2865-a41a-475e-886e-9b2697a27ce3', 'route': ['p2', 'e6', 'i2', 'x7', 'p3', 'c3']}
