timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495079.7733986,SENT,3e200fe0-837a-4eb2-a02d-4c7da16178d0,4a636477-bd28-46cd-b4d9-7733c780af4d,c2,c3,3380,?,p2,
1769495079.7735593,CREATED,ab76ff46-7edc-4bbf-9f8f-f1d2ae9353bc,a2c408b6-40f7-47e5-85a8-99cf0476f36c,c2,c3,26,?,?,surb={'id': 'e3ca24b9-e850-4762-a465-a3c39ac5c6bd', 'route': ['p3', 'e7', 'i9', 'x5', 'p2', 'c2']}
1769495457.7723134,RECEIVED,1a320b86-2a59-42d9-b545-70d1689a2b18,14f6ca5e-a166-4274-9c78-1599f7024abd,c5,c2,27,p2,?,surb={'id': 'b74852b2-0b6e-4749-86c1-f68b837a64a5', 'route': ['p2', 'e1', 'i12', 'x4', 'p2', 'c5']}
1769495458.1130204,SENT,36b4298d-96e9-47de-a510-dd0a366a705d,ff0954ed-95a2-4123-9d34-dccc06954fa1,c2,c3,3359,?,p2,
1769495458.1131616,CREATED,6ab701cb-182e-4ab4-b1a1-2af10cc6c8e4,9518af35-f536-41f0-b055-52b9cf888558,c2,c3,26,?,?,surb={'id': '82101d0c-e1dc-42e8-be2a-e4b92bd7c546', 'route': ['p3', 'e7', 'i5', 'x2', 'p2', 'c2']}
1769495458.1264188,SENT,399ef657-43fe-460a-b568-c062b0e520ca,5fdf52b0-7383-494f-b833-de44755135c7,c2,c3,3393,?,p2,
1769495458.1265423,CREATED,10476c4e-9633-46d0-a903-55347e1c0d75,bf48ca6f-0a9c-4171-a898-8c5b27ef4b5d,c2,c3,27,?,?,surb={'id': '9b2e021b-a9b9-4167-a6ea-7bf196452772', 'route': ['p3', 'e5', 'i11', 'x10', 'p2', 'c2']}
1769495458.2815032,RECEIVED,e66b3c92-e32a-4f22-8b9b-211b7d6d101f,154b008b-cfea-4142-a3b5-768fb682f992,c5,c2,27,p2,?,surb={'id': '406810e7-f5d8-4f87-8efe-e470c68e430c', 'route': ['p2', 'e8', 'i7', 'x2', 'p2', 'c5']}
1769495458.707017,RECEIVED,08f17c2e-f459-4871-ac37-80cc8e02020b,e02a5baa-72c1-45c4-8d1a-5e197c539583,c5,c2,26,p2,?,surb={'id': 'afd63a8f-f9e6-4521-a4cd-681d002f6986', 'route': ['p2', 'e5', 'i3', 'x6', 'p2', 'c5']}
1769495459.0390923,SENT,09642324-de38-4c01-829b-8d86293c63ae,b5552d56-42d1-46c3-b3fc-bf0c321c1133,c2,c3,3391,?,p2,
1769495459.0392299,CREATED,f9dcf155-26ab-4732-a5bf-d9b569e270be,0b26bd0b-5af2-49c6-b24b-9e54c2a26c98,c2,c3,26,?,?,surb={'id': 'ccece748-3e83-477e-88e5-cfca5d801fd8', 'route': ['p3', 'e2', 'i1', 'x11', 'p2', 'c2']}
1769495459.4457052,RECEIVED,851cc941-aa98-4a74-b1a8-ce220f1a9d7e,4b481a3e-6b77-4578-9bf8-12ccf9047304,c5,c2,27,p2,?,surb={'id': 'a8b16d8b-6d10-43dc-87c5-acab55fb60ca', 'route': ['p2', 'e3', 'i6', 'x10', 'p2', 'c5']}
1769495459.53568,SENT,cb3757ca-8b2d-4fb5-8c82-947f4e46b79a,5fd134be-784c-43e1-91a1-790c9345b616,c2,c3,3371,?,p2,
1769495459.5357633,CREATED,20586563-6e09-4f74-a042-afe775d5ef83,cfb229d3-2b43-480b-aa5c-49b6d02f8055,c2,c3,27,?,?,surb={'id': 'c4bee700-000b-4750-a417-ad9b1944fdb2', 'route': ['p3', 'e3', 'i2', 'x7', 'p2', 'c2']}
1769495459.648859,RECEIVED,09980509-0c8f-4a8c-a30a-0a772fb40be6,0c3b18ec-2c96-441d-92ce-9086936c1ae3,c5,c2,27,p2,?,surb={'id': '7135b9f0-7063-4d8d-8b28-328d03599fa6', 'route': ['p2', 'e7', 'i5', 'x1', 'p2', 'c5']}
1769495459.8645933,SENT,fdf848d7-2023-437c-aee4-35c190fec339,db63951e-6b0c-42c8-97f6-be4459f656af,c2,c3,3381,?,p2,
1769495459.8647387,CREATED,26377e40-d06b-470c-8416-6c57de27e288,8fefe5bf-0035-4239-adf3-ae67c92f468b,c2,c3,27,?,?,surb={'id': '58c5d2ba-51e7-4a92-a654-f7b61002e6be', 'route': ['p3', 'e5', 'i4', 'x9', 'p2', 'c2']}
1769495459.9371548,SENT,301ce114-3d05-4762-9455-301dd3c1bcd3,a999a623-55e3-43e2-8c21-0dd5905ec6bc,c2,c3,3383,?,p2,
1769495459.9373024,CREATED,85560c30-e698-4dc5-a842-58b0a79047ae,991fa125-802d-453c-b323-e7b5f11b1d42,c2,c3,27,?,?,surb={'id': '95d9e46a-0348-4a0c-a91d-aa192b8c8a17', 'route': ['p3', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769495459.9972198,SENT,0df7495e-b772-4b0e-ad82-991d38523eb4,76b41eb8-eead-42a4-9bc2-1462c45d3f03,c2,c3,3379,?,p2,
1769495459.9973688,CREATED,e75d27ff-5909-4045-ba94-12f0195a11b2,e94bf8be-d6c1-4972-9ec9-02f136f1ae4e,c2,c3,26,?,?,surb={'id': '35c69dcd-af62-40e3-986f-ef506161a057', 'route': ['p3', 'e5', 'i3', 'x2', 'p2', 'c2']}
1769495460.1808453,SENT,b939f1cd-fa7b-4438-b1ba-1d057a7d3cb7,f8b2d01a-2482-4b1a-a08f-35bbb08ad7f5,c2,c3,3375,?,p2,
1769495460.180965,CREATED,7d3de4df-cf39-4c60-ad1d-3dbcf5c113d2,c634622c-3631-428c-a324-4a083d828119,c2,c3,26,?,?,surb={'id': 'c10dfbb8-0152-4b60-9720-a636084bab98', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c2']}
1769495460.2296035,RECEIVED,993eef65-f723-472e-90de-45e3df26d224,bf621ebb-42b4-4c06-90fd-bb5a6583566d,c5,c2,26,p2,?,surb={'id': '0029041e-69ec-4efe-b362-c99dcad82a35', 'route': ['p2', 'e12', 'i2', 'x2', 'p2', 'c5']}
1769495460.292492,SENT,aacd21ae-8de4-491a-926a-e4005400ce9f,90ed74b1-d31a-4feb-bcf7-093182898ceb,c2,c3,3400,?,p2,
1769495460.2926295,CREATED,50ca656e-9911-4311-aefe-3318c60faeb2,5a832bd7-013b-49ec-b28c-35192e560691,c2,c3,27,?,?,surb={'id': '69fa1fd5-4d9d-4170-b296-982425c147ab', 'route': ['p3', 'e7', 'i2', 'x11', 'p2', 'c2']}
1769495460.300677,SENT,de8f0be4-c02c-4e99-bdf5-e46eff57a50d,f6f09b53-1559-46d6-abe3-debed2c3a9a9,c2,c3,3380,?,p2,
1769495460.3007965,CREATED,a7281a4a-2bf8-4f09-bde6-c322bf07da5e,bb0e1686-e624-40c2-a145-7dd942a1437e,c2,c3,27,?,?,surb={'id': 'e625e720-9d84-4f09-ba24-45d8cef840b8', 'route': ['p3', 'e10', 'i8', 'x2', 'p2', 'c2']}
1769495460.3180215,SENT,4263d7dc-7363-41d8-b048-c1c4b70acc43,3d750c84-87bf-4425-895c-60d1b2bfcdac,c2,c3,3372,?,p2,
1769495460.3181958,CREATED,1029fe58-b2be-44e8-8542-6d17c50f62c3,529d6a00-85df-472b-a147-53488d8298a8,c2,c3,27,?,?,surb={'id': '6fd4ce82-72c7-4d1d-b16a-d45d9ea13386', 'route': ['p3', 'e4', 'i6', 'x1', 'p2', 'c2']}
1769495460.3425853,RECEIVED,bb625af9-6d06-4a3f-bd15-e6100c15c42c,70a12718-7d91-4e2c-a545-2f9a73666dcc,c5,c2,27,p2,?,surb={'id': '97607a4e-2135-42bf-a2d2-902138676372', 'route': ['p2', 'e8', 'i6', 'x5', 'p2', 'c5']}
1769495460.5495582,SENT,6e88bb0f-3e00-4d47-b598-ab09d403361a,7f91b80d-7355-44a7-b48b-e8fc5819dc82,c2,c3,3384,?,p2,
1769495460.5496242,CREATED,5e6e7635-4d6c-4598-81ea-1de7c8eb5de8,88aa681f-110b-4d35-af9f-c18c666fa10c,c2,c3,27,?,?,surb={'id': 'a2ebec19-e59f-4f8c-b825-e6188ff9845e', 'route': ['p3', 'e7', 'i4', 'x5', 'p2', 'c2']}
1769495460.6725976,SENT,c1462fcc-c08e-4922-946e-1fa9eeb52c06,095b4c9b-8b3f-4aad-9915-cbcaa7689f6b,c2,c3,3368,?,p2,
1769495460.6726644,CREATED,b3477407-9086-42cc-9469-136c3e4c1a40,c2c9102d-27c2-47d7-b03c-358f113ed85c,c2,c3,27,?,?,surb={'id': '358c0873-fb62-4ad2-a03a-076e924081ad', 'route': ['p3', 'e9', 'i5', 'x4', 'p2', 'c2']}
1769495460.732337,RECEIVED,7d33138e-e762-4800-b5d6-51729be0e6df,49043b7c-dd85-44c7-ad57-eabb61adc838,c5,c2,27,p2,?,surb={'id': 'fbdc49f2-ab26-4f52-af77-e652b82b047a', 'route': ['p2', 'e3', 'i8', 'x7', 'p2', 'c5']}
1769495460.7408152,SENT,cb51f797-a13a-4a72-813c-836d5e111410,87628670-ca03-4a56-95f9-f0b481be41bd,c2,c3,3375,?,p2,
1769495460.7408898,CREATED,c9e36464-8430-4eb7-9458-2be635ab73ca,caf6d79a-cc14-4f11-a31c-5f6e96077929,c2,c3,26,?,?,surb={'id': '6763ef57-ce95-408e-9af9-4ab51fb32ec4', 'route': ['p3', 'e5', 'i7', 'x8', 'p2', 'c2']}
1769495460.8027384,RECEIVED,d0856723-1a27-454a-8edd-f957a82d1c49,12a077de-4ecb-4131-b4d4-5daf52a83b7c,c5,c2,26,p2,?,surb={'id': '4df2e09a-cd65-4a6d-bc36-0a4489569b9a', 'route': ['p2', 'e8', 'i11', 'x1', 'p2', 'c5']}
1769495460.9112844,SENT,61564640-13e0-46d3-9198-db974bb1983e,cfdffa95-d337-43d8-aacb-4912f7306ea6,c2,c3,3392,?,p2,
1769495460.9113524,CREATED,5a2e715c-055d-404a-afdb-988085991ede,753aa50a-3a3c-4fa6-b17c-de9a46c02763,c2,c3,27,?,?,surb={'id': 'bc7fba10-527e-48c9-b5a0-0460e62cd4be', 'route': ['p3', 'e12', 'i11', 'x6', 'p2', 'c2']}
1769495461.3208134,SENT,608d5592-04c7-4e91-8f3c-df668c90bd25,2197358b-a7d6-4b70-bce1-7dd64b7518b1,c2,c3,3417,?,p2,
1769495461.320909,CREATED,1c752536-03d9-49ba-a19c-825e02d028c0,8abea04f-284f-4bbb-98f3-ebc0e6cdbefe,c2,c3,27,?,?,surb={'id': 'ef3d22e8-76f6-49a4-ab66-6b9365d257f1', 'route': ['p3', 'e10', 'i2', 'x12', 'p2', 'c2']}
1769495461.4641328,SENT,cab3f89b-b594-4185-8fbb-2ef459782dfe,5e3e1e50-544d-4ec3-90dc-d1cc2beb86cc,c2,c3,3376,?,p2,
1769495461.4642332,CREATED,4de7affe-e2fd-470a-94d6-7a858cbb74f4,fa618839-65e4-4758-8604-7ffb7461eaef,c2,c3,27,?,?,surb={'id': 'ca4f4c47-d376-4a64-9d62-d4fe864a59dc', 'route': ['p3', 'e7', 'i8', 'x6', 'p2', 'c2']}
1769495462.094625,SENT,ed230bb2-f6f3-4d14-998c-72277bc8434e,ddc1c523-8093-4097-b41a-2ae4f8f7b41a,c2,c3,3385,?,p2,
1769495462.0947177,CREATED,4368d2d3-134b-482f-8246-f1e6128fc12e,04e678e3-e443-4eca-8cca-5c789eb5b109,c2,c3,27,?,?,surb={'id': '14ebca2d-7f3f-4e82-81c3-dc65fc859770', 'route': ['p3', 'e9', 'i8', 'x6', 'p2', 'c2']}
1769495462.0992107,RECEIVED,ad5eaa15-8d0d-4aa4-a1d8-d55056338ca4,ce076d65-5723-4749-99fb-3ac1245af2ff,c5,c2,26,p2,?,surb={'id': 'e9f599e1-3748-4b99-941b-1388a8fc040f', 'route': ['p2', 'e7', 'i7', 'x11', 'p2', 'c5']}
1769495462.1397648,SENT,0a2cb239-3aff-47b3-aed2-c3fce4e7cc7a,e3514401-dcf3-46ee-838e-f5b819c99143,c2,c3,3382,?,p2,
1769495462.1398587,CREATED,16b5b1e2-ff08-4dcf-a347-2e4c0b50c258,4d420a76-8c03-45a4-937e-4c2a146c3555,c2,c3,27,?,?,surb={'id': 'eb58a464-c503-4279-87a3-f8909afdf1cb', 'route': ['p3', 'e4', 'i3', 'x7', 'p2', 'c2']}
1769495462.154763,SENT,b8832a9a-e7af-46e8-af2f-d9ebff82cbd9,c1b30f3d-6ce5-463a-9779-13ebf3b8ea5b,c2,c3,3383,?,p2,
1769495462.154861,CREATED,6bb4a5f5-913d-4fa3-8c02-8c15cd19e1eb,9cc87652-b376-405b-a59f-10ca3b8bc554,c2,c3,25,?,?,surb={'id': 'b092f284-0a7e-4838-8403-1b02bd8aaad3', 'route': ['p3', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769495462.2214787,RECEIVED,9d228e2f-1b8a-4f98-986b-394c58e52290,5b63d4fb-5fc3-434b-96c8-824e46ff0bb0,c5,c2,27,p2,?,surb={'id': '6e9c64f5-f340-46b3-a683-90ff9c912fef', 'route': ['p2', 'e7', 'i7', 'x5', 'p2', 'c5']}
1769495462.231334,RECEIVED,0380bedc-b84a-4161-8c39-ff23d0b7f9b8,daf46379-5642-4f84-94f2-5770873c6df6,c5,c2,27,p2,?,surb={'id': '79012326-d0b1-41b1-a980-bda209ced2e5', 'route': ['p2', 'e10', 'i6', 'x1', 'p2', 'c5']}
1769495462.3548112,SENT,0e4eeb51-aeaf-463f-973a-3b3dd01c29be,4d1b0da5-68af-4a9e-bbd3-a53f905760ec,c2,c3,3379,?,p2,
1769495462.3549035,CREATED,aaaba11f-87e3-4d5b-87fe-f50828d06d2e,27d43a07-e0cd-4275-8c90-588b93083a04,c2,c3,26,?,?,surb={'id': '61478aa3-ed49-499f-830c-b855c230ed52', 'route': ['p3', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769495462.6661804,SENT,02c4eac5-57c0-4b43-93f8-ca1e6af80672,70ece9f9-c9b6-4efc-a801-34be387dc6bc,c2,c3,3375,?,p2,
1769495462.6662817,CREATED,95c244eb-0794-417c-a59d-eb380828abfc,2c716a62-0678-4d6d-bf2a-335df99ee538,c2,c3,27,?,?,surb={'id': '95aee56d-48b9-46b2-a181-800f4e9b5e47', 'route': ['p3', 'e3', 'i6', 'x5', 'p2', 'c2']}
1769495462.7057981,RECEIVED,65613d53-0f7e-467b-a7af-3b41e2ed330a,5aeda5e1-7e5e-4637-8f94-7bcd2fdbfdfe,c5,c2,27,p2,?,surb={'id': '36f6a00e-7c98-49be-987e-e6c7d6517548', 'route': ['p2', 'e9', 'i5', 'x3', 'p2', 'c5']}
1769495463.1437142,RECEIVED,d47bdd12-8845-451a-9970-19e533918ac9,33090a06-df2c-43a6-bbb8-2e58e9edce47,c5,c2,26,p2,?,surb={'id': '0e0a4f9a-e37b-49dc-9a75-7ce6927a510e', 'route': ['p2', 'e10', 'i3', 'x4', 'p2', 'c5']}
1769495463.428173,RECEIVED,d49b6dac-7b02-4611-bd12-ba57de7d9561,ba8e5eb8-a28c-407d-93b0-54cde907d59c,c5,c2,27,p2,?,surb={'id': '87445268-38eb-455a-af55-5f7fc0337cef', 'route': ['p2', 'e5', 'i4', 'x11', 'p2', 'c5']}
1769495463.4734352,RECEIVED,3daee5c3-df75-40aa-866b-bcb3ee97d863,9c2dc5c1-8141-45dc-bab1-e406114d3a18,c5,c2,26,p2,?,surb={'id': 'e68920a0-0e88-46f1-b9fe-cba1273a1518', 'route': ['p2', 'e6', 'i1', 'x4', 'p2', 'c5']}
1769495463.5873609,SENT,1865a00a-1c1a-4ffe-b0bd-192d160eec75,5db75a08-54e5-4b3e-8083-0dd05438e1ba,c2,c3,3384,?,p2,
1769495463.587493,CREATED,c54b462d-c652-4a54-9667-928e47f09b8b,22d0a4ec-b79d-441e-b262-79ecd737c1ab,c2,c3,26,?,?,surb={'id': 'e147ec87-046e-4c46-b9b2-e8d37af1c792', 'route': ['p3', 'e3', 'i6', 'x4', 'p2', 'c2']}
1769495463.6715915,RECEIVED,5c3e7e5b-3e43-4cb9-b7d3-bb4fc4cc387d,00835e06-06da-449e-a515-575c7629596c,c5,c2,26,p2,?,surb={'id': '72cd4a67-af75-4486-82d0-0486565ae3fe', 'route': ['p2', 'e7', 'i11', 'x12', 'p2', 'c5']}
1769495463.7153986,RECEIVED,07e571a1-047a-4c19-a791-f6ac7b2f0b42,08f69fa1-b489-4739-8e32-1bbb4c8ede0a,c5,c2,27,p2,?,surb={'id': 'ec06941d-cc55-4b8b-a4e5-ab46da4bd477', 'route': ['p2', 'e7', 'i8', 'x4', 'p2', 'c5']}
1769495463.8125517,SENT,2454a933-6365-47d8-97ad-8961f977bbf3,d758bf48-e79d-4d19-8507-b8ffb6f2249f,c2,c3,3378,?,p2,
1769495463.812684,CREATED,17457ff8-092d-4009-80e9-39f76d0eb8e9,d597119c-0c6f-433f-bc7d-213d56832909,c2,c3,27,?,?,surb={'id': 'c350deb2-6a6e-4210-83b2-53328cfecc66', 'route': ['p3', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769495463.9622438,RECEIVED,0f87e247-e46f-4fa3-ac33-0fbbaf783695,7a6118a0-e8c9-46a0-810a-ad1f5ed70174,c5,c2,27,p2,?,surb={'id': '0addb4a2-4cda-4a4f-9876-04d17e86c2f7', 'route': ['p2', 'e7', 'i8', 'x7', 'p2', 'c5']}
1769495464.139959,RECEIVED,e119c323-998f-41f2-a7cf-c7e822ad9328,78da0e31-c22f-4706-bea3-475fb3c1890e,c5,c2,27,p2,?,surb={'id': '8b00858c-5438-4aef-8072-d3ce27fe2da2', 'route': ['p2', 'e4', 'i3', 'x11', 'p2', 'c5']}
1769495464.364632,SENT,a7aea36e-0f2f-4dc7-8555-29aad968264a,d0336a9a-5e7b-43db-bf61-3c04ccc66094,c2,c3,3387,?,p2,
1769495464.3647661,CREATED,c9c0eace-433b-4d5c-8bbb-ade069100cb4,30e1e164-ff19-40ad-8d23-2634a603eed1,c2,c3,27,?,?,surb={'id': '7fac8344-fa5c-4107-b495-2219eff5f7a2', 'route': ['p3', 'e8', 'i5', 'x11', 'p2', 'c2']}
1769495465.452192,SENT,43d7401b-7ef3-4c58-bb90-75470673b94c,1fb11645-19bb-4437-aa8c-939ff9e78ab8,c2,c3,3379,?,p2,
1769495465.4523392,CREATED,d23b90a7-372c-4b15-a499-9ae8275356cb,915c3fff-b81d-4520-a189-43b943ac887c,c2,c3,27,?,?,surb={'id': '56234fd7-ac72-4df0-95da-d1d45d5a5e32', 'route': ['p3', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769495465.6007862,RECEIVED,ff08d39d-c212-457a-a16b-6d106cc6eab5,d62446f8-8b98-4b44-8d7d-85d8db43a2c8,c5,c2,27,p2,?,surb={'id': 'f18c2b89-6222-4873-95c8-766f8f00785f', 'route': ['p2', 'e6', 'i3', 'x1', 'p2', 'c5']}
1769495465.8350132,RECEIVED,22c69462-13b0-4385-bf2b-4363314d01f9,bbf8b9cc-fb8c-4586-b4ad-a3d3635f6f25,c5,c2,26,p2,?,surb={'id': '4bdcd875-93b5-49f6-a3de-09368820c7aa', 'route': ['p2', 'e5', 'i8', 'x6', 'p2', 'c5']}
1769495466.3134527,SENT,41639c8a-d2db-4cce-a7a7-1adace69f6aa,0d7b27b9-ce12-497b-aac6-7cd71f69c5b6,c2,c3,3396,?,p2,
1769495466.3135295,CREATED,5ef7555d-808b-4040-81d0-4d49f479d237,9ad918da-2dfb-4c51-876a-e44fc866f2a8,c2,c3,27,?,?,surb={'id': '597b5471-81f3-4cda-b0a3-9becb43b0f17', 'route': ['p3', 'e12', 'i9', 'x2', 'p2', 'c2']}
1769495466.7788641,RECEIVED,c156e75d-7bba-4c24-9106-56b72d1d6eed,9e5217c3-fbb1-4d83-bef7-02e6cb6a8c76,c5,c2,27,p2,?,surb={'id': '5ea83997-26c4-4700-a9de-15e72091c3c2', 'route': ['p2', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769495466.8347156,SENT,3e3ed135-bb0f-4a9c-acb5-2f1dbd8a33b7,c58d04bd-7de8-40f1-93b7-338c0aa7ad85,c2,c3,3376,?,p2,
1769495466.8348265,CREATED,401a341f-842f-417a-81f7-35e60788b292,aed3a549-bb34-4b21-8135-64fa79ea4507,c2,c3,27,?,?,surb={'id': '76bd473c-e893-4c72-9fb6-fe10449a7230', 'route': ['p3', 'e2', 'i9', 'x4', 'p2', 'c2']}
1769495466.8453991,SENT,80e69cfc-c3d0-41c3-a0cb-c067bc8f1d4d,ff0b349a-aaf8-43bd-9542-c368f471240c,c2,c3,3383,?,p2,
1769495466.8455138,CREATED,30774127-f9d4-4cd3-84a9-500f1c36f290,6ee9e73c-207a-44ab-8519-b16d8e49a398,c2,c3,26,?,?,surb={'id': '523796f3-db96-4099-8b1f-3750ed0c77c7', 'route': ['p3', 'e5', 'i9', 'x8', 'p2', 'c2']}
1769495466.949125,RECEIVED,b2a68ccb-63df-4d46-8537-e6bd84f2e451,b7b03a55-447b-4fa8-9203-3dad7375a6cd,c5,c2,26,p2,?,surb={'id': 'a16604ef-94b6-4ff7-8940-af369d595016', 'route': ['p2', 'e9', 'i5', 'x11', 'p2', 'c5']}
1769495467.2162046,RECEIVED,2c4b9e51-3e9f-4874-9344-98d776d87b93,84219be4-7603-4b64-ac0b-f12413d9a9d9,c5,c2,27,p2,?,surb={'id': 'bdaaaa55-3a5a-4435-9fc9-67a27f6e502a', 'route': ['p2', 'e11', 'i12', 'x6', 'p2', 'c5']}
1769495467.5414257,SENT,c915b325-a06d-448a-a585-e71ba35c6a0d,f7371f89-97ab-4cae-aa22-3bc252d184ba,c2,c3,3385,?,p2,
1769495467.541534,CREATED,027a1baa-f123-4617-88f1-872f88534a24,13e576ef-962a-4847-8ce8-1ca166c4f253,c2,c3,27,?,?,surb={'id': '191001a1-0b95-4736-bc15-4f591e698700', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c2']}
1769495467.742068,RECEIVED,c5e6b074-6999-4cb5-8a2c-ac1199171310,4415b1c4-b163-4909-933c-ba7da7c706d7,c5,c2,27,p2,?,surb={'id': '27d6b700-e2d5-42ed-b073-03fb8fb824e5', 'route': ['p2', 'e9', 'i6', 'x6', 'p2', 'c5']}
1769495467.752031,SENT,076cc9f9-160c-4e07-8f18-f7cd28ea1daf,985c5f8f-f28c-4d69-b8ab-9fcdde08c09d,c2,c3,3392,?,p2,
1769495467.752531,CREATED,8ce00f2d-90da-4a6a-bd67-613f33eb8aeb,a4d4257b-3186-48db-bdbe-8c03fbde09a9,c2,c3,27,?,?,surb={'id': 'ce52dcc0-b9dd-481b-98f5-05acdcf4437d', 'route': ['p3', 'e11', 'i11', 'x5', 'p2', 'c2']}
1769495467.8418853,RECEIVED,50f69638-1c82-4484-a986-19b98b457370,3d1dd87a-5f95-4c1c-a510-5b8f526bbbe5,c5,c2,27,p2,?,surb={'id': '7c3056e4-4529-43c0-9efa-f08f92afe4de', 'route': ['p2', 'e7', 'i6', 'x2', 'p2', 'c5']}
1769495468.0941308,SENT,4708ca26-f790-4cbc-a6fb-9c475af83c61,679a487c-da4c-41de-a796-d5ca27e76aa7,c2,c3,3384,?,p2,
1769495468.0942056,CREATED,add2847c-ba42-4616-af4b-a3648477dba7,65b550fe-347a-414c-8225-38e919ae156d,c2,c3,27,?,?,surb={'id': '4190a1fc-842e-4d94-8b62-f07f404fca39', 'route': ['p3', 'e3', 'i2', 'x2', 'p2', 'c2']}
1769495468.2605846,RECEIVED,cd0cb2ef-fae3-4320-9f6a-6c3ebdb24e2f,24ff883e-8551-411e-bb31-f2bcd8923802,c5,c2,26,p2,?,surb={'id': '7684c14c-9329-4927-96de-caba6a699b2a', 'route': ['p2', 'e9', 'i11', 'x12', 'p2', 'c5']}
1769495468.3240376,RECEIVED,eded1ac1-094e-4538-a421-514d6d00b5dc,b314d99e-a3da-45ec-a889-5788a76b3a7e,c5,c2,27,p2,?,surb={'id': '48ba809d-bd98-4f6c-9b14-6729ee9ef938', 'route': ['p2', 'e3', 'i9', 'x9', 'p2', 'c5']}
1769495468.5149353,RECEIVED,88023529-08db-4ef1-bea4-c319baccaea2,5fada492-0038-4036-ad03-acd57bd66c57,c5,c2,27,p2,?,surb={'id': '7e62ba33-d7fb-415d-bf17-fe1786b352eb', 'route': ['p2', 'e7', 'i5', 'x8', 'p2', 'c5']}
1769495468.6631854,RECEIVED,096c52b3-df1f-4637-a244-3b0fedfaedaf,ba9209dc-ed04-4216-8b85-5a083ef59985,c5,c2,27,p2,?,surb={'id': 'da3411c9-40ff-4d68-8a37-d863943e0010', 'route': ['p2', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769495468.8312078,SENT,9baf93f2-cbb5-46d4-b335-051e02c174e3,a468d323-b5fa-4610-8c88-3878b4b2cc1b,c2,c3,3391,?,p2,
1769495468.8313534,CREATED,7a8c0aa8-bdd5-4589-b321-01da457ae1ed,ecab9169-ec21-472c-a848-2677ebe7f44d,c2,c3,26,?,?,surb={'id': '8f751389-8314-4037-b0a7-549662126533', 'route': ['p3', 'e12', 'i4', 'x10', 'p2', 'c2']}
1769495468.8443933,RECEIVED,df1fa52e-e9de-4b81-848b-39eab550d95f,bdb20644-d9ff-4129-a1f8-2bc3bb61a0a2,c5,c2,27,p2,?,surb={'id': '1cee0051-be23-4a75-b85c-4caf8b537881', 'route': ['p2', 'e1', 'i5', 'x8', 'p2', 'c5']}
1769495469.1562226,RECEIVED,69692ff2-92de-4ede-9e97-8a8cc6005cea,d4dcad1c-e17a-405e-9680-56607366496d,c5,c2,27,p2,?,surb={'id': '40cc54b3-de59-426e-8171-3df303e702b8', 'route': ['p2', 'e11', 'i5', 'x1', 'p2', 'c5']}
1769495469.2873623,SENT,4be3c10f-8989-4cfb-ac41-31a86c9c866c,0bad8bf7-6e84-4ab9-8e9d-60f9754c4dbd,c2,c3,3395,?,p2,
1769495469.2874637,CREATED,485fd9c9-b95f-4a48-b4b8-dcea75a823c8,a44e6f66-7416-4a22-b1e4-c6edb66a28fb,c2,c3,27,?,?,surb={'id': '669b9191-1590-4a1e-95a3-e15d4f6a12fd', 'route': ['p3', 'e12', 'i10', 'x7', 'p2', 'c2']}
1769495469.4422984,SENT,279034ef-9243-4be1-b23a-fa2476dd7066,e598d5a5-f88d-4aeb-87b6-f177b011120d,c2,c3,3363,?,p2,
1769495469.4425025,CREATED,699be0f0-31a0-4d6e-9537-fc4616f8142f,36de343c-7cb1-46cf-b382-24f291594391,c2,c3,27,?,?,surb={'id': 'c3039d23-1504-4ab6-abc1-8b8de1ca037c', 'route': ['p3', 'e5', 'i3', 'x12', 'p2', 'c2']}
1769495469.5472775,RECEIVED,5e2d72fb-345a-4690-9305-1603ffa2858a,c3091685-652f-46bf-9288-7d42d054c852,c5,c2,27,p2,?,surb={'id': '76419682-7254-4fb1-8da7-e618c1d9312c', 'route': ['p2', 'e6', 'i6', 'x8', 'p2', 'c5']}
1769495469.6809368,SENT,3f72f727-f108-4e9f-9f2f-62f87481a4df,1a70ffbe-3b96-45fb-bf75-5ebbe881d5ce,c2,c3,3359,?,p2,
1769495469.6809897,CREATED,b0f123c7-ba07-4196-bf6c-4f4996f8b209,7548f5c1-9014-4009-8286-3357fb07de45,c2,c3,26,?,?,surb={'id': '992678e9-a595-4e1b-9d35-a6a5997b348f', 'route': ['p3', 'e5', 'i5', 'x2', 'p2', 'c2']}
1769495470.2906628,RECEIVED,5ebdb679-2cde-48af-8cd9-6692164d2e67,ec54f102-a49f-4025-b17d-3837e6d6dea1,c5,c2,27,p2,?,surb={'id': '5f70cc8d-587a-4c0a-a811-b0e94e7021dc', 'route': ['p2', 'e11', 'i12', 'x6', 'p2', 'c5']}
