timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769730646.1883523,SENT,d514305b-533a-42df-b950-f56f38e06f42,b7c7844f-dc1f-42d1-8af0-89daf4af9b6c,c3,c5,3380,?,p3,
1769730646.1885107,CREATED,48f2bdf1-a37b-4e1b-9cdc-3a6c4fe218eb,29c5ea5d-f152-45d6-a04f-ef740ade50a7,c3,c5,27,?,?,surb={'id': '54dcba75-0884-49a4-8fe5-d35865f68bbd', 'route': ['p2', 'e12', 'i10', 'x9', 'p3', 'c3']}
1769730888.164129,SENT,98cee4be-5dc6-499c-bf49-40418e5351da,aaef04c1-50be-449e-889f-53f2fa23441c,c3,c5,3384,?,p3,
1769730888.1642723,CREATED,2f3ef681-fcbd-4622-ab48-2db437ddb556,cd3d2694-14d1-4ae3-85be-a0648ed99214,c3,c5,27,?,?,surb={'id': '014bdbe8-68db-4510-a79f-a36288843699', 'route': ['p2', 'e1', 'i8', 'x2', 'p3', 'c3']}
1769730888.3197978,SENT,293504f7-2b2f-49d4-9b7f-5966179f84d7,4aa342ab-6702-4776-82ef-77307aa3d868,c3,c5,3375,?,p3,
1769730888.3198745,CREATED,6354dd2d-df4e-41d0-a770-6e5c0c6db7f7,0eea756f-9427-45c2-8480-ab8763edac01,c3,c5,27,?,?,surb={'id': 'c44ddb38-5227-496d-b5b9-d6c1d9b89af2', 'route': ['p2', 'e8', 'i8', 'x9', 'p3', 'c3']}
1769730888.3421497,RECEIVED,945da7a4-9146-403f-82dd-87e27e24a39b,04ef2240-39a8-4466-b789-b0070f97ebe0,c4,c3,26,p3,?,surb={'id': 'e73f6f7c-2f81-4d91-8cdb-39c6bdb41d55', 'route': ['p3', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769730888.3638144,SENT,d7845852-7b10-475d-8d3c-045cc5625f7c,6e087503-ac58-4cce-abd6-aceb91294c36,c3,c5,3379,?,p3,
1769730888.3639047,CREATED,a6c01d0e-e95d-4a8b-baaf-ebfc89b9ca50,e5b44466-f6ba-44ff-911e-399b37eeed1c,c3,c5,27,?,?,surb={'id': 'a6fd4bf0-cef2-41b6-8ae1-c632ed16fe74', 'route': ['p2', 'e2', 'i11', 'x4', 'p3', 'c3']}
1769730888.545539,SENT,ccb7b62f-7150-4cb0-8483-c34db58bc59d,111d272a-6564-4977-8d6c-6c1a7f131962,c3,c5,3376,?,p3,
1769730888.5456305,CREATED,ed9c1e94-b4db-4af0-999a-8223bb7f64f4,73f991d6-d4bb-42c7-b0c7-c9e187a2e9c2,c3,c5,26,?,?,surb={'id': '61a00e3f-e03c-464d-a657-d74b756b5b98', 'route': ['p2', 'e1', 'i5', 'x8', 'p3', 'c3']}
1769730888.587078,RECEIVED,7bea28b1-0164-4e6e-a249-f99dac9cef47,7c8bf63b-dc4e-4a4e-a566-e69f3ef42d7f,c5,c3,27,p3,?,surb={'id': '5e2ffe95-2bf5-43de-b32a-1b16d03087d9', 'route': ['p3', 'e4', 'i5', 'x3', 'p2', 'c5']}
1769730888.7408676,RECEIVED,0bd6996e-a434-4b9f-9e0e-775a6e3dcf39,54781b61-b506-4c32-8d53-834877cfb2c2,c5,c3,27,p3,?,surb={'id': '604091fc-70e6-41e1-b7cc-d64cfe83a17a', 'route': ['p3', 'e7', 'i8', 'x1', 'p2', 'c5']}
1769730888.760914,SENT,d663fdd7-4493-4937-911a-009750828240,8fee1183-4f07-45f1-9016-4426f2ee8223,c3,c5,3384,?,p3,
1769730888.7610059,CREATED,ee7b3a9d-311c-4487-8b90-97a6b4055177,3e2675bb-96d8-4366-9c2f-714e5ee99d61,c3,c5,27,?,?,surb={'id': '940143c0-e9a3-4ec7-96a4-4c0515d09ba2', 'route': ['p2', 'e1', 'i11', 'x12', 'p3', 'c3']}
1769730888.8135786,RECEIVED,0824c444-e9e7-46cf-8ee8-9e280506da35,755c1c27-f4df-4f03-92c4-23ef20ba4110,c5,c3,27,p3,?,surb={'id': '319b59ef-f478-444b-bbb5-155a6da71360', 'route': ['p3', 'e12', 'i2', 'x6', 'p2', 'c5']}
1769730889.0384514,SENT,d6479afc-d436-44a5-b258-64a93b800b08,e90c6198-3992-499d-9422-380e2cf1644f,c3,c5,3384,?,p3,
1769730889.0385435,CREATED,e1dbbd0d-0516-4bac-96dd-c40c69e13227,60097d23-0fac-4161-8cbe-fdb95c72ef12,c3,c5,27,?,?,surb={'id': 'fbdec050-ab5d-4f19-90db-fb95615918e1', 'route': ['p2', 'e9', 'i4', 'x12', 'p3', 'c3']}
1769730889.098151,RECEIVED,f9ad8e8b-bb79-4c76-987c-c6431fdbe9d0,259d206d-9c5a-4365-86c8-dd421f37e536,c5,c3,26,p3,?,surb={'id': 'dce6f09d-b676-42ba-b5be-677f4418a6e8', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c5']}
1769730889.2769086,RECEIVED,de7aafff-1d24-4687-8dcf-d7e55083133c,1a3f2732-ca7c-4564-8b2d-90e10f82ddde,c5,c3,26,p3,?,surb={'id': 'f10c1ce9-33ed-453c-b813-ea579464c3cb', 'route': ['p3', 'e7', 'i12', 'x1', 'p2', 'c5']}
1769730889.2781477,SENT,fd7973fb-6365-4278-ad40-fd7ac2c2918b,e4adc137-3433-4820-98d7-768701c00190,c3,c5,3376,?,p3,
1769730889.2782466,CREATED,1f1c0753-e223-4843-8aff-726ce2da5f5c,c9f693cb-20a6-45e0-89bc-4be952fc8336,c3,c5,27,?,?,surb={'id': 'ffff14e7-d9af-40a9-afeb-3bc13cbd879e', 'route': ['p2', 'e9', 'i2', 'x3', 'p3', 'c3']}
1769730889.4778562,RECEIVED,aac656fb-2062-432b-804b-1eaec9e81858,2a173975-2ed9-4568-9223-4e65b4253d7b,c5,c3,27,p3,?,surb={'id': '5681e09b-db68-4e80-bd60-d29efb5ed9ee', 'route': ['p3', 'e6', 'i7', 'x8', 'p2', 'c5']}
1769730889.6694593,RECEIVED,ac507188-3aa7-47d9-9ad6-dd703ee011b4,aa48177b-66bb-4e1f-acc4-c2f63787d661,c4,c3,26,p3,?,surb={'id': '8fbd8a50-13dc-4191-9132-76bb8b87798a', 'route': ['p3', 'e2', 'i10', 'x1', 'p1', 'c4']}
1769730889.820495,SENT,9945f53b-465a-4cc3-aa6a-867cb7024deb,71606418-2556-4f27-8934-c49866c34775,c3,c5,3390,?,p3,
1769730889.8206196,CREATED,330d94b6-c3d2-4894-a03b-3823299be612,0a216963-0542-4e06-97f1-27bbcd7c2e77,c3,c5,27,?,?,surb={'id': '22e89cc6-8de4-422e-9dc4-94e531a7f343', 'route': ['p2', 'e9', 'i2', 'x11', 'p3', 'c3']}
1769730889.8716726,RECEIVED,d052820c-c7a7-43f1-bce5-6b023d59fad8,e8c3cdd6-8f25-4545-8b52-e06ee181ca7a,c4,c3,27,p3,?,surb={'id': 'ffc9fd21-c730-4019-90f5-e372ace9a63e', 'route': ['p3', 'e1', 'i8', 'x7', 'p1', 'c4']}
1769730889.9532628,RECEIVED,e4695f97-01f8-4dac-9df4-f3915f9c9afa,7e2b9500-24db-4372-8928-689dd067d28c,c4,c3,27,p3,?,surb={'id': 'b4588f1c-621c-4605-ab86-9682e04c62f6', 'route': ['p3', 'e4', 'i9', 'x1', 'p1', 'c4']}
1769730890.059227,RECEIVED,4aecb89b-ed2e-4e9a-80e9-e336b6bff219,f2e58881-3892-4288-967e-f40e0a692d8c,c5,c3,27,p3,?,surb={'id': '10db5c80-f3be-49f1-bbf2-a9f96c545354', 'route': ['p3', 'e7', 'i10', 'x4', 'p2', 'c5']}
1769730890.0813751,SENT,b5772385-d4ba-4027-ab16-c74ae5547e97,f0452ef2-155b-4577-a6dc-51889716c6e5,c3,c5,3359,?,p3,
1769730890.081484,CREATED,9bec19a8-a3f8-40eb-abd8-0b6cb448c17d,831a94e2-4bc2-4ccc-b1d1-1d641785ad22,c3,c5,27,?,?,surb={'id': '37e7ec20-36ba-47a6-ad3d-29d503207473', 'route': ['p2', 'e12', 'i7', 'x8', 'p3', 'c3']}
1769730890.158759,RECEIVED,f817ffc2-0ff4-4eed-baff-82f32a7565b1,791b6255-f7dc-41ba-b8b0-a1b6fa91db44,c4,c3,27,p3,?,surb={'id': '4eb5e23a-bedb-46ff-a139-9f98ae27aecc', 'route': ['p3', 'e9', 'i10', 'x2', 'p1', 'c4']}
1769730890.2589066,RECEIVED,3cda3a1b-09d0-4ac0-b3c2-b279402c00c7,495c9e18-f5fd-4d8c-bb30-9acb152d886f,c5,c3,27,p3,?,surb={'id': '8a848b94-f812-4c9a-938b-45a27e1533b5', 'route': ['p3', 'e4', 'i5', 'x11', 'p2', 'c5']}
1769730890.5537071,RECEIVED,90b3fe7c-dd15-4648-ab16-c2a7ef497c9e,4aee45eb-6169-4940-a849-8aa240ed16c6,c4,c3,27,p3,?,surb={'id': 'bbc2b357-5555-46c7-b30a-9cdf8a58b640', 'route': ['p3', 'e5', 'i8', 'x5', 'p1', 'c4']}
1769730890.58286,RECEIVED,7b46ffdc-14db-4ff7-be77-67fcd16eb958,5e2a0fee-43dd-4132-8798-4cf2b8093805,c4,c3,27,p3,?,surb={'id': 'a632752b-2e2b-4e75-bd01-742372c6db99', 'route': ['p3', 'e10', 'i9', 'x7', 'p1', 'c4']}
1769730890.648417,RECEIVED,f47ad622-84c5-4c88-af94-6a2b58c1d4f9,059299ed-2206-4a6f-8a2a-4526f82709a4,c4,c3,26,p3,?,surb={'id': 'c6350153-1585-41b5-b7d7-8e69b2f118cb', 'route': ['p3', 'e12', 'i9', 'x1', 'p1', 'c4']}
1769730890.740775,RECEIVED,e74c54cd-ae7b-403a-bee8-fd155ae6031d,3beda20d-fab7-4cc3-9c84-542e7005d986,c4,c3,27,p3,?,surb={'id': '33effe2a-8577-4167-871d-63e87aa2174c', 'route': ['p3', 'e12', 'i6', 'x4', 'p1', 'c4']}
1769730890.934074,SENT,f26a44d9-6885-4be3-8f6e-f2c2deef6ada,0359b354-655c-4336-a714-2fb01bf09a49,c3,c5,3360,?,p3,
1769730890.934171,CREATED,52e0ef26-b293-415a-a323-428725f15b60,923b83f8-c723-4785-abad-11b5f952d564,c3,c5,26,?,?,surb={'id': '88e96d4d-cc3a-42b2-bb68-de48b9523f27', 'route': ['p2', 'e5', 'i8', 'x2', 'p3', 'c3']}
1769730891.1160784,RECEIVED,164a907a-a00c-487c-ba5f-19da9b5abc4d,b5952f1e-83cd-4a02-8f71-b3049712bffa,c4,c3,27,p3,?,surb={'id': 'b630bfa5-b616-4791-9ce5-5c6574f97c82', 'route': ['p3', 'e8', 'i1', 'x8', 'p1', 'c4']}
1769730891.1793666,SENT,7b1fcf7a-a8a2-45ea-8755-d8172ee08469,082f054b-ad2a-46a0-9483-f682acfc1c6f,c3,c5,3379,?,p3,
1769730891.179488,CREATED,5cf422b0-0df7-4b3e-8a8b-dc0c38c1e6fc,5487be38-263b-4578-81ad-d00d3ba7bfe1,c3,c5,27,?,?,surb={'id': '0146a42e-3c26-4e2e-8e2f-a3b100fa8feb', 'route': ['p2', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769730891.3556387,RECEIVED,fed714b8-a501-4d6f-acaf-3744baced8dc,87b0bd0e-d681-4ca2-8544-5e7853f0ced7,c5,c3,27,p3,?,surb={'id': '2c080c60-603c-46db-ac1d-08212eddfde3', 'route': ['p3', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769730891.832941,RECEIVED,e3bd380f-32c9-4fb1-a4ac-d7099e1cd236,d4f35607-f739-4083-a608-ee09120fcb8a,c5,c3,26,p3,?,surb={'id': 'ea372070-131a-4a1e-847c-c61ce5edfbec', 'route': ['p3', 'e9', 'i3', 'x2', 'p2', 'c5']}
1769730891.8644016,SENT,1ab6cd77-5b25-440b-be58-2272b42346e6,7a5ede8a-3324-4808-a1e7-5cac9faf4aba,c3,c5,3380,?,p3,
1769730891.864506,CREATED,2de621c8-3f96-4e9f-aec1-f53d608e0205,daf846b0-459b-459e-8710-0883de2cc44c,c3,c5,27,?,?,surb={'id': '12d6070a-b152-4716-ace9-7d57d3934b6c', 'route': ['p2', 'e9', 'i4', 'x2', 'p3', 'c3']}
1769730892.0030668,SENT,2d987d16-e09d-4dae-a40b-b66cfe7a8d80,2ae35e4b-2174-4a13-9bca-728b42b3ad7e,c3,c5,3373,?,p3,
1769730892.0032227,CREATED,f9be732a-d24a-49f2-bef9-5882923536fa,e256b044-8110-41f7-8741-cd2871c21c6f,c3,c5,26,?,?,surb={'id': 'f22c2d32-ac1d-46d9-a1f8-065d335b1ee2', 'route': ['p2', 'e5', 'i3', 'x6', 'p3', 'c3']}
1769730892.1016843,RECEIVED,4ef314ae-ef78-4240-9b32-2c2d31532a0e,2d6d7d7d-d16a-4ee5-bf1a-38d3db571eca,c4,c3,27,p3,?,surb={'id': '74e43956-950d-4a31-828c-3409291022ef', 'route': ['p3', 'e12', 'i2', 'x8', 'p1', 'c4']}
1769730892.6177409,RECEIVED,31410791-72cc-408a-b182-bfd4568da275,9b9c0dcf-7202-4739-9e3a-db6b05289a21,c5,c3,27,p3,?,surb={'id': '5c31dced-7ec0-4d4e-ad3c-517904da0c2e', 'route': ['p3', 'e1', 'i11', 'x9', 'p2', 'c5']}
1769730892.6662009,RECEIVED,3534a5d4-4c19-4439-a71f-86032b866a86,bf8d145b-9993-4328-92fe-8080a082c1f5,c5,c3,27,p3,?,surb={'id': '813c0d1f-ed44-4c46-a7b7-4588a456d039', 'route': ['p3', 'e6', 'i3', 'x4', 'p2', 'c5']}
1769730893.1576061,RECEIVED,baa0bc97-fbea-454a-b460-e039117fd06f,eacca29c-d737-4516-b92d-5ea3eb296c20,c4,c3,26,p3,?,surb={'id': '74e16d12-6978-4dc3-b232-483c8c9f90a4', 'route': ['p3', 'e12', 'i3', 'x11', 'p1', 'c4']}
1769730893.4471045,SENT,31366ed6-c932-4d9e-9f71-fed14f522334,8be5b963-7a0e-4cd3-a693-68f3101ccfd7,c3,c5,3356,?,p3,
1769730893.4472394,CREATED,339cc3b2-7ae3-44f6-a435-e797d4297062,6524c46e-d80e-4f27-a3f1-c19c154cdb7f,c3,c5,26,?,?,surb={'id': '4c7a8f7e-a96e-4c7a-bfa3-2fd341bf9bd4', 'route': ['p2', 'e8', 'i5', 'x1', 'p3', 'c3']}
1769730893.6880841,RECEIVED,37748e10-8d55-445b-aa01-7de42ccdb26b,e982b22d-f017-475a-b5b9-d37bd54e5f29,c5,c3,27,p3,?,surb={'id': '33e1949c-f36d-41df-b501-1dc89e049df6', 'route': ['p3', 'e5', 'i11', 'x12', 'p2', 'c5']}
1769730893.7196085,RECEIVED,fc0acf80-391e-4bb7-92ae-45c8d96ac738,fa0bb6a7-88f7-4040-8eeb-0916678f26b5,c5,c3,27,p3,?,surb={'id': '0fafd430-cf09-4d5f-b78e-bb1850b2f381', 'route': ['p3', 'e7', 'i12', 'x5', 'p2', 'c5']}
1769730893.9342036,RECEIVED,32599371-2c18-401e-bec0-1edcc5d55925,4fb1d980-df51-44bd-ab34-eed60412931e,c4,c3,27,p3,?,surb={'id': '4d4309b3-72b5-42b2-a13a-ec3e1d501bb2', 'route': ['p3', 'e4', 'i12', 'x5', 'p1', 'c4']}
1769730894.0736187,RECEIVED,8087c7f0-072b-4208-82a4-f34a28b9ffba,9fda6d16-2ca4-4622-aba4-c4a4bfac66f6,c4,c3,27,p3,?,surb={'id': 'e91329d0-c645-4c51-a0f6-04645d5de1b3', 'route': ['p3', 'e12', 'i2', 'x12', 'p1', 'c4']}
1769730894.1422174,RECEIVED,4b769521-15f6-4a66-8054-4d9cac1c03ac,4a2670ab-718d-4e2e-9015-3e017d939c52,c5,c3,27,p3,?,surb={'id': '885f954c-ed7a-4dbb-90a5-7699c3d2afbd', 'route': ['p3', 'e11', 'i6', 'x7', 'p2', 'c5']}
1769730894.177572,RECEIVED,c1b8366d-0594-4973-b895-80e4d1ce6d2e,1033481a-d0d0-48a7-a6c6-a04fc183c593,c5,c3,27,p3,?,surb={'id': '5edc070d-8434-4c27-9d94-10e44b4a17ef', 'route': ['p3', 'e3', 'i7', 'x3', 'p2', 'c5']}
1769730894.4781034,RECEIVED,1d051b4d-8967-401c-b3a3-7b231bd3efd7,fcd9a8f4-2193-4b0d-901f-b10ceabd848b,c5,c3,27,p3,?,surb={'id': 'f578140d-7a72-4e35-88f8-434c34858fad', 'route': ['p3', 'e8', 'i3', 'x7', 'p2', 'c5']}
1769730894.8599775,SENT,8623a027-dfee-4475-b1fb-339ff8d7ac50,43857b60-2966-4230-9cdf-a63fef9a02f9,c3,c5,3388,?,p3,
1769730894.8601384,CREATED,8ae09f8a-7bd5-4c1e-96ab-5660e154b0ca,f7d39bcb-dff4-4f6b-8229-72c6415ee9ab,c3,c5,27,?,?,surb={'id': '6d7498ad-f3ca-4388-aeed-634e025e64a3', 'route': ['p2', 'e2', 'i8', 'x10', 'p3', 'c3']}
1769730894.8849971,RECEIVED,505e8726-1419-4ed7-b40a-988db85394f0,c6655726-8504-4c2d-917f-b5bddd245c99,c5,c3,27,p3,?,surb={'id': '3c408e1c-fd16-4688-9659-c5dedc006e8d', 'route': ['p3', 'e12', 'i3', 'x11', 'p2', 'c5']}
1769730894.9272845,RECEIVED,b9adc06f-a964-4075-89a9-6c13c0222624,77cd22f9-234d-4653-9427-dfeb350b05fc,c5,c3,27,p3,?,surb={'id': '63c2e493-314e-45c1-a9e2-e351da359693', 'route': ['p3', 'e10', 'i5', 'x8', 'p2', 'c5']}
1769730895.0831456,RECEIVED,6dace6f7-b34a-4693-b945-761c8b93e320,0d9e9d4d-2c4f-4541-bcbf-320af8214259,c4,c3,27,p3,?,surb={'id': '8567f2a3-3c3c-47e8-9160-b7afe1fc2102', 'route': ['p3', 'e2', 'i10', 'x9', 'p1', 'c4']}
1769730895.1800752,SENT,e7e87498-2032-4c77-b725-48bb6b69d1e0,d52b521c-6521-4ce8-b548-8056063cbcdb,c3,c5,3372,?,p3,
1769730895.1802251,CREATED,39ad22c1-4f2c-4627-bfdc-e783323a3771,7669a56c-9617-4f19-aa3c-ec7958b5da76,c3,c5,27,?,?,surb={'id': 'cf3063e3-6eb4-4f53-a0b2-d8999c32b5e3', 'route': ['p2', 'e7', 'i8', 'x5', 'p3', 'c3']}
1769730895.2893615,RECEIVED,479cea72-6970-4931-bfaf-f07ff787219f,ab7ccdbc-4fd7-467e-af34-e6e6f41b780e,c5,c3,27,p3,?,surb={'id': 'aa61a355-a438-4715-a168-756856e09fb9', 'route': ['p3', 'e2', 'i5', 'x3', 'p2', 'c5']}
1769730895.38217,RECEIVED,f4e4ef41-94d4-4f24-b989-8cc9d69970b5,3a789fea-d5e3-445d-a366-47e3f75cbada,c5,c3,27,p3,?,surb={'id': 'd2924808-eff4-42b5-899f-6b9fded2fde4', 'route': ['p3', 'e2', 'i8', 'x11', 'p2', 'c5']}
1769730895.5891716,RECEIVED,74470371-58d9-40ba-85c7-91c930acd8ae,d4df3a2d-5592-425a-bb6e-2a900dc79ee4,c4,c3,27,p3,?,surb={'id': '2f09ead3-bae9-4249-bf2f-f77c722830b1', 'route': ['p3', 'e1', 'i7', 'x11', 'p1', 'c4']}
1769730895.8533392,SENT,b5caa8c4-a0c6-4bf1-8a0f-f188315d026e,1dbca5d3-87d5-48bb-8f77-c8b1eb646642,c3,c5,3402,?,p3,
1769730895.8535135,CREATED,ef56f310-462a-49b0-ac2d-b99c6f078b75,efb9d248-2096-4cb0-acb2-7f90a8cd857d,c3,c5,27,?,?,surb={'id': 'ce05abad-294f-4798-a7be-276564a7d0d2', 'route': ['p2', 'e10', 'i3', 'x1', 'p3', 'c3']}
1769730895.9917572,RECEIVED,a192bcc9-802a-4528-b861-66292698fa06,ff58d266-9bd1-48ff-82e0-cafa11feca08,c5,c3,27,p3,?,surb={'id': '5b44d5fb-e77c-4e63-b709-860922f4bc00', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c5']}
1769730896.1657476,SENT,dca4e577-2b59-40cd-aaf5-cebf9600fa62,5943c4e5-638f-48ed-99aa-62b703b371fc,c3,c5,3371,?,p3,
1769730896.1658328,CREATED,ec7786a8-645a-47f2-b4df-94805f2d2922,a8c29673-fc7b-44f1-8f18-9a02d5ed8c0f,c3,c5,27,?,?,surb={'id': '4a022a0b-fa97-46e5-b3a8-bc851dd763ee', 'route': ['p2', 'e4', 'i4', 'x7', 'p3', 'c3']}
1769730896.1965563,RECEIVED,daff0dbb-6476-4a0e-8cc9-45387b2f79e4,3bfb5683-2e15-4db1-9089-88656ece35f4,c4,c3,27,p3,?,surb={'id': '93af94a4-e74e-44fe-a4ed-e64ff4c66d4b', 'route': ['p3', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769730896.204113,RECEIVED,1f07159f-3322-4617-9fdf-6ca5482d4846,59df1bf2-1090-4896-b5a8-30e96179359d,c4,c3,26,p3,?,surb={'id': 'c38261cb-82ed-42ca-a9eb-a75498f207ac', 'route': ['p3', 'e2', 'i11', 'x8', 'p1', 'c4']}
1769730896.472856,RECEIVED,5b90f38d-c0d0-4ded-9702-3b3832908235,912f9814-1d90-48a4-ac32-d6d8525260f5,c5,c3,27,p3,?,surb={'id': 'd952d26c-cda6-41a3-a531-cf3bf53d4f44', 'route': ['p3', 'e1', 'i5', 'x6', 'p2', 'c5']}
1769730896.4922106,RECEIVED,e17c2d96-41f6-4a67-8c6d-be293a7f889d,8fc0e119-a707-4cc5-a981-82c9b143e604,c4,c3,27,p3,?,surb={'id': '248d189b-a6e7-4532-8a68-2a9a66558043', 'route': ['p3', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769730896.5694065,SENT,b8f334c0-1064-40ee-996a-fcc43d7e0711,33cc56bd-d2d6-4d70-beee-3529017f443c,c3,c5,3368,?,p3,
1769730896.5695162,CREATED,84926af3-2868-4d89-a0cb-08c56986d73b,5197a7d8-2669-4cec-bd39-543f6d29043c,c3,c5,26,?,?,surb={'id': 'b144ca4a-0181-4885-9e77-b5bb1486bc6b', 'route': ['p2', 'e9', 'i7', 'x1', 'p3', 'c3']}
1769730896.7040918,RECEIVED,14e7ce1e-ed4e-4413-a166-236241eacf62,15a9b4e4-0f80-497d-a2db-270feaf40ed7,c4,c3,27,p3,?,surb={'id': 'c3cbb436-4cc9-4353-a03e-387b4d48a9bf', 'route': ['p3', 'e5', 'i3', 'x10', 'p1', 'c4']}
1769730896.7170246,RECEIVED,9be37af3-a762-4506-9853-d0732e4572ff,10709313-3c9d-4b3a-b393-9c908f1a4163,c4,c3,27,p3,?,surb={'id': 'd8b94866-c953-4195-af47-10ddb1261d1e', 'route': ['p3', 'e1', 'i10', 'x9', 'p1', 'c4']}
1769730896.8266306,RECEIVED,c310321e-3fca-460d-8d81-b6eca68ffad2,44705f95-66ed-4471-9638-403cc2030393,c5,c3,27,p3,?,surb={'id': 'a9b4ca06-c579-4257-9a76-e9069acd13df', 'route': ['p3', 'e5', 'i12', 'x11', 'p2', 'c5']}
1769730896.836491,RECEIVED,b68a5db5-fd7f-4722-a2ee-e27bf4eaad54,ce3e40c6-9924-4528-8231-00a0c25ac0b3,c4,c3,27,p3,?,surb={'id': '1df002fc-005d-4c4b-896a-e57a24f93460', 'route': ['p3', 'e12', 'i6', 'x3', 'p1', 'c4']}
1769730896.8429024,SENT,0d80d7c1-1c79-4deb-8605-a2bf0064f5b3,a7d270a8-3668-4ae1-9cfe-21a250d72433,c3,c5,3376,?,p3,
1769730896.843014,CREATED,e118353e-9d85-4c02-9d16-d090b2f7a786,17420236-15d1-41c9-a918-afc81868e51a,c3,c5,27,?,?,surb={'id': '38c65f13-2f58-4461-aaed-fc372ce79024', 'route': ['p2', 'e11', 'i7', 'x3', 'p3', 'c3']}
1769730896.9262812,RECEIVED,b3bdb180-0d40-4b9f-9ade-012cb6360c8c,6b53b672-e738-43ea-9b60-155186325524,c5,c3,27,p3,?,surb={'id': 'ea9f99bb-c8fb-442d-9547-8379fe610615', 'route': ['p3', 'e10', 'i8', 'x12', 'p2', 'c5']}
1769730896.98764,SENT,19efcd3f-6825-4c2f-96b2-9863f63c0adb,a1c743b0-12ff-46dc-bc20-55222589cdec,c3,c5,3381,?,p3,
1769730896.9877486,CREATED,bd0dcb26-2dbf-4c92-883e-89ef074f405d,dc4b8666-4715-4c50-935f-460d4939a5f6,c3,c5,27,?,?,surb={'id': '589502f6-d74f-4d24-b316-32fb62668eb2', 'route': ['p2', 'e5', 'i2', 'x4', 'p3', 'c3']}
1769730897.0152023,RECEIVED,b4b893f4-e8b0-47ef-9efa-15d7e6511eaf,0542aebc-65bd-438f-8d7f-083eb243db6c,c5,c3,27,p3,?,surb={'id': '99cf3744-24f0-41b5-8b3c-73aa187ae0a8', 'route': ['p3', 'e4', 'i3', 'x9', 'p2', 'c5']}
1769730897.0231345,RECEIVED,bc81e734-41c7-4784-9e1c-738fc2fd40fb,a09ae305-8c57-4964-b211-09389a9cc695,c4,c3,26,p3,?,surb={'id': 'ee506d82-a00c-4a1a-a4e6-b90ebeb1bc59', 'route': ['p3', 'e5', 'i7', 'x9', 'p1', 'c4']}
1769730897.0716023,SENT,15f1073b-2334-42a8-beca-e5d6722417da,f04b67c9-eccb-4c66-b61c-1c14175c1b52,c3,c5,3376,?,p3,
1769730897.0716681,CREATED,ff3cef7a-ad77-4077-b2b7-47ac6a335183,c25d6035-0d94-4dac-b326-8d2ab2548569,c3,c5,27,?,?,surb={'id': 'b658e3e6-b54f-46b8-8f44-2e467c212a02', 'route': ['p2', 'e2', 'i12', 'x5', 'p3', 'c3']}
1769730897.0854144,RECEIVED,e29e2f78-6d1e-42f6-93fd-71b496475eb3,8dd346ff-9054-44e4-b329-28c0a00ae752,c5,c3,27,p3,?,surb={'id': '57f3f7fa-f658-442a-a344-faccdb766d7f', 'route': ['p3', 'e7', 'i10', 'x1', 'p2', 'c5']}
1769730897.086744,RECEIVED,fb1c6a47-9741-4723-8803-c016467b220a,98f3b74d-ef77-4a4d-9c22-842c972ff14a,c5,c3,26,p3,?,surb={'id': '15274bbc-5734-47bb-a294-07d9a45bc437', 'route': ['p3', 'e3', 'i1', 'x7', 'p2', 'c5']}
1769730897.1413236,RECEIVED,f0b101f3-cef2-4a41-8249-f1fcedc8ad27,53e0d87d-1e11-493d-b565-490bd2ab2fa5,c4,c3,27,p3,?,surb={'id': '44fc3852-ef85-4fb5-ba3d-bea24589e1dc', 'route': ['p3', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769730897.2613115,RECEIVED,d51aacf8-9401-438c-a381-9f56126f61a7,b4087845-42b7-490e-988e-83bcb8ea27eb,c4,c3,27,p3,?,surb={'id': 'ede0e1d7-c787-488b-8505-71c23aa4eac2', 'route': ['p3', 'e7', 'i7', 'x1', 'p1', 'c4']}
1769730897.334201,SENT,d1df7881-ee25-49b5-ac25-1cc9e3396dbc,f24d752a-6a28-4f60-8db5-a9d04f26af70,c3,c5,3375,?,p3,
1769730897.334277,CREATED,00573c34-bc40-4f93-a074-fdd3768465b5,e4465a9d-cee0-4795-940f-3ab26ad1d021,c3,c5,27,?,?,surb={'id': '59e1bf93-2148-4215-8655-0f5813c5a002', 'route': ['p2', 'e4', 'i1', 'x2', 'p3', 'c3']}
1769730897.3431213,RECEIVED,2867f8a8-e153-4ade-be3c-ce00d7cfb09c,66f74bfe-4c98-4016-b4ed-a10d4418c421,c4,c3,27,p3,?,surb={'id': 'bff5326b-b6ca-49f7-afbf-fab16d337821', 'route': ['p3', 'e3', 'i5', 'x4', 'p1', 'c4']}
