timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769730910.3465295,RECEIVED,2f491bda-02a8-4e54-a422-6775c976e957,63797e21-3acc-4f0a-a2f9-4ddbaed34e97,c3,c5,27,p2,?,surb={'id': '9089b184-d955-4e22-80e6-d103f7a9e573', 'route': ['p2', 'e8', 'i5', 'x4', 'p3', 'c3']}
1769730910.3617435,RECEIVED,cf6a3d0e-ffe0-4722-b2b2-f41fb92a8d07,2d07d208-ee86-4259-b270-e1e646d2ec83,c3,c5,27,p2,?,surb={'id': '88f074e8-bed0-4f2f-a055-4e5d28de2fc9', 'route': ['p2', 'e4', 'i11', 'x9', 'p3', 'c3']}
1769730910.479912,RECEIVED,f65ab814-1e0e-4d59-9391-6091f951d97a,2882042c-d979-4490-aa7c-d1f4cbaaf4de,c3,c5,27,p2,?,surb={'id': '1c2ba711-3732-4066-bd86-aede82b25395', 'route': ['p2', 'e11', 'i12', 'x1', 'p3', 'c3']}
1769730910.4807527,SENT,655a79f8-d8e2-46cf-b3c5-12f2377de41e,20e133c7-b459-4cd0-ba18-53dcf8cdcafa,c5,c3,3385,?,p2,
1769730910.4808311,CREATED,4dac9eaf-8f18-42b8-8faa-c0ce1b5ae1b8,0f343d68-c442-4cf4-ab72-3e0d20ae3a60,c5,c3,27,?,?,surb={'id': '612ddb5d-a0c6-465c-9a34-49d3e15b91e6', 'route': ['p3', 'e9', 'i6', 'x5', 'p2', 'c5']}
1769730910.5763085,SENT,6182f98e-5b13-487e-9818-47af99b99034,d185a978-7fd4-4c14-aec3-8161738a733c,c5,c3,3391,?,p2,
1769730910.576387,CREATED,94116f77-127f-42f7-bb60-9f30f3a9deb5,b4194012-86ce-4c5a-9f1d-54efad7c0810,c5,c3,27,?,?,surb={'id': '0310d509-aed7-4ec0-863c-45678da5b2fb', 'route': ['p3', 'e1', 'i11', 'x12', 'p2', 'c5']}
1769730910.6395466,RECEIVED,5c4513b9-38c2-46e2-81f3-c1aafcde2797,179bfb77-4080-4b4a-b58d-75976712cff2,c3,c5,27,p2,?,surb={'id': '4c21e78b-6946-4fc2-9bcf-9443a93133a3', 'route': ['p2', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769730910.6647651,SENT,bd95188a-aced-41de-bc08-8b462bc72f0c,475fe53d-3fd4-42d6-92ed-cd4702a05a64,c5,c3,3368,?,p2,
1769730910.6648428,CREATED,6593f96d-1ba7-4dd2-abfe-67d9a9a6fcc6,fb7f8d79-f6d0-4450-8743-799351216fea,c5,c3,26,?,?,surb={'id': 'da7d2458-c703-4131-9800-d8121724ba5b', 'route': ['p3', 'e12', 'i12', 'x8', 'p2', 'c5']}
1769730910.766343,SENT,fd0ca96f-aa2b-47d7-bf0f-f9c16263413b,8c272463-c920-4c72-a8dc-c16176d19232,c5,c3,3356,?,p2,
1769730910.7664194,CREATED,cd348cd9-90a2-4629-8b34-9cff77447435,75a4202d-de79-4b9c-91f8-276f7f9b9ded,c5,c3,27,?,?,surb={'id': '4cd32998-637b-4e40-8e26-0d01b05bd898', 'route': ['p3', 'e5', 'i1', 'x11', 'p2', 'c5']}
1769730911.1691265,SENT,c372fea3-ab5d-440d-9fc1-f7ee381fc611,a7d72df7-b380-41d5-92f2-9087190bdf0c,c5,c3,3401,?,p2,
1769730911.169207,CREATED,1b29fa2d-e6f0-4151-9084-1caa3c922b6f,0b09788d-6702-43bd-b57f-db473885a18f,c5,c3,27,?,?,surb={'id': '2a564719-495e-41f5-b44a-48689d672379', 'route': ['p3', 'e1', 'i8', 'x12', 'p2', 'c5']}
1769730911.3812761,RECEIVED,689ea83f-f625-42ae-9561-fc967d8c8d6d,425cb59c-3d78-4c3f-be2e-f8cd96b7e780,c3,c5,26,p2,?,surb={'id': '1960dc17-0f8d-42b3-b75e-415c5fbe3ba5', 'route': ['p2', 'e12', 'i8', 'x5', 'p3', 'c3']}
1769730911.3896852,RECEIVED,57ef24bb-743d-49a0-ab47-8456451303cd,fa14047c-4f46-46de-9b53-65e95a58c75d,c3,c5,26,p2,?,surb={'id': '7450b2cf-774f-421f-acaa-7226af5bf42e', 'route': ['p2', 'e7', 'i7', 'x2', 'p3', 'c3']}
1769730911.395019,SENT,40936806-ca71-416d-bbd0-89ec69b5c23b,8133f4b8-2c27-4651-8323-98ed5328b133,c5,c3,3359,?,p2,
1769730911.395117,CREATED,c4600421-9fcd-4329-b6d0-f41c599562c2,b11c1a10-1bb2-44b1-b037-ad8e2dff5224,c5,c3,26,?,?,surb={'id': '72b7f9e3-9c80-494f-be9e-7b579fbcf6b9', 'route': ['p3', 'e11', 'i2', 'x8', 'p2', 'c5']}
1769730911.4091694,RECEIVED,d8920bef-a2f6-4d8b-85a8-d0bb4d2aad47,910c36e0-494c-4b53-85ff-594d08bfcba5,c3,c5,27,p2,?,surb={'id': '8eb1c44b-4fda-41a6-bdbd-0d9bc657cfef', 'route': ['p2', 'e1', 'i7', 'x5', 'p3', 'c3']}
1769730911.9458258,SENT,71fca889-5220-43bf-8fae-79f1ddfa728c,9619b501-4250-4ed1-ac45-57b51a615399,c5,c3,3388,?,p2,
1769730911.945973,CREATED,4c2b5942-3ada-43f2-8a1e-4f4e6504bb75,b0b8181b-1524-4142-91b0-9f0632d590a0,c5,c3,27,?,?,surb={'id': '2c692c88-5b25-4dc3-a680-148dd49f28ff', 'route': ['p3', 'e1', 'i4', 'x6', 'p2', 'c5']}
1769730912.0800886,RECEIVED,e5483659-602d-416c-9b58-37c267b20e26,50022e94-0313-4171-b632-caca73be8265,c3,c5,27,p2,?,surb={'id': '24f57285-7533-448b-8795-da49d59a9e1e', 'route': ['p2', 'e11', 'i2', 'x3', 'p3', 'c3']}
1769730912.1842017,RECEIVED,a5fde492-69e0-4547-8467-1ba74ba85863,fc706063-a26a-4638-bf06-92fb6fc189ac,c3,c5,27,p2,?,surb={'id': 'e212f858-3e16-48b2-9c56-3c73633fd73c', 'route': ['p2', 'e4', 'i8', 'x7', 'p3', 'c3']}
1769730912.2074022,RECEIVED,95a37827-11d2-4586-a87f-643169c7640f,73f40f13-f082-4f4c-b758-4de6e2808ffe,c3,c5,27,p2,?,surb={'id': '47d92a69-70a4-47dc-bb01-d7296679df50', 'route': ['p2', 'e6', 'i6', 'x9', 'p3', 'c3']}
1769730912.221212,SENT,0d676a96-b397-4884-bedb-0a1edd69fc2c,00736597-df6a-4816-be05-830d9f05b6b1,c5,c3,3384,?,p2,
1769730912.2213488,CREATED,3bd277eb-240f-43c3-bed8-2d8f6d94dc6a,02c67678-1892-441a-968d-32ea8f77b097,c5,c3,26,?,?,surb={'id': 'a594a030-a38b-4e0e-acf8-81e883669003', 'route': ['p3', 'e3', 'i9', 'x12', 'p2', 'c5']}
1769730912.5260007,RECEIVED,01b16ddc-1491-4b86-af89-61c0fdb7c9e6,59ff5f14-9588-4fe6-8b12-b81be22aaf4d,c3,c5,27,p2,?,surb={'id': '2a1d5502-5c41-46b5-8312-2d5b43d411fb', 'route': ['p2', 'e2', 'i3', 'x12', 'p3', 'c3']}
1769730913.1813383,SENT,56075dac-8267-42b3-aa34-049e8f17b8d7,d2225c85-9810-466d-960f-5e5c2f9cd94d,c5,c3,3378,?,p2,
1769730913.1814344,CREATED,ca3797d2-9c7d-4ece-8fd7-fc56732858e7,96dda129-d292-4ffb-ae19-b64c48655105,c5,c3,27,?,?,surb={'id': '62934bcc-e370-481f-9b16-ca97128878b9', 'route': ['p3', 'e8', 'i7', 'x7', 'p2', 'c5']}
1769730913.1871433,RECEIVED,e8a5f8da-15be-4588-b1d4-9d3d2f77892b,a05cf4b0-f129-47a4-ac1a-0f71b59d9309,c3,c5,27,p2,?,surb={'id': '381ab555-2bd2-4f3f-b37a-9883a9344e83', 'route': ['p2', 'e10', 'i2', 'x4', 'p3', 'c3']}
1769730913.6467915,SENT,ace50d11-2f70-4ac9-9fa4-a88ea2267569,ecb912ba-5da2-4bb0-ac02-b5326d1e6c2a,c5,c3,3399,?,p2,
1769730913.6468813,CREATED,63ec3cc6-8306-41d5-81a9-b98c96874b27,dcfff376-dd43-4d44-8124-828e094c0be5,c5,c3,27,?,?,surb={'id': 'd9d32a00-2e1e-4248-9aa8-8c79f47841c7', 'route': ['p3', 'e5', 'i10', 'x3', 'p2', 'c5']}
1769730913.680671,RECEIVED,b6a99bd7-0940-4b20-adb3-b637f9a5dd08,36b47513-4927-4580-a2cc-9d9ac23f6e9b,c3,c5,27,p2,?,surb={'id': '690d3713-312d-4ff2-8881-f76bd8766900', 'route': ['p2', 'e6', 'i9', 'x10', 'p3', 'c3']}
1769730913.7765846,RECEIVED,63722447-977b-4810-a724-e53f888f6280,7207c55e-42f0-4b93-a448-5c73a3388ba5,c3,c5,27,p2,?,surb={'id': 'e1a9c151-8bbf-43c2-9396-96686937d173', 'route': ['p2', 'e8', 'i5', 'x11', 'p3', 'c3']}
1769730913.806161,SENT,09b4773f-9e3d-4d3a-9664-efa3ea72c51e,fe62ac8e-7484-4ed6-b357-34cc33c04834,c5,c3,3395,?,p2,
1769730913.8062656,CREATED,32619ac6-7371-4eb0-8e18-68725b3db6cf,090ff0ca-3c42-4e47-8e0c-3670cb7a7eff,c5,c3,26,?,?,surb={'id': '24d2d03d-5ac0-4fe1-88b8-337f6454325f', 'route': ['p3', 'e12', 'i1', 'x7', 'p2', 'c5']}
1769730914.1031494,RECEIVED,3858beaf-b74a-4719-9b88-af0bcd2211f8,4b6a96d3-378b-42e9-8b50-5605d286fd0f,c3,c5,26,p2,?,surb={'id': '2a7ae1a1-7865-4b40-ba97-94d80855968f', 'route': ['p2', 'e3', 'i11', 'x4', 'p3', 'c3']}
1769730914.1684756,RECEIVED,36cff7e3-10ad-46d9-bd61-8dfc9599cbb4,ae52f6e0-fa5d-420f-aaf9-85aa058d3366,c3,c5,27,p2,?,surb={'id': '405822d3-e180-4f82-9d81-e30292f6d0fa', 'route': ['p2', 'e2', 'i1', 'x8', 'p3', 'c3']}
1769730914.8288643,RECEIVED,e28e5c29-9169-4bc6-83ec-df5de3bf83e2,71e08c86-95a2-4a51-8b9a-8c135d29a0b0,c3,c5,27,p2,?,surb={'id': '3fa2229b-c97d-4345-bb4e-4a3885abd11e', 'route': ['p2', 'e3', 'i1', 'x7', 'p3', 'c3']}
1769730915.2577534,RECEIVED,ba15291a-a542-4b0a-85b9-2c000bf827dc,3ffb0966-d9a2-4d6d-95fe-a84e0def7c8c,c3,c5,27,p2,?,surb={'id': '71dc8e20-b5f7-4c6b-9bba-0f09745e4436', 'route': ['p2', 'e9', 'i4', 'x3', 'p3', 'c3']}
1769730915.4668577,SENT,3d30ffe6-726b-4151-90cd-5bea09f0e230,32aa3548-1c00-4419-94cc-149ffaa03279,c5,c3,3399,?,p2,
1769730915.4671307,CREATED,e098dbac-04fd-4167-93bd-d663e94ce0c0,eaa867cf-e782-477d-a4ec-61edcf4cf431,c5,c3,27,?,?,surb={'id': '2c431231-4d52-427c-bbd5-cef782719e67', 'route': ['p3', 'e11', 'i10', 'x6', 'p2', 'c5']}
1769730915.4842536,SENT,dc1e588b-bcbf-41b4-a97b-c8f3f19b6993,5b059e88-6022-4b51-98f8-9f4dec46bd35,c5,c3,3388,?,p2,
1769730915.484403,CREATED,b0de496e-c59b-4183-92be-248237d36d69,0d894acb-e466-495a-8dcc-e01254bad8d5,c5,c3,25,?,?,surb={'id': 'b9650a6f-cbb8-456f-912a-d0cae6752450', 'route': ['p3', 'e10', 'i12', 'x11', 'p2', 'c5']}
1769730915.6297987,SENT,ccf55275-cc13-4783-9bc8-935ce7c18ce9,3a727a7a-c75d-4bda-980a-7c09c3f4eb6f,c5,c3,3400,?,p2,
1769730915.6299486,CREATED,f4b1426b-82d5-4e42-918b-7c59ad41d321,d2edac74-a071-4eca-af17-355cec96978c,c5,c3,27,?,?,surb={'id': 'aa417cd9-2af4-47bd-a852-ce760875bb00', 'route': ['p3', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769730915.8723805,SENT,9264c1a6-50c6-461b-9013-6215f160b76f,719a72b4-56cb-4ba5-bea6-7714979c6b67,c5,c3,3359,?,p2,
1769730915.8725512,CREATED,5809b3c6-e34e-42f8-b54a-f1c1a7bc9fa9,0ffcc3ca-2416-4fc6-92b8-8bde658657e1,c5,c3,26,?,?,surb={'id': '2ea1fac5-9d61-4b5e-bab0-791ab969f608', 'route': ['p3', 'e11', 'i6', 'x1', 'p2', 'c5']}
1769730916.0446453,SENT,94b61334-e3fa-48fb-866b-4187b8026e49,f27a689a-b97d-42bb-aa5e-ebb038269dfe,c5,c3,3388,?,p2,
1769730916.0448017,CREATED,d2d897b8-3549-4d1e-bc4b-6748792c9dc6,c7958442-d3cc-45e5-bc3e-247774e73a90,c5,c3,27,?,?,surb={'id': '2348abe4-f6ea-49bb-8234-30ae9544f399', 'route': ['p3', 'e5', 'i4', 'x11', 'p2', 'c5']}
1769730916.0853662,RECEIVED,05733812-7d94-496f-a900-977475658dce,ba68ee29-ac56-4d9f-9278-14a820e1ddef,c3,c5,26,p2,?,surb={'id': '8c34a382-7a5d-4ed0-bdf0-81fe5001e05f', 'route': ['p2', 'e3', 'i6', 'x7', 'p3', 'c3']}
1769730916.2331507,RECEIVED,b924a33b-f08a-4786-af1c-7995bd32f571,b7c6bf10-d09f-4552-8c88-56a91f968c3f,c3,c5,26,p2,?,surb={'id': '017e4592-cf94-4780-bc42-2cf295dccd44', 'route': ['p2', 'e12', 'i7', 'x3', 'p3', 'c3']}
1769730916.4713478,RECEIVED,6e3b1e23-99d6-4a4a-aaba-6737aed5d9f1,b57a0296-ed71-4400-a174-5af0dab8e3a9,c3,c5,27,p2,?,surb={'id': '00be96a6-e438-47eb-a42b-164b30bd139b', 'route': ['p2', 'e6', 'i12', 'x1', 'p3', 'c3']}
1769730916.5686827,RECEIVED,f7659ea3-fdd6-4cdc-bcaf-8e7f74948e01,ee57e084-1422-4904-a914-3f1017dbe8a9,c3,c5,27,p2,?,surb={'id': '219725b6-0b1e-44d7-be5b-8022a605dc9a', 'route': ['p2', 'e9', 'i10', 'x10', 'p3', 'c3']}
1769730916.6342313,RECEIVED,3fd46f34-2552-481f-8a5d-88aa132c893a,6994f9a1-43e9-4173-8f1f-2232871d3947,c3,c5,26,p2,?,surb={'id': '347742fa-773a-488e-899e-e1e1787423f5', 'route': ['p2', 'e10', 'i5', 'x11', 'p3', 'c3']}
1769730916.6385894,SENT,4e8a8908-daf3-4950-a03e-ec762160434c,3208af74-31ae-40f7-bf80-dd49f1edd7b5,c5,c3,3360,?,p2,
1769730916.6387894,CREATED,4a477714-d0d8-43e4-b4dc-545515ddc0ba,6b3b1725-0250-493b-8a46-662eb6e63a04,c5,c3,26,?,?,surb={'id': '8fabb09c-4ef3-4fbd-b647-b8bc67fb6868', 'route': ['p3', 'e9', 'i3', 'x3', 'p2', 'c5']}
1769730916.7982533,RECEIVED,7d0b82f2-446f-4cd7-b356-9e4d841ac3d5,df654234-b090-4f57-9a72-23e6c6e66e28,c3,c5,27,p2,?,surb={'id': 'e42bfbe9-072a-4bf4-8e9e-5f0fbdf0cdb8', 'route': ['p2', 'e7', 'i4', 'x9', 'p3', 'c3']}
1769730916.8588936,SENT,72a4f12d-4521-4153-b570-e020c3377082,85e327d4-7757-4fdf-975f-7a0eecdee867,c5,c3,3372,?,p2,
1769730916.8589704,CREATED,ffd723e8-e75e-490a-9732-da90a8d3a4a4,04fe3c2c-5749-45a7-a188-9fd72f5e7ff7,c5,c3,27,?,?,surb={'id': 'edd2b111-2311-4995-ac87-dc7476a59135', 'route': ['p3', 'e1', 'i2', 'x2', 'p2', 'c5']}
1769730916.9020107,RECEIVED,225379be-6d86-4c04-9e83-9bc4881468d0,7eb0a98f-8455-49f0-8a97-3f74879e0fb4,c3,c5,27,p2,?,surb={'id': 'df8c6531-27ed-4cd3-89c9-97081ae7afa6', 'route': ['p2', 'e8', 'i12', 'x7', 'p3', 'c3']}
1769730917.128024,SENT,c0f5332a-5292-4f67-a345-8492ac9b7d0c,110c64f7-c4ae-447c-a3dd-83c3d7c08585,c5,c3,3380,?,p2,
1769730917.1282196,CREATED,e4be8030-e618-45f6-886b-db3f1ec38d16,d89029e1-5169-4c2a-bedb-9e6137f00d09,c5,c3,27,?,?,surb={'id': '7015f950-fc96-4d5e-841d-57cd52b32eab', 'route': ['p3', 'e5', 'i12', 'x3', 'p2', 'c5']}
1769730917.159823,SENT,e5ccf54f-22dc-4367-9e0b-a394f989e3cf,1d1b8d09-8156-4802-aac0-f712a69adb03,c5,c3,3364,?,p2,
1769730917.1599739,CREATED,8982b70c-c32a-4e7e-b188-55168b486f05,a271de98-7b84-4d1d-a78e-223c9cb06cad,c5,c3,27,?,?,surb={'id': 'cc1c5c90-93f3-462d-adf5-63da5125a4c0', 'route': ['p3', 'e4', 'i9', 'x1', 'p2', 'c5']}
1769730917.3601105,SENT,5b5080b1-7bfe-4b66-9347-c84ee7197a17,7a965eec-f6ca-473c-b829-282f903c6b8b,c5,c3,3376,?,p2,
1769730917.3602543,CREATED,06087bdf-b4ef-4c24-9cad-d5630290c54a,9988ffea-0a4d-4e4b-8309-17b23594a90f,c5,c3,26,?,?,surb={'id': 'ca510a4a-d4dd-4722-a171-ee4499f166bd', 'route': ['p3', 'e4', 'i12', 'x5', 'p2', 'c5']}
1769730917.405595,RECEIVED,81133fa9-2242-4a5c-8d5a-b95a2276df67,2b51a02a-7752-4cec-8403-163e6fb8e242,c3,c5,27,p2,?,surb={'id': 'f4e24f54-51fc-458a-a9db-646523b0c0d1', 'route': ['p2', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769730917.6500967,SENT,c9535e88-0bf4-47e9-9654-bce7c62912e0,6a9d7ccc-20c1-405f-b498-5c2957dc7b71,c5,c3,3380,?,p2,
1769730917.6502364,CREATED,ea1676d2-df18-49ae-a2b4-6cc130b076dd,1f760905-40c3-4ce6-8d5b-11d94dddb7f1,c5,c3,27,?,?,surb={'id': '758a85c8-6eb9-43fc-85e7-a4a521d13428', 'route': ['p3', 'e4', 'i9', 'x7', 'p2', 'c5']}
1769730917.7459922,RECEIVED,bf15710b-877b-4310-92ed-1e4f7826e562,e31ee3f9-6240-4a38-a721-09cbaacea753,c3,c5,27,p2,?,surb={'id': '46a9bda2-6007-46cd-8683-d33119a9d0d3', 'route': ['p2', 'e8', 'i7', 'x3', 'p3', 'c3']}
1769730917.8305774,SENT,4c59006e-5f21-4749-8e29-b2ffd786ab61,cf1d5f67-4fcf-4387-a6bb-706acbf2954e,c5,c3,3399,?,p2,
1769730917.8307261,CREATED,602e3074-8a3a-4439-ac3d-36d50215479e,bd890b96-0d30-46ce-ba6c-37644356a7ed,c5,c3,27,?,?,surb={'id': '3a6ec4d3-1b7e-43df-bf4d-51ca7209ad79', 'route': ['p3', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769730917.885591,RECEIVED,107b34fb-697e-48b8-bee5-1f31a396ebfb,95993121-847d-4857-8f18-040c52e63cb8,c3,c5,27,p2,?,surb={'id': '239ff550-fc2c-4197-9d89-f4a60da3394c', 'route': ['p2', 'e9', 'i12', 'x10', 'p3', 'c3']}
1769730917.9856207,RECEIVED,9bf85871-94f6-4f47-8809-6e46a473b859,630a8cd8-b961-4169-aae0-d621c153c3b9,c3,c5,27,p2,?,surb={'id': '68ff0ecd-145b-47ec-a846-5bea3fa5ad0e', 'route': ['p2', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769730918.009518,SENT,175ae4ce-8d89-4855-8c41-2f5347340000,1514a183-29ee-416f-8bd2-8298be369d62,c5,c3,3405,?,p2,
1769730918.0095801,CREATED,9c0c6c57-31eb-4905-a253-f8d47e553cb0,3fd73328-c70d-4431-9d6d-3be64b7f1e22,c5,c3,27,?,?,surb={'id': 'ecfd237d-f317-4442-9de2-bb38274f5f84', 'route': ['p3', 'e5', 'i8', 'x2', 'p2', 'c5']}
1769730918.0923176,RECEIVED,6e16fc4e-36c0-474e-9ee3-9c1e18b933cf,e02d2603-b21a-4cbf-aa3c-034db4b35a2e,c3,c5,27,p2,?,surb={'id': '160ebafd-0f6e-451a-a789-708f6e34f26e', 'route': ['p2', 'e9', 'i11', 'x2', 'p3', 'c3']}
1769730918.1358945,SENT,aa41f904-a58e-420f-b7d3-9fd7376eab2a,bb29c2b8-1380-4ed0-8679-059b921874fc,c5,c3,3359,?,p2,
1769730918.1359556,CREATED,2bd22641-50ac-4836-b19b-a911d0d1ce9f,e9f84c87-a7f3-42aa-b520-584a2c06f138,c5,c3,27,?,?,surb={'id': '1649e8a1-f865-4d78-b30c-67e0bff356a0', 'route': ['p3', 'e5', 'i4', 'x10', 'p2', 'c5']}
1769730918.2476969,RECEIVED,33d684d8-974c-4a1b-a4e0-77f9e3e0560e,a4a588c5-9e87-457c-bc77-9e3613546a67,c3,c5,26,p2,?,surb={'id': 'c8f673da-bc69-4151-b24b-0a565b432f8e', 'route': ['p2', 'e10', 'i12', 'x8', 'p3', 'c3']}
1769730918.3894544,RECEIVED,9627e911-cf9a-49be-bb54-dfdf36245fbc,d9217c16-8477-416c-97c7-0e27dfc04277,c3,c5,26,p2,?,surb={'id': '64cf8903-077c-48f3-a5d2-64ca36d343f1', 'route': ['p2', 'e10', 'i6', 'x1', 'p3', 'c3']}
1769730918.5056748,RECEIVED,e8cee792-8cd1-4977-858b-bb922c9679f6,8c5188b5-f78c-4422-8c50-96cb12673466,c3,c5,27,p2,?,surb={'id': 'b1220e5b-889c-428e-b1bc-5c0ca763b1f1', 'route': ['p2', 'e1', 'i11', 'x7', 'p3', 'c3']}
1769730918.5194197,SENT,691f9e50-828c-4025-bfe8-1c6aec3a614a,a55f141f-544e-4d61-be61-a64adfbfcefb,c5,c3,3364,?,p2,
1769730918.5195227,CREATED,72eb0277-fc8a-4201-b634-f1e1f502a4fd,f056cbaa-9070-4a53-b868-a8e83a33af98,c5,c3,27,?,?,surb={'id': 'effa9c41-5f68-4fc4-b616-785eae36c9c1', 'route': ['p3', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769730919.0043685,RECEIVED,3e85fa96-498f-4eeb-981e-c354420a7d49,b1fbe046-4448-45e4-89f9-5468b9bdad93,c3,c5,27,p2,?,surb={'id': 'b2743be5-4ca8-464c-a216-42c2aa126303', 'route': ['p2', 'e12', 'i8', 'x6', 'p3', 'c3']}
1769730919.1679368,RECEIVED,fdc018cd-c441-44c8-872e-af0890088b76,2b3d3592-29b8-4606-b248-2fef9ca3e11d,c3,c5,27,p2,?,surb={'id': '73480ebc-ec2b-475f-b78c-a7a3897401a5', 'route': ['p2', 'e5', 'i11', 'x2', 'p3', 'c3']}
1769730919.6109047,RECEIVED,d67f5cf7-7958-4e9d-ad72-79813d3a3e91,24cedf45-f7fb-448d-892d-93d1e64af4bd,c3,c5,27,p2,?,surb={'id': '066fba8d-b37b-4f5e-ae19-f4c3e196bb0e', 'route': ['p2', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769730919.6863825,RECEIVED,1c96a578-70a4-4c8b-8856-c433d03813fd,14af8a54-edf2-48b0-9430-0ee887db7338,c3,c5,27,p2,?,surb={'id': 'db146556-8b40-425d-ae93-0a91fb73da34', 'route': ['p2', 'e10', 'i3', 'x1', 'p3', 'c3']}
1769730920.0870018,SENT,09cefedb-73d4-4a61-9ae9-37d929437c78,aa75046c-095f-4045-a961-502762dcbdd5,c5,c3,3395,?,p2,
1769730920.0871906,CREATED,9de9f100-0c40-4f0e-8fe4-a586469e291d,dbfd72f5-9dcb-44de-b01a-e5431fa7e330,c5,c3,27,?,?,surb={'id': '65ba48ba-3a7d-421b-b531-4aacc80e49b1', 'route': ['p3', 'e9', 'i10', 'x12', 'p2', 'c5']}
1769730920.155465,SENT,188f2ae0-e5f1-4c46-93fe-22abc10623ce,e1b631c3-4895-4efb-945d-a9efafab4b7f,c5,c3,3395,?,p2,
1769730920.1555402,CREATED,7e6e3f4c-f3e5-42b1-9fdf-5f4f6aea1f3c,c7aca678-0049-406f-8bef-ea1e24affbd8,c5,c3,27,?,?,surb={'id': '5384c6f9-a6c7-412a-bc08-e21056e9ac30', 'route': ['p3', 'e12', 'i12', 'x11', 'p2', 'c5']}
1769730920.1980777,RECEIVED,a0e44888-135f-4521-a3d0-d040e967d924,8a88d2dc-19d3-4126-b045-7592c62446c9,c3,c5,26,p2,?,surb={'id': '1ec47e2c-f7c3-49f3-9f2a-71ca9437162d', 'route': ['p2', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769730920.2779312,SENT,a4d16d22-cdf2-4b6e-b051-bc3786c4eb8b,2d40be00-c5e4-4380-a318-eea334911e75,c5,c3,3402,?,p2,
1769730920.2784612,CREATED,357f91f7-1457-4074-a4a3-0e9779e86b4f,9138d206-2233-4444-8713-a2ed844a21b1,c5,c3,26,?,?,surb={'id': '8468ca71-7daa-4ff4-a1bc-0de1360c5123', 'route': ['p3', 'e10', 'i10', 'x7', 'p2', 'c5']}
1769730920.3139946,RECEIVED,9a2fe83f-9935-46d0-8c75-8c58d0d15499,e0076a7b-a065-4909-8ac6-6c1cd22a0709,c3,c5,27,p2,?,surb={'id': '00e32312-a8ab-48e0-b9c7-e651dba91613', 'route': ['p2', 'e7', 'i5', 'x12', 'p3', 'c3']}
1769730920.385029,RECEIVED,2f9b3c1c-3961-4680-bac4-c4b68c1486cc,4aa457ae-8fbb-4ddb-827b-bb959b33655c,c3,c5,27,p2,?,surb={'id': '7fdc0b4f-b85b-437e-a81a-cc1a4dd68b34', 'route': ['p2', 'e11', 'i3', 'x5', 'p3', 'c3']}
1769730920.5082881,SENT,defe770a-6012-431a-8017-6c88a27f1646,6d585bb3-acb3-4bef-a860-57349836e1f3,c5,c3,3399,?,p2,
1769730920.5083914,CREATED,1c1ebc0a-31d5-4a3a-bf6f-b1173e2af7ca,cb3cefbd-3c54-4954-aa72-bef5655e6726,c5,c3,27,?,?,surb={'id': 'e8502966-5db9-40ea-ac20-a45703e0b0d9', 'route': ['p3', 'e2', 'i5', 'x12', 'p2', 'c5']}
1769730920.698795,SENT,2cc38f87-a033-4ccf-910e-05a3ecfafc01,4c839476-b766-4cf8-92a1-fa5ade9bfd13,c5,c3,3375,?,p2,
1769730920.698898,CREATED,766aff2e-e77d-4b38-a516-0fd3112967b3,a77023d1-f75f-4e8a-b640-db8c73c466d0,c5,c3,26,?,?,surb={'id': '25fbe03f-44bc-467b-a670-dea709e81edf', 'route': ['p3', 'e9', 'i6', 'x7', 'p2', 'c5']}
1769730920.7089293,RECEIVED,e72dacaa-2026-4b23-8b23-e7aeadae57ac,956805e0-500e-4059-9aab-cbba72f49c94,c3,c5,27,p2,?,surb={'id': 'fc73d7b4-8c1e-44f5-83a8-517771b2b6a1', 'route': ['p2', 'e6', 'i12', 'x6', 'p3', 'c3']}
1769730920.8518088,SENT,94ea9676-1b00-4400-98cc-3e5223aa77c1,d3e26174-c1b2-4c86-9760-47909cc3746e,c5,c3,3380,?,p2,
1769730920.851993,CREATED,6d926d60-d072-4452-aa40-e22e77fab3fb,b819d62b-265e-4189-9f1a-0a1960a32638,c5,c3,27,?,?,surb={'id': '205acf9c-e787-4ce5-a32a-aabeb4ac177d', 'route': ['p3', 'e12', 'i9', 'x6', 'p2', 'c5']}
1769730920.9157891,SENT,e054a605-ebe1-4a24-b0b0-ef631e74d2db,191d699c-0841-4e7b-9163-18e132da5647,c5,c3,3384,?,p2,
1769730920.9160726,CREATED,61d0e6bd-a42e-486b-907a-ed33edb977f1,2e5c4b63-85f6-49c2-9bb7-aa11b7f5c2db,c5,c3,27,?,?,surb={'id': '573b274c-b3b3-45db-90f5-faed12c7d6f4', 'route': ['p3', 'e7', 'i12', 'x7', 'p2', 'c5']}
