timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742366.026073,SENT,16b11fc3-263c-4a94-bd46-dfeea1199462,cc99d465-fb90-4204-aca7-ec4dd506a608,c1,c5,3371,?,p1,
1769742366.026235,CREATED,d27b052d-5257-4e79-ad72-bd44989e1fc5,c3ce421c-fe40-47ab-8300-c365cbee1f6d,c1,c5,27,?,?,surb={'id': '5ce93d2d-d574-4172-8a13-6f0921fa5672', 'route': ['p2', 'e3', 'i9', 'x3', 'p1', 'c1']}
1769742653.427342,RECEIVED,fe492a1b-4aaf-4d0c-8aa5-056f04023c05,5f642919-4ebd-4ce1-b017-bdec58a4927c,c3,c1,27,p1,?,surb={'id': '243d2ab0-c533-4ffd-82a2-6306210e8190', 'route': ['p1', 'e6', 'i4', 'x7', 'p3', 'c3']}
1769742653.5128698,SENT,6c51c31b-301b-48d1-afd2-c5eac8a3de09,054692a4-2de7-41dc-98ce-ba7a2b8123b9,c1,c5,3379,?,p1,
1769742653.5130043,CREATED,4621ed2a-4447-41da-83a2-ed3c1ee12f27,e5700760-337f-4a4b-a9ce-43129e11b9a9,c1,c5,27,?,?,surb={'id': '1a484e1a-5755-469f-9654-ac0fe7e3cc35', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c1']}
1769742653.9281592,SENT,96937210-ceb6-4dc8-98a8-c6cf2002667b,f8551300-bdec-44ff-a893-724b933f3537,c1,c5,3395,?,p1,
1769742653.9282918,CREATED,fd88c487-4005-4423-a1ed-c0babfbe9d7d,b044a546-957f-4de6-9b81-8e42358e0616,c1,c5,27,?,?,surb={'id': '22fc3924-90ed-4531-a856-b5e9dbe49aaa', 'route': ['p2', 'e5', 'i10', 'x1', 'p1', 'c1']}
1769742654.3257856,RECEIVED,a8d7dd72-0f51-465e-b603-e966dbe900da,eea32859-7789-46e9-80c4-82ae36864b27,c3,c1,26,p1,?,surb={'id': 'b52d79e9-bbcc-4021-a9ec-c156642e9710', 'route': ['p1', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769742654.4855785,RECEIVED,b33e657c-a03d-4743-9a6c-b153a3c8d2a3,4d37cb28-2801-4e00-98ef-3537fb23d580,c3,c1,26,p1,?,surb={'id': '913a5281-196d-4322-aa1e-50423494d13c', 'route': ['p1', 'e2', 'i7', 'x7', 'p3', 'c3']}
1769742654.4911833,SENT,74949878-2401-4c8a-89aa-584c1e0d1e53,8f686acb-793e-40fb-a282-5d993787fd80,c1,c5,3376,?,p1,
1769742654.4913237,CREATED,bb04d1c1-b627-4b5e-9cde-c1d76818b1ea,7458a287-487b-468c-9b0b-27cbc562e353,c1,c5,27,?,?,surb={'id': 'b8cee03f-6ae0-47ea-a734-83d9cba17344', 'route': ['p2', 'e9', 'i9', 'x3', 'p1', 'c1']}
1769742654.586994,RECEIVED,d1dd3022-a877-47ba-b84d-834e01307abf,d98d5105-18c3-4ca6-b41f-b823ea00aff2,c3,c1,27,p1,?,surb={'id': 'a534f553-68b3-41f8-b2dc-40caf1af7ff0', 'route': ['p1', 'e12', 'i3', 'x7', 'p3', 'c3']}
1769742654.625989,RECEIVED,27206b3d-d1cf-441e-b956-877b941bd5cf,d83a67cf-2559-4c64-8a40-45d8c6701e79,c3,c1,27,p1,?,surb={'id': '1f728b30-11b3-40c5-bb96-bbacc522d0ab', 'route': ['p1', 'e8', 'i2', 'x10', 'p3', 'c3']}
1769742654.6775074,RECEIVED,cd486f03-bb99-409b-9fce-048505899014,91ef10f8-9753-4adb-9cde-d7c34d1e4350,c3,c1,27,p1,?,surb={'id': 'bcfa1641-bcbe-4ab2-ab48-2275a9b776ed', 'route': ['p1', 'e8', 'i10', 'x4', 'p3', 'c3']}
1769742654.767773,RECEIVED,cf668467-7ce3-49d0-9e49-29f408eb7305,dd5f4d4a-f650-4646-af46-1acba8454603,c3,c1,27,p1,?,surb={'id': 'b3b34b0b-88b1-49f9-ab9b-1ac750fdc53c', 'route': ['p1', 'e11', 'i2', 'x7', 'p3', 'c3']}
1769742654.8240647,SENT,203a4101-8c8d-49aa-aa06-829c081e1702,2d7849a2-df87-4c8f-94e8-1484d69d41b6,c1,c5,3376,?,p1,
1769742654.8241386,CREATED,c1dfc202-d39f-4369-9121-f3e0fc038793,f3ecfcea-aa6c-4912-83dc-7200c1563ee5,c1,c5,27,?,?,surb={'id': '2d43e3b7-8291-413a-ade0-aa4b2f1c0666', 'route': ['p2', 'e5', 'i7', 'x3', 'p1', 'c1']}
1769742654.8611763,RECEIVED,8d92eae7-bcd2-4d83-a420-b85dd8a56206,8ebbe501-2890-4aa0-815e-448f0f0ee41b,c3,c1,27,p1,?,surb={'id': '6a635b71-23d2-416a-b38a-5fe9ffae1fe9', 'route': ['p1', 'e11', 'i10', 'x8', 'p3', 'c3']}
1769742655.0298429,SENT,f5c0ca3d-90d4-4490-a38c-2d8ff52047ba,a4c7a545-4657-49a4-b4b4-be52c5d2ab25,c1,c5,3360,?,p1,
1769742655.029954,CREATED,48e45614-e227-49d2-b0e4-347bb0b0e4eb,f6071ea5-e36a-4e2b-8e9c-17b898ef2382,c1,c5,27,?,?,surb={'id': 'ba39c346-1732-4f31-b975-493625bfc8d6', 'route': ['p2', 'e4', 'i3', 'x3', 'p1', 'c1']}
1769742655.1193137,RECEIVED,10582ed4-80ca-474c-a070-37c1d860aa91,4ee24588-883d-4f20-8911-8143ba777468,c3,c1,27,p1,?,surb={'id': '694eb6de-51f9-4102-a53e-516de97f5dec', 'route': ['p1', 'e3', 'i8', 'x5', 'p3', 'c3']}
1769742655.151985,SENT,355b29c5-1a55-4ace-9bb1-6820a2435fae,5644a376-c770-4f47-b520-29c29301071b,c1,c5,3362,?,p1,
1769742655.1523685,CREATED,74d6b8da-b7d6-4445-8611-06c2a14f31c4,ac997425-613a-4f0d-bc05-65104ce2aea1,c1,c5,26,?,?,surb={'id': '5ea2bf4c-3dab-45d9-97ca-ccd19ac44364', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c1']}
1769742655.2885106,SENT,5c23139a-ad56-4ba1-9e1b-fb195d4fd468,b1b190f4-ce41-452c-9aec-a997a75900cb,c1,c5,3368,?,p1,
1769742655.2886183,CREATED,e2a22e80-76d2-4e70-9b51-c3cb1417ff49,b406f147-3686-4a0a-a33a-4ca00c6fe370,c1,c5,27,?,?,surb={'id': 'ec4368ad-6f99-4e8c-a47c-2640c87ca127', 'route': ['p2', 'e6', 'i10', 'x5', 'p1', 'c1']}
1769742655.3441062,RECEIVED,3589ea51-bde2-4a88-b6ab-cee6405a3cef,8a35d94c-44d6-49d5-b85b-2db0c0b56f83,c3,c1,27,p1,?,surb={'id': '0453f110-404b-40b0-963f-9492c2aa45af', 'route': ['p1', 'e5', 'i1', 'x12', 'p3', 'c3']}
1769742655.3597102,SENT,b3b5ce53-7f81-4d20-a0d7-34928489b812,7e7aa9d2-d42e-468b-844e-04345f743f2b,c1,c5,3364,?,p1,
1769742655.3598223,CREATED,50cb1fa0-9b1e-4e1a-a7aa-1314df4f24da,8a51514c-3ab7-4875-bc68-a76894f0f5f7,c1,c5,27,?,?,surb={'id': '19d9adbe-1425-405b-bb0d-42f3f62deb96', 'route': ['p2', 'e6', 'i4', 'x12', 'p1', 'c1']}
1769742655.5606792,SENT,d8c6a2b8-d0e4-4bbf-9fd3-b17887aa2c88,8bb32470-eb84-4c66-9f25-692e548a91d1,c1,c5,3393,?,p1,
1769742655.5607882,CREATED,cccf31ca-1a61-4e0b-af74-81245067ac1b,00f52a48-02f7-4997-a1fa-4d7e5982bdbb,c1,c5,27,?,?,surb={'id': 'fa20a5c9-6a53-49ea-a5ef-9223aa757652', 'route': ['p2', 'e4', 'i9', 'x5', 'p1', 'c1']}
1769742655.8255491,SENT,3e11cff8-7774-40a2-a754-3b08b0d1393e,d6611649-9f60-4585-a592-cd9c08cb306a,c1,c5,3392,?,p1,
1769742655.8256953,CREATED,29fa9831-7a1e-4eff-8bab-7b25bdb62743,89d6bcd3-9d23-49cf-8094-58f006ea4fec,c1,c5,27,?,?,surb={'id': 'a90fb885-dc40-4144-8095-5f859aa3c5a9', 'route': ['p2', 'e11', 'i10', 'x12', 'p1', 'c1']}
1769742655.9423897,RECEIVED,b853d4d8-4e68-49c7-908a-34f57d4a8b9f,95ae6320-5519-4300-812b-97541b22a7ce,c3,c1,27,p1,?,surb={'id': '3eedb8d0-562c-4b99-8035-fd26fbb01fb4', 'route': ['p1', 'e8', 'i4', 'x12', 'p3', 'c3']}
1769742655.9612257,RECEIVED,95336833-5b89-40ae-a723-934527269237,1d211a3c-6c0f-4c51-9006-e0076777ff09,c3,c1,27,p1,?,surb={'id': '94ca2bad-6c0b-4a94-9957-0597a20e606b', 'route': ['p1', 'e5', 'i6', 'x10', 'p3', 'c3']}
1769742656.2685964,RECEIVED,44cb5652-078d-4d4b-9b3b-f5f240c1f7c3,04c5f328-3214-4493-884a-0020b7fb610b,c3,c1,27,p1,?,surb={'id': '9ffa0ff0-1784-4a12-a70c-8788705ee9e2', 'route': ['p1', 'e4', 'i3', 'x7', 'p3', 'c3']}
1769742656.3717065,SENT,09d75b82-75de-408a-a8d3-492cb02fb0d3,83392687-f09b-4a99-b4fe-22a3beb5a450,c1,c5,3376,?,p1,
1769742656.3718078,CREATED,7d9e803f-2fb8-4b62-a8ba-7a2690986035,69af5098-8cda-4a26-8204-5286b7909247,c1,c5,27,?,?,surb={'id': '72d31382-73e4-4b0c-a193-ea2989892db0', 'route': ['p2', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769742656.5193057,RECEIVED,4155b474-2c05-4c42-987d-d767045b1043,825228cc-302a-462c-94d1-ef3ca535bcef,c3,c1,27,p1,?,surb={'id': '973b6abf-8064-43ed-9ac2-c29f83b31d29', 'route': ['p1', 'e9', 'i2', 'x8', 'p3', 'c3']}
1769742656.8736618,RECEIVED,7ccc0da8-b7d4-46b1-834e-1c7486c38a11,d0dec01c-0db2-4010-8465-5b347df2ff00,c3,c1,26,p1,?,surb={'id': '99222cbd-5d6c-4104-9ad6-04b7f42c7fb7', 'route': ['p1', 'e9', 'i4', 'x8', 'p3', 'c3']}
1769742656.879886,RECEIVED,e13f146f-55ec-40e3-929a-0e9c258675e4,95c3d3bc-ab7a-4d59-8295-aa6bdc3270d8,c3,c1,27,p1,?,surb={'id': '150cfa34-eb4a-4163-9d04-c835e0a00b34', 'route': ['p1', 'e12', 'i12', 'x7', 'p3', 'c3']}
1769742657.022005,RECEIVED,62f58204-ff56-4430-9bb0-18a6b529be80,21a32470-16c8-4bd3-8e53-b706c39a0ec1,c3,c1,27,p1,?,surb={'id': '35c5c7ad-32a4-464b-8823-a9c7bfb5aa97', 'route': ['p1', 'e11', 'i12', 'x3', 'p3', 'c3']}
1769742657.0249982,SENT,d37b3e39-79e9-4ebc-ae41-31cb0eb494a1,8aa32076-ba1f-40b6-99eb-b25771792ea1,c1,c5,3383,?,p1,
1769742657.0251148,CREATED,27983da9-0b15-441c-b9e0-4a0ebfee1646,e7358cc8-7ae2-44a5-aada-af2f21cd9e85,c1,c5,26,?,?,surb={'id': 'e9a112d8-87e3-4889-b7e0-edeb073a605c', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c1']}
1769742657.2522452,SENT,c940c9bd-8eca-41af-854e-282067d38553,8ae71dff-971b-421a-9eb2-88d0fc70768a,c1,c5,3375,?,p1,
1769742657.2523375,CREATED,646239a1-8fd6-445f-80d6-d45e388b0861,25e6baa0-bad7-4ffb-9134-078fe4367f4b,c1,c5,27,?,?,surb={'id': '0eaa2aa0-f091-4b50-84a3-6264597caa29', 'route': ['p2', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769742657.316787,RECEIVED,af1068dc-e178-4d31-9aed-9225523127a2,02596c42-395c-4271-a0dd-a162dd983f4c,c3,c1,27,p1,?,surb={'id': '4c959b4f-a36f-4193-9c92-999abc49fa82', 'route': ['p1', 'e3', 'i7', 'x4', 'p3', 'c3']}
1769742657.3775241,SENT,509e0a54-d2d1-43d6-9f40-46c736d47782,38fa22ac-6aa7-49f1-92c3-6f958ab5c6db,c1,c5,3379,?,p1,
1769742657.3776152,CREATED,ed2a4df6-4a70-4f3e-a5d5-b4c8947b64a9,53fcf0a3-78a1-4298-9881-a568df42e48f,c1,c5,27,?,?,surb={'id': 'e4597428-82eb-45fb-bd58-400d7d220e69', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c1']}
1769742657.4238648,SENT,cdf4ae12-f88e-45a5-9970-278140a287e2,0a698f90-ee17-45c6-a6fb-2cd0fb6f4981,c1,c5,3384,?,p1,
1769742657.4239588,CREATED,568a3dc8-1395-4e21-98c7-848b23ba8786,9360f022-de39-4253-88af-266738a4ed2f,c1,c5,26,?,?,surb={'id': '6f6dd90a-030b-431a-af10-c78d7e81d7c3', 'route': ['p2', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769742657.6790152,RECEIVED,31f64110-3947-4173-9e48-d87910f347cb,782010fd-e177-4e5b-a3c1-e776136412eb,c3,c1,27,p1,?,surb={'id': '475d133c-6acc-43c8-a846-08b5e0e77f7c', 'route': ['p1', 'e8', 'i10', 'x1', 'p3', 'c3']}
1769742657.7869775,RECEIVED,5a5a176d-eb89-4746-bded-8dce2e8b712e,cc043d0c-201b-4acb-8425-cc01e66860ee,c3,c1,27,p1,?,surb={'id': '879be631-266d-41da-a2d1-b15aa14c74a1', 'route': ['p1', 'e4', 'i3', 'x8', 'p3', 'c3']}
1769742657.8360088,SENT,70faf8da-7ed0-4e20-b985-cb31e58ff89f,1aae6a15-9481-4da9-a1b6-d40f2a5d895d,c1,c5,3379,?,p1,
1769742657.836323,CREATED,5a763ad1-30be-410f-9401-553f3a88cfd1,fb77a506-7c9e-448e-9cca-c0ceab0975f1,c1,c5,27,?,?,surb={'id': '782c9341-7798-4dac-b28a-69592ae75198', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c1']}
1769742657.8905385,RECEIVED,b332bd04-9828-4e1d-840c-a0dd7905798c,2a25281b-b8f1-40d8-95fc-db6229e916f1,c3,c1,26,p1,?,surb={'id': '82380d9a-fe75-48d8-bedc-8bb8456a9c9c', 'route': ['p1', 'e9', 'i9', 'x8', 'p3', 'c3']}
1769742658.2381232,SENT,d0425241-f856-4436-86bf-a7a68cb612cc,fd2d21bf-2aeb-4834-975c-e9893b329242,c1,c5,3388,?,p1,
1769742658.2382646,CREATED,7e6fa9af-76e5-4809-8ea0-1f10242af5e4,644d8dfc-3b49-4f63-ac00-62a6d2c77c6c,c1,c5,27,?,?,surb={'id': 'ac250210-125b-4bb3-a94f-0b22fd3ab400', 'route': ['p2', 'e3', 'i4', 'x4', 'p1', 'c1']}
1769742658.4426951,SENT,486b51a3-e066-4d81-89aa-25d12eb01390,5d3c30f6-e153-4195-a71b-6654089033c5,c1,c5,3393,?,p1,
1769742658.4428275,CREATED,e6804291-c22e-48fe-8471-03880d8d7db0,4fae9237-ca92-406c-8835-f6728e8b5b05,c1,c5,27,?,?,surb={'id': '14219b60-6a00-4d95-901b-8c576469f3fd', 'route': ['p2', 'e4', 'i7', 'x6', 'p1', 'c1']}
1769742658.4886215,SENT,2f458424-6dd9-4ada-8454-bf4efa4fc861,96957e94-eb1f-4e87-8e60-d44a31cbf923,c1,c5,3395,?,p1,
1769742658.4887433,CREATED,d08b53b2-e6f9-487b-a108-50bfbe3014e1,1b434486-62e3-4c1a-83e6-7cc830135271,c1,c5,27,?,?,surb={'id': '10e31469-cc5d-40f4-8fd8-e2cf23d2c10c', 'route': ['p2', 'e11', 'i10', 'x1', 'p1', 'c1']}
1769742658.5927472,SENT,81950b57-fa14-4f00-93e8-26c70414f2c9,8ed8f1f7-9d29-426d-9e01-ecf86f476f41,c1,c5,3379,?,p1,
1769742658.5928853,CREATED,4a340e15-34a1-45eb-b49f-196a2cbacadb,ae6de53b-c311-4f16-be7c-d8fa1616ccc6,c1,c5,27,?,?,surb={'id': 'd3cf1cb9-a3ef-49a3-b8af-d1fc99e56a3e', 'route': ['p2', 'e7', 'i3', 'x7', 'p1', 'c1']}
1769742659.0563886,RECEIVED,0e04697d-08fe-413e-b656-68e95c0d1800,c66b7bd2-ca7b-4493-9683-a358c1e7a034,c3,c1,27,p1,?,surb={'id': 'f7f13de1-fe5e-43b0-9502-c1f7a8ae7130', 'route': ['p1', 'e9', 'i9', 'x12', 'p3', 'c3']}
1769742659.0927787,SENT,1ce5ac5e-5711-4e77-b273-bd43889eecca,c929a7bf-af2a-4772-8af5-a6bfcf375031,c1,c5,3383,?,p1,
1769742659.0928733,CREATED,3aef59e9-0f9f-4f5a-a101-5d7ea06979db,7563bedd-0b84-400c-bb10-dc8f595f6b33,c1,c5,26,?,?,surb={'id': '04b7d385-48c6-49b9-885f-424db79adab2', 'route': ['p2', 'e9', 'i6', 'x1', 'p1', 'c1']}
1769742659.7276585,SENT,287dc403-5e1e-4dab-b9f8-78951f133cfc,9956f40e-90b1-4559-9729-3f4394e2f4fd,c1,c5,3390,?,p1,
1769742659.7277548,CREATED,422577d9-d408-4984-8a69-6d9fcf5c72c6,aa6b77e0-3b05-44b2-82da-f810d38b3678,c1,c5,27,?,?,surb={'id': 'fb85a727-93ff-4eba-a859-d64959eb1a26', 'route': ['p2', 'e10', 'i7', 'x5', 'p1', 'c1']}
1769742659.7918587,RECEIVED,a53377d5-538d-434a-b115-877d4837246f,31f0f64d-da9b-43f8-97f1-d268ba17d2d6,c3,c1,27,p1,?,surb={'id': 'e8ac26ed-dc72-462a-b7c2-ad27c160c321', 'route': ['p1', 'e8', 'i1', 'x2', 'p3', 'c3']}
1769742659.8707561,RECEIVED,f3b9cda3-ae91-4d1b-898c-9084bfd4c564,ecac1da4-cd4e-4d1b-8b87-ef3e6851f423,c3,c1,27,p1,?,surb={'id': '1ae6effd-54a3-48bb-8da3-8ba526012379', 'route': ['p1', 'e10', 'i11', 'x6', 'p3', 'c3']}
1769742659.8742442,RECEIVED,391163cd-b7b2-491c-8446-f0dc44499169,1a5cb028-a726-4ce9-bbf1-97b4a621d3fb,c3,c1,27,p1,?,surb={'id': '961a524c-8d60-4819-a2c4-194133d7de07', 'route': ['p1', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769742659.9226756,RECEIVED,2bfdf0d1-ccff-4cde-9e86-7e21950db778,7092546b-8851-436b-b3fa-365f3719045f,c3,c1,27,p1,?,surb={'id': '553179ed-2f12-496c-a030-8b57d0c398f8', 'route': ['p1', 'e11', 'i4', 'x6', 'p3', 'c3']}
1769742659.999553,RECEIVED,5aecf59f-1ac7-448c-8eac-bf0ba85eb83f,0555f8d6-cdbc-43e3-b946-7615846e7175,c3,c1,27,p1,?,surb={'id': '3b83de0f-9840-42a0-b6e6-0a95d073ab32', 'route': ['p1', 'e12', 'i9', 'x11', 'p3', 'c3']}
1769742660.00365,SENT,f3a61d8f-77e0-4fd8-a491-30595a58b897,9e629c38-86e4-4501-9e80-ba7bb38aebb4,c1,c5,3380,?,p1,
1769742660.0037725,CREATED,76536200-4d36-4d2d-81da-872fc6376ec6,e30d119a-6d19-461c-9b12-107e0b0a7442,c1,c5,27,?,?,surb={'id': 'e1d3cec8-5ef9-4922-a169-74e09c44b526', 'route': ['p2', 'e10', 'i8', 'x7', 'p1', 'c1']}
1769742660.3141108,SENT,8d6f3d10-515b-472e-bba7-45105e3c08e9,788561fc-164a-4a2d-af6e-6a9d574fdbc5,c1,c5,3390,?,p1,
1769742660.3142557,CREATED,881813d4-7d4d-40a2-a8dd-0a6320677614,2eb8cbfc-efd9-4aed-ae58-630ad6e1b8e6,c1,c5,27,?,?,surb={'id': 'ce589c20-a48b-4c3c-a042-e2f4efa7fe62', 'route': ['p2', 'e10', 'i2', 'x10', 'p1', 'c1']}
1769742660.4200962,RECEIVED,f06a2f80-4f03-4c16-b2e0-19be88f1bbb9,63ba3625-ac96-44fc-a1ad-56e3694aa704,c3,c1,26,p1,?,surb={'id': '78a670c8-cd01-4f5f-84d3-b3de7e842841', 'route': ['p1', 'e3', 'i5', 'x8', 'p3', 'c3']}
1769742660.7414532,SENT,8262b2aa-116f-4ecb-b8ee-0027db4927bc,f1300fd3-3c1b-4dea-b937-2424fbd6223c,c1,c5,3388,?,p1,
1769742660.7416024,CREATED,829a8b5c-ab0a-4baa-8444-41ef613ffd54,b7e5a6b6-fe64-4e9f-a839-24afffe945c2,c1,c5,27,?,?,surb={'id': '27171c2e-3121-42cd-b10d-b994e862a5e2', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769742660.826931,RECEIVED,d004f0fe-f144-4149-9945-efe93eea4c4c,c66e0731-c172-46c4-9a02-1332b98a1364,c3,c1,26,p1,?,surb={'id': '771310ae-cc46-4a42-954b-5d1ef4cbbab9', 'route': ['p1', 'e7', 'i5', 'x5', 'p3', 'c3']}
1769742660.8688803,SENT,17c705a5-1900-4274-b3c6-041558b7d3ba,96b91f0f-9229-4d04-a436-a9eb8fb2f026,c1,c5,3383,?,p1,
1769742660.8689542,CREATED,46506efe-1a7a-4996-88e0-b65ec1532f05,b554e6c8-c289-414f-a854-e0399191202f,c1,c5,27,?,?,surb={'id': '37a81faa-d628-464e-a9c7-ca93b10efd1b', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769742661.1946375,SENT,7d3194b9-c725-4762-b61a-e89ea8192959,93870bd8-4aa5-4a93-bc25-67980a097419,c1,c5,3391,?,p1,
1769742661.1947906,CREATED,4c1bb438-650d-4c45-b2d8-b16753333053,66436562-091a-4327-9a98-b2bcb4bfb1a8,c1,c5,27,?,?,surb={'id': 'b14d934b-4a3c-43ae-b4f2-9b90f9afa232', 'route': ['p2', 'e11', 'i9', 'x3', 'p1', 'c1']}
1769742661.4611928,RECEIVED,98be3483-65ac-42f5-8e48-6091154a5495,0891e2cb-3aff-4c54-9c30-4950f5ab2fed,c3,c1,27,p1,?,surb={'id': '4e1e07e8-193d-43b5-94ab-8ca87eb500a2', 'route': ['p1', 'e1', 'i12', 'x6', 'p3', 'c3']}
1769742661.7676618,RECEIVED,f5d3bb9d-1e3b-4e58-8c0d-efc4f3dc7fd0,a28b99f7-4266-4c5e-9e34-eb3432e2ce45,c3,c1,26,p1,?,surb={'id': '37b56417-392d-4b05-9fea-3343b2fdb1ba', 'route': ['p1', 'e10', 'i10', 'x12', 'p3', 'c3']}
1769742661.8281302,SENT,c72a4e35-cf4b-41d2-a13b-544976c38209,50162e3b-fd31-4083-bf5c-9fa00e8adde6,c1,c5,3379,?,p1,
1769742661.828463,CREATED,abacd11c-443e-44ba-9562-b11b3df2b122,0474d615-15f1-48e9-b547-01b82733fa14,c1,c5,27,?,?,surb={'id': '7ce740f6-a9fb-405f-9e42-49381ac0f483', 'route': ['p2', 'e3', 'i10', 'x3', 'p1', 'c1']}
1769742662.8236723,RECEIVED,98c6255f-417d-4f4b-bfe2-8e4b0bb1d3cc,5a20179b-978c-4cfd-9dec-2595bbe639f2,c3,c1,27,p1,?,surb={'id': 'b1cebab1-e497-46a6-8131-ed93438f8f0f', 'route': ['p1', 'e8', 'i8', 'x1', 'p3', 'c3']}
1769742662.942581,RECEIVED,ed18c0b3-1ae2-4c40-bd54-f4d36fe2612e,dc379f59-02cc-456c-9d8f-b22e0ceeb432,c3,c1,26,p1,?,surb={'id': 'bfb5ad2b-2cc8-443f-b53b-003e970bf2df', 'route': ['p1', 'e12', 'i1', 'x12', 'p3', 'c3']}
1769742662.973366,RECEIVED,10d5ca81-db69-4b6d-80ae-0041ffd92834,cad9bf97-56d6-499f-a04f-1c5c4c446816,c3,c1,27,p1,?,surb={'id': '67cba6dd-309a-485c-9f5f-1212179e4500', 'route': ['p1', 'e8', 'i5', 'x7', 'p3', 'c3']}
1769742663.016449,RECEIVED,61a47e7c-0b5b-4b86-986b-96de36d43e27,0449a7b8-779b-4f80-b49d-7fb615f2ae1a,c3,c1,27,p1,?,surb={'id': '02603b85-76d8-4609-b838-7f12ae9ac774', 'route': ['p1', 'e9', 'i1', 'x4', 'p3', 'c3']}
1769742663.0713904,SENT,0ffe262b-b1d4-47b2-a5e2-acceb7087a9c,ec9385b5-08aa-4671-8e3b-39a9c5f5bc48,c1,c5,3389,?,p1,
1769742663.071484,CREATED,100bbb91-4c3a-4342-9722-0a4f90580c26,41f616b0-75b1-4262-b6ca-7b6a5a35703b,c1,c5,26,?,?,surb={'id': 'fede41f4-4cf5-454d-8eda-c17cf48ff50a', 'route': ['p2', 'e4', 'i7', 'x6', 'p1', 'c1']}
1769742663.321774,SENT,4555ea4a-75e8-4835-9ed9-db20b0caee83,272b06d8-0488-437b-8751-0a1390a096c0,c1,c5,3372,?,p1,
1769742663.3218772,CREATED,8f8e9cbd-3f13-4e48-8dd4-40968b45a9f6,320cb0da-6c32-41a4-aa85-602bf43f294e,c1,c5,27,?,?,surb={'id': 'c7d13639-5966-4b13-9e33-5b64ee79ffb4', 'route': ['p2', 'e9', 'i11', 'x6', 'p1', 'c1']}
1769742663.5189269,RECEIVED,b5f05bca-a8fe-4e7a-8e98-2b6ccb4f21bf,d4359333-9191-4729-8851-a39b274be5ef,c3,c1,26,p1,?,surb={'id': 'd201147c-848e-46c9-a673-19e2f6227e2a', 'route': ['p1', 'e3', 'i6', 'x5', 'p3', 'c3']}
1769742663.6858897,SENT,fdf4bb4d-9b82-493a-b8a0-33e5b560a9cf,0e4b3ba8-2e14-49ba-ad6d-8bf97d812af5,c1,c5,3376,?,p1,
1769742663.68599,CREATED,fbee2904-46e6-4b48-adc3-c016f309ad73,d56b17cf-779e-4278-97cf-e78952530328,c1,c5,27,?,?,surb={'id': 'f65e4a45-010b-4a41-aa8a-4bde5ad0dc78', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c1']}
1769742663.7458048,SENT,d0c80a9d-bd29-4cde-9880-07cbf4c5de80,0b66d8b4-832c-459a-a1ec-1758e4956957,c1,c5,3399,?,p1,
1769742663.7459202,CREATED,26abce4c-9a15-4ff7-a9c5-306e0e4ce6da,5d8ec51f-e831-4161-8f9f-eeccce2a8dd3,c1,c5,27,?,?,surb={'id': '61a09044-8e80-45f7-be35-60cf6216d40c', 'route': ['p2', 'e1', 'i11', 'x3', 'p1', 'c1']}
1769742664.3434603,SENT,e3d23d83-1d56-4603-a0bc-27a43ddd493a,cc1f3108-ad95-4557-931c-cdc82f4404e5,c1,c5,3389,?,p1,
1769742664.3435857,CREATED,1fcf78b6-3531-45c4-bee8-9554b3a8960a,5d6496d5-ca4e-45ee-bffc-39bb2a88ab02,c1,c5,27,?,?,surb={'id': '594b9205-533e-4e09-9633-76d5ef31b3cc', 'route': ['p2', 'e12', 'i10', 'x8', 'p1', 'c1']}
1769742664.529776,SENT,c7daa62d-1ac7-4645-b286-bb7b4f6bb774,74508223-5c83-434f-bf7a-8e2fbcb144ed,c1,c5,3375,?,p1,
1769742664.5299115,CREATED,ba4e4e1d-63fa-48c9-ab17-88930581b09e,b840e3df-41b6-44a5-9a52-cae7d14b3240,c1,c5,26,?,?,surb={'id': 'd1c52575-23d4-4a43-bbf4-336cd9529a28', 'route': ['p2', 'e8', 'i5', 'x6', 'p1', 'c1']}
1769742664.6303566,SENT,53b682da-b38b-40c0-a306-7dd0a09a9a79,c6dcee49-9159-45a1-a5a2-42018f43a0d2,c1,c5,3369,?,p1,
1769742664.6304898,CREATED,931679ea-799e-451c-858a-39767370d681,7eb4f99d-490e-4925-a015-b2e4ed55a10d,c1,c5,27,?,?,surb={'id': '4e362fec-3626-4cd5-971e-5aceed8d4dd7', 'route': ['p2', 'e3', 'i1', 'x8', 'p1', 'c1']}
