timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742844.9483607,RECEIVED,151e4bcf-8c6d-4fbe-bb6d-cc64c442e63e,75bae404-a06c-4f6b-a041-af7258225441,c1,c5,27,p2,?,surb={'id': '91521f4b-22e5-4555-9738-6a2f94d7bf31', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c1']}
1769742845.0074866,SENT,fe331545-157b-42c1-849e-2393f6670584,ac054112-d416-48e0-a9f5-62058bfa34f5,c5,c3,3360,?,p2,
1769742845.0076401,CREATED,fed924f1-dfff-4581-a9f9-624fa4e9e9f3,95ece883-056a-4e2e-9eca-332c0cbaba75,c5,c3,27,?,?,surb={'id': '8c5b854b-9144-49e4-9c12-1275fb0039bf', 'route': ['p3', 'e7', 'i1', 'x1', 'p2', 'c5']}
1769742845.019178,SENT,ac6f69ca-d2df-4078-8b18-9378dbf5e7ec,474d07c9-2284-4fc6-aad9-c76b8b1091b6,c5,c3,3392,?,p2,
1769742845.0193324,CREATED,5bbe82dc-630a-4b08-a093-53239d9b16fa,29452a8e-6bc9-4253-aa63-287ddd8535ad,c5,c3,27,?,?,surb={'id': '986c823b-88a6-42cb-8922-203b96c05bc3', 'route': ['p3', 'e1', 'i11', 'x10', 'p2', 'c5']}
1769742845.0525715,SENT,eaf44e93-e230-43ab-a781-0fecc2628285,5be79cdc-f3e1-4e70-99b4-b5ed46d2e831,c5,c3,3359,?,p2,
1769742845.0527203,CREATED,8a4f51fc-1a7b-4fbd-a7f1-de27be46f618,dd0f8aa3-8636-48ec-9a2f-d8f007db801b,c5,c3,27,?,?,surb={'id': '47a68288-8efd-42cb-9522-038c6b30e764', 'route': ['p3', 'e11', 'i9', 'x4', 'p2', 'c5']}
1769742845.162369,RECEIVED,5870c12f-5f94-409d-8640-9937add6680f,106ebf7b-6ea3-4115-a9ec-9aaed95025d9,c2,c5,26,p2,?,surb={'id': '4d29444a-994f-4fef-9534-e9ab7d9884e8', 'route': ['p2', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769742845.300507,RECEIVED,4c2ffb49-b207-4d71-82fa-e9368a7d771c,a2a39794-db0b-4ca4-a0a7-19716986cb19,c1,c5,27,p2,?,surb={'id': '36448751-c075-4a8e-a2c9-3e7096aab263', 'route': ['p2', 'e4', 'i11', 'x6', 'p1', 'c1']}
1769742845.3855913,SENT,605f8651-1b32-465b-9d9d-3da462314cbb,4804f134-a68d-4283-b7de-5b25bc86d99d,c5,c3,3372,?,p2,
1769742845.3856766,CREATED,9eaba4a9-3091-42ae-8299-93178d2b73e9,60ead95d-86c8-4612-96bf-196df3397a08,c5,c3,26,?,?,surb={'id': 'b981ea13-0149-4995-9dd5-4c17a05df6cf', 'route': ['p3', 'e6', 'i4', 'x12', 'p2', 'c5']}
1769742845.424669,SENT,7c010b4a-8426-4433-97a3-28696c1b8b69,211bbbdf-e102-4943-ad2d-56b8d84fe1fd,c5,c3,3380,?,p2,
1769742845.424788,CREATED,8b903790-2d89-4fa0-9f13-3e7b9d8b5034,dcd3714c-ef2b-48c9-9233-87a69a105ea5,c5,c3,27,?,?,surb={'id': '4eeb1c54-14c7-4878-9243-58d0eb43c777', 'route': ['p3', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769742845.4642196,RECEIVED,46593c20-b8d3-40a6-8926-cf4142f82aea,63240244-29d3-4291-b0f3-8ea15d4c27a6,c2,c5,27,p2,?,surb={'id': 'f4879692-0e34-48a6-9dfb-c1a3fb92b553', 'route': ['p2', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769742845.8014412,RECEIVED,4a132235-281f-4dfc-8f7d-1e163f308c37,8607352c-6593-4fe4-85ab-15c31bf1f206,c1,c5,26,p2,?,surb={'id': '275175c9-b738-433f-837c-08451d2c794d', 'route': ['p2', 'e12', 'i1', 'x1', 'p1', 'c1']}
1769742845.816635,SENT,dfd33eee-fb2a-457c-aff5-32d37a9cec94,251ab4b5-ddcb-4d64-846e-3ef22a657dbe,c5,c3,3383,?,p2,
1769742845.8167357,CREATED,e034890a-3e60-4a8f-bfe8-bc10842453b0,bb0afc4e-1919-4db4-be67-a77bf6837e8b,c5,c3,27,?,?,surb={'id': 'c363d9f7-3223-4488-a9f8-3b07ef2959dc', 'route': ['p3', 'e9', 'i12', 'x11', 'p2', 'c5']}
1769742845.8280017,RECEIVED,7c7a14d4-1bfb-4acd-85fb-15adf04ba375,e26ec365-c9e9-42ba-94de-1c5fa3a513f9,c1,c5,27,p2,?,surb={'id': 'a7f988d0-6214-447f-b312-da359f899300', 'route': ['p2', 'e4', 'i5', 'x10', 'p1', 'c1']}
1769742845.9214902,SENT,caa703c9-0509-4b4a-8a84-43fe98e1bbbf,e0086414-0f7c-421c-9557-3da443332795,c5,c3,3376,?,p2,
1769742845.9216774,CREATED,05cb4e11-8861-4fe2-8353-2aadbcc673be,488a6129-5fec-4a2f-af7d-446de89367a9,c5,c3,26,?,?,surb={'id': '6d941c1d-cb9c-40cf-afd3-db8f8d7f5cfd', 'route': ['p3', 'e3', 'i8', 'x2', 'p2', 'c5']}
1769742846.0526788,SENT,1eb4888f-8ef7-4152-bcec-9af1cf477fe4,0ddab645-1e52-469d-ac3b-cdc911bf49e8,c5,c3,3367,?,p2,
1769742846.0527947,CREATED,70f49578-dee4-470b-b5ba-0cafbf7dcd71,cd78bf71-577b-44b6-8e37-fd0d2da28376,c5,c3,27,?,?,surb={'id': '921a99f7-8856-46f9-9913-ea4eb492d8d6', 'route': ['p3', 'e5', 'i9', 'x3', 'p2', 'c5']}
1769742846.8035097,RECEIVED,6941e0f9-e253-4340-8d85-bb3cd44f9081,9c0ab82a-7a25-47a3-a3ca-e3579f3f8a6f,c1,c5,27,p2,?,surb={'id': '89a8e93d-043f-49b5-982f-e0d2943ee869', 'route': ['p2', 'e9', 'i3', 'x1', 'p1', 'c1']}
1769742846.9165924,RECEIVED,f1e44107-c15b-4736-ae3e-4dcf20ba4e84,aae9feff-301d-4d2c-bc0c-75a3862289c2,c1,c5,27,p2,?,surb={'id': 'd569dd58-4a2a-4d34-8f84-52190bd9df4c', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c1']}
1769742847.0052807,SENT,0a1efe10-0a9b-480b-bd2a-7d48ebfb3bde,4ac262c6-60d7-4af4-8a03-a0bda4b106b5,c5,c3,3360,?,p2,
1769742847.0054178,CREATED,5e4b1f6b-34d7-4bf7-ad7b-e8a451842588,5cdccb33-1bf6-4b1c-8862-c29c39d1be57,c5,c3,27,?,?,surb={'id': '6dcd7afe-7126-47f7-a032-613afe178486', 'route': ['p3', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769742847.0932102,RECEIVED,3c7bc7c1-37ed-4037-bef3-a9b8099b7796,26ff0bcb-c2dc-4444-9c35-2b1c6cda28d8,c2,c5,27,p2,?,surb={'id': 'd591bfaf-b2f3-4b40-a9d5-8b7550a3d16d', 'route': ['p2', 'e4', 'i5', 'x4', 'p2', 'c2']}
1769742847.2151215,RECEIVED,320d4d08-ac24-4953-ba29-87aa60a52d16,1313307d-6985-4c97-b80b-73dedbb550c0,c1,c5,26,p2,?,surb={'id': '7faeb21b-1bb7-4cb1-a062-c5099dc14656', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c1']}
1769742847.6542563,SENT,e9502517-3693-43ba-8eb4-0611815b179c,f0800d31-7b28-4b1d-9e4a-4ca39c402713,c5,c3,3383,?,p2,
1769742847.654394,CREATED,5fee1f80-2428-41a9-a676-5de7099c48b9,921af24a-960b-4a7a-a6bd-829e43ca7fe9,c5,c3,27,?,?,surb={'id': 'f93887b5-22d6-47fc-88a5-4ae69194526b', 'route': ['p3', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769742847.7212436,SENT,081e0c1f-1ad5-42d7-a347-ebd8749b5c6f,6e37bf8e-4d85-41ba-8542-a1ead0600efb,c5,c3,3380,?,p2,
1769742847.7215002,CREATED,46dbda14-37ce-4cfb-9209-33d9042168b5,7b87e4d5-ff5a-407d-aa14-9cfb5fd9a168,c5,c3,27,?,?,surb={'id': '3ca49a92-0e68-49c2-b926-a3287fd81027', 'route': ['p3', 'e9', 'i1', 'x10', 'p2', 'c5']}
1769742847.7987728,RECEIVED,76c4193f-dd1f-434c-b27a-bac7664d524c,da48bc6a-0b07-4457-9ecd-a4d40d1801a7,c1,c5,27,p2,?,surb={'id': '5a93493c-f8be-4c21-91e4-ba015e6f869b', 'route': ['p2', 'e1', 'i11', 'x1', 'p1', 'c1']}
1769742847.8224597,RECEIVED,7ded093b-153f-4a70-ad62-ef3210855e00,3ac68e91-75e9-4069-a002-0a0c72f609f3,c2,c5,27,p2,?,surb={'id': '5962b079-e093-4d57-96de-92b29169b8f7', 'route': ['p2', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769742847.8517995,RECEIVED,64654a37-f408-45e7-b058-8f58cb68d6f1,77e8bda9-e157-4172-a311-99c56a7f6e65,c2,c5,27,p2,?,surb={'id': 'f564cfa3-aa76-48c1-ab24-c6055ecd313f', 'route': ['p2', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769742847.9577177,RECEIVED,de2bec36-2c9e-4f83-945b-b9a914fc9b40,9b8ea623-6437-4ee0-89ec-b4d3bef4d6b5,c1,c5,26,p2,?,surb={'id': '433197e0-fca7-4b01-ba83-08e30421ae5e', 'route': ['p2', 'e10', 'i1', 'x6', 'p1', 'c1']}
1769742848.0788565,SENT,6f96b75f-b373-44ef-bc72-9953985dbfad,0f8c2ffa-b8e8-497b-8a38-daab27538b86,c5,c3,3396,?,p2,
1769742848.0790048,CREATED,a0a066ef-589b-46e4-9308-56780fc0e328,4c972c74-5dd7-4ec8-af35-171a793abea0,c5,c3,27,?,?,surb={'id': '2ba5df26-94e3-4d17-9c4c-832c975c0710', 'route': ['p3', 'e11', 'i5', 'x9', 'p2', 'c5']}
1769742848.231097,SENT,bbeb9219-7bb6-44cf-b30d-e9f17c3f1927,23521c7b-dfdf-4812-8ad1-476128be32ec,c5,c3,3403,?,p2,
1769742848.231248,CREATED,645d1c76-404c-48f6-ba8d-05e0a46240ae,31583133-e6e1-4aac-8e01-c7fed279eb68,c5,c3,27,?,?,surb={'id': 'a53b31f9-b22d-4c6a-abff-3bd39355e7c5', 'route': ['p3', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769742848.2736819,RECEIVED,6ed435be-c773-47df-acc1-ae707043990f,1624606c-dbdb-4f67-ac00-382fe23bf990,c1,c5,26,p2,?,surb={'id': 'bd25a0c7-2a6b-47df-b6ee-d94dc96b7c26', 'route': ['p2', 'e5', 'i7', 'x6', 'p1', 'c1']}
1769742848.3298142,RECEIVED,be2d237a-4cfe-4a39-8eeb-44423f445083,5d8b427b-db47-49e2-9234-1ed3917f77f4,c2,c5,27,p2,?,surb={'id': 'a0983933-ef99-4618-9e4a-92d11ea4cf1e', 'route': ['p2', 'e1', 'i2', 'x6', 'p2', 'c2']}
1769742848.3385022,SENT,83644678-f952-449f-b24d-d29fcab6fcd2,eed3bb89-4700-4e01-b68a-a05c75333c2f,c5,c3,3394,?,p2,
1769742848.3386202,CREATED,0155f562-8098-4b46-84c2-efa6ec0ff636,f7003b99-2c0d-445e-8c65-de998d19b623,c5,c3,27,?,?,surb={'id': '365e0975-f837-4782-9fbc-8f3a7c0c6b64', 'route': ['p3', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769742848.4044902,SENT,57deafd0-ea1c-4aab-bc3f-df64ee8acb83,1eb18619-2042-435d-8cac-e0cef2018d21,c5,c3,3383,?,p2,
1769742848.404565,CREATED,e0fb9df3-d0bd-4e2c-bacf-8fb11428a964,4f05c66f-88ca-4c6d-bfa7-6890d3b7577e,c5,c3,26,?,?,surb={'id': '39311a8a-9d80-4c72-8868-455ab1d9206e', 'route': ['p3', 'e2', 'i8', 'x7', 'p2', 'c5']}
1769742848.4284801,SENT,f1316b30-648d-421d-b6f8-315156f71e86,0780ef36-21fa-489f-8807-b8c2872dc5ba,c5,c3,3376,?,p2,
1769742848.4285574,CREATED,9793bd25-854a-4294-a283-63bf04378ec2,0dd411f2-9e3c-449c-9f73-0edd29150b59,c5,c3,26,?,?,surb={'id': '1cff408b-5869-42ea-ad84-b99e377dba29', 'route': ['p3', 'e9', 'i4', 'x3', 'p2', 'c5']}
1769742848.5643275,RECEIVED,0c2c5658-3e1e-4c0e-bb1b-f0ba57821407,436e17c7-57c0-46c4-bb41-31d0f74e1927,c1,c5,27,p2,?,surb={'id': '824e79ce-38cf-433f-8872-7893fe001f8f', 'route': ['p2', 'e5', 'i8', 'x6', 'p1', 'c1']}
1769742848.8519933,RECEIVED,1b6710a6-be7f-41af-abfb-d0d4a91cc66a,17639553-3f54-448f-a558-9c42af6a9f54,c2,c5,27,p2,?,surb={'id': '9c9f006a-25d6-452b-b083-90527120c56a', 'route': ['p2', 'e10', 'i3', 'x9', 'p2', 'c2']}
1769742848.901525,SENT,40ec0dab-35d1-440d-b12f-843a7478fbec,9263b3d9-2fec-412b-b697-f2b35e7eb560,c5,c3,3396,?,p2,
1769742848.9016454,CREATED,f4049afc-f5ac-4e8b-92c0-fe753bc0ccc9,9330e5a9-a005-4545-8415-c0e51cbb3ea5,c5,c3,27,?,?,surb={'id': '5a028d1c-6aef-4d33-8d5e-bb7689dd3148', 'route': ['p3', 'e5', 'i12', 'x8', 'p2', 'c5']}
1769742848.9319892,RECEIVED,d3f635b3-574c-4d3f-a302-b75ac73566bc,0175a301-9555-433a-9e5e-b3cbf93cd106,c2,c5,27,p2,?,surb={'id': 'b669c349-0b14-4a16-a602-bd1eeb88fec2', 'route': ['p2', 'e11', 'i5', 'x6', 'p2', 'c2']}
1769742849.5960343,SENT,5fae9dba-7b62-4bba-ad2e-7c621f421dad,e7b49e3a-50e7-49c6-8632-ca970cd17a1e,c5,c3,3379,?,p2,
1769742849.5961454,CREATED,df82d718-4ad2-4a42-9a7b-e7867918cd1e,1db134ef-2ad4-4a51-9682-74a19631aca9,c5,c3,27,?,?,surb={'id': '37860af1-9ba1-4b4d-b2bf-c17c2e963013', 'route': ['p3', 'e12', 'i9', 'x6', 'p2', 'c5']}
1769742849.7499917,RECEIVED,88bbf198-9218-4071-9917-d2538fcdb8af,30a95263-67ec-4ea1-9c8c-1b868d2d594b,c2,c5,27,p2,?,surb={'id': 'd8a9f184-53d8-4ef3-8681-c664edfd8e1c', 'route': ['p2', 'e3', 'i12', 'x3', 'p2', 'c2']}
1769742849.767258,SENT,24d9a65a-39d6-49e8-8305-a8d56b8d8b24,ba42190d-77d3-44ac-92ee-af5cc30ea5e8,c5,c3,3379,?,p2,
1769742849.767391,CREATED,b35ffcdc-3ce4-4d08-a689-db89c6c2630f,0f257ae4-2288-48af-be4c-7ee0022dfb14,c5,c3,27,?,?,surb={'id': 'f22cf817-0067-45da-815b-00b3cb0c392b', 'route': ['p3', 'e8', 'i3', 'x10', 'p2', 'c5']}
1769742849.8054373,RECEIVED,584068c0-1655-45d1-b436-dde6389eda0b,a53d07a8-6abc-48d7-920d-fd58596c0b12,c2,c5,27,p2,?,surb={'id': 'bfcda59b-2581-4103-a34e-47c95a7ed3a3', 'route': ['p2', 'e11', 'i4', 'x11', 'p2', 'c2']}
1769742849.8642244,RECEIVED,ed020631-ab56-455b-a4b0-41d25dc168e9,1bbca2b4-c55a-4360-82cf-977eac59a831,c1,c5,27,p2,?,surb={'id': '39a363a6-b82d-45ba-97d0-d781d3640eb8', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769742849.978085,RECEIVED,84910d4a-7e72-4b09-bb5e-e92d3e3ea05d,31b9ff7d-5cc8-4358-bcb7-8939cbd35490,c1,c5,27,p2,?,surb={'id': '6a34cd0b-8fc2-4fdf-ae75-46539a424e35', 'route': ['p2', 'e4', 'i6', 'x12', 'p1', 'c1']}
1769742850.217893,RECEIVED,5cf30b62-3d2b-409c-b5d7-884a7c88142f,5082d02b-869a-4b27-aa34-f68daaaee9a9,c2,c5,27,p2,?,surb={'id': '4c12f621-d01b-40eb-bd41-24613c99e8f7', 'route': ['p2', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769742850.3835533,RECEIVED,70622676-78b2-45ce-8ade-e2ca88434b51,db584175-4a9c-44bd-a3a0-6d52674d0c22,c1,c5,27,p2,?,surb={'id': 'b5989a8f-e931-452e-862e-021209481c18', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c1']}
1769742850.3963385,RECEIVED,234aac1e-f3e4-4b72-ba84-6bf69c4c30fb,3c8eeed9-54ed-4d55-974a-b7c7c237f28a,c2,c5,26,p2,?,surb={'id': '1d21584f-3c27-4820-9e61-e6202dfac94e', 'route': ['p2', 'e4', 'i3', 'x12', 'p2', 'c2']}
1769742850.46775,RECEIVED,223dd043-164c-4727-872a-3c503cd3bfbc,058c5c34-a183-4df0-b1a0-fa46be750c77,c1,c5,27,p2,?,surb={'id': '4819d6e0-3195-4b05-8e2b-6197d13e2419', 'route': ['p2', 'e12', 'i12', 'x6', 'p1', 'c1']}
1769742850.722164,SENT,3a17c48a-7386-4b7b-be91-512e483d77be,a3f11c5a-a739-477d-9345-9975b09a6131,c5,c3,3398,?,p2,
1769742850.7223198,CREATED,9ebccec9-1859-4f6f-a1f7-18ee99980f44,0a64e21c-dbc2-4457-bcc8-c6441afdbe39,c5,c3,27,?,?,surb={'id': '97d34d98-ce0f-4a19-9b2b-da53e6611342', 'route': ['p3', 'e11', 'i11', 'x4', 'p2', 'c5']}
1769742850.7504709,RECEIVED,a0ddc9d1-28a5-400f-903f-0519f66a81c1,ccff5ecd-a405-4046-9458-95de9fe46205,c2,c5,27,p2,?,surb={'id': 'c8b43bbe-9f1e-4cc9-a76b-5ed274353272', 'route': ['p2', 'e4', 'i6', 'x5', 'p2', 'c2']}
1769742850.9783812,SENT,20b82e56-be5d-46c8-9820-3601688ca157,1759c70b-8272-4f4b-aaa0-363f666583a7,c5,c3,3388,?,p2,
1769742850.978521,CREATED,7ca999c9-bf1a-4112-aba2-8807aba51f45,8c8327f5-ffd4-4e17-ba3f-67c2bf6fde88,c5,c3,27,?,?,surb={'id': '6ec6f78b-af77-47f9-b92b-81c7bbac90f0', 'route': ['p3', 'e2', 'i4', 'x12', 'p2', 'c5']}
1769742851.4800725,RECEIVED,2bac5bcb-b140-4c92-9808-05d140d5282e,db3bc01a-a24c-4023-a61e-f93ce3b1854d,c2,c5,27,p2,?,surb={'id': 'b6e8063e-c7ad-43ec-8d7c-b8aac0a25f28', 'route': ['p2', 'e12', 'i11', 'x10', 'p2', 'c2']}
1769742851.5007298,RECEIVED,8ef0d458-2106-47d3-afbe-71b820fac0e0,93cd578e-825c-4a7b-ac69-c8589c5484bf,c2,c5,27,p2,?,surb={'id': '2139c27e-5c1b-4cc3-b763-16c94e506c3c', 'route': ['p2', 'e10', 'i6', 'x7', 'p2', 'c2']}
1769742851.5176482,SENT,1e40e10e-847b-4542-b553-24c89e1a3e32,c6949fdd-3f84-4786-9ae9-f05ab4a0ad11,c5,c3,3400,?,p2,
1769742851.517801,CREATED,533aa389-d987-402a-90ab-f2067f84906d,371e6f2d-6c33-4d92-894f-c27fc21c31a3,c5,c3,26,?,?,surb={'id': '46b7bcbc-630a-40fa-9f55-88f87c8d646d', 'route': ['p3', 'e11', 'i11', 'x8', 'p2', 'c5']}
1769742851.6785123,SENT,71bf1198-0815-4905-a246-ac44ff9f1811,ac43bb82-988c-41f3-a574-659810831dd7,c5,c3,3381,?,p2,
1769742851.6786637,CREATED,47308899-a515-4885-b156-67fe598a29a8,5fd13a3f-26f5-4137-93f4-bb63707b6f9d,c5,c3,26,?,?,surb={'id': '5f7be6c4-5a40-49fd-89de-3dbb57723328', 'route': ['p3', 'e9', 'i10', 'x4', 'p2', 'c5']}
1769742851.8356059,SENT,c31f2a5b-f364-45a3-bca0-b45856437aa6,03d37dfc-ca45-4e85-9b23-cc5b0888e496,c5,c3,3400,?,p2,
1769742851.835758,CREATED,19bb6523-90fb-472a-a7c4-dce1eadcb7cb,3257a07b-962e-4111-8870-692cd767d223,c5,c3,27,?,?,surb={'id': '9c3a08a3-1d08-4106-ad82-6262ebfee4bb', 'route': ['p3', 'e2', 'i12', 'x5', 'p2', 'c5']}
1769742852.1879733,RECEIVED,bad0dd2c-e1fa-4f7f-912b-e16712614745,e379b220-95cf-413d-b3a4-7d998858293f,c1,c5,26,p2,?,surb={'id': '19f1733e-7f9c-4f03-87a3-d3bacb7c54c6', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769742852.2037916,RECEIVED,3d39c613-40f9-42a1-874e-9835e6715b83,7c797ac0-b5d7-4031-ba01-e8d496aff269,c2,c5,26,p2,?,surb={'id': 'c9a6c72f-7ffa-4601-8a3e-cc80b3bedb5c', 'route': ['p2', 'e6', 'i8', 'x10', 'p2', 'c2']}
1769742852.474468,RECEIVED,0f0db667-42fe-4bf6-8d5a-af7471aeea6f,fc896439-5a95-476b-8310-7ce0b8c598ba,c2,c5,27,p2,?,surb={'id': 'fa4d3a0e-0f03-4eaf-8c14-10bf6d336ef2', 'route': ['p2', 'e9', 'i11', 'x5', 'p2', 'c2']}
1769742852.504411,RECEIVED,6ac57ffd-ffc7-4d01-9281-3f555b16fe51,7286093d-8e85-40f2-b355-5995b5b0c504,c1,c5,26,p2,?,surb={'id': '24217da2-154c-445a-8d07-52d49cd4dbdd', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c1']}
1769742852.5506692,RECEIVED,a3a65604-7f4a-4a6b-af31-d0687a7e6fd6,73bf96f5-4b95-4a28-90b8-1e12b4d54267,c2,c5,27,p2,?,surb={'id': 'bdc6db7c-23ad-48b0-b79e-51004208957c', 'route': ['p2', 'e11', 'i3', 'x6', 'p2', 'c2']}
1769742852.6986673,RECEIVED,3e3f5fe9-b88c-4163-a9d4-8b02f4e96536,4e2b107d-cf19-47bc-81a8-84a811e6327f,c2,c5,25,p2,?,surb={'id': 'ce813dec-6e90-4dc8-a8d2-d3ea69bbd290', 'route': ['p2', 'e11', 'i6', 'x3', 'p2', 'c2']}
1769742852.861985,SENT,d40fd878-e430-411c-b910-0616248aee8f,1911b82c-e2d7-4799-991b-3b34d30a3211,c5,c3,3364,?,p2,
1769742852.8620605,CREATED,dcf36865-343f-47f8-a6bf-5807e23b133a,37394732-adf1-4c76-8f3b-c76f2b002233,c5,c3,27,?,?,surb={'id': 'b0063e73-ef81-4be9-bf6e-773db4281761', 'route': ['p3', 'e2', 'i8', 'x2', 'p2', 'c5']}
1769742853.0458002,SENT,4354425a-b586-4b07-aadf-769cb027b11c,5c6cfc51-a6c5-4ee8-bdc5-ccebf9ebde81,c5,c3,3371,?,p2,
1769742853.045945,CREATED,32454f99-1f81-48f0-8118-3c29a1bbecca,0c0c242a-049f-4370-82a6-f011fa00fdfd,c5,c3,27,?,?,surb={'id': '635e63ae-662b-4646-aecd-43b530a23d72', 'route': ['p3', 'e1', 'i5', 'x7', 'p2', 'c5']}
1769742853.1857855,SENT,0a3285f1-50aa-4f17-916c-a8a09cdb34c9,c1474e0c-eb2c-4096-81c4-e42a05cd5265,c5,c3,3376,?,p2,
1769742853.1859343,CREATED,913ce3c0-3a70-4299-95e9-6958c2f5af04,425d3f1e-7e17-4e96-80b3-cc7a5fa1b12f,c5,c3,27,?,?,surb={'id': 'ccef17e9-ef19-45f5-9929-eec7af241b06', 'route': ['p3', 'e7', 'i8', 'x1', 'p2', 'c5']}
1769742853.249912,SENT,232b9d79-2b89-47f9-ba5e-e62bd32b7cdd,7bea88e1-4c4a-4772-8b24-34859efa02fa,c5,c3,3384,?,p2,
1769742853.2500863,CREATED,b29e0f88-6e5a-4933-9756-c793aa83f388,322c92e1-bc99-4fac-a892-09daa601802b,c5,c3,27,?,?,surb={'id': '773a9607-1d06-4aaa-b817-0f9344e2f58a', 'route': ['p3', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769742853.2781014,SENT,70a0bc00-955e-4356-8b67-da6a0bcdba7c,290fbff4-5203-4972-a5db-06b647e89000,c5,c3,3376,?,p2,
1769742853.2782564,CREATED,b61fea54-14f7-446c-837c-f5e55045144e,75e681f3-da71-494e-98ca-05438c02a772,c5,c3,27,?,?,surb={'id': 'd6d7c129-4274-4a9b-9814-9d4b3d072b93', 'route': ['p3', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769742853.651111,SENT,b8dc8728-104e-4f60-a980-7b69bb9b910d,09167f13-0b8b-4eed-aa78-fdebba06f6f0,c5,c3,3388,?,p2,
1769742853.651188,CREATED,2ff54043-ae0c-42f3-80c4-bff33f699d26,1a60f9a5-16f6-4710-be86-7ec212bcc22b,c5,c3,27,?,?,surb={'id': '02eab261-fa20-407d-b5d9-fec17fc9f176', 'route': ['p3', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769742853.8093164,RECEIVED,44e629dc-bd79-41bc-ae9d-57e621d10c5f,0616354e-70a7-499d-ac99-aa2abfe1b384,c1,c5,27,p2,?,surb={'id': 'd0e579e2-eb44-4fb6-83f2-532ee58469b9', 'route': ['p2', 'e5', 'i12', 'x7', 'p1', 'c1']}
1769742853.8982189,RECEIVED,3ef1cb56-0578-4a6d-ad45-b487f231ad56,23f8641c-4250-41d1-ad87-73aa70638e66,c2,c5,27,p2,?,surb={'id': '8eae8f08-38ca-4f11-8855-ec7301e4cbe3', 'route': ['p2', 'e1', 'i4', 'x3', 'p2', 'c2']}
1769742853.9253244,RECEIVED,4f5fb595-c614-4d2f-b25d-a582cb025776,4f949927-884a-4a85-8d94-06da0af2cc76,c2,c5,27,p2,?,surb={'id': '2658c79f-7830-4c9d-9228-ad145fa4aa82', 'route': ['p2', 'e2', 'i4', 'x11', 'p2', 'c2']}
1769742854.1518743,RECEIVED,5c8c198a-97b7-4cd1-abe9-b772cd996fd7,c614dea1-690d-4574-b0a0-8fb70e9bee67,c1,c5,27,p2,?,surb={'id': '74c0f49e-2512-4dbe-872e-018c694534b7', 'route': ['p2', 'e5', 'i5', 'x6', 'p1', 'c1']}
1769742854.3230827,RECEIVED,124a9951-56c4-4ca3-9b8b-76bca540898a,c7cb5fae-ebb2-4f53-ba98-adef53cdf26c,c2,c5,27,p2,?,surb={'id': '7140f96b-399f-443c-886d-fabcd950fa02', 'route': ['p2', 'e11', 'i4', 'x9', 'p2', 'c2']}
1769742854.817981,RECEIVED,a00b120e-2893-4dbc-bf46-f6cb69d09f82,cda51a7f-059d-463e-a910-f337fb13b506,c1,c5,26,p2,?,surb={'id': '3bf308af-ce89-4265-8a38-9fb09fe7fa64', 'route': ['p2', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769742854.9328606,RECEIVED,886eedcc-f701-4294-be42-1cd9da2d83f3,cef31ae8-3aa9-4f69-97f3-d37baf345eee,c2,c5,27,p2,?,surb={'id': '161fb534-ce19-4666-8486-83d148c141f1', 'route': ['p2', 'e11', 'i5', 'x2', 'p2', 'c2']}
1769742855.0497837,SENT,b6cb80bd-4c7a-462e-9b51-9414430f41ce,eca13a0b-d4a2-4b0d-b7ee-17cb15eba603,c5,c3,3398,?,p2,
1769742855.0499158,CREATED,623eaa49-fc7c-40d8-92cb-6a28e0c11333,82b55d84-be09-4054-bdfb-7ecd6db1c132,c5,c3,27,?,?,surb={'id': '5100affe-cbf3-4126-9a14-f0e54c14e8d3', 'route': ['p3', 'e12', 'i2', 'x10', 'p2', 'c5']}
1769742855.5595834,RECEIVED,b7249ac1-12c0-43d9-90c6-5b161d986a64,d137a845-848e-49d6-b316-e1cb5af809c8,c2,c5,27,p2,?,surb={'id': '9832ac66-a4d9-4c9b-907d-6919dee32e95', 'route': ['p2', 'e10', 'i12', 'x6', 'p2', 'c2']}
