timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755934.7804935,SENT,65779e10-b0d9-4138-9c37-7923fd8eb4de,a4bd098c-68bd-472a-8dae-c14461984141,c4,DROP,2031,?,p1,
1769755934.7806175,CREATED,02bb5168-f054-44d9-b4ee-9d786b41cf97,15da2494-6d7e-427e-a0ab-084a3835a9b4,c4,DROP,26,?,?,
1769755935.875011,SENT,016e2d7b-4897-440d-971f-232373d07a0e,4ffa9242-2481-47b8-8054-9ba875c526f5,c4,DROP,2045,?,p1,
1769755935.8751543,CREATED,73b71af6-a419-4e15-982c-d3f8d5642722,5ba042d6-1083-476c-a75e-e90f227ab752,c4,DROP,27,?,?,
1769755936.0424588,SENT,ad514949-e992-46cd-9751-96844a0cdb17,b1be1607-1d90-474b-8203-a68961681978,c4,DROP,2015,?,p1,
1769755936.0425794,CREATED,57b7c443-670a-4908-8a64-5fb2bbe9b347,e3c40691-0c2f-4c9d-8fb3-9f4e4c1bdd6a,c4,DROP,26,?,?,
1769755936.1078382,SENT,7dd0012e-1feb-44ba-bf89-e71482c09ecb,ad2a6982-63d8-4561-a51c-b3c03cee9af0,c4,c2,3379,?,p1,
1769755936.1079886,CREATED,ade3c26d-0c99-4eb7-8490-805a5dc0e3d0,ac5cbee5-1016-49d1-bf82-f2f45e22b389,c4,c2,25,?,?,surb={'id': '9730544b-c729-4424-8cbf-a8e521de2c6b', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769756213.065977,RECEIVED,fda3fe17-76ce-415a-aef3-a921bf0a5023,217069f7-b8e4-4e26-8368-1a7631a6845c,c1,c4,27,p1,?,surb={'id': '7629ae8b-1542-4a41-ab44-e63d287827a6', 'route': ['p1', 'e1', 'i2', 'x11', 'p1', 'c1']}
1769756213.082216,RECEIVED,d103c222-60c8-4973-a19e-2ebe8c31d8c8,bf25ef0e-74bf-4aeb-98a8-664d809d0b35,c2,c4,27,p1,?,surb={'id': '9eda2478-6454-4ef7-91a3-e448d9b0585b', 'route': ['p1', 'e3', 'i5', 'x8', 'p2', 'c2']}
1769756213.281242,RECEIVED,d2324007-e097-4f11-852d-0ba7ab0352fc,0e438e2d-a2b9-416f-acf2-b7d93287d100,c1,c4,27,p1,?,surb={'id': 'a92b728e-e958-44db-984f-5003a313caa5', 'route': ['p1', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769756213.3276894,SENT,93a8970d-21ee-479c-bfde-c737fa23836a,1022abf5-1102-498d-9d41-de4cdc5b2f65,c4,c2,3409,?,p1,
1769756213.3278363,CREATED,667dd828-e274-4128-a7da-7376f804feda,4158f540-f821-465d-ab48-29f0cc1d2824,c4,c2,27,?,?,surb={'id': '7d265724-8fa9-47e2-a7ba-17c993f3842c', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769756213.3341827,RECEIVED,b167bc0e-941f-449f-8f79-68b00d930156,998f5b3c-1ab9-4260-ae3d-deb2ea4cca4f,c1,c4,27,p1,?,surb={'id': '1e029322-c383-4431-8e9d-8022255bf0f9', 'route': ['p1', 'e10', 'i3', 'x2', 'p1', 'c1']}
1769756213.3475678,SENT,a7c63ca0-b84b-48d4-89b1-d7b66bf95862,c152a1e5-27dd-4867-8593-94ec576b3103,c4,c2,3375,?,p1,
1769756213.3477333,CREATED,f8fea278-f6e1-4b7d-86fe-0236a25052db,064e0e36-13ad-4e5a-92ca-aadf15d04bae,c4,c2,26,?,?,surb={'id': '00571758-1498-410d-bc0e-8e243bfe9ddf', 'route': ['p2', 'e4', 'i10', 'x5', 'p1', 'c4']}
1769756213.5094519,SENT,9fefc30d-023f-4911-a59e-be0d7fe73d08,0f898ed3-d226-4357-a049-49a4b324f31c,c4,c2,3395,?,p1,
1769756213.5095568,CREATED,7add85cb-764a-4ea6-a3be-ae19b9be00e7,9c3317c1-c183-406a-a479-c292e0bea07a,c4,c2,27,?,?,surb={'id': 'ac6b678b-e706-4bdd-8e8e-816aefe0d88d', 'route': ['p2', 'e11', 'i9', 'x7', 'p1', 'c4']}
1769756213.55174,SENT,ad8e986c-c06b-43b2-9216-117eb288c9ce,67a1e66c-1116-4578-a8a5-904de7cf1471,c4,c2,3391,?,p1,
1769756213.5518415,CREATED,8abb1fb5-c953-4617-bcb2-ea18fbcb6ba2,ad0c357d-d67e-4a3c-ba8b-446d8735937e,c4,c2,27,?,?,surb={'id': '1d0a9b09-8692-4f32-8ad6-e74ceacb2599', 'route': ['p2', 'e5', 'i11', 'x5', 'p1', 'c4']}
1769756213.6172528,RECEIVED,62369d46-80eb-427d-90f0-3bf69fa876d5,a2df5167-23c4-4c29-b551-801ce7ed2509,c2,c4,26,p1,?,surb={'id': 'ecedaf0e-5800-4e38-aaef-fc46bcc99f24', 'route': ['p1', 'e12', 'i9', 'x4', 'p2', 'c2']}
1769756213.9815683,RECEIVED,0ef96908-b0c8-49cf-92e6-88dab8e2894b,56dae2ee-f74d-4acf-a9d2-04f6fbb41abc,c1,c4,26,p1,?,surb={'id': '8b89df74-a32a-4475-8820-5d89728cdebd', 'route': ['p1', 'e12', 'i8', 'x5', 'p1', 'c1']}
1769756214.1809034,RECEIVED,9ccffe92-89bc-4b52-b764-9b936964bcb3,aeec52e7-95b1-43db-99c0-f914b2ff7349,c2,c4,27,p1,?,surb={'id': '4a023c17-8e50-41bb-a0d6-f97bf64b871b', 'route': ['p1', 'e2', 'i7', 'x10', 'p2', 'c2']}
1769756214.1818106,SENT,19f4b631-ad37-46c8-aecb-513e21d5f55c,b562021e-511e-472a-bd8c-b633d5e85e3c,c4,c2,3385,?,p1,
1769756214.1830823,CREATED,8b3248d0-8bb5-4ec9-a8df-0aba9a430c88,7580d531-74e5-4b6e-b572-16e37203e0ea,c4,c2,27,?,?,surb={'id': '0f4c5e6c-8fae-4ede-b711-5c09103395a6', 'route': ['p2', 'e4', 'i5', 'x1', 'p1', 'c4']}
1769756214.1984277,RECEIVED,cb6b8626-73c2-48fb-8468-73b2b9935a7f,6c877e8b-df6c-4900-ac5f-906919453676,c1,c4,27,p1,?,surb={'id': 'd1ec435e-a9ab-4b1f-a725-b44c4ed85f6f', 'route': ['p1', 'e6', 'i8', 'x3', 'p1', 'c1']}
1769756214.2364106,RECEIVED,69a308d3-c38c-4ddf-9199-66553ddf2058,be4d3feb-3ff6-4b15-939c-f5b5bf131fd9,c2,c4,27,p1,?,surb={'id': 'ff28a9e4-66db-48e4-9c83-c91a077d6844', 'route': ['p1', 'e2', 'i4', 'x5', 'p2', 'c2']}
1769756214.2739286,SENT,4d8bd9a5-1d13-4713-9c45-d1efe35ce751,b54e73aa-587b-4935-8798-da37ccf4fb42,c4,c2,3371,?,p1,
1769756214.2739892,CREATED,1f517c28-ffb2-4410-a988-818cb470dcd4,187e5ea4-91f7-4446-9888-d8fc13d686bb,c4,c2,27,?,?,surb={'id': '857d575d-41d9-426a-9d1a-65b105dfa448', 'route': ['p2', 'e9', 'i2', 'x10', 'p1', 'c4']}
1769756214.4042125,RECEIVED,80955ed1-57a6-4e39-8e16-b3b84beae8f4,97db8818-641e-40d5-ac2b-12b98381d828,c1,c4,26,p1,?,surb={'id': 'fb03e21c-fca6-44e8-83dd-3073021a7b8a', 'route': ['p1', 'e7', 'i3', 'x1', 'p1', 'c1']}
1769756214.4127076,RECEIVED,9080779b-9946-403c-b6cf-d942b234aee1,ac035151-8efc-4e30-be4f-6aafcc530c98,c2,c4,27,p1,?,surb={'id': '3541270f-83ae-4177-ab1d-0f861f21feaa', 'route': ['p1', 'e4', 'i2', 'x4', 'p2', 'c2']}
1769756214.5295405,RECEIVED,bb98b7c3-e1b8-444e-a1ee-5d310af7fbc6,82461374-2f87-4896-8222-1d53603ea555,c1,c4,26,p1,?,surb={'id': 'ddc5aaf4-c25d-49e2-a411-faaa7eefd4c4', 'route': ['p1', 'e9', 'i11', 'x3', 'p1', 'c1']}
1769756214.5708048,SENT,fbdfeeb2-f5e8-4443-84f1-553ce1a1078d,704c7a01-7bb2-45f2-9e49-f31f38de05f6,c4,c2,3385,?,p1,
1769756214.5708685,CREATED,5daa54bd-8802-413c-b3e7-b46e3955d7ee,e27bb72b-ff6a-47d4-adc4-b778f22aadaa,c4,c2,26,?,?,surb={'id': 'a1765719-20df-486a-9228-d1878bceb559', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c4']}
1769756214.7461765,SENT,885996d7-a5ec-43df-9670-dda0002bd2ca,8df2f109-608e-4853-80f9-5e4a67674131,c4,c2,3375,?,p1,
1769756214.746237,CREATED,e65601c1-341f-481b-9b17-5dafeef46373,cc53b575-c743-48a3-9d8d-28468cf6d649,c4,c2,27,?,?,surb={'id': '78501970-440c-47e7-b60e-8dc67acf8fd2', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c4']}
1769756214.7669914,RECEIVED,7643547c-50fd-4d23-9c7d-097b1f69106a,98496bb5-5b1a-42a5-b1f8-1d913229827c,c2,c4,27,p1,?,surb={'id': 'ba9dd00c-37cd-453f-a8d4-31e03eae9fb2', 'route': ['p1', 'e9', 'i5', 'x2', 'p2', 'c2']}
1769756214.8328943,SENT,cc6625dc-5465-4f52-90b7-4bb2338577a5,b74ed864-c44d-49b3-96a8-4bb7b8a7846c,c4,c2,3365,?,p1,
1769756214.832959,CREATED,6c849372-6837-4d21-af3b-4eed8bd25618,025f2a2a-239e-4303-80ca-8cf5c47326bf,c4,c2,27,?,?,surb={'id': '4f81de07-8a7c-4146-ae6b-52cb2ebc9439', 'route': ['p2', 'e8', 'i12', 'x9', 'p1', 'c4']}
1769756214.9706593,RECEIVED,947916cf-02e4-4e8d-9330-1ec9008a695b,e900a718-5155-4810-8eb2-abca29717777,c2,c4,27,p1,?,surb={'id': '10dc3332-35de-40dd-8034-a01a1d1bff32', 'route': ['p1', 'e9', 'i5', 'x11', 'p2', 'c2']}
1769756215.0141013,RECEIVED,4e20a9f8-b230-4716-a3a4-e45be1badf58,fd0ab799-9db2-49d8-9a7b-6d7168dd3a0e,c2,c4,27,p1,?,surb={'id': 'c55dbb51-b7f7-42c7-8d44-e4a515c07f31', 'route': ['p1', 'e12', 'i1', 'x4', 'p2', 'c2']}
1769756215.2457683,RECEIVED,e7d7eee2-a44f-4883-8f72-2816c90d724e,43f0d501-79c2-4e23-9fa4-f117a5a133a6,c2,c4,26,p1,?,surb={'id': '8eeaa7e7-a73b-4057-a65b-3562136fe746', 'route': ['p1', 'e7', 'i11', 'x6', 'p2', 'c2']}
1769756215.2484403,RECEIVED,a1a0db98-7e23-4d85-8fee-b4b2e951dcc0,33913b4b-e2d7-47f6-9f78-34c119501bcb,c1,c4,27,p1,?,surb={'id': '4c37be76-1925-44cc-b4ba-a89725410a06', 'route': ['p1', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769756215.4116197,RECEIVED,d99a71ad-31c3-4ec0-b195-07c35053237b,a51d5ca3-d1b5-404a-854d-e95b977de0f5,c2,c4,26,p1,?,surb={'id': 'aa225ed6-8db4-4417-8d6a-696c535bfbe6', 'route': ['p1', 'e5', 'i6', 'x8', 'p2', 'c2']}
1769756215.4516711,RECEIVED,f3e30fb4-0107-4408-82e9-29b661cba5fb,8502735f-26a9-4e50-9c74-12ae18624479,c2,c4,27,p1,?,surb={'id': '9a15da2d-c5ad-4665-bc79-a4fb9522faeb', 'route': ['p1', 'e12', 'i4', 'x6', 'p2', 'c2']}
1769756215.5497878,SENT,737cc976-eb62-4fea-a24d-53c97bc6d1f8,76bcff9a-e7cc-40c1-ad75-247a0839fd39,c4,c2,3360,?,p1,
1769756215.549931,CREATED,f132e952-c0df-454f-81e1-ca0afeff21a2,a39c7a8a-f49b-4cc4-b347-a0c527d978bb,c4,c2,27,?,?,surb={'id': '93f30f46-1544-447f-8141-8b0051dc1c3b', 'route': ['p2', 'e9', 'i6', 'x9', 'p1', 'c4']}
1769756215.5994163,RECEIVED,e1affb9a-8ca0-4ae5-a194-b4ac290a8adc,6eaf82bf-54a6-4115-be04-6e4795184987,c2,c4,27,p1,?,surb={'id': 'af6b3b7b-cfea-4b10-9e91-8b592557cbdd', 'route': ['p1', 'e12', 'i1', 'x3', 'p2', 'c2']}
1769756215.7707067,RECEIVED,3f44be4c-f56e-4ba5-9ff9-2a7b18c52cde,d9df75d5-5103-488c-93e9-1b516bc94dde,c2,c4,27,p1,?,surb={'id': 'eb691411-4bad-4d32-b92c-b43c3d65c0e0', 'route': ['p1', 'e9', 'i6', 'x8', 'p2', 'c2']}
1769756215.7958117,RECEIVED,240c4135-c2bd-41e4-a0a1-a42939c5f116,fd695f73-2319-442a-84f9-7a2980f51f4a,c1,c4,27,p1,?,surb={'id': 'c536a812-ae66-4341-84b3-3a9d9c5ef87c', 'route': ['p1', 'e1', 'i11', 'x10', 'p1', 'c1']}
1769756215.8136346,SENT,a71b497e-7ac1-42b8-a818-ec57303e299a,7cdd47be-94be-4655-994c-63719f28da9b,c4,c2,3392,?,p1,
1769756215.813801,CREATED,bf2942ef-b1ff-4b0e-8147-1f4ef4b6b9cb,49430ccc-cd9c-4d62-a275-e951533ac97d,c4,c2,27,?,?,surb={'id': 'a670f3bb-725d-4c58-ab62-ecc357d9be13', 'route': ['p2', 'e10', 'i5', 'x11', 'p1', 'c4']}
1769756215.8487744,SENT,cddd3a29-6403-45eb-b418-675d8ecb394d,e99fb87d-f8e6-4e4f-968e-0dc1a37870e1,c4,c2,3375,?,p1,
1769756215.8489265,CREATED,12aac351-33a3-4fdf-8855-f01601e0aae7,f2f7ad61-abb6-4fe0-87c2-532c10f0305b,c4,c2,27,?,?,surb={'id': '04b56274-4c9c-4a55-baed-387cc439ffa1', 'route': ['p2', 'e9', 'i1', 'x1', 'p1', 'c4']}
1769756215.8824096,RECEIVED,b62a6000-66f7-49fa-aa26-3dd633415753,4b8e1f77-3bfa-4329-aad7-85d2d48421cf,c2,c4,27,p1,?,surb={'id': 'b4c858e4-c447-4199-8581-bed948dfc52b', 'route': ['p1', 'e9', 'i4', 'x1', 'p2', 'c2']}
1769756215.9234078,SENT,9b95b219-785d-44ee-987c-a79f437f0e80,8038715e-e3ea-4024-b649-aede085f72bb,c4,c2,3403,?,p1,
1769756215.9235606,CREATED,ee3118b5-e8cf-4a90-a3cf-40d4debd3fa7,2b2266f9-f843-4fbb-ae14-fd93a1cffc5b,c4,c2,27,?,?,surb={'id': 'cd4d6bc0-37fa-461b-8b49-c16dfcf80c93', 'route': ['p2', 'e3', 'i10', 'x5', 'p1', 'c4']}
1769756215.967342,RECEIVED,66b21cac-e57c-4e8b-8d6f-fd26f9cc7623,ff658e3f-7ce6-4326-9739-750225a7c175,c1,c4,27,p1,?,surb={'id': 'e799af91-f9ed-4dc6-b9b9-d07c8c7a90da', 'route': ['p1', 'e6', 'i12', 'x4', 'p1', 'c1']}
1769756216.2089322,RECEIVED,8b1f5d0b-5195-4d23-a082-26fef45b70e6,7724907c-44ac-479d-b584-74db2090e014,c2,c4,27,p1,?,surb={'id': '5452aaae-b0e5-45a4-9f4c-0f62f552e3de', 'route': ['p1', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769756216.332075,RECEIVED,c6012e24-1f91-4f10-9a5d-7f1359e590c0,b9f3dadd-4f71-4523-a68d-4d2d539600fe,c2,c4,27,p1,?,surb={'id': '8c226780-d1f6-4317-be6b-0528e3916f8e', 'route': ['p1', 'e8', 'i2', 'x3', 'p2', 'c2']}
1769756216.462345,RECEIVED,b1719d6e-4b2f-4ccf-ac71-b45e3a422b72,9d0ba08c-3273-4b5f-9420-e010b1b05aaf,c2,c4,27,p1,?,surb={'id': 'a11297aa-6db1-4e2e-ba24-8b64f4a45bad', 'route': ['p1', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769756216.5165362,SENT,a7108298-c8a5-4f19-92c3-84c9ecd0f918,290ecf4c-049f-4aef-8c3f-1546f97a1edc,c4,c2,3375,?,p1,
1769756216.516646,CREATED,2759c11d-b5d2-4ac2-bc59-530dd845266e,e8608e1e-8196-4b99-b6a8-d7676a73bebe,c4,c2,27,?,?,surb={'id': '02241b53-894b-47c0-b752-ca4dec46f986', 'route': ['p2', 'e5', 'i8', 'x4', 'p1', 'c4']}
1769756217.1463628,RECEIVED,56b68ca7-5eeb-42ce-b7dc-3f7af863b0f5,0b83f1a4-fd2b-475c-88f9-110aa71213ab,c1,c4,26,p1,?,surb={'id': 'd6513f4e-ae7b-4d94-a435-c3897465c14c', 'route': ['p1', 'e5', 'i4', 'x5', 'p1', 'c1']}
1769756217.1847863,SENT,c1ec55e4-a5a3-463c-8060-b5a046403197,61bbf52b-fc86-4734-8c9c-33bdf1f53d24,c4,c2,3376,?,p1,
1769756217.1848905,CREATED,52c851ad-1f23-4205-8c2b-de48ed8550e3,d1102349-95ad-4920-9487-7445bfa4adeb,c4,c2,26,?,?,surb={'id': '13c299ec-a85b-4582-8e6e-a883dd08d80a', 'route': ['p2', 'e8', 'i2', 'x5', 'p1', 'c4']}
1769756217.1972451,SENT,9e7b7076-c308-4308-af0d-5cb1818f80da,c10a87dc-07bc-4659-ad49-c56fe074821d,c4,c2,3381,?,p1,
1769756217.1973472,CREATED,1a0090b4-9d8d-4dda-ab05-e2049a555128,791b8327-8c69-47ed-a4e0-841a86ca66f4,c4,c2,25,?,?,surb={'id': 'a0dc4f7a-2629-41a5-a9bb-b493cf7f690a', 'route': ['p2', 'e3', 'i7', 'x10', 'p1', 'c4']}
1769756217.2767682,RECEIVED,40ed7317-6bf2-4309-924b-cfed2373e15d,1b2e4d5e-7ebb-422e-bbfd-d1ec72202a25,c2,c4,27,p1,?,surb={'id': '034c5c07-f722-4a36-83f7-1ba3e4906a8f', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c2']}
1769756217.3684492,RECEIVED,0e7a132c-3fda-47d8-9fcc-6f131cb4960d,08249e37-6cf0-42aa-9a50-467ebd632c4f,c1,c4,26,p1,?,surb={'id': 'e8c5b157-2c72-4b1f-a341-0fc87afa3926', 'route': ['p1', 'e12', 'i5', 'x4', 'p1', 'c1']}
1769756217.4277067,RECEIVED,f2461c84-9c7b-4e2b-90ac-895ae033767a,3868141c-36dd-45bf-9a35-a76669c7f35c,c1,c4,27,p1,?,surb={'id': '3cada0c9-a30c-42dd-837e-8c02c998274a', 'route': ['p1', 'e10', 'i4', 'x10', 'p1', 'c1']}
1769756217.5316896,RECEIVED,5bc57b18-d3be-4a48-8e11-5e5b8b870b7f,56221542-1001-416d-a9dc-ca1a9416ec88,c1,c4,27,p1,?,surb={'id': 'e13aa6ee-e186-4acb-aa03-79141ca45e9c', 'route': ['p1', 'e3', 'i1', 'x7', 'p1', 'c1']}
1769756217.7710974,RECEIVED,5014d9f9-3e30-4a38-a09c-6246752a786d,90685ac3-148b-4454-bea5-2def657b3f4d,c2,c4,27,p1,?,surb={'id': '9e80d231-ca88-4bf6-bcea-d37559b76120', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769756217.789244,RECEIVED,de106881-79ba-4eb0-89b1-61f71cb8cd88,6235f49b-1b7b-4cbb-a4cd-e2d3cd6ce923,c2,c4,27,p1,?,surb={'id': 'f3f8675f-a9a9-4dd5-a0fb-f1ea4066b690', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c2']}
1769756217.806784,SENT,1fc46ad4-1c87-43fb-81c3-5d78de30b4d7,36821e46-f79a-45e0-978a-919115908ac9,c4,c2,3379,?,p1,
1769756217.8069193,CREATED,078916d4-82a3-4c9b-9341-532e8b53fb61,4eb9479a-f9f4-4adb-bfb7-dccf01894959,c4,c2,27,?,?,surb={'id': '612f3c87-3a36-47f3-b920-a8cfec7c416b', 'route': ['p2', 'e7', 'i4', 'x1', 'p1', 'c4']}
1769756217.8323495,RECEIVED,f72ffe6f-c3de-47c9-8bc1-4c1da629a1e4,b004e1c2-a7a2-43c7-8c88-3870ae54f617,c2,c4,27,p1,?,surb={'id': 'a05ea04a-ebb7-4e38-917d-2d1101645091', 'route': ['p1', 'e12', 'i9', 'x5', 'p2', 'c2']}
1769756217.8512778,RECEIVED,e7c4efdb-513c-4447-95b7-6e98b8335dab,c9fca0ab-d45f-4771-bb97-c9d6a32c9d0e,c1,c4,27,p1,?,surb={'id': '0d7954eb-a7f1-46bb-893f-6946d54764f1', 'route': ['p1', 'e4', 'i5', 'x2', 'p1', 'c1']}
1769756218.3016768,RECEIVED,f98149b2-011c-41ea-a352-dd84b23196af,7b7fe72a-adc8-479c-b8ba-07d11b397bc2,c2,c4,27,p1,?,surb={'id': '1a609826-a26e-475e-85b5-7eaed32ac2f7', 'route': ['p1', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769756218.4990048,RECEIVED,bc75a8a1-a63f-4d91-9a72-76f0236ad38b,29310ffc-c10b-4ad4-b192-1bc68de3faed,c1,c4,27,p1,?,surb={'id': '0b274d81-fcff-4250-aa8e-97cc6eb28ada', 'route': ['p1', 'e1', 'i11', 'x12', 'p1', 'c1']}
1769756218.5259461,RECEIVED,5ea23e89-720d-4e7b-97e6-e66b91f21d3d,1c88209d-0a5b-4e5b-a92a-ac4195e4779e,c1,c4,26,p1,?,surb={'id': '51cdf690-c530-477e-a8e8-bfc4cf69be25', 'route': ['p1', 'e7', 'i11', 'x9', 'p1', 'c1']}
1769756218.562709,SENT,d199a44e-78ca-4b6b-8409-d9a6ff4e228b,9ffc6113-e00c-4bab-9a3a-027969244632,c4,c2,3375,?,p1,
1769756218.562766,CREATED,4abda4e1-a956-4126-ab5b-0d41af6138b7,6714c9d4-b31e-4741-96ca-1a9545c8a3df,c4,c2,27,?,?,surb={'id': '198f4f6a-b566-4ff6-bf9a-83bb2a794e45', 'route': ['p2', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769756218.5780058,RECEIVED,41829ef2-d3be-48bf-ae60-89b88d8e8f55,0ce674ef-9eb5-4973-8c67-aaf57c48fbb3,c1,c4,27,p1,?,surb={'id': 'b13b6628-3e1c-4f43-b299-e11d0debc842', 'route': ['p1', 'e7', 'i9', 'x11', 'p1', 'c1']}
1769756218.5968196,SENT,cdad80cb-b14a-41e7-a6cf-d136abbf63e4,a4739730-01cf-40ed-a3d2-94f8967d8913,c4,c2,3405,?,p1,
1769756218.5968852,CREATED,ebcb43b7-cea6-4204-b63b-dbcf68acb3ba,1fda93b2-b0e4-494c-8890-048ac75aebe9,c4,c2,27,?,?,surb={'id': '9b2c0492-58a7-4330-8e5a-6f0f6a73acf5', 'route': ['p2', 'e5', 'i1', 'x12', 'p1', 'c4']}
1769756218.644267,RECEIVED,9eb6e67d-410b-42c8-aac2-5dc3d18e374f,685c10f8-2e37-4a3f-901c-4b9d5eba27de,c1,c4,26,p1,?,surb={'id': 'c37d83da-0962-468c-84ac-82297272589e', 'route': ['p1', 'e11', 'i1', 'x1', 'p1', 'c1']}
1769756218.7726734,RECEIVED,9751ecd8-2c98-41f8-b9e4-ac471ef72258,2af96a92-b0c5-43e8-bff6-b71e5aa6a235,c2,c4,27,p1,?,surb={'id': 'b11d57a0-cf91-41a9-8076-0a5c29f70704', 'route': ['p1', 'e2', 'i5', 'x11', 'p2', 'c2']}
1769756218.7767398,RECEIVED,8988f4d0-811a-4f97-ae65-d6a9622b48b2,ca924390-12be-4f29-87f3-2cad1ab17cb8,c1,c4,27,p1,?,surb={'id': '65a9e4e3-7180-43b7-b311-7e36ef297cba', 'route': ['p1', 'e10', 'i4', 'x6', 'p1', 'c1']}
1769756219.0292013,RECEIVED,827f9f76-9abb-450f-8d49-1bd1e92b2dc3,670b2f12-869b-470f-82a8-5213dc2ebeaa,c2,c4,27,p1,?,surb={'id': 'f736d61b-1303-4895-86eb-63abb20b5be7', 'route': ['p1', 'e4', 'i8', 'x7', 'p2', 'c2']}
1769756219.12698,SENT,039f1504-3ad2-4ed9-bd3b-084033cdc039,9ae41fad-6577-4d4e-a78d-cab2c9980dbb,c4,c2,3392,?,p1,
1769756219.127831,CREATED,04612f21-9e81-4e77-bf92-3be0ff59f4e1,67a97d61-ac45-4a04-a7bb-d19e722678fb,c4,c2,27,?,?,surb={'id': 'c2d77b38-de37-4f8f-a563-2e146dc67723', 'route': ['p2', 'e10', 'i10', 'x11', 'p1', 'c4']}
1769756219.1568239,SENT,6bf0fc71-13f0-4b21-9ed1-d1c61adf2f4d,a218e3dd-f2f4-4076-817f-11bb7b8cd42d,c4,c2,3384,?,p1,
1769756219.156943,CREATED,c8d8ecd7-7def-4232-bc69-9f7b3e8ab4b5,46b1f4ed-18e7-4f81-a9dc-9de10db70079,c4,c2,27,?,?,surb={'id': '54c0f2d1-3d66-4ae0-a7b2-7f8cc18b920a', 'route': ['p2', 'e3', 'i2', 'x5', 'p1', 'c4']}
1769756219.1766777,RECEIVED,e40fc771-b7ef-45dd-8167-da621fe29fd0,7676460c-9862-4de3-9ece-c9bdf39cb937,c2,c4,27,p1,?,surb={'id': '0ede8b47-22ac-4f44-9670-f1b7a71c008e', 'route': ['p1', 'e4', 'i10', 'x10', 'p2', 'c2']}
1769756219.1871636,SENT,97aca57b-a39c-4d4e-9b5a-3475628b7267,af0b2059-c439-4fa5-aa7e-cc701c629e27,c4,c2,3380,?,p1,
1769756219.1873083,CREATED,a5803acb-c9d4-43eb-b51a-a8e7fb9db75e,1f650ea0-2e9b-4522-a751-f9ffd2105d74,c4,c2,27,?,?,surb={'id': 'ccdc639e-e237-4ca3-a6e1-87cd62dbfb67', 'route': ['p2', 'e1', 'i4', 'x5', 'p1', 'c4']}
1769756219.2048943,RECEIVED,c2d43fc4-1e6a-463a-8ba9-b3edbe96bc6c,c0cd020f-fad8-4932-bda3-51a81304333c,c2,c4,26,p1,?,surb={'id': '66d34680-6d68-4a9a-96c2-7d0804630cf7', 'route': ['p1', 'e6', 'i3', 'x2', 'p2', 'c2']}
1769756219.2110646,RECEIVED,ff1ca31c-776f-4c6c-8418-826091fc46e9,5046df7d-600b-4723-be30-89f3781a4a7b,c1,c4,27,p1,?,surb={'id': 'a30156f8-066b-4230-8201-ffe2b3b858e6', 'route': ['p1', 'e4', 'i3', 'x4', 'p1', 'c1']}
1769756219.2263374,RECEIVED,c09c0c86-52d4-42cc-98e5-8189a610e4bd,f3f13ec8-f3d4-4e95-b58f-7b46a90f3525,c2,c4,26,p1,?,surb={'id': '67e7b8be-b52c-4d2e-8040-19141279c219', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769756219.2629838,RECEIVED,f51879f6-cac3-4755-ae2b-79135d51cf74,78e59b53-9844-4a64-913d-cc37c130106d,c1,c4,25,p1,?,surb={'id': '278f6c62-06e7-4146-a375-0e8b27bbebc9', 'route': ['p1', 'e11', 'i8', 'x12', 'p1', 'c1']}
1769756219.3311021,SENT,69cc4c47-16f5-4638-8db5-f0f6f0228df9,eb44bcd5-0eac-474e-900f-0152d2dead5a,c4,c2,3375,?,p1,
1769756219.3312228,CREATED,d0e385e4-84fe-4bd3-9ef5-4417501d2e3b,d0ca7fa8-78c0-472c-91ef-65101e41b6f5,c4,c2,27,?,?,surb={'id': '4a24d148-e6f3-46ea-8b0c-b93d2f789987', 'route': ['p2', 'e7', 'i3', 'x6', 'p1', 'c4']}
1769756219.4349632,RECEIVED,cb26dda8-9667-465f-a053-f7072af35079,f4e4edd1-a797-4381-bd1c-d2a018c2bd32,c1,c4,27,p1,?,surb={'id': '38243728-ede9-4002-9265-206812bb75f0', 'route': ['p1', 'e12', 'i9', 'x7', 'p1', 'c1']}
1769756219.4440236,SENT,d6eba9bf-d253-48a0-8eb1-93d36597650b,4655f988-7a61-440d-8b26-759d62647c62,c4,c2,3360,?,p1,
