timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755945.872721,CREATED,2c492cce-be3b-45e6-8554-adf9438fc54a,1a943297-0983-47ad-8587-c0e53b6b5afb,c1,c4,26,?,?,surb={'id': 'e9da273c-c2ba-4795-bac3-e2c901057e2f', 'route': ['p1', 'e3', 'i2', 'x11', 'p1', 'c1']}
1769755946.1859124,RECEIVED,76038458-78c8-4f16-b6a6-a5fde11e563b,61e8acc5-e391-4abb-9c04-e8584b95df7e,c5,c1,27,p1,?,surb={'id': '75ab4bfe-73d2-42a8-a655-bcb038eb768c', 'route': ['p1', 'e8', 'i6', 'x8', 'p2', 'c5']}
1769755946.5291255,SENT,5e001f26-3e06-4089-a8e6-a525c4d4d221,80e9119a-c9e6-44bd-ab87-1ebee871fd4e,c1,c4,3383,?,p1,
1769755946.5292761,CREATED,0c699a70-8d8d-43ca-a5c4-b33cc31c5509,a4d0facc-b5cb-41a1-84d4-2e25228b2139,c1,c4,27,?,?,surb={'id': '963d1993-67f8-4f41-9fae-de5ce665d057', 'route': ['p1', 'e3', 'i3', 'x2', 'p1', 'c1']}
1769755946.6847076,SENT,eee7a0b5-b399-40c6-aeea-aeb292bdb24b,221e52b5-a599-4004-b3cb-1ecb0bf6033a,c1,c4,3380,?,p1,
1769755946.684854,CREATED,398afdd1-5616-4ef4-b8e0-d8bccada0318,7075eea7-a91c-49a6-8a0d-4286b3d2a37c,c1,c4,27,?,?,surb={'id': 'b5a101ed-add9-450d-b2de-169ad0a01974', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c1']}
1769755946.871218,RECEIVED,625b8915-aa1d-4022-9ed4-4ac5f6886196,2792e1f3-71b6-44d6-8f50-c1b3d4444714,c5,c1,27,p1,?,surb={'id': '7c12e7d1-50d0-488d-b0d0-9ebcd0642f9d', 'route': ['p1', 'e1', 'i1', 'x11', 'p2', 'c5']}
1769755947.3308568,SENT,1ea05cf0-7389-47f0-9043-081388ff37d4,8c219341-c427-4ad0-b279-a4bb3cc03d80,c1,c4,3378,?,p1,
1769755947.3309994,CREATED,bb4d3ea2-5671-4c61-a2f7-c1805baada92,f0c590d6-3b82-4d17-a1e0-4600a2ab301d,c1,c4,27,?,?,surb={'id': 'a5f8204a-ae3a-475f-b1fc-7e8789cd8321', 'route': ['p1', 'e9', 'i7', 'x12', 'p1', 'c1']}
1769755947.4324741,RECEIVED,45b71228-1e8a-4f50-98c0-540582a23c1e,216aa981-1342-4e24-8ea9-0faf47c1ae47,c5,c1,26,p1,?,surb={'id': '8e8a4948-4147-47fe-9f8c-3b8dd52f074c', 'route': ['p1', 'e11', 'i5', 'x11', 'p2', 'c5']}
1769755947.515119,RECEIVED,99796cd6-3c02-4d19-b036-1e90f0ea2363,b4a95535-a7fb-429e-9025-2a3dbcb9c147,c5,c1,27,p1,?,surb={'id': 'b07fc77f-b82f-4943-a83e-132a0b851305', 'route': ['p1', 'e5', 'i3', 'x9', 'p2', 'c5']}
1769755947.905688,SENT,39eaff4e-600d-41be-8a23-af54a3a2e701,a1b0e4b2-86bc-4df7-85a1-84e5ca682a8c,c1,c4,3368,?,p1,
1769755947.9058352,CREATED,2030f453-6657-4e32-aa5d-8d8f55db65a0,c275fa8a-ddf7-41e1-a62c-7f0c3e52c2aa,c1,c4,27,?,?,surb={'id': '7e836a8b-5e67-4032-ab08-293560e868c3', 'route': ['p1', 'e2', 'i2', 'x10', 'p1', 'c1']}
