timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769495962.051304,RECEIVED,8b498ba1-7390-469b-8a20-abe61564c7e7,24333998-04fc-4e92-a768-661abe055ee4,c3,c4,27,p1,?,surb={'id': '16534495-252a-491a-8086-ae91d1d7745f', 'route': ['p1', 'e11', 'i2', 'x12', 'p3', 'c3']}
1769495962.1251607,SENT,0513edad-c66d-40bd-8e01-7c903b5a2793,241b1b6c-8534-4cea-bd99-52c6e478ed5a,c4,c3,3380,?,p1,
1769495962.1252372,CREATED,00836064-36f6-497a-a83b-c3d1e060ca6c,02340fff-88a6-49fb-9dc5-4f9f972fc70b,c4,c3,27,?,?,surb={'id': 'ccb4914e-ab6d-4979-866d-567a88537a06', 'route': ['p3', 'e7', 'i4', 'x8', 'p1', 'c4']}
1769495962.1365798,SENT,8fb92795-d7a7-45e4-8831-69cc168df510,a69f38e7-aa87-41af-b58e-b55eda6c062d,c4,c3,3360,?,p1,
1769495962.1366563,CREATED,b290ee2e-5776-428c-83b8-7acef665501c,3f8a608f-5dc8-40ed-8bd8-6a735c55d7b0,c4,c3,26,?,?,surb={'id': 'df047a25-bf54-4336-a089-bd50b905896b', 'route': ['p3', 'e6', 'i6', 'x6', 'p1', 'c4']}
1769495962.1778708,SENT,25c6ff64-b0dc-4078-b9ce-0f7314e5ae4f,fd0739cb-2fe5-45de-8707-92a18b76eb49,c4,c3,3391,?,p1,
1769495962.1779497,CREATED,d9909746-d6ac-4242-b217-5de20bbd1106,6e871aa8-f6d6-44fe-b5eb-d0e8e07aa17b,c4,c3,27,?,?,surb={'id': 'cb2c93c1-f726-4235-872a-2e16123b9913', 'route': ['p3', 'e4', 'i10', 'x4', 'p1', 'c4']}
1769495962.2899694,SENT,e8fb8488-0fb1-448e-b694-d07ea0c7604f,63ffe667-d31f-4e7e-86f8-7c60a6b8a325,c4,c3,3395,?,p1,
1769495962.2901614,CREATED,083b076b-dd5f-400e-9075-b85897af1bed,4656fa0a-83fe-47d8-9a76-d073200d4a9f,c4,c3,27,?,?,surb={'id': '3194a79a-9de7-443c-92ed-2ad2cad58d3c', 'route': ['p3', 'e8', 'i7', 'x9', 'p1', 'c4']}
1769495962.5607567,SENT,6958577f-f76d-4b1c-be0a-af211b4eb4d8,ce6b6bc5-4f22-4481-85c8-4d674a309a0d,c4,c3,3360,?,p1,
1769495962.5609138,CREATED,d5b6af01-965c-4404-bb4d-d7c2a418a7eb,475a4047-2063-48ee-acf9-cb5deb00441f,c4,c3,26,?,?,surb={'id': '9dded337-11d3-47a9-9dc3-ad8170f5ea4f', 'route': ['p3', 'e6', 'i2', 'x8', 'p1', 'c4']}
1769495962.8074453,SENT,eb510171-62f8-47ea-bfe5-e4eb1fb445b1,46b6499b-a5b8-4501-86a6-53760764491f,c4,c3,3376,?,p1,
1769495962.8075361,CREATED,4dfd0579-d839-45a5-9c38-058b8ffd678c,943077ca-5d7a-4ab7-be81-63d770334110,c4,c3,27,?,?,surb={'id': '173581fd-0165-4549-8720-046f9944c7bc', 'route': ['p3', 'e9', 'i6', 'x9', 'p1', 'c4']}
1769495962.8209176,SENT,95ba859c-b72d-4957-af8f-eb3d61fc7e01,30e3463c-434b-478e-b61e-699880cfd852,c4,c3,3391,?,p1,
1769495962.8209946,CREATED,a64ee96c-14f9-419e-afd3-08948a631e38,bef9b52f-655e-4fed-9943-dacf12b83703,c4,c3,27,?,?,surb={'id': 'f1381a00-0ce6-42ea-b583-bdc646970c45', 'route': ['p3', 'e10', 'i12', 'x3', 'p1', 'c4']}
1769495962.8445804,RECEIVED,b87a9d2a-9b2c-4c15-b5d0-5af7e5e80635,29d75007-7318-4bce-b8bd-ac75b195a276,c3,c4,27,p1,?,surb={'id': 'ac8c83a0-1c0f-459d-b608-7eb453c01815', 'route': ['p1', 'e1', 'i3', 'x4', 'p3', 'c3']}
1769495963.1973886,SENT,f24101a9-fde9-4652-8673-49b5cf7195da,ebf75655-d80d-4600-b5ab-3f402cd39939,c4,c3,3375,?,p1,
1769495963.1975384,CREATED,3827dcad-1a30-4e31-b194-af59764f180c,739be1ae-046c-47ca-8970-153b8a4d2d4b,c4,c3,27,?,?,surb={'id': 'ab4c2bb4-6a36-48f6-a3a5-54320349328f', 'route': ['p3', 'e9', 'i10', 'x9', 'p1', 'c4']}
1769495963.3321419,RECEIVED,142a5e85-29e4-4540-b3f1-4fb92743ab99,ce3cf885-5718-4daf-9941-222cca754cbf,c3,c4,27,p1,?,surb={'id': '688282ca-124d-4687-85dd-3beeecf772b8', 'route': ['p1', 'e4', 'i2', 'x2', 'p3', 'c3']}
1769495963.4552684,RECEIVED,37e35f79-0de7-45b6-aba8-66c5760e4fcf,50852b66-97d9-4608-8ba6-745150ee140f,c3,c4,27,p1,?,surb={'id': '0b987f35-a83c-42e8-8f66-0108ad4703f2', 'route': ['p1', 'e1', 'i6', 'x7', 'p3', 'c3']}
1769495963.5195448,SENT,724630dc-09a4-46d0-ae41-135795ab50af,e1971d3c-bc9e-49fc-a42e-9818f896b480,c4,c3,3367,?,p1,
1769495963.5196962,CREATED,1337d5e2-dcda-467f-a0c8-a6023a41f61b,8d145ed9-746a-4d7f-98db-b73c3026dd81,c4,c3,27,?,?,surb={'id': 'd41fdf93-0d21-4ae1-bb11-c3833b393a78', 'route': ['p3', 'e10', 'i7', 'x5', 'p1', 'c4']}
1769495963.600421,SENT,45904aa3-bec2-4b8d-8559-66c378d5f330,f058f2e5-f67b-4728-9825-85cb1f3cccd7,c4,c3,3359,?,p1,
1769495963.6004972,CREATED,25361da3-8093-4dc0-8c80-8d30ff07e63f,0dafc44d-f2d0-4a2c-b919-1312a5ac6cf9,c4,c3,27,?,?,surb={'id': '373195e3-ad52-49d7-986a-36bf6817fdd2', 'route': ['p3', 'e8', 'i10', 'x3', 'p1', 'c4']}
1769495963.7237048,SENT,d2991d9f-61e4-4585-b5e8-1984c96d1a9f,6cce491d-a8ea-4132-baad-f9787916f131,c4,c3,3394,?,p1,
1769495963.723855,CREATED,0cf961d3-bf9c-4002-be8d-c17084dafa61,850675b7-e8a5-4af7-888f-0e582b2ba5a0,c4,c3,26,?,?,surb={'id': 'fc87b4f5-f5a1-4bda-b8c1-049a8250af1d', 'route': ['p3', 'e11', 'i4', 'x12', 'p1', 'c4']}
1769495964.034715,RECEIVED,5ca82191-d6eb-4047-a0ca-de0f616bacc0,701c3045-c1e2-4c24-84f2-93f135367b24,c3,c4,27,p1,?,surb={'id': '2be041c1-f576-4829-9dca-454f82a25929', 'route': ['p1', 'e10', 'i1', 'x10', 'p3', 'c3']}
1769495964.2375019,SENT,f95a0ac7-d4ad-40e6-9711-c19219a8803a,ad7e644a-86e6-4630-b3fd-5023c9126971,c4,c3,3397,?,p1,
1769495964.2376478,CREATED,0791d011-95b4-406a-8bd2-4b95150cb93d,deaec8cb-6143-4b52-809b-e8ff79f1c72d,c4,c3,27,?,?,surb={'id': 'c6eb9e1d-64b4-45d3-8e66-a7c26baa8538', 'route': ['p3', 'e11', 'i5', 'x6', 'p1', 'c4']}
1769495964.321581,SENT,a9d7d9bd-584b-4b46-a829-66a3fa7747ed,607ee43d-6bbc-498f-b246-4256be2eb739,c4,c3,3360,?,p1,
1769495964.3217556,CREATED,2c0e4ed3-abb0-41c4-86dc-7b7023030c85,4e144e8d-af1f-4a3f-86a4-a31376a2983b,c4,c3,27,?,?,surb={'id': '8f1ba53b-1074-46af-b155-b621d8be9ea5', 'route': ['p3', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769495965.1019087,RECEIVED,27497fa0-e92f-471c-8e64-295123f601bd,3e2e2fe4-3b74-4f32-9b1e-f2970fba68b5,c3,c4,27,p1,?,surb={'id': '276710e3-5f54-471d-b8fc-41049b5b72f5', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769495965.1718633,SENT,732daf88-6806-45dd-8969-919d1ba91ad6,2f044794-1035-4003-bf98-ffd5897f4b8c,c4,c3,3376,?,p1,
1769495965.1719623,CREATED,ada3d34f-b3bf-47cb-bf95-6a4a6a0373bb,40162307-3ca1-4c23-9658-7d5e0fea6716,c4,c3,26,?,?,surb={'id': '2f21bbc4-6f2e-43dd-89f1-6b987478df43', 'route': ['p3', 'e9', 'i4', 'x3', 'p1', 'c4']}
1769495965.2785122,SENT,d64f1dfa-e282-4b6a-bcd0-0eeeb7762208,36d9d12b-1677-4c50-a8dc-9eba22dbfd6d,c4,c3,3376,?,p1,
1769495965.2785742,CREATED,fae71867-3bc8-4fe5-9935-070474ce46b8,f94906a3-50e4-4056-beb5-ec7a9f8edc38,c4,c3,26,?,?,surb={'id': 'ac7dcda9-d9b9-4da6-8726-d31732813d28', 'route': ['p3', 'e6', 'i8', 'x4', 'p1', 'c4']}
1769495965.9191942,SENT,602b4356-e089-46d2-832f-0eec2ea5527a,e48ed6a5-98e3-4f6c-9514-5f15fa986762,c4,c3,3388,?,p1,
1769495965.9192715,CREATED,c788fcfe-69f8-4de2-829a-3952bdac4769,5b559340-2e5d-45fc-9eb2-afb537ca7dfa,c4,c3,26,?,?,surb={'id': '7425fb26-06dc-4a36-a4a5-73bf01463a5a', 'route': ['p3', 'e2', 'i10', 'x3', 'p1', 'c4']}
1769495966.3290846,SENT,f6a5e153-58b8-4c9a-a09f-1ff62dadd7fb,4987e3aa-c11d-470a-9da8-429d1fe1811c,c4,c3,3359,?,p1,
1769495966.3292294,CREATED,d76d7b9c-5741-43ef-8239-70b6c9bc69e9,c4e38e17-790d-4bcf-bf47-74fb3600b98a,c4,c3,27,?,?,surb={'id': '8e6b2a64-deee-4fb5-ac50-f7a1fa4c4cf8', 'route': ['p3', 'e1', 'i4', 'x6', 'p1', 'c4']}
1769495966.6698194,RECEIVED,33362363-3763-4466-a977-bb87a73d249b,7b1aa58c-394b-48db-b309-1be2b5b276ba,c3,c4,27,p1,?,surb={'id': '4b347fb0-60cf-4584-85ac-f8a1f51543f8', 'route': ['p1', 'e8', 'i9', 'x3', 'p3', 'c3']}
1769495966.796792,SENT,d5ceec6e-9425-4c09-9f0f-f175a285f326,9189fd83-9630-473e-b125-a25db891574a,c4,c3,3365,?,p1,
1769495966.7969394,CREATED,c2d64a72-6e85-41c5-9a1d-02aa835e1f5d,0b93aa71-1829-4def-b4ba-4bb7dae7c69e,c4,c3,27,?,?,surb={'id': '31cb5f70-6752-4c81-b530-f45bc46d73ea', 'route': ['p3', 'e4', 'i9', 'x1', 'p1', 'c4']}
1769495967.0725822,RECEIVED,465cd285-f592-4fe1-838b-8905ab8a8a67,25f3ea23-74e4-461f-b19b-c9bbf4cb5daa,c3,c4,27,p1,?,surb={'id': '2494bdb9-c133-4ef4-9a88-c97d0a2de23e', 'route': ['p1', 'e7', 'i8', 'x12', 'p3', 'c3']}
1769495967.172668,RECEIVED,c2cb9b57-349e-4760-a2cc-824399db423a,689754d7-bf33-4b25-91f3-84cd497deb0e,c3,c4,27,p1,?,surb={'id': '22501af2-0952-4e10-b23b-b9ae90702d42', 'route': ['p1', 'e5', 'i3', 'x2', 'p3', 'c3']}
1769495967.18584,RECEIVED,43e28220-c0d0-4e39-a95b-31082d6527cd,50fffdb6-e478-47b5-a23c-2a35838f8dca,c3,c4,27,p1,?,surb={'id': 'cba0c5f3-bdfa-40fa-babe-56d0e38c9605', 'route': ['p1', 'e6', 'i12', 'x9', 'p3', 'c3']}
1769495967.3325562,SENT,d9cdcca3-e9f5-42c4-92e7-db7c26f0b653,233cbb40-c453-4f4d-acd6-6a091710bbb2,c4,c3,3379,?,p1,
1769495967.3326182,CREATED,af6ade08-4fba-4ecb-b4e3-d0cd594be745,63c89062-f8fd-416e-be46-4dd0a5668fc1,c4,c3,27,?,?,surb={'id': 'f3529448-d0e9-45e4-9bf6-ed312129ed81', 'route': ['p3', 'e4', 'i2', 'x6', 'p1', 'c4']}
1769495967.3993514,SENT,0ce496a6-49a9-411f-9d4e-2dd282ec0033,015f23ee-ca9b-4b19-88cb-40aad8d35635,c4,c3,3387,?,p1,
1769495967.3994236,CREATED,bb3fd4cc-6c6a-4961-8c52-69402bab7a77,41195bb9-993f-4bd3-802a-e305d5c4674b,c4,c3,27,?,?,surb={'id': '4145db27-0df2-4e38-8dc6-88b20e959bad', 'route': ['p3', 'e4', 'i10', 'x12', 'p1', 'c4']}
1769495967.4852946,SENT,38d13855-492b-4937-b5ae-fbcf4c6767bc,179cea0a-4e4f-418d-b33a-273d56eb0940,c4,c3,3397,?,p1,
1769495967.4854472,CREATED,b8282f43-7f0f-4b4a-89af-884025858600,e69f56b0-4b88-458b-b3e1-a4f97209b4ad,c4,c3,27,?,?,surb={'id': 'd23a8340-9f00-46a4-ac95-42424cc111d4', 'route': ['p3', 'e9', 'i8', 'x12', 'p1', 'c4']}
1769495968.2295442,RECEIVED,e33d31fd-977d-45b6-ac6a-42b1aa615827,a3a23161-4f02-4325-b45d-f97a4dac39bc,c3,c4,27,p1,?,surb={'id': 'e57fdb75-67ea-4103-bdb4-9a92b57ff8e3', 'route': ['p1', 'e1', 'i4', 'x1', 'p3', 'c3']}
1769495968.5229125,SENT,4f6dd7af-4116-45b3-8e58-e1d9d697f1e9,188e7442-b8a7-4207-8378-ce6749a5bdac,c4,c3,3383,?,p1,
1769495968.5230443,CREATED,bb191210-3a4d-4ca3-857b-0a91d87b5b7e,b5efaac0-df2a-47f9-b966-02f9c44b26d2,c4,c3,27,?,?,surb={'id': 'd3a1aa43-da91-4e15-b092-8df7898f5dfd', 'route': ['p3', 'e3', 'i11', 'x8', 'p1', 'c4']}
1769495969.2250955,RECEIVED,5ecfcdc0-fdb4-49da-ac9a-5c43c9460bad,3e2b54d3-fe6f-47ff-8e6c-f2a7c0cd47d5,c3,c4,26,p1,?,surb={'id': 'ce60fd73-ccff-4880-a055-93b96bcd3512', 'route': ['p1', 'e3', 'i11', 'x3', 'p3', 'c3']}
1769495969.2633047,SENT,6eb5aa82-8fa3-4280-a1ca-562312b5d8bd,80cf16f9-2a77-484a-b579-72def95da44b,c4,c3,3360,?,p1,
1769495969.2634485,CREATED,9874b4ee-54e5-41a4-b98d-245eb04fc26e,2f40851f-29c8-4921-96e4-3a4b3379b1ec,c4,c3,27,?,?,surb={'id': '5e33a222-b02f-48e6-9579-1f2afb944123', 'route': ['p3', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769495969.2871954,SENT,5fbe3b82-ef54-4b5b-be3f-fec43a97069b,e48623b4-8d93-4b8c-b850-edb119ec3268,c4,c3,3391,?,p1,
1769495969.2873282,CREATED,fa310b77-187e-4ef9-9f7c-1217678da8bd,3417e06b-cbbb-4063-8c5d-2b4463302cb7,c4,c3,27,?,?,surb={'id': '164bb7e3-5de4-4499-b20d-84bf013d7d12', 'route': ['p3', 'e7', 'i6', 'x11', 'p1', 'c4']}
1769495969.3983898,SENT,dbef6430-178d-4318-9911-638222f928b6,1a8e2af8-d565-4bb3-a9cd-245ddfdc2fd7,c4,c3,3404,?,p1,
1769495969.398524,CREATED,dc760939-7afc-4ae2-bb91-2c079790fbfd,001d4b22-6bb2-4554-97d4-a577bf20887d,c4,c3,27,?,?,surb={'id': '33cff57d-33ca-418e-9861-bf197fc6fa2c', 'route': ['p3', 'e2', 'i5', 'x7', 'p1', 'c4']}
1769495969.4241457,RECEIVED,f739268a-b0d1-4bc2-a00c-b2e955df72ed,77b0a8e3-07c3-4d39-8d9c-0d59a43f2170,c3,c4,25,p1,?,surb={'id': '71ce5541-d8db-4e20-af9e-898243c35b1c', 'route': ['p1', 'e11', 'i3', 'x11', 'p3', 'c3']}
1769495969.6928103,SENT,f799225b-c3b4-411d-b2f3-56ae67564028,0f4a5bd1-97e3-479e-9c89-f87699929474,c4,c3,3363,?,p1,
1769495969.6929054,CREATED,6c34336c-c54c-43c3-80ae-85ac20ed5c40,41336b7c-ef55-4a4c-bef2-de7f4b7bd81a,c4,c3,27,?,?,surb={'id': 'a31df282-aa91-4a52-91e4-7858d4a14e0c', 'route': ['p3', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769495970.4910836,RECEIVED,716a4222-39dd-4a5c-a7c8-94248ffb0b3c,cef47358-f6fc-4f23-a68a-4a2962f3b5aa,c3,c4,27,p1,?,surb={'id': '760addfb-5742-4680-8286-6c80c6a888b4', 'route': ['p1', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769495970.5917604,RECEIVED,d1c80bc7-565f-4e42-b354-6ac24ffd48d4,57b6387b-da0e-486a-8ec5-1f23140a0298,c3,c4,27,p1,?,surb={'id': '51061820-817a-4f39-8c00-0eb440695552', 'route': ['p1', 'e6', 'i11', 'x5', 'p3', 'c3']}
1769495970.5967145,SENT,6f285c57-dccf-498e-bcda-ff4f34c4367a,79a650bc-4294-4e96-88c8-4181c69626fc,c4,c3,3404,?,p1,
1769495970.596802,CREATED,dab3ad2f-5d42-43ce-9181-f8d501194377,1c605193-f16b-4066-9d1a-87544c8a6e3b,c4,c3,27,?,?,surb={'id': '0a58a0b1-c62d-452b-b5ce-1d3e5988f6fe', 'route': ['p3', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769495970.6891696,RECEIVED,e0cc40fd-d144-4436-985a-dedbc143b68e,c63904f7-4096-4e11-8bee-c1d45ef5d167,c3,c4,27,p1,?,surb={'id': '440d1601-ee97-424d-8ba5-0cfaa834ff4d', 'route': ['p1', 'e8', 'i1', 'x5', 'p3', 'c3']}
1769495970.6895838,SENT,1db01fa0-c2be-40c7-beb9-502072cdfe81,9cb93129-7e29-43bd-8035-4b63164c13b1,c4,c3,3375,?,p1,
1769495970.689872,CREATED,ab4d0e20-a6f2-44e8-845a-dbad5d92f230,67f5abca-c202-484b-bd8b-ec5528ca1c07,c4,c3,27,?,?,surb={'id': 'd4b3dcf3-c152-46d0-8b79-9a5fc4c46d7f', 'route': ['p3', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769495970.829151,RECEIVED,fed62b14-9200-4a2c-b5bb-c273a5b3e3f2,c8dfc44e-185a-427b-8b1f-abeedf584051,c3,c4,27,p1,?,surb={'id': 'bddfb6d1-8228-4b6f-a115-db8a3dfd5e4d', 'route': ['p1', 'e1', 'i2', 'x1', 'p3', 'c3']}
1769495970.972292,RECEIVED,c88828be-274a-4cff-beaf-2746a17e42e8,bb118824-8d9f-4598-b7ed-636be88c82fe,c3,c4,26,p1,?,surb={'id': '662dec4b-d5d0-46fc-bb74-9d1d126f5647', 'route': ['p1', 'e4', 'i11', 'x5', 'p3', 'c3']}
1769495971.227701,RECEIVED,f63f4a65-9d53-4364-a653-cf819a82d8a1,36bd9235-ffb3-43a2-9908-4807c01967ff,c3,c4,27,p1,?,surb={'id': '9657166c-473f-42d9-aa2f-897b5c010333', 'route': ['p1', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769495971.294348,RECEIVED,b42e2a4b-06c7-47df-acb5-82b706be8bdc,e9f19b54-8ceb-4736-a92b-4baedc9c8621,c3,c4,27,p1,?,surb={'id': '1946631f-c4ce-442c-8527-c8b87737a372', 'route': ['p1', 'e7', 'i8', 'x1', 'p3', 'c3']}
1769495971.352233,SENT,29c6c529-483e-4e25-81bc-eadfc5069d6c,5a2c976f-4f76-4830-b7ba-b97ee16c384d,c4,c3,3376,?,p1,
1769495971.3523917,CREATED,61f36222-4434-4869-9233-804b0ddf4c4d,80fbe28c-e24b-4b4f-bc4a-8cb4b3fbf095,c4,c3,27,?,?,surb={'id': 'e066d64e-04ec-470c-9c94-87b7c12c3731', 'route': ['p3', 'e5', 'i9', 'x6', 'p1', 'c4']}
1769495971.3854194,RECEIVED,6c1580cd-cdee-45b0-86ca-412ee52e451d,32931e1d-092e-4c1e-8325-fa00ca74ec1f,c3,c4,27,p1,?,surb={'id': '39eb7a2c-ad9a-4ed2-a793-4ac4f1b37983', 'route': ['p1', 'e3', 'i9', 'x6', 'p3', 'c3']}
1769495971.4954984,RECEIVED,96bcd8cb-e3f9-415f-9926-487e99d5e0ab,b742c58a-d6b1-4513-b8a5-bf6a1ebd0d4f,c3,c4,26,p1,?,surb={'id': '42fb158a-994e-47a7-adba-2b9bd1a25690', 'route': ['p1', 'e2', 'i6', 'x8', 'p3', 'c3']}
1769495971.5370011,RECEIVED,3c4e7481-34be-4e98-8b51-7917cd068b69,1c8a6759-168f-425e-8e54-fec91afbfd07,c3,c4,26,p1,?,surb={'id': 'a011740c-0390-444e-bae9-48b81c221ce3', 'route': ['p1', 'e6', 'i7', 'x10', 'p3', 'c3']}
1769495972.047946,RECEIVED,e22158ba-6b0c-4170-b8a4-e257ddbe3ee9,68ab083c-4683-4353-9cf5-5c5b47fcd0e8,c3,c4,27,p1,?,surb={'id': 'adeb6a01-0396-4811-ae9f-f9c31e0d223f', 'route': ['p1', 'e11', 'i10', 'x2', 'p3', 'c3']}
1769495972.6093206,SENT,1954aa23-9ef0-465e-a94f-64e14fcaf769,9f8b9caf-928e-480d-a6a6-dc553660680e,c4,c3,3384,?,p1,
1769495972.609593,CREATED,1715cc2c-0363-4913-8252-813299f7f339,597ca727-6ab4-413c-a8ba-85d2a11b6bd8,c4,c3,26,?,?,surb={'id': '4149b373-95ea-49e0-a1af-62fd0825c56a', 'route': ['p3', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769495973.119793,SENT,eabe222f-4826-4691-a30d-beed43662cd2,45efbb56-de59-486c-b4be-e357e7a7ceab,c4,c3,3387,?,p1,
1769495973.1199467,CREATED,555f1638-75e9-437d-a320-3a6499d2977f,789ab09d-4f7d-48ab-a7bf-517a7d85a876,c4,c3,27,?,?,surb={'id': '811d8e2b-efcc-409b-9253-a4f8a0e8dd5f', 'route': ['p3', 'e12', 'i2', 'x9', 'p1', 'c4']}
1769495973.4987185,RECEIVED,0dfa4128-0036-432c-aa79-ba6a74ebba30,da223530-22b3-49d9-a43a-b1b60bcb6f0d,c3,c4,27,p1,?,surb={'id': 'cc9c9003-f21e-4af4-ad43-19832974f723', 'route': ['p1', 'e9', 'i2', 'x2', 'p3', 'c3']}
1769495973.5388305,RECEIVED,76e9ae21-2462-49a5-87ed-4def0feecbe3,104d2098-094e-4c68-8cb1-a053d9a3e292,c3,c4,26,p1,?,surb={'id': '164a8cc4-0b65-413a-8fa8-190c838c5ac4', 'route': ['p1', 'e8', 'i7', 'x1', 'p3', 'c3']}
1769495973.6135678,RECEIVED,500e1ef2-bf4b-476a-bdac-ad4915fa97b2,0a83b0bf-6d90-451d-a62f-f0902b485d5b,c3,c4,26,p1,?,surb={'id': 'ec11aa84-6778-40b8-a42d-51059dd81ab5', 'route': ['p1', 'e3', 'i6', 'x3', 'p3', 'c3']}
1769495973.6849866,RECEIVED,44b82fff-5df9-4759-9d4b-06b4d52178dd,f7b57c9f-d4d9-4ec8-81d9-1706068e7a5b,c3,c4,27,p1,?,surb={'id': '59d0112f-dbda-439d-9e83-defe3e1137f8', 'route': ['p1', 'e1', 'i11', 'x11', 'p3', 'c3']}
1769495973.7159073,SENT,fe07b297-1ccb-48db-a988-aa0e0becc78e,d4bd2e75-a703-4223-9fa5-5825a08c92c9,c4,c3,3383,?,p1,
1769495973.71601,CREATED,004b72ce-15dd-4e62-b193-19b352b16cc2,0606376b-2ddf-428a-bb6a-3b6ef1905b78,c4,c3,26,?,?,surb={'id': 'df2d41ac-3706-44c6-8b7f-9be51e356f0e', 'route': ['p3', 'e6', 'i3', 'x2', 'p1', 'c4']}
1769495974.9546494,SENT,3418714e-d2de-4e8d-9051-f77ce5dfb151,0dd1521d-b539-4c20-bab8-6f71cf7835ba,c4,c3,3364,?,p1,
1769495974.9548144,CREATED,0da540c1-5a68-465f-bd92-b4e82dbf6c8b,e634a4d0-b539-4f49-bc84-a78289493b72,c4,c3,27,?,?,surb={'id': 'f2851f9b-c1f7-4769-a65c-29889e10c044', 'route': ['p3', 'e1', 'i1', 'x10', 'p1', 'c4']}
1769495975.1336203,SENT,0132b6f0-ca56-423c-9ee4-286af772b9e4,735a9009-d304-4765-97d7-62fb36bb18f2,c4,c3,3392,?,p1,
1769495975.1337686,CREATED,311c878d-13ea-4ddb-950a-246dbf075aa3,3bba0acf-9838-456a-95e2-053e0902e7f4,c4,c3,27,?,?,surb={'id': '123a3485-a2f6-411a-a3b7-4e2dd1acedab', 'route': ['p3', 'e5', 'i12', 'x5', 'p1', 'c4']}
1769495975.1692202,SENT,6d500b5a-ef18-4e50-9c3f-515f96e85d9e,e3603f14-8561-4b2b-a045-d3c8202b4894,c4,c3,3378,?,p1,
1769495975.1693814,CREATED,0bb7c0dc-a2de-4301-aa5d-56955df20865,4afd3713-f8a2-4953-bbd3-e8f8e96dce6c,c4,c3,27,?,?,surb={'id': '3cd4e305-6cd1-4fe7-bceb-b0ce7c332764', 'route': ['p3', 'e7', 'i6', 'x4', 'p1', 'c4']}
1769495975.179996,RECEIVED,3fd84782-7d32-4002-a2ae-e0539788e817,50a71568-f35d-4a18-a161-2a496e92914f,c3,c4,27,p1,?,surb={'id': '45419f06-632b-4f85-8dac-07b6d5fe187f', 'route': ['p1', 'e11', 'i6', 'x7', 'p3', 'c3']}
1769495975.4911299,SENT,78a6fae7-05c7-4442-b65d-a04a2d4cf7cb,2cd92da9-593b-40a5-9bad-c3213fcc3249,c4,c3,3397,?,p1,
1769495975.4912684,CREATED,ab118a94-f727-4e60-aa90-f20fc9b165d7,51590ec9-2d3d-46bb-b911-88b2995b639f,c4,c3,26,?,?,surb={'id': '79b53a6e-b672-4504-a3cc-48b55d4d610c', 'route': ['p3', 'e4', 'i11', 'x12', 'p1', 'c4']}
1769495975.5186489,RECEIVED,11d340ce-91f1-4e1a-8aeb-d034f570374a,c3701aa4-1823-4097-979b-4ddb3f7747d5,c3,c4,26,p1,?,surb={'id': '652b6a35-a205-41d4-a305-f93b297ac2cb', 'route': ['p1', 'e12', 'i6', 'x1', 'p3', 'c3']}
1769495975.7573676,RECEIVED,0e4987b6-3fa5-4a8a-bf47-460fb48e8e11,f049fc11-5e18-4927-b748-b2e3c5102b38,c3,c4,26,p1,?,surb={'id': '88695f62-c798-493e-8519-fc17dbdde6c8', 'route': ['p1', 'e3', 'i8', 'x4', 'p3', 'c3']}
1769495975.769898,RECEIVED,ccfdbb27-9bb6-45f4-b1db-f82570a278a5,9f447b1d-77c0-43d5-97de-5884efb13be1,c3,c4,27,p1,?,surb={'id': '382d64ab-3716-400e-9fc8-81bc41966d42', 'route': ['p1', 'e11', 'i2', 'x4', 'p3', 'c3']}
1769495975.9060335,SENT,d0b072cb-2892-4bbf-aa4d-b478af665553,eb3e6f4a-a9b2-4230-94e8-0df1c0798875,c4,c3,3360,?,p1,
1769495975.9061882,CREATED,24353a87-554c-4446-b9d0-bfffe2124e6c,f9e04d15-bf35-4dfe-b0d7-326fb9ddd502,c4,c3,26,?,?,surb={'id': 'd47b72a4-2e5d-45cd-84a0-b71f4ca3f123', 'route': ['p3', 'e1', 'i3', 'x12', 'p1', 'c4']}
1769495975.932401,RECEIVED,e31a1a3b-23fc-48d8-9736-a37af0057139,f5b567f5-7591-453f-9cf7-653d9171e2e1,c3,c4,27,p1,?,surb={'id': '7ebdca8e-3ecc-4807-8dc2-9768d0ceb806', 'route': ['p1', 'e5', 'i4', 'x5', 'p3', 'c3']}
1769495976.1572564,SENT,21d7b58f-38bb-4b93-9c91-a4ac5ecff224,5b44fcb4-1a33-4d41-8785-9ba67520e881,c4,c3,3364,?,p1,
1769495976.157391,CREATED,12d3808a-cf47-4ef0-be42-17d6de7b4fef,2ee42098-388b-4e9d-b6df-59dfe7c518c0,c4,c3,27,?,?,surb={'id': '1e73f47c-9eac-4292-b850-9d678693b3d7', 'route': ['p3', 'e4', 'i10', 'x8', 'p1', 'c4']}
