timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769496156.0598483,RECEIVED,c8930a04-d10c-4a95-9417-22207cf1e218,5f686f8a-aa9f-4d00-b07a-addf48e91774,c5,c1,27,p1,?,surb={'id': '36e33570-c11a-4d72-ab3c-511838540891', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c5']}
1769496156.1570263,RECEIVED,9f344bd8-93e1-48bf-ba91-66e85bcabdfc,09ca626c-b2d5-45c5-ad05-0c5eaa2b11a6,c2,c1,26,p1,?,surb={'id': 'c8f2ab7e-59b3-4cde-a768-65589791e703', 'route': ['p1', 'e5', 'i11', 'x4', 'p2', 'c2']}
1769496156.1986032,RECEIVED,c53e4a4a-3e0d-4583-8507-70036bfd4f2e,8206a63f-436c-4822-b869-c46f1d80d82a,c5,c1,27,p1,?,surb={'id': 'a46294a7-b2eb-46ca-a100-b10ef29a9844', 'route': ['p1', 'e7', 'i10', 'x12', 'p2', 'c5']}
1769496156.3028042,RECEIVED,b35a9a9f-17bf-42d3-b46b-4123a1e7e065,29e884c9-ed0c-486d-8fba-f78897f25b83,c5,c1,26,p1,?,surb={'id': '3618dd8d-531b-4266-9493-83dc8379378f', 'route': ['p1', 'e10', 'i3', 'x11', 'p2', 'c5']}
1769496156.4251287,RECEIVED,c5956674-dd3c-466d-a0bc-4cb2ebbeb1a8,32817b50-2f51-47cb-ade8-27995709eee3,c2,c1,27,p1,?,surb={'id': 'c509f890-cb06-49b2-b6a1-8f68ed4cbede', 'route': ['p1', 'e9', 'i2', 'x10', 'p2', 'c2']}
1769496156.5260363,RECEIVED,0701c606-81b4-4372-abd4-7b3413fd61c1,1754dd2e-ee73-4f79-9ba9-eef6dae814d0,c5,c1,27,p1,?,surb={'id': '71ee9d48-2d7b-4e68-8be1-be0c9945bd5c', 'route': ['p1', 'e12', 'i12', 'x8', 'p2', 'c5']}
1769496156.7362869,RECEIVED,6d500470-0bf0-4c1c-8916-5b78b4eecca2,a95a468e-7add-4a0e-a5a3-8232b9a159ba,c2,c1,26,p1,?,surb={'id': 'b7b1fc1e-a6f9-4acd-8a70-3bdfd0ba52b4', 'route': ['p1', 'e12', 'i3', 'x11', 'p2', 'c2']}
1769496156.7448533,SENT,6cd7a329-57e2-4f9b-8423-3e24292792b3,7960bf81-68dd-4d9e-af3f-8e4269afa772,c1,c5,3359,?,p1,
1769496156.7450202,CREATED,023e205e-1ef0-4948-8ba0-627c19d05daf,ba9124df-52e2-49cb-926d-4b6e8225c1c2,c1,c5,27,?,?,surb={'id': '0659b173-c24d-4bdf-975a-eb3027f622fa', 'route': ['p2', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769496156.7860146,SENT,2d4457c2-2431-4f79-85ae-bd7bb744d42d,ddf71213-6543-4990-ba1b-b64500f94844,c1,c5,3380,?,p1,
1769496156.7863412,CREATED,1f20d912-e8d1-407d-a29c-f9c78f733c91,dbfc0798-84d3-40e2-9d33-e0bda8bf5eef,c1,c5,27,?,?,surb={'id': '9b80029c-4f72-474f-9725-d023b6988872', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769496157.1657634,SENT,26e381c6-fc9b-45eb-8fcf-84b8934f055a,91575c8a-c222-4538-99e5-e1478f69b0f7,c1,c5,3380,?,p1,
1769496157.1659126,CREATED,32931444-d944-47ec-9e56-70190df7a628,69fc56f0-8c92-444d-bae4-8a31332a620b,c1,c5,27,?,?,surb={'id': '7cd4f994-2fef-447b-bdbe-9f8a5ceb5b23', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c1']}
1769496157.4533203,SENT,ce89a07d-0d04-4908-bf5d-4bcc9dc537d3,7a277cad-9dee-4d3c-989b-caaf19b39caf,c1,DROP,2018,?,p1,
1769496157.453464,CREATED,a02c1aa1-4b00-41fb-9ce7-4d17b568ba7a,90af12c1-c7d2-4756-8ad4-ca3f6f91e828,c1,DROP,25,?,?,
1769496157.5174093,SENT,2c42d699-01ef-4428-979c-654d383a7a91,ecc0c194-ae19-46f8-bf8a-233fe9d38072,c1,c5,3387,?,p1,
1769496157.5175667,CREATED,ad620491-9452-4e77-8ea9-543d1b253f8f,9771c503-4e30-487d-a155-f5f77ab2efa7,c1,c5,27,?,?,surb={'id': '907416ca-1f9c-41ac-aafd-9dd9511e959f', 'route': ['p2', 'e5', 'i11', 'x8', 'p1', 'c1']}
1769496157.6936,RECEIVED,ea6f328b-6be9-4d5c-a982-01cbcd8cafb1,6a87feea-2cbf-4c80-ba1a-5a9ecb440c2b,c2,c1,27,p1,?,surb={'id': '63eb73a1-dee8-45f0-b6a4-6d62c7a322c9', 'route': ['p1', 'e6', 'i6', 'x9', 'p2', 'c2']}
1769496158.067288,RECEIVED,0048922c-8825-4bd3-bd1d-e82b5a675c00,755afa1e-5576-456d-a2ef-864269f4f4fc,c5,c1,27,p1,?,surb={'id': 'f92b1aa0-b797-470a-901f-1021b9fc7313', 'route': ['p1', 'e11', 'i9', 'x8', 'p2', 'c5']}
1769496158.1479259,RECEIVED,d515a0b7-8c83-4b09-bd96-d128cd9ef0ca,c6df8cc3-5fc6-49cd-8b7b-32c97316076e,c5,c1,27,p1,?,surb={'id': 'aa1d0a4b-8253-4e56-a559-abec5ffb41c7', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c5']}
1769496158.4536932,RECEIVED,49a2ac4a-a8d8-4962-b617-c324f08eabb2,9684c579-fc65-4f32-892d-a3419b687ef4,c5,c1,27,p1,?,surb={'id': '9f089570-60a1-40c6-8ca4-939e9b1e7a6e', 'route': ['p1', 'e5', 'i1', 'x12', 'p2', 'c5']}
1769496158.5472262,RECEIVED,abfa4c99-71a3-476e-a392-c8920b2b4637,276d68a9-9c1e-4c71-8beb-2ea6e37ddff7,c5,c1,27,p1,?,surb={'id': '3a27da3a-4fb3-41c0-bae2-ed8ddc070c43', 'route': ['p1', 'e1', 'i3', 'x8', 'p2', 'c5']}
1769496158.5520349,RECEIVED,0369b578-9953-459a-a70c-6cf44f451d75,7cf61bdf-45f8-4102-96b6-93c38bde4de5,c5,c1,27,p1,?,surb={'id': '4d8e3bca-8b25-4e03-87f8-61419a2bfea0', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c5']}
1769496158.5821211,RECEIVED,e4bde9be-273c-47aa-a86d-48a66c19eb4a,5675e1a0-89b0-48ba-ade6-26f76a2b4ca8,c5,c1,26,p1,?,surb={'id': '8954c6c0-0233-4daa-a206-dbf66955c20b', 'route': ['p1', 'e11', 'i7', 'x7', 'p2', 'c5']}
1769496158.5971663,RECEIVED,79b5fae2-9de5-432e-9ea1-407ba7fc747e,19b57173-94a0-43e0-ade7-83a3351b10d2,c2,c1,27,p1,?,surb={'id': '50d268d9-23de-41bf-9c5c-e9a3b0d537ce', 'route': ['p1', 'e1', 'i9', 'x1', 'p2', 'c2']}
1769496158.6838372,SENT,9e17a294-ec68-4bf2-9d49-f26cfe0188fe,41de0763-a714-413e-ad03-76bd760f2e89,c1,c5,3359,?,p1,
1769496158.6839,CREATED,27fb0964-dafe-4821-9126-821673c3c85c,194a3e87-e1b2-458a-a586-88caf02a3d02,c1,c5,27,?,?,surb={'id': '9964ca0f-aaaf-423f-9fe6-c8dfe53dc003', 'route': ['p2', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769496158.9546597,RECEIVED,4c7dbe95-903e-437a-94cb-df280cfd164c,b6fb59c6-97be-4eb5-8964-7def1ebd2830,c5,c1,27,p1,?,surb={'id': '90d69953-fd92-48b4-a866-fbda1d91f53d', 'route': ['p1', 'e11', 'i6', 'x8', 'p2', 'c5']}
1769496159.1395197,RECEIVED,3e2d999f-dca7-4f01-8ac8-a969239c5944,f0ad67ed-6dcb-4572-8c8c-8d83ac159bb0,c2,c1,27,p1,?,surb={'id': '62ffe832-7a3c-4d3b-ae8d-77631f4912df', 'route': ['p1', 'e7', 'i11', 'x7', 'p2', 'c2']}
1769496159.5360057,RECEIVED,1426ba15-4b22-4b34-9a0e-7811c8e539ef,79d103b7-5feb-4222-90ca-fd1765e54414,c2,c1,27,p1,?,surb={'id': 'eb12dffd-3039-4931-8dff-ab6edfba7799', 'route': ['p1', 'e9', 'i4', 'x1', 'p2', 'c2']}
1769496159.5545897,RECEIVED,e84235e4-abe9-4cc5-9368-29c38f1e6241,1987556d-e00c-4560-82e3-bbfae4816d31,c5,c1,25,p1,?,surb={'id': '7397645b-5102-465d-89f0-98300fb148a6', 'route': ['p1', 'e4', 'i5', 'x2', 'p2', 'c5']}
1769496159.7811575,RECEIVED,a842e293-de59-45be-a23d-a136613930ec,0eb997d8-c7ae-48d5-b13a-3eff44631a4c,c2,c1,27,p1,?,surb={'id': 'd7eb207c-3b91-4b2b-ba1d-dbd0b3fbc864', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c2']}
1769496159.807233,RECEIVED,5bf90e30-a6d0-46d8-b956-9bcbd040448b,df9235a5-eaab-4ee6-82d1-daa9211dce66,c2,c1,27,p1,?,surb={'id': '586efa83-74d6-45a3-ab94-9e407881b42a', 'route': ['p1', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769496159.8373885,SENT,da49254b-3a97-46e4-b04f-f6e2bd080eb8,573d0f86-f3b3-4cb5-afa5-dfcf1f442dca,c1,c5,3359,?,p1,
1769496159.8374748,CREATED,c8c54489-9335-408e-89e2-010ff6255e7b,0d09b89d-116c-4e49-8861-a20febe0977c,c1,c5,27,?,?,surb={'id': '4faa547e-ec47-4d4f-9f74-ad2a740893b2', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c1']}
1769496159.8613007,RECEIVED,c8b452e9-27af-4648-b024-9f15bcf32b95,3e3922eb-e079-47e5-a7ab-f31cf9a129b1,c5,c1,27,p1,?,surb={'id': '74c07ac4-9606-49d0-84ff-2630717737dc', 'route': ['p1', 'e2', 'i5', 'x9', 'p2', 'c5']}
1769496159.9410696,RECEIVED,4fb0cb7b-e5a8-4c05-88c5-ae39909f800c,5ed48d83-ab2f-48ed-8a14-257f2d1ca40f,c2,c1,27,p1,?,surb={'id': '8a056b33-c1ef-4c39-b49b-f3f9ea0060cd', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c2']}
1769496160.141902,RECEIVED,3b018dff-387e-4bf7-b39d-361443e38420,2f6b0b79-5884-4cfc-a411-73e459e5110f,c2,c1,27,p1,?,surb={'id': '5f9b3114-3e20-4b2a-8454-72b01fc2518e', 'route': ['p1', 'e5', 'i5', 'x6', 'p2', 'c2']}
1769496160.259429,RECEIVED,95d5c083-862e-48b2-8d7f-a35162ead04b,fc59f398-30aa-4168-a82d-bededf441103,c2,c1,27,p1,?,surb={'id': '88b27fe5-e225-49bb-9d46-1dd42233d9d8', 'route': ['p1', 'e12', 'i3', 'x7', 'p2', 'c2']}
1769496160.332457,SENT,d4691d5c-6e25-42eb-a484-0aa8eeb798f7,2338aa45-27da-4b06-8dc1-1ce2cb860daf,c1,c5,3387,?,p1,
1769496160.332602,CREATED,93aa18c3-da91-4a3c-8678-8566113f25aa,651b0c6f-b692-42a4-be50-1f8c4b59fd8b,c1,c5,27,?,?,surb={'id': '5e0bd5a0-c7f5-4b74-834f-f8260e18ab4a', 'route': ['p2', 'e7', 'i8', 'x12', 'p1', 'c1']}
1769496160.3592196,RECEIVED,0d3ec464-4f96-4b44-8e18-fdc3e49c5006,c38e67d2-6755-45a0-95f2-01c1d817d6be,c2,c1,27,p1,?,surb={'id': 'f9888e3c-008c-4c58-bcfa-4342f4fbf78c', 'route': ['p1', 'e5', 'i1', 'x3', 'p2', 'c2']}
1769496160.419152,RECEIVED,7ce5d3a2-3de7-4a32-acad-dfe4e31e75f0,7dcf3998-0759-436a-9562-5c538473c885,c2,c1,27,p1,?,surb={'id': '805a640b-6fca-4e3e-9120-8ab5176802aa', 'route': ['p1', 'e5', 'i7', 'x3', 'p2', 'c2']}
1769496160.4564006,RECEIVED,1da729c2-9fa2-4c94-8f46-bf55a5d72d10,382e0f34-06e0-4007-81a5-64e0b79a5342,c5,c1,26,p1,?,surb={'id': 'ccab93a1-11df-4765-b86a-29a9d7fdd35a', 'route': ['p1', 'e2', 'i2', 'x3', 'p2', 'c5']}
1769496160.5665169,RECEIVED,858cfcfc-6666-4ccd-b20c-adde02d2ba89,2934f879-8693-40f4-882c-29aa475acc9e,c5,c1,26,p1,?,surb={'id': '63262f14-b44a-4824-83ae-0f7a7fb1a285', 'route': ['p1', 'e6', 'i1', 'x11', 'p2', 'c5']}
1769496160.5986545,SENT,ced49c20-83ad-46ba-983c-96a055a0425a,ad4e9288-4cbc-4abf-b046-0f2e0de64e3e,c1,c5,3372,?,p1,
1769496160.5987313,CREATED,0a5090ee-d9eb-4722-b8ad-45865cde3dc7,d1ed7397-7d2b-4651-8b74-ce6cb1686616,c1,c5,27,?,?,surb={'id': '17cacf8b-ba06-40e7-9fd0-82c0abc4e21c', 'route': ['p2', 'e4', 'i2', 'x8', 'p1', 'c1']}
1769496160.9625423,SENT,91ac4706-164c-4dad-95d1-31353c929c4d,c70151e0-5520-4f76-8a7e-82db29392004,c1,c5,3375,?,p1,
1769496160.962696,CREATED,0dc0e7e6-ed46-405b-a77e-a24dafe89dec,b377c955-6c8d-4d46-97dc-575f51790071,c1,c5,27,?,?,surb={'id': 'eb1119cf-2dbb-4012-a14c-a8df9212a59b', 'route': ['p2', 'e3', 'i7', 'x9', 'p1', 'c1']}
1769496160.9756541,RECEIVED,476108a5-5d13-4637-8013-be8adb9884c9,68e440f9-2984-4149-a201-585456bf0432,c2,c1,27,p1,?,surb={'id': 'f1a32b99-91c2-4e16-a867-361b992f9b62', 'route': ['p1', 'e6', 'i2', 'x3', 'p2', 'c2']}
1769496161.2736096,SENT,ab89afd1-8b51-41f7-a39d-825713471660,bc3fccc1-fcfd-463b-aea3-12a42dddb522,c1,c5,3388,?,p1,
1769496161.2737615,CREATED,bebab9d9-99db-46d6-a224-661ac94c9afa,7747140d-51ea-451e-b58f-087e60a1cd62,c1,c5,26,?,?,surb={'id': '6f5c6f96-f7e4-4f57-bfce-beaf76fe9407', 'route': ['p2', 'e12', 'i1', 'x7', 'p1', 'c1']}
1769496161.6532207,RECEIVED,64f9f75c-13da-4c12-ba54-4dcde329ed6b,47618e39-ce1d-403e-8f94-814a894b2753,c5,c1,27,p1,?,surb={'id': '4de5d213-42e5-4073-8570-14d153da513b', 'route': ['p1', 'e10', 'i4', 'x10', 'p2', 'c5']}
1769496162.0581627,SENT,a60a3e90-4031-47da-8f05-42525749a129,4a03f34d-b964-455e-9976-4b91ad283560,c1,c5,3371,?,p1,
1769496162.0582635,CREATED,40f9d350-1502-449d-bfb7-2d69f84ad605,58686ce7-e19b-4091-94e7-5c147c85a860,c1,c5,27,?,?,surb={'id': 'a96a5c8c-a5c0-44a0-9142-99b44a2a9837', 'route': ['p2', 'e9', 'i2', 'x2', 'p1', 'c1']}
1769496162.0663102,RECEIVED,ff99ce36-84a9-41cf-aa4d-40b2d075a11b,29a44973-33f4-4d9e-958c-744705d0b120,c2,c1,27,p1,?,surb={'id': '12851d7b-6a30-46bc-9a33-5784b94e26fb', 'route': ['p1', 'e6', 'i1', 'x2', 'p2', 'c2']}
1769496162.5126019,SENT,57bb457a-22bb-43a5-9a14-a054cad5e76a,ce06d73e-5766-46cb-a6fc-9496e6d44688,c1,c5,3380,?,p1,
1769496162.5127342,CREATED,769f4c4b-3c8b-4286-bc5b-570a66a871c0,bdfbe8ef-5fd8-4f87-8c9b-b14dd08aeaf7,c1,c5,27,?,?,surb={'id': 'c9e67878-963d-4e04-ab54-f0990d998de8', 'route': ['p2', 'e9', 'i3', 'x4', 'p1', 'c1']}
1769496162.5307875,RECEIVED,d6bae90c-2ded-46e5-b65c-9ae83e5f6cc4,1df64942-29df-4126-b027-57a578f936cd,c2,c1,26,p1,?,surb={'id': '46707b91-7f15-43a2-93c9-d8d706c95ae2', 'route': ['p1', 'e10', 'i2', 'x10', 'p2', 'c2']}
1769496162.5607522,RECEIVED,54a721e0-cba2-4b22-9c4e-08ea75bef546,55dbef0a-3503-4265-8f4d-7f2fc6703304,c5,c1,26,p1,?,surb={'id': '1742c0e4-2773-4082-899a-5ba2cd9104d3', 'route': ['p1', 'e9', 'i9', 'x6', 'p2', 'c5']}
1769496162.5877686,RECEIVED,83e680b9-8be5-4176-a35a-73630f2e35df,7394f283-6ed6-493f-8753-ec297d50de50,c5,c1,27,p1,?,surb={'id': '90ca357d-c6f1-4a9c-a3ab-0b0478ae4400', 'route': ['p1', 'e8', 'i12', 'x9', 'p2', 'c5']}
1769496162.6204927,RECEIVED,9c994e54-f725-4d4c-905d-8f6b9d7e0b50,d2e43844-0ea4-4ac1-a949-6f38dfd913b8,c5,c1,26,p1,?,surb={'id': '53bc19f0-35bb-47c4-9391-c6d3793cd8e9', 'route': ['p1', 'e6', 'i4', 'x6', 'p2', 'c5']}
1769496162.852996,RECEIVED,a6bae0d1-3404-45bc-a3ed-2f2a53ff2c26,23c87d7c-c0fd-4272-b574-b75dd5a2e61d,c2,c1,27,p1,?,surb={'id': 'e1915233-88dc-441a-8a3b-b172339cfd56', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769496162.9639103,RECEIVED,9eb77b12-9fd8-4411-b504-e1ddb48e178e,1328041f-2d47-4529-862f-1fbc503098be,c5,c1,27,p1,?,surb={'id': '00055d58-7e35-4e0a-b203-897511cdfccc', 'route': ['p1', 'e1', 'i4', 'x9', 'p2', 'c5']}
1769496163.4339242,SENT,e9bfb504-a4ff-434e-8c93-a974476f0b55,f781e769-2e04-4db7-8f5a-691c938e4806,c1,c5,3392,?,p1,
1769496163.434095,CREATED,932dceae-fad8-4442-8ee0-aea797531336,b1f81f46-ab5c-4660-97a1-fb72cbe92c4b,c1,c5,27,?,?,surb={'id': 'a6b810f8-6812-4768-a30b-71c82b49cdda', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769496163.5279694,RECEIVED,f727b407-8a6d-4800-9f39-0058196a84a3,1c7beccb-f1f8-4fef-8433-b1cfc1cfca05,c5,c1,27,p1,?,surb={'id': '9d501ab1-c0b7-4790-b629-344201401c27', 'route': ['p1', 'e7', 'i12', 'x9', 'p2', 'c5']}
1769496163.7193143,RECEIVED,730e86fe-b164-4882-b188-a3ab9f4d5a28,f260816e-baf6-401f-b2a4-59655c32d07e,c5,c1,27,p1,?,surb={'id': '64bc4d00-2c9a-4152-98c0-c4b9a55e9204', 'route': ['p1', 'e4', 'i8', 'x6', 'p2', 'c5']}
1769496163.8227136,SENT,5f5c17a9-6c3b-4a9d-9555-53019dcb9c6b,d81fc532-f0b2-40f2-9acf-5d5f28dc7259,c1,c5,3359,?,p1,
1769496163.8228471,CREATED,bfcf43b4-1ad9-4bbe-b8db-8973c54464e6,bcc76bce-76d6-4a2c-923b-c7d818100db1,c1,c5,27,?,?,surb={'id': '1eb1f2d8-6e8d-4637-8ee8-460f3ed612ed', 'route': ['p2', 'e2', 'i4', 'x9', 'p1', 'c1']}
1769496164.0458593,SENT,dff471f3-dcb0-4f23-8b8f-b9da2caa9d8a,68f0d65d-2cf9-4829-ac0f-6e79728f23be,c1,c5,3389,?,p1,
1769496164.0460095,CREATED,e2d26c56-f21e-4cc9-a2ee-22c73ed419e7,24a7d2fe-bbf7-44fa-8552-fed607915bcf,c1,c5,27,?,?,surb={'id': 'fdc27d84-a777-4b73-88a8-8e1af2e90617', 'route': ['p2', 'e3', 'i3', 'x10', 'p1', 'c1']}
1769496164.3221884,SENT,0ae9f808-af09-4516-bc4c-83e09dd3f205,c0ae8e4a-a76b-436e-8f43-56c97586e9f8,c1,c5,3364,?,p1,
1769496164.3223403,CREATED,7c97d78d-f58b-494d-9c7c-a80cf62b0fb6,a195329b-cb7b-405f-afac-8e49ba37a4ac,c1,c5,27,?,?,surb={'id': '38120c0f-2693-4880-b380-ea2fdc364aff', 'route': ['p2', 'e8', 'i5', 'x7', 'p1', 'c1']}
1769496164.3865242,SENT,7b0ad0f4-b891-412c-9b6f-9210c448df43,ec8e7d67-dda9-4c13-833b-2038fc6fae04,c1,c5,3376,?,p1,
1769496164.3866153,CREATED,b66161ca-eeb0-418d-b866-f69c5992e424,d1fabb85-7beb-44f1-aabe-4e1be4a172e8,c1,c5,27,?,?,surb={'id': '8601856e-c7e3-4a39-a7cf-b6ab7015928c', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c1']}
1769496164.5964682,SENT,c8b1e64f-9eaf-48d4-9151-aa1a0f5477b4,4283b7d8-07a4-4e29-9ed5-e9b11ea3f9cc,c1,c5,3360,?,p1,
1769496164.596802,CREATED,3d94b1db-7c5a-4eb1-bd36-72f95b6629b6,3afb0c66-2824-4474-97b7-0a26b50b7f26,c1,c5,27,?,?,surb={'id': '44b0ad61-0892-4f2d-85f0-24b1fea0fc98', 'route': ['p2', 'e12', 'i5', 'x2', 'p1', 'c1']}
1769496164.7303853,RECEIVED,e9aaa4ee-209c-427f-aee7-5a79734b4952,79ca5dc2-b618-4c38-98dc-676a1f3f5571,c5,c1,27,p1,?,surb={'id': '7fea5d3a-b673-4f7f-a21e-64a9603e1bc3', 'route': ['p1', 'e2', 'i7', 'x11', 'p2', 'c5']}
1769496165.1487532,RECEIVED,6ffb4373-2113-4881-b201-dbdc449f9505,3270cbf2-41fa-4ee0-860f-d6ae93f39723,c2,c1,27,p1,?,surb={'id': '8c0ee3a6-d75f-4ec5-a5cd-4673554fc3a1', 'route': ['p1', 'e8', 'i2', 'x2', 'p2', 'c2']}
1769496165.2207422,RECEIVED,f4d7e218-306a-4137-8379-4c90f3cef7a0,0a42f50e-c400-4279-9ce1-2f22a0a1f7e9,c5,c1,27,p1,?,surb={'id': '5f5f506f-9c7d-4d49-8117-8a2d8d5c89cf', 'route': ['p1', 'e6', 'i3', 'x3', 'p2', 'c5']}
1769496165.2239635,RECEIVED,4b2cb32f-522a-4ef7-83c4-a0a0a86e86a1,78ab1682-c18d-4e90-b78e-2c39455ce959,c5,c1,27,p1,?,surb={'id': 'c9684c8a-020d-4d71-a65a-54f517bd3cfa', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c5']}
1769496165.2865987,RECEIVED,1aac1c75-f5f0-4d24-94a5-dd6cfa8c28e4,452864e7-77e6-436a-9fee-41af7acf9d2d,c2,c1,27,p1,?,surb={'id': 'cede0959-2924-4117-ab26-19cb8b3704b9', 'route': ['p1', 'e7', 'i10', 'x7', 'p2', 'c2']}
1769496165.4943347,RECEIVED,90618997-2e06-41bb-ac62-2fc64eabd8dd,a075ba37-8fa1-4c47-93e6-dbc2abb2a582,c2,c1,27,p1,?,surb={'id': 'd31d909d-3b75-49a2-866e-c025a88f7ece', 'route': ['p1', 'e5', 'i3', 'x12', 'p2', 'c2']}
1769496165.6327944,RECEIVED,2c0f977a-e551-4566-b6cd-4002d12692c7,a1ba4216-d1cb-41cb-bf0a-180ca983ec5a,c2,c1,26,p1,?,surb={'id': '8c93a137-b45f-4dd3-a85c-a9a177cfc2db', 'route': ['p1', 'e3', 'i4', 'x7', 'p2', 'c2']}
1769496165.6496162,RECEIVED,657226f2-459c-4b4d-bc3a-6e3b5583199b,7cc60c0c-bc63-4b81-8aa7-ae939cb1159a,c2,c1,27,p1,?,surb={'id': '13bdc951-3cc8-4d0b-9eb7-90af377135f1', 'route': ['p1', 'e7', 'i9', 'x3', 'p2', 'c2']}
1769496165.8482933,RECEIVED,170dcc2b-52a2-49b2-a05b-083c24f0e37a,9663b146-7cf6-4213-aee3-e8bc4995b210,c2,c1,27,p1,?,surb={'id': '37d741ae-5e3a-435d-8663-6d74369fd985', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769496165.9013925,RECEIVED,bda37b4d-d424-4a93-aaa6-2dd0ac479ffb,48077290-ebcd-45e0-a9e7-19ff930b1ddb,c2,c1,26,p1,?,surb={'id': '62c8eaf0-1f62-4645-95db-0f2c0867cf32', 'route': ['p1', 'e8', 'i1', 'x7', 'p2', 'c2']}
1769496166.6453905,SENT,388c2846-ac39-40c6-a707-2b3c9a61f87d,4963a915-1679-4d8a-aa9e-c2e94df34854,c1,c5,3364,?,p1,
1769496166.6455553,CREATED,2cf28463-5636-4949-ae60-b7b02129b9c6,2128dc77-da62-4e5a-98dd-547168012b93,c1,c5,27,?,?,surb={'id': '84ed3423-a49f-41be-befd-720ffaf57294', 'route': ['p2', 'e5', 'i4', 'x2', 'p1', 'c1']}
1769496166.808465,RECEIVED,a8451007-c917-47c9-b4d1-b833f0f53879,a1dc5389-e3fd-46f7-9a12-536fc8151f9a,c2,c1,27,p1,?,surb={'id': '3b4969dd-b6b6-4631-b33f-a07cc131edfe', 'route': ['p1', 'e1', 'i9', 'x5', 'p2', 'c2']}
1769496166.8937302,SENT,e0ece687-6e86-4716-a159-39bbccd14cd0,b473b428-f0bb-4320-bdd9-0e7818f1416f,c1,c5,3376,?,p1,
1769496166.8938818,CREATED,b4492588-9a57-4038-9d53-fd68b55d3ce7,148b5b7f-9743-432b-b0fa-ecc3984574b8,c1,c5,27,?,?,surb={'id': '8b2d8525-08e2-4488-b278-d1d29f57faf0', 'route': ['p2', 'e1', 'i6', 'x12', 'p1', 'c1']}
1769496166.9653986,RECEIVED,fc94957a-9719-4720-a440-479fddbd1dd2,5b208f0b-5f96-4a4d-beef-62c92d3d43af,c2,c1,27,p1,?,surb={'id': 'e85aaa83-698a-4060-97a0-b82c038dd645', 'route': ['p1', 'e2', 'i3', 'x3', 'p2', 'c2']}
1769496167.0450938,SENT,89cb0363-aa5d-4e01-a592-54843626e209,0df4aba8-7fd5-4cfb-b7df-1d040927b97b,c1,c5,3376,?,p1,
1769496167.0452557,CREATED,018c35d2-cc76-4b63-8b13-4101541e2e09,f32aaa40-1c57-4a55-a283-8bac25c5beb9,c1,c5,26,?,?,surb={'id': '0a091295-0812-4041-bc30-07e48acf1a80', 'route': ['p2', 'e3', 'i9', 'x8', 'p1', 'c1']}
1769496167.1962922,RECEIVED,49f9e817-0910-4727-b06e-4c66c4622f75,4f9a27a6-e204-4a86-b458-8085ca815928,c2,c1,26,p1,?,surb={'id': '34d0a063-69ef-41bf-a59d-64bf9c868556', 'route': ['p1', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769496167.22261,SENT,208b7d07-ac15-4f33-b539-08c3849d0e11,028bdf23-f9db-46a0-9575-ea1b6bf5021d,c1,c5,3406,?,p1,
1769496167.222912,CREATED,5d4f2b03-e4a3-4028-8bcc-e21ee7407487,4b0b825e-d359-4e58-bebc-95e11a94b23e,c1,c5,26,?,?,surb={'id': '1c16f33c-17f6-4d20-ac0e-05621ae69bc5', 'route': ['p2', 'e2', 'i8', 'x10', 'p1', 'c1']}
1769496167.387165,RECEIVED,476c7eea-c840-43b5-b7a2-8477f6eba2bd,d3ecc063-774f-4747-a394-e811abbcb7d8,c5,c1,27,p1,?,surb={'id': 'e83b4dd2-e5b0-42f5-825a-7b1453f53d74', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c5']}
1769496167.4868093,SENT,f9c1f14f-6baf-4eb5-a9a3-f3c1fda327b8,693e9f84-e23a-4e0d-86f4-8ec8ab7f2853,c1,c5,3399,?,p1,
1769496167.486912,CREATED,eb38f381-45cc-4a78-b1bf-5df858545042,ac80951d-c946-4b53-9b91-6e2831accfb4,c1,c5,27,?,?,surb={'id': '8615a5bc-0c1e-43a5-b4a2-cf992035e4ba', 'route': ['p2', 'e8', 'i7', 'x4', 'p1', 'c1']}
1769496167.838381,SENT,25ecf362-cec5-4100-9968-0536015e5378,121abbb5-439d-42ac-acd8-f5bcf89fac9e,c1,c5,3385,?,p1,
