timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760755.3233173,CREATED,4f028f49-3edf-4eb3-8507-0fe9a45bb03e,73179fb6-c837-413e-b29d-f6c7e8e53c80,c5,c4,26,?,?,surb={'id': '06c347d7-023e-4f62-9b76-f269196f6e7b', 'route': ['p1', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769760755.426518,RECEIVED,dbcdb685-3eb7-4616-95df-a48ecd928bbf,e09cfad2-056a-4edc-b27a-a7f3947dbfd2,c1,c5,27,p2,?,surb={'id': '487bc9ee-e128-4c51-9ae9-3923aa4024a5', 'route': ['p2', 'e11', 'i8', 'x1', 'p1', 'c1']}
1769760755.5687304,RECEIVED,3df02b4e-da6e-4d62-aeb9-e30c096c7a72,c278ee15-c617-4c64-a987-82d6cdd378f9,c1,c5,27,p2,?,surb={'id': '6d8eb05c-e675-4d07-a7c6-c842cd7a1058', 'route': ['p2', 'e4', 'i10', 'x11', 'p1', 'c1']}
1769760755.7795572,RECEIVED,9756b0bb-6f31-4358-a7bd-c0ad38b0de9b,9018e92a-30a9-4af5-9df6-d4aeba0d1ace,c1,c5,27,p2,?,surb={'id': '95c3f512-e9c4-4c51-8a64-ba45f2629f74', 'route': ['p2', 'e3', 'i11', 'x10', 'p1', 'c1']}
1769760756.121205,RECEIVED,e2fe6077-dc84-4cad-b095-2032ec8d6de6,2be65cd1-6a3a-4546-be4f-0b0f050b3535,c1,c5,27,p2,?,surb={'id': '1c0d3e71-a0f5-4654-8ff2-f1cc8fc46596', 'route': ['p2', 'e9', 'i4', 'x8', 'p1', 'c1']}
1769760756.685936,RECEIVED,cf59095d-270a-4e84-8fb4-94d698c9d215,f50c208a-6fe4-4eda-a6a2-e7b66b32bc93,c1,c5,26,p2,?,surb={'id': '3fdd832a-6026-4fc0-a2ec-4928e86548af', 'route': ['p2', 'e7', 'i10', 'x8', 'p1', 'c1']}
1769760756.8742774,SENT,7a111d0c-a228-41d5-b966-40a370c0bca7,ba924bc3-445a-4962-8250-309ee612f744,c5,c4,3364,?,p2,
1769760756.8743522,CREATED,617007d4-c25c-48be-81c7-4e1221b3d6c8,1c373ce4-e850-4cc3-8f8d-8bf2dfe61909,c5,c4,27,?,?,surb={'id': '7bb59ba2-7ca3-4629-9006-a519a85621a5', 'route': ['p1', 'e6', 'i3', 'x2', 'p2', 'c5']}
1769760757.013974,RECEIVED,75f6eff5-b62b-4f75-9605-f74f15261db4,0cf324c9-e5b5-4bcd-b1c6-3e33ded35034,c1,c5,26,p2,?,surb={'id': 'b7149347-4937-498c-a458-21103378b514', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769760757.0298574,SENT,8d918205-0014-4312-a75e-40d7335bd0ac,3d317d12-7f80-4c0d-a305-9554d013db29,c5,c4,3385,?,p2,
1769760757.029976,CREATED,229add1f-9196-41be-a5b8-595e2b78b448,6a0ad63d-c0e3-4b2a-a059-a75242092f0a,c5,c4,27,?,?,surb={'id': '148fc202-fd0d-47d8-a102-52b282422ac7', 'route': ['p1', 'e7', 'i3', 'x7', 'p2', 'c5']}
1769760757.2679415,RECEIVED,85ef518b-3b8a-4a01-b0eb-e41bf2e8be73,2a4b2aa1-e71a-4fd1-81a1-ee91a2082d95,c1,c5,27,p2,?,surb={'id': '45a81cc2-4516-4e09-9000-041606513520', 'route': ['p2', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769760757.3426867,RECEIVED,6a48c4b0-9f25-4e26-a4af-add8c48c3811,3ae86c43-2b8b-4b18-9927-4c1d0d76a718,c1,c5,27,p2,?,surb={'id': '23d60ce3-bd04-460c-a03f-e7ca883011b9', 'route': ['p2', 'e2', 'i5', 'x12', 'p1', 'c1']}
1769760757.5204535,RECEIVED,02d0f463-13bb-4169-b10a-0a43f7229252,bac9f7b6-2b87-4741-b21f-b1611f7fa321,c1,c5,27,p2,?,surb={'id': '8d76baa4-e9b3-4d22-8f5f-8041fe73076e', 'route': ['p2', 'e4', 'i9', 'x6', 'p1', 'c1']}
1769760757.7576287,SENT,63582f79-76aa-4f1a-b9f8-740ef6fefdff,e7095b11-b90c-4139-975e-4f71083877e2,c5,c4,3387,?,p2,
1769760757.7577739,CREATED,d06d82e3-136f-4bc8-865e-68a685d291bd,cf60e581-4384-44b4-af52-240cb20099c0,c5,c4,27,?,?,surb={'id': '123befee-84f1-4cf8-a55f-c3cf881a57fa', 'route': ['p1', 'e11', 'i4', 'x12', 'p2', 'c5']}
1769760758.2121093,SENT,634c2122-13f2-4543-9b9a-13ee2bb65e0c,d6bc0207-493d-4878-8e73-8c02ae22a0be,c5,c4,3375,?,p2,
1769760758.2121847,CREATED,20e23145-c36a-48c9-89ea-6795ebb1a686,44a58273-4186-42bc-aec6-f01abefce611,c5,c4,27,?,?,surb={'id': '7a022b94-6b45-486c-8ae4-b33375b964fa', 'route': ['p1', 'e12', 'i8', 'x3', 'p2', 'c5']}
1769760758.230325,SENT,4612e7b5-026e-40e0-b752-c4c30211d539,a89241f6-31dd-445e-b38e-87d7bd8143e8,c5,c4,3378,?,p2,
1769760758.2304,CREATED,6a7b1951-2691-4a89-9e3f-de7165d6a1b1,f04181ce-997d-4bb0-99c3-23bc2f528c76,c5,c4,27,?,?,surb={'id': 'c3e00c03-2233-45b7-ac4c-3a4603fbd184', 'route': ['p1', 'e1', 'i4', 'x9', 'p2', 'c5']}
1769760758.4609752,RECEIVED,f22bd96e-a14c-49bd-a49e-3511a6decf13,0b0014d0-0b9d-4b0c-b4a7-13c9dfff6474,c1,c5,27,p2,?,surb={'id': 'd4499f1c-418d-4b5d-83c8-29e0a8186cff', 'route': ['p2', 'e11', 'i11', 'x1', 'p1', 'c1']}
1769760758.5477266,SENT,217d1b74-7c4f-4f19-949c-781c3afda0c8,abbc91f8-741c-4ae3-92bf-d416b51c7a81,c5,c4,3383,?,p2,
1769760758.5478718,CREATED,1c65e5c5-b46e-43de-a24c-b4f718ccd49e,5f35804c-e792-47a4-839c-15f300502433,c5,c4,27,?,?,surb={'id': 'f87f47e9-f306-4e37-bf30-d0a7a7783724', 'route': ['p1', 'e3', 'i3', 'x4', 'p2', 'c5']}
1769760758.6660168,SENT,483ef9a2-ba6b-4e98-b09e-063df88df121,792eeef8-77a9-4fab-bc9b-e037851dcc34,c5,c4,3397,?,p2,
1769760758.6662002,CREATED,05f05c3f-9f48-455c-9aa7-31e2fa0109a6,83718c3d-e40b-42a6-b89d-747019631e19,c5,c4,27,?,?,surb={'id': 'ebaff650-d921-44a9-be0e-227edc4bb416', 'route': ['p1', 'e3', 'i4', 'x4', 'p2', 'c5']}
1769760758.7445602,RECEIVED,0c4ad5f9-7de3-4d44-93bc-2cf3d1ab26c9,5ff271db-5676-4d7a-a33d-88b8ba586db6,c1,c5,27,p2,?,surb={'id': '11a3c032-fe5b-4150-81a0-6be23b9b8b37', 'route': ['p2', 'e3', 'i1', 'x11', 'p1', 'c1']}
1769760759.0777543,SENT,a1fdf87c-5408-42ff-aafe-ba99d108c929,e09aac98-d489-49d3-8be7-e07fbf34329b,c5,c4,3393,?,p2,
1769760759.0778854,CREATED,7bedb12a-3d72-4766-b7bd-be74309928ae,40e32149-eb23-44fd-8488-0e7fc4075f0b,c5,c4,27,?,?,surb={'id': '3298b06c-ee0e-4590-b781-6db6e6c1f3a7', 'route': ['p1', 'e12', 'i10', 'x1', 'p2', 'c5']}
1769760759.1860864,RECEIVED,d5c2b560-70e5-4997-af6c-f3487e9cae8a,63ff46c1-811b-4c60-b3ea-0ca721036bdb,c1,c5,27,p2,?,surb={'id': 'f5ecd7c4-16bc-4dc8-bcc1-3aa27660dfa8', 'route': ['p2', 'e12', 'i8', 'x5', 'p1', 'c1']}
1769760759.4545107,RECEIVED,f4221fb1-ec77-4260-a394-5827877bfdc4,9f0ce962-b717-4e02-9768-364de5287c64,c1,c5,27,p2,?,surb={'id': 'fef79867-c216-4fb2-999d-8ebccecf5d31', 'route': ['p2', 'e1', 'i7', 'x11', 'p1', 'c1']}
1769760759.5674226,RECEIVED,4e8ab7c1-866b-42d1-8d1d-2169d251a092,7d1622f0-913b-43b6-b4da-e59ec3d46040,c1,c5,27,p2,?,surb={'id': '1e8fcf06-5563-461d-8b64-c20668fd3486', 'route': ['p2', 'e8', 'i9', 'x11', 'p1', 'c1']}
1769760759.6600003,RECEIVED,70a3687f-a5c8-436f-bfbd-61d0ed8f0a20,10861040-59a0-4a4b-bfa0-bc49f7f7714a,c1,c5,26,p2,?,surb={'id': 'b78ebe91-e56f-41d6-a880-282d2b44e151', 'route': ['p2', 'e2', 'i2', 'x2', 'p1', 'c1']}
1769760759.8480115,RECEIVED,471aff23-f091-4da5-ac94-e07f586c7405,99d013f7-807d-4db1-8f13-67793302aca7,c1,c5,26,p2,?,surb={'id': '118398e5-6e7f-4025-9bbd-e40fcfd6272a', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c1']}
1769760759.920782,SENT,517029ce-c55d-4f33-8f1d-981070dbe85b,a4db5155-334e-4149-acd5-1963d50d7116,c5,c4,3367,?,p2,
1769760759.920935,CREATED,83630be6-3324-471e-aaa5-9091887bf8d7,ca9bc06d-8408-476c-9289-15c30e8d78ba,c5,c4,27,?,?,surb={'id': 'f7991548-d4c4-4219-895c-134be122f2ab', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769760760.1358743,RECEIVED,cde519ad-e791-4199-9212-060bea89a377,53279b6d-8958-4116-9c37-820d1ad38766,c1,c5,27,p2,?,surb={'id': '45eebbbc-e3b1-4f00-a35b-ff614ea38aca', 'route': ['p2', 'e3', 'i5', 'x3', 'p1', 'c1']}
1769760760.3362045,SENT,86d8426c-12a7-4b33-93f3-3aee70dc9f70,a18398a5-52cf-48e9-b05e-71d1a101005b,c5,c4,3367,?,p2,
1769760760.3363426,CREATED,61bb4696-caa8-4cb8-a348-6135206633a5,2403d0ad-52f2-41c3-969c-0219a286ed66,c5,c4,27,?,?,surb={'id': 'ecc961a3-a2bf-4566-8604-0cae97ab0c23', 'route': ['p1', 'e12', 'i3', 'x6', 'p2', 'c5']}
1769760760.5581806,SENT,63475ac7-a8f8-40fe-86f1-6a0281c5fd4c,7c514ded-7f9c-491f-b9b7-004ae94b24f2,c5,c4,3359,?,p2,
1769760760.5583358,CREATED,04189f90-b1d9-46e9-9bac-e03529b838a5,d8a36c6a-3ceb-4e08-ba2c-f709e28b8ec5,c5,c4,27,?,?,surb={'id': 'c7c7a130-ddaa-4136-b461-23964c3028e7', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769760760.6284902,RECEIVED,d6bd648d-21ba-4928-8d86-7a9dfce8bdd2,a58193fd-fc44-445e-9505-672d43aefd7f,c1,c5,27,p2,?,surb={'id': 'b7cf7bb2-14bd-44e3-bb09-63a24814d60e', 'route': ['p2', 'e1', 'i9', 'x10', 'p1', 'c1']}
1769760760.776674,RECEIVED,e9970e2e-c3cd-40f7-bacb-0bb2df2ff368,5c8a68ce-391b-433a-8e11-1b02cb409f87,c1,c5,27,p2,?,surb={'id': 'd0c75909-750a-4408-96d3-7db1b09396e0', 'route': ['p2', 'e7', 'i9', 'x10', 'p1', 'c1']}
1769760760.96637,SENT,9e311899-8d0a-446c-9804-0054af48b3dc,f81e67ce-0efb-4d29-b12e-7824997944dd,c5,c4,3379,?,p2,
1769760760.966512,CREATED,26607781-d102-4edc-b003-7b5b2d68db33,148ad731-4464-4d31-9fa4-91ea1bfae406,c5,c4,26,?,?,surb={'id': '765c38f3-68ba-4d18-b1ed-2a50a18e2729', 'route': ['p1', 'e9', 'i12', 'x1', 'p2', 'c5']}
1769760761.5616589,SENT,708fa08f-f2c9-4cb1-811e-ca6a97c02f59,ca2381ba-8ffa-4a6d-87b6-9e9c3504ea72,c5,c4,3391,?,p2,
1769760761.5617607,CREATED,496406c2-edf4-4ea9-a2d1-487d7e487526,e0dd66b6-5fc3-48c8-9694-7472ba27e6ca,c5,c4,26,?,?,surb={'id': '6195dd67-7b3a-4c7c-b640-896ba31939c0', 'route': ['p1', 'e11', 'i8', 'x12', 'p2', 'c5']}
1769760761.7593155,SENT,2558bf4f-48d2-4f3b-bee8-85ddd396d684,c6b81859-30bf-40bc-8016-409de3fa8a09,c5,c4,3384,?,p2,
1769760761.7594633,CREATED,cdc98189-df85-4974-a056-cbc33362bac6,4a5810c8-db30-42cb-a4a4-e976ecbc4490,c5,c4,27,?,?,surb={'id': '927f9900-d4cb-4892-b433-cdfd94726bdb', 'route': ['p1', 'e9', 'i6', 'x1', 'p2', 'c5']}
1769760762.4928932,RECEIVED,59bd0208-82f2-4d77-b793-32337b714951,03b870d7-9c64-4432-9501-3317e87be5e2,c1,c5,26,p2,?,surb={'id': '033aece2-0d5c-40fe-a0d3-8b49b5702a16', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769760762.498,RECEIVED,c8d43ccb-8cc0-41f5-9199-08bec77d702c,9f49ca7b-cbf3-474d-a8f6-e42c583255ca,c1,c5,26,p2,?,surb={'id': '18868b28-2e85-411c-b45f-c556b433c8f4', 'route': ['p2', 'e4', 'i10', 'x8', 'p1', 'c1']}
1769760762.5148244,SENT,086db2a1-000f-489a-8ee5-74fed89577a3,7fda44a7-ba1c-4b31-81b4-257a9888473e,c5,c4,3401,?,p2,
1769760762.5149634,CREATED,064c0e27-0494-4525-bb0f-425573c4517d,2da3e02e-be53-4fc1-8bbb-b35101ba920c,c5,c4,27,?,?,surb={'id': '8b7f72aa-11f0-4279-ab46-9b8a6883c4bd', 'route': ['p1', 'e12', 'i11', 'x9', 'p2', 'c5']}
1769760762.5328298,RECEIVED,c7a67271-a16f-4632-8fbd-2d57d0a467e3,5d755bf0-0a88-4bd0-8dce-4fdf3aac249f,c1,c5,27,p2,?,surb={'id': 'fd73a729-c117-4465-9e27-4938e2db5bdf', 'route': ['p2', 'e1', 'i7', 'x11', 'p1', 'c1']}
1769760762.8848825,RECEIVED,0cdb9938-b5d7-4ae2-9276-01ee4e811821,525cbe05-7101-4257-831c-7242f5c99e84,c1,c5,26,p2,?,surb={'id': '0a9f185e-ec97-49c9-83f3-f19910873549', 'route': ['p2', 'e7', 'i12', 'x6', 'p1', 'c1']}
1769760763.0236077,RECEIVED,0c0fb9cc-8366-4d1f-b612-fe454f8fd913,70a7706e-18bd-4219-be49-4937aa9fb93d,c1,c5,27,p2,?,surb={'id': '7ee6de0b-66bd-495c-a877-7e9abe632b69', 'route': ['p2', 'e12', 'i7', 'x7', 'p1', 'c1']}
1769760763.1398249,RECEIVED,c2f50fbc-aae2-4532-9183-11534844de4a,a8e89693-15b4-4baf-9909-5fdb47da3ee5,c1,c5,26,p2,?,surb={'id': 'df4f50f7-bfcb-4bf2-96fe-d2416aab194b', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c1']}
1769760763.167259,RECEIVED,79c0a242-f01d-4314-a1dd-5827a3d1d2e6,ff415e8f-85bb-41bb-be75-15fc23de9be7,c1,c5,26,p2,?,surb={'id': 'a855794c-328c-464d-9e76-7d71b007a14c', 'route': ['p2', 'e12', 'i7', 'x6', 'p1', 'c1']}
1769760763.210113,RECEIVED,329c3920-6070-4087-b357-e8eb5fede40f,b1031a5f-6aa5-4f11-a4f5-b6f5e8ba549b,c1,c5,26,p2,?,surb={'id': 'f183ab12-8f58-43fc-a881-4d68442767be', 'route': ['p2', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769760763.421418,SENT,82b01817-7bc7-45b2-bdb9-e9c3c1b27236,2ca055a5-3561-4a9b-87a8-eca7996ef3e0,c5,c4,3387,?,p2,
1769760763.4215662,CREATED,2d3f0868-9038-4dcd-824f-28b80e9d63c2,cdfb33b2-68e0-40da-9255-467bdf93bad4,c5,c4,26,?,?,surb={'id': 'f2e37516-8a54-4fad-932f-4e63ee2ed1ed', 'route': ['p1', 'e1', 'i4', 'x7', 'p2', 'c5']}
1769760763.5506818,SENT,ac611561-0033-4141-8f81-f9c3374995ca,c3fbef9e-a17a-43f8-9aad-97974183bf40,c5,c4,3361,?,p2,
1769760763.5508306,CREATED,5ea3e3fc-330d-4cbf-ad47-a18cf87df6a8,07e3f066-efb9-4418-8aa3-8d2e6d8fac15,c5,c4,27,?,?,surb={'id': 'c8e447cc-4154-41ed-b450-e3c79d9b7d7f', 'route': ['p1', 'e1', 'i8', 'x9', 'p2', 'c5']}
1769760763.705367,SENT,82c10bc4-8ab9-4676-ad72-2074200938e0,65740d97-ee27-4c3c-a995-7fc9a5e2e591,c5,c4,3379,?,p2,
1769760763.7055142,CREATED,22dded5c-a63a-4111-ac8f-e4dcd8906cf6,15584392-e564-4f0f-8f56-03722a5bca6e,c5,c4,27,?,?,surb={'id': 'b509935d-e913-411b-94c0-3e5ab8b765d4', 'route': ['p1', 'e7', 'i5', 'x2', 'p2', 'c5']}
1769760763.7731097,SENT,78b4b83b-3cfa-4b52-bb48-375e2fc55360,fccf5ee5-595c-459c-aa14-939ae1439f25,c5,c4,3368,?,p2,
1769760763.7732484,CREATED,cbd28a02-5ba1-4453-8660-08f3a96b4406,a98bbeda-b691-47ef-8f11-36ea3cc4c0e0,c5,c4,27,?,?,surb={'id': '9a7fc66a-4faa-44c1-b360-0d1d83f08882', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c5']}
1769760764.2420113,RECEIVED,063ce9cf-4f78-4838-ae58-8a553cc9b8fa,9bf26746-83b9-4fc1-a3ef-c33ae3d2c9d4,c1,c5,27,p2,?,surb={'id': '8c583d24-d204-4277-8b17-40413575e630', 'route': ['p2', 'e9', 'i7', 'x11', 'p1', 'c1']}
1769760764.3497396,RECEIVED,9d3390a4-1210-4038-9529-a6df3973cf2f,e808e808-2114-4600-b967-9b9b00a3bf12,c1,c5,26,p2,?,surb={'id': 'bfd1e3c5-5901-43f9-9b76-0d15a3618294', 'route': ['p2', 'e11', 'i4', 'x3', 'p1', 'c1']}
1769760764.466575,RECEIVED,d949a633-ea6f-4325-b912-90659b15e2eb,fad14f7e-3f5d-4661-9ff7-37a77acd4033,c1,c5,27,p2,?,surb={'id': 'ef31e953-161a-4034-a3f4-f234f9a6f935', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769760764.5101066,RECEIVED,9e3dbc85-c4d5-424e-9577-4d90819bf390,6cde44bb-56bb-49b9-ad37-57babcb494d5,c1,c5,27,p2,?,surb={'id': 'd321e471-b3ad-4fdb-bec0-52ec91349fb7', 'route': ['p2', 'e11', 'i10', 'x6', 'p1', 'c1']}
1769760764.6834383,SENT,36bb867d-8206-4fff-ad0f-82d2639859dc,9f1aa4b3-726c-4358-94c6-e0b89fcf6087,c5,c4,3358,?,p2,
1769760764.6835694,CREATED,01b8f459-98df-4d83-8b1b-4f6aea5adbfe,ec5eae10-5901-430a-ae0d-2bd9af20370c,c5,c4,27,?,?,surb={'id': '75f82cd6-0829-4cdf-92e2-69e564727d1b', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769760764.8320613,RECEIVED,696a2fe9-c3c0-4603-830a-854f97aac23b,cde59a3e-45b4-455e-a50e-9b739a8e394e,c1,c5,27,p2,?,surb={'id': '85e0a8ca-7ecf-41ba-9482-c60a63a5fbb9', 'route': ['p2', 'e1', 'i4', 'x2', 'p1', 'c1']}
1769760765.1635988,SENT,652933f9-a88b-42d1-9101-018221187751,cf7c1ad1-7eaa-4122-995c-daabaf8e3d80,c5,c4,3375,?,p2,
1769760765.163687,CREATED,a246ccd8-28e0-4811-8b15-53e4b8f02b75,d78a4a0b-4335-4a21-ae75-18c0f66ee3c9,c5,c4,27,?,?,surb={'id': '85adf4c6-23c3-4391-b2ab-95ce9808ac3a', 'route': ['p1', 'e5', 'i3', 'x8', 'p2', 'c5']}
1769760765.3232307,RECEIVED,7d5eaa20-1b42-411f-9f63-84d7bfc908df,ebf53a19-f488-4fa5-ae0c-8cb995dc74a2,c1,c5,26,p2,?,surb={'id': '62e3abe8-029e-4554-b975-57cde8c918d2', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769760765.4429972,SENT,cea29fc4-69b2-4d8d-877b-5fd7fd82c21c,862173a0-8a0f-41af-b67f-eeb73b41a256,c5,c4,3383,?,p2,
1769760765.4431796,CREATED,1b248b71-0f72-44e2-a878-af1f3ed44c17,e282f060-ae32-497a-9e5d-47d71fe64e6d,c5,c4,27,?,?,surb={'id': 'f2e36f1e-73f0-4110-bb6b-0006f91a7747', 'route': ['p1', 'e12', 'i4', 'x9', 'p2', 'c5']}
1769760765.8695214,RECEIVED,fca1c23f-1f86-421f-a4ca-d504ffa44c33,56af7b0a-a860-4c99-a17e-64fe3e1635b8,c1,c5,27,p2,?,surb={'id': 'f061b2a6-c1df-42b9-b4a0-a28ff2e55eca', 'route': ['p2', 'e5', 'i11', 'x1', 'p1', 'c1']}
1769760765.936692,SENT,068529ff-cbd2-4d7d-a56f-e4ef01a0e9f6,b4d2a2e0-6f9e-41bb-b215-7f9afec5cd63,c5,c4,3390,?,p2,
1769760765.9368098,CREATED,584f3650-9662-43ba-9c08-e7e2940372ba,05259061-cda9-4511-8841-5da1761164b7,c5,c4,27,?,?,surb={'id': '46d2a9b7-b14f-4d80-a06d-93a13fe72b95', 'route': ['p1', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769760766.057831,RECEIVED,1e433863-afc5-4b82-ba84-4ea52567de0c,6fea9afe-0b68-4438-9476-235258f51263,c1,c5,27,p2,?,surb={'id': 'd5725aef-a90f-4107-a6c5-7cd0b094d818', 'route': ['p2', 'e11', 'i8', 'x8', 'p1', 'c1']}
1769760766.2423663,SENT,3d2c7176-e82c-432c-a354-c4bb21247be9,cc4c81ea-a563-4bd3-89c4-d3fade9433d3,c5,c4,3380,?,p2,
1769760766.242514,CREATED,73d75597-621e-40a5-a32f-9d63797c4d83,233db0e0-1e8c-4505-af8d-1ad1e34b189f,c5,c4,26,?,?,surb={'id': 'c9d14200-6b44-4ecb-88b7-142312179191', 'route': ['p1', 'e8', 'i11', 'x12', 'p2', 'c5']}
1769760766.2917032,SENT,4bb2a4b6-2aab-47ce-92c9-b2310d93212b,160b2b9f-4869-4123-8eb7-b8bc44ee7c39,c5,c4,3360,?,p2,
1769760766.291849,CREATED,617545cb-4fbd-4a07-ba31-5f81c7ab59c4,c7ec3c65-969b-4889-9f1f-50902aa3e5f4,c5,c4,27,?,?,surb={'id': 'ddda3f62-0230-46b6-88c0-3b7144824125', 'route': ['p1', 'e6', 'i10', 'x9', 'p2', 'c5']}
1769760766.5071309,SENT,64225e56-0f94-42ae-b8b6-9c451dd3b39a,51328479-451d-488c-98cd-c2d1cf29d98e,c5,c4,3393,?,p2,
1769760766.5072336,CREATED,7c2e6800-8a82-4ce5-bcd7-ef15fe038a25,2bc4a785-5607-4ed8-a400-b5ffe41b5920,c5,c4,27,?,?,surb={'id': '2dce2bb0-30b3-421e-8575-002d4044eba8', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c5']}
1769760767.1842835,SENT,f1ce26c2-1471-43e1-b59f-bfc029e0512e,84dd95b3-630a-4073-a7a1-3e9600c84786,c5,c4,3421,?,p2,
1769760767.1849785,CREATED,8a071984-9f5d-4be9-8813-57cc96aad5b3,13d495aa-b320-4ec5-bb98-4e5b623e3e06,c5,c4,27,?,?,surb={'id': '22d941b5-732c-4eac-a8c7-d7fd2d3efec7', 'route': ['p1', 'e10', 'i10', 'x11', 'p2', 'c5']}
1769760767.5807343,RECEIVED,ce531216-b9c0-4cf5-b126-b729083a964c,95561c7e-4b8f-4049-ab79-7e75d3f68b55,c1,c5,26,p2,?,surb={'id': 'f6f91910-ec39-46fe-86d5-b1a77a1a7743', 'route': ['p2', 'e12', 'i3', 'x1', 'p1', 'c1']}
1769760767.719359,RECEIVED,6e663dfc-a27a-4177-868e-99e8cd312f35,494d641d-c3d9-4616-be98-215e0a2a0659,c1,c5,27,p2,?,surb={'id': '52d4cc05-5f84-4eae-9a57-6711bf11133b', 'route': ['p2', 'e5', 'i2', 'x1', 'p1', 'c1']}
1769760767.915239,RECEIVED,3da68468-d92c-42b6-8f28-f512b09e5db3,9d496520-78d0-4d5c-9ba4-2505c55a33d6,c1,c5,27,p2,?,surb={'id': 'ec943968-6074-4865-a321-641d5b8e43ed', 'route': ['p2', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769760768.3561678,RECEIVED,eb9dc357-9548-4346-932a-f44f0a448b3c,c45e17fa-6577-4288-b76f-21dc00d99197,c1,c5,27,p2,?,surb={'id': '897533a6-fb7a-4971-a698-19553a35e9ab', 'route': ['p2', 'e7', 'i3', 'x4', 'p1', 'c1']}
1769760768.7640345,SENT,9f940c37-04a7-4ea5-9350-4e5fbc4bef68,d077337f-ee8c-4a5e-b43b-a88e461b8c5b,c5,c4,3392,?,p2,
1769760768.7641976,CREATED,c27a0501-1c77-4c1d-8bbd-e1800cc56a71,6f7a1b1f-281e-4e81-a1fd-6e1c7a615bd6,c5,c4,27,?,?,surb={'id': '8a104bc7-0cd2-42a6-bb3b-6158f4fb861b', 'route': ['p1', 'e9', 'i4', 'x2', 'p2', 'c5']}
1769760768.827592,SENT,77c4d2aa-33d2-453f-b07f-a671e26767f4,ab605e30-5bc6-4ef5-a63b-2be748cf4419,c5,c4,3371,?,p2,
1769760768.827727,CREATED,1cdd54ba-8892-45a2-8e4f-16cffbded684,7f5ae675-1182-4be9-9216-03317fcffb8a,c5,c4,27,?,?,surb={'id': 'effd2a0c-e6ba-42cf-8562-4a8f3fa2c40c', 'route': ['p1', 'e3', 'i10', 'x6', 'p2', 'c5']}
1769760769.017952,SENT,be02b226-2930-40da-88a0-d33a3d45ca37,fea192bf-1c2f-4432-8e21-a4feb4d98d48,c5,c4,3376,?,p2,
1769760769.0181503,CREATED,b2c059e8-0ca7-4a48-9493-6b2110cc011a,0a156344-fccb-487e-94e3-4642cf5367d5,c5,c4,27,?,?,surb={'id': '68840181-c05e-4d21-85d4-376dcf008090', 'route': ['p1', 'e5', 'i3', 'x9', 'p2', 'c5']}
1769760769.3024127,SENT,d4c91102-3f1b-4770-b9e2-85f91f6d0f09,a0241dde-741f-4a90-975f-d05e1e4965f0,c5,c4,3376,?,p2,
1769760769.3025293,CREATED,fa9ca6ce-c321-4494-a7f5-d8731f925dfa,3f54c65f-0144-453b-9170-7403315424dd,c5,c4,26,?,?,surb={'id': '61157c06-ae4c-4a9a-9170-8e6a0a376fae', 'route': ['p1', 'e8', 'i11', 'x2', 'p2', 'c5']}
1769760769.4354587,RECEIVED,7e4f5a9a-295c-4c2d-b586-f397b8f5c71c,e9e89940-ce94-4107-b78c-1138a5d15797,c1,c5,26,p2,?,surb={'id': '35ca00c2-c085-4d51-93bd-6e7f700ba29b', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c1']}
1769760770.3275752,SENT,3be65b5b-0478-4b37-b3e9-ba0e5c3f3854,e90c52a2-91d1-46bd-8c72-3d55b028ff11,c5,c4,3375,?,p2,
1769760770.327668,CREATED,07dc0014-1ce1-4196-8fcf-f2362b52b124,ac9facb7-030e-460e-aff2-af1d89fa33a4,c5,c4,27,?,?,surb={'id': '917bebb4-e136-4e96-ac0b-a0b00d03a8b6', 'route': ['p1', 'e3', 'i1', 'x7', 'p2', 'c5']}
1769760770.6080177,SENT,30eb4c49-3cb2-4cf0-bd7e-d3827dbf3e82,3166c390-db4d-44f1-9da9-980e85bd481d,c5,c4,3363,?,p2,
