timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760253.6458883,SENT,3c54627c-c57f-4b4d-a84d-5e6ef5e88b5b,c4cb2d1e-dd4d-4830-8580-4feecbbfdc2b,c3,c1,3388,?,p3,
1769760253.6460335,CREATED,1d42aa48-2be2-4dbb-a694-d41be7ad6755,9c5de8ab-1672-4668-be98-bfc9ec1c257f,c3,c1,27,?,?,surb={'id': '2cefa61c-1327-46de-8484-b2371f7a0a4d', 'route': ['p1', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769760592.2459435,RECEIVED,b6d589a0-d87e-48b0-a268-8802525e2540,1c6af249-1069-456f-b1ad-3fa29adccf2e,c2,c3,26,p3,?,surb={'id': 'dd26ca89-6b9a-4f77-bfdd-1b4c9173852a', 'route': ['p3', 'e10', 'i10', 'x12', 'p2', 'c2']}
1769760592.327828,SENT,60a1e303-5fb2-4feb-af25-3419ec0cc581,912598f3-edb9-441f-ba54-88ef0a05ede7,c3,c1,3359,?,p3,
1769760592.3281493,CREATED,1f81030f-64e4-4677-948b-01165bc6cd2e,528c5d83-0ab5-4671-887d-a3d660a9f9f0,c3,c1,27,?,?,surb={'id': '21c52177-fd28-4a46-a800-52691d7fd15d', 'route': ['p1', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769760592.4496493,SENT,c04edb5d-9eba-418f-990a-6d4124464e28,369e0449-086f-4afa-b01f-e4ae3787d5ff,c3,c1,3400,?,p3,
1769760592.4498022,CREATED,4d181d81-642c-48ef-81a6-876116b294a8,8c535183-a7fe-4627-a34a-3503476da015,c3,c1,27,?,?,surb={'id': '92ccd48e-5aa2-471b-acd9-bd7e703a211f', 'route': ['p1', 'e10', 'i7', 'x4', 'p3', 'c3']}
1769760592.491855,RECEIVED,363730b5-579f-4912-98bd-095fd66e9e2b,9c24dfba-5622-4825-a394-a4d389d4385d,c2,c3,27,p3,?,surb={'id': '18b0ca66-2fcc-4c99-9f81-6911773bcd4c', 'route': ['p3', 'e7', 'i6', 'x5', 'p2', 'c2']}
1769760592.5422974,SENT,d94f8616-66bd-4bc2-969b-e1e94561c607,04a88426-efba-428e-aa17-8b059d59313b,c3,c1,3383,?,p3,
1769760592.5424507,CREATED,a223c3df-8ba4-4fb7-b70e-cc0ff93e0b45,915d1157-2714-47bc-88e5-34bdb144c331,c3,c1,27,?,?,surb={'id': 'faf187b3-4b1f-4cd6-b3f6-0deb8dda6ef8', 'route': ['p1', 'e4', 'i3', 'x5', 'p3', 'c3']}
1769760592.6948059,SENT,afc9520e-bc9f-488d-9db1-fe776cd3c661,134416b4-0e9b-40d1-8e43-810a3239b6b5,c3,DROP,2023,?,p3,
1769760592.6948967,CREATED,77091d86-4687-4736-9992-e3220f45f8c9,32f2cb51-aed6-4247-b06f-3fa808f9bec5,c3,DROP,25,?,?,
1769760592.735345,SENT,fce07e80-17a4-4d05-ad7e-128409dc1bf7,057fa1bc-64d1-4eb0-ac4c-f9f54587a9fd,c3,DROP,2039,?,p3,
1769760592.735437,CREATED,08c33325-10fa-4180-9b7e-a08565b86cd8,cdff08ff-5c9f-466f-a613-f83cca95bb9f,c3,DROP,27,?,?,
1769760592.802786,SENT,d14b635f-4549-49f7-867b-e341085c11cc,eeebe09c-8c5d-4643-bfb4-3437bdf37728,c3,DROP,2031,?,p3,
1769760592.802882,CREATED,5a85ea18-767d-481a-96ef-6adbf4b1ec3b,f7090a23-0f00-442d-bef2-626990da1ab6,c3,DROP,27,?,?,
1769760593.0680983,SENT,650eb2c9-d1e9-40b3-9bb1-6dba45d1d9ef,b2909034-7988-466a-a3c1-5c898fcd3280,c3,DROP,2039,?,p3,
1769760593.0681674,CREATED,77ddb26c-7286-42a0-be42-3afd6a047bde,e6320eef-1205-469d-93b5-85ac83806bf4,c3,DROP,27,?,?,
1769760593.3716571,RECEIVED,dcd9c5c4-38ed-40a2-be70-2cfce58ad161,591c6621-b4f2-40f2-b4d6-d9db930712bc,c2,c3,27,p3,?,surb={'id': '81359113-8ae8-4176-8c6e-42cfe452cc3c', 'route': ['p3', 'e12', 'i12', 'x3', 'p2', 'c2']}
1769760593.4402888,RECEIVED,18cd35f2-f0a0-485d-9965-95fde4e27b84,10333a21-111b-4a5a-ba00-5186b512008b,c2,c3,27,p3,?,surb={'id': 'c13953fb-5388-4cf4-a76e-dbe8302da22f', 'route': ['p3', 'e8', 'i4', 'x5', 'p2', 'c2']}
1769760593.5652595,SENT,b3e599be-e3a2-41ef-ab94-2a49be7ca1ef,a34dd2fb-34af-4e46-9995-fe6275aad3d5,c3,c1,3403,?,p3,
1769760593.565365,CREATED,87329588-8504-4345-bb39-3476f5bd083e,022f8c8f-20c2-4405-9f0c-ce0e6cd7c5f4,c3,c1,27,?,?,surb={'id': '1cdf9171-1e85-47ba-8607-1c3572269f50', 'route': ['p1', 'e12', 'i10', 'x12', 'p3', 'c3']}
1769760594.2457654,SENT,a591618e-1206-4038-a7cc-422530df5944,fbd99976-152c-43c4-96be-38df32195be8,c3,c1,3359,?,p3,
1769760594.2459152,CREATED,7947f2c3-3972-474f-9eaf-e52ac4ae5995,cb49602b-c76e-40ca-9bbf-42243434316b,c3,c1,26,?,?,surb={'id': 'f8c37971-41e6-48be-a810-8d179dc1f199', 'route': ['p1', 'e7', 'i10', 'x2', 'p3', 'c3']}
1769760594.53023,SENT,b38b10b9-02f5-450d-87ff-bc6465400393,6f3d1b78-09cd-42cb-b40f-536ebabb2958,c3,c1,3384,?,p3,
1769760594.5304148,CREATED,d54222a4-83eb-4eec-8ed2-97ea74df7dc9,809252f1-98c7-46ef-b382-86a0fc2dc8bf,c3,c1,27,?,?,surb={'id': '7b32f56f-c02c-41ce-bbc5-0b65ec2b8c84', 'route': ['p1', 'e7', 'i3', 'x6', 'p3', 'c3']}
1769760594.5461535,RECEIVED,5f4ee0e6-d386-42fb-9816-323083753cde,0a052eee-878d-4cb9-91cd-52f957f02825,c2,c3,27,p3,?,surb={'id': '80124a7c-3867-463d-8542-547fae1b2415', 'route': ['p3', 'e8', 'i7', 'x6', 'p2', 'c2']}
1769760594.5965538,SENT,143a2089-0456-4685-a5c8-0a776a63a08a,900a2b9e-7453-4a8e-8ef0-50331ae7e7a3,c3,c1,3393,?,p3,
1769760594.5967019,CREATED,a1c3dd09-96a9-4ab4-ae81-496dbba3b80e,a1af7a3a-3727-4c32-a0a5-422e36c536a5,c3,c1,27,?,?,surb={'id': '96c141fa-b736-4f5a-b163-9400b1c76c5c', 'route': ['p1', 'e6', 'i6', 'x5', 'p3', 'c3']}
1769760594.66827,RECEIVED,00c9866e-65ae-4697-93a1-89b4ea4f268b,6b9c124d-4063-4c7b-87c4-421c9b11136e,c2,c3,27,p3,?,surb={'id': 'b71d59f5-a94f-4025-8d11-7b56b8ed3573', 'route': ['p3', 'e2', 'i7', 'x1', 'p2', 'c2']}
1769760595.0610013,SENT,8b318521-5151-4eef-bb10-1e7386bf0051,9dc7a157-ba72-406e-9a40-e175fcc4287e,c3,c1,3363,?,p3,
1769760595.0611935,CREATED,481f0717-c40c-4c9f-8117-86205242086f,ef16ad6c-4f42-44ef-9d1e-b9d704f35487,c3,c1,27,?,?,surb={'id': 'c2c61b75-e091-4024-8b44-783a81be1d4a', 'route': ['p1', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769760595.493694,SENT,e54904cb-2582-4f8b-a46c-4926a9815ba7,3e18a8dd-a755-433e-9a7f-b36b57d80be8,c3,c1,3361,?,p3,
1769760595.4938407,CREATED,f17666a1-12db-4177-9d0a-ddda818ebeae,743bee5c-5ec2-49e8-9cbd-b8c6bc9c6457,c3,c1,27,?,?,surb={'id': '00202fc1-ec9f-467c-9253-642cb28425e0', 'route': ['p1', 'e4', 'i9', 'x3', 'p3', 'c3']}
1769760595.6901152,SENT,9ddecf7e-bafc-493c-9923-f80cde94d49c,bf868e6b-798f-46ac-9503-dd595aa31415,c3,c1,3357,?,p3,
1769760595.6902683,CREATED,38c25e5d-9fe3-4cd0-9f8f-e9e6481e9f9e,302ac995-8ffd-4538-91ec-4cc22a19c672,c3,c1,26,?,?,surb={'id': '1f18d323-1c4b-482b-830a-31e796c417dd', 'route': ['p1', 'e9', 'i2', 'x4', 'p3', 'c3']}
1769760596.1896994,RECEIVED,1fb3a268-be5d-490f-b89f-91389366c7af,5a00ee97-648d-44be-8971-5629ffd902cc,c2,c3,27,p3,?,surb={'id': '5c4b2ffe-d5c1-463e-a6fa-46c20d3b78a1', 'route': ['p3', 'e7', 'i3', 'x12', 'p2', 'c2']}
1769760596.2340198,SENT,1e545528-ddb9-45d7-bc1a-0b0a196cd294,f4b4dfdf-6c6c-4ada-b224-085a88bfd8ef,c3,c1,3391,?,p3,
1769760596.234206,CREATED,e5325966-9a88-4e50-adfd-cdd7cac74caa,88ee02b1-9cac-4f27-8d2c-ff1ffa2a0bd0,c3,c1,27,?,?,surb={'id': 'e850154e-7cbe-473a-a1cf-fe68b7696d8e', 'route': ['p1', 'e1', 'i2', 'x1', 'p3', 'c3']}
1769760596.6977608,RECEIVED,9de39bb6-21fa-42af-a7b5-b5ea394b9005,36a45a49-014a-429d-aeb0-5d9eddbfeb88,c2,c3,27,p3,?,surb={'id': '8ce165fa-3a32-484b-9c97-f757f08ec88d', 'route': ['p3', 'e2', 'i4', 'x9', 'p2', 'c2']}
1769760596.7947214,SENT,bae473d0-f7b7-4803-9f78-832fd8b5a3cd,aec93aed-670d-4f4f-815d-a6172c5f2469,c3,c1,3359,?,p3,
1769760596.794874,CREATED,19b331e8-626c-4e94-a85d-6481f3154f91,9c1d524c-7d76-40a7-922c-cbc6f2541d09,c3,c1,27,?,?,surb={'id': 'a6e20b59-1584-4c84-a3c1-c56d20b355d7', 'route': ['p1', 'e6', 'i10', 'x8', 'p3', 'c3']}
1769760596.9733543,SENT,878abbe2-5249-4fd5-b69f-6d9d00ab9dbe,f1290594-af89-4040-9157-5f31d9109ef9,c3,c1,3382,?,p3,
1769760596.973416,CREATED,27f1bd28-efa0-4566-a711-22196ec71fdc,77115d0d-0585-4a60-a75c-0e00e0542845,c3,c1,27,?,?,surb={'id': 'd3c65d97-ffd4-423d-9383-29cbfd726d04', 'route': ['p1', 'e7', 'i6', 'x8', 'p3', 'c3']}
1769760597.0410178,SENT,f357a468-fef0-4dd9-9206-d3f4b8f0976a,b98c962c-b0b0-4fb9-9fd4-5fa9b7ccada0,c3,c1,3360,?,p3,
1769760597.041104,CREATED,d05b5a06-e126-4fcb-a97f-f7108705dc6d,b8cd42dc-777b-4dc7-be36-f9a22464cc1a,c3,c1,27,?,?,surb={'id': '823eb461-59bb-42d9-aa63-997fc0bda371', 'route': ['p1', 'e2', 'i11', 'x2', 'p3', 'c3']}
1769760597.2407608,RECEIVED,14823b07-86cd-49bc-9916-a9a5a01bcd61,3ca728b9-4004-4897-85a5-07c72b837b12,c2,c3,27,p3,?,surb={'id': '0208b350-6bbf-4f92-8710-c9d0d9360655', 'route': ['p3', 'e11', 'i5', 'x5', 'p2', 'c2']}
1769760597.4653766,RECEIVED,2aa8a375-3f80-4411-8c99-1899a0120ca4,33ac5113-f2b5-463d-928f-5a083c972e01,c2,c3,27,p3,?,surb={'id': '23bcf6ae-e0f8-45e1-8d3b-29f4e723eb73', 'route': ['p3', 'e6', 'i4', 'x10', 'p2', 'c2']}
1769760597.5391881,SENT,57b4462d-5de1-4f1b-a438-94382e228ec7,2c7eb0ea-608d-4a20-ad46-7c55ae854bd6,c3,c1,3364,?,p3,
1769760597.539321,CREATED,9081584a-f5cd-4bb5-aab4-ce45ca0eddef,f36336a9-cc52-474a-9802-e7ac99e31871,c3,c1,27,?,?,surb={'id': '3ce6a1ef-f7b8-41a4-98d7-b88e604b5f7d', 'route': ['p1', 'e9', 'i4', 'x3', 'p3', 'c3']}
1769760597.6077216,SENT,eb7eeeda-8ba2-4895-8061-51f34610aa47,a5ac5820-4b54-426c-af75-5cce2bb8e536,c3,DROP,2015,?,p3,
1769760597.6078186,CREATED,b5fedb9a-e855-49bd-8f54-7c4e7456adaa,f3db2842-58bb-4a84-a1b5-79764294c3bd,c3,DROP,27,?,?,
1769760597.8396864,RECEIVED,46202c6e-77fe-431d-b4e0-3ee2919ac1d3,5e45007b-ecbf-4974-80b3-ccd0e11bad94,c2,c3,27,p3,?,surb={'id': 'a75a941d-c3d5-472f-b158-ada9f687a7a6', 'route': ['p3', 'e8', 'i4', 'x10', 'p2', 'c2']}
1769760598.130265,SENT,38a013a3-ac96-4c81-a52c-87b25a15abaf,07689ae3-7eae-4e92-a896-2266a6440fad,c3,c1,3387,?,p3,
1769760598.1304178,CREATED,611b9f10-a170-4012-bedc-b2e644c2a625,7dd93e70-71b1-4fc2-8784-32e73f6ad23f,c3,c1,27,?,?,surb={'id': '3f20792c-ea9a-470e-bf63-1049a7daf38a', 'route': ['p1', 'e10', 'i11', 'x3', 'p3', 'c3']}
1769760598.2468357,RECEIVED,4ce663d3-adfc-4b07-aea9-65c89211c60d,e227d739-318b-4bc9-881c-d7540733c936,c2,c3,27,p3,?,surb={'id': '7d567c88-b7db-4d16-862a-4592cd5b5770', 'route': ['p3', 'e10', 'i1', 'x5', 'p2', 'c2']}
1769760598.600302,RECEIVED,0018fbb1-05a1-4f41-8e5e-909a76bbd534,3a702337-de80-44c7-9d0b-ae902476ff0e,c2,c3,27,p3,?,surb={'id': '2e3d254b-1d5d-4f88-8610-e1417f30e1ca', 'route': ['p3', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769760598.8167987,RECEIVED,6bbc84ee-d831-489f-85fe-da10eacd50f1,2af46448-6877-42b3-9d58-5fa4c42dce9a,c2,c3,27,p3,?,surb={'id': '05362901-b335-438b-8084-2969f5eedba6', 'route': ['p3', 'e4', 'i9', 'x1', 'p2', 'c2']}
1769760598.8698862,RECEIVED,6bea57e9-932b-4151-b8d5-74e9d30dac00,42abccb7-375b-4dd4-ab76-26243c584ae8,c2,c3,27,p3,?,surb={'id': '72c87297-5f41-4a17-9900-3f87b51a6aaa', 'route': ['p3', 'e1', 'i10', 'x4', 'p2', 'c2']}
1769760598.9424078,SENT,5b55a535-5a94-4a2c-ae55-bf10068c056e,e6f3cc3b-aab0-4b64-adf7-4a58063dbdfb,c3,c1,3396,?,p3,
1769760598.942471,CREATED,67440c54-d3f1-450f-950f-375528c6b76f,ca434dd4-9095-4ca1-b4ad-2adf12f75229,c3,c1,27,?,?,surb={'id': 'b4e73c0a-f8f4-448e-bea5-b0f194662e16', 'route': ['p1', 'e6', 'i7', 'x8', 'p3', 'c3']}
1769760599.6743665,SENT,d64833e8-d5f6-4381-a7b4-94a0b5c2c24c,d463128e-5b57-4161-9379-b565cb2f0992,c3,c1,3387,?,p3,
1769760599.674441,CREATED,24ed4243-96d8-4ba0-9354-97ada3d106e6,80faea84-0bdd-4473-934e-e89fcec81369,c3,c1,27,?,?,surb={'id': '9e506379-f5e8-4847-87d9-f5ee5f897420', 'route': ['p1', 'e6', 'i7', 'x5', 'p3', 'c3']}
1769760600.0954754,RECEIVED,cb67b9b1-21dc-47ab-9bf3-448e3536f6b0,f866cde4-bb74-4d7a-a054-da87ee5ee606,c2,c3,27,p3,?,surb={'id': '640db161-a08e-4a44-880a-7bc4d1784490', 'route': ['p3', 'e8', 'i6', 'x6', 'p2', 'c2']}
1769760600.1301746,SENT,f7d4c455-2d42-4777-b6ea-e0745bdfe1ad,3aed277e-99db-4200-828d-94067a62ebcb,c3,c1,3393,?,p3,
1769760600.1302695,CREATED,c633957f-3698-4f4d-8fa7-db6f47be657d,398daf5e-7b4f-4dd3-9062-7f9f7779e379,c3,c1,27,?,?,surb={'id': '4be10b1c-b2eb-4ff0-9849-1af0dae21236', 'route': ['p1', 'e7', 'i7', 'x4', 'p3', 'c3']}
1769760600.7909644,RECEIVED,2f20a1e0-5bcc-4d07-9781-5336e1cff92a,bb7513f6-c640-4c09-a8ba-766c3c9991bb,c2,c3,26,p3,?,surb={'id': '0600f569-02b0-417b-94ee-17aa868d95bb', 'route': ['p3', 'e8', 'i12', 'x12', 'p2', 'c2']}
1769760600.8390882,RECEIVED,542147be-2db0-43db-8f3a-01cb50e9e4da,1fa2a1fa-22a1-450d-bedb-0ad2a86d6891,c2,c3,27,p3,?,surb={'id': 'f4f878a9-c5f4-473b-8e66-2958594642b8', 'route': ['p3', 'e10', 'i6', 'x10', 'p2', 'c2']}
1769760601.016544,SENT,afc3f895-486f-46c0-bdea-b9523c841fc6,a4e32a78-5e18-4a5e-813e-021becac1958,c3,c1,3379,?,p3,
1769760601.0166225,CREATED,df480c0d-645e-4a91-96a6-dfc638d58f7a,abc26815-e616-499f-b299-10863ce3bb96,c3,c1,27,?,?,surb={'id': 'c3498756-3208-4993-8693-c5c6daaa51d9', 'route': ['p1', 'e11', 'i4', 'x1', 'p3', 'c3']}
1769760601.504866,SENT,3f018951-0be4-4424-9fec-19d8848c2e04,878d62d7-2f84-4337-b396-e5905c5ec942,c3,c1,3385,?,p3,
1769760601.5049424,CREATED,1e7be52d-3d17-4171-a23a-312aca804a91,62735564-bd50-4671-b555-90e5bf3fcf1f,c3,c1,27,?,?,surb={'id': '939a4a60-dc59-44ab-b7d4-a0868f4cce6c', 'route': ['p1', 'e2', 'i7', 'x8', 'p3', 'c3']}
1769760601.5094273,SENT,833e4b9b-f62b-4900-a34b-ddb6552ba732,9617cb9d-02c8-472b-a72e-1725a8026eb2,c3,c1,3399,?,p3,
1769760601.5095043,CREATED,ccc60fd4-5ee2-4e26-bae2-b7e6322dfb1b,9fb33c44-0646-4404-9fd2-fbf34199ffab,c3,c1,27,?,?,surb={'id': 'd5631f99-4513-4427-b5f4-de7b93c67163', 'route': ['p1', 'e3', 'i12', 'x12', 'p3', 'c3']}
1769760601.9339824,RECEIVED,9fa43450-143d-4cda-b53e-3073b594430e,be8a5b27-9771-46c3-b915-20e121419903,c2,c3,27,p3,?,surb={'id': '6d05e14f-cccf-42cd-85eb-fc44cdf69284', 'route': ['p3', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769760602.0515385,SENT,300e4c09-4d11-412e-924b-804d7defaaa9,142f9785-590a-4fb7-a70e-a51ca2774eb1,c3,c1,3379,?,p3,
1769760602.0516126,CREATED,493b4506-7dd5-4255-ad56-6da080f30880,c02d545a-3075-4959-836a-c5ca8d5802e3,c3,c1,27,?,?,surb={'id': 'cd2f1eba-a543-4638-b9bc-da21c0a296ce', 'route': ['p1', 'e8', 'i12', 'x9', 'p3', 'c3']}
1769760602.0611815,SENT,6626095f-e8fb-4743-a62b-da70e34e8880,9807ca91-3bb7-4c8f-a4c7-3cc3349f0880,c3,c1,3395,?,p3,
1769760602.0612686,CREATED,e049fb15-35b6-4638-bb32-c5760ec8201d,b59d3b25-63b8-45d0-a3fb-e764025edc64,c3,c1,27,?,?,surb={'id': '821c35bd-a1a5-4633-b5be-2b90408617ae', 'route': ['p1', 'e3', 'i2', 'x10', 'p3', 'c3']}
1769760602.7588978,SENT,6736fa07-21a2-4400-86f5-3130791c0420,7135f429-a719-43bd-ad5f-062cd8759f19,c3,c1,3359,?,p3,
1769760602.7590845,CREATED,d83bc11a-f7d1-40f5-95a4-3ad68df556b3,739ec3ea-5499-479d-beb4-8534be536c6e,c3,c1,26,?,?,surb={'id': '33b5584b-f23b-48c5-9e2e-8095db87b430', 'route': ['p1', 'e5', 'i1', 'x12', 'p3', 'c3']}
1769760602.934289,RECEIVED,e10f6a7d-20cc-4a0a-8198-c896b1f49d3d,cb099fe7-9947-488c-84ed-61c7af5bd153,c2,c3,27,p3,?,surb={'id': '34263b28-4b92-44f3-9983-4c9fea963dc5', 'route': ['p3', 'e1', 'i8', 'x12', 'p2', 'c2']}
1769760602.964829,SENT,4f55be60-41d7-41f2-96a4-3fb62855fb6f,45731cde-b104-445a-afa4-ba96d0fb060d,c3,c1,3400,?,p3,
1769760602.96493,CREATED,2b2e2d65-bac3-4844-8def-20400c2a9dbe,b7f42330-6640-4f6e-9159-f4a98283cd15,c3,c1,27,?,?,surb={'id': '17a1bc1f-474f-49af-805d-e17137741f3f', 'route': ['p1', 'e6', 'i4', 'x9', 'p3', 'c3']}
1769760603.0463614,SENT,42bd5d85-fa38-4576-a2d3-3b077fe782f0,643b2119-2e02-41d8-b144-610841021a34,c3,c1,3376,?,p3,
1769760603.0465078,CREATED,5c479a25-d465-4f65-850a-e7d9dcc77e61,32caab81-3bd8-49b2-8988-7105de6460b9,c3,c1,27,?,?,surb={'id': '35fa84c0-480d-4465-a27c-3a2120aff81c', 'route': ['p1', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769760603.2387195,SENT,118a1408-0d75-4e5e-910d-60f97d4f5acf,3d2053b1-1e41-457d-b51f-4413eaf790dc,c3,c1,3388,?,p3,
1769760603.2388704,CREATED,26c60024-0ba9-422a-b909-f75830029114,35b272ba-1444-4609-8287-eeea633760fd,c3,c1,27,?,?,surb={'id': '0574c64b-9345-4533-b51c-ccfec41273ae', 'route': ['p1', 'e7', 'i12', 'x10', 'p3', 'c3']}
1769760603.4626737,SENT,e2ddbb5f-88a7-48a2-9bed-1ad5947f3930,ebe552f9-7005-4a44-8509-820cdf35acb8,c3,c1,3384,?,p3,
1769760603.4627674,CREATED,3fb1fae3-4f13-4eaa-9857-b82ffd5d72c2,0a7953c7-e052-4d1a-8b3f-8df13d33a74c,c3,c1,27,?,?,surb={'id': '234bc2c8-58b6-4960-ac8d-fed827fdce79', 'route': ['p1', 'e5', 'i4', 'x6', 'p3', 'c3']}
1769760603.5986137,SENT,19981978-8a7f-4125-853f-011c49a7cb49,2c03921e-ffca-482e-99d7-9d4701369013,c3,c1,3356,?,p3,
1769760603.5987077,CREATED,35416711-51a8-4778-83a4-4d867e23b427,ff19be06-6acc-4ccc-bcd3-a0187e2a00ee,c3,c1,26,?,?,surb={'id': 'f2ae56aa-f0dc-40f9-8cb2-df7d1fa1aa0c', 'route': ['p1', 'e5', 'i2', 'x2', 'p3', 'c3']}
1769760603.6679537,SENT,402b4bac-c009-427d-8108-0547595271b7,732a54c3-3c7d-4de9-9b1d-e0e0d34d7687,c3,DROP,2015,?,p3,
1769760603.6680548,CREATED,72b76fc0-350d-4cc4-a2b0-985ec8028bd8,fd10c24f-3e60-4264-9121-24129941bbad,c3,DROP,27,?,?,
1769760603.7019255,SENT,06027d46-8a97-4552-81ec-b039b96341b1,e8098b70-b8c2-4de6-8780-afd13eade247,c3,DROP,2032,?,p3,
1769760603.7020068,CREATED,0a353549-8408-4561-985e-1fe5cfa5af70,72310ab8-f476-4b2c-ac88-9d2bec2a18e1,c3,DROP,27,?,?,
1769760603.7188492,RECEIVED,a170f926-6188-4116-94f7-b313166ff745,e97d7569-5a88-4aea-99f3-6406e21e72b2,c2,c3,27,p3,?,surb={'id': 'ea8f4071-dc3a-4579-8047-e6fab3580263', 'route': ['p3', 'e5', 'i1', 'x5', 'p2', 'c2']}
1769760603.894062,RECEIVED,575bbeba-9240-41a2-869d-66e92a58d119,7e8444eb-6ccc-445d-821e-51537616f813,c2,c3,27,p3,?,surb={'id': 'ab53f720-b787-4dd3-84ae-6a04fda39e0c', 'route': ['p3', 'e11', 'i10', 'x8', 'p2', 'c2']}
1769760604.1454794,SENT,00fcfd43-6209-468b-a233-204d1757aabb,2039d3a4-343f-4861-a0d5-e81cc48d0f73,c3,c1,3360,?,p3,
1769760604.1455953,CREATED,6afe6c72-c7bf-4019-a1e8-bf1ce0181eab,e909fa38-b21c-49c9-8a58-cc6e2bf6d66c,c3,c1,26,?,?,surb={'id': 'efaf9fba-9425-42fe-9e27-88d0df74c69a', 'route': ['p1', 'e10', 'i7', 'x1', 'p3', 'c3']}
1769760604.1460779,RECEIVED,38623e5c-a22a-4c75-8e4f-973e82e15b8d,59f24514-b219-4e91-8428-6093ecef853b,c2,c3,26,p3,?,surb={'id': 'b7b098e1-8f68-4eef-8b7c-5df978f87ee4', 'route': ['p3', 'e4', 'i5', 'x5', 'p2', 'c2']}
1769760604.2453113,SENT,e11e5c56-22d4-46ca-b2b2-eb9f82bedc10,eb0abc7a-db93-4fcf-b217-1695a66d02b9,c3,DROP,2030,?,p3,
1769760604.2454283,CREATED,59daf4aa-e9a7-4050-bfb2-0ae0da49f3dd,4e029369-afd8-4b9d-8405-32daf143dffb,c3,DROP,26,?,?,
1769760604.3593936,RECEIVED,136fb6dc-0ad2-491b-a5a9-cfcfb81a6eb1,0f8b6c61-b622-416a-9fe6-5e7d5c9ff0e0,c2,c3,25,p3,?,surb={'id': '5ffd0770-e62e-4e2a-8241-9abbc33186b3', 'route': ['p3', 'e8', 'i12', 'x3', 'p2', 'c2']}
1769760604.4870307,SENT,68c7f32e-23a2-47a6-abdf-2d72baa86888,49b4b12e-b250-4727-aba6-482fdf914f69,c3,c1,3367,?,p3,
1769760604.4871156,CREATED,3d58f239-5226-4fbe-8c1d-3477463a9295,2b9915ad-534e-45de-a68d-39c2bae0bc5e,c3,c1,27,?,?,surb={'id': '7ba7c382-669f-40d7-a563-aa34414d10d6', 'route': ['p1', 'e3', 'i1', 'x1', 'p3', 'c3']}
1769760604.8648307,RECEIVED,8666e4c9-06d8-439a-bacb-651b8758f5a0,f23cc6f3-6a39-4ca2-9221-eede98ec5633,c2,c3,26,p3,?,surb={'id': '457b6429-12ae-49a0-9221-d51064601ee9', 'route': ['p3', 'e5', 'i8', 'x8', 'p2', 'c2']}
1769760605.3702097,SENT,2f86116f-162d-4824-8431-0d6415d3daf7,8290a594-c19c-4f54-9452-4552bbbe2cf7,c3,c1,3372,?,p3,
1769760605.3703241,CREATED,85b334b9-9694-494c-ae32-abb2c7c5d9f5,71e41f29-b7e8-4f16-8bdb-a5c2cd2eb080,c3,c1,26,?,?,surb={'id': '6c73b6e8-63af-4844-96eb-3fe1b179c3bf', 'route': ['p1', 'e1', 'i4', 'x11', 'p3', 'c3']}
1769760605.6047556,RECEIVED,abfc5024-3172-49be-a6fc-bfc4df24f4ee,0e26004c-1116-4275-9f36-8ec445ccf89e,c2,c3,27,p3,?,surb={'id': '26ff07ad-5ce2-4bda-8a35-d28c1a336869', 'route': ['p3', 'e9', 'i2', 'x3', 'p2', 'c2']}
1769760605.631689,RECEIVED,e98cd343-45de-43e9-be8e-93cc8deabe9b,cb4ef878-01b6-4d7f-b381-d5389ad4b33a,c2,c3,27,p3,?,surb={'id': 'db1acf81-7401-4374-9229-22f5f1ccc6b9', 'route': ['p3', 'e12', 'i10', 'x4', 'p2', 'c2']}
1769760606.1628544,SENT,55cad931-0d17-4aa8-b618-1c821eba206f,69142275-c87f-44ef-b2e6-655c65a81595,c3,c1,3356,?,p3,
1769760606.1629763,CREATED,6caf9dd7-3ee6-48da-91ae-0ad0247fe1ef,226919fa-a9cf-4e92-87c2-a65325fb0c11,c3,c1,26,?,?,surb={'id': '9cdfce4c-caa8-4a91-9e4f-728c10aed6af', 'route': ['p1', 'e5', 'i4', 'x1', 'p3', 'c3']}
1769760606.347253,RECEIVED,11545c24-4132-4895-9c27-3f5d57bed80a,d8b264e9-166b-4915-9e33-102f2e3e222f,c2,c3,26,p3,?,surb={'id': '871c078b-787a-47d1-a3f9-e33310697196', 'route': ['p3', 'e4', 'i7', 'x4', 'p2', 'c2']}
1769760606.5789182,RECEIVED,f12cb0fb-f653-49f6-b243-d470dd6c7cd9,71ffc867-3727-45bd-a1c8-c015cd757e41,c2,c3,27,p3,?,surb={'id': '03b18f7d-5163-4af8-a44f-c7761930e920', 'route': ['p3', 'e5', 'i6', 'x3', 'p2', 'c2']}
1769760606.7515612,SENT,a1112247-406b-4ad3-a6d0-e57f26b7bf35,1540d278-854e-4b43-8210-8d335d532fbe,c3,c1,3388,?,p3,
