timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760266.3788135,RECEIVED,784b9b47-395f-4ea6-8c08-27e2eb77f40e,665c30bb-6ebe-4c83-80af-a52bbe81e43d,c3,c1,27,p1,?,surb={'id': '5a4d6dbb-baa0-4c3a-ba7b-c669aeb326d6', 'route': ['p1', 'e11', 'i7', 'x11', 'p3', 'c3']}
1769760266.3903632,RECEIVED,ea11dc87-9f11-43e3-8a05-2690f8a4e14d,7a11987f-21dc-4f42-b8c3-18898ea899ea,c3,c1,26,p1,?,surb={'id': 'd0aed36b-35f5-4908-af35-5f33195ff3d0', 'route': ['p1', 'e7', 'i7', 'x11', 'p3', 'c3']}
1769760266.4223316,RECEIVED,1139a281-7fb8-41ce-a11c-57906abae52e,38810a38-0236-4eea-a29a-97a466314c68,c4,c1,27,p1,?,surb={'id': 'ced17cd8-02d8-4951-92c2-4dbbc5966e57', 'route': ['p1', 'e8', 'i9', 'x6', 'p1', 'c4']}
1769760266.5615847,RECEIVED,e4342347-4f03-4715-a724-5b8644ca1108,3c7cfd31-4fda-499a-b7b2-8e8ae97b6800,c4,c1,27,p1,?,surb={'id': '15699f0b-1834-4044-af6d-98291c335859', 'route': ['p1', 'e2', 'i8', 'x3', 'p1', 'c4']}
1769760266.6969743,RECEIVED,793d867b-0ea3-43f1-b98f-e7ce0404e316,cc4111c1-d5e2-4720-b2c0-b8b03d53b622,c3,c1,27,p1,?,surb={'id': 'a857c112-c69b-4ae4-be45-2f74ecdb3670', 'route': ['p1', 'e8', 'i7', 'x9', 'p3', 'c3']}
1769760266.893823,SENT,7eae7a48-16af-433b-90b0-b5f8ab29e111,df1e459f-53c2-4156-b1d8-6c456c07ac59,c1,c5,3388,?,p1,
1769760266.893956,CREATED,af944519-e229-4cae-9e79-1deeb4baf9e8,0d09461f-58fd-41d8-a2d9-6119963fde2a,c1,c5,27,?,?,surb={'id': 'd5bccf59-1482-4078-b96e-0de29f33ce14', 'route': ['p2', 'e2', 'i11', 'x9', 'p1', 'c1']}
1769760266.9153426,SENT,2e11a681-36ba-46c7-96e5-306d75a5eacf,0c920763-f305-4979-8532-76d101bb3f66,c1,c5,3378,?,p1,
1769760266.9154875,CREATED,33f3eec1-5e2a-437c-b7ee-ec0045b662d0,c01dc6ef-25a2-47ed-a445-805324f3f68b,c1,c5,27,?,?,surb={'id': '5ffa66c2-8317-4535-8da3-d570cc0c72c5', 'route': ['p2', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769760267.1052094,RECEIVED,04d2d97e-c421-4cac-b4a9-3a887627e9c8,951bcfd7-d9d9-48f3-b11c-000faf835de2,c4,c1,27,p1,?,surb={'id': 'd6abbf30-6d88-43e1-abd8-8dc8f77d8e94', 'route': ['p1', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769760267.1702633,RECEIVED,d2346f93-60cb-41a4-a888-0307d2e2e303,290a53af-2f1c-4d03-a233-571ffae47deb,c3,c1,27,p1,?,surb={'id': '404e388a-cd0b-48f4-821d-3bc9decf671b', 'route': ['p1', 'e6', 'i1', 'x5', 'p3', 'c3']}
1769760267.1827774,RECEIVED,79f6b783-bfb7-492d-a1aa-aa46bf13f314,a9ebee09-18b8-407e-b2d2-ca7a82ff2753,c4,c1,26,p1,?,surb={'id': '4ec6b380-480c-4645-add8-8f1f5485a8b3', 'route': ['p1', 'e9', 'i9', 'x10', 'p1', 'c4']}
1769760267.2881625,SENT,f0d5a717-d35e-4db2-b725-9d65d93508a6,edd5030f-6549-4265-ab60-a271ca3798f5,c1,c5,3378,?,p1,
1769760267.2882586,CREATED,ee4040e3-4eb5-48c3-b95b-968d4f66d56d,61602079-66ee-46b8-b324-50a9219951c5,c1,c5,27,?,?,surb={'id': '966da352-977c-4916-8bfb-c742c76e6a89', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c1']}
1769760267.3461041,SENT,67deb5ac-772c-4388-9e12-8715b22dda8b,1b016d46-2c1a-492b-b9ad-bbdeaea35133,c1,c5,3400,?,p1,
1769760267.3462164,CREATED,afbec59d-253d-4f76-97a5-43ecc91f48c8,57a2409c-d0e3-414b-ad1f-3eed539f1f9c,c1,c5,27,?,?,surb={'id': 'add39fc2-39ff-4c56-98f9-da30d47b54a1', 'route': ['p2', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769760267.4447558,RECEIVED,496ddaad-eb57-44e1-a0ee-89c64cbdb6c1,eaa1765a-fe13-4e72-9a01-e4869abf0bce,c3,c1,27,p1,?,surb={'id': '84d5a8b5-8e39-42ec-bcfe-aa88740f78a0', 'route': ['p1', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769760267.4511597,SENT,66942695-6a9e-41c8-8617-4cd659a1acab,87bf4b1c-d7e2-4f1b-a7f8-0b5483e55508,c1,c5,3400,?,p1,
1769760267.4512734,CREATED,530ae3ed-8365-420a-8400-8c4e92c6fb06,e96f315b-4776-490f-b323-031612f19c22,c1,c5,27,?,?,surb={'id': '24546486-aa33-4556-a783-9ec7046228ea', 'route': ['p2', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769760267.6107237,SENT,57dbc073-60e6-4db6-8485-fa65ced3d575,e4039933-db25-4d3f-bf05-1fa6d80d674a,c1,c5,3388,?,p1,
1769760267.610828,CREATED,56b53bc1-2c51-4d9c-80a5-e3caaecb3e4d,3da1c2ac-4d90-4403-ad72-4bf7cf42825b,c1,c5,27,?,?,surb={'id': 'a794bc55-ecbc-4fae-a2ba-ad0da4385932', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769760267.6438513,RECEIVED,bc156147-bdfd-49df-bb4c-b3151ee14423,69e51bec-eaed-4559-a1bc-345c8032a699,c4,c1,27,p1,?,surb={'id': '57302d58-1161-4839-a851-ab8640278c0f', 'route': ['p1', 'e2', 'i9', 'x11', 'p1', 'c4']}
1769760267.8997457,RECEIVED,893dd14f-60f5-4eb2-bafb-257c3dbfcdbe,38031c29-e18b-46cf-8dff-9d6379710169,c3,c1,27,p1,?,surb={'id': '1b5d9485-1631-4f53-a110-d6fc099dd9b3', 'route': ['p1', 'e8', 'i11', 'x8', 'p3', 'c3']}
1769760268.0062022,RECEIVED,1653be27-43bc-4c6d-9f8b-8299cf85e386,11b9c783-f420-4542-993f-713255302601,c4,c1,27,p1,?,surb={'id': '5d2ca358-12b5-476c-9956-7edc4f8c4f8b', 'route': ['p1', 'e4', 'i9', 'x6', 'p1', 'c4']}
1769760268.277141,RECEIVED,5343e82b-91dc-468f-9fa2-ad5262243ea9,ad37d3bd-e9e2-474a-981a-8d03a66e76ae,c4,c1,27,p1,?,surb={'id': 'f601c46d-450f-4749-a144-8e294d1337a5', 'route': ['p1', 'e9', 'i10', 'x5', 'p1', 'c4']}
1769760268.467588,RECEIVED,79867bfb-e769-44b1-8645-24926ffb5b90,25262081-b457-4878-86d3-60fa46c7ef9c,c4,c1,27,p1,?,surb={'id': 'e4df871d-bfdb-474a-bdc7-d8d61ce4f5f8', 'route': ['p1', 'e4', 'i6', 'x7', 'p1', 'c4']}
1769760268.4780877,SENT,ac0b2f4b-97a9-4c93-b8af-10520f316c07,574ddba3-97b3-42c7-90fb-b1a39715e521,c1,c5,3375,?,p1,
1769760268.4782214,CREATED,2f788e94-55d2-4ea6-b385-9976d26663db,a04e9410-0362-4aba-affb-64164297d8e2,c1,c5,27,?,?,surb={'id': 'b3d29af8-dcdd-4a1a-8b0f-b8c47f9b41a5', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769760268.5083854,RECEIVED,a9383e96-93a3-41ee-bc9f-897107a40060,0262971b-733a-4448-91db-2410b75399d0,c4,c1,27,p1,?,surb={'id': '1cd12b74-f313-404e-830f-f80f1ae310de', 'route': ['p1', 'e7', 'i5', 'x10', 'p1', 'c4']}
1769760268.5093796,SENT,046ffb25-7ec2-4c17-bc23-a200260c5392,0a24ce79-6e80-4060-93e9-9d5e935f17fd,c1,c5,3375,?,p1,
1769760268.5095086,CREATED,e28d8c8e-5e79-42e6-921a-475253558ba0,8ad9e24b-aec5-4b21-b48d-a660ba264d77,c1,c5,27,?,?,surb={'id': 'a0c4a879-ba0d-4663-9d65-0a104024243e', 'route': ['p2', 'e10', 'i10', 'x9', 'p1', 'c1']}
1769760268.627417,SENT,f524789a-089e-4410-bc53-f900970e7a5d,39c8b7c0-3b80-4b78-a735-87db03bf1169,c1,c5,3384,?,p1,
1769760268.6275504,CREATED,fb51d925-1b01-4121-ad0e-59baee23cde1,d15fbdf9-5a4f-4d7b-97fa-8eab8a02eb06,c1,c5,26,?,?,surb={'id': '58a94aab-cad7-4e42-9968-a86d222ea118', 'route': ['p2', 'e6', 'i5', 'x3', 'p1', 'c1']}
1769760268.6414862,SENT,0bfaf13c-a95f-4d7d-8dbd-04db75ceaf54,c85aa262-737c-4faf-b8ca-3f88e753520e,c1,c5,3395,?,p1,
1769760268.6416197,CREATED,26a9dfeb-1e8e-4ff4-a844-f12e280bc1ed,526aacd7-68fc-4184-ab52-39e9b46412bb,c1,c5,27,?,?,surb={'id': '76b65c5c-2bd7-4d46-9e7f-f004415a8285', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769760268.7002418,RECEIVED,67eb0024-9d14-4c73-88d7-51a81a1709f7,3894a0dc-a487-438f-a63f-16dff6dcf537,c3,c1,27,p1,?,surb={'id': '98ed8e55-a4dd-45d0-af9b-e22219605a73', 'route': ['p1', 'e6', 'i12', 'x1', 'p3', 'c3']}
1769760268.868075,SENT,b349ad6e-9a6a-4bcb-98f3-b7ef7794582d,c5263d9b-4308-4dca-8b28-3656ee77baa0,c1,c5,3380,?,p1,
1769760268.8682866,CREATED,9f43bf0e-9adf-40ce-9d2c-0f9c746de41f,b559e2f2-bfd2-41db-8736-657d20d3cc7f,c1,c5,27,?,?,surb={'id': '764cb35f-ece5-4185-9db4-2287cd2f33f9', 'route': ['p2', 'e7', 'i5', 'x7', 'p1', 'c1']}
1769760268.9151108,RECEIVED,d5c75d3b-1ed9-447b-8020-dddba1c4c95e,262d2a8b-8430-4cd5-babb-7f7615ae0b6f,c3,c1,27,p1,?,surb={'id': '3041c034-4f3b-47f5-93b7-6bfba25ccd29', 'route': ['p1', 'e11', 'i10', 'x10', 'p3', 'c3']}
1769760268.9311895,RECEIVED,022248ab-076a-4c0e-922e-d812492189bb,41883528-9ff8-41b9-a309-46aeace197d9,c4,c1,27,p1,?,surb={'id': '47b48526-be33-458a-9007-246cbf75b83a', 'route': ['p1', 'e2', 'i4', 'x10', 'p1', 'c4']}
1769760269.2912002,SENT,2dc9da3f-8931-4e26-906f-587428c39677,ec6202d3-ab4c-4979-a8cd-6a2f6f690f41,c1,c5,3364,?,p1,
1769760269.2913501,CREATED,159b11bf-a3b1-4e6c-a726-04929623aff2,ab45548e-fa1b-4732-ac9e-562bdc7e7c38,c1,c5,27,?,?,surb={'id': '032228b8-ecdb-4042-bf51-a63091cd7b75', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769760269.5756655,RECEIVED,b20e2a9d-2f90-44c2-b8d8-aedea072b819,b095c4d9-cb13-4048-80d7-37cfeb77687f,c4,c1,26,p1,?,surb={'id': 'cc54e0af-aaa7-4e12-99cb-d0777f8b0508', 'route': ['p1', 'e8', 'i12', 'x4', 'p1', 'c4']}
1769760269.5780745,RECEIVED,c183726c-ed03-43fc-8ca5-8972762212ff,bca8de2e-4b05-4630-93e4-08da60d33fbc,c3,c1,27,p1,?,surb={'id': 'c396127d-55d4-4808-adf8-5b012b26fa49', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769760269.5938184,RECEIVED,6a37a694-08c0-48d2-9d43-258b4cc897bf,94687398-e9cf-40ff-9e9a-dfbcc225d30d,c3,c1,27,p1,?,surb={'id': '59014e67-01ce-4459-a211-ba5dbad29488', 'route': ['p1', 'e3', 'i5', 'x9', 'p3', 'c3']}
1769760269.7070284,SENT,d48d0593-95fa-4fba-86b6-9f09fcebbc04,63633462-53f1-4d9e-8171-20ab2625764e,c1,c5,3371,?,p1,
1769760269.707172,CREATED,2263e947-bffc-49c9-8ba7-80f2f06057ec,8c2f6efd-acff-4963-98d8-a1e870941df1,c1,c5,27,?,?,surb={'id': '439e6d46-fa46-467c-8895-4dc4a97f1ec1', 'route': ['p2', 'e3', 'i2', 'x6', 'p1', 'c1']}
1769760269.7470293,RECEIVED,f29ff29f-fda6-4356-b7a7-1248a81971c0,dd4e478d-fbfe-4be4-a7a9-9833892374d6,c4,c1,27,p1,?,surb={'id': '6cc522b9-85a1-4017-8656-93598e98c8ba', 'route': ['p1', 'e4', 'i5', 'x11', 'p1', 'c4']}
1769760269.818277,SENT,66c240eb-f737-498c-a04e-ab6dcc2f1cc7,2f8ebcde-fe12-4268-9d14-74a51ac79bac,c1,c5,3392,?,p1,
1769760269.8183959,CREATED,f43e02ff-5418-4045-a083-fb66d5d6da9b,d0f3c4d3-e5e5-4466-828b-99362dcfebd3,c1,c5,27,?,?,surb={'id': '7cda4ae0-37ec-413f-a7a5-ba856726d610', 'route': ['p2', 'e5', 'i4', 'x10', 'p1', 'c1']}
1769760269.8887987,RECEIVED,744ff7f1-0d51-4f7a-997e-ac3a1ac3d5a9,6a27e2f0-148a-4cac-86c1-fb544acfbf24,c4,c1,25,p1,?,surb={'id': '0e57c8a5-9af9-479c-8eb5-5207e79be891', 'route': ['p1', 'e10', 'i7', 'x7', 'p1', 'c4']}
1769760269.995533,RECEIVED,c9fc23da-93d8-4581-b8eb-bdf989ffe005,c568844f-8da2-4de2-b5ad-e4d61a53ba8b,c3,c1,27,p1,?,surb={'id': '898a2c35-862b-4058-97c1-ec33c48756a1', 'route': ['p1', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769760270.0378613,SENT,8122d610-4fbc-4270-bd05-9500f3676dd2,c6b3295b-646d-47bc-86ef-bbb43781da99,c1,DROP,2040,?,p1,
1769760270.0379891,CREATED,696971f9-185d-4200-b32d-84d0ec62390a,e3348cfa-6cd4-4ce0-ab71-6e1d6894529a,c1,DROP,27,?,?,
1769760270.0694547,SENT,094577b1-b36b-4493-aede-285b0dfc2b90,cb231bb6-3612-422d-85de-a7ef2cad839c,c1,DROP,2029,?,p1,
1769760270.0695937,CREATED,fb694b49-7c63-4275-81ea-71217c544b63,24218fa9-7e63-4a37-9519-f368e567920a,c1,DROP,27,?,?,
1769760270.1977367,SENT,db64bb66-18ca-48de-8eeb-d69bfb45c106,62c12f9b-7c7e-459e-a4d5-dff5bccfc41b,c1,DROP,2021,?,p1,
1769760270.1978545,CREATED,230f5060-1e6e-46b6-bc02-6c10d3667514,26a20b86-b134-4730-be46-e9c914fbeb18,c1,DROP,27,?,?,
1769760270.319123,RECEIVED,71a49ff8-bdda-4a90-aba1-04837f634867,6e5b4c6f-d673-4645-87ec-f196e698e663,c3,c1,27,p1,?,surb={'id': '5b645571-5a24-4f8e-93c8-d80369bc9175', 'route': ['p1', 'e9', 'i5', 'x11', 'p3', 'c3']}
1769760270.4204588,RECEIVED,9d8aa1e2-9713-4752-a2fd-f6d8cd1abf48,0ec3f634-c9a9-4ba1-b7c0-aa2a31b63c66,c4,c1,27,p1,?,surb={'id': '1a24e37e-7d27-4412-87c7-927551bfbcde', 'route': ['p1', 'e11', 'i10', 'x12', 'p1', 'c4']}
1769760270.4257915,SENT,970d8484-9b5c-42a6-ae89-530b877fed42,c1560014-71b1-4feb-b200-b9ef4ad7066b,c1,c5,3392,?,p1,
1769760270.4259398,CREATED,f966acb0-5cf7-4149-a8f0-2b1653ba9ec5,b50ad136-25e0-4616-9c40-23a2d6c13f03,c1,c5,27,?,?,surb={'id': 'bb460611-0eb9-4cc7-90f0-a75743f28cc0', 'route': ['p2', 'e12', 'i4', 'x11', 'p1', 'c1']}
1769760270.559017,SENT,c9154ca0-b0f7-4e68-9219-0f30fa4d1984,da65facd-824c-4305-a8ce-c44f244419de,c1,c5,3352,?,p1,
1769760270.5591412,CREATED,603c775f-9909-490b-b88e-73afc0899c09,19844e0f-40cf-4f0e-a241-ee4a61e4f525,c1,c5,25,?,?,surb={'id': 'adc48786-5c91-4864-b1dd-87ea3c078ed6', 'route': ['p2', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769760270.6247926,RECEIVED,a94d84b3-d1c4-4212-9778-8c422f6d7dfc,cfa19ae2-6b90-4cd1-85e0-b4d22a8b582a,c3,c1,27,p1,?,surb={'id': '63678eb2-0471-4514-ab6b-5c7e4958212c', 'route': ['p1', 'e1', 'i2', 'x2', 'p3', 'c3']}
1769760270.6700876,RECEIVED,ba4bc428-af89-40e9-9622-6dcce40bdf89,5071c35b-8f48-40ce-b08f-6e35b72777aa,c4,c1,27,p1,?,surb={'id': '7f345e74-0ca0-4055-a20e-8f49d8ded4bf', 'route': ['p1', 'e8', 'i2', 'x10', 'p1', 'c4']}
1769760270.6939769,RECEIVED,6f0abb3c-9e91-4b36-b7a6-b58ebff59772,401a3634-bd04-43dc-9213-d8ab4d46b264,c3,c1,27,p1,?,surb={'id': '98b1aa11-1efd-410a-9fff-4c2ec6c35b86', 'route': ['p1', 'e8', 'i3', 'x10', 'p3', 'c3']}
1769760270.8258972,RECEIVED,2f3f5c5a-b1a6-4fd3-b4df-cd706997306e,d355f9de-e93e-4956-a1c3-72c0d671e0ec,c3,c1,27,p1,?,surb={'id': '6d5895cb-a0b6-459e-9e4d-4790ae18cd97', 'route': ['p1', 'e10', 'i10', 'x12', 'p3', 'c3']}
1769760271.1607614,RECEIVED,1e29ff94-903b-4335-a299-854f8a68476e,8ee62df5-0c13-4101-8bd1-1e82cb0be5d3,c3,c1,27,p1,?,surb={'id': '0a749f37-c7d2-4bd8-9c79-86e6a8334cc5', 'route': ['p1', 'e3', 'i8', 'x7', 'p3', 'c3']}
1769760271.3163571,RECEIVED,8649f60f-702c-4d03-998f-d225e2d47d41,e773c763-c9d8-44fe-bff3-67136295b2e9,c3,c1,27,p1,?,surb={'id': '388104d8-8310-47b9-9a35-f48bc6d38294', 'route': ['p1', 'e3', 'i6', 'x9', 'p3', 'c3']}
1769760271.3839865,SENT,e1274ef8-dfb0-470c-a342-8d201b2b5578,09f2ca0e-5944-41a1-92a0-d828d3e2acb8,c1,c5,3379,?,p1,
1769760271.3841813,CREATED,76acd5ef-35de-4745-bb4b-23f7e2d25fb3,ef4ee0e7-f660-4cd1-a5fc-c04aee690823,c1,c5,27,?,?,surb={'id': 'd886454f-985f-421f-abb5-13899180a7bb', 'route': ['p2', 'e11', 'i1', 'x7', 'p1', 'c1']}
1769760271.4212222,RECEIVED,b6088741-4031-4b19-97a9-00c1e006b5d0,363414c8-7593-4119-a4d3-f7834ca0c8d8,c3,c1,27,p1,?,surb={'id': 'b4c26d57-4eb7-4907-a2f3-b1bfeb98498f', 'route': ['p1', 'e3', 'i8', 'x11', 'p3', 'c3']}
1769760271.7330978,RECEIVED,247c6c9b-d8b1-4d97-94b1-d8ff34139f60,c5000373-b060-439f-ac7b-640b6fb63564,c4,c1,27,p1,?,surb={'id': '1eea3d38-7588-4094-bcf4-c849bc07b0c7', 'route': ['p1', 'e5', 'i1', 'x12', 'p1', 'c4']}
1769760271.735782,SENT,0c0c95ac-ab56-403c-ae90-0f685644e9a8,ccb530b8-e114-4c06-a512-679b5b785ac4,c1,c5,3386,?,p1,
1769760271.7359247,CREATED,5c5a1be4-8a88-4315-9793-229a53e75764,a5232781-8c15-4420-8288-21e8a3496f2d,c1,c5,27,?,?,surb={'id': '92a93308-fe57-4d7a-bbe2-84ba433db577', 'route': ['p2', 'e2', 'i4', 'x5', 'p1', 'c1']}
1769760271.8596318,RECEIVED,2610e1cd-a36f-4caa-8e1d-349cf51a4056,5ad76753-1052-4477-9267-9ac658d6c478,c4,c1,27,p1,?,surb={'id': '88e6b602-4159-4412-81af-7c2c5801ad63', 'route': ['p1', 'e9', 'i1', 'x3', 'p1', 'c4']}
1769760271.863632,RECEIVED,9ec2c0b3-fdfa-4168-bcbc-ac32bd683110,f2395d86-2e35-4d7d-8912-88ae8a33e29e,c3,c1,26,p1,?,surb={'id': 'ba54afb6-ec5f-4d8c-a67e-a76f8a1dceeb', 'route': ['p1', 'e11', 'i11', 'x12', 'p3', 'c3']}
1769760272.3055005,RECEIVED,f0706df3-3e7b-4e54-af80-cab789a75f50,3e4739d4-90f3-4759-81c9-0aee13a1200c,c4,c1,27,p1,?,surb={'id': 'cf2ff3d3-6958-4e12-896f-747fc2a41599', 'route': ['p1', 'e10', 'i12', 'x5', 'p1', 'c4']}
1769760272.512553,SENT,791e6688-f44c-4b52-98ec-1c6cb857360c,c1b7a742-78e5-463b-87f9-64c029adfe6d,c1,c5,3359,?,p1,
1769760272.5127082,CREATED,dfa15ca8-18c9-4abe-83ee-26767cbf3860,1043aa13-77bd-4518-912e-b4b58e1aa88d,c1,c5,27,?,?,surb={'id': 'bfbcedfa-d325-49b0-a88a-c5fd3cb9efb4', 'route': ['p2', 'e7', 'i5', 'x9', 'p1', 'c1']}
1769760272.522895,RECEIVED,8e6b779f-eeed-4dbe-9f5b-f155ae897483,a7aa9b24-717f-44de-be36-a1a4c7e326d4,c3,c1,26,p1,?,surb={'id': 'bcbd61b0-0d85-4d22-a441-e3ff8015108c', 'route': ['p1', 'e4', 'i5', 'x11', 'p3', 'c3']}
1769760272.5937066,RECEIVED,4bc0c1d5-daa2-4971-bcae-c92202a6315d,08afa02a-0c91-4374-b060-c0b199552deb,c3,c1,27,p1,?,surb={'id': '4d43ede2-7d5b-4bcd-885d-3af8f689bfe4', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769760272.648457,RECEIVED,ef0d2d5b-b731-4d6e-8961-5bfb6efda6eb,effdb26a-a2f7-4320-b929-f50bff9207c0,c3,c1,26,p1,?,surb={'id': '1ba0dcf5-a26b-42dc-9238-6bc37711b7b0', 'route': ['p1', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769760272.7153413,SENT,06def435-adb1-4c6c-9100-2fcc50dad7e9,d6b077d9-c5c1-433c-9d13-1bc62a7ab563,c1,c5,3383,?,p1,
1769760272.7154884,CREATED,429c6c92-3bdd-4d79-a654-2dc6d1bb8b05,1ee78f1f-167a-4f42-831b-d24735b0643d,c1,c5,27,?,?,surb={'id': 'cd833817-f345-4620-8c13-403abbb39d45', 'route': ['p2', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769760272.9300926,RECEIVED,a6445ca2-b7dd-4faf-9a21-5c0e7a7ef0c1,138dce02-cab3-4ea3-bbe2-038924e9c942,c4,c1,27,p1,?,surb={'id': '7a2ba650-80c5-4bcf-b6d1-f8501d7355ae', 'route': ['p1', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769760272.936437,RECEIVED,5f321918-c1bc-4dfd-acda-debd546571c5,4a68f5ff-d87f-455a-ac04-5cd19d92e19e,c4,c1,27,p1,?,surb={'id': '3bbb3e25-5570-405c-9d3a-845032a7fdee', 'route': ['p1', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769760272.9797192,SENT,224e0833-6788-4b38-a19b-4918d04b0d6e,6b9f84df-b84b-4ba5-adfc-2c6e2153798f,c1,c5,3378,?,p1,
1769760272.979919,CREATED,0acb8615-1c77-4433-942b-8060a24b416b,04061135-f2a1-40e6-8b42-b7d166394932,c1,c5,27,?,?,surb={'id': '2a90a371-bfc4-4493-bfb4-2d08773b7393', 'route': ['p2', 'e4', 'i4', 'x10', 'p1', 'c1']}
1769760273.0495818,SENT,101bc240-747c-4661-bf74-10877e75a6c7,9cb6725a-d8e5-4d3b-babe-ecfbb63f3346,c1,c5,3363,?,p1,
1769760273.0497227,CREATED,4cab61ea-4b1f-4dcf-998e-991de5cb6af3,49be1aa9-5317-4794-81fd-1d1fa26c2f2b,c1,c5,27,?,?,surb={'id': 'fdcfee4a-e3a4-430b-b1a7-7b3541a73170', 'route': ['p2', 'e8', 'i4', 'x11', 'p1', 'c1']}
1769760273.230874,RECEIVED,ec1a786f-7df2-4017-8078-24c76aa9c618,f619e80b-4467-4307-80d4-de8696b03b46,c3,c1,27,p1,?,surb={'id': '55c5f0ff-ecb8-4d86-a170-04ee1a14b38b', 'route': ['p1', 'e1', 'i4', 'x9', 'p3', 'c3']}
1769760273.2484732,RECEIVED,53acca5d-376f-48ec-a6a0-31242712b5af,f94ad737-cdfa-4483-a9a3-9583498a0b19,c3,c1,27,p1,?,surb={'id': '77afe37f-4f02-4fb8-bd2f-c487e7626ff3', 'route': ['p1', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769760273.6139567,SENT,44d4a9a9-7f93-4cbc-aac8-5b999cd2a999,734bd276-64b6-47f5-bf4d-55e27a568dd2,c1,c5,3359,?,p1,
1769760273.6141305,CREATED,22fd3483-c2d4-4983-a1ec-364ab120b13a,b807c1ee-6283-46c9-9854-661eecde737e,c1,c5,27,?,?,surb={'id': '947cd3fd-6704-44d0-a420-85547c10228d', 'route': ['p2', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769760274.0078695,SENT,2c9e0d87-32c5-4f61-b14d-9d527cce31d6,28c24a62-6ed9-46ff-b74e-9a7659a97c76,c1,c5,3392,?,p1,
1769760274.008014,CREATED,4c81b8ce-77c1-47c1-9944-ca91431552a4,059e0301-1c70-4a9d-b958-122ec675c613,c1,c5,27,?,?,surb={'id': 'f5eef65f-5c5d-4b81-a92a-8ac4133066d7', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769760274.49224,RECEIVED,1b34c3e7-03ea-43c0-aa11-daa03b114801,949a15b2-e323-4dde-954d-5dc90980a9ad,c3,c1,27,p1,?,surb={'id': '010ee692-6b37-47f2-9ffd-661c080d2372', 'route': ['p1', 'e7', 'i9', 'x2', 'p3', 'c3']}
1769760274.9870553,SENT,06fdc96c-cd48-44a1-82de-307f7b1831ab,ff1b1609-6003-4e59-96a5-0d7ed4b84946,c1,c5,3376,?,p1,
1769760274.987207,CREATED,27dc0b9c-e3e8-411b-9d66-c232759dea91,4b2e37a7-a3ed-4123-b474-8e5674712f60,c1,c5,27,?,?,surb={'id': 'bf6a0ba5-9ce1-460a-bafe-e34bcac810aa', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769760275.0946937,RECEIVED,57c00554-74da-469a-894b-cd5054568b87,f202c07b-ed89-4c27-8427-f99ea779e68d,c4,c1,25,p1,?,surb={'id': 'bfc7527e-ea9d-4f8c-8d83-b731ade5388a', 'route': ['p1', 'e8', 'i10', 'x8', 'p1', 'c4']}
1769760275.245947,SENT,212cf085-8938-40e6-863f-cd7558d8b02c,0aaa40a2-a4d6-4337-9177-765afdc66a3f,c1,c5,3396,?,p1,
1769760275.246137,CREATED,e537909e-2f7e-4417-9844-d7693952454b,c30050b8-bd48-4420-8634-ea1f7e97df56,c1,c5,27,?,?,surb={'id': '522675be-7a43-47df-9015-04b1fc026efb', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c1']}
1769760275.5174134,RECEIVED,82211a67-d4aa-41a5-b099-07f1eefd07da,fe883e38-0526-45c0-92c5-d4c3fc0d9348,c3,c1,27,p1,?,surb={'id': 'e2a7c413-78ee-455b-9e2d-8e0ad58f81d3', 'route': ['p1', 'e2', 'i6', 'x4', 'p3', 'c3']}
1769760276.0302157,RECEIVED,d07b3239-c569-4efd-bb67-677daf4e0fde,5e52996a-f7cf-49be-a2ff-ab355984b147,c4,c1,27,p1,?,surb={'id': 'add14026-4dd1-4946-8eea-67174ce16b10', 'route': ['p1', 'e2', 'i6', 'x11', 'p1', 'c4']}
