timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737431.8438218,SENT,f1c92f93-acb2-44f2-a7de-b4f8a77be508,42cd73aa-0c93-41cd-86c3-f83b4fc00456,c4,c1,3385,?,p1,
1769737431.8439672,CREATED,2c432aee-8178-4745-b921-52ac7e0db047,7febf27d-6d10-491b-886e-7e683ae43cca,c4,c1,26,?,?,surb={'id': 'f890fcc1-221b-4273-ba5c-32b676a3de31', 'route': ['p1', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769737762.533966,RECEIVED,e929fe55-ed7f-458a-9fd1-f9a9acc084a4,d5304a2f-28e8-474b-80bc-7e6f7b66b0bc,c3,c4,27,p1,?,surb={'id': '3562bc13-0114-4903-80b3-1fe98b8b591d', 'route': ['p1', 'e1', 'i5', 'x8', 'p3', 'c3']}
1769737762.546271,RECEIVED,0e503264-a78c-436b-8f81-b173f2b459dd,0412245c-7c01-410e-b711-254d1bcd6d1c,c3,c4,27,p1,?,surb={'id': 'c003d961-59e2-4e99-9757-683d39fae6e7', 'route': ['p1', 'e5', 'i6', 'x12', 'p3', 'c3']}
1769737762.672264,SENT,1e65b3f8-4c81-4246-aab4-b36b9924d0ba,cde70f00-35db-4679-acfd-a8cccff61d0b,c4,c1,3400,?,p1,
1769737762.6723247,CREATED,dff54db2-7395-4c3a-b3d4-25f7baf18c14,d0d5c090-b7f7-4d13-bbc2-75410b388948,c4,c1,27,?,?,surb={'id': 'c459d9ca-5dc8-4492-8853-e63e36dad85f', 'route': ['p1', 'e11', 'i2', 'x11', 'p1', 'c4']}
1769737763.289316,RECEIVED,0b1b95b8-9761-4342-b32c-5381e1b66e38,57aa500b-9947-421e-ba55-6286937e8b6a,c3,c4,27,p1,?,surb={'id': '59ae010d-b9e4-46ac-bb0e-c096e4d30166', 'route': ['p1', 'e11', 'i12', 'x3', 'p3', 'c3']}
1769737763.3620038,SENT,1a0c8b3a-8390-44af-8f81-30b279211f09,38c50a34-fc0e-4e87-bfa2-63434d56bb86,c4,c1,3368,?,p1,
1769737763.3622022,CREATED,bb07357a-bd4b-4bec-b460-58937648f3ff,d60184ab-0963-45f5-b6ee-5d262fdcc15f,c4,c1,27,?,?,surb={'id': '7c6068bd-bbea-42fc-8364-8ed05da20878', 'route': ['p1', 'e8', 'i5', 'x3', 'p1', 'c4']}
1769737763.3732693,SENT,15325702-3cca-4e9c-b336-a51eda57a0fc,b0ebf26f-5c41-4cc9-a45b-5ad167675747,c4,c1,3380,?,p1,
1769737763.373417,CREATED,3d7e8285-3739-458f-b606-43e96cb3c822,32a76288-6e8f-49e3-b1eb-ad4cad7a11e2,c4,c1,27,?,?,surb={'id': '9672ec20-ba3d-46fb-a697-318b8851e8a8', 'route': ['p1', 'e7', 'i2', 'x4', 'p1', 'c4']}
1769737763.5597086,SENT,b761a2d8-8fbf-474d-a414-0004868c3adb,8727bc8f-8ab4-4986-8d16-8d189c3a8eb6,c4,c1,3404,?,p1,
1769737763.5598776,CREATED,092a80f6-004a-49b9-9f50-ee7700563613,470a63b3-d3c4-4708-8c19-156c0e124797,c4,c1,27,?,?,surb={'id': 'b57d00fc-5814-4f73-84ca-2ad4a44e7fc3', 'route': ['p1', 'e2', 'i1', 'x12', 'p1', 'c4']}
1769737763.740085,SENT,a03ba169-f8c0-4463-a806-e3e41b56559c,3adfbc7c-df6f-4e74-9a33-e4223520c133,c4,c1,3376,?,p1,
1769737763.7402394,CREATED,9694dd7d-9e80-4edc-8d9a-4d92b60ce875,e69af14d-8f2c-430f-bd75-d434844444af,c4,c1,27,?,?,surb={'id': '6db9acbf-f304-4bc8-9dc8-643cc5cbb608', 'route': ['p1', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769737763.8142068,RECEIVED,601aee75-f8dc-4990-bf80-8aab98b897ae,f6c91a3c-157e-4061-9556-b220d003080d,c2,c4,27,p1,?,surb={'id': 'a8b3aaa4-fdad-4463-85d5-ef5698b37e95', 'route': ['p1', 'e3', 'i12', 'x5', 'p2', 'c2']}
1769737763.9595227,SENT,c576f587-b634-451e-8a72-02d10dc790b0,dd77e737-0f83-48df-b8d2-e935c2e17249,c4,c1,3394,?,p1,
1769737763.9596553,CREATED,a02c9378-2aed-4597-9d5f-1d6ea70493df,da0dc262-d77d-4913-a910-e8796e94222b,c4,c1,27,?,?,surb={'id': 'e1acf27e-984d-44a4-9542-593ac8ed66ab', 'route': ['p1', 'e1', 'i10', 'x4', 'p1', 'c4']}
1769737764.1090078,RECEIVED,d4038abb-1d4e-4212-b907-902ccaefba3f,8d53b371-0fa0-4204-a15b-f873ce3e0b27,c3,c4,27,p1,?,surb={'id': '67162aea-1151-4844-9715-196ab2dbc809', 'route': ['p1', 'e9', 'i6', 'x11', 'p3', 'c3']}
1769737764.2514265,RECEIVED,a4277bee-3f1e-4520-a03c-2261df48a903,31e12dda-1916-40df-9b7e-de23d1f61cc4,c3,c4,27,p1,?,surb={'id': '7d540b5b-ad3b-45df-817f-72763e48d4f6', 'route': ['p1', 'e4', 'i6', 'x6', 'p3', 'c3']}
1769737764.36062,SENT,15c7118e-af00-42e8-bb49-7ba3de015c42,f459a2b8-f5e1-4fb8-8a37-89f882f01808,c4,c1,3363,?,p1,
1769737764.3607607,CREATED,86fe583e-fd5a-4eb1-a072-b57e558262f5,3169e15d-c4e7-4be4-bac5-a5018d9a18e9,c4,c1,27,?,?,surb={'id': '105a451d-8fea-4f15-bf8f-ce59fa0e7c06', 'route': ['p1', 'e3', 'i4', 'x1', 'p1', 'c4']}
1769737764.3936179,RECEIVED,2a9c805c-317e-4c36-a26b-7ec538883a65,64c94d22-1efd-4f14-8730-7ec109ca2663,c2,c4,26,p1,?,surb={'id': '394e3297-4035-4432-af7f-e45bdbb1cf19', 'route': ['p1', 'e8', 'i3', 'x12', 'p2', 'c2']}
1769737764.5150971,RECEIVED,02f4183a-35c5-4b75-b446-139618c1da96,b127c766-efeb-4e4a-904e-d0a99bff94a7,c3,c4,27,p1,?,surb={'id': '822b8d87-26f0-4ad9-91e6-ad745b66949a', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769737764.635833,SENT,f104d723-d6cc-4fbc-82dd-1e0b278bf62a,53beaa86-6061-4394-be5c-d016edc8dda6,c4,c1,3364,?,p1,
1769737764.6359253,CREATED,11dea39e-57ef-4c98-a55f-a136b191ee26,06f8c47c-45ab-46ea-8cba-de5b3dfba9a8,c4,c1,26,?,?,surb={'id': 'c6f9e687-e2f6-4bdc-a734-d703110b8911', 'route': ['p1', 'e1', 'i7', 'x10', 'p1', 'c4']}
1769737764.6632714,SENT,7509f485-fed0-4cb0-80f1-cf18c2c3b0a6,35d59c28-1812-423e-9ed8-719f0fa870d6,c4,c1,3383,?,p1,
1769737764.6633637,CREATED,cd9a3a5e-ae64-474f-829f-8999ecdbbba2,ef7606f6-6f29-41cd-b05c-df96f126564a,c4,c1,27,?,?,surb={'id': 'ccda15a1-5a08-41c5-8357-c8f011d9ffe6', 'route': ['p1', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769737764.8095138,RECEIVED,b9ba01f2-3cac-4c61-9aee-fa7db1242814,aad6c953-d9da-4cae-885a-119626f17df7,c3,c4,27,p1,?,surb={'id': '2226b68a-3a9f-46db-906b-305c82b2a44a', 'route': ['p1', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769737764.9213166,RECEIVED,7dcbf8fc-c286-4941-8260-57ddf43168e6,fae2f2c3-3a29-4908-8f3c-f143d7321880,c2,c4,27,p1,?,surb={'id': '085712ca-54db-4ffc-8e5d-112c051c4930', 'route': ['p1', 'e6', 'i5', 'x2', 'p2', 'c2']}
1769737764.9393606,RECEIVED,7ae1f30f-7c59-4f24-a635-f69458c6e614,77dcf9f0-52f8-456e-a04c-5385f4506632,c3,c4,26,p1,?,surb={'id': '5345297f-918c-4a6a-87d3-17d79d9c9fc0', 'route': ['p1', 'e4', 'i12', 'x10', 'p3', 'c3']}
1769737765.038832,RECEIVED,44228c72-394a-4da0-92c4-ada41d063cc0,fa96facb-0846-449e-ac20-af8c6c4f02e0,c3,c4,27,p1,?,surb={'id': 'edd21ae4-c13e-4fdf-bc25-63c979c8e27f', 'route': ['p1', 'e9', 'i5', 'x1', 'p3', 'c3']}
1769737765.0513055,RECEIVED,96c12ac2-217f-4c3c-b8af-68791804efc8,88f414eb-66fa-4431-a29e-cef5cf9fdb08,c3,c4,27,p1,?,surb={'id': '443af046-e26e-47bd-8b02-c06593b81465', 'route': ['p1', 'e11', 'i9', 'x11', 'p3', 'c3']}
1769737765.1375487,RECEIVED,abc72d22-be3f-42c7-88a5-8d3dee98e685,15ce4fcc-1fbb-4d2c-8b20-440e7fb6cde6,c2,c4,27,p1,?,surb={'id': '26b479b4-27e1-4d23-829a-030df3bcdef4', 'route': ['p1', 'e12', 'i7', 'x2', 'p2', 'c2']}
1769737765.2350788,RECEIVED,8be6bd4b-f2af-4ef8-8d92-ce91d05bf304,fb5eb471-ba27-40fa-9dfe-51bffdc42079,c2,c4,27,p1,?,surb={'id': 'db3b1e34-74cf-44c1-829f-458967ef4a43', 'route': ['p1', 'e7', 'i2', 'x1', 'p2', 'c2']}
1769737765.2551963,SENT,959473df-5b5c-411b-a8ad-4bc8f0638ec1,ab716f0d-c717-4a66-88e3-a26433a024c9,c4,c1,3405,?,p1,
1769737765.2552812,CREATED,65d799f6-cb82-4d69-8567-35bc31630068,0729ee16-fe13-45b3-918f-713a2cef66e8,c4,c1,27,?,?,surb={'id': '3328806a-7b67-4583-9fd0-5b26c061e24e', 'route': ['p1', 'e4', 'i10', 'x9', 'p1', 'c4']}
1769737765.290283,RECEIVED,bd57d57d-35e4-49ee-807f-3a91da9332a4,f821bfbe-013a-4084-bf57-781fb524890a,c2,c4,26,p1,?,surb={'id': '613298be-4483-4ebd-bb28-95859371821e', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769737765.3095582,RECEIVED,a2f46178-e1af-45de-bef9-36910acfb00f,856b3ed8-4ba7-4607-95d1-dd99d565b81a,c2,c4,26,p1,?,surb={'id': '1008b51f-1b18-41d8-9ec0-b133db45c0c0', 'route': ['p1', 'e12', 'i8', 'x3', 'p2', 'c2']}
1769737765.4568448,SENT,d93b5932-2722-491c-aad3-e93071cd15f1,2388df1c-bb61-453f-a3d9-a3f5c3ccea06,c4,c1,3358,?,p1,
1769737765.4569252,CREATED,47669606-fa53-48dc-9c50-def42b6cf7f4,c1c500d7-b841-4fb8-b6a2-d0eddbe515c0,c4,c1,26,?,?,surb={'id': 'e3cb6384-4ac9-4932-bbc2-ebca50dfcf51', 'route': ['p1', 'e6', 'i1', 'x10', 'p1', 'c4']}
1769737765.5823536,RECEIVED,e1dc66b8-5e30-4d05-9e6f-3b1183f59951,8fe1730e-ee40-4fc2-9967-e7802c966bcf,c3,c4,26,p1,?,surb={'id': '09133927-a7e9-46e7-a145-95bc7319e5c4', 'route': ['p1', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769737765.6818593,RECEIVED,feb8e453-8ed0-49aa-b911-e5fb51fca774,1b7ef430-b80a-4c3f-95a4-dcc1966fd618,c2,c4,27,p1,?,surb={'id': 'b01b1d53-47a7-4b24-b30e-019c520ba40f', 'route': ['p1', 'e6', 'i2', 'x9', 'p2', 'c2']}
1769737765.7086823,SENT,b40885ef-53fd-42ba-94ee-d4c64bff8a44,7e229da9-6925-42fe-972c-f53276d4e634,c4,c1,3394,?,p1,
1769737765.7087684,CREATED,c6daf2d2-54ae-47fa-ae5d-ddb05710caab,deacfb5e-a883-4393-be7b-a981038e1bcd,c4,c1,27,?,?,surb={'id': 'e4ee3a5b-2896-4195-9365-d59cf18c42f8', 'route': ['p1', 'e9', 'i8', 'x12', 'p1', 'c4']}
1769737765.75352,RECEIVED,49144d32-97c4-449e-a4a7-9856dba9278f,48f6dd7d-155d-4dfb-907e-27448305bba8,c3,c4,27,p1,?,surb={'id': '93cc86d5-9229-4f57-b20d-b291dfb794d5', 'route': ['p1', 'e3', 'i10', 'x2', 'p3', 'c3']}
1769737766.071206,RECEIVED,aac05d09-3898-4e6c-af52-6e705dde377b,bed5cb6c-454d-4e4e-b2e5-13d06a8e154c,c2,c4,27,p1,?,surb={'id': 'a49effed-534a-4f1f-b542-20d442fe730b', 'route': ['p1', 'e6', 'i10', 'x7', 'p2', 'c2']}
1769737766.075448,RECEIVED,f24546b8-4469-458e-a18f-5a5e8b3d6f6a,c45f546e-88d2-4035-9cf4-f5eb60aec824,c3,c4,26,p1,?,surb={'id': 'b2aacb6a-e6dc-48c2-96dd-7685a0aa18b7', 'route': ['p1', 'e11', 'i8', 'x5', 'p3', 'c3']}
1769737766.0900655,RECEIVED,9fb308ce-d5bf-4e6c-8cff-3903bac33cf3,be1bf2dd-b754-4300-b800-2b7db75bf4b6,c3,c4,26,p1,?,surb={'id': '2c4b599d-7ef0-40e5-b96f-b347cf250e5b', 'route': ['p1', 'e10', 'i5', 'x7', 'p3', 'c3']}
1769737766.1387885,RECEIVED,97d35bbe-e639-47bc-884f-bf5493ffb2ba,54163e0a-87cf-4cea-b0b5-54e2877b3765,c2,c4,27,p1,?,surb={'id': 'db4e5df9-60fa-40a8-b083-326b79cdd4cf', 'route': ['p1', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769737766.2114334,RECEIVED,f9092367-ce06-4b82-8b2b-acb08b5b9def,c1ab68c0-ed61-4d02-ab1c-66002becbbac,c3,c4,26,p1,?,surb={'id': 'd4e65e17-18f8-4e3e-9c9d-3ac74386b800', 'route': ['p1', 'e7', 'i12', 'x8', 'p3', 'c3']}
1769737766.2428904,RECEIVED,037ea928-8b71-4574-9b0a-67d4519f3395,00fcce74-4b07-4d3c-9efb-18fb05241041,c3,c4,27,p1,?,surb={'id': '475ae9de-5cc3-48c9-8cbf-168f608b3ece', 'route': ['p1', 'e3', 'i4', 'x11', 'p3', 'c3']}
1769737766.4645412,SENT,e7a5f171-8291-40e4-8298-f30f0ba7fa46,c16a8280-bb48-463d-b1e2-2d791a8c4957,c4,c1,3356,?,p1,
1769737766.4646697,CREATED,cc247c2e-3dbf-474d-887c-002858b810ef,789f66a0-4ff8-4002-9db2-362c366ec876,c4,c1,25,?,?,surb={'id': '6ac97025-0407-403b-bb6d-20a8951ceac1', 'route': ['p1', 'e4', 'i1', 'x2', 'p1', 'c4']}
1769737766.4757004,RECEIVED,bb7a3dc0-c865-46a2-8998-ac470311e00e,622079f5-e912-4d4d-acb8-0abfa047908f,c2,c4,27,p1,?,surb={'id': '0a6f92d1-22d1-4075-9d43-8ca931474000', 'route': ['p1', 'e1', 'i10', 'x3', 'p2', 'c2']}
1769737766.4983718,RECEIVED,f0115521-0af1-484b-8f8c-f2f537b3d430,ec968add-5e7b-41f5-865f-178b47cf2749,c3,c4,27,p1,?,surb={'id': 'd03a4355-e02a-4230-b86d-89c56eaa25b5', 'route': ['p1', 'e10', 'i1', 'x5', 'p3', 'c3']}
1769737766.5194347,RECEIVED,bf750339-b103-4105-9c2d-88d4b4907e93,8af50a1e-98d4-4aa4-95b9-0bb0d925c114,c3,c4,27,p1,?,surb={'id': 'e3c53299-b0a2-431b-ada8-a95f51f1029e', 'route': ['p1', 'e8', 'i12', 'x6', 'p3', 'c3']}
1769737766.6278276,RECEIVED,6f6d7afc-6d1d-47e9-87bf-9a77a813f50e,e5d3aaa3-7321-4d0a-830a-1d0ac1321902,c2,c4,27,p1,?,surb={'id': 'e969e14f-50ff-40da-b61b-99a29b8ea24c', 'route': ['p1', 'e5', 'i1', 'x8', 'p2', 'c2']}
1769737766.9947314,RECEIVED,11e83bd2-0058-4aeb-a30d-efcf723ab7fa,96688bd3-64ad-4444-bdd6-7e45866e0d5b,c3,c4,27,p1,?,surb={'id': 'd7a89246-e2b5-489b-9685-f36eb15c8c04', 'route': ['p1', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769737767.1996572,RECEIVED,65a2ad52-d742-4cee-9b9c-4ba0fd8201c0,44296f34-ef27-4860-bc55-de65e9270da8,c2,c4,27,p1,?,surb={'id': 'b3b80615-9534-4e7e-a5b5-1d29c0b04505', 'route': ['p1', 'e2', 'i4', 'x11', 'p2', 'c2']}
1769737767.2155745,RECEIVED,29d1cacd-be16-41a9-b91a-63572629e3be,b89040a6-4181-4a9b-858c-90380484bd61,c3,c4,27,p1,?,surb={'id': '8e1ec9b2-93a4-4e9c-95da-32f46e847371', 'route': ['p1', 'e8', 'i4', 'x6', 'p3', 'c3']}
1769737767.379615,SENT,3f2a1d68-ba9e-4f0c-bab8-ff037b65c315,35eaf17c-3442-493b-9dab-1dc910e40c06,c4,c1,3359,?,p1,
1769737767.3797088,CREATED,971336e9-baf5-4b04-9b83-1bd476b4df31,a81eb96d-804e-4528-a0d1-de2908b05c00,c4,c1,27,?,?,surb={'id': '2dc424cf-2078-4db0-9161-c1b39379c105', 'route': ['p1', 'e11', 'i5', 'x5', 'p1', 'c4']}
1769737767.3914888,SENT,3f3592b4-4cf2-4f21-b3bb-6308d7c21035,faaad581-e971-4da5-9e28-071164a0a310,c4,c1,3401,?,p1,
1769737767.3915813,CREATED,55834419-f920-4161-aea7-2cf93e5c147f,4b555d85-4600-48db-872a-520b96c2659b,c4,c1,27,?,?,surb={'id': '984054ce-1a71-4eb0-8fde-058fb30dc222', 'route': ['p1', 'e11', 'i6', 'x6', 'p1', 'c4']}
1769737767.4187403,RECEIVED,0037a41d-5439-43d7-a2eb-e6c3ec98e4e1,be73ec9d-5127-4447-8d9b-cb13f76690b0,c3,c4,27,p1,?,surb={'id': 'bc66becc-0f1e-4cbf-8954-a8ef45d350a6', 'route': ['p1', 'e11', 'i3', 'x2', 'p3', 'c3']}
1769737767.6092386,RECEIVED,72df20f8-cb16-4acd-a85e-6d17d141c805,c362f6bd-b5d5-4414-ad1b-58289e57a6fc,c2,c4,27,p1,?,surb={'id': 'c5e4d132-dd78-4647-b24e-619b946687cd', 'route': ['p1', 'e2', 'i12', 'x8', 'p2', 'c2']}
1769737767.6763067,RECEIVED,79cd4fb3-d0ee-4034-953a-be939aef3dba,29dd30ff-4083-4a9d-9423-86ad0e60f739,c3,c4,27,p1,?,surb={'id': '3d34efb1-2830-454b-a4bb-0975b8a00bb5', 'route': ['p1', 'e8', 'i6', 'x7', 'p3', 'c3']}
1769737767.737394,SENT,36540b78-445a-422c-a5c1-aa0c56944831,1581cd44-d793-4204-8d5a-829b1d9b7726,c4,c1,3384,?,p1,
1769737767.737672,CREATED,67856167-bdee-4432-be75-a59e6ca3d2c7,c71c4354-edce-4207-b106-1e7f8dbd53bc,c4,c1,27,?,?,surb={'id': 'a984865e-8ed0-49a7-96b1-450bbc0ad028', 'route': ['p1', 'e6', 'i6', 'x3', 'p1', 'c4']}
1769737767.7443938,RECEIVED,e270d0a0-665e-4fc9-b776-a08c908711cd,4cb31fd5-3e68-4ea4-a88e-44e1d76061aa,c3,c4,27,p1,?,surb={'id': '7c26d10b-b638-4bec-981e-e8150d72850e', 'route': ['p1', 'e2', 'i3', 'x6', 'p3', 'c3']}
1769737767.7528844,RECEIVED,ecde43e4-cd68-4366-a031-7c9f390702c1,556058a7-2aee-4909-8b13-88e96de3fe11,c2,c4,27,p1,?,surb={'id': '57601780-0964-497a-afde-20d5cf4c1a26', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c2']}
1769737767.8122535,RECEIVED,b9320d4c-bb57-485a-96a8-43f1af2dab57,940fb14d-8e7a-41b5-ba10-93c1c1455c25,c3,c4,27,p1,?,surb={'id': 'f938b81f-8916-41b4-88a7-6f5b24b3d9fe', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769737767.9063594,RECEIVED,3ba6457c-1829-4915-8655-25459a77cc1a,53cbe08a-e96d-4dff-8853-1386c88a3ca0,c3,c4,27,p1,?,surb={'id': '07166cf4-c967-4a00-8882-ad27da89f9c2', 'route': ['p1', 'e2', 'i12', 'x4', 'p3', 'c3']}
1769737767.930439,RECEIVED,724b09ef-0d72-4e80-a111-10b1413f8345,61a925b2-4cfb-4ee2-b332-5bfcb5e0fdc8,c2,c4,26,p1,?,surb={'id': 'a92f3c92-ef6d-4f3b-a24f-41ba696abc6f', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769737767.941637,RECEIVED,a44b739f-e803-451a-a06c-6367d77d5225,39d9111a-bc45-494d-b767-446277a544e9,c2,c4,26,p1,?,surb={'id': '18f5fc88-6340-44f6-8e32-aa67c9529807', 'route': ['p1', 'e8', 'i6', 'x10', 'p2', 'c2']}
1769737768.0781524,RECEIVED,ee90e4bd-977b-49b7-9d13-098b0e34cf01,eb293e5a-774c-4839-b234-1e47c52f800e,c3,c4,27,p1,?,surb={'id': '3ea9be8d-5a24-462f-a50c-858711e95edd', 'route': ['p1', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769737768.1352067,RECEIVED,1b4d1aa0-83d1-4d4f-a24c-a48a4b87552d,63258e5c-e12a-4ab2-b66c-aad045391b73,c2,c4,27,p1,?,surb={'id': '941254b3-6612-484e-9764-6bcf550361f7', 'route': ['p1', 'e1', 'i5', 'x1', 'p2', 'c2']}
1769737768.2514925,RECEIVED,c99d2d9b-a968-49c7-b512-5160a09ee954,1f30e744-0c9a-4696-b57b-2d482aab5af7,c2,c4,26,p1,?,surb={'id': '790db23b-5b74-436b-830e-1dbe5448df96', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c2']}
1769737768.2619278,RECEIVED,7869d060-bb52-434f-93c7-7bec52bef3b0,2c1a3f98-a96e-463a-ab5a-9210147ea618,c3,c4,27,p1,?,surb={'id': '2e2cf3a8-8997-4542-b5cb-8b9fe4fec1ff', 'route': ['p1', 'e12', 'i7', 'x5', 'p3', 'c3']}
1769737768.3389606,RECEIVED,e87a1f01-5a56-4898-b8da-f43200a3d833,c2763a4b-beb5-4d2a-9b2b-97885c5b3aa6,c3,c4,27,p1,?,surb={'id': '0cd61d2f-7816-4538-8beb-260572894fda', 'route': ['p1', 'e5', 'i9', 'x9', 'p3', 'c3']}
1769737768.4503603,SENT,bb416f43-5109-4462-aa4f-f339bb0de24b,4cb628eb-f25d-4b61-bd2f-0ca7dc3aea77,c4,c1,3394,?,p1,
1769737768.450455,CREATED,18729fce-8f4e-4d13-84eb-e6f3e87018b2,c49e7b69-2df8-422b-9a5b-55d23293a618,c4,c1,27,?,?,surb={'id': '24ae0cd2-8b9b-442f-9688-fbc81bb5dd70', 'route': ['p1', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769737768.554386,RECEIVED,c617200d-ea39-45f0-8448-7751f83b8dbc,b45ec302-b982-4a69-9d93-34a640161836,c2,c4,26,p1,?,surb={'id': '1081e7e6-8e68-48be-a125-eb6c32b3bfe8', 'route': ['p1', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769737768.5642574,RECEIVED,014a21d7-7392-4a05-882b-594f42ad1a83,2a90da44-f73a-4dca-b601-f26461f4f65e,c2,c4,26,p1,?,surb={'id': 'c5f2a846-ee3f-4c1d-9d4a-8419cec3d21b', 'route': ['p1', 'e11', 'i7', 'x6', 'p2', 'c2']}
1769737768.5974033,RECEIVED,fcacc4e7-910e-44bb-94f2-07f9ebdca0ee,dd5b46eb-ed12-4680-bd36-967d8895b804,c3,c4,26,p1,?,surb={'id': 'cc7e3424-2a1f-4c83-bd27-dd47038bfbaa', 'route': ['p1', 'e8', 'i10', 'x11', 'p3', 'c3']}
1769737768.9008567,RECEIVED,b394c2c5-9e9f-4a48-8ee0-252a0a9bc031,6d76b539-dcd8-4004-87ff-52dc8f20867c,c2,c4,27,p1,?,surb={'id': '3c7cac2e-3e09-48d4-9980-697ca23851ad', 'route': ['p1', 'e6', 'i2', 'x9', 'p2', 'c2']}
1769737768.9422112,RECEIVED,467c383a-6cb6-4bfa-9943-da20f75fc6cd,2cd2b9d6-0673-452c-8e56-8ca31663f34e,c3,c4,26,p1,?,surb={'id': '64048a72-9514-4eba-9717-1cb66b88a152', 'route': ['p1', 'e1', 'i6', 'x2', 'p3', 'c3']}
1769737769.0291047,RECEIVED,efca3a23-c5dd-405e-8b63-2661ff26b214,005cbc46-6e87-43b2-98a5-d7bdee4c5631,c3,c4,27,p1,?,surb={'id': '7531acb8-e71d-4c88-9ffe-0ba6c4893eaa', 'route': ['p1', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769737769.1244886,RECEIVED,36f06156-2a94-4e16-bcf0-028860e29167,0a5a61d7-b7e4-4ffa-97ae-603755013693,c3,c4,27,p1,?,surb={'id': '66c7d5d9-1135-4afe-8b62-35890ef58de8', 'route': ['p1', 'e8', 'i12', 'x3', 'p3', 'c3']}
1769737769.1456754,RECEIVED,bacbf210-f838-4954-828b-0d0fbdcdcc01,c30acf5c-6b7b-4d7e-a42f-427fab769d11,c2,c4,27,p1,?,surb={'id': 'd2286583-eb5f-4cfb-a23d-75d530d2d004', 'route': ['p1', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769737769.3610718,SENT,b56ff195-9551-4eee-b454-78bf99808fb6,fc311a7a-2598-474d-977a-f6d376abcf65,c4,c1,3384,?,p1,
1769737769.3612041,CREATED,bd57ad79-6171-4394-af82-8df3d00d52e1,8fe3223e-a2f7-4ca7-af78-b2f6e42c8ed8,c4,c1,26,?,?,surb={'id': 'bfad2313-1832-4ae8-9af9-4f6829d85ba8', 'route': ['p1', 'e8', 'i8', 'x11', 'p1', 'c4']}
1769737769.4120307,RECEIVED,626cedf2-c8b8-46d7-9bdf-289a8243e359,5d3aaf03-9aff-42f1-8ddb-12456e1efbda,c2,c4,27,p1,?,surb={'id': '6e630f95-cfed-408f-a2d8-75b3cf418548', 'route': ['p1', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769737769.8756864,RECEIVED,4e79f1f7-3833-4c15-9492-907f4dedd1e5,2bee0ada-619a-4a91-ab01-35c1c91fbe96,c3,c4,27,p1,?,surb={'id': '8e68a19b-e5c6-4a61-849f-7d38a6f1b783', 'route': ['p1', 'e1', 'i4', 'x12', 'p3', 'c3']}
1769737769.9158165,RECEIVED,bdbc897a-2edd-4569-ad0b-d81c7267d8ca,f794caa4-3dec-4056-8d9d-7eef4b886bfd,c2,c4,27,p1,?,surb={'id': '4e883c54-0ff5-4edd-b9c7-906495adc587', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c2']}
1769737770.0177453,RECEIVED,05fa8707-f2e3-499d-9ad9-1c5a6c399c4e,5c5995eb-513c-425d-a1d9-b9202ed627d1,c3,c4,27,p1,?,surb={'id': '264d43ac-0080-405e-8bb7-d63fbda03e06', 'route': ['p1', 'e6', 'i6', 'x7', 'p3', 'c3']}
1769737770.1678264,SENT,6bfb1f91-e413-40d9-9fb0-c747f85b5927,98920767-1676-4a8a-814c-6f95e4795bd8,c4,c1,3359,?,p1,
1769737770.1679788,CREATED,8ec1b838-ef7a-41a6-85f6-e7e7a999eb4c,ae53bb9a-2c1b-4f21-b972-cc127322dbb0,c4,c1,27,?,?,surb={'id': '970579db-adf4-4944-bca9-13a03762303d', 'route': ['p1', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769737770.248931,RECEIVED,b04ef2d5-1ebc-4c7c-a02f-b1aeeede6ac0,3031150b-1a08-43ed-b6b3-79a3195504c7,c3,c4,27,p1,?,surb={'id': '98dbd142-199b-4c36-937c-b33205f2ed34', 'route': ['p1', 'e12', 'i1', 'x2', 'p3', 'c3']}
